Orthogroup	Syaq	Syat
OG0001132	Syaq.g_01872	Syat.g_00965
OG0001133	Syaq.g_02063	Syat.g_03311
OG0001136	Syaq.g_00252	Syat.g_03257
OG0001137	Syaq.g_00228	Syat.g_00306
OG0001138	Syaq.g_00196	Syat.g_00214
OG0001139	Syaq.g_00194	Syat.g_00209
OG0001140	Syaq.g_00193	Syat.g_00208
OG0001141	Syaq.g_00192	Syat.g_00207
OG0001142	Syaq.g_00191	Syat.g_00206
OG0001143	Syaq.g_00182	Syat.g_00925
OG0001144	Syaq.g_00166	Syat.g_00906
OG0001145	Syaq.g_00284	Syat.g_01117
OG0001146	Syaq.g_00305	Syat.g_01158
OG0001147	Syaq.g_00438	Syat.g_01368
OG0001148	Syaq.g_01761	Syat.g_01297
OG0001149	Syaq.g_01760	Syat.g_01298
OG0001150	Syaq.g_01759	Syat.g_01299
OG0001151	Syaq.g_01746	Syat.g_01420
OG0001152	Syaq.g_01745	Syat.g_01421
OG0001153	Syaq.g_00413	Syat.g_01346
OG0001154	Syaq.g_00414	Syat.g_01347
OG0001155	Syaq.g_01739	Syat.g_02774
OG0001156	Syaq.g_01729	Syat.g_02978
OG0001157	Syaq.g_01728	Syat.g_02977
OG0001158	Syaq.g_01727	Syat.g_02976
OG0001159	Syaq.g_01726	Syat.g_02975
OG0001160	Syaq.g_01693	Syat.g_03104
OG0001161	Syaq.g_01233	Syat.g_02384
OG0001162	Syaq.g_00331	Syat.g_01528
OG0001163	Syaq.g_01685	Syat.g_03112
OG0001164	Syaq.g_01679	Syat.g_03116
OG0001165	Syaq.g_01674	Syat.g_03121
OG0001166	Syaq.g_01652	Syat.g_03050
OG0001167	Syaq.g_01039	Syat.g_03019
OG0001169	Syaq.g_01620	Syat.g_03015
OG0001170	Syaq.g_01618	Syat.g_03013
OG0001171	Syaq.g_01607	Syat.g_03001
OG0001172	Syaq.g_00690	Syat.g_01858
OG0001173	Syaq.g_00689	Syat.g_01857
OG0001174	Syaq.g_00681	Syat.g_01849
OG0001175	Syaq.g_00680	Syat.g_01848
OG0001176	Syaq.g_00656	Syat.g_01831
OG0001178	Syaq.g_01667	Syat.g_03137
OG0001180	Syaq.g_00600	Syat.g_01654
OG0001181	Syaq.g_00596	Syat.g_01650
OG0001182	Syaq.g_00587	Syat.g_01642
OG0001183	Syaq.g_00579	Syat.g_01632
OG0001184	Syaq.g_00995	Syat.g_02160
OG0001185	Syaq.g_01022	Syat.g_02200
OG0001186	Syaq.g_01058	Syat.g_02235
OG0001187	Syaq.g_01061	Syat.g_02256
OG0001188	Syaq.g_01065	Syat.g_02261
OG0001189	Syaq.g_01095	Syat.g_02287
OG0001190	Syaq.g_01264	Syat.g_02692
OG0001191	Syaq.g_01248	Syat.g_02675
OG0001192	Syaq.g_01242	Syat.g_02663
OG0001193	Syaq.g_01217	Syat.g_02513
OG0001194	Syaq.g_01214	Syat.g_02515
OG0001195	Syaq.g_01213	Syat.g_02516
OG0001196	Syaq.g_01169	Syat.g_02398
OG0001197	Syaq.g_01167	Syat.g_02396
OG0001199	Syaq.g_01553	Syat.g_01475
OG0001200	Syaq.g_01551	Syat.g_01477
OG0001201	Syaq.g_01486	Syat.g_01572
OG0001202	Syaq.g_01358	Syat.g_02812
OG0001203	Syaq.g_01581	Syat.g_01447
OG0001204	Syaq.g_00709	Syat.g_01867
OG0001205	Syaq.g_00491	Syat.g_01287
OG0001206	Syaq.g_00468	Syat.g_03268
OG0001207	Syaq.g_01764	Syat.g_03162
OG0001208	Syaq.g_01774	Syat.g_03172
OG0001209	Syaq.g_01841	Syat.g_03273
OG0001210	Syaq.g_01852	Syat.g_00103
OG0001211	Syaq.g_01932	Syat.g_00078
OG0001213	Syaq.g_02072	Syat.g_03289
OG0001214	Syaq.g_02084	Syat.g_00128
OG0001216	Syaq.g_00026	Syat.g_00660
OG0001217	Syaq.g_01885	Syat.g_02587
OG0001218	Syaq.g_00423	Syat.g_01356
OG0001219	Syaq.g_02434	Syat.g_00629
OG0001220	Syaq.g_02412	Syat.g_01534
OG0001222	Syaq.g_02472	Syat.g_00597
OG0001223	Syaq.g_02516	Syat.g_00544
OG0001224	Syaq.g_02683	Syat.g_00804
OG0001225	Syaq.g_02681	Syat.g_00806
OG0001226	Syaq.g_01543	Syat.g_01485
OG0001230	Syaq.g_00361	Syat.g_01235
OG0001231	Syaq.g_01133	Syat.g_02327
OG0001232	Syaq.g_01643	Syat.g_03041
OG0001233	Syaq.g_01617	Syat.g_03012
OG0001234	Syaq.g_00676	Syat.g_02092
OG0001235	Syaq.g_00665	Syat.g_01838
OG0001236	Syaq.g_00990	Syat.g_02156
OG0001237	Syaq.g_00999	Syat.g_02161
OG0001238	Syaq.g_01246	Syat.g_02673
OG0001239	Syaq.g_01556	Syat.g_01472
OG0001240	Syaq.g_01502	Syat.g_01554
OG0001241	Syaq.g_01492	Syat.g_01564
OG0001243	Syaq.g_01457	Syat.g_02928
OG0001244	Syaq.g_01430	Syat.g_02901
OG0001245	Syaq.g_01916	Syat.g_00212
OG0001246	Syaq.g_01802	Syat.g_03209
OG0001248	Syaq.g_01891	Syat.g_03159
OG0001249	Syaq.g_00563	Syat.g_01620
OG0001250	Syaq.g_02389	Syat.g_00739
OG0001251	Syaq.g_02135	Syat.g_00963, Syat.g_00621
OG0001252	Syaq.g_02690	Syat.g_00787
OG0001255	Syaq.g_02111	Syat.g_00843
OG0001256	Syaq.g_01686	Syat.g_03111
OG0001258	Syaq.g_01676	Syat.g_03119
OG0001259	Syaq.g_01619	Syat.g_03014
OG0001261	Syaq.g_00617	Syat.g_01791
OG0001262	Syaq.g_01093	Syat.g_02285
OG0001263	Syaq.g_01454	Syat.g_02926
OG0001265	Syaq.g_01466	Syat.g_02938
OG0001266	Syaq.g_01354	Syat.g_02808
OG0001267	Syaq.g_00763	Syat.g_02060
OG0001268	Syaq.g_00553	Syat.g_01608
OG0001269	Syaq.g_01866	Syat.g_02369
OG0001270	Syaq.g_00504	Syat.g_02968
OG0001271	Syaq.g_00445	Syat.g_01374
OG0001272	Syaq.g_01778	Syat.g_03176
OG0001274	Syaq.g_01303	Syat.g_02727
OG0001275	Syaq.g_02531	Syat.g_00529
OG0001276	Syaq.g_00062	Syat.g_00705
OG0001278	Syaq.g_00155	Syat.g_00895
OG0001279	Syaq.g_01867	Syat.g_01252
OG0001281	Syaq.g_00306	Syat.g_01159
OG0001282	Syaq.g_01762	Syat.g_02780
OG0001283	Syaq.g_01175	Syat.g_02403
OG0001286	Syaq.g_00602	Syat.g_01656
OG0001287	Syaq.g_01030	Syat.g_02208
OG0001289	Syaq.g_01528	Syat.g_01527
OG0001290	Syaq.g_01493	Syat.g_01563
OG0001291	Syaq.g_01444	Syat.g_02916
OG0001293	Syaq.g_00736	Syat.g_01995
OG0001294	Syaq.g_02252	Syat.g_00409
OG0001296	Syaq.g_01808	Syat.g_03217
OG0001297	Syaq.g_01812	Syat.g_03221
OG0001298	Syaq.g_01967	Syat.g_00043
OG0001299	Syaq.g_02246	Syat.g_00401
OG0001300	Syaq.g_02589	Syat.g_01025
OG0001303	Syaq.g_02437	Syat.g_00628
OG0001304	Syaq.g_00049	Syat.g_00690
OG0001305	Syaq.g_02673	Syat.g_00813
OG0001306	Syaq.g_00267	Syat.g_03234
OG0001308	Syaq.g_00385	Syat.g_01176
OG0001312	Syaq.g_02449	Syat.g_00615
OG0001314	Syaq.g_00826	Syat.g_00137
OG0001315	Syaq.g_00581	Syat.g_01634
OG0001317	Syaq.g_01576	Syat.g_01451
OG0001318	Syaq.g_00728	Syat.g_01888
OG0001319	Syaq.g_00751	Syat.g_02048
OG0001323	Syaq.g_01820	Syat.g_01111
OG0001325	Syaq.g_00030	Syat.g_00664
OG0001326	Syaq.g_01205	Syat.g_02525
OG0001327	Syaq.g_02259	Syat.g_00414
OG0001329	Syaq.g_02113	Syat.g_00097
OG0001331	Syaq.g_01757	Syat.g_01301
OG0001333	Syaq.g_01622	Syat.g_03018
OG0001336	Syaq.g_01174	Syat.g_02402
OG0001337	Syaq.g_00564	Syat.g_01621
OG0001345	Syaq.g_00213	Syat.g_00290
OG0001347	Syaq.g_01063	Syat.g_02666
OG0001348	Syaq.g_02703	Syat.g_03316
OG0001351	Syaq.g_00476	Syat.g_01318
OG0001353	Syaq.g_02379	Syat.g_00717
OG0001354	Syaq.g_02503	Syat.g_00558
OG0001355	Syaq.g_00797	Syat.g_02589
OG0001356	Syaq.g_02555	Syat.g_01035
OG0001356	Syaq.g_00127	Syat.g_01428
OG0001357	Syaq.g_00825	Syat.g_00135
OG0001358	Syaq.g_02056	Syat.g_03319
OG0001360	Syaq.g_00211	Syat.g_00256
OG0001361	Syaq.g_00216	Syat.g_00293
OG0001364	Syaq.g_00972	Syat.g_02143
OG0001365	Syaq.g_01259	Syat.g_02687
OG0001366	Syaq.g_01649	Syat.g_03047
OG0001373	Syaq.g_01206	Syat.g_02524
OG0001374	Syaq.g_01198	Syat.g_02541
OG0001378	Syaq.g_00506	Syat.g_02967
OG0001379	Syaq.g_00289	Syat.g_01147
OG0001382	Syaq.g_00662	Syat.g_00101
OG0001383	Syaq.g_01587	Syat.g_01092
OG0001383	Syaq.g_01292	Syat.g_01441
OG0001385	Syaq.g_01209	Syat.g_02521
OG0001386	Syaq.g_01208	Syat.g_02522
OG0001387	Syaq.g_01207	Syat.g_02523
OG0001388	Syaq.g_01204	Syat.g_02526
OG0001389	Syaq.g_01203	Syat.g_02531
OG0001390	Syaq.g_01202	Syat.g_02532
OG0001391	Syaq.g_01201	Syat.g_02533
OG0001392	Syaq.g_01200	Syat.g_02539
OG0001393	Syaq.g_01199	Syat.g_02540
OG0001394	Syaq.g_02307	Syat.g_00450
OG0001396	Syaq.g_01064	Syat.g_02665
OG0001401	Syaq.g_02383	Syat.g_00721
OG0001402	Syaq.g_02061	Syat.g_03314
OG0001408	Syaq.g_02125	Syat.g_00211
OG0001409	Syaq.g_00229	Syat.g_01007
OG0001412	Syaq.g_01062	Syat.g_02667
OG0001413	Syaq.g_02051	Syat.g_02775
OG0001416	Syaq.g_00303	Syat.g_02491
OG0001417	Syaq.g_02502	Syat.g_01705
OG0001418	Syaq.g_00243	Syat.g_03267
OG0001420	Syaq.g_01833	Syat.g_01099
OG0001429	Syaq.g_02438	Syat.g_00627
OG0001430	Syaq.g_01271	Syat.g_03343
OG0001432	Syaq.g_01862	Syat.g_00846
OG0001433	Syaq.g_00128	Syat.g_01429
OG0001434	Syaq.g_02312	Syat.g_00455
OG0001435	Syaq.g_02265	Syat.g_00422
OG0001438	Syaq.g_00778	Syat.g_02076
OG0001439	Syaq.g_00863	Syat.g_02105
OG0001441	Syaq.g_01822	Syat.g_01109
OG0001443	Syaq.g_01236	Syat.g_02649
OG0001444	Syaq.g_01508	Syat.g_01550
OG0001444	Syaq.g_01042	Syat.g_01547
OG0001449	Syaq.g_00698	Syat.g_00800
OG0001452	Syaq.g_00723	Syat.g_01881
OG0001453	Syaq.g_02522	Syat.g_00538
OG0001454	Syaq.g_01917	Syat.g_00189
OG0001456	Syaq.g_01196	Syat.g_02545
OG0001457	Syaq.g_01195	Syat.g_02546
OG0001458	Syaq.g_01194	Syat.g_02547
OG0001460	Syaq.g_00129	Syat.g_01430
OG0001461	Syaq.g_02163	Syat.g_01945
OG0001462	Syaq.g_01108	Syat.g_02301
OG0001467	Syaq.g_00354	Syat.g_02457
OG0001470	Syaq.g_00903	Syat.g_02252
OG0001473	Syaq.g_02134	Syat.g_00190
OG0001474	Syaq.g_00552	Syat.g_01607
OG0001475	Syaq.g_00905	Syat.g_01116
OG0001477	Syaq.g_02599	Syat.g_00321, Syat.g_00322, Syat.g_00318
OG0001478	Syaq.g_00457	Syat.g_01385
OG0001479	Syaq.g_00555	Syat.g_01610
OG0001480	Syaq.g_02121	Syat.g_00100
OG0001482	Syaq.g_02512	Syat.g_00549
OG0001484	Syaq.g_02628	Syat.g_02443
OG0001486	Syaq.g_00251	Syat.g_03258
OG0001487	Syaq.g_00422	Syat.g_01355
OG0001488	Syaq.g_00224	Syat.g_00301
OG0001489	Syaq.g_00591, Syaq.g_02565	Syat.g_01645
OG0001492	Syaq.g_00158	Syat.g_00898
OG0001493	Syaq.g_00150	Syat.g_00890
OG0001495	Syaq.g_00659	Syat.g_01833
OG0001496	Syaq.g_02596	Syat.g_00316
OG0001497	Syaq.g_02598	Syat.g_00317
OG0001498	Syaq.g_00528	Syat.g_02954
OG0001502	Syaq.g_02407	Syat.g_00757
OG0001505	Syaq.g_00906	Syat.g_01215
OG0001508	Syaq.g_00902	Syat.g_02258
OG0001510	Syaq.g_01034	Syat.g_02214
OG0001511	Syaq.g_01478	Syat.g_01580
OG0001512	Syaq.g_01583	Syat.g_01445
OG0001513	Syaq.g_00998	Syat.g_01083
OG0001514	Syaq.g_02595	Syat.g_00315
OG0001515	Syaq.g_02585	Syat.g_00927
OG0001516	Syaq.g_02243	Syat.g_00398
OG0001517	Syaq.g_00558	Syat.g_01613
OG0001518	Syaq.g_01244	Syat.g_02671
OG0001519	Syaq.g_01234	Syat.g_02646
OG0001520	Syaq.g_01953	Syat.g_00852
OG0001527	Syaq.g_01946	Syat.g_00064
OG0001528	Syaq.g_00904	Syat.g_01115
OG0001529	Syaq.g_01102	Syat.g_02294
OG0001530	Syaq.g_01480	Syat.g_01578
OG0001531	Syaq.g_01584	Syat.g_01444
OG0001532	Syaq.g_00195	Syat.g_00213
OG0001533	Syaq.g_00470	Syat.g_02786
OG0001533	Syaq.g_00508	Syat.g_02966
OG0001534	Syaq.g_00048	Syat.g_00689
OG0001535	Syaq.g_00065	Syat.g_00707
OG0001536	Syaq.g_02480	Syat.g_00589
OG0001537	Syaq.g_02301	Syat.g_00441
OG0001538	Syaq.g_02345	Syat.g_00484
OG0001539	Syaq.g_02261	Syat.g_00417
OG0001540	Syaq.g_01452	Syat.g_02924
OG0001541	Syaq.g_01387	Syat.g_02847
OG0001542	Syaq.g_01379	Syat.g_02837
OG0001544	Syaq.g_01235	Syat.g_02647
OG0001545	Syaq.g_01185	Syat.g_02444, Syat.g_02433
OG0001546	Syaq.g_01825	Syat.g_01106
OG0001547	Syaq.g_02422	Syat.g_00645
OG0001549	Syaq.g_02416	Syat.g_00799
OG0001553	Syaq.g_00368	Syat.g_01230
OG0001554	Syaq.g_01266	Syat.g_01005
OG0001556	Syaq.g_02654	Syat.g_03334
OG0001557	Syaq.g_02308	Syat.g_00451
OG0001558	Syaq.g_01130	Syat.g_02323
OG0001559	Syaq.g_01481	Syat.g_01577
OG0001560	Syaq.g_01494	Syat.g_01562
OG0001561	Syaq.g_00059	Syat.g_00701
OG0001562	Syaq.g_00073	Syat.g_00523
OG0001563	Syaq.g_00608	Syat.g_01662
OG0001567	Syaq.g_02421	Syat.g_00651
OG0001568	Syaq.g_02424	Syat.g_00643
OG0001570	Syaq.g_02417	Syat.g_03269
OG0001573	Syaq.g_02189	Syat.g_01835
OG0001574	Syaq.g_01944	Syat.g_00066
OG0001575	Syaq.g_01949	Syat.g_00061
OG0001576	Syaq.g_00326	Syat.g_01169
OG0001577	Syaq.g_00254	Syat.g_03255
OG0001580	Syaq.g_01275	Syat.g_02701
OG0001588	Syaq.g_00974	Syat.g_03195
OG0001590	Syaq.g_02076	Syat.g_00112
OG0001591	Syaq.g_02254	Syat.g_00411
OG0001592	Syaq.g_01274	Syat.g_02699
OG0001613	Syaq.g_00582	Syat.g_01635
OG0001614	Syaq.g_01020	Syat.g_02197
OG0001615	Syaq.g_02404	Syat.g_00091
OG0001616	Syaq.g_00208	Syat.g_00249
OG0001617	Syaq.g_02593	Syat.g_03212, Syat.g_03299
OG0001619	Syaq.g_02469	Syat.g_00600
OG0001620	Syaq.g_00546	Syat.g_01601
OG0001621	Syaq.g_00724	Syat.g_01883
OG0001622	Syaq.g_01176	Syat.g_02404
OG0001623	Syaq.g_00567	Syat.g_01623
OG0001624	Syaq.g_02116	Syat.g_00188
OG0001625	Syaq.g_00730	Syat.g_01938
OG0001634	Syaq.g_02249	Syat.g_00404
OG0001636	Syaq.g_01109	Syat.g_02302
OG0001637	Syaq.g_01603	Syat.g_02788
OG0001638	Syaq.g_01660	Syat.g_03143
OG0001639	Syaq.g_01738	Syat.g_02981
OG0001640	Syaq.g_02695	Syat.g_00792
OG0001641	Syaq.g_02520	Syat.g_00540
OG0001642	Syaq.g_02411	Syat.g_00676
OG0001643	Syaq.g_02087	Syat.g_00131
OG0001647	Syaq.g_00753	Syat.g_02051
OG0001652	Syaq.g_01132	Syat.g_02326
OG0001653	Syaq.g_01505	Syat.g_01553
OG0001654	Syaq.g_01736	Syat.g_02983
OG0001657	Syaq.g_01413	Syat.g_02887
OG0001659	Syaq.g_00199	Syat.g_00219
OG0001666	Syaq.g_02653	Syat.g_03349
OG0001671	Syaq.g_01316	Syat.g_02742
OG0001672	Syaq.g_01545	Syat.g_01483
OG0001673	Syaq.g_01569	Syat.g_01454
OG0001675	Syaq.g_02535	Syat.g_00525
OG0001677	Syaq.g_00578	Syat.g_01631
OG0001678	Syaq.g_00691	Syat.g_01859
OG0001679	Syaq.g_02436	Syat.g_02946
OG0001682	Syaq.g_00034	Syat.g_00668
OG0001683	Syaq.g_00923, Syaq.g_01636, Syaq.g_00117, Syaq.g_00125, Syaq.g_00787, Syaq.g_00927, Syaq.g_02006, Syaq.g_02218	Syat.g_00319, Syat.g_00154, Syat.g_00275, Syat.g_02615
OG0001692	Syaq.g_00366	Syat.g_01231
OG0001694	Syaq.g_00765	Syat.g_02062
OG0001695	Syaq.g_01191	Syat.g_02434
OG0001700	Syaq.g_02420	Syat.g_01074
OG0001703	Syaq.g_01765	Syat.g_03164
OG0001715	Syaq.g_01875	Syat.g_01717
OG0001716	Syaq.g_01334	Syat.g_02002
OG0001726	Syaq.g_02419	Syat.g_02003
OG0001729	Syaq.g_01589	Syat.g_01440
OG0001730	Syaq.g_01591	Syat.g_01676
OG0001731	Syaq.g_01717	Syat.g_03081
OG0001732	Syaq.g_00173	Syat.g_02387, Syat.g_00911
OG0001733	Syaq.g_02256	Syat.g_01048
OG0001735	Syaq.g_02236	Syat.g_00345
OG0001736	Syaq.g_00952	Syat.g_01254
OG0001737	Syaq.g_00843	Syat.g_02084
OG0001738	Syaq.g_00879	Syat.g_02127
OG0001739	Syaq.g_01192	Syat.g_02435, Syat.g_02445
OG0001748	Syaq.g_01314	Syat.g_02740
OG0001750	Syaq.g_01507	Syat.g_01551
OG0001751	Syaq.g_01568	Syat.g_01455
OG0001752	Syaq.g_01593	Syat.g_02991
OG0001753	Syaq.g_00080, Syaq.g_00238	Syat.g_01542, Syat.g_01710
OG0001754	Syaq.g_01598	Syat.g_02790
OG0001755	Syaq.g_01817	Syat.g_03226
OG0001756	Syaq.g_01237	Syat.g_02643, Syat.g_01461
OG0001759	Syaq.g_00114	Syat.g_02466
OG0001760	Syaq.g_01336	Syat.g_02005, Syat.g_00880, Syat.g_03146
OG0001761	Syaq.g_02021	Syat.g_00819
OG0001762	Syaq.g_02528	Syat.g_00531
OG0001763	Syaq.g_02515	Syat.g_00545
OG0001764	Syaq.g_02427	Syat.g_00639
OG0001766	Syaq.g_00854	Syat.g_02711
OG0001767	Syaq.g_00965	Syat.g_01208, Syat.g_01199, Syat.g_02418, Syat.g_02419, Syat.g_02371
OG0001768	Syaq.g_01373	Syat.g_02831, Syat.g_03145
OG0001783	Syaq.g_01025	Syat.g_02203
OG0001784	Syaq.g_01512	Syat.g_01536
OG0001786	Syaq.g_01698	Syat.g_03099
OG0001787	Syaq.g_01837	Syat.g_01076
OG0001788	Syaq.g_01840	Syat.g_03272
OG0001789	Syaq.g_00296	Syat.g_01152
OG0001790	Syaq.g_00260	Syat.g_03249
OG0001792	Syaq.g_00165	Syat.g_00905
OG0001796	Syaq.g_00071	Syat.g_00716
OG0001797	Syaq.g_02461	Syat.g_00605, Syat.g_01062
OG0001798	Syaq.g_02064	Syat.g_03310
OG0001799	Syaq.g_02103	Syat.g_00376
OG0001800	Syaq.g_00346	Syat.g_01091, Syat.g_01660
OG0001801	Syaq.g_00356	Syat.g_01240
OG0001803	Syaq.g_00495	Syat.g_01291
OG0001804	Syaq.g_00527	Syat.g_02955
OG0001805	Syaq.g_00719	Syat.g_02770, Syat.g_01090
OG0001806	Syaq.g_00752	Syat.g_02050, Syat.g_02049
OG0001807	Syaq.g_00968	Syat.g_02090
OG0001808	Syaq.g_00979	Syat.g_02145
OG0001809	Syaq.g_01441	Syat.g_00435
OG0001811	Syaq.g_01381	Syat.g_02839
OG0001812	Syaq.g_01273	Syat.g_02698
OG0001813	Syaq.g_01230	Syat.g_02490
OG0001814	Syaq.g_01166	Syat.g_02395
OG0001815	Syaq.g_01155	Syat.g_01886, Syat.g_00954
OG0001816	Syaq.g_02258	Syat.g_00413
OG0001818	Syaq.g_00116, Syaq.g_00124, Syaq.g_00788, Syaq.g_00928, Syaq.g_02007, Syaq.g_02219	Syat.g_00153, Syat.g_00276, Syat.g_00320
OG0001837	Syaq.g_01315	Syat.g_02741
OG0001839	Syaq.g_01113	Syat.g_02305
OG0001840	Syaq.g_01096	Syat.g_02288
OG0001841	Syaq.g_01087	Syat.g_02280
OG0001843	Syaq.g_01019	Syat.g_02196
OG0001844	Syaq.g_01018	Syat.g_02195
OG0001845	Syaq.g_01017	Syat.g_02193
OG0001846	Syaq.g_01464	Syat.g_03123, Syat.g_02935
OG0001847	Syaq.g_01465	Syat.g_02937
OG0001848	Syaq.g_01469	Syat.g_02941
OG0001849	Syaq.g_01529	Syat.g_01526
OG0001850	Syaq.g_01542	Syat.g_01486
OG0001851	Syaq.g_01549	Syat.g_01479
OG0001852	Syaq.g_01550	Syat.g_01478
OG0001853	Syaq.g_01557	Syat.g_01471
OG0001854	Syaq.g_01578	Syat.g_01449
OG0001856	Syaq.g_01694	Syat.g_03103
OG0001857	Syaq.g_01697	Syat.g_03100
OG0001858	Syaq.g_01722	Syat.g_03076
OG0001859	Syaq.g_01753	Syat.g_01305
OG0001860	Syaq.g_01767	Syat.g_03166
OG0001861	Syaq.g_01779	Syat.g_03177
OG0001862	Syaq.g_01791	Syat.g_03190
OG0001863	Syaq.g_01797	Syat.g_03203
OG0001864	Syaq.g_01850	Syat.g_03282
OG0001866	Syaq.g_02004	Syat.g_00002
OG0001867	Syaq.g_02019	Syat.g_03410
OG0001868	Syaq.g_00302	Syat.g_01156
OG0001869	Syaq.g_00255	Syat.g_03254
OG0001870	Syaq.g_00246	Syat.g_03264
OG0001871	Syaq.g_00240	Syat.g_00312
OG0001872	Syaq.g_00160	Syat.g_00899
OG0001873	Syaq.g_00207	Syat.g_00228
OG0001874	Syaq.g_00210	Syat.g_00251
OG0001877	Syaq.g_02586	Syat.g_00926
OG0001878	Syaq.g_02532	Syat.g_00528
OG0001879	Syaq.g_02525	Syat.g_00533
OG0001880	Syaq.g_02489	Syat.g_00574
OG0001881	Syaq.g_02488	Syat.g_00575
OG0001882	Syaq.g_02464	Syat.g_00602
OG0001883	Syaq.g_02455	Syat.g_00608
OG0001884	Syaq.g_01869	Syat.g_00617
OG0001885	Syaq.g_02432	Syat.g_00632
OG0001886	Syaq.g_02428	Syat.g_00638
OG0001888	Syaq.g_02314	Syat.g_00456
OG0001889	Syaq.g_02355	Syat.g_00498
OG0001890	Syaq.g_02396	Syat.g_00748
OG0001891	Syaq.g_02402	Syat.g_00756
OG0001892	Syaq.g_02119	Syat.g_00982
OG0001893	Syaq.g_02065	Syat.g_03309
OG0001894	Syaq.g_02081	Syat.g_00116
OG0001895	Syaq.g_00351	Syat.g_01244
OG0001896	Syaq.g_00511	Syat.g_02964
OG0001897	Syaq.g_00549	Syat.g_01604
OG0001898	Syaq.g_00566	Syat.g_01622
OG0001899	Syaq.g_00619	Syat.g_01793
OG0001900	Syaq.g_00737	Syat.g_01997
OG0001901	Syaq.g_00738	Syat.g_01998
OG0001902	Syaq.g_00770	Syat.g_02068
OG0001903	Syaq.g_00779	Syat.g_02077
OG0001904	Syaq.g_00970	Syat.g_02141
OG0001905	Syaq.g_00982	Syat.g_02147
OG0001906	Syaq.g_01451	Syat.g_02923
OG0001908	Syaq.g_01385	Syat.g_02845
OG0001909	Syaq.g_01375	Syat.g_02833
OG0001910	Syaq.g_01311	Syat.g_02736
OG0001912	Syaq.g_01252	Syat.g_02679
OG0001913	Syaq.g_01250	Syat.g_02677
OG0001914	Syaq.g_02168	Syat.g_03287
OG0001915	Syaq.g_01158	Syat.g_02389
OG0001924	Syaq.g_02038	Syat.g_02767
OG0001925	Syaq.g_02037	Syat.g_02766
OG0001926	Syaq.g_02036	Syat.g_02765
OG0001927	Syaq.g_02035	Syat.g_02764
OG0001929	Syaq.g_01080	Syat.g_02273
OG0001932	Syaq.g_01021	Syat.g_02198
OG0001933	Syaq.g_01484	Syat.g_01573
OG0001934	Syaq.g_01498	Syat.g_01559
OG0001935	Syaq.g_01552	Syat.g_01476
OG0001937	Syaq.g_01709	Syat.g_03089
OG0001938	Syaq.g_01769	Syat.g_03168
OG0001940	Syaq.g_01966	Syat.g_00044
OG0001941	Syaq.g_00307	Syat.g_01160
OG0001942	Syaq.g_00280	Syat.g_02534
OG0001942	Syaq.g_01278	Syat.g_00644
OG0001943	Syaq.g_00230	Syat.g_00405
OG0001944	Syaq.g_02418	Syat.g_01250
OG0001946	Syaq.g_02587	Syat.g_00972
OG0001947	Syaq.g_02697	Syat.g_02750
OG0001948	Syaq.g_02517	Syat.g_00543
OG0001949	Syaq.g_02498	Syat.g_00563
OG0001950	Syaq.g_02496	Syat.g_00565
OG0001951	Syaq.g_02487	Syat.g_00576
OG0001952	Syaq.g_02463	Syat.g_00603
OG0001953	Syaq.g_02462	Syat.g_00604
OG0001957	Syaq.g_02070	Syat.g_03304
OG0001958	Syaq.g_02238	Syat.g_00343
OG0001960	Syaq.g_00437	Syat.g_01358
OG0001961	Syaq.g_00447	Syat.g_01376
OG0001964	Syaq.g_00678	Syat.g_01846
OG0001966	Syaq.g_00732	Syat.g_01940
OG0001967	Syaq.g_00734	Syat.g_01942
OG0001968	Syaq.g_00735	Syat.g_01943
OG0001969	Syaq.g_00861	Syat.g_02102
OG0001970	Syaq.g_01449	Syat.g_02921
OG0001971	Syaq.g_01377	Syat.g_02835
OG0001972	Syaq.g_01297	Syat.g_02723
OG0001975	Syaq.g_02169	Syat.g_03286
OG0001976	Syaq.g_02167	Syat.g_03288
OG0001979	Syaq.g_02581	Syat.g_03155
OG0001980	Syaq.g_00565	Syat.g_00836
OG0001981	Syaq.g_02143	Syat.g_02550
OG0001991	Syaq.g_00123, Syaq.g_00126, Syaq.g_02278	Syat.g_01679
OG0001993	Syaq.g_02040	Syat.g_02769
OG0001996	Syaq.g_01116	Syat.g_02309
OG0001997	Syaq.g_01509	Syat.g_01549
OG0001999	Syaq.g_01624	Syat.g_03020
OG0002000	Syaq.g_01818	Syat.g_01112
OG0002002	Syaq.g_00161	Syat.g_00900
OG0002003	Syaq.g_02584	Syat.g_01980
OG0002004	Syaq.g_01894	Syat.g_02268
OG0002005	Syaq.g_00321	Syat.g_01992, Syat.g_02596
OG0002005	Syaq.g_02304	Syat.g_01991
OG0002006	Syaq.g_02698	Syat.g_02751
OG0002007	Syaq.g_02699	Syat.g_00984
OG0002008	Syaq.g_02530	Syat.g_03284
OG0002009	Syaq.g_02303	Syat.g_00446
OG0002010	Syaq.g_00404	Syat.g_01337
OG0002011	Syaq.g_01903	Syat.g_00868, Syat.g_01912
OG0002013	Syaq.g_01537	Syat.g_01504
OG0002016	Syaq.g_01317	Syat.g_02743
OG0002019	Syaq.g_00994	Syat.g_02199
OG0002025	Syaq.g_00348	Syat.g_02463
OG0002025	Syaq.g_01518	Syat.g_00094
