Orthogroup	Prap	Prbf
OG0001100	Prap.g_01674	Prbf.g_00589
OG0001101	Prap.g_01673	Prbf.g_00588
OG0001102	Prap.g_01672	Prbf.g_00587
OG0001103	Prap.g_01671	Prbf.g_00586
OG0001104	Prap.g_01670	Prbf.g_00585
OG0001105	Prap.g_01669	Prbf.g_00584
OG0001106	Prap.g_01668	Prbf.g_00583
OG0001107	Prap.g_01667	Prbf.g_00582
OG0001108	Prap.g_01666	Prbf.g_00581
OG0001109	Prap.g_01665	Prbf.g_00580
OG0001110	Prap.g_01664	Prbf.g_00579
OG0001111	Prap.g_01663	Prbf.g_00578
OG0001112	Prap.g_01662	Prbf.g_00577
OG0001113	Prap.g_01661	Prbf.g_00576
OG0001114	Prap.g_01660	Prbf.g_00575
OG0001115	Prap.g_01659	Prbf.g_00574
OG0001116	Prap.g_01658	Prbf.g_00573
OG0001117	Prap.g_01657	Prbf.g_00572
OG0001118	Prap.g_01656	Prbf.g_00571
OG0001119	Prap.g_01655	Prbf.g_00570
OG0001120	Prap.g_01654	Prbf.g_00569
OG0001121	Prap.g_01652	Prbf.g_00567
OG0001122	Prap.g_01651	Prbf.g_00566
OG0001123	Prap.g_01650	Prbf.g_00565
OG0001124	Prap.g_01647	Prbf.g_00563
OG0001125	Prap.g_01645	Prbf.g_00561
OG0001126	Prap.g_01644	Prbf.g_00560
OG0001127	Prap.g_01641	Prbf.g_00557
OG0001128	Prap.g_01640	Prbf.g_00556
OG0001129	Prap.g_01639	Prbf.g_00555
OG0001130	Prap.g_01636	Prbf.g_00552
OG0001131	Prap.g_01635	Prbf.g_00551
OG0001132	Prap.g_01634	Prbf.g_00550
OG0001133	Prap.g_01633	Prbf.g_00549
OG0001134	Prap.g_01632	Prbf.g_00548
OG0001135	Prap.g_01631	Prbf.g_00547
OG0001136	Prap.g_01630	Prbf.g_00546
OG0001137	Prap.g_01629	Prbf.g_00545
OG0001138	Prap.g_01628	Prbf.g_00544
OG0001139	Prap.g_01626	Prbf.g_00542
OG0001140	Prap.g_01625	Prbf.g_00541
OG0001141	Prap.g_01624	Prbf.g_00540
OG0001142	Prap.g_01620	Prbf.g_00536
OG0001143	Prap.g_01619	Prbf.g_00535
OG0001144	Prap.g_01618	Prbf.g_00534
OG0001145	Prap.g_01617	Prbf.g_00533
OG0001146	Prap.g_01616	Prbf.g_00532
OG0001147	Prap.g_01615	Prbf.g_00531
OG0001148	Prap.g_01614	Prbf.g_00530
OG0001149	Prap.g_01612	Prbf.g_00528
OG0001150	Prap.g_01611	Prbf.g_00527
OG0001151	Prap.g_01607	Prbf.g_00523
OG0001152	Prap.g_01606	Prbf.g_00522
OG0001153	Prap.g_01605	Prbf.g_00521
OG0001154	Prap.g_01603	Prbf.g_00519
OG0001155	Prap.g_01601	Prbf.g_00517
OG0001156	Prap.g_01599	Prbf.g_00515
OG0001157	Prap.g_01597	Prbf.g_00513
OG0001158	Prap.g_01595	Prbf.g_00511
OG0001159	Prap.g_01594	Prbf.g_00510
OG0001160	Prap.g_01593	Prbf.g_00509
OG0001161	Prap.g_01592	Prbf.g_00508
OG0001162	Prap.g_01591	Prbf.g_00507
OG0001163	Prap.g_01590	Prbf.g_00506
OG0001164	Prap.g_01589	Prbf.g_00505
OG0001165	Prap.g_01588	Prbf.g_00504
OG0001166	Prap.g_01587	Prbf.g_00503
OG0001167	Prap.g_01585	Prbf.g_00501
OG0001168	Prap.g_01584	Prbf.g_00500
OG0001169	Prap.g_01583	Prbf.g_00499
OG0001170	Prap.g_01582	Prbf.g_00498
OG0001171	Prap.g_01581	Prbf.g_00497
OG0001172	Prap.g_01579	Prbf.g_00495
OG0001173	Prap.g_01577	Prbf.g_00493
OG0001174	Prap.g_01576	Prbf.g_00492
OG0001175	Prap.g_01575	Prbf.g_00491
OG0001176	Prap.g_01573	Prbf.g_00488
OG0001177	Prap.g_01571	Prbf.g_00486
OG0001178	Prap.g_01568	Prbf.g_00483
OG0001179	Prap.g_01567	Prbf.g_00482
OG0001180	Prap.g_01566	Prbf.g_00481
OG0001181	Prap.g_01565	Prbf.g_00480
OG0001182	Prap.g_01564	Prbf.g_00479
OG0001183	Prap.g_01563	Prbf.g_00478
OG0001184	Prap.g_01561	Prbf.g_00476
OG0001185	Prap.g_01559	Prbf.g_00474
OG0001186	Prap.g_01558	Prbf.g_00473
OG0001187	Prap.g_01557	Prbf.g_00472
OG0001188	Prap.g_01556	Prbf.g_00471
OG0001189	Prap.g_01555	Prbf.g_00470
OG0001190	Prap.g_01554	Prbf.g_00469
OG0001191	Prap.g_01553	Prbf.g_00468
OG0001192	Prap.g_01552	Prbf.g_00467
OG0001193	Prap.g_01551	Prbf.g_00466
OG0001194	Prap.g_01550	Prbf.g_00465
OG0001195	Prap.g_01549	Prbf.g_00464
OG0001196	Prap.g_01548	Prbf.g_00463
OG0001197	Prap.g_01547	Prbf.g_00462
OG0001198	Prap.g_01546	Prbf.g_00461
OG0001199	Prap.g_01545	Prbf.g_00460
OG0001200	Prap.g_01544	Prbf.g_00459
OG0001201	Prap.g_01543	Prbf.g_00458
OG0001202	Prap.g_01542	Prbf.g_00457
OG0001203	Prap.g_01541	Prbf.g_00456
OG0001204	Prap.g_01539	Prbf.g_00454
OG0001205	Prap.g_01537	Prbf.g_00452
OG0001206	Prap.g_01536	Prbf.g_00451
OG0001207	Prap.g_01535	Prbf.g_00450
OG0001208	Prap.g_01534	Prbf.g_00449
OG0001209	Prap.g_01533	Prbf.g_00448
OG0001210	Prap.g_01532	Prbf.g_00447
OG0001211	Prap.g_01531	Prbf.g_00446
OG0001212	Prap.g_01530	Prbf.g_00445
OG0001213	Prap.g_01529	Prbf.g_00444
OG0001214	Prap.g_01527	Prbf.g_00442
OG0001215	Prap.g_01526	Prbf.g_00441
OG0001216	Prap.g_01525	Prbf.g_00440
OG0001217	Prap.g_01524	Prbf.g_00439
OG0001218	Prap.g_01523	Prbf.g_00438
OG0001219	Prap.g_01520	Prbf.g_00435
OG0001220	Prap.g_01519	Prbf.g_00434
OG0001221	Prap.g_01515	Prbf.g_00430
OG0001222	Prap.g_01514	Prbf.g_00429
OG0001223	Prap.g_01513	Prbf.g_00428
OG0001224	Prap.g_01511	Prbf.g_00426
OG0001225	Prap.g_01510	Prbf.g_00425
OG0001226	Prap.g_01509	Prbf.g_00424
OG0001227	Prap.g_01508	Prbf.g_00423
OG0001228	Prap.g_01507	Prbf.g_00422
OG0001229	Prap.g_01506	Prbf.g_00421
OG0001230	Prap.g_01505	Prbf.g_00420
OG0001231	Prap.g_01504	Prbf.g_00419
OG0001232	Prap.g_01501	Prbf.g_00416
OG0001233	Prap.g_01500	Prbf.g_00415
OG0001234	Prap.g_01499	Prbf.g_00414
OG0001235	Prap.g_01498	Prbf.g_00413
OG0001236	Prap.g_01496	Prbf.g_00411
OG0001237	Prap.g_01495	Prbf.g_00410
OG0001238	Prap.g_01492	Prbf.g_00407
OG0001239	Prap.g_01491	Prbf.g_00406
OG0001240	Prap.g_01490	Prbf.g_00405
OG0001241	Prap.g_01874	Prbf.g_00402
OG0001242	Prap.g_01873	Prbf.g_00401
OG0001243	Prap.g_01872	Prbf.g_00400
OG0001244	Prap.g_01871	Prbf.g_00399
OG0001245	Prap.g_01870	Prbf.g_00398
OG0001246	Prap.g_01869	Prbf.g_00397
OG0001247	Prap.g_01868	Prbf.g_00396
OG0001248	Prap.g_00056	Prbf.g_00395
OG0001249	Prap.g_00055	Prbf.g_00394
OG0001250	Prap.g_00054	Prbf.g_00393
OG0001251	Prap.g_01086	Prbf.g_01418
OG0001252	Prap.g_01036	Prbf.g_01468
OG0001253	Prap.g_01021	Prbf.g_01483
OG0001254	Prap.g_01429	Prbf.g_01621
OG0001255	Prap.g_01373	Prbf.g_01677
OG0001257	Prap.g_01285	Prbf.g_01765
OG0001258	Prap.g_01269	Prbf.g_01781
OG0001259	Prap.g_01178	Prbf.g_01872
OG0001260	Prap.g_00693	Prbf.g_01155
OG0001261	Prap.g_00747	Prbf.g_01209
OG0001262	Prap.g_00730	Prbf.g_01192
OG0001263	Prap.g_00477	Prbf.g_00897
OG0001264	Prap.g_00859	Prbf.g_01321
OG0001265	Prap.g_00300	Prbf.g_01074
OG0001266	Prap.g_01129	Prbf.g_01921
OG0001267	Prap.g_00474	Prbf.g_00900
OG0001268	Prap.g_00459	Prbf.g_00915
OG0001269	Prap.g_01927	Prbf.g_00070
OG0001270	Prap.g_00164	Prbf.g_00200
OG0001271	Prap.g_00177	Prbf.g_00213
OG0001272	Prap.g_01120	Prbf.g_01930
OG0001273	Prap.g_00238	Prbf.g_00274
OG0001274	Prap.g_01907	Prbf.g_00812
OG0001275	Prap.g_00531	Prbf.g_00056
OG0001276	Prap.g_00321	Prbf.g_01053
OG0001277	Prap.g_01820	Prbf.g_00734
OG0001278	Prap.g_01788	Prbf.g_00702
OG0001279	Prap.g_01784	Prbf.g_00698
OG0001280	Prap.g_01781	Prbf.g_00695
OG0001281	Prap.g_01710	Prbf.g_00625
OG0001282	Prap.g_01774	Prbf.g_00688
OG0001283	Prap.g_01600	Prbf.g_00516
OG0001284	Prap.g_01569	Prbf.g_00484
OG0001285	Prap.g_01540	Prbf.g_00455
OG0001286	Prap.g_01488	Prbf.g_00403
OG0001287	Prap.g_01906	Prbf.g_00811
OG0001288	Prap.g_01329	Prbf.g_01721
OG0001290	Prap.g_00924	Prbf.g_01353
OG0001291	Prap.g_00879	Prbf.g_01398
OG0001292	Prap.g_00876	Prbf.g_01401
OG0001294	Prap.g_01085	Prbf.g_01419
OG0001295	Prap.g_01055	Prbf.g_01449
OG0001296	Prap.g_01048	Prbf.g_01456
OG0001297	Prap.g_00970	Prbf.g_01534
OG0001298	Prap.g_01468	Prbf.g_01582
OG0001299	Prap.g_01459	Prbf.g_01591
OG0001300	Prap.g_00541	Prbf.g_00046
OG0001301	Prap.g_00390	Prbf.g_00984
OG0001302	Prap.g_01899	Prbf.g_00804
OG0001302	Prap.g_01848	Prbf.g_00762
OG0001303	Prap.g_00519	Prbf.g_00855
OG0001304	Prap.g_00699	Prbf.g_01161
OG0001305	Prap.g_00704	Prbf.g_01166
OG0001306	Prap.g_01502	Prbf.g_00417
OG0001307	Prap.g_00542	Prbf.g_00045
OG0001308	Prap.g_00228	Prbf.g_00264
OG0001309	Prap.g_01538	Prbf.g_00453
OG0001310	Prap.g_00035	Prbf.g_00281
OG0001311	Prap.g_00423	Prbf.g_00951
OG0001312	Prap.g_01926	Prbf.g_00069
OG0001313	Prap.g_01344	Prbf.g_01706
OG0001315	Prap.g_01720	Prbf.g_00635
OG0001316	Prap.g_01604	Prbf.g_00520
OG0001318	Prap.g_01033	Prbf.g_01471
OG0001319	Prap.g_01474	Prbf.g_01576
OG0001320	Prap.g_01919	Prbf.g_00824
OG0001321	Prap.g_01130	Prbf.g_01920
OG0001322	Prap.g_00505	Prbf.g_00869
OG0001323	Prap.g_00870	Prbf.g_01332
OG0001324	Prap.g_00647	Prbf.g_00375
OG0001325	Prap.g_00607	Prbf.g_00336
OG0001326	Prap.g_01911	Prbf.g_00816
OG0001327	Prap.g_00227	Prbf.g_00263
OG0001328	Prap.g_00566	Prbf.g_00021
OG0001329	Prap.g_01493	Prbf.g_00408
OG0001330	Prap.g_00210	Prbf.g_00246
OG0001331	Prap.g_01783	Prbf.g_00697
OG0001332	Prap.g_01731	Prbf.g_00646
OG0001333	Prap.g_01638	Prbf.g_00554
OG0001334	Prap.g_01578	Prbf.g_00494
OG0001336	Prap.g_01046	Prbf.g_01458
OG0001337	Prap.g_01056	Prbf.g_01448
OG0001338	Prap.g_00580	Prbf.g_00007
OG0001339	Prap.g_00966	Prbf.g_01538
OG0001340	Prap.g_01463	Prbf.g_01587
OG0001341	Prap.g_01450	Prbf.g_01600
OG0001342	Prap.g_01430	Prbf.g_01620
OG0001343	Prap.g_01367	Prbf.g_01683
OG0001345	Prap.g_01332	Prbf.g_01718
OG0001346	Prap.g_01295	Prbf.g_01755
OG0001347	Prap.g_01281	Prbf.g_01769
OG0001349	Prap.g_01258	Prbf.g_01792
OG0001350	Prap.g_01253	Prbf.g_01797
OG0001351	Prap.g_01192	Prbf.g_01858
OG0001352	Prap.g_00819	Prbf.g_01281
OG0001353	Prap.g_00942	Prbf.g_01562
OG0001354	Prap.g_00692	Prbf.g_01154
OG0001355	Prap.g_00740	Prbf.g_01202
OG0001356	Prap.g_00662	Prbf.g_00840
OG0001357	Prap.g_00285	Prbf.g_01089
OG0001358	Prap.g_00299	Prbf.g_01075
OG0001359	Prap.g_01878	Prbf.g_00783
OG0001360	Prap.g_01877	Prbf.g_00782
OG0001361	Prap.g_00402	Prbf.g_00972
OG0001362	Prap.g_00610	Prbf.g_00339
OG0001363	Prap.g_00890	Prbf.g_01387
OG0001364	Prap.g_00196	Prbf.g_00232
OG0001365	Prap.g_00894	Prbf.g_01383
OG0001366	Prap.g_01741	Prbf.g_00656
OG0001368	Prap.g_01570	Prbf.g_00485
OG0001369	Prap.g_00301	Prbf.g_01073
OG0001370	Prap.g_00536	Prbf.g_00051
OG0001370	Prap.g_00646	Prbf.g_00374
OG0001370	Prap.g_00007	Prbf.g_00309
OG0001371	Prap.g_00884	Prbf.g_01393
OG0001372	Prap.g_00882	Prbf.g_01395
OG0001373	Prap.g_00875	Prbf.g_01402
OG0001374	Prap.g_01091	Prbf.g_01413
OG0001375	Prap.g_01038	Prbf.g_01466
OG0001376	Prap.g_01478	Prbf.g_01572
OG0001377	Prap.g_01454	Prbf.g_01596
OG0001378	Prap.g_01437	Prbf.g_01613
OG0001379	Prap.g_00162	Prbf.g_00198
OG0001380	Prap.g_00803	Prbf.g_01265
OG0001381	Prap.g_01309	Prbf.g_01741
OG0001382	Prap.g_01303	Prbf.g_01747
OG0001383	Prap.g_01256	Prbf.g_01794
OG0001384	Prap.g_01248	Prbf.g_01802
OG0001385	Prap.g_00359	Prbf.g_01015
OG0001386	Prap.g_00827	Prbf.g_01289
OG0001387	Prap.g_00825	Prbf.g_01287
OG0001388	Prap.g_00814	Prbf.g_01276
OG0001389	Prap.g_00342	Prbf.g_01032
OG0001390	Prap.g_00511	Prbf.g_00863
OG0001391	Prap.g_00689	Prbf.g_01151
OG0001392	Prap.g_00663	Prbf.g_00841
OG0001393	Prap.g_00661	Prbf.g_00839
OG0001394	Prap.g_00853	Prbf.g_01315
OG0001395	Prap.g_00850	Prbf.g_01312
OG0001396	Prap.g_01817	Prbf.g_00731
OG0001397	Prap.g_00312	Prbf.g_01062
OG0001398	Prap.g_00712	Prbf.g_01174
OG0001399	Prap.g_00671	Prbf.g_00849
OG0001400	Prap.g_00528	Prbf.g_00059
OG0001401	Prap.g_00040	Prbf.g_00276
OG0001402	Prap.g_00471	Prbf.g_00903
OG0001403	Prap.g_00562	Prbf.g_00025
OG0001404	Prap.g_00315	Prbf.g_01059
OG0001405	Prap.g_00060	Prbf.g_00096
OG0001406	Prap.g_00163	Prbf.g_00199
OG0001407	Prap.g_00166	Prbf.g_00202
OG0001408	Prap.g_00211	Prbf.g_00247
OG0001409	Prap.g_01858	Prbf.g_00772
OG0001410	Prap.g_01921	Prbf.g_00826
OG0001412	Prap.g_00676	Prbf.g_01137
OG0001414	Prap.g_00509	Prbf.g_00865
OG0001417	Prap.g_00826	Prbf.g_01288
OG0001418	Prap.g_00598	Prbf.g_00327
OG0001419	Prap.g_00684	Prbf.g_01145
OG0001420	Prap.g_00659	Prbf.g_00837
OG0001421	Prap.g_00654	Prbf.g_00832
OG0001422	Prap.g_00616	Prbf.g_00344
OG0001423	Prap.g_00620	Prbf.g_00348
OG0001424	Prap.g_00214	Prbf.g_00250
OG0001425	Prap.g_00524	Prbf.g_00063
OG0001427	Prap.g_01843	Prbf.g_00757
OG0001428	Prap.g_00095	Prbf.g_00131
OG0001428	Prap.g_00093	Prbf.g_00129
OG0001429	Prap.g_00267	Prbf.g_01107
OG0001430	Prap.g_00030	Prbf.g_00286
OG0001431	Prap.g_00038	Prbf.g_00278
OG0001432	Prap.g_00527	Prbf.g_00060
OG0001434	Prap.g_01914	Prbf.g_00819
OG0001434	Prap.g_01819	Prbf.g_00733
OG0001435	Prap.g_00492	Prbf.g_00882
OG0001436	Prap.g_01791	Prbf.g_00705
OG0001439	Prap.g_00750	Prbf.g_01212
OG0001440	Prap.g_00304	Prbf.g_01070
OG0001441	Prap.g_01894	Prbf.g_00799
OG0001443	Prap.g_00475	Prbf.g_00899
OG0001444	Prap.g_00436	Prbf.g_00938
OG0001445	Prap.g_01890	Prbf.g_00795
OG0001446	Prap.g_01889	Prbf.g_00794
OG0001447	Prap.g_00482	Prbf.g_00892
OG0001448	Prap.g_01896	Prbf.g_00801
OG0001449	Prap.g_00083	Prbf.g_00119
OG0001450	Prap.g_01855	Prbf.g_00769
OG0001450	Prap.g_01825	Prbf.g_00739
OG0001451	Prap.g_00633	Prbf.g_00361
OG0001452	Prap.g_01521	Prbf.g_00436
OG0001454	Prap.g_01311	Prbf.g_01739
OG0001455	Prap.g_00629	Prbf.g_00357
OG0001456	Prap.g_01179	Prbf.g_01871
OG0001457	Prap.g_00794	Prbf.g_01256
OG0001458	Prap.g_00625	Prbf.g_00353
OG0001459	Prap.g_01947	Prbf.g_00090
OG0001460	Prap.g_01125	Prbf.g_01925
OG0001461	Prap.g_00349	Prbf.g_01025
OG0001462	Prap.g_00496	Prbf.g_00878
OG0001463	Prap.g_01305	Prbf.g_01745
OG0001465	Prap.g_00520	Prbf.g_00854
OG0001466	Prap.g_00226	Prbf.g_00262
OG0001468	Prap.g_01613	Prbf.g_00529
OG0001469	Prap.g_00458	Prbf.g_00916
OG0001471	Prap.g_00636	Prbf.g_00364
OG0001473	Prap.g_00690	Prbf.g_01152
OG0001482	Prap.g_01884	Prbf.g_00789
OG0001483	Prap.g_00555	Prbf.g_00032
OG0001484	Prap.g_00889	Prbf.g_01388
OG0001485	Prap.g_01718	Prbf.g_00633
OG0001486	Prap.g_00838	Prbf.g_01300
OG0001487	Prap.g_01143	Prbf.g_01907
OG0001488	Prap.g_00998	Prbf.g_01506
OG0001489	Prap.g_01688	Prbf.g_00603
OG0001490	Prap.g_01716	Prbf.g_00631
OG0001492	Prap.g_00749	Prbf.g_01211
OG0001504	Prap.g_00843	Prbf.g_01305
OG0001505	Prap.g_01901	Prbf.g_00806
OG0001506	Prap.g_00503	Prbf.g_00871
OG0001508	Prap.g_01814	Prbf.g_00728
OG0001509	Prap.g_01112	Prbf.g_01938
OG0001519	Prap.g_01905	Prbf.g_00810
OG0001520	Prap.g_01792	Prbf.g_00706
OG0001521	Prap.g_00893	Prbf.g_01384
OG0001522	Prap.g_01859	Prbf.g_00773
OG0001522	Prap.g_00018	Prbf.g_00298
OG0001526	Prap.g_00656	Prbf.g_00834
OG0001530	Prap.g_01793	Prbf.g_00707
OG0001531	Prap.g_00622	Prbf.g_00350
OG0001531	Prap.g_00595	Prbf.g_00324
OG0001535	Prap.g_00718	Prbf.g_01180
OG0001541	Prap.g_00003	Prbf.g_00313
OG0001544	Prap.g_01902	Prbf.g_00807
OG0001545	Prap.g_00862	Prbf.g_01324
OG0001546	Prap.g_00745	Prbf.g_01207
OG0001547	Prap.g_00008	Prbf.g_00308
OG0001547	Prap.g_00645	Prbf.g_00373
OG0001548	Prap.g_00515	Prbf.g_00859
OG0001548	Prap.g_00605	Prbf.g_00334
OG0001558	Prap.g_00019	Prbf.g_00297
OG0001574	Prap.g_00609	Prbf.g_00338
OG0001579	Prap.g_00097	Prbf.g_00133
OG0001580	Prap.g_00085	Prbf.g_00121
OG0001581	Prap.g_00088	Prbf.g_00124
OG0001587	Prap.g_00898	Prbf.g_01379
OG0001588	Prap.g_00517	Prbf.g_00857
OG0001593	Prap.g_01304	Prbf.g_01746
OG0001607	Prap.g_01948	Prbf.g_00091
OG0001607	Prap.g_01949	Prbf.g_00092
OG0001608	Prap.g_00230	Prbf.g_00266
OG0001617	Prap.g_00103	Prbf.g_00139
OG0001618	Prap.g_00537	Prbf.g_00050
OG0001622	Prap.g_00590	Prbf.g_00319
OG0001627	Prap.g_01866	Prbf.g_00780
OG0001631	Prap.g_01134	Prbf.g_01916
OG0001632	Prap.g_00221	Prbf.g_00257
OG0001633	Prap.g_00229	Prbf.g_00265
OG0001634	Prap.g_00589	Prbf.g_00318
OG0001635	Prap.g_00588	Prbf.g_00317
OG0001636	Prap.g_00587	Prbf.g_00316
OG0001637	Prap.g_00644	Prbf.g_00372
OG0001694	Prap.g_01341	Prbf.g_01709
OG0001697	Prap.g_01812	Prbf.g_00726
OG0001697	Prap.g_00673	Prbf.g_00851
OG0001711	Prap.g_01837	Prbf.g_00751
OG0001711	Prap.g_00579	Prbf.g_00008
OG0001714	Prap.g_00161	Prbf.g_00197
OG0001715	Prap.g_01574	Prbf.g_00490, Prbf.g_00489
OG0001716	Prap.g_00425	Prbf.g_00949
OG0001717	Prap.g_00666	Prbf.g_00844
OG0001718	Prap.g_00672	Prbf.g_00850
OG0001719	Prap.g_01371	Prbf.g_01679
OG0001720	Prap.g_00895	Prbf.g_01382
OG0001721	Prap.g_00648	Prbf.g_00376
OG0001721	Prap.g_01920	Prbf.g_00825
OG0001735	Prap.g_01816	Prbf.g_00730
OG0001735	Prap.g_01844	Prbf.g_00758
OG0001736	Prap.g_00842	Prbf.g_01304
OG0001737	Prap.g_00914	Prbf.g_01363
OG0001738	Prap.g_01064	Prbf.g_01440
OG0001739	Prap.g_01065	Prbf.g_01439
OG0001740	Prap.g_01066	Prbf.g_01438
OG0001741	Prap.g_01077	Prbf.g_01427
OG0001742	Prap.g_00513	Prbf.g_00861
OG0001743	Prap.g_01473	Prbf.g_01577
OG0001744	Prap.g_01733	Prbf.g_00648
OG0001745	Prap.g_01203	Prbf.g_01847
OG0001746	Prap.g_00575	Prbf.g_00012
OG0001747	Prap.g_00443	Prbf.g_00931
OG0001748	Prap.g_00808	Prbf.g_01270
OG0001749	Prap.g_00818	Prbf.g_01280
OG0001750	Prap.g_00313	Prbf.g_01061
OG0001751	Prap.g_00303	Prbf.g_01071
OG0001752	Prap.g_00297	Prbf.g_01077
OG0001753	Prap.g_00253	Prbf.g_01121
OG0001754	Prap.g_00694	Prbf.g_01156
OG0001755	Prap.g_00846	Prbf.g_01308
OG0001756	Prap.g_00778	Prbf.g_01240
OG0001757	Prap.g_01908	Prbf.g_00813
OG0001758	Prap.g_00729	Prbf.g_01191
OG0001759	Prap.g_00722	Prbf.g_01184
OG0001760	Prap.g_00868	Prbf.g_01330
OG0001761	Prap.g_00829	Prbf.g_01291
OG0001762	Prap.g_00362	Prbf.g_01012
OG0001763	Prap.g_01053	Prbf.g_01451
OG0001764	Prap.g_01348	Prbf.g_01702
OG0001765	Prap.g_01380	Prbf.g_01670
OG0001766	Prap.g_01381	Prbf.g_01669
OG0001767	Prap.g_01382	Prbf.g_01668
OG0001768	Prap.g_01383	Prbf.g_01667
OG0001769	Prap.g_01384	Prbf.g_01666
OG0001770	Prap.g_01627	Prbf.g_00543
OG0001771	Prap.g_01643	Prbf.g_00559
OG0001772	Prap.g_01044	Prbf.g_01460
OG0001773	Prap.g_00891	Prbf.g_01386
OG0001774	Prap.g_00990	Prbf.g_01514
OG0001775	Prap.g_00984	Prbf.g_01520
OG0001776	Prap.g_00547	Prbf.g_00040
OG0001777	Prap.g_01522	Prbf.g_00437
OG0001778	Prap.g_01518	Prbf.g_00433
OG0001779	Prap.g_01517	Prbf.g_00432
OG0001780	Prap.g_00308	Prbf.g_01066
OG0001781	Prap.g_01512	Prbf.g_00427
OG0001782	Prap.g_01503	Prbf.g_00418
OG0001795	Prap.g_01206	Prbf.g_01844
OG0001798	Prap.g_01809	Prbf.g_00723
OG0001799	Prap.g_00215	Prbf.g_00251
OG0001800	Prap.g_01847	Prbf.g_00761
OG0001801	Prap.g_00506	Prbf.g_00868
OG0001802	Prap.g_00603	Prbf.g_00332
OG0001803	Prap.g_00290	Prbf.g_01084
OG0001805	Prap.g_00665	Prbf.g_00843
OG0001828	Prap.g_01842	Prbf.g_00756
OG0001831	Prap.g_00461	Prbf.g_00913
OG0001832	Prap.g_00449	Prbf.g_00925
OG0001834	Prap.g_00604	Prbf.g_00333
OG0001835	Prap.g_01124	Prbf.g_01926
OG0001836	Prap.g_00483	Prbf.g_00891
OG0001843	Prap.g_00004	Prbf.g_00312
OG0001844	Prap.g_00089	Prbf.g_00125
OG0001852	Prap.g_00016	Prbf.g_00300
OG0001853	Prap.g_01801	Prbf.g_00715
OG0001857	Prap.g_00485	Prbf.g_00889
OG0001857	Prap.g_00223	Prbf.g_00259
OG0001858	Prap.g_01864	Prbf.g_00778
OG0001869	Prap.g_01935	Prbf.g_00078
OG0001873	Prap.g_00057	Prbf.g_00093
OG0001878	Prap.g_01832	Prbf.g_00746
OG0001880	Prap.g_00006	Prbf.g_00310
OG0001881	Prap.g_01807	Prbf.g_00721
OG0001883	Prap.g_00920	Prbf.g_01357
OG0001884	Prap.g_01586	Prbf.g_00502
OG0001885	Prap.g_00170	Prbf.g_00206
OG0001886	Prap.g_01208	Prbf.g_01842
OG0001887	Prap.g_00433	Prbf.g_00941
OG0001888	Prap.g_01849	Prbf.g_00763
OG0001889	Prap.g_01802	Prbf.g_00716
OG0001890	Prap.g_01803	Prbf.g_00717
OG0001891	Prap.g_00804	Prbf.g_01266
OG0001892	Prap.g_01895	Prbf.g_00800
OG0001893	Prap.g_00696	Prbf.g_01158
OG0001894	Prap.g_00246	Prbf.g_01128
OG0001895	Prap.g_00883	Prbf.g_01394
OG0001896	Prap.g_00624	Prbf.g_00352
OG0001897	Prap.g_01363	Prbf.g_01687
OG0001898	Prap.g_01458	Prbf.g_01592
OG0001899	Prap.g_00907	Prbf.g_01370
OG0001900	Prap.g_00908	Prbf.g_01369
OG0001901	Prap.g_00912	Prbf.g_01365
OG0001902	Prap.g_01494	Prbf.g_00409
OG0001903	Prap.g_01799	Prbf.g_00713
OG0001904	Prap.g_01900	Prbf.g_00805
OG0001905	Prap.g_01811	Prbf.g_00725
OG0001905	Prap.g_01829	Prbf.g_00743
OG0001908	Prap.g_00090	Prbf.g_00126
OG0001920	Prap.g_01768	Prbf.g_00682
OG0001921	Prap.g_00387	Prbf.g_00987
OG0001922	Prap.g_00596	Prbf.g_00325
OG0001923	Prap.g_01835	Prbf.g_00749
OG0001924	Prap.g_00231	Prbf.g_00267
OG0001925	Prap.g_00234	Prbf.g_00270
OG0001926	Prap.g_00626	Prbf.g_00354
OG0001927	Prap.g_00670	Prbf.g_00848
OG0001928	Prap.g_01377	Prbf.g_01673
OG0001929	Prap.g_01299	Prbf.g_01751
OG0001930	Prap.g_01271	Prbf.g_01779
OG0001931	Prap.g_00792	Prbf.g_01254
OG0001932	Prap.g_00332	Prbf.g_01042
OG0001933	Prap.g_01910	Prbf.g_00815
OG0001934	Prap.g_00658	Prbf.g_00836
OG0001935	Prap.g_00318	Prbf.g_01056
OG0001936	Prap.g_00597	Prbf.g_00326
OG0001937	Prap.g_00602	Prbf.g_00331
OG0001938	Prap.g_00026	Prbf.g_00290
OG0001939	Prap.g_01426	Prbf.g_01624
OG0001941	Prap.g_01131	Prbf.g_01919
OG0001942	Prap.g_01132	Prbf.g_01918
OG0001943	Prap.g_00489	Prbf.g_00885
OG0001944	Prap.g_00201	Prbf.g_00237
OG0001945	Prap.g_01879	Prbf.g_00784
OG0001946	Prap.g_00487	Prbf.g_00887
OG0001947	Prap.g_00001	Prbf.g_00315
OG0001948	Prap.g_01610	Prbf.g_00526
OG0001951	Prap.g_00094	Prbf.g_00130
OG0001952	Prap.g_00086	Prbf.g_00122
OG0001961	Prap.g_00033	Prbf.g_00283
OG0001962	Prap.g_00583	Prbf.g_00004
