Orthogroup	Prap	Pray
OG0001171	Prap.g_01581	Pray.g_01363
OG0001172	Prap.g_01579	Pray.g_01365
OG0001173	Prap.g_01577	Pray.g_01367
OG0001174	Prap.g_01576	Pray.g_01368
OG0001175	Prap.g_01575	Pray.g_01369
OG0001176	Prap.g_01573	Pray.g_01370
OG0001177	Prap.g_01571	Pray.g_01372
OG0001178	Prap.g_01568	Pray.g_01375
OG0001179	Prap.g_01567	Pray.g_01376
OG0001180	Prap.g_01566	Pray.g_01377
OG0001181	Prap.g_01565	Pray.g_01378
OG0001182	Prap.g_01564	Pray.g_01379
OG0001183	Prap.g_01563	Pray.g_01380
OG0001184	Prap.g_01561	Pray.g_01382
OG0001185	Prap.g_01559	Pray.g_01385
OG0001186	Prap.g_01558	Pray.g_01386
OG0001187	Prap.g_01557	Pray.g_01388
OG0001188	Prap.g_01556	Pray.g_01389
OG0001189	Prap.g_01555	Pray.g_01390
OG0001190	Prap.g_01554	Pray.g_01391
OG0001191	Prap.g_01553	Pray.g_01392
OG0001192	Prap.g_01552	Pray.g_01393
OG0001193	Prap.g_01551	Pray.g_01394
OG0001194	Prap.g_01550	Pray.g_01395
OG0001195	Prap.g_01549	Pray.g_01396
OG0001196	Prap.g_01548	Pray.g_01397
OG0001197	Prap.g_01547	Pray.g_01398
OG0001198	Prap.g_01546	Pray.g_01399
OG0001199	Prap.g_01545	Pray.g_01400
OG0001200	Prap.g_01544	Pray.g_01401
OG0001201	Prap.g_01543	Pray.g_01402
OG0001202	Prap.g_01542	Pray.g_01403
OG0001203	Prap.g_01541	Pray.g_01405
OG0001204	Prap.g_01539	Pray.g_01407
OG0001205	Prap.g_01537	Pray.g_01408
OG0001206	Prap.g_01536	Pray.g_01409
OG0001207	Prap.g_01535	Pray.g_01410
OG0001208	Prap.g_01534	Pray.g_01411
OG0001209	Prap.g_01533	Pray.g_01412
OG0001210	Prap.g_01532	Pray.g_01413
OG0001211	Prap.g_01531	Pray.g_01414
OG0001212	Prap.g_01530	Pray.g_01415
OG0001213	Prap.g_01529	Pray.g_01416
OG0001214	Prap.g_01527	Pray.g_01418
OG0001215	Prap.g_01526	Pray.g_01419
OG0001216	Prap.g_01525	Pray.g_01420
OG0001217	Prap.g_01524	Pray.g_01421
OG0001218	Prap.g_01523	Pray.g_01422
OG0001219	Prap.g_01520	Pray.g_01425
OG0001220	Prap.g_01519	Pray.g_01426
OG0001221	Prap.g_01515	Pray.g_01429
OG0001222	Prap.g_01514	Pray.g_01430
OG0001223	Prap.g_01513	Pray.g_01431
OG0001224	Prap.g_01511	Pray.g_01432
OG0001225	Prap.g_01510	Pray.g_01433
OG0001226	Prap.g_01509	Pray.g_01434
OG0001227	Prap.g_01508	Pray.g_01435
OG0001228	Prap.g_01507	Pray.g_01436
OG0001229	Prap.g_01506	Pray.g_01437
OG0001230	Prap.g_01505	Pray.g_01438
OG0001231	Prap.g_01504	Pray.g_01439
OG0001232	Prap.g_01501	Pray.g_01440
OG0001233	Prap.g_01500	Pray.g_01441
OG0001234	Prap.g_01499	Pray.g_01442
OG0001235	Prap.g_01498	Pray.g_01443
OG0001236	Prap.g_01496	Pray.g_01445
OG0001237	Prap.g_01495	Pray.g_01446
OG0001238	Prap.g_01492	Pray.g_01448
OG0001239	Prap.g_01491	Pray.g_01449
OG0001240	Prap.g_01490	Pray.g_01450
OG0001241	Prap.g_01874	Pray.g_01452
OG0001242	Prap.g_01873	Pray.g_01453
OG0001243	Prap.g_01872	Pray.g_01454
OG0001244	Prap.g_01871	Pray.g_01455
OG0001245	Prap.g_01870	Pray.g_01456
OG0001246	Prap.g_01869	Pray.g_01457
OG0001247	Prap.g_01868	Pray.g_01458
OG0001248	Prap.g_00056	Pray.g_01459
OG0001249	Prap.g_00055	Pray.g_01460
OG0001250	Prap.g_00054	Pray.g_01461
OG0001252	Prap.g_01036	Pray.g_00151
OG0001253	Prap.g_01021	Pray.g_00139
OG0001254	Prap.g_01429	Pray.g_00760
OG0001255	Prap.g_01373	Pray.g_00811
OG0001257	Prap.g_01285	Pray.g_00972
OG0001258	Prap.g_01269	Pray.g_00989
OG0001259	Prap.g_01178	Pray.g_01173
OG0001260	Prap.g_00693	Pray.g_00292
OG0001261	Prap.g_00747	Pray.g_00383
OG0001262	Prap.g_00730	Pray.g_00399
OG0001263	Prap.g_00477	Pray.g_00420
OG0001264	Prap.g_00859	Pray.g_00451
OG0001265	Prap.g_00300	Pray.g_00560
OG0001266	Prap.g_01129	Pray.g_00608
OG0001267	Prap.g_00474	Pray.g_00080
OG0001268	Prap.g_00459	Pray.g_00067
OG0001269	Prap.g_01927	Pray.g_01846
OG0001270	Prap.g_00164	Pray.g_01682
OG0001271	Prap.g_00177	Pray.g_01671
OG0001272	Prap.g_01120	Pray.g_01629
OG0001273	Prap.g_00238	Pray.g_01628
OG0001274	Prap.g_01907	Pray.g_01623
OG0001275	Prap.g_00531	Pray.g_01606
OG0001276	Prap.g_00321	Pray.g_01596
OG0001277	Prap.g_01820	Pray.g_01585
OG0001278	Prap.g_01788	Pray.g_01567
OG0001279	Prap.g_01784	Pray.g_01563
OG0001280	Prap.g_01781	Pray.g_01560
OG0001281	Prap.g_01710	Pray.g_01237
OG0001282	Prap.g_01774	Pray.g_01262
OG0001283	Prap.g_01600	Pray.g_01345
OG0001284	Prap.g_01569	Pray.g_01374
OG0001285	Prap.g_01540	Pray.g_01406
OG0001286	Prap.g_01488	Pray.g_01451
OG0001288	Prap.g_01329	Pray.g_00927
OG0001290	Prap.g_00924	Pray.g_01492
OG0001291	Prap.g_00879	Pray.g_00218
OG0001292	Prap.g_00876	Pray.g_00215
OG0001294	Prap.g_01085	Pray.g_00196
OG0001295	Prap.g_01055	Pray.g_00170
OG0001296	Prap.g_01048	Pray.g_00164
OG0001297	Prap.g_00970	Pray.g_00680
OG0001298	Prap.g_01468	Pray.g_00724
OG0001299	Prap.g_01459	Pray.g_00733
OG0001300	Prap.g_00541	Pray.g_00851
OG0001301	Prap.g_00390	Pray.g_01126
OG0001302	Prap.g_01899, Prap.g_01848	Pray.g_00296
OG0001303	Prap.g_00519	Pray.g_00300
OG0001304	Prap.g_00699	Pray.g_00575
OG0001305	Prap.g_00704	Pray.g_00580
OG0001306	Prap.g_01502	Pray.g_00616
OG0001307	Prap.g_00542	Pray.g_00625
OG0001308	Prap.g_00228	Pray.g_00120
OG0001309	Prap.g_01538	Pray.g_00118
OG0001310	Prap.g_00035	Pray.g_00107
OG0001311	Prap.g_00423	Pray.g_00035
OG0001312	Prap.g_01926	Pray.g_01845
OG0001313	Prap.g_01344	Pray.g_01625
OG0001315	Prap.g_01720	Pray.g_01502
OG0001316	Prap.g_01604	Pray.g_01341
OG0001318	Prap.g_01033	Pray.g_00148
OG0001319	Prap.g_01474	Pray.g_00719
OG0001320	Prap.g_01919	Pray.g_00957
OG0001321	Prap.g_01130	Pray.g_00302
OG0001322	Prap.g_00505	Pray.g_00329
OG0001323	Prap.g_00870	Pray.g_00600
OG0001324	Prap.g_00647	Pray.g_00633
OG0001325	Prap.g_00607	Pray.g_00114
OG0001326	Prap.g_01911	Pray.g_01898
OG0001327	Prap.g_00227	Pray.g_01896
OG0001328	Prap.g_00566	Pray.g_01865
OG0001329	Prap.g_01493	Pray.g_01809
OG0001330	Prap.g_00210	Pray.g_01632
OG0001331	Prap.g_01783	Pray.g_01562
OG0001333	Prap.g_01638	Pray.g_01310
OG0001334	Prap.g_01578	Pray.g_01366
OG0001336	Prap.g_01046	Pray.g_00161
OG0001337	Prap.g_01056	Pray.g_00171
OG0001338	Prap.g_00580	Pray.g_00145
OG0001339	Prap.g_00966	Pray.g_00684
OG0001340	Prap.g_01463	Pray.g_00729
OG0001341	Prap.g_01450	Pray.g_00741
OG0001342	Prap.g_01430	Pray.g_00759
OG0001343	Prap.g_01367	Pray.g_00817
OG0001345	Prap.g_01332	Pray.g_00924
OG0001346	Prap.g_01295	Pray.g_00962
OG0001347	Prap.g_01281	Pray.g_00976
OG0001349	Prap.g_01258	Pray.g_01000
OG0001350	Prap.g_01253	Pray.g_01005
OG0001351	Prap.g_01192	Pray.g_01185
OG0001352	Prap.g_00819	Pray.g_01081
OG0001353	Prap.g_00942	Pray.g_01060
OG0001354	Prap.g_00692	Pray.g_00332
OG0001355	Prap.g_00740	Pray.g_00389
OG0001356	Prap.g_00662	Pray.g_00434
OG0001357	Prap.g_00285	Pray.g_00539
OG0001358	Prap.g_00299	Pray.g_00559
OG0001359	Prap.g_01878	Pray.g_00093
OG0001360	Prap.g_01877	Pray.g_00092
OG0001361	Prap.g_00402	Pray.g_00013
OG0001362	Prap.g_00610	Pray.g_01926
OG0001364	Prap.g_00196	Pray.g_01652
OG0001365	Prap.g_00894	Pray.g_01232
OG0001366	Prap.g_01741	Pray.g_01522
OG0001368	Prap.g_01570	Pray.g_01373
OG0001369	Prap.g_00301	Pray.g_00561
OG0001371	Prap.g_00884	Pray.g_00222
OG0001372	Prap.g_00882	Pray.g_00221
OG0001373	Prap.g_00875	Pray.g_00214
OG0001374	Prap.g_01091	Pray.g_00202
OG0001375	Prap.g_01038	Pray.g_00154
OG0001376	Prap.g_01478	Pray.g_00715
OG0001377	Prap.g_01454	Pray.g_00737
OG0001378	Prap.g_01437	Pray.g_00752
OG0001379	Prap.g_00162	Pray.g_00839
OG0001381	Prap.g_01309	Pray.g_00944
OG0001382	Prap.g_01303	Pray.g_00950
OG0001383	Prap.g_01256	Pray.g_01002
OG0001384	Prap.g_01248	Pray.g_01010
OG0001385	Prap.g_00359	Pray.g_01097
OG0001386	Prap.g_00827	Pray.g_01089
OG0001387	Prap.g_00825	Pray.g_01087
OG0001388	Prap.g_00814	Pray.g_01077
OG0001389	Prap.g_00342	Pray.g_01035
OG0001390	Prap.g_00511	Pray.g_00291
OG0001391	Prap.g_00689	Pray.g_00334
OG0001392	Prap.g_00663	Pray.g_00433
OG0001393	Prap.g_00661	Pray.g_00435
OG0001394	Prap.g_00853	Pray.g_00457
OG0001395	Prap.g_00850	Pray.g_00460
OG0001396	Prap.g_01817	Pray.g_00543
OG0001397	Prap.g_00312	Pray.g_00569
OG0001398	Prap.g_00712	Pray.g_00588
OG0001399	Prap.g_00671	Pray.g_00598
OG0001400	Prap.g_00528	Pray.g_00606
OG0001401	Prap.g_00040	Pray.g_00613
OG0001402	Prap.g_00471	Pray.g_00078
OG0001403	Prap.g_00562	Pray.g_01869
OG0001404	Prap.g_00315	Pray.g_01838
OG0001405	Prap.g_00060	Pray.g_01828
OG0001406	Prap.g_00163	Pray.g_01683
OG0001407	Prap.g_00166	Pray.g_01680
OG0001408	Prap.g_00211	Pray.g_01631
OG0001409	Prap.g_01858	Pray.g_01617
OG0001412	Prap.g_00676	Pray.g_00492
OG0001414	Prap.g_00509	Pray.g_00227
OG0001417	Prap.g_00826	Pray.g_01088
OG0001418	Prap.g_00598	Pray.g_00303
OG0001419	Prap.g_00684	Pray.g_00338
OG0001420	Prap.g_00659	Pray.g_00437
OG0001421	Prap.g_00654	Pray.g_00441
OG0001422	Prap.g_00616	Pray.g_00603
OG0001423	Prap.g_00620	Pray.g_00091
OG0001424	Prap.g_00214	Pray.g_00248
OG0001425	Prap.g_00524	Pray.g_01611
OG0001427	Prap.g_01843	Pray.g_00850
OG0001429	Prap.g_00267	Pray.g_00521
OG0001430	Prap.g_00030	Pray.g_00552
OG0001431	Prap.g_00038	Pray.g_00604
OG0001432	Prap.g_00527	Pray.g_00607
OG0001435	Prap.g_00492	Pray.g_01619
OG0001436	Prap.g_01791	Pray.g_00312
OG0001439	Prap.g_00750	Pray.g_00380
OG0001440	Prap.g_00304	Pray.g_00563
OG0001441	Prap.g_01894	Pray.g_00127
OG0001443	Prap.g_00475	Pray.g_00081
OG0001444	Prap.g_00436	Pray.g_00044
OG0001445	Prap.g_01890	Pray.g_01937
OG0001446	Prap.g_01889	Pray.g_01935
OG0001447	Prap.g_00482	Pray.g_01934
OG0001448	Prap.g_01896	Pray.g_01599
OG0001451	Prap.g_00633	Pray.g_01751
OG0001452	Prap.g_01521	Pray.g_01424
OG0001454	Prap.g_01311	Pray.g_00844
OG0001455	Prap.g_00629	Pray.g_00905
OG0001457	Prap.g_00794	Pray.g_01061
OG0001458	Prap.g_00625	Pray.g_00290
OG0001459	Prap.g_01947	Pray.g_00327
OG0001460	Prap.g_01125	Pray.g_00411
OG0001461	Prap.g_00349	Pray.g_00484
OG0001462	Prap.g_00496	Pray.g_00551
OG0001463	Prap.g_01305	Pray.g_00597
OG0001465	Prap.g_00520	Pray.g_01901
OG0001468	Prap.g_01613	Pray.g_01334
OG0001469	Prap.g_00458	Pray.g_00066
OG0001471	Prap.g_00636	Pray.g_00909
OG0001473	Prap.g_00690	Pray.g_00419
OG0001482	Prap.g_01884	Pray.g_01574
OG0001483	Prap.g_00555	Pray.g_01876
OG0001484	Prap.g_00889	Pray.g_01784
OG0001485	Prap.g_01718	Pray.g_01230
OG0001486	Prap.g_00838	Pray.g_00472
OG0001487	Prap.g_01143	Pray.g_00307
OG0001488	Prap.g_00998	Pray.g_00653
OG0001489	Prap.g_01688	Pray.g_00853
OG0001490	Prap.g_01716	Pray.g_00881
OG0001492	Prap.g_00749	Pray.g_00381
OG0001506	Prap.g_00503	Pray.g_00620
OG0001508	Prap.g_01814	Pray.g_01620
OG0001509	Prap.g_01112	Pray.g_01252
OG0001519	Prap.g_01905	Pray.g_00867
OG0001520	Prap.g_01792	Pray.g_00311
OG0001521	Prap.g_00893	Pray.g_01233
OG0001530	Prap.g_01793	Pray.g_00310
OG0001535	Prap.g_00718	Pray.g_00407
OG0001541	Prap.g_00003	Pray.g_01796
OG0001579	Prap.g_00097	Pray.g_01742
OG0001580	Prap.g_00085	Pray.g_01775
OG0001581	Prap.g_00088	Pray.g_01772
OG0001617	Prap.g_00103	Pray.g_01855
OG0001618	Prap.g_00537	Pray.g_01853
OG0001627	Prap.g_01866	Pray.g_01852
OG0001631	Prap.g_01134	Pray.g_00005
OG0001637	Prap.g_00644	Pray.g_00285
OG0001720	Prap.g_00895	Pray.g_01767
OG0001736	Prap.g_00842	Pray.g_00468
OG0001843	Prap.g_00004	Pray.g_01799
OG0001844	Prap.g_00089	Pray.g_01774
OG0001881	Prap.g_01807	Pray.g_00252
OG0001888	Prap.g_01849	Pray.g_01746
OG0001981	Prap.g_00100	Pray.g_01744, Pray.g_01780
