Orthogroup	Prap	Prac
OG0001170	Prap.g_01582	Prac.g_00039
OG0001171	Prap.g_01581	Prac.g_00040
OG0001172	Prap.g_01579	Prac.g_00042
OG0001173	Prap.g_01577	Prac.g_00044
OG0001174	Prap.g_01576	Prac.g_00045
OG0001175	Prap.g_01575	Prac.g_00046
OG0001176	Prap.g_01573	Prac.g_00047
OG0001177	Prap.g_01571	Prac.g_00049
OG0001178	Prap.g_01568	Prac.g_00051
OG0001179	Prap.g_01567	Prac.g_00052
OG0001180	Prap.g_01566	Prac.g_00053
OG0001181	Prap.g_01565	Prac.g_00054
OG0001182	Prap.g_01564	Prac.g_00055
OG0001183	Prap.g_01563	Prac.g_00056
OG0001184	Prap.g_01561	Prac.g_00058
OG0001185	Prap.g_01559	Prac.g_00061
OG0001186	Prap.g_01558	Prac.g_00062
OG0001187	Prap.g_01557	Prac.g_00063
OG0001188	Prap.g_01556	Prac.g_00064
OG0001189	Prap.g_01555	Prac.g_00065
OG0001190	Prap.g_01554	Prac.g_00066
OG0001191	Prap.g_01553	Prac.g_00067
OG0001192	Prap.g_01552	Prac.g_00068
OG0001193	Prap.g_01551	Prac.g_00069
OG0001194	Prap.g_01550	Prac.g_00070
OG0001195	Prap.g_01549	Prac.g_00071
OG0001196	Prap.g_01548	Prac.g_00072
OG0001197	Prap.g_01547	Prac.g_00073
OG0001198	Prap.g_01546	Prac.g_00074
OG0001199	Prap.g_01545	Prac.g_00075
OG0001200	Prap.g_01544	Prac.g_00076
OG0001201	Prap.g_01543	Prac.g_00077
OG0001202	Prap.g_01542	Prac.g_00078
OG0001203	Prap.g_01541	Prac.g_00080
OG0001204	Prap.g_01539	Prac.g_00082
OG0001205	Prap.g_01537	Prac.g_00083
OG0001206	Prap.g_01536	Prac.g_00084
OG0001207	Prap.g_01535	Prac.g_00085
OG0001208	Prap.g_01534	Prac.g_00086
OG0001209	Prap.g_01533	Prac.g_00087
OG0001210	Prap.g_01532	Prac.g_00088
OG0001211	Prap.g_01531	Prac.g_00089
OG0001212	Prap.g_01530	Prac.g_00090
OG0001213	Prap.g_01529	Prac.g_00091
OG0001214	Prap.g_01527	Prac.g_00093
OG0001215	Prap.g_01526	Prac.g_00094
OG0001216	Prap.g_01525	Prac.g_00095
OG0001217	Prap.g_01524	Prac.g_00096
OG0001218	Prap.g_01523	Prac.g_00097
OG0001219	Prap.g_01520	Prac.g_00099
OG0001220	Prap.g_01519	Prac.g_00100
OG0001221	Prap.g_01515	Prac.g_00103
OG0001222	Prap.g_01514	Prac.g_00104
OG0001223	Prap.g_01513	Prac.g_00105
OG0001224	Prap.g_01511	Prac.g_00106
OG0001225	Prap.g_01510	Prac.g_00107
OG0001226	Prap.g_01509	Prac.g_00108
OG0001227	Prap.g_01508	Prac.g_00109
OG0001228	Prap.g_01507	Prac.g_00110
OG0001229	Prap.g_01506	Prac.g_00111
OG0001230	Prap.g_01505	Prac.g_00112
OG0001231	Prap.g_01504	Prac.g_00113
OG0001232	Prap.g_01501	Prac.g_00114
OG0001233	Prap.g_01500	Prac.g_00115
OG0001234	Prap.g_01499	Prac.g_00116
OG0001235	Prap.g_01498	Prac.g_00117
OG0001236	Prap.g_01496	Prac.g_00119
OG0001237	Prap.g_01495	Prac.g_00120
OG0001238	Prap.g_01492	Prac.g_00122
OG0001239	Prap.g_01491	Prac.g_00123
OG0001240	Prap.g_01490	Prac.g_00124
OG0001241	Prap.g_01874	Prac.g_00126
OG0001242	Prap.g_01873	Prac.g_00127
OG0001243	Prap.g_01872	Prac.g_00128
OG0001244	Prap.g_01871	Prac.g_00129
OG0001245	Prap.g_01870	Prac.g_00130
OG0001246	Prap.g_01869	Prac.g_00131
OG0001247	Prap.g_01868	Prac.g_01950
OG0001248	Prap.g_00056	Prac.g_01949
OG0001249	Prap.g_00055	Prac.g_01948
OG0001250	Prap.g_00054	Prac.g_01947
OG0001252	Prap.g_01036	Prac.g_01793
OG0001253	Prap.g_01021	Prac.g_01780
OG0001254	Prap.g_01429	Prac.g_01650
OG0001255	Prap.g_01373	Prac.g_01201
OG0001257	Prap.g_01285	Prac.g_01062
OG0001258	Prap.g_01269	Prac.g_00873
OG0001259	Prap.g_01178	Prac.g_00783
OG0001260	Prap.g_00693	Prac.g_01522
OG0001261	Prap.g_00747	Prac.g_01441
OG0001262	Prap.g_00730	Prac.g_01425
OG0001263	Prap.g_00477	Prac.g_01405
OG0001264	Prap.g_00859	Prac.g_01385
OG0001265	Prap.g_00300	Prac.g_01280
OG0001266	Prap.g_01129	Prac.g_01232
OG0001267	Prap.g_00474	Prac.g_01001
OG0001268	Prap.g_00459	Prac.g_00988
OG0001269	Prap.g_01927	Prac.g_00200
OG0001270	Prap.g_00164	Prac.g_00371
OG0001271	Prap.g_00177	Prac.g_00360
OG0001272	Prap.g_01120	Prac.g_00319
OG0001273	Prap.g_00238	Prac.g_00318
OG0001274	Prap.g_01907	Prac.g_00313
OG0001275	Prap.g_00531	Prac.g_00297
OG0001276	Prap.g_00321	Prac.g_00285, Prac.g_00878
OG0001277	Prap.g_01820	Prac.g_00279
OG0001278	Prap.g_01788	Prac.g_00633
OG0001279	Prap.g_01784	Prac.g_00629
OG0001280	Prap.g_01781	Prac.g_00626
OG0001281	Prap.g_01710	Prac.g_00479
OG0001282	Prap.g_01774	Prac.g_00504
OG0001283	Prap.g_01600	Prac.g_00023
OG0001284	Prap.g_01569	Prac.g_00050
OG0001285	Prap.g_01540	Prac.g_00081
OG0001286	Prap.g_01488	Prac.g_00125
OG0001287	Prap.g_01906	Prac.g_00875, Prac.g_01598
OG0001288	Prap.g_01329	Prac.g_01110
OG0001290	Prap.g_00924	Prac.g_01917
OG0001291	Prap.g_00879	Prac.g_01860
OG0001292	Prap.g_00876	Prac.g_01857
OG0001294	Prap.g_01085	Prac.g_01838
OG0001295	Prap.g_01055	Prac.g_01812
OG0001296	Prap.g_01048	Prac.g_01806
OG0001297	Prap.g_00970	Prac.g_01731
OG0001298	Prap.g_01468	Prac.g_01687
OG0001300	Prap.g_00541	Prac.g_01160
OG0001301	Prap.g_00390	Prac.g_00734
OG0001304	Prap.g_00699	Prac.g_01265
OG0001305	Prap.g_00704	Prac.g_01260
OG0001306	Prap.g_01502	Prac.g_01223
OG0001307	Prap.g_00542	Prac.g_01214
OG0001308	Prap.g_00228	Prac.g_01037
OG0001309	Prap.g_01538	Prac.g_01036
OG0001310	Prap.g_00035	Prac.g_01026
OG0001311	Prap.g_00423	Prac.g_00957
OG0001312	Prap.g_01926	Prac.g_00201
OG0001313	Prap.g_01344	Prac.g_00315
OG0001315	Prap.g_01720	Prac.g_00568
OG0001316	Prap.g_01604	Prac.g_00019
OG0001318	Prap.g_01033	Prac.g_01790
OG0001319	Prap.g_01474	Prac.g_01692
OG0001320	Prap.g_01919	Prac.g_01078
OG0001321	Prap.g_01130	Prac.g_01513
OG0001322	Prap.g_00505	Prac.g_01495
OG0001323	Prap.g_00870	Prac.g_01240
OG0001324	Prap.g_00647	Prac.g_01206
OG0001325	Prap.g_00607	Prac.g_01033
OG0001326	Prap.g_01911	Prac.g_00151
OG0001327	Prap.g_00227	Prac.g_00153
OG0001328	Prap.g_00566	Prac.g_00180
OG0001329	Prap.g_01493	Prac.g_00237
OG0001330	Prap.g_00210	Prac.g_00322
OG0001331	Prap.g_01783	Prac.g_00628
OG0001332	Prap.g_01731	Prac.g_00579
OG0001334	Prap.g_01578	Prac.g_00043
OG0001336	Prap.g_01046	Prac.g_01803
OG0001337	Prap.g_01056	Prac.g_01813
OG0001338	Prap.g_00580	Prac.g_01786
OG0001339	Prap.g_00966	Prac.g_01727
OG0001340	Prap.g_01463	Prac.g_01682
OG0001341	Prap.g_01450	Prac.g_01670
OG0001342	Prap.g_01430	Prac.g_01651
OG0001343	Prap.g_01367	Prac.g_01195
OG0001345	Prap.g_01332	Prac.g_01113
OG0001346	Prap.g_01295	Prac.g_01072
OG0001347	Prap.g_01281	Prac.g_01058
OG0001349	Prap.g_01258	Prac.g_00862
OG0001351	Prap.g_01192	Prac.g_00796
OG0001352	Prap.g_00819	Prac.g_00689
OG0001353	Prap.g_00942	Prac.g_00668
OG0001354	Prap.g_00692	Prac.g_01492, Prac.g_01903
OG0001355	Prap.g_00740	Prac.g_01435
OG0001356	Prap.g_00662	Prac.g_01403
OG0001357	Prap.g_00285	Prac.g_01300
OG0001358	Prap.g_00299	Prac.g_01281
OG0001359	Prap.g_01878	Prac.g_01014
OG0001360	Prap.g_01877	Prac.g_01013
OG0001361	Prap.g_00402	Prac.g_00935
OG0001364	Prap.g_00196	Prac.g_00341
OG0001365	Prap.g_00894	Prac.g_00474
OG0001366	Prap.g_01741	Prac.g_00588
OG0001369	Prap.g_00301	Prac.g_01279
OG0001371	Prap.g_00884	Prac.g_01864
OG0001372	Prap.g_00882	Prac.g_01863
OG0001373	Prap.g_00875	Prac.g_01856
OG0001374	Prap.g_01091	Prac.g_01844
OG0001375	Prap.g_01038	Prac.g_01796
OG0001376	Prap.g_01478	Prac.g_01696
OG0001377	Prap.g_01454	Prac.g_01675
OG0001378	Prap.g_01437	Prac.g_01659
OG0001379	Prap.g_00162	Prac.g_01172
OG0001381	Prap.g_01309	Prac.g_01093
OG0001382	Prap.g_01303	Prac.g_01085
OG0001383	Prap.g_01256	Prac.g_00860
OG0001384	Prap.g_01248	Prac.g_00853
OG0001385	Prap.g_00359	Prac.g_00705
OG0001386	Prap.g_00827	Prac.g_00697
OG0001387	Prap.g_00825	Prac.g_00695
OG0001388	Prap.g_00814	Prac.g_00685
OG0001389	Prap.g_00342	Prac.g_01555
OG0001390	Prap.g_00511	Prac.g_01523
OG0001391	Prap.g_00689	Prac.g_01490
OG0001392	Prap.g_00663	Prac.g_01404
OG0001393	Prap.g_00661	Prac.g_01402
OG0001394	Prap.g_00853	Prac.g_01379
OG0001395	Prap.g_00850	Prac.g_01376
OG0001396	Prap.g_01817	Prac.g_01296
OG0001397	Prap.g_00312	Prac.g_01271
OG0001398	Prap.g_00712	Prac.g_01252
OG0001399	Prap.g_00671	Prac.g_01242
OG0001400	Prap.g_00528	Prac.g_01234
OG0001401	Prap.g_00040	Prac.g_01226
OG0001402	Prap.g_00471	Prac.g_00999
OG0001403	Prap.g_00562	Prac.g_00176
OG0001404	Prap.g_00315	Prac.g_00208
OG0001405	Prap.g_00060	Prac.g_00218
OG0001406	Prap.g_00163	Prac.g_00372
OG0001407	Prap.g_00166	Prac.g_00369
OG0001408	Prap.g_00211	Prac.g_00321
OG0001409	Prap.g_01858	Prac.g_00308
OG0001410	Prap.g_01921	Prac.g_00295
OG0001412	Prap.g_00676	Prac.g_01346
OG0001414	Prap.g_00509	Prac.g_01869
OG0001417	Prap.g_00826	Prac.g_00696
OG0001418	Prap.g_00598	Prac.g_01512
OG0001419	Prap.g_00684	Prac.g_01486
OG0001420	Prap.g_00659	Prac.g_01400
OG0001421	Prap.g_00654	Prac.g_01395
OG0001422	Prap.g_00616	Prac.g_01237
OG0001423	Prap.g_00620	Prac.g_01012
OG0001424	Prap.g_00214	Prac.g_00923
OG0001425	Prap.g_00524	Prac.g_00302
OG0001427	Prap.g_01843	Prac.g_01161
OG0001430	Prap.g_00030	Prac.g_01288
OG0001431	Prap.g_00038	Prac.g_01236
OG0001432	Prap.g_00527	Prac.g_01233
OG0001434	Prap.g_01914, Prap.g_01819	Prac.g_00196
OG0001435	Prap.g_00492	Prac.g_00310
OG0001436	Prap.g_01791	Prac.g_00900
OG0001440	Prap.g_00304	Prac.g_01277
OG0001441	Prap.g_01894	Prac.g_01041
OG0001443	Prap.g_00475	Prac.g_01002
OG0001444	Prap.g_00436	Prac.g_00966
OG0001445	Prap.g_01890	Prac.g_00143
OG0001446	Prap.g_01889	Prac.g_00145
OG0001447	Prap.g_00482	Prac.g_00146
OG0001451	Prap.g_00633	Prac.g_00634
OG0001454	Prap.g_01311	Prac.g_01167
OG0001456	Prap.g_01179	Prac.g_00784, Prac.g_01965
OG0001457	Prap.g_00794	Prac.g_00669
OG0001458	Prap.g_00625	Prac.g_01524
OG0001459	Prap.g_01947	Prac.g_01497
OG0001460	Prap.g_01125	Prac.g_01413
OG0001461	Prap.g_00349	Prac.g_01354
OG0001462	Prap.g_00496	Prac.g_01289
OG0001463	Prap.g_01305	Prac.g_01243
OG0001465	Prap.g_00520	Prac.g_00148
OG0001468	Prap.g_01613	Prac.g_00012
OG0001469	Prap.g_00458	Prac.g_00987
OG0001471	Prap.g_00636	Prac.g_01120
OG0001473	Prap.g_00690	Prac.g_01406
OG0001482	Prap.g_01884	Prac.g_00275, Prac.g_01577
OG0001484	Prap.g_00889	Prac.g_00259
OG0001485	Prap.g_01718	Prac.g_00472
OG0001488	Prap.g_00998	Prac.g_01758
OG0001489	Prap.g_01688	Prac.g_01158
OG0001490	Prap.g_01716	Prac.g_01132
OG0001492	Prap.g_00749	Prac.g_01443
OG0001505	Prap.g_01901	Prac.g_00915
OG0001506	Prap.g_00503	Prac.g_01219
OG0001509	Prap.g_01112	Prac.g_00494
OG0001519	Prap.g_01905	Prac.g_01146
OG0001520	Prap.g_01792	Prac.g_00899
OG0001521	Prap.g_00893	Prac.g_00475
OG0001526	Prap.g_00656	Prac.g_01397
OG0001544	Prap.g_01902	Prac.g_00907
OG0001545	Prap.g_00862	Prac.g_01388
OG0001574	Prap.g_00609	Prac.g_00911
OG0001579	Prap.g_00097	Prac.g_00260
OG0001580	Prap.g_00085	Prac.g_00264
OG0001581	Prap.g_00088	Prac.g_00268
OG0001593	Prap.g_01304	Prac.g_01086
OG0001607	Prap.g_01948	Prac.g_00887
OG0001617	Prap.g_00103	Prac.g_00190
OG0001694	Prap.g_01341	Prac.g_00435
OG0001828	Prap.g_01842	Prac.g_00895
OG0001873	Prap.g_00057	Prac.g_00888
OG0001878	Prap.g_01832	Prac.g_01899
OG0001908	Prap.g_00090	Prac.g_00271
OG0001952	Prap.g_00086	Prac.g_00265
OG0001961	Prap.g_00033	Prac.g_00193, Prac.g_00658
OG0001962	Prap.g_00583	Prac.g_00436
OG0001963	Prap.g_00582	Prac.g_00437
OG0001964	Prap.g_00581	Prac.g_00438
OG0002191	Prap.g_00634	Prac.g_00656
