Orthogroup	Prap	Prbl
OG0001128	Prap.g_01640	Prbl.g_01128
OG0001129	Prap.g_01639	Prbl.g_01131
OG0001130	Prap.g_01636	Prbl.g_01134
OG0001131	Prap.g_01635	Prbl.g_01135
OG0001132	Prap.g_01634	Prbl.g_01136
OG0001133	Prap.g_01633	Prbl.g_01137
OG0001134	Prap.g_01632	Prbl.g_01138
OG0001135	Prap.g_01631	Prbl.g_01139
OG0001136	Prap.g_01630	Prbl.g_01140
OG0001137	Prap.g_01629	Prbl.g_01141
OG0001138	Prap.g_01628	Prbl.g_01142
OG0001139	Prap.g_01626	Prbl.g_01144
OG0001140	Prap.g_01625	Prbl.g_01146
OG0001141	Prap.g_01624	Prbl.g_01147
OG0001142	Prap.g_01620	Prbl.g_01174
OG0001143	Prap.g_01619	Prbl.g_01175
OG0001144	Prap.g_01618	Prbl.g_01177
OG0001145	Prap.g_01617	Prbl.g_01178
OG0001146	Prap.g_01616	Prbl.g_01179
OG0001147	Prap.g_01615	Prbl.g_01180
OG0001148	Prap.g_01614	Prbl.g_01181
OG0001149	Prap.g_01612	Prbl.g_00863
OG0001150	Prap.g_01611	Prbl.g_00859
OG0001151	Prap.g_01607	Prbl.g_00856
OG0001152	Prap.g_01606	Prbl.g_00855
OG0001153	Prap.g_01605	Prbl.g_00853
OG0001154	Prap.g_01603	Prbl.g_00851
OG0001155	Prap.g_01601	Prbl.g_00848
OG0001156	Prap.g_01599	Prbl.g_00844
OG0001157	Prap.g_01597	Prbl.g_00842
OG0001158	Prap.g_01595	Prbl.g_00840
OG0001159	Prap.g_01594	Prbl.g_00839
OG0001160	Prap.g_01593	Prbl.g_00838
OG0001161	Prap.g_01592	Prbl.g_01307
OG0001162	Prap.g_01591	Prbl.g_01306
OG0001163	Prap.g_01590	Prbl.g_01305
OG0001164	Prap.g_01589	Prbl.g_01304
OG0001165	Prap.g_01588	Prbl.g_01303
OG0001166	Prap.g_01587	Prbl.g_01302
OG0001167	Prap.g_01585	Prbl.g_01291
OG0001168	Prap.g_01584	Prbl.g_01290
OG0001169	Prap.g_01583	Prbl.g_01289
OG0001170	Prap.g_01582	Prbl.g_01287
OG0001171	Prap.g_01581	Prbl.g_01286
OG0001172	Prap.g_01579	Prbl.g_01284
OG0001173	Prap.g_01577	Prbl.g_02638
OG0001174	Prap.g_01576	Prbl.g_02637
OG0001175	Prap.g_01575	Prbl.g_02636
OG0001176	Prap.g_01573	Prbl.g_01235
OG0001177	Prap.g_01571	Prbl.g_02063
OG0001178	Prap.g_01568	Prbl.g_02059
OG0001179	Prap.g_01567	Prbl.g_02058
OG0001180	Prap.g_01566	Prbl.g_02057
OG0001181	Prap.g_01565	Prbl.g_02056
OG0001182	Prap.g_01564	Prbl.g_02055
OG0001183	Prap.g_01563	Prbl.g_02054
OG0001184	Prap.g_01561	Prbl.g_02026
OG0001185	Prap.g_01559	Prbl.g_02023
OG0001186	Prap.g_01558	Prbl.g_02022
OG0001187	Prap.g_01557	Prbl.g_02021
OG0001188	Prap.g_01556	Prbl.g_02018
OG0001189	Prap.g_01555	Prbl.g_02017
OG0001190	Prap.g_01554	Prbl.g_02016
OG0001191	Prap.g_01553	Prbl.g_02014
OG0001192	Prap.g_01552	Prbl.g_02012
OG0001193	Prap.g_01551	Prbl.g_02011
OG0001194	Prap.g_01550	Prbl.g_02009
OG0001195	Prap.g_01549	Prbl.g_02008
OG0001196	Prap.g_01548	Prbl.g_02007
OG0001197	Prap.g_01547	Prbl.g_02006
OG0001198	Prap.g_01546	Prbl.g_02005
OG0001199	Prap.g_01545	Prbl.g_02004
OG0001200	Prap.g_01544	Prbl.g_02002
OG0001201	Prap.g_01543	Prbl.g_02001
OG0001202	Prap.g_01542	Prbl.g_02000
OG0001203	Prap.g_01541	Prbl.g_01998
OG0001204	Prap.g_01539	Prbl.g_01994
OG0001205	Prap.g_01537	Prbl.g_01992
OG0001206	Prap.g_01536	Prbl.g_01991
OG0001207	Prap.g_01535	Prbl.g_02239
OG0001208	Prap.g_01534	Prbl.g_02238
OG0001209	Prap.g_01533	Prbl.g_02237
OG0001210	Prap.g_01532	Prbl.g_02236
OG0001211	Prap.g_01531	Prbl.g_02234
OG0001212	Prap.g_01530	Prbl.g_02233
OG0001213	Prap.g_01529	Prbl.g_02232
OG0001214	Prap.g_01527	Prbl.g_02230
OG0001215	Prap.g_01526	Prbl.g_02228
OG0001216	Prap.g_01525	Prbl.g_02226
OG0001217	Prap.g_01524	Prbl.g_02225
OG0001218	Prap.g_01523	Prbl.g_02224
OG0001219	Prap.g_01520	Prbl.g_02219
OG0001220	Prap.g_01519	Prbl.g_02214
OG0001221	Prap.g_01515	Prbl.g_02192
OG0001222	Prap.g_01514	Prbl.g_02189
OG0001223	Prap.g_01513	Prbl.g_02188
OG0001224	Prap.g_01511	Prbl.g_02186
OG0001225	Prap.g_01510	Prbl.g_02185
OG0001226	Prap.g_01509	Prbl.g_02182
OG0001227	Prap.g_01508	Prbl.g_02181
OG0001228	Prap.g_01507	Prbl.g_02175
OG0001229	Prap.g_01506	Prbl.g_02174
OG0001230	Prap.g_01505	Prbl.g_02173
OG0001231	Prap.g_01504	Prbl.g_02160
OG0001232	Prap.g_01501	Prbl.g_02151
OG0001233	Prap.g_01500	Prbl.g_02150
OG0001234	Prap.g_01499	Prbl.g_02149
OG0001235	Prap.g_01498	Prbl.g_02148
OG0001236	Prap.g_01496	Prbl.g_02146
OG0001237	Prap.g_01495	Prbl.g_02145
OG0001238	Prap.g_01492	Prbl.g_02141
OG0001239	Prap.g_01491	Prbl.g_02139
OG0001240	Prap.g_01490	Prbl.g_02138
OG0001241	Prap.g_01874	Prbl.g_02134
OG0001242	Prap.g_01873	Prbl.g_02132
OG0001243	Prap.g_01872	Prbl.g_02131
OG0001244	Prap.g_01871	Prbl.g_02129
OG0001245	Prap.g_01870	Prbl.g_02127
OG0001246	Prap.g_01869	Prbl.g_02125
OG0001247	Prap.g_01868	Prbl.g_02124
OG0001248	Prap.g_00056	Prbl.g_02123
OG0001249	Prap.g_00055	Prbl.g_02122
OG0001250	Prap.g_00054	Prbl.g_02121
OG0001251	Prap.g_01086	Prbl.g_00569
OG0001252	Prap.g_01036	Prbl.g_00812
OG0001253	Prap.g_01021	Prbl.g_00298
OG0001254	Prap.g_01429	Prbl.g_01452
OG0001255	Prap.g_01373	Prbl.g_01200
OG0001257	Prap.g_01285	Prbl.g_00513
OG0001258	Prap.g_01269	Prbl.g_00532
OG0001259	Prap.g_01178	Prbl.g_01776
OG0001261	Prap.g_00747	Prbl.g_01539
OG0001262	Prap.g_00730	Prbl.g_01562
OG0001264	Prap.g_00859	Prbl.g_02408
OG0001265	Prap.g_00300	Prbl.g_02536
OG0001266	Prap.g_01129	Prbl.g_01704
OG0001267	Prap.g_00474	Prbl.g_00036
OG0001268	Prap.g_00459	Prbl.g_02082
OG0001269	Prap.g_01927	Prbl.g_00723
OG0001270	Prap.g_00164	Prbl.g_01808
OG0001271	Prap.g_00177	Prbl.g_00449
OG0001272	Prap.g_01120	Prbl.g_01833
OG0001273	Prap.g_00238	Prbl.g_00787
OG0001274	Prap.g_01907	Prbl.g_00048
OG0001275	Prap.g_00531	Prbl.g_01370
OG0001276	Prap.g_00321	Prbl.g_02379
OG0001278	Prap.g_01788	Prbl.g_00406
OG0001279	Prap.g_01784	Prbl.g_00401
OG0001280	Prap.g_01781	Prbl.g_00398
OG0001283	Prap.g_01600	Prbl.g_00845
OG0001284	Prap.g_01569	Prbl.g_02060
OG0001285	Prap.g_01540	Prbl.g_01996
OG0001286	Prap.g_01488	Prbl.g_02136
OG0001287	Prap.g_01906	Prbl.g_01026, Prbl.g_01386
OG0001288	Prap.g_01329	Prbl.g_00651
OG0001290	Prap.g_00924	Prbl.g_01976
OG0001291	Prap.g_00879	Prbl.g_00605
OG0001292	Prap.g_00876	Prbl.g_00602
OG0001294	Prap.g_01085	Prbl.g_00568
OG0001295	Prap.g_01055	Prbl.g_01322
OG0001296	Prap.g_01048	Prbl.g_00828
OG0001297	Prap.g_00970	Prbl.g_00095
OG0001298	Prap.g_01468	Prbl.g_02667
OG0001299	Prap.g_01459	Prbl.g_01505
OG0001300	Prap.g_00541	Prbl.g_00627
OG0001301	Prap.g_00390	Prbl.g_01641
OG0001303	Prap.g_00519	Prbl.g_00716
OG0001304	Prap.g_00699	Prbl.g_00936
OG0001305	Prap.g_00704	Prbl.g_00931
OG0001306	Prap.g_01502	Prbl.g_02152
OG0001307	Prap.g_00542	Prbl.g_02390
OG0001308	Prap.g_00228	Prbl.g_01076
OG0001309	Prap.g_01538	Prbl.g_01993
OG0001310	Prap.g_00035	Prbl.g_01694
OG0001311	Prap.g_00423	Prbl.g_01115
OG0001312	Prap.g_01926	Prbl.g_00724
OG0001313	Prap.g_01344	Prbl.g_01957
OG0001315	Prap.g_01720	Prbl.g_00315
OG0001316	Prap.g_01604	Prbl.g_00852
OG0001319	Prap.g_01474	Prbl.g_00197
OG0001320	Prap.g_01919	Prbl.g_00748
OG0001324	Prap.g_00647	Prbl.g_01813
OG0001326	Prap.g_01911	Prbl.g_02617
OG0001327	Prap.g_00227	Prbl.g_01712
OG0001328	Prap.g_00566	Prbl.g_01728
OG0001329	Prap.g_01493	Prbl.g_02143
OG0001331	Prap.g_01783	Prbl.g_00400
OG0001332	Prap.g_01731	Prbl.g_00339
OG0001333	Prap.g_01638	Prbl.g_01132
OG0001336	Prap.g_01046	Prbl.g_00826
OG0001337	Prap.g_01056	Prbl.g_01324
OG0001339	Prap.g_00966	Prbl.g_00099
OG0001340	Prap.g_01463	Prbl.g_01512
OG0001341	Prap.g_01450	Prbl.g_01489
OG0001342	Prap.g_01430	Prbl.g_01453
OG0001343	Prap.g_01367	Prbl.g_01207
OG0001345	Prap.g_01332	Prbl.g_00654
OG0001346	Prap.g_01295	Prbl.g_01343
OG0001347	Prap.g_01281	Prbl.g_00517
OG0001350	Prap.g_01253	Prbl.g_00793
OG0001351	Prap.g_01192	Prbl.g_01791
OG0001353	Prap.g_00942	Prbl.g_01263
OG0001355	Prap.g_00740	Prbl.g_01546
OG0001357	Prap.g_00285	Prbl.g_02518
OG0001358	Prap.g_00299	Prbl.g_02535
OG0001361	Prap.g_00402	Prbl.g_02592
OG0001362	Prap.g_00610	Prbl.g_00156
OG0001366	Prap.g_01741	Prbl.g_00349
OG0001368	Prap.g_01570	Prbl.g_02061
OG0001369	Prap.g_00301	Prbl.g_02537
OG0001375	Prap.g_01038	Prbl.g_00816
OG0001378	Prap.g_01437	Prbl.g_01463
OG0001380	Prap.g_00803	Prbl.g_02064
OG0001381	Prap.g_01309	Prbl.g_00624
OG0001384	Prap.g_01248	Prbl.g_00784
OG0001396	Prap.g_01817	Prbl.g_02437
OG0001410	Prap.g_01921	Prbl.g_01243
OG0001412	Prap.g_00676	Prbl.g_02448
OG0001425	Prap.g_00524	Prbl.g_02571
OG0001429	Prap.g_00267	Prbl.g_02494
OG0001430	Prap.g_00030	Prbl.g_01084
OG0001436	Prap.g_01791	Prbl.g_02208
OG0001439	Prap.g_00750	Prbl.g_01537
OG0001448	Prap.g_01896	Prbl.g_01692
OG0001451	Prap.g_00633	Prbl.g_00738, Prbl.g_02629
OG0001452	Prap.g_01521	Prbl.g_02222
OG0001455	Prap.g_00629	Prbl.g_01077, Prbl.g_01071
OG0001456	Prap.g_01179	Prbl.g_01777
OG0001466	Prap.g_00226	Prbl.g_02573
OG0001471	Prap.g_00636	Prbl.g_02291
OG0001483	Prap.g_00555	Prbl.g_01714
OG0001486	Prap.g_00838	Prbl.g_02362
OG0001487	Prap.g_01143	Prbl.g_01620
OG0001489	Prap.g_01688	Prbl.g_01163
OG0001504	Prap.g_00843	Prbl.g_02366
OG0001508	Prap.g_01814	Prbl.g_01807
OG0001531	Prap.g_00622, Prap.g_00595	Prbl.g_01709, Prbl.g_02597
OG0001544	Prap.g_01902	Prbl.g_00681
OG0001545	Prap.g_00862	Prbl.g_02411
OG0001546	Prap.g_00745	Prbl.g_01541
OG0001547	Prap.g_00008, Prap.g_00645	Prbl.g_01684
OG0001548	Prap.g_00515, Prap.g_00605	Prbl.g_01337
OG0001574	Prap.g_00609	Prbl.g_01025
OG0001587	Prap.g_00898	Prbl.g_00620
OG0001588	Prap.g_00517	Prbl.g_00408
OG0001593	Prap.g_01304	Prbl.g_02288
OG0001608	Prap.g_00230	Prbl.g_01167, Prbl.g_01168
OG0001622	Prap.g_00590	Prbl.g_00012
OG0001632	Prap.g_00221	Prbl.g_00395
OG0001633	Prap.g_00229	Prbl.g_01531
OG0001634	Prap.g_00589	Prbl.g_00013
OG0001635	Prap.g_00588	Prbl.g_00016
OG0001636	Prap.g_00587	Prbl.g_00017
OG0001694	Prap.g_01341	Prbl.g_00865
OG0001697	Prap.g_01812, Prap.g_00673	Prbl.g_00047
OG0001714	Prap.g_00161	Prbl.g_00715
OG0001715	Prap.g_01574	Prbl.g_02635
OG0001716	Prap.g_00425	Prbl.g_01117
OG0001717	Prap.g_00666	Prbl.g_01089
OG0001718	Prap.g_00672	Prbl.g_01082
OG0001719	Prap.g_01371	Prbl.g_01202
OG0001737	Prap.g_00914	Prbl.g_01989
OG0001738	Prap.g_01064	Prbl.g_00544
OG0001739	Prap.g_01065	Prbl.g_00546
OG0001740	Prap.g_01066	Prbl.g_00547
OG0001741	Prap.g_01077	Prbl.g_00560
OG0001742	Prap.g_00513	Prbl.g_00195
OG0001743	Prap.g_01473	Prbl.g_00194
OG0001744	Prap.g_01733	Prbl.g_00341
OG0001745	Prap.g_01203	Prbl.g_01901
OG0001746	Prap.g_00575	Prbl.g_01737
OG0001747	Prap.g_00443	Prbl.g_02106
OG0001748	Prap.g_00808	Prbl.g_01865
OG0001749	Prap.g_00818	Prbl.g_01834
OG0001750	Prap.g_00313	Prbl.g_02545
OG0001751	Prap.g_00303	Prbl.g_02539
OG0001752	Prap.g_00297	Prbl.g_02533
OG0001753	Prap.g_00253	Prbl.g_02474
OG0001754	Prap.g_00694	Prbl.g_02422
OG0001755	Prap.g_00846	Prbl.g_02374
OG0001756	Prap.g_00778	Prbl.g_02330
OG0001757	Prap.g_01908	Prbl.g_01560
OG0001758	Prap.g_00729	Prbl.g_01563
OG0001759	Prap.g_00722	Prbl.g_01578
OG0001760	Prap.g_00868	Prbl.g_01587
OG0001761	Prap.g_00829	Prbl.g_01591
OG0001762	Prap.g_00362	Prbl.g_01402
OG0001763	Prap.g_01053	Prbl.g_01334
OG0001764	Prap.g_01348	Prbl.g_02675
OG0001765	Prap.g_01380	Prbl.g_01189
OG0001766	Prap.g_01381	Prbl.g_01188
OG0001767	Prap.g_01382	Prbl.g_01186
OG0001768	Prap.g_01383	Prbl.g_01185
OG0001769	Prap.g_01384	Prbl.g_01184
OG0001770	Prap.g_01627	Prbl.g_01143
OG0001771	Prap.g_01643	Prbl.g_00999
OG0001772	Prap.g_01044	Prbl.g_00824
OG0001773	Prap.g_00891	Prbl.g_00811
OG0001774	Prap.g_00990	Prbl.g_00267
OG0001775	Prap.g_00984	Prbl.g_00073
OG0001776	Prap.g_00547	Prbl.g_01241
OG0001777	Prap.g_01522	Prbl.g_02223
OG0001778	Prap.g_01518	Prbl.g_02213
OG0001779	Prap.g_01517	Prbl.g_02212
OG0001780	Prap.g_00308	Prbl.g_02211
OG0001781	Prap.g_01512	Prbl.g_02187
OG0001782	Prap.g_01503	Prbl.g_02153
OG0001795	Prap.g_01206	Prbl.g_01898
OG0001799	Prap.g_00215	Prbl.g_01093
OG0001800	Prap.g_01847	Prbl.g_01706
OG0001801	Prap.g_00506	Prbl.g_01705
OG0001802	Prap.g_00603	Prbl.g_01868
OG0001803	Prap.g_00290	Prbl.g_02525
OG0001831	Prap.g_00461	Prbl.g_02080
OG0001832	Prap.g_00449	Prbl.g_02095
OG0001852	Prap.g_00016	Prbl.g_02595
OG0001883	Prap.g_00920	Prbl.g_01982
OG0001884	Prap.g_01586	Prbl.g_01293
OG0001885	Prap.g_00170	Prbl.g_00455
OG0001886	Prap.g_01208	Prbl.g_01896
OG0001887	Prap.g_00433	Prbl.g_01380
OG0001888	Prap.g_01849	Prbl.g_01674
OG0001891	Prap.g_00804	Prbl.g_00728
OG0001892	Prap.g_01895	Prbl.g_00407
OG0001893	Prap.g_00696	Prbl.g_00940
OG0001894	Prap.g_00246	Prbl.g_02464
OG0001895	Prap.g_00883	Prbl.g_02285
OG0001896	Prap.g_00624	Prbl.g_01593
OG0001897	Prap.g_01363	Prbl.g_01215
OG0001898	Prap.g_01458	Prbl.g_01500
OG0001899	Prap.g_00907	Prbl.g_02250
OG0001900	Prap.g_00908	Prbl.g_02249
OG0001901	Prap.g_00912	Prbl.g_02240
OG0001902	Prap.g_01494	Prbl.g_02144
OG0001905	Prap.g_01811, Prap.g_01829	Prbl.g_00175
OG0001920	Prap.g_01768	Prbl.g_00379
OG0001921	Prap.g_00387	Prbl.g_01644
OG0001923	Prap.g_01835	Prbl.g_00682
OG0001925	Prap.g_00234	Prbl.g_00476
OG0001967	Prap.g_01923	Prbl.g_01939
OG0001968	Prap.g_00168	Prbl.g_00457
OG0001970	Prap.g_00028	Prbl.g_01861
OG0001971	Prap.g_00027	Prbl.g_01860
OG0001972	Prap.g_00278	Prbl.g_02507
OG0001973	Prap.g_01015	Prbl.g_00292
OG0001980	Prap.g_00288	Prbl.g_01015
OG0001994	Prap.g_01340	Prbl.g_00309
OG0001995	Prap.g_00926	Prbl.g_01974
OG0001997	Prap.g_00022	Prbl.g_01232
OG0001998	Prap.g_00023	Prbl.g_01231
OG0001999	Prap.g_00024	Prbl.g_01230
OG0002004	Prap.g_00896	Prbl.g_00871
OG0002040	Prap.g_01845	Prbl.g_01501
OG0002044	Prap.g_00960	Prbl.g_00133
OG0002071	Prap.g_01897	Prbl.g_00477
