Orthogroup	Prap	Prbd
OG0001128	Prap.g_01640	Prbd.g_01389
OG0001129	Prap.g_01639	Prbd.g_01388
OG0001130	Prap.g_01636	Prbd.g_01385
OG0001131	Prap.g_01635	Prbd.g_01384
OG0001132	Prap.g_01634	Prbd.g_01383
OG0001133	Prap.g_01633	Prbd.g_01382
OG0001134	Prap.g_01632	Prbd.g_01381
OG0001135	Prap.g_01631	Prbd.g_01380
OG0001136	Prap.g_01630	Prbd.g_01379
OG0001137	Prap.g_01629	Prbd.g_01378
OG0001138	Prap.g_01628	Prbd.g_01377
OG0001139	Prap.g_01626	Prbd.g_01376
OG0001140	Prap.g_01625	Prbd.g_01375
OG0001141	Prap.g_01624	Prbd.g_01374
OG0001142	Prap.g_01620	Prbd.g_01371
OG0001143	Prap.g_01619	Prbd.g_01370
OG0001144	Prap.g_01618	Prbd.g_01369
OG0001145	Prap.g_01617	Prbd.g_01368
OG0001146	Prap.g_01616	Prbd.g_01367
OG0001147	Prap.g_01615	Prbd.g_01366
OG0001148	Prap.g_01614	Prbd.g_01365
OG0001149	Prap.g_01612	Prbd.g_01363
OG0001150	Prap.g_01611	Prbd.g_01362
OG0001151	Prap.g_01607	Prbd.g_01360
OG0001152	Prap.g_01606	Prbd.g_01359
OG0001153	Prap.g_01605	Prbd.g_01358
OG0001154	Prap.g_01603	Prbd.g_01356
OG0001155	Prap.g_01601	Prbd.g_01354
OG0001156	Prap.g_01599	Prbd.g_01352
OG0001157	Prap.g_01597	Prbd.g_01351
OG0001158	Prap.g_01595	Prbd.g_01349
OG0001159	Prap.g_01594	Prbd.g_01348
OG0001160	Prap.g_01593	Prbd.g_01347
OG0001161	Prap.g_01592	Prbd.g_01346
OG0001162	Prap.g_01591	Prbd.g_01345
OG0001163	Prap.g_01590	Prbd.g_01344
OG0001164	Prap.g_01589	Prbd.g_01343
OG0001165	Prap.g_01588	Prbd.g_01342
OG0001166	Prap.g_01587	Prbd.g_01341
OG0001167	Prap.g_01585	Prbd.g_01340
OG0001168	Prap.g_01584	Prbd.g_01339
OG0001169	Prap.g_01583	Prbd.g_01338
OG0001170	Prap.g_01582	Prbd.g_01337
OG0001171	Prap.g_01581	Prbd.g_01336
OG0001172	Prap.g_01579	Prbd.g_01334
OG0001173	Prap.g_01577	Prbd.g_01332
OG0001174	Prap.g_01576	Prbd.g_01331
OG0001175	Prap.g_01575	Prbd.g_01330
OG0001176	Prap.g_01573	Prbd.g_01329
OG0001177	Prap.g_01571	Prbd.g_01327
OG0001178	Prap.g_01568	Prbd.g_01324
OG0001179	Prap.g_01567	Prbd.g_01323
OG0001180	Prap.g_01566	Prbd.g_01321
OG0001181	Prap.g_01565	Prbd.g_01320
OG0001182	Prap.g_01564	Prbd.g_01319
OG0001183	Prap.g_01563	Prbd.g_01318
OG0001184	Prap.g_01561	Prbd.g_01316
OG0001185	Prap.g_01559	Prbd.g_01312
OG0001186	Prap.g_01558	Prbd.g_01311
OG0001187	Prap.g_01557	Prbd.g_01310
OG0001188	Prap.g_01556	Prbd.g_01309
OG0001189	Prap.g_01555	Prbd.g_01308
OG0001190	Prap.g_01554	Prbd.g_01307
OG0001191	Prap.g_01553	Prbd.g_01306
OG0001192	Prap.g_01552	Prbd.g_01305
OG0001193	Prap.g_01551	Prbd.g_01304
OG0001194	Prap.g_01550	Prbd.g_01303
OG0001195	Prap.g_01549	Prbd.g_01302
OG0001196	Prap.g_01548	Prbd.g_01301
OG0001197	Prap.g_01547	Prbd.g_01300
OG0001198	Prap.g_01546	Prbd.g_01299
OG0001199	Prap.g_01545	Prbd.g_01298
OG0001200	Prap.g_01544	Prbd.g_01297
OG0001201	Prap.g_01543	Prbd.g_01296
OG0001202	Prap.g_01542	Prbd.g_01295
OG0001203	Prap.g_01541	Prbd.g_01293
OG0001204	Prap.g_01539	Prbd.g_01291
OG0001205	Prap.g_01537	Prbd.g_01290
OG0001206	Prap.g_01536	Prbd.g_01289
OG0001207	Prap.g_01535	Prbd.g_01288
OG0001208	Prap.g_01534	Prbd.g_01287
OG0001209	Prap.g_01533	Prbd.g_01286
OG0001210	Prap.g_01532	Prbd.g_01285
OG0001211	Prap.g_01531	Prbd.g_01284
OG0001212	Prap.g_01530	Prbd.g_01283
OG0001213	Prap.g_01529	Prbd.g_01282
OG0001214	Prap.g_01527	Prbd.g_01280
OG0001215	Prap.g_01526	Prbd.g_01279
OG0001216	Prap.g_01525	Prbd.g_01278
OG0001217	Prap.g_01524	Prbd.g_01277
OG0001218	Prap.g_01523	Prbd.g_01276
OG0001219	Prap.g_01520	Prbd.g_01274
OG0001220	Prap.g_01519	Prbd.g_01273
OG0001221	Prap.g_01515	Prbd.g_01270
OG0001222	Prap.g_01514	Prbd.g_01269
OG0001223	Prap.g_01513	Prbd.g_01268
OG0001224	Prap.g_01511	Prbd.g_01267
OG0001225	Prap.g_01510	Prbd.g_01266
OG0001226	Prap.g_01509	Prbd.g_01265
OG0001227	Prap.g_01508	Prbd.g_01264
OG0001228	Prap.g_01507	Prbd.g_01263
OG0001229	Prap.g_01506	Prbd.g_01262
OG0001230	Prap.g_01505	Prbd.g_01261
OG0001231	Prap.g_01504	Prbd.g_01260
OG0001232	Prap.g_01501	Prbd.g_01259
OG0001233	Prap.g_01500	Prbd.g_01258
OG0001234	Prap.g_01499	Prbd.g_01257
OG0001235	Prap.g_01498	Prbd.g_01256
OG0001236	Prap.g_01496	Prbd.g_01254
OG0001237	Prap.g_01495	Prbd.g_01253
OG0001238	Prap.g_01492	Prbd.g_01251
OG0001239	Prap.g_01491	Prbd.g_01250
OG0001240	Prap.g_01490	Prbd.g_01249
OG0001241	Prap.g_01874	Prbd.g_01247
OG0001242	Prap.g_01873	Prbd.g_01245
OG0001243	Prap.g_01872	Prbd.g_01244
OG0001244	Prap.g_01871	Prbd.g_01243
OG0001245	Prap.g_01870	Prbd.g_01242
OG0001246	Prap.g_01869	Prbd.g_01241
OG0001247	Prap.g_01868	Prbd.g_01240
OG0001248	Prap.g_00056	Prbd.g_01239
OG0001249	Prap.g_00055	Prbd.g_01238
OG0001250	Prap.g_00054	Prbd.g_01237
OG0001252	Prap.g_01036	Prbd.g_01105
OG0001253	Prap.g_01021	Prbd.g_01090
OG0001254	Prap.g_01429	Prbd.g_00958
OG0001255	Prap.g_01373	Prbd.g_00906
OG0001257	Prap.g_01285	Prbd.g_00760
OG0001258	Prap.g_01269	Prbd.g_00744
OG0001259	Prap.g_01178	Prbd.g_00654
OG0001260	Prap.g_00693	Prbd.g_00048
OG0001261	Prap.g_00747	Prbd.g_00137
OG0001262	Prap.g_00730	Prbd.g_00153
OG0001263	Prap.g_00477	Prbd.g_00174
OG0001264	Prap.g_00859	Prbd.g_00205
OG0001265	Prap.g_00300	Prbd.g_00316
OG0001266	Prap.g_01129	Prbd.g_00364
OG0001267	Prap.g_00474	Prbd.g_00452
OG0001268	Prap.g_00459	Prbd.g_00465
OG0001269	Prap.g_01927	Prbd.g_01781
OG0001270	Prap.g_00164	Prbd.g_01649
OG0001271	Prap.g_00177	Prbd.g_01638
OG0001272	Prap.g_01120	Prbd.g_01595
OG0001273	Prap.g_00238	Prbd.g_01594
OG0001274	Prap.g_01907	Prbd.g_01589
OG0001275	Prap.g_00531	Prbd.g_01572
OG0001277	Prap.g_01820	Prbd.g_01550
OG0001278	Prap.g_01788	Prbd.g_01533
OG0001279	Prap.g_01784	Prbd.g_01529
OG0001280	Prap.g_01781	Prbd.g_01526
OG0001281	Prap.g_01710	Prbd.g_01460
OG0001282	Prap.g_01774	Prbd.g_01435
OG0001283	Prap.g_01600	Prbd.g_01353
OG0001284	Prap.g_01569	Prbd.g_01325
OG0001285	Prap.g_01540	Prbd.g_01292
OG0001286	Prap.g_01488	Prbd.g_01248
OG0001288	Prap.g_01329	Prbd.g_00805
OG0001290	Prap.g_00924	Prbd.g_01207
OG0001291	Prap.g_00879	Prbd.g_01173
OG0001292	Prap.g_00876	Prbd.g_01170
OG0001294	Prap.g_01085	Prbd.g_01151
OG0001295	Prap.g_01055	Prbd.g_01124
OG0001296	Prap.g_01048	Prbd.g_01118
OG0001297	Prap.g_00970	Prbd.g_01041
OG0001298	Prap.g_01468	Prbd.g_00996
OG0001299	Prap.g_01459	Prbd.g_00987
OG0001300	Prap.g_00541	Prbd.g_00865
OG0001301	Prap.g_00390	Prbd.g_00607
OG0001302	Prap.g_01899, Prap.g_01848	Prbd.g_00052
OG0001303	Prap.g_00519	Prbd.g_00056
OG0001304	Prap.g_00699	Prbd.g_00331
OG0001305	Prap.g_00704	Prbd.g_00336
OG0001306	Prap.g_01502	Prbd.g_00372
OG0001307	Prap.g_00542	Prbd.g_00382
OG0001308	Prap.g_00228	Prbd.g_00406
OG0001309	Prap.g_01538	Prbd.g_00408
OG0001310	Prap.g_00035	Prbd.g_00418
OG0001311	Prap.g_00423	Prbd.g_00496
OG0001312	Prap.g_01926	Prbd.g_01780
OG0001313	Prap.g_01344	Prbd.g_01591
OG0001315	Prap.g_01720	Prbd.g_01467
OG0001316	Prap.g_01604	Prbd.g_01357
OG0001318	Prap.g_01033	Prbd.g_01101
OG0001319	Prap.g_01474	Prbd.g_01001
OG0001320	Prap.g_01919	Prbd.g_00775
OG0001321	Prap.g_01130	Prbd.g_01923, Prbd.g_00058
OG0001322	Prap.g_00505	Prbd.g_00083
OG0001323	Prap.g_00870	Prbd.g_00356
OG0001324	Prap.g_00647	Prbd.g_00390
OG0001325	Prap.g_00607	Prbd.g_00412
OG0001326	Prap.g_01911	Prbd.g_01860
OG0001328	Prap.g_00566	Prbd.g_01796
OG0001329	Prap.g_01493	Prbd.g_01744
OG0001330	Prap.g_00210	Prbd.g_01598
OG0001331	Prap.g_01783	Prbd.g_01528
OG0001332	Prap.g_01731	Prbd.g_01478
OG0001333	Prap.g_01638	Prbd.g_01387
OG0001334	Prap.g_01578	Prbd.g_01333
OG0001336	Prap.g_01046	Prbd.g_01115
OG0001337	Prap.g_01056	Prbd.g_01125
OG0001338	Prap.g_00580	Prbd.g_01096
OG0001339	Prap.g_00966	Prbd.g_01037
OG0001340	Prap.g_01463	Prbd.g_00991
OG0001341	Prap.g_01450	Prbd.g_00978
OG0001342	Prap.g_01430	Prbd.g_00959
OG0001343	Prap.g_01367	Prbd.g_00900
OG0001345	Prap.g_01332	Prbd.g_00808
OG0001346	Prap.g_01295	Prbd.g_00770
OG0001347	Prap.g_01281	Prbd.g_00756
OG0001349	Prap.g_01258	Prbd.g_00733
OG0001350	Prap.g_01253	Prbd.g_00728
OG0001351	Prap.g_01192	Prbd.g_00666
OG0001352	Prap.g_00819	Prbd.g_00562
OG0001353	Prap.g_00942	Prbd.g_00541
OG0001354	Prap.g_00692	Prbd.g_00086
OG0001355	Prap.g_00740	Prbd.g_00143
OG0001356	Prap.g_00662	Prbd.g_00188
OG0001357	Prap.g_00285	Prbd.g_00292
OG0001358	Prap.g_00299	Prbd.g_00315
OG0001359	Prap.g_01878	Prbd.g_00431
OG0001360	Prap.g_01877	Prbd.g_00432
OG0001361	Prap.g_00402	Prbd.g_00518
OG0001362	Prap.g_00610	Prbd.g_01893
OG0001364	Prap.g_00196	Prbd.g_01618, Prbd.g_01619
OG0001366	Prap.g_01741	Prbd.g_01488
OG0001368	Prap.g_01570	Prbd.g_01326
OG0001369	Prap.g_00301	Prbd.g_00317
OG0001371	Prap.g_00884	Prbd.g_01177
OG0001372	Prap.g_00882	Prbd.g_01176
OG0001373	Prap.g_00875	Prbd.g_01169
OG0001374	Prap.g_01091	Prbd.g_01157
OG0001375	Prap.g_01038	Prbd.g_01108
OG0001376	Prap.g_01478	Prbd.g_01005
OG0001377	Prap.g_01454	Prbd.g_00983
OG0001378	Prap.g_01437	Prbd.g_00967
OG0001379	Prap.g_00162	Prbd.g_00877
OG0001380	Prap.g_00803	Prbd.g_00835
OG0001381	Prap.g_01309	Prbd.g_00788
OG0001382	Prap.g_01303	Prbd.g_00782
OG0001383	Prap.g_01256	Prbd.g_00731
OG0001384	Prap.g_01248	Prbd.g_00723
OG0001385	Prap.g_00359	Prbd.g_00578
OG0001386	Prap.g_00827	Prbd.g_00570
OG0001387	Prap.g_00825	Prbd.g_00568
OG0001388	Prap.g_00814	Prbd.g_00558
OG0001389	Prap.g_00342	Prbd.g_00012
OG0001390	Prap.g_00511	Prbd.g_00047
OG0001391	Prap.g_00689	Prbd.g_00088
OG0001392	Prap.g_00663	Prbd.g_00187
OG0001393	Prap.g_00661	Prbd.g_00189
OG0001394	Prap.g_00853	Prbd.g_00211
OG0001395	Prap.g_00850	Prbd.g_00214
OG0001396	Prap.g_01817	Prbd.g_00296
OG0001397	Prap.g_00312	Prbd.g_00325
OG0001398	Prap.g_00712	Prbd.g_00344
OG0001399	Prap.g_00671	Prbd.g_00354
OG0001400	Prap.g_00528	Prbd.g_00362
OG0001401	Prap.g_00040	Prbd.g_00369
OG0001402	Prap.g_00471	Prbd.g_00454
OG0001403	Prap.g_00562	Prbd.g_01800
OG0001404	Prap.g_00315	Prbd.g_01773
OG0001405	Prap.g_00060	Prbd.g_01763
OG0001406	Prap.g_00163	Prbd.g_01650
OG0001407	Prap.g_00166	Prbd.g_01647
OG0001408	Prap.g_00211	Prbd.g_01597
OG0001409	Prap.g_01858	Prbd.g_01584
OG0001410	Prap.g_01921	Prbd.g_01570
OG0001412	Prap.g_00676	Prbd.g_00245
OG0001414	Prap.g_00509	Prbd.g_01182
OG0001417	Prap.g_00826	Prbd.g_00569
OG0001418	Prap.g_00598	Prbd.g_00059
OG0001419	Prap.g_00684	Prbd.g_00092
OG0001420	Prap.g_00659	Prbd.g_00191
OG0001421	Prap.g_00654	Prbd.g_00195
OG0001422	Prap.g_00616	Prbd.g_00359
OG0001423	Prap.g_00620	Prbd.g_00433
OG0001424	Prap.g_00214	Prbd.g_01922
OG0001425	Prap.g_00524	Prbd.g_01578
OG0001427	Prap.g_01843	Prbd.g_00866
OG0001428	Prap.g_00095, Prap.g_00093	Prbd.g_01731
OG0001429	Prap.g_00267	Prbd.g_00274
OG0001430	Prap.g_00030	Prbd.g_00308
OG0001431	Prap.g_00038	Prbd.g_00360
OG0001432	Prap.g_00527	Prbd.g_00363
OG0001434	Prap.g_01914, Prap.g_01819	Prbd.g_01784
OG0001435	Prap.g_00492	Prbd.g_01585
OG0001436	Prap.g_01791	Prbd.g_00830
OG0001439	Prap.g_00750	Prbd.g_00134
OG0001440	Prap.g_00304	Prbd.g_00319
OG0001441	Prap.g_01894	Prbd.g_00400
OG0001443	Prap.g_00475	Prbd.g_00451
OG0001444	Prap.g_00436	Prbd.g_00487
OG0001445	Prap.g_01890	Prbd.g_01866
OG0001446	Prap.g_01889	Prbd.g_01864
OG0001447	Prap.g_00482	Prbd.g_01863
OG0001448	Prap.g_01896	Prbd.g_01565
OG0001451	Prap.g_00633	Prbd.g_00832
OG0001454	Prap.g_01311	Prbd.g_00872
OG0001457	Prap.g_00794	Prbd.g_00542
OG0001458	Prap.g_00625	Prbd.g_00046
OG0001459	Prap.g_01947	Prbd.g_00081
OG0001460	Prap.g_01125	Prbd.g_00165
OG0001461	Prap.g_00349	Prbd.g_00237
OG0001462	Prap.g_00496	Prbd.g_00307
OG0001463	Prap.g_01305	Prbd.g_00353
OG0001466	Prap.g_00226	Prbd.g_01837
OG0001468	Prap.g_01613	Prbd.g_01364
OG0001469	Prap.g_00458	Prbd.g_00466
OG0001473	Prap.g_00690	Prbd.g_00173
OG0001482	Prap.g_01884	Prbd.g_01912
OG0001483	Prap.g_00555	Prbd.g_01807
OG0001484	Prap.g_00889	Prbd.g_01732
OG0001485	Prap.g_01718	Prbd.g_01465
OG0001486	Prap.g_00838	Prbd.g_00225
OG0001487	Prap.g_01143	Prbd.g_00063
OG0001488	Prap.g_00998	Prbd.g_01068
OG0001489	Prap.g_01688	Prbd.g_00863
OG0001490	Prap.g_01716	Prbd.g_00840
OG0001492	Prap.g_00749	Prbd.g_00135
OG0001504	Prap.g_00843	Prbd.g_00221
OG0001505	Prap.g_01901	Prbd.g_01901
OG0001506	Prap.g_00503	Prbd.g_00377
OG0001508	Prap.g_01814	Prbd.g_01586
OG0001509	Prap.g_01112	Prbd.g_01445
OG0001519	Prap.g_01905	Prbd.g_00850
OG0001520	Prap.g_01792	Prbd.g_00829
OG0001530	Prap.g_01793	Prbd.g_00828
OG0001535	Prap.g_00718	Prbd.g_00161
OG0001545	Prap.g_00862	Prbd.g_00202
OG0001558	Prap.g_00019	Prbd.g_01896, Prbd.g_00041
OG0001574	Prap.g_00609	Prbd.g_00003
OG0001587	Prap.g_00898	Prbd.g_00823
OG0001618	Prap.g_00537	Prbd.g_01785
OG0001631	Prap.g_01134	Prbd.g_00526
OG0001637	Prap.g_00644	Prbd.g_00039
OG0001711	Prap.g_01837, Prap.g_00579	Prbd.g_01712, Prbd.g_01711
OG0001798	Prap.g_01809	Prbd.g_00532
OG0001844	Prap.g_00089	Prbd.g_01741
OG0001880	Prap.g_00006	Prbd.g_01722
