Orthogroup	Pran	Prbe
OG0001119	Pran.g_00502	Prbe.g_01365
OG0001120	Pran.g_00504	Prbe.g_01367
OG0001122	Pran.g_00540	Prbe.g_01387
OG0001123	Pran.g_00544	Prbe.g_01393
OG0001124	Pran.g_00546	Prbe.g_01395
OG0001125	Pran.g_00547	Prbe.g_01397
OG0001126	Pran.g_00557	Prbe.g_01308
OG0001127	Pran.g_00558	Prbe.g_01307
OG0001128	Pran.g_00560	Prbe.g_01305
OG0001129	Pran.g_00561	Prbe.g_01304
OG0001130	Pran.g_00562	Prbe.g_01303
OG0001131	Pran.g_00154	Prbe.g_01919
OG0001132	Pran.g_00144	Prbe.g_00071
OG0001133	Pran.g_00110	Prbe.g_00374
OG0001134	Pran.g_00093	Prbe.g_00041
OG0001135	Pran.g_00090	Prbe.g_00044
OG0001136	Pran.g_00063	Prbe.g_01552
OG0001137	Pran.g_00052	Prbe.g_01540
OG0001138	Pran.g_00034	Prbe.g_01519
OG0001139	Pran.g_00033	Prbe.g_01517
OG0001140	Pran.g_00032	Prbe.g_01516
OG0001141	Pran.g_00031	Prbe.g_01515
OG0001142	Pran.g_00030	Prbe.g_01514
OG0001143	Pran.g_00023	Prbe.g_01507
OG0001144	Pran.g_00018	Prbe.g_01502
OG0001145	Pran.g_00884	Prbe.g_00901
OG0001146	Pran.g_00872	Prbe.g_00889
OG0001147	Pran.g_00854	Prbe.g_00869
OG0001148	Pran.g_00839	Prbe.g_00371
OG0001149	Pran.g_00838	Prbe.g_00370
OG0001150	Pran.g_00837	Prbe.g_00369
OG0001151	Pran.g_00826	Prbe.g_00358
OG0001152	Pran.g_00825	Prbe.g_00357
OG0001153	Pran.g_00701	Prbe.g_00279
OG0001154	Pran.g_00700	Prbe.g_00278
OG0001155	Pran.g_00688	Prbe.g_00261
OG0001156	Pran.g_00685	Prbe.g_00258
OG0001157	Pran.g_00684	Prbe.g_00257
OG0001158	Pran.g_00683	Prbe.g_00256
OG0001159	Pran.g_00682	Prbe.g_00255
OG0001160	Pran.g_00658	Prbe.g_00229
OG0001161	Pran.g_00646	Prbe.g_01042
OG0001162	Pran.g_00632	Prbe.g_00017
OG0001163	Pran.g_00962	Prbe.g_00994
OG0001164	Pran.g_00966	Prbe.g_00990
OG0001165	Pran.g_00969	Prbe.g_00987
OG0001166	Pran.g_00989	Prbe.g_00966
OG0001167	Pran.g_01006	Prbe.g_00949
OG0001168	Pran.g_01008	Prbe.g_00947
OG0001169	Pran.g_01010	Prbe.g_00945
OG0001170	Pran.g_01012	Prbe.g_00943
OG0001171	Pran.g_01021	Prbe.g_00933
OG0001172	Pran.g_01035	Prbe.g_01113
OG0001173	Pran.g_01036	Prbe.g_01112
OG0001174	Pran.g_01045	Prbe.g_01104
OG0001175	Pran.g_01046	Prbe.g_01103
OG0001176	Pran.g_01053	Prbe.g_01095
OG0001177	Pran.g_01055	Prbe.g_01093
OG0001178	Pran.g_01060	Prbe.g_00980
OG0001179	Pran.g_01089	Prbe.g_00853
OG0001180	Pran.g_01111	Prbe.g_00830
OG0001181	Pran.g_01115	Prbe.g_00826
OG0001182	Pran.g_01122	Prbe.g_00818
OG0001183	Pran.g_01126	Prbe.g_00813
OG0001184	Pran.g_01141	Prbe.g_00795
OG0001185	Pran.g_01155	Prbe.g_00779
OG0001186	Pran.g_01178	Prbe.g_00747
OG0001187	Pran.g_01183	Prbe.g_00750
OG0001188	Pran.g_01185	Prbe.g_00752
OG0001190	Pran.g_01205	Prbe.g_01151
OG0001191	Pran.g_01215	Prbe.g_01161
OG0001192	Pran.g_01220	Prbe.g_01166
OG0001193	Pran.g_01230	Prbe.g_01178
OG0001194	Pran.g_01231	Prbe.g_01179
OG0001195	Pran.g_01232	Prbe.g_01180
OG0001196	Pran.g_01245	Prbe.g_01196
OG0001197	Pran.g_01246	Prbe.g_01198
OG0001198	Pran.g_01254	Prbe.g_01062
OG0001199	Pran.g_00358	Prbe.g_00179
OG0001200	Pran.g_00356	Prbe.g_00181
OG0001201	Pran.g_00325	Prbe.g_01650
OG0001202	Pran.g_00233	Prbe.g_01748
OG0001204	Pran.g_01949	Prbe.g_01796
OG0001205	Pran.g_01735	Prbe.g_01943
OG0001206	Pran.g_01716	Prbe.g_00667
OG0001207	Pran.g_01701	Prbe.g_00656
OG0001208	Pran.g_01696	Prbe.g_00651
OG0001209	Pran.g_01643	Prbe.g_00600
OG0001210	Pran.g_01638	Prbe.g_00595
OG0001211	Pran.g_01628	Prbe.g_00585
OG0001212	Pran.g_01582	Prbe.g_00538
OG0001213	Pran.g_01549	Prbe.g_00503
OG0001214	Pran.g_01541	Prbe.g_01483
OG0001215	Pran.g_01488	Prbe.g_00465
OG0001216	Pran.g_01458	Prbe.g_01216
OG0001217	Pran.g_01415	Prbe.g_00055
OG0001218	Pran.g_01407	Prbe.g_01612
OG0001219	Pran.g_01354	Prbe.g_01321
OG0001220	Pran.g_01292	Prbe.g_01278
OG0001221	Pran.g_00440	Prbe.g_00428
OG0001222	Pran.g_00479	Prbe.g_01400
OG0001223	Pran.g_00505	Prbe.g_01368
OG0001225	Pran.g_00566	Prbe.g_01299
OG0001226	Pran.g_00159	Prbe.g_00495
OG0001227	Pran.g_00141	Prbe.g_01597
OG0001228	Pran.g_00015	Prbe.g_01499
OG0001229	Pran.g_00843	Prbe.g_01611
OG0001230	Pran.g_00741	Prbe.g_00318
OG0001231	Pran.g_00634	Prbe.g_01920
OG0001232	Pran.g_00993	Prbe.g_00962
OG0001233	Pran.g_01013	Prbe.g_00942
OG0001234	Pran.g_01048	Prbe.g_01101
OG0001235	Pran.g_01057	Prbe.g_01097
OG0001237	Pran.g_01142	Prbe.g_00794
OG0001238	Pran.g_01216	Prbe.g_01162
OG0001239	Pran.g_00361	Prbe.g_00176
OG0001240	Pran.g_00340	Prbe.g_01633
OG0001241	Pran.g_00332	Prbe.g_01643
OG0001242	Pran.g_00314	Prbe.g_01663
OG0001244	Pran.g_00293	Prbe.g_01685
OG0001245	Pran.g_01815	Prbe.g_01588
OG0001247	Pran.g_01495	Prbe.g_00458
OG0001248	Pran.g_01493	Prbe.g_00460
OG0001249	Pran.g_01365	Prbe.g_01889
OG0001250	Pran.g_01303	Prbe.g_01265
OG0001251	Pran.g_00414	Prbe.g_00106
OG0001252	Pran.g_00559	Prbe.g_01306
OG0001253	Pran.g_00140	Prbe.g_00492
OG0001254	Pran.g_00091	Prbe.g_00043
OG0001255	Pran.g_00076	Prbe.g_01567
OG0001256	Pran.g_00641	Prbe.g_00222
OG0001258	Pran.g_00967	Prbe.g_00989
OG0001259	Pran.g_01011	Prbe.g_00944
OG0001260	Pran.g_01027	Prbe.g_00927
OG0001261	Pran.g_01097	Prbe.g_00845
OG0001262	Pran.g_01200	Prbe.g_01144
OG0001265	Pran.g_00315	Prbe.g_01662
OG0001266	Pran.g_00229	Prbe.g_01752
OG0001267	Pran.g_01914	Prbe.g_01834
OG0001268	Pran.g_01856	Prbe.g_01897
OG0001269	Pran.g_01835	Prbe.g_01277
OG0001270	Pran.g_01746	Prbe.g_01932
OG0001271	Pran.g_01706	Prbe.g_00661
OG0001272	Pran.g_01692	Prbe.g_00647
OG0001273	Pran.g_01547	Prbe.g_01489
OG0001274	Pran.g_01473	Prbe.g_01776
OG0001275	Pran.g_00515	Prbe.g_01378
OG0001276	Pran.g_00543	Prbe.g_01392
OG0001277	Pran.g_00152	Prbe.g_01184
OG0001278	Pran.g_00010	Prbe.g_01495
OG0001279	Pran.g_00609	Prbe.g_00721
OG0001280	Pran.g_00877	Prbe.g_00894
OG0001281	Pran.g_00871	Prbe.g_00888
OG0001282	Pran.g_00840	Prbe.g_00372
OG0001283	Pran.g_00820	Prbe.g_01193
OG0001284	Pran.g_00663	Prbe.g_00236
OG0001285	Pran.g_00996	Prbe.g_00959
OG0001286	Pran.g_01109	Prbe.g_00832
OG0001287	Pran.g_01162	Prbe.g_00772
OG0001288	Pran.g_01171	Prbe.g_00762
OG0001289	Pran.g_00345	Prbe.g_00191
OG0001290	Pran.g_00333	Prbe.g_01642
OG0001291	Pran.g_00299	Prbe.g_01680
OG0001292	Pran.g_01944	Prbe.g_01801
OG0001293	Pran.g_01932	Prbe.g_01814
OG0001295	Pran.g_01711	Prbe.g_00005
OG0001296	Pran.g_01669	Prbe.g_00624
OG0001297	Pran.g_01664	Prbe.g_00619
OG0001298	Pran.g_01601	Prbe.g_00558
OG0001299	Pran.g_01512	Prbe.g_01452
OG0001300	Pran.g_01485	Prbe.g_01199
OG0001301	Pran.g_01482	Prbe.g_01204
OG0001302	Pran.g_01356	Prbe.g_01317
OG0001303	Pran.g_01434	Prbe.g_01023
OG0001304	Pran.g_00553	Prbe.g_01405
OG0001305	Pran.g_00572	Prbe.g_01293
OG0001306	Pran.g_00074	Prbe.g_01564
OG0001308	Pran.g_00723	Prbe.g_00301
OG0001309	Pran.g_00637	Prbe.g_00194
OG0001310	Pran.g_00982	Prbe.g_00972
OG0001311	Pran.g_00545	Prbe.g_01394
OG0001312	Pran.g_00468	Prbe.g_01330
OG0001315	Pran.g_00371	Prbe.g_01602
OG0001316	Pran.g_00294	Prbe.g_01684
OG0001317	Pran.g_00198	Prbe.g_01786
OG0001318	Pran.g_01936	Prbe.g_01810
OG0001319	Pran.g_01921	Prbe.g_01827
OG0001320	Pran.g_01813	Prbe.g_01130, Prbe.g_01024
OG0001321	Pran.g_01726	Prbe.g_01949
OG0001322	Pran.g_01725	Prbe.g_01950
OG0001323	Pran.g_01659	Prbe.g_00614
OG0001324	Pran.g_01484	Prbe.g_01200
OG0001325	Pran.g_01455	Prbe.g_01435
OG0001327	Pran.g_00167	Prbe.g_00405
OG0001328	Pran.g_00142	Prbe.g_00912
OG0001329	Pran.g_00101	Prbe.g_01026
OG0001331	Pran.g_00835	Prbe.g_00367
OG0001332	Pran.g_00690	Prbe.g_00265
OG0001333	Pran.g_01007	Prbe.g_00948
OG0001334	Pran.g_01129	Prbe.g_00810
OG0001335	Pran.g_01130	Prbe.g_00809
OG0001339	Pran.g_00330	Prbe.g_01645
OG0001340	Pran.g_01866	Prbe.g_01885
OG0001341	Pran.g_01418	Prbe.g_01604
OG0001342	Pran.g_01361	Prbe.g_01003
OG0001343	Pran.g_00411	Prbe.g_00103
OG0001344	Pran.g_00056	Prbe.g_01545
OG0001345	Pran.g_00041	Prbe.g_01529
OG0001346	Pran.g_00875	Prbe.g_00892
OG0001348	Pran.g_00604	Prbe.g_00003
OG0001349	Pran.g_00805	Prbe.g_00349
OG0001352	Pran.g_01498	Prbe.g_00454
OG0001353	Pran.g_01311	Prbe.g_01255
OG0001354	Pran.g_00497	Prbe.g_01360
OG0001356	Pran.g_01390	Prbe.g_00997
OG0001359	Pran.g_00412	Prbe.g_00104
OG0001362	Pran.g_00719	Prbe.g_00297
OG0001363	Pran.g_00717	Prbe.g_00295
OG0001364	Pran.g_01132	Prbe.g_00807
OG0001365	Pran.g_01209	Prbe.g_01155
OG0001371	Pran.g_01499	Prbe.g_00453
OG0001372	Pran.g_01408, Pran.g_01379	Prbe.g_00494
OG0001375	Pran.g_00192	Prbe.g_00102
OG0001379	Pran.g_00882	Prbe.g_00899
OG0001380	Pran.g_00852	Prbe.g_01614
OG0001381	Pran.g_00847	Prbe.g_01574
OG0001382	Pran.g_00618	Prbe.g_01617
OG0001394	Pran.g_00444	Prbe.g_00432
OG0001397	Pran.g_00718	Prbe.g_00296
OG0001398	Pran.g_00596	Prbe.g_00028
OG0001403	Pran.g_00394	Prbe.g_00131
OG0001404	Pran.g_00364	Prbe.g_00173
OG0001407	Pran.g_00161	Prbe.g_01621
OG0001409	Pran.g_00053	Prbe.g_01541
OG0001411	Pran.g_00809	Prbe.g_00166
OG0001414	Pran.g_00203	Prbe.g_01781
OG0001415	Pran.g_00201	Prbe.g_01783
OG0001418	Pran.g_01494	Prbe.g_00459
OG0001419	Pran.g_00160	Prbe.g_01620
OG0001421	Pran.g_00640	Prbe.g_00221
OG0001422	Pran.g_00607	Prbe.g_01624
OG0001423	Pran.g_01777	Prbe.g_00698
OG0001424	Pran.g_00415	Prbe.g_00074
OG0001425	Pran.g_01219	Prbe.g_01165
OG0001428	Pran.g_00260	Prbe.g_01720
OG0001429	Pran.g_01353	Prbe.g_01322
OG0001433	Pran.g_01391	Prbe.g_00998
OG0001434	Pran.g_00448	Prbe.g_00437
OG0001437	Pran.g_00202	Prbe.g_01782
OG0001440	Pran.g_01758, Pran.g_01778	Prbe.g_01021, Prbe.g_01027
OG0001443	Pran.g_00595	Prbe.g_01610
OG0001446	Pran.g_00353	Prbe.g_00066
OG0001448	Pran.g_01827	Prbe.g_00677
OG0001450	Pran.g_01491	Prbe.g_00462
OG0001451	Pran.g_01282	Prbe.g_01289
OG0001455	Pran.g_00935	Prbe.g_01605
OG0001460	Pran.g_01392	Prbe.g_00999
OG0001461	Pran.g_00916	Prbe.g_00157
OG0001463	Pran.g_01908	Prbe.g_01841
OG0001464	Pran.g_01865	Prbe.g_01886
OG0001465	Pran.g_01476	Prbe.g_01211
OG0001468	Pran.g_00169	Prbe.g_00094
OG0001472	Pran.g_00638	Prbe.g_00486
OG0001481	Pran.g_01821	Prbe.g_00913
OG0001484	Pran.g_01414	Prbe.g_00206
OG0001485	Pran.g_00575, Pran.g_00912	Prbe.g_00714
OG0001486	Pran.g_00062	Prbe.g_01551
OG0001491	Pran.g_01358	Prbe.g_01314
OG0001500	Pran.g_01930	Prbe.g_01816
OG0001501	Pran.g_01471	Prbe.g_00403
OG0001503	Pran.g_00085	Prbe.g_00060
OG0001506	Pran.g_00692	Prbe.g_00267
OG0001521	Pran.g_01417	Prbe.g_01312
OG0001523	Pran.g_00089	Prbe.g_00046
OG0001524	Pran.g_00088	Prbe.g_00047
OG0001525	Pran.g_00629	Prbe.g_01020
OG0001526	Pran.g_01030	Prbe.g_00161
OG0001527	Pran.g_01615	Prbe.g_00572
OG0001550	Pran.g_00105	Prbe.g_00056
OG0001552	Pran.g_00920	Prbe.g_00218
OG0001565	Pran.g_01757	Prbe.g_00695
OG0001566	Pran.g_01502	Prbe.g_00450
OG0001569	Pran.g_00134	Prbe.g_00685
OG0001571	Pran.g_00112	Prbe.g_00724
OG0001572	Pran.g_01768	Prbe.g_00722
OG0001581	Pran.g_00289	Prbe.g_00874
OG0001583	Pran.g_01359	Prbe.g_01313
OG0001584	Pran.g_00460	Prbe.g_01442
OG0001587	Pran.g_01029	Prbe.g_00925
OG0001588	Pran.g_00817	Prbe.g_01923
OG0001595	Pran.g_00365	Prbe.g_00171
OG0001596	Pran.g_00357	Prbe.g_00180
OG0001597	Pran.g_01832	Prbe.g_00270
OG0001598	Pran.g_00927	Prbe.g_01202
OG0001599	Pran.g_01718	Prbe.g_00669
OG0001600	Pran.g_01667	Prbe.g_00622
OG0001601	Pran.g_01504	Prbe.g_00448
OG0001603	Pran.g_01357	Prbe.g_01316
OG0001604	Pran.g_00437	Prbe.g_00425
OG0001605	Pran.g_00536	Prbe.g_00061
OG0001606	Pran.g_00904	Prbe.g_00051
OG0001607	Pran.g_00087	Prbe.g_00712
OG0001608	Pran.g_00849	Prbe.g_01408
OG0001609	Pran.g_00694	Prbe.g_00269
OG0001610	Pran.g_00691	Prbe.g_00266
OG0001611	Pran.g_00626	Prbe.g_01123
OG0001626	Pran.g_01419	Prbe.g_00707
OG0001628	Pran.g_01405, Pran.g_01763	Prbe.g_00496
OG0001629	Pran.g_01404	Prbe.g_00733
OG0001630	Pran.g_00419	Prbe.g_00111
OG0001631	Pran.g_00164	Prbe.g_00716
OG0001648	Pran.g_01822	Prbe.g_01049
OG0001649	Pran.g_00163	Prbe.g_00053
OG0001651	Pran.g_00628	Prbe.g_01585
OG0001668	Pran.g_00592	Prbe.g_01126, Prbe.g_01031
OG0001669	Pran.g_00910	Prbe.g_00875, Prbe.g_01043
OG0001684	Pran.g_01589	Prbe.g_00545
OG0001685	Pran.g_01281	Prbe.g_00491
OG0001686	Pran.g_00535	Prbe.g_01589
OG0001687	Pran.g_00170	Prbe.g_00671
OG0001689	Pran.g_01169	Prbe.g_00764
OG0001697	Pran.g_00178	Prbe.g_01315
OG0001701	Pran.g_01031	Prbe.g_00162
OG0001705	Pran.g_01793	Prbe.g_00923
OG0001707	Pran.g_00147	Prbe.g_01596
OG0001710	Pran.g_01051	Prbe.g_00478
OG0001722	Pran.g_00417	Prbe.g_00109
OG0001725	Pran.g_01803	Prbe.g_00019
OG0001780	Pran.g_00799	Prbe.g_00344
OG0001820	Pran.g_00901	Prbe.g_00072
OG0001834	Pran.g_00802	Prbe.g_00347
OG0001922	Pran.g_00861	Prbe.g_00329
OG0001923	Pran.g_00793	Prbe.g_00336
OG0001988	Pran.g_01836	Prbe.g_00917
OG0002096	Pran.g_00795	Prbe.g_00338
OG0002106	Pran.g_01809	Prbe.g_01626
OG0002270	Pran.g_00757	Prbe.g_00340
OG0002275	Pran.g_00934	Prbe.g_01015
OG0002321	Pran.g_00798	Prbe.g_00343
OG0002326	Pran.g_00086	Prbe.g_01048
OG0002421	Pran.g_00797	Prbe.g_00342
OG0002480	Pran.g_00801	Prbe.g_00346
OG0002487	Pran.g_00945	Prbe.g_00910
OG0002772	Pran.g_00776	Prbe.g_00382
OG0002773	Pran.g_00781	Prbe.g_00387
OG0002774	Pran.g_00780	Prbe.g_00386
OG0002775	Pran.g_00779	Prbe.g_00389
OG0002894	Pran.g_00804	Prbe.g_00348
