Orthogroup	Pran	Syag
OG0001167	Pran.g_01006	Syag.g_02383
OG0001168	Pran.g_01008	Syag.g_01740
OG0001169	Pran.g_01010	Syag.g_01742
OG0001170	Pran.g_01012	Syag.g_01744
OG0001171	Pran.g_01021	Syag.g_01755
OG0001172	Pran.g_01035	Syag.g_02693
OG0001173	Pran.g_01036	Syag.g_02694
OG0001174	Pran.g_01045	Syag.g_02703
OG0001175	Pran.g_01046	Syag.g_02704
OG0001176	Pran.g_01053	Syag.g_02723
OG0001177	Pran.g_01055	Syag.g_02720
OG0001178	Pran.g_01060	Syag.g_01694
OG0001179	Pran.g_01089	Syag.g_02754
OG0001180	Pran.g_01111	Syag.g_02780
OG0001181	Pran.g_01115	Syag.g_02784
OG0001182	Pran.g_01122	Syag.g_02793
OG0001183	Pran.g_01126	Syag.g_02798
OG0001184	Pran.g_01141	Syag.g_02428
OG0001185	Pran.g_01155	Syag.g_02399
OG0001186	Pran.g_01178	Syag.g_02364
OG0001187	Pran.g_01183	Syag.g_02361
OG0001188	Pran.g_01185	Syag.g_02359
OG0001190	Pran.g_01205	Syag.g_02126
OG0001191	Pran.g_01215	Syag.g_02142
OG0001192	Pran.g_01220	Syag.g_02149
OG0001193	Pran.g_01230	Syag.g_02182
OG0001194	Pran.g_01231	Syag.g_02185
OG0001195	Pran.g_01232	Syag.g_02186
OG0001196	Pran.g_01245	Syag.g_02254
OG0001197	Pran.g_01246	Syag.g_02256
OG0001198	Pran.g_01254	Syag.g_02269
OG0001199	Pran.g_00358	Syag.g_01825
OG0001200	Pran.g_00356	Syag.g_01827
OG0001201	Pran.g_00325	Syag.g_01886
OG0001202	Pran.g_00233	Syag.g_02032
OG0001204	Pran.g_01949	Syag.g_02673
OG0001206	Pran.g_01716	Syag.g_01328
OG0001207	Pran.g_01701	Syag.g_01536
OG0001208	Pran.g_01696	Syag.g_01526
OG0001209	Pran.g_01643	Syag.g_01451
OG0001210	Pran.g_01638	Syag.g_01442
OG0001211	Pran.g_01628	Syag.g_00272
OG0001212	Pran.g_01582	Syag.g_00334
OG0001213	Pran.g_01549	Syag.g_00394
OG0001214	Pran.g_01541	Syag.g_00412
OG0001215	Pran.g_01488	Syag.g_01014
OG0001216	Pran.g_01458	Syag.g_00920
OG0001217	Pran.g_01415	Syag.g_00151
OG0001218	Pran.g_01407	Syag.g_01364
OG0001219	Pran.g_01354	Syag.g_00767
OG0001220	Pran.g_01292	Syag.g_00743
OG0001221	Pran.g_00440	Syag.g_00628
OG0001222	Pran.g_00479	Syag.g_00797
OG0001223	Pran.g_00505	Syag.g_00843
OG0001225	Pran.g_00566	Syag.g_00971
OG0001226	Pran.g_00159	Syag.g_01835
OG0001227	Pran.g_00141	Syag.g_01240
OG0001228	Pran.g_00015	Syag.g_00709
OG0001229	Pran.g_00843	Syag.g_00997
OG0001230	Pran.g_00741	Syag.g_01430
OG0001231	Pran.g_00634	Syag.g_02289
OG0001232	Pran.g_00993	Syag.g_01724
OG0001233	Pran.g_01013	Syag.g_01745
OG0001234	Pran.g_01048	Syag.g_02708
OG0001235	Pran.g_01057	Syag.g_02715
OG0001237	Pran.g_01142	Syag.g_02426
OG0001238	Pran.g_01216	Syag.g_02144
OG0001239	Pran.g_00361	Syag.g_01822
OG0001240	Pran.g_00340	Syag.g_01869
OG0001241	Pran.g_00332	Syag.g_01879
OG0001244	Pran.g_00293	Syag.g_01948
OG0001245	Pran.g_01815	Syag.g_00213
OG0001246	Pran.g_01674	Syag.g_01498
OG0001247	Pran.g_01495	Syag.g_00710
OG0001248	Pran.g_01493	Syag.g_00175
OG0001249	Pran.g_01365	Syag.g_02837
OG0001250	Pran.g_01303	Syag.g_00725
OG0001251	Pran.g_00414	Syag.g_00472
OG0001252	Pran.g_00559	Syag.g_00960
OG0001253	Pran.g_00140	Syag.g_00094
OG0001254	Pran.g_00091	Syag.g_02165
OG0001255	Pran.g_00076	Syag.g_00440
OG0001256	Pran.g_00641	Syag.g_01673
OG0001257	Pran.g_00635	Syag.g_00217, Syag.g_00176
OG0001258	Pran.g_00967	Syag.g_01683
OG0001259	Pran.g_01011	Syag.g_01743
OG0001260	Pran.g_01027	Syag.g_01763
OG0001261	Pran.g_01097	Syag.g_02763
OG0001262	Pran.g_01200	Syag.g_02336
OG0001265	Pran.g_00315	Syag.g_01910
OG0001266	Pran.g_00229	Syag.g_02036
OG0001267	Pran.g_01914	Syag.g_02598
OG0001268	Pran.g_01856	Syag.g_02850
OG0001269	Pran.g_01835	Syag.g_00480
OG0001270	Pran.g_01746	Syag.g_00030
OG0001271	Pran.g_01706	Syag.g_01353
OG0001272	Pran.g_01692	Syag.g_01522
OG0001273	Pran.g_01547	Syag.g_00405
OG0001274	Pran.g_01473	Syag.g_02076
OG0001275	Pran.g_00515	Syag.g_00857
OG0001276	Pran.g_00543	Syag.g_00874
OG0001278	Pran.g_00010	Syag.g_01054
OG0001279	Pran.g_00609	Syag.g_00490
OG0001280	Pran.g_00877	Syag.g_01189
OG0001281	Pran.g_00871	Syag.g_01219
OG0001282	Pran.g_00840	Syag.g_01538
OG0001283	Pran.g_00820	Syag.g_02248
OG0001284	Pran.g_00663	Syag.g_01656
OG0001285	Pran.g_00996	Syag.g_00142, Syag.g_02205
OG0001286	Pran.g_01109	Syag.g_02778
OG0001287	Pran.g_01162	Syag.g_02391
OG0001288	Pran.g_01171	Syag.g_02373
OG0001289	Pran.g_00345	Syag.g_01850
OG0001290	Pran.g_00333	Syag.g_01878
OG0001291	Pran.g_00299	Syag.g_01933
OG0001292	Pran.g_01944	Syag.g_02667
OG0001293	Pran.g_01932	Syag.g_02625
OG0001294	Pran.g_01817	Syag.g_00593
OG0001295	Pran.g_01711	Syag.g_00968
OG0001296	Pran.g_01669	Syag.g_01492
OG0001297	Pran.g_01664	Syag.g_01488
OG0001298	Pran.g_01601	Syag.g_00309
OG0001299	Pran.g_01512	Syag.g_00582
OG0001300	Pran.g_01485	Syag.g_01003
OG0001301	Pran.g_01482	Syag.g_00987
OG0001302	Pran.g_01356	Syag.g_00442
OG0001303	Pran.g_01434	Syag.g_00769
OG0001304	Pran.g_00553	Syag.g_00890
OG0001305	Pran.g_00572	Syag.g_00981
OG0001306	Pran.g_00074	Syag.g_01160
OG0001308	Pran.g_00723	Syag.g_01406
OG0001309	Pran.g_00637	Syag.g_01482
OG0001311	Pran.g_00545	Syag.g_00876
OG0001312	Pran.g_00468	Syag.g_00779
OG0001315	Pran.g_00371	Syag.g_02796
OG0001316	Pran.g_00294	Syag.g_01940
OG0001317	Pran.g_00198	Syag.g_01787
OG0001318	Pran.g_01936	Syag.g_02633
OG0001319	Pran.g_01921	Syag.g_02609
OG0001321	Pran.g_01726	Syag.g_00050
OG0001322	Pran.g_01725	Syag.g_00051
OG0001323	Pran.g_01659	Syag.g_01479
OG0001324	Pran.g_01484	Syag.g_01002
OG0001325	Pran.g_01455	Syag.g_00916
OG0001326	Pran.g_00184	Syag.g_02190, Syag.g_02195
OG0001328	Pran.g_00142	Syag.g_00620
OG0001329	Pran.g_00101	Syag.g_00498
OG0001331	Pran.g_00835	Syag.g_01543
OG0001332	Pran.g_00690	Syag.g_01611
OG0001333	Pran.g_01007	Syag.g_01739
OG0001334	Pran.g_01129	Syag.g_02807
OG0001335	Pran.g_01130	Syag.g_02808
OG0001336	Pran.g_01242	Syag.g_02249
OG0001339	Pran.g_00330	Syag.g_01881
OG0001341	Pran.g_01418	Syag.g_00233
OG0001343	Pran.g_00411	Syag.g_00562
OG0001344	Pran.g_00056	Syag.g_01136
OG0001345	Pran.g_00041	Syag.g_01108
OG0001346	Pran.g_00875	Syag.g_01193
OG0001348	Pran.g_00604	Syag.g_00941
OG0001349	Pran.g_00805	Syag.g_02479
OG0001352	Pran.g_01498	Syag.g_01459
OG0001353	Pran.g_01311	Syag.g_00716
OG0001354	Pran.g_00497	Syag.g_00830
OG0001356	Pran.g_01390	Syag.g_00942
OG0001358	Pran.g_01558	Syag.g_00374
OG0001359	Pran.g_00412	Syag.g_00561
OG0001360	Pran.g_00139	Syag.g_01106
OG0001361	Pran.g_00044	Syag.g_01111
OG0001364	Pran.g_01132	Syag.g_02448
OG0001365	Pran.g_01209	Syag.g_02131
OG0001373	Pran.g_00183	Syag.g_02194
OG0001374	Pran.g_00191	Syag.g_02202
OG0001375	Pran.g_00192	Syag.g_00563
OG0001376	Pran.g_00173	Syag.g_02153
OG0001377	Pran.g_00172	Syag.g_02152
OG0001378	Pran.g_00130	Syag.g_00028
OG0001379	Pran.g_00882	Syag.g_01183
OG0001380	Pran.g_00852	Syag.g_00252
OG0001385	Pran.g_00180	Syag.g_02191
OG0001386	Pran.g_00181	Syag.g_02192
OG0001387	Pran.g_00182	Syag.g_02193
OG0001388	Pran.g_00185	Syag.g_02196
OG0001389	Pran.g_00186	Syag.g_02197
OG0001390	Pran.g_00187	Syag.g_02198
OG0001391	Pran.g_00188	Syag.g_02199
OG0001392	Pran.g_00189	Syag.g_02200
OG0001393	Pran.g_00190	Syag.g_02201
OG0001394	Pran.g_00444	Syag.g_00635
OG0001395	Pran.g_00555	Syag.g_00898
OG0001398	Pran.g_00596	Syag.g_00751
OG0001403	Pran.g_00394	Syag.g_02308
OG0001404	Pran.g_00364	Syag.g_01818
OG0001405	Pran.g_01868	Syag.g_02810
OG0001406	Pran.g_00174	Syag.g_02154
OG0001408	Pran.g_00156	Syag.g_00450
OG0001409	Pran.g_00053	Syag.g_01125
OG0001411	Pran.g_00809	Syag.g_02424
OG0001413	Pran.g_00648	Syag.g_00224
OG0001416	Pran.g_01719	Syag.g_01198
OG0001417	Pran.g_01709	Syag.g_00829
OG0001419	Pran.g_00160	Syag.g_01466
OG0001420	Pran.g_00121	Syag.g_01465
OG0001425	Pran.g_01219	Syag.g_02148
OG0001428	Pran.g_00260	Syag.g_01981
OG0001429	Pran.g_01353	Syag.g_00770
OG0001432	Pran.g_00650	Syag.g_00448
OG0001433	Pran.g_01391	Syag.g_00943
OG0001438	Pran.g_01901	Syag.g_02583
OG0001439	Pran.g_01887	Syag.g_02554
OG0001442	Pran.g_01431	Syag.g_00648
OG0001443	Pran.g_00595	Syag.g_02157
OG0001447	Pran.g_00308	Syag.g_01921
OG0001448	Pran.g_01827	Syag.g_01350
OG0001449	Pran.g_01794	Syag.g_02676
OG0001452	Pran.g_00416	Syag.g_02638
OG0001453	Pran.g_00509	Syag.g_00849
OG0001454	Pran.g_00146	Syag.g_00204
OG0001456	Pran.g_00082	Syag.g_02212
OG0001457	Pran.g_00081	Syag.g_02213
OG0001458	Pran.g_00080	Syag.g_02214
OG0001459	Pran.g_00642, Pran.g_00954	Syag.g_00535
OG0001460	Pran.g_01392	Syag.g_00944
OG0001461	Pran.g_00916	Syag.g_00521
OG0001462	Pran.g_00390	Syag.g_02315
OG0001465	Pran.g_01476	Syag.g_00940
OG0001471	Pran.g_00647	Syag.g_02563
OG0001472	Pran.g_00638	Syag.g_00104
OG0001473	Pran.g_01180	Syag.g_00471
OG0001474	Pran.g_01855	Syag.g_02851
OG0001480	Pran.g_01826	Syag.g_00451
OG0001482	Pran.g_01721	Syag.g_00839
OG0001484	Pran.g_01414	Syag.g_02203
OG0001486	Pran.g_00062	Syag.g_01143
OG0001492	Pran.g_00013	Syag.g_01057
OG0001493	Pran.g_00005	Syag.g_01045
OG0001502	Pran.g_01373	Syag.g_00739
OG0001504	Pran.g_00953	Syag.g_00534
OG0001507	Pran.g_00613	Syag.g_01794, Syag.g_00083
OG0001525	Pran.g_00629	Syag.g_00464
OG0001527	Pran.g_01615	Syag.g_00287
OG0001546	Pran.g_01654	Syag.g_01473
OG0001547	Pran.g_01371	Syag.g_00753
OG0001551	Pran.g_00083	Syag.g_01019
OG0001553	Pran.g_00736	Syag.g_01424
OG0001554	Pran.g_00639	Syag.g_02124
OG0001556	Pran.g_01398	Syag.g_01096
OG0001565	Pran.g_01757	Syag.g_00449
OG0001567	Pran.g_01372	Syag.g_00752
OG0001568	Pran.g_01370	Syag.g_00754
OG0001572	Pran.g_01768	Syag.g_00086
OG0001582	Pran.g_01710	Syag.g_00198
OG0001602	Pran.g_01477	Syag.g_00939
OG0001633	Pran.g_00844	Syag.g_01608
OG0001634	Pran.g_00610	Syag.g_00585
OG0001666	Pran.g_00955	Syag.g_00218
OG0001700	Pran.g_01393	Syag.g_00537
OG0001835	Pran.g_01785	Syag.g_01028
OG0001919	Pran.g_01798	Syag.g_00444
OG0001990	Pran.g_01773	Syag.g_02236
OG0002029	Pran.g_00956	Syag.g_01347
OG0002106	Pran.g_01809	Syag.g_01417
OG0003023	Pran.g_00913	Syag.g_01227
