Orthogroup	Pran	Prae
OG0001147	Pran.g_00854	Prae.g_01354
OG0001148	Pran.g_00839	Prae.g_01370
OG0001149	Pran.g_00838	Prae.g_01371
OG0001150	Pran.g_00837	Prae.g_01372
OG0001151	Pran.g_00826	Prae.g_01383
OG0001152	Pran.g_00825	Prae.g_01384
OG0001153	Pran.g_00701	Prae.g_01491
OG0001154	Pran.g_00700	Prae.g_01492
OG0001155	Pran.g_00688	Prae.g_01504
OG0001156	Pran.g_00685	Prae.g_01507
OG0001157	Pran.g_00684	Prae.g_01508
OG0001158	Pran.g_00683	Prae.g_01509
OG0001159	Pran.g_00682	Prae.g_01510
OG0001160	Pran.g_00658	Prae.g_01534
OG0001161	Pran.g_00646	Prae.g_01547
OG0001162	Pran.g_00632	Prae.g_01558
OG0001163	Pran.g_00962	Prae.g_01615
OG0001164	Pran.g_00966	Prae.g_01619
OG0001165	Pran.g_00969	Prae.g_01622
OG0001166	Pran.g_00989	Prae.g_01642
OG0001167	Pran.g_01006	Prae.g_01659
OG0001168	Pran.g_01008	Prae.g_01661
OG0001169	Pran.g_01010	Prae.g_01663
OG0001170	Pran.g_01012	Prae.g_01665
OG0001171	Pran.g_01021	Prae.g_01674
OG0001172	Pran.g_01035	Prae.g_01689
OG0001173	Pran.g_01036	Prae.g_01690
OG0001174	Pran.g_01045	Prae.g_01698
OG0001175	Pran.g_01046	Prae.g_01699
OG0001176	Pran.g_01053	Prae.g_01706
OG0001177	Pran.g_01055	Prae.g_01709
OG0001178	Pran.g_01060	Prae.g_01714
OG0001179	Pran.g_01089	Prae.g_01742
OG0001180	Pran.g_01111	Prae.g_01765
OG0001181	Pran.g_01115	Prae.g_01769
OG0001182	Pran.g_01122	Prae.g_01776
OG0001183	Pran.g_01126	Prae.g_01780
OG0001184	Pran.g_01141	Prae.g_01796
OG0001185	Pran.g_01155	Prae.g_01810
OG0001186	Pran.g_01178	Prae.g_01833
OG0001187	Pran.g_01183	Prae.g_01837
OG0001188	Pran.g_01185	Prae.g_01839
OG0001190	Pran.g_01205	Prae.g_01860
OG0001191	Pran.g_01215	Prae.g_01870
OG0001192	Pran.g_01220	Prae.g_01875
OG0001193	Pran.g_01230	Prae.g_01885
OG0001194	Pran.g_01231	Prae.g_01886
OG0001195	Pran.g_01232	Prae.g_01887
OG0001196	Pran.g_01245	Prae.g_01900
OG0001197	Pran.g_01246	Prae.g_01901
OG0001198	Pran.g_01254	Prae.g_01908
OG0001199	Pran.g_00358	Prae.g_00074
OG0001200	Pran.g_00356	Prae.g_00076
OG0001201	Pran.g_00325	Prae.g_00107
OG0001202	Pran.g_00233	Prae.g_00202
OG0001204	Pran.g_01949	Prae.g_00246
OG0001205	Pran.g_01735	Prae.g_00419
OG0001206	Pran.g_01716	Prae.g_00436
OG0001207	Pran.g_01701	Prae.g_00451
OG0001208	Pran.g_01696	Prae.g_00456
OG0001209	Pran.g_01643	Prae.g_00510
OG0001210	Pran.g_01638	Prae.g_00515
OG0001211	Pran.g_01628	Prae.g_00525
OG0001212	Pran.g_01582	Prae.g_00570
OG0001213	Pran.g_01549	Prae.g_00603
OG0001214	Pran.g_01541	Prae.g_00611
OG0001215	Pran.g_01488	Prae.g_00664
OG0001216	Pran.g_01458	Prae.g_00713
OG0001217	Pran.g_01415	Prae.g_00752
OG0001218	Pran.g_01407	Prae.g_00759
OG0001219	Pran.g_01354	Prae.g_00794
OG0001220	Pran.g_01292	Prae.g_00857
OG0001221	Pran.g_00440	Prae.g_00919
OG0001222	Pran.g_00479	Prae.g_00956
OG0001223	Pran.g_00505	Prae.g_00982
OG0001225	Pran.g_00566	Prae.g_01038
OG0001226	Pran.g_00159	Prae.g_01066
OG0001227	Pran.g_00141	Prae.g_01084
OG0001228	Pran.g_00015	Prae.g_01208
OG0001229	Pran.g_00843	Prae.g_01366
OG0001230	Pran.g_00741	Prae.g_01451
OG0001231	Pran.g_00634	Prae.g_01556
OG0001232	Pran.g_00993	Prae.g_01646
OG0001233	Pran.g_01013	Prae.g_01666
OG0001234	Pran.g_01048	Prae.g_01701
OG0001235	Pran.g_01057	Prae.g_01711
OG0001237	Pran.g_01142	Prae.g_01797
OG0001238	Pran.g_01216	Prae.g_01871
OG0001239	Pran.g_00361	Prae.g_00071
OG0001240	Pran.g_00340	Prae.g_00093
OG0001241	Pran.g_00332	Prae.g_00101
OG0001242	Pran.g_00314	Prae.g_00119
OG0001244	Pran.g_00293	Prae.g_00141
OG0001245	Pran.g_01815	Prae.g_00380
OG0001246	Pran.g_01674	Prae.g_00478
OG0001247	Pran.g_01495	Prae.g_00657
OG0001248	Pran.g_01493	Prae.g_00659
OG0001249	Pran.g_01365	Prae.g_00784
OG0001250	Pran.g_01303	Prae.g_00846
OG0001251	Pran.g_00414	Prae.g_00893
OG0001252	Pran.g_00559	Prae.g_01031
OG0001253	Pran.g_00140	Prae.g_01085
OG0001254	Pran.g_00091	Prae.g_01132
OG0001255	Pran.g_00076	Prae.g_01147
OG0001256	Pran.g_00641	Prae.g_01549
OG0001257	Pran.g_00635	Prae.g_01555
OG0001258	Pran.g_00967	Prae.g_01620
OG0001259	Pran.g_01011	Prae.g_01664
OG0001260	Pran.g_01027	Prae.g_01680
OG0001261	Pran.g_01097	Prae.g_01750
OG0001262	Pran.g_01200	Prae.g_01854
OG0001264	Pran.g_01952	Prae.g_00039, Prae.g_00040
OG0001265	Pran.g_00315	Prae.g_00118
OG0001266	Pran.g_00229	Prae.g_00206
OG0001267	Pran.g_01914	Prae.g_00281
OG0001268	Pran.g_01856	Prae.g_00339
OG0001269	Pran.g_01835	Prae.g_00358
OG0001270	Pran.g_01746	Prae.g_00408
OG0001271	Pran.g_01706	Prae.g_00446
OG0001272	Pran.g_01692	Prae.g_00460
OG0001273	Pran.g_01547	Prae.g_00605
OG0001274	Pran.g_01473	Prae.g_00677
OG0001275	Pran.g_00515	Prae.g_00992
OG0001276	Pran.g_00543	Prae.g_01015
OG0001277	Pran.g_00152	Prae.g_01074
OG0001278	Pran.g_00010	Prae.g_01213
OG0001279	Pran.g_00609	Prae.g_01265
OG0001280	Pran.g_00877	Prae.g_01328
OG0001281	Pran.g_00871	Prae.g_01334
OG0001282	Pran.g_00840	Prae.g_01369
OG0001283	Pran.g_00820	Prae.g_01388
OG0001284	Pran.g_00663	Prae.g_01529
OG0001285	Pran.g_00996	Prae.g_01649
OG0001286	Pran.g_01109	Prae.g_01762
OG0001287	Pran.g_01162	Prae.g_01817
OG0001288	Pran.g_01171	Prae.g_01826
OG0001289	Pran.g_00345	Prae.g_00087
OG0001290	Pran.g_00333	Prae.g_00100
OG0001291	Pran.g_00299	Prae.g_00135
OG0001292	Pran.g_01944	Prae.g_00251
OG0001293	Pran.g_01932	Prae.g_00264
OG0001294	Pran.g_01817	Prae.g_00378
OG0001295	Pran.g_01711	Prae.g_00441
OG0001296	Pran.g_01669	Prae.g_00483
OG0001297	Pran.g_01664	Prae.g_00488
OG0001298	Pran.g_01601	Prae.g_00551
OG0001299	Pran.g_01512	Prae.g_00640
OG0001300	Pran.g_01485	Prae.g_00667
OG0001301	Pran.g_01482	Prae.g_00670
OG0001302	Pran.g_01356	Prae.g_00793
OG0001303	Pran.g_01434	Prae.g_00996
OG0001304	Pran.g_00553	Prae.g_01025
OG0001305	Pran.g_00572	Prae.g_01044
OG0001306	Pran.g_00074	Prae.g_01149
OG0001308	Pran.g_00723	Prae.g_01469
OG0001309	Pran.g_00637	Prae.g_01553
OG0001310	Pran.g_00982	Prae.g_01635
OG0001311	Pran.g_00545	Prae.g_01017
OG0001315	Pran.g_00371	Prae.g_00061
OG0001316	Pran.g_00294	Prae.g_00140
OG0001317	Pran.g_00198	Prae.g_00237
OG0001318	Pran.g_01936	Prae.g_00259
OG0001319	Pran.g_01921	Prae.g_00275
OG0001320	Pran.g_01813	Prae.g_00381
OG0001321	Pran.g_01726	Prae.g_00425
OG0001322	Pran.g_01725	Prae.g_00426
OG0001323	Pran.g_01659	Prae.g_00493
OG0001324	Pran.g_01484	Prae.g_00668
OG0001325	Pran.g_01455	Prae.g_00716
OG0001326	Pran.g_00184	Prae.g_00881
OG0001327	Pran.g_00167	Prae.g_01057
OG0001328	Pran.g_00142	Prae.g_01083
OG0001329	Pran.g_00101	Prae.g_01122
OG0001331	Pran.g_00835	Prae.g_01374
OG0001332	Pran.g_00690	Prae.g_01502
OG0001333	Pran.g_01007	Prae.g_01660
OG0001334	Pran.g_01129	Prae.g_01783
OG0001335	Pran.g_01130	Prae.g_01784
OG0001336	Pran.g_01242	Prae.g_01897
OG0001339	Pran.g_00330	Prae.g_00103
OG0001340	Pran.g_01866	Prae.g_00329
OG0001341	Pran.g_01418	Prae.g_00750
OG0001342	Pran.g_01361	Prae.g_00788
OG0001343	Pran.g_00411	Prae.g_00890
OG0001344	Pran.g_00056	Prae.g_01167
OG0001345	Pran.g_00041	Prae.g_01182
OG0001346	Pran.g_00875	Prae.g_01330
OG0001348	Pran.g_00604	Prae.g_01578
OG0001350	Pran.g_00195	Prae.g_00240
OG0001352	Pran.g_01498	Prae.g_00654
OG0001353	Pran.g_01311	Prae.g_00838
OG0001354	Pran.g_00497	Prae.g_00974
OG0001356	Pran.g_01390	Prae.g_01231
OG0001358	Pran.g_01558	Prae.g_00594
OG0001359	Pran.g_00412	Prae.g_00891
OG0001360	Pran.g_00139	Prae.g_01086
OG0001361	Pran.g_00044	Prae.g_01179
OG0001362	Pran.g_00719	Prae.g_01473
OG0001363	Pran.g_00717	Prae.g_01475
OG0001364	Pran.g_01132	Prae.g_01786
OG0001365	Pran.g_01209	Prae.g_01864
OG0001371	Pran.g_01499	Prae.g_00653
OG0001372	Pran.g_01408	Prae.g_00758
OG0001373	Pran.g_00183	Prae.g_00880
OG0001374	Pran.g_00191	Prae.g_00888
OG0001375	Pran.g_00192	Prae.g_00889
OG0001376	Pran.g_00173	Prae.g_01050
OG0001377	Pran.g_00172	Prae.g_01051
OG0001378	Pran.g_00130	Prae.g_01095
OG0001379	Pran.g_00882	Prae.g_01323
OG0001380	Pran.g_00852	Prae.g_01356
OG0001381	Pran.g_00847	Prae.g_01362
OG0001382	Pran.g_00618	Prae.g_01570
OG0001384	Pran.g_01464	Prae.g_00738, Prae.g_01546
OG0001385	Pran.g_00180	Prae.g_00877
OG0001386	Pran.g_00181	Prae.g_00878
OG0001387	Pran.g_00182	Prae.g_00879
OG0001388	Pran.g_00185	Prae.g_00882
OG0001389	Pran.g_00186	Prae.g_00883
OG0001390	Pran.g_00187	Prae.g_00884
OG0001391	Pran.g_00188	Prae.g_00885
OG0001392	Pran.g_00189	Prae.g_00886
OG0001393	Pran.g_00190	Prae.g_00887
OG0001395	Pran.g_00555	Prae.g_01027
OG0001397	Pran.g_00718	Prae.g_01474
OG0001398	Pran.g_00596	Prae.g_01583
OG0001399	Pran.g_01050	Prae.g_01703
OG0001403	Pran.g_00394	Prae.g_00030
OG0001404	Pran.g_00364	Prae.g_00068
OG0001405	Pran.g_01868	Prae.g_00327
OG0001406	Pran.g_00174	Prae.g_01049
OG0001407	Pran.g_00161	Prae.g_01064
OG0001408	Pran.g_00156	Prae.g_01069
OG0001409	Pran.g_00053	Prae.g_01170
OG0001411	Pran.g_00809	Prae.g_01439
OG0001413	Pran.g_00648	Prae.g_01544
OG0001414	Pran.g_00203	Prae.g_00232
OG0001415	Pran.g_00201	Prae.g_00234
OG0001416	Pran.g_01719	Prae.g_00433
OG0001417	Pran.g_01709	Prae.g_00443
OG0001418	Pran.g_01494	Prae.g_00658
OG0001419	Pran.g_00160	Prae.g_01065
OG0001420	Pran.g_00121	Prae.g_01104
OG0001421	Pran.g_00640	Prae.g_01550
OG0001422	Pran.g_00607	Prae.g_01576
OG0001424	Pran.g_00415	Prae.g_00894
OG0001425	Pran.g_01219	Prae.g_01874
OG0001428	Pran.g_00260	Prae.g_00175
OG0001429	Pran.g_01353	Prae.g_00795
OG0001432	Pran.g_00650	Prae.g_01542
OG0001433	Pran.g_01391	Prae.g_01232
OG0001437	Pran.g_00202	Prae.g_00233
OG0001438	Pran.g_01901	Prae.g_00294
OG0001439	Pran.g_01887	Prae.g_00308
OG0001440	Pran.g_01778	Prae.g_00402
OG0001441	Pran.g_01657	Prae.g_00495
OG0001442	Pran.g_01431	Prae.g_00741
OG0001446	Pran.g_00353	Prae.g_00079
OG0001447	Pran.g_00308	Prae.g_00126
OG0001448	Pran.g_01827	Prae.g_00366
OG0001449	Pran.g_01794	Prae.g_00394
OG0001450	Pran.g_01491	Prae.g_00661
OG0001451	Pran.g_01282	Prae.g_00866
OG0001452	Pran.g_00416	Prae.g_00895
OG0001453	Pran.g_00509	Prae.g_00986
OG0001454	Pran.g_00146	Prae.g_01079
OG0001455	Pran.g_00935	Prae.g_01322
OG0001456	Pran.g_00082	Prae.g_01140
OG0001457	Pran.g_00081	Prae.g_01141
OG0001458	Pran.g_00080	Prae.g_01142
OG0001459	Pran.g_00954	Prae.g_01277
OG0001460	Pran.g_01392	Prae.g_01233
OG0001461	Pran.g_00916	Prae.g_01228
OG0001462	Pran.g_00390	Prae.g_00034
OG0001463	Pran.g_01908	Prae.g_00287
OG0001464	Pran.g_01865	Prae.g_00330
OG0001465	Pran.g_01476	Prae.g_00676
OG0001466	Pran.g_00905	Prae.g_00740
OG0001468	Pran.g_00169	Prae.g_01054
OG0001469	Pran.g_00519	Prae.g_01272
OG0001471	Pran.g_00647	Prae.g_01545
OG0001472	Pran.g_00638	Prae.g_01552
OG0001473	Pran.g_01180	Prae.g_01834
OG0001474	Pran.g_01855	Prae.g_00340
OG0001480	Pran.g_01826	Prae.g_00368
OG0001481	Pran.g_01821	Prae.g_00373
OG0001482	Pran.g_01721	Prae.g_00431
OG0001484	Pran.g_01414	Prae.g_01299
OG0001485	Pran.g_00575, Pran.g_00912	Prae.g_01588
OG0001486	Pran.g_00062	Prae.g_01161
OG0001490	Pran.g_00386	Prae.g_00041
OG0001491	Pran.g_01358	Prae.g_00791
OG0001492	Pran.g_00013	Prae.g_01210
OG0001493	Pran.g_00005	Prae.g_01218
OG0001499	Pran.g_00372	Prae.g_00060
OG0001500	Pran.g_01930	Prae.g_00266
OG0001501	Pran.g_01471	Prae.g_00679
OG0001502	Pran.g_01373	Prae.g_00776
OG0001503	Pran.g_00085	Prae.g_01137
OG0001506	Pran.g_00692	Prae.g_01500
OG0001521	Pran.g_01417	Prae.g_00751
OG0001523	Pran.g_00089	Prae.g_01134
OG0001524	Pran.g_00088	Prae.g_01135
OG0001525	Pran.g_00629	Prae.g_01561
OG0001526	Pran.g_01030	Prae.g_01684, Prae.g_01425
OG0001546	Pran.g_01654	Prae.g_00498
OG0001547	Pran.g_01371	Prae.g_00778
OG0001548	Pran.g_01367	Prae.g_00782
OG0001550	Pran.g_00105	Prae.g_01119
OG0001551	Pran.g_00083	Prae.g_01139
OG0001552	Pran.g_00920	Prae.g_01225
OG0001553	Pran.g_00736	Prae.g_01456
OG0001554	Pran.g_00639	Prae.g_01551
OG0001555	Pran.g_00624	Prae.g_01566
OG0001556	Pran.g_01398	Prae.g_01237
OG0001566	Pran.g_01502	Prae.g_00650
OG0001567	Pran.g_01372	Prae.g_00777
OG0001568	Pran.g_01370	Prae.g_00779
OG0001569	Pran.g_00134	Prae.g_01091
OG0001570	Pran.g_00118	Prae.g_01106
OG0001571	Pran.g_00112	Prae.g_01113
OG0001581	Pran.g_00289	Prae.g_00147
OG0001582	Pran.g_01710	Prae.g_00442
OG0001583	Pran.g_01359	Prae.g_00790
OG0001585	Pran.g_01784	Prae.g_01269
OG0001587	Pran.g_01029	Prae.g_01682
OG0001595	Pran.g_00365	Prae.g_00067
OG0001596	Pran.g_00357	Prae.g_00075
OG0001597	Pran.g_01832	Prae.g_00361
OG0001598	Pran.g_00927	Prae.g_00399
OG0001599	Pran.g_01718	Prae.g_00434
OG0001600	Pran.g_01667	Prae.g_00485
OG0001601	Pran.g_01504	Prae.g_00648
OG0001602	Pran.g_01477	Prae.g_00675
OG0001603	Pran.g_01357	Prae.g_00792
OG0001604	Pran.g_00437	Prae.g_00916
OG0001605	Pran.g_00536	Prae.g_01008
OG0001606	Pran.g_00904	Prae.g_01071
OG0001607	Pran.g_00087	Prae.g_01136
OG0001608	Pran.g_00849	Prae.g_01359
OG0001609	Pran.g_00694	Prae.g_01498
OG0001610	Pran.g_00691	Prae.g_01501
OG0001611	Pran.g_00626	Prae.g_01564
OG0001612	Pran.g_01428	Prae.g_01590
OG0001613	Pran.g_01124	Prae.g_01778
OG0001626	Pran.g_01419	Prae.g_00749
OG0001628	Pran.g_01405	Prae.g_00761
OG0001629	Pran.g_01404	Prae.g_00762
OG0001630	Pran.g_00419	Prae.g_00898
OG0001631	Pran.g_00164	Prae.g_01060
OG0001632	Pran.g_00520	Prae.g_01267
OG0001633	Pran.g_00844	Prae.g_01365
OG0001648	Pran.g_01822	Prae.g_00372
OG0001649	Pran.g_00163	Prae.g_01062
OG0001651	Pran.g_00628	Prae.g_01562
OG0001662	Pran.g_00124	Prae.g_01101
OG0001666	Pran.g_00955	Prae.g_01276
OG0001667	Pran.g_00897	Prae.g_01295
OG0001684	Pran.g_01589	Prae.g_00563
OG0001685	Pran.g_01281	Prae.g_00868
OG0001686	Pran.g_00535	Prae.g_01007
OG0001687	Pran.g_00170	Prae.g_01053
OG0001688	Pran.g_00165	Prae.g_01059
OG0001689	Pran.g_01169	Prae.g_01824
OG0001698	Pran.g_00166	Prae.g_01058
OG0001700	Pran.g_01393	Prae.g_01234
OG0001701	Pran.g_01031	Prae.g_01685
OG0001705	Pran.g_01793	Prae.g_00395
OG0001707	Pran.g_00147	Prae.g_01078
OG0001708	Pran.g_00077	Prae.g_01145
OG0001710	Pran.g_01051	Prae.g_01704
OG0001718	Pran.g_01831	Prae.g_00362
OG0001719	Pran.g_01801	Prae.g_00387
OG0001720	Pran.g_00581	Prae.g_01309
OG0001721	Pran.g_01412	Prae.g_00753
OG0001722	Pran.g_00417	Prae.g_00896
OG0001723	Pran.g_00525	Prae.g_01266
OG0001724	Pran.g_01425	Prae.g_01599
OG0001742	Pran.g_01819	Prae.g_00376
OG0001743	Pran.g_00126	Prae.g_01099
OG0001744	Pran.g_00890	Prae.g_01314
OG0001745	Pran.g_00651	Prae.g_01541
OG0001773	Pran.g_00622	Prae.g_01568
OG0001774	Pran.g_01501	Prae.g_00651
OG0001775	Pran.g_00158	Prae.g_01067
OG0001776	Pran.g_00128	Prae.g_01097
OG0001777	Pran.g_00521	Prae.g_01256
OG0001779	Pran.g_00889, Pran.g_01432	Prae.g_01315
OG0001781	Pran.g_00606	Prae.g_01577
OG0001819	Pran.g_01800	Prae.g_00388
OG0001820	Pran.g_00901	Prae.g_00744
OG0001821	Pran.g_01411	Prae.g_00754
OG0001822	Pran.g_01375	Prae.g_00774
OG0001823	Pran.g_01280	Prae.g_00869
OG0001824	Pran.g_00534	Prae.g_01006
OG0001825	Pran.g_00157	Prae.g_01068
OG0001826	Pran.g_00155	Prae.g_01070
OG0001827	Pran.g_00153	Prae.g_01073
OG0001828	Pran.g_00131	Prae.g_01094
OG0001829	Pran.g_00127	Prae.g_01098
OG0001830	Pran.g_00109	Prae.g_01116
OG0001831	Pran.g_00094	Prae.g_01129
OG0001832	Pran.g_01468	Prae.g_01284
OG0001833	Pran.g_00842	Prae.g_01367
OG0001919	Pran.g_01798	Prae.g_00391
OG0001920	Pran.g_01470	Prae.g_00680
OG0001921	Pran.g_01278	Prae.g_00871
OG0001983	Pran.g_01435, Pran.g_00577	Prae.g_00736
OG0001984	Pran.g_01366	Prae.g_00783
OG0001985	Pran.g_00177	Prae.g_00875
OG0001986	Pran.g_00513	Prae.g_00990
OG0001987	Pran.g_00524	Prae.g_01243
OG0001988	Pran.g_01836	Prae.g_01346
OG0001989	Pran.g_00851	Prae.g_01357
OG0001991	Pran.g_01387	Prae.g_01254
OG0002026	Pran.g_01799	Prae.g_00390
OG0002027	Pran.g_01275	Prae.g_00873
OG0002028	Pran.g_00529	Prae.g_01001
OG0002029	Pran.g_00956	Prae.g_01275
OG0002031	Pran.g_00590	Prae.g_01586
OG0002032	Pran.g_01218	Prae.g_01873
OG0002033	Pran.g_00857	Prae.g_01348
OG0002057	Pran.g_00323	Prae.g_00109
OG0002058	Pran.g_00252	Prae.g_00183
OG0002059	Pran.g_01830	Prae.g_00363
OG0002060	Pran.g_01828	Prae.g_00365
OG0002061	Pran.g_01796	Prae.g_00393
OG0002064	Pran.g_01712	Prae.g_00440
OG0002065	Pran.g_01619	Prae.g_00534
OG0002066	Pran.g_01612	Prae.g_00540
OG0002067	Pran.g_01461	Prae.g_00710
OG0002068	Pran.g_01424	Prae.g_00745
OG0002069	Pran.g_01421	Prae.g_00747
OG0002070	Pran.g_01374	Prae.g_00775
OG0002071	Pran.g_01368	Prae.g_00781
OG0002072	Pran.g_01360	Prae.g_00789
OG0002073	Pran.g_01338	Prae.g_00811
OG0002074	Pran.g_01286	Prae.g_00862
OG0002075	Pran.g_01274	Prae.g_00874
OG0002076	Pran.g_00441	Prae.g_00920
OG0002077	Pran.g_00530	Prae.g_01002
OG0002078	Pran.g_00533	Prae.g_01005
OG0002079	Pran.g_00538	Prae.g_01010
OG0002080	Pran.g_00556	Prae.g_01028
OG0002081	Pran.g_00171	Prae.g_01052
OG0002082	Pran.g_00162	Prae.g_01063
OG0002083	Pran.g_00151	Prae.g_01075
OG0002084	Pran.g_00150	Prae.g_01076
OG0002085	Pran.g_00143	Prae.g_01082
OG0002086	Pran.g_00138	Prae.g_01087
OG0002087	Pran.g_00137	Prae.g_01088
OG0002088	Pran.g_00136	Prae.g_01089
OG0002089	Pran.g_00111	Prae.g_01114
OG0002090	Pran.g_00106	Prae.g_01118
OG0002091	Pran.g_00084	Prae.g_01138
OG0002093	Pran.g_00907	Prae.g_01262
OG0002094	Pran.g_00896	Prae.g_01296
OG0002095	Pran.g_00893	Prae.g_01312
OG0002099	Pran.g_00645	Prae.g_01548
OG0002100	Pran.g_00633	Prae.g_01557
OG0002101	Pran.g_00630	Prae.g_01560
OG0002102	Pran.g_00625	Prae.g_01565
OG0002103	Pran.g_00623	Prae.g_01567
OG0002104	Pran.g_00621	Prae.g_01569
OG0002105	Pran.g_00975	Prae.g_01628
OG0002146	Pran.g_01682	Prae.g_00470
OG0002147	Pran.g_01469	Prae.g_00681
OG0002148	Pran.g_01426	Prae.g_00739
OG0002149	Pran.g_01406	Prae.g_00760
OG0002150	Pran.g_01427	Prae.g_01003
OG0002151	Pran.g_00107	Prae.g_01117
OG0002152	Pran.g_00902	Prae.g_01286
OG0002153	Pran.g_00531	Prae.g_01004
OG0002215	Pran.g_00578	Prae.g_00737
OG0002216	Pran.g_00900	Prae.g_00743
OG0002218	Pran.g_01279	Prae.g_00870
OG0002219	Pran.g_00122	Prae.g_01103
OG0002220	Pran.g_01433	Prae.g_01273
OG0002221	Pran.g_00892	Prae.g_01313
OG0002222	Pran.g_00612	Prae.g_01574
OG0002223	Pran.g_00527	Prae.g_01596
OG0002224	Pran.g_01805	Prae.g_00386
OG0002226	Pran.g_01462	Prae.g_00709
OG0002263	Pran.g_01409	Prae.g_00757
OG0002264	Pran.g_01314	Prae.g_00835
OG0002267	Pran.g_00597	Prae.g_01279
OG0002270	Pran.g_00757	Prae.g_01407
OG0002272	Pran.g_00098	Prae.g_01124
OG0002310	Pran.g_01818	Prae.g_00377
OG0002311	Pran.g_01782	Prae.g_00400
OG0002312	Pran.g_01402	Prae.g_00763
OG0002313	Pran.g_01369	Prae.g_00780
OG0002314	Pran.g_01276	Prae.g_00872
OG0002316	Pran.g_00176	Prae.g_01047
OG0002317	Pran.g_00119	Prae.g_01105
OG0002318	Pran.g_00116	Prae.g_01108
OG0002322	Pran.g_00631	Prae.g_01559
OG0002323	Pran.g_00594	Prae.g_01584
OG0002327	Pran.g_00600	Prae.g_01589
OG0002362	Pran.g_01797	Prae.g_00392
OG0002365	Pran.g_01731	Prae.g_01271
OG0002366	Pran.g_00957	Prae.g_01274
OG0002368	Pran.g_00888	Prae.g_01316
OG0002370	Pran.g_00712	Prae.g_01480
OG0002371	Pran.g_00649	Prae.g_01543
OG0002372	Pran.g_00617	Prae.g_01571
OG0002373	Pran.g_00099	Prae.g_01593
OG0002374	Pran.g_01389	Prae.g_01230
OG0002376	Pran.g_00611	Prae.g_01575
OG0002413	Pran.g_00113	Prae.g_01111
OG0002415	Pran.g_00104	Prae.g_01120
OG0002418	Pran.g_01761	Prae.g_01257
OG0002420	Pran.g_00591	Prae.g_01298
OG0002422	Pran.g_01732	Prae.g_00038
OG0002479	Pran.g_01766	Prae.g_01608
OG0002481	Pran.g_01429	Prae.g_01594
OG0002483	Pran.g_00906, Pran.g_01770, Pran.g_00933	Prae.g_00768
OG0002484	Pran.g_01730	Prae.g_01345
OG0002487	Pran.g_00945	Prae.g_01603
OG0002551	Pran.g_00132	Prae.g_01093
OG0002552	Pran.g_00370	Prae.g_00062
OG0002553	Pran.g_01810	Prae.g_00384
OG0002554	Pran.g_01422	Prae.g_00746
OG0002555	Pran.g_00100	Prae.g_01123
OG0002624	Pran.g_01825	Prae.g_00369
OG0002692	Pran.g_01765	Prae.g_01585
OG0002694	Pran.g_00627	Prae.g_01563
OG0002701	Pran.g_01383	Prae.g_01244
OG0002887	Pran.g_01388, Pran.g_00941	Prae.g_01268
OG0003014	Pran.g_00528	Prae.g_01595
OG0003016	Pran.g_01781	Prae.g_00401
OG0003018	Pran.g_01386	Prae.g_01248
OG0003019	Pran.g_01380	Prae.g_01240
OG0003022	Pran.g_00915	Prae.g_01229
OG0003166	Pran.g_01381	Prae.g_01242
OG0003167	Pran.g_00960	Prae.g_01258
OG0003350	Pran.g_00958	Prae.g_00059
OG0003637	Pran.g_00961	Prae.g_01614
