Orthogroup	Pran	Prac
OG0001156	Pran.g_00685	Prac.g_00363
OG0001157	Pran.g_00684	Prac.g_00362
OG0001158	Pran.g_00683	Prac.g_00361
OG0001159	Pran.g_00682	Prac.g_00360
OG0001160	Pran.g_00658	Prac.g_00336
OG0001161	Pran.g_00646	Prac.g_00324
OG0001162	Pran.g_00632	Prac.g_00313
OG0001163	Pran.g_00962	Prac.g_00633
OG0001164	Pran.g_00966	Prac.g_00629
OG0001165	Pran.g_00969	Prac.g_00626
OG0001166	Pran.g_00989	Prac.g_00606
OG0001167	Pran.g_01006	Prac.g_00589
OG0001168	Pran.g_01008	Prac.g_00587
OG0001169	Pran.g_01010	Prac.g_00585
OG0001170	Pran.g_01012	Prac.g_00583
OG0001171	Pran.g_01021	Prac.g_00574
OG0001172	Pran.g_01035	Prac.g_00479
OG0001173	Pran.g_01036	Prac.g_00480
OG0001174	Pran.g_01045	Prac.g_00488
OG0001175	Pran.g_01046	Prac.g_00489
OG0001176	Pran.g_01053	Prac.g_00496
OG0001177	Pran.g_01055	Prac.g_00499
OG0001178	Pran.g_01060	Prac.g_00504
OG0001179	Pran.g_01089	Prac.g_00532
OG0001180	Pran.g_01111	Prac.g_00553
OG0001181	Pran.g_01115	Prac.g_00557
OG0001182	Pran.g_01122	Prac.g_00564
OG0001183	Pran.g_01126	Prac.g_00006
OG0001184	Pran.g_01141	Prac.g_00022
OG0001185	Pran.g_01155	Prac.g_00036
OG0001186	Pran.g_01178	Prac.g_00058
OG0001187	Pran.g_01183	Prac.g_00062
OG0001188	Pran.g_01185	Prac.g_00064
OG0001190	Pran.g_01205	Prac.g_00085
OG0001191	Pran.g_01215	Prac.g_00095
OG0001192	Pran.g_01220	Prac.g_00099
OG0001193	Pran.g_01230	Prac.g_00109
OG0001194	Pran.g_01231	Prac.g_00110
OG0001195	Pran.g_01232	Prac.g_00111
OG0001196	Pran.g_01245	Prac.g_00124
OG0001197	Pran.g_01246	Prac.g_00125
OG0001198	Pran.g_01254	Prac.g_01950
OG0001199	Pran.g_00358	Prac.g_01857
OG0001200	Pran.g_00356	Prac.g_01855
OG0001201	Pran.g_00325	Prac.g_01823
OG0001202	Pran.g_00233	Prac.g_01731
OG0001204	Pran.g_01949	Prac.g_01687
OG0001205	Pran.g_01735	Prac.g_01102
OG0001206	Pran.g_01716	Prac.g_01083
OG0001207	Pran.g_01701	Prac.g_01067
OG0001208	Pran.g_01696	Prac.g_01062
OG0001209	Pran.g_01643	Prac.g_00837
OG0001210	Pran.g_01638	Prac.g_00832
OG0001211	Pran.g_01628	Prac.g_00822
OG0001212	Pran.g_01582	Prac.g_00776
OG0001213	Pran.g_01549	Prac.g_00742
OG0001214	Pran.g_01541	Prac.g_00734
OG0001215	Pran.g_01488	Prac.g_00681
OG0001216	Pran.g_01458	Prac.g_01558
OG0001217	Pran.g_01415	Prac.g_01521
OG0001219	Pran.g_01354	Prac.g_01487
OG0001220	Pran.g_01292	Prac.g_01424
OG0001221	Pran.g_00440	Prac.g_01373
OG0001222	Pran.g_00479	Prac.g_01335
OG0001223	Pran.g_00505	Prac.g_01309
OG0001225	Pran.g_00566	Prac.g_01258
OG0001226	Pran.g_00159	Prac.g_01232
OG0001227	Pran.g_00141	Prac.g_01213
OG0001228	Pran.g_00015	Prac.g_00940
OG0001229	Pran.g_00843	Prac.g_00215
OG0001230	Pran.g_00741	Prac.g_00419
OG0001231	Pran.g_00634	Prac.g_00315
OG0001232	Pran.g_00993	Prac.g_00602
OG0001233	Pran.g_01013	Prac.g_00582
OG0001234	Pran.g_01048	Prac.g_00491
OG0001235	Pran.g_01057	Prac.g_00501
OG0001237	Pran.g_01142	Prac.g_00023
OG0001238	Pran.g_01216	Prac.g_00096
OG0001239	Pran.g_00361	Prac.g_01860
OG0001240	Pran.g_00340	Prac.g_01838
OG0001241	Pran.g_00332	Prac.g_01830
OG0001242	Pran.g_00314	Prac.g_01812
OG0001244	Pran.g_00293	Prac.g_01790
OG0001245	Pran.g_01815	Prac.g_01153
OG0001246	Pran.g_01674	Prac.g_00867
OG0001247	Pran.g_01495	Prac.g_00688
OG0001248	Pran.g_01493	Prac.g_00686
OG0001249	Pran.g_01365	Prac.g_01498
OG0001250	Pran.g_01303	Prac.g_01435
OG0001251	Pran.g_00414	Prac.g_01400
OG0001252	Pran.g_00559	Prac.g_01265
OG0001253	Pran.g_00140	Prac.g_01212
OG0001254	Pran.g_00091	Prac.g_01016
OG0001255	Pran.g_00076	Prac.g_01001
OG0001256	Pran.g_00641	Prac.g_00322
OG0001257	Pran.g_00635	Prac.g_00316
OG0001258	Pran.g_00967	Prac.g_00628
OG0001259	Pran.g_01011	Prac.g_00584
OG0001260	Pran.g_01027	Prac.g_00568
OG0001261	Pran.g_01097	Prac.g_00540
OG0001262	Pran.g_01200	Prac.g_00079
OG0001264	Pran.g_01952	Prac.g_01905
OG0001265	Pran.g_00315	Prac.g_01813
OG0001266	Pran.g_00229	Prac.g_01727
OG0001267	Pran.g_01914	Prac.g_01651
OG0001268	Pran.g_01856	Prac.g_01195
OG0001269	Pran.g_01835	Prac.g_01175
OG0001270	Pran.g_01746	Prac.g_01113
OG0001271	Pran.g_01706	Prac.g_01072
OG0001272	Pran.g_01692	Prac.g_01058
OG0001273	Pran.g_01547	Prac.g_00740
OG0001274	Pran.g_01473	Prac.g_00668
OG0001275	Pran.g_00515	Prac.g_01300
OG0001276	Pran.g_00543	Prac.g_01281
OG0001277	Pran.g_00152	Prac.g_01223
OG0001278	Pran.g_00010	Prac.g_00935
OG0001280	Pran.g_00877	Prac.g_00174
OG0001281	Pran.g_00871	Prac.g_00180
OG0001282	Pran.g_00840	Prac.g_00218
OG0001283	Pran.g_00820	Prac.g_00237
OG0001284	Pran.g_00663	Prac.g_00341
OG0001285	Pran.g_00996	Prac.g_00599
OG0001287	Pran.g_01162	Prac.g_00043
OG0001288	Pran.g_01171	Prac.g_00051
OG0001289	Pran.g_00345	Prac.g_01844
OG0001290	Pran.g_00333	Prac.g_01831
OG0001291	Pran.g_00299	Prac.g_01796
OG0001292	Pran.g_01944	Prac.g_01682
OG0001293	Pran.g_01932	Prac.g_01670
OG0001294	Pran.g_01817	Prac.g_01155
OG0001295	Pran.g_01711	Prac.g_01078
OG0001296	Pran.g_01669	Prac.g_00862
OG0001298	Pran.g_01601	Prac.g_00796
OG0001299	Pran.g_01512	Prac.g_00705
OG0001300	Pran.g_01485	Prac.g_00678
OG0001301	Pran.g_01482	Prac.g_00675
OG0001302	Pran.g_01356	Prac.g_01489
OG0001303	Pran.g_01434	Prac.g_01296
OG0001304	Pran.g_00553	Prac.g_01271
OG0001305	Pran.g_00572	Prac.g_01252
OG0001306	Pran.g_00074	Prac.g_00999
OG0001308	Pran.g_00723	Prac.g_00401
OG0001309	Pran.g_00637	Prac.g_00318
OG0001310	Pran.g_00982	Prac.g_00613
OG0001311	Pran.g_00545	Prac.g_01279
OG0001312	Pran.g_00468	Prac.g_01346
OG0001315	Pran.g_00371	Prac.g_01869
OG0001316	Pran.g_00294	Prac.g_01791
OG0001317	Pran.g_00198	Prac.g_01696
OG0001318	Pran.g_01936	Prac.g_01675
OG0001319	Pran.g_01921	Prac.g_01659
OG0001320	Pran.g_01813	Prac.g_01151
OG0001321	Pran.g_01726	Prac.g_01096
OG0001322	Pran.g_01725	Prac.g_01095
OG0001323	Pran.g_01659	Prac.g_00853
OG0001324	Pran.g_01484	Prac.g_00677
OG0001325	Pran.g_01455	Prac.g_01555
OG0001326	Pran.g_00184	Prac.g_00647
OG0001327	Pran.g_00167	Prac.g_01240
OG0001328	Pran.g_00142	Prac.g_01214
OG0001329	Pran.g_00101	Prac.g_01024
OG0001331	Pran.g_00835	Prac.g_00223
OG0001332	Pran.g_00690	Prac.g_00368
OG0001333	Pran.g_01007	Prac.g_00588
OG0001334	Pran.g_01129	Prac.g_00009
OG0001335	Pran.g_01130	Prac.g_00010
OG0001336	Pran.g_01242	Prac.g_00121
OG0001339	Pran.g_00330	Prac.g_01828
OG0001340	Pran.g_01866	Prac.g_01603
OG0001341	Pran.g_01418	Prac.g_01523
OG0001342	Pran.g_01361	Prac.g_01494
OG0001343	Pran.g_00411	Prac.g_01403
OG0001344	Pran.g_00056	Prac.g_00981
OG0001345	Pran.g_00041	Prac.g_00966
OG0001346	Pran.g_00875	Prac.g_00176
OG0001348	Pran.g_00604	Prac.g_00295
OG0001349	Pran.g_00805	Prac.g_00261
OG0001350	Pran.g_00195	Prac.g_01693
OG0001352	Pran.g_01498	Prac.g_00691
OG0001356	Pran.g_01390	Prac.g_00900
OG0001358	Pran.g_01558	Prac.g_00751
OG0001359	Pran.g_00412	Prac.g_01402
OG0001360	Pran.g_00139	Prac.g_01211
OG0001361	Pran.g_00044	Prac.g_00969
OG0001362	Pran.g_00719	Prac.g_00397
OG0001363	Pran.g_00717	Prac.g_00395
OG0001364	Pran.g_01132	Prac.g_00012
OG0001365	Pran.g_01209	Prac.g_00089
OG0001371	Pran.g_01499	Prac.g_00692
OG0001372	Pran.g_01408	Prac.g_01515
OG0001373	Pran.g_00183	Prac.g_00646
OG0001374	Pran.g_00191	Prac.g_00654
OG0001375	Pran.g_00192	Prac.g_01404
OG0001376	Pran.g_00173	Prac.g_01246
OG0001377	Pran.g_00172	Prac.g_01245
OG0001378	Pran.g_00130	Prac.g_01047
OG0001380	Pran.g_00852	Prac.g_00205
OG0001381	Pran.g_00847	Prac.g_00211
OG0001382	Pran.g_00618	Prac.g_00302
OG0001384	Pran.g_01464	Prac.g_01533, Prac.g_00325
OG0001385	Pran.g_00180	Prac.g_00643
OG0001386	Pran.g_00181	Prac.g_00644
OG0001387	Pran.g_00182	Prac.g_00645
OG0001388	Pran.g_00185	Prac.g_00648
OG0001389	Pran.g_00186	Prac.g_00649
OG0001390	Pran.g_00187	Prac.g_00650
OG0001391	Pran.g_00188	Prac.g_00651
OG0001392	Pran.g_00189	Prac.g_00652
OG0001393	Pran.g_00190	Prac.g_00653
OG0001395	Pran.g_00555	Prac.g_01269
OG0001397	Pran.g_00718	Prac.g_00396
OG0001399	Pran.g_01050	Prac.g_00493
OG0001403	Pran.g_00394	Prac.g_01917
OG0001404	Pran.g_00364	Prac.g_01863
OG0001405	Pran.g_01868	Prac.g_01605
OG0001406	Pran.g_00174	Prac.g_01247
OG0001407	Pran.g_00161	Prac.g_01234
OG0001408	Pran.g_00156	Prac.g_01228, Prac.g_01229
OG0001409	Pran.g_00053	Prac.g_00978
OG0001411	Pran.g_00809	Prac.g_00259
OG0001413	Pran.g_00648	Prac.g_00327
OG0001414	Pran.g_00203	Prac.g_01701
OG0001415	Pran.g_00201	Prac.g_01699
OG0001416	Pran.g_01719	Prac.g_01088, Prac.g_01087
OG0001417	Pran.g_01709	Prac.g_01076, Prac.g_01075
OG0001418	Pran.g_01494	Prac.g_00687
OG0001419	Pran.g_00160	Prac.g_01233
OG0001420	Pran.g_00121	Prac.g_01038
OG0001421	Pran.g_00640	Prac.g_00321
OG0001422	Pran.g_00607	Prac.g_00297
OG0001423	Pran.g_01777	Prac.g_00634
OG0001424	Pran.g_00145	Prac.g_01217
OG0001424	Pran.g_00415	Prac.g_01399
OG0001428	Pran.g_00260	Prac.g_01758
OG0001429	Pran.g_01353	Prac.g_01486
OG0001432	Pran.g_00650	Prac.g_00328
OG0001433	Pran.g_01391	Prac.g_00899
OG0001437	Pran.g_00202	Prac.g_01700
OG0001438	Pran.g_01901	Prac.g_01638
OG0001439	Pran.g_01887	Prac.g_01624
OG0001440	Pran.g_01758, Pran.g_01778	Prac.g_01119
OG0001441	Pran.g_01657	Prac.g_00851
OG0001442	Pran.g_01431	Prac.g_01530
OG0001446	Pran.g_00353	Prac.g_01852
OG0001447	Pran.g_00308	Prac.g_01805
OG0001448	Pran.g_01827	Prac.g_01167
OG0001450	Pran.g_01491	Prac.g_00684
OG0001451	Pran.g_01282	Prac.g_01415
OG0001452	Pran.g_00416	Prac.g_01398
OG0001453	Pran.g_00509	Prac.g_01306
OG0001454	Pran.g_00146	Prac.g_01218
OG0001455	Pran.g_00108	Prac.g_01029
OG0001456	Pran.g_00082	Prac.g_01008
OG0001457	Pran.g_00081	Prac.g_01007
OG0001458	Pran.g_00080	Prac.g_01006
OG0001459	Pran.g_00954	Prac.g_00134
OG0001462	Pran.g_00390	Prac.g_01912
OG0001463	Pran.g_01908	Prac.g_01645
OG0001464	Pran.g_01865	Prac.g_01602
OG0001465	Pran.g_01476	Prac.g_00669
OG0001466	Pran.g_00905	Prac.g_01531
OG0001468	Pran.g_00169	Prac.g_01242
OG0001469	Pran.g_00519	Prac.g_00133
OG0001471	Pran.g_00647	Prac.g_00326
OG0001472	Pran.g_00638	Prac.g_00319
OG0001473	Pran.g_01180	Prac.g_00059
OG0001474	Pran.g_01855	Prac.g_01194
OG0001480	Pran.g_01826	Prac.g_01165
OG0001481	Pran.g_01821	Prac.g_01160
OG0001482	Pran.g_01721	Prac.g_01090
OG0001485	Pran.g_00575, Pran.g_00912	Prac.g_00886
OG0001486	Pran.g_00062	Prac.g_00987
OG0001490	Pran.g_00386	Prac.g_01893
OG0001491	Pran.g_01358	Prac.g_01491
OG0001492	Pran.g_00013	Prac.g_00938
OG0001493	Pran.g_00005	Prac.g_00930
OG0001499	Pran.g_00372	Prac.g_01870
OG0001500	Pran.g_01930	Prac.g_01668
OG0001501	Pran.g_01471	Prac.g_00666
OG0001502	Pran.g_01373	Prac.g_01502
OG0001503	Pran.g_00085	Prac.g_01011
OG0001504	Pran.g_00953	Prac.g_00135
OG0001506	Pran.g_00692	Prac.g_00370
OG0001507	Pran.g_00613	Prac.g_00278
OG0001521	Pran.g_01417	Prac.g_01522
OG0001523	Pran.g_00089	Prac.g_01014
OG0001524	Pran.g_00088	Prac.g_01013
OG0001526	Pran.g_01030	Prac.g_00474
OG0001546	Pran.g_01654	Prac.g_00848
OG0001548	Pran.g_01367	Prac.g_01500
OG0001550	Pran.g_00105	Prac.g_01026
OG0001551	Pran.g_00083	Prac.g_01009
OG0001552	Pran.g_00920	Prac.g_00923
OG0001553	Pran.g_00736	Prac.g_00414
OG0001554	Pran.g_00639	Prac.g_00320
OG0001555	Pran.g_00624	Prac.g_00306
OG0001565	Pran.g_01757	Prac.g_01120
OG0001566	Pran.g_01502	Prac.g_00695
OG0001569	Pran.g_00134	Prac.g_01206
OG0001571	Pran.g_00112	Prac.g_01033
OG0001572	Pran.g_01768	Prac.g_00911
OG0001581	Pran.g_00289	Prac.g_01786
OG0001582	Pran.g_01710	Prac.g_01077
OG0001583	Pran.g_01359	Prac.g_01492
OG0001584	Pran.g_00460	Prac.g_01354
OG0001585	Pran.g_01784	Prac.g_00132
OG0001587	Pran.g_01029	Prac.g_00472
OG0001595	Pran.g_00365	Prac.g_01864
OG0001596	Pran.g_00357	Prac.g_01856
OG0001597	Pran.g_01832	Prac.g_01172
OG0001599	Pran.g_01718	Prac.g_01085
OG0001600	Pran.g_01667	Prac.g_00860
OG0001601	Pran.g_01504	Prac.g_00697
OG0001602	Pran.g_01477	Prac.g_00670
OG0001603	Pran.g_01357	Prac.g_01490
OG0001604	Pran.g_00437	Prac.g_01376
OG0001605	Pran.g_00536	Prac.g_01288
OG0001606	Pran.g_00904	Prac.g_01226
OG0001607	Pran.g_00087	Prac.g_01012
OG0001608	Pran.g_00849	Prac.g_00208
OG0001609	Pran.g_00694	Prac.g_00372
OG0001610	Pran.g_00691	Prac.g_00369
OG0001611	Pran.g_00626	Prac.g_00308
OG0001613	Pran.g_01124	Prac.g_00004
OG0001626	Pran.g_01419	Prac.g_01524
OG0001628	Pran.g_01405	Prac.g_01513
OG0001629	Pran.g_01404	Prac.g_01512
OG0001630	Pran.g_00419	Prac.g_01395
OG0001631	Pran.g_00164	Prac.g_01237
OG0001632	Pran.g_00520	Prac.g_01952
OG0001633	Pran.g_00844	Prac.g_00214
OG0001648	Pran.g_01822	Prac.g_01161
OG0001649	Pran.g_00163	Prac.g_01236
OG0001651	Pran.g_00628	Prac.g_00310
OG0001662	Pran.g_00124	Prac.g_01041
OG0001667	Pran.g_00897	Prac.g_00155
OG0001684	Pran.g_01589	Prac.g_01965, Prac.g_00784
OG0001685	Pran.g_01281	Prac.g_01413
OG0001686	Pran.g_00535	Prac.g_01289
OG0001687	Pran.g_00170	Prac.g_01243
OG0001688	Pran.g_00165	Prac.g_01238
OG0001697	Pran.g_00178	Prac.g_01406
OG0001698	Pran.g_00166	Prac.g_01239
OG0001701	Pran.g_01031	Prac.g_00475
OG0001705	Pran.g_01793	Prac.g_01132
OG0001707	Pran.g_00147	Prac.g_01219
OG0001708	Pran.g_00077	Prac.g_01003
OG0001710	Pran.g_01051	Prac.g_00494
OG0001711	Pran.g_01769	Prac.g_00912
OG0001718	Pran.g_01831	Prac.g_01171
OG0001719	Pran.g_01801	Prac.g_01144
OG0001720	Pran.g_00581	Prac.g_00158
OG0001721	Pran.g_01412	Prac.g_01518
OG0001722	Pran.g_00417	Prac.g_01397
OG0001723	Pran.g_00525	Prac.g_01953
OG0001725	Pran.g_01803	Prac.g_01146
OG0001742	Pran.g_01819	Prac.g_01157
OG0001743	Pran.g_00126	Prac.g_01043
OG0001744	Pran.g_00890	Prac.g_00162
OG0001745	Pran.g_00651	Prac.g_00329
OG0001772	Pran.g_01790, Pran.g_00929	Prac.g_00642
OG0001773	Pran.g_00622	Prac.g_00304
OG0001774	Pran.g_01501	Prac.g_00694
OG0001775	Pran.g_00158	Prac.g_01231
OG0001776	Pran.g_00128	Prac.g_01045
OG0001777	Pran.g_00521	Prac.g_00909
OG0001779	Pran.g_00889, Pran.g_01432	Prac.g_00163
OG0001780	Pran.g_00799	Prac.g_00268
OG0001781	Pran.g_00606	Prac.g_00296
OG0001819	Pran.g_01800	Prac.g_01143
OG0001821	Pran.g_01411	Prac.g_01517
OG0001822	Pran.g_01375	Prac.g_01504
OG0001823	Pran.g_01280	Prac.g_01412
OG0001824	Pran.g_00534	Prac.g_01290
OG0001825	Pran.g_00157	Prac.g_01230
OG0001826	Pran.g_00155	Prac.g_01227
OG0001827	Pran.g_00153	Prac.g_01224
OG0001828	Pran.g_00131	Prac.g_01048
OG0001829	Pran.g_00127	Prac.g_01044
OG0001830	Pran.g_00109	Prac.g_01030
OG0001831	Pran.g_00094	Prac.g_01019
OG0001832	Pran.g_01468	Prac.g_00140
OG0001833	Pran.g_00842	Prac.g_00216
OG0001834	Pran.g_00802	Prac.g_00264
OG0001919	Pran.g_01798	Prac.g_01134
OG0001920	Pran.g_01470	Prac.g_00665
OG0001921	Pran.g_01278	Prac.g_01410
OG0001922	Pran.g_00861	Prac.g_00190
OG0001983	Pran.g_01435, Pran.g_00577	Prac.g_01535
OG0001984	Pran.g_01366	Prac.g_01499
OG0001985	Pran.g_00177	Prac.g_01407
OG0001986	Pran.g_00513	Prac.g_01302
OG0001987	Pran.g_00524	Prac.g_00137
OG0001989	Pran.g_00851	Prac.g_00206
OG0002026	Pran.g_01799	Prac.g_01135
OG0002027	Pran.g_01275	Prac.g_01409
OG0002028	Pran.g_00529	Prac.g_01295
OG0002031	Pran.g_00590	Prac.g_00286
OG0002032	Pran.g_01218	Prac.g_00098
OG0002033	Pran.g_00857	Prac.g_00002
OG0002057	Pran.g_00323	Prac.g_01821
OG0002058	Pran.g_00252	Prac.g_01750
OG0002059	Pran.g_01830	Prac.g_01170
OG0002060	Pran.g_01828	Prac.g_01168
OG0002061	Pran.g_01796	Prac.g_01133
OG0002062	Pran.g_00102	Prac.g_01969
OG0002064	Pran.g_01712	Prac.g_01079
OG0002065	Pran.g_01619	Prac.g_00813
OG0002066	Pran.g_01612	Prac.g_00807
OG0002067	Pran.g_01461	Prac.g_01561
OG0002068	Pran.g_01424	Prac.g_01528
OG0002069	Pran.g_01421	Prac.g_01526
OG0002070	Pran.g_01374	Prac.g_01503
OG0002071	Pran.g_01368	Prac.g_01501
OG0002072	Pran.g_01360	Prac.g_01493
OG0002073	Pran.g_01338	Prac.g_01470
OG0002074	Pran.g_01286	Prac.g_01419
OG0002075	Pran.g_01274	Prac.g_01408
OG0002076	Pran.g_00441	Prac.g_01372
OG0002077	Pran.g_00530	Prac.g_01294
OG0002078	Pran.g_00533	Prac.g_01291
OG0002079	Pran.g_00538	Prac.g_01286
OG0002080	Pran.g_00556	Prac.g_01268
OG0002081	Pran.g_00171	Prac.g_01244
OG0002082	Pran.g_00162	Prac.g_01235
OG0002083	Pran.g_00151	Prac.g_01222
OG0002084	Pran.g_00150	Prac.g_01221
OG0002085	Pran.g_00143	Prac.g_01215
OG0002086	Pran.g_00138	Prac.g_01210
OG0002087	Pran.g_00137	Prac.g_01209
OG0002088	Pran.g_00136	Prac.g_01208
OG0002089	Pran.g_00111	Prac.g_01032
OG0002090	Pran.g_00106	Prac.g_01027
OG0002091	Pran.g_00084	Prac.g_01010
OG0002093	Pran.g_00907	Prac.g_00879
OG0002094	Pran.g_00896	Prac.g_00156
OG0002095	Pran.g_00893	Prac.g_00160
OG0002097	Pran.g_00813	Prac.g_00274
OG0002099	Pran.g_00645	Prac.g_00323
OG0002100	Pran.g_00633	Prac.g_00314
OG0002101	Pran.g_00630	Prac.g_00311
OG0002102	Pran.g_00625	Prac.g_00307
OG0002103	Pran.g_00623	Prac.g_00305
OG0002104	Pran.g_00621	Prac.g_00303
OG0002105	Pran.g_00975	Prac.g_00620
OG0002148	Pran.g_01426	Prac.g_01532
OG0002149	Pran.g_01406	Prac.g_01514
OG0002150	Pran.g_01427	Prac.g_01293
OG0002151	Pran.g_00107	Prac.g_01028
OG0002152	Pran.g_00902	Prac.g_00147
OG0002153	Pran.g_00531	Prac.g_01292
OG0002155	Pran.g_00811, Pran.g_00812	Prac.g_00462
OG0002215	Pran.g_00578	Prac.g_01534
OG0002217	Pran.g_01355	Prac.g_01488
OG0002218	Pran.g_01279	Prac.g_01411
OG0002219	Pran.g_00122	Prac.g_01039
OG0002221	Pran.g_00892	Prac.g_00161
OG0002222	Pran.g_00612	Prac.g_00299
OG0002223	Pran.g_00527	Prac.g_00283
OG0002224	Pran.g_01805	Prac.g_01147
OG0002226	Pran.g_01462	Prac.g_01562
OG0002264	Pran.g_01314	Prac.g_01446
OG0002272	Pran.g_00098	Prac.g_01023
OG0002273	Pran.g_00860	Prac.g_01872
OG0002274	Pran.g_00814	Prac.g_00470
OG0002310	Pran.g_01818	Prac.g_01156
OG0002311	Pran.g_01782	Prac.g_01951
OG0002312	Pran.g_01402	Prac.g_01511
OG0002316	Pran.g_00176	Prac.g_01249
OG0002322	Pran.g_00631	Prac.g_00312
OG0002324	Pran.g_00924	Prac.g_00280
OG0002326	Pran.g_00086	Prac.g_00895
OG0002327	Pran.g_00600	Prac.g_00284
OG0002361	Pran.g_01852	Prac.g_01191
OG0002365	Pran.g_01731	Prac.g_01124
OG0002370	Pran.g_00712	Prac.g_00390
OG0002376	Pran.g_00611	Prac.g_00298
OG0002421	Pran.g_00797	Prac.g_00271
OG0002423	Pran.g_01272	Prac.g_00897
OG0002480	Pran.g_00801	Prac.g_00265
OG0002482	Pran.g_01802	Prac.g_01145
OG0002484	Pran.g_01730	Prac.g_01125
OG0002485	Pran.g_00891	Prac.g_01129
OG0002554	Pran.g_01422	Prac.g_01527
OG0002621	Pran.g_01788	Prac.g_00882
OG0002624	Pran.g_01825	Prac.g_01164
OG0002625	Pran.g_01814	Prac.g_01152
OG0002627	Pran.g_00760	Prac.g_00446
OG0002689	Pran.g_01792	Prac.g_01966
OG0002694	Pran.g_00627	Prac.g_00309
OG0002771	Pran.g_00803	Prac.g_00270
OG0002777	Pran.g_01467	Prac.g_01957
OG0002891	Pran.g_01764	Prac.g_01595
OG0003020	Pran.g_01284	Prac.g_01417
OG0003024	Pran.g_00816	Prac.g_00255
OG0003343	Pran.g_01413	Prac.g_01519
OG0003348	Pran.g_00759	Prac.g_00445
OG0003633	Pran.g_01403	Prac.g_00884
OG0003634	Pran.g_00919	Prac.g_00922
