Orthogroup	Pran	Syaj
OG0001123	Pran.g_00544	Syaj.g_00810
OG0001124	Pran.g_00546	Syaj.g_00808
OG0001125	Pran.g_00547	Syaj.g_00806
OG0001126	Pran.g_00557	Syaj.g_00413
OG0001127	Pran.g_00558	Syaj.g_00414
OG0001128	Pran.g_00560	Syaj.g_00417
OG0001129	Pran.g_00561	Syaj.g_00419
OG0001130	Pran.g_00562	Syaj.g_00420
OG0001131	Pran.g_00154	Syaj.g_01070
OG0001132	Pran.g_00144	Syaj.g_01166
OG0001133	Pran.g_00110	Syaj.g_01302
OG0001134	Pran.g_00093	Syaj.g_00645
OG0001135	Pran.g_00090	Syaj.g_00647
OG0001136	Pran.g_00063	Syaj.g_00300
OG0001137	Pran.g_00052	Syaj.g_00318
OG0001138	Pran.g_00034	Syaj.g_00620
OG0001139	Pran.g_00033	Syaj.g_00618
OG0001140	Pran.g_00032	Syaj.g_00617
OG0001141	Pran.g_00031	Syaj.g_00616
OG0001142	Pran.g_00030	Syaj.g_00615
OG0001143	Pran.g_00023	Syaj.g_00602
OG0001144	Pran.g_00018	Syaj.g_00588
OG0001145	Pran.g_00884	Syaj.g_00276
OG0001146	Pran.g_00872	Syaj.g_01518
OG0001147	Pran.g_00854	Syaj.g_01438
OG0001148	Pran.g_00839	Syaj.g_00057
OG0001149	Pran.g_00838	Syaj.g_00056
OG0001150	Pran.g_00837	Syaj.g_00055
OG0001151	Pran.g_00826	Syaj.g_00043
OG0001152	Pran.g_00825	Syaj.g_00040
OG0001153	Pran.g_00701	Syaj.g_01425
OG0001154	Pran.g_00700	Syaj.g_01426
OG0001155	Pran.g_00688	Syaj.g_01637
OG0001156	Pran.g_00685	Syaj.g_01640
OG0001157	Pran.g_00684	Syaj.g_01641
OG0001158	Pran.g_00683	Syaj.g_01643
OG0001159	Pran.g_00682	Syaj.g_01644
OG0001160	Pran.g_00658	Syaj.g_01697
OG0001161	Pran.g_00646	Syaj.g_02148
OG0001162	Pran.g_00632	Syaj.g_00979
OG0001163	Pran.g_00962	Syaj.g_01705
OG0001164	Pran.g_00966	Syaj.g_01711
OG0001165	Pran.g_00969	Syaj.g_01716
OG0001166	Pran.g_00989	Syaj.g_01746
OG0001167	Pran.g_01006	Syaj.g_01592
OG0001168	Pran.g_01008	Syaj.g_01594
OG0001169	Pran.g_01010	Syaj.g_01596
OG0001170	Pran.g_01012	Syaj.g_01597
OG0001171	Pran.g_01021	Syaj.g_01607
OG0001172	Pran.g_01035	Syaj.g_02641
OG0001173	Pran.g_01036	Syaj.g_02642
OG0001174	Pran.g_01045	Syaj.g_02650
OG0001175	Pran.g_01046	Syaj.g_02651
OG0001176	Pran.g_01053	Syaj.g_02688
OG0001177	Pran.g_01055	Syaj.g_02685
OG0001178	Pran.g_01060	Syaj.g_01726
OG0001179	Pran.g_01089	Syaj.g_02719
OG0001180	Pran.g_01111	Syaj.g_02744
OG0001181	Pran.g_01115	Syaj.g_02748
OG0001182	Pran.g_01122	Syaj.g_02757
OG0001183	Pran.g_01126	Syaj.g_02762
OG0001184	Pran.g_01141	Syaj.g_02449
OG0001185	Pran.g_01155	Syaj.g_02423
OG0001186	Pran.g_01178	Syaj.g_02339
OG0001187	Pran.g_01183	Syaj.g_02369
OG0001188	Pran.g_01185	Syaj.g_02336
OG0001190	Pran.g_01205	Syaj.g_02111
OG0001191	Pran.g_01215	Syaj.g_02128
OG0001192	Pran.g_01220	Syaj.g_02138
OG0001193	Pran.g_01230	Syaj.g_02178
OG0001194	Pran.g_01231	Syaj.g_02180
OG0001195	Pran.g_01232	Syaj.g_02181
OG0001196	Pran.g_01245	Syaj.g_02244
OG0001197	Pran.g_01246	Syaj.g_02246
OG0001198	Pran.g_01254	Syaj.g_02259
OG0001199	Pran.g_00358	Syaj.g_01825
OG0001200	Pran.g_00356	Syaj.g_01827
OG0001201	Pran.g_00325	Syaj.g_01888
OG0001202	Pran.g_00233	Syaj.g_02032
OG0001204	Pran.g_01949	Syaj.g_02621
OG0001205	Pran.g_01735	Syaj.g_01545
OG0001206	Pran.g_01716	Syaj.g_01484
OG0001207	Pran.g_01701	Syaj.g_00061
OG0001208	Pran.g_01696	Syaj.g_00074
OG0001209	Pran.g_01643	Syaj.g_00147
OG0001210	Pran.g_01638	Syaj.g_00158
OG0001211	Pran.g_01628	Syaj.g_00184
OG0001212	Pran.g_01582	Syaj.g_00246
OG0001214	Pran.g_01541	Syaj.g_01281
OG0001215	Pran.g_01488	Syaj.g_00492
OG0001216	Pran.g_01458	Syaj.g_00958
OG0001218	Pran.g_01407	Syaj.g_01434
OG0001219	Pran.g_01354	Syaj.g_00782
OG0001220	Pran.g_01292	Syaj.g_00345
OG0001221	Pran.g_00440	Syaj.g_01067
OG0001222	Pran.g_00479	Syaj.g_00911
OG0001223	Pran.g_00505	Syaj.g_00844
OG0001225	Pran.g_00566	Syaj.g_00425
OG0001227	Pran.g_00141	Syaj.g_02152
OG0001228	Pran.g_00015	Syaj.g_01565
OG0001229	Pran.g_00843	Syaj.g_00451
OG0001231	Pran.g_00634	Syaj.g_02279
OG0001232	Pran.g_00993	Syaj.g_01757
OG0001233	Pran.g_01013	Syaj.g_01598
OG0001234	Pran.g_01048	Syaj.g_02655
OG0001235	Pran.g_01057	Syaj.g_02679
OG0001237	Pran.g_01142	Syaj.g_02447
OG0001239	Pran.g_00361	Syaj.g_01822
OG0001240	Pran.g_00340	Syaj.g_01871
OG0001242	Pran.g_00314	Syaj.g_01913
OG0001244	Pran.g_00293	Syaj.g_01960
OG0001246	Pran.g_01674	Syaj.g_00100
OG0001247	Pran.g_01495	Syaj.g_00973
OG0001248	Pran.g_01493	Syaj.g_00978
OG0001250	Pran.g_01303	Syaj.g_00375
OG0001251	Pran.g_00414	Syaj.g_02187
OG0001252	Pran.g_00559	Syaj.g_00416
OG0001253	Pran.g_00140	Syaj.g_01165
OG0001254	Pran.g_00091	Syaj.g_00646
OG0001256	Pran.g_00641	Syaj.g_01704
OG0001257	Pran.g_00635	Syaj.g_01342
OG0001258	Pran.g_00967	Syaj.g_01714
OG0001260	Pran.g_01027	Syaj.g_01617
OG0001261	Pran.g_01097	Syaj.g_02728
OG0001262	Pran.g_01200	Syaj.g_02320
OG0001265	Pran.g_00315	Syaj.g_01911
OG0001266	Pran.g_00229	Syaj.g_02036
OG0001267	Pran.g_01914	Syaj.g_02565
OG0001268	Pran.g_01856	Syaj.g_02811
OG0001270	Pran.g_01746	Syaj.g_01558
OG0001271	Pran.g_01706	Syaj.g_01447
OG0001272	Pran.g_01692	Syaj.g_00078
OG0001273	Pran.g_01547	Syaj.g_01288
OG0001274	Pran.g_01473	Syaj.g_02077
OG0001275	Pran.g_00515	Syaj.g_00827
OG0001276	Pran.g_00543	Syaj.g_00811
OG0001277	Pran.g_00152	Syaj.g_02227
OG0001278	Pran.g_00010	Syaj.g_00575
OG0001279	Pran.g_00609	Syaj.g_01356
OG0001280	Pran.g_00877	Syaj.g_01508
OG0001281	Pran.g_00871	Syaj.g_01519
OG0001282	Pran.g_00840	Syaj.g_00058
OG0001283	Pran.g_00820	Syaj.g_02238
OG0001284	Pran.g_00663	Syaj.g_01688
OG0001285	Pran.g_00996	Syaj.g_01170
OG0001286	Pran.g_01109	Syaj.g_02742
OG0001287	Pran.g_01162	Syaj.g_02415
OG0001288	Pran.g_01171	Syaj.g_02394
OG0001289	Pran.g_00345	Syaj.g_01845
OG0001290	Pran.g_00333	Syaj.g_01880
OG0001291	Pran.g_00299	Syaj.g_01939
OG0001292	Pran.g_01944	Syaj.g_02616
OG0001293	Pran.g_01932	Syaj.g_02594
OG0001294	Pran.g_01817	Syaj.g_00722
OG0001295	Pran.g_01711	Syaj.g_00161
OG0001296	Pran.g_01669	Syaj.g_00106
OG0001297	Pran.g_01664	Syaj.g_00110
OG0001298	Pran.g_01601	Syaj.g_00221
OG0001299	Pran.g_01512	Syaj.g_00716
OG0001300	Pran.g_01485	Syaj.g_00479
OG0001301	Pran.g_01482	Syaj.g_00440
OG0001302	Pran.g_01356	Syaj.g_01251
OG0001303	Pran.g_01434	Syaj.g_00784
OG0001304	Pran.g_00553	Syaj.g_00795
OG0001305	Pran.g_00572	Syaj.g_00433
OG0001306	Pran.g_00074	Syaj.g_00285
OG0001309	Pran.g_00637	Syaj.g_00116
OG0001310	Pran.g_00982	Syaj.g_01735
OG0001311	Pran.g_00545	Syaj.g_00809
OG0001312	Pran.g_00468	Syaj.g_00931
OG0001315	Pran.g_00371	Syaj.g_02760
OG0001316	Pran.g_00294	Syaj.g_01946
OG0001317	Pran.g_00198	Syaj.g_02857
OG0001319	Pran.g_01921	Syaj.g_02576
OG0001321	Pran.g_01726	Syaj.g_01528
OG0001322	Pran.g_01725	Syaj.g_01527
OG0001323	Pran.g_01659	Syaj.g_00119
OG0001324	Pran.g_01484	Syaj.g_00478
OG0001325	Pran.g_01455	Syaj.g_00953
OG0001326	Pran.g_00184	Syaj.g_02196
OG0001327	Pran.g_00167	Syaj.g_00729
OG0001328	Pran.g_00142	Syaj.g_00764
OG0001329	Pran.g_00101	Syaj.g_00028
OG0001332	Pran.g_00690	Syaj.g_01631
OG0001333	Pran.g_01007	Syaj.g_01593
OG0001334	Pran.g_01129	Syaj.g_02770
OG0001335	Pran.g_01130	Syaj.g_02771
OG0001336	Pran.g_01242	Syaj.g_02239
OG0001339	Pran.g_00330	Syaj.g_01883
OG0001340	Pran.g_01866	Syaj.g_02787
OG0001341	Pran.g_01418	Syaj.g_00449
OG0001343	Pran.g_00411	Syaj.g_02184
OG0001344	Pran.g_00056	Syaj.g_00307
OG0001345	Pran.g_00041	Syaj.g_00337
OG0001346	Pran.g_00875	Syaj.g_01512
OG0001348	Pran.g_00604	Syaj.g_00393
OG0001349	Pran.g_00792	Syaj.g_01763
OG0001352	Pran.g_01498	Syaj.g_00136
OG0001353	Pran.g_01311	Syaj.g_00386
OG0001354	Pran.g_00497	Syaj.g_00857
OG0001358	Pran.g_01558	Syaj.g_01309
OG0001359	Pran.g_00412	Syaj.g_02183
OG0001360	Pran.g_00139	Syaj.g_00340
OG0001361	Pran.g_00044	Syaj.g_00334
OG0001362	Pran.g_00719	Syaj.g_01396
OG0001363	Pran.g_00717	Syaj.g_01398
OG0001364	Pran.g_01132	Syaj.g_02473
OG0001373	Pran.g_00183	Syaj.g_02195
OG0001374	Pran.g_00191	Syaj.g_02203
OG0001375	Pran.g_00192	Syaj.g_02185
OG0001376	Pran.g_00173	Syaj.g_02140
OG0001377	Pran.g_00172	Syaj.g_02139
OG0001378	Pran.g_00130	Syaj.g_01559
OG0001379	Pran.g_00882	Syaj.g_01503
OG0001381	Pran.g_00847	Syaj.g_00405, Syaj.g_02663
OG0001382	Pran.g_00618	Syaj.g_00685
OG0001385	Pran.g_00180	Syaj.g_02192
OG0001386	Pran.g_00181	Syaj.g_02193
OG0001387	Pran.g_00182	Syaj.g_02194
OG0001388	Pran.g_00185	Syaj.g_02197
OG0001389	Pran.g_00186	Syaj.g_02198
OG0001390	Pran.g_00187	Syaj.g_02199
OG0001391	Pran.g_00188	Syaj.g_02200
OG0001392	Pran.g_00189	Syaj.g_02201
OG0001393	Pran.g_00190	Syaj.g_02202
OG0001394	Pran.g_00444	Syaj.g_01059
OG0001395	Pran.g_00555	Syaj.g_00935
OG0001397	Pran.g_00718	Syaj.g_01397
OG0001398	Pran.g_00596	Syaj.g_01116
OG0001403	Pran.g_00394	Syaj.g_02297
OG0001404	Pran.g_00364	Syaj.g_01817
OG0001405	Pran.g_01868	Syaj.g_02773
OG0001406	Pran.g_00174	Syaj.g_02141
OG0001407	Pran.g_00161	Syaj.g_00137
OG0001408	Pran.g_00156	Syaj.g_00561
OG0001413	Pran.g_00648	Syaj.g_01241
OG0001414	Pran.g_00203	Syaj.g_02664
OG0001416	Pran.g_01719	Syaj.g_01516
OG0001417	Pran.g_01709	Syaj.g_00858
OG0001419	Pran.g_00160	Syaj.g_00138
OG0001420	Pran.g_00121	Syaj.g_00131
OG0001421	Pran.g_00640	Syaj.g_01235, Syaj.g_01167
OG0001425	Pran.g_01219	Syaj.g_02137
OG0001428	Pran.g_00260	Syaj.g_01993
OG0001432	Pran.g_00650	Syaj.g_00509
OG0001434	Pran.g_00448	Syaj.g_01054
OG0001438	Pran.g_01901	Syaj.g_02550
OG0001439	Pran.g_01887	Syaj.g_02520
OG0001443	Pran.g_00595	Syaj.g_02145
OG0001446	Pran.g_00353	Syaj.g_00527
OG0001447	Pran.g_00308	Syaj.g_01927
OG0001448	Pran.g_01827	Syaj.g_01813
OG0001449	Pran.g_01794	Syaj.g_02625
OG0001452	Pran.g_00416	Syaj.g_02607
OG0001453	Pran.g_00509	Syaj.g_00838
OG0001454	Pran.g_00146	Syaj.g_01231
OG0001456	Pran.g_00082	Syaj.g_02205
OG0001457	Pran.g_00081	Syaj.g_02206
OG0001458	Pran.g_00080	Syaj.g_02207
OG0001459	Pran.g_00642, Pran.g_00954	Syaj.g_00653
OG0001462	Pran.g_00390	Syaj.g_02304
OG0001463	Pran.g_01908	Syaj.g_00403
OG0001464	Pran.g_01865	Syaj.g_02788
OG0001465	Pran.g_01476	Syaj.g_00968
OG0001471	Pran.g_00647	Syaj.g_02526
OG0001473	Pran.g_01180	Syaj.g_01255
OG0001474	Pran.g_01855	Syaj.g_02812
OG0001480	Pran.g_01826	Syaj.g_00343
OG0001482	Pran.g_01721	Syaj.g_00848
OG0001492	Pran.g_00013	Syaj.g_00578
OG0001493	Pran.g_00005	Syaj.g_00569
OG0001499	Pran.g_00372	Syaj.g_01211
OG0001502	Pran.g_01373	Syaj.g_00351
OG0001504	Pran.g_00953	Syaj.g_00652
OG0001523	Pran.g_00089	Syaj.g_00673
OG0001524	Pran.g_00088	Syaj.g_00672
OG0001525	Pran.g_00629	Syaj.g_02159
OG0001527	Pran.g_01615	Syaj.g_00198
OG0001546	Pran.g_01654	Syaj.g_00124
OG0001547	Pran.g_01371	Syaj.g_01106
OG0001548	Pran.g_01367	Syaj.g_01222
OG0001551	Pran.g_00083	Syaj.g_00395
OG0001554	Pran.g_00639	Syaj.g_02109
OG0001556	Pran.g_01398	Syaj.g_00636
OG0001567	Pran.g_01372	Syaj.g_01108
OG0001568	Pran.g_01370	Syaj.g_01104
OG0001570	Pran.g_00118	Syaj.g_01124
OG0001572	Pran.g_01768	Syaj.g_00522
OG0001582	Pran.g_01710	Syaj.g_01215
OG0001585	Pran.g_01784	Syaj.g_01778
OG0001602	Pran.g_01477	Syaj.g_00969
OG0001633	Pran.g_00844	Syaj.g_01347
OG0001634	Pran.g_00610	Syaj.g_00719
OG0001666	Pran.g_00955	Syaj.g_00654
OG0001700	Pran.g_01393	Syaj.g_01115
OG0001782	Pran.g_00769, Pran.g_00763	Syaj.g_02355
OG0001835	Pran.g_01785	Syaj.g_01801
OG0001991	Pran.g_01387	Syaj.g_00761, Syaj.g_00762
OG0002097	Pran.g_00813	Syaj.g_02340
OG0002106	Pran.g_01809	Syaj.g_00365
OG0002107	Pran.g_01774	Syaj.g_01180
OG0002154	Pran.g_00818	Syaj.g_01956
OG0002225	Pran.g_01775	Syaj.g_01179
OG0002227	Pran.g_01396	Syaj.g_02135, Syaj.g_02136
OG0002274	Pran.g_00814	Syaj.g_02341
OG0002369	Pran.g_00784	Syaj.g_02343
OG0002374	Pran.g_01389	Syaj.g_00607
OG0002487	Pran.g_00945	Syaj.g_01800
OG0002627	Pran.g_00760	Syaj.g_02354
