Orthogroup	Prbm	Prae
OG0001105	Prbm.g_01972	Prae.g_01709
OG0001106	Prbm.g_01968	Prae.g_01711
OG0001107	Prbm.g_01967	Prae.g_01712
OG0001108	Prbm.g_01966	Prae.g_01713
OG0001109	Prbm.g_01990	Prae.g_01716
OG0001110	Prbm.g_01992	Prae.g_01718
OG0001111	Prbm.g_01993	Prae.g_01719
OG0001112	Prbm.g_01994	Prae.g_01720
OG0001113	Prbm.g_01995	Prae.g_01721
OG0001114	Prbm.g_01996	Prae.g_01722
OG0001115	Prbm.g_01997	Prae.g_01723
OG0001116	Prbm.g_01998	Prae.g_01724
OG0001117	Prbm.g_01999	Prae.g_01725
OG0001118	Prbm.g_02000	Prae.g_01726
OG0001119	Prbm.g_02001	Prae.g_01727
OG0001120	Prbm.g_02002	Prae.g_01728
OG0001121	Prbm.g_02003	Prae.g_01729
OG0001122	Prbm.g_02004	Prae.g_01730
OG0001123	Prbm.g_02005	Prae.g_01731
OG0001124	Prbm.g_02006	Prae.g_01732
OG0001125	Prbm.g_02007	Prae.g_01733
OG0001126	Prbm.g_02008	Prae.g_01734
OG0001127	Prbm.g_02009	Prae.g_01735
OG0001128	Prbm.g_02010	Prae.g_01736
OG0001129	Prbm.g_02011	Prae.g_01737
OG0001130	Prbm.g_02012	Prae.g_01738
OG0001131	Prbm.g_02013	Prae.g_01739
OG0001132	Prbm.g_02014	Prae.g_01740
OG0001133	Prbm.g_02015	Prae.g_01741
OG0001134	Prbm.g_02016	Prae.g_01742
OG0001135	Prbm.g_02017	Prae.g_01743
OG0001136	Prbm.g_02018	Prae.g_01744
OG0001137	Prbm.g_02019	Prae.g_01745
OG0001138	Prbm.g_02020	Prae.g_01746
OG0001139	Prbm.g_02021	Prae.g_01747
OG0001140	Prbm.g_02022	Prae.g_01748
OG0001141	Prbm.g_02024	Prae.g_01750
OG0001142	Prbm.g_02025	Prae.g_01751
OG0001143	Prbm.g_02026	Prae.g_01752
OG0001144	Prbm.g_02028	Prae.g_01754
OG0001145	Prbm.g_02030	Prae.g_01756
OG0001146	Prbm.g_02031	Prae.g_01757
OG0001147	Prbm.g_02034	Prae.g_01759
OG0001148	Prbm.g_02035	Prae.g_01760
OG0001149	Prbm.g_02036	Prae.g_01761
OG0001150	Prbm.g_02039	Prae.g_01765
OG0001151	Prbm.g_02040	Prae.g_01766
OG0001152	Prbm.g_02041	Prae.g_01767
OG0001153	Prbm.g_02042	Prae.g_01768
OG0001154	Prbm.g_02043	Prae.g_01769
OG0001155	Prbm.g_02044	Prae.g_01770
OG0001156	Prbm.g_02045	Prae.g_01771
OG0001157	Prbm.g_02048	Prae.g_01773
OG0001158	Prbm.g_02050	Prae.g_01774
OG0001159	Prbm.g_02051	Prae.g_01775
OG0001160	Prbm.g_02052	Prae.g_01776
OG0001161	Prbm.g_02057	Prae.g_01779
OG0001162	Prbm.g_02058	Prae.g_01780
OG0001163	Prbm.g_02059	Prae.g_01781
OG0001164	Prbm.g_02060	Prae.g_01782
OG0001165	Prbm.g_02061	Prae.g_01783
OG0001166	Prbm.g_02062	Prae.g_01784
OG0001167	Prbm.g_02063	Prae.g_01785
OG0001168	Prbm.g_02064	Prae.g_01787
OG0001169	Prbm.g_02065	Prae.g_01788
OG0001170	Prbm.g_02068	Prae.g_01790
OG0001171	Prbm.g_02069	Prae.g_01791
OG0001172	Prbm.g_02070	Prae.g_01792
OG0001173	Prbm.g_02072	Prae.g_01794
OG0001174	Prbm.g_02074	Prae.g_01796
OG0001175	Prbm.g_02076	Prae.g_01798
OG0001176	Prbm.g_02078	Prae.g_01799
OG0001177	Prbm.g_02080	Prae.g_01801
OG0001178	Prbm.g_02081	Prae.g_01802
OG0001179	Prbm.g_02082	Prae.g_01803
OG0001180	Prbm.g_02083	Prae.g_01804
OG0001181	Prbm.g_02084	Prae.g_01805
OG0001182	Prbm.g_02085	Prae.g_01806
OG0001183	Prbm.g_02086	Prae.g_01807
OG0001184	Prbm.g_02087	Prae.g_01808
OG0001185	Prbm.g_02088	Prae.g_01809
OG0001186	Prbm.g_02089	Prae.g_01810
OG0001187	Prbm.g_02090	Prae.g_01811
OG0001188	Prbm.g_02091	Prae.g_01812
OG0001189	Prbm.g_02092	Prae.g_01813
OG0001190	Prbm.g_02093	Prae.g_01814
OG0001191	Prbm.g_02095	Prae.g_01816
OG0001192	Prbm.g_02097	Prae.g_01818
OG0001193	Prbm.g_02098	Prae.g_01819
OG0001194	Prbm.g_02099	Prae.g_01820
OG0001195	Prbm.g_02101	Prae.g_01821
OG0001196	Prbm.g_02103	Prae.g_01823
OG0001197	Prbm.g_02106	Prae.g_01826
OG0001198	Prbm.g_02107	Prae.g_01827
OG0001199	Prbm.g_02108	Prae.g_01828
OG0001200	Prbm.g_02109	Prae.g_01829
OG0001201	Prbm.g_02110	Prae.g_01830
OG0001202	Prbm.g_02111	Prae.g_01831
OG0001203	Prbm.g_02140	Prae.g_01833
OG0001204	Prbm.g_02144	Prae.g_01836
OG0001205	Prbm.g_02145	Prae.g_01837
OG0001206	Prbm.g_02146	Prae.g_01838
OG0001207	Prbm.g_02147	Prae.g_01839
OG0001208	Prbm.g_02148	Prae.g_01840
OG0001209	Prbm.g_02149	Prae.g_01841
OG0001210	Prbm.g_02150	Prae.g_01842
OG0001211	Prbm.g_02151	Prae.g_01843
OG0001212	Prbm.g_02152	Prae.g_01844
OG0001213	Prbm.g_02153	Prae.g_01845
OG0001214	Prbm.g_02154	Prae.g_01846
OG0001215	Prbm.g_02155	Prae.g_01847
OG0001216	Prbm.g_02156	Prae.g_01848
OG0001217	Prbm.g_02157	Prae.g_01849
OG0001218	Prbm.g_02158	Prae.g_01850
OG0001219	Prbm.g_02159	Prae.g_01851
OG0001220	Prbm.g_02160	Prae.g_01852
OG0001221	Prbm.g_02161	Prae.g_01853
OG0001222	Prbm.g_02163	Prae.g_01855
OG0001223	Prbm.g_02165	Prae.g_01857
OG0001224	Prbm.g_02167	Prae.g_01858
OG0001225	Prbm.g_02169	Prae.g_01860
OG0001226	Prbm.g_02170	Prae.g_01861
OG0001227	Prbm.g_02171	Prae.g_01862
OG0001228	Prbm.g_02172	Prae.g_01863
OG0001229	Prbm.g_02173	Prae.g_01864
OG0001230	Prbm.g_02174	Prae.g_01865
OG0001231	Prbm.g_02175	Prae.g_01866
OG0001232	Prbm.g_02177	Prae.g_01868
OG0001233	Prbm.g_02178	Prae.g_01869
OG0001234	Prbm.g_02179	Prae.g_01870
OG0001235	Prbm.g_02180	Prae.g_01871
OG0001236	Prbm.g_02181	Prae.g_01872
OG0001237	Prbm.g_02184	Prae.g_01875
OG0001238	Prbm.g_02185	Prae.g_01876
OG0001239	Prbm.g_02190	Prae.g_01879
OG0001240	Prbm.g_02191	Prae.g_01880
OG0001241	Prbm.g_02192	Prae.g_01881
OG0001242	Prbm.g_02194	Prae.g_01882
OG0001243	Prbm.g_02195	Prae.g_01883
OG0001244	Prbm.g_02196	Prae.g_01884
OG0001245	Prbm.g_02197	Prae.g_01885
OG0001246	Prbm.g_02198	Prae.g_01886
OG0001247	Prbm.g_02199	Prae.g_01887
OG0001248	Prbm.g_02200	Prae.g_01888
OG0001249	Prbm.g_02201	Prae.g_01889
OG0001250	Prbm.g_02208	Prae.g_01890
OG0001251	Prbm.g_02209	Prae.g_01891
OG0001252	Prbm.g_02210	Prae.g_01892
OG0001253	Prbm.g_02211	Prae.g_01893
OG0001254	Prbm.g_02213	Prae.g_01895
OG0001255	Prbm.g_02214	Prae.g_01896
OG0001256	Prbm.g_02217	Prae.g_01898
OG0001257	Prbm.g_02218	Prae.g_01899
OG0001258	Prbm.g_02219	Prae.g_01900
OG0001259	Prbm.g_02222	Prae.g_01902
OG0001260	Prbm.g_02225	Prae.g_01903
OG0001261	Prbm.g_02226	Prae.g_01904
OG0001262	Prbm.g_02227	Prae.g_01905
OG0001263	Prbm.g_02228	Prae.g_01906
OG0001264	Prbm.g_02229	Prae.g_01907
OG0001265	Prbm.g_02230	Prae.g_01908
OG0001266	Prbm.g_02231	Prae.g_01909
OG0001267	Prbm.g_02232	Prae.g_01910
OG0001268	Prbm.g_02233	Prae.g_01911
OG0001269	Prbm.g_00149	Prae.g_00092
OG0001270	Prbm.g_00197	Prae.g_00138
OG0001271	Prbm.g_00209	Prae.g_00153
OG0001272	Prbm.g_00337	Prae.g_00282
OG0001273	Prbm.g_00399	Prae.g_00334
OG0001274	Prbm.g_00508	Prae.g_00456
OG0001275	Prbm.g_00523	Prae.g_00472
OG0001276	Prbm.g_00619	Prae.g_00564
OG0001277	Prbm.g_01023, Prbm.g_01479	Prae.g_00751
OG0001279	Prbm.g_00928	Prae.g_00907
OG0001280	Prbm.g_01037	Prae.g_01016
OG0001281	Prbm.g_01945	Prae.g_01066
OG0001282	Prbm.g_00937	Prae.g_01083
OG0001283	Prbm.g_01269	Prae.g_01088
OG0001284	Prbm.g_01154, Prbm.g_01139	Prae.g_01098
OG0001285	Prbm.g_01566	Prae.g_01147
OG0001286	Prbm.g_01552	Prae.g_01160
OG0001287	Prbm.g_02133	Prae.g_01438
OG0001288	Prbm.g_01751	Prae.g_01499
OG0001289	Prbm.g_01763	Prae.g_01510
OG0001290	Prbm.g_00893	Prae.g_01552
OG0001291	Prbm.g_00552	Prae.g_01553
OG0001292	Prbm.g_01801	Prae.g_01558
OG0001293	Prbm.g_01080	Prae.g_01576
OG0001295	Prbm.g_01409, Prbm.g_01813, Prbm.g_01923	Prae.g_01597
OG0001296	Prbm.g_01833	Prae.g_01615
OG0001297	Prbm.g_01837	Prae.g_01619
OG0001298	Prbm.g_01840	Prae.g_01622
OG0001299	Prbm.g_01952	Prae.g_01689
OG0001300	Prbm.g_01345	Prae.g_01714
OG0001301	Prbm.g_02075	Prae.g_01797
OG0001302	Prbm.g_02105	Prae.g_01825
OG0001303	Prbm.g_02164	Prae.g_01856
OG0001304	Prbm.g_02221	Prae.g_01901
OG0001306	Prbm.g_00447	Prae.g_00411
OG0001307	Prbm.g_00030	Prae.g_00030
OG0001308	Prbm.g_00128	Prae.g_00071
OG0001309	Prbm.g_00131	Prae.g_00074
OG0001310	Prbm.g_00133	Prae.g_00076
OG0001311	Prbm.g_00150	Prae.g_00093
OG0001312	Prbm.g_00178	Prae.g_00119
OG0001313	Prbm.g_00185	Prae.g_00125
OG0001314	Prbm.g_00259	Prae.g_00202
OG0001315	Prbm.g_00304	Prae.g_00246
OG0001316	Prbm.g_00311	Prae.g_00255
OG0001317	Prbm.g_01071	Prae.g_00373
OG0001318	Prbm.g_00668	Prae.g_00611
OG0001319	Prbm.g_00785	Prae.g_00759
OG0001320	Prbm.g_01055	Prae.g_01031
OG0001321	Prbm.g_01060	Prae.g_01036
OG0001322	Prbm.g_02207	Prae.g_01074
OG0001323	Prbm.g_02166	Prae.g_01109
OG0001324	Prbm.g_01398, Prbm.g_01388	Prae.g_01113
OG0001325	Prbm.g_01314	Prae.g_01119
OG0001326	Prbm.g_01515	Prae.g_01191
OG0001327	Prbm.g_01632	Prae.g_01352
OG0001328	Prbm.g_00789	Prae.g_01556
OG0001329	Prbm.g_01862	Prae.g_01646
OG0001330	Prbm.g_01897	Prae.g_01680
OG0001331	Prbm.g_02071	Prae.g_01793
OG0001332	Prbm.g_00201	Prae.g_00141
OG0001333	Prbm.g_00298	Prae.g_00241
OG0001334	Prbm.g_01574	Prae.g_00441
OG0001335	Prbm.g_00918	Prae.g_01057
OG0001336	Prbm.g_00118	Prae.g_01077
OG0001337	Prbm.g_01311	Prae.g_01091
OG0001338	Prbm.g_01604	Prae.g_01292
OG0001340	Prbm.g_02215	Prae.g_01388
OG0001341	Prbm.g_01797	Prae.g_01549
OG0001343	Prbm.g_01838	Prae.g_01620
OG0001344	Prbm.g_01886	Prae.g_01669
OG0001345	Prbm.g_02037	Prae.g_01762
OG0001346	Prbm.g_02096	Prae.g_01817
OG0001347	Prbm.g_02162	Prae.g_01854
OG0001348	Prbm.g_00188	Prae.g_00128
OG0001350	Prbm.g_01098	Prae.g_00147
OG0001356	Prbm.g_01584, Prbm.g_01649	Prae.g_00378
OG0001360	Prbm.g_00543	Prae.g_00483
OG0001361	Prbm.g_00548	Prae.g_00488
OG0001366	Prbm.g_00909	Prae.g_00890
OG0001369	Prbm.g_01915	Prae.g_01134
OG0001370	Prbm.g_01916	Prae.g_01135
OG0001372	Prbm.g_01171	Prae.g_01265
OG0001373	Prbm.g_01783	Prae.g_01529
OG0001374	Prbm.g_00952	Prae.g_01684, Prae.g_01425
OG0001376	Prbm.g_00080	Prae.g_01703
OG0001378	Prbm.g_01038	Prae.g_01017
OG0001379	Prbm.g_00124	Prae.g_00067
OG0001380	Prbm.g_00125	Prae.g_00068
OG0001381	Prbm.g_00144	Prae.g_00087
OG0001383	Prbm.g_00294	Prae.g_00237
OG0001384	Prbm.g_00316	Prae.g_00259
OG0001386	Prbm.g_01749	Prae.g_00361
OG0001388	Prbm.g_01067	Prae.g_00399
OG0001389	Prbm.g_00481	Prae.g_00428
OG0001390	Prbm.g_00489	Prae.g_00434
OG0001391	Prbm.g_00538	Prae.g_00478
OG0001392	Prbm.g_00545	Prae.g_00485
OG0001394	Prbm.g_00698	Prae.g_00640
OG0001395	Prbm.g_00708	Prae.g_00648
OG0001396	Prbm.g_00710	Prae.g_00650
OG0001397	Prbm.g_00717	Prae.g_00656
OG0001398	Prbm.g_00747	Prae.g_00716
OG0001399	Prbm.g_00954	Prae.g_00792
OG0001400	Prbm.g_00908	Prae.g_00889
OG0001401	Prbm.g_00910	Prae.g_00891
OG0001402	Prbm.g_00934	Prae.g_00913
OG0001403	Prbm.g_00938	Prae.g_00916
OG0001404	Prbm.g_01273	Prae.g_00996
OG0001405	Prbm.g_01046	Prae.g_01025
OG0001406	Prbm.g_00884	Prae.g_01044
OG0001407	Prbm.g_00907	Prae.g_01054
OG0001408	Prbm.g_00900	Prae.g_01064
OG0001409	Prbm.g_01135	Prae.g_01071
OG0001410	Prbm.g_01564	Prae.g_01149
OG0001411	Prbm.g_01180	Prae.g_01295
OG0001412	Prbm.g_01612	Prae.g_01330
OG0001413	Prbm.g_01112	Prae.g_01359
OG0001414	Prbm.g_01661	Prae.g_01369
OG0001415	Prbm.g_01750	Prae.g_01498
OG0001416	Prbm.g_01754	Prae.g_01501
OG0001417	Prbm.g_01798	Prae.g_01550
OG0001418	Prbm.g_01137	Prae.g_01564
OG0001420	Prbm.g_01174	Prae.g_01245
OG0001424	Prbm.g_02056	Prae.g_00061
OG0001425	Prbm.g_00381	Prae.g_00327
OG0001426	Prbm.g_00109	Prae.g_00363
OG0001427	Prbm.g_00555	Prae.g_00495
OG0001428	Prbm.g_01339	Prae.g_00749
OG0001429	Prbm.g_01155	Prae.g_00762
OG0001430	Prbm.g_00958	Prae.g_00795
OG0001431	Prbm.g_01937	Prae.g_00893
OG0001432	Prbm.g_00915	Prae.g_00898
OG0001433	Prbm.g_00770	Prae.g_01060
OG0001434	Prbm.g_01196	Prae.g_01136
OG0001435	Prbm.g_01918	Prae.g_01225
OG0001437	Prbm.g_01122	Prae.g_01578
OG0001438	Prbm.g_02216	Prae.g_01897
OG0001440	Prbm.g_01819	Prae.g_00372
OG0001441	Prbm.g_00998	Prae.g_00974
OG0001443	Prbm.g_00899	Prae.g_01062
OG0001444	Prbm.g_00781	Prae.g_01065
OG0001445	Prbm.g_01109	Prae.g_01562
OG0001446	Prbm.g_01433, Prbm.g_01145	Prae.g_01231
OG0001447	Prbm.g_01223	Prae.g_00703, Prae.g_00700, Prae.g_00708, Prae.g_00701
OG0001449	Prbm.g_01286	Prae.g_01101
OG0001450	Prbm.g_01805	Prae.g_01122
OG0001451	Prbm.g_01567	Prae.g_01146
OG0001452	Prbm.g_01528	Prae.g_01182
OG0001456	Prbm.g_00761	Prae.g_01583
OG0001458	Prbm.g_02183	Prae.g_01874
OG0001461	Prbm.g_01316, Prbm.g_01825	Prae.g_00376
OG0001462	Prbm.g_01074	Prae.g_00388
OG0001464	Prbm.g_00592	Prae.g_00534
OG0001465	Prbm.g_00396	Prae.g_00563
OG0001467	Prbm.g_00117	Prae.g_00785
OG0001472	Prbm.g_01481, Prbm.g_01018	Prae.g_01059
OG0001473	Prbm.g_01130, Prbm.g_01086	Prae.g_01063
OG0001474	Prbm.g_00898	Prae.g_01287
OG0001475	Prbm.g_01315	Prae.g_01299
OG0001476	Prbm.g_01707	Prae.g_01456
OG0001479	Prbm.g_01551	Prae.g_01161
OG0001485	Prbm.g_00879	Prae.g_00867
OG0001488	Prbm.g_00895	Prae.g_01049
OG0001489	Prbm.g_00896	Prae.g_01050
OG0001490	Prbm.g_00897	Prae.g_01051
OG0001491	Prbm.g_01686	Prae.g_01058
OG0001492	Prbm.g_01526	Prae.g_01086
OG0001493	Prbm.g_00443	Prae.g_01095
OG0001499	Prbm.g_00079	Prae.g_01704
OG0001501	Prbm.g_00655	Prae.g_00767
OG0001503	Prbm.g_00231	Prae.g_00175
OG0001505	Prbm.g_01690	Prae.g_00741
OG0001506	Prbm.g_00090, Prbm.g_00470	Prae.g_00743
OG0001507	Prbm.g_01100	Prae.g_00782
OG0001510	Prbm.g_01484, Prbm.g_01255	Prae.g_00869
OG0001511	Prbm.g_01925	Prae.g_00877
OG0001512	Prbm.g_01926	Prae.g_00878
OG0001513	Prbm.g_01927	Prae.g_00879
OG0001514	Prbm.g_01928	Prae.g_00880
OG0001515	Prbm.g_01929	Prae.g_00881
OG0001516	Prbm.g_01930	Prae.g_00882
OG0001517	Prbm.g_01931	Prae.g_00883
OG0001518	Prbm.g_01932	Prae.g_00884
OG0001519	Prbm.g_01933	Prae.g_00885
OG0001520	Prbm.g_01934	Prae.g_00886
OG0001521	Prbm.g_01935	Prae.g_00887
OG0001522	Prbm.g_01936	Prae.g_00888
OG0001524	Prbm.g_01347	Prae.g_00999
OG0001526	Prbm.g_01568	Prae.g_01145
OG0001527	Prbm.g_00086	Prae.g_01561
OG0001528	Prbm.g_01917	Prae.g_01571
OG0001529	Prbm.g_02055	Prae.g_01778
OG0001531	Prbm.g_01008	Prae.g_00986
OG0001533	Prbm.g_00104	Prae.g_01069
OG0001536	Prbm.g_01146, Prbm.g_01432	Prae.g_01232
OG0001539	Prbm.g_00113	Prae.g_00060
OG0001541	Prbm.g_00913	Prae.g_00896
OG0001542	Prbm.g_01380	Prae.g_01099
OG0001545	Prbm.g_01431, Prbm.g_01147	Prae.g_01233
OG0001549	Prbm.g_01242	Prae.g_01568
OG0001550	Prbm.g_00876	Prae.g_00864
OG0001551	Prbm.g_01092	Prae.g_01097
OG0001552	Prbm.g_01628	Prae.g_01289
OG0001553	Prbm.g_01327	Prae.g_01314
OG0001554	Prbm.g_01201	Prae.g_01315
OG0001558	Prbm.g_01028, Prbm.g_01323	Prae.g_01577
OG0001561	Prbm.g_01225, Prbm.g_00851	Prae.g_00687
OG0001565	Prbm.g_00186	Prae.g_00126
OG0001566	Prbm.g_00363	Prae.g_00308
OG0001567	Prbm.g_01189	Prae.g_00368
OG0001568	Prbm.g_01332	Prae.g_00387
OG0001569	Prbm.g_01083	Prae.g_00431
OG0001571	Prbm.g_01583	Prae.g_00443
OG0001572	Prbm.g_00711	Prae.g_00651
OG0001573	Prbm.g_01193	Prae.g_00744
OG0001574	Prbm.g_01166	Prae.g_00754
OG0001575	Prbm.g_01024	Prae.g_00774
OG0001576	Prbm.g_00786	Prae.g_01001
OG0001577	Prbm.g_00775	Prae.g_01006
OG0001578	Prbm.g_00112	Prae.g_01067
OG0001579	Prbm.g_01068	Prae.g_01068
OG0001580	Prbm.g_00782	Prae.g_01070
OG0001581	Prbm.g_01082	Prae.g_01073
OG0001582	Prbm.g_01346	Prae.g_01079
OG0001583	Prbm.g_00105	Prae.g_01094
OG0001584	Prbm.g_01159	Prae.g_01104
OG0001585	Prbm.g_01188	Prae.g_01116
OG0001586	Prbm.g_01324	Prae.g_01125
OG0001587	Prbm.g_01097	Prae.g_01129
OG0001589	Prbm.g_01252	Prae.g_01284
OG0001590	Prbm.g_01946	Prae.g_01365
OG0001591	Prbm.g_01659	Prae.g_01367
OG0001594	Prbm.g_01027	Prae.g_01542
OG0001595	Prbm.g_00790	Prae.g_01544
OG0001596	Prbm.g_01585	Prae.g_01545
OG0001597	Prbm.g_01802	Prae.g_01555
OG0001598	Prbm.g_01645	Prae.g_01834
OG0001599	Prbm.g_00071	Prae.g_01228
OG0001604	Prbm.g_01136	Prae.g_00362
OG0001607	Prbm.g_01350	Prae.g_00680
OG0001611	Prbm.g_01922	Prae.g_01139
OG0001612	Prbm.g_01592	Prae.g_01140
OG0001613	Prbm.g_01591	Prae.g_01141
OG0001614	Prbm.g_01590	Prae.g_01142
OG0001619	Prbm.g_01971	Prae.g_01708
OG0001620	Prbm.g_00405	Prae.g_00340
OG0001622	Prbm.g_01818	Prae.g_00367
OG0001627	Prbm.g_01185	Prae.g_01346
OG0001639	Prbm.g_01439	Prae.g_01278
OG0001698	Prbm.g_01362	Prae.g_01599
OG0001701	Prbm.g_00077, Prbm.g_00089, Prbm.g_00066	Prae.g_01348
OG0001706	Prbm.g_01361	Prae.g_00681
OG0001712	Prbm.g_01240, Prbm.g_01241	Prae.g_01106
OG0001716	Prbm.g_01422	Prae.g_01238
OG0001808	Prbm.g_00467	Prae.g_00389
OG0001828	Prbm.g_01249	Prae.g_01589
OG0001851	Prbm.g_01282	Prae.g_00690
OG0001864	Prbm.g_01437	Prae.g_01276
OG0001876	Prbm.g_00082	Prae.g_01260
OG0001907	Prbm.g_00037	Prae.g_01345
OG0001908	Prbm.g_01423	Prae.g_01237
OG0001912	Prbm.g_01219	Prae.g_00688
OG0001913	Prbm.g_01220	Prae.g_00689
OG0001914	Prbm.g_01212	Prae.g_00695
OG0001952	Prbm.g_01428, Prbm.g_01148	Prae.g_01230
OG0001987	Prbm.g_01430	Prae.g_01234
OG0002119	Prbm.g_01434	Prae.g_01254
OG0002129	Prbm.g_00038	Prae.g_00998
OG0002183	Prbm.g_01309	Prae.g_00397
OG0002184	Prbm.g_01355	Prae.g_01244
OG0002186	Prbm.g_01817	Prae.g_01592
OG0002240	Prbm.g_01635	Prae.g_01258
OG0002263	Prbm.g_02125	Prae.g_01400
