Orthogroup	Prbm	Prbe
OG0001058	Prbm.g_01864	Prbe.g_00960
OG0001059	Prbm.g_01865	Prbe.g_00959
OG0001060	Prbm.g_01866	Prbe.g_00958
OG0001061	Prbm.g_01867	Prbe.g_00957
OG0001062	Prbm.g_01869	Prbe.g_00956
OG0001063	Prbm.g_01870	Prbe.g_00955
OG0001064	Prbm.g_01871	Prbe.g_00954
OG0001065	Prbm.g_01872	Prbe.g_00953
OG0001066	Prbm.g_01873	Prbe.g_00952
OG0001067	Prbm.g_01874	Prbe.g_00951
OG0001068	Prbm.g_01875	Prbe.g_00950
OG0001069	Prbm.g_01877	Prbe.g_00947
OG0001070	Prbm.g_01879	Prbe.g_00945
OG0001071	Prbm.g_01880	Prbe.g_00944
OG0001072	Prbm.g_01881	Prbe.g_00943
OG0001073	Prbm.g_01882	Prbe.g_00942
OG0001074	Prbm.g_01883	Prbe.g_00941
OG0001075	Prbm.g_01885	Prbe.g_00939
OG0001076	Prbm.g_01887	Prbe.g_00937
OG0001077	Prbm.g_01888	Prbe.g_00936
OG0001078	Prbm.g_01889	Prbe.g_00935
OG0001079	Prbm.g_01890	Prbe.g_00934
OG0001080	Prbm.g_01891	Prbe.g_00933
OG0001081	Prbm.g_01892	Prbe.g_00932
OG0001082	Prbm.g_01893	Prbe.g_00931
OG0001083	Prbm.g_01894	Prbe.g_00930
OG0001084	Prbm.g_01895	Prbe.g_00929
OG0001085	Prbm.g_01896	Prbe.g_00928
OG0001086	Prbm.g_01948	Prbe.g_00922
OG0001087	Prbm.g_01950	Prbe.g_00920
OG0001088	Prbm.g_01951	Prbe.g_00919
OG0001089	Prbm.g_01953	Prbe.g_01112
OG0001090	Prbm.g_01954	Prbe.g_01111
OG0001091	Prbm.g_01955	Prbe.g_01110
OG0001092	Prbm.g_01956	Prbe.g_01109
OG0001093	Prbm.g_01957	Prbe.g_01108
OG0001094	Prbm.g_01958	Prbe.g_01107
OG0001095	Prbm.g_01959	Prbe.g_01106
OG0001096	Prbm.g_01960	Prbe.g_01105
OG0001097	Prbm.g_01961	Prbe.g_01104
OG0001098	Prbm.g_01962	Prbe.g_01103
OG0001099	Prbm.g_01963	Prbe.g_01102
OG0001100	Prbm.g_01964	Prbe.g_01101
OG0001101	Prbm.g_01965	Prbe.g_01100
OG0001102	Prbm.g_01975	Prbe.g_01096
OG0001103	Prbm.g_01974	Prbe.g_01095
OG0001104	Prbm.g_01970	Prbe.g_01092
OG0001105	Prbm.g_01972	Prbe.g_01093
OG0001106	Prbm.g_01968	Prbe.g_01097
OG0001107	Prbm.g_01967	Prbe.g_01098
OG0001108	Prbm.g_01966	Prbe.g_01099
OG0001109	Prbm.g_01990	Prbe.g_01089
OG0001110	Prbm.g_01992	Prbe.g_01087
OG0001111	Prbm.g_01993	Prbe.g_01086
OG0001112	Prbm.g_01994	Prbe.g_01085
OG0001113	Prbm.g_01995	Prbe.g_01084
OG0001114	Prbm.g_01996	Prbe.g_01083
OG0001115	Prbm.g_01997	Prbe.g_01082
OG0001116	Prbm.g_01998	Prbe.g_01081
OG0001117	Prbm.g_01999	Prbe.g_01080
OG0001118	Prbm.g_02000	Prbe.g_01079
OG0001119	Prbm.g_02001	Prbe.g_01078
OG0001120	Prbm.g_02002	Prbe.g_00867
OG0001121	Prbm.g_02003	Prbe.g_00866
OG0001122	Prbm.g_02004	Prbe.g_00865
OG0001123	Prbm.g_02005	Prbe.g_00864
OG0001124	Prbm.g_02006	Prbe.g_00863
OG0001125	Prbm.g_02007	Prbe.g_00862
OG0001126	Prbm.g_02008	Prbe.g_00861
OG0001127	Prbm.g_02009	Prbe.g_00860
OG0001128	Prbm.g_02010	Prbe.g_00859
OG0001129	Prbm.g_02011	Prbe.g_00858
OG0001130	Prbm.g_02012	Prbe.g_00857
OG0001131	Prbm.g_02013	Prbe.g_00856
OG0001132	Prbm.g_02014	Prbe.g_00855
OG0001133	Prbm.g_02015	Prbe.g_00854
OG0001134	Prbm.g_02016	Prbe.g_00853
OG0001135	Prbm.g_02017	Prbe.g_00852
OG0001136	Prbm.g_02018	Prbe.g_00851
OG0001137	Prbm.g_02019	Prbe.g_00850
OG0001138	Prbm.g_02020	Prbe.g_00849
OG0001139	Prbm.g_02021	Prbe.g_00848
OG0001140	Prbm.g_02022	Prbe.g_00847
OG0001141	Prbm.g_02024	Prbe.g_00845
OG0001142	Prbm.g_02025	Prbe.g_00844
OG0001143	Prbm.g_02026	Prbe.g_00843
OG0001144	Prbm.g_02028	Prbe.g_00841
OG0001145	Prbm.g_02030	Prbe.g_00839
OG0001146	Prbm.g_02031	Prbe.g_00838
OG0001147	Prbm.g_02034	Prbe.g_00835
OG0001148	Prbm.g_02035	Prbe.g_00834
OG0001149	Prbm.g_02036	Prbe.g_00833
OG0001150	Prbm.g_02039	Prbe.g_00830
OG0001151	Prbm.g_02040	Prbe.g_00829
OG0001152	Prbm.g_02041	Prbe.g_00828
OG0001153	Prbm.g_02042	Prbe.g_00827
OG0001154	Prbm.g_02043	Prbe.g_00826
OG0001155	Prbm.g_02044	Prbe.g_00825
OG0001156	Prbm.g_02045	Prbe.g_00824
OG0001157	Prbm.g_02048	Prbe.g_00822
OG0001158	Prbm.g_02050	Prbe.g_00820
OG0001159	Prbm.g_02051	Prbe.g_00819
OG0001160	Prbm.g_02052	Prbe.g_00818
OG0001161	Prbm.g_02057	Prbe.g_00814
OG0001162	Prbm.g_02058	Prbe.g_00813
OG0001163	Prbm.g_02059	Prbe.g_00812
OG0001164	Prbm.g_02060	Prbe.g_00811
OG0001165	Prbm.g_02061	Prbe.g_00810
OG0001166	Prbm.g_02062	Prbe.g_00809
OG0001167	Prbm.g_02063	Prbe.g_00808
OG0001168	Prbm.g_02064	Prbe.g_00806
OG0001169	Prbm.g_02065	Prbe.g_00805
OG0001170	Prbm.g_02068	Prbe.g_00801
OG0001171	Prbm.g_02069	Prbe.g_00800
OG0001172	Prbm.g_02070	Prbe.g_00799
OG0001173	Prbm.g_02072	Prbe.g_00797
OG0001174	Prbm.g_02074	Prbe.g_00795
OG0001175	Prbm.g_02076	Prbe.g_00793
OG0001176	Prbm.g_02078	Prbe.g_00791
OG0001177	Prbm.g_02080	Prbe.g_00789
OG0001178	Prbm.g_02081	Prbe.g_00788
OG0001179	Prbm.g_02082	Prbe.g_00787
OG0001180	Prbm.g_02083	Prbe.g_00786
OG0001181	Prbm.g_02084	Prbe.g_00785
OG0001182	Prbm.g_02085	Prbe.g_00784
OG0001183	Prbm.g_02086	Prbe.g_00783
OG0001184	Prbm.g_02087	Prbe.g_00782
OG0001185	Prbm.g_02088	Prbe.g_00781
OG0001186	Prbm.g_02089	Prbe.g_00779
OG0001187	Prbm.g_02090	Prbe.g_00778
OG0001188	Prbm.g_02091	Prbe.g_00777
OG0001189	Prbm.g_02092	Prbe.g_00776
OG0001190	Prbm.g_02093	Prbe.g_00775
OG0001191	Prbm.g_02095	Prbe.g_00773
OG0001192	Prbm.g_02097	Prbe.g_00771
OG0001193	Prbm.g_02098	Prbe.g_00770
OG0001194	Prbm.g_02099	Prbe.g_00769
OG0001195	Prbm.g_02101	Prbe.g_00767
OG0001196	Prbm.g_02103	Prbe.g_00765
OG0001197	Prbm.g_02106	Prbe.g_00762
OG0001198	Prbm.g_02107	Prbe.g_00761
OG0001199	Prbm.g_02108	Prbe.g_00760
OG0001200	Prbm.g_02109	Prbe.g_00759
OG0001201	Prbm.g_02110	Prbe.g_00758
OG0001202	Prbm.g_02111	Prbe.g_00745
OG0001203	Prbm.g_02140	Prbe.g_00747
OG0001204	Prbm.g_02144	Prbe.g_00749
OG0001205	Prbm.g_02145	Prbe.g_00750
OG0001206	Prbm.g_02146	Prbe.g_00751
OG0001207	Prbm.g_02147	Prbe.g_00752
OG0001208	Prbm.g_02148	Prbe.g_00753
OG0001209	Prbm.g_02149	Prbe.g_00754
OG0001210	Prbm.g_02150	Prbe.g_00755
OG0001211	Prbm.g_02151	Prbe.g_00756
OG0001212	Prbm.g_02152	Prbe.g_01134
OG0001213	Prbm.g_02153	Prbe.g_01135
OG0001214	Prbm.g_02154	Prbe.g_01136
OG0001215	Prbm.g_02155	Prbe.g_01137
OG0001216	Prbm.g_02156	Prbe.g_01138
OG0001217	Prbm.g_02157	Prbe.g_01139
OG0001218	Prbm.g_02158	Prbe.g_01140
OG0001219	Prbm.g_02159	Prbe.g_01141
OG0001220	Prbm.g_02160	Prbe.g_01142
OG0001221	Prbm.g_02161	Prbe.g_01143
OG0001222	Prbm.g_02163	Prbe.g_01145
OG0001223	Prbm.g_02165	Prbe.g_01147
OG0001224	Prbm.g_02167	Prbe.g_01149
OG0001225	Prbm.g_02169	Prbe.g_01151
OG0001226	Prbm.g_02170	Prbe.g_01152
OG0001227	Prbm.g_02171	Prbe.g_01153
OG0001228	Prbm.g_02172	Prbe.g_01154
OG0001229	Prbm.g_02173	Prbe.g_01155
OG0001230	Prbm.g_02174	Prbe.g_01156
OG0001231	Prbm.g_02175	Prbe.g_01157
OG0001232	Prbm.g_02177	Prbe.g_01159
OG0001233	Prbm.g_02178	Prbe.g_01160
OG0001234	Prbm.g_02179	Prbe.g_01161
OG0001235	Prbm.g_02180	Prbe.g_01162
OG0001236	Prbm.g_02181	Prbe.g_01163
OG0001237	Prbm.g_02184	Prbe.g_01166
OG0001238	Prbm.g_02185	Prbe.g_01167
OG0001239	Prbm.g_02190	Prbe.g_01171
OG0001240	Prbm.g_02191	Prbe.g_01172
OG0001241	Prbm.g_02192	Prbe.g_01173
OG0001242	Prbm.g_02194	Prbe.g_01175
OG0001243	Prbm.g_02195	Prbe.g_01176
OG0001244	Prbm.g_02196	Prbe.g_01177
OG0001245	Prbm.g_02197	Prbe.g_01178
OG0001246	Prbm.g_02198	Prbe.g_01179
OG0001247	Prbm.g_02199	Prbe.g_01180
OG0001248	Prbm.g_02200	Prbe.g_01181
OG0001249	Prbm.g_02201	Prbe.g_01182
OG0001250	Prbm.g_02208	Prbe.g_01185
OG0001251	Prbm.g_02209	Prbe.g_01186
OG0001252	Prbm.g_02210	Prbe.g_01187
OG0001253	Prbm.g_02211	Prbe.g_01188
OG0001254	Prbm.g_02213	Prbe.g_01190
OG0001255	Prbm.g_02214	Prbe.g_01191
OG0001256	Prbm.g_02217	Prbe.g_01194
OG0001257	Prbm.g_02218	Prbe.g_01195
OG0001258	Prbm.g_02219	Prbe.g_01196
OG0001259	Prbm.g_02222	Prbe.g_01056
OG0001260	Prbm.g_02225	Prbe.g_01057
OG0001261	Prbm.g_02226	Prbe.g_01058
OG0001262	Prbm.g_02227	Prbe.g_01059
OG0001263	Prbm.g_02228	Prbe.g_01060
OG0001264	Prbm.g_02229	Prbe.g_01061
OG0001265	Prbm.g_02230	Prbe.g_01062
OG0001266	Prbm.g_02231	Prbe.g_01063
OG0001267	Prbm.g_02232	Prbe.g_01064
OG0001268	Prbm.g_02233	Prbe.g_01065
OG0001269	Prbm.g_00149	Prbe.g_01632
OG0001270	Prbm.g_00197	Prbe.g_01682
OG0001271	Prbm.g_00209	Prbe.g_01697
OG0001272	Prbm.g_00337	Prbe.g_01835
OG0001273	Prbm.g_00399	Prbe.g_01891
OG0001274	Prbm.g_00508	Prbe.g_00651
OG0001275	Prbm.g_00523	Prbe.g_00635
OG0001276	Prbm.g_00619	Prbe.g_00544
OG0001277	Prbm.g_01023, Prbm.g_01479	Prbe.g_01312
OG0001279	Prbm.g_00928	Prbe.g_00416
OG0001280	Prbm.g_01037	Prbe.g_01393
OG0001281	Prbm.g_01945	Prbe.g_00495
OG0001282	Prbm.g_00937	Prbe.g_00912
OG0001283	Prbm.g_01269	Prbe.g_01599
OG0001284	Prbm.g_01139	Prbe.g_00734
OG0001285	Prbm.g_01566	Prbe.g_01567
OG0001286	Prbm.g_01552	Prbe.g_01552
OG0001287	Prbm.g_02115	Prbe.g_00165
OG0001288	Prbm.g_01751	Prbe.g_00268
OG0001289	Prbm.g_01763	Prbe.g_00255
OG0001290	Prbm.g_00893	Prbe.g_00486
OG0001291	Prbm.g_00552	Prbe.g_00194
OG0001292	Prbm.g_01801	Prbe.g_00017
OG0001293	Prbm.g_01080	Prbe.g_01624
OG0001294	Prbm.g_01804	Prbe.g_01414
OG0001295	Prbm.g_01409, Prbm.g_01813, Prbm.g_01923	Prbe.g_01026
OG0001296	Prbm.g_01833	Prbe.g_00994
OG0001297	Prbm.g_01837	Prbe.g_00990
OG0001298	Prbm.g_01840	Prbe.g_00987
OG0001299	Prbm.g_01952	Prbe.g_01113
OG0001300	Prbm.g_01345	Prbe.g_00980
OG0001301	Prbm.g_02075	Prbe.g_00794
OG0001302	Prbm.g_02105	Prbe.g_00763
OG0001303	Prbm.g_02164	Prbe.g_01146
OG0001304	Prbm.g_02221	Prbe.g_01198
OG0001305	Prbm.g_01156	Prbe.g_00018
OG0001306	Prbm.g_00447	Prbe.g_01935
OG0001307	Prbm.g_00030	Prbe.g_00131
OG0001308	Prbm.g_00128	Prbe.g_00176
OG0001309	Prbm.g_00131	Prbe.g_00179
OG0001310	Prbm.g_00133	Prbe.g_00181
OG0001311	Prbm.g_00150	Prbe.g_01633
OG0001312	Prbm.g_00178	Prbe.g_01663
OG0001313	Prbm.g_00185	Prbe.g_01670
OG0001314	Prbm.g_00259	Prbe.g_01748
OG0001315	Prbm.g_00304	Prbe.g_01796
OG0001316	Prbm.g_00311	Prbe.g_01805
OG0001317	Prbm.g_01071	Prbe.g_00913
OG0001318	Prbm.g_00668	Prbe.g_01483
OG0001319	Prbm.g_00785	Prbe.g_01612
OG0001320	Prbm.g_01055	Prbe.g_01306
OG0001321	Prbm.g_01060	Prbe.g_01301
OG0001322	Prbm.g_02207	Prbe.g_01184
OG0001323	Prbm.g_02166	Prbe.g_01148
OG0001324	Prbm.g_01398, Prbm.g_01388	Prbe.g_00724
OG0001325	Prbm.g_01314	Prbe.g_00056
OG0001326	Prbm.g_01515	Prbe.g_01516
OG0001327	Prbm.g_01632	Prbe.g_00399
OG0001328	Prbm.g_00789	Prbe.g_01920
OG0001329	Prbm.g_01862	Prbe.g_00962
OG0001330	Prbm.g_01897	Prbe.g_00927
OG0001331	Prbm.g_02071	Prbe.g_00798
OG0001332	Prbm.g_00201	Prbe.g_01685
OG0001333	Prbm.g_00298	Prbe.g_01790
OG0001334	Prbm.g_01574	Prbe.g_00005
OG0001335	Prbm.g_00918	Prbe.g_00405
OG0001336	Prbm.g_00118	Prbe.g_00098
OG0001337	Prbm.g_01311	Prbe.g_00685
OG0001338	Prbm.g_01604	Prbe.g_00205
OG0001340	Prbm.g_02215	Prbe.g_01193
OG0001341	Prbm.g_01797	Prbe.g_00222
OG0001343	Prbm.g_01838	Prbe.g_00989
OG0001344	Prbm.g_01886	Prbe.g_00938
OG0001345	Prbm.g_02037	Prbe.g_00832
OG0001346	Prbm.g_02096	Prbe.g_00772
OG0001347	Prbm.g_02162	Prbe.g_01144
OG0001348	Prbm.g_00188	Prbe.g_01672
OG0001350	Prbm.g_01098	Prbe.g_00874
OG0001360	Prbm.g_00543	Prbe.g_00624
OG0001361	Prbm.g_00548	Prbe.g_00619
OG0001366	Prbm.g_00909	Prbe.g_00103
OG0001369	Prbm.g_01915	Prbe.g_00046
OG0001370	Prbm.g_01916	Prbe.g_00047
OG0001372	Prbm.g_01171	Prbe.g_00721
OG0001373	Prbm.g_01783	Prbe.g_00236
OG0001374	Prbm.g_00952	Prbe.g_00161
OG0001378	Prbm.g_01038	Prbe.g_01394
OG0001379	Prbm.g_00124	Prbe.g_00171
OG0001380	Prbm.g_00125	Prbe.g_00173
OG0001381	Prbm.g_00144	Prbe.g_00191
OG0001383	Prbm.g_00294	Prbe.g_01786
OG0001384	Prbm.g_00316	Prbe.g_01810
OG0001386	Prbm.g_01749	Prbe.g_00270
OG0001388	Prbm.g_01067	Prbe.g_01202
OG0001389	Prbm.g_00481	Prbe.g_00675
OG0001390	Prbm.g_00489	Prbe.g_00669
OG0001392	Prbm.g_00545	Prbe.g_00622
OG0001394	Prbm.g_00698	Prbe.g_01452
OG0001395	Prbm.g_00708	Prbe.g_00448
OG0001396	Prbm.g_00710	Prbe.g_00450
OG0001397	Prbm.g_00717	Prbe.g_00456
OG0001398	Prbm.g_00747	Prbe.g_01435
OG0001399	Prbm.g_00954	Prbe.g_01316
OG0001400	Prbm.g_00908	Prbe.g_00102
OG0001401	Prbm.g_00910	Prbe.g_00104
OG0001402	Prbm.g_00934	Prbe.g_00422
OG0001403	Prbm.g_00938	Prbe.g_00425
OG0001404	Prbm.g_01273	Prbe.g_01023
OG0001405	Prbm.g_01046	Prbe.g_01405
OG0001406	Prbm.g_00884	Prbe.g_01293
OG0001407	Prbm.g_00907	Prbe.g_00094
OG0001408	Prbm.g_00900	Prbe.g_01621
OG0001409	Prbm.g_01135	Prbe.g_00051
OG0001410	Prbm.g_01564	Prbe.g_01564
OG0001411	Prbm.g_01180	Prbe.g_00732
OG0001412	Prbm.g_01612	Prbe.g_00892
OG0001413	Prbm.g_01112	Prbe.g_01408
OG0001414	Prbm.g_01661	Prbe.g_00372
OG0001415	Prbm.g_01750	Prbe.g_00269
OG0001416	Prbm.g_01754	Prbe.g_00266
OG0001417	Prbm.g_01798	Prbe.g_00221
OG0001418	Prbm.g_01137	Prbe.g_01123
OG0001421	Prbm.g_00966	Prbe.g_01330
OG0001423	Prbm.g_01168, Prbm.g_01187	Prbe.g_00084, Prbe.g_00686, Prbe.g_01629
OG0001424	Prbm.g_02056	Prbe.g_01602
OG0001426	Prbm.g_00109	Prbe.g_01409
OG0001428	Prbm.g_01339	Prbe.g_00707
OG0001429	Prbm.g_01155	Prbe.g_00733
OG0001430	Prbm.g_00958	Prbe.g_01322
OG0001431	Prbm.g_01937	Prbe.g_00106
OG0001432	Prbm.g_00915	Prbe.g_00111
OG0001433	Prbm.g_00770	Prbe.g_00716
OG0001434	Prbm.g_01196	Prbe.g_00712
OG0001435	Prbm.g_01918	Prbe.g_00218
OG0001437	Prbm.g_01122	Prbe.g_00003
OG0001440	Prbm.g_01819	Prbe.g_01049
OG0001441	Prbm.g_00998	Prbe.g_01360
OG0001443	Prbm.g_00899	Prbe.g_00053
OG0001444	Prbm.g_00781	Prbe.g_01620
OG0001445	Prbm.g_01109	Prbe.g_01585
OG0001446	Prbm.g_01433, Prbm.g_01145	Prbe.g_00997
OG0001451	Prbm.g_01567	Prbe.g_01568
OG0001452	Prbm.g_01528	Prbe.g_01529
OG0001453	Prbm.g_01655	Prbe.g_00033
OG0001454	Prbm.g_01656	Prbe.g_00034
OG0001455	Prbm.g_01657	Prbe.g_01575
OG0001456	Prbm.g_00761	Prbe.g_00028
OG0001458	Prbm.g_02183	Prbe.g_01165
OG0001462	Prbm.g_01074	Prbe.g_01600
OG0001463	Prbm.g_01108	Prbe.g_00703
OG0001465	Prbm.g_00396	Prbe.g_00545
OG0001467	Prbm.g_00117	Prbe.g_00378
OG0001474	Prbm.g_00898	Prbe.g_01613
OG0001475	Prbm.g_01315	Prbe.g_00206
OG0001477	Prbm.g_01587	Prbe.g_01126
OG0001477	Prbm.g_01909	Prbe.g_01031
OG0001479	Prbm.g_01551	Prbe.g_01551
OG0001486	Prbm.g_00953	Prbe.g_01315
OG0001487	Prbm.g_00804	Prbe.g_01442
OG0001495	Prbm.g_00486	Prbe.g_00040
OG0001499	Prbm.g_00079	Prbe.g_00478
OG0001500	Prbm.g_00949	Prbe.g_00437
OG0001501	Prbm.g_00655	Prbe.g_00509
OG0001503	Prbm.g_00231	Prbe.g_01720
OG0001506	Prbm.g_00090, Prbm.g_00470	Prbe.g_00015
OG0001509	Prbm.g_00847	Prbe.g_01256
OG0001523	Prbm.g_00945	Prbe.g_00432
OG0001524	Prbm.g_01347	Prbe.g_00023
OG0001527	Prbm.g_00086	Prbe.g_01020
OG0001528	Prbm.g_01917	Prbe.g_00001
OG0001535	Prbm.g_01285	Prbe.g_00019
OG0001536	Prbm.g_01146, Prbm.g_01432	Prbe.g_00998
OG0001538	Prbm.g_01250	Prbe.g_01122, Prbe.g_00073
OG0001541	Prbm.g_00913	Prbe.g_00109
OG0001545	Prbm.g_01431, Prbm.g_01147	Prbe.g_00999
OG0001546	Prbm.g_01152	Prbe.g_00710, Prbe.g_00736
OG0001550	Prbm.g_00876	Prbe.g_01287
OG0001559	Prbm.g_01184	Prbe.g_00022
OG0001560	Prbm.g_00925	Prbe.g_00413
OG0001561	Prbm.g_00851	Prbe.g_01260
OG0001562	Prbm.g_01360	Prbe.g_00083, Prbe.g_00687
OG0001563	Prbm.g_02054	Prbe.g_01608, Prbe.g_00726
OG0001564	Prbm.g_00093, Prbm.g_01227, Prbm.g_01827, Prbm.g_01641	Prbe.g_01609
OG0001570	Prbm.g_01208	Prbe.g_00670
OG0001573	Prbm.g_01193	Prbe.g_00072
OG0001599	Prbm.g_00071	Prbe.g_00157
OG0001600	Prbm.g_01919	Prbe.g_01610
OG0001621	Prbm.g_01976	Prbe.g_00202
OG0001627	Prbm.g_01185	Prbe.g_00917
OG0001633	Prbm.g_01748	Prbe.g_00271
OG0001634	Prbm.g_01832	Prbe.g_00741
OG0001645	Prbm.g_01320	Prbe.g_00211
OG0001646	Prbm.g_01939	Prbe.g_00203
OG0001647	Prbm.g_01831	Prbe.g_00742
OG0001648	Prbm.g_01830	Prbe.g_00743
OG0001649	Prbm.g_01829	Prbe.g_00744
OG0001650	Prbm.g_01169	Prbe.g_00688
OG0001704	Prbm.g_02122, Prbm.g_02124	Prbe.g_00160
OG0001721	Prbm.g_02100	Prbe.g_00768
OG0001722	Prbm.g_01078	Prbe.g_00099
OG0001723	Prbm.g_00115	Prbe.g_00093
OG0001725	Prbm.g_00401	Prbe.g_01893
OG0001726	Prbm.g_01177	Prbe.g_00684, Prbe.g_00004
OG0001741	Prbm.g_00050	Prbe.g_00141
OG0001743	Prbm.g_00168	Prbe.g_01653
OG0001744	Prbm.g_00167	Prbe.g_01652
OG0001745	Prbm.g_00157	Prbe.g_01641
OG0001747	Prbm.g_01824	Prbe.g_01606
OG0001748	Prbm.g_00299	Prbe.g_01791
OG0001749	Prbm.g_01884	Prbe.g_00940
OG0001750	Prbm.g_01623	Prbe.g_00879
OG0001751	Prbm.g_01535	Prbe.g_01536
OG0001752	Prbm.g_01517	Prbe.g_01518
OG0001753	Prbm.g_00729	Prbe.g_00467
OG0001754	Prbm.g_00718	Prbe.g_00457
OG0001755	Prbm.g_01047	Prbe.g_01406
OG0001756	Prbm.g_01040	Prbe.g_01396
OG0001757	Prbm.g_01036	Prbe.g_01390
OG0001758	Prbm.g_00984	Prbe.g_01346
OG0001759	Prbm.g_01050	Prbe.g_01311
OG0001760	Prbm.g_00942	Prbe.g_00429
OG0001761	Prbm.g_00819	Prbe.g_01227
OG0001762	Prbm.g_00098	Prbe.g_00016
OG0001763	Prbm.g_01643	Prbe.g_01276
OG0001764	Prbm.g_00872	Prbe.g_01283
OG0001765	Prbm.g_00920	Prbe.g_00407
OG0001766	Prbm.g_00705	Prbe.g_00446
OG0001767	Prbm.g_00695	Prbe.g_01455
OG0001768	Prbm.g_00180	Prbe.g_01665
OG0001769	Prbm.g_00424	Prbe.g_01916
OG0001770	Prbm.g_00387	Prbe.g_01884
OG0001771	Prbm.g_00386	Prbe.g_01883
OG0001772	Prbm.g_00385	Prbe.g_01882
OG0001773	Prbm.g_00384	Prbe.g_01881
OG0001774	Prbm.g_00383	Prbe.g_01880
OG0001775	Prbm.g_02049	Prbe.g_00821
OG0001776	Prbm.g_02032	Prbe.g_00837
OG0001777	Prbm.g_00190	Prbe.g_01674
OG0001778	Prbm.g_00239	Prbe.g_01728
OG0001779	Prbm.g_00245	Prbe.g_01734
OG0001780	Prbm.g_00892	Prbe.g_00907
OG0001781	Prbm.g_02182	Prbe.g_01164
OG0001782	Prbm.g_02186	Prbe.g_01168
OG0001783	Prbm.g_02187	Prbe.g_01169
OG0001784	Prbm.g_00890	Prbe.g_01401
OG0001785	Prbm.g_02193	Prbe.g_01174
OG0001786	Prbm.g_02206	Prbe.g_01183
OG0001801	Prbm.g_00902	Prbe.g_00217
OG0001802	Prbm.g_00046	Prbe.g_01053
OG0001803	Prbm.g_01589	Prbe.g_00728
OG0001804	Prbm.g_01030	Prbe.g_01383
OG0001805	Prbm.g_01069, Prbm.g_00107	Prbe.g_00100
OG0001829	Prbm.g_01554	Prbe.g_01554
OG0001830	Prbm.g_01541	Prbe.g_01542
OG0001831	Prbm.g_01073	Prbe.g_00727
OG0001833	Prbm.g_01364	Prbe.g_00490
OG0001834	Prbm.g_01654	Prbe.g_01576
OG0001852	Prbm.g_01266	Prbe.g_00075
OG0001853	Prbm.g_01903	Prbe.g_01007
OG0001855	Prbm.g_01904	Prbe.g_01117
OG0001876	Prbm.g_00082	Prbe.g_01013
OG0001884	Prbm.g_01902	Prbe.g_01008
OG0001885	Prbm.g_01901	Prbe.g_01009
OG0001897	Prbm.g_00912	Prbe.g_00107
OG0001898	Prbm.g_01318	Prbe.g_01005
OG0001899	Prbm.g_01580	Prbe.g_01582
OG0001900	Prbm.g_01821	Prbe.g_00024
OG0001921	Prbm.g_01296	Prbe.g_00201
OG0001923	Prbm.g_00103	Prbe.g_00706
OG0001924	Prbm.g_00110	Prbe.g_00095
OG0001925	Prbm.g_00389	Prbe.g_01887
OG0001926	Prbm.g_00493	Prbe.g_00665
OG0001927	Prbm.g_00521	Prbe.g_00637
OG0001928	Prbm.g_00741	Prbe.g_01213
OG0001929	Prbm.g_00757	Prbe.g_01425
OG0001930	Prbm.g_00880	Prbe.g_00014
OG0001931	Prbm.g_01066	Prbe.g_01411
OG0001932	Prbm.g_01343	Prbe.g_00729
OG0001933	Prbm.g_01349	Prbe.g_00065
OG0001935	Prbm.g_01486	Prbe.g_00497
OG0001936	Prbm.g_01487	Prbe.g_00498
OG0001937	Prbm.g_01788	Prbe.g_00231
OG0001938	Prbm.g_01914	Prbe.g_00045
OG0001939	Prbm.g_01943	Prbe.g_01580
OG0001940	Prbm.g_01977	Prbe.g_00090
OG0001941	Prbm.g_02066	Prbe.g_00804
OG0001961	Prbm.g_01644	Prbe.g_00039
OG0001966	Prbm.g_01372	Prbe.g_01014
OG0001974	Prbm.g_01371	Prbe.g_01838
OG0001975	Prbm.g_01521	Prbe.g_00008
OG0001976	Prbm.g_01651	Prbe.g_00451
OG0001977	Prbm.g_01941	Prbe.g_01010
OG0002003	Prbm.g_01090	Prbe.g_01616
OG0002004	Prbm.g_01099	Prbe.g_00070
OG0002005	Prbm.g_01138	Prbe.g_00914
OG0002006	Prbm.g_01341	Prbe.g_00020
OG0002007	Prbm.g_01572	Prbe.g_01572
OG0002008	Prbm.g_01820	Prbe.g_00091
OG0002010	Prbm.g_00464	Prbe.g_01622
OG0002042	Prbm.g_00092	Prbe.g_01028
OG0002045	Prbm.g_01474	Prbe.g_01601
OG0002069	Prbm.g_01421	Prbe.g_01001
OG0002082	Prbm.g_00418	Prbe.g_01911
OG0002083	Prbm.g_01127	Prbe.g_00197
OG0002085	Prbm.g_01330	Prbe.g_00711
OG0002086	Prbm.g_01253	Prbe.g_00702
OG0002088	Prbm.g_01570	Prbe.g_01569
OG0002090	Prbm.g_01942	Prbe.g_01125
OG0002151	Prbm.g_00905	Prbe.g_00097
OG0002310	Prbm.g_01446	Prbe.g_00699
