Orthogroup	Prbm	Prbk
OG0001077	Prbm.g_01888	Prbk.g_01404
OG0001078	Prbm.g_01889	Prbk.g_01403
OG0001079	Prbm.g_01890	Prbk.g_01402
OG0001080	Prbm.g_01891	Prbk.g_01401
OG0001081	Prbm.g_01892	Prbk.g_01400
OG0001082	Prbm.g_01893	Prbk.g_01399
OG0001083	Prbm.g_01894	Prbk.g_01398
OG0001084	Prbm.g_01895	Prbk.g_01384
OG0001085	Prbm.g_01896	Prbk.g_01383
OG0001086	Prbm.g_01948	Prbk.g_01901
OG0001087	Prbm.g_01950	Prbk.g_01904
OG0001088	Prbm.g_01951	Prbk.g_01905
OG0001089	Prbm.g_01953	Prbk.g_01909
OG0001090	Prbm.g_01954	Prbk.g_01910
OG0001091	Prbm.g_01955	Prbk.g_01911
OG0001092	Prbm.g_01956	Prbk.g_01912
OG0001093	Prbm.g_01957	Prbk.g_01913
OG0001094	Prbm.g_01958	Prbk.g_01914
OG0001095	Prbm.g_01959	Prbk.g_01915
OG0001096	Prbm.g_01960	Prbk.g_01916
OG0001097	Prbm.g_01961	Prbk.g_01917
OG0001098	Prbm.g_01962	Prbk.g_01918
OG0001099	Prbm.g_01963	Prbk.g_01920
OG0001100	Prbm.g_01964	Prbk.g_01921
OG0001101	Prbm.g_01965	Prbk.g_01922
OG0001102	Prbm.g_01975	Prbk.g_00990
OG0001103	Prbm.g_01974	Prbk.g_00991
OG0001104	Prbm.g_01970	Prbk.g_00995
OG0001105	Prbm.g_01972	Prbk.g_00993
OG0001106	Prbm.g_01968	Prbk.g_00996
OG0001107	Prbm.g_01967	Prbk.g_00997
OG0001108	Prbm.g_01966	Prbk.g_01926
OG0001109	Prbm.g_01990	Prbk.g_00988
OG0001110	Prbm.g_01992	Prbk.g_00986
OG0001111	Prbm.g_01993	Prbk.g_00985
OG0001112	Prbm.g_01994	Prbk.g_00984
OG0001113	Prbm.g_01995	Prbk.g_00983
OG0001114	Prbm.g_01996	Prbk.g_00982
OG0001115	Prbm.g_01997	Prbk.g_00981
OG0001116	Prbm.g_01998	Prbk.g_00980
OG0001117	Prbm.g_01999	Prbk.g_00979
OG0001118	Prbm.g_02000	Prbk.g_00978
OG0001119	Prbm.g_02001	Prbk.g_00977
OG0001120	Prbm.g_02002	Prbk.g_00976
OG0001121	Prbm.g_02003	Prbk.g_00975
OG0001122	Prbm.g_02004	Prbk.g_00974
OG0001123	Prbm.g_02005	Prbk.g_00973
OG0001124	Prbm.g_02006	Prbk.g_00972
OG0001125	Prbm.g_02007	Prbk.g_00971
OG0001126	Prbm.g_02008	Prbk.g_00970
OG0001127	Prbm.g_02009	Prbk.g_00969
OG0001128	Prbm.g_02010	Prbk.g_00968
OG0001129	Prbm.g_02011	Prbk.g_00967
OG0001130	Prbm.g_02012	Prbk.g_00966
OG0001131	Prbm.g_02013	Prbk.g_00965
OG0001132	Prbm.g_02014	Prbk.g_00964
OG0001133	Prbm.g_02015	Prbk.g_00963
OG0001134	Prbm.g_02016	Prbk.g_00962
OG0001135	Prbm.g_02017	Prbk.g_00961
OG0001136	Prbm.g_02018	Prbk.g_00960
OG0001137	Prbm.g_02019	Prbk.g_00959
OG0001138	Prbm.g_02020	Prbk.g_00958
OG0001139	Prbm.g_02021	Prbk.g_00957
OG0001140	Prbm.g_02022	Prbk.g_00956
OG0001141	Prbm.g_02024	Prbk.g_00953
OG0001142	Prbm.g_02025	Prbk.g_00952
OG0001143	Prbm.g_02026	Prbk.g_00951
OG0001144	Prbm.g_02028	Prbk.g_00949
OG0001145	Prbm.g_02030	Prbk.g_00947
OG0001146	Prbm.g_02031	Prbk.g_00946
OG0001147	Prbm.g_02034	Prbk.g_00797
OG0001148	Prbm.g_02035	Prbk.g_00798
OG0001149	Prbm.g_02036	Prbk.g_00801
OG0001150	Prbm.g_02039	Prbk.g_00804
OG0001151	Prbm.g_02040	Prbk.g_00805
OG0001152	Prbm.g_02041	Prbk.g_00806
OG0001153	Prbm.g_02042	Prbk.g_00807
OG0001154	Prbm.g_02043	Prbk.g_00808
OG0001155	Prbm.g_02044	Prbk.g_00809
OG0001156	Prbm.g_02045	Prbk.g_00810
OG0001157	Prbm.g_02048	Prbk.g_00812
OG0001158	Prbm.g_02050	Prbk.g_00814
OG0001159	Prbm.g_02051	Prbk.g_00816
OG0001160	Prbm.g_02052	Prbk.g_00817
OG0001161	Prbm.g_02057	Prbk.g_00844
OG0001162	Prbm.g_02058	Prbk.g_00845
OG0001163	Prbm.g_02059	Prbk.g_00847
OG0001164	Prbm.g_02060	Prbk.g_00848
OG0001165	Prbm.g_02061	Prbk.g_00849
OG0001166	Prbm.g_02062	Prbk.g_00850
OG0001167	Prbm.g_02063	Prbk.g_00851
OG0001168	Prbm.g_02064	Prbk.g_00506
OG0001169	Prbm.g_02065	Prbk.g_00510
OG0001170	Prbm.g_02068	Prbk.g_00513
OG0001171	Prbm.g_02069	Prbk.g_00514
OG0001172	Prbm.g_02070	Prbk.g_00516
OG0001173	Prbm.g_02072	Prbk.g_00518
OG0001174	Prbm.g_02074	Prbk.g_00521
OG0001175	Prbm.g_02076	Prbk.g_00525
OG0001176	Prbm.g_02078	Prbk.g_00527
OG0001177	Prbm.g_02080	Prbk.g_00529
OG0001178	Prbm.g_02081	Prbk.g_00530
OG0001179	Prbm.g_02082	Prbk.g_00531
OG0001180	Prbm.g_02083	Prbk.g_00215
OG0001181	Prbm.g_02084	Prbk.g_00216
OG0001182	Prbm.g_02085	Prbk.g_00217
OG0001183	Prbm.g_02086	Prbk.g_00218
OG0001184	Prbm.g_02087	Prbk.g_00219
OG0001185	Prbm.g_02088	Prbk.g_00220
OG0001186	Prbm.g_02089	Prbk.g_00231
OG0001187	Prbm.g_02090	Prbk.g_00232
OG0001188	Prbm.g_02091	Prbk.g_00233
OG0001189	Prbm.g_02092	Prbk.g_00235
OG0001190	Prbm.g_02093	Prbk.g_00236
OG0001191	Prbm.g_02095	Prbk.g_00238
OG0001192	Prbm.g_02097	Prbk.g_01482
OG0001193	Prbm.g_02098	Prbk.g_01483
OG0001194	Prbm.g_02099	Prbk.g_01484
OG0001195	Prbm.g_02101	Prbk.g_01494
OG0001196	Prbm.g_02103	Prbk.g_01530
OG0001197	Prbm.g_02106	Prbk.g_01534
OG0001198	Prbm.g_02107	Prbk.g_01535
OG0001199	Prbm.g_02108	Prbk.g_01536
OG0001200	Prbm.g_02109	Prbk.g_01537
OG0001201	Prbm.g_02110	Prbk.g_01538
OG0001202	Prbm.g_02111	Prbk.g_01539
OG0001203	Prbm.g_02140	Prbk.g_01568
OG0001204	Prbm.g_02144	Prbk.g_01571
OG0001205	Prbm.g_02145	Prbk.g_01572
OG0001206	Prbm.g_02146	Prbk.g_01573
OG0001207	Prbm.g_02147	Prbk.g_01576
OG0001208	Prbm.g_02148	Prbk.g_01577
OG0001209	Prbm.g_02149	Prbk.g_01578
OG0001210	Prbm.g_02150	Prbk.g_01580
OG0001211	Prbm.g_02151	Prbk.g_01582
OG0001212	Prbm.g_02152	Prbk.g_01583
OG0001213	Prbm.g_02153	Prbk.g_01585
OG0001214	Prbm.g_02154	Prbk.g_01586
OG0001215	Prbm.g_02155	Prbk.g_01587
OG0001216	Prbm.g_02156	Prbk.g_01588
OG0001217	Prbm.g_02157	Prbk.g_01589
OG0001218	Prbm.g_02158	Prbk.g_01590
OG0001219	Prbm.g_02159	Prbk.g_01592
OG0001220	Prbm.g_02160	Prbk.g_01593
OG0001221	Prbm.g_02161	Prbk.g_01594
OG0001222	Prbm.g_02163	Prbk.g_01596
OG0001223	Prbm.g_02165	Prbk.g_01600
OG0001224	Prbm.g_02167	Prbk.g_01602
OG0001225	Prbm.g_02169	Prbk.g_02160
OG0001226	Prbm.g_02170	Prbk.g_02161
OG0001227	Prbm.g_02171	Prbk.g_02162
OG0001228	Prbm.g_02172	Prbk.g_02163
OG0001229	Prbm.g_02173	Prbk.g_02165
OG0001230	Prbm.g_02174	Prbk.g_02166
OG0001231	Prbm.g_02175	Prbk.g_02167
OG0001232	Prbm.g_02177	Prbk.g_02169
OG0001233	Prbm.g_02178	Prbk.g_02171
OG0001234	Prbm.g_02179	Prbk.g_02173
OG0001235	Prbm.g_02180	Prbk.g_02174
OG0001236	Prbm.g_02181	Prbk.g_02175
OG0001237	Prbm.g_02184	Prbk.g_02180
OG0001238	Prbm.g_02185	Prbk.g_02185
OG0001239	Prbm.g_02190	Prbk.g_02207
OG0001240	Prbm.g_02191	Prbk.g_02210
OG0001241	Prbm.g_02192	Prbk.g_02211
OG0001242	Prbm.g_02194	Prbk.g_02213
OG0001243	Prbm.g_02195	Prbk.g_02214
OG0001244	Prbm.g_02196	Prbk.g_02217
OG0001245	Prbm.g_02197	Prbk.g_02218
OG0001246	Prbm.g_02198	Prbk.g_02224
OG0001247	Prbm.g_02199	Prbk.g_02225
OG0001248	Prbm.g_02200	Prbk.g_02226
OG0001249	Prbm.g_02201	Prbk.g_02239
OG0001250	Prbm.g_02208	Prbk.g_02248
OG0001251	Prbm.g_02209	Prbk.g_02249
OG0001252	Prbm.g_02210	Prbk.g_02250
OG0001253	Prbm.g_02211	Prbk.g_02251
OG0001254	Prbm.g_02213	Prbk.g_02253
OG0001255	Prbm.g_02214	Prbk.g_02254
OG0001256	Prbm.g_02217	Prbk.g_02258
OG0001257	Prbm.g_02218	Prbk.g_02260
OG0001258	Prbm.g_02219	Prbk.g_02261
OG0001259	Prbm.g_02222	Prbk.g_02265
OG0001260	Prbm.g_02225	Prbk.g_02267
OG0001261	Prbm.g_02226	Prbk.g_02268
OG0001262	Prbm.g_02227	Prbk.g_02270
OG0001263	Prbm.g_02228	Prbk.g_02272
OG0001264	Prbm.g_02229	Prbk.g_02274
OG0001265	Prbm.g_02230	Prbk.g_02275
OG0001266	Prbm.g_02231	Prbk.g_02276
OG0001267	Prbm.g_02232	Prbk.g_02277
OG0001268	Prbm.g_02233	Prbk.g_02278
OG0001269	Prbm.g_00149	Prbk.g_00028
OG0001270	Prbm.g_00197	Prbk.g_00557
OG0001271	Prbm.g_00209	Prbk.g_00756
OG0001272	Prbm.g_00337	Prbk.g_00418
OG0001273	Prbm.g_00399	Prbk.g_00870
OG0001274	Prbm.g_00508	Prbk.g_02063
OG0001275	Prbm.g_00523	Prbk.g_01861
OG0001276	Prbm.g_00619	Prbk.g_01129
OG0001279	Prbm.g_00928	Prbk.g_02395
OG0001280	Prbm.g_01037	Prbk.g_00588
OG0001281	Prbm.g_01945	Prbk.g_01682
OG0001282	Prbm.g_00937	Prbk.g_02413
OG0001283	Prbm.g_01269	Prbk.g_01681
OG0001285	Prbm.g_01566	Prbk.g_01776
OG0001286	Prbm.g_01552	Prbk.g_01021
OG0001288	Prbm.g_01751	Prbk.g_02664
OG0001289	Prbm.g_01763	Prbk.g_01999
OG0001290	Prbm.g_00893	Prbk.g_01841
OG0001291	Prbm.g_00552	Prbk.g_01059
OG0001292	Prbm.g_01801	Prbk.g_01788
OG0001293	Prbm.g_01080	Prbk.g_02082
OG0001294	Prbm.g_01804	Prbk.g_02424
OG0001296	Prbm.g_01833	Prbk.g_00920
OG0001297	Prbm.g_01837	Prbk.g_00915
OG0001298	Prbm.g_01840	Prbk.g_00912
OG0001299	Prbm.g_01952	Prbk.g_01908
OG0001300	Prbm.g_01345	Prbk.g_00901
OG0001301	Prbm.g_02075	Prbk.g_00524
OG0001302	Prbm.g_02105	Prbk.g_01533
OG0001303	Prbm.g_02164	Prbk.g_01598
OG0001304	Prbm.g_02221	Prbk.g_02263
OG0001305	Prbm.g_01156	Prbk.g_01331, Prbk.g_02697
OG0001306	Prbm.g_00447	Prbk.g_00327
OG0001307	Prbm.g_00030	Prbk.g_01618
OG0001308	Prbm.g_00128	Prbk.g_01317
OG0001309	Prbm.g_00131	Prbk.g_01314
OG0001310	Prbm.g_00133	Prbk.g_01312
OG0001311	Prbm.g_00150	Prbk.g_00027
OG0001312	Prbm.g_00178	Prbk.g_00200
OG0001313	Prbm.g_00185	Prbk.g_00541
OG0001314	Prbm.g_00259	Prbk.g_01254
OG0001315	Prbm.g_00304	Prbk.g_01013
OG0001316	Prbm.g_00311	Prbk.g_01000
OG0001317	Prbm.g_01071	Prbk.g_00303
OG0001318	Prbm.g_00668	Prbk.g_02633
OG0001319	Prbm.g_00785	Prbk.g_01205
OG0001320	Prbm.g_01055	Prbk.g_00065
OG0001321	Prbm.g_01060	Prbk.g_00060
OG0001322	Prbm.g_02207	Prbk.g_02247
OG0001323	Prbm.g_02166	Prbk.g_01601
OG0001325	Prbm.g_01314	Prbk.g_01692
OG0001326	Prbm.g_01515	Prbk.g_00134
OG0001327	Prbm.g_01632	Prbk.g_01197
OG0001328	Prbm.g_00789	Prbk.g_01637
OG0001329	Prbm.g_01862	Prbk.g_01433
OG0001330	Prbm.g_01897	Prbk.g_01382
OG0001331	Prbm.g_02071	Prbk.g_00517
OG0001333	Prbm.g_00298	Prbk.g_01519
OG0001334	Prbm.g_01574	Prbk.g_01098
OG0001337	Prbm.g_01311	Prbk.g_02659
OG0001338	Prbm.g_01604	Prbk.g_01193
OG0001340	Prbm.g_02215	Prbk.g_02256
OG0001343	Prbm.g_01838	Prbk.g_00914
OG0001344	Prbm.g_01886	Prbk.g_01406
OG0001345	Prbm.g_02037	Prbk.g_00802
OG0001347	Prbm.g_02162	Prbk.g_01595
OG0001348	Prbm.g_00188	Prbk.g_00543
OG0001356	Prbm.g_01584, Prbm.g_01649	Prbk.g_00707
OG0001361	Prbm.g_00548	Prbk.g_01053
OG0001372	Prbm.g_01171	Prbk.g_01933
OG0001376	Prbm.g_00080	Prbk.g_00834, Prbk.g_00821
OG0001378	Prbm.g_01038	Prbk.g_00589
OG0001388	Prbm.g_01067	Prbk.g_01039
OG0001389	Prbm.g_00481	Prbk.g_00300
OG0001391	Prbm.g_00538	Prbk.g_01044
OG0001404	Prbm.g_01273	Prbk.g_02365
OG0001421	Prbm.g_00966	Prbk.g_02354
OG0001422	Prbm.g_00478	Prbk.g_01351, Prbk.g_02675, Prbk.g_01462, Prbk.g_01732
OG0001425	Prbm.g_00381	Prbk.g_00852
OG0001427	Prbm.g_00555	Prbk.g_01064
OG0001437	Prbm.g_01122	Prbk.g_00671
OG0001438	Prbm.g_02216	Prbk.g_02257
OG0001441	Prbm.g_00998	Prbk.g_02308
OG0001446	Prbm.g_01433, Prbm.g_01145	Prbk.g_02191
OG0001447	Prbm.g_01223	Prbk.g_02097, Prbk.g_02099
OG0001450	Prbm.g_01805	Prbk.g_01661
OG0001456	Prbm.g_00761	Prbk.g_01694
OG0001458	Prbm.g_02183	Prbk.g_02177
OG0001463	Prbm.g_01108	Prbk.g_01663, Prbk.g_01668
OG0001464	Prbm.g_00592	Prbk.g_01883
OG0001465	Prbm.g_00396	Prbk.g_01128
OG0001475	Prbm.g_01315	Prbk.g_00625
OG0001476	Prbm.g_01707	Prbk.g_00256
OG0001481	Prbm.g_01460	Prbk.g_01335
OG0001485	Prbm.g_00879	Prbk.g_01828
OG0001488	Prbm.g_00895	Prbk.g_02184
OG0001489	Prbm.g_00896	Prbk.g_02183
OG0001490	Prbm.g_00897	Prbk.g_02182
OG0001491	Prbm.g_01686	Prbk.g_01771
OG0001492	Prbm.g_01526	Prbk.g_00123
OG0001493	Prbm.g_00443	Prbk.g_00337
OG0001500	Prbm.g_00949	Prbk.g_02441
OG0001501	Prbm.g_00655	Prbk.g_02612
OG0001505	Prbm.g_01690	Prbk.g_02445
OG0001511	Prbm.g_01925	Prbk.g_02227
OG0001512	Prbm.g_01926	Prbk.g_02228
OG0001513	Prbm.g_01927	Prbk.g_02229
OG0001514	Prbm.g_01928	Prbk.g_02230
OG0001515	Prbm.g_01929	Prbk.g_02231
OG0001516	Prbm.g_01930	Prbk.g_02232
OG0001517	Prbm.g_01931	Prbk.g_02233
OG0001518	Prbm.g_01932	Prbk.g_02234
OG0001519	Prbm.g_01933	Prbk.g_02235
OG0001520	Prbm.g_01934	Prbk.g_02236
OG0001521	Prbm.g_01935	Prbk.g_02237
OG0001522	Prbm.g_01936	Prbk.g_02238
OG0001523	Prbm.g_00945	Prbk.g_02437
OG0001527	Prbm.g_00086	Prbk.g_02665
OG0001528	Prbm.g_01917	Prbk.g_01464
OG0001546	Prbm.g_01152	Prbk.g_01677, Prbk.g_00171
OG0001559	Prbm.g_01184	Prbk.g_00357
OG0001560	Prbm.g_00925	Prbk.g_02392
OG0001561	Prbm.g_01225, Prbm.g_00851	Prbk.g_02533
OG0001562	Prbm.g_01360	Prbk.g_01702
OG0001563	Prbm.g_02054	Prbk.g_02116
OG0001570	Prbm.g_01208	Prbk.g_02516
OG0001599	Prbm.g_00071	Prbk.g_00296
OG0001600	Prbm.g_01919	Prbk.g_00922
OG0001619	Prbm.g_01971	Prbk.g_00994
OG0001620	Prbm.g_00405	Prbk.g_00878
OG0001621	Prbm.g_01976	Prbk.g_00838, Prbk.g_00837
OG0001630	Prbm.g_02136	Prbk.g_01564
OG0001633	Prbm.g_01748	Prbk.g_01206, Prbk.g_01208
OG0001634	Prbm.g_01832	Prbk.g_01751
OG0001645	Prbm.g_01320	Prbk.g_00909
OG0001646	Prbm.g_01939	Prbk.g_01960
OG0001647	Prbm.g_01831	Prbk.g_01752
OG0001648	Prbm.g_01830	Prbk.g_01755
OG0001649	Prbm.g_01829	Prbk.g_01756
OG0001690	Prbm.g_02117	Prbk.g_01541
OG0001691	Prbm.g_02118	Prbk.g_01542
OG0001716	Prbm.g_01422	Prbk.g_02058, Prbk.g_01286
OG0001719	Prbm.g_02137	Prbk.g_01570
OG0001720	Prbm.g_02139	Prbk.g_01567
OG0001721	Prbm.g_02100	Prbk.g_01485
OG0001722	Prbm.g_01078	Prbk.g_01652
OG0001723	Prbm.g_00115	Prbk.g_01658
OG0001724	Prbm.g_00084, Prbm.g_00085	Prbk.g_00698, Prbk.g_00331
OG0001724	Prbm.g_00083	Prbk.g_01371
OG0001725	Prbm.g_00401	Prbk.g_00872
OG0001733	Prbm.g_02138	Prbk.g_01566
OG0001741	Prbm.g_00050	Prbk.g_01605
OG0001743	Prbm.g_00168	Prbk.g_00005
OG0001744	Prbm.g_00167	Prbk.g_00006
OG0001745	Prbm.g_00157	Prbk.g_00019
OG0001746	Prbm.g_01211, Prbm.g_01206	Prbk.g_02594, Prbk.g_01354
OG0001747	Prbm.g_01824	Prbk.g_01517
OG0001748	Prbm.g_00299	Prbk.g_01516
OG0001749	Prbm.g_01884	Prbk.g_01408
OG0001750	Prbm.g_01623	Prbk.g_01168
OG0001751	Prbm.g_01535	Prbk.g_00159
OG0001752	Prbm.g_01517	Prbk.g_00136
OG0001753	Prbm.g_00729	Prbk.g_01809
OG0001754	Prbm.g_00718	Prbk.g_01840
OG0001755	Prbm.g_01047	Prbk.g_00597
OG0001756	Prbm.g_01040	Prbk.g_00591
OG0001757	Prbm.g_01036	Prbk.g_00585
OG0001758	Prbm.g_00984	Prbk.g_02328
OG0001759	Prbm.g_01050	Prbk.g_02381
OG0001760	Prbm.g_00942	Prbk.g_02428
OG0001761	Prbm.g_00819	Prbk.g_02473
OG0001762	Prbm.g_00098	Prbk.g_02552
OG0001763	Prbm.g_01643	Prbk.g_02555
OG0001764	Prbm.g_00872	Prbk.g_02569
OG0001765	Prbm.g_00920	Prbk.g_02579
OG0001766	Prbm.g_00705	Prbk.g_02583
OG0001767	Prbm.g_00695	Prbk.g_00716
OG0001768	Prbm.g_00180	Prbk.g_02119
OG0001769	Prbm.g_00424	Prbk.g_00363
OG0001770	Prbm.g_00387	Prbk.g_00859
OG0001771	Prbm.g_00386	Prbk.g_00858
OG0001772	Prbm.g_00385	Prbk.g_00856
OG0001773	Prbm.g_00384	Prbk.g_00855
OG0001774	Prbm.g_00383	Prbk.g_00854
OG0001775	Prbm.g_02049	Prbk.g_00813
OG0001776	Prbm.g_02032	Prbk.g_00945
OG0001777	Prbm.g_00190	Prbk.g_00545
OG0001778	Prbm.g_00239	Prbk.g_00787
OG0001779	Prbm.g_00245	Prbk.g_01276
OG0001780	Prbm.g_00892	Prbk.g_00673
OG0001781	Prbm.g_02182	Prbk.g_02176
OG0001782	Prbm.g_02186	Prbk.g_02186
OG0001783	Prbm.g_02187	Prbk.g_02187
OG0001784	Prbm.g_00890	Prbk.g_02188
OG0001785	Prbm.g_02193	Prbk.g_02212
OG0001786	Prbm.g_02206	Prbk.g_02246
OG0001795	Prbm.g_02119	Prbk.g_01543
OG0001801	Prbm.g_00902	Prbk.g_01648
OG0001802	Prbm.g_00046	Prbk.g_01680
OG0001803	Prbm.g_01589	Prbk.g_01806
OG0001804	Prbm.g_01030	Prbk.g_00577
OG0001829	Prbm.g_01554	Prbk.g_01023
OG0001830	Prbm.g_01541	Prbk.g_00148
OG0001851	Prbm.g_01282	Prbk.g_01634
OG0001852	Prbm.g_01266	Prbk.g_00173
OG0001857	Prbm.g_01468	Prbk.g_01792
OG0001910	Prbm.g_00701	Prbk.g_00710
OG0001912	Prbm.g_01219	Prbk.g_01636
OG0001913	Prbm.g_01220	Prbk.g_01635
OG0001914	Prbm.g_01212	Prbk.g_00666
OG0001916	Prbm.g_01575	Prbk.g_02028
OG0001950	Prbm.g_01306	Prbk.g_01759
OG0001973	Prbm.g_02224	Prbk.g_02266
OG0002000	Prbm.g_02203	Prbk.g_02241
OG0002001	Prbm.g_02205	Prbk.g_02244
OG0002032	Prbm.g_00292	Prbk.g_01367
OG0002033	Prbm.g_00503	Prbk.g_02054
OG0002037	Prbm.g_00338	Prbk.g_00419
OG0002038	Prbm.g_00738	Prbk.g_00558
OG0002039	Prbm.g_00200	Prbk.g_00743
OG0002062	Prbm.g_01224	Prbk.g_00548
OG0002063	Prbm.g_01213	Prbk.g_00664
OG0002064	Prbm.g_01214	Prbk.g_00665
OG0002072	Prbm.g_01705	Prbk.g_00254
OG0002135	Prbm.g_02113	Prbk.g_01560
OG0002136	Prbm.g_02112	Prbk.g_01559
OG0002138	Prbm.g_01192	Prbk.g_01712
OG0002140	Prbm.g_01636	Prbk.g_01522
OG0002142	Prbm.g_02204	Prbk.g_02243
OG0002190	Prbm.g_01131	Prbk.g_02660
OG0002191	Prbm.g_01183	Prbk.g_02508
OG0002202	Prbm.g_02120	Prbk.g_01546
OG0002298	Prbm.g_00116	Prbk.g_01561
OG0002359	Prbm.g_02121	Prbk.g_01545
OG0002381	Prbm.g_01305	Prbk.g_00704
OG0003455	Prbm.g_01983	Prbk.g_02691
