Orthogroup	Prbm	Prap
OG0001100	Prbm.g_01964	Prap.g_01698
OG0001101	Prbm.g_01965	Prap.g_01697
OG0001102	Prbm.g_01975	Prap.g_01693
OG0001103	Prbm.g_01974	Prap.g_01692
OG0001104	Prbm.g_01970	Prap.g_01689
OG0001105	Prbm.g_01972	Prap.g_01690
OG0001106	Prbm.g_01968	Prap.g_01694
OG0001107	Prbm.g_01967	Prap.g_01695
OG0001108	Prbm.g_01966	Prap.g_01696
OG0001109	Prbm.g_01990	Prap.g_01686
OG0001110	Prbm.g_01992	Prap.g_01684
OG0001111	Prbm.g_01993	Prap.g_01683
OG0001112	Prbm.g_01994	Prap.g_01682
OG0001113	Prbm.g_01995	Prap.g_01681
OG0001114	Prbm.g_01996	Prap.g_01680
OG0001115	Prbm.g_01997	Prap.g_01679
OG0001116	Prbm.g_01998	Prap.g_01678
OG0001117	Prbm.g_01999	Prap.g_01677
OG0001118	Prbm.g_02000	Prap.g_01676
OG0001119	Prbm.g_02001	Prap.g_01675
OG0001120	Prbm.g_02002	Prap.g_01674
OG0001121	Prbm.g_02003	Prap.g_01673
OG0001122	Prbm.g_02004	Prap.g_01672
OG0001123	Prbm.g_02005	Prap.g_01671
OG0001124	Prbm.g_02006	Prap.g_01670
OG0001125	Prbm.g_02007	Prap.g_01669
OG0001126	Prbm.g_02008	Prap.g_01668
OG0001127	Prbm.g_02009	Prap.g_01667
OG0001128	Prbm.g_02010	Prap.g_01666
OG0001129	Prbm.g_02011	Prap.g_01665
OG0001130	Prbm.g_02012	Prap.g_01664
OG0001131	Prbm.g_02013	Prap.g_01663
OG0001132	Prbm.g_02014	Prap.g_01662
OG0001133	Prbm.g_02015	Prap.g_01661
OG0001134	Prbm.g_02016	Prap.g_01660
OG0001135	Prbm.g_02017	Prap.g_01659
OG0001136	Prbm.g_02018	Prap.g_01658
OG0001137	Prbm.g_02019	Prap.g_01657
OG0001138	Prbm.g_02020	Prap.g_01656
OG0001139	Prbm.g_02021	Prap.g_01655
OG0001140	Prbm.g_02022	Prap.g_01654
OG0001141	Prbm.g_02024	Prap.g_01652
OG0001142	Prbm.g_02025	Prap.g_01651
OG0001143	Prbm.g_02026	Prap.g_01650
OG0001144	Prbm.g_02028	Prap.g_01647
OG0001145	Prbm.g_02030	Prap.g_01645
OG0001146	Prbm.g_02031	Prap.g_01644
OG0001147	Prbm.g_02034	Prap.g_01641
OG0001148	Prbm.g_02035	Prap.g_01640
OG0001149	Prbm.g_02036	Prap.g_01639
OG0001150	Prbm.g_02039	Prap.g_01636
OG0001151	Prbm.g_02040	Prap.g_01635
OG0001152	Prbm.g_02041	Prap.g_01634
OG0001153	Prbm.g_02042	Prap.g_01633
OG0001154	Prbm.g_02043	Prap.g_01632
OG0001155	Prbm.g_02044	Prap.g_01631
OG0001156	Prbm.g_02045	Prap.g_01630
OG0001157	Prbm.g_02048	Prap.g_01628
OG0001158	Prbm.g_02050	Prap.g_01626
OG0001159	Prbm.g_02051	Prap.g_01625
OG0001160	Prbm.g_02052	Prap.g_01624
OG0001161	Prbm.g_02057	Prap.g_01620
OG0001162	Prbm.g_02058	Prap.g_01619
OG0001163	Prbm.g_02059	Prap.g_01618
OG0001164	Prbm.g_02060	Prap.g_01617
OG0001165	Prbm.g_02061	Prap.g_01616
OG0001166	Prbm.g_02062	Prap.g_01615
OG0001167	Prbm.g_02063	Prap.g_01614
OG0001168	Prbm.g_02064	Prap.g_01612
OG0001169	Prbm.g_02065	Prap.g_01611
OG0001170	Prbm.g_02068	Prap.g_01607
OG0001171	Prbm.g_02069	Prap.g_01606
OG0001172	Prbm.g_02070	Prap.g_01605
OG0001173	Prbm.g_02072	Prap.g_01603
OG0001174	Prbm.g_02074	Prap.g_01601
OG0001175	Prbm.g_02076	Prap.g_01599
OG0001176	Prbm.g_02078	Prap.g_01597
OG0001177	Prbm.g_02080	Prap.g_01595
OG0001178	Prbm.g_02081	Prap.g_01594
OG0001179	Prbm.g_02082	Prap.g_01593
OG0001180	Prbm.g_02083	Prap.g_01592
OG0001181	Prbm.g_02084	Prap.g_01591
OG0001182	Prbm.g_02085	Prap.g_01590
OG0001183	Prbm.g_02086	Prap.g_01589
OG0001184	Prbm.g_02087	Prap.g_01588
OG0001185	Prbm.g_02088	Prap.g_01587
OG0001186	Prbm.g_02089	Prap.g_01585
OG0001187	Prbm.g_02090	Prap.g_01584
OG0001188	Prbm.g_02091	Prap.g_01583
OG0001189	Prbm.g_02092	Prap.g_01582
OG0001190	Prbm.g_02093	Prap.g_01581
OG0001191	Prbm.g_02095	Prap.g_01579
OG0001192	Prbm.g_02097	Prap.g_01577
OG0001193	Prbm.g_02098	Prap.g_01576
OG0001194	Prbm.g_02099	Prap.g_01575
OG0001195	Prbm.g_02101	Prap.g_01573
OG0001196	Prbm.g_02103	Prap.g_01571
OG0001197	Prbm.g_02106	Prap.g_01568
OG0001198	Prbm.g_02107	Prap.g_01567
OG0001199	Prbm.g_02108	Prap.g_01566
OG0001200	Prbm.g_02109	Prap.g_01565
OG0001201	Prbm.g_02110	Prap.g_01564
OG0001202	Prbm.g_02111	Prap.g_01563
OG0001203	Prbm.g_02140	Prap.g_01561
OG0001204	Prbm.g_02144	Prap.g_01559
OG0001205	Prbm.g_02145	Prap.g_01558
OG0001206	Prbm.g_02146	Prap.g_01557
OG0001207	Prbm.g_02147	Prap.g_01556
OG0001208	Prbm.g_02148	Prap.g_01555
OG0001209	Prbm.g_02149	Prap.g_01554
OG0001210	Prbm.g_02150	Prap.g_01553
OG0001211	Prbm.g_02151	Prap.g_01552
OG0001212	Prbm.g_02152	Prap.g_01551
OG0001213	Prbm.g_02153	Prap.g_01550
OG0001214	Prbm.g_02154	Prap.g_01549
OG0001215	Prbm.g_02155	Prap.g_01548
OG0001216	Prbm.g_02156	Prap.g_01547
OG0001217	Prbm.g_02157	Prap.g_01546
OG0001218	Prbm.g_02158	Prap.g_01545
OG0001219	Prbm.g_02159	Prap.g_01544
OG0001220	Prbm.g_02160	Prap.g_01543
OG0001221	Prbm.g_02161	Prap.g_01542
OG0001222	Prbm.g_02163	Prap.g_01541
OG0001223	Prbm.g_02165	Prap.g_01539
OG0001224	Prbm.g_02167	Prap.g_01537
OG0001225	Prbm.g_02169	Prap.g_01535
OG0001226	Prbm.g_02170	Prap.g_01534
OG0001227	Prbm.g_02171	Prap.g_01533
OG0001228	Prbm.g_02172	Prap.g_01532
OG0001229	Prbm.g_02173	Prap.g_01531
OG0001230	Prbm.g_02174	Prap.g_01530
OG0001231	Prbm.g_02175	Prap.g_01529
OG0001232	Prbm.g_02177	Prap.g_01527
OG0001233	Prbm.g_02178	Prap.g_01526
OG0001234	Prbm.g_02179	Prap.g_01525
OG0001235	Prbm.g_02180	Prap.g_01524
OG0001236	Prbm.g_02181	Prap.g_01523
OG0001237	Prbm.g_02184	Prap.g_01520
OG0001238	Prbm.g_02185	Prap.g_01519
OG0001239	Prbm.g_02190	Prap.g_01515
OG0001240	Prbm.g_02191	Prap.g_01514
OG0001241	Prbm.g_02192	Prap.g_01513
OG0001242	Prbm.g_02194	Prap.g_01511
OG0001243	Prbm.g_02195	Prap.g_01510
OG0001244	Prbm.g_02196	Prap.g_01509
OG0001245	Prbm.g_02197	Prap.g_01508
OG0001246	Prbm.g_02198	Prap.g_01507
OG0001247	Prbm.g_02199	Prap.g_01506
OG0001248	Prbm.g_02200	Prap.g_01505
OG0001249	Prbm.g_02201	Prap.g_01504
OG0001250	Prbm.g_02208	Prap.g_01501
OG0001251	Prbm.g_02209	Prap.g_01500
OG0001252	Prbm.g_02210	Prap.g_01499
OG0001253	Prbm.g_02211	Prap.g_01498
OG0001254	Prbm.g_02213	Prap.g_01496
OG0001255	Prbm.g_02214	Prap.g_01495
OG0001256	Prbm.g_02217	Prap.g_01492
OG0001257	Prbm.g_02218	Prap.g_01491
OG0001258	Prbm.g_02219	Prap.g_01490
OG0001259	Prbm.g_02222	Prap.g_01874
OG0001260	Prbm.g_02225	Prap.g_01873
OG0001261	Prbm.g_02226	Prap.g_01872
OG0001262	Prbm.g_02227	Prap.g_01871
OG0001263	Prbm.g_02228	Prap.g_01870
OG0001264	Prbm.g_02229	Prap.g_01869
OG0001265	Prbm.g_02230	Prap.g_01868
OG0001266	Prbm.g_02231	Prap.g_00056
OG0001267	Prbm.g_02232	Prap.g_00055
OG0001268	Prbm.g_02233	Prap.g_00054
OG0001269	Prbm.g_00149	Prap.g_01086
OG0001270	Prbm.g_00197	Prap.g_01036
OG0001271	Prbm.g_00209	Prap.g_01021
OG0001272	Prbm.g_00337	Prap.g_01429
OG0001273	Prbm.g_00399	Prap.g_01373
OG0001274	Prbm.g_00508	Prap.g_01285
OG0001275	Prbm.g_00523	Prap.g_01269
OG0001276	Prbm.g_00619	Prap.g_01178
OG0001277	Prbm.g_01023, Prbm.g_01479	Prap.g_00693
OG0001279	Prbm.g_00928	Prap.g_00859
OG0001280	Prbm.g_01037	Prap.g_00300
OG0001281	Prbm.g_01945	Prap.g_01129
OG0001282	Prbm.g_00937	Prap.g_00542
OG0001283	Prbm.g_01269	Prap.g_00506
OG0001284	Prbm.g_01139	Prap.g_00597
OG0001285	Prbm.g_01566	Prap.g_00474
OG0001286	Prbm.g_01552	Prap.g_00459
OG0001287	Prbm.g_02115	Prap.g_00890
OG0001288	Prbm.g_01751	Prap.g_00164
OG0001289	Prbm.g_01763	Prap.g_00177
OG0001290	Prbm.g_00893	Prap.g_01120
OG0001291	Prbm.g_00552	Prap.g_00238
OG0001292	Prbm.g_01801	Prap.g_01907
OG0001293	Prbm.g_01080	Prap.g_00531
OG0001294	Prbm.g_01804	Prap.g_00321
OG0001295	Prbm.g_01409, Prbm.g_01813, Prbm.g_01923	Prap.g_01820
OG0001296	Prbm.g_01833	Prap.g_01788
OG0001297	Prbm.g_01837	Prap.g_01784
OG0001298	Prbm.g_01840	Prap.g_01781
OG0001299	Prbm.g_01952	Prap.g_01710
OG0001300	Prbm.g_01345	Prap.g_01774
OG0001301	Prbm.g_02075	Prap.g_01600
OG0001302	Prbm.g_02105	Prap.g_01569
OG0001303	Prbm.g_02164	Prap.g_01540
OG0001304	Prbm.g_02221	Prap.g_01488
OG0001305	Prbm.g_01156	Prap.g_01906
OG0001306	Prbm.g_00447	Prap.g_01329
OG0001307	Prbm.g_00030	Prap.g_00924
OG0001308	Prbm.g_00128	Prap.g_00879
OG0001309	Prbm.g_00131	Prap.g_00876
OG0001311	Prbm.g_00150	Prap.g_01085
OG0001312	Prbm.g_00178	Prap.g_01055
OG0001313	Prbm.g_00185	Prap.g_01048
OG0001314	Prbm.g_00259	Prap.g_00970
OG0001315	Prbm.g_00304	Prap.g_01468
OG0001316	Prbm.g_00311	Prap.g_01459
OG0001317	Prbm.g_01071	Prap.g_00541
OG0001318	Prbm.g_00668	Prap.g_00390
OG0001319	Prbm.g_00785	Prap.g_00519
OG0001320	Prbm.g_01055	Prap.g_00699
OG0001321	Prbm.g_01060	Prap.g_00704
OG0001322	Prbm.g_02207	Prap.g_01502
OG0001323	Prbm.g_02166	Prap.g_01538
OG0001324	Prbm.g_01398, Prbm.g_01388	Prap.g_00607
OG0001325	Prbm.g_01314	Prap.g_00035
OG0001326	Prbm.g_01515	Prap.g_00423
OG0001327	Prbm.g_01632	Prap.g_01926
OG0001328	Prbm.g_00789	Prap.g_01344
OG0001330	Prbm.g_01897	Prap.g_01720
OG0001331	Prbm.g_02071	Prap.g_01604
OG0001332	Prbm.g_00201	Prap.g_01033
OG0001333	Prbm.g_00298	Prap.g_01474
OG0001334	Prbm.g_01574	Prap.g_01919
OG0001335	Prbm.g_00918	Prap.g_00870
OG0001336	Prbm.g_00118	Prap.g_00667
OG0001337	Prbm.g_01311	Prap.g_00647
OG0001338	Prbm.g_01604	Prap.g_00227
OG0001340	Prbm.g_02215	Prap.g_01493
OG0001341	Prbm.g_01797	Prap.g_00210
OG0001343	Prbm.g_01838	Prap.g_01783
OG0001344	Prbm.g_01886	Prap.g_01731
OG0001345	Prbm.g_02037	Prap.g_01638
OG0001346	Prbm.g_02096	Prap.g_01578
OG0001348	Prbm.g_00188	Prap.g_01046
OG0001350	Prbm.g_01098	Prap.g_00580
OG0001360	Prbm.g_00543	Prap.g_01258
OG0001361	Prbm.g_00548	Prap.g_01253
OG0001366	Prbm.g_00909	Prap.g_00662
OG0001369	Prbm.g_01915	Prap.g_01878
OG0001370	Prbm.g_01916	Prap.g_01877
OG0001372	Prbm.g_01171	Prap.g_00610
OG0001373	Prbm.g_01783	Prap.g_00196
OG0001374	Prbm.g_00952	Prap.g_00894
OG0001378	Prbm.g_01038	Prap.g_00301
OG0001379	Prbm.g_00124	Prap.g_00884
OG0001380	Prbm.g_00125	Prap.g_00882
OG0001381	Prbm.g_00144	Prap.g_01091
OG0001383	Prbm.g_00294	Prap.g_01478
OG0001384	Prbm.g_00316	Prap.g_01454
OG0001386	Prbm.g_01749	Prap.g_00162
OG0001388	Prbm.g_01067	Prap.g_00803
OG0001389	Prbm.g_00481	Prap.g_01309
OG0001390	Prbm.g_00489	Prap.g_01303
OG0001392	Prbm.g_00545	Prap.g_01256
OG0001394	Prbm.g_00698	Prap.g_00359
OG0001395	Prbm.g_00708	Prap.g_00827
OG0001396	Prbm.g_00710	Prap.g_00825
OG0001397	Prbm.g_00717	Prap.g_00819
OG0001398	Prbm.g_00747	Prap.g_00342
OG0001399	Prbm.g_00954	Prap.g_00689
OG0001400	Prbm.g_00908	Prap.g_00663
OG0001401	Prbm.g_00910	Prap.g_00661
OG0001402	Prbm.g_00934	Prap.g_00853
OG0001403	Prbm.g_00938	Prap.g_00850
OG0001404	Prbm.g_01273	Prap.g_01817
OG0001405	Prbm.g_01046	Prap.g_00312
OG0001406	Prbm.g_00884	Prap.g_00712
OG0001407	Prbm.g_00907	Prap.g_00671
OG0001408	Prbm.g_00900	Prap.g_00528
OG0001409	Prbm.g_01135	Prap.g_00040
OG0001410	Prbm.g_01564	Prap.g_00471
OG0001411	Prbm.g_01180	Prap.g_00599
OG0001412	Prbm.g_01612	Prap.g_00562
OG0001413	Prbm.g_01112	Prap.g_00315
OG0001414	Prbm.g_01661	Prap.g_00060
OG0001415	Prbm.g_01750	Prap.g_00163
OG0001416	Prbm.g_01754	Prap.g_00166
OG0001417	Prbm.g_01798	Prap.g_00211
OG0001418	Prbm.g_01137	Prap.g_01858
OG0001421	Prbm.g_00966	Prap.g_00676
OG0001423	Prbm.g_01168, Prbm.g_01187	Prap.g_00007, Prap.g_00646, Prap.g_00536
OG0001424	Prbm.g_02056	Prap.g_00509
OG0001426	Prbm.g_00109	Prap.g_00316
OG0001428	Prbm.g_01339	Prap.g_00625
OG0001429	Prbm.g_01155	Prap.g_00598
OG0001430	Prbm.g_00958	Prap.g_00684
OG0001431	Prbm.g_01937	Prap.g_00659
OG0001432	Prbm.g_00915	Prap.g_00654
OG0001433	Prbm.g_00770	Prap.g_00616
OG0001434	Prbm.g_01196	Prap.g_00620
OG0001435	Prbm.g_01918	Prap.g_00214
OG0001437	Prbm.g_01122	Prap.g_01921
OG0001440	Prbm.g_01819	Prap.g_01843
OG0001441	Prbm.g_00998	Prap.g_00267
OG0001443	Prbm.g_00899	Prap.g_00038
OG0001444	Prbm.g_00781	Prap.g_00527
OG0001445	Prbm.g_01109	Prap.g_00492
OG0001446	Prbm.g_01433, Prbm.g_01145	Prap.g_01791
OG0001449	Prbm.g_01286	Prap.g_01894
OG0001451	Prbm.g_01567	Prap.g_00475
OG0001452	Prbm.g_01528	Prap.g_00436
OG0001453	Prbm.g_01655	Prap.g_01890
OG0001454	Prbm.g_01656	Prap.g_01889
OG0001455	Prbm.g_01657	Prap.g_00482
OG0001456	Prbm.g_00761	Prap.g_01896
OG0001458	Prbm.g_02183	Prap.g_01521
OG0001462	Prbm.g_01074	Prap.g_00507
OG0001463	Prbm.g_01108	Prap.g_00629
OG0001465	Prbm.g_00396	Prap.g_01179
OG0001467	Prbm.g_00117	Prap.g_01947
OG0001474	Prbm.g_00898	Prap.g_00520
OG0001475	Prbm.g_01315	Prap.g_00226
OG0001477	Prbm.g_01587	Prap.g_01855
OG0001477	Prbm.g_01909	Prap.g_01825
OG0001479	Prbm.g_01551	Prap.g_00458
OG0001486	Prbm.g_00953	Prap.g_00690
OG0001487	Prbm.g_00804	Prap.g_00349
OG0001495	Prbm.g_00486	Prap.g_01884
OG0001499	Prbm.g_00079	Prap.g_01112
OG0001500	Prbm.g_00949	Prap.g_00838
OG0001501	Prbm.g_00655	Prap.g_01143
OG0001503	Prbm.g_00231	Prap.g_00998
OG0001506	Prbm.g_00090, Prbm.g_00470	Prap.g_01909
OG0001509	Prbm.g_00847	Prap.g_00749
OG0001523	Prbm.g_00945	Prap.g_00843
OG0001524	Prbm.g_01347	Prap.g_01901
OG0001527	Prbm.g_00086	Prap.g_01814
OG0001528	Prbm.g_01917	Prap.g_01923
OG0001535	Prbm.g_01285	Prap.g_01905
OG0001536	Prbm.g_01146, Prbm.g_01432	Prap.g_01792
OG0001538	Prbm.g_01250	Prap.g_01859, Prap.g_00018
OG0001541	Prbm.g_00913	Prap.g_00656
OG0001545	Prbm.g_01431, Prbm.g_01147	Prap.g_01793
OG0001546	Prbm.g_01152	Prap.g_00622, Prap.g_00595
OG0001550	Prbm.g_00876	Prap.g_00718
OG0001559	Prbm.g_01184	Prap.g_01902
OG0001560	Prbm.g_00925	Prap.g_00862
OG0001561	Prbm.g_00851	Prap.g_00745
OG0001562	Prbm.g_01360	Prap.g_00008, Prap.g_00645
OG0001563	Prbm.g_02054	Prap.g_00515, Prap.g_00605
OG0001564	Prbm.g_00093, Prbm.g_01227, Prbm.g_01827, Prbm.g_01641	Prap.g_00516
OG0001570	Prbm.g_01208	Prap.g_01304
OG0001573	Prbm.g_01193	Prap.g_00019
OG0001599	Prbm.g_00071	Prap.g_00898
OG0001600	Prbm.g_01919	Prap.g_00517
OG0001621	Prbm.g_01976	Prap.g_00230
OG0001627	Prbm.g_01185	Prap.g_00537
OG0001633	Prbm.g_01748	Prap.g_00161
OG0001634	Prbm.g_01832	Prap.g_00590
OG0001645	Prbm.g_01320	Prap.g_00221
OG0001646	Prbm.g_01939	Prap.g_00229
OG0001647	Prbm.g_01831	Prap.g_00589
OG0001648	Prbm.g_01830	Prap.g_00588
OG0001649	Prbm.g_01829	Prap.g_00587
OG0001650	Prbm.g_01169	Prap.g_00644
OG0001704	Prbm.g_02122, Prbm.g_02124	Prap.g_00895
OG0001721	Prbm.g_02100	Prap.g_01574
OG0001722	Prbm.g_01078	Prap.g_00666
OG0001723	Prbm.g_00115	Prap.g_00672
OG0001725	Prbm.g_00401	Prap.g_01371
OG0001726	Prbm.g_01177	Prap.g_00648, Prap.g_01920
OG0001741	Prbm.g_00050	Prap.g_00914
OG0001743	Prbm.g_00168	Prap.g_01065
OG0001744	Prbm.g_00167	Prap.g_01066
OG0001745	Prbm.g_00157	Prap.g_01077
OG0001747	Prbm.g_01824	Prap.g_00513
OG0001748	Prbm.g_00299	Prap.g_01473
OG0001749	Prbm.g_01884	Prap.g_01733
OG0001750	Prbm.g_01623	Prap.g_00575
OG0001751	Prbm.g_01535	Prap.g_00443
OG0001752	Prbm.g_01517	Prap.g_00425
OG0001753	Prbm.g_00729	Prap.g_00808
OG0001754	Prbm.g_00718	Prap.g_00818
OG0001755	Prbm.g_01047	Prap.g_00313
OG0001756	Prbm.g_01040	Prap.g_00303
OG0001757	Prbm.g_01036	Prap.g_00297
OG0001758	Prbm.g_00984	Prap.g_00253
OG0001759	Prbm.g_01050	Prap.g_00694
OG0001760	Prbm.g_00942	Prap.g_00846
OG0001761	Prbm.g_00819	Prap.g_00778
OG0001762	Prbm.g_00098	Prap.g_01908
OG0001763	Prbm.g_01643	Prap.g_00729
OG0001764	Prbm.g_00872	Prap.g_00722
OG0001765	Prbm.g_00920	Prap.g_00868
OG0001766	Prbm.g_00705	Prap.g_00829
OG0001767	Prbm.g_00695	Prap.g_00362
OG0001768	Prbm.g_00180	Prap.g_01053
OG0001769	Prbm.g_00424	Prap.g_01348
OG0001770	Prbm.g_00387	Prap.g_01380
OG0001771	Prbm.g_00386	Prap.g_01381
OG0001772	Prbm.g_00385	Prap.g_01382
OG0001773	Prbm.g_00384	Prap.g_01383
OG0001774	Prbm.g_00383	Prap.g_01384
OG0001775	Prbm.g_02049	Prap.g_01627
OG0001776	Prbm.g_02032	Prap.g_01643
OG0001777	Prbm.g_00190	Prap.g_01044
OG0001778	Prbm.g_00239	Prap.g_00990
OG0001779	Prbm.g_00245	Prap.g_00984
OG0001780	Prbm.g_00892	Prap.g_00547
OG0001781	Prbm.g_02182	Prap.g_01522
OG0001782	Prbm.g_02186	Prap.g_01518
OG0001783	Prbm.g_02187	Prap.g_01517
OG0001784	Prbm.g_00890	Prap.g_00308
OG0001785	Prbm.g_02193	Prap.g_01512
OG0001786	Prbm.g_02206	Prap.g_01503
OG0001801	Prbm.g_00902	Prap.g_00215
OG0001802	Prbm.g_00046	Prap.g_01847
OG0001803	Prbm.g_01589	Prap.g_00603
OG0001804	Prbm.g_01030	Prap.g_00290
OG0001805	Prbm.g_01069, Prbm.g_00107	Prap.g_00665
OG0001829	Prbm.g_01554	Prap.g_00461
OG0001830	Prbm.g_01541	Prap.g_00449
OG0001831	Prbm.g_01073	Prap.g_00604
OG0001833	Prbm.g_01364	Prap.g_01124
OG0001834	Prbm.g_01654	Prap.g_00483
OG0001852	Prbm.g_01266	Prap.g_00016
OG0001853	Prbm.g_01903	Prap.g_01801
OG0001855	Prbm.g_01904	Prap.g_01864
OG0001876	Prbm.g_00082	Prap.g_01807
OG0001884	Prbm.g_01902	Prap.g_01802
OG0001885	Prbm.g_01901	Prap.g_01803
OG0001897	Prbm.g_00912	Prap.g_00658
OG0001898	Prbm.g_01318	Prap.g_01799
OG0001899	Prbm.g_01580	Prap.g_00489
OG0001900	Prbm.g_01821	Prap.g_01900
OG0001921	Prbm.g_01296	Prap.g_00231
OG0001923	Prbm.g_00103	Prap.g_00626
OG0001924	Prbm.g_00110	Prap.g_00670
OG0001925	Prbm.g_00389	Prap.g_01377
OG0001926	Prbm.g_00493	Prap.g_01299
OG0001927	Prbm.g_00521	Prap.g_01271
OG0001928	Prbm.g_00741	Prap.g_00792
OG0001929	Prbm.g_00757	Prap.g_00332
OG0001930	Prbm.g_00880	Prap.g_01910
OG0001931	Prbm.g_01066	Prap.g_00318
OG0001932	Prbm.g_01343	Prap.g_00602
OG0001933	Prbm.g_01349	Prap.g_00026
OG0001935	Prbm.g_01486	Prap.g_01131
OG0001936	Prbm.g_01487	Prap.g_01132
OG0001937	Prbm.g_01788	Prap.g_00201
OG0001938	Prbm.g_01914	Prap.g_01879
OG0001939	Prbm.g_01943	Prap.g_00487
OG0001940	Prbm.g_01977	Prap.g_00001
OG0001941	Prbm.g_02066	Prap.g_01610
OG0001961	Prbm.g_01644	Prap.g_01885
OG0001966	Prbm.g_01372	Prap.g_01808
OG0001974	Prbm.g_01371	Prap.g_01426
OG0001975	Prbm.g_01521	Prap.g_01916
OG0001976	Prbm.g_01651	Prap.g_00824
OG0001977	Prbm.g_01941	Prap.g_01804
OG0002003	Prbm.g_01090	Prap.g_00523
OG0002004	Prbm.g_01099	Prap.g_00021
OG0002005	Prbm.g_01138	Prap.g_00540
OG0002006	Prbm.g_01341	Prap.g_01904
OG0002007	Prbm.g_01572	Prap.g_00479
OG0002008	Prbm.g_01820	Prap.g_00674
OG0002010	Prbm.g_00464	Prap.g_00529
OG0002042	Prbm.g_00092	Prap.g_01822
OG0002045	Prbm.g_01474	Prap.g_00508
OG0002069	Prbm.g_01421	Prap.g_01795
OG0002082	Prbm.g_00418	Prap.g_01353
OG0002083	Prbm.g_01127	Prap.g_00235
OG0002085	Prbm.g_01330	Prap.g_00621
OG0002086	Prbm.g_01253	Prap.g_00630
OG0002088	Prbm.g_01570	Prap.g_00476
OG0002090	Prbm.g_01942	Prap.g_01856
OG0002151	Prbm.g_00905	Prap.g_00668
OG0002310	Prbm.g_01446	Prap.g_00632
