Orthogroup	Prat	Pras
OG0001158	Prat.g_01412	Pras.g_00402
OG0001160	Prat.g_01439	Pras.g_00428
OG0001161	Prat.g_01502	Pras.g_00441
OG0001162	Prat.g_01500	Pras.g_00452
OG0001163	Prat.g_01583	Pras.g_00542
OG0001164	Prat.g_01587	Pras.g_00546
OG0001165	Prat.g_01590	Pras.g_00549
OG0001166	Prat.g_01610	Pras.g_00569
OG0001167	Prat.g_01628	Pras.g_00586
OG0001168	Prat.g_01630	Pras.g_00588
OG0001169	Prat.g_01632	Pras.g_00590
OG0001170	Prat.g_01634	Pras.g_00592
OG0001171	Prat.g_01645	Pras.g_00602
OG0001172	Prat.g_01660	Pras.g_00616
OG0001173	Prat.g_01661	Pras.g_00617
OG0001174	Prat.g_01669	Pras.g_00625
OG0001175	Prat.g_01670	Pras.g_00626
OG0001176	Prat.g_01678	Pras.g_00633
OG0001177	Prat.g_01680	Pras.g_00636
OG0001178	Prat.g_01597	Pras.g_00641
OG0001179	Prat.g_01710	Pras.g_00671
OG0001180	Prat.g_01732	Pras.g_00693
OG0001181	Prat.g_01736	Pras.g_00697
OG0001182	Prat.g_01745	Pras.g_00704
OG0001183	Prat.g_01749	Pras.g_00708
OG0001184	Prat.g_01766	Pras.g_00724
OG0001185	Prat.g_01783	Pras.g_00738
OG0001186	Prat.g_01807	Pras.g_00762
OG0001187	Prat.g_01810	Pras.g_00766
OG0001188	Prat.g_01812	Pras.g_00769
OG0001189	Prat.g_01829	Pras.g_00786
OG0001190	Prat.g_01834	Pras.g_00790
OG0001191	Prat.g_01844	Pras.g_00800
OG0001192	Prat.g_01849	Pras.g_00804
OG0001193	Prat.g_01863	Pras.g_00815
OG0001194	Prat.g_01864	Pras.g_00816
OG0001195	Prat.g_01865	Pras.g_00817
OG0001196	Prat.g_01881	Pras.g_00830
OG0001197	Prat.g_01883	Pras.g_00831
OG0001198	Prat.g_01890	Pras.g_00839
OG0001200	Prat.g_00073	Pras.g_00927
OG0001201	Prat.g_00105	Pras.g_00959
OG0001202	Prat.g_00201	Pras.g_01050
OG0001203	Prat.g_00243	Pras.g_01090
OG0001205	Prat.g_00406	Pras.g_01323
OG0001206	Prat.g_00425	Pras.g_01340
OG0001207	Prat.g_00436	Pras.g_01355
OG0001208	Prat.g_00442	Pras.g_01360
OG0001209	Prat.g_00497	Pras.g_01412
OG0001210	Prat.g_00501	Pras.g_01417
OG0001211	Prat.g_00511	Pras.g_01427
OG0001212	Prat.g_00558	Pras.g_01472
OG0001213	Prat.g_00593	Pras.g_01505
OG0001214	Prat.g_01088	Pras.g_01513
OG0001215	Prat.g_00764	Pras.g_01566
OG0001216	Prat.g_00790	Pras.g_01608
OG0001217	Prat.g_01486	Pras.g_01649
OG0001218	Prat.g_01217	Pras.g_01657
OG0001219	Prat.g_00863	Pras.g_01690
OG0001220	Prat.g_00984	Pras.g_01752
OG0001221	Prat.g_00728	Pras.g_01812
OG0001222	Prat.g_00944	Pras.g_01851
OG0001223	Prat.g_00914	Pras.g_01877
OG0001224	Prat.g_00961	Pras.g_01930
OG0001225	Prat.g_00963	Pras.g_01932
OG0001226	Prat.g_00078	Pras.g_01958
OG0001227	Prat.g_01197	Pras.g_01976
OG0001228	Prat.g_01106	Pras.g_00102
OG0001229	Prat.g_01228	Pras.g_00248
OG0001230	Prat.g_01343	Pras.g_00342
OG0001232	Prat.g_01614	Pras.g_00573
OG0001233	Prat.g_01635	Pras.g_00593
OG0001234	Prat.g_01672	Pras.g_00628
OG0001235	Prat.g_01676	Pras.g_00638
OG0001236	Prat.g_01763	Pras.g_00721
OG0001237	Prat.g_01767	Pras.g_00725
OG0001238	Prat.g_01845	Pras.g_00801
OG0001240	Prat.g_00090	Pras.g_00944
OG0001241	Prat.g_00099	Pras.g_00952
OG0001243	Prat.g_00125	Pras.g_00976
OG0001244	Prat.g_00140	Pras.g_00992
OG0001245	Prat.g_00671	Pras.g_01233
OG0001246	Prat.g_01485, Prat.g_00467	Pras.g_01382
OG0001247	Prat.g_00757	Pras.g_01559
OG0001248	Prat.g_00759	Pras.g_01561
OG0001249	Prat.g_00345	Pras.g_01679
OG0001250	Prat.g_00997	Pras.g_01741
OG0001251	Prat.g_00695	Pras.g_01789
OG0001253	Prat.g_01480	Pras.g_01977
OG0001254	Prat.g_01559	Pras.g_00025
OG0001255	Prat.g_01172	Pras.g_00040
OG0001256	Prat.g_01446	Pras.g_00443
OG0001258	Prat.g_01588	Pras.g_00547
OG0001259	Prat.g_01633	Pras.g_00591
OG0001260	Prat.g_01651	Pras.g_00608
OG0001261	Prat.g_01717	Pras.g_00679
OG0001262	Prat.g_01827	Pras.g_00784
OG0001263	Prat.g_00127	Pras.g_00979
OG0001264	Prat.g_01473	Pras.g_00119
OG0001265	Prat.g_00117	Pras.g_00969
OG0001266	Prat.g_00205	Pras.g_01054
OG0001267	Prat.g_00287	Pras.g_01132
OG0001268	Prat.g_00353	Pras.g_01192
OG0001269	Prat.g_00985	Pras.g_01212
OG0001270	Prat.g_00394	Pras.g_01312
OG0001271	Prat.g_00431	Pras.g_01350
OG0001272	Prat.g_00446	Pras.g_01364
OG0001273	Prat.g_01095	Pras.g_01507
OG0001274	Prat.g_00228	Pras.g_01579
OG0001275	Prat.g_00922	Pras.g_01888
OG0001276	Prat.g_00936	Pras.g_01909
OG0001277	Prat.g_00817	Pras.g_01966
OG0001278	Prat.g_01102	Pras.g_00107
OG0001279	Prat.g_00828	Pras.g_00152
OG0001280	Prat.g_01248	Pras.g_00208
OG0001282	Prat.g_01292	Pras.g_00251
OG0001283	Prat.g_01877	Pras.g_00270
OG0001284	Prat.g_01433	Pras.g_00423
OG0001285	Prat.g_01617	Pras.g_00576
OG0001286	Prat.g_01730	Pras.g_00691
OG0001287	Prat.g_01790	Pras.g_00745
OG0001288	Prat.g_01800	Pras.g_00754
OG0001289	Prat.g_00085	Pras.g_00938
OG0001290	Prat.g_00098	Pras.g_00951
OG0001291	Prat.g_00135	Pras.g_00986
OG0001292	Prat.g_00254	Pras.g_01100
OG0001293	Prat.g_00268	Pras.g_01113
OG0001294	Prat.g_01546	Pras.g_01231
OG0001295	Prat.g_01215	Pras.g_01345
OG0001296	Prat.g_00472	Pras.g_01387
OG0001297	Prat.g_00477	Pras.g_01392
OG0001298	Prat.g_00541	Pras.g_01453
OG0001299	Prat.g_01057	Pras.g_01542
OG0001300	Prat.g_00768	Pras.g_01569
OG0001301	Prat.g_00773	Pras.g_01572
OG0001302	Prat.g_00859	Pras.g_01688
OG0001303	Prat.g_01550	Pras.g_01892
OG0001304	Prat.g_00949	Pras.g_01919
OG0001305	Prat.g_00969	Pras.g_01938
OG0001306	Prat.g_01170	Pras.g_00042
OG0001307	Prat.g_01283	Pras.g_00233
OG0001308	Prat.g_01363	Pras.g_00360
OG0001309	Prat.g_00481	Pras.g_00447
OG0001310	Prat.g_01604	Pras.g_00562
OG0001311	Prat.g_00938	Pras.g_01911
OG0001316	Prat.g_00139	Pras.g_00991
OG0001317	Prat.g_00239	Pras.g_01086
OG0001318	Prat.g_00263	Pras.g_01108
OG0001319	Prat.g_00280	Pras.g_01124
OG0001320	Prat.g_00615, Prat.g_01580, Prat.g_00639	Pras.g_00539, Pras.g_01235
OG0001321	Prat.g_00413	Pras.g_01329
OG0001322	Prat.g_00414	Pras.g_01330
OG0001324	Prat.g_00769	Pras.g_01570
OG0001325	Prat.g_00793	Pras.g_01611
OG0001327	Prat.g_00704	Pras.g_01950
OG0001329	Prat.g_01542	Pras.g_00017
OG0001330	Prat.g_01468	Pras.g_00177
OG0001331	Prat.g_01297	Pras.g_00256
OG0001332	Prat.g_01403	Pras.g_00394
OG0001333	Prat.g_01629	Pras.g_00587
OG0001334	Prat.g_01752	Pras.g_00711
OG0001335	Prat.g_01753	Pras.g_00712
OG0001336	Prat.g_01878	Pras.g_00827
OG0001339	Prat.g_00101	Pras.g_00954
OG0001340	Prat.g_00340	Pras.g_01180
OG0001341	Prat.g_01225	Pras.g_01647
OG0001343	Prat.g_00692	Pras.g_01786
OG0001344	Prat.g_01152	Pras.g_00060
OG0001346	Prat.g_01250	Pras.g_00210
OG0001350	Prat.g_00242	Pras.g_01089
OG0001352	Prat.g_00753	Pras.g_01556
OG0001359	Prat.g_00693	Pras.g_01787
OG0001361	Prat.g_01138	Pras.g_00072
OG0001362	Prat.g_01367	Pras.g_00364
OG0001363	Prat.g_01369	Pras.g_00366
OG0001364	Prat.g_01755	Pras.g_00714
OG0001365	Prat.g_01838	Pras.g_00794
OG0001369	Prat.g_01269	Pras.g_00943
OG0001370	Prat.g_00422	Pras.g_01337
OG0001371	Prat.g_00752	Pras.g_01555
OG0001372	Prat.g_01503	Pras.g_01656
OG0001375	Prat.g_00691	Pras.g_01785
OG0001380	Prat.g_01178	Pras.g_00238
OG0001381	Prat.g_01181	Pras.g_00244
OG0001394	Prat.g_00732	Pras.g_01816
OG0001397	Prat.g_01368	Pras.g_00365
OG0001403	Prat.g_00032	Pras.g_00872
OG0001404	Prat.g_00065	Pras.g_00920
OG0001405	Prat.g_00333	Pras.g_01178
OG0001407	Prat.g_01521	Pras.g_01956
OG0001409	Prat.g_01148	Pras.g_00063
OG0001410	Prat.g_01284	Pras.g_00234
OG0001414	Prat.g_00233	Pras.g_01081
OG0001415	Prat.g_00235	Pras.g_01083
OG0001416	Prat.g_00421	Pras.g_01336
OG0001418	Prat.g_00758	Pras.g_01560
OG0001419	Prat.g_01522	Pras.g_01957
OG0001421	Prat.g_01447	Pras.g_00444
OG0001422	Prat.g_00660, Prat.g_00659	Pras.g_00467
OG0001428	Prat.g_00173	Pras.g_01023
OG0001429	Prat.g_00864	Pras.g_01691
OG0001430	Prat.g_01216	Pras.g_00172
OG0001431	Prat.g_01489	Pras.g_00175
OG0001435	Prat.g_00711	Pras.g_01797
OG0001437	Prat.g_00234	Pras.g_01082
OG0001440	Prat.g_00613, Prat.g_01552	Pras.g_01285, Pras.g_01296
OG0001441	Prat.g_00484	Pras.g_01399
OG0001446	Prat.g_01504	Pras.g_00930
OG0001448	Prat.g_00658	Pras.g_01220
OG0001450	Prat.g_00761	Pras.g_01563
OG0001451	Prat.g_00973	Pras.g_01761
OG0001463	Prat.g_00294	Pras.g_01138
OG0001464	Prat.g_00341	Pras.g_01181
OG0001465	Prat.g_00779	Pras.g_01578
OG0001468	Prat.g_00679	Pras.g_01948
OG0001481	Prat.g_00375	Pras.g_01226
OG0001484	Prat.g_00635	Pras.g_00535
OG0001485	Prat.g_01539	Pras.g_00477
OG0001490	Prat.g_00614	Pras.g_01273, Pras.g_00892
OG0001491	Prat.g_00856	Pras.g_01686
OG0001495	Prat.g_01681	Pras.g_00635
OG0001499	Prat.g_00667	Pras.g_00912
OG0001500	Prat.g_00270	Pras.g_01115
OG0001501	Prat.g_00826	Pras.g_01581
OG0001503	Prat.g_01175	Pras.g_00030
OG0001506	Prat.g_01399	Pras.g_00392
OG0001521	Prat.g_00831	Pras.g_01648
OG0001523	Prat.g_01555	Pras.g_00027
OG0001524	Prat.g_01554	Pras.g_00028
OG0001526	Prat.g_01460	Pras.g_00482
OG0001548	Prat.g_00643	Pras.g_01677
OG0001549	Prat.g_00975	Pras.g_01759
OG0001552	Prat.g_01449	Pras.g_00121
OG0001553	Prat.g_01349	Pras.g_00347
OG0001557	Prat.g_00733	Pras.g_01817
OG0001566	Prat.g_00750	Pras.g_01552
OG0001571	Prat.g_01234, Prat.g_01492	Pras.g_00007
OG0001581	Prat.g_00379, Prat.g_00385	Pras.g_00995
OG0001583	Prat.g_00855	Pras.g_01685, Pras.g_00884
OG0001584	Prat.g_01047	Pras.g_01832
OG0001586	Prat.g_01268	Pras.g_00313
OG0001595	Prat.g_00063	Pras.g_00919
OG0001596	Prat.g_00072	Pras.g_00926
OG0001597	Prat.g_01396	Pras.g_01215
OG0001599	Prat.g_00423	Pras.g_01338
OG0001600	Prat.g_00474	Pras.g_01389
OG0001601	Prat.g_00748	Pras.g_01550
OG0001602	Prat.g_00778	Pras.g_01577
OG0001603	Prat.g_00858	Pras.g_01687
OG0001604	Prat.g_00724	Pras.g_01809
OG0001606	Prat.g_00655	Pras.g_01963
OG0001607	Prat.g_00624	Pras.g_00029
OG0001608	Prat.g_00825	Pras.g_00241
OG0001609	Prat.g_01397	Pras.g_00390
OG0001610	Prat.g_01402	Pras.g_00393
OG0001611	Prat.g_00646	Pras.g_00457
OG0001613	Prat.g_01747	Pras.g_00706
OG0001625	Prat.g_00265	Pras.g_01110
OG0001628	Prat.g_00600	Pras.g_01659
OG0001629	Prat.g_01524	Pras.g_01660
OG0001631	Prat.g_01226	Pras.g_01953
OG0001632	Prat.g_00668	Pras.g_00154
OG0001650	Prat.g_01579	Pras.g_00227
OG0001651	Prat.g_00649	Pras.g_00456
OG0001661	Prat.g_01505	Pras.g_00133
OG0001662	Prat.g_01523	Pras.g_01993
OG0001663	Prat.g_01173	Pras.g_00039
OG0001664	Prat.g_00381	Pras.g_00167
OG0001665	Prat.g_01195	Pras.g_00170
OG0001685	Prat.g_00833	Pras.g_01763
OG0001686	Prat.g_01194	Pras.g_01901
OG0001687	Prat.g_00420	Pras.g_01947
OG0001688	Prat.g_00654	Pras.g_01952
OG0001689	Prat.g_01798	Pras.g_00752
OG0001696	Prat.g_00972	Pras.g_01762
OG0001697	Prat.g_00857	Pras.g_01771
OG0001699	Prat.g_01237	Pras.g_00510, Pras.g_00495
OG0001708	Prat.g_01174	Pras.g_00038
OG0001713	Prat.g_01149	Pras.g_00908
OG0001722	Prat.g_00698	Pras.g_01790
OG0001723	Prat.g_00830	Pras.g_00135
OG0001727	Prat.g_00656	Pras.g_00536
OG0001742	Prat.g_00620	Pras.g_01229
OG0001746	Prat.g_01517	Pras.g_00130
OG0001776	Prat.g_00631	Pras.g_01989
OG0001782	Prat.g_01498	Pras.g_00323
OG0001985	Prat.g_01454	Pras.g_01770
OG0001986	Prat.g_00920	Pras.g_01886
OG0002034	Prat.g_00596	Pras.g_00115
OG0002096	Prat.g_00782	Pras.g_00278
OG0002273	Prat.g_00621	Pras.g_00880
OG0002349	Prat.g_01637	Pras.g_00595
OG0002363	Prat.g_00387	Pras.g_01306
OG0002379	Prat.g_01536	Pras.g_00888
OG0003085	Prat.g_01273, Prat.g_01274	Pras.g_00194
OG0003495	Prat.g_00143	Pras.g_00329
