Orthogroup	Prat	Prao
OG0001171	Prat.g_01645	Prao.g_01603
OG0001172	Prat.g_01660	Prao.g_01618
OG0001173	Prat.g_01661	Prao.g_01619
OG0001174	Prat.g_01669	Prao.g_01627
OG0001175	Prat.g_01670	Prao.g_01628
OG0001176	Prat.g_01678	Prao.g_01635
OG0001177	Prat.g_01680	Prao.g_01638
OG0001178	Prat.g_01597	Prao.g_01643
OG0001179	Prat.g_01710	Prao.g_01671
OG0001180	Prat.g_01732	Prao.g_01693
OG0001181	Prat.g_01736	Prao.g_01697
OG0001182	Prat.g_01745	Prao.g_01704
OG0001183	Prat.g_01749	Prao.g_01708
OG0001184	Prat.g_01766	Prao.g_01724
OG0001185	Prat.g_01783	Prao.g_01738
OG0001186	Prat.g_01807	Prao.g_01761
OG0001187	Prat.g_01810	Prao.g_01765
OG0001188	Prat.g_01812	Prao.g_01768
OG0001189	Prat.g_01829	Prao.g_01785
OG0001190	Prat.g_01834	Prao.g_01789
OG0001191	Prat.g_01844	Prao.g_01799
OG0001192	Prat.g_01849	Prao.g_01804
OG0001193	Prat.g_01863	Prao.g_01814
OG0001194	Prat.g_01864	Prao.g_01815
OG0001195	Prat.g_01865	Prao.g_01816
OG0001196	Prat.g_01881	Prao.g_01829
OG0001197	Prat.g_01883	Prao.g_01830
OG0001198	Prat.g_01890	Prao.g_01838
OG0001200	Prat.g_00073	Prao.g_00215
OG0001201	Prat.g_00105	Prao.g_00246
OG0001202	Prat.g_00201	Prao.g_00337
OG0001203	Prat.g_00243	Prao.g_00376
OG0001205	Prat.g_00406	Prao.g_00549
OG0001206	Prat.g_00425	Prao.g_00568
OG0001207	Prat.g_00436	Prao.g_00583
OG0001208	Prat.g_00442	Prao.g_00588
OG0001209	Prat.g_00497	Prao.g_01856
OG0001210	Prat.g_00501	Prao.g_01159
OG0001211	Prat.g_00511	Prao.g_01169
OG0001212	Prat.g_00558	Prao.g_00034
OG0001213	Prat.g_00593	Prao.g_00068
OG0001214	Prat.g_01088	Prao.g_00076
OG0001215	Prat.g_00764	Prao.g_00128
OG0001216	Prat.g_00790	Prao.g_00650
OG0001217	Prat.g_01486	Prao.g_00687
OG0001218	Prat.g_01217	Prao.g_00694
OG0001219	Prat.g_00863	Prao.g_00729
OG0001220	Prat.g_00984	Prao.g_00793
OG0001221	Prat.g_00728	Prao.g_00856
OG0001222	Prat.g_00944	Prao.g_00894
OG0001223	Prat.g_00914	Prao.g_00920
OG0001224	Prat.g_00961	Prao.g_00970
OG0001225	Prat.g_00963	Prao.g_00972
OG0001226	Prat.g_00078	Prao.g_01001
OG0001227	Prat.g_01197	Prao.g_01019
OG0001228	Prat.g_01106	Prao.g_01044
OG0001229	Prat.g_01228	Prao.g_01241
OG0001230	Prat.g_01343	Prao.g_01389
OG0001232	Prat.g_01614	Prao.g_01575
OG0001233	Prat.g_01635	Prao.g_01595
OG0001234	Prat.g_01672	Prao.g_01630
OG0001235	Prat.g_01676	Prao.g_01640
OG0001236	Prat.g_01763	Prao.g_01721
OG0001238	Prat.g_01845	Prao.g_01800
OG0001239	Prat.g_00068	Prao.g_00210
OG0001240	Prat.g_00090	Prao.g_00232
OG0001241	Prat.g_00099	Prao.g_00240
OG0001243	Prat.g_00125	Prao.g_00264
OG0001244	Prat.g_00140	Prao.g_00279
OG0001245	Prat.g_00671	Prao.g_00514
OG0001246	Prat.g_01485, Prat.g_00467	Prao.g_00610
OG0001247	Prat.g_00757	Prao.g_00121
OG0001248	Prat.g_00759	Prao.g_00123
OG0001249	Prat.g_00345	Prao.g_00718
OG0001250	Prat.g_00997	Prao.g_00782
OG0001251	Prat.g_00695	Prao.g_00830
OG0001253	Prat.g_01480	Prao.g_01020
OG0001254	Prat.g_01559	Prao.g_01120
OG0001255	Prat.g_01172	Prao.g_01105
OG0001256	Prat.g_01446	Prao.g_01486
OG0001258	Prat.g_01588	Prao.g_01549
OG0001259	Prat.g_01633	Prao.g_01593
OG0001260	Prat.g_01651	Prao.g_01609
OG0001261	Prat.g_01717	Prao.g_01679
OG0001262	Prat.g_01827	Prao.g_01783
OG0001263	Prat.g_00127	Prao.g_00267
OG0001264	Prat.g_01473	Prao.g_00015
OG0001265	Prat.g_00117	Prao.g_00257
OG0001266	Prat.g_00205	Prao.g_00341
OG0001267	Prat.g_00287	Prao.g_00417
OG0001268	Prat.g_00353	Prao.g_00475
OG0001269	Prat.g_00985	Prao.g_00493
OG0001270	Prat.g_00394	Prao.g_00538
OG0001271	Prat.g_00431	Prao.g_00578
OG0001272	Prat.g_00446	Prao.g_00592
OG0001273	Prat.g_01095	Prao.g_00070
OG0001274	Prat.g_00228	Prao.g_00141
OG0001275	Prat.g_00922	Prao.g_00930
OG0001276	Prat.g_00936	Prao.g_00949
OG0001277	Prat.g_00817	Prao.g_01009
OG0001278	Prat.g_01102	Prao.g_01039
OG0001280	Prat.g_01248	Prao.g_01277
OG0001281	Prat.g_01254	Prao.g_01271
OG0001282	Prat.g_01292	Prao.g_01238
OG0001283	Prat.g_01877	Prao.g_01216
OG0001284	Prat.g_01433	Prao.g_01466
OG0001285	Prat.g_01617	Prao.g_01578
OG0001286	Prat.g_01730	Prao.g_01691
OG0001287	Prat.g_01790	Prao.g_01745
OG0001288	Prat.g_01800	Prao.g_01754
OG0001289	Prat.g_00085	Prao.g_00226
OG0001290	Prat.g_00098	Prao.g_00239
OG0001292	Prat.g_00254	Prao.g_00386
OG0001293	Prat.g_00268	Prao.g_00399
OG0001294	Prat.g_01546	Prao.g_00512
OG0001295	Prat.g_01215	Prao.g_00573
OG0001296	Prat.g_00472	Prao.g_00615
OG0001297	Prat.g_00477	Prao.g_00620
OG0001298	Prat.g_00541	Prao.g_01869
OG0001299	Prat.g_01057	Prao.g_00105
OG0001300	Prat.g_00768	Prao.g_00131
OG0001301	Prat.g_00773	Prao.g_00134
OG0001302	Prat.g_00859	Prao.g_00727
OG0001304	Prat.g_00949	Prao.g_00959
OG0001305	Prat.g_00969	Prao.g_00978
OG0001306	Prat.g_01170	Prao.g_01103
OG0001307	Prat.g_01283	Prao.g_01256
OG0001308	Prat.g_01363	Prao.g_01407
OG0001309	Prat.g_00481	Prao.g_01490
OG0001310	Prat.g_01604	Prao.g_01564
OG0001311	Prat.g_00938	Prao.g_00951
OG0001312	Prat.g_00872	Prao.g_00883
OG0001313	Prat.g_00849	Prao.g_00641
OG0001316	Prat.g_00139	Prao.g_00278
OG0001317	Prat.g_00239	Prao.g_00372
OG0001318	Prat.g_00263	Prao.g_00394
OG0001319	Prat.g_00280	Prao.g_00410
OG0001320	Prat.g_00615, Prat.g_01580, Prat.g_00639	Prao.g_00515
OG0001321	Prat.g_00413	Prao.g_00555
OG0001322	Prat.g_00414	Prao.g_00556
OG0001324	Prat.g_00769	Prao.g_00132
OG0001325	Prat.g_00793	Prao.g_00653
OG0001327	Prat.g_00704	Prao.g_00993
OG0001329	Prat.g_01542	Prao.g_01129
OG0001330	Prat.g_01468	Prao.g_01306
OG0001331	Prat.g_01297	Prao.g_01233
OG0001332	Prat.g_01403	Prao.g_01439
OG0001333	Prat.g_01629	Prao.g_01589
OG0001334	Prat.g_01752	Prao.g_01711
OG0001335	Prat.g_01753	Prao.g_01712
OG0001336	Prat.g_01878	Prao.g_01826
OG0001339	Prat.g_00101	Prao.g_00242
OG0001340	Prat.g_00340	Prao.g_00464
OG0001341	Prat.g_01225	Prao.g_00685
OG0001343	Prat.g_00692	Prao.g_00826, Prao.g_00827
OG0001344	Prat.g_01152	Prao.g_01085
OG0001346	Prat.g_01250	Prao.g_01275
OG0001350	Prat.g_00242	Prao.g_00375, Prao.g_01537
OG0001351	Prat.g_00416	Prao.g_00558
OG0001352	Prat.g_00753	Prao.g_00118
OG0001353	Prat.g_01005	Prao.g_00773
OG0001354	Prat.g_00906	Prao.g_00912
OG0001359	Prat.g_00693	Prao.g_00828
OG0001361	Prat.g_01138	Prao.g_01073
OG0001362	Prat.g_01367	Prao.g_01411
OG0001363	Prat.g_01369	Prao.g_01413
OG0001364	Prat.g_01755	Prao.g_01714
OG0001365	Prat.g_01838	Prao.g_01793
OG0001369	Prat.g_01269	Prao.g_00231
OG0001371	Prat.g_00752	Prao.g_00117
OG0001372	Prat.g_01503	Prao.g_00693
OG0001375	Prat.g_00691	Prao.g_00825
OG0001379	Prat.g_01243	Prao.g_01282
OG0001380	Prat.g_01178	Prao.g_01251
OG0001381	Prat.g_01181	Prao.g_01245
OG0001397	Prat.g_01368	Prao.g_01412
OG0001400	Prat.g_01458	Prao.g_00057
OG0001401	Prat.g_00850	Prao.g_00642
OG0001402	Prat.g_00588	Prao.g_00702
OG0001404	Prat.g_00065	Prao.g_00207
OG0001405	Prat.g_00333	Prao.g_00462
OG0001407	Prat.g_01521	Prao.g_00999
OG0001409	Prat.g_01148	Prao.g_01082
OG0001410	Prat.g_01284	Prao.g_01255
OG0001414	Prat.g_00233	Prao.g_00367
OG0001415	Prat.g_00235	Prao.g_00369
OG0001416	Prat.g_00421	Prao.g_00565
OG0001418	Prat.g_00758	Prao.g_00122
OG0001419	Prat.g_01522	Prao.g_01000
OG0001421	Prat.g_01447	Prao.g_01487
OG0001422	Prat.g_00660, Prat.g_00659	Prao.g_01511
OG0001424	Prat.g_00657	Prao.g_01015, Prao.g_00831
OG0001425	Prat.g_01848	Prao.g_01803
OG0001428	Prat.g_00173	Prao.g_00310
OG0001429	Prat.g_00864	Prao.g_00730
OG0001430	Prat.g_01216	Prao.g_01312
OG0001431	Prat.g_01489	Prao.g_01308
OG0001437	Prat.g_00234	Prao.g_00368
OG0001438	Prat.g_00301	Prao.g_00430
OG0001440	Prat.g_00613, Prat.g_01552	Prao.g_00532
OG0001441	Prat.g_00484	Prao.g_00627
OG0001446	Prat.g_01504	Prao.g_00218
OG0001448	Prat.g_00658	Prao.g_00502
OG0001450	Prat.g_00761	Prao.g_00125
OG0001451	Prat.g_00973	Prao.g_00802
OG0001452	Prat.g_00697	Prao.g_00832
OG0001463	Prat.g_00294	Prao.g_00423
OG0001464	Prat.g_00341	Prao.g_00465
OG0001465	Prat.g_00779	Prao.g_00140
OG0001467	Prat.g_01290	Prao.g_00719
OG0001468	Prat.g_00679	Prao.g_00991
OG0001477	Prat.g_01515, Prat.g_01514	Prao.g_00006
OG0001481	Prat.g_00375	Prao.g_00508
OG0001484	Prat.g_00635	Prao.g_01298
OG0001485	Prat.g_01539	Prao.g_01522
OG0001490	Prat.g_00614	Prao.g_00185
OG0001491	Prat.g_00856	Prao.g_00725
OG0001495	Prat.g_01681	Prao.g_01637
OG0001496	Prat.g_01512	Prao.g_00008
OG0001497	Prat.g_01513	Prao.g_00007
OG0001499	Prat.g_00667	Prao.g_00199
OG0001500	Prat.g_00270	Prao.g_00401
OG0001501	Prat.g_00826	Prao.g_00143
OG0001503	Prat.g_01175	Prao.g_01115
OG0001506	Prat.g_01399	Prao.g_01437
OG0001514	Prat.g_01511	Prao.g_00009
OG0001521	Prat.g_00831	Prao.g_00686
OG0001523	Prat.g_01555	Prao.g_01118
OG0001524	Prat.g_01554	Prao.g_01117
OG0001548	Prat.g_00643	Prao.g_00716
OG0001549	Prat.g_00975	Prao.g_00800
OG0001552	Prat.g_01449	Prao.g_00016
OG0001553	Prat.g_01349	Prao.g_01394
OG0001558	Prat.g_00846	Prao.g_00638
OG0001566	Prat.g_00750	Prao.g_00115
OG0001571	Prat.g_01234, Prat.g_01492	Prao.g_01139
OG0001581	Prat.g_00379, Prat.g_00385	Prao.g_00282
OG0001583	Prat.g_00855	Prao.g_00724
OG0001584	Prat.g_01047	Prao.g_00875
OG0001595	Prat.g_00063	Prao.g_00206
OG0001596	Prat.g_00072	Prao.g_00214
OG0001597	Prat.g_01396	Prao.g_00497
OG0001599	Prat.g_00423	Prao.g_00566
OG0001600	Prat.g_00474	Prao.g_00617
OG0001601	Prat.g_00748	Prao.g_00113
OG0001602	Prat.g_00778	Prao.g_00139
OG0001603	Prat.g_00858	Prao.g_00726
OG0001604	Prat.g_00724	Prao.g_00853
OG0001606	Prat.g_00655	Prao.g_01336
OG0001607	Prat.g_00624	Prao.g_01116
OG0001608	Prat.g_00825	Prao.g_01248
OG0001609	Prat.g_01397	Prao.g_01435
OG0001610	Prat.g_01402	Prao.g_01438
OG0001611	Prat.g_00646	Prao.g_01499
OG0001613	Prat.g_01747	Prao.g_01706
OG0001625	Prat.g_00265	Prao.g_00396
OG0001628	Prat.g_00600	Prao.g_00696
OG0001629	Prat.g_01524	Prao.g_00697
OG0001630	Prat.g_00700	Prao.g_00835
OG0001631	Prat.g_01226	Prao.g_00996
OG0001632	Prat.g_00668	Prao.g_01330
OG0001651	Prat.g_00649	Prao.g_01498
OG0001652	Prat.g_00844	Prao.g_00636
OG0001662	Prat.g_01523	Prao.g_01151
OG0001663	Prat.g_01173	Prao.g_01106
OG0001664	Prat.g_00381	Prao.g_01350
OG0001665	Prat.g_01195	Prao.g_01347
OG0001669	Prat.g_00041	Prao.g_00184
OG0001671	Prat.g_00837	Prao.g_00151
OG0001685	Prat.g_00833	Prao.g_00804
OG0001686	Prat.g_01194	Prao.g_00941
OG0001687	Prat.g_00420	Prao.g_00990
OG0001688	Prat.g_00654	Prao.g_00995
OG0001689	Prat.g_01798	Prao.g_01752
OG0001696	Prat.g_00972	Prao.g_00803
OG0001697	Prat.g_00857	Prao.g_00811
OG0001706	Prat.g_00460	Prao.g_00005
OG0001707	Prat.g_01198	Prao.g_01013
OG0001708	Prat.g_01174	Prao.g_01107
OG0001722	Prat.g_00698	Prao.g_00833
OG0001723	Prat.g_00830	Prao.g_01334
OG0001742	Prat.g_00620	Prao.g_00511
OG0001748	Prat.g_00838	Prao.g_00152
OG0001776	Prat.g_00631	Prao.g_01155
OG0001837	Prat.g_00839	Prao.g_00153
OG0001985	Prat.g_01454	Prao.g_00810
OG0001986	Prat.g_00920	Prao.g_00928
OG0002034	Prat.g_00596	Prao.g_01031
OG0002275	Prat.g_00608	Prao.g_01339
OG0002372	Prat.g_00077	Prao.g_01506
OG0002490	Prat.g_01531	Prao.g_01206
OG0003370	Prat.g_00847	Prao.g_00639
OG0003371	Prat.g_00840	Prao.g_00154
OG0003372	Prat.g_00842	Prao.g_00156
OG0003659	Prat.g_00848	Prao.g_00640
OG0003660	Prat.g_00841	Prao.g_00155
