Orthogroup	Prat	Praf
OG0001157	Prat.g_01411	Praf.g_01653
OG0001158	Prat.g_01412	Praf.g_00536
OG0001159	Prat.g_01413	Praf.g_00535
OG0001160	Prat.g_01439	Praf.g_00504
OG0001161	Prat.g_01502	Praf.g_01650
OG0001162	Prat.g_01500	Praf.g_01145
OG0001163	Prat.g_01583	Praf.g_00492
OG0001164	Prat.g_01587	Praf.g_00487
OG0001165	Prat.g_01590	Praf.g_00484
OG0001166	Prat.g_01610	Praf.g_00459
OG0001167	Prat.g_01628	Praf.g_00437
OG0001168	Prat.g_01630	Praf.g_00435
OG0001169	Prat.g_01632	Praf.g_00433
OG0001170	Prat.g_01634	Praf.g_00431
OG0001171	Prat.g_01645	Praf.g_00421
OG0001172	Prat.g_01660	Praf.g_02197
OG0001173	Prat.g_01661	Praf.g_02196
OG0001174	Prat.g_01669	Praf.g_02188
OG0001175	Prat.g_01670	Praf.g_02187
OG0001176	Prat.g_01678	Praf.g_02171
OG0001177	Prat.g_01680	Praf.g_02173
OG0001178	Prat.g_01597	Praf.g_00474
OG0001179	Prat.g_01710	Praf.g_02137
OG0001180	Prat.g_01732	Praf.g_02109
OG0001181	Prat.g_01736	Praf.g_02105
OG0001182	Prat.g_01745	Praf.g_02096
OG0001183	Prat.g_01749	Praf.g_02081
OG0001184	Prat.g_01766	Praf.g_02391
OG0001185	Prat.g_01783	Praf.g_00184
OG0001186	Prat.g_01807	Praf.g_00091
OG0001187	Prat.g_01810	Praf.g_00088
OG0001188	Prat.g_01812	Praf.g_00083
OG0001189	Prat.g_01829	Praf.g_00058
OG0001190	Prat.g_01834	Praf.g_02656
OG0001191	Prat.g_01844	Praf.g_02669
OG0001192	Prat.g_01849	Praf.g_02674
OG0001193	Prat.g_01863	Praf.g_02724
OG0001194	Prat.g_01864	Praf.g_02728
OG0001195	Prat.g_01865	Praf.g_02729
OG0001196	Prat.g_01881	Praf.g_02766
OG0001197	Prat.g_01883	Praf.g_02768
OG0001198	Prat.g_01890	Praf.g_02780
OG0001200	Prat.g_00073	Praf.g_00313
OG0001201	Prat.g_00105	Praf.g_00243
OG0001203	Prat.g_00243	Praf.g_00387
OG0001205	Prat.g_00406	Praf.g_01979
OG0001206	Prat.g_00425	Praf.g_01941
OG0001207	Prat.g_00436	Praf.g_00586
OG0001208	Prat.g_00442	Praf.g_00597
OG0001209	Prat.g_00497	Praf.g_00663
OG0001210	Prat.g_00501	Praf.g_00673
OG0001211	Prat.g_00511	Praf.g_00690
OG0001212	Prat.g_00558	Praf.g_00750
OG0001213	Prat.g_00593	Praf.g_01684
OG0001214	Prat.g_01088	Praf.g_01694
OG0001215	Prat.g_00764	Praf.g_01220
OG0001216	Prat.g_00790	Praf.g_01304
OG0001217	Prat.g_01486	Praf.g_00710
OG0001218	Prat.g_01217	Praf.g_01853
OG0001219	Prat.g_00863	Praf.g_01432
OG0001220	Prat.g_00984	Praf.g_01619
OG0001221	Prat.g_00728	Praf.g_01480
OG0001222	Prat.g_00944	Praf.g_02684
OG0001223	Prat.g_00914	Praf.g_01364
OG0001224	Prat.g_00961	Praf.g_01278
OG0001225	Prat.g_00963	Praf.g_01276
OG0001226	Prat.g_00078	Praf.g_00991
OG0001227	Prat.g_01197	Praf.g_00558
OG0001228	Prat.g_01106	Praf.g_00899
OG0001229	Prat.g_01228	Praf.g_00494
OG0001230	Prat.g_01343	Praf.g_01784
OG0001232	Prat.g_01614	Praf.g_00454
OG0001233	Prat.g_01635	Praf.g_00430
OG0001234	Prat.g_01672	Praf.g_02184
OG0001235	Prat.g_01676	Praf.g_02176
OG0001236	Prat.g_01763	Praf.g_02387
OG0001237	Prat.g_01767	Praf.g_02392
OG0001238	Prat.g_01845	Praf.g_02670
OG0001239	Prat.g_00068	Praf.g_00318
OG0001240	Prat.g_00090	Praf.g_00260
OG0001241	Prat.g_00099	Praf.g_00250
OG0001243	Prat.g_00125	Praf.g_02402
OG0001244	Prat.g_00140	Praf.g_02429
OG0001245	Prat.g_00671	Praf.g_01003
OG0001246	Prat.g_01485, Prat.g_00467	Praf.g_00624
OG0001247	Prat.g_00757	Praf.g_01572
OG0001248	Prat.g_00759	Praf.g_01210
OG0001249	Prat.g_00345	Praf.g_02063
OG0001250	Prat.g_00997	Praf.g_01598
OG0001253	Prat.g_01480	Praf.g_01008
OG0001254	Prat.g_01559	Praf.g_02691
OG0001255	Prat.g_01172	Praf.g_01134
OG0001256	Prat.g_01446	Praf.g_00497
OG0001258	Prat.g_01588	Praf.g_00486
OG0001259	Prat.g_01633	Praf.g_00432
OG0001260	Prat.g_01651	Praf.g_00403
OG0001261	Prat.g_01717	Praf.g_02128
OG0001262	Prat.g_01827	Praf.g_00061
OG0001263	Prat.g_00127	Praf.g_02404
OG0001264	Prat.g_01473	Praf.g_01757
OG0001265	Prat.g_00117	Praf.g_00217
OG0001266	Prat.g_00205	Praf.g_02522
OG0001267	Prat.g_00287	Praf.g_02279
OG0001268	Prat.g_00353	Praf.g_02048
OG0001269	Prat.g_00985	Praf.g_01616
OG0001270	Prat.g_00394	Praf.g_01991
OG0001271	Prat.g_00431	Praf.g_01910
OG0001272	Prat.g_00446	Praf.g_00601
OG0001273	Prat.g_01095	Praf.g_01687
OG0001274	Prat.g_00228	Praf.g_02550
OG0001275	Prat.g_00922	Praf.g_01351
OG0001276	Prat.g_00936	Praf.g_01334
OG0001277	Prat.g_00817	Praf.g_02752
OG0001278	Prat.g_01102	Praf.g_00893
OG0001279	Prat.g_00828	Praf.g_01769
OG0001280	Prat.g_01248	Praf.g_00798
OG0001281	Prat.g_01254	Praf.g_00789
OG0001283	Prat.g_01877	Praf.g_02762
OG0001285	Prat.g_01617	Praf.g_00450
OG0001286	Prat.g_01730	Praf.g_02111
OG0001287	Prat.g_01790	Praf.g_00176
OG0001288	Prat.g_01800	Praf.g_00158
OG0001290	Prat.g_00098	Praf.g_00251
OG0001291	Prat.g_00135	Praf.g_02414
OG0001292	Prat.g_00254	Praf.g_02211
OG0001293	Prat.g_00268	Praf.g_02252
OG0001294	Prat.g_01546	Praf.g_01750
OG0001295	Prat.g_01215	Praf.g_00676
OG0001298	Prat.g_00541	Praf.g_00722
OG0001300	Prat.g_00768	Praf.g_01206
OG0001301	Prat.g_00773	Praf.g_01122
OG0001302	Prat.g_00859	Praf.g_00360
OG0001303	Prat.g_01550	Praf.g_01431
OG0001307	Prat.g_01283	Praf.g_01893
OG0001308	Prat.g_01363	Praf.g_01808
OG0001309	Prat.g_00481	Praf.g_00639
OG0001310	Prat.g_01604	Praf.g_00465
OG0001311	Prat.g_00938	Praf.g_01332
OG0001312	Prat.g_00872	Praf.g_01421
OG0001313	Prat.g_00849	Praf.g_01931, Praf.g_01933
OG0001316	Prat.g_00139	Praf.g_02421
OG0001319	Prat.g_00280	Praf.g_02269
OG0001321	Prat.g_00413	Praf.g_01961
OG0001322	Prat.g_00414	Praf.g_01960
OG0001324	Prat.g_00769	Praf.g_01205
OG0001327	Prat.g_00704	Praf.g_01640
OG0001329	Prat.g_01542	Praf.g_00960
OG0001330	Prat.g_01468	Praf.g_00805
OG0001331	Prat.g_01297	Praf.g_00578
OG0001332	Prat.g_01403	Praf.g_00554
OG0001333	Prat.g_01629	Praf.g_00436
OG0001334	Prat.g_01752	Praf.g_02077
OG0001335	Prat.g_01753	Praf.g_02076
OG0001336	Prat.g_01878	Praf.g_02763
OG0001337	Prat.g_00339	Praf.g_02067
OG0001339	Prat.g_00101	Praf.g_00248
OG0001340	Prat.g_00340	Praf.g_02066
OG0001341	Prat.g_01225	Praf.g_01580
OG0001344	Prat.g_01152	Praf.g_00859
OG0001348	Prat.g_00827	Praf.g_02569
OG0001350	Prat.g_00242	Praf.g_00386
OG0001351	Prat.g_00416	Praf.g_01958
OG0001352	Prat.g_00753	Praf.g_01127
OG0001353	Prat.g_01005	Praf.g_01589, Praf.g_01588
OG0001354	Prat.g_00906	Praf.g_01375
OG0001361	Prat.g_01138	Praf.g_00883
OG0001362	Prat.g_01367	Praf.g_01818
OG0001363	Prat.g_01369	Praf.g_01820
OG0001365	Prat.g_01838	Praf.g_02661
OG0001369	Prat.g_01269	Praf.g_00261
OG0001370	Prat.g_00422	Praf.g_01578
OG0001371	Prat.g_00752	Praf.g_00371
OG0001372	Prat.g_01503	Praf.g_00348
OG0001379	Prat.g_01243	Praf.g_00803
OG0001380	Prat.g_01178	Praf.g_01623
OG0001381	Prat.g_01181	Praf.g_01294
OG0001394	Prat.g_00732	Praf.g_01496
OG0001397	Prat.g_01368	Praf.g_01819
OG0001398	Prat.g_00810	Praf.g_01004
OG0001401	Prat.g_00850	Praf.g_01593
OG0001402	Prat.g_00588	Praf.g_01670
OG0001403	Prat.g_00032	Praf.g_00036
OG0001405	Prat.g_00333	Praf.g_02074
OG0001409	Prat.g_01148	Praf.g_00870
OG0001410	Prat.g_01284	Praf.g_01894
OG0001414	Prat.g_00233	Praf.g_00374
OG0001415	Prat.g_00235	Praf.g_00744
OG0001416	Prat.g_00421	Praf.g_00792
OG0001418	Prat.g_00758	Praf.g_02180
OG0001422	Prat.g_00659	Praf.g_01950
OG0001425	Prat.g_01848	Praf.g_02673
OG0001431	Prat.g_01489	Praf.g_01082
OG0001434	Prat.g_00737	Praf.g_01500
OG0001435	Prat.g_00711	Praf.g_01457
OG0001437	Prat.g_00234	Praf.g_00745
OG0001438	Prat.g_00301	Praf.g_02294
OG0001441	Prat.g_00484	Praf.g_00644
OG0001443	Prat.g_01227	Praf.g_00493
OG0001446	Prat.g_01504	Praf.g_00962
OG0001450	Prat.g_00761	Praf.g_01230
OG0001451	Prat.g_00973	Praf.g_01323
OG0001452	Prat.g_00697	Praf.g_00953
OG0001455	Prat.g_01463, Prat.g_00666	Praf.g_02587
OG0001461	Prat.g_00378	Praf.g_01953
OG0001463	Prat.g_00294	Praf.g_02287
OG0001464	Prat.g_00341	Praf.g_02065
OG0001477	Prat.g_01515, Prat.g_01514	Praf.g_01119
OG0001484	Prat.g_00635	Praf.g_01297
OG0001485	Prat.g_01539	Praf.g_00549
OG0001487	Prat.g_01395	Praf.g_01852
OG0001488	Prat.g_01143	Praf.g_00876
OG0001489	Prat.g_01741	Praf.g_02100
OG0001491	Prat.g_00856	Praf.g_00941
OG0001494	Prat.g_01271	Praf.g_00110
OG0001495	Prat.g_01681	Praf.g_02174
OG0001496	Prat.g_01512	Praf.g_01115
OG0001497	Prat.g_01513	Praf.g_01118
OG0001498	Prat.g_00371	Praf.g_02014
OG0001500	Prat.g_00270	Praf.g_00375
OG0001501	Prat.g_00826	Praf.g_00817
OG0001503	Prat.g_01175	Praf.g_00359
OG0001506	Prat.g_01399	Praf.g_00956
OG0001510	Prat.g_01794	Praf.g_00172
OG0001511	Prat.g_00109	Praf.g_00232
OG0001512	Prat.g_01231	Praf.g_00389
OG0001514	Prat.g_01511	Praf.g_01114
OG0001515	Prat.g_00766	Praf.g_01214
OG0001516	Prat.g_01060	Praf.g_01740
OG0001517	Prat.g_01328, Prat.g_00349	Praf.g_02053
OG0001518	Prat.g_01847	Praf.g_02672
OG0001519	Prat.g_01852	Praf.g_02682
OG0001523	Prat.g_01555	Praf.g_01037
OG0001524	Prat.g_01554	Praf.g_01038
OG0001527	Prat.g_00526	Praf.g_00704
OG0001529	Prat.g_00043	Praf.g_00051
OG0001530	Prat.g_00108	Praf.g_00238
OG0001531	Prat.g_00244	Praf.g_00390
OG0001532	Prat.g_01125	Praf.g_00924
OG0001534	Prat.g_00950	Praf.g_01324
OG0001535	Prat.g_00935	Praf.g_01336
OG0001536	Prat.g_00892	Praf.g_01396
OG0001537	Prat.g_00729	Praf.g_01488
OG0001538	Prat.g_01032	Praf.g_01535
OG0001539	Prat.g_00706	Praf.g_01637
OG0001540	Prat.g_00129	Praf.g_02406
OG0001541	Prat.g_00181	Praf.g_02478
OG0001542	Prat.g_00187	Praf.g_02496
OG0001543	Prat.g_01221	Praf.g_02571
OG0001544	Prat.g_01851	Praf.g_02681
OG0001545	Prat.g_01868	Praf.g_02751
OG0001553	Prat.g_01349	Praf.g_01791
OG0001559	Prat.g_00107	Praf.g_00239
OG0001560	Prat.g_00097	Praf.g_00252
OG0001561	Prat.g_00940	Praf.g_01330
OG0001562	Prat.g_00927	Praf.g_01344
OG0001563	Prat.g_01725	Praf.g_02120
OG0001574	Prat.g_00524	Praf.g_00702
OG0001575	Prat.g_00529	Praf.g_00707
OG0001576	Prat.g_01262	Praf.g_00778
OG0001577	Prat.g_01160	Praf.g_00835
OG0001579	Prat.g_00337	Praf.g_02070
OG0001580	Prat.g_00050	Praf.g_02612
OG0001589	Prat.g_01638	Praf.g_00428
OG0001591	Prat.g_00746	Praf.g_01642
OG0001592	Prat.g_00049	Praf.g_02613
OG0001598	Prat.g_00771	Praf.g_00819
OG0001614	Prat.g_01782	Praf.g_00186
OG0001616	Prat.g_01133	Praf.g_00915
OG0001617	Prat.g_00770	Praf.g_01199
OG0001619	Prat.g_00882	Praf.g_01406
OG0001620	Prat.g_00357	Praf.g_02040
OG0001621	Prat.g_00259	Praf.g_02241
OG0001622	Prat.g_01876	Praf.g_02761
OG0001636	Prat.g_00035	Praf.g_00042
OG0001639	Prat.g_01406	Praf.g_00541
OG0001640	Prat.g_00954	Praf.g_01288
OG0001642	Prat.g_00986	Praf.g_01615
OG0001643	Prat.g_01085	Praf.g_01697
OG0001652	Prat.g_00844	Praf.g_00018
OG0001654	Prat.g_01404	Praf.g_00543
OG0001655	Prat.g_01230	Praf.g_02006, Praf.g_02586
OG0001656	Prat.g_00336	Praf.g_02071
OG0001657	Prat.g_00155	Praf.g_02443
OG0001658	Prat.g_00045	Praf.g_02655
OG0001661	Prat.g_01505	Praf.g_00966
OG0001671	Prat.g_00837	Praf.g_02564
OG0001673	Prat.g_00237	Praf.g_00377
OG0001676	Prat.g_00338	Praf.g_02068
OG0001678	Prat.g_01659	Praf.g_02198
OG0001691	Prat.g_00952	Praf.g_01446
OG0001692	Prat.g_01347	Praf.g_01789
OG0001693	Prat.g_00625	Praf.g_02009
OG0001694	Prat.g_00289	Praf.g_02281
OG0001696	Prat.g_00972	Praf.g_01231
OG0001703	Prat.g_00437	Praf.g_00587
OG0001729	Prat.g_00247	Praf.g_00395
OG0001731	Prat.g_01419	Praf.g_00527
OG0001737	Prat.g_00836	Praf.g_02299
OG0001746	Prat.g_01517	Praf.g_02007
OG0001748	Prat.g_00838	Praf.g_02562
OG0001749	Prat.g_01325	Praf.g_02353
OG0001752	Prat.g_01653	Praf.g_00401
OG0001757	Prat.g_00630	Praf.g_00985
OG0001761	Prat.g_00578	Praf.g_01255
OG0001782	Prat.g_01498	Praf.g_01861, Praf.g_01470
OG0001795	Prat.g_00675	Praf.g_01144
OG0001803	Prat.g_00402	Praf.g_01983
OG0001810	Prat.g_00832	Praf.g_02419
OG0001813	Prat.g_01855	Praf.g_02701
OG0001835	Prat.g_01543	Praf.g_01120
OG0001837	Prat.g_00839	Praf.g_02563
OG0001907	Prat.g_01459	Praf.g_02423
OG0001955	Prat.g_01218	Praf.g_01612
OG0001956	Prat.g_00979	Praf.g_01628
OG0001963	Prat.g_01466	Praf.g_02086
OG0001974	Prat.g_01491	Praf.g_02653
OG0001977	Prat.g_01859	Praf.g_02718
OG0001996	Prat.g_00030	Praf.g_00034
OG0002036	Prat.g_01467	Praf.g_00482
OG0002052	Prat.g_00945	Praf.g_02683
OG0002097	Prat.g_01321	Praf.g_00140
OG0002154	Prat.g_01289	Praf.g_02401
OG0002164	Prat.g_00687	Praf.g_00954
OG0002165	Prat.g_00677, Prat.g_01581	Praf.g_00957
OG0002232	Prat.g_00756	Praf.g_01245
OG0002237	Prat.g_01096	Praf.g_01686
OG0002240	Prat.g_00120	Praf.g_01899
OG0002273	Prat.g_00621	Praf.g_01076
OG0002274	Prat.g_01319	Praf.g_00141
OG0002282	Prat.g_01450	Praf.g_00947
OG0002283	Prat.g_01207	Praf.g_00989
OG0002284	Prat.g_00638	Praf.g_01211
OG0002285	Prat.g_00875	Praf.g_01418
OG0002383	Prat.g_00623	Praf.g_00890
OG0002434	Prat.g_00521	Praf.g_00699
OG0002437	Prat.g_01224	Praf.g_01072, Praf.g_01067
OG0002439	Prat.g_01220	Praf.g_01256
OG0002442	Prat.g_00628	Praf.g_01644
OG0002445	Prat.g_01279	Praf.g_01865, Praf.g_01867
OG0002490	Prat.g_01527	Praf.g_00108
OG0002495	Prat.g_01541	Praf.g_01079
OG0002579	Prat.g_01288	Praf.g_02424
OG0002646	Prat.g_01331	Praf.g_02339
OG0002794	Prat.g_01270	Praf.g_00109
OG0003187	Prat.g_01456	Praf.g_00816
OG0004568	Prat.g_01329, Prat.g_01330	Praf.g_00146
OG0005399	Prat.g_01528	Praf.g_00107
