Orthogroup	Prat	Praq
OG0001171	Prat.g_01787	Praq.g_00762
OG0001172	Prat.g_01789	Praq.g_00764
OG0001173	Prat.g_01791	Praq.g_00766
OG0001174	Prat.g_01792	Praq.g_00767
OG0001175	Prat.g_01793	Praq.g_00768
OG0001176	Prat.g_01795	Praq.g_00769
OG0001177	Prat.g_01797	Praq.g_00771
OG0001178	Prat.g_01800	Praq.g_00773
OG0001179	Prat.g_01801	Praq.g_00774
OG0001180	Prat.g_01802	Praq.g_00679
OG0001181	Prat.g_01803	Praq.g_00680
OG0001182	Prat.g_01804	Praq.g_00681
OG0001183	Prat.g_01805	Praq.g_00682
OG0001184	Prat.g_01807	Praq.g_00684
OG0001185	Prat.g_01809	Praq.g_00687
OG0001186	Prat.g_01810	Praq.g_00688
OG0001187	Prat.g_01811	Praq.g_00689
OG0001188	Prat.g_01812	Praq.g_00690
OG0001189	Prat.g_01813	Praq.g_00691
OG0001190	Prat.g_01814	Praq.g_00692
OG0001191	Prat.g_01815	Praq.g_00693
OG0001192	Prat.g_01816	Praq.g_00694
OG0001193	Prat.g_01817	Praq.g_00695
OG0001194	Prat.g_01818	Praq.g_00696
OG0001195	Prat.g_01819	Praq.g_00697
OG0001196	Prat.g_01820	Praq.g_00698
OG0001197	Prat.g_01821	Praq.g_00699
OG0001198	Prat.g_01822	Praq.g_00700
OG0001199	Prat.g_01823	Praq.g_00701
OG0001200	Prat.g_01824	Praq.g_00702
OG0001201	Prat.g_01825	Praq.g_00703
OG0001202	Prat.g_01826	Praq.g_00704
OG0001203	Prat.g_01828	Praq.g_00706
OG0001204	Prat.g_01830	Praq.g_00708
OG0001205	Prat.g_01832	Praq.g_00709
OG0001206	Prat.g_01833	Praq.g_00710
OG0001207	Prat.g_01834	Praq.g_00711
OG0001208	Prat.g_01835	Praq.g_00712
OG0001209	Prat.g_01836	Praq.g_00713
OG0001210	Prat.g_01837	Praq.g_00714
OG0001211	Prat.g_01838	Praq.g_00715
OG0001212	Prat.g_01839	Praq.g_00716
OG0001213	Prat.g_01840	Praq.g_00717
OG0001214	Prat.g_01842	Praq.g_00719
OG0001215	Prat.g_01843	Praq.g_00720
OG0001216	Prat.g_01844	Praq.g_00721
OG0001217	Prat.g_01845	Praq.g_00722
OG0001218	Prat.g_01846	Praq.g_00723
OG0001219	Prat.g_01849	Praq.g_00390
OG0001220	Prat.g_01850	Praq.g_00391
OG0001221	Prat.g_01856	Praq.g_00394
OG0001222	Prat.g_01857	Praq.g_00395
OG0001223	Prat.g_01858	Praq.g_00396
OG0001224	Prat.g_01860	Praq.g_00397
OG0001225	Prat.g_01861	Praq.g_00398
OG0001226	Prat.g_01862	Praq.g_00399
OG0001227	Prat.g_01863	Praq.g_00400
OG0001228	Prat.g_01864	Praq.g_00401
OG0001229	Prat.g_01865	Praq.g_00402
OG0001230	Prat.g_01866	Praq.g_00403
OG0001231	Prat.g_01867	Praq.g_00404
OG0001232	Prat.g_01869	Praq.g_00405
OG0001233	Prat.g_01870	Praq.g_00406
OG0001234	Prat.g_01871	Praq.g_00407
OG0001235	Prat.g_01872	Praq.g_00408
OG0001236	Prat.g_01874	Praq.g_00410
OG0001237	Prat.g_01875	Praq.g_00411
OG0001238	Prat.g_01879	Praq.g_00413
OG0001239	Prat.g_01880	Praq.g_00414
OG0001240	Prat.g_01881	Praq.g_00415
OG0001241	Prat.g_01884	Praq.g_00417
OG0001242	Prat.g_01885	Praq.g_00418
OG0001243	Prat.g_01886	Praq.g_00419
OG0001244	Prat.g_01887	Praq.g_00420
OG0001245	Prat.g_01888	Praq.g_00421
OG0001246	Prat.g_01889	Praq.g_00422
OG0001247	Prat.g_01890	Praq.g_00423
OG0001248	Prat.g_01891	Praq.g_00424
OG0001249	Prat.g_01892	Praq.g_00425
OG0001250	Prat.g_01893	Praq.g_00426
OG0001252	Prat.g_00137	Praq.g_01865
OG0001253	Prat.g_00149	Praq.g_01852
OG0001254	Prat.g_00288	Praq.g_01722
OG0001255	Prat.g_00347	Praq.g_01212
OG0001257	Prat.g_00442	Praq.g_00533
OG0001258	Prat.g_00459	Praq.g_01104
OG0001259	Prat.g_00552	Praq.g_01013
OG0001260	Prat.g_00831	Praq.g_00621
OG0001261	Prat.g_01003	Praq.g_01432
OG0001262	Prat.g_00987	Praq.g_01448
OG0001263	Prat.g_01176	Praq.g_01469
OG0001264	Prat.g_00715	Praq.g_01489
OG0001265	Prat.g_00937	Praq.g_01595
OG0001266	Prat.g_00078	Praq.g_01642
OG0001267	Prat.g_01172	Praq.g_01317
OG0001268	Prat.g_01158	Praq.g_01330
OG0001269	Prat.g_01283	Praq.g_00158
OG0001270	Prat.g_01398	Praq.g_00334
OG0001271	Prat.g_01413	Praq.g_00345
OG0001274	Prat.g_01500	Praq.g_00005
OG0001275	Prat.g_00659	Praq.g_00021
OG0001277	Prat.g_01578, Prat.g_01542	Praq.g_01955
OG0001280	Prat.g_01590	Praq.g_00498
OG0001281	Prat.g_01660	Praq.g_00948
OG0001282	Prat.g_01597	Praq.g_00923
OG0001283	Prat.g_01767	Praq.g_00745
OG0001284	Prat.g_01799	Praq.g_00772
OG0001285	Prat.g_01829	Praq.g_00707
OG0001286	Prat.g_01883	Praq.g_00416
OG0001287	Prat.g_00648	Praq.g_00041, Praq.g_00080, Praq.g_00547
OG0001288	Prat.g_00397	Praq.g_01120
OG0001290	Prat.g_00032	Praq.g_01233
OG0001291	Prat.g_00068	Praq.g_01932
OG0001293	Prat.g_00073	Praq.g_01927
OG0001294	Prat.g_00090	Praq.g_01910
OG0001296	Prat.g_00125	Praq.g_01878
OG0001297	Prat.g_00201	Praq.g_01803
OG0001300	Prat.g_00375	Praq.g_01170
OG0001301	Prat.g_01088	Praq.g_00965
OG0001303	Prat.g_01217	Praq.g_00630
OG0001305	Prat.g_00961	Praq.g_01615
OG0001306	Prat.g_00817	Praq.g_01651
OG0001308	Prat.g_01470	Praq.g_01281
OG0001309	Prat.g_01831	Praq.g_01282
OG0001312	Prat.g_01284	Praq.g_00159
OG0001314	Prat.g_01614	Praq.g_00474
OG0001315	Prat.g_01651	Praq.g_00440
OG0001316	Prat.g_01763	Praq.g_00741
OG0001318	Prat.g_00140	Praq.g_01862
OG0001319	Prat.g_00243	Praq.g_01764
OG0001320	Prat.g_01215	Praq.g_00517
OG0001321	Prat.g_00600	Praq.g_00632
OG0001322	Prat.g_00852	Praq.g_00650
OG0001323	Prat.g_00704	Praq.g_01634
OG0001325	Prat.g_01234, Prat.g_01492	Praq.g_01285
OG0001326	Prat.g_01489	Praq.g_00109
OG0001327	Prat.g_01468	Praq.g_00111
OG0001328	Prat.g_01254	Praq.g_00138
OG0001329	Prat.g_01877	Praq.g_00197
OG0001330	Prat.g_01446	Praq.g_00384
OG0001332	Prat.g_01640	Praq.g_00451
OG0001334	Prat.g_01790	Praq.g_00765
OG0001335	Prat.g_01827	Praq.g_00705
OG0001336	Prat.g_00127	Praq.g_01875
OG0001337	Prat.g_00117	Praq.g_01885
OG0001338	Prat.g_00379, Prat.g_00385	Praq.g_01858
OG0001339	Prat.g_00205	Praq.g_01799
OG0001340	Prat.g_00254	Praq.g_01754
OG0001341	Prat.g_00268	Praq.g_01742
OG0001342	Prat.g_00287	Praq.g_01723
OG0001343	Prat.g_00353	Praq.g_01206
OG0001344	Prat.g_01546	Praq.g_01165
OG0001345	Prat.g_00394	Praq.g_01123
OG0001346	Prat.g_00431	Praq.g_00523
OG0001347	Prat.g_00446	Praq.g_00537
OG0001348	Prat.g_00467, Prat.g_01485	Praq.g_01098
OG0001349	Prat.g_00472	Praq.g_01093
OG0001350	Prat.g_00477	Praq.g_01088
OG0001351	Prat.g_00541	Praq.g_01026
OG0001352	Prat.g_01577, Prat.g_00755	Praq.g_00811
OG0001353	Prat.g_00228	Praq.g_00832
OG0001354	Prat.g_00855	Praq.g_00653, Praq.g_01244
OG0001355	Prat.g_00997	Praq.g_01438
OG0001356	Prat.g_00692	Praq.g_01471
OG0001357	Prat.g_00922	Praq.g_01575
OG0001358	Prat.g_00936	Praq.g_01594
OG0001359	Prat.g_01555	Praq.g_01304
OG0001360	Prat.g_01554	Praq.g_01305
OG0001361	Prat.g_01102	Praq.g_01383
OG0001364	Prat.g_01433	Praq.g_00364
OG0001365	Prat.g_01460	Praq.g_00953
OG0001366	Prat.g_01629	Praq.g_00460
OG0001369	Prat.g_00938	Praq.g_01596
OG0001371	Prat.g_00063	Praq.g_01936
OG0001372	Prat.g_00065	Praq.g_01935
OG0001373	Prat.g_00072	Praq.g_01928
OG0001374	Prat.g_00085	Praq.g_01916
OG0001375	Prat.g_00135	Praq.g_01868
OG0001376	Prat.g_00239	Praq.g_01768
OG0001377	Prat.g_00263	Praq.g_01747
OG0001378	Prat.g_00280	Praq.g_01731
OG0001379	Prat.g_01396	Praq.g_01182
OG0001381	Prat.g_00416	Praq.g_00503
OG0001382	Prat.g_00423	Praq.g_00510
OG0001383	Prat.g_00474	Praq.g_01091
OG0001385	Prat.g_01057	Praq.g_00795
OG0001386	Prat.g_00748	Praq.g_00803
OG0001387	Prat.g_00750	Praq.g_00805
OG0001388	Prat.g_00760	Praq.g_00815
OG0001389	Prat.g_00793	Praq.g_00588
OG0001390	Prat.g_01225	Praq.g_00620
OG0001391	Prat.g_00858	Praq.g_00655
OG0001392	Prat.g_00691	Praq.g_01470
OG0001393	Prat.g_00693	Praq.g_01472
OG0001394	Prat.g_00721	Praq.g_01495
OG0001395	Prat.g_00724	Praq.g_01498
OG0001396	Prat.g_01550	Praq.g_01579
OG0001397	Prat.g_00949	Praq.g_01604
OG0001398	Prat.g_00969	Praq.g_01623
OG0001399	Prat.g_00679	Praq.g_01632
OG0001400	Prat.g_01521	Praq.g_01640
OG0001401	Prat.g_00655	Praq.g_01648
OG0001402	Prat.g_01170	Praq.g_01319
OG0001403	Prat.g_01250	Praq.g_00134
OG0001404	Prat.g_00825	Praq.g_00166
OG0001405	Prat.g_01292	Praq.g_00178
OG0001406	Prat.g_01397	Praq.g_00333
OG0001407	Prat.g_01402	Praq.g_00336
OG0001408	Prat.g_01447	Praq.g_00385
OG0001409	Prat.g_00646	Praq.g_00010
OG0001410	Prat.g_00827	Praq.g_00023
OG0001412	Prat.g_00872	Praq.g_01529
OG0001415	Prat.g_00333	Praq.g_01676
OG0001416	Prat.g_00484	Praq.g_01081
OG0001417	Prat.g_00749	Praq.g_00804
OG0001418	Prat.g_01524	Praq.g_00633
OG0001419	Prat.g_00864	Praq.g_00659
OG0001420	Prat.g_00695	Praq.g_01474
OG0001421	Prat.g_00700	Praq.g_01479
OG0001422	Prat.g_01226	Praq.g_01637
OG0001423	Prat.g_00624	Praq.g_01306
OG0001424	Prat.g_01449	Praq.g_01395
OG0001426	Prat.g_01878	Praq.g_00412
OG0001432	Prat.g_01522	Praq.g_01641
OG0001433	Prat.g_00668	Praq.g_00087
OG0001434	Prat.g_01579	Praq.g_00154
OG0001435	Prat.g_00649	Praq.g_00008
OG0001440	Prat.g_00941	Praq.g_01598
OG0001441	Prat.g_01523	Praq.g_01277
OG0001443	Prat.g_01173	Praq.g_01316
OG0001445	Prat.g_00381	Praq.g_00101
OG0001446	Prat.g_00380	Praq.g_00103
OG0001447	Prat.g_01195	Praq.g_00104
OG0001452	Prat.g_01848	Praq.g_00389
OG0001454	Prat.g_00658	Praq.g_01177
OG0001457	Prat.g_00779	Praq.g_00831
OG0001459	Prat.g_01290	Praq.g_00648
OG0001460	Prat.g_00833	Praq.g_01461
OG0001461	Prat.g_01047	Praq.g_01521
OG0001462	Prat.g_01194	Praq.g_01586
OG0001463	Prat.g_00420	Praq.g_01631
OG0001464	Prat.g_00654	Praq.g_01636
OG0001465	Prat.g_01216	Praq.g_00106
OG0001467	Prat.g_01349	Praq.g_00291
OG0001468	Prat.g_01755	Praq.g_00734
OG0001470	Prat.g_00327	Praq.g_01682
OG0001472	Prat.g_00972	Praq.g_01460
OG0001473	Prat.g_00857	Praq.g_01468
OG0001481	Prat.g_01138	Praq.g_01349
OG0001482	Prat.g_01237	Praq.g_00566
OG0001486	Prat.g_00737	Praq.g_01509
OG0001488	Prat.g_00173	Praq.g_01830
OG0001491	Prat.g_00643	Praq.g_00645
OG0001505	Prat.g_00460	Praq.g_01404
OG0001506	Prat.g_01198	Praq.g_01655
OG0001507	Prat.g_01174	Praq.g_01315
OG0001510	Prat.g_01747	Praq.g_00726
OG0001515	Prat.g_00652	Praq.g_00625
OG0001523	Prat.g_00667	Praq.g_01943
OG0001524	Prat.g_00620	Praq.g_01167
OG0001525	Prat.g_00421	Praq.g_00508
OG0001526	Prat.g_00698	Praq.g_01477
OG0001536	Prat.g_00631	Praq.g_01274
OG0001544	Prat.g_01517	Praq.g_00074
OG0001545	Prat.g_00711	Praq.g_01486
OG0001589	Prat.g_01458	Praq.g_01397, Praq.g_00031
OG0001590	Prat.g_00301	Praq.g_01709
OG0001593	Prat.g_00422	Praq.g_00509
OG0001598	Prat.g_00697	Praq.g_01476
OG0001610	Prat.g_00778	Praq.g_00830
OG0001613	Prat.g_01454	Praq.g_01467
OG0001614	Prat.g_00920	Praq.g_01573
OG0001620	Prat.g_01271	Praq.g_00252
OG0001797	Prat.g_00621	Praq.g_01945
OG0001823	Prat.g_01321, Prat.g_01265	Praq.g_00234
OG0001859	Prat.g_00265	Praq.g_01745
OG0001874	Prat.g_00669	Praq.g_00063
OG0001878	Prat.g_01536	Praq.g_01248
OG0001959	Prat.g_01319	Praq.g_00235
OG0001960	Prat.g_01275	Praq.g_00725
OG0001962	Prat.g_00786	Praq.g_00269
OG0001963	Prat.g_00785	Praq.g_00268
OG0001964	Prat.g_00784	Praq.g_00267
OG0001965	Prat.g_01149	Praq.g_01946
OG0002061	Prat.g_00617	Praq.g_00073
OG0002065	Prat.g_01534	Praq.g_00572
OG0002364	Prat.g_01574	Praq.g_00043
OG0003093	Prat.g_00409	Praq.g_01402
