Orthogroup	Prat	Prap
OG0001159	Prat.g_01773	Prap.g_01594
OG0001160	Prat.g_01775	Prap.g_01593
OG0001161	Prat.g_01776	Prap.g_01592
OG0001162	Prat.g_01777	Prap.g_01591
OG0001163	Prat.g_01778	Prap.g_01590
OG0001164	Prat.g_01779	Prap.g_01589
OG0001165	Prat.g_01780	Prap.g_01588
OG0001166	Prat.g_01781	Prap.g_01587
OG0001167	Prat.g_01783	Prap.g_01585
OG0001168	Prat.g_01784	Prap.g_01584
OG0001169	Prat.g_01785	Prap.g_01583
OG0001170	Prat.g_01786	Prap.g_01582
OG0001171	Prat.g_01787	Prap.g_01581
OG0001172	Prat.g_01789	Prap.g_01579
OG0001173	Prat.g_01791	Prap.g_01577
OG0001174	Prat.g_01792	Prap.g_01576
OG0001175	Prat.g_01793	Prap.g_01575
OG0001176	Prat.g_01795	Prap.g_01573
OG0001177	Prat.g_01797	Prap.g_01571
OG0001178	Prat.g_01800	Prap.g_01568
OG0001179	Prat.g_01801	Prap.g_01567
OG0001180	Prat.g_01802	Prap.g_01566
OG0001181	Prat.g_01803	Prap.g_01565
OG0001182	Prat.g_01804	Prap.g_01564
OG0001183	Prat.g_01805	Prap.g_01563
OG0001184	Prat.g_01807	Prap.g_01561
OG0001185	Prat.g_01809	Prap.g_01559
OG0001186	Prat.g_01810	Prap.g_01558
OG0001187	Prat.g_01811	Prap.g_01557
OG0001188	Prat.g_01812	Prap.g_01556
OG0001189	Prat.g_01813	Prap.g_01555
OG0001190	Prat.g_01814	Prap.g_01554
OG0001191	Prat.g_01815	Prap.g_01553
OG0001192	Prat.g_01816	Prap.g_01552
OG0001193	Prat.g_01817	Prap.g_01551
OG0001194	Prat.g_01818	Prap.g_01550
OG0001195	Prat.g_01819	Prap.g_01549
OG0001196	Prat.g_01820	Prap.g_01548
OG0001197	Prat.g_01821	Prap.g_01547
OG0001198	Prat.g_01822	Prap.g_01546
OG0001199	Prat.g_01823	Prap.g_01545
OG0001200	Prat.g_01824	Prap.g_01544
OG0001201	Prat.g_01825	Prap.g_01543
OG0001202	Prat.g_01826	Prap.g_01542
OG0001203	Prat.g_01828	Prap.g_01541
OG0001204	Prat.g_01830	Prap.g_01539
OG0001205	Prat.g_01832	Prap.g_01537
OG0001206	Prat.g_01833	Prap.g_01536
OG0001207	Prat.g_01834	Prap.g_01535
OG0001208	Prat.g_01835	Prap.g_01534
OG0001209	Prat.g_01836	Prap.g_01533
OG0001210	Prat.g_01837	Prap.g_01532
OG0001211	Prat.g_01838	Prap.g_01531
OG0001212	Prat.g_01839	Prap.g_01530
OG0001213	Prat.g_01840	Prap.g_01529
OG0001214	Prat.g_01842	Prap.g_01527
OG0001215	Prat.g_01843	Prap.g_01526
OG0001216	Prat.g_01844	Prap.g_01525
OG0001217	Prat.g_01845	Prap.g_01524
OG0001218	Prat.g_01846	Prap.g_01523
OG0001219	Prat.g_01849	Prap.g_01520
OG0001220	Prat.g_01850	Prap.g_01519
OG0001221	Prat.g_01856	Prap.g_01515
OG0001222	Prat.g_01857	Prap.g_01514
OG0001223	Prat.g_01858	Prap.g_01513
OG0001224	Prat.g_01860	Prap.g_01511
OG0001225	Prat.g_01861	Prap.g_01510
OG0001226	Prat.g_01862	Prap.g_01509
OG0001227	Prat.g_01863	Prap.g_01508
OG0001228	Prat.g_01864	Prap.g_01507
OG0001229	Prat.g_01865	Prap.g_01506
OG0001230	Prat.g_01866	Prap.g_01505
OG0001231	Prat.g_01867	Prap.g_01504
OG0001232	Prat.g_01869	Prap.g_01501
OG0001233	Prat.g_01870	Prap.g_01500
OG0001234	Prat.g_01871	Prap.g_01499
OG0001235	Prat.g_01872	Prap.g_01498
OG0001236	Prat.g_01874	Prap.g_01496
OG0001237	Prat.g_01875	Prap.g_01495
OG0001238	Prat.g_01879	Prap.g_01492
OG0001239	Prat.g_01880	Prap.g_01491
OG0001240	Prat.g_01881	Prap.g_01490
OG0001241	Prat.g_01884	Prap.g_01874
OG0001242	Prat.g_01885	Prap.g_01873
OG0001243	Prat.g_01886	Prap.g_01872
OG0001244	Prat.g_01887	Prap.g_01871
OG0001245	Prat.g_01888	Prap.g_01870
OG0001246	Prat.g_01889	Prap.g_01869
OG0001247	Prat.g_01890	Prap.g_01868
OG0001248	Prat.g_01891	Prap.g_00056
OG0001249	Prat.g_01892	Prap.g_00055
OG0001250	Prat.g_01893	Prap.g_00054
OG0001251	Prat.g_01269	Prap.g_01086
OG0001252	Prat.g_00137	Prap.g_01036
OG0001253	Prat.g_00149	Prap.g_01021
OG0001254	Prat.g_00288	Prap.g_01429
OG0001255	Prat.g_00347	Prap.g_01373
OG0001257	Prat.g_00442	Prap.g_01285
OG0001258	Prat.g_00459	Prap.g_01269
OG0001259	Prat.g_00552	Prap.g_01178
OG0001260	Prat.g_00831	Prap.g_00693
OG0001261	Prat.g_01003	Prap.g_00747
OG0001262	Prat.g_00987	Prap.g_00730
OG0001263	Prat.g_01176	Prap.g_00477
OG0001264	Prat.g_00715	Prap.g_00859
OG0001265	Prat.g_00937	Prap.g_00300
OG0001266	Prat.g_00078	Prap.g_01129
OG0001267	Prat.g_01172	Prap.g_00474
OG0001268	Prat.g_01158	Prap.g_00459
OG0001269	Prat.g_01283	Prap.g_01927
OG0001270	Prat.g_01398	Prap.g_00164
OG0001271	Prat.g_01413	Prap.g_00177
OG0001273	Prat.g_00481	Prap.g_00238
OG0001274	Prat.g_01500	Prap.g_01907
OG0001275	Prat.g_00659, Prat.g_00660	Prap.g_00531
OG0001277	Prat.g_01578, Prat.g_01542	Prap.g_01820
OG0001278	Prat.g_01583	Prap.g_01788
OG0001279	Prat.g_01587	Prap.g_01784
OG0001280	Prat.g_01590	Prap.g_01781
OG0001281	Prat.g_01660	Prap.g_01710
OG0001282	Prat.g_01597	Prap.g_01774
OG0001283	Prat.g_01767	Prap.g_01600
OG0001284	Prat.g_01799	Prap.g_01569
OG0001285	Prat.g_01829	Prap.g_01540
OG0001286	Prat.g_01883	Prap.g_01488
OG0001287	Prat.g_00648	Prap.g_01906
OG0001288	Prat.g_00397	Prap.g_01329
OG0001290	Prat.g_00032	Prap.g_00924
OG0001291	Prat.g_00068	Prap.g_00879
OG0001294	Prat.g_00090	Prap.g_01085
OG0001296	Prat.g_00125	Prap.g_01048
OG0001297	Prat.g_00201	Prap.g_00970
OG0001299	Prat.g_00258	Prap.g_01459
OG0001300	Prat.g_00375	Prap.g_00541
OG0001301	Prat.g_01088	Prap.g_00390
OG0001303	Prat.g_01217	Prap.g_00519
OG0001305	Prat.g_00961	Prap.g_00704
OG0001306	Prat.g_00817	Prap.g_01502
OG0001308	Prat.g_01470	Prap.g_00228
OG0001309	Prat.g_01831	Prap.g_01538
OG0001312	Prat.g_01284	Prap.g_01926
OG0001315	Prat.g_01651	Prap.g_01720
OG0001316	Prat.g_01763	Prap.g_01604
OG0001318	Prat.g_00140	Prap.g_01033
OG0001319	Prat.g_00243	Prap.g_01474
OG0001320	Prat.g_01215	Prap.g_01919
OG0001321	Prat.g_00600	Prap.g_01130
OG0001322	Prat.g_00852	Prap.g_00505
OG0001323	Prat.g_00704	Prap.g_00870
OG0001325	Prat.g_01234, Prat.g_01492	Prap.g_00607
OG0001326	Prat.g_01489	Prap.g_01911
OG0001327	Prat.g_01468	Prap.g_00227
OG0001328	Prat.g_01254	Prap.g_00566
OG0001329	Prat.g_01877	Prap.g_01493
OG0001330	Prat.g_01446	Prap.g_00210
OG0001331	Prat.g_01588	Prap.g_01783
OG0001332	Prat.g_01640	Prap.g_01731
OG0001333	Prat.g_01730	Prap.g_01638
OG0001334	Prat.g_01790	Prap.g_01578
OG0001336	Prat.g_00127	Prap.g_01046
OG0001337	Prat.g_00117	Prap.g_01056
OG0001338	Prat.g_00379, Prat.g_00385	Prap.g_00580
OG0001339	Prat.g_00205	Prap.g_00966
OG0001340	Prat.g_00254	Prap.g_01463
OG0001341	Prat.g_00268	Prap.g_01450
OG0001342	Prat.g_00287	Prap.g_01430
OG0001343	Prat.g_00353	Prap.g_01367
OG0001345	Prat.g_00394	Prap.g_01332
OG0001346	Prat.g_00431	Prap.g_01295
OG0001347	Prat.g_00446	Prap.g_01281
OG0001349	Prat.g_00472	Prap.g_01258
OG0001350	Prat.g_00477	Prap.g_01253
OG0001351	Prat.g_00541	Prap.g_01192
OG0001352	Prat.g_01577, Prat.g_00755	Prap.g_00819
OG0001353	Prat.g_00228	Prap.g_00942
OG0001354	Prat.g_00855	Prap.g_00692
OG0001355	Prat.g_00997	Prap.g_00740
OG0001356	Prat.g_00692	Prap.g_00662
OG0001357	Prat.g_00922	Prap.g_00285
OG0001358	Prat.g_00936	Prap.g_00299
OG0001359	Prat.g_01555	Prap.g_01878
OG0001360	Prat.g_01554	Prap.g_01877
OG0001361	Prat.g_01102	Prap.g_00402
OG0001362	Prat.g_00828	Prap.g_00610
OG0001364	Prat.g_01433	Prap.g_00196
OG0001365	Prat.g_01460	Prap.g_00894
OG0001366	Prat.g_01629	Prap.g_01741
OG0001368	Prat.g_01798	Prap.g_01570
OG0001369	Prat.g_00938	Prap.g_00301
OG0001370	Prat.g_00632	Prap.g_00646
OG0001370	Prat.g_00818	Prap.g_00007
OG0001371	Prat.g_00063	Prap.g_00884
OG0001372	Prat.g_00065	Prap.g_00882
OG0001373	Prat.g_00072	Prap.g_00875
OG0001374	Prat.g_00085	Prap.g_01091
OG0001375	Prat.g_00135	Prap.g_01038
OG0001376	Prat.g_00239	Prap.g_01478
OG0001377	Prat.g_00263	Prap.g_01454
OG0001378	Prat.g_00280	Prap.g_01437
OG0001379	Prat.g_01396	Prap.g_00162
OG0001380	Prat.g_00771	Prap.g_00803
OG0001381	Prat.g_00416	Prap.g_01309
OG0001382	Prat.g_00423	Prap.g_01303
OG0001383	Prat.g_00474	Prap.g_01256
OG0001385	Prat.g_01057	Prap.g_00359
OG0001386	Prat.g_00748	Prap.g_00827
OG0001387	Prat.g_00750	Prap.g_00825
OG0001388	Prat.g_00760	Prap.g_00814
OG0001389	Prat.g_00793	Prap.g_00342
OG0001390	Prat.g_01225	Prap.g_00511
OG0001391	Prat.g_00858	Prap.g_00689
OG0001392	Prat.g_00691	Prap.g_00663
OG0001393	Prat.g_00693	Prap.g_00661
OG0001394	Prat.g_00721	Prap.g_00853
OG0001395	Prat.g_00724	Prap.g_00850
OG0001396	Prat.g_01550	Prap.g_01817
OG0001397	Prat.g_00949	Prap.g_00312
OG0001398	Prat.g_00969	Prap.g_00712
OG0001399	Prat.g_00679	Prap.g_00671
OG0001400	Prat.g_01521	Prap.g_00528
OG0001401	Prat.g_00655	Prap.g_00040
OG0001402	Prat.g_01170	Prap.g_00471
OG0001403	Prat.g_01250	Prap.g_00562
OG0001404	Prat.g_00825	Prap.g_00315
OG0001405	Prat.g_01292	Prap.g_00060
OG0001406	Prat.g_01397	Prap.g_00163
OG0001407	Prat.g_01402	Prap.g_00166
OG0001408	Prat.g_01447	Prap.g_00211
OG0001409	Prat.g_00646	Prap.g_01858
OG0001410	Prat.g_00827	Prap.g_01921
OG0001412	Prat.g_00872	Prap.g_00676
OG0001417	Prat.g_00749	Prap.g_00826
OG0001418	Prat.g_01524	Prap.g_00598
OG0001419	Prat.g_00864	Prap.g_00684
OG0001420	Prat.g_00695	Prap.g_00659
OG0001421	Prat.g_00700	Prap.g_00654
OG0001422	Prat.g_01226	Prap.g_00616
OG0001423	Prat.g_00624	Prap.g_00620
OG0001424	Prat.g_01449	Prap.g_00214
OG0001428	Prat.g_01323	Prap.g_00095, Prap.g_00093
OG0001429	Prat.g_00906	Prap.g_00267
OG0001432	Prat.g_01522	Prap.g_00527
OG0001434	Prat.g_01579	Prap.g_01914, Prap.g_01819
OG0001435	Prat.g_00649	Prap.g_00492
OG0001439	Prat.g_01005	Prap.g_00750
OG0001440	Prat.g_00941	Prap.g_00304
OG0001441	Prat.g_01523	Prap.g_01894
OG0001443	Prat.g_01173	Prap.g_00475
OG0001445	Prat.g_00381	Prap.g_01890
OG0001446	Prat.g_00380	Prap.g_01889
OG0001447	Prat.g_01195	Prap.g_00482
OG0001448	Prat.g_00810	Prap.g_01896
OG0001452	Prat.g_01848	Prap.g_01521
OG0001454	Prat.g_00658	Prap.g_01311
OG0001455	Prat.g_01505	Prap.g_00629
OG0001457	Prat.g_00779	Prap.g_00794
OG0001459	Prat.g_01290	Prap.g_01947
OG0001460	Prat.g_00833	Prap.g_01125
OG0001461	Prat.g_01047	Prap.g_00349
OG0001462	Prat.g_01194	Prap.g_00496
OG0001463	Prat.g_00420	Prap.g_01305
OG0001465	Prat.g_01216	Prap.g_00520
OG0001466	Prat.g_00635	Prap.g_00226
OG0001468	Prat.g_01755	Prap.g_01613
OG0001473	Prat.g_00857	Prap.g_00690
OG0001482	Prat.g_01237	Prap.g_01884
OG0001483	Prat.g_01243	Prap.g_00555
OG0001486	Prat.g_00737	Prap.g_00838
OG0001487	Prat.g_00588	Prap.g_01143
OG0001488	Prat.g_00173	Prap.g_00998
OG0001504	Prat.g_00732	Prap.g_00843
OG0001505	Prat.g_00460	Prap.g_01901
OG0001506	Prat.g_01198	Prap.g_00503
OG0001522	Prat.g_00656	Prap.g_01859
OG0001526	Prat.g_00698	Prap.g_00656
OG0001531	Prat.g_00630	Prap.g_00622, Prap.g_00595
OG0001535	Prat.g_00975	Prap.g_00718
OG0001544	Prat.g_01517	Prap.g_01902
OG0001545	Prat.g_00711	Prap.g_00862
OG0001546	Prat.g_00850	Prap.g_00745
OG0001587	Prat.g_00378	Prap.g_00898
OG0001588	Prat.g_01227	Prap.g_00517
OG0001593	Prat.g_00422	Prap.g_01304
OG0001608	Prat.g_01466	Prap.g_00230
OG0001622	Prat.g_01511	Prap.g_00590
OG0001631	Prat.g_00596	Prap.g_01134
OG0001632	Prat.g_01467	Prap.g_00221
OG0001633	Prat.g_00854	Prap.g_00229
OG0001634	Prat.g_01512	Prap.g_00589
OG0001635	Prat.g_01513	Prap.g_00588
OG0001636	Prat.g_01514	Prap.g_00587
OG0001697	Prat.g_00675	Prap.g_01812, Prap.g_00673
OG0001711	Prat.g_00041	Prap.g_01837, Prap.g_00579
OG0001714	Prat.g_01395	Prap.g_00161
OG0001715	Prat.g_01794	Prap.g_01574
OG0001716	Prat.g_01125	Prap.g_00425
OG0001717	Prat.g_00687	Prap.g_00666
OG0001718	Prat.g_01581, Prat.g_00677	Prap.g_00672
OG0001719	Prat.g_00349, Prat.g_01328	Prap.g_01371
OG0001721	Prat.g_00651	Prap.g_00648, Prap.g_01920
OG0001735	Prat.g_01551	Prap.g_01816
OG0001735	Prat.g_01564	Prap.g_01844
OG0001736	Prat.g_00733	Prap.g_00842
OG0001737	Prat.g_00043	Prap.g_00914
OG0001738	Prat.g_00109	Prap.g_01064
OG0001739	Prat.g_00108	Prap.g_01065
OG0001740	Prat.g_00107	Prap.g_01066
OG0001741	Prat.g_00097	Prap.g_01077
OG0001742	Prat.g_01231	Prap.g_00513
OG0001743	Prat.g_00244	Prap.g_01473
OG0001744	Prat.g_01638	Prap.g_01733
OG0001745	Prat.g_00529	Prap.g_01203
OG0001746	Prat.g_01262	Prap.g_00575
OG0001747	Prat.g_01143	Prap.g_00443
OG0001748	Prat.g_00766	Prap.g_00808
OG0001749	Prat.g_00756	Prap.g_00818
OG0001750	Prat.g_00950	Prap.g_00313
OG0001751	Prat.g_00940	Prap.g_00303
OG0001752	Prat.g_00935	Prap.g_00297
OG0001753	Prat.g_00892	Prap.g_00253
OG0001754	Prat.g_00952	Prap.g_00694
OG0001755	Prat.g_00729	Prap.g_00846
OG0001756	Prat.g_01032	Prap.g_00778
OG0001757	Prat.g_01218	Prap.g_01908
OG0001758	Prat.g_00986	Prap.g_00729
OG0001759	Prat.g_00979	Prap.g_00722
OG0001760	Prat.g_00706	Prap.g_00868
OG0001761	Prat.g_00746	Prap.g_00829
OG0001762	Prat.g_01060	Prap.g_00362
OG0001763	Prat.g_00120	Prap.g_01053
OG0001764	Prat.g_00371	Prap.g_01348
OG0001765	Prat.g_00339	Prap.g_01380
OG0001766	Prat.g_00338	Prap.g_01381
OG0001767	Prat.g_00337	Prap.g_01382
OG0001768	Prat.g_00336	Prap.g_01383
OG0001769	Prat.g_00335	Prap.g_01384
OG0001770	Prat.g_01741	Prap.g_01627
OG0001771	Prat.g_01725	Prap.g_01643
OG0001772	Prat.g_00129	Prap.g_01044
OG0001773	Prat.g_00832	Prap.g_00891
OG0001774	Prat.g_00181	Prap.g_00990
OG0001775	Prat.g_00187	Prap.g_00984
OG0001776	Prat.g_01221	Prap.g_00547
OG0001777	Prat.g_01847	Prap.g_01522
OG0001778	Prat.g_01851	Prap.g_01518
OG0001779	Prat.g_01852	Prap.g_01517
OG0001780	Prat.g_00945	Prap.g_00308
OG0001781	Prat.g_01859	Prap.g_01512
OG0001782	Prat.g_01868	Prap.g_01503
OG0001795	Prat.g_00526	Prap.g_01206
OG0001798	Prat.g_00608	Prap.g_01809
OG0001799	Prat.g_01450	Prap.g_00215
OG0001801	Prat.g_01207	Prap.g_00506
OG0001802	Prat.g_00638	Prap.g_00603
OG0001803	Prat.g_00927	Prap.g_00290
OG0001805	Prat.g_00689	Prap.g_00665
OG0001831	Prat.g_01160	Prap.g_00461
OG0001834	Prat.g_00780	Prap.g_00604
OG0001835	Prat.g_01501	Prap.g_01124
OG0001836	Prat.g_01196	Prap.g_00483
OG0001852	Prat.g_00623	Prap.g_00016
OG0001857	Prat.g_01183	Prap.g_00485, Prap.g_00223
OG0001858	Prat.g_01553	Prap.g_01864
OG0001878	Prat.g_01536	Prap.g_01832
OG0001881	Prat.g_01205	Prap.g_01807
OG0001883	Prat.g_00035	Prap.g_00920
OG0001884	Prat.g_01782	Prap.g_01586
OG0001885	Prat.g_01406	Prap.g_00170
OG0001886	Prat.g_00524	Prap.g_01208
OG0001887	Prat.g_01133	Prap.g_00433
OG0001891	Prat.g_00770	Prap.g_00804
OG0001892	Prat.g_01220	Prap.g_01895
OG0001893	Prat.g_00954	Prap.g_00696
OG0001894	Prat.g_00882	Prap.g_00246
OG0001895	Prat.g_00064	Prap.g_00883
OG0001896	Prat.g_00628	Prap.g_00624
OG0001897	Prat.g_00357	Prap.g_01363
OG0001898	Prat.g_00259	Prap.g_01458
OG0001899	Prat.g_00050	Prap.g_00907
OG0001900	Prat.g_00049	Prap.g_00908
OG0001901	Prat.g_00045	Prap.g_00912
OG0001902	Prat.g_01876	Prap.g_01494
OG0001903	Prat.g_01506, Prat.g_01562	Prap.g_01799
OG0001904	Prat.g_01206	Prap.g_01900
OG0001921	Prat.g_01085	Prap.g_00387
OG0001923	Prat.g_00625	Prap.g_01835
OG0001924	Prat.g_00650	Prap.g_00231
OG0001925	Prat.g_00664	Prap.g_00234
OG0001926	Prat.g_01209	Prap.g_00626
OG0001927	Prat.g_00681	Prap.g_00670
OG0001928	Prat.g_00342	Prap.g_01377
OG0001929	Prat.g_00427	Prap.g_01299
OG0001930	Prat.g_00457	Prap.g_01271
OG0001931	Prat.g_00787	Prap.g_00792
OG0001932	Prat.g_00806	Prap.g_00332
OG0001933	Prat.g_01490	Prap.g_01910
OG0001934	Prat.g_00696	Prap.g_00658
OG0001935	Prat.g_00662	Prap.g_00318
OG0001936	Prat.g_00642	Prap.g_00597
OG0001937	Prat.g_01526	Prap.g_00602
OG0001938	Prat.g_00819	Prap.g_00026
OG0001939	Prat.g_00673	Prap.g_01426
OG0001941	Prat.g_00599	Prap.g_01131
OG0001942	Prat.g_00598	Prap.g_01132
OG0001943	Prat.g_01186	Prap.g_00489
OG0001944	Prat.g_01438	Prap.g_00201
OG0001945	Prat.g_01556	Prap.g_01879
OG0001946	Prat.g_01185	Prap.g_00487
OG0001947	Prat.g_01481	Prap.g_00001
OG0001948	Prat.g_01758	Prap.g_01610
OG0001951	Prat.g_00782	Prap.g_00094
OG0001962	Prat.g_00786	Prap.g_00583
OG0001963	Prat.g_00785	Prap.g_00582
OG0001964	Prat.g_00784	Prap.g_00581
OG0001968	Prat.g_01404	Prap.g_00168
OG0001973	Prat.g_00155	Prap.g_01015
OG0001980	Prat.g_00853	Prap.g_00288
OG0001981	Prat.g_01276	Prap.g_00100
OG0001995	Prat.g_00030	Prap.g_00926
OG0002002	Prat.g_01659	Prap.g_01711
OG0002003	Prat.g_01331	Prap.g_01609
OG0002008	Prat.g_00661	Prap.g_00507
OG0002009	Prat.g_01223	Prap.g_00523
OG0002015	Prat.g_00674	Prap.g_00674
OG0002017	Prat.g_01464	Prap.g_00529
OG0002018	Prat.g_00382	Prap.g_01891
OG0002049	Prat.g_01222	Prap.g_00508
OG0002050	Prat.g_00683	Prap.g_00668
OG0002080	Prat.g_01233	Prap.g_00631
OG0002087	Prat.g_00633	Prap.g_00009
OG0002094	Prat.g_01540	Prap.g_01850
OG0002096	Prat.g_00343	Prap.g_01376
OG0002097	Prat.g_01465	Prap.g_01313
OG0002098	Prat.g_00168	Prap.g_00594
OG0002099	Prat.g_01232	Prap.g_00593
OG0002101	Prat.g_00682	Prap.g_00669
OG0002102	Prat.g_01052	Prap.g_00354
OG0002103	Prat.g_01132	Prap.g_00432
OG0002104	Prat.g_01488	Prap.g_00490
OG0002105	Prat.g_00645	Prap.g_00497
OG0002106	Prat.g_01453	Prap.g_00219
OG0002107	Prat.g_00670	Prap.g_00222
OG0002109	Prat.g_01518	Prap.g_01922
OG0002112	Prat.g_01537	Prap.g_01831
OG0002113	Prat.g_01538	Prap.g_01830
OG0002114	Prat.g_01591	Prap.g_01780
OG0002160	Prat.g_00636	Prap.g_00608
OG0002161	Prat.g_00641	Prap.g_00600
OG0002164	Prat.g_01229	Prap.g_00002
OG0002166	Prat.g_00781	Prap.g_00532
OG0002167	Prat.g_01483	Prap.g_00546
OG0002169	Prat.g_01576	Prap.g_01852
OG0002217	Prat.g_00232	Prap.g_01484
OG0002223	Prat.g_00690	Prap.g_00664
OG0002225	Prat.g_00860	Prap.g_00687
OG0002332	Prat.g_00820	Prap.g_00526
OG0002334	Prat.g_01494	Prap.g_01892
