Orthogroup	Prat	Prbb
OG0001102	Prat.g_01698	Prbb.g_01972
OG0001103	Prat.g_01699	Prbb.g_01973
OG0001104	Prat.g_01700	Prbb.g_01974
OG0001105	Prat.g_01701	Prbb.g_01975
OG0001106	Prat.g_01702	Prbb.g_01976
OG0001107	Prat.g_01703	Prbb.g_01977
OG0001108	Prat.g_01704	Prbb.g_01978
OG0001109	Prat.g_01705	Prbb.g_01979
OG0001110	Prat.g_01706	Prbb.g_01980
OG0001111	Prat.g_01707	Prbb.g_01981
OG0001112	Prat.g_01708	Prbb.g_01982
OG0001113	Prat.g_01709	Prbb.g_01983
OG0001114	Prat.g_01710	Prbb.g_01984
OG0001115	Prat.g_01711	Prbb.g_01985
OG0001116	Prat.g_01712	Prbb.g_01986
OG0001117	Prat.g_01713	Prbb.g_01987
OG0001118	Prat.g_01714	Prbb.g_01988
OG0001119	Prat.g_01715	Prbb.g_01989
OG0001120	Prat.g_01327	Prbb.g_01990
OG0001121	Prat.g_01717	Prbb.g_01992
OG0001122	Prat.g_01718	Prbb.g_01993
OG0001123	Prat.g_01719	Prbb.g_01994
OG0001124	Prat.g_01721	Prbb.g_01996
OG0001125	Prat.g_01723	Prbb.g_01998
OG0001126	Prat.g_01724	Prbb.g_01999
OG0001127	Prat.g_01727	Prbb.g_02002
OG0001128	Prat.g_01728	Prbb.g_02003
OG0001129	Prat.g_01729	Prbb.g_02004
OG0001130	Prat.g_01732	Prbb.g_02007
OG0001131	Prat.g_01733	Prbb.g_02008
OG0001132	Prat.g_01734	Prbb.g_02009
OG0001133	Prat.g_01735	Prbb.g_02010
OG0001134	Prat.g_01736	Prbb.g_02011
OG0001135	Prat.g_01737	Prbb.g_02012
OG0001136	Prat.g_01738	Prbb.g_02013
OG0001137	Prat.g_01739	Prbb.g_02014
OG0001138	Prat.g_01740	Prbb.g_02015
OG0001139	Prat.g_01742	Prbb.g_02017
OG0001140	Prat.g_01744	Prbb.g_02018
OG0001141	Prat.g_01745	Prbb.g_02019
OG0001142	Prat.g_01748	Prbb.g_02024
OG0001143	Prat.g_01749	Prbb.g_02025
OG0001144	Prat.g_01750	Prbb.g_02026
OG0001145	Prat.g_01751	Prbb.g_02027
OG0001146	Prat.g_01752	Prbb.g_02028
OG0001147	Prat.g_01753	Prbb.g_02029
OG0001148	Prat.g_01754	Prbb.g_02030
OG0001149	Prat.g_01756	Prbb.g_02031
OG0001150	Prat.g_01757	Prbb.g_02032
OG0001151	Prat.g_01760	Prbb.g_02035
OG0001152	Prat.g_01761	Prbb.g_02036
OG0001153	Prat.g_01762	Prbb.g_02037
OG0001154	Prat.g_01764	Prbb.g_02039
OG0001155	Prat.g_01766	Prbb.g_02041
OG0001156	Prat.g_01768	Prbb.g_02043
OG0001157	Prat.g_01770	Prbb.g_02045
OG0001158	Prat.g_01772	Prbb.g_02047
OG0001159	Prat.g_01773	Prbb.g_02048
OG0001160	Prat.g_01775	Prbb.g_02049
OG0001161	Prat.g_01776	Prbb.g_02050
OG0001162	Prat.g_01777	Prbb.g_02051
OG0001163	Prat.g_01778	Prbb.g_02052
OG0001164	Prat.g_01779	Prbb.g_02053
OG0001165	Prat.g_01780	Prbb.g_02054
OG0001166	Prat.g_01781	Prbb.g_02055
OG0001167	Prat.g_01783	Prbb.g_02056
OG0001168	Prat.g_01784	Prbb.g_02057
OG0001169	Prat.g_01785	Prbb.g_02058
OG0001170	Prat.g_01786	Prbb.g_02059
OG0001171	Prat.g_01787	Prbb.g_02060
OG0001172	Prat.g_01789	Prbb.g_02062
OG0001173	Prat.g_01791	Prbb.g_02064
OG0001174	Prat.g_01792	Prbb.g_02065
OG0001175	Prat.g_01793	Prbb.g_02066
OG0001176	Prat.g_01795	Prbb.g_02068
OG0001177	Prat.g_01797	Prbb.g_02070
OG0001178	Prat.g_01800	Prbb.g_02074
OG0001179	Prat.g_01801	Prbb.g_02075
OG0001180	Prat.g_01802	Prbb.g_02076
OG0001181	Prat.g_01803	Prbb.g_02077
OG0001182	Prat.g_01804	Prbb.g_02078
OG0001183	Prat.g_01805	Prbb.g_02079
OG0001184	Prat.g_01807	Prbb.g_02097
OG0001185	Prat.g_01809	Prbb.g_02099
OG0001186	Prat.g_01810	Prbb.g_02100
OG0001187	Prat.g_01811	Prbb.g_02101
OG0001188	Prat.g_01812	Prbb.g_02102
OG0001189	Prat.g_01813	Prbb.g_02103
OG0001190	Prat.g_01814	Prbb.g_02104
OG0001191	Prat.g_01815	Prbb.g_02105
OG0001192	Prat.g_01816	Prbb.g_02106
OG0001193	Prat.g_01817	Prbb.g_02107
OG0001194	Prat.g_01818	Prbb.g_02108
OG0001195	Prat.g_01819	Prbb.g_02109
OG0001196	Prat.g_01820	Prbb.g_02110
OG0001197	Prat.g_01821	Prbb.g_02111
OG0001198	Prat.g_01822	Prbb.g_02112
OG0001199	Prat.g_01823	Prbb.g_02113
OG0001200	Prat.g_01824	Prbb.g_02114
OG0001201	Prat.g_01825	Prbb.g_02115
OG0001202	Prat.g_01826	Prbb.g_02116
OG0001203	Prat.g_01828	Prbb.g_02118
OG0001204	Prat.g_01830	Prbb.g_02120
OG0001205	Prat.g_01832	Prbb.g_02122
OG0001206	Prat.g_01833	Prbb.g_02123
OG0001207	Prat.g_01834	Prbb.g_02124
OG0001208	Prat.g_01835	Prbb.g_02125
OG0001209	Prat.g_01836	Prbb.g_02126
OG0001210	Prat.g_01837	Prbb.g_02127
OG0001211	Prat.g_01838	Prbb.g_02128
OG0001212	Prat.g_01839	Prbb.g_02129
OG0001213	Prat.g_01840	Prbb.g_02130
OG0001214	Prat.g_01842	Prbb.g_02132
OG0001215	Prat.g_01843	Prbb.g_02133
OG0001216	Prat.g_01844	Prbb.g_02134
OG0001217	Prat.g_01845	Prbb.g_02135
OG0001218	Prat.g_01846	Prbb.g_02136
OG0001219	Prat.g_01849	Prbb.g_02139
OG0001220	Prat.g_01850	Prbb.g_02140
OG0001221	Prat.g_01856	Prbb.g_02145
OG0001222	Prat.g_01857	Prbb.g_02146
OG0001223	Prat.g_01858	Prbb.g_02147
OG0001224	Prat.g_01860	Prbb.g_02149
OG0001225	Prat.g_01861	Prbb.g_02150
OG0001226	Prat.g_01862	Prbb.g_02151
OG0001227	Prat.g_01863	Prbb.g_02152
OG0001228	Prat.g_01864	Prbb.g_02153
OG0001229	Prat.g_01865	Prbb.g_02154
OG0001230	Prat.g_01866	Prbb.g_02155
OG0001231	Prat.g_01867	Prbb.g_02156
OG0001232	Prat.g_01869	Prbb.g_02164
OG0001233	Prat.g_01870	Prbb.g_02165
OG0001234	Prat.g_01871	Prbb.g_02166
OG0001235	Prat.g_01872	Prbb.g_02167
OG0001236	Prat.g_01874	Prbb.g_02169
OG0001237	Prat.g_01875	Prbb.g_02170
OG0001238	Prat.g_01879	Prbb.g_02173
OG0001239	Prat.g_01880	Prbb.g_02174
OG0001240	Prat.g_01881	Prbb.g_02175
OG0001241	Prat.g_01884	Prbb.g_02178
OG0001242	Prat.g_01885	Prbb.g_02180
OG0001243	Prat.g_01886	Prbb.g_02181
OG0001244	Prat.g_01887	Prbb.g_02182
OG0001245	Prat.g_01888	Prbb.g_02183
OG0001246	Prat.g_01889	Prbb.g_02185
OG0001247	Prat.g_01890	Prbb.g_02186
OG0001248	Prat.g_01891	Prbb.g_02187
OG0001249	Prat.g_01892	Prbb.g_02188
OG0001250	Prat.g_01893	Prbb.g_02189
OG0001251	Prat.g_01269	Prbb.g_00147
OG0001252	Prat.g_00137	Prbb.g_00195
OG0001253	Prat.g_00149	Prbb.g_00207
OG0001255	Prat.g_00347	Prbb.g_00393
OG0001257	Prat.g_00442	Prbb.g_00487
OG0001258	Prat.g_00459	Prbb.g_00502
OG0001259	Prat.g_00552	Prbb.g_00590
OG0001260	Prat.g_00831	Prbb.g_01027, Prbb.g_01446
OG0001261	Prat.g_01003	Prbb.g_00818
OG0001262	Prat.g_00987	Prbb.g_01370
OG0001263	Prat.g_01176	Prbb.g_00909
OG0001264	Prat.g_00715	Prbb.g_00931
OG0001265	Prat.g_00937	Prbb.g_01043
OG0001267	Prat.g_01172	Prbb.g_01534
OG0001268	Prat.g_01158	Prbb.g_01520
OG0001269	Prat.g_01283	Prbb.g_01609
OG0001270	Prat.g_01398	Prbb.g_01727
OG0001271	Prat.g_01413	Prbb.g_01739
OG0001273	Prat.g_00481	Prbb.g_00522
OG0001274	Prat.g_01500	Prbb.g_01778
OG0001275	Prat.g_00659, Prat.g_00660	Prbb.g_01086
OG0001277	Prat.g_01578, Prat.g_01542	Prbb.g_01790, Prbb.g_01899
OG0001278	Prat.g_01583	Prbb.g_01815
OG0001279	Prat.g_01587	Prbb.g_01819
OG0001280	Prat.g_01590	Prbb.g_01822
OG0001281	Prat.g_01660	Prbb.g_01926
OG0001282	Prat.g_01597	Prbb.g_01279
OG0001283	Prat.g_01767	Prbb.g_02042
OG0001284	Prat.g_01799	Prbb.g_02073
OG0001285	Prat.g_01829	Prbb.g_02119
OG0001286	Prat.g_01883	Prbb.g_02177
OG0001287	Prat.g_00648	Prbb.g_01180
OG0001288	Prat.g_00397	Prbb.g_00442
OG0001290	Prat.g_00032	Prbb.g_00031
OG0001291	Prat.g_00068	Prbb.g_00126
OG0001293	Prat.g_00073	Prbb.g_00131
OG0001294	Prat.g_00090	Prbb.g_00148
OG0001296	Prat.g_00125	Prbb.g_00183
OG0001297	Prat.g_00201	Prbb.g_00256
OG0001299	Prat.g_00258	Prbb.g_00308
OG0001300	Prat.g_00375	Prbb.g_01077
OG0001301	Prat.g_01088	Prbb.g_00638
OG0001303	Prat.g_01217	Prbb.g_00754
OG0001305	Prat.g_00961	Prbb.g_01066
OG0001306	Prat.g_00817	Prbb.g_02163
OG0001308	Prat.g_01470	Prbb.g_01071
OG0001309	Prat.g_01831	Prbb.g_02121
OG0001312	Prat.g_01284	Prbb.g_01610
OG0001314	Prat.g_01614	Prbb.g_01844
OG0001315	Prat.g_01651	Prbb.g_01879
OG0001316	Prat.g_01763	Prbb.g_02038
OG0001318	Prat.g_00140	Prbb.g_00199
OG0001319	Prat.g_00243	Prbb.g_00295
OG0001320	Prat.g_01215	Prbb.g_01542
OG0001322	Prat.g_00852	Prbb.g_00747
OG0001323	Prat.g_00704	Prbb.g_00921
OG0001325	Prat.g_01234, Prat.g_01492	Prbb.g_01325
OG0001326	Prat.g_01489	Prbb.g_01207
OG0001327	Prat.g_01468	Prbb.g_01579
OG0001328	Prat.g_01254	Prbb.g_01591
OG0001329	Prat.g_01877	Prbb.g_02171
OG0001330	Prat.g_01446	Prbb.g_01774
OG0001331	Prat.g_01588	Prbb.g_01820
OG0001332	Prat.g_01640	Prbb.g_01868
OG0001333	Prat.g_01730	Prbb.g_02005
OG0001334	Prat.g_01790	Prbb.g_02063
OG0001335	Prat.g_01827	Prbb.g_02117
OG0001336	Prat.g_00127	Prbb.g_00186
OG0001338	Prat.g_00379, Prat.g_00385	Prbb.g_01103
OG0001344	Prat.g_01546	Prbb.g_01553, Prbb.g_01628
OG0001348	Prat.g_00467, Prat.g_01485	Prbb.g_00508
OG0001349	Prat.g_00472	Prbb.g_00513
OG0001350	Prat.g_00477	Prbb.g_00518
OG0001352	Prat.g_01577, Prat.g_00755	Prbb.g_00687
OG0001356	Prat.g_00692	Prbb.g_00912
OG0001359	Prat.g_01555	Prbb.g_01892
OG0001360	Prat.g_01554	Prbb.g_01893
OG0001362	Prat.g_00828	Prbb.g_01196
OG0001364	Prat.g_01433	Prbb.g_01759
OG0001365	Prat.g_01460	Prbb.g_00955
OG0001368	Prat.g_01798	Prbb.g_02072
OG0001369	Prat.g_00938	Prbb.g_01044
OG0001370	Prat.g_00632, Prat.g_00818	Prbb.g_01213, Prbb.g_01193
OG0001371	Prat.g_00063	Prbb.g_00122
OG0001372	Prat.g_00065	Prbb.g_00123
OG0001373	Prat.g_00072	Prbb.g_00130
OG0001374	Prat.g_00085	Prbb.g_00142
OG0001376	Prat.g_00239	Prbb.g_00291
OG0001377	Prat.g_00263	Prbb.g_00312
OG0001379	Prat.g_01396	Prbb.g_01725
OG0001380	Prat.g_00771	Prbb.g_01073
OG0001381	Prat.g_00416	Prbb.g_00459
OG0001382	Prat.g_00423	Prbb.g_00467
OG0001383	Prat.g_00474	Prbb.g_00515
OG0001385	Prat.g_01057	Prbb.g_00669
OG0001386	Prat.g_00748	Prbb.g_00679
OG0001387	Prat.g_00750	Prbb.g_00681
OG0001388	Prat.g_00760	Prbb.g_00692
OG0001389	Prat.g_00793	Prbb.g_00718
OG0001390	Prat.g_01225	Prbb.g_00086
OG0001391	Prat.g_00858	Prbb.g_00957
OG0001392	Prat.g_00691	Prbb.g_00911
OG0001393	Prat.g_00693	Prbb.g_00913
OG0001394	Prat.g_00721	Prbb.g_00937
OG0001395	Prat.g_00724	Prbb.g_00941
OG0001396	Prat.g_01550	Prbb.g_01388
OG0001397	Prat.g_00949	Prbb.g_01052
OG0001398	Prat.g_00969	Prbb.g_00888
OG0001399	Prat.g_00679	Prbb.g_00910
OG0001400	Prat.g_01521	Prbb.g_00903
OG0001401	Prat.g_00655	Prbb.g_01139
OG0001402	Prat.g_01170	Prbb.g_01532
OG0001403	Prat.g_01250	Prbb.g_01587
OG0001404	Prat.g_00825	Prbb.g_01116
OG0001405	Prat.g_01292	Prbb.g_01640
OG0001406	Prat.g_01397	Prbb.g_01726
OG0001407	Prat.g_01402	Prbb.g_01730
OG0001408	Prat.g_01447	Prbb.g_01775
OG0001409	Prat.g_00646	Prbb.g_01141
OG0001410	Prat.g_00827	Prbb.g_01125
OG0001411	Prat.g_01533	Prbb.g_00885, Prbb.g_00426, Prbb.g_01166
OG0001412	Prat.g_00872	Prbb.g_00969
OG0001415	Prat.g_00333	Prbb.g_00377
OG0001416	Prat.g_00484	Prbb.g_00525
OG0001417	Prat.g_00749	Prbb.g_00680
OG0001418	Prat.g_01524	Prbb.g_01179
OG0001419	Prat.g_00864	Prbb.g_00961
OG0001420	Prat.g_00695	Prbb.g_01913
OG0001421	Prat.g_00700	Prbb.g_00918
OG0001422	Prat.g_01226	Prbb.g_00740
OG0001423	Prat.g_00624	Prbb.g_01223
OG0001424	Prat.g_01449	Prbb.g_01895
OG0001426	Prat.g_01878	Prbb.g_02172
OG0001429	Prat.g_00906	Prbb.g_01001
OG0001432	Prat.g_01522	Prbb.g_00750
OG0001433	Prat.g_00668	Prbb.g_01187
OG0001434	Prat.g_01579	Prbb.g_01270
OG0001435	Prat.g_00649	Prbb.g_01113
OG0001441	Prat.g_01523	Prbb.g_01365
OG0001445	Prat.g_00381	Prbb.g_01634
OG0001446	Prat.g_00380	Prbb.g_01635
OG0001447	Prat.g_01195	Prbb.g_01636
OG0001448	Prat.g_00810	Prbb.g_00732
OG0001452	Prat.g_01848	Prbb.g_02138
OG0001455	Prat.g_01505	Prbb.g_01112
OG0001459	Prat.g_01290	Prbb.g_00115
OG0001461	Prat.g_01047	Prbb.g_00773
OG0001464	Prat.g_00654	Prbb.g_01448, Prbb.g_01021
OG0001465	Prat.g_01216	Prbb.g_00901
OG0001466	Prat.g_00635	Prbb.g_01248
OG0001472	Prat.g_00972	Prbb.g_00849
OG0001473	Prat.g_00857	Prbb.g_00956
OG0001482	Prat.g_01237	Prbb.g_00464
OG0001486	Prat.g_00737	Prbb.g_00953
OG0001487	Prat.g_00588	Prbb.g_00625
OG0001491	Prat.g_00643	Prbb.g_01105
OG0001504	Prat.g_00732	Prbb.g_00948
OG0001505	Prat.g_00460	Prbb.g_01281
OG0001507	Prat.g_01174	Prbb.g_01536
OG0001510	Prat.g_01747	Prbb.g_02022
OG0001515	Prat.g_00652	Prbb.g_01788
OG0001522	Prat.g_00656	Prbb.g_01338
OG0001523	Prat.g_00667	Prbb.g_00110
OG0001524	Prat.g_00620	Prbb.g_01249
OG0001526	Prat.g_00698	Prbb.g_00916
OG0001531	Prat.g_00630	Prbb.g_01176
OG0001535	Prat.g_00975	Prbb.g_00846
OG0001536	Prat.g_00631	Prbb.g_01097
OG0001544	Prat.g_01517	Prbb.g_01210
OG0001545	Prat.g_00711	Prbb.g_00928
OG0001546	Prat.g_00850	Prbb.g_00820
OG0001587	Prat.g_00378	Prbb.g_01437
OG0001588	Prat.g_01227	Prbb.g_01896
OG0001593	Prat.g_00422	Prbb.g_01235
OG0001605	Prat.g_01681	Prbb.g_01944
OG0001608	Prat.g_01466	Prbb.g_01949
OG0001620	Prat.g_01271	Prbb.g_00870
OG0001622	Prat.g_01511	Prbb.g_01412
OG0001632	Prat.g_01467	Prbb.g_01253
OG0001633	Prat.g_00854	Prbb.g_01914
OG0001634	Prat.g_01512	Prbb.g_01413
OG0001635	Prat.g_01513	Prbb.g_01414
OG0001636	Prat.g_01514	Prbb.g_01415
OG0001714	Prat.g_01395	Prbb.g_01724
OG0001715	Prat.g_01794	Prbb.g_02067
OG0001716	Prat.g_01125	Prbb.g_01485
OG0001717	Prat.g_00687	Prbb.g_01084
OG0001718	Prat.g_01581, Prat.g_00677	Prbb.g_00113
OG0001719	Prat.g_00349, Prat.g_01328	Prbb.g_00395
OG0001721	Prat.g_00651	Prbb.g_01202
OG0001729	Prat.g_01315, Prat.g_01268	Prbb.g_00872
OG0001736	Prat.g_00733	Prbb.g_00949
OG0001737	Prat.g_00043	Prbb.g_00056
OG0001738	Prat.g_00109	Prbb.g_00167
OG0001739	Prat.g_00108	Prbb.g_00166
OG0001740	Prat.g_00107	Prbb.g_00165
OG0001741	Prat.g_00097	Prbb.g_00155
OG0001742	Prat.g_01231	Prbb.g_01801
OG0001743	Prat.g_00244	Prbb.g_00296
OG0001744	Prat.g_01638	Prbb.g_01866
OG0001745	Prat.g_00529	Prbb.g_00569
OG0001746	Prat.g_01262	Prbb.g_01599
OG0001747	Prat.g_01143	Prbb.g_01503
OG0001748	Prat.g_00766	Prbb.g_00699
OG0001749	Prat.g_00756	Prbb.g_00688
OG0001750	Prat.g_00950	Prbb.g_01053
OG0001751	Prat.g_00940	Prbb.g_01046
OG0001752	Prat.g_00935	Prbb.g_01041
OG0001753	Prat.g_00892	Prbb.g_00987
OG0001754	Prat.g_00952	Prbb.g_01056
OG0001755	Prat.g_00729	Prbb.g_00945
OG0001756	Prat.g_01032	Prbb.g_00788
OG0001757	Prat.g_01218	Prbb.g_00092
OG0001758	Prat.g_00986	Prbb.g_01621
OG0001759	Prat.g_00979	Prbb.g_00842
OG0001760	Prat.g_00706	Prbb.g_00923
OG0001761	Prat.g_00746	Prbb.g_00676
OG0001762	Prat.g_01060	Prbb.g_00666
OG0001763	Prat.g_00120	Prbb.g_00178
OG0001764	Prat.g_00371	Prbb.g_00417
OG0001765	Prat.g_00339	Prbb.g_00383
OG0001766	Prat.g_00338	Prbb.g_00382
OG0001767	Prat.g_00337	Prbb.g_00381
OG0001768	Prat.g_00336	Prbb.g_00380
OG0001769	Prat.g_00335	Prbb.g_00379
OG0001770	Prat.g_01741	Prbb.g_02016
OG0001771	Prat.g_01725	Prbb.g_02000
OG0001772	Prat.g_00129	Prbb.g_00188
OG0001773	Prat.g_00832	Prbb.g_00709
OG0001774	Prat.g_00181	Prbb.g_00236
OG0001775	Prat.g_00187	Prbb.g_00242
OG0001776	Prat.g_01221	Prbb.g_00896
OG0001777	Prat.g_01847	Prbb.g_02137
OG0001778	Prat.g_01851	Prbb.g_02141
OG0001779	Prat.g_01852	Prbb.g_02142
OG0001780	Prat.g_00945	Prbb.g_00894
OG0001781	Prat.g_01859	Prbb.g_02148
OG0001782	Prat.g_01868	Prbb.g_02162
OG0001797	Prat.g_00621	Prbb.g_01221
OG0001799	Prat.g_01450	Prbb.g_00905
OG0001801	Prat.g_01207	Prbb.g_01386
OG0001802	Prat.g_00638	Prbb.g_01565
OG0001803	Prat.g_00927	Prbb.g_01035
OG0001805	Prat.g_00689	Prbb.g_00104, Prbb.g_01075
OG0001831	Prat.g_01160	Prbb.g_01522
OG0001834	Prat.g_00780	Prbb.g_01079
OG0001835	Prat.g_01501	Prbb.g_01410, Prbb.g_01299
OG0001836	Prat.g_01196	Prbb.g_01633
OG0001847	Prat.g_00077	Prbb.g_01894
OG0001852	Prat.g_00623	Prbb.g_01382
OG0001856	Prat.g_01201	Prbb.g_01136, Prbb.g_01263, Prbb.g_00093
OG0001874	Prat.g_00669	Prbb.g_01117
OG0001903	Prat.g_01506, Prat.g_01562	Prbb.g_01251
OG0001904	Prat.g_01206	Prbb.g_01798
OG0001926	Prat.g_01209	Prbb.g_00098
OG0001927	Prat.g_00681	Prbb.g_00106
OG0001928	Prat.g_00342	Prbb.g_00385
OG0001929	Prat.g_00427	Prbb.g_00471
OG0001930	Prat.g_00457	Prbb.g_00500
OG0001931	Prat.g_00787	Prbb.g_00712
OG0001932	Prat.g_00806	Prbb.g_00728
OG0001933	Prat.g_01490	Prbb.g_00850
OG0001934	Prat.g_00696	Prbb.g_00915
OG0001935	Prat.g_00662	Prbb.g_01072
OG0001936	Prat.g_00642	Prbb.g_01143
OG0001937	Prat.g_01526	Prbb.g_01276
OG0001938	Prat.g_00819	Prbb.g_01283
OG0001939	Prat.g_00673	Prbb.g_01307
OG0001941	Prat.g_00599	Prbb.g_01453
OG0001942	Prat.g_00598	Prbb.g_01454
OG0001943	Prat.g_01186	Prbb.g_01548
OG0001944	Prat.g_01438	Prbb.g_01764
OG0001945	Prat.g_01556	Prbb.g_01891
OG0001946	Prat.g_01185	Prbb.g_01918
OG0001947	Prat.g_01481	Prbb.g_01950
OG0001948	Prat.g_01758	Prbb.g_02033
OG0001955	Prat.g_01543	Prbb.g_01417
OG0001965	Prat.g_01149	Prbb.g_01131
OG0001969	Prat.g_01568	Prbb.g_01810
OG0002008	Prat.g_00661	Prbb.g_01091
OG0002009	Prat.g_01223	Prbb.g_01095
OG0002015	Prat.g_00674	Prbb.g_01797
OG0002018	Prat.g_00382	Prbb.g_01427
OG0002036	Prat.g_00237	Prbb.g_00289
OG0002038	Prat.g_00437	Prbb.g_00481
OG0002041	Prat.g_00289	Prbb.g_00333
OG0002043	Prat.g_01459	Prbb.g_00198
OG0002045	Prat.g_01475	Prbb.g_01128
OG0002049	Prat.g_01222	Prbb.g_01441
OG0002050	Prat.g_00683	Prbb.g_00908
OG0002072	Prat.g_00521	Prbb.g_00563
OG0002074	Prat.g_00830	Prbb.g_01055
OG0002075	Prat.g_01347	Prbb.g_01682
OG0002080	Prat.g_01233	Prbb.g_01561
OG0002087	Prat.g_00633	Prbb.g_01194
OG0002093	Prat.g_00672	Prbb.g_01543
OG0002094	Prat.g_01540	Prbb.g_00884
OG0002144	Prat.g_01527	Prbb.g_00869
OG0002213	Prat.g_01478	Prbb.g_02179
OG0002216	Prat.g_00676	Prbb.g_01278
OG0002314	Prat.g_00703	Prbb.g_00920
OG0002322	Prat.g_00653	Prbb.g_01224
OG0002382	Prat.g_01270	Prbb.g_00871
OG0002426	Prat.g_01461	Prbb.g_00797
OG0002428	Prat.g_00823	Prbb.g_01092
OG0003026	Prat.g_00663	Prbb.g_01087
OG0003032	Prat.g_01482	Prbb.g_01951
OG0003278	Prat.g_00629	Prbb.g_01177
