Orthogroup	Prat	Prac
OG0001170	Prat.g_01786	Prac.g_00039
OG0001171	Prat.g_01787	Prac.g_00040
OG0001172	Prat.g_01789	Prac.g_00042
OG0001173	Prat.g_01791	Prac.g_00044
OG0001174	Prat.g_01792	Prac.g_00045
OG0001175	Prat.g_01793	Prac.g_00046
OG0001176	Prat.g_01795	Prac.g_00047
OG0001177	Prat.g_01797	Prac.g_00049
OG0001178	Prat.g_01800	Prac.g_00051
OG0001179	Prat.g_01801	Prac.g_00052
OG0001180	Prat.g_01802	Prac.g_00053
OG0001181	Prat.g_01803	Prac.g_00054
OG0001182	Prat.g_01804	Prac.g_00055
OG0001183	Prat.g_01805	Prac.g_00056
OG0001184	Prat.g_01807	Prac.g_00058
OG0001185	Prat.g_01809	Prac.g_00061
OG0001186	Prat.g_01810	Prac.g_00062
OG0001187	Prat.g_01811	Prac.g_00063
OG0001188	Prat.g_01812	Prac.g_00064
OG0001189	Prat.g_01813	Prac.g_00065
OG0001190	Prat.g_01814	Prac.g_00066
OG0001191	Prat.g_01815	Prac.g_00067
OG0001192	Prat.g_01816	Prac.g_00068
OG0001193	Prat.g_01817	Prac.g_00069
OG0001194	Prat.g_01818	Prac.g_00070
OG0001195	Prat.g_01819	Prac.g_00071
OG0001196	Prat.g_01820	Prac.g_00072
OG0001197	Prat.g_01821	Prac.g_00073
OG0001198	Prat.g_01822	Prac.g_00074
OG0001199	Prat.g_01823	Prac.g_00075
OG0001200	Prat.g_01824	Prac.g_00076
OG0001201	Prat.g_01825	Prac.g_00077
OG0001202	Prat.g_01826	Prac.g_00078
OG0001203	Prat.g_01828	Prac.g_00080
OG0001204	Prat.g_01830	Prac.g_00082
OG0001205	Prat.g_01832	Prac.g_00083
OG0001206	Prat.g_01833	Prac.g_00084
OG0001207	Prat.g_01834	Prac.g_00085
OG0001208	Prat.g_01835	Prac.g_00086
OG0001209	Prat.g_01836	Prac.g_00087
OG0001210	Prat.g_01837	Prac.g_00088
OG0001211	Prat.g_01838	Prac.g_00089
OG0001212	Prat.g_01839	Prac.g_00090
OG0001213	Prat.g_01840	Prac.g_00091
OG0001214	Prat.g_01842	Prac.g_00093
OG0001215	Prat.g_01843	Prac.g_00094
OG0001216	Prat.g_01844	Prac.g_00095
OG0001217	Prat.g_01845	Prac.g_00096
OG0001218	Prat.g_01846	Prac.g_00097
OG0001219	Prat.g_01849	Prac.g_00099
OG0001220	Prat.g_01850	Prac.g_00100
OG0001221	Prat.g_01856	Prac.g_00103
OG0001222	Prat.g_01857	Prac.g_00104
OG0001223	Prat.g_01858	Prac.g_00105
OG0001224	Prat.g_01860	Prac.g_00106
OG0001225	Prat.g_01861	Prac.g_00107
OG0001226	Prat.g_01862	Prac.g_00108
OG0001227	Prat.g_01863	Prac.g_00109
OG0001228	Prat.g_01864	Prac.g_00110
OG0001229	Prat.g_01865	Prac.g_00111
OG0001230	Prat.g_01866	Prac.g_00112
OG0001231	Prat.g_01867	Prac.g_00113
OG0001232	Prat.g_01869	Prac.g_00114
OG0001233	Prat.g_01870	Prac.g_00115
OG0001234	Prat.g_01871	Prac.g_00116
OG0001235	Prat.g_01872	Prac.g_00117
OG0001236	Prat.g_01874	Prac.g_00119
OG0001237	Prat.g_01875	Prac.g_00120
OG0001238	Prat.g_01879	Prac.g_00122
OG0001239	Prat.g_01880	Prac.g_00123
OG0001240	Prat.g_01881	Prac.g_00124
OG0001241	Prat.g_01884	Prac.g_00126
OG0001242	Prat.g_01885	Prac.g_00127
OG0001243	Prat.g_01886	Prac.g_00128
OG0001244	Prat.g_01887	Prac.g_00129
OG0001245	Prat.g_01888	Prac.g_00130
OG0001246	Prat.g_01889	Prac.g_00131
OG0001247	Prat.g_01890	Prac.g_01950
OG0001248	Prat.g_01891	Prac.g_01949
OG0001249	Prat.g_01892	Prac.g_01948
OG0001250	Prat.g_01893	Prac.g_01947
OG0001252	Prat.g_00137	Prac.g_01793
OG0001253	Prat.g_00149	Prac.g_01780
OG0001254	Prat.g_00288	Prac.g_01650
OG0001255	Prat.g_00347	Prac.g_01201
OG0001257	Prat.g_00442	Prac.g_01062
OG0001258	Prat.g_00459	Prac.g_00873
OG0001259	Prat.g_00552	Prac.g_00783
OG0001260	Prat.g_00831	Prac.g_01522
OG0001261	Prat.g_01003	Prac.g_01441
OG0001262	Prat.g_00987	Prac.g_01425
OG0001263	Prat.g_01176	Prac.g_01405
OG0001264	Prat.g_00715	Prac.g_01385
OG0001265	Prat.g_00937	Prac.g_01280
OG0001266	Prat.g_00078	Prac.g_01232
OG0001267	Prat.g_01172	Prac.g_01001
OG0001268	Prat.g_01158	Prac.g_00988
OG0001269	Prat.g_01283	Prac.g_00200
OG0001270	Prat.g_01398	Prac.g_00371
OG0001271	Prat.g_01413	Prac.g_00360
OG0001273	Prat.g_00481	Prac.g_00318
OG0001274	Prat.g_01500	Prac.g_00313
OG0001275	Prat.g_00659	Prac.g_00297
OG0001277	Prat.g_01578, Prat.g_01542	Prac.g_00279
OG0001278	Prat.g_01583	Prac.g_00633
OG0001279	Prat.g_01587	Prac.g_00629
OG0001280	Prat.g_01590	Prac.g_00626
OG0001281	Prat.g_01660	Prac.g_00479
OG0001282	Prat.g_01597	Prac.g_00504
OG0001283	Prat.g_01767	Prac.g_00023
OG0001284	Prat.g_01799	Prac.g_00050
OG0001285	Prat.g_01829	Prac.g_00081
OG0001286	Prat.g_01883	Prac.g_00125
OG0001287	Prat.g_00648	Prac.g_00875, Prac.g_01598
OG0001288	Prat.g_00397	Prac.g_01110
OG0001290	Prat.g_00032	Prac.g_01917
OG0001291	Prat.g_00068	Prac.g_01860
OG0001293	Prat.g_00073	Prac.g_01855
OG0001294	Prat.g_00090	Prac.g_01838
OG0001296	Prat.g_00125	Prac.g_01806
OG0001297	Prat.g_00201	Prac.g_01731
OG0001300	Prat.g_00375	Prac.g_01160
OG0001301	Prat.g_01088	Prac.g_00734
OG0001305	Prat.g_00961	Prac.g_01260
OG0001306	Prat.g_00817	Prac.g_01223
OG0001308	Prat.g_01470	Prac.g_01037
OG0001309	Prat.g_01831	Prac.g_01036
OG0001312	Prat.g_01284	Prac.g_00201
OG0001314	Prat.g_01614	Prac.g_00602
OG0001315	Prat.g_01651	Prac.g_00568
OG0001316	Prat.g_01763	Prac.g_00019
OG0001318	Prat.g_00140	Prac.g_01790
OG0001319	Prat.g_00243	Prac.g_01692
OG0001320	Prat.g_01215	Prac.g_01078
OG0001321	Prat.g_00600	Prac.g_01513
OG0001322	Prat.g_00852	Prac.g_01495
OG0001323	Prat.g_00704	Prac.g_01240
OG0001325	Prat.g_01234, Prat.g_01492	Prac.g_01033
OG0001326	Prat.g_01489	Prac.g_00151
OG0001327	Prat.g_01468	Prac.g_00153
OG0001328	Prat.g_01254	Prac.g_00180
OG0001329	Prat.g_01877	Prac.g_00237
OG0001330	Prat.g_01446	Prac.g_00322
OG0001331	Prat.g_01588	Prac.g_00628
OG0001332	Prat.g_01640	Prac.g_00579
OG0001334	Prat.g_01790	Prac.g_00043
OG0001335	Prat.g_01827	Prac.g_00079
OG0001336	Prat.g_00127	Prac.g_01803
OG0001337	Prat.g_00117	Prac.g_01813
OG0001338	Prat.g_00379, Prat.g_00385	Prac.g_01786
OG0001339	Prat.g_00205	Prac.g_01727
OG0001340	Prat.g_00254	Prac.g_01682
OG0001341	Prat.g_00268	Prac.g_01670
OG0001342	Prat.g_00287	Prac.g_01651
OG0001343	Prat.g_00353	Prac.g_01195
OG0001344	Prat.g_01546	Prac.g_01155
OG0001345	Prat.g_00394	Prac.g_01113
OG0001346	Prat.g_00431	Prac.g_01072
OG0001347	Prat.g_00446	Prac.g_01058
OG0001348	Prat.g_00467, Prat.g_01485	Prac.g_00867
OG0001349	Prat.g_00472	Prac.g_00862
OG0001351	Prat.g_00541	Prac.g_00796
OG0001352	Prat.g_01577, Prat.g_00755	Prac.g_00689
OG0001353	Prat.g_00228	Prac.g_00668
OG0001354	Prat.g_00855	Prac.g_01492, Prac.g_01903
OG0001355	Prat.g_00997	Prac.g_01435
OG0001356	Prat.g_00692	Prac.g_01403
OG0001357	Prat.g_00922	Prac.g_01300
OG0001358	Prat.g_00936	Prac.g_01281
OG0001359	Prat.g_01555	Prac.g_01014
OG0001360	Prat.g_01554	Prac.g_01013
OG0001361	Prat.g_01102	Prac.g_00935
OG0001364	Prat.g_01433	Prac.g_00341
OG0001365	Prat.g_01460	Prac.g_00474
OG0001366	Prat.g_01629	Prac.g_00588
OG0001369	Prat.g_00938	Prac.g_01279
OG0001371	Prat.g_00063	Prac.g_01864
OG0001372	Prat.g_00065	Prac.g_01863
OG0001373	Prat.g_00072	Prac.g_01856
OG0001374	Prat.g_00085	Prac.g_01844
OG0001375	Prat.g_00135	Prac.g_01796
OG0001376	Prat.g_00239	Prac.g_01696
OG0001377	Prat.g_00263	Prac.g_01675
OG0001378	Prat.g_00280	Prac.g_01659
OG0001379	Prat.g_01396	Prac.g_01172
OG0001381	Prat.g_00416	Prac.g_01093
OG0001382	Prat.g_00423	Prac.g_01085
OG0001383	Prat.g_00474	Prac.g_00860
OG0001385	Prat.g_01057	Prac.g_00705
OG0001386	Prat.g_00748	Prac.g_00697
OG0001387	Prat.g_00750	Prac.g_00695
OG0001388	Prat.g_00760	Prac.g_00685
OG0001389	Prat.g_00793	Prac.g_01555
OG0001390	Prat.g_01225	Prac.g_01523
OG0001391	Prat.g_00858	Prac.g_01490
OG0001392	Prat.g_00691	Prac.g_01404
OG0001393	Prat.g_00693	Prac.g_01402
OG0001394	Prat.g_00721	Prac.g_01379
OG0001395	Prat.g_00724	Prac.g_01376
OG0001396	Prat.g_01550	Prac.g_01296
OG0001397	Prat.g_00949	Prac.g_01271
OG0001398	Prat.g_00969	Prac.g_01252
OG0001399	Prat.g_00679	Prac.g_01242
OG0001400	Prat.g_01521	Prac.g_01234
OG0001401	Prat.g_00655	Prac.g_01226
OG0001402	Prat.g_01170	Prac.g_00999
OG0001403	Prat.g_01250	Prac.g_00176
OG0001404	Prat.g_00825	Prac.g_00208
OG0001405	Prat.g_01292	Prac.g_00218
OG0001406	Prat.g_01397	Prac.g_00372
OG0001407	Prat.g_01402	Prac.g_00369
OG0001408	Prat.g_01447	Prac.g_00321
OG0001409	Prat.g_00646	Prac.g_00308
OG0001410	Prat.g_00827	Prac.g_00295
OG0001412	Prat.g_00872	Prac.g_01346
OG0001415	Prat.g_00333	Prac.g_01605
OG0001416	Prat.g_00484	Prac.g_00851
OG0001417	Prat.g_00749	Prac.g_00696
OG0001418	Prat.g_01524	Prac.g_01512
OG0001419	Prat.g_00864	Prac.g_01486
OG0001420	Prat.g_00695	Prac.g_01400
OG0001421	Prat.g_00700	Prac.g_01395
OG0001422	Prat.g_01226	Prac.g_01237
OG0001423	Prat.g_00624	Prac.g_01012
OG0001424	Prat.g_01449	Prac.g_00923
OG0001426	Prat.g_01878	Prac.g_00121
OG0001432	Prat.g_01522	Prac.g_01233
OG0001433	Prat.g_00668	Prac.g_01952
OG0001434	Prat.g_01579	Prac.g_00196
OG0001435	Prat.g_00649	Prac.g_00310
OG0001440	Prat.g_00941	Prac.g_01277
OG0001441	Prat.g_01523	Prac.g_01041
OG0001443	Prat.g_01173	Prac.g_01002
OG0001445	Prat.g_00381	Prac.g_00143
OG0001446	Prat.g_00380	Prac.g_00145
OG0001447	Prat.g_01195	Prac.g_00146
OG0001454	Prat.g_00658	Prac.g_01167
OG0001457	Prat.g_00779	Prac.g_00669
OG0001459	Prat.g_01290	Prac.g_01497
OG0001460	Prat.g_00833	Prac.g_01413
OG0001461	Prat.g_01047	Prac.g_01354
OG0001462	Prat.g_01194	Prac.g_01289
OG0001463	Prat.g_00420	Prac.g_01243
OG0001464	Prat.g_00654	Prac.g_01238
OG0001465	Prat.g_01216	Prac.g_00148
OG0001467	Prat.g_01349	Prac.g_00414
OG0001468	Prat.g_01755	Prac.g_00012
OG0001470	Prat.g_00327	Prac.g_01611
OG0001472	Prat.g_00972	Prac.g_01414
OG0001473	Prat.g_00857	Prac.g_01406
OG0001481	Prat.g_01138	Prac.g_00969
OG0001482	Prat.g_01237	Prac.g_00275, Prac.g_01577
OG0001488	Prat.g_00173	Prac.g_01758
OG0001491	Prat.g_00643	Prac.g_01500
OG0001505	Prat.g_00460	Prac.g_00915
OG0001506	Prat.g_01198	Prac.g_01219
OG0001507	Prat.g_01174	Prac.g_01003
OG0001510	Prat.g_01747	Prac.g_00004
OG0001515	Prat.g_00652	Prac.g_01518
OG0001523	Prat.g_00667	Prac.g_01870
OG0001524	Prat.g_00620	Prac.g_01157
OG0001525	Prat.g_00421	Prac.g_01088
OG0001526	Prat.g_00698	Prac.g_01397
OG0001536	Prat.g_00631	Prac.g_01045
OG0001544	Prat.g_01517	Prac.g_00907
OG0001545	Prat.g_00711	Prac.g_01388
OG0001589	Prat.g_01458	Prac.g_00921, Prac.g_00287
OG0001590	Prat.g_00301	Prac.g_01638
OG0001593	Prat.g_00422	Prac.g_01086
OG0001598	Prat.g_00697	Prac.g_01398
OG0001610	Prat.g_00778	Prac.g_00670
OG0001613	Prat.g_01454	Prac.g_01407
OG0001614	Prat.g_00920	Prac.g_01302
OG0001620	Prat.g_01271	Prac.g_00453
OG0001797	Prat.g_00621	Prac.g_01872
OG0001823	Prat.g_01321, Prat.g_01265	Prac.g_00274
OG0001859	Prat.g_00265	Prac.g_01673
OG0001874	Prat.g_00669	Prac.g_00896
OG0001878	Prat.g_01536	Prac.g_01899
OG0001959	Prat.g_01319	Prac.g_00470
OG0001960	Prat.g_01275	Prac.g_00003
OG0001962	Prat.g_00786	Prac.g_00436
OG0001963	Prat.g_00785	Prac.g_00437
OG0001964	Prat.g_00784	Prac.g_00438
OG0001965	Prat.g_01149	Prac.g_01873
OG0002061	Prat.g_00617	Prac.g_00906
OG0002065	Prat.g_01534	Prac.g_01571
OG0002364	Prat.g_01574	Prac.g_00877
OG0003093	Prat.g_00409	Prac.g_00917
