Orthogroup	Prat	Prbi
OG0001125	Prat.g_01723	Prbi.g_01936
OG0001126	Prat.g_01724	Prbi.g_01937
OG0001127	Prat.g_01727	Prbi.g_01939
OG0001128	Prat.g_01728	Prbi.g_01940
OG0001129	Prat.g_01729	Prbi.g_01941
OG0001130	Prat.g_01732	Prbi.g_01944
OG0001131	Prat.g_01733	Prbi.g_01945
OG0001132	Prat.g_01734	Prbi.g_01946
OG0001133	Prat.g_01735	Prbi.g_01947
OG0001134	Prat.g_01736	Prbi.g_01948
OG0001135	Prat.g_01737	Prbi.g_01949
OG0001136	Prat.g_01738	Prbi.g_01950
OG0001137	Prat.g_01739	Prbi.g_01951
OG0001138	Prat.g_01740	Prbi.g_01952
OG0001139	Prat.g_01742	Prbi.g_01953
OG0001140	Prat.g_01744	Prbi.g_01954
OG0001141	Prat.g_01745	Prbi.g_01955
OG0001142	Prat.g_01748	Prbi.g_01958
OG0001143	Prat.g_01749	Prbi.g_01959
OG0001144	Prat.g_01750	Prbi.g_01960
OG0001145	Prat.g_01751	Prbi.g_01961
OG0001146	Prat.g_01752	Prbi.g_01962
OG0001147	Prat.g_01753	Prbi.g_01963
OG0001148	Prat.g_01754	Prbi.g_01964
OG0001149	Prat.g_01756	Prbi.g_01966
OG0001150	Prat.g_01757	Prbi.g_01967
OG0001151	Prat.g_01760	Prbi.g_01969
OG0001152	Prat.g_01761	Prbi.g_01970
OG0001153	Prat.g_01762	Prbi.g_01971
OG0001154	Prat.g_01764	Prbi.g_01973
OG0001155	Prat.g_01766	Prbi.g_01975
OG0001156	Prat.g_01768	Prbi.g_01977
OG0001157	Prat.g_01770	Prbi.g_01978
OG0001158	Prat.g_01772	Prbi.g_01980
OG0001159	Prat.g_01773	Prbi.g_01981
OG0001160	Prat.g_01775	Prbi.g_01982
OG0001161	Prat.g_01776	Prbi.g_01983
OG0001162	Prat.g_01777	Prbi.g_01984
OG0001163	Prat.g_01778	Prbi.g_01985
OG0001164	Prat.g_01779	Prbi.g_01986
OG0001165	Prat.g_01780	Prbi.g_01987
OG0001166	Prat.g_01781	Prbi.g_01988
OG0001167	Prat.g_01783	Prbi.g_01989
OG0001168	Prat.g_01784	Prbi.g_01990
OG0001169	Prat.g_01785	Prbi.g_01991
OG0001170	Prat.g_01786	Prbi.g_01992
OG0001171	Prat.g_01787	Prbi.g_01993
OG0001172	Prat.g_01789	Prbi.g_01995
OG0001173	Prat.g_01791	Prbi.g_01997
OG0001174	Prat.g_01792	Prbi.g_01998
OG0001175	Prat.g_01793	Prbi.g_01999
OG0001176	Prat.g_01795	Prbi.g_02000
OG0001177	Prat.g_01797	Prbi.g_02002
OG0001178	Prat.g_01800	Prbi.g_02005
OG0001179	Prat.g_01801	Prbi.g_02006
OG0001180	Prat.g_01802	Prbi.g_02007
OG0001181	Prat.g_01803	Prbi.g_02008
OG0001182	Prat.g_01804	Prbi.g_02009
OG0001183	Prat.g_01805	Prbi.g_02010
OG0001184	Prat.g_01807	Prbi.g_02012
OG0001185	Prat.g_01809	Prbi.g_02027
OG0001186	Prat.g_01810	Prbi.g_02028
OG0001187	Prat.g_01811	Prbi.g_02030
OG0001188	Prat.g_01812	Prbi.g_02031
OG0001189	Prat.g_01813	Prbi.g_02032
OG0001190	Prat.g_01814	Prbi.g_02033
OG0001191	Prat.g_01815	Prbi.g_02034
OG0001192	Prat.g_01816	Prbi.g_02035
OG0001193	Prat.g_01817	Prbi.g_02036
OG0001194	Prat.g_01818	Prbi.g_02037
OG0001195	Prat.g_01819	Prbi.g_02038
OG0001196	Prat.g_01820	Prbi.g_02039
OG0001197	Prat.g_01821	Prbi.g_02040
OG0001198	Prat.g_01822	Prbi.g_02041
OG0001199	Prat.g_01823	Prbi.g_02042
OG0001200	Prat.g_01824	Prbi.g_02043
OG0001201	Prat.g_01825	Prbi.g_02044
OG0001202	Prat.g_01826	Prbi.g_02045
OG0001203	Prat.g_01828	Prbi.g_02047
OG0001204	Prat.g_01830	Prbi.g_02049
OG0001205	Prat.g_01832	Prbi.g_02050
OG0001206	Prat.g_01833	Prbi.g_02051
OG0001207	Prat.g_01834	Prbi.g_02052
OG0001208	Prat.g_01835	Prbi.g_02053
OG0001209	Prat.g_01836	Prbi.g_02054
OG0001210	Prat.g_01837	Prbi.g_02055
OG0001211	Prat.g_01838	Prbi.g_02056
OG0001212	Prat.g_01839	Prbi.g_02057
OG0001213	Prat.g_01840	Prbi.g_02058
OG0001214	Prat.g_01842	Prbi.g_02060
OG0001215	Prat.g_01843	Prbi.g_02061
OG0001216	Prat.g_01844	Prbi.g_02062
OG0001217	Prat.g_01845	Prbi.g_02063
OG0001218	Prat.g_01846	Prbi.g_02064
OG0001219	Prat.g_01849	Prbi.g_02067
OG0001220	Prat.g_01850	Prbi.g_02068
OG0001221	Prat.g_01856	Prbi.g_02071
OG0001222	Prat.g_01857	Prbi.g_02072
OG0001223	Prat.g_01858	Prbi.g_02073
OG0001224	Prat.g_01860	Prbi.g_02074
OG0001225	Prat.g_01861	Prbi.g_02075
OG0001226	Prat.g_01862	Prbi.g_02076
OG0001227	Prat.g_01863	Prbi.g_02077
OG0001228	Prat.g_01864	Prbi.g_02078
OG0001229	Prat.g_01865	Prbi.g_02079
OG0001230	Prat.g_01866	Prbi.g_02080
OG0001231	Prat.g_01867	Prbi.g_02081
OG0001232	Prat.g_01869	Prbi.g_02082
OG0001233	Prat.g_01870	Prbi.g_02083
OG0001234	Prat.g_01871	Prbi.g_02084
OG0001235	Prat.g_01872	Prbi.g_02085
OG0001236	Prat.g_01874	Prbi.g_02087
OG0001237	Prat.g_01875	Prbi.g_02088
OG0001238	Prat.g_01879	Prbi.g_02090
OG0001239	Prat.g_01880	Prbi.g_02091
OG0001240	Prat.g_01881	Prbi.g_02092
OG0001241	Prat.g_01884	Prbi.g_02094
OG0001242	Prat.g_01885	Prbi.g_02095
OG0001243	Prat.g_01886	Prbi.g_02096
OG0001244	Prat.g_01887	Prbi.g_02097
OG0001245	Prat.g_01888	Prbi.g_02098
OG0001246	Prat.g_01889	Prbi.g_02099
OG0001247	Prat.g_01890	Prbi.g_02100
OG0001248	Prat.g_01891	Prbi.g_02101
OG0001249	Prat.g_01892	Prbi.g_02102
OG0001250	Prat.g_01893	Prbi.g_02103
OG0001251	Prat.g_01269	Prbi.g_01522
OG0001252	Prat.g_00137	Prbi.g_00146
OG0001253	Prat.g_00149	Prbi.g_00174
OG0001254	Prat.g_00288	Prbi.g_00305
OG0001255	Prat.g_00347	Prbi.g_00357
OG0001257	Prat.g_00442	Prbi.g_00485
OG0001258	Prat.g_00459	Prbi.g_00501
OG0001259	Prat.g_00552	Prbi.g_00592
OG0001260	Prat.g_00831	Prbi.g_00791
OG0001261	Prat.g_01003	Prbi.g_00882
OG0001262	Prat.g_00987	Prbi.g_00898
OG0001263	Prat.g_01176	Prbi.g_00918
OG0001264	Prat.g_00715	Prbi.g_00950
OG0001265	Prat.g_00937	Prbi.g_01062
OG0001266	Prat.g_00078	Prbi.g_01111
OG0001267	Prat.g_01172	Prbi.g_01191
OG0001268	Prat.g_01158	Prbi.g_01204
OG0001269	Prat.g_01283	Prbi.g_01422
OG0001270	Prat.g_01398	Prbi.g_01630
OG0001271	Prat.g_01413	Prbi.g_01641
OG0001273	Prat.g_00481	Prbi.g_01684
OG0001274	Prat.g_01500	Prbi.g_01689
OG0001275	Prat.g_00660	Prbi.g_01705
OG0001277	Prat.g_01578, Prat.g_01542	Prbi.g_01738
OG0001278	Prat.g_01583	Prbi.g_01779
OG0001279	Prat.g_01587	Prbi.g_01783
OG0001281	Prat.g_01660	Prbi.g_01851
OG0001282	Prat.g_01597	Prbi.g_01877
OG0001283	Prat.g_01767	Prbi.g_01976
OG0001284	Prat.g_01799	Prbi.g_02004
OG0001285	Prat.g_01829	Prbi.g_02048
OG0001286	Prat.g_01883	Prbi.g_02093
OG0001288	Prat.g_00397	Prbi.g_00438
OG0001290	Prat.g_00032	Prbi.g_00030
OG0001291	Prat.g_00068	Prbi.g_00078
OG0001293	Prat.g_00073	Prbi.g_00083
OG0001294	Prat.g_00090	Prbi.g_00100
OG0001296	Prat.g_00125	Prbi.g_00133
OG0001297	Prat.g_00201	Prbi.g_00223
OG0001299	Prat.g_00258	Prbi.g_00276
OG0001300	Prat.g_00375	Prbi.g_00397
OG0001301	Prat.g_01088	Prbi.g_00640
OG0001303	Prat.g_01217	Prbi.g_00800
OG0001305	Prat.g_00961	Prbi.g_01082
OG0001306	Prat.g_00817	Prbi.g_01119
OG0001308	Prat.g_01470	Prbi.g_01153
OG0001309	Prat.g_01831	Prbi.g_01155
OG0001312	Prat.g_01284	Prbi.g_01423
OG0001314	Prat.g_01614	Prbi.g_01810
OG0001315	Prat.g_01651	Prbi.g_01844
OG0001316	Prat.g_01763	Prbi.g_01972
OG0001318	Prat.g_00140	Prbi.g_00149
OG0001319	Prat.g_00243	Prbi.g_00262
OG0001320	Prat.g_01215	Prbi.g_00469
OG0001321	Prat.g_00600	Prbi.g_00802
OG0001322	Prat.g_00852	Prbi.g_00828
OG0001323	Prat.g_00704	Prbi.g_01102
OG0001325	Prat.g_01234, Prat.g_01492	Prbi.g_01159
OG0001326	Prat.g_01489	Prbi.g_01360
OG0001327	Prat.g_01468	Prbi.g_01362
OG0001328	Prat.g_01254	Prbi.g_01396
OG0001329	Prat.g_01877	Prbi.g_01459
OG0001330	Prat.g_01446	Prbi.g_01680
OG0001331	Prat.g_01588	Prbi.g_01784
OG0001332	Prat.g_01640	Prbi.g_01833
OG0001333	Prat.g_01730	Prbi.g_01942
OG0001334	Prat.g_01790	Prbi.g_01996
OG0001335	Prat.g_01827	Prbi.g_02046
OG0001336	Prat.g_00127	Prbi.g_00136
OG0001337	Prat.g_00117	Prbi.g_00126
OG0001338	Prat.g_00379, Prat.g_00385	Prbi.g_00168
OG0001339	Prat.g_00205	Prbi.g_00227
OG0001340	Prat.g_00254	Prbi.g_00272
OG0001341	Prat.g_00268	Prbi.g_00285
OG0001342	Prat.g_00287	Prbi.g_00304
OG0001343	Prat.g_00353	Prbi.g_00363
OG0001344	Prat.g_01546	Prbi.g_00402
OG0001345	Prat.g_00394	Prbi.g_00435
OG0001346	Prat.g_00431	Prbi.g_00475
OG0001347	Prat.g_00446	Prbi.g_00489
OG0001348	Prat.g_00467, Prat.g_01485	Prbi.g_00507
OG0001349	Prat.g_00472	Prbi.g_00512
OG0001350	Prat.g_00477	Prbi.g_00517
OG0001351	Prat.g_00541	Prbi.g_00579
OG0001352	Prat.g_01577, Prat.g_00755	Prbi.g_00685
OG0001353	Prat.g_00228	Prbi.g_00707
OG0001354	Prat.g_00855	Prbi.g_00831
OG0001355	Prat.g_00997	Prbi.g_00888
OG0001356	Prat.g_00692	Prbi.g_00932
OG0001357	Prat.g_00922	Prbi.g_01037
OG0001358	Prat.g_00936	Prbi.g_01061
OG0001359	Prat.g_01555	Prbi.g_01178
OG0001360	Prat.g_01554	Prbi.g_01179
OG0001361	Prat.g_01102	Prbi.g_01257
OG0001362	Prat.g_00828	Prbi.g_01332
OG0001364	Prat.g_01433	Prbi.g_01660
OG0001365	Prat.g_01460	Prbi.g_01278
OG0001366	Prat.g_01629	Prbi.g_01824
OG0001368	Prat.g_01798	Prbi.g_02003
OG0001369	Prat.g_00938	Prbi.g_01063
OG0001371	Prat.g_00063	Prbi.g_00074
OG0001372	Prat.g_00065	Prbi.g_00075
OG0001373	Prat.g_00072	Prbi.g_00082
OG0001374	Prat.g_00085	Prbi.g_00094
OG0001375	Prat.g_00135	Prbi.g_00143
OG0001376	Prat.g_00239	Prbi.g_00258
OG0001377	Prat.g_00263	Prbi.g_00280
OG0001378	Prat.g_00280	Prbi.g_00296
OG0001379	Prat.g_01396	Prbi.g_00386
OG0001380	Prat.g_00771	Prbi.g_00427
OG0001381	Prat.g_00416	Prbi.g_00455
OG0001382	Prat.g_00423	Prbi.g_00462
OG0001383	Prat.g_00474	Prbi.g_00514
OG0001385	Prat.g_01057	Prbi.g_00669
OG0001386	Prat.g_00748	Prbi.g_00677
OG0001387	Prat.g_00750	Prbi.g_00679
OG0001388	Prat.g_00760	Prbi.g_00689
OG0001389	Prat.g_00793	Prbi.g_00750
OG0001390	Prat.g_01225	Prbi.g_00790
OG0001391	Prat.g_00858	Prbi.g_00833
OG0001392	Prat.g_00691	Prbi.g_00931
OG0001393	Prat.g_00693	Prbi.g_00933
OG0001394	Prat.g_00721	Prbi.g_00956
OG0001395	Prat.g_00724	Prbi.g_00959
OG0001396	Prat.g_01550	Prbi.g_01041
OG0001397	Prat.g_00949	Prbi.g_01071
OG0001398	Prat.g_00969	Prbi.g_01090
OG0001399	Prat.g_00679	Prbi.g_01100
OG0001400	Prat.g_01521	Prbi.g_01109
OG0001401	Prat.g_00655	Prbi.g_01116
OG0001402	Prat.g_01170	Prbi.g_01193
OG0001403	Prat.g_01250	Prbi.g_01392
OG0001404	Prat.g_00825	Prbi.g_01430
OG0001405	Prat.g_01292	Prbi.g_01440
OG0001406	Prat.g_01397	Prbi.g_01629
OG0001407	Prat.g_01402	Prbi.g_01632
OG0001408	Prat.g_01447	Prbi.g_01681
OG0001409	Prat.g_00646	Prbi.g_01693
OG0001410	Prat.g_00827	Prbi.g_01707
OG0001412	Prat.g_00872	Prbi.g_00990
OG0001413	Prat.g_00619	Prbi.g_01760
OG0001415	Prat.g_00333	Prbi.g_00350
OG0001416	Prat.g_00484	Prbi.g_00524
OG0001417	Prat.g_00749	Prbi.g_00678
OG0001418	Prat.g_01524	Prbi.g_00803
OG0001419	Prat.g_00864	Prbi.g_00836
OG0001420	Prat.g_00695	Prbi.g_00935
OG0001421	Prat.g_00700	Prbi.g_00940
OG0001422	Prat.g_01226	Prbi.g_01105
OG0001423	Prat.g_00624	Prbi.g_01180
OG0001424	Prat.g_01449	Prbi.g_01271
OG0001426	Prat.g_01878	Prbi.g_02089
OG0001428	Prat.g_01323	Prbi.g_00410
OG0001429	Prat.g_00906	Prbi.g_01019
OG0001432	Prat.g_01522	Prbi.g_01110
OG0001433	Prat.g_00668	Prbi.g_01335
OG0001434	Prat.g_01579	Prbi.g_01407
OG0001435	Prat.g_00649	Prbi.g_01691
OG0001439	Prat.g_01005	Prbi.g_00879
OG0001440	Prat.g_00941	Prbi.g_01065
OG0001441	Prat.g_01523	Prbi.g_01147
OG0001443	Prat.g_01173	Prbi.g_01190
OG0001445	Prat.g_00381	Prbi.g_01770, Prbi.g_01317
OG0001446	Prat.g_00380	Prbi.g_01768, Prbi.g_01319
OG0001447	Prat.g_01195	Prbi.g_01767, Prbi.g_01320
OG0001452	Prat.g_01848	Prbi.g_02066
OG0001454	Prat.g_00658	Prbi.g_00391
OG0001457	Prat.g_00779	Prbi.g_00706
OG0001459	Prat.g_01290	Prbi.g_00826
OG0001460	Prat.g_00833	Prbi.g_00910
OG0001461	Prat.g_01047	Prbi.g_00982
OG0001462	Prat.g_01194	Prbi.g_01053
OG0001463	Prat.g_00420	Prbi.g_01099
OG0001464	Prat.g_00654	Prbi.g_01104
OG0001465	Prat.g_01216	Prbi.g_01356
OG0001466	Prat.g_00635	Prbi.g_01369
OG0001467	Prat.g_01349	Prbi.g_01586
OG0001468	Prat.g_01755	Prbi.g_01965
OG0001470	Prat.g_00327	Prbi.g_00344
OG0001472	Prat.g_00972	Prbi.g_00909
OG0001481	Prat.g_01138	Prbi.g_01223
OG0001483	Prat.g_01243	Prbi.g_01385
OG0001487	Prat.g_00588	Prbi.g_00808
OG0001488	Prat.g_00173	Prbi.g_00196
OG0001491	Prat.g_00643	Prbi.g_00823
OG0001504	Prat.g_00732	Prbi.g_00966
OG0001505	Prat.g_00460	Prbi.g_01044
OG0001506	Prat.g_01198	Prbi.g_01124
OG0001507	Prat.g_01174	Prbi.g_01189
OG0001510	Prat.g_01747	Prbi.g_01957
OG0001515	Prat.g_00652	Prbi.g_00794
OG0001522	Prat.g_00656	Prbi.g_01751
OG0001523	Prat.g_00667	Prbi.g_00067
OG0001524	Prat.g_00620	Prbi.g_00400
OG0001525	Prat.g_00421	Prbi.g_00460
OG0001526	Prat.g_00698	Prbi.g_00938
OG0001536	Prat.g_00631	Prbi.g_01143
OG0001545	Prat.g_00711	Prbi.g_00947
OG0001587	Prat.g_00378	Prbi.g_01545
OG0001590	Prat.g_00301	Prbi.g_00317
OG0001593	Prat.g_00422	Prbi.g_00461
OG0001598	Prat.g_00697	Prbi.g_00937
OG0001605	Prat.g_01681	Prbi.g_01871
OG0001610	Prat.g_00778	Prbi.g_00705
OG0001613	Prat.g_01454	Prbi.g_00917
OG0001614	Prat.g_00920	Prbi.g_01035
OG0001620	Prat.g_01271	Prbi.g_01480, Prbi.g_01512
OG0001630	Prat.g_01498	Prbi.g_00739
OG0001631	Prat.g_00596	Prbi.g_01265
OG0001729	Prat.g_01315, Prat.g_01268	Prbi.g_01464
OG0001736	Prat.g_00733	Prbi.g_00967
OG0001797	Prat.g_00621	Prbi.g_00166, Prbi.g_01525
OG0001798	Prat.g_00608	Prbi.g_00160
OG0001836	Prat.g_01196	Prbi.g_01766, Prbi.g_01321
OG0001847	Prat.g_00077	Prbi.g_01700
OG0001858	Prat.g_01553	Prbi.g_01537
OG0001859	Prat.g_00265	Prbi.g_00282
OG0001874	Prat.g_00669	Prbi.g_01308
OG0001969	Prat.g_01568	Prbi.g_00771
OG0001993	Prat.g_01497	Prbi.g_00738
OG0002298	Prat.g_01279	Prbi.g_00712
OG0002382	Prat.g_01270	Prbi.g_01481
OG0002507	Prat.g_01572	Prbi.g_00046
