Orthogroup	Prai	Praw
OG0001156	Prai.g_01821	Praw.g_00057
OG0001157	Prai.g_01822	Praw.g_00056
OG0001158	Prai.g_01824	Praw.g_00054
OG0001159	Prai.g_01825	Praw.g_00053
OG0001160	Prai.g_01826	Praw.g_00052
OG0001161	Prai.g_01827	Praw.g_00051
OG0001162	Prai.g_01828	Praw.g_00050
OG0001163	Prai.g_01829	Praw.g_00049
OG0001164	Prai.g_01830	Praw.g_00048
OG0001165	Prai.g_01831	Praw.g_00047
OG0001166	Prai.g_01832	Praw.g_00046
OG0001167	Prai.g_01833	Praw.g_00045
OG0001168	Prai.g_01834	Praw.g_00044
OG0001169	Prai.g_01835	Praw.g_00043
OG0001170	Prai.g_01836	Praw.g_00041
OG0001171	Prai.g_01837	Praw.g_00040
OG0001172	Prai.g_01839	Praw.g_00038
OG0001173	Prai.g_01841	Praw.g_00036
OG0001174	Prai.g_01842	Praw.g_00035
OG0001175	Prai.g_01843	Praw.g_00034
OG0001176	Prai.g_01844	Praw.g_00033
OG0001177	Prai.g_01846	Praw.g_00031
OG0001178	Prai.g_01849	Praw.g_00028
OG0001179	Prai.g_01850	Praw.g_00027
OG0001180	Prai.g_01851	Praw.g_00026
OG0001181	Prai.g_01852	Praw.g_00025
OG0001182	Prai.g_01853	Praw.g_00024
OG0001183	Prai.g_01854	Praw.g_00023
OG0001184	Prai.g_01856	Praw.g_00021
OG0001185	Prai.g_01861	Praw.g_00018
OG0001186	Prai.g_01862	Praw.g_00017
OG0001187	Prai.g_01863	Praw.g_00016
OG0001188	Prai.g_01864	Praw.g_00015
OG0001189	Prai.g_01865	Praw.g_00014
OG0001190	Prai.g_01866	Praw.g_00013
OG0001191	Prai.g_01867	Praw.g_00012
OG0001192	Prai.g_01868	Praw.g_00011
OG0001193	Prai.g_01869	Praw.g_00010
OG0001194	Prai.g_01870	Praw.g_00009
OG0001195	Prai.g_01871	Praw.g_00008
OG0001196	Prai.g_01872	Praw.g_00007
OG0001197	Prai.g_01873	Praw.g_00006
OG0001198	Prai.g_01874	Praw.g_00005
OG0001199	Prai.g_01875	Praw.g_00004
OG0001200	Prai.g_01876	Praw.g_00003
OG0001201	Prai.g_01877	Praw.g_00002
OG0001202	Prai.g_01878	Praw.g_00001
OG0001203	Prai.g_01880	Praw.g_01192
OG0001204	Prai.g_01882	Praw.g_01190
OG0001205	Prai.g_01883	Praw.g_01189
OG0001206	Prai.g_01884	Praw.g_01188
OG0001207	Prai.g_01885	Praw.g_01187
OG0001208	Prai.g_01886	Praw.g_01186
OG0001209	Prai.g_01887	Praw.g_01185
OG0001210	Prai.g_01888	Praw.g_01184
OG0001211	Prai.g_01889	Praw.g_01183
OG0001212	Prai.g_01890	Praw.g_01182
OG0001213	Prai.g_01891	Praw.g_01181
OG0001214	Prai.g_01893	Praw.g_01179
OG0001215	Prai.g_01894	Praw.g_01178
OG0001216	Prai.g_01895	Praw.g_01177
OG0001217	Prai.g_01896	Praw.g_01176
OG0001218	Prai.g_01897	Praw.g_01175
OG0001219	Prai.g_01899	Praw.g_01172
OG0001220	Prai.g_01900	Praw.g_01171
OG0001221	Prai.g_01903	Praw.g_01168
OG0001222	Prai.g_01904	Praw.g_01167
OG0001223	Prai.g_01905	Praw.g_01166
OG0001224	Prai.g_01906	Praw.g_01165
OG0001225	Prai.g_01907	Praw.g_01164
OG0001226	Prai.g_01908	Praw.g_01163
OG0001227	Prai.g_01909	Praw.g_01162
OG0001228	Prai.g_01910	Praw.g_01161
OG0001229	Prai.g_01911	Praw.g_01160
OG0001230	Prai.g_01912	Praw.g_01159
OG0001231	Prai.g_01913	Praw.g_01158
OG0001232	Prai.g_01914	Praw.g_01157
OG0001233	Prai.g_01915	Praw.g_01156
OG0001234	Prai.g_01916	Praw.g_01155
OG0001235	Prai.g_01917	Praw.g_01154
OG0001236	Prai.g_01919	Praw.g_01152
OG0001237	Prai.g_01920	Praw.g_01151
OG0001238	Prai.g_01922	Praw.g_01149
OG0001239	Prai.g_01923	Praw.g_01148
OG0001240	Prai.g_01924	Praw.g_01147
OG0001241	Prai.g_01926	Praw.g_01145
OG0001242	Prai.g_01928	Praw.g_01144
OG0001243	Prai.g_01929	Praw.g_01143
OG0001244	Prai.g_01930	Praw.g_01142
OG0001245	Prai.g_01931	Praw.g_01141
OG0001246	Prai.g_01932	Praw.g_01140
OG0001247	Prai.g_01933	Praw.g_01139
OG0001248	Prai.g_01934	Praw.g_01138
OG0001249	Prai.g_01935	Praw.g_01137
OG0001250	Prai.g_01936	Praw.g_01136
OG0001251	Prai.g_00092	Praw.g_01342
OG0001252	Prai.g_00138	Praw.g_01297
OG0001253	Prai.g_00161	Praw.g_01285
OG0001254	Prai.g_00294	Praw.g_00853
OG0001258	Prai.g_00528	Praw.g_00650
OG0001260	Prai.g_00896	Praw.g_01760
OG0001261	Prai.g_00812	Praw.g_01664
OG0001262	Prai.g_00796	Praw.g_01648
OG0001263	Prai.g_01064	Praw.g_01627
OG0001264	Prai.g_01047	Praw.g_01598
OG0001266	Prai.g_01083	Praw.g_01443
OG0001267	Prai.g_01156	Praw.g_00218
OG0001269	Prai.g_01354	Praw.g_00998
OG0001271	Prai.g_01513	Praw.g_00388
OG0001272	Prai.g_01556	Praw.g_00428
OG0001273	Prai.g_01557	Praw.g_00429
OG0001274	Prai.g_01563	Praw.g_00434
OG0001275	Prai.g_01585	Praw.g_00451
OG0001278	Prai.g_01630	Praw.g_00507
OG0001279	Prai.g_01634	Praw.g_00511
OG0001280	Prai.g_01637	Praw.g_00514
OG0001281	Prai.g_01704	Praw.g_01914
OG0001282	Prai.g_01729	Praw.g_01890
OG0001283	Prai.g_01820	Praw.g_00058
OG0001284	Prai.g_01848	Praw.g_00029
OG0001285	Prai.g_01881	Praw.g_01191
OG0001286	Prai.g_01925	Praw.g_01146
OG0001287	Prai.g_00400	Praw.g_00483
OG0001288	Prai.g_00468	Praw.g_00710
OG0001290	Prai.g_00030	Praw.g_01398
OG0001291	Prai.g_00071	Praw.g_01363
OG0001292	Prai.g_00074	Praw.g_01360
OG0001293	Prai.g_00076	Praw.g_01358
OG0001295	Prai.g_00119	Praw.g_01316
OG0001296	Prai.g_00125	Praw.g_01310
OG0001297	Prai.g_00210	Praw.g_01236
OG0001298	Prai.g_00256	Praw.g_00890
OG0001300	Prai.g_00386	Praw.g_00759
OG0001301	Prai.g_00666	Praw.g_01885
OG0001302	Prai.g_00890	Praw.g_01755
OG0001303	Prai.g_00887	Praw.g_01751
OG0001304	Prai.g_00927	Praw.g_01476
OG0001305	Prai.g_00922	Praw.g_01471
OG0001306	Prai.g_01090	Praw.g_01435
OG0001307	Prai.g_01100	Praw.g_01425
OG0001308	Prai.g_01125	Praw.g_00181
OG0001309	Prai.g_01126	Praw.g_00183
OG0001310	Prai.g_01134	Praw.g_00192
OG0001311	Prai.g_01201	Praw.g_00262
OG0001312	Prai.g_01355	Praw.g_00999
OG0001313	Prai.g_01560	Praw.g_00432
OG0001314	Prai.g_01661	Praw.g_00538
OG0001315	Prai.g_01695	Praw.g_00573
OG0001316	Prai.g_01816	Praw.g_00062
OG0001318	Prai.g_00141	Praw.g_01294
OG0001319	Prai.g_00249	Praw.g_01197
OG0001320	Prai.g_00498	Praw.g_00680
OG0001321	Prai.g_01233	Praw.g_01749
OG0001322	Prai.g_00866	Praw.g_01716
OG0001323	Prai.g_01075	Praw.g_01452
OG0001324	Prai.g_01108	Praw.g_01417
OG0001325	Prai.g_01128	Praw.g_00185
OG0001327	Prai.g_01309	Praw.g_00953
OG0001328	Prai.g_01340	Praw.g_00986
OG0001330	Prai.g_01553	Praw.g_00425
OG0001331	Prai.g_01635	Praw.g_00512
OG0001332	Prai.g_01684	Praw.g_00562
OG0001333	Prai.g_01786	Praw.g_00092
OG0001334	Prai.g_01840	Praw.g_00037
OG0001335	Prai.g_01879	Praw.g_01193
OG0001336	Prai.g_00128	Praw.g_01307
OG0001337	Prai.g_00118	Praw.g_01317
OG0001338	Prai.g_00155	Praw.g_01291
OG0001339	Prai.g_00214	Praw.g_01232
OG0001340	Prai.g_00261	Praw.g_00885
OG0001341	Prai.g_00274	Praw.g_00873
OG0001342	Prai.g_00293	Praw.g_00854
OG0001343	Prai.g_00352	Praw.g_00791
OG0001344	Prai.g_00389	Praw.g_00755
OG0001345	Prai.g_00465	Praw.g_00713
OG0001346	Prai.g_00502	Praw.g_00675
OG0001347	Prai.g_00516	Praw.g_00662
OG0001348	Prai.g_00534	Praw.g_00644
OG0001349	Prai.g_00539	Praw.g_00639
OG0001351	Prai.g_00605	Praw.g_01924
OG0001352	Prai.g_00711	Praw.g_01840
OG0001354	Prai.g_00863	Praw.g_01713
OG0001355	Prai.g_00806	Praw.g_01658
OG0001356	Prai.g_01062	Praw.g_01613
OG0001357	Prai.g_00961	Praw.g_01511
OG0001358	Prai.g_00942	Praw.g_01492
OG0001359	Prai.g_01147	Praw.g_00205
OG0001360	Prai.g_01148	Praw.g_00206
OG0001361	Prai.g_01223	Praw.g_00284
OG0001362	Prai.g_01583	Praw.g_00930
OG0001363	Prai.g_01390	Praw.g_01054
OG0001364	Prai.g_01532	Praw.g_00407
OG0001365	Prai.g_01699	Praw.g_01049
OG0001366	Prai.g_01675	Praw.g_00552
OG0001367	Prai.g_01718	Praw.g_01900
OG0001368	Prai.g_01847	Praw.g_00030
OG0001371	Prai.g_00067	Praw.g_01367
OG0001372	Prai.g_00068	Praw.g_01366
OG0001373	Prai.g_00075	Praw.g_01359
OG0001374	Prai.g_00087	Praw.g_01347
OG0001375	Prai.g_00135	Praw.g_01300
OG0001376	Prai.g_00245	Praw.g_01201
OG0001377	Prai.g_00269	Praw.g_00877
OG0001379	Prai.g_00376	Praw.g_00770
OG0001380	Prai.g_01267	Praw.g_00336, Praw.g_00486
OG0001381	Prai.g_00485	Praw.g_00693
OG0001382	Prai.g_00491	Praw.g_00687
OG0001383	Prai.g_00541	Praw.g_00637
OG0001384	Prai.g_00548	Praw.g_00629
OG0001385	Prai.g_00695	Praw.g_01856
OG0001386	Prai.g_00703	Praw.g_01848
OG0001387	Prai.g_00705	Praw.g_01846
OG0001388	Prai.g_00715	Praw.g_01836
OG0001389	Prai.g_00753	Praw.g_01804
OG0001390	Prai.g_00897	Praw.g_01761
OG0001391	Prai.g_00861	Praw.g_01711
OG0001392	Prai.g_01063	Praw.g_01614
OG0001393	Prai.g_01061	Praw.g_01612
OG0001394	Prai.g_01041	Praw.g_01592
OG0001395	Prai.g_01038	Praw.g_01589
OG0001397	Prai.g_00933	Praw.g_01482
OG0001398	Prai.g_00914	Praw.g_01463
OG0001399	Prai.g_01073	Praw.g_01454
OG0001400	Prai.g_01081	Praw.g_01445
OG0001401	Prai.g_00738	Praw.g_01438
OG0001402	Prai.g_01158	Praw.g_00220
OG0001403	Prai.g_01336	Praw.g_00982
OG0001404	Prai.g_01361	Praw.g_01007
OG0001405	Prai.g_01371	Praw.g_01017
OG0001406	Prai.g_01501	Praw.g_00376
OG0001407	Prai.g_01503	Praw.g_00379
OG0001408	Prai.g_01554	Praw.g_00426
OG0001409	Prai.g_01566	Praw.g_00438
OG0001410	Prai.g_01587	Praw.g_00453
OG0001412	Prai.g_01008	Praw.g_01558
OG0001414	Prai.g_00061	Praw.g_01373
OG0001415	Prai.g_00339	Praw.g_00808
OG0001416	Prai.g_00550	Praw.g_00627
OG0001417	Prai.g_00704	Praw.g_01847
OG0001418	Prai.g_00886	Praw.g_01748
OG0001421	Prai.g_01056	Praw.g_01607
OG0001422	Prai.g_01078	Praw.g_01449
OG0001423	Prai.g_01149	Praw.g_00207
OG0001424	Prai.g_01237	Praw.g_00906
OG0001425	Prai.g_01575	Praw.g_00445
OG0001426	Prai.g_01921	Praw.g_01150
OG0001427	Prai.g_00385	Praw.g_00760
OG0001430	Prai.g_00950	Praw.g_01499
OG0001431	Prai.g_01079	Praw.g_01447
OG0001432	Prai.g_01082	Praw.g_01444
OG0001434	Prai.g_00746	Praw.g_00474
OG0001435	Prai.g_01565	Praw.g_00437
OG0001438	Prai.g_00649	Praw.g_00156
OG0001439	Prai.g_00815	Praw.g_01666
OG0001440	Prai.g_00939	Praw.g_01488
OG0001441	Prai.g_01118	Praw.g_00177
OG0001443	Prai.g_01155	Praw.g_00217
OG0001444	Prai.g_01190	Praw.g_00253
OG0001445	Prai.g_01295	Praw.g_00332
OG0001446	Prai.g_01297	Praw.g_00334
OG0001447	Prai.g_01298	Praw.g_00335
OG0001448	Prai.g_01601	Praw.g_00459
OG0001449	Prai.g_01407	Praw.g_01082
OG0001454	Prai.g_00380	Praw.g_00765
OG0001456	Prai.g_00617	Praw.g_01936
OG0001457	Prai.g_00731	Praw.g_01820
OG0001458	Prai.g_00898	Praw.g_01762
OG0001459	Prai.g_00868	Praw.g_01718
OG0001460	Prai.g_00785	Praw.g_01636
OG0001462	Prai.g_00951	Praw.g_01500
OG0001463	Prai.g_01072	Praw.g_01455
OG0001464	Prai.g_01077	Praw.g_01450
OG0001465	Prai.g_01271	Praw.g_00948
OG0001467	Prai.g_01460	Praw.g_01086
OG0001468	Prai.g_01809	Praw.g_00069
OG0001469	Prai.g_01169	Praw.g_00232
OG0001470	Prai.g_00333	Praw.g_00814
OG0001471	Prai.g_00447	Praw.g_00731
OG0001475	Prai.g_01068	Praw.g_01459
OG0001476	Prai.g_01069	Praw.g_01458
OG0001477	Prai.g_01070	Praw.g_01457
OG0001478	Prai.g_01076	Praw.g_01451
OG0001479	Prai.g_01103	Praw.g_01422
OG0001480	Prai.g_01112	Praw.g_00171
OG0001481	Prai.g_01187	Praw.g_00250
OG0001484	Prai.g_01422, Prai.g_01391	Praw.g_01053
OG0001485	Prai.g_01697	Praw.g_01920
OG0001488	Prai.g_00183	Praw.g_01263
OG0001490	Prai.g_00414	Praw.g_00737
OG0001491	Prai.g_00871	Praw.g_01721
OG0001506	Prai.g_01095	Praw.g_01430
OG0001507	Prai.g_01154	Praw.g_00216
OG0001509	Prai.g_01719	Praw.g_01899
OG0001510	Prai.g_01801	Praw.g_00077
OG0001513	Prai.g_00105	Praw.g_01330
OG0001514	Prai.g_01773, Prai.g_00906	Praw.g_00960
OG0001515	Prai.g_00892	Praw.g_01757
OG0001516	Prai.g_00967	Praw.g_01517
OG0001517	Prai.g_01086	Praw.g_01440
OG0001518	Prai.g_01264	Praw.g_00473
OG0001519	Prai.g_00401	Praw.g_00745
OG0001521	Prai.g_01700	Praw.g_01918
OG0001523	Prai.g_00060	Praw.g_01374
OG0001524	Prai.g_00388	Praw.g_00757
OG0001525	Prai.g_00490	Praw.g_00688
OG0001527	Prai.g_01116	Praw.g_00175
OG0001528	Prai.g_01607	Praw.g_00931
OG0001532	Prai.g_00034	Praw.g_01394
OG0001534	Prai.g_01771	Praw.g_01783
OG0001535	Prai.g_00788	Praw.g_01640
OG0001536	Prai.g_01114	Praw.g_00173
OG0001538	Prai.g_01308	Praw.g_00950
OG0001539	Prai.g_01317	Praw.g_00965
OG0001541	Prai.g_01394	Praw.g_01044
OG0001542	Prai.g_01569	Praw.g_00441
OG0001543	Prai.g_01586	Praw.g_00452
OG0001549	Prai.g_00126	Praw.g_01309
OG0001550	Prai.g_00320	Praw.g_00827
OG0001551	Prai.g_00344	Praw.g_00803
OG0001552	Prai.g_00382	Praw.g_00763
OG0001553	Prai.g_00403	Praw.g_00744
OG0001554	Prai.g_00404	Praw.g_00743
OG0001555	Prai.g_00488	Praw.g_00690
OG0001556	Prai.g_00500	Praw.g_00678
OG0001557	Prai.g_00706	Praw.g_01845
OG0001559	Prai.g_00891	Praw.g_01756
OG0001560	Prai.g_00879	Praw.g_01729
OG0001561	Prai.g_00784	Praw.g_01635
OG0001562	Prai.g_00952	Praw.g_01501
OG0001563	Prai.g_01084	Praw.g_01442
OG0001564	Prai.g_01085	Praw.g_01441
OG0001565	Prai.g_01087	Praw.g_01439
OG0001566	Prai.g_01089	Praw.g_01436
OG0001567	Prai.g_01096	Praw.g_01429
OG0001568	Prai.g_01111	Praw.g_00170
OG0001569	Prai.g_01115	Praw.g_00174
OG0001570	Prai.g_01122	Praw.g_00179
OG0001571	Prai.g_01131	Praw.g_00188
OG0001572	Prai.g_01139	Praw.g_00197
OG0001573	Prai.g_01142	Praw.g_00200
OG0001575	Prai.g_00736	Praw.g_00946
OG0001576	Prai.g_01311	Praw.g_00956
OG0001577	Prai.g_01367	Praw.g_01013
OG0001578	Prai.g_01369	Praw.g_01015
OG0001582	Prai.g_01545	Praw.g_00420
OG0001583	Prai.g_01547	Praw.g_00421
OG0001584	Prai.g_01548	Praw.g_00422
OG0001585	Prai.g_01559	Praw.g_00431
OG0001586	Prai.g_01857	Praw.g_00020
OG0001588	Prai.g_01602	Praw.g_00498
OG0001590	Prai.g_00306	Praw.g_00841
OG0001592	Prai.g_00413	Praw.g_00738
OG0001594	Prai.g_00499	Praw.g_00679
OG0001595	Prai.g_00734	Praw.g_01816
OG0001596	Prai.g_00889	Praw.g_01754
OG0001597	Prai.g_00783	Praw.g_01633
OG0001598	Prai.g_01058	Praw.g_01609
OG0001603	Prai.g_01245	Praw.g_00478
OG0001604	Prai.g_01651	Praw.g_00528
OG0001609	Prai.g_00381	Praw.g_00764
OG0001610	Prai.g_00730	Praw.g_01821
OG0001611	Prai.g_00440	Praw.g_01774
OG0001612	Prai.g_00870	Praw.g_01720
OG0001613	Prai.g_01065	Praw.g_01629
OG0001614	Prai.g_00963	Praw.g_01513
OG0001619	Prai.g_01359	Praw.g_01004
OG0001622	Prai.g_01251	Praw.g_00317
OG0001624	Prai.g_00782	Praw.g_01631
OG0001625	Prai.g_00957	Praw.g_01506
OG0001628	Prai.g_01605	Praw.g_00462
OG0001630	Prai.g_01732	Praw.g_00799
OG0001631	Prai.g_01231	Praw.g_00292
OG0001634	Prai.g_01252	Praw.g_00318
OG0001635	Prai.g_01253	Praw.g_00319
OG0001636	Prai.g_01254	Praw.g_00320
OG0001637	Prai.g_00439	Praw.g_01768
OG0001639	Prai.g_00110	Praw.g_01325
OG0001640	Prai.g_00191	Praw.g_01255
OG0001641	Prai.g_00377	Praw.g_00768
OG0001642	Prai.g_00379	Praw.g_00766
OG0001643	Prai.g_00410	Praw.g_00742
OG0001644	Prai.g_00411	Praw.g_00741
OG0001645	Prai.g_00412	Praw.g_00739
OG0001647	Prai.g_00497	Praw.g_00681
OG0001648	Prai.g_00587	Praw.g_00589
OG0001649	Prai.g_00594	Praw.g_00583
OG0001650	Prai.g_00747	Praw.g_01810
OG0001651	Prai.g_00903	Praw.g_01766
OG0001652	Prai.g_00900	Praw.g_01764
OG0001653	Prai.g_00878	Praw.g_01728
OG0001654	Prai.g_00872	Praw.g_01722
OG0001655	Prai.g_00864	Praw.g_01714
OG0001656	Prai.g_00843	Praw.g_01692
OG0001657	Prai.g_00790	Praw.g_01642
OG0001658	Prai.g_00781	Praw.g_01630
OG0001659	Prai.g_01034	Praw.g_01585
OG0001660	Prai.g_00956	Praw.g_01505
OG0001661	Prai.g_00953	Praw.g_01502
OG0001662	Prai.g_00947	Praw.g_01497
OG0001663	Prai.g_00931	Praw.g_01480
OG0001664	Prai.g_00930	Praw.g_01479
OG0001665	Prai.g_01067	Praw.g_01460
OG0001666	Prai.g_01071	Praw.g_01456
OG0001667	Prai.g_01074	Praw.g_01453
OG0001668	Prai.g_01080	Praw.g_01446
OG0001669	Prai.g_01091	Praw.g_01434
OG0001670	Prai.g_01092	Praw.g_01433
OG0001671	Prai.g_01099	Praw.g_01426
OG0001672	Prai.g_01104	Praw.g_01421
OG0001673	Prai.g_01105	Praw.g_01420
OG0001674	Prai.g_01106	Praw.g_01419
OG0001675	Prai.g_01129	Praw.g_00186
OG0001676	Prai.g_01133	Praw.g_00191
OG0001677	Prai.g_01152	Praw.g_00209
OG0001678	Prai.g_01220	Praw.g_00281
OG0001679	Prai.g_01228	Praw.g_00289
OG0001680	Prai.g_01262	Praw.g_00329
OG0001681	Prai.g_01312	Praw.g_00957
OG0001682	Prai.g_01315	Praw.g_00963
OG0001684	Prai.g_01544	Praw.g_00419
OG0001685	Prai.g_01551	Praw.g_00424
OG0001686	Prai.g_01555	Praw.g_00427
OG0001687	Prai.g_01561	Praw.g_00433
OG0001688	Prai.g_01564	Praw.g_00435
OG0001689	Prai.g_01568	Praw.g_00440
OG0001690	Prai.g_01571	Praw.g_00442
OG0001691	Prai.g_01572	Praw.g_00444
OG0001692	Prai.g_01643	Praw.g_00520
OG0001693	Prai.g_01898	Praw.g_01174
OG0001698	Prai.g_00526	Praw.g_00652
OG0001699	Prai.g_00735	Praw.g_01815
OG0001703	Prai.g_00877	Praw.g_01727
OG0001704	Prai.g_01609	Praw.g_01504
OG0001708	Prai.g_01305	Praw.g_00947
OG0001710	Prai.g_00955	Praw.g_01503
OG0001723	Prai.g_01307	Praw.g_01767
OG0001724	Prai.g_00859	Praw.g_01709
OG0001727	Prai.g_00432	Praw.g_00936
OG0001731	Prai.g_01580	Praw.g_00449
OG0001732	Prai.g_00436	Praw.g_00468
OG0001785	Prai.g_00888	Praw.g_01753
OG0001788	Prai.g_01296	Praw.g_00333
OG0001789	Prai.g_01600	Praw.g_00941
OG0001796	Prai.g_01138	Praw.g_00196
OG0001808	Prai.g_01604	Praw.g_00933
OG0001810	Prai.g_00876	Praw.g_01726
OG0001811	Prai.g_00875	Praw.g_01725
OG0001812	Prai.g_00874	Praw.g_01724
OG0001813	Prai.g_00873	Praw.g_01723
OG0001815	Prai.g_01265	Praw.g_00481
OG0001817	Prai.g_01124	Praw.g_00180
OG0001825	Prai.g_01603	Praw.g_00460
OG0001828	Prai.g_01150	Praw.g_01784
OG0001847	Prai.g_01576	Praw.g_00446
OG0001848	Prai.g_01137	Praw.g_00466
OG0001849	Prai.g_01581	Praw.g_00450
OG0001860	Prai.g_00459	Praw.g_00719
OG0001864	Prai.g_01249	Praw.g_00322
OG0001871	Prai.g_00780	Praw.g_00313
OG0001872	Prai.g_01595	Praw.g_00456
OG0001874	Prai.g_01562	Praw.g_00973
OG0001906	Prai.g_00285	Praw.g_00861
OG0001949	Prai.g_00446	Praw.g_00896, Praw.g_00732
OG0001953	Prai.g_00062	Praw.g_01372
OG0001954	Prai.g_00395	Praw.g_00749
OG0001956	Prai.g_00901	Praw.g_01765
OG0001993	Prai.g_01731	Praw.g_00800
OG0002055	Prai.g_00737	Praw.g_00310
OG0002172	Prai.g_00449	Praw.g_00729
OG0002247	Prai.g_01608	Praw.g_00300
OG0002342	Prai.g_00452, Prai.g_00458	Praw.g_00720
OG0002417	Prai.g_01242	Praw.g_01777
OG0002419	Prai.g_01244	Praw.g_00477
OG0002511	Prai.g_00455	Praw.g_00723
OG0002512	Prai.g_00456	Praw.g_00722
OG0002513	Prai.g_00457	Praw.g_00721
OG0002530	Prai.g_00150	Praw.g_01889
OG0003048	Prai.g_00444	Praw.g_00733
OG0003482	Prai.g_01299	Praw.g_00802
OG0003486	Prai.g_01403	Praw.g_01045
OG0003487	Prai.g_01431	Praw.g_01063
