Orthogroup	Prai	Prbe
OG0001123	Prai.g_01776	Prbe.g_00843
OG0001124	Prai.g_01778	Prbe.g_00841
OG0001125	Prai.g_01780	Prbe.g_00839
OG0001126	Prai.g_01781	Prbe.g_00838
OG0001127	Prai.g_01783	Prbe.g_00835
OG0001128	Prai.g_01784	Prbe.g_00834
OG0001129	Prai.g_01785	Prbe.g_00833
OG0001130	Prai.g_01788	Prbe.g_00830
OG0001131	Prai.g_01789	Prbe.g_00829
OG0001132	Prai.g_01790	Prbe.g_00828
OG0001133	Prai.g_01791	Prbe.g_00827
OG0001134	Prai.g_01792	Prbe.g_00826
OG0001135	Prai.g_01793	Prbe.g_00825
OG0001136	Prai.g_01794	Prbe.g_00824
OG0001137	Prai.g_01795	Prbe.g_00823
OG0001138	Prai.g_01796	Prbe.g_00822
OG0001139	Prai.g_01797	Prbe.g_00820
OG0001140	Prai.g_01798	Prbe.g_00819
OG0001141	Prai.g_01799	Prbe.g_00818
OG0001142	Prai.g_01802	Prbe.g_00814
OG0001143	Prai.g_01803	Prbe.g_00813
OG0001144	Prai.g_01804	Prbe.g_00812
OG0001145	Prai.g_01805	Prbe.g_00811
OG0001146	Prai.g_01806	Prbe.g_00810
OG0001147	Prai.g_01807	Prbe.g_00809
OG0001148	Prai.g_01808	Prbe.g_00808
OG0001149	Prai.g_01810	Prbe.g_00806
OG0001150	Prai.g_01811	Prbe.g_00805
OG0001151	Prai.g_01813	Prbe.g_00801
OG0001152	Prai.g_01814	Prbe.g_00800
OG0001153	Prai.g_01815	Prbe.g_00799
OG0001154	Prai.g_01817	Prbe.g_00797
OG0001155	Prai.g_01819	Prbe.g_00795
OG0001156	Prai.g_01821	Prbe.g_00793
OG0001157	Prai.g_01822	Prbe.g_00791
OG0001158	Prai.g_01824	Prbe.g_00789
OG0001159	Prai.g_01825	Prbe.g_00788
OG0001160	Prai.g_01826	Prbe.g_00787
OG0001161	Prai.g_01827	Prbe.g_00786
OG0001162	Prai.g_01828	Prbe.g_00785
OG0001163	Prai.g_01829	Prbe.g_00784
OG0001164	Prai.g_01830	Prbe.g_00783
OG0001165	Prai.g_01831	Prbe.g_00782
OG0001166	Prai.g_01832	Prbe.g_00781
OG0001167	Prai.g_01833	Prbe.g_00779
OG0001168	Prai.g_01834	Prbe.g_00778
OG0001169	Prai.g_01835	Prbe.g_00777
OG0001170	Prai.g_01836	Prbe.g_00776
OG0001171	Prai.g_01837	Prbe.g_00775
OG0001172	Prai.g_01839	Prbe.g_00773
OG0001173	Prai.g_01841	Prbe.g_00771
OG0001174	Prai.g_01842	Prbe.g_00770
OG0001175	Prai.g_01843	Prbe.g_00769
OG0001176	Prai.g_01844	Prbe.g_00767
OG0001177	Prai.g_01846	Prbe.g_00765
OG0001178	Prai.g_01849	Prbe.g_00762
OG0001179	Prai.g_01850	Prbe.g_00761
OG0001180	Prai.g_01851	Prbe.g_00760
OG0001181	Prai.g_01852	Prbe.g_00759
OG0001182	Prai.g_01853	Prbe.g_00758
OG0001183	Prai.g_01854	Prbe.g_00745
OG0001184	Prai.g_01856	Prbe.g_00747
OG0001185	Prai.g_01861	Prbe.g_00749
OG0001186	Prai.g_01862	Prbe.g_00750
OG0001187	Prai.g_01863	Prbe.g_00751
OG0001188	Prai.g_01864	Prbe.g_00752
OG0001189	Prai.g_01865	Prbe.g_00753
OG0001190	Prai.g_01866	Prbe.g_00754
OG0001191	Prai.g_01867	Prbe.g_00755
OG0001192	Prai.g_01868	Prbe.g_00756
OG0001193	Prai.g_01869	Prbe.g_01134
OG0001194	Prai.g_01870	Prbe.g_01135
OG0001195	Prai.g_01871	Prbe.g_01136
OG0001196	Prai.g_01872	Prbe.g_01137
OG0001197	Prai.g_01873	Prbe.g_01138
OG0001198	Prai.g_01874	Prbe.g_01139
OG0001199	Prai.g_01875	Prbe.g_01140
OG0001200	Prai.g_01876	Prbe.g_01141
OG0001201	Prai.g_01877	Prbe.g_01142
OG0001202	Prai.g_01878	Prbe.g_01143
OG0001203	Prai.g_01880	Prbe.g_01145
OG0001204	Prai.g_01882	Prbe.g_01147
OG0001205	Prai.g_01883	Prbe.g_01149
OG0001206	Prai.g_01884	Prbe.g_01150
OG0001207	Prai.g_01885	Prbe.g_01151
OG0001208	Prai.g_01886	Prbe.g_01152
OG0001209	Prai.g_01887	Prbe.g_01153
OG0001210	Prai.g_01888	Prbe.g_01154
OG0001211	Prai.g_01889	Prbe.g_01155
OG0001212	Prai.g_01890	Prbe.g_01156
OG0001213	Prai.g_01891	Prbe.g_01157
OG0001214	Prai.g_01893	Prbe.g_01159
OG0001215	Prai.g_01894	Prbe.g_01160
OG0001216	Prai.g_01895	Prbe.g_01161
OG0001217	Prai.g_01896	Prbe.g_01162
OG0001218	Prai.g_01897	Prbe.g_01163
OG0001219	Prai.g_01899	Prbe.g_01166
OG0001220	Prai.g_01900	Prbe.g_01167
OG0001221	Prai.g_01903	Prbe.g_01171
OG0001222	Prai.g_01904	Prbe.g_01172
OG0001223	Prai.g_01905	Prbe.g_01173
OG0001224	Prai.g_01906	Prbe.g_01175
OG0001225	Prai.g_01907	Prbe.g_01176
OG0001226	Prai.g_01908	Prbe.g_01177
OG0001227	Prai.g_01909	Prbe.g_01178
OG0001228	Prai.g_01910	Prbe.g_01179
OG0001229	Prai.g_01911	Prbe.g_01180
OG0001230	Prai.g_01912	Prbe.g_01181
OG0001231	Prai.g_01913	Prbe.g_01182
OG0001232	Prai.g_01914	Prbe.g_01185
OG0001233	Prai.g_01915	Prbe.g_01186
OG0001234	Prai.g_01916	Prbe.g_01187
OG0001235	Prai.g_01917	Prbe.g_01188
OG0001236	Prai.g_01919	Prbe.g_01190
OG0001237	Prai.g_01920	Prbe.g_01191
OG0001238	Prai.g_01922	Prbe.g_01194
OG0001239	Prai.g_01923	Prbe.g_01195
OG0001240	Prai.g_01924	Prbe.g_01196
OG0001241	Prai.g_01926	Prbe.g_01056
OG0001242	Prai.g_01928	Prbe.g_01057
OG0001243	Prai.g_01929	Prbe.g_01058
OG0001244	Prai.g_01930	Prbe.g_01059
OG0001245	Prai.g_01931	Prbe.g_01060
OG0001246	Prai.g_01932	Prbe.g_01061
OG0001247	Prai.g_01933	Prbe.g_01062
OG0001248	Prai.g_01934	Prbe.g_01063
OG0001249	Prai.g_01935	Prbe.g_01064
OG0001250	Prai.g_01936	Prbe.g_01065
OG0001251	Prai.g_00092	Prbe.g_01632
OG0001252	Prai.g_00138	Prbe.g_01682
OG0001253	Prai.g_00161	Prbe.g_01697
OG0001254	Prai.g_00294	Prbe.g_01835
OG0001257	Prai.g_00512	Prbe.g_00651
OG0001258	Prai.g_00528	Prbe.g_00635
OG0001259	Prai.g_00618	Prbe.g_00544
OG0001260	Prai.g_00896	Prbe.g_01312
OG0001261	Prai.g_00812	Prbe.g_01258
OG0001262	Prai.g_00796	Prbe.g_01275
OG0001263	Prai.g_01064	Prbe.g_01570
OG0001264	Prai.g_01047	Prbe.g_00416
OG0001266	Prai.g_01083	Prbe.g_00495
OG0001267	Prai.g_01156	Prbe.g_01567
OG0001269	Prai.g_01354	Prbe.g_00398
OG0001271	Prai.g_01513	Prbe.g_00255
OG0001272	Prai.g_01556	Prbe.g_00486
OG0001273	Prai.g_01557	Prbe.g_00194
OG0001274	Prai.g_01563	Prbe.g_00017
OG0001275	Prai.g_01585	Prbe.g_01624
OG0001276	Prai.g_01272	Prbe.g_01414
OG0001278	Prai.g_01630	Prbe.g_00994
OG0001279	Prai.g_01634	Prbe.g_00990
OG0001280	Prai.g_01637	Prbe.g_00987
OG0001281	Prai.g_01704	Prbe.g_01113
OG0001282	Prai.g_01729	Prbe.g_00980
OG0001283	Prai.g_01820	Prbe.g_00794
OG0001284	Prai.g_01848	Prbe.g_00763
OG0001285	Prai.g_01881	Prbe.g_01146
OG0001286	Prai.g_01925	Prbe.g_01198
OG0001287	Prai.g_00400	Prbe.g_00018
OG0001288	Prai.g_00468	Prbe.g_01935
OG0001290	Prai.g_00030	Prbe.g_00131
OG0001291	Prai.g_00071	Prbe.g_00176
OG0001292	Prai.g_00074	Prbe.g_00179
OG0001293	Prai.g_00076	Prbe.g_00181
OG0001294	Prai.g_00093	Prbe.g_01633
OG0001295	Prai.g_00119	Prbe.g_01663
OG0001296	Prai.g_00125	Prbe.g_01670
OG0001297	Prai.g_00210	Prbe.g_01748
OG0001298	Prai.g_00256	Prbe.g_01796
OG0001299	Prai.g_00265	Prbe.g_01805
OG0001300	Prai.g_00386	Prbe.g_00913
OG0001301	Prai.g_00666	Prbe.g_01483
OG0001302	Prai.g_00890	Prbe.g_00025, Prbe.g_01054, Prbe.g_01133
OG0001303	Prai.g_00887	Prbe.g_01612
OG0001304	Prai.g_00927	Prbe.g_01306
OG0001305	Prai.g_00922	Prbe.g_01301
OG0001306	Prai.g_01090	Prbe.g_01184
OG0001307	Prai.g_01100	Prbe.g_00912
OG0001308	Prai.g_01125	Prbe.g_00204
OG0001309	Prai.g_01126	Prbe.g_01148
OG0001310	Prai.g_01134	Prbe.g_00056
OG0001311	Prai.g_01201	Prbe.g_01516
OG0001312	Prai.g_01355	Prbe.g_00399
OG0001313	Prai.g_01560	Prbe.g_01920
OG0001314	Prai.g_01661	Prbe.g_00962
OG0001315	Prai.g_01695	Prbe.g_00927
OG0001316	Prai.g_01816	Prbe.g_00798
OG0001318	Prai.g_00141	Prbe.g_01685
OG0001319	Prai.g_00249	Prbe.g_01790
OG0001320	Prai.g_00498	Prbe.g_00005
OG0001321	Prai.g_01293, Prai.g_01233	Prbe.g_00496
OG0001322	Prai.g_00866	Prbe.g_01598
OG0001323	Prai.g_01075	Prbe.g_00405
OG0001324	Prai.g_01108	Prbe.g_00685
OG0001325	Prai.g_01128	Prbe.g_00724
OG0001327	Prai.g_01309	Prbe.g_00205
OG0001328	Prai.g_01340	Prbe.g_00888
OG0001330	Prai.g_01553	Prbe.g_00222
OG0001331	Prai.g_01635	Prbe.g_00989
OG0001332	Prai.g_01684	Prbe.g_00938
OG0001333	Prai.g_01786	Prbe.g_00832
OG0001334	Prai.g_01840	Prbe.g_00772
OG0001335	Prai.g_01879	Prbe.g_01144
OG0001336	Prai.g_00128	Prbe.g_01672
OG0001337	Prai.g_00118	Prbe.g_01662
OG0001338	Prai.g_00155	Prbe.g_00874
OG0001339	Prai.g_00214	Prbe.g_01752
OG0001340	Prai.g_00261	Prbe.g_01801
OG0001341	Prai.g_00274	Prbe.g_01814
OG0001342	Prai.g_00293	Prbe.g_01834
OG0001343	Prai.g_00352	Prbe.g_01897
OG0001345	Prai.g_00465	Prbe.g_01932
OG0001346	Prai.g_00502	Prbe.g_00661
OG0001347	Prai.g_00516	Prbe.g_00647
OG0001349	Prai.g_00539	Prbe.g_00624
OG0001351	Prai.g_00605	Prbe.g_00558
OG0001352	Prai.g_00711	Prbe.g_00456
OG0001354	Prai.g_00863	Prbe.g_01313
OG0001355	Prai.g_00806	Prbe.g_01265
OG0001356	Prai.g_01062	Prbe.g_00103
OG0001357	Prai.g_00961	Prbe.g_01378
OG0001358	Prai.g_00942	Prbe.g_01392
OG0001359	Prai.g_01147	Prbe.g_00046
OG0001360	Prai.g_01148	Prbe.g_00047
OG0001361	Prai.g_01223	Prbe.g_01495
OG0001362	Prai.g_01583	Prbe.g_00721
OG0001364	Prai.g_01532	Prbe.g_00236
OG0001365	Prai.g_01699	Prbe.g_00161
OG0001366	Prai.g_01675	Prbe.g_00948
OG0001368	Prai.g_01847	Prbe.g_00764
OG0001371	Prai.g_00067	Prbe.g_00171
OG0001372	Prai.g_00068	Prbe.g_00173
OG0001373	Prai.g_00075	Prbe.g_00180
OG0001374	Prai.g_00087	Prbe.g_00191
OG0001375	Prai.g_00135	Prbe.g_01680
OG0001376	Prai.g_00245	Prbe.g_01786
OG0001377	Prai.g_00269	Prbe.g_01810
OG0001379	Prai.g_00376	Prbe.g_00270
OG0001380	Prai.g_01267	Prbe.g_01202
OG0001381	Prai.g_00485	Prbe.g_00675
OG0001382	Prai.g_00491	Prbe.g_00669
OG0001383	Prai.g_00541	Prbe.g_00622
OG0001384	Prai.g_00548	Prbe.g_00614
OG0001385	Prai.g_00695	Prbe.g_01452
OG0001386	Prai.g_00703	Prbe.g_00448
OG0001387	Prai.g_00705	Prbe.g_00450
OG0001388	Prai.g_00715	Prbe.g_00461
OG0001389	Prai.g_00753	Prbe.g_01435
OG0001390	Prai.g_00897	Prbe.g_01604
OG0001391	Prai.g_00861	Prbe.g_01316
OG0001392	Prai.g_01063	Prbe.g_00102
OG0001393	Prai.g_01061	Prbe.g_00104
OG0001394	Prai.g_01041	Prbe.g_00422
OG0001395	Prai.g_01038	Prbe.g_00425
OG0001397	Prai.g_00933	Prbe.g_01405
OG0001398	Prai.g_00914	Prbe.g_01293
OG0001399	Prai.g_01073	Prbe.g_00094
OG0001400	Prai.g_01081	Prbe.g_01621
OG0001401	Prai.g_00738	Prbe.g_00051
OG0001402	Prai.g_01158	Prbe.g_01564
OG0001403	Prai.g_01336	Prbe.g_00892
OG0001404	Prai.g_01361	Prbe.g_01408
OG0001405	Prai.g_01371	Prbe.g_00372
OG0001406	Prai.g_01501	Prbe.g_00269
OG0001407	Prai.g_01503	Prbe.g_00266
OG0001408	Prai.g_01554	Prbe.g_00221
OG0001409	Prai.g_01566	Prbe.g_01123
OG0001410	Prai.g_01587	Prbe.g_00003
OG0001412	Prai.g_01008	Prbe.g_01330
OG0001414	Prai.g_00061	Prbe.g_01602
OG0001417	Prai.g_00704	Prbe.g_00449
OG0001418	Prai.g_00886	Prbe.g_00733
OG0001421	Prai.g_01056	Prbe.g_00111
OG0001422	Prai.g_01078	Prbe.g_00716
OG0001423	Prai.g_01149	Prbe.g_00712
OG0001424	Prai.g_01237	Prbe.g_00218
OG0001425	Prai.g_01575	Prbe.g_01617
OG0001427	Prai.g_00385	Prbe.g_01049
OG0001430	Prai.g_00950	Prbe.g_00061
OG0001431	Prai.g_01079	Prbe.g_00053
OG0001432	Prai.g_01082	Prbe.g_01620
OG0001434	Prai.g_00746	Prbe.g_00010, Prbe.g_01025
OG0001435	Prai.g_01565	Prbe.g_01585
OG0001439	Prai.g_00815	Prbe.g_01255
OG0001440	Prai.g_00939	Prbe.g_01397
OG0001443	Prai.g_01155	Prbe.g_01568
OG0001444	Prai.g_01190	Prbe.g_01529
OG0001445	Prai.g_01295	Prbe.g_00033
OG0001446	Prai.g_01297	Prbe.g_00034
OG0001447	Prai.g_01298	Prbe.g_01575
OG0001448	Prai.g_01601	Prbe.g_00028
OG0001453	Prai.g_00438	Prbe.g_00701
OG0001454	Prai.g_00380	Prbe.g_00677
OG0001455	Prai.g_01621	Prbe.g_00703
OG0001456	Prai.g_00617, Prai.g_01275	Prbe.g_00545
OG0001457	Prai.g_00731	Prbe.g_01211
OG0001458	Prai.g_00898	Prbe.g_00707
OG0001459	Prai.g_00868	Prbe.g_00378
OG0001460	Prai.g_00785	Prbe.g_00491
OG0001461	Prai.g_01016	Prbe.g_01442
OG0001462	Prai.g_00951	Prbe.g_01589
OG0001463	Prai.g_01072	Prbe.g_00671
OG0001465	Prai.g_01271	Prbe.g_01613
OG0001466	Prai.g_00893	Prbe.g_00206
OG0001468	Prai.g_01809	Prbe.g_00807
OG0001469	Prai.g_01169	Prbe.g_01551
OG0001471	Prai.g_00447	Prbe.g_00695
OG0001482	Prai.g_01618	Prbe.g_00040
OG0001484	Prai.g_01422, Prai.g_01391	Prbe.g_00166
OG0001485	Prai.g_01697	Prbe.g_00925
OG0001488	Prai.g_00183	Prbe.g_01720
OG0001490	Prai.g_00414	Prbe.g_00923
OG0001492	Prai.g_00814	Prbe.g_01256
OG0001504	Prai.g_01031	Prbe.g_00432
OG0001506	Prai.g_01095	Prbe.g_01596
OG0001509	Prai.g_01719	Prbe.g_00478
OG0001519	Prai.g_00401	Prbe.g_00019
OG0001521	Prai.g_01700	Prbe.g_00162
OG0001535	Prai.g_00788	Prbe.g_01287
OG0001541	Prai.g_01394	Prbe.g_00088
OG0001544	Prai.g_01260	Prbe.g_00022
OG0001558	Prai.g_01306	Prbe.g_00072
OG0001588	Prai.g_01602	Prbe.g_01610
OG0001617	Prai.g_01350	Prbe.g_00329
OG0001618	Prai.g_00371	Prbe.g_00917
OG0001622	Prai.g_01251	Prbe.g_00741
OG0001631	Prai.g_01231	Prbe.g_00500
OG0001634	Prai.g_01252	Prbe.g_00742
OG0001635	Prai.g_01253	Prbe.g_00743
OG0001636	Prai.g_01254	Prbe.g_00744
OG0001637	Prai.g_00439	Prbe.g_00688
OG0001694	Prai.g_00778	Prbe.g_01923
OG0001711	Prai.g_00043	Prbe.g_01043, Prbe.g_00875
OG0001716	Prai.g_01199	Prbe.g_01518
OG0001795	Prai.g_00591	Prbe.g_00572
OG0001803	Prai.g_00949	Prbe.g_01383
OG0001828	Prai.g_01150	Prbe.g_01048
OG0001843	Prai.g_01395	Prbe.g_00087
OG0001869	Prai.g_01430	Prbe.g_00390
OG0001880	Prai.g_01402, Prai.g_01399, Prai.g_01410, Prai.g_01404	Prbe.g_00085
OG0001974	Prai.g_01322	Prbe.g_00200
OG0002084	Prai.g_01304	Prbe.g_00011
OG0002129	Prai.g_00396	Prbe.g_01626
OG0002317	Prai.g_00042	Prbe.g_00392
