Orthogroup	Prai	Prav
OG0001159	Prai.g_01825	Prav.g_00676
OG0001160	Prai.g_01826	Prav.g_00677
OG0001161	Prai.g_01827	Prav.g_00678
OG0001162	Prai.g_01828	Prav.g_00679
OG0001163	Prai.g_01829	Prav.g_00680
OG0001164	Prai.g_01830	Prav.g_00681
OG0001165	Prai.g_01831	Prav.g_00682
OG0001166	Prai.g_01832	Prav.g_00683
OG0001167	Prai.g_01833	Prav.g_00684
OG0001168	Prai.g_01834	Prav.g_00685
OG0001169	Prai.g_01835	Prav.g_00686
OG0001170	Prai.g_01836	Prav.g_00687
OG0001171	Prai.g_01837	Prav.g_00688
OG0001172	Prai.g_01839	Prav.g_00690
OG0001173	Prai.g_01841	Prav.g_00692
OG0001174	Prai.g_01842	Prav.g_00693
OG0001175	Prai.g_01843	Prav.g_00694
OG0001176	Prai.g_01844	Prav.g_00695
OG0001177	Prai.g_01846	Prav.g_00697
OG0001178	Prai.g_01849	Prav.g_00700
OG0001179	Prai.g_01850	Prav.g_00701
OG0001180	Prai.g_01851	Prav.g_00702
OG0001181	Prai.g_01852	Prav.g_00703
OG0001182	Prai.g_01853	Prav.g_00704
OG0001183	Prai.g_01854	Prav.g_00705
OG0001184	Prai.g_01856	Prav.g_00707
OG0001185	Prai.g_01861	Prav.g_00710
OG0001186	Prai.g_01862	Prav.g_00711
OG0001187	Prai.g_01863	Prav.g_00712
OG0001188	Prai.g_01864	Prav.g_00713
OG0001189	Prai.g_01865	Prav.g_00714
OG0001190	Prai.g_01866	Prav.g_00715
OG0001191	Prai.g_01867	Prav.g_00716
OG0001192	Prai.g_01868	Prav.g_00717
OG0001193	Prai.g_01869	Prav.g_00718
OG0001194	Prai.g_01870	Prav.g_00719
OG0001195	Prai.g_01871	Prav.g_00720
OG0001196	Prai.g_01872	Prav.g_00721
OG0001197	Prai.g_01873	Prav.g_00722
OG0001198	Prai.g_01874	Prav.g_00723
OG0001199	Prai.g_01875	Prav.g_00724
OG0001200	Prai.g_01876	Prav.g_00725
OG0001201	Prai.g_01877	Prav.g_00726
OG0001202	Prai.g_01878	Prav.g_00727
OG0001203	Prai.g_01880	Prav.g_00729
OG0001204	Prai.g_01882	Prav.g_00731
OG0001205	Prai.g_01883	Prav.g_00732
OG0001206	Prai.g_01884	Prav.g_00733
OG0001207	Prai.g_01885	Prav.g_00734
OG0001208	Prai.g_01886	Prav.g_00735
OG0001209	Prai.g_01887	Prav.g_00736
OG0001210	Prai.g_01888	Prav.g_00737
OG0001211	Prai.g_01889	Prav.g_00738
OG0001212	Prai.g_01890	Prav.g_00739
OG0001213	Prai.g_01891	Prav.g_00740
OG0001214	Prai.g_01893	Prav.g_00742
OG0001215	Prai.g_01894	Prav.g_00743
OG0001216	Prai.g_01895	Prav.g_00744
OG0001217	Prai.g_01896	Prav.g_00745
OG0001218	Prai.g_01897	Prav.g_00746
OG0001219	Prai.g_01899	Prav.g_00749
OG0001220	Prai.g_01900	Prav.g_00750
OG0001221	Prai.g_01903	Prav.g_00753
OG0001222	Prai.g_01904	Prav.g_00754
OG0001223	Prai.g_01905	Prav.g_00755
OG0001224	Prai.g_01906	Prav.g_00756
OG0001225	Prai.g_01907	Prav.g_00757
OG0001226	Prai.g_01908	Prav.g_00758
OG0001227	Prai.g_01909	Prav.g_00759
OG0001228	Prai.g_01910	Prav.g_00760
OG0001229	Prai.g_01911	Prav.g_00761
OG0001230	Prai.g_01912	Prav.g_00762
OG0001231	Prai.g_01913	Prav.g_00763
OG0001232	Prai.g_01914	Prav.g_00764
OG0001233	Prai.g_01915	Prav.g_00765
OG0001234	Prai.g_01916	Prav.g_00766
OG0001235	Prai.g_01917	Prav.g_00767
OG0001236	Prai.g_01919	Prav.g_00769
OG0001237	Prai.g_01920	Prav.g_00770
OG0001238	Prai.g_01922	Prav.g_00772
OG0001239	Prai.g_01923	Prav.g_00773
OG0001240	Prai.g_01924	Prav.g_00774
OG0001241	Prai.g_01926	Prav.g_00776
OG0001242	Prai.g_01928	Prav.g_00778
OG0001243	Prai.g_01929	Prav.g_00779
OG0001244	Prai.g_01930	Prav.g_00780
OG0001245	Prai.g_01931	Prav.g_00781
OG0001246	Prai.g_01932	Prav.g_00782
OG0001247	Prai.g_01933	Prav.g_00783
OG0001248	Prai.g_01934	Prav.g_00784
OG0001249	Prai.g_01935	Prav.g_00785
OG0001250	Prai.g_01936	Prav.g_00786
OG0001251	Prai.g_00092	Prav.g_00157
OG0001252	Prai.g_00138	Prav.g_00203
OG0001254	Prai.g_00294	Prav.g_01927
OG0001257	Prai.g_00512	Prav.g_01080
OG0001258	Prai.g_00528	Prav.g_01096
OG0001259	Prai.g_00618	Prav.g_01186
OG0001260	Prai.g_00896	Prav.g_00345
OG0001261	Prai.g_00812	Prav.g_00431
OG0001262	Prai.g_00796	Prav.g_00447
OG0001263	Prai.g_01064	Prav.g_00467
OG0001264	Prai.g_01047	Prav.g_00498
OG0001266	Prai.g_01083	Prav.g_00236
OG0001267	Prai.g_01156	Prav.g_00049
OG0001269	Prai.g_01354	Prav.g_01456
OG0001271	Prai.g_01513	Prav.g_01629
OG0001272	Prai.g_01556	Prav.g_01669
OG0001273	Prai.g_01557	Prav.g_01670
OG0001274	Prai.g_01563	Prav.g_01675
OG0001275	Prai.g_01585	Prav.g_01691
OG0001276	Prai.g_01272	Prav.g_00969
OG0001278	Prai.g_01630	Prav.g_01753
OG0001279	Prai.g_01634	Prav.g_01757
OG0001280	Prai.g_01637	Prav.g_01760
OG0001281	Prai.g_01704	Prav.g_00271
OG0001282	Prai.g_01729	Prav.g_00296
OG0001283	Prai.g_01820	Prav.g_00671
OG0001284	Prai.g_01848	Prav.g_00699
OG0001285	Prai.g_01881	Prav.g_00730
OG0001286	Prai.g_01925	Prav.g_00775
OG0001287	Prai.g_00400	Prav.g_01386
OG0001288	Prai.g_00468	Prav.g_01036
OG0001290	Prai.g_00030	Prav.g_00098
OG0001291	Prai.g_00071	Prav.g_00136
OG0001292	Prai.g_00074	Prav.g_00139
OG0001293	Prai.g_00076	Prav.g_00141
OG0001294	Prai.g_00093	Prav.g_00158
OG0001295	Prai.g_00119	Prav.g_00184
OG0001296	Prai.g_00125	Prav.g_00190
OG0001297	Prai.g_00210	Prav.g_00839
OG0001298	Prai.g_00256	Prav.g_01890
OG0001299	Prai.g_00265	Prav.g_01899
OG0001300	Prai.g_00386	Prav.g_00992
OG0001301	Prai.g_00666	Prav.g_01235
OG0001302	Prai.g_00890	Prav.g_00350
OG0001303	Prai.g_00887	Prav.g_00355
OG0001304	Prai.g_00927	Prav.g_00924
OG0001305	Prai.g_00922	Prav.g_00929
OG0001306	Prai.g_01090	Prav.g_00244
OG0001307	Prai.g_01100	Prav.g_00254
OG0001308	Prai.g_01125	Prav.g_00014
OG0001309	Prai.g_01126	Prav.g_00016
OG0001310	Prai.g_01134	Prav.g_00024
OG0001311	Prai.g_01201	Prav.g_01853
OG0001312	Prai.g_01355	Prav.g_01457
OG0001313	Prai.g_01560	Prav.g_01673
OG0001314	Prai.g_01661	Prav.g_01784
OG0001315	Prai.g_01695	Prav.g_01819
OG0001316	Prai.g_01816	Prav.g_00667
OG0001318	Prai.g_00141	Prav.g_00206
OG0001319	Prai.g_00249	Prav.g_00800
OG0001320	Prai.g_00498	Prav.g_01065
OG0001321	Prai.g_01293	Prav.g_01015
OG0001321	Prai.g_01233	Prav.g_00357
OG0001322	Prai.g_00866	Prav.g_00376
OG0001323	Prai.g_01075	Prav.g_00227
OG0001324	Prai.g_01108	Prav.g_00262
OG0001325	Prai.g_01128	Prav.g_00017
OG0001327	Prai.g_01309	Prav.g_01408
OG0001328	Prai.g_01340	Prav.g_01443
OG0001330	Prai.g_01553	Prav.g_01666
OG0001331	Prai.g_01635	Prav.g_01758
OG0001332	Prai.g_01684	Prav.g_01808
OG0001333	Prai.g_01786	Prav.g_00636
OG0001334	Prai.g_01840	Prav.g_00691
OG0001335	Prai.g_01879	Prav.g_00728
OG0001336	Prai.g_00128	Prav.g_00193
OG0001337	Prai.g_00118	Prav.g_00183
OG0001338	Prai.g_00155	Prav.g_00211
OG0001339	Prai.g_00214	Prav.g_00835
OG0001340	Prai.g_00261	Prav.g_01895
OG0001341	Prai.g_00274	Prav.g_01908
OG0001342	Prai.g_00293	Prav.g_01926
OG0001343	Prai.g_00352	Prav.g_01985
OG0001344	Prai.g_00389	Prav.g_00995
OG0001345	Prai.g_00465	Prav.g_01033
OG0001346	Prai.g_00502	Prav.g_01070
OG0001347	Prai.g_00516	Prav.g_01084
OG0001348	Prai.g_00534	Prav.g_01102
OG0001349	Prai.g_00539	Prav.g_01107
OG0001351	Prai.g_00605	Prav.g_01174
OG0001352	Prai.g_00711	Prav.g_01280
OG0001354	Prai.g_00863	Prav.g_00380
OG0001355	Prai.g_00806	Prav.g_00437
OG0001356	Prai.g_01062	Prav.g_00481
OG0001357	Prai.g_00961	Prav.g_00584
OG0001358	Prai.g_00942	Prav.g_00908
OG0001359	Prai.g_01147	Prav.g_00037
OG0001360	Prai.g_01148	Prav.g_00038
OG0001361	Prai.g_01223	Prav.g_01831
OG0001362	Prai.g_01583	Prav.g_01392
OG0001363	Prai.g_01390	Prav.g_01506
OG0001364	Prai.g_01532	Prav.g_01648
OG0001365	Prai.g_01699	Prav.g_01504
OG0001366	Prai.g_01675	Prav.g_01798
OG0001367	Prai.g_01718	Prav.g_00285
OG0001368	Prai.g_01847	Prav.g_00698
OG0001371	Prai.g_00067	Prav.g_00132
OG0001372	Prai.g_00068	Prav.g_00133
OG0001373	Prai.g_00075	Prav.g_00140
OG0001374	Prai.g_00087	Prav.g_00152
OG0001375	Prai.g_00135	Prav.g_00200
OG0001376	Prai.g_00245	Prav.g_00804
OG0001377	Prai.g_00269	Prav.g_01903
OG0001379	Prai.g_00376	Prav.g_00981
OG0001380	Prai.g_01267	Prav.g_01383, Prav.g_01879
OG0001382	Prai.g_00491	Prav.g_01058
OG0001383	Prai.g_00541	Prav.g_01109
OG0001384	Prai.g_00548	Prav.g_01117
OG0001385	Prai.g_00695	Prav.g_01264
OG0001386	Prai.g_00703	Prav.g_01272
OG0001387	Prai.g_00705	Prav.g_01274
OG0001388	Prai.g_00715	Prav.g_01284
OG0001389	Prai.g_00753	Prav.g_00311
OG0001390	Prai.g_00897	Prav.g_00344
OG0001391	Prai.g_00861	Prav.g_00382
OG0001392	Prai.g_01063	Prav.g_00480
OG0001393	Prai.g_01061	Prav.g_00482
OG0001394	Prai.g_01041	Prav.g_00504
OG0001395	Prai.g_01038	Prav.g_00507
OG0001397	Prai.g_00933	Prav.g_00918
OG0001398	Prai.g_00914	Prav.g_00937
OG0001399	Prai.g_01073	Prav.g_00225
OG0001400	Prai.g_01081	Prav.g_00234
OG0001401	Prai.g_00738	Prav.g_00241
OG0001402	Prai.g_01158	Prav.g_00051
OG0001403	Prai.g_01336	Prav.g_01439
OG0001404	Prai.g_01361	Prav.g_01464
OG0001405	Prai.g_01371	Prav.g_01474
OG0001406	Prai.g_01501	Prav.g_01617
OG0001407	Prai.g_01503	Prav.g_01620
OG0001408	Prai.g_01554	Prav.g_01667
OG0001409	Prai.g_01566	Prav.g_01680
OG0001410	Prai.g_01587	Prav.g_01693
OG0001414	Prai.g_00061	Prav.g_00126
OG0001415	Prai.g_00339	Prav.g_01972
OG0001416	Prai.g_00550	Prav.g_01119
OG0001417	Prai.g_00704	Prav.g_01273
OG0001418	Prai.g_00886	Prav.g_00358
OG0001421	Prai.g_01056	Prav.g_00488
OG0001422	Prai.g_01078	Prav.g_00231
OG0001424	Prai.g_01237	Prav.g_02005
OG0001425	Prai.g_01575	Prav.g_01686
OG0001426	Prai.g_01921	Prav.g_00771
OG0001427	Prai.g_00385	Prav.g_00991
OG0001430	Prai.g_00950	Prav.g_00901
OG0001431	Prai.g_01079	Prav.g_00232
OG0001432	Prai.g_01082	Prav.g_00235
OG0001434	Prai.g_00746	Prav.g_01717
OG0001435	Prai.g_01565	Prav.g_01679
OG0001438	Prai.g_00649	Prav.g_01218
OG0001439	Prai.g_00815	Prav.g_00429
OG0001440	Prai.g_00939	Prav.g_00912
OG0001441	Prai.g_01118	Prav.g_00009
OG0001443	Prai.g_01155	Prav.g_00048
OG0001444	Prai.g_01190	Prav.g_01862
OG0001445	Prai.g_01295	Prav.g_01882
OG0001446	Prai.g_01297	Prav.g_01885
OG0001447	Prai.g_01298	Prav.g_01886
OG0001448	Prai.g_01601	Prav.g_01700
OG0001449	Prai.g_01407	Prav.g_01558
OG0001454	Prai.g_00380	Prav.g_00986
OG0001457	Prai.g_00731	Prav.g_01300
OG0001459	Prai.g_00868	Prav.g_00374
OG0001460	Prai.g_00785	Prav.g_00459
OG0001462	Prai.g_00951	Prav.g_00900
OG0001463	Prai.g_01072	Prav.g_00223
OG0001464	Prai.g_01077	Prav.g_00230
OG0001465	Prai.g_01271	Prav.g_01403
OG0001467	Prai.g_01460	Prav.g_01575
OG0001468	Prai.g_01809	Prav.g_00660
OG0001469	Prai.g_01169	Prav.g_00063
OG0001470	Prai.g_00333	Prav.g_01966
OG0001471	Prai.g_00447	Prav.g_01021
OG0001475	Prai.g_01068	Prav.g_00219
OG0001476	Prai.g_01069	Prav.g_00220
OG0001477	Prai.g_01070	Prav.g_00221
OG0001478	Prai.g_01076	Prav.g_00228
OG0001479	Prai.g_01103	Prav.g_00257
OG0001480	Prai.g_01112	Prav.g_00003
OG0001481	Prai.g_01187	Prav.g_01865
OG0001484	Prai.g_01422	Prav.g_01507
OG0001485	Prai.g_01697	Prav.g_00265
OG0001488	Prai.g_00183	Prav.g_00866
OG0001490	Prai.g_00414	Prav.g_01011
OG0001491	Prai.g_00871	Prav.g_00371
OG0001506	Prai.g_01095	Prav.g_00249
OG0001507	Prai.g_01154	Prav.g_00047
OG0001509	Prai.g_01719	Prav.g_00286
OG0001510	Prai.g_01801	Prav.g_00652
OG0001513	Prai.g_00105	Prav.g_00170
OG0001514	Prai.g_01773, Prai.g_00906	Prav.g_01018, Prav.g_01414
OG0001515	Prai.g_00892	Prav.g_00348
OG0001516	Prai.g_00967	Prav.g_00578
OG0001517	Prai.g_01086	Prav.g_00239
OG0001518	Prai.g_01264	Prav.g_01716
OG0001521	Prai.g_01700	Prav.g_00267
OG0001523	Prai.g_00060	Prav.g_00125
OG0001524	Prai.g_00388	Prav.g_00994
OG0001525	Prai.g_00490	Prav.g_01057
OG0001527	Prai.g_01116	Prav.g_00007
OG0001528	Prai.g_01607	Prav.g_01393
OG0001532	Prai.g_00034	Prav.g_00102
OG0001534	Prai.g_01771	Prav.g_01017
OG0001535	Prai.g_00788	Prav.g_00455
OG0001536	Prai.g_01114	Prav.g_00005
OG0001537	Prai.g_01269	Prav.g_00947, Prav.g_00889
OG0001538	Prai.g_01308	Prav.g_01405
OG0001539	Prai.g_01317	Prav.g_01419
OG0001541	Prai.g_01394	Prav.g_01503, Prav.g_01548
OG0001542	Prai.g_01569	Prav.g_01683
OG0001543	Prai.g_01586	Prav.g_01692
OG0001549	Prai.g_00126	Prav.g_00191
OG0001550	Prai.g_00320	Prav.g_01953
OG0001551	Prai.g_00344	Prav.g_01977
OG0001552	Prai.g_00382	Prav.g_00988
OG0001553	Prai.g_00403	Prav.g_01004
OG0001554	Prai.g_00404	Prav.g_01005
OG0001555	Prai.g_00488	Prav.g_01055
OG0001556	Prai.g_00500	Prav.g_01067
OG0001557	Prai.g_00706	Prav.g_01275
OG0001558	Prai.g_01306	Prav.g_01381
OG0001559	Prai.g_00891	Prav.g_00349
OG0001560	Prai.g_00879	Prav.g_00368
OG0001561	Prai.g_00784	Prav.g_00460
OG0001562	Prai.g_00952	Prav.g_00899
OG0001563	Prai.g_01084	Prav.g_00237
OG0001564	Prai.g_01085	Prav.g_00238
OG0001565	Prai.g_01087	Prav.g_00240
OG0001566	Prai.g_01089	Prav.g_00243
OG0001567	Prai.g_01096	Prav.g_00250
OG0001568	Prai.g_01111	Prav.g_00002
OG0001569	Prai.g_01115	Prav.g_00006
OG0001570	Prai.g_01122	Prav.g_00012
OG0001571	Prai.g_01131	Prav.g_00020
OG0001572	Prai.g_01139	Prav.g_00029
OG0001573	Prai.g_01142	Prav.g_00032
OG0001575	Prai.g_00736	Prav.g_01401
OG0001576	Prai.g_01311	Prav.g_01411
OG0001577	Prai.g_01367	Prav.g_01470
OG0001578	Prai.g_01369	Prav.g_01472
OG0001582	Prai.g_01545	Prav.g_01661
OG0001583	Prai.g_01547	Prav.g_01662
OG0001584	Prai.g_01548	Prav.g_01663
OG0001585	Prai.g_01559	Prav.g_01672
OG0001586	Prai.g_01857	Prav.g_00708
OG0001588	Prai.g_01602	Prav.g_01744
OG0001590	Prai.g_00306	Prav.g_01939
OG0001592	Prai.g_00413	Prav.g_01010
OG0001594	Prai.g_00499	Prav.g_01066
OG0001596	Prai.g_00889	Prav.g_00351
OG0001597	Prai.g_00783	Prav.g_00462
OG0001598	Prai.g_01058	Prav.g_00485
OG0001603	Prai.g_01245	Prav.g_01722
OG0001604	Prai.g_01651	Prav.g_01774
OG0001605	Prai.g_01723	Prav.g_00290
OG0001606	Prai.g_00353	Prav.g_01986
OG0001609	Prai.g_00381	Prav.g_00987
OG0001610	Prai.g_00730	Prav.g_01299
OG0001611	Prai.g_00440	Prav.g_00331
OG0001612	Prai.g_00870	Prav.g_00372
OG0001613	Prai.g_01065	Prav.g_00466
OG0001614	Prai.g_00963	Prav.g_00582
OG0001615	Prai.g_01552	Prav.g_01377
OG0001618	Prai.g_00371	Prav.g_00109
OG0001619	Prai.g_01359	Prav.g_01462
OG0001621	Prai.g_00884	Prav.g_00361
OG0001624	Prai.g_00782	Prav.g_00464
OG0001625	Prai.g_00957	Prav.g_00894
OG0001628	Prai.g_01605	Prav.g_01703
OG0001629	Prai.g_00145	Prav.g_00942
OG0001630	Prai.g_01732	Prav.g_01425
OG0001631	Prai.g_01231	Prav.g_01823
OG0001639	Prai.g_00110	Prav.g_00175
OG0001640	Prai.g_00191	Prav.g_00858
OG0001641	Prai.g_00377	Prav.g_00983
OG0001642	Prai.g_00379	Prav.g_00985
OG0001643	Prai.g_00410	Prav.g_01006
OG0001644	Prai.g_00411	Prav.g_01007
OG0001645	Prai.g_00412	Prav.g_01009
OG0001647	Prai.g_00497	Prav.g_01064
OG0001648	Prai.g_00587	Prav.g_01157
OG0001649	Prai.g_00594	Prav.g_01163
OG0001650	Prai.g_00747	Prav.g_00305
OG0001651	Prai.g_00903	Prav.g_00340
OG0001652	Prai.g_00900	Prav.g_00342
OG0001653	Prai.g_00878	Prav.g_00369
OG0001654	Prai.g_00872	Prav.g_00370
OG0001655	Prai.g_00864	Prav.g_00379
OG0001656	Prai.g_00843	Prav.g_00402
OG0001657	Prai.g_00790	Prav.g_00453
OG0001658	Prai.g_00781	Prav.g_00465
OG0001659	Prai.g_01034	Prav.g_00511
OG0001660	Prai.g_00956	Prav.g_00895
OG0001661	Prai.g_00953	Prav.g_00898
OG0001662	Prai.g_00947	Prav.g_00903
OG0001663	Prai.g_00931	Prav.g_00920
OG0001664	Prai.g_00930	Prav.g_00921
OG0001665	Prai.g_01067	Prav.g_00218
OG0001666	Prai.g_01071	Prav.g_00222
OG0001667	Prai.g_01074	Prav.g_00226
OG0001668	Prai.g_01080	Prav.g_00233
OG0001669	Prai.g_01091	Prav.g_00245
OG0001670	Prai.g_01092	Prav.g_00246
OG0001671	Prai.g_01099	Prav.g_00253
OG0001672	Prai.g_01104	Prav.g_00258
OG0001673	Prai.g_01105	Prav.g_00259
OG0001674	Prai.g_01106	Prav.g_00260
OG0001675	Prai.g_01129	Prav.g_00018
OG0001676	Prai.g_01133	Prav.g_00023
OG0001677	Prai.g_01152	Prav.g_00040
OG0001678	Prai.g_01220	Prav.g_01834
OG0001679	Prai.g_01228	Prav.g_01826
OG0001680	Prai.g_01262	Prav.g_01382
OG0001681	Prai.g_01312	Prav.g_01412
OG0001682	Prai.g_01315	Prav.g_01417
OG0001684	Prai.g_01544	Prav.g_01660
OG0001685	Prai.g_01551	Prav.g_01665
OG0001686	Prai.g_01555	Prav.g_01668
OG0001687	Prai.g_01561	Prav.g_01674
OG0001688	Prai.g_01564	Prav.g_01677
OG0001689	Prai.g_01568	Prav.g_01682
OG0001690	Prai.g_01571	Prav.g_01684
OG0001691	Prai.g_01572	Prav.g_01685
OG0001692	Prai.g_01643	Prav.g_01766
OG0001693	Prai.g_01898	Prav.g_00747
OG0001695	Prai.g_00152	Prav.g_01511
OG0001698	Prai.g_00526	Prav.g_01094
OG0001699	Prai.g_00735	Prav.g_01314
OG0001704	Prai.g_01609	Prav.g_00896
OG0001710	Prai.g_00955	Prav.g_00897
OG0001713	Prai.g_01432	Prav.g_01508
OG0001722	Prai.g_01589	Prav.g_00332
OG0001723	Prai.g_01307	Prav.g_00339
OG0001724	Prai.g_00859	Prav.g_00384
OG0001726	Prai.g_01121	Prav.g_00011
OG0001734	Prai.g_00745	Prav.g_00304
OG0001785	Prai.g_00888	Prav.g_00352
OG0001786	Prai.g_00818	Prav.g_00426
OG0001788	Prai.g_01296	Prav.g_01884
OG0001796	Prai.g_01138	Prav.g_00028
OG0001815	Prai.g_01278	Prav.g_00893
OG0001815	Prai.g_01265	Prav.g_01379
OG0001816	Prai.g_01066	Prav.g_00217
OG0001817	Prai.g_01124	Prav.g_00013
OG0001825	Prai.g_01603	Prav.g_01701
OG0001827	Prai.g_01140	Prav.g_01726
OG0001828	Prai.g_01150	Prav.g_01389
OG0001829	Prai.g_01290	Prav.g_01706
OG0001843	Prai.g_01395	Prav.g_01556
OG0001847	Prai.g_01576	Prav.g_01687
OG0001848	Prai.g_01137	Prav.g_01708
OG0001849	Prai.g_01581	Prav.g_01690
OG0001859	Prai.g_00271	Prav.g_01905
OG0001860	Prai.g_00459	Prav.g_01027
OG0001864	Prai.g_01249	Prav.g_01876
OG0001870	Prai.g_00040	Prav.g_00210
OG0001872	Prai.g_01595	Prav.g_01697
OG0001874	Prai.g_01562	Prav.g_01728
OG0001914	Prai.g_00422	Prav.g_00888, Prav.g_00945
OG0001950	Prai.g_01110	Prav.g_00001
OG0001953	Prai.g_00062	Prav.g_00127
OG0001956	Prai.g_00901	Prav.g_00341
OG0002055	Prai.g_00737	Prav.g_01387
OG0002123	Prai.g_00742	Prav.g_01532
OG0002247	Prai.g_01608	Prav.g_00944
OG0002280	Prai.g_01593	Prav.g_01752
OG0002341	Prai.g_00038	Prav.g_00209
OG0002419	Prai.g_01244	Prav.g_01721
OG0002424	Prai.g_01927	Prav.g_00777
OG0002530	Prai.g_00150	Prav.g_00297
