Orthogroup	Prai	Praz
OG0001156	Prai.g_01821	Praz.g_00223
OG0001157	Prai.g_01822	Praz.g_00222
OG0001158	Prai.g_01824	Praz.g_00220
OG0001159	Prai.g_01825	Praz.g_00219
OG0001160	Prai.g_01826	Praz.g_00218
OG0001161	Prai.g_01827	Praz.g_00217
OG0001162	Prai.g_01828	Praz.g_00216
OG0001163	Prai.g_01829	Praz.g_00215
OG0001164	Prai.g_01830	Praz.g_00214
OG0001165	Prai.g_01831	Praz.g_00213
OG0001166	Prai.g_01832	Praz.g_00212
OG0001167	Prai.g_01833	Praz.g_00211
OG0001168	Prai.g_01834	Praz.g_00210
OG0001169	Prai.g_01835	Praz.g_00209
OG0001170	Prai.g_01836	Praz.g_00207
OG0001171	Prai.g_01837	Praz.g_00206
OG0001172	Prai.g_01839	Praz.g_00204
OG0001173	Prai.g_01841	Praz.g_00202
OG0001174	Prai.g_01842	Praz.g_00201
OG0001175	Prai.g_01843	Praz.g_00200
OG0001176	Prai.g_01844	Praz.g_00199
OG0001177	Prai.g_01846	Praz.g_00197
OG0001178	Prai.g_01849	Praz.g_00194
OG0001179	Prai.g_01850	Praz.g_00193
OG0001180	Prai.g_01851	Praz.g_00192
OG0001181	Prai.g_01852	Praz.g_00191
OG0001182	Prai.g_01853	Praz.g_00190
OG0001183	Prai.g_01854	Praz.g_00189
OG0001184	Prai.g_01856	Praz.g_00187
OG0001185	Prai.g_01861	Praz.g_00184
OG0001186	Prai.g_01862	Praz.g_00183
OG0001187	Prai.g_01863	Praz.g_00181
OG0001188	Prai.g_01864	Praz.g_00180
OG0001189	Prai.g_01865	Praz.g_00179
OG0001190	Prai.g_01866	Praz.g_00178
OG0001191	Prai.g_01867	Praz.g_00177
OG0001192	Prai.g_01868	Praz.g_00176
OG0001193	Prai.g_01869	Praz.g_00175
OG0001194	Prai.g_01870	Praz.g_00174
OG0001195	Prai.g_01871	Praz.g_00173
OG0001196	Prai.g_01872	Praz.g_00172
OG0001197	Prai.g_01873	Praz.g_00171
OG0001198	Prai.g_01874	Praz.g_00170
OG0001199	Prai.g_01875	Praz.g_00169
OG0001200	Prai.g_01876	Praz.g_00168
OG0001201	Prai.g_01877	Praz.g_00167
OG0001202	Prai.g_01878	Praz.g_00166
OG0001203	Prai.g_01880	Praz.g_00164
OG0001204	Prai.g_01882	Praz.g_00162
OG0001205	Prai.g_01883	Praz.g_00161
OG0001206	Prai.g_01884	Praz.g_00160
OG0001207	Prai.g_01885	Praz.g_00159
OG0001208	Prai.g_01886	Praz.g_00158
OG0001209	Prai.g_01887	Praz.g_00157
OG0001210	Prai.g_01888	Praz.g_00156
OG0001211	Prai.g_01889	Praz.g_00155
OG0001212	Prai.g_01890	Praz.g_00154
OG0001213	Prai.g_01891	Praz.g_00153
OG0001214	Prai.g_01893	Praz.g_00151
OG0001215	Prai.g_01894	Praz.g_00150
OG0001216	Prai.g_01895	Praz.g_00149
OG0001217	Prai.g_01896	Praz.g_00148
OG0001218	Prai.g_01897	Praz.g_00147
OG0001219	Prai.g_01899	Praz.g_00144
OG0001220	Prai.g_01900	Praz.g_00143
OG0001221	Prai.g_01903	Praz.g_00140
OG0001222	Prai.g_01904	Praz.g_00139
OG0001223	Prai.g_01905	Praz.g_00138
OG0001224	Prai.g_01906	Praz.g_00137
OG0001225	Prai.g_01907	Praz.g_00136
OG0001226	Prai.g_01908	Praz.g_00135
OG0001227	Prai.g_01909	Praz.g_00134
OG0001228	Prai.g_01910	Praz.g_00133
OG0001229	Prai.g_01911	Praz.g_00132
OG0001230	Prai.g_01912	Praz.g_00131
OG0001231	Prai.g_01913	Praz.g_00130
OG0001232	Prai.g_01914	Praz.g_00129
OG0001233	Prai.g_01915	Praz.g_00128
OG0001234	Prai.g_01916	Praz.g_00127
OG0001235	Prai.g_01917	Praz.g_00126
OG0001236	Prai.g_01919	Praz.g_00124
OG0001237	Prai.g_01920	Praz.g_00123
OG0001238	Prai.g_01922	Praz.g_00121
OG0001239	Prai.g_01923	Praz.g_00120
OG0001240	Prai.g_01924	Praz.g_00119
OG0001241	Prai.g_01926	Praz.g_00117
OG0001242	Prai.g_01928	Praz.g_00357
OG0001243	Prai.g_01929	Praz.g_00358
OG0001244	Prai.g_01930	Praz.g_00359
OG0001245	Prai.g_01931	Praz.g_00360
OG0001246	Prai.g_01932	Praz.g_00361
OG0001247	Prai.g_01933	Praz.g_00362
OG0001248	Prai.g_01934	Praz.g_00363
OG0001249	Prai.g_01935	Praz.g_00364
OG0001250	Prai.g_01936	Praz.g_00365
OG0001251	Prai.g_00092	Praz.g_00452
OG0001252	Prai.g_00138	Praz.g_00498
OG0001253	Prai.g_00161	Praz.g_00510
OG0001254	Prai.g_00294	Praz.g_00639
OG0001257	Prai.g_00512	Praz.g_01846
OG0001258	Prai.g_00528	Praz.g_01830
OG0001259	Prai.g_00618	Praz.g_01740
OG0001260	Prai.g_00896	Praz.g_01568
OG0001261	Prai.g_00812	Praz.g_01477
OG0001262	Prai.g_00796	Praz.g_01461
OG0001263	Prai.g_01064	Praz.g_01440
OG0001264	Prai.g_01047	Praz.g_01409
OG0001266	Prai.g_01083	Praz.g_00090
OG0001267	Prai.g_01156	Praz.g_00008
OG0001269	Prai.g_01354	Praz.g_01156
OG0001271	Prai.g_01513	Praz.g_00990
OG0001272	Prai.g_01556	Praz.g_00948
OG0001273	Prai.g_01557	Praz.g_00947
OG0001274	Prai.g_01563	Praz.g_00942
OG0001275	Prai.g_01585	Praz.g_00924, Praz.g_00925
OG0001278	Prai.g_01630	Praz.g_00885
OG0001279	Prai.g_01634	Praz.g_00881
OG0001280	Prai.g_01637	Praz.g_00878
OG0001281	Prai.g_01704	Praz.g_00332
OG0001282	Prai.g_01729	Praz.g_00307
OG0001283	Prai.g_01820	Praz.g_00224
OG0001284	Prai.g_01848	Praz.g_00195
OG0001285	Prai.g_01881	Praz.g_00163
OG0001286	Prai.g_01925	Praz.g_00118
OG0001288	Prai.g_00468	Praz.g_01891
OG0001290	Prai.g_00030	Praz.g_00395
OG0001291	Prai.g_00071	Praz.g_00431
OG0001292	Prai.g_00074	Praz.g_00434
OG0001293	Prai.g_00076	Praz.g_00436
OG0001294	Prai.g_00093	Praz.g_00453
OG0001295	Prai.g_00119	Praz.g_00479
OG0001296	Prai.g_00125	Praz.g_00485
OG0001297	Prai.g_00210	Praz.g_00559
OG0001298	Prai.g_00256	Praz.g_00603
OG0001299	Prai.g_00265	Praz.g_00612
OG0001300	Prai.g_00386	Praz.g_00801
OG0001301	Prai.g_00666	Praz.g_01693
OG0001302	Prai.g_00890	Praz.g_01564
OG0001303	Prai.g_00887	Praz.g_01560
OG0001304	Prai.g_00927	Praz.g_01285
OG0001305	Prai.g_00922	Praz.g_01280
OG0001306	Prai.g_01090	Praz.g_00098
OG0001307	Prai.g_01100	Praz.g_00107
OG0001308	Prai.g_01125	Praz.g_00048
OG0001309	Prai.g_01126	Praz.g_00046
OG0001310	Prai.g_01134	Praz.g_00035
OG0001311	Prai.g_01201	Praz.g_00726
OG0001312	Prai.g_01355	Praz.g_01155
OG0001313	Prai.g_01560	Praz.g_00944
OG0001314	Prai.g_01661	Praz.g_00854
OG0001315	Prai.g_01695	Praz.g_00820
OG0001316	Prai.g_01816	Praz.g_00228
OG0001318	Prai.g_00141	Praz.g_00501
OG0001319	Prai.g_00249	Praz.g_00598
OG0001320	Prai.g_00498	Praz.g_01861
OG0001321	Prai.g_01233	Praz.g_01558
OG0001322	Prai.g_00866	Praz.g_01531
OG0001323	Prai.g_01075	Praz.g_00082
OG0001324	Prai.g_01108	Praz.g_00115
OG0001325	Prai.g_01128	Praz.g_00042
OG0001327	Prai.g_01309	Praz.g_01206
OG0001328	Prai.g_01340	Praz.g_01175
OG0001330	Prai.g_01553	Praz.g_00951
OG0001331	Prai.g_01635	Praz.g_00880
OG0001333	Prai.g_01786	Praz.g_00259
OG0001334	Prai.g_01840	Praz.g_00203
OG0001335	Prai.g_01879	Praz.g_00165
OG0001336	Prai.g_00128	Praz.g_00488
OG0001337	Prai.g_00118	Praz.g_00478
OG0001338	Prai.g_00155	Praz.g_00504
OG0001339	Prai.g_00214	Praz.g_00563
OG0001340	Prai.g_00261	Praz.g_00608
OG0001341	Prai.g_00274	Praz.g_00620
OG0001342	Prai.g_00293	Praz.g_00638
OG0001343	Prai.g_00352	Praz.g_00341
OG0001344	Prai.g_00389	Praz.g_00796
OG0001345	Prai.g_00465	Praz.g_01894
OG0001346	Prai.g_00502	Praz.g_01856
OG0001347	Prai.g_00516	Praz.g_01842
OG0001348	Prai.g_00534	Praz.g_01824
OG0001349	Prai.g_00539	Praz.g_01819
OG0001351	Prai.g_00605	Praz.g_01752
OG0001352	Prai.g_00711	Praz.g_01648
OG0001354	Prai.g_00863	Praz.g_01528
OG0001355	Prai.g_00806	Praz.g_01471
OG0001356	Prai.g_01062	Praz.g_01426
OG0001357	Prai.g_00961	Praz.g_01322
OG0001358	Prai.g_00942	Praz.g_01302
OG0001359	Prai.g_01147	Praz.g_00021
OG0001360	Prai.g_01148	Praz.g_00020
OG0001361	Prai.g_01223	Praz.g_00704
OG0001362	Prai.g_01583	Praz.g_01236
OG0001363	Prai.g_01390	Praz.g_01095
OG0001364	Prai.g_01532	Praz.g_00971
OG0001365	Prai.g_01699	Praz.g_00337
OG0001366	Prai.g_01675	Praz.g_00840
OG0001367	Prai.g_01718	Praz.g_00318
OG0001368	Prai.g_01847	Praz.g_00196
OG0001371	Prai.g_00067	Praz.g_00427
OG0001372	Prai.g_00068	Praz.g_00428
OG0001373	Prai.g_00075	Praz.g_00435
OG0001374	Prai.g_00087	Praz.g_00447
OG0001375	Prai.g_00135	Praz.g_00495
OG0001376	Prai.g_00245	Praz.g_00594
OG0001377	Prai.g_00269	Praz.g_00616
OG0001379	Prai.g_00376	Praz.g_00813
OG0001381	Prai.g_00485	Praz.g_01874
OG0001382	Prai.g_00491	Praz.g_01868
OG0001383	Prai.g_00541	Praz.g_01817
OG0001384	Prai.g_00548	Praz.g_01809
OG0001385	Prai.g_00695	Praz.g_01664
OG0001386	Prai.g_00703	Praz.g_01656
OG0001387	Prai.g_00705	Praz.g_01654
OG0001388	Prai.g_00715	Praz.g_01644
OG0001389	Prai.g_00753	Praz.g_01602
OG0001390	Prai.g_00897	Praz.g_01569
OG0001391	Prai.g_00861	Praz.g_01526
OG0001392	Prai.g_01063	Praz.g_01427
OG0001393	Prai.g_01061	Praz.g_01425
OG0001394	Prai.g_01041	Praz.g_01403
OG0001395	Prai.g_01038	Praz.g_01400
OG0001397	Prai.g_00933	Praz.g_01291
OG0001398	Prai.g_00914	Praz.g_00070
OG0001399	Prai.g_01073	Praz.g_00080
OG0001400	Prai.g_01081	Praz.g_00088
OG0001401	Prai.g_00738	Praz.g_00095
OG0001402	Prai.g_01158	Praz.g_00006
OG0001403	Prai.g_01336	Praz.g_01179
OG0001404	Prai.g_01361	Praz.g_01148
OG0001405	Prai.g_01371	Praz.g_01138
OG0001406	Prai.g_01501	Praz.g_01002
OG0001407	Prai.g_01503	Praz.g_00999
OG0001408	Prai.g_01554	Praz.g_00950
OG0001409	Prai.g_01566	Praz.g_00936
OG0001412	Prai.g_01008	Praz.g_01369
OG0001414	Prai.g_00061	Praz.g_00422
OG0001415	Prai.g_00339	Praz.g_00683
OG0001416	Prai.g_00550	Praz.g_01807
OG0001417	Prai.g_00704	Praz.g_01655
OG0001418	Prai.g_00886	Praz.g_01557
OG0001421	Prai.g_01056	Praz.g_01419
OG0001422	Prai.g_01078	Praz.g_00085
OG0001423	Prai.g_01149	Praz.g_00019
OG0001424	Prai.g_01237	Praz.g_01938
OG0001425	Prai.g_01575	Praz.g_00930
OG0001426	Prai.g_01921	Praz.g_00122
OG0001427	Prai.g_00385	Praz.g_00802
OG0001430	Prai.g_00950	Praz.g_01309
OG0001431	Prai.g_01079	Praz.g_00086
OG0001432	Prai.g_01082	Praz.g_00089
OG0001435	Prai.g_01565	Praz.g_00938
OG0001438	Prai.g_00649	Praz.g_01710
OG0001439	Prai.g_00815	Praz.g_01480
OG0001440	Prai.g_00939	Praz.g_01298
OG0001441	Prai.g_01118	Praz.g_00055
OG0001443	Prai.g_01155	Praz.g_00009
OG0001444	Prai.g_01190	Praz.g_00735
OG0001445	Prai.g_01295	Praz.g_01248
OG0001446	Prai.g_01297	Praz.g_01246
OG0001447	Prai.g_01298	Praz.g_01245
OG0001448	Prai.g_01601	Praz.g_00917
OG0001449	Prai.g_01407	Praz.g_01060
OG0001454	Prai.g_00380	Praz.g_00808
OG0001455	Prai.g_01621	Praz.g_01913
OG0001457	Prai.g_00731	Praz.g_01628
OG0001458	Prai.g_00898	Praz.g_01570
OG0001459	Prai.g_00868	Praz.g_01533
OG0001460	Prai.g_00785	Praz.g_01449
OG0001461	Prai.g_01016	Praz.g_01377
OG0001462	Prai.g_00951	Praz.g_01310
OG0001463	Prai.g_01072	Praz.g_00079
OG0001464	Prai.g_01077	Praz.g_00084
OG0001465	Prai.g_01271	Praz.g_01211
OG0001467	Prai.g_01460	Praz.g_01044
OG0001468	Prai.g_01809	Praz.g_00235
OG0001469	Prai.g_01169	Praz.g_00757
OG0001470	Prai.g_00333	Praz.g_00677
OG0001471	Prai.g_00447	Praz.g_01909
OG0001475	Prai.g_01068	Praz.g_00075
OG0001476	Prai.g_01069	Praz.g_00076
OG0001477	Prai.g_01070	Praz.g_00077
OG0001478	Prai.g_01076	Praz.g_00083
OG0001479	Prai.g_01103	Praz.g_00110
OG0001480	Prai.g_01112	Praz.g_00061
OG0001481	Prai.g_01187	Praz.g_00738
OG0001482	Prai.g_01618	Praz.g_00892
OG0001484	Prai.g_01422, Prai.g_01391	Praz.g_01094
OG0001485	Prai.g_01697	Praz.g_00339
OG0001488	Prai.g_00183	Praz.g_00532
OG0001490	Prai.g_00414	Praz.g_00771
OG0001491	Prai.g_00871	Praz.g_01536
OG0001492	Prai.g_00814	Praz.g_01479
OG0001506	Prai.g_01095	Praz.g_00102
OG0001507	Prai.g_01154	Praz.g_00010
OG0001509	Prai.g_01719	Praz.g_00317
OG0001510	Prai.g_01801	Praz.g_00243
OG0001513	Prai.g_00105	Praz.g_00465
OG0001514	Prai.g_01773, Prai.g_00906	Praz.g_01199
OG0001515	Prai.g_00892	Praz.g_01566
OG0001516	Prai.g_00967	Praz.g_01328
OG0001517	Prai.g_01086	Praz.g_00093
OG0001518	Prai.g_01264	Praz.g_00897
OG0001519	Prai.g_00401	Praz.g_00785
OG0001521	Prai.g_01700	Praz.g_00336
OG0001523	Prai.g_00060	Praz.g_00421
OG0001524	Prai.g_00388	Praz.g_00798
OG0001525	Prai.g_00490	Praz.g_01869
OG0001527	Prai.g_01116	Praz.g_00057
OG0001528	Prai.g_01607	Praz.g_01235
OG0001532	Prai.g_00034	Praz.g_00399
OG0001535	Prai.g_00788	Praz.g_01453
OG0001536	Prai.g_01114	Praz.g_00059
OG0001537	Prai.g_01269	Praz.g_01231, Praz.g_01276
OG0001538	Prai.g_01308	Praz.g_01209
OG0001539	Prai.g_01317	Praz.g_01194
OG0001541	Prai.g_01394	Praz.g_01106
OG0001542	Prai.g_01569	Praz.g_00934
OG0001543	Prai.g_01586	Praz.g_00923
OG0001549	Prai.g_00126	Praz.g_00486
OG0001550	Prai.g_00320	Praz.g_00664
OG0001551	Prai.g_00344	Praz.g_00688
OG0001552	Prai.g_00382	Praz.g_00806
OG0001553	Prai.g_00403	Praz.g_00783
OG0001554	Prai.g_00404	Praz.g_00782
OG0001555	Prai.g_00488	Praz.g_01871
OG0001556	Prai.g_00500	Praz.g_01859
OG0001557	Prai.g_00706	Praz.g_01653
OG0001559	Prai.g_00891	Praz.g_01565
OG0001560	Prai.g_00879	Praz.g_01544
OG0001561	Prai.g_00784	Praz.g_01448
OG0001562	Prai.g_00952	Praz.g_01311
OG0001563	Prai.g_01084	Praz.g_00091
OG0001564	Prai.g_01085	Praz.g_00092
OG0001565	Prai.g_01087	Praz.g_00094
OG0001566	Prai.g_01089	Praz.g_00097
OG0001567	Prai.g_01096	Praz.g_00103
OG0001568	Prai.g_01111	Praz.g_00062
OG0001569	Prai.g_01115	Praz.g_00058
OG0001570	Prai.g_01122	Praz.g_00052
OG0001571	Prai.g_01131	Praz.g_00039
OG0001572	Prai.g_01139	Praz.g_00029
OG0001573	Prai.g_01142	Praz.g_00026
OG0001575	Prai.g_00736	Praz.g_01214
OG0001576	Prai.g_01311	Praz.g_01203
OG0001577	Prai.g_01367	Praz.g_01142
OG0001578	Prai.g_01369	Praz.g_01140
OG0001582	Prai.g_01545	Praz.g_00958
OG0001583	Prai.g_01547	Praz.g_00956
OG0001584	Prai.g_01548	Praz.g_00955
OG0001585	Prai.g_01559	Praz.g_00945
OG0001586	Prai.g_01857	Praz.g_00186
OG0001592	Prai.g_00413	Praz.g_00772
OG0001594	Prai.g_00499	Praz.g_01860
OG0001595	Prai.g_00734	Praz.g_01624
OG0001596	Prai.g_00889	Praz.g_01563
OG0001597	Prai.g_00783	Praz.g_01446
OG0001598	Prai.g_01058	Praz.g_01421
OG0001603	Prai.g_01245	Praz.g_00902
OG0001604	Prai.g_01651	Praz.g_00864
OG0001606	Prai.g_00353	Praz.g_00342
OG0001609	Prai.g_00381	Praz.g_00807
OG0001610	Prai.g_00730	Praz.g_01629
OG0001611	Prai.g_00440	Praz.g_01582
OG0001612	Prai.g_00870	Praz.g_01535
OG0001613	Prai.g_01065	Praz.g_01442
OG0001614	Prai.g_00963	Praz.g_01324
OG0001617	Prai.g_01350	Praz.g_01165
OG0001618	Prai.g_00371	Praz.g_01163
OG0001619	Prai.g_01359	Praz.g_01150
OG0001621	Prai.g_00884	Praz.g_01555
OG0001624	Prai.g_00782	Praz.g_01444
OG0001625	Prai.g_00957	Praz.g_01316
OG0001628	Prai.g_01605	Praz.g_00915
OG0001629	Prai.g_00145	Praz.g_01161
OG0001631	Prai.g_01231	Praz.g_00696
OG0001637	Prai.g_00439	Praz.g_01575
OG0001639	Prai.g_00110	Praz.g_00470
OG0001640	Prai.g_00191	Praz.g_00540
OG0001641	Prai.g_00377	Praz.g_00811
OG0001642	Prai.g_00379	Praz.g_00809
OG0001643	Prai.g_00410	Praz.g_00776
OG0001644	Prai.g_00411	Praz.g_00775
OG0001645	Prai.g_00412	Praz.g_00773
OG0001646	Prai.g_01629	Praz.g_01267
OG0001647	Prai.g_00497	Praz.g_01862
OG0001648	Prai.g_00587	Praz.g_01769
OG0001649	Prai.g_00594	Praz.g_01763
OG0001650	Prai.g_00747	Praz.g_01608
OG0001651	Prai.g_00903	Praz.g_01573
OG0001652	Prai.g_00900	Praz.g_01572
OG0001653	Prai.g_00878	Praz.g_01543
OG0001654	Prai.g_00872	Praz.g_01537
OG0001655	Prai.g_00864	Praz.g_01529
OG0001656	Prai.g_00843	Praz.g_01507
OG0001657	Prai.g_00790	Praz.g_01455
OG0001658	Prai.g_00781	Praz.g_01443
OG0001659	Prai.g_01034	Praz.g_01396
OG0001660	Prai.g_00956	Praz.g_01315
OG0001661	Prai.g_00953	Praz.g_01312
OG0001662	Prai.g_00947	Praz.g_01307
OG0001663	Prai.g_00931	Praz.g_01289
OG0001664	Prai.g_00930	Praz.g_01288
OG0001665	Prai.g_01067	Praz.g_00074
OG0001666	Prai.g_01071	Praz.g_00078
OG0001667	Prai.g_01074	Praz.g_00081
OG0001668	Prai.g_01080	Praz.g_00087
OG0001669	Prai.g_01091	Praz.g_00099
OG0001670	Prai.g_01092	Praz.g_00100
OG0001671	Prai.g_01099	Praz.g_00106
OG0001672	Prai.g_01104	Praz.g_00111
OG0001673	Prai.g_01105	Praz.g_00112
OG0001674	Prai.g_01106	Praz.g_00113
OG0001675	Prai.g_01129	Praz.g_00041
OG0001676	Prai.g_01133	Praz.g_00036
OG0001677	Prai.g_01152	Praz.g_00017
OG0001678	Prai.g_01220	Praz.g_00707
OG0001679	Prai.g_01228	Praz.g_00699
OG0001680	Prai.g_01262	Praz.g_01238
OG0001681	Prai.g_01312	Praz.g_01202
OG0001682	Prai.g_01315	Praz.g_01196
OG0001684	Prai.g_01544	Praz.g_00959
OG0001685	Prai.g_01551	Praz.g_00952
OG0001686	Prai.g_01555	Praz.g_00949
OG0001687	Prai.g_01561	Praz.g_00943
OG0001688	Prai.g_01564	Praz.g_00940
OG0001689	Prai.g_01568	Praz.g_00935
OG0001690	Prai.g_01571	Praz.g_00933
OG0001691	Prai.g_01572	Praz.g_00931
OG0001692	Prai.g_01643	Praz.g_00872
OG0001693	Prai.g_01898	Praz.g_00146
OG0001695	Prai.g_00152	Praz.g_01105
OG0001698	Prai.g_00526	Praz.g_01832
OG0001699	Prai.g_00735	Praz.g_01623
OG0001703	Prai.g_00877	Praz.g_01542
OG0001704	Prai.g_01609	Praz.g_01314
OG0001708	Prai.g_01305	Praz.g_01212
OG0001710	Prai.g_00955	Praz.g_01313
OG0001713	Prai.g_01432	Praz.g_01117
OG0001722	Prai.g_01589	Praz.g_01581
OG0001723	Prai.g_01307	Praz.g_01574
OG0001724	Prai.g_00859	Praz.g_01524
OG0001726	Prai.g_01121	Praz.g_00053
OG0001727	Prai.g_00432	Praz.g_01243, Praz.g_01226
OG0001731	Prai.g_01580	Praz.g_00927
OG0001732	Prai.g_00436	Praz.g_00907
OG0001734	Prai.g_00745	Praz.g_01609
OG0001785	Prai.g_00888	Praz.g_01562
OG0001786	Prai.g_00818	Praz.g_01483
OG0001788	Prai.g_01296	Praz.g_01247
OG0001789	Prai.g_01600	Praz.g_01220
OG0001796	Prai.g_01138	Praz.g_00030
OG0001807	Prai.g_00406	Praz.g_00780
OG0001810	Prai.g_00876	Praz.g_01541
OG0001811	Prai.g_00875	Praz.g_01540
OG0001812	Prai.g_00874	Praz.g_01539
OG0001813	Prai.g_00873	Praz.g_01538
OG0001816	Prai.g_01066	Praz.g_00073
OG0001817	Prai.g_01124	Praz.g_00050
OG0001819	Prai.g_00423	Praz.g_01922
OG0001825	Prai.g_01603	Praz.g_00916
OG0001829	Prai.g_01290	Praz.g_00912
OG0001839	Prai.g_00045	Praz.g_01918
OG0001843	Prai.g_01395	Praz.g_01109
OG0001846	Prai.g_01546	Praz.g_00957
OG0001848	Prai.g_01137	Praz.g_00910
OG0001849	Prai.g_01581	Praz.g_00926
OG0001860	Prai.g_00459	Praz.g_01900, Praz.g_01901
OG0001861	Prai.g_01127	Praz.g_00044
OG0001863	Prai.g_01135	Praz.g_00034
OG0001864	Prai.g_01249	Praz.g_00888
OG0001866	Prai.g_00910	Praz.g_01234
OG0001870	Prai.g_00147, Prai.g_00040	Praz.g_00403
OG0001875	Prai.g_00427	Praz.g_01917
OG0001876	Prai.g_00425	Praz.g_01920
OG0001877	Prai.g_00407	Praz.g_00779
OG0001909	Prai.g_00148	Praz.g_00909
OG0001910	Prai.g_00402	Praz.g_00784
OG0001912	Prai.g_00426	Praz.g_01919
OG0001914	Prai.g_00422	Praz.g_01923
OG0001949	Prai.g_00446	Praz.g_01256, Praz.g_01910
OG0001954	Prai.g_00395	Praz.g_00789
OG0001984	Prai.g_00405	Praz.g_00781
OG0002019	Prai.g_01617	Praz.g_00889
OG0002020	Prai.g_01276	Praz.g_01928
OG0002021	Prai.g_00429	Praz.g_01914
OG0002022	Prai.g_01616	Praz.g_00890
OG0002023	Prai.g_01614	Praz.g_01228
OG0002053	Prai.g_01615	Praz.g_00891
OG0002062	Prai.g_00428	Praz.g_01916
OG0002063	Prai.g_00420	Praz.g_01924
OG0002064	Prai.g_00408	Praz.g_00778
OG0002119	Prai.g_01620	Praz.g_01930
OG0002121	Prai.g_01123	Praz.g_00051
OG0002139	Prai.g_01626	Praz.g_00898
OG0002180	Prai.g_01627	Praz.g_00899
OG0002215	Prai.g_01425	Praz.g_01071
OG0002277	Prai.g_00418	Praz.g_01925
OG0002278	Prai.g_00417	Praz.g_01926
OG0002279	Prai.g_00416	Praz.g_01927
OG0002281	Prai.g_01257	Praz.g_01268
OG0002316	Prai.g_00041	Praz.g_01912
OG0002345	Prai.g_01397	Praz.g_01111
OG0002378	Prai.g_01440	Praz.g_01112
OG0002423	Prai.g_01424	Praz.g_01070
OG0003018	Prai.g_01303	Praz.g_01244
OG0003019	Prai.g_01423	Praz.g_01069
OG0003020	Prai.g_01426	Praz.g_01072
OG0003021	Prai.g_01427	Praz.g_01073
OG0003022	Prai.g_01428	Praz.g_01074
OG0003224	Prai.g_01351	Praz.g_01066
OG0003225	Prai.g_01406	Praz.g_01113
