Orthogroup	Prai	Prbj
OG0001133	Prai.g_01791	Prbj.g_00404
OG0001134	Prai.g_01792	Prbj.g_00403
OG0001135	Prai.g_01793	Prbj.g_00402
OG0001136	Prai.g_01794	Prbj.g_00401
OG0001137	Prai.g_01795	Prbj.g_00400
OG0001138	Prai.g_01796	Prbj.g_00399
OG0001139	Prai.g_01797	Prbj.g_00397
OG0001140	Prai.g_01798	Prbj.g_00395
OG0001141	Prai.g_01799	Prbj.g_00394
OG0001142	Prai.g_01802	Prbj.g_00368
OG0001143	Prai.g_01803	Prbj.g_00367
OG0001144	Prai.g_01804	Prbj.g_00365
OG0001145	Prai.g_01805	Prbj.g_00364
OG0001146	Prai.g_01806	Prbj.g_00363
OG0001147	Prai.g_01807	Prbj.g_00362
OG0001148	Prai.g_01808	Prbj.g_00361
OG0001149	Prai.g_01810	Prbj.g_01494
OG0001150	Prai.g_01811	Prbj.g_01498
OG0001151	Prai.g_01813	Prbj.g_01501
OG0001152	Prai.g_01814	Prbj.g_01502
OG0001153	Prai.g_01815	Prbj.g_01504
OG0001154	Prai.g_01817	Prbj.g_01506
OG0001155	Prai.g_01819	Prbj.g_01509
OG0001156	Prai.g_01821	Prbj.g_01513
OG0001157	Prai.g_01822	Prbj.g_01515
OG0001158	Prai.g_01824	Prbj.g_01517
OG0001159	Prai.g_01825	Prbj.g_01518
OG0001160	Prai.g_01826	Prbj.g_01519
OG0001161	Prai.g_01827	Prbj.g_01576
OG0001162	Prai.g_01828	Prbj.g_01577
OG0001163	Prai.g_01829	Prbj.g_01578
OG0001164	Prai.g_01830	Prbj.g_01579
OG0001165	Prai.g_01831	Prbj.g_01580
OG0001166	Prai.g_01832	Prbj.g_01581
OG0001167	Prai.g_01833	Prbj.g_01592
OG0001168	Prai.g_01834	Prbj.g_01593
OG0001169	Prai.g_01835	Prbj.g_01594
OG0001170	Prai.g_01836	Prbj.g_01596
OG0001171	Prai.g_01837	Prbj.g_01597
OG0001172	Prai.g_01839	Prbj.g_01599
OG0001173	Prai.g_01841	Prbj.g_01821
OG0001174	Prai.g_01842	Prbj.g_01820
OG0001175	Prai.g_01843	Prbj.g_01819
OG0001176	Prai.g_01844	Prbj.g_01809
OG0001177	Prai.g_01846	Prbj.g_01290
OG0001178	Prai.g_01849	Prbj.g_01286
OG0001179	Prai.g_01850	Prbj.g_01285
OG0001180	Prai.g_01851	Prbj.g_01284
OG0001181	Prai.g_01852	Prbj.g_01283
OG0001182	Prai.g_01853	Prbj.g_01282
OG0001183	Prai.g_01854	Prbj.g_01281
OG0001184	Prai.g_01856	Prbj.g_01253
OG0001185	Prai.g_01861	Prbj.g_01250
OG0001186	Prai.g_01862	Prbj.g_01249
OG0001187	Prai.g_01863	Prbj.g_01248
OG0001188	Prai.g_01864	Prbj.g_01245
OG0001189	Prai.g_01865	Prbj.g_01244
OG0001190	Prai.g_01866	Prbj.g_01243
OG0001191	Prai.g_01867	Prbj.g_01241
OG0001192	Prai.g_01868	Prbj.g_01239
OG0001193	Prai.g_01869	Prbj.g_01238
OG0001194	Prai.g_01870	Prbj.g_01236
OG0001195	Prai.g_01871	Prbj.g_01235
OG0001196	Prai.g_01872	Prbj.g_01234
OG0001197	Prai.g_01873	Prbj.g_01233
OG0001198	Prai.g_01874	Prbj.g_01232
OG0001199	Prai.g_01875	Prbj.g_01231
OG0001200	Prai.g_01876	Prbj.g_01229
OG0001201	Prai.g_01877	Prbj.g_01228
OG0001202	Prai.g_01878	Prbj.g_01227
OG0001203	Prai.g_01880	Prbj.g_01225
OG0001204	Prai.g_01882	Prbj.g_01221
OG0001205	Prai.g_01883	Prbj.g_01219
OG0001206	Prai.g_01884	Prbj.g_01218
OG0001207	Prai.g_01885	Prbj.g_01955
OG0001208	Prai.g_01886	Prbj.g_01956
OG0001209	Prai.g_01887	Prbj.g_01957
OG0001210	Prai.g_01888	Prbj.g_01958
OG0001211	Prai.g_01889	Prbj.g_01960
OG0001212	Prai.g_01890	Prbj.g_01961
OG0001213	Prai.g_01891	Prbj.g_01962
OG0001214	Prai.g_01893	Prbj.g_01964
OG0001215	Prai.g_01894	Prbj.g_01966
OG0001216	Prai.g_01895	Prbj.g_01968
OG0001217	Prai.g_01896	Prbj.g_01969
OG0001218	Prai.g_01897	Prbj.g_01970
OG0001219	Prai.g_01899	Prbj.g_01975
OG0001220	Prai.g_01900	Prbj.g_01980
OG0001221	Prai.g_01903	Prbj.g_02002
OG0001222	Prai.g_01904	Prbj.g_02005
OG0001223	Prai.g_01905	Prbj.g_02006
OG0001224	Prai.g_01906	Prbj.g_02008
OG0001225	Prai.g_01907	Prbj.g_02009
OG0001226	Prai.g_01908	Prbj.g_02012
OG0001227	Prai.g_01909	Prbj.g_02013
OG0001228	Prai.g_01910	Prbj.g_02019
OG0001229	Prai.g_01911	Prbj.g_02020
OG0001230	Prai.g_01912	Prbj.g_02021
OG0001231	Prai.g_01913	Prbj.g_02034
OG0001232	Prai.g_01914	Prbj.g_02043
OG0001233	Prai.g_01915	Prbj.g_02044
OG0001234	Prai.g_01916	Prbj.g_02045
OG0001235	Prai.g_01917	Prbj.g_02046
OG0001236	Prai.g_01919	Prbj.g_02048
OG0001237	Prai.g_01920	Prbj.g_02049
OG0001238	Prai.g_01922	Prbj.g_02053
OG0001239	Prai.g_01923	Prbj.g_02055
OG0001240	Prai.g_01924	Prbj.g_02056
OG0001241	Prai.g_01926	Prbj.g_02060
OG0001242	Prai.g_01928	Prbj.g_02062
OG0001243	Prai.g_01929	Prbj.g_02063
OG0001244	Prai.g_01930	Prbj.g_02065
OG0001245	Prai.g_01931	Prbj.g_02067
OG0001246	Prai.g_01932	Prbj.g_02069
OG0001247	Prai.g_01933	Prbj.g_02070
OG0001248	Prai.g_01934	Prbj.g_02071
OG0001249	Prai.g_01935	Prbj.g_02072
OG0001250	Prai.g_01936	Prbj.g_02073
OG0001251	Prai.g_00092	Prbj.g_00603
OG0001252	Prai.g_00138	Prbj.g_01545
OG0001253	Prai.g_00161	Prbj.g_00538
OG0001254	Prai.g_00294	Prbj.g_01406
OG0001256	Prai.g_01599	Prbj.g_00897
OG0001257	Prai.g_00512	Prbj.g_01628
OG0001258	Prai.g_00528	Prbj.g_01609
OG0001259	Prai.g_00618	Prbj.g_01782
OG0001261	Prai.g_00812	Prbj.g_02475
OG0001262	Prai.g_00796	Prbj.g_02498
OG0001264	Prai.g_01047	Prbj.g_02339
OG0001266	Prai.g_01083	Prbj.g_00678
OG0001267	Prai.g_01156	Prbj.g_00769
OG0001269	Prai.g_01354	Prbj.g_00670
OG0001271	Prai.g_01513	Prbj.g_01691
OG0001272	Prai.g_01556	Prbj.g_00907
OG0001273	Prai.g_01557	Prbj.g_02106
OG0001274	Prai.g_01563	Prbj.g_00780
OG0001275	Prai.g_01585	Prbj.g_00158
OG0001276	Prai.g_01272	Prbj.g_02368
OG0001278	Prai.g_01630	Prbj.g_00870
OG0001279	Prai.g_01634	Prbj.g_00865
OG0001280	Prai.g_01637	Prbj.g_00862
OG0001281	Prai.g_01704	Prbj.g_02653
OG0001282	Prai.g_01729	Prbj.g_00851
OG0001283	Prai.g_01820	Prbj.g_01512
OG0001284	Prai.g_01848	Prbj.g_01287
OG0001285	Prai.g_01881	Prbj.g_01223
OG0001286	Prai.g_01925	Prbj.g_02058
OG0001287	Prai.g_00400	Prbj.g_00214, Prbj.g_02701
OG0001288	Prai.g_00468	Prbj.g_00101
OG0001290	Prai.g_00030	Prbj.g_01203
OG0001291	Prai.g_00071	Prbj.g_00567
OG0001292	Prai.g_00074	Prbj.g_00570
OG0001293	Prai.g_00076	Prbj.g_00572
OG0001294	Prai.g_00093	Prbj.g_00604
OG0001295	Prai.g_00119	Prbj.g_01560
OG0001296	Prai.g_00125	Prbj.g_01529
OG0001297	Prai.g_00210	Prbj.g_01164
OG0001298	Prai.g_00256	Prbj.g_01340
OG0001299	Prai.g_00265	Prbj.g_01353
OG0001300	Prai.g_00386	Prbj.g_01896
OG0001301	Prai.g_00666	Prbj.g_02575
OG0001303	Prai.g_00887	Prbj.g_00663
OG0001304	Prai.g_00927	Prbj.g_01847
OG0001305	Prai.g_00922	Prbj.g_01842
OG0001306	Prai.g_01090	Prbj.g_02042
OG0001307	Prai.g_01100	Prbj.g_02357
OG0001308	Prai.g_01125	Prbj.g_00046
OG0001309	Prai.g_01126	Prbj.g_01220
OG0001310	Prai.g_01134	Prbj.g_00688
OG0001311	Prai.g_01201	Prbj.g_00007
OG0001312	Prai.g_01355	Prbj.g_00671
OG0001313	Prai.g_01560	Prbj.g_01184
OG0001314	Prai.g_01661	Prbj.g_00477
OG0001315	Prai.g_01695	Prbj.g_00426
OG0001316	Prai.g_01816	Prbj.g_01505
OG0001319	Prai.g_00249	Prbj.g_02610
OG0001320	Prai.g_00498	Prbj.g_02145
OG0001324	Prai.g_01108	Prbj.g_02632
OG0001327	Prai.g_01309	Prbj.g_01718
OG0001328	Prai.g_01340	Prbj.g_01734
OG0001331	Prai.g_01635	Prbj.g_00864
OG0001332	Prai.g_01684	Prbj.g_00450
OG0001333	Prai.g_01786	Prbj.g_00409
OG0001335	Prai.g_01879	Prbj.g_01226
OG0001336	Prai.g_00128	Prbj.g_01531
OG0001337	Prai.g_00118	Prbj.g_01558
OG0001339	Prai.g_00214	Prbj.g_01168
OG0001340	Prai.g_00261	Prbj.g_01346
OG0001341	Prai.g_00274	Prbj.g_01369
OG0001342	Prai.g_00293	Prbj.g_01405
OG0001343	Prai.g_00352	Prbj.g_00335
OG0001344	Prai.g_00389	Prbj.g_00826
OG0001345	Prai.g_00465	Prbj.g_00098
OG0001346	Prai.g_00502	Prbj.g_00131
OG0001347	Prai.g_00516	Prbj.g_01624
OG0001348	Prai.g_00534	Prbj.g_02091
OG0001351	Prai.g_00605	Prbj.g_01797
OG0001355	Prai.g_00806	Prbj.g_02482
OG0001357	Prai.g_00961	Prbj.g_02227
OG0001358	Prai.g_00942	Prbj.g_02210
OG0001361	Prai.g_01223	Prbj.g_02165
OG0001362	Prai.g_01583	Prbj.g_01299
OG0001366	Prai.g_01675	Prbj.g_00460
OG0001367	Prai.g_01718	Prbj.g_00377, Prbj.g_00390
OG0001368	Prai.g_01847	Prbj.g_01288
OG0001375	Prai.g_00135	Prbj.g_01541
OG0001380	Prai.g_01267	Prbj.g_00951
OG0001381	Prai.g_00485	Prbj.g_01893
OG0001384	Prai.g_00548	Prbj.g_02109
OG0001410	Prai.g_01587	Prbj.g_00249
OG0001412	Prai.g_01008	Prbj.g_02298
OG0001415	Prai.g_00339	Prbj.g_00360
OG0001416	Prai.g_00550	Prbj.g_02111
OG0001425	Prai.g_01575	Prbj.g_02174
OG0001426	Prai.g_01921	Prbj.g_02052
OG0001430	Prai.g_00950	Prbj.g_00038
OG0001438	Prai.g_00649	Prbj.g_02549
OG0001439	Prai.g_00815	Prbj.g_02473
OG0001448	Prai.g_01601	Prbj.g_00690
OG0001453	Prai.g_00438	Prbj.g_00736
OG0001455	Prai.g_01621	Prbj.g_00045, Prbj.g_00051
OG0001456	Prai.g_00617, Prai.g_01275	Prbj.g_01783
OG0001466	Prai.g_00893	Prbj.g_02172
OG0001467	Prai.g_01460	Prbj.g_01053
OG0001470	Prai.g_00333	Prbj.g_01457
OG0001471	Prai.g_00447	Prbj.g_02457
OG0001475	Prai.g_01068	Prbj.g_01979
OG0001476	Prai.g_01069	Prbj.g_01978
OG0001477	Prai.g_01070	Prbj.g_01977
OG0001478	Prai.g_01076	Prbj.g_00764
OG0001479	Prai.g_01103	Prbj.g_00018
OG0001480	Prai.g_01112	Prbj.g_00091
OG0001481	Prai.g_01187	Prbj.g_00309
OG0001504	Prai.g_01031	Prbj.g_02381
OG0001513	Prai.g_00105	Prbj.g_00618, Prbj.g_01300
OG0001525	Prai.g_00490	Prbj.g_01731
OG0001532	Prai.g_00034	Prbj.g_01210
OG0001542	Prai.g_01569	Prbj.g_01316
OG0001544	Prai.g_01260	Prbj.g_00071
OG0001588	Prai.g_01602	Prbj.g_00872
OG0001590	Prai.g_00306	Prbj.g_01420
OG0001592	Prai.g_00413	Prbj.g_01327
OG0001596	Prai.g_00889	Prbj.g_01682
OG0001605	Prai.g_01723	Prbj.g_01031
OG0001606	Prai.g_00353	Prbj.g_00334
OG0001621	Prai.g_00884	Prbj.g_00379
OG0001622	Prai.g_01251	Prbj.g_00745
OG0001634	Prai.g_01252	Prbj.g_00746
OG0001635	Prai.g_01253	Prbj.g_00749
OG0001636	Prai.g_01254	Prbj.g_00750
OG0001694	Prai.g_00778	Prbj.g_01492
OG0001695	Prai.g_00152	Prbj.g_01257
OG0001713	Prai.g_01432	Prbj.g_01254
OG0001716	Prai.g_01199	Prbj.g_00005
OG0001795	Prai.g_00591	Prbj.g_01878
OG0001803	Prai.g_00949	Prbj.g_02220
OG0001872	Prai.g_01595	Prbj.g_01154
OG0001875	Prai.g_00427	Prbj.g_02465
OG0001876	Prai.g_00425	Prbj.g_02321
OG0001915	Prai.g_01582	Prbj.g_00823
OG0002173	Prai.g_01240	Prbj.g_02378, Prbj.g_01715
OG0002214	Prai.g_01319	Prbj.g_01274
OG0002215	Prai.g_01425	Prbj.g_01521
OG0002417	Prai.g_01242	Prbj.g_01123
