Orthogroup	Prbd	Syad
OG0001129	Prbd.g_00333	Syad.g_01282
OG0001130	Prbd.g_00334	Syad.g_01283
OG0001131	Prbd.g_00370	Syad.g_01953
OG0001132	Prbd.g_00380	Syad.g_02038
OG0001133	Prbd.g_00414	Syad.g_02172
OG0001134	Prbd.g_00427	Syad.g_01527
OG0001136	Prbd.g_00465	Syad.g_01150
OG0001137	Prbd.g_00476	Syad.g_01169
OG0001138	Prbd.g_00494	Syad.g_01493
OG0001139	Prbd.g_00495	Syad.g_01491
OG0001140	Prbd.g_00496	Syad.g_01490
OG0001141	Prbd.g_00497	Syad.g_01489
OG0001142	Prbd.g_00498	Syad.g_01488
OG0001143	Prbd.g_00505	Syad.g_01473
OG0001144	Prbd.g_00510	Syad.g_01457
OG0001145	Prbd.g_01809	Syad.g_01112
OG0001146	Prbd.g_01797	Syad.g_02412
OG0001147	Prbd.g_01778	Syad.g_02349
OG0001148	Prbd.g_01762	Syad.g_00889
OG0001149	Prbd.g_01761	Syad.g_00888
OG0001150	Prbd.g_01760	Syad.g_00887
OG0001151	Prbd.g_01749	Syad.g_00875
OG0001152	Prbd.g_01748	Syad.g_00872
OG0001153	Prbd.g_01657	Syad.g_02318
OG0001154	Prbd.g_01656	Syad.g_02319
OG0001155	Prbd.g_01644	Syad.g_02540
OG0001156	Prbd.g_01641	Syad.g_02543
OG0001157	Prbd.g_01640	Syad.g_02544
OG0001158	Prbd.g_01639	Syad.g_02546
OG0001159	Prbd.g_01638	Syad.g_02547
OG0001160	Prbd.g_01613	Syad.g_02595
OG0001161	Prbd.g_01600	Syad.g_00026
OG0001162	Prbd.g_01589	Syad.g_01844
OG0001163	Prbd.g_01533	Syad.g_02610
OG0001164	Prbd.g_01529	Syad.g_02616
OG0001165	Prbd.g_01526	Syad.g_02621
OG0001166	Prbd.g_01506	Syad.g_02647
OG0001167	Prbd.g_01489	Syad.g_02486
OG0001168	Prbd.g_01487	Syad.g_02488
OG0001169	Prbd.g_01485	Syad.g_02490
OG0001170	Prbd.g_01483	Syad.g_02492
OG0001171	Prbd.g_01473	Syad.g_02503
OG0001172	Prbd.g_01460	Syad.g_00594
OG0001173	Prbd.g_01459	Syad.g_00595
OG0001174	Prbd.g_01451	Syad.g_00603
OG0001175	Prbd.g_01450	Syad.g_00604
OG0001176	Prbd.g_01443	Syad.g_00644
OG0001177	Prbd.g_01440	Syad.g_00641
OG0001178	Prbd.g_01435	Syad.g_02629
OG0001179	Prbd.g_01407	Syad.g_00675
OG0001180	Prbd.g_01385	Syad.g_00700
OG0001181	Prbd.g_01381	Syad.g_00704
OG0001182	Prbd.g_01374	Syad.g_00712
OG0001183	Prbd.g_01370	Syad.g_00717
OG0001184	Prbd.g_01354	Syad.g_00378
OG0001185	Prbd.g_01340	Syad.g_00354
OG0001186	Prbd.g_01316	Syad.g_00247
OG0001187	Prbd.g_01311	Syad.g_00245
OG0001188	Prbd.g_01309	Syad.g_00238
OG0001189	Prbd.g_01292	Syad.g_00217
OG0001190	Prbd.g_01288	Syad.g_03034
OG0001192	Prbd.g_01274	Syad.g_00013
OG0001193	Prbd.g_01264	Syad.g_00072
OG0001194	Prbd.g_01263	Syad.g_00075
OG0001195	Prbd.g_01262	Syad.g_00076
OG0001196	Prbd.g_01249	Syad.g_00144
OG0001197	Prbd.g_01248	Syad.g_00146
OG0001198	Prbd.g_01240	Syad.g_00159
OG0001199	Prbd.g_01170	Syad.g_02735
OG0001200	Prbd.g_01168	Syad.g_02737
OG0001201	Prbd.g_01136	Syad.g_02802
OG0001202	Prbd.g_01041	Syad.g_02945
OG0001203	Prbd.g_01001	Syad.g_00821
OG0001204	Prbd.g_00996	Syad.g_00577
OG0001205	Prbd.g_00797	Syad.g_02440
OG0001206	Prbd.g_00780	Syad.g_02385
OG0001207	Prbd.g_00765	Syad.g_00893
OG0001208	Prbd.g_00760	Syad.g_00906
OG0001209	Prbd.g_00707	Syad.g_00980
OG0001210	Prbd.g_00702	Syad.g_00993
OG0001212	Prbd.g_00648	Syad.g_01082
OG0001213	Prbd.g_00615	Syad.g_02163
OG0001214	Prbd.g_00607	Syad.g_02150
OG0001215	Prbd.g_00554	Syad.g_01366
OG0001216	Prbd.g_00009	Syad.g_01816
OG0001218	Prbd.g_00056	Syad.g_02328
OG0001219	Prbd.g_00091	Syad.g_01653
OG0001220	Prbd.g_00154	Syad.g_01195
OG0001221	Prbd.g_00217	Syad.g_01950
OG0001222	Prbd.g_00256	Syad.g_01770
OG0001223	Prbd.g_00282	Syad.g_01715
OG0001224	Prbd.g_00336	Syad.g_01286
OG0001225	Prbd.g_00338	Syad.g_01288
OG0001226	Prbd.g_00364	Syad.g_02100
OG0001227	Prbd.g_00383	Syad.g_00029
OG0001228	Prbd.g_00513	Syad.g_02460
OG0001229	Prbd.g_01766	Syad.g_01314
OG0001231	Prbd.g_01591	Syad.g_00179
OG0001232	Prbd.g_01502	Syad.g_02658
OG0001233	Prbd.g_01482	Syad.g_02493
OG0001234	Prbd.g_01448	Syad.g_00608
OG0001235	Prbd.g_01438	Syad.g_00633
OG0001236	Prbd.g_01357	Syad.g_00412
OG0001237	Prbd.g_01353	Syad.g_00376
OG0001238	Prbd.g_01277	Syad.g_00007
OG0001239	Prbd.g_01173	Syad.g_02732
OG0001240	Prbd.g_01151	Syad.g_02785
OG0001241	Prbd.g_01143	Syad.g_02795
OG0001242	Prbd.g_01124	Syad.g_02827
OG0001243	Prbd.g_01118	Syad.g_02841
OG0001244	Prbd.g_01101	Syad.g_02873
OG0001245	Prbd.g_00858	Syad.g_02223
OG0001246	Prbd.g_00738	Syad.g_00933
OG0001247	Prbd.g_00561	Syad.g_01837
OG0001248	Prbd.g_00559	Syad.g_01843
OG0001249	Prbd.g_00080	Syad.g_00756
OG0001250	Prbd.g_00143	Syad.g_01227
OG0001251	Prbd.g_00191	Syad.g_00083
OG0001252	Prbd.g_00331	Syad.g_01279
OG0001253	Prbd.g_00384	Syad.g_02037
OG0001254	Prbd.g_00429	Syad.g_01528
OG0001255	Prbd.g_00452	Syad.g_02224
OG0001256	Prbd.g_01598	Syad.g_02609
OG0001257	Prbd.g_01592	Syad.g_02210
OG0001258	Prbd.g_01528	Syad.g_02619
OG0001260	Prbd.g_01467	Syad.g_02514
OG0001261	Prbd.g_01399	Syad.g_00684
OG0001262	Prbd.g_01294	Syad.g_00219
OG0001263	Prbd.g_01115	Syad.g_02844
OG0001265	Prbd.g_01125	Syad.g_02825
OG0001266	Prbd.g_01037	Syad.g_02949
OG0001267	Prbd.g_00959	Syad.g_00523
OG0001268	Prbd.g_00900	Syad.g_00767
OG0001270	Prbd.g_00808	Syad.g_02453
OG0001271	Prbd.g_00770	Syad.g_02356
OG0001272	Prbd.g_00756	Syad.g_00910
OG0001273	Prbd.g_00613	Syad.g_02157
OG0001274	Prbd.g_00541	Syad.g_02988
OG0001275	Prbd.g_00292	Syad.g_01699
OG0001276	Prbd.g_00315	Syad.g_01683
OG0001277	Prbd.g_00372	Syad.g_00127
OG0001278	Prbd.g_00518	Syad.g_01445
OG0001279	Prbd.g_01893	Syad.g_02248
OG0001280	Prbd.g_01802	Syad.g_02402
OG0001281	Prbd.g_01796	Syad.g_02413
OG0001282	Prbd.g_01763	Syad.g_00890
OG0001283	Prbd.g_01744	Syad.g_00138
OG0001284	Prbd.g_01618, Prbd.g_01619	Syad.g_02585
OG0001285	Prbd.g_01499	Syad.g_02043
OG0001286	Prbd.g_01387	Syad.g_00698
OG0001287	Prbd.g_01333	Syad.g_00346
OG0001288	Prbd.g_01324	Syad.g_00326
OG0001289	Prbd.g_01157	Syad.g_02767
OG0001290	Prbd.g_01144	Syad.g_02794
OG0001291	Prbd.g_01108	Syad.g_02854
OG0001292	Prbd.g_00991	Syad.g_00572
OG0001293	Prbd.g_00978	Syad.g_00549
OG0001294	Prbd.g_00860	Syad.g_01597
OG0001295	Prbd.g_00775	Syad.g_00997
OG0001296	Prbd.g_00733	Syad.g_00939
OG0001297	Prbd.g_00728	Syad.g_00943
OG0001298	Prbd.g_00666	Syad.g_01055
OG0001299	Prbd.g_00578	Syad.g_01591
OG0001300	Prbd.g_00551	Syad.g_01339
OG0001301	Prbd.g_00548	Syad.g_01303
OG0001302	Prbd.g_00089	Syad.g_02123
OG0001303	Prbd.g_00296	Syad.g_01655
OG0001304	Prbd.g_00325	Syad.g_01669
OG0001305	Prbd.g_00344	Syad.g_01296
OG0001306	Prbd.g_00454	Syad.g_01119
OG0001307	Prbd.g_01781	Syad.g_00626
OG0001309	Prbd.g_01594	Syad.g_00950
OG0001310	Prbd.g_01513	Syad.g_02638
OG0001311	Prbd.g_00317	Syad.g_01681
OG0001312	Prbd.g_00245	Syad.g_01788
OG0001314	Prbd.g_00039	Syad.g_01356, Syad.g_01420, Syad.g_00861
OG0001315	Prbd.g_01182	Syad.g_00715
OG0001316	Prbd.g_01102	Syad.g_02861
OG0001317	Prbd.g_01005	Syad.g_00814
OG0001318	Prbd.g_00983	Syad.g_00557
OG0001321	Prbd.g_00791	Syad.g_02423
OG0001322	Prbd.g_00790	Syad.g_02422
OG0001323	Prbd.g_00723	Syad.g_00953
OG0001324	Prbd.g_00550	Syad.g_01338
OG0001325	Prbd.g_00012	Syad.g_01811
OG0001326	Prbd.g_00179	Syad.g_00092
OG0001327	Prbd.g_00356	Syad.g_01605
OG0001328	Prbd.g_00382	Syad.g_01638
OG0001329	Prbd.g_00421	Syad.g_00866
OG0001332	Prbd.g_01646	Syad.g_02535
OG0001333	Prbd.g_01488	Syad.g_02487
OG0001334	Prbd.g_01367	Syad.g_00725
OG0001335	Prbd.g_01366	Syad.g_00726
OG0001336	Prbd.g_01252	Syad.g_00139
OG0001339	Prbd.g_01141	Syad.g_02797
OG0001340	Prbd.g_00911	Syad.g_00742
OG0001341	Prbd.g_00047	Syad.g_01312
OG0001343	Prbd.g_00188	Syad.g_00079
OG0001344	Prbd.g_00472	Syad.g_01157
OG0001345	Prbd.g_00487	Syad.g_01188
OG0001346	Prbd.g_01800	Syad.g_02406
OG0001347	Prbd.g_01815	Syad.g_00308
OG0001348	Prbd.g_01570	Syad.g_01250
OG0001349	Prbd.g_01719	Syad.g_02663
OG0001350	Prbd.g_01537	Syad.g_00820
OG0001352	Prbd.g_00564	Syad.g_00969
OG0001353	Prbd.g_00134	Syad.g_01244
OG0001354	Prbd.g_00274	Syad.g_01728
OG0001356	Prbd.g_00830	Syad.g_01251
OG0001358	Prbd.g_00624	Syad.g_02179
OG0001359	Prbd.g_00189	Syad.g_00078
OG0001360	Prbd.g_00385	Syad.g_01191
OG0001361	Prbd.g_00484	Syad.g_01185
OG0001362	Prbd.g_01675	Syad.g_02294
OG0001363	Prbd.g_01673	Syad.g_02296
OG0001364	Prbd.g_01364	Syad.g_00431
OG0001369	Prbd.g_01152	Syad.g_02784
OG0001373	Prbd.g_00178	Syad.g_00091
OG0001374	Prbd.g_00186	Syad.g_00099
OG0001375	Prbd.g_00187	Syad.g_00080
OG0001376	Prbd.g_00350	Syad.g_00015
OG0001377	Prbd.g_00351	Syad.g_00014
OG0001378	Prbd.g_00394	Syad.g_02454
OG0001379	Prbd.g_01807	Syad.g_02397
OG0001381	Prbd.g_01770	Syad.g_01266, Syad.g_00614
OG0001385	Prbd.g_00175	Syad.g_00088
OG0001386	Prbd.g_00176	Syad.g_00089
OG0001387	Prbd.g_00177	Syad.g_00090
OG0001388	Prbd.g_00180	Syad.g_00093
OG0001389	Prbd.g_00181	Syad.g_00094
OG0001390	Prbd.g_00182	Syad.g_00095
OG0001391	Prbd.g_00183	Syad.g_00096
OG0001392	Prbd.g_00184	Syad.g_00097
OG0001393	Prbd.g_00185	Syad.g_00098
OG0001394	Prbd.g_00221	Syad.g_01920
OG0001395	Prbd.g_00327	Syad.g_01792
OG0001396	Prbd.g_01814	Syad.g_00455
OG0001397	Prbd.g_01674	Syad.g_02295
OG0001398	Prbd.g_01565	Syad.g_01977
OG0001399	Prbd.g_01446	Syad.g_02336
OG0001402	Prbd.g_00063	Syad.g_02174
OG0001403	Prbd.g_01207	Syad.g_00197
OG0001404	Prbd.g_01176	Syad.g_02727
OG0001405	Prbd.g_00913	Syad.g_00728
OG0001407	Prbd.g_00362	Syad.g_00970
OG0001408	Prbd.g_00367	Syad.g_01431
OG0001410	Prbd.g_01780	Syad.g_00627
OG0001411	Prbd.g_01732	Syad.g_00372
OG0001412	Prbd.g_01816	Syad.g_00307
OG0001413	Prbd.g_01603	Syad.g_02113
OG0001414	Prbd.g_01010	Syad.g_00615
OG0001416	Prbd.g_00783	Syad.g_02410
OG0001417	Prbd.g_00773	Syad.g_01729
OG0001419	Prbd.g_00363	Syad.g_00971
OG0001420	Prbd.g_00403	Syad.g_00963
OG0001421	Prbd.g_01597	Syad.g_02105, Syad.g_02039
OG0001423	Prbd.g_00832	Syad.g_02707, Syad.g_02708
OG0001428	Prbd.g_01068	Syad.g_02906
OG0001429	Prbd.g_00092	Syad.g_01656
OG0001431	Prbd.g_01860	Syad.g_00393
OG0001432	Prbd.g_01605	Syad.g_01382
OG0001433	Prbd.g_00829	Syad.g_01253, Syad.g_01252
OG0001434	Prbd.g_00225	Syad.g_01916
OG0001435	Prbd.g_00202	Syad.g_01612
OG0001438	Prbd.g_00946	Syad.g_00507
OG0001439	Prbd.g_00932	Syad.g_00476
OG0001442	Prbd.g_00037	Syad.g_01906
OG0001447	Prbd.g_01117	Syad.g_02842
OG0001448	Prbd.g_00872	Syad.g_02723
OG0001449	Prbd.g_00841	Syad.g_00583
OG0001452	Prbd.g_00193	Syad.g_00563
OG0001453	Prbd.g_00286	Syad.g_01709
OG0001454	Prbd.g_00378	Syad.g_02101
OG0001456	Prbd.g_00445	Syad.g_00101
OG0001457	Prbd.g_00446	Syad.g_00102
OG0001458	Prbd.g_00447	Syad.g_00103
OG0001459	Prbd.g_01879	Syad.g_01550
OG0001460	Prbd.g_00828	Syad.g_01254
OG0001461	Prbd.g_00823	Syad.g_02162
OG0001462	Prbd.g_01203	Syad.g_00204
OG0001463	Prbd.g_00953	Syad.g_01264
OG0001464	Prbd.g_00910	Syad.g_00743
OG0001465	Prbd.g_00542	Syad.g_01830
OG0001471	Prbd.g_01602	Syad.g_00484
OG0001473	Prbd.g_01315	Syad.g_02127
OG0001474	Prbd.g_00899	Syad.g_00768
OG0001479	Prbd.g_00902	Syad.g_00765
OG0001480	Prbd.g_00870	Syad.g_01194
OG0001482	Prbd.g_00785	Syad.g_01719
OG0001492	Prbd.g_00515	Syad.g_01448
OG0001493	Prbd.g_00523	Syad.g_01439
OG0001499	Prbd.g_01183	Syad.g_02081
OG0001502	Prbd.g_00072	Syad.g_01202
OG0001504	Prbd.g_01878	Syad.g_01535
OG0001520	Prbd.g_00846	Syad.g_01039
OG0001522	Prbd.g_00135	Syad.g_01243
OG0001525	Prbd.g_01586	Syad.g_00036
OG0001547	Prbd.g_00074	Syad.g_01963
OG0001548	Prbd.g_00078	Syad.g_02092
OG0001551	Prbd.g_00444	Syad.g_01256
OG0001554	Prbd.g_01596	Syad.g_03031
OG0001555	Prbd.g_01582	Syad.g_01923
OG0001556	Prbd.g_00825	Syad.g_01509
OG0001567	Prbd.g_00073	Syad.g_01965
OG0001568	Prbd.g_00075	Syad.g_01961
OG0001570	Prbd.g_00405	Syad.g_01985
OG0001573	Prbd.g_01817	Syad.g_00398
OG0001573	Prbd.g_00821, Prbd.g_01098	Syad.g_00490, Syad.g_00491, Syad.g_00477, Syad.g_01556, Syad.g_01566
OG0001582	Prbd.g_00774	Syad.g_02086
OG0001585	Prbd.g_01889	Syad.g_02678
OG0001602	Prbd.g_00543	Syad.g_01831
OG0001625	Prbd.g_00981	Syad.g_00555
OG0001635	Prbd.g_01545	Syad.g_00322
OG0001647	Prbd.g_00966	Syad.g_00531
OG0001666	Prbd.g_01880	Syad.g_01536
OG0001690	Prbd.g_01826, Prbd.g_01813, Prbd.g_01903, Prbd.g_01904	Syad.g_03047
OG0001695	Prbd.g_01854	Syad.g_00123
OG0001700	Prbd.g_00827	Syad.g_01976
OG0001740	Prbd.g_01853	Syad.g_00124
OG0002020	Prbd.g_01852	Syad.g_00120
OG0002021	Prbd.g_01850	Syad.g_00118
OG0002022	Prbd.g_01849	Syad.g_00115
OG0002023	Prbd.g_01848	Syad.g_00114
OG0002024	Prbd.g_01844	Syad.g_00108
OG0002054	Prbd.g_01843	Syad.g_00107
OG0002055	Prbd.g_01846	Syad.g_00110
OG0002131	Prbd.g_01851	Syad.g_00119
OG0002132	Prbd.g_01847	Syad.g_00111
OG0002133	Prbd.g_01845	Syad.g_00109
OG0002178	Prbd.g_01841	Syad.g_00113
OG0002321	Prbd.g_01741	Syad.g_00278
OG0002380	Prbd.g_00837	Syad.g_02681
OG0002416	Prbd.g_00529	Syad.g_02044
OG0002432	Prbd.g_01821	Syad.g_03007
OG0002492	Prbd.g_01823	Syad.g_03013
OG0002592	Prbd.g_01819	Syad.g_03016
OG0002632	Prbd.g_01822	Syad.g_03014
OG0002785	Prbd.g_00535	Syad.g_02531
OG0002842	Prbd.g_01820	Syad.g_03009
OG0003498	Prbd.g_01314	Syad.g_01482, Syad.g_01483
