Orthogroup	Prbd	Syag
OG0001132	Prbd.g_00380	Syag.g_00096
OG0001133	Prbd.g_00414	Syag.g_00380
OG0001134	Prbd.g_00427	Syag.g_02164
OG0001135	Prbd.g_00430	Syag.g_00147
OG0001136	Prbd.g_00465	Syag.g_01144
OG0001137	Prbd.g_00476	Syag.g_01123
OG0001138	Prbd.g_00494	Syag.g_01090
OG0001139	Prbd.g_00495	Syag.g_01088
OG0001140	Prbd.g_00496	Syag.g_01087
OG0001141	Prbd.g_00497	Syag.g_01086
OG0001142	Prbd.g_00498	Syag.g_01085
OG0001143	Prbd.g_00505	Syag.g_01077
OG0001144	Prbd.g_00510	Syag.g_01064
OG0001145	Prbd.g_01809	Syag.g_01169
OG0001146	Prbd.g_01797	Syag.g_01218
OG0001147	Prbd.g_01778	Syag.g_01360
OG0001148	Prbd.g_01762	Syag.g_01539
OG0001149	Prbd.g_01761	Syag.g_01540
OG0001150	Prbd.g_01760	Syag.g_01541
OG0001151	Prbd.g_01749	Syag.g_01554
OG0001152	Prbd.g_01748	Syag.g_01555
OG0001153	Prbd.g_01657	Syag.g_01375
OG0001154	Prbd.g_01656	Syag.g_01374
OG0001155	Prbd.g_01644	Syag.g_01616
OG0001156	Prbd.g_01641	Syag.g_01619
OG0001157	Prbd.g_01640	Syag.g_01620
OG0001158	Prbd.g_01639	Syag.g_01621
OG0001159	Prbd.g_01638	Syag.g_01622, Syag.g_01625
OG0001160	Prbd.g_01613	Syag.g_01666
OG0001161	Prbd.g_01600	Syag.g_02163
OG0001162	Prbd.g_01589	Syag.g_01238
OG0001163	Prbd.g_01533	Syag.g_01674
OG0001164	Prbd.g_01529	Syag.g_01680
OG0001165	Prbd.g_01526	Syag.g_01685
OG0001166	Prbd.g_01506	Syag.g_01715
OG0001167	Prbd.g_01489	Syag.g_02383
OG0001168	Prbd.g_01487	Syag.g_01740
OG0001169	Prbd.g_01485	Syag.g_01742
OG0001170	Prbd.g_01483	Syag.g_01744
OG0001171	Prbd.g_01473	Syag.g_01755
OG0001172	Prbd.g_01460	Syag.g_02693
OG0001173	Prbd.g_01459	Syag.g_02694
OG0001174	Prbd.g_01451	Syag.g_02703
OG0001175	Prbd.g_01450	Syag.g_02704
OG0001176	Prbd.g_01443	Syag.g_02723
OG0001177	Prbd.g_01440	Syag.g_02720
OG0001178	Prbd.g_01435	Syag.g_01694
OG0001179	Prbd.g_01407	Syag.g_02754
OG0001180	Prbd.g_01385	Syag.g_02780
OG0001181	Prbd.g_01381	Syag.g_02784
OG0001182	Prbd.g_01374	Syag.g_02793
OG0001183	Prbd.g_01370	Syag.g_02798
OG0001184	Prbd.g_01354	Syag.g_02428
OG0001185	Prbd.g_01340	Syag.g_02399
OG0001186	Prbd.g_01316	Syag.g_02364
OG0001187	Prbd.g_01311	Syag.g_02361
OG0001188	Prbd.g_01309	Syag.g_02359
OG0001189	Prbd.g_01292	Syag.g_02334
OG0001190	Prbd.g_01288	Syag.g_02126
OG0001191	Prbd.g_01278	Syag.g_02142
OG0001192	Prbd.g_01274	Syag.g_02149
OG0001193	Prbd.g_01264	Syag.g_02182
OG0001194	Prbd.g_01263	Syag.g_02185
OG0001195	Prbd.g_01262	Syag.g_02186
OG0001196	Prbd.g_01249	Syag.g_02254
OG0001197	Prbd.g_01248	Syag.g_02256
OG0001198	Prbd.g_01240	Syag.g_02269
OG0001199	Prbd.g_01170	Syag.g_01825
OG0001200	Prbd.g_01168	Syag.g_01827
OG0001201	Prbd.g_01136	Syag.g_01886
OG0001202	Prbd.g_01041	Syag.g_02032
OG0001203	Prbd.g_01001	Syag.g_01783
OG0001204	Prbd.g_00996	Syag.g_02673
OG0001206	Prbd.g_00780	Syag.g_01328
OG0001207	Prbd.g_00765	Syag.g_01536
OG0001208	Prbd.g_00760	Syag.g_01526
OG0001209	Prbd.g_00707	Syag.g_01451
OG0001210	Prbd.g_00702	Syag.g_01442
OG0001211	Prbd.g_00692	Syag.g_00272
OG0001212	Prbd.g_00648	Syag.g_00334
OG0001213	Prbd.g_00615	Syag.g_00394
OG0001214	Prbd.g_00607	Syag.g_00412
OG0001215	Prbd.g_00554	Syag.g_01014
OG0001216	Prbd.g_00009	Syag.g_00920
OG0001217	Prbd.g_00049	Syag.g_00151
OG0001218	Prbd.g_00056	Syag.g_01364
OG0001219	Prbd.g_00091	Syag.g_00767
OG0001220	Prbd.g_00154	Syag.g_00743
OG0001221	Prbd.g_00217	Syag.g_00628
OG0001222	Prbd.g_00256	Syag.g_00797
OG0001223	Prbd.g_00282	Syag.g_00843
OG0001224	Prbd.g_00336	Syag.g_00969
OG0001225	Prbd.g_00338	Syag.g_00971
OG0001226	Prbd.g_00364	Syag.g_01835
OG0001227	Prbd.g_00383	Syag.g_01240
OG0001228	Prbd.g_00513	Syag.g_00709
OG0001229	Prbd.g_01766	Syag.g_00997
OG0001230	Prbd.g_01697	Syag.g_01430
OG0001231	Prbd.g_01591	Syag.g_02289
OG0001232	Prbd.g_01502	Syag.g_01724
OG0001233	Prbd.g_01482	Syag.g_01745
OG0001234	Prbd.g_01448	Syag.g_02708
OG0001235	Prbd.g_01438	Syag.g_02715
OG0001236	Prbd.g_01357	Syag.g_02432
OG0001237	Prbd.g_01353	Syag.g_02426
OG0001238	Prbd.g_01277	Syag.g_02144
OG0001239	Prbd.g_01173	Syag.g_01822
OG0001240	Prbd.g_01151	Syag.g_01869
OG0001241	Prbd.g_01143	Syag.g_01879
OG0001243	Prbd.g_01118	Syag.g_01920
OG0001244	Prbd.g_01101	Syag.g_01948
OG0001245	Prbd.g_00858	Syag.g_00213
OG0001246	Prbd.g_00738	Syag.g_01498
OG0001247	Prbd.g_00561	Syag.g_00710
OG0001248	Prbd.g_00559	Syag.g_00175
OG0001249	Prbd.g_00080	Syag.g_02837
OG0001250	Prbd.g_00143	Syag.g_00725
OG0001251	Prbd.g_00191	Syag.g_00472
OG0001252	Prbd.g_00331	Syag.g_00960
OG0001253	Prbd.g_00384	Syag.g_00094
OG0001254	Prbd.g_00429	Syag.g_02165
OG0001255	Prbd.g_00452	Syag.g_00440
OG0001256	Prbd.g_01598	Syag.g_01673
OG0001257	Prbd.g_01592	Syag.g_00176
OG0001258	Prbd.g_01528	Syag.g_01683
OG0001259	Prbd.g_01484	Syag.g_01743
OG0001260	Prbd.g_01467	Syag.g_01763
OG0001261	Prbd.g_01399	Syag.g_02763
OG0001262	Prbd.g_01294	Syag.g_02336
OG0001263	Prbd.g_01115	Syag.g_01923
OG0001265	Prbd.g_01125	Syag.g_01910
OG0001266	Prbd.g_01037	Syag.g_02036
OG0001267	Prbd.g_00959	Syag.g_02598
OG0001268	Prbd.g_00900	Syag.g_02850
OG0001269	Prbd.g_00880	Syag.g_00480
OG0001270	Prbd.g_00808	Syag.g_00030
OG0001271	Prbd.g_00770	Syag.g_01353
OG0001272	Prbd.g_00756	Syag.g_01522
OG0001273	Prbd.g_00613	Syag.g_00405
OG0001274	Prbd.g_00541	Syag.g_02076
OG0001275	Prbd.g_00292	Syag.g_00857
OG0001276	Prbd.g_00315	Syag.g_00874
OG0001278	Prbd.g_00518	Syag.g_01054
OG0001279	Prbd.g_01893	Syag.g_00490
OG0001280	Prbd.g_01802	Syag.g_01189
OG0001281	Prbd.g_01796	Syag.g_01219
OG0001282	Prbd.g_01763	Syag.g_01538
OG0001283	Prbd.g_01744	Syag.g_02248
OG0001284	Prbd.g_01618, Prbd.g_01619	Syag.g_01656
OG0001285	Prbd.g_01499	Syag.g_00142, Syag.g_02205
OG0001286	Prbd.g_01387	Syag.g_02778
OG0001287	Prbd.g_01333	Syag.g_02391
OG0001288	Prbd.g_01324	Syag.g_02373
OG0001289	Prbd.g_01157	Syag.g_01850
OG0001290	Prbd.g_01144	Syag.g_01878
OG0001291	Prbd.g_01108	Syag.g_01933
OG0001292	Prbd.g_00991	Syag.g_02667
OG0001293	Prbd.g_00978	Syag.g_02625
OG0001294	Prbd.g_00860	Syag.g_00593
OG0001295	Prbd.g_00775	Syag.g_00968
OG0001296	Prbd.g_00733	Syag.g_01492
OG0001297	Prbd.g_00728	Syag.g_01488
OG0001298	Prbd.g_00666	Syag.g_00309
OG0001299	Prbd.g_00578	Syag.g_00582
OG0001300	Prbd.g_00551	Syag.g_01003
OG0001301	Prbd.g_00548	Syag.g_00987
OG0001302	Prbd.g_00089	Syag.g_00442
OG0001303	Prbd.g_00296	Syag.g_00769
OG0001304	Prbd.g_00325	Syag.g_00890
OG0001305	Prbd.g_00344	Syag.g_00981
OG0001306	Prbd.g_00454	Syag.g_01160
OG0001307	Prbd.g_01781	Syag.g_00577
OG0001308	Prbd.g_01679	Syag.g_01406
OG0001309	Prbd.g_01594	Syag.g_01482
OG0001311	Prbd.g_00317	Syag.g_00876
OG0001312	Prbd.g_00245	Syag.g_00779
OG0001314	Prbd.g_00039	Syag.g_00118
OG0001315	Prbd.g_01182	Syag.g_02796
OG0001316	Prbd.g_01102	Syag.g_01940
OG0001317	Prbd.g_01005	Syag.g_01787
OG0001318	Prbd.g_00983	Syag.g_02633
OG0001319	Prbd.g_00967	Syag.g_02609
OG0001321	Prbd.g_00791	Syag.g_00050
OG0001322	Prbd.g_00790	Syag.g_00051
OG0001323	Prbd.g_00723	Syag.g_01479
OG0001324	Prbd.g_00550	Syag.g_01002
OG0001325	Prbd.g_00012	Syag.g_00916
OG0001326	Prbd.g_00179	Syag.g_02190, Syag.g_02195
OG0001328	Prbd.g_00382	Syag.g_00620
OG0001329	Prbd.g_00421	Syag.g_00498
OG0001331	Prbd.g_01758	Syag.g_01543
OG0001332	Prbd.g_01646	Syag.g_01611
OG0001333	Prbd.g_01488	Syag.g_01739
OG0001334	Prbd.g_01367	Syag.g_02807
OG0001335	Prbd.g_01366	Syag.g_02808
OG0001336	Prbd.g_01252	Syag.g_02249
OG0001339	Prbd.g_01141	Syag.g_01881
OG0001341	Prbd.g_00047	Syag.g_00233
OG0001343	Prbd.g_00188	Syag.g_00562
OG0001344	Prbd.g_00472	Syag.g_01136
OG0001345	Prbd.g_00487	Syag.g_01108
OG0001346	Prbd.g_01800	Syag.g_01193
OG0001348	Prbd.g_01570	Syag.g_00941
OG0001349	Prbd.g_01719	Syag.g_02479
OG0001351	Prbd.g_00788	Syag.g_00055
OG0001352	Prbd.g_00564	Syag.g_01459
OG0001353	Prbd.g_00134	Syag.g_00716
OG0001354	Prbd.g_00274	Syag.g_00830
OG0001356	Prbd.g_00830	Syag.g_00942
OG0001358	Prbd.g_00624	Syag.g_00374
OG0001359	Prbd.g_00189	Syag.g_00561
OG0001360	Prbd.g_00385	Syag.g_01106
OG0001361	Prbd.g_00484	Syag.g_01111
OG0001364	Prbd.g_01364	Syag.g_02448
OG0001365	Prbd.g_01284	Syag.g_02131
OG0001369	Prbd.g_01152	Syag.g_01868
OG0001373	Prbd.g_00178	Syag.g_02194
OG0001374	Prbd.g_00186	Syag.g_02202
OG0001375	Prbd.g_00187	Syag.g_00563
OG0001376	Prbd.g_00350	Syag.g_02153
OG0001377	Prbd.g_00351	Syag.g_02152
OG0001378	Prbd.g_00394	Syag.g_00028
OG0001379	Prbd.g_01807	Syag.g_01183
OG0001380	Prbd.g_01776	Syag.g_00252
OG0001385	Prbd.g_00175	Syag.g_02191
OG0001386	Prbd.g_00176	Syag.g_02192
OG0001387	Prbd.g_00177	Syag.g_02193
OG0001388	Prbd.g_00180	Syag.g_02196
OG0001389	Prbd.g_00181	Syag.g_02197
OG0001390	Prbd.g_00182	Syag.g_02198
OG0001391	Prbd.g_00183	Syag.g_02199
OG0001392	Prbd.g_00184	Syag.g_02200
OG0001393	Prbd.g_00185	Syag.g_02201
OG0001394	Prbd.g_00221	Syag.g_00635
OG0001395	Prbd.g_00327	Syag.g_00898
OG0001396	Prbd.g_01814	Syag.g_02349
OG0001398	Prbd.g_01565	Syag.g_00751
OG0001402	Prbd.g_00063	Syag.g_00379
OG0001403	Prbd.g_01207	Syag.g_02308
OG0001404	Prbd.g_01176	Syag.g_01818
OG0001405	Prbd.g_00913	Syag.g_02810
OG0001406	Prbd.g_00349	Syag.g_02154
OG0001408	Prbd.g_00367	Syag.g_00450
OG0001409	Prbd.g_00475	Syag.g_01125
OG0001410	Prbd.g_01780	Syag.g_00576
OG0001411	Prbd.g_01732	Syag.g_02424
OG0001413	Prbd.g_01603	Syag.g_00224
OG0001416	Prbd.g_00783	Syag.g_01198
OG0001417	Prbd.g_00773	Syag.g_00829
OG0001419	Prbd.g_00363	Syag.g_01466
OG0001420	Prbd.g_00403	Syag.g_01465
OG0001428	Prbd.g_01068	Syag.g_01981
OG0001429	Prbd.g_00092	Syag.g_00770
OG0001432	Prbd.g_01605	Syag.g_00448
OG0001433	Prbd.g_00829	Syag.g_00943
OG0001435	Prbd.g_00202	Syag.g_00605
OG0001438	Prbd.g_00946	Syag.g_02583
OG0001439	Prbd.g_00932	Syag.g_02554
OG0001442	Prbd.g_00037	Syag.g_00648
OG0001447	Prbd.g_01117	Syag.g_01921
OG0001448	Prbd.g_00872	Syag.g_01350
OG0001449	Prbd.g_00841	Syag.g_02676
OG0001452	Prbd.g_00193	Syag.g_02638
OG0001453	Prbd.g_00286	Syag.g_00849
OG0001454	Prbd.g_00378	Syag.g_00204
OG0001456	Prbd.g_00445	Syag.g_02212
OG0001457	Prbd.g_00446	Syag.g_02213
OG0001458	Prbd.g_00447	Syag.g_02214
OG0001459	Prbd.g_01879	Syag.g_00535
OG0001460	Prbd.g_00828	Syag.g_00944
OG0001461	Prbd.g_00823	Syag.g_00521
OG0001462	Prbd.g_01203	Syag.g_02315
OG0001465	Prbd.g_00542	Syag.g_00940
OG0001467	Prbd.g_00081	Syag.g_01322
OG0001471	Prbd.g_01602	Syag.g_02563
OG0001472	Prbd.g_01595	Syag.g_00104
OG0001473	Prbd.g_01315	Syag.g_00471
OG0001474	Prbd.g_00899	Syag.g_02851
OG0001479	Prbd.g_00902	Syag.g_02848
OG0001480	Prbd.g_00870	Syag.g_00451
OG0001482	Prbd.g_00785	Syag.g_00839
OG0001484	Prbd.g_01837	Syag.g_02203
OG0001486	Prbd.g_00466	Syag.g_01143
OG0001492	Prbd.g_00515	Syag.g_01057
OG0001493	Prbd.g_00523	Syag.g_01045
OG0001495	Prbd.g_01441	Syag.g_02719
OG0001502	Prbd.g_00072	Syag.g_00739
OG0001504	Prbd.g_01878	Syag.g_00534
OG0001507	Prbd.g_01549	Syag.g_01794, Syag.g_00083
OG0001520	Prbd.g_00846	Syag.g_00294
OG0001525	Prbd.g_01586	Syag.g_00464
OG0001546	Prbd.g_00718	Syag.g_01473
OG0001547	Prbd.g_00074	Syag.g_00753
OG0001551	Prbd.g_00444	Syag.g_01019
OG0001553	Prbd.g_01692	Syag.g_01424
OG0001554	Prbd.g_01596	Syag.g_02124
OG0001556	Prbd.g_00825	Syag.g_01096
OG0001567	Prbd.g_00073	Syag.g_00752
OG0001568	Prbd.g_00075	Syag.g_00754
OG0001572	Prbd.g_00003	Syag.g_00086
OG0001573	Prbd.g_00821, Prbd.g_01098	Syag.g_00546, Syag.g_02341
OG0001582	Prbd.g_00774	Syag.g_00198
OG0001602	Prbd.g_00543	Syag.g_00939
OG0001625	Prbd.g_00981	Syag.g_02631
OG0001633	Prbd.g_01767	Syag.g_01608
OG0001635	Prbd.g_01545	Syag.g_02369
OG0001647	Prbd.g_00966	Syag.g_02607
OG0001666	Prbd.g_01880	Syag.g_00218
OG0001690	Prbd.g_01826, Prbd.g_01813, Prbd.g_01903, Prbd.g_01904	Syag.g_02135, Syag.g_00545, Syag.g_02137
OG0001695	Prbd.g_01854	Syag.g_02232
OG0001700	Prbd.g_00827	Syag.g_00537
OG0001740	Prbd.g_01853	Syag.g_02235
OG0001919	Prbd.g_00844	Syag.g_00444
OG0001990	Prbd.g_00438	Syag.g_02236
OG0002020	Prbd.g_01852	Syag.g_02228
OG0002021	Prbd.g_01850	Syag.g_02226
OG0002022	Prbd.g_01849	Syag.g_02225
OG0002023	Prbd.g_01848	Syag.g_02224
OG0002024	Prbd.g_01844	Syag.g_02217
OG0002029	Prbd.g_01881	Syag.g_01347
OG0002054	Prbd.g_01843	Syag.g_02216
OG0002055	Prbd.g_01846	Syag.g_02219
OG0002110	Prbd.g_01906, Prbd.g_01905	Syag.g_00103
OG0002131	Prbd.g_01851	Syag.g_02227
OG0002132	Prbd.g_01847	Syag.g_02220
OG0002133	Prbd.g_01845	Syag.g_02218
OG0002178	Prbd.g_01841	Syag.g_02222
OG0002380	Prbd.g_00837	Syag.g_01603
OG0002416	Prbd.g_00529	Syag.g_00454
OG0002432	Prbd.g_01821	Syag.g_02103
OG0002492	Prbd.g_01823	Syag.g_02101
OG0002592	Prbd.g_01819	Syag.g_02108
OG0002632	Prbd.g_01822	Syag.g_02102
OG0002785	Prbd.g_00535	Syag.g_00924
OG0002842	Prbd.g_01820	Syag.g_02104
OG0003033	Prbd.g_01715	Syag.g_02476
