Orthogroup	Prbd	Prbm
OG0001062	Prbd.g_00667	Prbm.g_00608
OG0001063	Prbd.g_00665	Prbm.g_00609
OG0001064	Prbd.g_00664	Prbm.g_00610
OG0001065	Prbd.g_00663	Prbm.g_00611
OG0001066	Prbd.g_00662	Prbm.g_00612
OG0001067	Prbd.g_00661	Prbm.g_00613
OG0001068	Prbd.g_00660	Prbm.g_00614
OG0001069	Prbd.g_00659	Prbm.g_00615
OG0001070	Prbd.g_00656	Prbm.g_00617
OG0001071	Prbd.g_00655	Prbm.g_00618
OG0001072	Prbd.g_00654	Prbm.g_00619
OG0001073	Prbd.g_00640	Prbm.g_00634
OG0001074	Prbd.g_00629	Prbm.g_00646
OG0001075	Prbd.g_00628	Prbm.g_00647
OG0001076	Prbd.g_00620	Prbm.g_00654
OG0001077	Prbd.g_00616	Prbm.g_00659
OG0001078	Prbd.g_00608	Prbm.g_00667
OG0001079	Prbd.g_00597	Prbm.g_00678
OG0001080	Prbd.g_00591	Prbm.g_00684
OG0001081	Prbd.g_00589	Prbm.g_00686
OG0001082	Prbd.g_00588	Prbm.g_00687
OG0001083	Prbd.g_00583	Prbm.g_00692
OG0001084	Prbd.g_00582	Prbm.g_00693
OG0001085	Prbd.g_00574	Prbm.g_00703
OG0001086	Prbd.g_00573	Prbm.g_00704
OG0001087	Prbd.g_00556	Prbm.g_00725
OG0001088	Prbd.g_00555	Prbm.g_00726
OG0001089	Prbd.g_00547	Prbm.g_00734
OG0001090	Prbd.g_00008	Prbm.g_00743
OG0001091	Prbd.g_00010	Prbm.g_00745
OG0001092	Prbd.g_00011	Prbm.g_00746
OG0001093	Prbd.g_00016	Prbm.g_00751
OG0001094	Prbd.g_00096	Prbm.g_00808
OG0001095	Prbd.g_00115	Prbm.g_00827
OG0001096	Prbd.g_00128	Prbm.g_00842
OG0001097	Prbd.g_00147	Prbm.g_00860
OG0001098	Prbd.g_00162	Prbm.g_00877
OG0001099	Prbd.g_00194	Prbm.g_00914
OG0001100	Prbd.g_00198	Prbm.g_00921
OG0001101	Prbd.g_00200	Prbm.g_00923
OG0001102	Prbd.g_00203	Prbm.g_00926
OG0001103	Prbd.g_00205	Prbm.g_00928
OG0001104	Prbd.g_00227	Prbm.g_00794
OG0001105	Prbd.g_00231	Prbm.g_00798
OG0001106	Prbd.g_00255	Prbm.g_00976
OG0001107	Prbd.g_00262	Prbm.g_00986
OG0001108	Prbd.g_00266	Prbm.g_00990
OG0001109	Prbd.g_00267	Prbm.g_00991
OG0001110	Prbd.g_00269	Prbm.g_00993
OG0001111	Prbd.g_00270	Prbm.g_00994
OG0001112	Prbd.g_00271	Prbm.g_00995
OG0001113	Prbd.g_00272	Prbm.g_00996
OG0001114	Prbd.g_00273	Prbm.g_00997
OG0001115	Prbd.g_00275	Prbm.g_00999
OG0001116	Prbd.g_00276	Prbm.g_01000
OG0001117	Prbd.g_00277	Prbm.g_01001
OG0001118	Prbd.g_00278	Prbm.g_01002
OG0001119	Prbd.g_00279	Prbm.g_01003
OG0001120	Prbd.g_00281	Prbm.g_01004
OG0001121	Prbd.g_00425, Prbd.g_00284	Prbm.g_01648
OG0001122	Prbd.g_00312	Prbm.g_01033
OG0001123	Prbd.g_00316	Prbm.g_01037
OG0001124	Prbd.g_00318	Prbm.g_01039
OG0001125	Prbd.g_00319	Prbm.g_01041
OG0001126	Prbd.g_00329	Prbm.g_01052
OG0001127	Prbd.g_00330	Prbm.g_01053
OG0001128	Prbd.g_00332	Prbm.g_01056
OG0001129	Prbd.g_00333	Prbm.g_01057
OG0001130	Prbd.g_00334	Prbm.g_01058
OG0001131	Prbd.g_00370	Prbm.g_00894
OG0001132	Prbd.g_00380	Prbm.g_01103
OG0001133	Prbd.g_00414	Prbm.g_01079
OG0001134	Prbd.g_00427	Prbm.g_01910
OG0001135	Prbd.g_00430	Prbm.g_01913
OG0001136	Prbd.g_00465	Prbm.g_01552
OG0001137	Prbd.g_00476	Prbm.g_01539
OG0001138	Prbd.g_00494	Prbm.g_01518
OG0001139	Prbd.g_00495	Prbm.g_01516
OG0001140	Prbd.g_00496	Prbm.g_01515
OG0001141	Prbd.g_00497	Prbm.g_01514
OG0001142	Prbd.g_00498	Prbm.g_01513
OG0001143	Prbd.g_00505	Prbm.g_01506
OG0001144	Prbd.g_00510	Prbm.g_01501
OG0001145	Prbd.g_01809	Prbm.g_01603
OG0001146	Prbd.g_01797	Prbm.g_01615
OG0001147	Prbd.g_01778	Prbm.g_01634
OG0001148	Prbd.g_01762	Prbm.g_01662
OG0001149	Prbd.g_01761	Prbm.g_01663
OG0001150	Prbd.g_01760	Prbm.g_01664
OG0001151	Prbd.g_01749	Prbm.g_01675
OG0001152	Prbd.g_01748	Prbm.g_01676
OG0001153	Prbd.g_01657	Prbm.g_01740
OG0001154	Prbd.g_01656	Prbm.g_01741
OG0001155	Prbd.g_01644	Prbm.g_01757
OG0001156	Prbd.g_01641	Prbm.g_01760
OG0001157	Prbd.g_01640	Prbm.g_01761
OG0001158	Prbd.g_01639	Prbm.g_01762
OG0001159	Prbd.g_01638	Prbm.g_01763
OG0001160	Prbd.g_01613	Prbm.g_01789
OG0001161	Prbd.g_01600	Prbm.g_01586
OG0001162	Prbd.g_01589	Prbm.g_01801
OG0001163	Prbd.g_01533	Prbm.g_01833
OG0001164	Prbd.g_01529	Prbm.g_01837
OG0001165	Prbd.g_01526	Prbm.g_01840
OG0001166	Prbd.g_01506	Prbm.g_01858
OG0001167	Prbd.g_01489	Prbm.g_01876
OG0001168	Prbd.g_01487	Prbm.g_01877
OG0001169	Prbd.g_01485	Prbm.g_01879
OG0001170	Prbd.g_01483	Prbm.g_01881
OG0001171	Prbd.g_01473	Prbm.g_01891
OG0001172	Prbd.g_01460	Prbm.g_01952
OG0001173	Prbd.g_01459	Prbm.g_01953
OG0001174	Prbd.g_01451	Prbm.g_01961
OG0001175	Prbd.g_01450	Prbm.g_01962
OG0001176	Prbd.g_01443	Prbm.g_01974
OG0001177	Prbd.g_01440	Prbm.g_01972
OG0001178	Prbd.g_01435	Prbm.g_01345
OG0001179	Prbd.g_01407	Prbm.g_02016
OG0001180	Prbd.g_01385	Prbm.g_02039
OG0001181	Prbd.g_01381	Prbm.g_02043
OG0001182	Prbd.g_01374	Prbm.g_02052
OG0001183	Prbd.g_01370	Prbm.g_02058
OG0001184	Prbd.g_01354	Prbm.g_02074
OG0001185	Prbd.g_01340	Prbm.g_02089
OG0001186	Prbd.g_01316	Prbm.g_02140
OG0001187	Prbd.g_01311	Prbm.g_02145
OG0001188	Prbd.g_01309	Prbm.g_02147
OG0001189	Prbd.g_01292	Prbm.g_02164
OG0001190	Prbd.g_01288	Prbm.g_02169
OG0001191	Prbd.g_01278	Prbm.g_02179
OG0001192	Prbd.g_01274	Prbm.g_02184
OG0001193	Prbd.g_01264	Prbm.g_02197
OG0001194	Prbd.g_01263	Prbm.g_02198
OG0001195	Prbd.g_01262	Prbm.g_02199
OG0001196	Prbd.g_01249	Prbm.g_02219
OG0001197	Prbd.g_01248	Prbm.g_02221
OG0001198	Prbd.g_01240	Prbm.g_02230
OG0001199	Prbd.g_01170	Prbm.g_00131
OG0001200	Prbd.g_01168	Prbm.g_00133
OG0001201	Prbd.g_01136	Prbm.g_00165
OG0001202	Prbd.g_01041	Prbm.g_00259
OG0001203	Prbd.g_01001	Prbm.g_00298
OG0001204	Prbd.g_00996	Prbm.g_00304
OG0001205	Prbd.g_00797	Prbm.g_00455
OG0001206	Prbd.g_00780	Prbm.g_00491
OG0001207	Prbd.g_00765	Prbm.g_00502
OG0001208	Prbd.g_00760	Prbm.g_00508
OG0001209	Prbd.g_00707	Prbm.g_00568
OG0001210	Prbd.g_00702	Prbm.g_00573
OG0001211	Prbd.g_00692	Prbm.g_00583
OG0001212	Prbd.g_00648	Prbm.g_00626
OG0001213	Prbd.g_00615	Prbm.g_00660
OG0001214	Prbd.g_00607	Prbm.g_00668
OG0001215	Prbd.g_00554	Prbm.g_00727
OG0001216	Prbd.g_00009	Prbm.g_00744
OG0001217	Prbd.g_00049	Prbm.g_00111
OG0001218	Prbd.g_00056	Prbm.g_00785
OG0001219	Prbd.g_00091	Prbm.g_00957
OG0001220	Prbd.g_00154	Prbm.g_00867
OG0001221	Prbd.g_00217	Prbm.g_00941
OG0001222	Prbd.g_00256	Prbm.g_00889
OG0001223	Prbd.g_00282	Prbm.g_01005
OG0001224	Prbd.g_00336	Prbm.g_01060
OG0001225	Prbd.g_00338	Prbm.g_01062
OG0001226	Prbd.g_00364	Prbm.g_01945
OG0001227	Prbd.g_00383	Prbm.g_01085
OG0001228	Prbd.g_00513	Prbm.g_01498
OG0001229	Prbd.g_01766	Prbm.g_01176
OG0001230	Prbd.g_01697	Prbm.g_01701
OG0001231	Prbd.g_01591	Prbm.g_00789
OG0001232	Prbd.g_01502	Prbm.g_01862
OG0001233	Prbd.g_01482	Prbm.g_01882
OG0001234	Prbd.g_01448	Prbm.g_01964
OG0001235	Prbd.g_01438	Prbm.g_01968
OG0001236	Prbd.g_01357	Prbm.g_02071
OG0001237	Prbd.g_01353	Prbm.g_02075
OG0001238	Prbd.g_01277	Prbm.g_02180
OG0001239	Prbd.g_01173	Prbm.g_00128
OG0001240	Prbd.g_01151	Prbm.g_00150
OG0001241	Prbd.g_01143	Prbm.g_00159
OG0001242	Prbd.g_01124	Prbm.g_00178
OG0001243	Prbd.g_01118	Prbm.g_00185
OG0001244	Prbd.g_01101	Prbm.g_00201
OG0001245	Prbd.g_00858	Prbm.g_01353
OG0001246	Prbd.g_00738	Prbm.g_00538
OG0001247	Prbd.g_00561	Prbm.g_00719
OG0001248	Prbd.g_00559	Prbm.g_00722
OG0001249	Prbd.g_00080	Prbm.g_00395
OG0001251	Prbd.g_00191	Prbm.g_01937
OG0001252	Prbd.g_00331	Prbm.g_01055
OG0001253	Prbd.g_00384	Prbm.g_01806
OG0001254	Prbd.g_00429	Prbm.g_01912
OG0001255	Prbd.g_00452	Prbm.g_01566
OG0001256	Prbd.g_01598	Prbm.g_01797
OG0001257	Prbd.g_01592	Prbm.g_01802
OG0001258	Prbd.g_01528	Prbm.g_01838
OG0001259	Prbd.g_01484	Prbm.g_01880
OG0001260	Prbd.g_01467	Prbm.g_01897
OG0001261	Prbd.g_01399	Prbm.g_02024
OG0001262	Prbd.g_01294	Prbm.g_02162
OG0001263	Prbd.g_01115	Prbm.g_00188
OG0001269	Prbd.g_00880	Prbm.g_00866
OG0001273	Prbd.g_00613	Prbm.g_00662
OG0001277	Prbd.g_00372	Prbm.g_02207
OG0001279	Prbd.g_01893	Prbm.g_01171
OG0001280	Prbd.g_01802	Prbm.g_01610
OG0001282	Prbd.g_01763	Prbm.g_01661
OG0001283	Prbd.g_01744	Prbm.g_02215
OG0001284	Prbd.g_01618, Prbd.g_01619	Prbm.g_01783
OG0001285	Prbd.g_01499	Prbm.g_01865
OG0001286	Prbd.g_01387	Prbm.g_02037
OG0001287	Prbd.g_01333	Prbm.g_02096
OG0001288	Prbd.g_01324	Prbm.g_02106
OG0001289	Prbd.g_01157	Prbm.g_00144
OG0001290	Prbd.g_01144	Prbm.g_00158
OG0001294	Prbd.g_00860	Prbm.g_01649, Prbm.g_01584
OG0001295	Prbd.g_00775	Prbm.g_01574
OG0001296	Prbd.g_00733	Prbm.g_00543
OG0001297	Prbd.g_00728	Prbm.g_00548
OG0001299	Prbd.g_00578	Prbm.g_00698
OG0001300	Prbd.g_00551	Prbm.g_00731
OG0001301	Prbd.g_00548	Prbm.g_00733
OG0001302	Prbd.g_00089	Prbm.g_00955
OG0001303	Prbd.g_00296	Prbm.g_01273
OG0001304	Prbd.g_00325	Prbm.g_01046
OG0001305	Prbd.g_00344	Prbm.g_00884
OG0001306	Prbd.g_00454	Prbm.g_01564
OG0001307	Prbd.g_01781	Prbm.g_01631
OG0001308	Prbd.g_01679	Prbm.g_01720
OG0001309	Prbd.g_01594	Prbm.g_00552
OG0001310	Prbd.g_01513	Prbm.g_01852
OG0001311	Prbd.g_00317	Prbm.g_01038
OG0001312	Prbd.g_00245	Prbm.g_00966
OG0001314	Prbd.g_00039	Prbm.g_01169
OG0001315	Prbd.g_01182	Prbm.g_02056
OG0001316	Prbd.g_01102	Prbm.g_00199
OG0001317	Prbd.g_01005	Prbm.g_00294
OG0001318	Prbd.g_00983	Prbm.g_00316
OG0001320	Prbd.g_00856	Prbm.g_01415, Prbm.g_01164
OG0001321	Prbd.g_00791	Prbm.g_00461
OG0001322	Prbd.g_00790	Prbm.g_00462
OG0001324	Prbd.g_00550	Prbm.g_00732
OG0001325	Prbd.g_00012	Prbm.g_00747
OG0001326	Prbd.g_00179	Prbm.g_01929
OG0001327	Prbd.g_00356	Prbm.g_00918
OG0001328	Prbd.g_00382	Prbm.g_00937
OG0001329	Prbd.g_00421	Prbm.g_01805
OG0001331	Prbd.g_01758	Prbm.g_01666
OG0001332	Prbd.g_01646	Prbm.g_01755
OG0001334	Prbd.g_01367	Prbm.g_02061
OG0001335	Prbd.g_01366	Prbm.g_02062
OG0001336	Prbd.g_01252	Prbm.g_02216
OG0001339	Prbd.g_01141	Prbm.g_00161
OG0001340	Prbd.g_00911	Prbm.g_00388
OG0001341	Prbd.g_00047	Prbm.g_00091
OG0001342	Prbd.g_00084	Prbm.g_01091
OG0001343	Prbd.g_00188	Prbm.g_00909
OG0001344	Prbd.g_00472	Prbm.g_01544
OG0001345	Prbd.g_00487	Prbm.g_01528
OG0001346	Prbd.g_01800	Prbm.g_01612
OG0001347	Prbd.g_01815	Prbm.g_02118
OG0001348	Prbd.g_01570	Prbm.g_01122
OG0001350	Prbd.g_01002	Prbm.g_00297
OG0001351	Prbd.g_00788	Prbm.g_00481
OG0001352	Prbd.g_00564	Prbm.g_00714
OG0001354	Prbd.g_00274	Prbm.g_00998
OG0001356	Prbd.g_00830	Prbm.g_01145, Prbm.g_01433
OG0001359	Prbd.g_00189	Prbm.g_00910
OG0001360	Prbd.g_00385	Prbm.g_01526
OG0001362	Prbd.g_01675	Prbm.g_01724
OG0001363	Prbd.g_01673	Prbm.g_00487
OG0001365	Prbd.g_01284	Prbm.g_02173
OG0001369	Prbd.g_01152	Prbm.g_00149
OG0001371	Prbd.g_00565	Prbm.g_00713
OG0001373	Prbd.g_00178	Prbm.g_01928
OG0001374	Prbd.g_00186	Prbm.g_01936
OG0001375	Prbd.g_00187	Prbm.g_00908
OG0001376	Prbd.g_00350	Prbm.g_00896
OG0001377	Prbd.g_00351	Prbm.g_00897
OG0001378	Prbd.g_00394	Prbm.g_00443
OG0001380	Prbd.g_01776	Prbm.g_01573
OG0001381	Prbd.g_01770	Prbm.g_01658
OG0001384	Prbd.g_00034, Prbd.g_01601	Prbm.g_01124, Prbm.g_01110, Prbm.g_01445, Prbm.g_01461
OG0001385	Prbd.g_00175	Prbm.g_01925
OG0001386	Prbd.g_00176	Prbm.g_01926
OG0001387	Prbd.g_00177	Prbm.g_01927
OG0001388	Prbd.g_00180	Prbm.g_01930
OG0001389	Prbd.g_00181	Prbm.g_01931
OG0001390	Prbd.g_00182	Prbm.g_01932
OG0001391	Prbd.g_00183	Prbm.g_01933
OG0001392	Prbd.g_00184	Prbm.g_01934
OG0001393	Prbd.g_00185	Prbm.g_01935
OG0001394	Prbd.g_00221	Prbm.g_00945
OG0001395	Prbd.g_00327	Prbm.g_01049
OG0001397	Prbd.g_01674	Prbm.g_01725
OG0001398	Prbd.g_01565	Prbm.g_00761
OG0001399	Prbd.g_01446	Prbm.g_00080
OG0001402	Prbd.g_00063	Prbm.g_00655
OG0001403	Prbd.g_01207	Prbm.g_00030
OG0001404	Prbd.g_01176	Prbm.g_00125
OG0001405	Prbd.g_00913	Prbm.g_00381
OG0001406	Prbd.g_00349	Prbm.g_00895
OG0001407	Prbd.g_00362	Prbm.g_00900
OG0001408	Prbd.g_00367	Prbm.g_00104
OG0001409	Prbd.g_00475	Prbm.g_01540
OG0001410	Prbd.g_01780	Prbm.g_01632
OG0001412	Prbd.g_01816	Prbm.g_02117
OG0001413	Prbd.g_01603	Prbm.g_00790
OG0001414	Prbd.g_01010	Prbm.g_00288
OG0001415	Prbd.g_01008	Prbm.g_00290
OG0001417	Prbd.g_00773	Prbm.g_01583
OG0001418	Prbd.g_00560	Prbm.g_00720
OG0001419	Prbd.g_00363	Prbm.g_00781
OG0001420	Prbd.g_00403	Prbm.g_01159
OG0001421	Prbd.g_01597	Prbm.g_01798
OG0001422	Prbd.g_01572	Prbm.g_01080
OG0001424	Prbd.g_00379, Prbd.g_00192	Prbm.g_01482
OG0001428	Prbd.g_01068	Prbm.g_00231
OG0001429	Prbd.g_00092	Prbm.g_00958
OG0001431	Prbd.g_01860	Prbm.g_01181
OG0001432	Prbd.g_01605	Prbm.g_01027
OG0001433	Prbd.g_00829	Prbm.g_01146, Prbm.g_01432
OG0001434	Prbd.g_00225	Prbm.g_00949
OG0001435	Prbd.g_00202	Prbm.g_00925
OG0001437	Prbd.g_01009	Prbm.g_00289
OG0001439	Prbd.g_00932	Prbm.g_00363
OG0001440	Prbd.g_00833	Prbm.g_01351
OG0001441	Prbd.g_00721	Prbm.g_00555
OG0001442	Prbd.g_00037	Prbm.g_01690
OG0001446	Prbd.g_01165	Prbm.g_00136
OG0001447	Prbd.g_01117	Prbm.g_00186
OG0001450	Prbd.g_00557	Prbm.g_00724
OG0001451	Prbd.g_00163	Prbm.g_00878
OG0001453	Prbd.g_00286	Prbm.g_01008
OG0001454	Prbd.g_00378	Prbm.g_01346
OG0001456	Prbd.g_00445	Prbm.g_01592
OG0001457	Prbd.g_00446	Prbm.g_01591
OG0001458	Prbd.g_00447	Prbm.g_01590
OG0001459	Prbd.g_01879	Prbm.g_01438
OG0001460	Prbd.g_00828	Prbm.g_01431, Prbm.g_01147
OG0001461	Prbd.g_00823	Prbm.g_00071
OG0001463	Prbd.g_00953	Prbm.g_00343
OG0001464	Prbd.g_00910	Prbm.g_00768
OG0001466	Prbd.g_00036	Prbm.g_01186
OG0001467	Prbd.g_00081	Prbm.g_00117
OG0001468	Prbd.g_00354	Prbm.g_00907
OG0001471	Prbd.g_01602	Prbm.g_01585
OG0001472	Prbd.g_01595	Prbm.g_00893
OG0001473	Prbd.g_01315	Prbm.g_01645
OG0001474	Prbd.g_00899	Prbm.g_00405
OG0001480	Prbd.g_00870	Prbm.g_01189
OG0001481	Prbd.g_00865	Prbm.g_01071
OG0001482	Prbd.g_00785	Prbm.g_01083
OG0001483	Prbd.g_01913	Prbm.g_00434, Prbm.g_01118, Prbm.g_01230, Prbm.g_01383, Prbm.g_01809, Prbm.g_01405
OG0001484	Prbd.g_01837	Prbm.g_01315
OG0001485	Prbd.g_01561	Prbm.g_01182
OG0001486	Prbd.g_00466	Prbm.g_01551
OG0001490	Prbd.g_01199	Prbm.g_00063
OG0001491	Prbd.g_00087	Prbm.g_00950
OG0001495	Prbd.g_01441	Prbm.g_01971
OG0001499	Prbd.g_01183	Prbm.g_00113
OG0001500	Prbd.g_00976	Prbm.g_00321
OG0001501	Prbd.g_00539	Prbm.g_01326
OG0001503	Prbd.g_00434	Prbm.g_01123
OG0001504	Prbd.g_01878	Prbm.g_01439
OG0001506	Prbd.g_01648	Prbm.g_01752
OG0001507	Prbd.g_01549	Prbm.g_01157
OG0001520	Prbd.g_00846	Prbm.g_00467
OG0001521	Prbd.g_00048	Prbm.g_01479, Prbm.g_01023
OG0001522	Prbd.g_00135	Prbm.g_00847
OG0001523	Prbd.g_00431	Prbm.g_01915
OG0001524	Prbd.g_00432	Prbm.g_01916
OG0001525	Prbd.g_01586	Prbm.g_00086
OG0001548	Prbd.g_00078	Prbm.g_01100
OG0001549	Prbd.g_00161	Prbm.g_00876
OG0001550	Prbd.g_00418	Prbm.g_01314
OG0001551	Prbd.g_00444	Prbm.g_01922
OG0001552	Prbd.g_01922	Prbm.g_01918
OG0001553	Prbd.g_01692	Prbm.g_01707
OG0001555	Prbd.g_01582	Prbm.g_01826
OG0001556	Prbd.g_00825	Prbm.g_01423
OG0001566	Prbd.g_00568	Prbm.g_00710
OG0001569	Prbd.g_00390	Prbm.g_01311
OG0001570	Prbd.g_00405	Prbm.g_01241, Prbm.g_01240
OG0001571	Prbd.g_00412	Prbm.g_01388
OG0001581	Prbd.g_01096	Prbm.g_01098
OG0001584	Prbd.g_00237	Prbm.g_00804
OG0001585	Prbd.g_01889	Prbm.g_01458, Prbm.g_01370
OG0001595	Prbd.g_01177	Prbm.g_00124
OG0001596	Prbd.g_01169	Prbm.g_00132
OG0001597	Prbd.g_00877	Prbm.g_01749
OG0001598	Prbd.g_00835	Prbm.g_01067
OG0001599	Prbd.g_00782	Prbm.g_00489
OG0001600	Prbd.g_00731	Prbm.g_00545
OG0001601	Prbd.g_00570	Prbm.g_00708
OG0001603	Prbd.g_00088	Prbm.g_00954
OG0001604	Prbd.g_00214	Prbm.g_00938
OG0001606	Prbd.g_00369	Prbm.g_01135
OG0001607	Prbd.g_00433	Prbm.g_01196
OG0001608	Prbd.g_01773	Prbm.g_01112
OG0001609	Prbd.g_01650	Prbm.g_01750
OG0001610	Prbd.g_01647	Prbm.g_01754
OG0001611	Prbd.g_01584	Prbm.g_01137
OG0001613	Prbd.g_01372	Prbm.g_02055
OG0001626	Prbd.g_00046	Prbm.g_01339
OG0001629	Prbd.g_00059	Prbm.g_01155
OG0001630	Prbd.g_00195	Prbm.g_00915
OG0001631	Prbd.g_00359	Prbm.g_00770
OG0001632	Prbd.g_01890	Prbm.g_01162
OG0001633	Prbd.g_01767	Prbm.g_01946
OG0001648	Prbd.g_00866	Prbm.g_01819
OG0001649	Prbd.g_00360	Prbm.g_00899
OG0001651	Prbd.g_01585	Prbm.g_01109
OG0001662	Prbd.g_00400	Prbm.g_01286
OG0001663	Prbd.g_00451	Prbm.g_01567
OG0001664	Prbd.g_01866	Prbm.g_01655
OG0001665	Prbd.g_01863	Prbm.g_01657
OG0001666	Prbd.g_01880	Prbm.g_01437
OG0001667	Prbd.g_01857	Prbm.g_01180
OG0001688	Prbd.g_00358	Prbm.g_01018, Prbm.g_01481
OG0001695	Prbd.g_01854	Prbm.g_02203
OG0001696	Prbd.g_00164	Prbm.g_00879
OG0001697	Prbd.g_00173	Prbm.g_00953
OG0001698	Prbd.g_00357	Prbm.g_01686
OG0001699	Prbd.g_01912	Prbm.g_00486
OG0001700	Prbd.g_00827	Prbm.g_01430
OG0001706	Prbd.g_01901	Prbm.g_01347
OG0001708	Prbd.g_00450	Prbm.g_01568
OG0001710	Prbd.g_01445	Prbm.g_00079
OG0001711	Prbd.g_00004	Prbm.g_01244
OG0001718	Prbd.g_00876	Prbm.g_01136
OG0001719	Prbd.g_00848	Prbm.g_01332
OG0001721	Prbd.g_00050	Prbm.g_01811
OG0001723	Prbd.g_01892	Prbm.g_01815
OG0001725	Prbd.g_00850	Prbm.g_01285
OG0001740	Prbd.g_01853	Prbm.g_02205
OG0001742	Prbd.g_00862	Prbm.g_01316
OG0001743	Prbd.g_00398	Prbm.g_01380
OG0001744	Prbd.g_01829	Prbm.g_01327
OG0001772	Prbd.g_00839	Prbm.g_01317
OG0001773	Prbd.g_01580	Prbm.g_01242
OG0001774	Prbd.g_00567	Prbm.g_00711
OG0001775	Prbd.g_00365	Prbm.g_00112
OG0001776	Prbd.g_00396	Prbm.g_01092
OG0001778	Prbd.g_01861	Prbm.g_01628
OG0001779	Prbd.g_01828	Prbm.g_01201
OG0001781	Prbd.g_01571	Prbm.g_01028, Prbm.g_01323
OG0001819	Prbd.g_00847	Prbm.g_01074
OG0001820	Prbd.g_00041, Prbd.g_01896	Prbm.g_01193
OG0001821	Prbd.g_00051	Prbm.g_01166
OG0001822	Prbd.g_00070	Prbm.g_01024
OG0001823	Prbd.g_00166	Prbm.g_01255
OG0001824	Prbd.g_00306	Prbm.g_00775
OG0001825	Prbd.g_00366	Prbm.g_01068
OG0001826	Prbd.g_00368	Prbm.g_00782
OG0001827	Prbd.g_00371	Prbm.g_01082
OG0001828	Prbd.g_00393	Prbm.g_00105
OG0001829	Prbd.g_00397	Prbm.g_01154
OG0001830	Prbd.g_00415	Prbm.g_01188
OG0001831	Prbd.g_00426	Prbm.g_01097
OG0001832	Prbd.g_01869	Prbm.g_01252
OG0001833	Prbd.g_01765	Prbm.g_01659
OG0001920	Prbd.g_00538	Prbm.g_01350
OG0001982	Prbd.g_00871	Prbm.g_01818
OG0001988	Prbd.g_01785	Prbm.g_01185
OG0001990	Prbd.g_00438	Prbm.g_00069
OG0002028	Prbd.g_00301	Prbm.g_00786
OG0002147	Prbd.g_00537	Prbm.g_01361
OG0002249	Prbd.g_00820	Prbm.g_01466
OG0002267	Prbd.g_01877	Prbm.g_01398
OG0002319	Prbd.g_01917	Prbm.g_01652
OG0002325	Prbd.g_01839	Prbm.g_01319
OG0002372	Prbd.g_01577	Prbm.g_01917
OG0002374	Prbd.g_00831	Prbm.g_01428, Prbm.g_01148
OG0002380	Prbd.g_00837	Prbm.g_01309
OG0002399	Prbd.g_00818	Prbm.g_01448
OG0002582	Prbd.g_01709	Prbm.g_02120
OG0002626	Prbd.g_01534	Prbm.g_00471
OG0002629	Prbd.g_00533	Prbm.g_01416, Prbm.g_01304
OG0002902	Prbd.g_00298	Prbm.g_00038
OG0004010	Prbd.g_00001	Prbm.g_01278
