Orthogroup	Prbd	Prbe
OG0001079	Prbd.g_00597	Prbe.g_01472
OG0001080	Prbd.g_00591	Prbe.g_01466
OG0001081	Prbd.g_00589	Prbe.g_01464
OG0001082	Prbd.g_00588	Prbe.g_01463
OG0001083	Prbd.g_00583	Prbe.g_01458
OG0001084	Prbd.g_00582	Prbe.g_01457
OG0001085	Prbd.g_00574	Prbe.g_00444
OG0001086	Prbd.g_00573	Prbe.g_00445
OG0001087	Prbd.g_00556	Prbe.g_00463
OG0001088	Prbd.g_00555	Prbe.g_00464
OG0001089	Prbd.g_00547	Prbe.g_01205
OG0001090	Prbd.g_00008	Prbe.g_01215
OG0001091	Prbd.g_00010	Prbe.g_01437
OG0001092	Prbd.g_00011	Prbe.g_01436
OG0001093	Prbd.g_00016	Prbe.g_01431
OG0001094	Prbd.g_00096	Prbe.g_01438
OG0001095	Prbd.g_00115	Prbe.g_01235
OG0001096	Prbd.g_00128	Prbe.g_01249
OG0001097	Prbd.g_00147	Prbe.g_01269
OG0001098	Prbd.g_00162	Prbe.g_01288
OG0001099	Prbd.g_00194	Prbe.g_00110
OG0001100	Prbd.g_00198	Prbe.g_00408
OG0001101	Prbd.g_00200	Prbe.g_00411
OG0001102	Prbd.g_00203	Prbe.g_00414
OG0001103	Prbd.g_00205	Prbe.g_00416
OG0001104	Prbd.g_00227	Prbe.g_00439
OG0001105	Prbd.g_00231	Prbe.g_00443
OG0001106	Prbd.g_00255	Prbe.g_01341
OG0001107	Prbd.g_00262	Prbe.g_01348
OG0001108	Prbd.g_00266	Prbe.g_01352
OG0001109	Prbd.g_00267	Prbe.g_01353
OG0001110	Prbd.g_00269	Prbe.g_01355
OG0001111	Prbd.g_00270	Prbe.g_01356
OG0001112	Prbd.g_00271	Prbe.g_01357
OG0001113	Prbd.g_00272	Prbe.g_01358
OG0001114	Prbd.g_00273	Prbe.g_01359
OG0001115	Prbd.g_00275	Prbe.g_01361
OG0001116	Prbd.g_00276	Prbe.g_01362
OG0001117	Prbd.g_00277	Prbe.g_01363
OG0001118	Prbd.g_00278	Prbe.g_01364
OG0001119	Prbd.g_00279	Prbe.g_01365
OG0001120	Prbd.g_00281	Prbe.g_01367
OG0001122	Prbd.g_00312	Prbe.g_01387
OG0001123	Prbd.g_00316	Prbe.g_01393
OG0001124	Prbd.g_00318	Prbe.g_01395
OG0001125	Prbd.g_00319	Prbe.g_01397
OG0001126	Prbd.g_00329	Prbe.g_01308
OG0001127	Prbd.g_00330	Prbe.g_01307
OG0001128	Prbd.g_00332	Prbe.g_01305
OG0001129	Prbd.g_00333	Prbe.g_01304
OG0001130	Prbd.g_00334	Prbe.g_01303
OG0001131	Prbd.g_00370	Prbe.g_01919
OG0001132	Prbd.g_00380	Prbe.g_00071
OG0001133	Prbd.g_00414	Prbe.g_00374
OG0001134	Prbd.g_00427	Prbe.g_00041
OG0001135	Prbd.g_00430	Prbe.g_00044
OG0001136	Prbd.g_00465	Prbe.g_01552
OG0001137	Prbd.g_00476	Prbe.g_01540
OG0001138	Prbd.g_00494	Prbe.g_01519
OG0001139	Prbd.g_00495	Prbe.g_01517
OG0001140	Prbd.g_00496	Prbe.g_01516
OG0001141	Prbd.g_00497	Prbe.g_01515
OG0001142	Prbd.g_00498	Prbe.g_01514
OG0001143	Prbd.g_00505	Prbe.g_01507
OG0001144	Prbd.g_00510	Prbe.g_01502
OG0001145	Prbd.g_01809	Prbe.g_00901
OG0001146	Prbd.g_01797	Prbe.g_00889
OG0001147	Prbd.g_01778	Prbe.g_00869
OG0001148	Prbd.g_01762	Prbe.g_00371
OG0001149	Prbd.g_01761	Prbe.g_00370
OG0001150	Prbd.g_01760	Prbe.g_00369
OG0001151	Prbd.g_01749	Prbe.g_00358
OG0001152	Prbd.g_01748	Prbe.g_00357
OG0001153	Prbd.g_01657	Prbe.g_00279
OG0001154	Prbd.g_01656	Prbe.g_00278
OG0001155	Prbd.g_01644	Prbe.g_00261
OG0001156	Prbd.g_01641	Prbe.g_00258
OG0001157	Prbd.g_01640	Prbe.g_00257
OG0001158	Prbd.g_01639	Prbe.g_00256
OG0001159	Prbd.g_01638	Prbe.g_00255
OG0001160	Prbd.g_01613	Prbe.g_00229
OG0001161	Prbd.g_01600	Prbe.g_01042
OG0001162	Prbd.g_01589	Prbe.g_00017
OG0001163	Prbd.g_01533	Prbe.g_00994
OG0001164	Prbd.g_01529	Prbe.g_00990
OG0001165	Prbd.g_01526	Prbe.g_00987
OG0001166	Prbd.g_01506	Prbe.g_00966
OG0001167	Prbd.g_01489	Prbe.g_00949
OG0001168	Prbd.g_01487	Prbe.g_00947
OG0001169	Prbd.g_01485	Prbe.g_00945
OG0001170	Prbd.g_01483	Prbe.g_00943
OG0001171	Prbd.g_01473	Prbe.g_00933
OG0001172	Prbd.g_01460	Prbe.g_01113
OG0001173	Prbd.g_01459	Prbe.g_01112
OG0001174	Prbd.g_01451	Prbe.g_01104
OG0001175	Prbd.g_01450	Prbe.g_01103
OG0001176	Prbd.g_01443	Prbe.g_01095
OG0001177	Prbd.g_01440	Prbe.g_01093
OG0001178	Prbd.g_01435	Prbe.g_00980
OG0001179	Prbd.g_01407	Prbe.g_00853
OG0001180	Prbd.g_01385	Prbe.g_00830
OG0001181	Prbd.g_01381	Prbe.g_00826
OG0001182	Prbd.g_01374	Prbe.g_00818
OG0001183	Prbd.g_01370	Prbe.g_00813
OG0001184	Prbd.g_01354	Prbe.g_00795
OG0001185	Prbd.g_01340	Prbe.g_00779
OG0001186	Prbd.g_01316	Prbe.g_00747
OG0001187	Prbd.g_01311	Prbe.g_00750
OG0001188	Prbd.g_01309	Prbe.g_00752
OG0001189	Prbd.g_01292	Prbe.g_01146
OG0001190	Prbd.g_01288	Prbe.g_01151
OG0001191	Prbd.g_01278	Prbe.g_01161
OG0001192	Prbd.g_01274	Prbe.g_01166
OG0001193	Prbd.g_01264	Prbe.g_01178
OG0001194	Prbd.g_01263	Prbe.g_01179
OG0001195	Prbd.g_01262	Prbe.g_01180
OG0001196	Prbd.g_01249	Prbe.g_01196
OG0001197	Prbd.g_01248	Prbe.g_01198
OG0001198	Prbd.g_01240	Prbe.g_01062
OG0001199	Prbd.g_01170	Prbe.g_00179
OG0001200	Prbd.g_01168	Prbe.g_00181
OG0001201	Prbd.g_01136	Prbe.g_01650
OG0001202	Prbd.g_01041	Prbe.g_01748
OG0001203	Prbd.g_01001	Prbe.g_01790
OG0001204	Prbd.g_00996	Prbe.g_01796
OG0001205	Prbd.g_00797	Prbe.g_01943
OG0001206	Prbd.g_00780	Prbe.g_00667
OG0001207	Prbd.g_00765	Prbe.g_00656
OG0001208	Prbd.g_00760	Prbe.g_00651
OG0001209	Prbd.g_00707	Prbe.g_00600
OG0001210	Prbd.g_00702	Prbe.g_00595
OG0001211	Prbd.g_00692	Prbe.g_00585
OG0001212	Prbd.g_00648	Prbe.g_00538
OG0001213	Prbd.g_00615	Prbe.g_00503
OG0001214	Prbd.g_00607	Prbe.g_01483
OG0001215	Prbd.g_00554	Prbe.g_00465
OG0001216	Prbd.g_00009	Prbe.g_01216
OG0001217	Prbd.g_00049	Prbe.g_00055
OG0001218	Prbd.g_00056	Prbe.g_01612
OG0001219	Prbd.g_00091	Prbe.g_01321
OG0001220	Prbd.g_00154	Prbe.g_01278
OG0001221	Prbd.g_00217	Prbe.g_00428
OG0001222	Prbd.g_00256	Prbe.g_01400
OG0001223	Prbd.g_00282	Prbe.g_01368
OG0001224	Prbd.g_00336	Prbe.g_01301
OG0001225	Prbd.g_00338	Prbe.g_01299
OG0001226	Prbd.g_00364	Prbe.g_00495
OG0001227	Prbd.g_00383	Prbe.g_01597
OG0001228	Prbd.g_00513	Prbe.g_01499
OG0001229	Prbd.g_01766	Prbe.g_01611
OG0001230	Prbd.g_01697	Prbe.g_00318
OG0001231	Prbd.g_01591	Prbe.g_01920
OG0001232	Prbd.g_01502	Prbe.g_00962
OG0001233	Prbd.g_01482	Prbe.g_00942
OG0001234	Prbd.g_01448	Prbe.g_01101
OG0001235	Prbd.g_01438	Prbe.g_01097
OG0001236	Prbd.g_01357	Prbe.g_00798
OG0001237	Prbd.g_01353	Prbe.g_00794
OG0001238	Prbd.g_01277	Prbe.g_01162
OG0001239	Prbd.g_01173	Prbe.g_00176
OG0001240	Prbd.g_01151	Prbe.g_01633
OG0001241	Prbd.g_01143	Prbe.g_01643
OG0001242	Prbd.g_01124	Prbe.g_01663
OG0001243	Prbd.g_01118	Prbe.g_01670
OG0001244	Prbd.g_01101	Prbe.g_01685
OG0001245	Prbd.g_00858	Prbe.g_01588
OG0001247	Prbd.g_00561	Prbe.g_00458
OG0001248	Prbd.g_00559	Prbe.g_00460
OG0001249	Prbd.g_00080	Prbe.g_01889
OG0001250	Prbd.g_00143	Prbe.g_01265
OG0001251	Prbd.g_00191	Prbe.g_00106
OG0001252	Prbd.g_00331	Prbe.g_01306
OG0001253	Prbd.g_00384	Prbe.g_00492
OG0001254	Prbd.g_00429	Prbe.g_00043
OG0001255	Prbd.g_00452	Prbe.g_01567
OG0001256	Prbd.g_01598	Prbe.g_00222
OG0001258	Prbd.g_01528	Prbe.g_00989
OG0001259	Prbd.g_01484	Prbe.g_00944
OG0001260	Prbd.g_01467	Prbe.g_00927
OG0001261	Prbd.g_01399	Prbe.g_00845
OG0001262	Prbd.g_01294	Prbe.g_01144
OG0001263	Prbd.g_01115	Prbe.g_01672
OG0001265	Prbd.g_01125	Prbe.g_01662
OG0001266	Prbd.g_01037	Prbe.g_01752
OG0001267	Prbd.g_00959	Prbe.g_01834
OG0001268	Prbd.g_00900	Prbe.g_01897
OG0001269	Prbd.g_00880	Prbe.g_01277
OG0001270	Prbd.g_00808	Prbe.g_01932
OG0001271	Prbd.g_00770	Prbe.g_00661
OG0001272	Prbd.g_00756	Prbe.g_00647
OG0001273	Prbd.g_00613	Prbe.g_01489
OG0001274	Prbd.g_00541	Prbe.g_01776
OG0001275	Prbd.g_00292	Prbe.g_01378
OG0001276	Prbd.g_00315	Prbe.g_01392
OG0001277	Prbd.g_00372	Prbe.g_01184
OG0001278	Prbd.g_00518	Prbe.g_01495
OG0001279	Prbd.g_01893	Prbe.g_00721
OG0001280	Prbd.g_01802	Prbe.g_00894
OG0001281	Prbd.g_01796	Prbe.g_00888
OG0001282	Prbd.g_01763	Prbe.g_00372
OG0001283	Prbd.g_01744	Prbe.g_01193
OG0001284	Prbd.g_01618, Prbd.g_01619	Prbe.g_00236
OG0001285	Prbd.g_01499	Prbe.g_00959
OG0001286	Prbd.g_01387	Prbe.g_00832
OG0001287	Prbd.g_01333	Prbe.g_00772
OG0001288	Prbd.g_01324	Prbe.g_00762
OG0001289	Prbd.g_01157	Prbe.g_00191
OG0001290	Prbd.g_01144	Prbe.g_01642
OG0001291	Prbd.g_01108	Prbe.g_01680
OG0001292	Prbd.g_00991	Prbe.g_01801
OG0001293	Prbd.g_00978	Prbe.g_01814
OG0001295	Prbd.g_00775	Prbe.g_00005
OG0001296	Prbd.g_00733	Prbe.g_00624
OG0001297	Prbd.g_00728	Prbe.g_00619
OG0001298	Prbd.g_00666	Prbe.g_00558
OG0001299	Prbd.g_00578	Prbe.g_01452
OG0001300	Prbd.g_00551	Prbe.g_01199
OG0001301	Prbd.g_00548	Prbe.g_01204
OG0001302	Prbd.g_00089	Prbe.g_01317
OG0001303	Prbd.g_00296	Prbe.g_01023
OG0001304	Prbd.g_00325	Prbe.g_01405
OG0001305	Prbd.g_00344	Prbe.g_01293
OG0001306	Prbd.g_00454	Prbe.g_01564
OG0001307	Prbd.g_01781	Prbe.g_00398
OG0001308	Prbd.g_01679	Prbe.g_00301
OG0001309	Prbd.g_01594	Prbe.g_00194
OG0001310	Prbd.g_01513	Prbe.g_00972
OG0001311	Prbd.g_00317	Prbe.g_01394
OG0001312	Prbd.g_00245	Prbe.g_01330
OG0001314	Prbd.g_00039	Prbe.g_00688
OG0001315	Prbd.g_01182	Prbe.g_01602
OG0001316	Prbd.g_01102	Prbe.g_01684
OG0001317	Prbd.g_01005	Prbe.g_01786
OG0001318	Prbd.g_00983	Prbe.g_01810
OG0001319	Prbd.g_00967	Prbe.g_01827
OG0001320	Prbd.g_00856	Prbe.g_01130, Prbe.g_01024
OG0001321	Prbd.g_00791	Prbe.g_01949
OG0001322	Prbd.g_00790	Prbe.g_01950
OG0001323	Prbd.g_00723	Prbe.g_00614
OG0001324	Prbd.g_00550	Prbe.g_01200
OG0001325	Prbd.g_00012	Prbe.g_01435
OG0001327	Prbd.g_00356	Prbe.g_00405
OG0001328	Prbd.g_00382	Prbe.g_00912
OG0001329	Prbd.g_00421	Prbe.g_01026
OG0001331	Prbd.g_01758	Prbe.g_00367
OG0001332	Prbd.g_01646	Prbe.g_00265
OG0001333	Prbd.g_01488	Prbe.g_00948
OG0001334	Prbd.g_01367	Prbe.g_00810
OG0001335	Prbd.g_01366	Prbe.g_00809
OG0001339	Prbd.g_01141	Prbe.g_01645
OG0001340	Prbd.g_00911	Prbe.g_01885
OG0001341	Prbd.g_00047	Prbe.g_01604
OG0001342	Prbd.g_00084	Prbe.g_01003
OG0001343	Prbd.g_00188	Prbe.g_00103
OG0001344	Prbd.g_00472	Prbe.g_01545
OG0001345	Prbd.g_00487	Prbe.g_01529
OG0001346	Prbd.g_01800	Prbe.g_00892
OG0001348	Prbd.g_01570	Prbe.g_00003
OG0001349	Prbd.g_01719	Prbe.g_00349
OG0001350	Prbd.g_01002, Prbd.g_01537	Prbe.g_01789
OG0001351	Prbd.g_00788	Prbe.g_00675
OG0001352	Prbd.g_00564	Prbe.g_00454
OG0001353	Prbd.g_00134	Prbe.g_01255
OG0001354	Prbd.g_00274	Prbe.g_01360
OG0001356	Prbd.g_00830	Prbe.g_00997
OG0001359	Prbd.g_00189	Prbe.g_00104
OG0001362	Prbd.g_01675	Prbe.g_00297
OG0001363	Prbd.g_01673	Prbe.g_00295
OG0001364	Prbd.g_01364	Prbe.g_00807
OG0001365	Prbd.g_01284	Prbe.g_01155
OG0001369	Prbd.g_01152	Prbe.g_01632
OG0001371	Prbd.g_00565	Prbe.g_00453
OG0001372	Prbd.g_00055	Prbe.g_00494
OG0001375	Prbd.g_00187	Prbe.g_00102
OG0001379	Prbd.g_01807	Prbe.g_00899
OG0001380	Prbd.g_01776	Prbe.g_01614
OG0001381	Prbd.g_01770	Prbe.g_01574
OG0001382	Prbd.g_01578	Prbe.g_01617
OG0001394	Prbd.g_00221	Prbe.g_00432
OG0001397	Prbd.g_01674	Prbe.g_00296
OG0001398	Prbd.g_01565	Prbe.g_00028
OG0001402	Prbd.g_00063	Prbe.g_00509
OG0001403	Prbd.g_01207	Prbe.g_00131
OG0001404	Prbd.g_01176	Prbe.g_00173
OG0001407	Prbd.g_00362	Prbe.g_01621
OG0001409	Prbd.g_00475	Prbe.g_01541
OG0001410	Prbd.g_01780	Prbe.g_00399
OG0001411	Prbd.g_01732	Prbe.g_00166
OG0001414	Prbd.g_01010	Prbe.g_01781
OG0001415	Prbd.g_01008	Prbe.g_01783
OG0001418	Prbd.g_00560	Prbe.g_00459
OG0001419	Prbd.g_00363	Prbe.g_01620
OG0001421	Prbd.g_01597	Prbe.g_00221
OG0001422	Prbd.g_01572	Prbe.g_01624
OG0001423	Prbd.g_00832	Prbe.g_00698
OG0001424	Prbd.g_00379, Prbd.g_00192	Prbe.g_00074
OG0001428	Prbd.g_01068	Prbe.g_01720
OG0001429	Prbd.g_00092	Prbe.g_01322
OG0001431	Prbd.g_01860	Prbe.g_01595, Prbe.g_00013
OG0001433	Prbd.g_00829	Prbe.g_00998
OG0001434	Prbd.g_00225	Prbe.g_00437
OG0001435	Prbd.g_00202	Prbe.g_00413
OG0001437	Prbd.g_01009	Prbe.g_01782
OG0001440	Prbd.g_00833	Prbe.g_01021, Prbe.g_01027
OG0001446	Prbd.g_01165	Prbe.g_00066
OG0001448	Prbd.g_00872	Prbe.g_00677
OG0001450	Prbd.g_00557	Prbe.g_00462
OG0001451	Prbd.g_00163	Prbe.g_01289
OG0001460	Prbd.g_00828	Prbe.g_00999
OG0001461	Prbd.g_00823	Prbe.g_00157
OG0001463	Prbd.g_00953	Prbe.g_01841
OG0001464	Prbd.g_00910	Prbe.g_01886
OG0001465	Prbd.g_00542	Prbe.g_01211
OG0001467	Prbd.g_00081	Prbe.g_00378
OG0001468	Prbd.g_00354	Prbe.g_00094
OG0001472	Prbd.g_01595	Prbe.g_00486
OG0001481	Prbd.g_00865	Prbe.g_00913
OG0001483	Prbd.g_01913	Prbe.g_01118
OG0001484	Prbd.g_01837	Prbe.g_00206
OG0001485	Prbd.g_01561	Prbe.g_00714
OG0001486	Prbd.g_00466	Prbe.g_01551
OG0001491	Prbd.g_00087	Prbe.g_01314
OG0001500	Prbd.g_00976	Prbe.g_01816
OG0001501	Prbd.g_00539	Prbe.g_00403
OG0001503	Prbd.g_00434	Prbe.g_00060
OG0001506	Prbd.g_01648	Prbe.g_00267
OG0001521	Prbd.g_00048	Prbe.g_01312
OG0001522	Prbd.g_00135	Prbe.g_01256
OG0001523	Prbd.g_00431	Prbe.g_00046
OG0001524	Prbd.g_00432	Prbe.g_00047
OG0001525	Prbd.g_01586	Prbe.g_01020
OG0001549	Prbd.g_00161	Prbe.g_01287
OG0001550	Prbd.g_00418	Prbe.g_00056
OG0001552	Prbd.g_01922	Prbe.g_00218
OG0001566	Prbd.g_00568	Prbe.g_00450
OG0001569	Prbd.g_00390	Prbe.g_00685
OG0001571	Prbd.g_00412	Prbe.g_00724
OG0001572	Prbd.g_00003	Prbe.g_00722
OG0001581	Prbd.g_01096	Prbe.g_00874
OG0001583	Prbd.g_00086	Prbe.g_01313
OG0001584	Prbd.g_00237	Prbe.g_01442
OG0001587	Prbd.g_01465	Prbe.g_00925
OG0001595	Prbd.g_01177	Prbe.g_00171
OG0001596	Prbd.g_01169	Prbe.g_00180
OG0001597	Prbd.g_00877	Prbe.g_00270
OG0001598	Prbd.g_00835	Prbe.g_01202
OG0001599	Prbd.g_00782	Prbe.g_00669
OG0001600	Prbd.g_00731	Prbe.g_00622
OG0001601	Prbd.g_00570	Prbe.g_00448
OG0001603	Prbd.g_00088	Prbe.g_01316
OG0001604	Prbd.g_00214	Prbe.g_00425
OG0001605	Prbd.g_00308	Prbe.g_00061
OG0001606	Prbd.g_00369	Prbe.g_00051
OG0001607	Prbd.g_00433	Prbe.g_00712
OG0001608	Prbd.g_01773	Prbe.g_01408
OG0001609	Prbd.g_01650	Prbe.g_00269
OG0001610	Prbd.g_01647	Prbe.g_00266
OG0001611	Prbd.g_01584	Prbe.g_01123
OG0001626	Prbd.g_00046	Prbe.g_00707
OG0001628	Prbd.g_00058, Prbd.g_01923	Prbe.g_00496
OG0001629	Prbd.g_00059	Prbe.g_00733
OG0001630	Prbd.g_00195	Prbe.g_00111
OG0001631	Prbd.g_00359	Prbe.g_00716
OG0001648	Prbd.g_00866	Prbe.g_01049
OG0001649	Prbd.g_00360	Prbe.g_00053
OG0001650	Prbd.g_01784	Prbe.g_00010
OG0001651	Prbd.g_01585	Prbe.g_01585
OG0001663	Prbd.g_00451	Prbe.g_01568
OG0001664	Prbd.g_01866	Prbe.g_00033
OG0001665	Prbd.g_01863	Prbe.g_01575
OG0001669	Prbd.g_01712	Prbe.g_00875, Prbe.g_01043
OG0001685	Prbd.g_00165	Prbe.g_00491
OG0001686	Prbd.g_00307	Prbe.g_01589
OG0001687	Prbd.g_00353	Prbe.g_00671
OG0001689	Prbd.g_01326	Prbe.g_00764
OG0001697	Prbd.g_00173	Prbe.g_01315
OG0001699	Prbd.g_01912	Prbe.g_00040
OG0001705	Prbd.g_00840	Prbe.g_00923
OG0001706	Prbd.g_01901	Prbe.g_00023
OG0001707	Prbd.g_00377	Prbe.g_01596
OG0001710	Prbd.g_01445	Prbe.g_00478
OG0001725	Prbd.g_00850	Prbe.g_00019
OG0001820	Prbd.g_00041, Prbd.g_01896	Prbe.g_00072
OG0001988	Prbd.g_01785	Prbe.g_00917
OG0002034	Prbd.g_00526	Prbe.g_00500
OG0002275	Prbd.g_00532	Prbe.g_01015
OG0002321	Prbd.g_01741	Prbe.g_00343
