Orthogroup	Prbd	Syan
OG0001143	Prbd.g_00505	Syan.g_02616
OG0001144	Prbd.g_00510	Syan.g_02596
OG0001145	Prbd.g_01809	Syan.g_01200
OG0001146	Prbd.g_01797	Syan.g_01219
OG0001147	Prbd.g_01778	Syan.g_02842
OG0001148	Prbd.g_01762	Syan.g_02775
OG0001149	Prbd.g_01761	Syan.g_02776
OG0001150	Prbd.g_01760	Syan.g_02777
OG0001151	Prbd.g_01749	Syan.g_02884
OG0001152	Prbd.g_01748	Syan.g_02885
OG0001153	Prbd.g_01657	Syan.g_02828
OG0001154	Prbd.g_01656	Syan.g_02829
OG0001156	Prbd.g_01641	Syan.g_02404
OG0001157	Prbd.g_01640	Syan.g_02403
OG0001158	Prbd.g_01639	Syan.g_02402
OG0001159	Prbd.g_01638	Syan.g_02401
OG0001160	Prbd.g_01613	Syan.g_01377
OG0001161	Prbd.g_01600	Syan.g_01594
OG0001162	Prbd.g_01589	Syan.g_02943
OG0001163	Prbd.g_01533	Syan.g_01385
OG0001164	Prbd.g_01529	Syan.g_01392
OG0001165	Prbd.g_01526	Syan.g_01397
OG0001166	Prbd.g_01506	Syan.g_01430
OG0001167	Prbd.g_01489	Syan.g_00992
OG0001168	Prbd.g_01487	Syan.g_01456
OG0001169	Prbd.g_01485	Syan.g_01458
OG0001170	Prbd.g_01483	Syan.g_01460
OG0001171	Prbd.g_01473	Syan.g_01470
OG0001172	Prbd.g_01460	Syan.g_02110
OG0001173	Prbd.g_01459	Syan.g_02111
OG0001174	Prbd.g_01451	Syan.g_02119
OG0001175	Prbd.g_01450	Syan.g_02120
OG0001176	Prbd.g_01443	Syan.g_02253
OG0001177	Prbd.g_01440	Syan.g_02256
OG0001179	Prbd.g_01407	Syan.g_02218
OG0001180	Prbd.g_01385	Syan.g_02191
OG0001181	Prbd.g_01381	Syan.g_02187
OG0001182	Prbd.g_01374	Syan.g_02179
OG0001183	Prbd.g_01370	Syan.g_02166
OG0001184	Prbd.g_01354	Syan.g_01929
OG0001185	Prbd.g_01340	Syan.g_01902
OG0001186	Prbd.g_01316	Syan.g_01864
OG0001187	Prbd.g_01311	Syan.g_01811
OG0001188	Prbd.g_01309	Syan.g_01806
OG0001189	Prbd.g_01292	Syan.g_01723
OG0001190	Prbd.g_01288	Syan.g_01565
OG0001191	Prbd.g_01278	Syan.g_01578
OG0001192	Prbd.g_01274	Syan.g_01585
OG0001193	Prbd.g_01264	Syan.g_01626
OG0001194	Prbd.g_01263	Syan.g_01627
OG0001195	Prbd.g_01262	Syan.g_01628
OG0001196	Prbd.g_01249	Syan.g_01693
OG0001197	Prbd.g_01248	Syan.g_01695
OG0001198	Prbd.g_01240	Syan.g_01793
OG0001199	Prbd.g_01170	Syan.g_02913
OG0001200	Prbd.g_01168	Syan.g_02915
OG0001201	Prbd.g_01136	Syan.g_02975
OG0001202	Prbd.g_01041	Syan.g_03084
OG0001203	Prbd.g_01001	Syan.g_02426
OG0001204	Prbd.g_00996	Syan.g_02097
OG0001205	Prbd.g_00797	Syan.g_01337
OG0001206	Prbd.g_00780	Syan.g_02880
OG0001207	Prbd.g_00765	Syan.g_02772
OG0001208	Prbd.g_00760	Syan.g_02762
OG0001209	Prbd.g_00707	Syan.g_01163
OG0001210	Prbd.g_00702	Syan.g_00830
OG0001211	Prbd.g_00692	Syan.g_00852
OG0001212	Prbd.g_00648	Syan.g_01002
OG0001213	Prbd.g_00615	Syan.g_01141
OG0001214	Prbd.g_00607	Syan.g_00814
OG0001215	Prbd.g_00554	Syan.g_00539
OG0001216	Prbd.g_00009	Syan.g_00319
OG0001217	Prbd.g_00049	Syan.g_00617
OG0001218	Prbd.g_00056	Syan.g_02837
OG0001219	Prbd.g_00091	Syan.g_00477
OG0001220	Prbd.g_00154	Syan.g_00203
OG0001221	Prbd.g_00217	Syan.g_01446
OG0001222	Prbd.g_00256	Syan.g_00552
OG0001223	Prbd.g_00282	Syan.g_00599
OG0001224	Prbd.g_00336	Syan.g_00294
OG0001225	Prbd.g_00338	Syan.g_00292
OG0001226	Prbd.g_00364	Syan.g_02922
OG0001227	Prbd.g_00383	Syan.g_00940
OG0001228	Prbd.g_00513	Syan.g_01938
OG0001229	Prbd.g_01766	Syan.g_02631
OG0001230	Prbd.g_01697	Syan.g_01288
OG0001231	Prbd.g_01591	Syan.g_01764
OG0001232	Prbd.g_01502	Syan.g_01439
OG0001233	Prbd.g_01482	Syan.g_01461
OG0001234	Prbd.g_01448	Syan.g_01995
OG0001235	Prbd.g_01438	Syan.g_02130
OG0001236	Prbd.g_01357	Syan.g_01933
OG0001237	Prbd.g_01353	Syan.g_01928
OG0001239	Prbd.g_01173	Syan.g_02910
OG0001240	Prbd.g_01151	Syan.g_02963
OG0001242	Prbd.g_01124	Syan.g_02297
OG0001243	Prbd.g_01118	Syan.g_02289
OG0001244	Prbd.g_01101	Syan.g_03004
OG0001245	Prbd.g_00858	Syan.g_00179
OG0001246	Prbd.g_00738	Syan.g_02734
OG0001247	Prbd.g_00561	Syan.g_00199
OG0001249	Prbd.g_00080	Syan.g_02150
OG0001250	Prbd.g_00143	Syan.g_00382
OG0001251	Prbd.g_00191	Syan.g_00490
OG0001252	Prbd.g_00331	Syan.g_00304
OG0001253	Prbd.g_00384	Syan.g_00099
OG0001254	Prbd.g_00429	Syan.g_01148
OG0001256	Prbd.g_01598	Syan.g_01384
OG0001258	Prbd.g_01528	Syan.g_01395
OG0001259	Prbd.g_01484	Syan.g_01459
OG0001260	Prbd.g_01467	Syan.g_01478
OG0001261	Prbd.g_01399	Syan.g_02209
OG0001262	Prbd.g_01294	Syan.g_01721
OG0001263	Prbd.g_01115	Syan.g_02286
OG0001265	Prbd.g_01125	Syan.g_02299
OG0001266	Prbd.g_01037	Syan.g_03088
OG0001267	Prbd.g_00959	Syan.g_02023
OG0001268	Prbd.g_00900	Syan.g_02138
OG0001270	Prbd.g_00808	Syan.g_02393
OG0001271	Prbd.g_00770	Syan.g_02849
OG0001272	Prbd.g_00756	Syan.g_02758
OG0001274	Prbd.g_00541	Syan.g_01528
OG0001275	Prbd.g_00292	Syan.g_00628
OG0001276	Prbd.g_00315	Syan.g_00360
OG0001277	Prbd.g_00372	Syan.g_00007
OG0001278	Prbd.g_00518	Syan.g_02585
OG0001279	Prbd.g_01893	Syan.g_01306
OG0001281	Prbd.g_01796	Syan.g_01220
OG0001282	Prbd.g_01763	Syan.g_02774
OG0001283	Prbd.g_01744	Syan.g_01687
OG0001284	Prbd.g_01618, Prbd.g_01619	Syan.g_01369
OG0001285	Prbd.g_01499	Syan.g_00977
OG0001286	Prbd.g_01387	Syan.g_02193
OG0001287	Prbd.g_01333	Syan.g_01894
OG0001289	Prbd.g_01157	Syan.g_02942
OG0001291	Prbd.g_01108	Syan.g_02273
OG0001292	Prbd.g_00991	Syan.g_02091
OG0001293	Prbd.g_00978	Syan.g_02051
OG0001294	Prbd.g_00860	Syan.g_00758
OG0001295	Prbd.g_00775	Syan.g_00836
OG0001296	Prbd.g_00733	Syan.g_02728
OG0001297	Prbd.g_00728	Syan.g_02724
OG0001298	Prbd.g_00666	Syan.g_00944
OG0001299	Prbd.g_00578	Syan.g_00764
OG0001303	Prbd.g_00296	Syan.g_00479
OG0001304	Prbd.g_00325	Syan.g_00345
OG0001305	Prbd.g_00344	Syan.g_00191
OG0001306	Prbd.g_00454	Syan.g_02714
OG0001308	Prbd.g_01679	Syan.g_01248
OG0001309	Prbd.g_01594	Syan.g_01196
OG0001310	Prbd.g_01513	Syan.g_01422
OG0001311	Prbd.g_00317	Syan.g_00358
OG0001312	Prbd.g_00245	Syan.g_00496
OG0001314	Prbd.g_00039	Syan.g_00634, Syan.g_02331, Syan.g_02544, Syan.g_02470
OG0001315	Prbd.g_01182	Syan.g_02168
OG0001317	Prbd.g_01005	Syan.g_02422
OG0001318	Prbd.g_00983	Syan.g_02060
OG0001319	Prbd.g_00967	Syan.g_02034
OG0001323	Prbd.g_00723	Syan.g_01193
OG0001325	Prbd.g_00012	Syan.g_00323
OG0001326	Prbd.g_00179	Syan.g_01636
OG0001327	Prbd.g_00356	Syan.g_00753
OG0001328	Prbd.g_00382	Syan.g_02675
OG0001329	Prbd.g_00421	Syan.g_00838
OG0001331	Prbd.g_01758	Syan.g_02779
OG0001332	Prbd.g_01646	Syan.g_00412
OG0001333	Prbd.g_01488	Syan.g_01455
OG0001336	Prbd.g_01252	Syan.g_01688
OG0001341	Prbd.g_00047	Syan.g_00524
OG0001345	Prbd.g_00487	Syan.g_02655
OG0001346	Prbd.g_01800	Syan.g_01214
OG0001349	Prbd.g_01719	Syan.g_01131
OG0001351	Prbd.g_00788	Syan.g_02804
OG0001353	Prbd.g_00134	Syan.g_00372
OG0001354	Prbd.g_00274	Syan.g_00585
OG0001356	Prbd.g_00830	Syan.g_00067
OG0001358	Prbd.g_00624	Syan.g_00017
OG0001360	Prbd.g_00385	Syan.g_02653
OG0001361	Prbd.g_00484	Syan.g_02658
OG0001364	Prbd.g_01364	Syan.g_01950
OG0001365	Prbd.g_01284	Syan.g_01570
OG0001369	Prbd.g_01152	Syan.g_02962
OG0001371	Prbd.g_00565	Syan.g_02927, Syan.g_02928
OG0001373	Prbd.g_00178	Syan.g_01635
OG0001374	Prbd.g_00186	Syan.g_01644
OG0001376	Prbd.g_00350	Syan.g_00511
OG0001377	Prbd.g_00351	Syan.g_00510
OG0001378	Prbd.g_00394	Syan.g_02392
OG0001379	Prbd.g_01807	Syan.g_01206
OG0001380	Prbd.g_01776	Syan.g_00442
OG0001382	Prbd.g_01578	Syan.g_00680
OG0001385	Prbd.g_00175	Syan.g_01632
OG0001386	Prbd.g_00176	Syan.g_01633
OG0001387	Prbd.g_00177	Syan.g_01634
OG0001388	Prbd.g_00180	Syan.g_01637
OG0001389	Prbd.g_00181	Syan.g_01639
OG0001390	Prbd.g_00182	Syan.g_01640
OG0001391	Prbd.g_00183	Syan.g_01641
OG0001392	Prbd.g_00184	Syan.g_01642
OG0001393	Prbd.g_00185	Syan.g_01643
OG0001394	Prbd.g_00221	Syan.g_00722
OG0001395	Prbd.g_00327	Syan.g_00340
OG0001396	Prbd.g_01814	Syan.g_01851
OG0001398	Prbd.g_01565	Syan.g_02932
OG0001399	Prbd.g_01446	Syan.g_02175
OG0001400	Prbd.g_00002, Prbd.g_01920	Syan.g_02263
OG0001402	Prbd.g_00063	Syan.g_00011
OG0001403	Prbd.g_01207	Syan.g_01744
OG0001404	Prbd.g_01176	Syan.g_00343
OG0001406	Prbd.g_00349	Syan.g_00512
OG0001407	Prbd.g_00362	Syan.g_00455
OG0001408	Prbd.g_00367	Syan.g_00073
OG0001409	Prbd.g_00475	Syan.g_00284
OG0001411	Prbd.g_01732	Syan.g_01125
OG0001415	Prbd.g_01008	Syan.g_01004
OG0001416	Prbd.g_00783	Syan.g_00103
OG0001417	Prbd.g_00773	Syan.g_00583
OG0001418	Prbd.g_00560	Syan.g_02689
OG0001419	Prbd.g_00363	Syan.g_00454
OG0001420	Prbd.g_00403	Syan.g_01180
OG0001422	Prbd.g_01572	Syan.g_00645
OG0001423	Prbd.g_00832	Syan.g_01318
OG0001428	Prbd.g_01068	Syan.g_03039
OG0001429	Prbd.g_00092	Syan.g_00480
OG0001432	Prbd.g_01605	Syan.g_00092
OG0001433	Prbd.g_00829	Syan.g_00245
OG0001434	Prbd.g_00225	Syan.g_00717
OG0001435	Prbd.g_00202	Syan.g_00745
OG0001437	Prbd.g_01009	Syan.g_01005
OG0001438	Prbd.g_00946	Syan.g_02009
OG0001439	Prbd.g_00932	Syan.g_01986
OG0001441	Prbd.g_00721	Syan.g_01191
OG0001442	Prbd.g_00037	Syan.g_00709
OG0001447	Prbd.g_01117	Syan.g_02288
OG0001449	Prbd.g_00841	Syan.g_02058
OG0001452	Prbd.g_00193	Syan.g_02066
OG0001453	Prbd.g_00286	Syan.g_00608
OG0001454	Prbd.g_00378	Syan.g_00418
OG0001456	Prbd.g_00445	Syan.g_01646
OG0001457	Prbd.g_00446	Syan.g_01647
OG0001458	Prbd.g_00447	Syan.g_01648
OG0001459	Prbd.g_01879	Syan.g_02343
OG0001460	Prbd.g_00828	Syan.g_00244
OG0001461	Prbd.g_00823	Syan.g_00657
OG0001462	Prbd.g_01203	Syan.g_01737
OG0001467	Prbd.g_00081	Syan.g_00107
OG0001471	Prbd.g_01602	Syan.g_01991
OG0001473	Prbd.g_01315	Syan.g_00133
OG0001474	Prbd.g_00899	Syan.g_02137
OG0001479	Prbd.g_00902	Syan.g_02140
OG0001480	Prbd.g_00870	Syan.g_00072
OG0001486	Prbd.g_00466	Syan.g_02698
OG0001492	Prbd.g_00515	Syan.g_02588
OG0001493	Prbd.g_00523	Syan.g_02578
OG0001495	Prbd.g_01441	Syan.g_02257
OG0001502	Prbd.g_00072	Syan.g_00401
OG0001504	Prbd.g_01878	Syan.g_02344
OG0001507	Prbd.g_01549	Syan.g_02695
OG0001520	Prbd.g_00846	Syan.g_00943
OG0001522	Prbd.g_00135	Syan.g_00464
OG0001525	Prbd.g_01586	Syan.g_00831
OG0001546	Prbd.g_00718	Syan.g_01188
OG0001547	Prbd.g_00074	Syan.g_00462
OG0001549	Prbd.g_00161	Syan.g_00077
OG0001553	Prbd.g_01692	Syan.g_01282
OG0001554	Prbd.g_01596	Syan.g_00282
OG0001556	Prbd.g_00825	Syan.g_02338, Syan.g_00149, Syan.g_00276
OG0001566	Prbd.g_00568	Syan.g_01072
OG0001567	Prbd.g_00073	Syan.g_00461
OG0001568	Prbd.g_00075	Syan.g_00463
OG0001570	Prbd.g_00405	Syan.g_00636
OG0001584	Prbd.g_00237	Syan.g_00701
OG0001587	Prbd.g_01465	Syan.g_01482
OG0001625	Prbd.g_00981	Syan.g_02057
OG0001627	Prbd.g_00053	Syan.g_02410
OG0001635	Prbd.g_01545	Syan.g_01876
OG0001647	Prbd.g_00966	Syan.g_02032
OG0001666	Prbd.g_01880	Syan.g_02339
OG0001669	Prbd.g_01711, Prbd.g_01712	Syan.g_02176
OG0001695	Prbd.g_01854	Syan.g_01656
OG0001700	Prbd.g_00827	Syan.g_00938
OG0001740	Prbd.g_01853	Syan.g_01659
OG0001774	Prbd.g_00567	Syan.g_02509
OG0001919	Prbd.g_00844	Syan.g_00078
OG0001928	Prbd.g_00814	Syan.g_01312
OG0001990	Prbd.g_00438	Syan.g_01660
OG0002020	Prbd.g_01852	Syan.g_01671
OG0002021	Prbd.g_01850	Syan.g_01673
OG0002022	Prbd.g_01849	Syan.g_01674
OG0002023	Prbd.g_01848	Syan.g_01675
OG0002024	Prbd.g_01844	Syan.g_01667
OG0002029	Prbd.g_01881	Syan.g_02340
OG0002054	Prbd.g_01843	Syan.g_01668
OG0002055	Prbd.g_01846	Syan.g_01664
OG0002131	Prbd.g_01851	Syan.g_01672
OG0002132	Prbd.g_01847	Syan.g_01663
OG0002133	Prbd.g_01845	Syan.g_01665
OG0002178	Prbd.g_01841	Syan.g_01662
OG0002291	Prbd.g_01899	Syan.g_03057
OG0002375	Prbd.g_01718	Syan.g_01122
OG0002399	Prbd.g_00818	Syan.g_01314
OG0002416	Prbd.g_00529	Syan.g_00137
OG0002592	Prbd.g_01819	Syan.g_01541
OG0002723	Prbd.g_01717	Syan.g_01129
OG0003498	Prbd.g_01314	Syan.g_02574
