Orthogroup	Prba	Prar
OG0001146	Prba.g_01196	Prar.g_00951
OG0001147	Prba.g_00210	Prar.g_00925
OG0001148	Prba.g_00194	Prar.g_00909
OG0001149	Prba.g_00193	Prar.g_00908
OG0001150	Prba.g_00192	Prar.g_00907
OG0001151	Prba.g_00181	Prar.g_00896
OG0001152	Prba.g_00180	Prar.g_00895
OG0001153	Prba.g_00681	Prar.g_00815
OG0001154	Prba.g_00680	Prar.g_00814
OG0001155	Prba.g_00343	Prar.g_00802
OG0001156	Prba.g_00340	Prar.g_00799
OG0001157	Prba.g_00339	Prar.g_00798
OG0001158	Prba.g_00338	Prar.g_00797
OG0001159	Prba.g_00337	Prar.g_00796
OG0001160	Prba.g_00313	Prar.g_00772
OG0001161	Prba.g_00300	Prar.g_00760
OG0001162	Prba.g_00289	Prar.g_00749
OG0001163	Prba.g_00234	Prar.g_01151
OG0001164	Prba.g_00230	Prar.g_01147
OG0001165	Prba.g_00227	Prar.g_01144
OG0001166	Prba.g_00601	Prar.g_01124
OG0001167	Prba.g_00584	Prar.g_01959
OG0001168	Prba.g_00582	Prar.g_01957
OG0001169	Prba.g_00580	Prar.g_00596
OG0001170	Prba.g_00578	Prar.g_00598
OG0001171	Prba.g_00569	Prar.g_00607
OG0001172	Prba.g_00360	Prar.g_01111
OG0001173	Prba.g_00361	Prar.g_01110
OG0001174	Prba.g_00369	Prar.g_01102
OG0001175	Prba.g_00370	Prar.g_01101
OG0001176	Prba.g_00377	Prar.g_01094
OG0001177	Prba.g_00380	Prar.g_01091
OG0001178	Prba.g_00385	Prar.g_01086
OG0001179	Prba.g_00413	Prar.g_01043
OG0001180	Prba.g_00435	Prar.g_01022
OG0001181	Prba.g_01048	Prar.g_01018
OG0001182	Prba.g_01055	Prar.g_01011
OG0001183	Prba.g_01060	Prar.g_00618
OG0001184	Prba.g_01076	Prar.g_00634
OG0001185	Prba.g_00762	Prar.g_00648
OG0001186	Prba.g_00786	Prar.g_00670
OG0001187	Prba.g_00790	Prar.g_00674
OG0001188	Prba.g_00793	Prar.g_00676
OG0001189	Prba.g_00810	Prar.g_00693
OG0001190	Prba.g_00814	Prar.g_00697
OG0001191	Prba.g_00824	Prar.g_00707
OG0001192	Prba.g_00829	Prar.g_00074
OG0001193	Prba.g_00839	Prar.g_00064
OG0001194	Prba.g_00840	Prar.g_00063
OG0001195	Prba.g_00841	Prar.g_00062
OG0001196	Prba.g_01782	Prar.g_00049
OG0001197	Prba.g_01783	Prar.g_00048
OG0001198	Prba.g_01790	Prar.g_00041
OG0001199	Prba.g_01862	Prar.g_00254
OG0001200	Prba.g_01864	Prar.g_00252
OG0001201	Prba.g_01896	Prar.g_00220
OG0001202	Prba.g_00655	Prar.g_00128
OG0001203	Prba.g_00457	Prar.g_00089
OG0001204	Prba.g_00462	Prar.g_00084
OG0001205	Prba.g_01016	Prar.g_00493
OG0001206	Prba.g_00999	Prar.g_00511
OG0001207	Prba.g_00984	Prar.g_00527
OG0001208	Prba.g_00979	Prar.g_00532
OG0001209	Prba.g_00926	Prar.g_01365
OG0001210	Prba.g_01775	Prar.g_01370
OG0001211	Prba.g_01765	Prar.g_01380
OG0001212	Prba.g_01721	Prar.g_01426
OG0001213	Prba.g_01688	Prar.g_01459
OG0001214	Prba.g_01680	Prar.g_01467
OG0001215	Prba.g_01627	Prar.g_01520
OG0001216	Prba.g_01592	Prar.g_01601
OG0001217	Prba.g_01554	Prar.g_01638
OG0001219	Prba.g_01510	Prar.g_01672
OG0001220	Prba.g_01447	Prar.g_01735
OG0001221	Prba.g_01384	Prar.g_01787
OG0001222	Prba.g_01345	Prar.g_01825
OG0001223	Prba.g_01319	Prar.g_01851
OG0001224	Prba.g_01268	Prar.g_01900
OG0001225	Prba.g_01266	Prar.g_01902
OG0001226	Prba.g_01240	Prar.g_01928
OG0001227	Prba.g_01222	Prar.g_01947
OG0001228	Prba.g_00018	Prar.g_01218
OG0001229	Prba.g_00198	Prar.g_00913
OG0001230	Prba.g_00105	Prar.g_00347
OG0001231	Prba.g_00291	Prar.g_00751
OG0001232	Prba.g_00597	Prar.g_01120
OG0001233	Prba.g_00577	Prar.g_00599
OG0001234	Prba.g_00372	Prar.g_01099
OG0001235	Prba.g_00382	Prar.g_01089
OG0001236	Prba.g_01073	Prar.g_00631
OG0001237	Prba.g_01077	Prar.g_00635
OG0001238	Prba.g_00825	Prar.g_00708
OG0001239	Prba.g_01859	Prar.g_00547
OG0001240	Prba.g_01881	Prar.g_00235
OG0001241	Prba.g_01889	Prar.g_00227
OG0001242	Prba.g_01907	Prar.g_00209
OG0001243	Prba.g_01913	Prar.g_00203
OG0001244	Prba.g_01929	Prar.g_00187
OG0001245	Prba.g_00874	Prar.g_00441
OG0001246	Prba.g_00957	Prar.g_01335
OG0001247	Prba.g_01634	Prar.g_01513
OG0001248	Prba.g_01632	Prar.g_01515
OG0001249	Prba.g_01521	Prar.g_01661
OG0001250	Prba.g_01458	Prar.g_01724
OG0001251	Prba.g_01410	Prar.g_01760
OG0001252	Prba.g_01273	Prar.g_01895
OG0001253	Prba.g_01221	Prar.g_01948
OG0001254	Prba.g_00095	Prar.g_01294
OG0001255	Prba.g_00080	Prar.g_01279
OG0001256	Prba.g_00298	Prar.g_00758
OG0001257	Prba.g_00292	Prar.g_00752
OG0001258	Prba.g_00229	Prar.g_01146
OG0001259	Prba.g_00579	Prar.g_00597
OG0001260	Prba.g_00563	Prar.g_00613
OG0001261	Prba.g_00421	Prar.g_01035
OG0001262	Prba.g_00808	Prar.g_00691
OG0001263	Prba.g_01916	Prar.g_00200
OG0001264	Prba.g_01832	Prar.g_00593
OG0001265	Prba.g_01906	Prar.g_00210
OG0001266	Prba.g_00659	Prar.g_00124
OG0001267	Prba.g_00497	Prar.g_00307
OG0001268	Prba.g_00555	Prar.g_00399
OG0001269	Prba.g_00853	Prar.g_00419
OG0001270	Prba.g_01027	Prar.g_00482
OG0001271	Prba.g_00989	Prar.g_00522
OG0001272	Prba.g_00975	Prar.g_00536
OG0001273	Prba.g_01686	Prar.g_01461
OG0001274	Prba.g_01614	Prar.g_01533
OG0001275	Prba.g_01309	Prar.g_01860
OG0001276	Prba.g_01289	Prar.g_01879
OG0001277	Prba.g_01232	Prar.g_01937
OG0001278	Prba.g_00013	Prar.g_01213
OG0001280	Prba.g_01191	Prar.g_00956
OG0001281	Prba.g_01197	Prar.g_00950
OG0001282	Prba.g_00195	Prar.g_00910
OG0001283	Prba.g_00176	Prar.g_00891
OG0001284	Prba.g_00318	Prar.g_00777
OG0001285	Prba.g_00594	Prar.g_01966
OG0001287	Prba.g_00770	Prar.g_00655
OG0001288	Prba.g_00779	Prar.g_00663
OG0001289	Prba.g_01875	Prar.g_00241
OG0001290	Prba.g_01888	Prar.g_00228
OG0001291	Prba.g_01923	Prar.g_00193
OG0001292	Prba.g_00467	Prar.g_00079
OG0001293	Prba.g_00479	Prar.g_00326
OG0001294	Prba.g_00872	Prar.g_00439
OG0001295	Prba.g_00994	Prar.g_00516
OG0001296	Prba.g_00952	Prar.g_01340
OG0001298	Prba.g_01739	Prar.g_01406
OG0001299	Prba.g_01651	Prar.g_01496
OG0001300	Prba.g_01624	Prar.g_01523
OG0001301	Prba.g_01621	Prar.g_01526
OG0001302	Prba.g_01512	Prar.g_01670
OG0001303	Prba.g_01305	Prar.g_01864
OG0001304	Prba.g_01279	Prar.g_01889
OG0001305	Prba.g_01260	Prar.g_01908
OG0001306	Prba.g_00078	Prar.g_01277
OG0001307	Prba.g_00213	Prar.g_00928
OG0001308	Prba.g_00703	Prar.g_00837
OG0001309	Prba.g_00294	Prar.g_00754
OG0001310	Prba.g_00608	Prar.g_01131
OG0001311	Prba.g_01287	Prar.g_01881
OG0001312	Prba.g_01356	Prar.g_01814
OG0001315	Prba.g_01850	Prar.g_00556
OG0001316	Prba.g_01928	Prar.g_00188
OG0001317	Prba.g_00453	Prar.g_00093
OG0001318	Prba.g_00475	Prar.g_00331
OG0001319	Prba.g_00490	Prar.g_00315
OG0001320	Prba.g_00876	Prar.g_00443
OG0001321	Prba.g_01010	Prar.g_00499
OG0001322	Prba.g_01009	Prar.g_00500
OG0001323	Prba.g_00942	Prar.g_01349
OG0001324	Prba.g_01623	Prar.g_01524
OG0001325	Prba.g_01589	Prar.g_01604
OG0001326	Prba.g_01422	Prar.g_01547
OG0001327	Prba.g_01248	Prar.g_01920
OG0001328	Prba.g_01223	Prar.g_01946
OG0001329	Prba.g_00104, Prba.g_00721	Prar.g_01302
OG0001330	Prba.g_01166	Prar.g_00977
OG0001331	Prba.g_00190	Prar.g_00905
OG0001332	Prba.g_00345	Prar.g_00804
OG0001333	Prba.g_00583	Prar.g_01958
OG0001334	Prba.g_01063	Prar.g_00621
OG0001335	Prba.g_01064	Prar.g_00622
OG0001336	Prba.g_01779	Prar.g_00052
OG0001339	Prba.g_01891	Prar.g_00225
OG0001340	Prba.g_00544	Prar.g_00259
OG0001341	Prba.g_01556	Prar.g_01636
OG0001342	Prba.g_01517	Prar.g_01665
OG0001343	Prba.g_01413	Prar.g_01757
OG0001344	Prba.g_00059	Prar.g_01259
OG0001345	Prba.g_00044	Prar.g_01244
OG0001346	Prba.g_01193	Prar.g_00954
OG0001349	Prba.g_00116	Prar.g_00867
OG0001350	Prba.g_00456	Prar.g_00090
OG0001351	Prba.g_01007	Prar.g_00502
OG0001352	Prba.g_01637	Prar.g_01510
OG0001355	Prba.g_00262	Prar.g_00722
OG0001356	Prba.g_01535	Prar.g_01181
OG0001358	Prba.g_01697	Prar.g_01450
OG0001359	Prba.g_01412	Prar.g_01758
OG0001360	Prba.g_01220	Prar.g_01949
OG0001361	Prba.g_00047	Prar.g_01247
OG0001362	Prba.g_00699	Prar.g_00833
OG0001363	Prba.g_00697	Prar.g_00831
OG0001364	Prba.g_01066	Prar.g_00624
OG0001365	Prba.g_00818	Prar.g_00701
OG0001369	Prba.g_01880	Prar.g_00236
OG0001371	Prba.g_01638	Prar.g_01509
OG0001372	Prba.g_01548	Prar.g_01644
OG0001373	Prba.g_01423	Prar.g_01548
OG0001374	Prba.g_01415	Prar.g_01540
OG0001375	Prba.g_01414	Prar.g_01756
OG0001376	Prba.g_01254	Prar.g_01914
OG0001377	Prba.g_01253	Prar.g_01915
OG0001378	Prba.g_00750	Prar.g_01325
OG0001380	Prba.g_00208	Prar.g_00923
OG0001381	Prba.g_00202	Prar.g_00917
OG0001382	Prba.g_00277	Prar.g_00738
OG0001384	Prba.g_01567	Prar.g_01626
OG0001384	Prba.g_00301	Prar.g_00761
OG0001385	Prba.g_01426	Prar.g_01551
OG0001386	Prba.g_01425	Prar.g_01550
OG0001387	Prba.g_01424	Prar.g_01549
OG0001388	Prba.g_01421	Prar.g_01546
OG0001389	Prba.g_01420	Prar.g_01545
OG0001390	Prba.g_01419	Prar.g_01544
OG0001391	Prba.g_01418	Prar.g_01543
OG0001392	Prba.g_01417	Prar.g_01542
OG0001393	Prba.g_01416	Prar.g_01541
OG0001395	Prba.g_01277	Prar.g_01891
OG0001397	Prba.g_00698	Prar.g_00832
OG0001399	Prba.g_00374	Prar.g_01097
OG0001400	Prba.g_01609	Prar.g_00724
OG0001400	Prba.g_01083	Prar.g_01199
OG0001403	Prba.g_01823	Prar.g_00008
OG0001404	Prba.g_01856	Prar.g_00550
OG0001405	Prba.g_00542	Prar.g_00261
OG0001406	Prba.g_01255	Prar.g_01913
OG0001407	Prba.g_01242	Prar.g_01926
OG0001408	Prba.g_01237	Prar.g_01932, Prar.g_01931
OG0001409	Prba.g_00056	Prar.g_01256
OG0001410	Prba.g_00212	Prar.g_00927
OG0001411	Prba.g_00151	Prar.g_00869
OG0001413	Prba.g_00303	Prar.g_00763
OG0001414	Prba.g_00448	Prar.g_00098
OG0001415	Prba.g_00450	Prar.g_00096
OG0001416	Prba.g_01002	Prar.g_00507
OG0001417	Prba.g_00992	Prar.g_00518, Prar.g_00519
OG0001418	Prba.g_01633	Prar.g_01514
OG0001419	Prba.g_01241	Prar.g_01927
OG0001420	Prba.g_00741	Prar.g_01316
OG0001421	Prba.g_00297	Prar.g_00757
OG0001422	Prba.g_00272	Prar.g_00734
OG0001424	Prba.g_01226	Prar.g_01943
OG0001424	Prba.g_01409	Prar.g_01761
OG0001428	Prba.g_00628	Prar.g_00155
OG0001429	Prba.g_01509	Prar.g_01673
OG0001430	Prba.g_01161	Prar.g_00982
OG0001431	Prba.g_01164	Prar.g_00979
OG0001432	Prba.g_00305	Prar.g_00764
OG0001433	Prba.g_01536	Prar.g_01180
OG0001437	Prba.g_00449	Prar.g_00097
OG0001439	Prba.g_00523	Prar.g_00280
OG0001440	Prba.g_01041	Prar.g_00476
OG0001441	Prba.g_00940	Prar.g_01351
OG0001442	Prba.g_01564	Prar.g_01629
OG0001446	Prba.g_01867	Prar.g_00249
OG0001447	Prba.g_01914	Prar.g_00202
OG0001448	Prba.g_00860	Prar.g_00427
OG0001450	Prba.g_01630	Prar.g_01517
OG0001451	Prba.g_01438	Prar.g_01745
OG0001452	Prba.g_01408	Prar.g_01762
OG0001453	Prba.g_01315	Prar.g_01854
OG0001454	Prba.g_01227	Prar.g_01942
OG0001455	Prba.g_00727	Prar.g_01307
OG0001456	Prba.g_00087	Prar.g_01286
OG0001457	Prba.g_00086	Prar.g_01285
OG0001458	Prba.g_00085	Prar.g_01284
OG0001459	Prba.g_01150	Prar.g_00996
OG0001462	Prba.g_01827	Prar.g_00003
OG0001463	Prba.g_00503	Prar.g_00301
OG0001464	Prba.g_00545	Prar.g_00258
OG0001465	Prba.g_01615	Prar.g_01532
OG0001466	Prba.g_01565	Prar.g_01628
OG0001467	Prba.g_01520	Prar.g_01662
OG0001468	Prba.g_01250	Prar.g_01918
OG0001469	Prba.g_01145	Prar.g_00997
OG0001471	Prba.g_00302	Prar.g_00762
OG0001472	Prba.g_00295	Prar.g_00755
OG0001473	Prba.g_00787	Prar.g_00671
OG0001474	Prba.g_00556	Prar.g_00400
OG0001475	Prba.g_00162	Prar.g_00887
OG0001479	Prba.g_00553	Prar.g_00397
OG0001480	Prba.g_00862	Prar.g_00429
OG0001481	Prba.g_00867	Prar.g_00434
OG0001482	Prba.g_01004	Prar.g_00505
OG0001483	Prba.g_00242	Prar.g_00712
OG0001485	Prba.g_00261	Prar.g_01166
OG0001486	Prba.g_00066	Prar.g_01265
OG0001490	Prba.g_01833	Prar.g_00581
OG0001491	Prba.g_01514	Prar.g_01668
OG0001492	Prba.g_00016	Prar.g_01216
OG0001493	Prba.g_00008	Prar.g_01208
OG0001499	Prba.g_01849	Prar.g_00557
OG0001500	Prba.g_00481	Prar.g_00324
OG0001501	Prba.g_01612	Prar.g_01535
OG0001502	Prba.g_01529	Prar.g_01657
OG0001503	Prba.g_00090	Prar.g_01289
OG0001504	Prba.g_01151	Prar.g_00995
OG0001506	Prba.g_00347	Prar.g_00806
OG0001507	Prba.g_00250	Prar.g_00714
OG0001508	Prba.g_00174	Prar.g_00890
OG0001520	Prba.g_00888	Prar.g_00454, Prar.g_00455
OG0001521	Prba.g_01555	Prar.g_01637
OG0001522	Prba.g_01466	Prar.g_01716
OG0001523	Prba.g_00093	Prar.g_01292
OG0001524	Prba.g_00092	Prar.g_01291
OG0001526	Prba.g_00355	Prar.g_01116
OG0001546	Prba.g_00937	Prar.g_01354
OG0001548	Prba.g_01523	Prar.g_01659
OG0001550	Prba.g_00724	Prar.g_01304
OG0001551	Prba.g_00088	Prar.g_01287
OG0001552	Prba.g_01082	Prar.g_01201
OG0001553	Prba.g_00716	Prar.g_00342
OG0001554	Prba.g_00296	Prar.g_00756
OG0001555	Prba.g_00281	Prar.g_00742
OG0001565	Prba.g_01042	Prar.g_00475
OG0001566	Prba.g_01641	Prar.g_01506
OG0001569	Prba.g_01215	Prar.g_01954
OG0001571	Prba.g_00731	Prar.g_01311
OG0001581	Prba.g_01932	Prar.g_00183
OG0001582	Prba.g_00993	Prar.g_00517
OG0001583	Prba.g_01515	Prar.g_01667
OG0001584	Prba.g_01364	Prar.g_01806
OG0001585	Prba.g_01140	Prar.g_00998
OG0001587	Prba.g_00353	Prar.g_01118
OG0001595	Prba.g_01855	Prar.g_00551
OG0001596	Prba.g_01863	Prar.g_00253
OG0001597	Prba.g_00855	Prar.g_00422
OG0001599	Prba.g_01001	Prar.g_00509
OG0001600	Prba.g_00950	Prar.g_01342
OG0001601	Prba.g_01643	Prar.g_01504
OG0001602	Prba.g_01616	Prar.g_01531
OG0001603	Prba.g_01513	Prar.g_01669
OG0001604	Prba.g_01387	Prar.g_01784
OG0001605	Prba.g_01296	Prar.g_01872
OG0001606	Prba.g_01235	Prar.g_01934
OG0001607	Prba.g_00091	Prar.g_01290
OG0001608	Prba.g_00205	Prar.g_00920
OG0001609	Prba.g_00349	Prar.g_00808
OG0001610	Prba.g_00346	Prar.g_00805
OG0001611	Prba.g_00283	Prar.g_00744
OG0001613	Prba.g_01058	Prar.g_00616
OG0001626	Prba.g_01557	Prar.g_01635
OG0001627	Prba.g_01550	Prar.g_01643
OG0001628	Prba.g_01545	Prar.g_01646
OG0001629	Prba.g_01544	Prar.g_01647
OG0001630	Prba.g_01406	Prar.g_01765
OG0001631	Prba.g_01245	Prar.g_01923
OG0001632	Prba.g_01139	Prar.g_01000
OG0001633	Prba.g_00199	Prar.g_00914
OG0001648	Prba.g_00866	Prar.g_00433
OG0001649	Prba.g_01244	Prar.g_01924
OG0001651	Prba.g_00285	Prar.g_00746
OG0001662	Prba.g_00744	Prar.g_01319
OG0001663	Prba.g_00081	Prar.g_01280
OG0001664	Prba.g_01124	Prar.g_00987
OG0001665	Prba.g_01127	Prar.g_00984
OG0001667	Prba.g_01169	Prar.g_00975
OG0001670	Prba.g_00254	Prar.g_01169, Prar.g_01194, Prar.g_01161, Prar.g_00718
OG0001685	Prba.g_01436	Prar.g_01747
OG0001686	Prba.g_01297	Prar.g_01871
OG0001687	Prba.g_01251	Prar.g_01917
OG0001688	Prba.g_01246	Prar.g_01922
OG0001696	Prba.g_01437	Prar.g_01746
OG0001697	Prba.g_01428	Prar.g_01754
OG0001698	Prba.g_01247	Prar.g_01921
OG0001699	Prba.g_00241	Prar.g_01582, Prar.g_00711
OG0001701	Prba.g_00356	Prar.g_01115
OG0001704	Prba.g_01848	Prar.g_00562
OG0001705	Prba.g_00897	Prar.g_00463
OG0001707	Prba.g_01228	Prar.g_01941
OG0001708	Prba.g_00082	Prar.g_01281
OG0001709	Prba.g_00117	Prar.g_00868
OG0001710	Prba.g_00375	Prar.g_01096
OG0001712	Prba.g_00917	Prar.g_00472
OG0001718	Prba.g_00856	Prar.g_00423
OG0001719	Prba.g_00885	Prar.g_00451
OG0001720	Prba.g_01173	Prar.g_00972
OG0001721	Prba.g_01553	Prar.g_01641
OG0001723	Prba.g_01137	Prar.g_01001
OG0001725	Prba.g_00883	Prar.g_00449
OG0001726	Prba.g_00914	Prar.g_00469
OG0001742	Prba.g_00870	Prar.g_00437
OG0001743	Prba.g_00746	Prar.g_01321
OG0001744	Prba.g_01178	Prar.g_00968
OG0001745	Prba.g_00306	Prar.g_00765
OG0001772	Prba.g_00898	Prar.g_01552
OG0001773	Prba.g_00279	Prar.g_00740
OG0001774	Prba.g_01640	Prar.g_01507
OG0001775	Prba.g_01239	Prar.g_01929
OG0001776	Prba.g_00748	Prar.g_01323
OG0001777	Prba.g_01097	Prar.g_01190
OG0001778	Prba.g_01163	Prar.g_00980
OG0001779	Prba.g_01179	Prar.g_00967
OG0001780	Prba.g_00138	Prar.g_00860
OG0001781	Prba.g_00271	Prar.g_00733
OG0001819	Prba.g_00886	Prar.g_00452
OG0001821	Prba.g_01552	Prar.g_01642
OG0001822	Prba.g_01531	Prar.g_01655
OG0001823	Prba.g_01435	Prar.g_01748
OG0001824	Prba.g_01298	Prar.g_01870
OG0001825	Prba.g_01238	Prar.g_01930
OG0001826	Prba.g_01236	Prar.g_01933
OG0001827	Prba.g_01233	Prar.g_01936
OG0001828	Prba.g_00751	Prar.g_01326
OG0001829	Prba.g_00747	Prar.g_01322
OG0001830	Prba.g_00728	Prar.g_01308
OG0001831	Prba.g_00098	Prar.g_01297
OG0001832	Prba.g_01158	Prar.g_00990
OG0001833	Prba.g_00197	Prar.g_00912
OG0001834	Prba.g_00141, Prba.g_00142	Prar.g_00864
OG0001919	Prba.g_00893	Prar.g_00461
OG0001920	Prba.g_01611	Prar.g_01536
OG0001921	Prba.g_01433	Prar.g_01750
OG0001922	Prba.g_01207	Prar.g_00940
OG0001982	Prba.g_00861	Prar.g_00428
OG0001983	Prba.g_01569	Prar.g_01624
OG0001984	Prba.g_01522	Prar.g_01660
OG0001985	Prba.g_01429	Prar.g_01753
OG0001986	Prba.g_01311	Prar.g_01858
OG0001987	Prba.g_01155	Prar.g_00993
OG0001989	Prba.g_00207	Prar.g_00922
OG0001992	Prba.g_01542	Prar.g_01650
OG0002026	Prba.g_00892	Prar.g_00460
OG0002027	Prba.g_01431	Prar.g_01751
OG0002028	Prba.g_01303	Prar.g_01865
OG0002031	Prba.g_00263	Prar.g_00723
OG0002032	Prba.g_00827	Prar.g_00075
OG0002033	Prba.g_01211	Prar.g_00614
OG0002057	Prba.g_01898	Prar.g_00218
OG0002058	Prba.g_00636	Prar.g_00147
OG0002059	Prba.g_00857	Prar.g_00424
OG0002060	Prba.g_00859	Prar.g_00426
OG0002061	Prba.g_00895	Prar.g_00462
OG0002063	Prba.g_00903	Prar.g_01973
OG0002064	Prba.g_00995	Prar.g_00515
OG0002065	Prba.g_01756	Prar.g_01389
OG0002066	Prba.g_01750	Prar.g_01395
OG0002067	Prba.g_01595	Prar.g_01598
OG0002068	Prba.g_01560	Prar.g_01631
OG0002069	Prba.g_01559	Prar.g_01633
OG0002070	Prba.g_01530	Prar.g_01656
OG0002071	Prba.g_01524	Prar.g_01658
OG0002072	Prba.g_01516	Prar.g_01666
OG0002073	Prba.g_01494	Prar.g_01689
OG0002074	Prba.g_01442	Prar.g_01741
OG0002075	Prba.g_01430	Prar.g_01752
OG0002076	Prba.g_01383	Prar.g_01788
OG0002077	Prba.g_01302	Prar.g_01866
OG0002078	Prba.g_01299	Prar.g_01869
OG0002079	Prba.g_01294	Prar.g_01874
OG0002080	Prba.g_01276	Prar.g_01892
OG0002081	Prba.g_01252	Prar.g_01916
OG0002082	Prba.g_01243	Prar.g_01925
OG0002083	Prba.g_01231	Prar.g_01938
OG0002084	Prba.g_01230	Prar.g_01939
OG0002085	Prba.g_01224	Prar.g_01945
OG0002086	Prba.g_01219	Prar.g_01950
OG0002087	Prba.g_01218	Prar.g_01951
OG0002088	Prba.g_01217	Prar.g_01952
OG0002089	Prba.g_00730	Prar.g_01310
OG0002090	Prba.g_00725	Prar.g_01305
OG0002091	Prba.g_00089	Prar.g_01288
OG0002093	Prba.g_01134	Prar.g_01159
OG0002094	Prba.g_01170	Prar.g_00974
OG0002095	Prba.g_01176	Prar.g_00970
OG0002099	Prba.g_00299	Prar.g_00759
OG0002100	Prba.g_00290	Prar.g_00750
OG0002101	Prba.g_00287	Prar.g_00747
OG0002102	Prba.g_00282	Prar.g_00743
OG0002103	Prba.g_00280	Prar.g_00741
OG0002104	Prba.g_00278	Prar.g_00739
OG0002105	Prba.g_00615	Prar.g_01138
OG0002146	Prba.g_00965	Prar.g_01327
OG0002148	Prba.g_01566	Prar.g_01627
OG0002149	Prba.g_01546	Prar.g_01645
OG0002150	Prba.g_01301	Prar.g_01867
OG0002151	Prba.g_00726	Prar.g_01306
OG0002152	Prba.g_01160	Prar.g_00983
OG0002153	Prba.g_01300	Prar.g_01868
OG0002215	Prba.g_01568	Prar.g_01625
OG0002217	Prba.g_01511	Prar.g_01671
OG0002218	Prba.g_01434	Prar.g_01749
OG0002219	Prba.g_00742	Prar.g_01317
OG0002221	Prba.g_01177	Prar.g_00969
OG0002223	Prba.g_00255	Prar.g_00720
OG0002224	Prba.g_00881	Prar.g_00447
OG0002226	Prba.g_01596	Prar.g_01597
OG0002262	Prba.g_01835	Prar.g_00579
OG0002264	Prba.g_01470	Prar.g_01713
OG0002265	Prba.g_00722	Prar.g_01303
OG0002266	Prba.g_01125	Prar.g_00986
OG0002268	Prba.g_01154	Prar.g_00994
OG0002269	Prba.g_01156	Prar.g_00992
OG0002272	Prba.g_00102	Prar.g_01301
OG0002310	Prba.g_00871	Prar.g_00438
OG0002316	Prba.g_01257	Prar.g_01911
OG0002319	Prba.g_00912	Prar.g_00467
OG0002320	Prba.g_01162	Prar.g_00981
OG0002322	Prba.g_00288	Prar.g_00748
OG0002324	Prba.g_00252	Prar.g_00716
OG0002327	Prba.g_00260	Prar.g_00721
OG0002361	Prba.g_00559	Prar.g_00403
OG0002365	Prba.g_00916	Prar.g_00471
OG0002367	Prba.g_01159	Prar.g_00989
OG0002370	Prba.g_00692	Prar.g_00826
OG0002376	Prba.g_00273	Prar.g_00735
OG0002378	Prba.g_00100	Prar.g_01299
OG0002414	Prba.g_00732	Prar.g_01312
OG0002428	Prba.g_00889	Prar.g_00456
OG0002478	Prba.g_00920	Prar.g_00474
OG0002482	Prba.g_00884	Prar.g_00450
OG0002484	Prba.g_00915	Prar.g_00470
OG0002485	Prba.g_00911	Prar.g_00466
OG0002489	Prba.g_00910	Prar.g_00465
OG0002560	Prba.g_00890	Prar.g_00457
OG0002620	Prba.g_00887	Prar.g_00453
OG0002623	Prba.g_00253	Prar.g_00717
OG0002624	Prba.g_00863	Prar.g_00430
OG0002625	Prba.g_00875	Prar.g_00442
OG0002627	Prba.g_00161	Prar.g_00374
OG0002628	Prba.g_00156	Prar.g_01538
OG0002688	Prba.g_00238	Prar.g_01974
OG0002690	Prba.g_00239	Prar.g_01975
OG0002694	Prba.g_00284	Prar.g_00745
OG0002697	Prba.g_01380	Prar.g_01791
OG0002769	Prba.g_00240	Prar.g_00710
OG0002782	Prba.g_00918	Prar.g_00473
OG0002783	Prba.g_01604	Prar.g_01588
OG0003030	Prba.g_00891	Prar.g_00458
OG0003174	Prba.g_01599	Prar.g_01594
OG0003245	Prba.g_01038	Prar.g_00564
OG0003354	Prba.g_00379	Prar.g_01092
OG0003357	Prba.g_01122	Prar.g_01156
OG0003361	Prba.g_01597	Prar.g_01596
OG0003362	Prba.g_01598	Prar.g_01595
OG0003363	Prba.g_01600	Prar.g_01592
OG0003364	Prba.g_01601	Prar.g_01591
OG0003365	Prba.g_01602	Prar.g_01590
OG0003366	Prba.g_01603	Prar.g_01589
