Orthogroup	Prba	Prau
OG0001136	Prba.g_00067	Prau.g_01204
OG0001137	Prba.g_00055	Prau.g_01214
OG0001138	Prba.g_00037	Prau.g_01232
OG0001139	Prba.g_00036	Prau.g_01233
OG0001140	Prba.g_00035	Prau.g_01234
OG0001141	Prba.g_00034	Prau.g_01235
OG0001142	Prba.g_00033	Prau.g_01236
OG0001143	Prba.g_00026	Prau.g_01243
OG0001144	Prba.g_00021	Prau.g_01248
OG0001145	Prba.g_01184	Prau.g_01362
OG0001146	Prba.g_01196	Prau.g_01375
OG0001147	Prba.g_00210	Prau.g_01395
OG0001148	Prba.g_00194	Prau.g_01411
OG0001149	Prba.g_00193	Prau.g_01412
OG0001150	Prba.g_00192	Prau.g_01413
OG0001151	Prba.g_00181	Prau.g_01424
OG0001152	Prba.g_00180	Prau.g_01425
OG0001153	Prba.g_00681	Prau.g_01563
OG0001154	Prba.g_00680	Prau.g_01564
OG0001155	Prba.g_00343	Prau.g_01576
OG0001156	Prba.g_00340	Prau.g_01579
OG0001157	Prba.g_00339	Prau.g_01580
OG0001158	Prba.g_00338	Prau.g_01581
OG0001159	Prba.g_00337	Prau.g_01582
OG0001160	Prba.g_00313	Prau.g_01606
OG0001161	Prba.g_00300	Prau.g_01619
OG0001162	Prba.g_00289	Prau.g_01630
OG0001163	Prba.g_00234	Prau.g_01724
OG0001164	Prba.g_00230	Prau.g_01728
OG0001165	Prba.g_00227	Prau.g_01731
OG0001166	Prba.g_00601	Prau.g_01751
OG0001167	Prba.g_00584	Prau.g_01768
OG0001168	Prba.g_00582	Prau.g_01770
OG0001169	Prba.g_00580	Prau.g_01772
OG0001170	Prba.g_00578	Prau.g_01774
OG0001171	Prba.g_00569	Prau.g_01783
OG0001172	Prba.g_00360	Prau.g_01797
OG0001173	Prba.g_00361	Prau.g_01798
OG0001174	Prba.g_00369	Prau.g_01806
OG0001175	Prba.g_00370	Prau.g_01807
OG0001176	Prba.g_00377	Prau.g_01814
OG0001177	Prba.g_00380	Prau.g_01817
OG0001178	Prba.g_00385	Prau.g_01822
OG0001179	Prba.g_00413	Prau.g_01853
OG0001180	Prba.g_00435	Prau.g_01875
OG0001181	Prba.g_01048	Prau.g_01879
OG0001182	Prba.g_01055	Prau.g_01886
OG0001183	Prba.g_01060	Prau.g_01890
OG0001184	Prba.g_01076	Prau.g_01906
OG0001185	Prba.g_00762	Prau.g_01920
OG0001186	Prba.g_00786	Prau.g_01943
OG0001187	Prba.g_00790	Prau.g_01947
OG0001188	Prba.g_00793	Prau.g_01950
OG0001189	Prba.g_00810	Prau.g_01967
OG0001190	Prba.g_00814	Prau.g_01971
OG0001191	Prba.g_00824	Prau.g_01981
OG0001192	Prba.g_00829	Prau.g_01985
OG0001193	Prba.g_00839	Prau.g_01995
OG0001194	Prba.g_00840	Prau.g_01996
OG0001195	Prba.g_00841	Prau.g_01997
OG0001196	Prba.g_01782	Prau.g_02010
OG0001197	Prba.g_01783	Prau.g_02011
OG0001198	Prba.g_01790	Prau.g_02019
OG0001199	Prba.g_01862	Prau.g_00075
OG0001200	Prba.g_01864	Prau.g_00077
OG0001201	Prba.g_01896	Prau.g_00109
OG0001202	Prba.g_00655	Prau.g_00200
OG0001203	Prba.g_00457	Prau.g_00239
OG0001204	Prba.g_00462	Prau.g_00245
OG0001205	Prba.g_01016	Prau.g_00486
OG0001206	Prba.g_00999	Prau.g_00504
OG0001207	Prba.g_00984	Prau.g_00518
OG0001208	Prba.g_00979	Prau.g_00523
OG0001209	Prba.g_00926	Prau.g_00575
OG0001210	Prba.g_01775	Prau.g_00580
OG0001211	Prba.g_01765	Prau.g_00590
OG0001212	Prba.g_01721	Prau.g_00634
OG0001213	Prba.g_01688	Prau.g_00669
OG0001214	Prba.g_01680	Prau.g_00677
OG0001215	Prba.g_01627	Prau.g_00730
OG0001216	Prba.g_01592	Prau.g_00757
OG0001217	Prba.g_01554	Prau.g_00800
OG0001218	Prba.g_01547	Prau.g_00809
OG0001219	Prba.g_01510	Prau.g_00843
OG0001220	Prba.g_01447	Prau.g_00906
OG0001221	Prba.g_01384	Prau.g_00967
OG0001222	Prba.g_01345	Prau.g_01007
OG0001223	Prba.g_01319	Prau.g_01033
OG0001224	Prba.g_01268	Prau.g_01085
OG0001225	Prba.g_01266	Prau.g_01087
OG0001226	Prba.g_01240	Prau.g_01112
OG0001227	Prba.g_01222	Prau.g_01130
OG0001228	Prba.g_00018	Prau.g_01251
OG0001229	Prba.g_00198	Prau.g_01407
OG0001230	Prba.g_00105	Prau.g_01520
OG0001231	Prba.g_00291	Prau.g_01628
OG0001232	Prba.g_00597	Prau.g_01755
OG0001233	Prba.g_00577	Prau.g_01775
OG0001234	Prba.g_00372	Prau.g_01809
OG0001235	Prba.g_00382	Prau.g_01819
OG0001236	Prba.g_01073	Prau.g_01903
OG0001237	Prba.g_01077	Prau.g_01907
OG0001238	Prba.g_00825	Prau.g_01982
OG0001240	Prba.g_01881	Prau.g_00094
OG0001241	Prba.g_01889	Prau.g_00102
OG0001242	Prba.g_01907	Prau.g_00120
OG0001243	Prba.g_01913	Prau.g_00126
OG0001244	Prba.g_01929	Prau.g_00142
OG0001245	Prba.g_00874	Prau.g_00383
OG0001246	Prba.g_00957	Prau.g_00545
OG0001247	Prba.g_01634	Prau.g_00723
OG0001248	Prba.g_01632	Prau.g_00725
OG0001249	Prba.g_01521	Prau.g_00832
OG0001250	Prba.g_01458	Prau.g_00894
OG0001251	Prba.g_01410	Prau.g_00943
OG0001252	Prba.g_01273	Prau.g_01080
OG0001253	Prba.g_01221	Prau.g_01131
OG0001254	Prba.g_00095	Prau.g_01176
OG0001255	Prba.g_00080	Prau.g_01191
OG0001256	Prba.g_00298	Prau.g_01621
OG0001257	Prba.g_00292	Prau.g_01627
OG0001258	Prba.g_00229	Prau.g_01729
OG0001259	Prba.g_00579	Prau.g_01773
OG0001260	Prba.g_00563	Prau.g_01789
OG0001261	Prba.g_00421	Prau.g_01861
OG0001262	Prba.g_00808	Prau.g_01965
OG0001263	Prba.g_01916	Prau.g_00129
OG0001264	Prba.g_01832	Prau.g_01268
OG0001265	Prba.g_01906	Prau.g_00119
OG0001266	Prba.g_00659	Prau.g_00204
OG0001267	Prba.g_00497	Prau.g_00282
OG0001268	Prba.g_00555	Prau.g_00341
OG0001269	Prba.g_00853	Prau.g_00361
OG0001270	Prba.g_01027	Prau.g_00475
OG0001271	Prba.g_00989	Prau.g_00513
OG0001272	Prba.g_00975	Prau.g_00527
OG0001273	Prba.g_01686	Prau.g_00671
OG0001274	Prba.g_01614	Prau.g_00743
OG0001275	Prba.g_01309	Prau.g_01043
OG0001276	Prba.g_01289	Prau.g_01064
OG0001277	Prba.g_01232	Prau.g_01120
OG0001278	Prba.g_00013	Prau.g_01256
OG0001279	Prba.g_01136	Prau.g_01320
OG0001280	Prba.g_01191	Prau.g_01370
OG0001281	Prba.g_01197	Prau.g_01376
OG0001282	Prba.g_00195	Prau.g_01410
OG0001283	Prba.g_00176	Prau.g_01429
OG0001284	Prba.g_00318	Prau.g_01601
OG0001285	Prba.g_00594	Prau.g_01758
OG0001286	Prba.g_00433	Prau.g_01873
OG0001287	Prba.g_00770	Prau.g_01927
OG0001288	Prba.g_00779	Prau.g_01936
OG0001289	Prba.g_01875	Prau.g_00088
OG0001290	Prba.g_01888	Prau.g_00101
OG0001291	Prba.g_01923	Prau.g_00136
OG0001292	Prba.g_00467	Prau.g_00250
OG0001293	Prba.g_00479	Prau.g_00263
OG0001294	Prba.g_00872	Prau.g_00381
OG0001295	Prba.g_00994	Prau.g_00509
OG0001296	Prba.g_00952	Prau.g_00550
OG0001297	Prba.g_00947	Prau.g_00555
OG0001298	Prba.g_01739	Prau.g_00616
OG0001299	Prba.g_01651	Prau.g_00706
OG0001300	Prba.g_01624	Prau.g_00733
OG0001301	Prba.g_01621	Prau.g_00736
OG0001302	Prba.g_01512	Prau.g_00841
OG0001303	Prba.g_01305	Prau.g_01047
OG0001304	Prba.g_01279	Prau.g_01074
OG0001305	Prba.g_01260	Prau.g_01093
OG0001306	Prba.g_00078	Prau.g_01193
OG0001307	Prba.g_00213	Prau.g_01392
OG0001308	Prba.g_00703	Prau.g_01541
OG0001309	Prba.g_00294	Prau.g_01625
OG0001310	Prba.g_00608	Prau.g_01744
OG0001311	Prba.g_01287	Prau.g_01066
OG0001315	Prba.g_01850	Prau.g_00063
OG0001316	Prba.g_01928	Prau.g_00141
OG0001317	Prba.g_00453	Prau.g_00235
OG0001318	Prba.g_00475	Prau.g_00258
OG0001319	Prba.g_00490	Prau.g_00274
OG0001320	Prba.g_00876	Prau.g_00385
OG0001321	Prba.g_01010	Prau.g_00492
OG0001322	Prba.g_01009	Prau.g_00493
OG0001323	Prba.g_00942	Prau.g_00560
OG0001324	Prba.g_01623	Prau.g_00734
OG0001325	Prba.g_01589	Prau.g_00760
OG0001326	Prba.g_01422	Prau.g_00931
OG0001327	Prba.g_01248	Prau.g_01104
OG0001328	Prba.g_01223	Prau.g_01129
OG0001329	Prba.g_00104, Prba.g_00721	Prau.g_01168
OG0001330	Prba.g_01166	Prau.g_01345
OG0001331	Prba.g_00190	Prau.g_01415
OG0001332	Prba.g_00345	Prau.g_01574
OG0001333	Prba.g_00583	Prau.g_01769
OG0001334	Prba.g_01063	Prau.g_01893
OG0001335	Prba.g_01064	Prau.g_01894
OG0001336	Prba.g_01779	Prau.g_02007
OG0001339	Prba.g_01891	Prau.g_00104
OG0001340	Prba.g_00544	Prau.g_00330
OG0001341	Prba.g_01556	Prau.g_00798
OG0001342	Prba.g_01517	Prau.g_00836
OG0001343	Prba.g_01413	Prau.g_00940
OG0001344	Prba.g_00059	Prau.g_01210
OG0001345	Prba.g_00044	Prau.g_01225
OG0001346	Prba.g_01193	Prau.g_01372
OG0001349	Prba.g_00116	Prau.g_01530
OG0001350	Prba.g_00456	Prau.g_00238
OG0001351	Prba.g_01007	Prau.g_00495
OG0001352	Prba.g_01637	Prau.g_00720
OG0001355	Prba.g_00262	Prau.g_01657
OG0001358	Prba.g_01697	Prau.g_00660
OG0001359	Prba.g_01412	Prau.g_00941
OG0001360	Prba.g_01220	Prau.g_01132
OG0001361	Prba.g_00047	Prau.g_01222
OG0001362	Prba.g_00699	Prau.g_01545
OG0001363	Prba.g_00697	Prau.g_01547
OG0001364	Prba.g_01066	Prau.g_01896
OG0001365	Prba.g_00818	Prau.g_01975
OG0001369	Prba.g_01880	Prau.g_00093
OG0001371	Prba.g_01638	Prau.g_00719
OG0001372	Prba.g_01548	Prau.g_00808
OG0001373	Prba.g_01423	Prau.g_00930
OG0001374	Prba.g_01415	Prau.g_00938
OG0001375	Prba.g_01414	Prau.g_00939
OG0001376	Prba.g_01254	Prau.g_01098
OG0001377	Prba.g_01253	Prau.g_01099
OG0001378	Prba.g_00750	Prau.g_01141
OG0001380	Prba.g_00208	Prau.g_01397
OG0001381	Prba.g_00202	Prau.g_01403
OG0001382	Prba.g_00277	Prau.g_01640
OG0001384	Prba.g_01567	Prau.g_00788
OG0001384	Prba.g_00301	Prau.g_01618
OG0001385	Prba.g_01426	Prau.g_00927
OG0001386	Prba.g_01425	Prau.g_00928
OG0001387	Prba.g_01424	Prau.g_00929
OG0001388	Prba.g_01421	Prau.g_00932
OG0001389	Prba.g_01420	Prau.g_00933
OG0001390	Prba.g_01419	Prau.g_00934
OG0001391	Prba.g_01418	Prau.g_00935
OG0001392	Prba.g_01417	Prau.g_00936
OG0001393	Prba.g_01416	Prau.g_00937
OG0001395	Prba.g_01277	Prau.g_01076
OG0001397	Prba.g_00698	Prau.g_01546
OG0001398	Prba.g_00265	Prau.g_01653
OG0001399	Prba.g_00374	Prau.g_01811
OG0001404	Prba.g_01856	Prau.g_00070
OG0001405	Prba.g_00542	Prau.g_00328
OG0001406	Prba.g_01255	Prau.g_01097
OG0001407	Prba.g_01242	Prau.g_01110
OG0001408	Prba.g_01237	Prau.g_01115
OG0001409	Prba.g_00056	Prau.g_01213
OG0001410	Prba.g_00212	Prau.g_01393
OG0001411	Prba.g_00151	Prau.g_01452
OG0001413	Prba.g_00303	Prau.g_01616
OG0001414	Prba.g_00448	Prau.g_00230
OG0001415	Prba.g_00450	Prau.g_00232
OG0001416	Prba.g_01002	Prau.g_00500
OG0001417	Prba.g_00992	Prau.g_00511
OG0001418	Prba.g_01633	Prau.g_00724
OG0001419	Prba.g_01241	Prau.g_01111
OG0001420	Prba.g_00741	Prau.g_01150
OG0001421	Prba.g_00297	Prau.g_01622
OG0001422	Prba.g_00272	Prau.g_01645
OG0001424	Prba.g_01226	Prau.g_01126
OG0001428	Prba.g_00628	Prau.g_00173
OG0001429	Prba.g_01509	Prau.g_00844
OG0001430	Prba.g_01161	Prau.g_01341
OG0001431	Prba.g_01164	Prau.g_01344
OG0001432	Prba.g_00305	Prau.g_01614
OG0001434	Prba.g_01376	Prau.g_00976
OG0001437	Prba.g_00449	Prau.g_00231
OG0001439	Prba.g_00523	Prau.g_00309
OG0001440	Prba.g_01041	Prau.g_00432
OG0001441	Prba.g_00940	Prau.g_00562
OG0001442	Prba.g_01564	Prau.g_00791
OG0001446	Prba.g_01867	Prau.g_00080
OG0001447	Prba.g_01914	Prau.g_00127
OG0001448	Prba.g_00860	Prau.g_00369
OG0001449	Prba.g_00896	Prau.g_00405
OG0001450	Prba.g_01630	Prau.g_00727
OG0001451	Prba.g_01438	Prau.g_00915
OG0001452	Prba.g_01408	Prau.g_00944
OG0001453	Prba.g_01315	Prau.g_01037
OG0001454	Prba.g_01227	Prau.g_01125
OG0001455	Prba.g_00727	Prau.g_01162
OG0001456	Prba.g_00087	Prau.g_01184
OG0001457	Prba.g_00086	Prau.g_01185
OG0001458	Prba.g_00085	Prau.g_01186
OG0001462	Prba.g_01827	Prau.g_00033
OG0001463	Prba.g_00503	Prau.g_00288
OG0001464	Prba.g_00545	Prau.g_00331
OG0001465	Prba.g_01615	Prau.g_00742
OG0001466	Prba.g_01565	Prau.g_00790
OG0001468	Prba.g_01250	Prau.g_01102
OG0001469	Prba.g_01145	Prau.g_01325
OG0001469	Prba.g_00249	Prau.g_01677
OG0001471	Prba.g_00302	Prau.g_01617
OG0001472	Prba.g_00295	Prau.g_01624
OG0001473	Prba.g_00787	Prau.g_01944
OG0001474	Prba.g_00556	Prau.g_00342
OG0001475	Prba.g_00162	Prau.g_01474
OG0001479	Prba.g_00553	Prau.g_00339
OG0001480	Prba.g_00862	Prau.g_00371
OG0001481	Prba.g_00867	Prau.g_00376
OG0001482	Prba.g_01004	Prau.g_00498
OG0001483	Prba.g_00242	Prau.g_01666
OG0001485	Prba.g_00261	Prau.g_01658
OG0001490	Prba.g_01833	Prau.g_00046
OG0001490	Prba.g_01044	Prau.g_00429, Prau.g_00422
OG0001491	Prba.g_01514	Prau.g_00839
OG0001492	Prba.g_00016	Prau.g_01253
OG0001493	Prba.g_00008	Prau.g_01261
OG0001499	Prba.g_01849	Prau.g_00062
OG0001500	Prba.g_00481	Prau.g_00265
OG0001501	Prba.g_01612	Prau.g_00745
OG0001502	Prba.g_01529	Prau.g_00824
OG0001503	Prba.g_00090	Prau.g_01181
OG0001506	Prba.g_00347	Prau.g_01572
OG0001507	Prba.g_00250	Prau.g_01664
OG0001508	Prba.g_00174	Prau.g_01462
OG0001520	Prba.g_00888	Prau.g_00397
OG0001521	Prba.g_01555	Prau.g_00799
OG0001522	Prba.g_01466	Prau.g_00886
OG0001523	Prba.g_00093	Prau.g_01178
OG0001524	Prba.g_00092	Prau.g_01179
OG0001525	Prba.g_00286	Prau.g_01633
OG0001526	Prba.g_00355	Prau.g_01272
OG0001547	Prba.g_01527	Prau.g_00826
OG0001548	Prba.g_01523	Prau.g_00830
OG0001549	Prba.g_01440	Prau.g_00913
OG0001550	Prba.g_00724	Prau.g_01165
OG0001551	Prba.g_00088	Prau.g_01183
OG0001552	Prba.g_01082	Prau.g_01270
OG0001553	Prba.g_00716	Prau.g_01525
OG0001554	Prba.g_00296	Prau.g_01623
OG0001555	Prba.g_00281	Prau.g_01637
OG0001564	Prba.g_00133	Prau.g_01501
OG0001565	Prba.g_01042	Prau.g_00457, Prau.g_00431
OG0001566	Prba.g_01641	Prau.g_00716
OG0001567	Prba.g_01528	Prau.g_00825
OG0001568	Prba.g_01526	Prau.g_00827
OG0001569	Prba.g_01215	Prau.g_01137
OG0001570	Prba.g_00738	Prau.g_01152
OG0001571	Prba.g_00731	Prau.g_01159
OG0001581	Prba.g_01932	Prau.g_00145
OG0001582	Prba.g_00993	Prau.g_00510
OG0001583	Prba.g_01515	Prau.g_00838
OG0001584	Prba.g_01364	Prau.g_00988
OG0001585	Prba.g_01140	Prau.g_01323
OG0001587	Prba.g_00353	Prau.g_01791
OG0001595	Prba.g_01855	Prau.g_00069
OG0001596	Prba.g_01863	Prau.g_00076
OG0001597	Prba.g_00855	Prau.g_00364
OG0001599	Prba.g_01001	Prau.g_00502
OG0001600	Prba.g_00950	Prau.g_00552
OG0001601	Prba.g_01643	Prau.g_00714
OG0001602	Prba.g_01616	Prau.g_00741
OG0001603	Prba.g_01513	Prau.g_00840
OG0001604	Prba.g_01387	Prau.g_00964
OG0001605	Prba.g_01296	Prau.g_01057
OG0001606	Prba.g_01235	Prau.g_01117
OG0001607	Prba.g_00091	Prau.g_01180
OG0001608	Prba.g_00205	Prau.g_01400
OG0001609	Prba.g_00349	Prau.g_01570
OG0001610	Prba.g_00346	Prau.g_01573
OG0001611	Prba.g_00283	Prau.g_01635
OG0001612	Prba.g_00259	Prau.g_01659
OG0001613	Prba.g_01058	Prau.g_01888
OG0001626	Prba.g_01557	Prau.g_00797
OG0001627	Prba.g_01550	Prau.g_00805
OG0001628	Prba.g_01545	Prau.g_00811
OG0001629	Prba.g_01544	Prau.g_00812
OG0001630	Prba.g_01406	Prau.g_00947
OG0001631	Prba.g_01245	Prau.g_01107
OG0001632	Prba.g_01139	Prau.g_01322
OG0001633	Prba.g_00199	Prau.g_01406
OG0001648	Prba.g_00866	Prau.g_00375
OG0001649	Prba.g_01244	Prau.g_01108
OG0001651	Prba.g_00285	Prau.g_01634
OG0001661	Prba.g_00921, Prba.g_01046	Prau.g_00440
OG0001662	Prba.g_00744	Prau.g_01147
OG0001663	Prba.g_00081	Prau.g_01190
OG0001664	Prba.g_01124	Prau.g_01336
OG0001665	Prba.g_01127	Prau.g_01339
OG0001667	Prba.g_01169	Prau.g_01348
OG0001685	Prba.g_01436	Prau.g_00917
OG0001686	Prba.g_01297	Prau.g_01056
OG0001687	Prba.g_01251	Prau.g_01101
OG0001688	Prba.g_01246	Prau.g_01106
OG0001689	Prba.g_00777	Prau.g_01934
OG0001696	Prba.g_01437	Prau.g_00916
OG0001697	Prba.g_01428	Prau.g_00925
OG0001698	Prba.g_01247	Prau.g_01105
OG0001699	Prba.g_00241	Prau.g_01683, Prau.g_01667
OG0001701	Prba.g_00356	Prau.g_01793
OG0001705	Prba.g_00897	Prau.g_00406
OG0001708	Prba.g_00082	Prau.g_01189
OG0001709	Prba.g_00117	Prau.g_01477
OG0001710	Prba.g_00375	Prau.g_01812
OG0001712	Prba.g_00917	Prau.g_00418
OG0001718	Prba.g_00856	Prau.g_00365
OG0001719	Prba.g_00885	Prau.g_00394
OG0001720	Prba.g_01173	Prau.g_01351
OG0001721	Prba.g_01553	Prau.g_00802
OG0001723	Prba.g_01137	Prau.g_01299
OG0001724	Prba.g_00246	Prau.g_01310
OG0001725	Prba.g_00883	Prau.g_00392
OG0001726	Prba.g_00914	Prau.g_00415
OG0001742	Prba.g_00870	Prau.g_00379
OG0001743	Prba.g_00746	Prau.g_01145
OG0001744	Prba.g_01178	Prau.g_01356
OG0001745	Prba.g_00306	Prau.g_01613
OG0001772	Prba.g_00898	Prau.g_00407
OG0001774	Prba.g_01640	Prau.g_00717
OG0001775	Prba.g_01239	Prau.g_01113
OG0001776	Prba.g_00748	Prau.g_01143
OG0001778	Prba.g_01163	Prau.g_01343
OG0001779	Prba.g_01179	Prau.g_01357
OG0001781	Prba.g_00271	Prau.g_01646
OG0001819	Prba.g_00886	Prau.g_00395
OG0001821	Prba.g_01552	Prau.g_00803
OG0001822	Prba.g_01531	Prau.g_00822
OG0001823	Prba.g_01435	Prau.g_00918
OG0001824	Prba.g_01298	Prau.g_01055
OG0001825	Prba.g_01238	Prau.g_01114
OG0001826	Prba.g_01236	Prau.g_01116
OG0001827	Prba.g_01233	Prau.g_01119
OG0001828	Prba.g_00751	Prau.g_01140
OG0001829	Prba.g_00747	Prau.g_01144
OG0001830	Prba.g_00728	Prau.g_01161
OG0001831	Prba.g_00098	Prau.g_01173
OG0001832	Prba.g_01158	Prau.g_01333
OG0001833	Prba.g_00197	Prau.g_01408
OG0001834	Prba.g_00141, Prba.g_00142	Prau.g_01454
OG0001919	Prba.g_00893	Prau.g_00402
OG0001920	Prba.g_01611	Prau.g_00746
OG0001921	Prba.g_01433	Prau.g_00920
OG0001922	Prba.g_01207	Prau.g_01386
OG0001982	Prba.g_00861	Prau.g_00370
OG0001983	Prba.g_01569	Prau.g_00786
OG0001984	Prba.g_01522	Prau.g_00831
OG0001985	Prba.g_01429	Prau.g_00924
OG0001986	Prba.g_01311	Prau.g_01041
OG0001988	Prba.g_01209	Prau.g_01387
OG0001989	Prba.g_00207	Prau.g_01398
OG0001992	Prba.g_01542	Prau.g_00815
OG0002026	Prba.g_00892	Prau.g_00401
OG0002027	Prba.g_01431	Prau.g_00922
OG0002028	Prba.g_01303	Prau.g_01050
OG0002031	Prba.g_00263	Prau.g_01656
OG0002032	Prba.g_00827	Prau.g_01984
OG0002034	Prba.g_00005	Prau.g_01264
OG0002057	Prba.g_01898	Prau.g_00111
OG0002058	Prba.g_00636	Prau.g_00181
OG0002059	Prba.g_00857	Prau.g_00366
OG0002060	Prba.g_00859	Prau.g_00368
OG0002061	Prba.g_00895	Prau.g_00404
OG0002063	Prba.g_00903	Prau.g_01671
OG0002064	Prba.g_00995	Prau.g_00508
OG0002065	Prba.g_01756	Prau.g_00599
OG0002066	Prba.g_01750	Prau.g_00605
OG0002067	Prba.g_01595	Prau.g_00754
OG0002068	Prba.g_01560	Prau.g_00794
OG0002069	Prba.g_01559	Prau.g_00795
OG0002070	Prba.g_01530	Prau.g_00823
OG0002071	Prba.g_01524	Prau.g_00829
OG0002072	Prba.g_01516	Prau.g_00837
OG0002073	Prba.g_01494	Prau.g_00859
OG0002074	Prba.g_01442	Prau.g_00911
OG0002075	Prba.g_01430	Prau.g_00923
OG0002076	Prba.g_01383	Prau.g_00968
OG0002077	Prba.g_01302	Prau.g_01051
OG0002078	Prba.g_01299	Prau.g_01054
OG0002079	Prba.g_01294	Prau.g_01059
OG0002080	Prba.g_01276	Prau.g_01077
OG0002081	Prba.g_01252	Prau.g_01100
OG0002082	Prba.g_01243	Prau.g_01109
OG0002083	Prba.g_01231	Prau.g_01121
OG0002084	Prba.g_01230	Prau.g_01122
OG0002085	Prba.g_01224	Prau.g_01128
OG0002086	Prba.g_01219	Prau.g_01133
OG0002087	Prba.g_01218	Prau.g_01134
OG0002088	Prba.g_01217	Prau.g_01135
OG0002090	Prba.g_00725	Prau.g_01164
OG0002091	Prba.g_00089	Prau.g_01182
OG0002093	Prba.g_01134	Prau.g_01317
OG0002094	Prba.g_01170	Prau.g_01349
OG0002095	Prba.g_01176	Prau.g_01354
OG0002099	Prba.g_00299	Prau.g_01620
OG0002100	Prba.g_00290	Prau.g_01629
OG0002101	Prba.g_00287	Prau.g_01632
OG0002102	Prba.g_00282	Prau.g_01636
OG0002103	Prba.g_00280	Prau.g_01638
OG0002104	Prba.g_00278	Prau.g_01639
OG0002105	Prba.g_00615	Prau.g_01737
OG0002112	Prba.g_00908	Prau.g_00409
OG0002146	Prba.g_00965	Prau.g_00537
OG0002147	Prba.g_01610	Prau.g_00747
OG0002148	Prba.g_01566	Prau.g_00789
OG0002149	Prba.g_01546	Prau.g_00810
OG0002150	Prba.g_01301	Prau.g_01052
OG0002151	Prba.g_00726	Prau.g_01163
OG0002152	Prba.g_01160	Prau.g_01340
OG0002153	Prba.g_01300	Prau.g_01053
OG0002157	Prba.g_00909	Prau.g_00410
OG0002158	Prba.g_00907	Prau.g_00408
OG0002215	Prba.g_01568	Prau.g_00787
OG0002216	Prba.g_01561	Prau.g_01306
OG0002217	Prba.g_01511	Prau.g_00842
OG0002218	Prba.g_01434	Prau.g_00919
OG0002219	Prba.g_00742	Prau.g_01149
OG0002220	Prba.g_01146, Prba.g_01129	Prau.g_01699
OG0002221	Prba.g_01177	Prau.g_01355
OG0002222	Prba.g_00274	Prau.g_01643
OG0002224	Prba.g_00881	Prau.g_00390
OG0002226	Prba.g_01596	Prau.g_00753
OG0002262	Prba.g_01835	Prau.g_00048
OG0002263	Prba.g_01549	Prau.g_00806
OG0002265	Prba.g_00722	Prau.g_01167
OG0002266	Prba.g_01125	Prau.g_01337
OG0002267	Prba.g_01152	Prau.g_01326
OG0002268	Prba.g_01154	Prau.g_01328
OG0002269	Prba.g_01156	Prau.g_01329
OG0002272	Prba.g_00102	Prau.g_01169
OG0002310	Prba.g_00871	Prau.g_00380
OG0002313	Prba.g_01525	Prau.g_00828
OG0002314	Prba.g_01432	Prau.g_00921
OG0002317	Prba.g_00739	Prau.g_01151
OG0002318	Prba.g_00736	Prau.g_01154
OG0002319	Prba.g_00912	Prau.g_00413
OG0002320	Prba.g_01162	Prau.g_01342
OG0002322	Prba.g_00288	Prau.g_01631
OG0002323	Prba.g_00264	Prau.g_01654
OG0002324	Prba.g_00252	Prau.g_01661
OG0002361	Prba.g_00559	Prau.g_00345
OG0002362	Prba.g_00894	Prau.g_00403
OG0002363	Prba.g_01034	Prau.g_00469
OG0002365	Prba.g_00916	Prau.g_00417
OG0002366	Prba.g_01147	Prau.g_01290
OG0002367	Prba.g_01159	Prau.g_01334
OG0002368	Prba.g_01180	Prau.g_01358
OG0002370	Prba.g_00692	Prau.g_01552
OG0002371	Prba.g_00304	Prau.g_01615
OG0002378	Prba.g_00100	Prau.g_01171
OG0002413	Prba.g_00733	Prau.g_01157
OG0002414	Prba.g_00732	Prau.g_01158
OG0002415	Prba.g_00723	Prau.g_01166
OG0002419	Prba.g_01153	Prau.g_01305, Prau.g_01327
OG0002422	Prba.g_01831	Prau.g_01304
OG0002428	Prba.g_00889	Prau.g_00398
OG0002478	Prba.g_00920	Prau.g_00421
OG0002479	Prba.g_01096	Prau.g_01312
OG0002481	Prba.g_00257	Prau.g_01706
OG0002482	Prba.g_00884	Prau.g_00393
OG0002484	Prba.g_00915	Prau.g_00416
OG0002485	Prba.g_00911	Prau.g_00412
OG0002489	Prba.g_00910	Prau.g_00411
OG0002550	Prba.g_01043	Prau.g_00456
OG0002551	Prba.g_01213	Prau.g_01139
OG0002553	Prba.g_00879	Prau.g_00388
OG0002560	Prba.g_00890	Prau.g_00399
OG0002618	Prba.g_00904	Prau.g_01673
OG0002620	Prba.g_00887	Prau.g_00396
OG0002623	Prba.g_00253	Prau.g_01660
OG0002624	Prba.g_00863	Prau.g_00372
OG0002625	Prba.g_00875	Prau.g_00384
OG0002651	Prba.g_00150	Prau.g_01490
OG0002688	Prba.g_00238	Prau.g_01670
OG0002689	Prba.g_00906	Prau.g_01675
OG0002690	Prba.g_00239	Prau.g_01669
OG0002693	Prba.g_01098	Prau.g_00748
OG0002769	Prba.g_00240	Prau.g_01668
OG0002782	Prba.g_00918	Prau.g_00419
OG0002889	Prba.g_00791	Prau.g_01948
OG0003015	Prba.g_00247	Prau.g_01678
OG0003156	Prba.g_00919	Prau.g_00420
OG0003180	Prba.g_01105	Prau.g_01313
OG0003220	Prba.g_01045	Prau.g_00435
OG0003374	Prba.g_00902	Prau.g_00439
