Orthogroup	Syai	Syac
OG0001154	Syai.g_00901	Syac.g_01671
OG0001155	Syai.g_02298	Syac.g_00621
OG0001156	Syai.g_02301	Syac.g_00618
OG0001157	Syai.g_02302	Syac.g_00617
OG0001158	Syai.g_02303	Syac.g_00616
OG0001159	Syai.g_02304	Syac.g_00615
OG0001160	Syai.g_02355	Syac.g_00570
OG0001161	Syai.g_02803	Syac.g_02385
OG0001162	Syai.g_01374	Syac.g_01307
OG0001163	Syai.g_02363	Syac.g_00562
OG0001164	Syai.g_02369	Syac.g_00556
OG0001165	Syai.g_02374	Syac.g_00551
OG0001166	Syai.g_02400	Syac.g_00520
OG0001167	Syai.g_02254	Syac.g_00667
OG0001168	Syai.g_02256	Syac.g_00665
OG0001169	Syai.g_02258	Syac.g_00663
OG0001170	Syai.g_02260	Syac.g_00661
OG0001171	Syai.g_02270	Syac.g_00650
OG0001172	Syai.g_00323	Syac.g_02187
OG0001173	Syai.g_00324	Syac.g_02186
OG0001174	Syai.g_00332	Syac.g_02178
OG0001175	Syai.g_00333	Syac.g_02177
OG0001176	Syai.g_00352	Syac.g_02141
OG0001177	Syai.g_00350	Syac.g_02143
OG0001178	Syai.g_02383	Syac.g_00539
OG0001179	Syai.g_00385	Syac.g_02112
OG0001180	Syai.g_00410	Syac.g_02087
OG0001181	Syai.g_00414	Syac.g_02083
OG0001182	Syai.g_00423	Syac.g_02074
OG0001183	Syai.g_00429	Syac.g_02070
OG0001184	Syai.g_00156	Syac.g_00186
OG0001185	Syai.g_00117	Syac.g_00162
OG0001186	Syai.g_00084	Syac.g_00082
OG0001187	Syai.g_00081	Syac.g_00085
OG0001188	Syai.g_00078	Syac.g_00076
OG0001189	Syai.g_00061	Syac.g_00054
OG0001190	Syai.g_02776	Syac.g_02353
OG0001191	Syai.g_02788	Syac.g_02368
OG0001192	Syai.g_02793	Syac.g_02374
OG0001193	Syai.g_02835	Syac.g_02406
OG0001194	Syai.g_02838	Syac.g_02408
OG0001195	Syai.g_02839	Syac.g_02409
OG0001196	Syai.g_02913	Syac.g_02477
OG0001197	Syai.g_02915	Syac.g_02479
OG0001198	Syai.g_02930	Syac.g_02491
OG0001199	Syai.g_02480	Syac.g_00445
OG0001200	Syai.g_02482	Syac.g_00443
OG0001202	Syai.g_02674	Syac.g_02285
OG0001203	Syai.g_00540	Syac.g_01967
OG0001204	Syai.g_00312	Syac.g_02200
OG0001205	Syai.g_02212	Syac.g_00706
OG0001206	Syai.g_00853	Syac.g_01715
OG0001207	Syai.g_00629	Syac.g_01915
OG0001208	Syai.g_00640	Syac.g_01902
OG0001209	Syai.g_00711	Syac.g_01833
OG0001210	Syai.g_00720	Syac.g_01826
OG0001211	Syai.g_00735	Syac.g_01809
OG0001212	Syai.g_00799	Syac.g_01751
OG0001213	Syai.g_01082	Syac.g_00968
OG0001214	Syai.g_01106	Syac.g_00981
OG0001215	Syai.g_01958	Syac.g_00919
OG0001216	Syai.g_01388	Syac.g_01285
OG0001217	Syai.g_01185	Syac.g_01043
OG0001218	Syai.g_00893	Syac.g_01679
OG0001220	Syai.g_02087	Syac.g_00813
OG0001221	Syai.g_01284	Syac.g_01379
OG0001223	Syai.g_01463	Syac.g_01215
OG0001224	Syai.g_02011	Syac.g_00880
OG0001225	Syai.g_02009	Syac.g_00882
OG0001226	Syai.g_01154	Syac.g_01026
OG0001227	Syai.g_02806	Syac.g_02387
OG0001228	Syai.g_02218	Syac.g_00700
OG0001229	Syai.g_01986	Syac.g_00906
OG0001230	Syai.g_00964	Syac.g_01621
OG0001231	Syai.g_00017	Syac.g_00017
OG0001232	Syai.g_02410	Syac.g_00509
OG0001233	Syai.g_02261	Syac.g_00660
OG0001234	Syai.g_00337	Syac.g_02173
OG0001235	Syai.g_00343	Syac.g_02147
OG0001236	Syai.g_00159	Syac.g_00189
OG0001237	Syai.g_00137	Syac.g_00184
OG0001238	Syai.g_02789	Syac.g_02369
OG0001240	Syai.g_02527	Syac.g_00411
OG0001241	Syai.g_02537	Syac.g_00402
OG0001242	Syai.g_02566	Syac.g_00370
OG0001243	Syai.g_02573	Syac.g_00363
OG0001244	Syai.g_02605	Syac.g_00333
OG0001245	Syai.g_02091	Syac.g_01064
OG0001246	Syai.g_00666	Syac.g_01876
OG0001247	Syai.g_01380	Syac.g_01303
OG0001248	Syai.g_01377	Syac.g_01306
OG0001249	Syai.g_00464	Syac.g_02029
OG0001250	Syai.g_02053	Syac.g_00838
OG0001251	Syai.g_02845	Syac.g_02415
OG0001252	Syai.g_02018	Syac.g_00874
OG0001254	Syai.g_01744	Syac.g_01465
OG0001255	Syai.g_01915	Syac.g_01957
OG0001256	Syai.g_02362	Syac.g_00563
OG0001258	Syai.g_02372	Syac.g_00553
OG0001259	Syai.g_02259	Syac.g_00662
OG0001260	Syai.g_02281	Syac.g_00640
OG0001262	Syai.g_00063	Syac.g_00056
OG0001263	Syai.g_02576	Syac.g_00360
OG0001265	Syai.g_02563	Syac.g_00372
OG0001266	Syai.g_02679	Syac.g_02289
OG0001267	Syai.g_00259	Syac.g_02253
OG0001268	Syai.g_00492	Syac.g_02014
OG0001269	Syai.g_01699	Syac.g_01960
OG0001270	Syai.g_02231	Syac.g_00690
OG0001271	Syai.g_00862	Syac.g_01703
OG0001272	Syai.g_00644	Syac.g_01898
OG0001273	Syai.g_01099	Syac.g_00974
OG0001274	Syai.g_02706	Syac.g_02323
OG0001275	Syai.g_01447	Syac.g_01228
OG0001276	Syai.g_01431	Syac.g_01244
OG0001277	Syai.g_02899	Syac.g_02463
OG0001278	Syai.g_01799	Syac.g_01517
OG0001279	Syai.g_00991	Syac.g_01605
OG0001280	Syai.g_02176	Syac.g_00731
OG0001281	Syai.g_02186	Syac.g_00721
OG0001282	Syai.g_00627	Syac.g_01917
OG0001283	Syai.g_02908	Syac.g_02472
OG0001284	Syai.g_02338	Syac.g_00586
OG0001285	Syai.g_02866	Syac.g_01060
OG0001286	Syai.g_00408	Syac.g_02089
OG0001287	Syai.g_00109	Syac.g_00154
OG0001289	Syai.g_02504	Syac.g_00426
OG0001291	Syai.g_02587	Syac.g_00349
OG0001292	Syai.g_00306	Syac.g_02205
OG0001293	Syai.g_00285	Syac.g_02226
OG0001294	Syai.g_01242	Syac.g_01411
OG0001295	Syai.g_00722	Syac.g_01824
OG0001296	Syai.g_00672	Syac.g_01870
OG0001297	Syai.g_00676	Syac.g_01866
OG0001298	Syai.g_00773	Syac.g_01774
OG0001299	Syai.g_01236	Syac.g_01417
OG0001300	Syai.g_01982	Syac.g_00910
OG0001301	Syai.g_01995	Syac.g_00897
OG0001302	Syai.g_01142	Syac.g_01012
OG0001303	Syai.g_01559	Syac.g_01137
OG0001304	Syai.g_01418	Syac.g_01257
OG0001305	Syai.g_02001	Syac.g_00890
OG0001306	Syai.g_02160	Syac.g_00749
OG0001307	Syai.g_01717	Syac.g_02156
OG0001309	Syai.g_00682	Syac.g_01860
OG0001311	Syai.g_01429	Syac.g_01246
OG0001312	Syai.g_01549	Syac.g_01147
OG0001314	Syai.g_01341, Syai.g_01810	Syac.g_00460
OG0001315	Syai.g_00427	Syac.g_02072
OG0001316	Syai.g_02593	Syac.g_00342
OG0001317	Syai.g_00534	Syac.g_01971
OG0001318	Syai.g_00293	Syac.g_02218
OG0001319	Syai.g_00270	Syac.g_02242
OG0001321	Syai.g_02195	Syac.g_00712
OG0001322	Syai.g_02194	Syac.g_00713
OG0001323	Syai.g_00685	Syac.g_01857
OG0001324	Syai.g_01983	Syac.g_00909
OG0001325	Syai.g_01392	Syac.g_01281
OG0001326	Syai.g_02856	Syac.g_02420
OG0001328	Syai.g_01278	Syac.g_01385
OG0001330	Syai.g_02167	Syac.g_00738
OG0001332	Syai.g_02293	Syac.g_00625
OG0001333	Syai.g_02255	Syac.g_00666
OG0001334	Syai.g_00438	Syac.g_02061
OG0001335	Syai.g_00439	Syac.g_02060
OG0001336	Syai.g_02909	Syac.g_02473
OG0001337	Syai.g_00434	Syac.g_02064
OG0001337	Syai.g_00452	Syac.g_02040
OG0001338	Syai.g_00448	Syac.g_02048
OG0001338	Syai.g_01658	Syac.g_02022
OG0001338	Syai.g_00456	Syac.g_02037
OG0001339	Syai.g_02539	Syac.g_00400
OG0001340	Syai.g_00453	Syac.g_02039
OG0001343	Syai.g_02842	Syac.g_02413
OG0001344	Syai.g_02139	Syac.g_00774
OG0001345	Syai.g_02110	Syac.g_00803
OG0001346	Syai.g_02180	Syac.g_00728
OG0001347	Syai.g_02766	Syac.g_00228
OG0001348	Syai.g_02033	Syac.g_00857
OG0001349	Syai.g_02417	Syac.g_00504
OG0001352	Syai.g_00700	Syac.g_01842
OG0001353	Syai.g_02042	Syac.g_00850
OG0001354	Syai.g_01477	Syac.g_01201
OG0001355	Syai.g_01698	Syac.g_01823
OG0001357	Syai.g_00918, Syai.g_01612	Syac.g_01943
OG0001359	Syai.g_02841	Syac.g_02412
OG0001360	Syai.g_02107	Syac.g_00805
OG0001361	Syai.g_02113	Syac.g_00800
OG0001362	Syai.g_00938	Syac.g_01649
OG0001363	Syai.g_00936	Syac.g_01651
OG0001364	Syai.g_00173	Syac.g_00204
OG0001366	Syai.g_02403	Syac.g_00517
OG0001370	Syai.g_02317	Syac.g_01294
OG0001370	Syai.g_02865	Syac.g_02438
OG0001373	Syai.g_02855	Syac.g_02419
OG0001374	Syai.g_02863	Syac.g_02427
OG0001375	Syai.g_02843	Syac.g_02414
OG0001376	Syai.g_02795	Syac.g_02376
OG0001377	Syai.g_02794	Syac.g_02375
OG0001378	Syai.g_02232	Syac.g_00689
OG0001379	Syai.g_02169	Syac.g_00736
OG0001380	Syai.g_01168	Syac.g_01589
OG0001381	Syai.g_01723	Syac.g_02162
OG0001385	Syai.g_02852	Syac.g_02416
OG0001386	Syai.g_02853	Syac.g_02417
OG0001387	Syai.g_02854	Syac.g_02418
OG0001388	Syai.g_02857	Syac.g_02421
OG0001389	Syai.g_02858	Syac.g_02422
OG0001390	Syai.g_02859	Syac.g_02423
OG0001391	Syai.g_02860	Syac.g_02424
OG0001392	Syai.g_02861	Syac.g_02425
OG0001393	Syai.g_02862	Syac.g_02426
OG0001394	Syai.g_01290	Syac.g_01373
OG0001395	Syai.g_01410	Syac.g_01262
OG0001396	Syai.g_02765	Syac.g_00229
OG0001398	Syai.g_01587	Syac.g_01120
OG0001400	Syai.g_02602, Syai.g_01928	Syac.g_00336
OG0001401	Syai.g_02046, Syai.g_02047	Syac.g_00844, Syac.g_00845
OG0001402	Syai.g_01070	Syac.g_00957
OG0001404	Syai.g_02473	Syac.g_00451
OG0001405	Syai.g_00441	Syac.g_02058
OG0001406	Syai.g_02796	Syac.g_02377
OG0001407	Syai.g_00701	Syac.g_01841
OG0001408	Syai.g_01831	Syac.g_01530
OG0001412	Syai.g_02767	Syac.g_00227
OG0001413	Syai.g_01148	Syac.g_01019
OG0001414	Syai.g_01722	Syac.g_02161
OG0001416	Syai.g_02183	Syac.g_00724
OG0001417	Syai.g_01478	Syac.g_01200
OG0001419	Syai.g_00702	Syac.g_01840
OG0001420	Syai.g_00697	Syac.g_01847
OG0001423	Syai.g_02822	Syac.g_00457
OG0001425	Syai.g_02792	Syac.g_02373
OG0001426	Syai.g_00583, Syai.g_00479, Syai.g_01871, Syai.g_02457, Syai.g_01693	Syac.g_00483
OG0001428	Syai.g_02637	Syac.g_00301
OG0001430	Syai.g_02768	Syac.g_02345
OG0001432	Syai.g_01943	Syac.g_01572
OG0001435	Syai.g_01256	Syac.g_01399
OG0001436	Syai.g_00179	Syac.g_00210
OG0001436	Syai.g_00178	Syac.g_00209
OG0001438	Syai.g_00244	Syac.g_00280
OG0001439	Syai.g_00219	Syac.g_00250
OG0001442	Syai.g_01305	Syac.g_01358
OG0001443	Syai.g_02800	Syac.g_02382
OG0001444	Syai.g_02521	Syac.g_00415
OG0001446	Syai.g_00832	Syac.g_01293
OG0001447	Syai.g_02574	Syac.g_00362
OG0001448	Syai.g_02808	Syac.g_01094
OG0001449	Syai.g_00315	Syac.g_02197
OG0001452	Syai.g_00298	Syac.g_02214
OG0001456	Syai.g_02873	Syac.g_02434
OG0001457	Syai.g_02874	Syac.g_02435
OG0001458	Syai.g_02875	Syac.g_02436
OG0001459	Syai.g_01712	Syac.g_01445
OG0001461	Syai.g_01730	Syac.g_02168
OG0001462	Syai.g_00045	Syac.g_00039
OG0001465	Syai.g_01384	Syac.g_01299
OG0001468	Syai.g_01144	Syac.g_01014
OG0001470	Syai.g_02235	Syac.g_00683
OG0001471	Syai.g_00224	Syac.g_00257
OG0001473	Syai.g_01130	Syac.g_01010
OG0001474	Syai.g_00493	Syac.g_02013
OG0001475	Syai.g_02237	Syac.g_00681
OG0001476	Syai.g_02131	Syac.g_00782
OG0001477	Syai.g_01992	Syac.g_00900
OG0001479	Syai.g_00490	Syac.g_02016
OG0001480	Syai.g_02088	Syac.g_00812
OG0001482	Syai.g_01468	Syac.g_01210
OG0001487	Syai.g_00894	Syac.g_01678
OG0001488	Syai.g_02121	Syac.g_00791
OG0001489	Syai.g_00419	Syac.g_02078
OG0001492	Syai.g_01796	Syac.g_01514
OG0001493	Syai.g_01820	Syac.g_01522
OG0001494	Syai.g_02428	Syac.g_00494
OG0001495	Syai.g_00349	Syac.g_02144
OG0001496	Syai.g_01990	Syac.g_00902
OG0001497	Syai.g_01991	Syac.g_00901
OG0001498	Syai.g_00518	Syac.g_01987
OG0001499	Syai.g_00831, Syai.g_01189	Syac.g_01441
OG0001502	Syai.g_02079	Syac.g_00818
OG0001504	Syai.g_01713	Syac.g_01446
OG0001508	Syai.g_02234	Syac.g_00684
OG0001510	Syai.g_00105	Syac.g_00150
OG0001511	Syai.g_02549	Syac.g_00387
OG0001512	Syai.g_00541	Syac.g_01966
OG0001513	Syai.g_00138	Syac.g_00185
OG0001514	Syai.g_01989	Syac.g_00903
OG0001515	Syai.g_01978	Syac.g_00914
OG0001516	Syai.g_01233	Syac.g_01420
OG0001517	Syai.g_00487	Syac.g_02019
OG0001518	Syai.g_02791	Syac.g_02371
OG0001519	Syai.g_02802	Syac.g_02384
OG0001520	Syai.g_00757	Syac.g_01787
OG0001527	Syai.g_00749	Syac.g_01794
OG0001528	Syai.g_02236	Syac.g_00682
OG0001529	Syai.g_00054	Syac.g_00047
OG0001530	Syai.g_02547	Syac.g_00389
OG0001531	Syai.g_00542	Syac.g_01965
OG0001532	Syai.g_01764	Syac.g_01487
OG0001533	Syai.g_00821	Syac.g_01726
OG0001534	Syai.g_01417	Syac.g_01258
OG0001535	Syai.g_01433	Syac.g_01242
OG0001536	Syai.g_01508	Syac.g_01177
OG0001537	Syai.g_01285	Syac.g_01378
OG0001538	Syai.g_01326	Syac.g_01336
OG0001539	Syai.g_01252	Syac.g_01403
OG0001540	Syai.g_02578	Syac.g_00358
OG0001541	Syai.g_02646	Syac.g_02256
OG0001542	Syai.g_02655	Syac.g_02265
OG0001543	Syai.g_02692	Syac.g_02307
OG0001544	Syai.g_02801	Syac.g_02383
OG0001545	Syai.g_02898	Syac.g_02462
OG0001546	Syai.g_00690	Syac.g_01853
OG0001547	Syai.g_01580	Syac.g_01122
OG0001548	Syai.g_01157	Syac.g_01030
OG0001551	Syai.g_02028	Syac.g_00861
OG0001557	Syai.g_01291	Syac.g_01372
OG0001559	Syai.g_02546	Syac.g_00390
OG0001560	Syai.g_02535	Syac.g_00403
OG0001561	Syai.g_01427	Syac.g_01248
OG0001562	Syai.g_01441	Syac.g_01234
OG0001563	Syai.g_00403	Syac.g_02095
OG0001564	Syai.g_02869	Syac.g_02430
OG0001567	Syai.g_01581	Syac.g_01121
OG0001568	Syai.g_01578	Syac.g_01124
OG0001572	Syai.g_00564	Syac.g_01584
OG0001574	Syai.g_00747	Syac.g_01796
OG0001575	Syai.g_00752	Syac.g_01791
OG0001576	Syai.g_00817	Syac.g_01729
OG0001577	Syai.g_02148	Syac.g_00765
OG0001578	Syai.g_01734	Syac.g_01457
OG0001578	Syai.g_01155	Syac.g_01028
OG0001579	Syai.g_00447	Syac.g_02049
OG0001580	Syai.g_02758	Syac.g_02341
OG0001585	Syai.g_01635	Syac.g_01072
OG0001586	Syai.g_02464	Syac.g_00104
OG0001586	Syai.g_02424	Syac.g_00498
OG0001588	Syai.g_00170	Syac.g_00200
OG0001589	Syai.g_02263	Syac.g_00657
OG0001590	Syai.g_01098	Syac.g_00973
OG0001591	Syai.g_01244	Syac.g_01409
OG0001592	Syai.g_02760	Syac.g_02342
OG0001594	Syai.g_02783	Syac.g_02362
OG0001594	Syai.g_00987	Syac.g_01609
OG0001602	Syai.g_01383	Syac.g_01300
OG0001614	Syai.g_00119	Syac.g_00164
OG0001615	Syai.g_00727	Syac.g_01819
OG0001616	Syai.g_01751	Syac.g_01472
OG0001617	Syai.g_01985	Syac.g_00907
OG0001618	Syai.g_01399	Syac.g_01274
OG0001619	Syai.g_01519	Syac.g_01164
OG0001620	Syai.g_00499	Syac.g_02007
OG0001621	Syai.g_00297	Syac.g_02215
OG0001622	Syai.g_02907	Syac.g_02471
OG0001623	Syai.g_00457	Syac.g_02036
OG0001624	Syai.g_02807	Syac.g_02388
OG0001625	Syai.g_00291	Syac.g_02220
OG0001634	Syai.g_01239	Syac.g_01414
OG0001635	Syai.g_00091	Syac.g_00137
OG0001637	Syai.g_02274	Syac.g_00646
OG0001639	Syai.g_02297	Syac.g_00622
OG0001640	Syai.g_02022	Syac.g_00868
OG0001641	Syai.g_01457	Syac.g_01219
OG0001643	Syai.g_01109	Syac.g_00984
OG0001644	Syai.g_01406	Syac.g_01266
OG0001646	Syai.g_01887, Syai.g_01688, Syai.g_00584, Syai.g_01940, Syai.g_01641, Syai.g_01180	Syac.g_00475
OG0001647	Syai.g_00268	Syac.g_02244
OG0001653	Syai.g_02524	Syac.g_00412
OG0001654	Syai.g_02295	Syac.g_00624
OG0001655	Syai.g_02094	Syac.g_00487
OG0001656	Syai.g_00445	Syac.g_02050
OG0001657	Syai.g_02619	Syac.g_00319
OG0001658	Syai.g_02775	Syac.g_02352
OG0001659	Syai.g_01759	Syac.g_01478
OG0001660	Syai.g_00509, Syai.g_02554	Syac.g_00381, Syac.g_01997
OG0001667	Syai.g_01923	Syac.g_00472
OG0001672	Syai.g_02488, Syai.g_02489	Syac.g_00437
OG0001673	Syai.g_00532	Syac.g_01973
OG0001675	Syai.g_01443	Syac.g_01232
OG0001676	Syai.g_00444	Syac.g_02051
OG0001677	Syai.g_00430	Syac.g_02069
OG0001677	Syai.g_01762	Syac.g_01450
OG0001678	Syai.g_00322	Syac.g_02188
OG0001679	Syai.g_00756	Syac.g_01788
OG0001680	Syai.g_02124	Syac.g_00788
OG0001680	Syai.g_02394	Syac.g_00526
OG0001682	Syai.g_01152	Syac.g_00627
OG0001682	Syai.g_01396	Syac.g_01277
OG0001691	Syai.g_01064	Syac.g_00950
OG0001692	Syai.g_00959	Syac.g_01626
OG0001694	Syai.g_00257	Syac.g_02255
OG0001695	Syai.g_02894	Syac.g_02457
OG0001702	Syai.g_02511, Syai.g_02510, Syai.g_02509	Syac.g_00421
OG0001703	Syai.g_00630	Syac.g_01914
OG0001712	Syai.g_01634	Syac.g_01065
OG0001713	Syai.g_02130	Syac.g_00783
OG0001715	Syai.g_01166	Syac.g_01035
OG0001716	Syai.g_02081, Syai.g_02082	Syac.g_00816
OG0001717	Syai.g_02632	Syac.g_00306
OG0001729	Syai.g_00545	Syac.g_01962
OG0001730	Syai.g_00552	Syac.g_01955
OG0001731	Syai.g_02315	Syac.g_00602
OG0001735	Syai.g_02925, Syai.g_01226	Syac.g_01428
OG0001736	Syai.g_00193	Syac.g_00224
OG0001737	Syai.g_00238	Syac.g_00274
OG0001738	Syai.g_00204	Syac.g_00236
OG0001739	Syai.g_02892	Syac.g_02455
OG0001740	Syai.g_02896	Syac.g_02459
OG0001741	Syai.g_01677	Syac.g_01939, Syac.g_00489
OG0001741	Syai.g_01165	Syac.g_01045
OG0001747	Syai.g_02600	Syac.g_00337
OG0001749	Syai.g_00148, Syai.g_00188	Syac.g_00220
OG0001750	Syai.g_02522	Syac.g_00414
OG0001751	Syai.g_00531, Syai.g_01577	Syac.g_01974
OG0001752	Syai.g_02283	Syac.g_00637
OG0001754	Syai.g_02276	Syac.g_00644
OG0001755	Syai.g_00681	Syac.g_01861
OG0001756	Syai.g_02799	Syac.g_02381
OG0001758	Syai.g_01708	Syac.g_01440
OG0001761	Syai.g_01050	Syac.g_00944
OG0001762	Syai.g_01450	Syac.g_01225
OG0001763	Syai.g_01464, Syai.g_01465	Syac.g_01214
OG0001764	Syai.g_01572	Syac.g_01128
OG0001766	Syai.g_00228	Syac.g_00262
OG0001767	Syai.g_00180	Syac.g_00211
OG0001768	Syai.g_02661	Syac.g_02271
OG0001769	Syai.g_01123	Syac.g_00998
OG0001771	Syai.g_01697, Syai.g_01134	Syac.g_00851
OG0001783	Syai.g_00114	Syac.g_00159
OG0001784	Syai.g_02513	Syac.g_00419
OG0001785	Syai.g_02275	Syac.g_00645
OG0001786	Syai.g_02340	Syac.g_00584
OG0001787	Syai.g_00706	Syac.g_01837
OG0001788	Syai.g_00710, Syai.g_00709	Syac.g_01834
OG0001789	Syai.g_02178	Syac.g_00730
OG0001790	Syai.g_02153	Syac.g_00756
OG0001791	Syai.g_02129	Syac.g_00784
OG0001792	Syai.g_01789	Syac.g_01509
OG0001794	Syai.g_01420	Syac.g_01255
OG0001796	Syai.g_01439	Syac.g_01236
OG0001797	Syai.g_01541	Syac.g_01155
OG0001798	Syai.g_01073	Syac.g_00959
OG0001799	Syai.g_01120	Syac.g_00995
OG0001800	Syai.g_00990	Syac.g_01606
OG0001801	Syai.g_00982	Syac.g_01614
OG0001803	Syai.g_02216	Syac.g_00702
OG0001804	Syai.g_00519	Syac.g_01986
OG0001805	Syai.g_00302	Syac.g_02209
OG0001806	Syai.g_00269	Syac.g_02243
OG0001807	Syai.g_00177	Syac.g_00208
OG0001808	Syai.g_00167	Syac.g_00197
OG0001810	Syai.g_02591	Syac.g_00344
OG0001811	Syai.g_02652	Syac.g_02262
OG0001812	Syai.g_02761	Syac.g_02343
OG0001814	Syai.g_02917, Syai.g_02916	Syac.g_02480
OG0001815	Syai.g_02928	Syac.g_02489
OG0001816	Syai.g_01249	Syac.g_01405
OG0001817	Syai.g_01183, Syai.g_00603, Syai.g_01675, Syai.g_01936, Syai.g_01094, Syai.g_01489	Syac.g_02439
OG0001835	Syai.g_00585, Syai.g_01690	Syac.g_01587
OG0001838	Syai.g_00008	Syac.g_00008
OG0001839	Syai.g_00039	Syac.g_00035
OG0001840	Syai.g_00060	Syac.g_00053
OG0001841	Syai.g_00068	Syac.g_00060
OG0001842	Syai.g_02289	Syac.g_00630
OG0001843	Syai.g_00120	Syac.g_00165
OG0001844	Syai.g_00121	Syac.g_00166
OG0001845	Syai.g_00122	Syac.g_00167
OG0001847	Syai.g_02564, Syai.g_02565	Syac.g_00371
OG0001848	Syai.g_02560	Syac.g_00375
OG0001849	Syai.g_02503	Syac.g_00427
OG0001850	Syai.g_02491	Syac.g_00436
OG0001851	Syai.g_02484	Syac.g_00441
OG0001852	Syai.g_02483	Syac.g_00442
OG0001853	Syai.g_02476	Syac.g_00448
OG0001854	Syai.g_00536	Syac.g_01969
OG0001856	Syai.g_02354	Syac.g_00571
OG0001857	Syai.g_02351	Syac.g_00574
OG0001858	Syai.g_02309	Syac.g_00608
OG0001859	Syai.g_00618	Syac.g_01925
OG0001860	Syai.g_00632	Syac.g_01912
OG0001861	Syai.g_00645	Syac.g_01897
OG0001862	Syai.g_00656	Syac.g_01886
OG0001863	Syai.g_00661	Syac.g_01881
OG0001864	Syai.g_00718	Syac.g_01828
OG0001865	Syai.g_00785	Syac.g_01762
OG0001866	Syai.g_00813	Syac.g_01737
OG0001867	Syai.g_01048	Syac.g_00942
OG0001868	Syai.g_02182	Syac.g_00725
OG0001869	Syai.g_02149	Syac.g_00764
OG0001870	Syai.g_02141	Syac.g_00772
OG0001871	Syai.g_02136	Syac.g_00778
OG0001872	Syai.g_01795	Syac.g_01513
OG0001873	Syai.g_01752	Syac.g_01473
OG0001874	Syai.g_01749	Syac.g_01470
OG0001875	Syai.g_01707	Syac.g_01439
OG0001876	Syai.g_01706	Syac.g_01438
OG0001877	Syai.g_01979	Syac.g_00913
OG0001878	Syai.g_01446	Syac.g_01229
OG0001879	Syai.g_01452	Syac.g_01223
OG0001880	Syai.g_01498	Syac.g_01186
OG0001881	Syai.g_01501	Syac.g_01185
OG0001882	Syai.g_01524	Syac.g_01158
OG0001883	Syai.g_01542	Syac.g_01154
OG0001884	Syai.g_01551	Syac.g_01145
OG0001885	Syai.g_01567	Syac.g_01133
OG0001886	Syai.g_01571	Syac.g_01129
OG0001887	Syai.g_01277	Syac.g_01386
OG0001888	Syai.g_01298	Syac.g_01366
OG0001889	Syai.g_01354	Syac.g_01325
OG0001890	Syai.g_02060	Syac.g_00831
OG0001891	Syai.g_02064	Syac.g_00827
OG0001892	Syai.g_02089	Syac.g_00811
OG0001893	Syai.g_01074	Syac.g_00960
OG0001894	Syai.g_01103	Syac.g_00978
OG0001895	Syai.g_00986	Syac.g_01610
OG0001896	Syai.g_02222	Syac.g_00698
OG0001897	Syai.g_00496	Syac.g_02010
OG0001898	Syai.g_00463	Syac.g_02030
OG0001899	Syai.g_00392	Syac.g_02105
OG0001900	Syai.g_00284	Syac.g_02228
OG0001901	Syai.g_00283	Syac.g_02229
OG0001902	Syai.g_00252	Syac.g_00289
OG0001903	Syai.g_00243	Syac.g_00279
OG0001904	Syai.g_00175	Syac.g_00206
OG0001905	Syai.g_00165	Syac.g_00195
OG0001906	Syai.g_02579	Syac.g_00357
OG0001907	Syai.g_02597	Syac.g_00338
OG0001908	Syai.g_02648	Syac.g_02258
OG0001909	Syai.g_02659	Syac.g_02269
OG0001910	Syai.g_02698	Syac.g_02315
OG0001912	Syai.g_02785	Syac.g_02364
OG0001913	Syai.g_02787	Syac.g_02366
OG0001914	Syai.g_01739	Syac.g_01460
OG0001915	Syai.g_02922	Syac.g_02486
OG0001916	Syai.g_00655	Syac.g_01887
OG0001917	Syai.g_01432	Syac.g_01243
OG0001918	Syai.g_01623	Syac.g_01059
OG0001918	Syai.g_02887	Syac.g_02450
OG0001928	Syai.g_02810	Syac.g_01599, Syac.g_01598, Syac.g_01600
OG0001930	Syai.g_02290	Syac.g_00629
OG0001931	Syai.g_02291	Syac.g_00628
OG0001932	Syai.g_00118	Syac.g_00163
OG0001933	Syai.g_02543	Syac.g_00393
OG0001934	Syai.g_02531	Syac.g_00407
OG0001935	Syai.g_02481	Syac.g_00444
OG0001936	Syai.g_01653	Syac.g_01024
OG0001937	Syai.g_02329	Syac.g_00594
OG0001938	Syai.g_00634	Syac.g_01910
OG0001939	Syai.g_01960	Syac.g_00917
OG0001940	Syai.g_00771	Syac.g_01775
OG0001941	Syai.g_02187	Syac.g_00720
OG0001943	Syai.g_01920	Syac.g_01068
OG0001944	Syai.g_01932	Syac.g_01116
OG0001946	Syai.g_01980	Syac.g_00912
OG0001948	Syai.g_01462	Syac.g_01216
OG0001949	Syai.g_01483	Syac.g_01195
OG0001950	Syai.g_01485	Syac.g_01193
OG0001951	Syai.g_01502	Syac.g_01184
OG0001952	Syai.g_01525	Syac.g_01157
OG0001953	Syai.g_01526	Syac.g_01156
OG0001954	Syai.g_01600	Syac.g_01099
OG0001957	Syai.g_01079	Syac.g_00965
OG0001958	Syai.g_01228	Syac.g_01426
OG0001960	Syai.g_00870	Syac.g_01688
OG0001961	Syai.g_00860	Syac.g_01705
OG0001962	Syai.g_01809	Syac.g_02328
OG0001964	Syai.g_00335	Syac.g_02175
OG0001965	Syai.g_01131	Syac.g_01011
