Orthogroup	Syai	Syae
OG0001146	Syai.g_02185	Syae.g_00968
OG0001147	Syai.g_00869	Syae.g_02536
OG0001148	Syai.g_00626	Syae.g_02297
OG0001149	Syai.g_00625	Syae.g_02296
OG0001150	Syai.g_00624	Syae.g_02295
OG0001151	Syai.g_00611	Syae.g_02282
OG0001152	Syai.g_00610	Syae.g_02281
OG0001153	Syai.g_00903	Syae.g_02613
OG0001155	Syai.g_02298	Syae.g_01083
OG0001156	Syai.g_02301	Syae.g_01093
OG0001157	Syai.g_02302	Syae.g_01094
OG0001158	Syai.g_02303	Syae.g_01100
OG0001159	Syai.g_02304	Syae.g_01103
OG0001160	Syai.g_02355	Syae.g_01142
OG0001161	Syai.g_02803	Syae.g_01597
OG0001162	Syai.g_01374	Syae.g_00487
OG0001163	Syai.g_02363	Syae.g_01150
OG0001164	Syai.g_02369	Syae.g_01156
OG0001165	Syai.g_02374	Syae.g_01161
OG0001166	Syai.g_02400	Syae.g_01186
OG0001167	Syai.g_02254	Syae.g_01031
OG0001168	Syai.g_02256	Syae.g_01033
OG0001169	Syai.g_02258	Syae.g_01035
OG0001170	Syai.g_02260	Syae.g_01037
OG0001171	Syai.g_02270	Syae.g_01047
OG0001172	Syai.g_00323	Syae.g_02036
OG0001173	Syai.g_00324	Syae.g_02037
OG0001174	Syai.g_00332	Syae.g_02045
OG0001175	Syai.g_00333	Syae.g_02046
OG0001176	Syai.g_00352	Syae.g_02076
OG0001177	Syai.g_00350	Syae.g_02073
OG0001178	Syai.g_02383	Syae.g_01168
OG0001179	Syai.g_00385	Syae.g_02106
OG0001180	Syai.g_00410	Syae.g_02130
OG0001181	Syai.g_00414	Syae.g_02134
OG0001182	Syai.g_00423	Syae.g_02143
OG0001183	Syai.g_00429	Syae.g_02147
OG0001184	Syai.g_00156	Syae.g_01862
OG0001185	Syai.g_00117	Syae.g_01835
OG0001188	Syai.g_00078	Syae.g_01783
OG0001189	Syai.g_00061	Syae.g_01767
OG0001190	Syai.g_02776	Syae.g_01567
OG0001191	Syai.g_02788	Syae.g_01580
OG0001192	Syai.g_02793	Syae.g_01587
OG0001193	Syai.g_02835	Syae.g_01617
OG0001194	Syai.g_02838	Syae.g_01625
OG0001195	Syai.g_02839	Syae.g_01626
OG0001196	Syai.g_02913	Syae.g_01695
OG0001197	Syai.g_02915	Syae.g_01697
OG0001198	Syai.g_02930	Syae.g_01709
OG0001199	Syai.g_02480	Syae.g_01291
OG0001200	Syai.g_02482	Syae.g_01293
OG0001202	Syai.g_02674	Syae.g_01494
OG0001203	Syai.g_00540	Syae.g_02240
OG0001204	Syai.g_00312	Syae.g_02022
OG0001205	Syai.g_02212	Syae.g_00984
OG0001206	Syai.g_00853	Syae.g_02502
OG0001207	Syai.g_00629	Syae.g_02300
OG0001208	Syai.g_00640	Syae.g_02311
OG0001209	Syai.g_00711	Syae.g_02377
OG0001210	Syai.g_00720	Syae.g_02387
OG0001211	Syai.g_00735	Syae.g_02403
OG0001212	Syai.g_00799	Syae.g_02460
OG0001213	Syai.g_01082	Syae.g_00062
OG0001214	Syai.g_01106	Syae.g_00076
OG0001215	Syai.g_01958	Syae.g_00757
OG0001216	Syai.g_01388	Syae.g_00470
OG0001217	Syai.g_01185	Syae.g_00151
OG0001218	Syai.g_00893	Syae.g_02605
OG0001219	Syai.g_01561	Syae.g_00312
OG0001220	Syai.g_02087	Syae.g_00880
OG0001221	Syai.g_01284	Syae.g_00559
OG0001222	Syai.g_01516	Syae.g_00347
OG0001223	Syai.g_01463	Syae.g_00392
OG0001224	Syai.g_02011	Syae.g_00797
OG0001225	Syai.g_02009	Syae.g_00795
OG0001226	Syai.g_01154	Syae.g_00135
OG0001227	Syai.g_02806	Syae.g_01600
OG0001228	Syai.g_02218	Syae.g_01004
OG0001229	Syai.g_01986	Syae.g_00771
OG0001230	Syai.g_00964	Syae.g_02662
OG0001231	Syai.g_00017	Syae.g_01729
OG0001232	Syai.g_02410	Syae.g_01197
OG0001233	Syai.g_02261	Syae.g_01038
OG0001234	Syai.g_00337	Syae.g_02050
OG0001235	Syai.g_00343	Syae.g_02066
OG0001236	Syai.g_00159	Syae.g_01867
OG0001237	Syai.g_00137	Syae.g_01860
OG0001238	Syai.g_02789	Syae.g_01582
OG0001239	Syai.g_02477	Syae.g_01288
OG0001240	Syai.g_02527	Syae.g_01347
OG0001241	Syai.g_02537	Syae.g_01357
OG0001242	Syai.g_02566	Syae.g_01387
OG0001243	Syai.g_02573	Syae.g_01395
OG0001244	Syai.g_02605	Syae.g_01425
OG0001245	Syai.g_02091	Syae.g_00149
OG0001246	Syai.g_00666	Syae.g_02337
OG0001247	Syai.g_01380	Syae.g_00482
OG0001248	Syai.g_01377	Syae.g_00485
OG0001249	Syai.g_00464	Syae.g_02186
OG0001250	Syai.g_02053	Syae.g_00841
OG0001251	Syai.g_02845	Syae.g_01632
OG0001252	Syai.g_02018	Syae.g_00804
OG0001254	Syai.g_01744	Syae.g_00637
OG0001255	Syai.g_01915	Syae.g_00667
OG0001256	Syai.g_02362	Syae.g_01149
OG0001257	Syai.g_00848	Syae.g_00295
OG0001258	Syai.g_02372	Syae.g_01159
OG0001259	Syai.g_02259	Syae.g_01036
OG0001260	Syai.g_02281	Syae.g_01058
OG0001261	Syai.g_00394	Syae.g_02115
OG0001262	Syai.g_00063	Syae.g_01769
OG0001263	Syai.g_02576	Syae.g_01399
OG0001265	Syai.g_02563	Syae.g_01385
OG0001266	Syai.g_02679	Syae.g_01498
OG0001267	Syai.g_00259	Syae.g_01969
OG0001268	Syai.g_00492	Syae.g_02198
OG0001269	Syai.g_01699	Syae.g_00225
OG0001270	Syai.g_02231	Syae.g_00997
OG0001271	Syai.g_00862	Syae.g_02527
OG0001272	Syai.g_00644	Syae.g_02315
OG0001273	Syai.g_01099	Syae.g_00069
OG0001274	Syai.g_02706	Syae.g_01535
OG0001275	Syai.g_01447	Syae.g_00407
OG0001276	Syai.g_01431	Syae.g_00423
OG0001277	Syai.g_02899	Syae.g_01677
OG0001278	Syai.g_01799	Syae.g_00697
OG0001279	Syai.g_00991	Syae.g_00007
OG0001280	Syai.g_02176	Syae.g_00958
OG0001281	Syai.g_02186	Syae.g_00969
OG0001282	Syai.g_00627	Syae.g_02298
OG0001283	Syai.g_02908	Syae.g_01688
OG0001284	Syai.g_02338	Syae.g_01132
OG0001285	Syai.g_02866	Syae.g_00237
OG0001287	Syai.g_00109	Syae.g_01827
OG0001289	Syai.g_02504	Syae.g_01330
OG0001290	Syai.g_02536	Syae.g_01356
OG0001291	Syai.g_02587	Syae.g_01409
OG0001292	Syai.g_00306	Syae.g_02017
OG0001293	Syai.g_00285	Syae.g_01996
OG0001294	Syai.g_01242	Syae.g_00593
OG0001295	Syai.g_00722	Syae.g_02389
OG0001296	Syai.g_00672	Syae.g_02343
OG0001297	Syai.g_00676	Syae.g_02347
OG0001298	Syai.g_00773	Syae.g_02439
OG0001299	Syai.g_01236	Syae.g_00599
OG0001300	Syai.g_01982	Syae.g_00766
OG0001301	Syai.g_01995	Syae.g_00780
OG0001302	Syai.g_01142	Syae.g_00110
OG0001303	Syai.g_01559	Syae.g_00314
OG0001304	Syai.g_01418	Syae.g_00436
OG0001305	Syai.g_02001	Syae.g_00786
OG0001306	Syai.g_02160	Syae.g_00943
OG0001307	Syai.g_01717	Syae.g_02059
OG0001311	Syai.g_01429	Syae.g_00425
OG0001312	Syai.g_01549	Syae.g_00326
OG0001315	Syai.g_00427	Syae.g_02145
OG0001316	Syai.g_02593	Syae.g_01415
OG0001317	Syai.g_00534	Syae.g_02235
OG0001318	Syai.g_00293	Syae.g_02004
OG0001319	Syai.g_00270	Syae.g_01980
OG0001321	Syai.g_02195	Syae.g_00978
OG0001322	Syai.g_02194	Syae.g_00977
OG0001323	Syai.g_00685	Syae.g_02355
OG0001324	Syai.g_01983	Syae.g_00767
OG0001325	Syai.g_01392	Syae.g_00465
OG0001326	Syai.g_02856	Syae.g_01641
OG0001327	Syai.g_01250	Syae.g_00586
OG0001328	Syai.g_01278	Syae.g_00565
OG0001330	Syai.g_02167	Syae.g_00950
OG0001331	Syai.g_00622	Syae.g_02293
OG0001332	Syai.g_02293	Syae.g_01077
OG0001333	Syai.g_02255	Syae.g_01032
OG0001334	Syai.g_00438	Syae.g_02156
OG0001335	Syai.g_00439	Syae.g_02157
OG0001336	Syai.g_02909	Syae.g_01689
OG0001337	Syai.g_00434	Syae.g_02153
OG0001337	Syai.g_00452	Syae.g_02175
OG0001338	Syai.g_01658	Syae.g_02162
OG0001338	Syai.g_00456	Syae.g_02178
OG0001339	Syai.g_02539	Syae.g_01359
OG0001340	Syai.g_00453	Syae.g_02176
OG0001343	Syai.g_02842	Syae.g_01629
OG0001344	Syai.g_02139	Syae.g_00916
OG0001345	Syai.g_02110	Syae.g_00886
OG0001346	Syai.g_02180	Syae.g_00962
OG0001347	Syai.g_02766	Syae.g_01907
OG0001348	Syai.g_02033	Syae.g_00821
OG0001349	Syai.g_02417	Syae.g_01245
OG0001350	Syai.g_00539	Syae.g_02239
OG0001351	Syai.g_00843	Syae.g_02492
OG0001352	Syai.g_00700	Syae.g_00666
OG0001353	Syai.g_02042	Syae.g_00831
OG0001354	Syai.g_01477	Syae.g_00379
OG0001355	Syai.g_01698	Syae.g_00120
OG0001356	Syai.g_02032	Syae.g_00820
OG0001359	Syai.g_02841	Syae.g_01628
OG0001360	Syai.g_02107	Syae.g_00883
OG0001361	Syai.g_02113	Syae.g_00889
OG0001362	Syai.g_00938	Syae.g_02637
OG0001363	Syai.g_00936	Syae.g_02635
OG0001364	Syai.g_00173	Syae.g_01883
OG0001366	Syai.g_02403	Syae.g_01189
OG0001368	Syai.g_00313	Syae.g_02023
OG0001370	Syai.g_02865	Syae.g_00109
OG0001373	Syai.g_02855	Syae.g_01640
OG0001374	Syai.g_02863	Syae.g_01648
OG0001375	Syai.g_02843	Syae.g_01630
OG0001376	Syai.g_02795	Syae.g_01589
OG0001377	Syai.g_02794	Syae.g_01588
OG0001378	Syai.g_02232	Syae.g_00998
OG0001379	Syai.g_02169	Syae.g_00952
OG0001385	Syai.g_02852	Syae.g_01637
OG0001386	Syai.g_02853	Syae.g_01638
OG0001387	Syai.g_02854	Syae.g_01639
OG0001388	Syai.g_02857	Syae.g_01642
OG0001389	Syai.g_02858	Syae.g_01643
OG0001390	Syai.g_02859	Syae.g_01644
OG0001391	Syai.g_02860	Syae.g_01645
OG0001392	Syai.g_02861	Syae.g_01646
OG0001393	Syai.g_02862	Syae.g_01647
OG0001394	Syai.g_01290	Syae.g_00553
OG0001395	Syai.g_01410	Syae.g_00446
OG0001396	Syai.g_02765	Syae.g_01908
OG0001397	Syai.g_00937	Syae.g_02636
OG0001398	Syai.g_01587	Syae.g_00289
OG0001400	Syai.g_02602, Syai.g_01928	Syae.g_01423
OG0001401	Syai.g_02046, Syai.g_02047	Syae.g_00835
OG0001402	Syai.g_01070	Syae.g_00051
OG0001404	Syai.g_02473	Syae.g_01283
OG0001405	Syai.g_00441	Syae.g_02159
OG0001406	Syai.g_02796	Syae.g_01590
OG0001407	Syai.g_00701	Syae.g_02368
OG0001408	Syai.g_01831	Syae.g_00712
OG0001412	Syai.g_02767	Syae.g_01906
OG0001413	Syai.g_01148	Syae.g_00123
OG0001416	Syai.g_02183	Syae.g_00966
OG0001417	Syai.g_01478	Syae.g_00378
OG0001419	Syai.g_00702	Syae.g_02369
OG0001420	Syai.g_00697	Syae.g_00727, Syae.g_02365
OG0001421	Syai.g_01621	Syae.g_00241
OG0001422	Syai.g_02171	Syae.g_00953
OG0001425	Syai.g_02792	Syae.g_01586
OG0001426	Syai.g_00479, Syai.g_01871, Syai.g_02457, Syai.g_01693	Syae.g_00718
OG0001428	Syai.g_02637	Syae.g_01456
OG0001430	Syai.g_02768	Syae.g_01560
OG0001432	Syai.g_01943	Syae.g_00742
OG0001433	Syai.g_02031	Syae.g_00819
OG0001435	Syai.g_01256	Syae.g_00579
OG0001436	Syai.g_00179	Syae.g_01889
OG0001436	Syai.g_00178	Syae.g_01888
OG0001438	Syai.g_00244	Syae.g_01954
OG0001439	Syai.g_00219	Syae.g_01929
OG0001442	Syai.g_01305	Syae.g_00538
OG0001443	Syai.g_02800	Syae.g_01594
OG0001444	Syai.g_02521	Syae.g_01342
OG0001447	Syai.g_02574	Syae.g_01396
OG0001449	Syai.g_00315	Syae.g_02253
OG0001452	Syai.g_00298	Syae.g_02009
OG0001453	Syai.g_01455	Syae.g_00399
OG0001454	Syai.g_01153	Syae.g_00131
OG0001456	Syai.g_02873	Syae.g_01650
OG0001457	Syai.g_02874	Syae.g_01651
OG0001458	Syai.g_02875	Syae.g_01652
OG0001459	Syai.g_01712	Syae.g_00621
OG0001460	Syai.g_02030	Syae.g_00818
OG0001461	Syai.g_01730	Syae.g_00063
OG0001462	Syai.g_00045	Syae.g_01754
OG0001465	Syai.g_01384	Syae.g_00475
OG0001468	Syai.g_01144	Syae.g_00113
OG0001470	Syai.g_02235	Syae.g_01006
OG0001471	Syai.g_00224	Syae.g_01934
OG0001473	Syai.g_01130	Syae.g_00107
OG0001474	Syai.g_00493	Syae.g_02199
OG0001475	Syai.g_02237	Syae.g_01008
OG0001476	Syai.g_02131	Syae.g_00908
OG0001477	Syai.g_01992	Syae.g_00776
OG0001479	Syai.g_00490	Syae.g_02196
OG0001482	Syai.g_01468	Syae.g_00388
OG0001484	Syai.g_02864	Syae.g_01649
OG0001487	Syai.g_00894	Syae.g_02606
OG0001488	Syai.g_02121	Syae.g_00898
OG0001489	Syai.g_00419	Syae.g_02139
OG0001492	Syai.g_01796	Syae.g_00694
OG0001493	Syai.g_01820	Syae.g_00702
OG0001494	Syai.g_02428	Syae.g_01255
OG0001495	Syai.g_00349	Syae.g_02072
OG0001496	Syai.g_01990	Syae.g_00774
OG0001497	Syai.g_01991	Syae.g_00775
OG0001498	Syai.g_00518	Syae.g_02220
OG0001499	Syai.g_00831, Syai.g_01189	Syae.g_00216
OG0001502	Syai.g_02079	Syae.g_00874
OG0001504	Syai.g_01713	Syae.g_00622
OG0001507	Syai.g_01671	Syae.g_00192
OG0001508	Syai.g_02234	Syae.g_01005
OG0001510	Syai.g_00105	Syae.g_01823
OG0001511	Syai.g_02549	Syae.g_01372
OG0001512	Syai.g_00541	Syae.g_02241
OG0001513	Syai.g_00138	Syae.g_01861
OG0001514	Syai.g_01989	Syae.g_00773
OG0001515	Syai.g_01978	Syae.g_00762
OG0001516	Syai.g_01233	Syae.g_00602
OG0001517	Syai.g_00487	Syae.g_02193
OG0001518	Syai.g_02791	Syae.g_01584
OG0001519	Syai.g_02802	Syae.g_01596
OG0001520	Syai.g_00757	Syae.g_02425
OG0001527	Syai.g_00749	Syae.g_02417
OG0001528	Syai.g_02236	Syae.g_01007
OG0001529	Syai.g_00054	Syae.g_01760
OG0001530	Syai.g_02547	Syae.g_01370
OG0001531	Syai.g_00542	Syae.g_02242
OG0001532	Syai.g_01764	Syae.g_00655
OG0001533	Syai.g_00849	Syae.g_02499
OG0001534	Syai.g_01417	Syae.g_00437
OG0001535	Syai.g_01433	Syae.g_00421
OG0001536	Syai.g_01508	Syae.g_00355
OG0001537	Syai.g_01285	Syae.g_00558
OG0001538	Syai.g_01326	Syae.g_00516
OG0001539	Syai.g_01252	Syae.g_00584
OG0001540	Syai.g_02578	Syae.g_01401
OG0001541	Syai.g_02646	Syae.g_01465
OG0001542	Syai.g_02655	Syae.g_01474
OG0001543	Syai.g_02692	Syae.g_01516
OG0001544	Syai.g_02801	Syae.g_01595
OG0001545	Syai.g_02898	Syae.g_01676
OG0001546	Syai.g_00690	Syae.g_02359
OG0001547	Syai.g_01580	Syae.g_00293
OG0001548	Syai.g_01157	Syae.g_00142
OG0001549	Syai.g_02106	Syae.g_00882
OG0001551	Syai.g_02028	Syae.g_00815
OG0001554	Syai.g_02774	Syae.g_01565
OG0001556	Syai.g_01757	Syae.g_00648
OG0001557	Syai.g_01291	Syae.g_00552
OG0001558	Syai.g_00020, Syai.g_00021	Syae.g_01732
OG0001559	Syai.g_02546	Syae.g_01369
OG0001560	Syai.g_02535	Syae.g_01355
OG0001561	Syai.g_01427	Syae.g_00427
OG0001562	Syai.g_01441	Syae.g_00413
OG0001563	Syai.g_00403	Syae.g_02124
OG0001564	Syai.g_02869	Syae.g_02485
OG0001567	Syai.g_01581	Syae.g_00291
OG0001568	Syai.g_01578	Syae.g_00297
OG0001572	Syai.g_00564	Syae.g_00134
OG0001574	Syai.g_00747	Syae.g_02415
OG0001575	Syai.g_00752	Syae.g_02420
OG0001576	Syai.g_00817	Syae.g_02478
OG0001577	Syai.g_02148	Syae.g_00925
OG0001578	Syai.g_01734	Syae.g_00625
OG0001579	Syai.g_00447	Syae.g_02165
OG0001580	Syai.g_02758	Syae.g_01556
OG0001582	Syai.g_01500	Syae.g_00443
OG0001585	Syai.g_01635	Syae.g_00440
OG0001586	Syai.g_02424	Syae.g_01251
OG0001588	Syai.g_00170	Syae.g_01880
OG0001589	Syai.g_02263	Syae.g_01040
OG0001590	Syai.g_01098	Syae.g_00068
OG0001592	Syai.g_02760	Syae.g_01557
OG0001594	Syai.g_02783	Syae.g_01574
OG0001594	Syai.g_00987	Syae.g_02685, Syae.g_02067, Syae.g_01107, Syae.g_01546
OG0001602	Syai.g_01383	Syae.g_00476
OG0001614	Syai.g_00119	Syae.g_01837
OG0001615	Syai.g_00727	Syae.g_02393
OG0001616	Syai.g_01751	Syae.g_00642
OG0001617	Syai.g_01985	Syae.g_00769
OG0001618	Syai.g_01399	Syae.g_00459
OG0001619	Syai.g_01519	Syae.g_00344
OG0001620	Syai.g_00499	Syae.g_02205
OG0001621	Syai.g_00297	Syae.g_02008
OG0001622	Syai.g_02907	Syae.g_01687
OG0001623	Syai.g_00457	Syae.g_02179
OG0001624	Syai.g_02807	Syae.g_01601
OG0001625	Syai.g_00291	Syae.g_02002
OG0001634	Syai.g_01239	Syae.g_00596
OG0001635	Syai.g_00091	Syae.g_01811
OG0001637	Syai.g_02274	Syae.g_01051
OG0001638	Syai.g_02390	Syae.g_01175
OG0001639	Syai.g_02297	Syae.g_01082
OG0001640	Syai.g_02022	Syae.g_00809
OG0001641	Syai.g_01457	Syae.g_00397
OG0001642	Syai.g_02085	Syae.g_00878
OG0001643	Syai.g_01109	Syae.g_00079
OG0001644	Syai.g_01406	Syae.g_00452
OG0001646	Syai.g_01887, Syai.g_01688, Syai.g_00584, Syai.g_01940	Syae.g_00248
OG0001646	Syai.g_01641	Syae.g_00170
OG0001647	Syai.g_00268	Syae.g_01978
OG0001652	Syai.g_00018	Syae.g_01730
OG0001653	Syai.g_02524	Syae.g_01345
OG0001654	Syai.g_02295	Syae.g_01080
OG0001655	Syai.g_01926	Syae.g_00125
OG0001656	Syai.g_00445	Syae.g_02164
OG0001657	Syai.g_02619	Syae.g_01439
OG0001658	Syai.g_02775	Syae.g_01566
OG0001659	Syai.g_01759	Syae.g_00650
OG0001660	Syai.g_00509	Syae.g_01376
OG0001660	Syai.g_02554	Syae.g_01376
OG0001660	Syai.g_00509	Syae.g_02215
OG0001660	Syai.g_02554	Syae.g_02215
OG0001667	Syai.g_01923	Syae.g_00731
OG0001672	Syai.g_02488, Syai.g_02489	Syae.g_01318, Syae.g_01299
OG0001673	Syai.g_00532	Syae.g_02233
OG0001674	Syai.g_00974	Syae.g_02672
OG0001674	Syai.g_00976	Syae.g_02673
OG0001675	Syai.g_01443	Syae.g_00411
OG0001676	Syai.g_00444	Syae.g_02167
OG0001677	Syai.g_00430	Syae.g_02148
OG0001677	Syai.g_01762	Syae.g_00653
OG0001678	Syai.g_00322	Syae.g_02035
OG0001679	Syai.g_00756	Syae.g_02424
OG0001680	Syai.g_02124	Syae.g_00901
OG0001680	Syai.g_02394	Syae.g_01180
OG0001681	Syai.g_00902	Syae.g_00860
OG0001682	Syai.g_01152	Syae.g_00130
OG0001682	Syai.g_01396	Syae.g_00461
OG0001691	Syai.g_01064	Syae.g_00044
OG0001692	Syai.g_00959	Syae.g_02657
OG0001694	Syai.g_00257	Syae.g_01967
OG0001695	Syai.g_02894	Syae.g_01670
OG0001700	Syai.g_01204	Syae.g_00290
OG0001702	Syai.g_02511, Syai.g_02510, Syai.g_02509	Syae.g_01335
OG0001703	Syai.g_00630	Syae.g_02301
OG0001712	Syai.g_01634	Syae.g_00150
OG0001713	Syai.g_02130	Syae.g_00907
OG0001715	Syai.g_01166	Syae.g_00148
OG0001716	Syai.g_02081, Syai.g_02082	Syae.g_00875
OG0001717	Syai.g_02632	Syae.g_01451
OG0001729	Syai.g_00545	Syae.g_02247
OG0001730	Syai.g_00552	Syae.g_02260
OG0001731	Syai.g_02315	Syae.g_01117
OG0001732	Syai.g_01781	Syae.g_00678
OG0001733	Syai.g_01247	Syae.g_00589
OG0001735	Syai.g_02925, Syai.g_01226	Syae.g_00611
OG0001736	Syai.g_00193	Syae.g_01903
OG0001737	Syai.g_00238	Syae.g_01948
OG0001738	Syai.g_00204	Syae.g_01915
OG0001739	Syai.g_02892	Syae.g_01668
OG0001740	Syai.g_02896	Syae.g_01673
OG0001741	Syai.g_01677, Syai.g_01165	Syae.g_00250
OG0001747	Syai.g_02600	Syae.g_01422
OG0001749	Syai.g_00148, Syai.g_00188	Syae.g_01899
OG0001750	Syai.g_02522	Syae.g_01343
OG0001751	Syai.g_00531, Syai.g_01577	Syae.g_02232
OG0001752	Syai.g_02283	Syae.g_01060
OG0001753	Syai.g_02277	Syae.g_01054
OG0001754	Syai.g_02276	Syae.g_01053
OG0001755	Syai.g_00681	Syae.g_02352
OG0001756	Syai.g_02799	Syae.g_01593
OG0001758	Syai.g_01708	Syae.g_00620
OG0001761	Syai.g_01050	Syae.g_00026
OG0001762	Syai.g_01450	Syae.g_00404
OG0001763	Syai.g_01464, Syai.g_01465	Syae.g_00391
OG0001764	Syai.g_01572	Syae.g_00301
OG0001765	Syai.g_01026	Syae.g_00726
OG0001765	Syai.g_01711	Syae.g_00725
OG0001766	Syai.g_00228	Syae.g_01938
OG0001767	Syai.g_00180	Syae.g_01890
OG0001768	Syai.g_02661	Syae.g_01482
OG0001769	Syai.g_01123	Syae.g_00093
OG0001771	Syai.g_01697	Syae.g_00183
OG0001783	Syai.g_00114	Syae.g_01832
OG0001784	Syai.g_02513	Syae.g_01338
OG0001785	Syai.g_02275	Syae.g_01052
OG0001786	Syai.g_02340	Syae.g_01134
OG0001787	Syai.g_00706	Syae.g_02373
OG0001788	Syai.g_00710, Syai.g_00709	Syae.g_02376
OG0001789	Syai.g_02178	Syae.g_00960
OG0001790	Syai.g_02153	Syae.g_00936
OG0001791	Syai.g_02129	Syae.g_00906
OG0001792	Syai.g_01789	Syae.g_00685
OG0001794	Syai.g_01420	Syae.g_00434
OG0001796	Syai.g_01439	Syae.g_00415
OG0001797	Syai.g_01541	Syae.g_00335
OG0001798	Syai.g_01073	Syae.g_00054
OG0001799	Syai.g_01120	Syae.g_00090
OG0001800	Syai.g_00990	Syae.g_00006
OG0001801	Syai.g_00982	Syae.g_02679
OG0001803	Syai.g_02216	Syae.g_00988
OG0001804	Syai.g_00519	Syae.g_02221
OG0001805	Syai.g_00302	Syae.g_02013
OG0001806	Syai.g_00269	Syae.g_01979
OG0001807	Syai.g_00177	Syae.g_01887
OG0001808	Syai.g_00167	Syae.g_01877
OG0001810	Syai.g_02591	Syae.g_01413
OG0001811	Syai.g_02652	Syae.g_01472
OG0001812	Syai.g_02761	Syae.g_01558
OG0001813	Syai.g_02824	Syae.g_01605
OG0001814	Syai.g_02917, Syai.g_02916	Syae.g_01698
OG0001815	Syai.g_02928	Syae.g_01707
OG0001816	Syai.g_01249	Syae.g_00587
OG0001817	Syai.g_01183, Syai.g_00603, Syai.g_01675, Syai.g_01936, Syai.g_01094, Syai.g_01489	Syae.g_00162
OG0001835	Syai.g_00585, Syai.g_01690	Syae.g_00862
OG0001838	Syai.g_00008	Syae.g_01720
OG0001839	Syai.g_00039	Syae.g_01749
OG0001840	Syai.g_00060	Syae.g_01766
OG0001841	Syai.g_00068	Syae.g_01773
OG0001842	Syai.g_02289	Syae.g_01072
OG0001843	Syai.g_00120	Syae.g_01838
OG0001844	Syai.g_00121	Syae.g_01839
OG0001845	Syai.g_00122	Syae.g_01840
OG0001846	Syai.g_02567	Syae.g_01388
OG0001847	Syai.g_02564, Syai.g_02565	Syae.g_01386
OG0001848	Syai.g_02560	Syae.g_01382
OG0001849	Syai.g_02503	Syae.g_01329
OG0001850	Syai.g_02491	Syae.g_01320
OG0001851	Syai.g_02484	Syae.g_01295
OG0001852	Syai.g_02483	Syae.g_01294
OG0001853	Syai.g_02476	Syae.g_01287
OG0001854	Syai.g_00536	Syae.g_02237
OG0001855	Syai.g_00889	Syae.g_02666
OG0001856	Syai.g_02354	Syae.g_01141
OG0001857	Syai.g_02351	Syae.g_01138
OG0001858	Syai.g_02309	Syae.g_01110
OG0001859	Syai.g_00618	Syae.g_02289
OG0001860	Syai.g_00632	Syae.g_02303
OG0001861	Syai.g_00645	Syae.g_02316
OG0001862	Syai.g_00656	Syae.g_02327
OG0001863	Syai.g_00661	Syae.g_02332
OG0001864	Syai.g_00718	Syae.g_02385
OG0001865	Syai.g_00785	Syae.g_02451
OG0001866	Syai.g_00813	Syae.g_02474
OG0001867	Syai.g_01048	Syae.g_00024
OG0001868	Syai.g_02182	Syae.g_00965
OG0001869	Syai.g_02149	Syae.g_00926
OG0001870	Syai.g_02141	Syae.g_00918
OG0001871	Syai.g_02136	Syae.g_00913
OG0001872	Syai.g_01795	Syae.g_00693
OG0001873	Syai.g_01752	Syae.g_00643
OG0001874	Syai.g_01749	Syae.g_00640
OG0001875	Syai.g_01707	Syae.g_00619
OG0001876	Syai.g_01706	Syae.g_00618
OG0001877	Syai.g_01979	Syae.g_00763
OG0001878	Syai.g_01446	Syae.g_00408
OG0001879	Syai.g_01452	Syae.g_00402
OG0001880	Syai.g_01498	Syae.g_00364
OG0001881	Syai.g_01501	Syae.g_00363
OG0001882	Syai.g_01524	Syae.g_00338
OG0001883	Syai.g_01542	Syae.g_00333
OG0001884	Syai.g_01551	Syae.g_00324
OG0001885	Syai.g_01567	Syae.g_00309
OG0001886	Syai.g_01571	Syae.g_00302
OG0001887	Syai.g_01277	Syae.g_00566
OG0001888	Syai.g_01298	Syae.g_00546
OG0001889	Syai.g_01354	Syae.g_00505
OG0001890	Syai.g_02060	Syae.g_00848
OG0001891	Syai.g_02064	Syae.g_00852
OG0001892	Syai.g_02089	Syae.g_00881
OG0001893	Syai.g_01074	Syae.g_00055
OG0001894	Syai.g_01103	Syae.g_00073
OG0001895	Syai.g_00986	Syae.g_02684
OG0001896	Syai.g_02222	Syae.g_01001
OG0001897	Syai.g_00496	Syae.g_02202
OG0001898	Syai.g_00463	Syae.g_02185
OG0001899	Syai.g_00392	Syae.g_02113
OG0001900	Syai.g_00284	Syae.g_01994
OG0001901	Syai.g_00283	Syae.g_01993
OG0001902	Syai.g_00252	Syae.g_01962
OG0001903	Syai.g_00243	Syae.g_01953
OG0001904	Syai.g_00175	Syae.g_01885
OG0001905	Syai.g_00165	Syae.g_01875
OG0001906	Syai.g_02579	Syae.g_01402
OG0001907	Syai.g_02597	Syae.g_01419
OG0001908	Syai.g_02648	Syae.g_01467
OG0001909	Syai.g_02659	Syae.g_01480
OG0001910	Syai.g_02698	Syae.g_01527
OG0001912	Syai.g_02785	Syae.g_01576
OG0001913	Syai.g_02787	Syae.g_01578
OG0001914	Syai.g_01739	Syae.g_00633
OG0001915	Syai.g_02922	Syae.g_01704
OG0001916	Syai.g_00655	Syae.g_02326
OG0001917	Syai.g_01432	Syae.g_00422
OG0001918	Syai.g_01623	Syae.g_00235
