Orthogroup	Syai	Pray
OG0001163	Syai.g_02363	Pray.g_01567
OG0001164	Syai.g_02369	Pray.g_01563
OG0001165	Syai.g_02374	Pray.g_01560
OG0001166	Syai.g_02400	Pray.g_01540
OG0001167	Syai.g_02254	Pray.g_01523
OG0001168	Syai.g_02256	Pray.g_01521
OG0001169	Syai.g_02258	Pray.g_01519
OG0001170	Syai.g_02260	Pray.g_01517
OG0001171	Syai.g_02270	Pray.g_01508
OG0001172	Syai.g_00323	Pray.g_01237
OG0001173	Syai.g_00324	Pray.g_01238
OG0001174	Syai.g_00332	Pray.g_01246
OG0001175	Syai.g_00333	Pray.g_01247
OG0001176	Syai.g_00352	Pray.g_01254
OG0001177	Syai.g_00350	Pray.g_01257
OG0001178	Syai.g_02383	Pray.g_01262
OG0001179	Syai.g_00385	Pray.g_01290
OG0001180	Syai.g_00410	Pray.g_01312
OG0001181	Syai.g_00414	Pray.g_01316
OG0001182	Syai.g_00423	Pray.g_01323
OG0001183	Syai.g_00429	Pray.g_01328
OG0001184	Syai.g_00156	Pray.g_01344
OG0001185	Syai.g_00117	Pray.g_01358
OG0001186	Syai.g_00084	Pray.g_01382
OG0001187	Syai.g_00081	Pray.g_01386
OG0001188	Syai.g_00078	Pray.g_01389
OG0001189	Syai.g_00061	Pray.g_01406
OG0001190	Syai.g_02776	Pray.g_01410
OG0001191	Syai.g_02788	Pray.g_01420
OG0001192	Syai.g_02793	Pray.g_01425
OG0001193	Syai.g_02835	Pray.g_01435
OG0001194	Syai.g_02838	Pray.g_01436
OG0001195	Syai.g_02839	Pray.g_01437
OG0001196	Syai.g_02913	Pray.g_01450
OG0001197	Syai.g_02915	Pray.g_01451
OG0001198	Syai.g_02930	Pray.g_01458
OG0001199	Syai.g_02480	Pray.g_00215
OG0001200	Syai.g_02482	Pray.g_00213
OG0001202	Syai.g_02674	Pray.g_00680
OG0001203	Syai.g_00540	Pray.g_00719
OG0001204	Syai.g_00312	Pray.g_00724
OG0001205	Syai.g_02212	Pray.g_00935
OG0001206	Syai.g_00853	Pray.g_00952
OG0001207	Syai.g_00629	Pray.g_00967
OG0001208	Syai.g_00640	Pray.g_00972
OG0001209	Syai.g_00711	Pray.g_01226
OG0001210	Syai.g_00720	Pray.g_01221
OG0001211	Syai.g_00735	Pray.g_01211
OG0001212	Syai.g_00799	Pray.g_01167
OG0001213	Syai.g_01082	Pray.g_01134
OG0001214	Syai.g_01106	Pray.g_01126
OG0001215	Syai.g_01958	Pray.g_01073
OG0001216	Syai.g_01388	Pray.g_01038
OG0001217	Syai.g_01185	Pray.g_00293
OG0001218	Syai.g_00893	Pray.g_00300
OG0001219	Syai.g_01561	Pray.g_00337
OG0001220	Syai.g_02087	Pray.g_00400
OG0001221	Syai.g_01284	Pray.g_00463
OG0001222	Syai.g_01516	Pray.g_00503
OG0001223	Syai.g_01463	Pray.g_00529
OG0001224	Syai.g_02011	Pray.g_00580
OG0001225	Syai.g_02009	Pray.g_00582
OG0001226	Syai.g_01154	Pray.g_00608
OG0001227	Syai.g_02806	Pray.g_00626
OG0001228	Syai.g_02218	Pray.g_00018
OG0001229	Syai.g_01986	Pray.g_01831
OG0001230	Syai.g_00964	Pray.g_01730
OG0001231	Syai.g_00017	Pray.g_01625
OG0001232	Syai.g_02410	Pray.g_01536
OG0001233	Syai.g_02261	Pray.g_01516
OG0001234	Syai.g_00337	Pray.g_01249
OG0001235	Syai.g_00343	Pray.g_01259
OG0001236	Syai.g_00159	Pray.g_01341
OG0001237	Syai.g_00137	Pray.g_01345
OG0001238	Syai.g_02789	Pray.g_01421
OG0001239	Syai.g_02477	Pray.g_00218
OG0001240	Syai.g_02527	Pray.g_00196
OG0001241	Syai.g_02537	Pray.g_00188
OG0001242	Syai.g_02566	Pray.g_00170
OG0001243	Syai.g_02573	Pray.g_00164
OG0001244	Syai.g_02605	Pray.g_00148
OG0001245	Syai.g_02091	Pray.g_00858
OG0001246	Syai.g_00666	Pray.g_00995
OG0001247	Syai.g_01380	Pray.g_01080
OG0001248	Syai.g_01377	Pray.g_01078
OG0001249	Syai.g_00464	Pray.g_00326
OG0001250	Syai.g_02053	Pray.g_00389
OG0001251	Syai.g_02845	Pray.g_00437
OG0001252	Syai.g_02018	Pray.g_00575
OG0001254	Syai.g_01744	Pray.g_00095
OG0001255	Syai.g_01915	Pray.g_00080
OG0001256	Syai.g_02362	Pray.g_01632
OG0001257	Syai.g_00848	Pray.g_01626
OG0001258	Syai.g_02372	Pray.g_01562
OG0001259	Syai.g_02259	Pray.g_01518
OG0001260	Syai.g_02281	Pray.g_01502
OG0001261	Syai.g_00394	Pray.g_01298
OG0001262	Syai.g_00063	Pray.g_01404
OG0001263	Syai.g_02576	Pray.g_00161
OG0001265	Syai.g_02563	Pray.g_00171
OG0001266	Syai.g_02679	Pray.g_00684
OG0001267	Syai.g_00259	Pray.g_00759
OG0001268	Syai.g_00492	Pray.g_00817
OG0001269	Syai.g_01699	Pray.g_00837
OG0001270	Syai.g_02231	Pray.g_00924
OG0001271	Syai.g_00862	Pray.g_00962
OG0001272	Syai.g_00644	Pray.g_00976
OG0001273	Syai.g_01099	Pray.g_01132
OG0001274	Syai.g_02706	Pray.g_01060
OG0001275	Syai.g_01447	Pray.g_00539
OG0001276	Syai.g_01431	Pray.g_00559
OG0001277	Syai.g_02899	Pray.g_00616
OG0001278	Syai.g_01799	Pray.g_00013
OG0001279	Syai.g_00991	Pray.g_01926
OG0001280	Syai.g_02176	Pray.g_01871
OG0001281	Syai.g_02186	Pray.g_01865
OG0001282	Syai.g_00627	Pray.g_01828
OG0001283	Syai.g_02908	Pray.g_01809
OG0001284	Syai.g_02338	Pray.g_01652
OG0001285	Syai.g_02866	Pray.g_01533
OG0001286	Syai.g_00408	Pray.g_01310
OG0001287	Syai.g_00109	Pray.g_01366
OG0001289	Syai.g_02504	Pray.g_00202
OG0001290	Syai.g_02536	Pray.g_00189
OG0001291	Syai.g_02587	Pray.g_00154
OG0001292	Syai.g_00306	Pray.g_00729
OG0001293	Syai.g_00285	Pray.g_00741
OG0001294	Syai.g_01242	Pray.g_00856
OG0001295	Syai.g_00722	Pray.g_00957
OG0001296	Syai.g_00672	Pray.g_01000
OG0001297	Syai.g_00676	Pray.g_01005
OG0001298	Syai.g_00773	Pray.g_01185
OG0001299	Syai.g_01236	Pray.g_01097
OG0001300	Syai.g_01982	Pray.g_01070
OG0001301	Syai.g_01995	Pray.g_01067
OG0001302	Syai.g_01142	Pray.g_00335
OG0001303	Syai.g_01559	Pray.g_00543
OG0001304	Syai.g_01418	Pray.g_00569
OG0001305	Syai.g_02001	Pray.g_00588
OG0001306	Syai.g_02160	Pray.g_00078
OG0001307	Syai.g_01717	Pray.g_01846
OG0001308	Syai.g_00943	Pray.g_01712
OG0001309	Syai.g_00682	Pray.g_01628
OG0001311	Syai.g_01429	Pray.g_00561
OG0001312	Syai.g_01549	Pray.g_00492
OG0001314	Syai.g_01341, Syai.g_01810	Pray.g_00285
OG0001315	Syai.g_00427	Pray.g_00227
OG0001316	Syai.g_02593	Pray.g_00149
OG0001317	Syai.g_00534	Pray.g_00715
OG0001318	Syai.g_00293	Pray.g_00737
OG0001319	Syai.g_00270	Pray.g_00752
OG0001321	Syai.g_02195	Pray.g_00941
OG0001322	Syai.g_02194	Pray.g_00942
OG0001323	Syai.g_00685	Pray.g_01010
OG0001324	Syai.g_01983	Pray.g_01069
OG0001325	Syai.g_01392	Pray.g_01035
OG0001326	Syai.g_02856	Pray.g_00425
OG0001327	Syai.g_01250	Pray.g_00600
OG0001328	Syai.g_01278	Pray.g_00625
OG0001330	Syai.g_02167	Pray.g_01896
OG0001331	Syai.g_00622	Pray.g_01823
OG0001332	Syai.g_02293	Pray.g_01679
OG0001333	Syai.g_02255	Pray.g_01522
OG0001334	Syai.g_00438	Pray.g_01331
OG0001335	Syai.g_00439	Pray.g_01332
OG0001336	Syai.g_02909	Pray.g_01447
OG0001339	Syai.g_02539	Pray.g_00186
OG0001340	Syai.g_00453	Pray.g_00806
OG0001343	Syai.g_02842	Pray.g_00434
OG0001344	Syai.g_02139	Pray.g_00059
OG0001345	Syai.g_02110	Pray.g_00044
OG0001346	Syai.g_02180	Pray.g_01869
OG0001351	Syai.g_00843	Pray.g_00944
OG0001352	Syai.g_00700	Pray.g_01083
OG0001353	Syai.g_02042	Pray.g_00380
OG0001354	Syai.g_01477	Pray.g_00521
OG0001355	Syai.g_01698	Pray.g_01596
OG0001356	Syai.g_02032	Pray.g_00312
OG0001359	Syai.g_02841	Pray.g_00435
OG0001360	Syai.g_02107	Pray.g_00628
OG0001361	Syai.g_02113	Pray.g_00047
OG0001362	Syai.g_00938	Pray.g_01708
OG0001363	Syai.g_00936	Pray.g_01706
OG0001364	Syai.g_00173	Pray.g_01334
OG0001373	Syai.g_02855	Pray.g_00424
OG0001374	Syai.g_02863	Pray.g_00432
OG0001375	Syai.g_02843	Pray.g_00433
OG0001376	Syai.g_02795	Pray.g_00594
OG0001377	Syai.g_02794	Pray.g_00595
OG0001378	Syai.g_02232	Pray.g_00133
OG0001379	Syai.g_02169	Pray.g_01876
OG0001380	Syai.g_01168	Pray.g_01841
OG0001381	Syai.g_02819, Syai.g_01723	Pray.g_01835
OG0001385	Syai.g_02852	Pray.g_00421
OG0001386	Syai.g_02853	Pray.g_00422
OG0001387	Syai.g_02854	Pray.g_00423
OG0001388	Syai.g_02857	Pray.g_00426
OG0001389	Syai.g_02858	Pray.g_00427
OG0001390	Syai.g_02859	Pray.g_00428
OG0001391	Syai.g_02860	Pray.g_00429
OG0001392	Syai.g_02861	Pray.g_00430
OG0001393	Syai.g_02862	Pray.g_00431
OG0001395	Syai.g_01410	Pray.g_00571
OG0001397	Syai.g_00937	Pray.g_01707
OG0001398	Syai.g_01587	Pray.g_01599
OG0001402	Syai.g_01070	Pray.g_00307
OG0001404	Syai.g_02473	Pray.g_00221
OG0001405	Syai.g_00441	Pray.g_00804
OG0001406	Syai.g_02796	Pray.g_00593
OG0001407	Syai.g_00701	Pray.g_00606
OG0001408	Syai.g_01831	Pray.g_00611
OG0001413	Syai.g_01148	Pray.g_01637
OG0001414	Syai.g_01722	Pray.g_00710
OG0001416	Syai.g_02183	Pray.g_00949
OG0001417	Syai.g_01478	Pray.g_00959
OG0001419	Syai.g_00702	Pray.g_00607
OG0001420	Syai.g_00697	Pray.g_00124
OG0001421	Syai.g_01621	Pray.g_01631
OG0001422	Syai.g_02171	Pray.g_01606
OG0001423	Syai.g_02446, Syai.g_02822, Syai.g_02466	Pray.g_01751
OG0001425	Syai.g_02792	Pray.g_01424
OG0001428	Syai.g_02637	Pray.g_00653
OG0001430	Syai.g_02768	Pray.g_01901
OG0001432	Syai.g_01943	Pray.g_01639
OG0001433	Syai.g_02031	Pray.g_00311
OG0001439	Syai.g_00219	Pray.g_00785
OG0001441	Syai.g_00687	Pray.g_01012
OG0001442	Syai.g_01305	Pray.g_00283
OG0001446	Syai.g_00832	Pray.g_00210
OG0001447	Syai.g_02574	Pray.g_00163
OG0001448	Syai.g_02808	Pray.g_00844
OG0001449	Syai.g_00315	Pray.g_00880
OG0001452	Syai.g_00298	Pray.g_00439
OG0001453	Syai.g_01455	Pray.g_00533
OG0001454	Syai.g_01153	Pray.g_00621
OG0001456	Syai.g_02873	Pray.g_00087
OG0001457	Syai.g_02874	Pray.g_00086
OG0001458	Syai.g_02875	Pray.g_00085
OG0001459	Syai.g_01712	Pray.g_01912
OG0001460	Syai.g_02030	Pray.g_00310
OG0001462	Syai.g_00045	Pray.g_01496
OG0001465	Syai.g_01384	Pray.g_01061
OG0001467	Syai.g_01141	Pray.g_00327
OG0001468	Syai.g_01144	Pray.g_00598
OG0001471	Syai.g_00224	Pray.g_01636
OG0001472	Syai.g_01931	Pray.g_01629
OG0001473	Syai.g_01130	Pray.g_01383
OG0001474	Syai.g_00493	Pray.g_00818
OG0001475	Syai.g_02237	Pray.g_01795
OG0001479	Syai.g_00490	Pray.g_00815
OG0001480	Syai.g_02088	Pray.g_00846
OG0001482	Syai.g_01468	Pray.g_00947
OG0001492	Syai.g_01796	Pray.g_00016
OG0001493	Syai.g_01820	Pray.g_00008
OG0001499	Syai.g_00831, Syai.g_01189	Pray.g_00228
OG0001502	Syai.g_02079	Pray.g_00318
OG0001504	Syai.g_01713	Pray.g_01911
OG0001507	Syai.g_01671	Pray.g_01584
OG0001508	Syai.g_02234	Pray.g_01807
OG0001520	Syai.g_00757	Pray.g_00872
OG0001546	Syai.g_00690	Pray.g_01015
OG0001547	Syai.g_01580	Pray.g_00320
OG0001548	Syai.g_01157	Pray.g_00324
OG0001549	Syai.g_02106	Pray.g_00407
OG0001551	Syai.g_02028	Pray.g_00088
OG0001552	Syai.g_01018	Pray.g_00248
OG0001554	Syai.g_02774	Pray.g_01630
OG0001555	Syai.g_01645	Pray.g_01615
OG0001557	Syai.g_01291	Pray.g_00468
OG0001564	Syai.g_02869	Pray.g_01767
OG0001567	Syai.g_01581	Pray.g_00319
OG0001568	Syai.g_01578	Pray.g_00321
OG0001582	Syai.g_01500	Pray.g_00958
OG0001585	Syai.g_01635	Pray.g_01922
OG0001602	Syai.g_01383	Pray.g_01062
OG0001633	Syai.g_00995	Pray.g_01832
OG0001635	Syai.g_00091	Pray.g_01577
OG0001667	Syai.g_01923	Pray.g_01893
OG0001712	Syai.g_01634	Pray.g_00901
OG0001726	Syai.g_01593, Syai.g_01594	Pray.g_00898
OG0001928	Syai.g_02810, Syai.g_01031, Syai.g_01009, Syai.g_01033, Syai.g_02348	Pray.g_01746
OG0002063	Syai.g_01856, Syai.g_01833	Pray.g_00887
OG0002112	Syai.g_00231	Pray.g_00892
OG0002157	Syai.g_00230	Pray.g_00893
OG0002158	Syai.g_00232	Pray.g_00891
OG0002399	Syai.g_02812, Syai.g_00605, Syai.g_01873	Pray.g_01747
OG0002489	Syai.g_00596, Syai.g_01023	Pray.g_00894
OG0003054	Syai.g_02438, Syai.g_02437, Syai.g_02450	Pray.g_00253
