Orthogroup	Syai	Syam
OG0001143	Syai.g_01778	Syam.g_00883
OG0001144	Syai.g_01788	Syam.g_00873
OG0001145	Syai.g_02165	Syam.g_01817
OG0001146	Syai.g_02185	Syam.g_01836
OG0001147	Syai.g_00869	Syam.g_01665
OG0001148	Syai.g_00626	Syam.g_00573
OG0001149	Syai.g_00625	Syam.g_00572
OG0001150	Syai.g_00624	Syam.g_00571
OG0001151	Syai.g_00611	Syam.g_00558
OG0001152	Syai.g_00610	Syam.g_00557
OG0001153	Syai.g_00903	Syam.g_01652
OG0001154	Syai.g_00901	Syam.g_01654
OG0001155	Syai.g_02298	Syam.g_01925
OG0001156	Syai.g_02301	Syam.g_01928
OG0001157	Syai.g_02302	Syam.g_01929
OG0001158	Syai.g_02303	Syam.g_01930
OG0001159	Syai.g_02304	Syam.g_01931
OG0001160	Syai.g_02355	Syam.g_01969
OG0001161	Syai.g_02803	Syam.g_02338
OG0001162	Syai.g_01374	Syam.g_01257
OG0001163	Syai.g_02363	Syam.g_01977
OG0001164	Syai.g_02369	Syam.g_01983
OG0001165	Syai.g_02374	Syam.g_01988
OG0001166	Syai.g_02400	Syam.g_02011
OG0001167	Syai.g_02254	Syam.g_01888
OG0001168	Syai.g_02256	Syam.g_01890
OG0001169	Syai.g_02258	Syam.g_01892
OG0001170	Syai.g_02260	Syam.g_01894
OG0001171	Syai.g_02270	Syam.g_01904
OG0001172	Syai.g_00323	Syam.g_00292
OG0001173	Syai.g_00324	Syam.g_00293
OG0001174	Syai.g_00332	Syam.g_00301
OG0001175	Syai.g_00333	Syam.g_00302
OG0001176	Syai.g_00352	Syam.g_00321
OG0001177	Syai.g_00350	Syam.g_00319
OG0001178	Syai.g_02383	Syam.g_01995
OG0001179	Syai.g_00385	Syam.g_00351
OG0001180	Syai.g_00410	Syam.g_00378
OG0001181	Syai.g_00414	Syam.g_00382
OG0001182	Syai.g_00423	Syam.g_00391
OG0001183	Syai.g_00429	Syam.g_00396
OG0001184	Syai.g_00156	Syam.g_00143
OG0001185	Syai.g_00117	Syam.g_00121
OG0001186	Syai.g_00084	Syam.g_00076
OG0001187	Syai.g_00081	Syam.g_00073
OG0001188	Syai.g_00078	Syam.g_00070
OG0001189	Syai.g_00061	Syam.g_00054
OG0001190	Syai.g_02776	Syam.g_02313
OG0001191	Syai.g_02788	Syam.g_02324
OG0001192	Syai.g_02793	Syam.g_02330
OG0001193	Syai.g_02835	Syam.g_02355
OG0001194	Syai.g_02838	Syam.g_02357
OG0001195	Syai.g_02839	Syam.g_02358
OG0001196	Syai.g_02913	Syam.g_02429
OG0001197	Syai.g_02915	Syam.g_02431
OG0001198	Syai.g_02930	Syam.g_02443
OG0001199	Syai.g_02480	Syam.g_02068
OG0001200	Syai.g_02482	Syam.g_02070
OG0001202	Syai.g_02674	Syam.g_02255
OG0001203	Syai.g_00540	Syam.g_00511
OG0001204	Syai.g_00312	Syam.g_00282
OG0001205	Syai.g_02212	Syam.g_01852
OG0001206	Syai.g_00853	Syam.g_01680
OG0001208	Syai.g_00640	Syam.g_00585
OG0001209	Syai.g_00711	Syam.g_00654
OG0001210	Syai.g_00720	Syam.g_00663
OG0001211	Syai.g_00735	Syam.g_00678
OG0001212	Syai.g_00799	Syam.g_01717
OG0001213	Syai.g_01082	Syam.g_01479
OG0001214	Syai.g_01106	Syam.g_01466
OG0001215	Syai.g_01958	Syam.g_00808
OG0001216	Syai.g_01388	Syam.g_01245
OG0001217	Syai.g_01185	Syam.g_01403
OG0001218	Syai.g_00893	Syam.g_01662
OG0001219	Syai.g_01561	Syam.g_01080
OG0001220	Syai.g_02087	Syam.g_01754
OG0001221	Syai.g_01284	Syam.g_01334
OG0001222	Syai.g_01516	Syam.g_01111
OG0001224	Syai.g_02011	Syam.g_00770
OG0001225	Syai.g_02009	Syam.g_00772
OG0001226	Syai.g_01154	Syam.g_01425
OG0001227	Syai.g_02806	Syam.g_02340
OG0001228	Syai.g_02218	Syam.g_01858
OG0001229	Syai.g_01986	Syam.g_00796
OG0001230	Syai.g_00964	Syam.g_01603
OG0001231	Syai.g_00017	Syam.g_00017
OG0001232	Syai.g_02410	Syam.g_02022
OG0001233	Syai.g_02261	Syam.g_01895
OG0001234	Syai.g_00337	Syam.g_00306
OG0001235	Syai.g_00343	Syam.g_00313
OG0001236	Syai.g_00159	Syam.g_00146
OG0001237	Syai.g_00137	Syam.g_00141
OG0001238	Syai.g_02789	Syam.g_02326
OG0001239	Syai.g_02477	Syam.g_02065
OG0001240	Syai.g_02527	Syam.g_02105
OG0001241	Syai.g_02537	Syam.g_02115
OG0001242	Syai.g_02566	Syam.g_02145
OG0001244	Syai.g_02605	Syam.g_02188
OG0001245	Syai.g_02091	Syam.g_01057
OG0001246	Syai.g_00666	Syam.g_00611
OG0001247	Syai.g_01380	Syam.g_01253
OG0001248	Syai.g_01377	Syam.g_01256
OG0001249	Syai.g_00464	Syam.g_00436
OG0001250	Syai.g_02053	Syam.g_00731
OG0001251	Syai.g_02845	Syam.g_02365
OG0001252	Syai.g_02018	Syam.g_00763
OG0001254	Syai.g_01744	Syam.g_00916
OG0001255	Syai.g_01915	Syam.g_01056
OG0001256	Syai.g_02362	Syam.g_01976
OG0001257	Syai.g_00848	Syam.g_01683
OG0001258	Syai.g_02372	Syam.g_01986
OG0001259	Syai.g_02259	Syam.g_01893
OG0001260	Syai.g_02281	Syam.g_01912
OG0001261	Syai.g_00394	Syam.g_00360
OG0001262	Syai.g_00063	Syam.g_00056
OG0001263	Syai.g_02576	Syam.g_02159
OG0001265	Syai.g_02563	Syam.g_02143
OG0001266	Syai.g_02679	Syam.g_02259
OG0001267	Syai.g_00259	Syam.g_00230
OG0001268	Syai.g_00492	Syam.g_00463
OG0001269	Syai.g_01699	Syam.g_00956
OG0001270	Syai.g_02231	Syam.g_01871
OG0001271	Syai.g_00862	Syam.g_01671
OG0001272	Syai.g_00644	Syam.g_00589
OG0001273	Syai.g_01099	Syam.g_01472
OG0001274	Syai.g_02706	Syam.g_02285
OG0001275	Syai.g_01447	Syam.g_01174
OG0001276	Syai.g_01431	Syam.g_01190
OG0001277	Syai.g_02899	Syam.g_02415
OG0001278	Syai.g_01799	Syam.g_00862
OG0001279	Syai.g_00991	Syam.g_01590
OG0001280	Syai.g_02176	Syam.g_01827
OG0001281	Syai.g_02186	Syam.g_01837
OG0001282	Syai.g_00627	Syam.g_00574
OG0001283	Syai.g_02908	Syam.g_02424
OG0001284	Syai.g_02338	Syam.g_01960
OG0001285	Syai.g_02866	Syam.g_02380
OG0001286	Syai.g_00408	Syam.g_00376
OG0001287	Syai.g_00109	Syam.g_00113
OG0001289	Syai.g_02504	Syam.g_02089
OG0001290	Syai.g_02536	Syam.g_02114
OG0001291	Syai.g_02587	Syam.g_02170
OG0001292	Syai.g_00306	Syam.g_00276
OG0001293	Syai.g_00285	Syam.g_00256
OG0001294	Syai.g_01242	Syam.g_01365
OG0001295	Syai.g_00722	Syam.g_00665
OG0001296	Syai.g_00672	Syam.g_00617
OG0001297	Syai.g_00676	Syam.g_00621
OG0001298	Syai.g_00773	Syam.g_01738
OG0001299	Syai.g_01236	Syam.g_01371
OG0001300	Syai.g_01982	Syam.g_00800
OG0001301	Syai.g_01995	Syam.g_00786
OG0001302	Syai.g_01142	Syam.g_01437
OG0001303	Syai.g_01559	Syam.g_01082
OG0001304	Syai.g_01418	Syam.g_01204
OG0001305	Syai.g_02001	Syam.g_00780
OG0001306	Syai.g_02160	Syam.g_01811
OG0001307	Syai.g_01717	Syam.g_00945
OG0001308	Syai.g_00943	Syam.g_01623
OG0001309	Syai.g_00682	Syam.g_00628
OG0001311	Syai.g_01429	Syam.g_01192
OG0001312	Syai.g_01549	Syam.g_01092
OG0001314	Syai.g_01341, Syai.g_01810	Syam.g_00540, Syam.g_01569
OG0001315	Syai.g_00427	Syam.g_00394
OG0001316	Syai.g_02593	Syam.g_02176
OG0001317	Syai.g_00534	Syam.g_00505
OG0001319	Syai.g_00270	Syam.g_00241
OG0001321	Syai.g_02195	Syam.g_01846
OG0001322	Syai.g_02194	Syam.g_01845
OG0001323	Syai.g_00685	Syam.g_00631
OG0001324	Syai.g_01983	Syam.g_00799
OG0001325	Syai.g_01392	Syam.g_01241
OG0001326	Syai.g_02856	Syam.g_02370
OG0001327	Syai.g_01250	Syam.g_01359
OG0001328	Syai.g_01278	Syam.g_01340
OG0001330	Syai.g_02167	Syam.g_01819
OG0001331	Syai.g_00622	Syam.g_00569
OG0001332	Syai.g_02293	Syam.g_01919
OG0001333	Syai.g_02255	Syam.g_01889
OG0001334	Syai.g_00438	Syam.g_00405
OG0001335	Syai.g_00439	Syam.g_00406
OG0001336	Syai.g_02909	Syam.g_02425
OG0001337	Syai.g_00434	Syam.g_00402
OG0001337	Syai.g_00452	Syam.g_00424
OG0001338	Syai.g_00448	Syam.g_00419
OG0001338	Syai.g_01658	Syam.g_00985
OG0001338	Syai.g_00456	Syam.g_00428
OG0001339	Syai.g_02539	Syam.g_02117
OG0001340	Syai.g_00453	Syam.g_00425
OG0001343	Syai.g_02842	Syam.g_02361
OG0001344	Syai.g_02139	Syam.g_01790
OG0001345	Syai.g_02110	Syam.g_01764
OG0001346	Syai.g_02180	Syam.g_01831
OG0001347	Syai.g_02766	Syam.g_00081
OG0001348	Syai.g_02033	Syam.g_00750
OG0001350	Syai.g_00539	Syam.g_00510
OG0001351	Syai.g_00843	Syam.g_01695
OG0001352	Syai.g_00700	Syam.g_00644
OG0001353	Syai.g_02042	Syam.g_00742
OG0001354	Syai.g_01477	Syam.g_01145
OG0001355	Syai.g_01698	Syam.g_00957
OG0001356	Syai.g_02032	Syam.g_00751
OG0001357	Syai.g_00918, Syai.g_01612	Syam.g_00449
OG0001359	Syai.g_02841	Syam.g_02360
OG0001360	Syai.g_02107	Syam.g_01762
OG0001361	Syai.g_02113	Syam.g_01767
OG0001362	Syai.g_00938	Syam.g_01628
OG0001363	Syai.g_00936	Syam.g_01630
OG0001364	Syai.g_00173	Syam.g_00158
OG0001366	Syai.g_02403	Syam.g_02014
OG0001368	Syai.g_00313	Syam.g_00283
OG0001370	Syai.g_02317	Syam.g_01536, Syam.g_01942
OG0001370	Syai.g_02865	Syam.g_02379
OG0001373	Syai.g_02855	Syam.g_02369
OG0001374	Syai.g_02863	Syam.g_02377
OG0001375	Syai.g_02843	Syam.g_02362
OG0001376	Syai.g_02795	Syam.g_02332
OG0001377	Syai.g_02794	Syam.g_02331
OG0001378	Syai.g_02232	Syam.g_01872
OG0001379	Syai.g_02169	Syam.g_01821
OG0001380	Syai.g_01168	Syam.g_01409
OG0001381	Syai.g_01723	Syam.g_00939
OG0001385	Syai.g_02852	Syam.g_02366
OG0001386	Syai.g_02853	Syam.g_02367
OG0001387	Syai.g_02854	Syam.g_02368
OG0001388	Syai.g_02857	Syam.g_02371
OG0001389	Syai.g_02858	Syam.g_02372
OG0001390	Syai.g_02859	Syam.g_02373
OG0001391	Syai.g_02860	Syam.g_02374
OG0001392	Syai.g_02861	Syam.g_02375
OG0001393	Syai.g_02862	Syam.g_02376
OG0001394	Syai.g_01290	Syam.g_01321
OG0001395	Syai.g_01410	Syam.g_01225
OG0001396	Syai.g_02765	Syam.g_00080
OG0001397	Syai.g_00937	Syam.g_01629
OG0001398	Syai.g_01587	Syam.g_01052
OG0001400	Syai.g_01928	Syam.g_00836
OG0001401	Syai.g_02046	Syam.g_00738
OG0001401	Syai.g_02047	Syam.g_00737
OG0001402	Syai.g_01070	Syam.g_01490
OG0001404	Syai.g_02473	Syam.g_02061
OG0001405	Syai.g_00441	Syam.g_00408
OG0001406	Syai.g_02796	Syam.g_02333
OG0001407	Syai.g_00701	Syam.g_00645
OG0001408	Syai.g_01831	Syam.g_00848
OG0001412	Syai.g_02767	Syam.g_00082
OG0001413	Syai.g_01148	Syam.g_01430
OG0001414	Syai.g_01722	Syam.g_00940
OG0001416	Syai.g_02183	Syam.g_01834
OG0001417	Syai.g_01478	Syam.g_01144
OG0001419	Syai.g_00702	Syam.g_00646
OG0001420	Syai.g_00697	Syam.g_00642
OG0001421	Syai.g_01621	Syam.g_01019
OG0001422	Syai.g_02171	Syam.g_01822
OG0001423	Syai.g_02822	Syam.g_00553, Syam.g_00548
OG0001425	Syai.g_02792	Syam.g_02329
OG0001426	Syai.g_00583	Syam.g_01210
OG0001426	Syai.g_00479, Syai.g_01871, Syai.g_02457, Syai.g_01693	Syam.g_00961
OG0001428	Syai.g_02637	Syam.g_02220
OG0001430	Syai.g_02768	Syam.g_02305
OG0001432	Syai.g_01943	Syam.g_00822
OG0001433	Syai.g_02031	Syam.g_00752
OG0001435	Syai.g_01256	Syam.g_01353
OG0001438	Syai.g_00244	Syam.g_00215
OG0001439	Syai.g_00219	Syam.g_00190
OG0001441	Syai.g_00687	Syam.g_00633
OG0001442	Syai.g_01305	Syam.g_01306
OG0001443	Syai.g_02800	Syam.g_02335
OG0001444	Syai.g_02521	Syam.g_02100
OG0001447	Syai.g_02574	Syam.g_02152
OG0001448	Syai.g_02808	Syam.g_02342
OG0001449	Syai.g_00315	Syam.g_00285
OG0001452	Syai.g_00298	Syam.g_00268
OG0001453	Syai.g_01455	Syam.g_01166
OG0001454	Syai.g_01153	Syam.g_01426
OG0001456	Syai.g_02873	Syam.g_02387
OG0001457	Syai.g_02874	Syam.g_02388
OG0001458	Syai.g_02875	Syam.g_02389
OG0001459	Syai.g_01712	Syam.g_00949
OG0001460	Syai.g_02030	Syam.g_00753
OG0001461	Syai.g_01730	Syam.g_00928
OG0001462	Syai.g_00045	Syam.g_00041
OG0001465	Syai.g_01384	Syam.g_01250
OG0001467	Syai.g_01141	Syam.g_01438
OG0001468	Syai.g_01144	Syam.g_01435
OG0001470	Syai.g_02235	Syam.g_01874
OG0001471	Syai.g_00224	Syam.g_00195
OG0001472	Syai.g_01931	Syam.g_00833
OG0001473	Syai.g_01130	Syam.g_01440
OG0001474	Syai.g_00493	Syam.g_00464
OG0001475	Syai.g_02237	Syam.g_01876
OG0001476	Syai.g_02131	Syam.g_01784
OG0001477	Syai.g_01992	Syam.g_00789
OG0001479	Syai.g_00490	Syam.g_00461
OG0001480	Syai.g_02088	Syam.g_01755
OG0001482	Syai.g_01468	Syam.g_01154
OG0001484	Syai.g_02864	Syam.g_02378
OG0001487	Syai.g_00894	Syam.g_01661
OG0001488	Syai.g_02121	Syam.g_01774
OG0001489	Syai.g_00419	Syam.g_00387
OG0001492	Syai.g_01796	Syam.g_00865
OG0001493	Syai.g_01820	Syam.g_00857
OG0001495	Syai.g_00349	Syam.g_00318
OG0001496	Syai.g_01990	Syam.g_00791
OG0001497	Syai.g_01991	Syam.g_00790
OG0001498	Syai.g_00518	Syam.g_00490
OG0001499	Syai.g_00831	Syam.g_02154
OG0001499	Syai.g_01189	Syam.g_01397
OG0001502	Syai.g_02079	Syam.g_00705
OG0001504	Syai.g_01713	Syam.g_00948
OG0001507	Syai.g_01671	Syam.g_00975
OG0001508	Syai.g_02234	Syam.g_01873
OG0001510	Syai.g_00105	Syam.g_00109
OG0001511	Syai.g_02549	Syam.g_02129
OG0001512	Syai.g_00541	Syam.g_00512
OG0001513	Syai.g_00138	Syam.g_00142
OG0001514	Syai.g_01989	Syam.g_00792
OG0001515	Syai.g_01978	Syam.g_00804
OG0001516	Syai.g_01233	Syam.g_01374
OG0001517	Syai.g_00487	Syam.g_00458
OG0001518	Syai.g_02791	Syam.g_02328
OG0001519	Syai.g_02802	Syam.g_02337
OG0001520	Syai.g_00757	Syam.g_01752
OG0001527	Syai.g_00749	Syam.g_00693
OG0001528	Syai.g_02236	Syam.g_01875
OG0001529	Syai.g_00054	Syam.g_00047
OG0001530	Syai.g_02547	Syam.g_02127
OG0001531	Syai.g_00542	Syam.g_00513
OG0001532	Syai.g_01764	Syam.g_00897
OG0001533	Syai.g_00821	Syam.g_01697
OG0001534	Syai.g_01417	Syam.g_01205
OG0001535	Syai.g_01433	Syam.g_01188
OG0001536	Syai.g_01508	Syam.g_01119
OG0001537	Syai.g_01285	Syam.g_01333
OG0001538	Syai.g_01326	Syam.g_01285
OG0001539	Syai.g_01252	Syam.g_01357
OG0001540	Syai.g_02578	Syam.g_02161
OG0001541	Syai.g_02646	Syam.g_02229
OG0001542	Syai.g_02655	Syam.g_02238
OG0001543	Syai.g_02692	Syam.g_02271
OG0001544	Syai.g_02801	Syam.g_02336
OG0001545	Syai.g_02898	Syam.g_02414
OG0001546	Syai.g_00690	Syam.g_00636
OG0001547	Syai.g_01580	Syam.g_01059
OG0001548	Syai.g_01157	Syam.g_01420
OG0001549	Syai.g_02106	Syam.g_01761
OG0001551	Syai.g_02028	Syam.g_00755
OG0001554	Syai.g_02774	Syam.g_02311
OG0001556	Syai.g_01757	Syam.g_00903
OG0001557	Syai.g_01291	Syam.g_01320
OG0001558	Syai.g_00020, Syai.g_00021	Syam.g_00019
OG0001559	Syai.g_02546	Syam.g_02126
OG0001560	Syai.g_02535	Syam.g_02113
OG0001561	Syai.g_01427	Syam.g_01195
OG0001562	Syai.g_01441	Syam.g_01180
OG0001563	Syai.g_00403	Syam.g_00370
OG0001564	Syai.g_02869	Syam.g_02383
OG0001567	Syai.g_01581	Syam.g_01058
OG0001568	Syai.g_01578	Syam.g_01061
OG0001572	Syai.g_00564	Syam.g_00531
OG0001574	Syai.g_00747	Syam.g_00691
OG0001575	Syai.g_00752	Syam.g_00696
OG0001576	Syai.g_00817	Syam.g_01699
OG0001577	Syai.g_02148	Syam.g_01799
OG0001578	Syai.g_01886	Syam.g_00825
OG0001578	Syai.g_01734	Syam.g_00924
OG0001578	Syai.g_01155	Syam.g_01423
OG0001579	Syai.g_00447	Syam.g_00418
OG0001580	Syai.g_02758	Syam.g_02300
OG0001582	Syai.g_01500	Syam.g_01128
OG0001585	Syai.g_01635	Syam.g_01008
OG0001589	Syai.g_02263	Syam.g_01897
OG0001590	Syai.g_01098	Syam.g_01473
OG0001591	Syai.g_01244	Syam.g_01363
OG0001592	Syai.g_02760	Syam.g_02301
OG0001594	Syai.g_00987	Syam.g_01593
OG0001602	Syai.g_01383	Syam.g_01251
OG0001614	Syai.g_00119	Syam.g_00123
OG0001615	Syai.g_00727	Syam.g_00669
OG0001616	Syai.g_01751	Syam.g_00909
OG0001617	Syai.g_01985	Syam.g_00797
OG0001619	Syai.g_01519	Syam.g_01108
OG0001620	Syai.g_00499	Syam.g_00470
OG0001621	Syai.g_00297	Syam.g_00267
OG0001622	Syai.g_02907	Syam.g_02423
OG0001623	Syai.g_00457	Syam.g_00429
OG0001624	Syai.g_01930	Syam.g_00834
OG0001624	Syai.g_02807	Syam.g_02341
OG0001625	Syai.g_00291	Syam.g_00262
OG0001633	Syai.g_00995	Syam.g_01586
OG0001634	Syai.g_01239	Syam.g_01368
OG0001637	Syai.g_02274	Syam.g_01909, Syam.g_01908
OG0001638	Syai.g_02390	Syam.g_02001
OG0001639	Syai.g_02297	Syam.g_01924
OG0001640	Syai.g_02022	Syam.g_00756
OG0001641	Syai.g_01457	Syam.g_01164
OG0001643	Syai.g_01109	Syam.g_01463
OG0001644	Syai.g_01406	Syam.g_01229
OG0001646	Syai.g_01887, Syai.g_01688	Syam.g_00966
OG0001646	Syai.g_01641	Syam.g_01002
OG0001646	Syai.g_01180	Syam.g_01408
OG0001647	Syai.g_00268	Syam.g_00239
OG0001652	Syai.g_00018	Syam.g_00018
OG0001653	Syai.g_02924	Syam.g_02438
OG0001654	Syai.g_02295	Syam.g_01922
OG0001655	Syai.g_02094	Syam.g_01691
OG0001655	Syai.g_01926	Syam.g_00838
OG0001656	Syai.g_00445	Syam.g_00413
OG0001657	Syai.g_02619	Syam.g_02202
OG0001658	Syai.g_02775	Syam.g_02312
OG0001659	Syai.g_01759	Syam.g_00901
OG0001660	Syai.g_00509	Syam.g_00480
OG0001660	Syai.g_00509	Syam.g_02134
OG0001660	Syai.g_02554	Syam.g_00480
OG0001660	Syai.g_02554	Syam.g_02134
OG0001667	Syai.g_01923	Syam.g_00840
OG0001672	Syai.g_02488, Syai.g_02489	Syam.g_02076
OG0001673	Syai.g_00532	Syam.g_00503
OG0001675	Syai.g_01443	Syam.g_01178
OG0001676	Syai.g_00444	Syam.g_00412
OG0001677	Syai.g_00430	Syam.g_00397
OG0001678	Syai.g_00322	Syam.g_00291
OG0001680	Syai.g_02124	Syam.g_01778, Syam.g_01777
OG0001680	Syai.g_02394	Syam.g_02005
OG0001681	Syai.g_00902	Syam.g_01653
OG0001682	Syai.g_01152	Syam.g_01427
OG0001682	Syai.g_01396	Syam.g_01237
OG0001691	Syai.g_01064	Syam.g_01497
OG0001692	Syai.g_00959	Syam.g_01608
OG0001694	Syai.g_00257	Syam.g_00228
OG0001695	Syai.g_02894	Syam.g_02408
OG0001700	Syai.g_01204	Syam.g_01388
OG0001702	Syai.g_02511, Syai.g_02510, Syai.g_02509	Syam.g_02094, Syam.g_02095
OG0001703	Syai.g_00630	Syam.g_00577
OG0001712	Syai.g_01634	Syam.g_01009
OG0001713	Syai.g_02130	Syam.g_01783
OG0001715	Syai.g_01166	Syam.g_01411
OG0001716	Syai.g_02081, Syai.g_02082	Syam.g_00703
OG0001717	Syai.g_02632	Syam.g_02215
OG0001726	Syai.g_01593, Syai.g_01594	Syam.g_01046
OG0001729	Syai.g_00545	Syam.g_00516
OG0001730	Syai.g_00552	Syam.g_00519
OG0001732	Syai.g_01781	Syam.g_00880
OG0001733	Syai.g_01247	Syam.g_01219
OG0001735	Syai.g_01226	Syam.g_01381, Syam.g_01382
OG0001736	Syai.g_00193	Syam.g_00167
OG0001737	Syai.g_00238	Syam.g_00209
OG0001738	Syai.g_00204	Syam.g_00175
OG0001739	Syai.g_02892	Syam.g_02406
OG0001740	Syai.g_02896	Syam.g_02411
OG0001741	Syai.g_01677	Syam.g_01537, Syam.g_01560
OG0001741	Syai.g_01165	Syam.g_01412
OG0001750	Syai.g_02522	Syam.g_02101
OG0001751	Syai.g_00531	Syam.g_00502
OG0001751	Syai.g_01577	Syam.g_01063
OG0001752	Syai.g_02283	Syam.g_01914
OG0001755	Syai.g_00681	Syam.g_00627
OG0001758	Syai.g_01708	Syam.g_00551
OG0001759	Syai.g_01659, Syai.g_01660	Syam.g_00983
OG0001761	Syai.g_01050	Syam.g_01505
OG0001762	Syai.g_01450	Syam.g_01171
OG0001763	Syai.g_01464, Syai.g_01465	Syam.g_01158, Syam.g_01157
OG0001764	Syai.g_01572	Syam.g_01068
OG0001765	Syai.g_01711	Syam.g_00950
OG0001766	Syai.g_00228	Syam.g_00199
OG0001769	Syai.g_01123	Syam.g_01449
OG0001771	Syai.g_01697	Syam.g_00958
OG0001783	Syai.g_00114	Syam.g_00118
OG0001784	Syai.g_02513	Syam.g_02096
OG0001786	Syai.g_02340	Syam.g_01962
OG0001787	Syai.g_00706	Syam.g_00650
OG0001788	Syai.g_00710, Syai.g_00709	Syam.g_00653
OG0001789	Syai.g_02178	Syam.g_01829
OG0001790	Syai.g_02153	Syam.g_01804
OG0001791	Syai.g_02129	Syam.g_01782
OG0001792	Syai.g_01789	Syam.g_00872
OG0001794	Syai.g_01420	Syam.g_01202
OG0001796	Syai.g_01439	Syam.g_01182
OG0001797	Syai.g_01541	Syam.g_01100
OG0001798	Syai.g_01073	Syam.g_01487
OG0001799	Syai.g_01120	Syam.g_01452
OG0001801	Syai.g_00982	Syam.g_01598
OG0001803	Syai.g_02216	Syam.g_01856
OG0001804	Syai.g_00519	Syam.g_00491
OG0001805	Syai.g_00302	Syam.g_00272
OG0001806	Syai.g_00269	Syam.g_00240
OG0001808	Syai.g_00167	Syam.g_00154
OG0001810	Syai.g_02591	Syam.g_02174
OG0001811	Syai.g_02652	Syam.g_02235
OG0001812	Syai.g_02761	Syam.g_02302
OG0001813	Syai.g_02824	Syam.g_02345
OG0001814	Syai.g_02917, Syai.g_02916	Syam.g_02432
OG0001815	Syai.g_02928	Syam.g_02441
OG0001816	Syai.g_01249	Syam.g_01360
OG0001817	Syai.g_01183	Syam.g_01405
OG0001817	Syai.g_00603	Syam.g_01576
OG0001817	Syai.g_01675	Syam.g_00971
OG0001817	Syai.g_01936	Syam.g_01525
OG0001817	Syai.g_01094, Syai.g_01489	Syam.g_00827
OG0001835	Syai.g_00585, Syai.g_01690	Syam.g_00964
OG0001838	Syai.g_00008	Syam.g_00008
OG0001839	Syai.g_00039	Syam.g_00036
OG0001840	Syai.g_00060	Syam.g_00053
OG0001841	Syai.g_00068	Syam.g_00060
OG0001843	Syai.g_00120	Syam.g_00124
OG0001844	Syai.g_00121	Syam.g_00125
OG0001845	Syai.g_00122	Syam.g_00126
OG0001846	Syai.g_02567	Syam.g_02146
OG0001847	Syai.g_02565	Syam.g_02144
OG0001848	Syai.g_02560	Syam.g_02140
OG0001849	Syai.g_02503	Syam.g_02088
OG0001850	Syai.g_02491	Syam.g_02078
OG0001851	Syai.g_02484	Syam.g_02072
OG0001852	Syai.g_02483	Syam.g_02071
OG0001853	Syai.g_02476	Syam.g_02064
OG0001854	Syai.g_00536	Syam.g_00507
OG0001856	Syai.g_02354	Syam.g_01968
OG0001857	Syai.g_02351	Syam.g_01965
OG0001858	Syai.g_02309	Syam.g_01935
OG0001859	Syai.g_00618	Syam.g_00565
OG0001860	Syai.g_00632	Syam.g_00579
OG0001861	Syai.g_00645	Syam.g_00590
OG0001862	Syai.g_00656	Syam.g_00601
OG0001863	Syai.g_00661	Syam.g_00606
OG0001864	Syai.g_00718	Syam.g_00661
OG0001865	Syai.g_00785	Syam.g_01726
OG0001866	Syai.g_00813	Syam.g_01703
OG0001867	Syai.g_01048	Syam.g_01507
OG0001868	Syai.g_02182	Syam.g_01833
OG0001869	Syai.g_02149	Syam.g_01800
OG0001870	Syai.g_02141	Syam.g_01792
OG0001871	Syai.g_02136	Syam.g_01787
OG0001872	Syai.g_01795	Syam.g_00866
OG0001873	Syai.g_01752	Syam.g_00908
OG0001874	Syai.g_01749	Syam.g_00911
OG0001875	Syai.g_01707	Syam.g_00550
OG0001876	Syai.g_01706	Syam.g_00549
OG0001877	Syai.g_01979	Syam.g_00803
OG0001878	Syai.g_01446	Syam.g_01175
OG0001879	Syai.g_01452	Syam.g_01169
OG0001880	Syai.g_01498	Syam.g_01130
OG0001881	Syai.g_01501	Syam.g_01127
OG0001882	Syai.g_01524	Syam.g_01103
OG0001883	Syai.g_01542	Syam.g_01099
OG0001884	Syai.g_01551	Syam.g_01090
OG0001885	Syai.g_01567	Syam.g_01073
OG0001886	Syai.g_01571	Syam.g_01069
OG0001887	Syai.g_01277	Syam.g_01341
OG0001888	Syai.g_01298	Syam.g_01313
OG0001889	Syai.g_01354	Syam.g_01275
OG0001890	Syai.g_02060	Syam.g_00724
OG0001891	Syai.g_02064	Syam.g_00720
OG0001892	Syai.g_02089	Syam.g_01756
OG0001895	Syai.g_00986	Syam.g_01594
OG0001896	Syai.g_02222	Syam.g_01861
OG0001898	Syai.g_00463	Syam.g_00435
OG0001899	Syai.g_00392	Syam.g_00358
OG0001900	Syai.g_00284	Syam.g_00255
OG0001901	Syai.g_00283	Syam.g_00254
OG0001902	Syai.g_00252	Syam.g_00223
OG0001903	Syai.g_00243	Syam.g_00214
OG0001904	Syai.g_00175	Syam.g_00160
OG0001905	Syai.g_00165	Syam.g_00152
OG0001906	Syai.g_02579	Syam.g_02162
OG0001907	Syai.g_02597	Syam.g_02180
OG0001908	Syai.g_02648	Syam.g_02231
OG0001909	Syai.g_02659	Syam.g_02242
OG0001910	Syai.g_02698	Syam.g_02277
OG0001912	Syai.g_02785	Syam.g_02321
OG0001913	Syai.g_02787	Syam.g_02323
OG0001914	Syai.g_01739	Syam.g_00920
OG0001915	Syai.g_02922	Syam.g_02437
