Orthogroup	Syai	Syad
OG0001149	Syai.g_00625	Syad.g_00888
OG0001150	Syai.g_00624	Syad.g_00887
OG0001151	Syai.g_00611	Syad.g_00875
OG0001152	Syai.g_00610	Syad.g_00872
OG0001153	Syai.g_00903	Syad.g_02318
OG0001154	Syai.g_00901	Syad.g_02319
OG0001155	Syai.g_02298	Syad.g_02540
OG0001156	Syai.g_02301	Syad.g_02543
OG0001157	Syai.g_02302	Syad.g_02544
OG0001158	Syai.g_02303	Syad.g_02546
OG0001159	Syai.g_02304	Syad.g_02547
OG0001160	Syai.g_02355	Syad.g_02595
OG0001161	Syai.g_02803	Syad.g_00026
OG0001162	Syai.g_01374	Syad.g_01844
OG0001163	Syai.g_02363	Syad.g_02610
OG0001164	Syai.g_02369	Syad.g_02616
OG0001165	Syai.g_02374	Syad.g_02621
OG0001166	Syai.g_02400	Syad.g_02647
OG0001167	Syai.g_02254	Syad.g_02486
OG0001168	Syai.g_02256	Syad.g_02488
OG0001169	Syai.g_02258	Syad.g_02490
OG0001170	Syai.g_02260	Syad.g_02492
OG0001171	Syai.g_02270	Syad.g_02503
OG0001172	Syai.g_00323	Syad.g_00594
OG0001173	Syai.g_00324	Syad.g_00595
OG0001174	Syai.g_00332	Syad.g_00603
OG0001175	Syai.g_00333	Syad.g_00604
OG0001176	Syai.g_00352	Syad.g_00644
OG0001177	Syai.g_00350	Syad.g_00641
OG0001178	Syai.g_02383	Syad.g_02629
OG0001179	Syai.g_00385	Syad.g_00675
OG0001180	Syai.g_00410	Syad.g_00700
OG0001181	Syai.g_00414	Syad.g_00704
OG0001182	Syai.g_00423	Syad.g_00712
OG0001183	Syai.g_00429	Syad.g_00717
OG0001184	Syai.g_00156	Syad.g_00378
OG0001185	Syai.g_00117	Syad.g_00354
OG0001186	Syai.g_00084	Syad.g_00247
OG0001187	Syai.g_00081	Syad.g_00245
OG0001188	Syai.g_00078	Syad.g_00238
OG0001189	Syai.g_00061	Syad.g_00217
OG0001190	Syai.g_02776	Syad.g_03034
OG0001192	Syai.g_02793	Syad.g_00013
OG0001193	Syai.g_02835	Syad.g_00072
OG0001194	Syai.g_02838	Syad.g_00075
OG0001195	Syai.g_02839	Syad.g_00076
OG0001196	Syai.g_02913	Syad.g_00144
OG0001197	Syai.g_02915	Syad.g_00146
OG0001198	Syai.g_02930	Syad.g_00159
OG0001199	Syai.g_02480	Syad.g_02735
OG0001200	Syai.g_02482	Syad.g_02737
OG0001202	Syai.g_02674	Syad.g_02945
OG0001203	Syai.g_00540	Syad.g_00821
OG0001204	Syai.g_00312	Syad.g_00577
OG0001205	Syai.g_02212	Syad.g_02440
OG0001206	Syai.g_00853	Syad.g_02385
OG0001207	Syai.g_00629	Syad.g_00893
OG0001208	Syai.g_00640	Syad.g_00906
OG0001209	Syai.g_00711	Syad.g_00980
OG0001210	Syai.g_00720	Syad.g_00993
OG0001212	Syai.g_00799	Syad.g_01082
OG0001213	Syai.g_01082	Syad.g_02163
OG0001214	Syai.g_01106	Syad.g_02150
OG0001215	Syai.g_01958	Syad.g_01366
OG0001216	Syai.g_01388	Syad.g_01816
OG0001218	Syai.g_00893	Syad.g_02328
OG0001219	Syai.g_01561	Syad.g_01653
OG0001220	Syai.g_02087	Syad.g_01195
OG0001221	Syai.g_01284	Syad.g_01950
OG0001222	Syai.g_01516	Syad.g_01770
OG0001223	Syai.g_01463	Syad.g_01715
OG0001224	Syai.g_02011	Syad.g_01286
OG0001225	Syai.g_02009	Syad.g_01288
OG0001226	Syai.g_01154	Syad.g_02100
OG0001227	Syai.g_02806	Syad.g_00029
OG0001228	Syai.g_02218	Syad.g_02460
OG0001229	Syai.g_01986	Syad.g_01314
OG0001231	Syai.g_00017	Syad.g_00179
OG0001232	Syai.g_02410	Syad.g_02658
OG0001233	Syai.g_02261	Syad.g_02493
OG0001234	Syai.g_00337	Syad.g_00608
OG0001235	Syai.g_00343	Syad.g_00633
OG0001236	Syai.g_00159	Syad.g_00412
OG0001237	Syai.g_00137	Syad.g_00376
OG0001238	Syai.g_02789	Syad.g_00007
OG0001239	Syai.g_02477	Syad.g_02732
OG0001240	Syai.g_02527	Syad.g_02785
OG0001241	Syai.g_02537	Syad.g_02795
OG0001242	Syai.g_02566	Syad.g_02827
OG0001243	Syai.g_02573	Syad.g_02841
OG0001244	Syai.g_02605	Syad.g_02873
OG0001245	Syai.g_02091	Syad.g_02223
OG0001246	Syai.g_00666	Syad.g_00933
OG0001247	Syai.g_01380	Syad.g_01837
OG0001248	Syai.g_01377	Syad.g_01843
OG0001249	Syai.g_00464	Syad.g_00756
OG0001250	Syai.g_02053	Syad.g_01227
OG0001251	Syai.g_02845	Syad.g_00083
OG0001252	Syai.g_02018	Syad.g_01279
OG0001254	Syai.g_01744	Syad.g_01528
OG0001255	Syai.g_01915	Syad.g_02224
OG0001256	Syai.g_02362	Syad.g_02609
OG0001257	Syai.g_00848	Syad.g_02210
OG0001258	Syai.g_02372	Syad.g_02619
OG0001260	Syai.g_02281	Syad.g_02514
OG0001261	Syai.g_00394	Syad.g_00684
OG0001262	Syai.g_00063	Syad.g_00219
OG0001263	Syai.g_02576	Syad.g_02844
OG0001265	Syai.g_02563	Syad.g_02825
OG0001266	Syai.g_02679	Syad.g_02949
OG0001267	Syai.g_00259	Syad.g_00523
OG0001268	Syai.g_00492	Syad.g_00767
OG0001270	Syai.g_02231	Syad.g_02453
OG0001271	Syai.g_00862	Syad.g_02356
OG0001272	Syai.g_00644	Syad.g_00910
OG0001273	Syai.g_01099	Syad.g_02157
OG0001274	Syai.g_02706	Syad.g_02988
OG0001275	Syai.g_01447	Syad.g_01699
OG0001276	Syai.g_01431	Syad.g_01683
OG0001277	Syai.g_02899	Syad.g_00127
OG0001278	Syai.g_01799	Syad.g_01445
OG0001279	Syai.g_00991	Syad.g_02248
OG0001280	Syai.g_02176	Syad.g_02402
OG0001281	Syai.g_02186	Syad.g_02413
OG0001282	Syai.g_00627	Syad.g_00890
OG0001283	Syai.g_02908	Syad.g_00138
OG0001284	Syai.g_02338	Syad.g_02585
OG0001285	Syai.g_02866	Syad.g_02043
OG0001286	Syai.g_00408	Syad.g_00698
OG0001287	Syai.g_00109	Syad.g_00346
OG0001289	Syai.g_02504	Syad.g_02767
OG0001290	Syai.g_02536	Syad.g_02794
OG0001291	Syai.g_02587	Syad.g_02854
OG0001292	Syai.g_00306	Syad.g_00572
OG0001293	Syai.g_00285	Syad.g_00549
OG0001294	Syai.g_01242	Syad.g_01597
OG0001295	Syai.g_00722	Syad.g_00997
OG0001296	Syai.g_00672	Syad.g_00939
OG0001297	Syai.g_00676	Syad.g_00943
OG0001298	Syai.g_00773	Syad.g_01055
OG0001299	Syai.g_01236	Syad.g_01591
OG0001300	Syai.g_01982	Syad.g_01339
OG0001301	Syai.g_01995	Syad.g_01303
OG0001302	Syai.g_01142	Syad.g_02123
OG0001303	Syai.g_01559	Syad.g_01655
OG0001304	Syai.g_01418	Syad.g_01669
OG0001305	Syai.g_02001	Syad.g_01296
OG0001306	Syai.g_02160	Syad.g_01119
OG0001307	Syai.g_01717	Syad.g_00626
OG0001309	Syai.g_00682	Syad.g_00950
OG0001311	Syai.g_01429	Syad.g_01681
OG0001312	Syai.g_01549	Syad.g_01788
OG0001315	Syai.g_00427	Syad.g_00715
OG0001316	Syai.g_02593	Syad.g_02861
OG0001317	Syai.g_00534	Syad.g_00814
OG0001318	Syai.g_00293	Syad.g_00557
OG0001321	Syai.g_02195	Syad.g_02423
OG0001322	Syai.g_02194	Syad.g_02422
OG0001323	Syai.g_00685	Syad.g_00953
OG0001324	Syai.g_01983	Syad.g_01338
OG0001325	Syai.g_01392	Syad.g_01811
OG0001326	Syai.g_02856	Syad.g_00092
OG0001327	Syai.g_01250	Syad.g_01605
OG0001328	Syai.g_01278	Syad.g_01638
OG0001330	Syai.g_02167	Syad.g_02395
OG0001332	Syai.g_02293	Syad.g_02535
OG0001333	Syai.g_02255	Syad.g_02487
OG0001334	Syai.g_00438	Syad.g_00725
OG0001335	Syai.g_00439	Syad.g_00726
OG0001336	Syai.g_02909	Syad.g_00139
OG0001337	Syai.g_00434	Syad.g_00750
OG0001337	Syai.g_00452	Syad.g_00741
OG0001338	Syai.g_00448	Syad.g_00735
OG0001338	Syai.g_01658	Syad.g_00722
OG0001338	Syai.g_00456	Syad.g_00745
OG0001339	Syai.g_02539	Syad.g_02797
OG0001340	Syai.g_00453	Syad.g_00742
OG0001343	Syai.g_02842	Syad.g_00079
OG0001344	Syai.g_02139	Syad.g_01157
OG0001345	Syai.g_02110	Syad.g_01188
OG0001346	Syai.g_02180	Syad.g_02406
OG0001347	Syai.g_02766	Syad.g_00454
OG0001348	Syai.g_02033	Syad.g_01250
OG0001349	Syai.g_02417	Syad.g_02663
OG0001350	Syai.g_00539	Syad.g_00820
OG0001352	Syai.g_00700	Syad.g_00969
OG0001353	Syai.g_02042	Syad.g_01244
OG0001354	Syai.g_01477	Syad.g_01728
OG0001355	Syai.g_01698	Syad.g_02116
OG0001356	Syai.g_02032	Syad.g_01251
OG0001357	Syai.g_00918, Syai.g_01612	Syad.g_01502
OG0001359	Syai.g_02841	Syad.g_00078
OG0001360	Syai.g_02107	Syad.g_01191
OG0001361	Syai.g_02113	Syad.g_01185
OG0001362	Syai.g_00938	Syad.g_02294
OG0001363	Syai.g_00936	Syad.g_02296
OG0001364	Syai.g_00173	Syad.g_00431
OG0001366	Syai.g_02403	Syad.g_02650
OG0001368	Syai.g_00313	Syad.g_00578
OG0001370	Syai.g_02865	Syad.g_02124
OG0001373	Syai.g_02855	Syad.g_00091
OG0001374	Syai.g_02863	Syad.g_00099
OG0001375	Syai.g_02843	Syad.g_00080
OG0001376	Syai.g_02795	Syad.g_00015
OG0001377	Syai.g_02794	Syad.g_00014
OG0001378	Syai.g_02232	Syad.g_02454
OG0001379	Syai.g_02169	Syad.g_02397
OG0001381	Syai.g_02819	Syad.g_01266
OG0001381	Syai.g_01723	Syad.g_00614
OG0001385	Syai.g_02852	Syad.g_00088
OG0001386	Syai.g_02853	Syad.g_00089
OG0001387	Syai.g_02854	Syad.g_00090
OG0001388	Syai.g_02857	Syad.g_00093
OG0001389	Syai.g_02858	Syad.g_00094
OG0001390	Syai.g_02859	Syad.g_00095
OG0001391	Syai.g_02860	Syad.g_00096
OG0001392	Syai.g_02861	Syad.g_00097
OG0001393	Syai.g_02862	Syad.g_00098
OG0001394	Syai.g_01290	Syad.g_01920
OG0001395	Syai.g_01410	Syad.g_01792
OG0001396	Syai.g_02765	Syad.g_00455
OG0001397	Syai.g_00937	Syad.g_02295
OG0001398	Syai.g_01587	Syad.g_01977
OG0001400	Syai.g_02602, Syai.g_01928	Syad.g_00984
OG0001401	Syai.g_02046, Syai.g_02047	Syad.g_01233
OG0001402	Syai.g_01070	Syad.g_02174
OG0001404	Syai.g_02473	Syad.g_02727
OG0001405	Syai.g_00441	Syad.g_00728
OG0001407	Syai.g_00701	Syad.g_00970
OG0001408	Syai.g_01831	Syad.g_01431
OG0001412	Syai.g_02767	Syad.g_00453
OG0001413	Syai.g_01148	Syad.g_02113
OG0001414	Syai.g_01722	Syad.g_00615
OG0001416	Syai.g_02183	Syad.g_02410
OG0001417	Syai.g_01478	Syad.g_01729
OG0001419	Syai.g_00702	Syad.g_00971
OG0001420	Syai.g_00697	Syad.g_00963
OG0001421	Syai.g_01621	Syad.g_02039
OG0001423	Syai.g_02466	Syad.g_02707, Syad.g_02708
OG0001425	Syai.g_02792	Syad.g_00012
OG0001428	Syai.g_02637	Syad.g_02906
OG0001430	Syai.g_02768	Syad.g_03026
OG0001432	Syai.g_01943	Syad.g_01382
OG0001433	Syai.g_02031	Syad.g_01253, Syad.g_01252
OG0001435	Syai.g_01256	Syad.g_01612
OG0001436	Syai.g_00179	Syad.g_00437
OG0001436	Syai.g_00178	Syad.g_00436
OG0001438	Syai.g_00244	Syad.g_00507
OG0001439	Syai.g_00219	Syad.g_00476
OG0001442	Syai.g_01305	Syad.g_01906
OG0001443	Syai.g_02800	Syad.g_00023
OG0001444	Syai.g_02521	Syad.g_02779
OG0001447	Syai.g_02574	Syad.g_02842
OG0001448	Syai.g_02808	Syad.g_02723
OG0001449	Syai.g_00315	Syad.g_00583
OG0001452	Syai.g_00298	Syad.g_00563
OG0001453	Syai.g_01455	Syad.g_01709
OG0001454	Syai.g_01153	Syad.g_02101
OG0001456	Syai.g_02873	Syad.g_00101
OG0001457	Syai.g_02874	Syad.g_00102
OG0001458	Syai.g_02875	Syad.g_00103
OG0001459	Syai.g_01712	Syad.g_01550
OG0001460	Syai.g_02030	Syad.g_01254
OG0001461	Syai.g_01730	Syad.g_02162
OG0001462	Syai.g_00045	Syad.g_00204
OG0001465	Syai.g_01384	Syad.g_01830
OG0001470	Syai.g_02235	Syad.g_02462
OG0001471	Syai.g_00224	Syad.g_00484
OG0001473	Syai.g_01130	Syad.g_02127
OG0001474	Syai.g_00493	Syad.g_00768
OG0001475	Syai.g_02237	Syad.g_02464
OG0001477	Syai.g_01992	Syad.g_01307
OG0001479	Syai.g_00490	Syad.g_00765
OG0001480	Syai.g_02088	Syad.g_01194
OG0001482	Syai.g_01468	Syad.g_01719
OG0001487	Syai.g_00894	Syad.g_02327
OG0001488	Syai.g_02121	Syad.g_00051, Syad.g_01175
OG0001489	Syai.g_00419	Syad.g_00709
OG0001492	Syai.g_01796	Syad.g_01448
OG0001493	Syai.g_01820	Syad.g_01439
OG0001494	Syai.g_02428	Syad.g_02673
OG0001496	Syai.g_01990	Syad.g_01309
OG0001497	Syai.g_01991	Syad.g_01308
OG0001498	Syai.g_00518	Syad.g_00786
OG0001499	Syai.g_01189	Syad.g_02081
OG0001502	Syai.g_02079	Syad.g_01202
OG0001504	Syai.g_01713	Syad.g_01535
OG0001508	Syai.g_02234	Syad.g_02461
OG0001510	Syai.g_00105	Syad.g_00342
OG0001511	Syai.g_02549	Syad.g_02810
OG0001512	Syai.g_00541	Syad.g_00822
OG0001513	Syai.g_00138	Syad.g_00377
OG0001514	Syai.g_01989	Syad.g_01310
OG0001515	Syai.g_01978	Syad.g_01343
OG0001516	Syai.g_01233	Syad.g_01588
OG0001517	Syai.g_00487	Syad.g_00762
OG0001518	Syai.g_02791	Syad.g_00009
OG0001519	Syai.g_02802	Syad.g_00025
OG0001520	Syai.g_00757	Syad.g_01039
OG0001527	Syai.g_00749	Syad.g_01030
OG0001528	Syai.g_02236	Syad.g_02463
OG0001529	Syai.g_00054	Syad.g_00210
OG0001530	Syai.g_02547	Syad.g_02808
OG0001531	Syai.g_00542	Syad.g_00823
OG0001532	Syai.g_01764	Syad.g_01492
OG0001533	Syai.g_00849	Syad.g_02388
OG0001534	Syai.g_01417	Syad.g_01668
OG0001535	Syai.g_01433	Syad.g_01685
OG0001536	Syai.g_01508	Syad.g_01762
OG0001537	Syai.g_01285	Syad.g_01949
OG0001538	Syai.g_01326	Syad.g_01884
OG0001539	Syai.g_01252	Syad.g_01607
OG0001540	Syai.g_02578	Syad.g_02846
OG0001541	Syai.g_02646	Syad.g_02915
OG0001542	Syai.g_02655	Syad.g_02924
OG0001543	Syai.g_02692	Syad.g_02969
OG0001544	Syai.g_02801	Syad.g_00024
OG0001545	Syai.g_02898	Syad.g_00126
OG0001547	Syai.g_01580	Syad.g_01963
OG0001548	Syai.g_01157	Syad.g_02092
OG0001551	Syai.g_02028	Syad.g_01256
OG0001554	Syai.g_02774	Syad.g_03031
OG0001555	Syai.g_01645	Syad.g_01923
OG0001556	Syai.g_01757	Syad.g_01509
OG0001558	Syai.g_00020, Syai.g_00021	Syad.g_00182
OG0001559	Syai.g_02546	Syad.g_02807
OG0001560	Syai.g_02535	Syad.g_02793
OG0001561	Syai.g_01427	Syad.g_01679
OG0001562	Syai.g_01441	Syad.g_01693
OG0001563	Syai.g_00403	Syad.g_00693
OG0001564	Syai.g_02869	Syad.g_01539
OG0001567	Syai.g_01581	Syad.g_01965
OG0001568	Syai.g_01578	Syad.g_01961
OG0001573	Syai.g_02762	Syad.g_00490, Syad.g_00491, Syad.g_00477, Syad.g_01556, Syad.g_01566
OG0001574	Syai.g_00747	Syad.g_01028
OG0001575	Syai.g_00752	Syad.g_01033
OG0001576	Syai.g_00817	Syad.g_01103
OG0001577	Syai.g_02148	Syad.g_01148
OG0001578	Syai.g_01734	Syad.g_01534
OG0001579	Syai.g_00447	Syad.g_00732
OG0001580	Syai.g_02758	Syad.g_03020
OG0001582	Syai.g_01500	Syad.g_02086
OG0001585	Syai.g_01635	Syad.g_02678
OG0001586	Syai.g_02424	Syad.g_02669
OG0001588	Syai.g_00170	Syad.g_00428
OG0001589	Syai.g_02263	Syad.g_02495
OG0001590	Syai.g_01098	Syad.g_02158
OG0001591	Syai.g_01244	Syad.g_01599
OG0001592	Syai.g_02760	Syad.g_03021
OG0001593	Syai.g_01846, Syai.g_01909, Syai.g_01907, Syai.g_02100	Syad.g_00404
OG0001594	Syai.g_02783	Syad.g_03041
OG0001594	Syai.g_00987	Syad.g_01570, Syad.g_02252, Syad.g_02832
OG0001602	Syai.g_01383	Syad.g_01831
OG0001614	Syai.g_00119	Syad.g_00356
OG0001615	Syai.g_00727	Syad.g_01002
OG0001616	Syai.g_01751	Syad.g_01515
OG0001617	Syai.g_01985	Syad.g_01335
OG0001618	Syai.g_01399	Syad.g_01805
OG0001619	Syai.g_01519	Syad.g_01773
OG0001620	Syai.g_00499	Syad.g_00774
OG0001621	Syai.g_00297	Syad.g_00562
OG0001622	Syai.g_02907	Syad.g_00137
OG0001623	Syai.g_00457	Syad.g_00746
OG0001624	Syai.g_02807	Syad.g_00031
OG0001625	Syai.g_00291	Syad.g_00555
OG0001634	Syai.g_01239	Syad.g_01594
OG0001635	Syai.g_00091	Syad.g_00322
OG0001637	Syai.g_02274	Syad.g_02508
OG0001638	Syai.g_02390	Syad.g_02636
OG0001639	Syai.g_02297	Syad.g_02539
OG0001640	Syai.g_02022	Syad.g_01274
OG0001641	Syai.g_01457	Syad.g_01711
OG0001642	Syai.g_02085	Syad.g_01197
OG0001643	Syai.g_01109	Syad.g_02147
OG0001644	Syai.g_01406	Syad.g_01799
OG0001646	Syai.g_01887, Syai.g_01688	Syad.g_01399
OG0001646	Syai.g_00584, Syai.g_01940	Syad.g_01392
OG0001647	Syai.g_00268	Syad.g_00531
OG0001652	Syai.g_00018	Syad.g_00180
OG0001653	Syai.g_02524	Syad.g_02782
OG0001654	Syai.g_02295	Syad.g_02537
OG0001655	Syai.g_01926	Syad.g_02108
OG0001656	Syai.g_00445	Syad.g_00731
OG0001657	Syai.g_02619	Syad.g_02889
OG0001658	Syai.g_02775	Syad.g_03033
OG0001659	Syai.g_01759	Syad.g_01507
OG0001660	Syai.g_00509	Syad.g_02816
OG0001660	Syai.g_02554	Syad.g_02816
OG0001672	Syai.g_02488, Syai.g_02489	Syad.g_02743
OG0001673	Syai.g_00532	Syad.g_00812
OG0001675	Syai.g_01443	Syad.g_01695
OG0001676	Syai.g_00444	Syad.g_00734
OG0001677	Syai.g_00430	Syad.g_00718
OG0001677	Syai.g_01762	Syad.g_01497
OG0001678	Syai.g_00322	Syad.g_00593
OG0001679	Syai.g_00756	Syad.g_01038, Syad.g_01037
OG0001680	Syai.g_02124	Syad.g_01171
OG0001681	Syai.g_00902	Syad.g_00837
OG0001682	Syai.g_01152	Syad.g_02102
OG0001682	Syai.g_01396	Syad.g_01807
OG0001691	Syai.g_01064	Syad.g_02182
OG0001692	Syai.g_00959	Syad.g_02271
OG0001694	Syai.g_00257	Syad.g_00521
OG0001695	Syai.g_02894	Syad.g_00123
OG0001700	Syai.g_01204	Syad.g_01976
OG0001702	Syai.g_02511, Syai.g_02510, Syai.g_02509	Syad.g_02772
OG0001703	Syai.g_00630	Syad.g_00894
OG0001713	Syai.g_02130	Syad.g_01164
OG0001715	Syai.g_01166	Syad.g_02084
OG0001716	Syai.g_02081, Syai.g_02082	Syad.g_01200
OG0001717	Syai.g_02632	Syad.g_02901
OG0001729	Syai.g_00545	Syad.g_00828
OG0001730	Syai.g_00552	Syad.g_00832
OG0001731	Syai.g_02315	Syad.g_02563
OG0001732	Syai.g_01781	Syad.g_01464
OG0001733	Syai.g_01247	Syad.g_01602
OG0001735	Syai.g_02925, Syai.g_01226	Syad.g_01573
OG0001737	Syai.g_00238	Syad.g_00501
OG0001738	Syai.g_00204	Syad.g_00462
OG0001739	Syai.g_02892	Syad.g_00122
OG0001740	Syai.g_02896	Syad.g_00124
OG0001741	Syai.g_01677	Syad.g_02682
OG0001747	Syai.g_02600	Syad.g_02871
OG0001749	Syai.g_00148, Syai.g_00188	Syad.g_00446
OG0001750	Syai.g_02522	Syad.g_02780
OG0001751	Syai.g_00531, Syai.g_01577	Syad.g_00811
OG0001752	Syai.g_02283	Syad.g_02518
OG0001753	Syai.g_02277	Syad.g_02511
OG0001754	Syai.g_02276	Syad.g_02510
OG0001755	Syai.g_00681	Syad.g_00949
OG0001756	Syai.g_02799	Syad.g_00022
OG0001758	Syai.g_01708	Syad.g_01546
OG0001759	Syai.g_01659, Syai.g_01660	Syad.g_02069
OG0001761	Syai.g_01050	Syad.g_02198
OG0001762	Syai.g_01450	Syad.g_01704
OG0001763	Syai.g_01464, Syai.g_01465	Syad.g_01716
OG0001764	Syai.g_01572	Syad.g_01642
OG0001765	Syai.g_01026	Syad.g_02221
OG0001765	Syai.g_01711	Syad.g_01545
OG0001766	Syai.g_00228	Syad.g_00489
OG0001767	Syai.g_00180	Syad.g_00438
OG0001768	Syai.g_02661	Syad.g_02931
OG0001769	Syai.g_01123	Syad.g_02133
OG0001771	Syai.g_01697	Syad.g_02075
OG0001783	Syai.g_00114	Syad.g_00351
OG0001784	Syai.g_02513	Syad.g_02774
OG0001785	Syai.g_02275	Syad.g_02509
OG0001786	Syai.g_02340	Syad.g_02588
OG0001787	Syai.g_00706	Syad.g_00976
OG0001788	Syai.g_00710, Syai.g_00709	Syad.g_00979
OG0001789	Syai.g_02178	Syad.g_02404
OG0001790	Syai.g_02153	Syad.g_01126
OG0001791	Syai.g_02129	Syad.g_01165
OG0001792	Syai.g_01789	Syad.g_01456
OG0001794	Syai.g_01420	Syad.g_01671
OG0001796	Syai.g_01439	Syad.g_01691
OG0001797	Syai.g_01541	Syad.g_01781
OG0001798	Syai.g_01073	Syad.g_02171
OG0001799	Syai.g_01120	Syad.g_02136
OG0001800	Syai.g_00990	Syad.g_02249
OG0001801	Syai.g_00982	Syad.g_02258
OG0001803	Syai.g_02216	Syad.g_02444
OG0001804	Syai.g_00519	Syad.g_00787
OG0001805	Syai.g_00302	Syad.g_00567
OG0001806	Syai.g_00269	Syad.g_00532
OG0001807	Syai.g_00177	Syad.g_00435
OG0001808	Syai.g_00167	Syad.g_00422
OG0001810	Syai.g_02591	Syad.g_02859
OG0001811	Syai.g_02652	Syad.g_02922
OG0001812	Syai.g_02761	Syad.g_03022
OG0001813	Syai.g_02824	Syad.g_00060
OG0001814	Syai.g_02917, Syai.g_02916	Syad.g_00147
OG0001815	Syai.g_02928	Syad.g_00157
OG0001816	Syai.g_01249	Syad.g_01604
OG0001817	Syai.g_01183, Syai.g_00603, Syai.g_01675, Syai.g_01936, Syai.g_01094, Syai.g_01489	Syad.g_02089
OG0001835	Syai.g_00585, Syai.g_01690	Syad.g_00849
OG0001838	Syai.g_00008	Syad.g_00170
OG0001839	Syai.g_00039	Syad.g_00199
OG0001840	Syai.g_00060	Syad.g_00216
OG0001841	Syai.g_00068	Syad.g_00223
OG0001842	Syai.g_02289	Syad.g_02522
OG0001843	Syai.g_00120	Syad.g_00357
OG0001844	Syai.g_00121	Syad.g_00358
OG0001845	Syai.g_00122	Syad.g_00359
OG0001846	Syai.g_02567	Syad.g_02828
OG0001847	Syai.g_02564, Syai.g_02565	Syad.g_02826
OG0001848	Syai.g_02560	Syad.g_02822
OG0001849	Syai.g_02503	Syad.g_02766
OG0001850	Syai.g_02491	Syad.g_02756
OG0001851	Syai.g_02484	Syad.g_02739
OG0001852	Syai.g_02483	Syad.g_02738
OG0001853	Syai.g_02476	Syad.g_02731
OG0001854	Syai.g_00536	Syad.g_00818
OG0001856	Syai.g_02354	Syad.g_02594
OG0001857	Syai.g_02351	Syad.g_02591
OG0001858	Syai.g_02309	Syad.g_02554
OG0001859	Syai.g_00618	Syad.g_00882
OG0001860	Syai.g_00632	Syad.g_00896
OG0001861	Syai.g_00645	Syad.g_00911
OG0001862	Syai.g_00656	Syad.g_00922
OG0001863	Syai.g_00661	Syad.g_00928
OG0001864	Syai.g_00718	Syad.g_00991
OG0001865	Syai.g_00785	Syad.g_01067
OG0001866	Syai.g_00813	Syad.g_01098
OG0001867	Syai.g_01048	Syad.g_02200
OG0001868	Syai.g_02182	Syad.g_02409
OG0001869	Syai.g_02149	Syad.g_01147
OG0001870	Syai.g_02141	Syad.g_01155
OG0001871	Syai.g_02136	Syad.g_01160
OG0001872	Syai.g_01795	Syad.g_01451
OG0001873	Syai.g_01752	Syad.g_01514
OG0001874	Syai.g_01749	Syad.g_01517
OG0001875	Syai.g_01707	Syad.g_01547
OG0001876	Syai.g_01706	Syad.g_01548
OG0001877	Syai.g_01979	Syad.g_01342
OG0001878	Syai.g_01446	Syad.g_01698
OG0001879	Syai.g_01452	Syad.g_01706
OG0001880	Syai.g_01498	Syad.g_01746
OG0001881	Syai.g_01501	Syad.g_01754
OG0001882	Syai.g_01524	Syad.g_01778
OG0001883	Syai.g_01542	Syad.g_01782
OG0001884	Syai.g_01551	Syad.g_01790
OG0001885	Syai.g_01567	Syad.g_01647
OG0001886	Syai.g_01571	Syad.g_01643
OG0001887	Syai.g_01277	Syad.g_01637
OG0001888	Syai.g_01298	Syad.g_01913
OG0001889	Syai.g_01354	Syad.g_01873
OG0001890	Syai.g_02060	Syad.g_01220
OG0001891	Syai.g_02064	Syad.g_01207
OG0001892	Syai.g_02089	Syad.g_01193
OG0001893	Syai.g_01074	Syad.g_02170
OG0001894	Syai.g_01103	Syad.g_02153
OG0001895	Syai.g_00986	Syad.g_02253
OG0001896	Syai.g_02222	Syad.g_02457
OG0001897	Syai.g_00496	Syad.g_00771
OG0001898	Syai.g_00463	Syad.g_00755
OG0001899	Syai.g_00392	Syad.g_00682
OG0001900	Syai.g_00284	Syad.g_00547
OG0001901	Syai.g_00283	Syad.g_00546
OG0001902	Syai.g_00252	Syad.g_00516
OG0001903	Syai.g_00243	Syad.g_00506
OG0001904	Syai.g_00175	Syad.g_00433
OG0001905	Syai.g_00165	Syad.g_00420
OG0001906	Syai.g_02579	Syad.g_02847
OG0001907	Syai.g_02597	Syad.g_02868
OG0001908	Syai.g_02648	Syad.g_02917
OG0001909	Syai.g_02659	Syad.g_02929
OG0001910	Syai.g_02698	Syad.g_02980
OG0001912	Syai.g_02785	Syad.g_00001
OG0001913	Syai.g_02787	Syad.g_00003
OG0001914	Syai.g_01739	Syad.g_01532
OG0001915	Syai.g_02922	Syad.g_00153
OG0001916	Syai.g_00655	Syad.g_00921
OG0001917	Syai.g_01432	Syad.g_01684
OG0001918	Syai.g_01623	Syad.g_02046
OG0001918	Syai.g_02887	Syad.g_00117
OG0001924	Syai.g_01058	Syad.g_02188
OG0001925	Syai.g_01057	Syad.g_02189
OG0001926	Syai.g_01056	Syad.g_02190
OG0001927	Syai.g_01055	Syad.g_02191
OG0001929	Syai.g_00075	Syad.g_00230
OG0001930	Syai.g_02290	Syad.g_02523
OG0001931	Syai.g_02291	Syad.g_02524
OG0001932	Syai.g_00118	Syad.g_00355
OG0001933	Syai.g_02543	Syad.g_02804
OG0001934	Syai.g_02531	Syad.g_02789
OG0001935	Syai.g_02481	Syad.g_02736
OG0001936	Syai.g_01653	Syad.g_02103
