Orthogroup	Syai	Pram
OG0001161	Syai.g_02803	Pram.g_01577
OG0001162	Syai.g_01374	Pram.g_01590
OG0001163	Syai.g_02363	Pram.g_01624
OG0001164	Syai.g_02369	Pram.g_01627
OG0001165	Syai.g_02374	Pram.g_01630
OG0001166	Syai.g_02400	Pram.g_01651
OG0001167	Syai.g_02254	Pram.g_01669
OG0001168	Syai.g_02256	Pram.g_01671
OG0001169	Syai.g_02258	Pram.g_01673
OG0001170	Syai.g_02260	Pram.g_01675
OG0001171	Syai.g_02270	Pram.g_01685
OG0001172	Syai.g_00323	Pram.g_01700
OG0001173	Syai.g_00324	Pram.g_01701
OG0001174	Syai.g_00332	Pram.g_01709
OG0001175	Syai.g_00333	Pram.g_01710
OG0001176	Syai.g_00352	Pram.g_01718
OG0001177	Syai.g_00350	Pram.g_01720
OG0001178	Syai.g_02383	Pram.g_01637
OG0001179	Syai.g_00385	Pram.g_01753
OG0001180	Syai.g_00410	Pram.g_01776
OG0001181	Syai.g_00414	Pram.g_01780
OG0001182	Syai.g_00423	Pram.g_01788
OG0001183	Syai.g_00429	Pram.g_01794
OG0001184	Syai.g_00156	Pram.g_01812
OG0001185	Syai.g_00117	Pram.g_01828
OG0001186	Syai.g_00084	Pram.g_01852
OG0001187	Syai.g_00081	Pram.g_01855
OG0001188	Syai.g_00078	Pram.g_01857
OG0001189	Syai.g_00061	Pram.g_01874
OG0001190	Syai.g_02776	Pram.g_01879
OG0001191	Syai.g_02788	Pram.g_01889
OG0001192	Syai.g_02793	Pram.g_01894
OG0001193	Syai.g_02835	Pram.g_01907
OG0001194	Syai.g_02838	Pram.g_01908
OG0001195	Syai.g_02839	Pram.g_01909
OG0001196	Syai.g_02913	Pram.g_01926
OG0001197	Syai.g_02915	Pram.g_01928
OG0001198	Syai.g_02930	Pram.g_01935
OG0001199	Syai.g_02480	Pram.g_00059
OG0001200	Syai.g_02482	Pram.g_00061
OG0001202	Syai.g_02674	Pram.g_00184
OG0001203	Syai.g_00540	Pram.g_00225
OG0001204	Syai.g_00312	Pram.g_00231
OG0001205	Syai.g_02212	Pram.g_00380
OG0001206	Syai.g_00853	Pram.g_00401
OG0001207	Syai.g_00629	Pram.g_00413
OG0001208	Syai.g_00640	Pram.g_00418
OG0001209	Syai.g_00711	Pram.g_00473
OG0001210	Syai.g_00720	Pram.g_00477
OG0001211	Syai.g_00735	Pram.g_00487
OG0001212	Syai.g_00799	Pram.g_00533
OG0001213	Syai.g_01082	Pram.g_00569
OG0001215	Syai.g_01958	Pram.g_00781
OG0001216	Syai.g_01388	Pram.g_00803
OG0001217	Syai.g_01185	Pram.g_01539
OG0001218	Syai.g_00893	Pram.g_01196
OG0001219	Syai.g_01561	Pram.g_00911
OG0001220	Syai.g_02087	Pram.g_00865
OG0001221	Syai.g_01284	Pram.g_00745
OG0001222	Syai.g_01516	Pram.g_00988
OG0001223	Syai.g_01463	Pram.g_00960
OG0001224	Syai.g_02011	Pram.g_00892
OG0001225	Syai.g_02009	Pram.g_00890
OG0001226	Syai.g_01154	Pram.g_00577
OG0001227	Syai.g_02806	Pram.g_01188
OG0001228	Syai.g_02218	Pram.g_01089
OG0001229	Syai.g_01986	Pram.g_01542
OG0001230	Syai.g_00964	Pram.g_01388
OG0001231	Syai.g_00017	Pram.g_00357
OG0001232	Syai.g_02410	Pram.g_01655
OG0001233	Syai.g_02261	Pram.g_01676
OG0001234	Syai.g_00337	Pram.g_01712
OG0001235	Syai.g_00343	Pram.g_01716
OG0001236	Syai.g_00159	Pram.g_01809
OG0001237	Syai.g_00137	Pram.g_01813
OG0001238	Syai.g_02789	Pram.g_01890
OG0001239	Syai.g_02477	Pram.g_00056
OG0001240	Syai.g_02527	Pram.g_00077
OG0001241	Syai.g_02537	Pram.g_00086
OG0001242	Syai.g_02566	Pram.g_00105
OG0001243	Syai.g_02573	Pram.g_00112
OG0001244	Syai.g_02605	Pram.g_00127
OG0001245	Syai.g_02091	Pram.g_01177
OG0001246	Syai.g_00666	Pram.g_00680
OG0001247	Syai.g_01380	Pram.g_00774
OG0001248	Syai.g_01377	Pram.g_00776
OG0001249	Syai.g_00464	Pram.g_00325
OG0001250	Syai.g_02053	Pram.g_00851
OG0001251	Syai.g_02845	Pram.g_00714
OG0001252	Syai.g_02018	Pram.g_00897
OG0001254	Syai.g_01744	Pram.g_01548
OG0001255	Syai.g_01915	Pram.g_01157
OG0001256	Syai.g_02362	Pram.g_01289
OG0001258	Syai.g_02372	Pram.g_01628
OG0001259	Syai.g_02259	Pram.g_01674
OG0001261	Syai.g_00394	Pram.g_01761
OG0001262	Syai.g_00063	Pram.g_01872
OG0001263	Syai.g_02576	Pram.g_00114
OG0001265	Syai.g_02563	Pram.g_00104
OG0001266	Syai.g_02679	Pram.g_00188
OG0001267	Syai.g_00259	Pram.g_00268
OG0001268	Syai.g_00492	Pram.g_00334
OG0001269	Syai.g_01699	Pram.g_00864
OG0001270	Syai.g_02231	Pram.g_00369
OG0001271	Syai.g_00862	Pram.g_00408
OG0001272	Syai.g_00644	Pram.g_00422
OG0001273	Syai.g_01099	Pram.g_01079
OG0001274	Syai.g_02706	Pram.g_00211
OG0001275	Syai.g_01447	Pram.g_00969
OG0001276	Syai.g_01431	Pram.g_00980
OG0001278	Syai.g_01799	Pram.g_01085
OG0001279	Syai.g_00991	Pram.g_01253
OG0001280	Syai.g_02176	Pram.g_01229
OG0001281	Syai.g_02186	Pram.g_01235
OG0001282	Syai.g_00627	Pram.g_01467
OG0001283	Syai.g_02908	Pram.g_01922
OG0001284	Syai.g_02338	Pram.g_01302
OG0001285	Syai.g_02866	Pram.g_01658
OG0001286	Syai.g_00408	Pram.g_01774
OG0001287	Syai.g_00109	Pram.g_01835
OG0001289	Syai.g_02504	Pram.g_00071
OG0001290	Syai.g_02536	Pram.g_00085
OG0001291	Syai.g_02587	Pram.g_00122
OG0001292	Syai.g_00306	Pram.g_00236
OG0001293	Syai.g_00285	Pram.g_00249
OG0001296	Syai.g_00672	Pram.g_00446
OG0001297	Syai.g_00676	Pram.g_00451
OG0001298	Syai.g_00773	Pram.g_00515
OG0001299	Syai.g_01236	Pram.g_01043
OG0001300	Syai.g_01982	Pram.g_00785
OG0001301	Syai.g_01995	Pram.g_00790
OG0001302	Syai.g_01142	Pram.g_00908
OG0001304	Syai.g_01418	Pram.g_00993
OG0001305	Syai.g_02001	Pram.g_00884
OG0001306	Syai.g_02160	Pram.g_01155
OG0001307	Syai.g_01717	Pram.g_01477
OG0001308	Syai.g_00943	Pram.g_01368
OG0001309	Syai.g_00682	Pram.g_01272
OG0001311	Syai.g_01429	Pram.g_00982
OG0001312	Syai.g_01549	Pram.g_00920
OG0001315	Syai.g_00427	Pram.g_01553
OG0001316	Syai.g_02593	Pram.g_00126
OG0001317	Syai.g_00534	Pram.g_00221
OG0001318	Syai.g_00293	Pram.g_00245
OG0001319	Syai.g_00270	Pram.g_00261
OG0001321	Syai.g_02195	Pram.g_00386
OG0001322	Syai.g_02194	Pram.g_00387
OG0001323	Syai.g_00685	Pram.g_00457
OG0001324	Syai.g_01983	Pram.g_00786
OG0001325	Syai.g_01392	Pram.g_01025
OG0001327	Syai.g_01250	Pram.g_00723
OG0001328	Syai.g_01278	Pram.g_01214
OG0001330	Syai.g_02167	Pram.g_01276
OG0001331	Syai.g_00622	Pram.g_01462
OG0001332	Syai.g_02293	Pram.g_01331
OG0001333	Syai.g_02255	Pram.g_01670
OG0001334	Syai.g_00438	Pram.g_01797
OG0001335	Syai.g_00439	Pram.g_01798
OG0001336	Syai.g_02909	Pram.g_01923
OG0001337	Syai.g_00434, Syai.g_00452	Pram.g_00320
OG0001338	Syai.g_00448, Syai.g_01658, Syai.g_00456	Pram.g_00323
OG0001339	Syai.g_02539	Pram.g_00088
OG0001340	Syai.g_00453	Pram.g_00321
OG0001343	Syai.g_02842	Pram.g_00711
OG0001344	Syai.g_02139	Pram.g_01135
OG0001346	Syai.g_02180	Pram.g_01231
OG0001348	Syai.g_02033	Pram.g_01526
OG0001350	Syai.g_00539	Pram.g_00224
OG0001351	Syai.g_00843	Pram.g_00394
OG0001352	Syai.g_00700	Pram.g_00770
OG0001353	Syai.g_02042	Pram.g_00841
OG0001354	Syai.g_01477	Pram.g_00953
OG0001355	Syai.g_01698	Pram.g_01003
OG0001357	Syai.g_00918, Syai.g_01612	Pram.g_01207
OG0001359	Syai.g_02841	Pram.g_00712
OG0001361	Syai.g_02113	Pram.g_01121
OG0001362	Syai.g_00938	Pram.g_01364
OG0001363	Syai.g_00936	Pram.g_01362
OG0001364	Syai.g_00173	Pram.g_01800
OG0001368	Syai.g_00313	Pram.g_00649, Pram.g_00610, Pram.g_00624
OG0001375	Syai.g_02843	Pram.g_00710
OG0001379	Syai.g_02169	Pram.g_01224
OG0001380	Syai.g_01168	Pram.g_01198
OG0001381	Syai.g_02819, Syai.g_01723	Pram.g_01165
OG0001394	Syai.g_01290	Pram.g_00749
OG0001397	Syai.g_00937	Pram.g_01363
OG0001398	Syai.g_01587	Pram.g_01256
OG0001401	Syai.g_02046, Syai.g_02047	Pram.g_00846
OG0001402	Syai.g_01070	Pram.g_00563
OG0001404	Syai.g_02473	Pram.g_00053
OG0001405	Syai.g_00441	Pram.g_00314
OG0001407	Syai.g_00701	Pram.g_01202
OG0001414	Syai.g_01722	Pram.g_00216
OG0001421	Syai.g_01621	Pram.g_01288
OG0001423	Syai.g_02446, Syai.g_02822, Syai.g_02466	Pram.g_00613
OG0001425	Syai.g_02792	Pram.g_01893
OG0001430	Syai.g_02768	Pram.g_01197
OG0001435	Syai.g_01256	Pram.g_00730
OG0001441	Syai.g_00687	Pram.g_00459
OG0001443	Syai.g_02800	Pram.g_01543
OG0001446	Syai.g_00832	Pram.g_01536
OG0001448	Syai.g_02808	Pram.g_00392
OG0001453	Syai.g_01455	Pram.g_01487
OG0001460	Syai.g_02030	Pram.g_01623
OG0001461	Syai.g_01730	Pram.g_01575
OG0001465	Syai.g_01384	Pram.g_00797
OG0001467	Syai.g_01141	Pram.g_01470
OG0001468	Syai.g_01144	Pram.g_00702
OG0001472	Syai.g_01931	Pram.g_00658
OG0001476	Syai.g_02131	Pram.g_01132
OG0001477	Syai.g_01992	Pram.g_01521
OG0001484	Syai.g_02864	Pram.g_01277
OG0001487	Syai.g_00894	Pram.g_01338
OG0001488	Syai.g_02121	Pram.g_01126
OG0001489	Syai.g_00419	Pram.g_01785
OG0001494	Syai.g_02428	Pram.g_01502
OG0001495	Syai.g_00349	Pram.g_01721
OG0001496	Syai.g_01990	Pram.g_01519
OG0001497	Syai.g_01991	Pram.g_01520
OG0001498	Syai.g_00518	Pram.g_00353
OG0001510	Syai.g_00105	Pram.g_01839
OG0001511	Syai.g_02549	Pram.g_00096
OG0001512	Syai.g_00541	Pram.g_01192
OG0001514	Syai.g_01989	Pram.g_01518
OG0001515	Syai.g_01978	Pram.g_00783
OG0001516	Syai.g_01233	Pram.g_01046
OG0001517	Syai.g_00487	Pram.g_00329
OG0001518	Syai.g_02791	Pram.g_01892
OG0001519	Syai.g_02802	Pram.g_01897
OG0001527	Syai.g_00749	Pram.g_00501
OG0001529	Syai.g_00054	Pram.g_00025
OG0001530	Syai.g_02547	Pram.g_00095
OG0001531	Syai.g_00542	Pram.g_00226
OG0001532	Syai.g_01764	Pram.g_01108
OG0001534	Syai.g_01417	Pram.g_00994
OG0001535	Syai.g_01433	Pram.g_00979
OG0001536	Syai.g_01508	Pram.g_00939
OG0001537	Syai.g_01285	Pram.g_00746
OG0001538	Syai.g_01326	Pram.g_00814
OG0001539	Syai.g_01252	Pram.g_00725
OG0001540	Syai.g_02578	Pram.g_00116
OG0001541	Syai.g_02646	Pram.g_00164
OG0001542	Syai.g_02655	Pram.g_00170
OG0001543	Syai.g_02692	Pram.g_01538
OG0001544	Syai.g_02801	Pram.g_01896
OG0001545	Syai.g_02898	Pram.g_01912
OG0001549	Syai.g_02106	Pram.g_00875
OG0001552	Syai.g_01018	Pram.g_01286
OG0001557	Syai.g_01291	Pram.g_00750
OG0001559	Syai.g_02546	Pram.g_00094
OG0001560	Syai.g_02535	Pram.g_00084
OG0001561	Syai.g_01427	Pram.g_00984
OG0001563	Syai.g_00403	Pram.g_01769
OG0001574	Syai.g_00747	Pram.g_00499
OG0001575	Syai.g_00752	Pram.g_00504
OG0001576	Syai.g_00817	Pram.g_01243
OG0001579	Syai.g_00447	Pram.g_00318
OG0001580	Syai.g_02758	Pram.g_00032
OG0001586	Syai.g_02424	Pram.g_01501
OG0001589	Syai.g_02263	Pram.g_01678
OG0001591	Syai.g_01244	Pram.g_00762
OG0001592	Syai.g_02760	Pram.g_00031
OG0001614	Syai.g_00119	Pram.g_01827
OG0001616	Syai.g_01751	Pram.g_01116
OG0001617	Syai.g_01985	Pram.g_00787
OG0001619	Syai.g_01519	Pram.g_00929
OG0001620	Syai.g_00499	Pram.g_00338
OG0001621	Syai.g_00297	Pram.g_00241
OG0001622	Syai.g_02907	Pram.g_01921
OG0001634	Syai.g_01239	Pram.g_01040
OG0001638	Syai.g_02390	Pram.g_01643
OG0001639	Syai.g_02297	Pram.g_01329
OG0001640	Syai.g_02022	Pram.g_00900
OG0001641	Syai.g_01457	Pram.g_00962
OG0001642	Syai.g_02085	Pram.g_00863
OG0001643	Syai.g_01109	Pram.g_01071
OG0001644	Syai.g_01406	Pram.g_01015
OG0001656	Syai.g_00445	Pram.g_00317
OG0001658	Syai.g_02775	Pram.g_00027
OG0001659	Syai.g_01759	Pram.g_01264
OG0001676	Syai.g_00444	Pram.g_00319
OG0001678	Syai.g_00322	Pram.g_01699
OG0001679	Syai.g_00756	Pram.g_00324
OG0001691	Syai.g_01064	Pram.g_00902
OG0001713	Syai.g_02130	Pram.g_01217
OG0001717	Syai.g_02632	Pram.g_00678
OG0001731	Syai.g_02315	Pram.g_01316
OG0001758	Syai.g_01708	Pram.g_01615
OG0001762	Syai.g_01450	Pram.g_00967
OG0001764	Syai.g_01572	Pram.g_01009
OG0001771	Syai.g_01697, Syai.g_01134	Pram.g_01571
OG0001875	Syai.g_01707	Pram.g_01614
OG0001876	Syai.g_01706	Pram.g_01613
OG0001916	Syai.g_00655	Pram.g_00432
OG0001974	Syai.g_02772	Pram.g_00360
OG0002177	Syai.g_01182	Pram.g_00574
OG0002293	Syai.g_00879	Pram.g_00639
OG0002348	Syai.g_01637	Pram.g_01527
OG0002389	Syai.g_00424	Pram.g_01789
OG0002663	Syai.g_02098	Pram.g_01592
OG0002664	Syai.g_02462, Syai.g_01838	Pram.g_00617
