Orthogroup	Syai	Prah
OG0001167	Syai.g_02254	Prah.g_01725
OG0001168	Syai.g_02256	Prah.g_01727
OG0001169	Syai.g_02258	Prah.g_01729
OG0001170	Syai.g_02260	Prah.g_01731
OG0001171	Syai.g_02270	Prah.g_01742
OG0001172	Syai.g_00323	Prah.g_02068
OG0001173	Syai.g_00324	Prah.g_02067
OG0001174	Syai.g_00332	Prah.g_02059
OG0001175	Syai.g_00333	Prah.g_02058
OG0001176	Syai.g_00352	Prah.g_02042
OG0001177	Syai.g_00350	Prah.g_02044
OG0001178	Syai.g_02383	Prah.g_01682
OG0001179	Syai.g_00385	Prah.g_02013
OG0001180	Syai.g_00410	Prah.g_01988
OG0001181	Syai.g_00414	Prah.g_01984
OG0001182	Syai.g_00423	Prah.g_01976
OG0001183	Syai.g_00429	Prah.g_01965
OG0001184	Syai.g_00156	Prah.g_02239
OG0001185	Syai.g_00117	Prah.g_00156
OG0001186	Syai.g_00084	Prah.g_00088
OG0001187	Syai.g_00081	Prah.g_00085
OG0001188	Syai.g_00078	Prah.g_00080
OG0001189	Syai.g_00061	Prah.g_00057
OG0001190	Syai.g_02776	Prah.g_02490
OG0001191	Syai.g_02788	Prah.g_02503
OG0001192	Syai.g_02793	Prah.g_02508
OG0001193	Syai.g_02835	Prah.g_02548
OG0001194	Syai.g_02838	Prah.g_02550
OG0001195	Syai.g_02839	Prah.g_02551
OG0001196	Syai.g_02913	Prah.g_02587
OG0001197	Syai.g_02915	Prah.g_02589
OG0001198	Syai.g_02930	Prah.g_02601
OG0001199	Syai.g_02480	Prah.g_01844
OG0001200	Syai.g_02482	Prah.g_01846
OG0001202	Syai.g_02674	Prah.g_02359
OG0001204	Syai.g_00312	Prah.g_02077
OG0001205	Syai.g_02212	Prah.g_00240
OG0001206	Syai.g_00853	Prah.g_00291
OG0001207	Syai.g_00629	Prah.g_01575
OG0001208	Syai.g_00640	Prah.g_01564
OG0001209	Syai.g_00711	Prah.g_01498
OG0001210	Syai.g_00720	Prah.g_01484
OG0001211	Syai.g_00735	Prah.g_01467
OG0001212	Syai.g_00799	Prah.g_01407
OG0001213	Syai.g_01082	Prah.g_00510
OG0001214	Syai.g_01106	Prah.g_00499
OG0001215	Syai.g_01958	Prah.g_00973
OG0001216	Syai.g_01388	Prah.g_00885
OG0001217	Syai.g_01185	Prah.g_01447
OG0001218	Syai.g_00893	Prah.g_00356
OG0001219	Syai.g_01561	Prah.g_00755
OG0001220	Syai.g_02087	Prah.g_00575
OG0001221	Syai.g_01284	Prah.g_00715
OG0001222	Syai.g_01516	Prah.g_02517
OG0001223	Syai.g_01463	Prah.g_00824
OG0001224	Syai.g_02011	Prah.g_00911
OG0001225	Syai.g_02009	Prah.g_00913
OG0001226	Syai.g_01154	Prah.g_01192
OG0001227	Syai.g_02806	Prah.g_01601
OG0001228	Syai.g_02218	Prah.g_01278
OG0001229	Syai.g_01986	Prah.g_01663
OG0001230	Syai.g_00964	Prah.g_00418
OG0001231	Syai.g_00017	Prah.g_00018
OG0001232	Syai.g_02410	Prah.g_01704
OG0001233	Syai.g_02261	Prah.g_01732
OG0001234	Syai.g_00337	Prah.g_02055
OG0001235	Syai.g_00343	Prah.g_02047
OG0001236	Syai.g_00159	Prah.g_02235
OG0001237	Syai.g_00137	Prah.g_02240
OG0001238	Syai.g_02789	Prah.g_02504
OG0001239	Syai.g_02477	Prah.g_01841
OG0001240	Syai.g_02527	Prah.g_01881
OG0001241	Syai.g_02537	Prah.g_01891
OG0001242	Syai.g_02566	Prah.g_00185
OG0001243	Syai.g_02573	Prah.g_02251
OG0001244	Syai.g_02605	Prah.g_02279
OG0001245	Syai.g_02091	Prah.g_01181
OG0001246	Syai.g_00666	Prah.g_01537
OG0001247	Syai.g_01380	Prah.g_00625
OG0001248	Syai.g_01377	Prah.g_00981
OG0001249	Syai.g_00464	Prah.g_01946
OG0001250	Syai.g_02053	Prah.g_00597
OG0001252	Syai.g_02018	Prah.g_00906
OG0001254	Syai.g_01744	Prah.g_02525
OG0001255	Syai.g_01915	Prah.g_01037
OG0001256	Syai.g_02362	Prah.g_01658
OG0001258	Syai.g_02372	Prah.g_01671
OG0001259	Syai.g_02259	Prah.g_01730
OG0001260	Syai.g_02281	Prah.g_01761
OG0001261	Syai.g_00394	Prah.g_02004
OG0001262	Syai.g_00063	Prah.g_00060
OG0001263	Syai.g_02576	Prah.g_02253
OG0001265	Syai.g_02563	Prah.g_00187
OG0001266	Syai.g_02679	Prah.g_02363
OG0001267	Syai.g_00259	Prah.g_02134
OG0001268	Syai.g_00492	Prah.g_01934
OG0001269	Syai.g_01699	Prah.g_00579
OG0001270	Syai.g_02231	Prah.g_00228
OG0001271	Syai.g_00862	Prah.g_00309
OG0001272	Syai.g_00644	Prah.g_01560
OG0001273	Syai.g_01099	Prah.g_00506
OG0001274	Syai.g_02706	Prah.g_02393
OG0001275	Syai.g_01447	Prah.g_00837
OG0001276	Syai.g_01431	Prah.g_00855
OG0001277	Syai.g_02899	Prah.g_02573
OG0001278	Syai.g_01799	Prah.g_01284
OG0001279	Syai.g_00991	Prah.g_00431
OG0001280	Syai.g_02176	Prah.g_01361
OG0001281	Syai.g_02186	Prah.g_01370
OG0001283	Syai.g_02908	Prah.g_02582
OG0001285	Syai.g_02866	Prah.g_01709
OG0001286	Syai.g_00408	Prah.g_01990
OG0001287	Syai.g_00109	Prah.g_00148
OG0001290	Syai.g_02536	Prah.g_01890
OG0001291	Syai.g_02587	Prah.g_02263
OG0001292	Syai.g_00306	Prah.g_02083
OG0001293	Syai.g_00285	Prah.g_02108
OG0001294	Syai.g_01242	Prah.g_00443
OG0001295	Syai.g_00722	Prah.g_01481
OG0001296	Syai.g_00672	Prah.g_01531
OG0001297	Syai.g_00676	Prah.g_01527
OG0001298	Syai.g_00773	Prah.g_01435
OG0001300	Syai.g_01982	Prah.g_00986
OG0001301	Syai.g_01995	Prah.g_01023
OG0001302	Syai.g_01142	Prah.g_01802
OG0001303	Syai.g_01559	Prah.g_00756
OG0001307	Syai.g_01717	Prah.g_00326
OG0001308	Syai.g_00943	Prah.g_00396
OG0001309	Syai.g_00682	Prah.g_01521
OG0001311	Syai.g_01429	Prah.g_00857
OG0001312	Syai.g_01549	Prah.g_00766
OG0001316	Syai.g_02593	Prah.g_02269
OG0001319	Syai.g_00270	Prah.g_02124
OG0001321	Syai.g_02195	Prah.g_00253
OG0001322	Syai.g_02194	Prah.g_00254
OG0001323	Syai.g_00685	Prah.g_01518
OG0001324	Syai.g_01983	Prah.g_00987
OG0001326	Syai.g_02856	Prah.g_02557
OG0001327	Syai.g_01250	Prah.g_00555
OG0001328	Syai.g_01278	Prah.g_00722
OG0001330	Syai.g_02167	Prah.g_01354
OG0001331	Syai.g_00622	Prah.g_01581
OG0001332	Syai.g_02293	Prah.g_01605
OG0001333	Syai.g_02255	Prah.g_01726
OG0001334	Syai.g_00438	Prah.g_01961
OG0001335	Syai.g_00439	Prah.g_01960
OG0001336	Syai.g_02909	Prah.g_02583
OG0001337	Syai.g_00434, Syai.g_00452	Prah.g_01950
OG0001339	Syai.g_02539	Prah.g_01893
OG0001340	Syai.g_00453	Prah.g_01949
OG0001344	Syai.g_02139	Prah.g_01317
OG0001347	Syai.g_02766	Prah.g_00082
OG0001348	Syai.g_02033	Prah.g_02412
OG0001350	Syai.g_00539	Prah.g_01778
OG0001351	Syai.g_00843	Prah.g_00256
OG0001352	Syai.g_00700	Prah.g_01029
OG0001353	Syai.g_02042	Prah.g_00606
OG0001354	Syai.g_01477	Prah.g_00813
OG0001355	Syai.g_01698	Prah.g_00710
OG0001356	Syai.g_02032	Prah.g_01163
OG0001357	Syai.g_00918, Syai.g_01612	Prah.g_00215, Prah.g_01175
OG0001360	Syai.g_02107	Prah.g_01240
OG0001361	Syai.g_02113	Prah.g_01294
OG0001362	Syai.g_00938	Prah.g_00390
OG0001363	Syai.g_00936	Prah.g_00388
OG0001366	Syai.g_02403	Prah.g_01702
OG0001370	Syai.g_02317, Syai.g_02865	Prah.g_00617
OG0001373	Syai.g_02855	Prah.g_02556
OG0001374	Syai.g_02863	Prah.g_02564
OG0001376	Syai.g_02795	Prah.g_02511
OG0001377	Syai.g_02794	Prah.g_02510
OG0001378	Syai.g_02232	Prah.g_00223
OG0001379	Syai.g_02169	Prah.g_01356
OG0001380	Syai.g_01168	Prah.g_00571
OG0001381	Syai.g_02819, Syai.g_01723	Prah.g_00895
OG0001385	Syai.g_02852	Prah.g_02553
OG0001386	Syai.g_02853	Prah.g_02554
OG0001387	Syai.g_02854	Prah.g_02555
OG0001388	Syai.g_02857	Prah.g_02558
OG0001389	Syai.g_02858	Prah.g_02559
OG0001390	Syai.g_02859	Prah.g_02560
OG0001391	Syai.g_02860	Prah.g_02561
OG0001392	Syai.g_02861	Prah.g_02562
OG0001393	Syai.g_02862	Prah.g_02563
OG0001394	Syai.g_01290	Prah.g_00700
OG0001395	Syai.g_01410	Prah.g_00868
OG0001396	Syai.g_02765	Prah.g_00081
OG0001397	Syai.g_00937	Prah.g_00389
OG0001398	Syai.g_01587	Prah.g_01180
OG0001400	Syai.g_02602, Syai.g_01928	Prah.g_02278
OG0001401	Syai.g_02046, Syai.g_02047	Prah.g_00602
OG0001402	Syai.g_01070	Prah.g_00522
OG0001405	Syai.g_00441	Prah.g_01957
OG0001406	Syai.g_02796	Prah.g_02512
OG0001414	Syai.g_01722	Prah.g_01786
OG0001416	Syai.g_02183	Prah.g_01367
OG0001422	Syai.g_02171	Prah.g_00282
OG0001423	Syai.g_02446, Syai.g_02822, Syai.g_02466	Prah.g_01078
OG0001425	Syai.g_02792	Prah.g_02507
OG0001433	Syai.g_02031	Prah.g_01162
OG0001435	Syai.g_01256	Prah.g_00737
OG0001436	Syai.g_00179	Prah.g_02210
OG0001436	Syai.g_00178	Prah.g_02217
OG0001438	Syai.g_00244	Prah.g_02149
OG0001441	Syai.g_00687	Prah.g_01516
OG0001442	Syai.g_01305	Prah.g_00691
OG0001443	Syai.g_02800	Prah.g_01664
OG0001444	Syai.g_02521	Prah.g_01875
OG0001446	Syai.g_00832	Prah.g_01211
OG0001449	Syai.g_00315	Prah.g_01806
OG0001452	Syai.g_00298	Prah.g_01220
OG0001460	Syai.g_02030	Prah.g_01161
OG0001461	Syai.g_01730	Prah.g_00260
OG0001462	Syai.g_00045	Prah.g_00044
OG0001470	Syai.g_02235	Prah.g_00119
OG0001475	Syai.g_02237	Prah.g_00121
OG0001477	Syai.g_01992	Prah.g_01020
OG0001479	Syai.g_00490	Prah.g_01936
OG0001484	Syai.g_02864	Prah.g_00892
OG0001487	Syai.g_00894	Prah.g_00357
OG0001488	Syai.g_02121	Prah.g_01301
OG0001489	Syai.g_00419	Prah.g_01979
OG0001495	Syai.g_00349	Prah.g_02045
OG0001496	Syai.g_01990	Prah.g_01016
OG0001497	Syai.g_01991	Prah.g_01019
OG0001498	Syai.g_00518	Prah.g_00206
OG0001508	Syai.g_02234	Prah.g_00118
OG0001510	Syai.g_00105	Prah.g_00143
OG0001511	Syai.g_02549	Prah.g_01906
OG0001512	Syai.g_00541	Prah.g_01775
OG0001513	Syai.g_00138	Prah.g_00243
OG0001514	Syai.g_01989	Prah.g_01015
OG0001515	Syai.g_01978	Prah.g_00978
OG0001516	Syai.g_01233	Prah.g_00453
OG0001517	Syai.g_00487	Prah.g_01939
OG0001518	Syai.g_02791	Prah.g_02506
OG0001519	Syai.g_02802	Prah.g_02515
OG0001527	Syai.g_00749	Prah.g_01453
OG0001528	Syai.g_02236	Prah.g_00120
OG0001529	Syai.g_00054	Prah.g_00050
OG0001530	Syai.g_02547	Prah.g_01903
OG0001531	Syai.g_00542	Prah.g_01774
OG0001532	Syai.g_01764	Prah.g_01252
OG0001533	Syai.g_00849	Prah.g_01187
OG0001533	Syai.g_00821	Prah.g_00222
OG0001534	Syai.g_01417	Prah.g_00865
OG0001535	Syai.g_01433	Prah.g_00853
OG0001536	Syai.g_01508	Prah.g_00792
OG0001537	Syai.g_01285	Prah.g_00707
OG0001538	Syai.g_01326	Prah.g_00662
OG0001539	Syai.g_01252	Prah.g_00559
OG0001540	Syai.g_02578	Prah.g_02255
OG0001541	Syai.g_02646	Prah.g_02318
OG0001542	Syai.g_02655	Prah.g_02335
OG0001543	Syai.g_02692	Prah.g_02414
OG0001544	Syai.g_02801	Prah.g_02514
OG0001545	Syai.g_02898	Prah.g_02572
OG0001555	Syai.g_01645	Prah.g_01817
OG0001556	Syai.g_01757	Prah.g_01158, Prah.g_01157
OG0001558	Syai.g_00020, Syai.g_00021	Prah.g_00021
OG0001559	Syai.g_02546	Prah.g_01902
OG0001560	Syai.g_02535	Prah.g_01889
OG0001561	Syai.g_01427	Prah.g_00859
OG0001562	Syai.g_01441	Prah.g_00845
OG0001563	Syai.g_00403	Prah.g_01996
OG0001572	Syai.g_00564	Prah.g_01101
OG0001574	Syai.g_00747	Prah.g_01456
OG0001575	Syai.g_00752	Prah.g_01450
OG0001576	Syai.g_00817	Prah.g_01379
OG0001577	Syai.g_02148	Prah.g_01326
OG0001578	Syai.g_01734	Prah.g_00939, Prah.g_01150
OG0001579	Syai.g_00447	Prah.g_01953
OG0001580	Syai.g_02758	Prah.g_02479
OG0001585	Syai.g_01635	Prah.g_01081
OG0001588	Syai.g_00170	Prah.g_02223
OG0001589	Syai.g_02263	Prah.g_01735
OG0001590	Syai.g_01098	Prah.g_00578
OG0001591	Syai.g_01244	Prah.g_00552
OG0001592	Syai.g_02760	Prah.g_02480
OG0001614	Syai.g_00119	Prah.g_00158
OG0001615	Syai.g_00727	Prah.g_01475
OG0001616	Syai.g_01751	Prah.g_01261
OG0001617	Syai.g_01985	Prah.g_00989
OG0001618	Syai.g_01399	Prah.g_00877
OG0001619	Syai.g_01519	Prah.g_00782
OG0001620	Syai.g_00499	Prah.g_01924
OG0001621	Syai.g_00297	Prah.g_02097
OG0001622	Syai.g_02907	Prah.g_02581
OG0001634	Syai.g_01239	Prah.g_00447
OG0001635	Syai.g_00091	Prah.g_01206
OG0001637	Syai.g_02274	Prah.g_01751
OG0001638	Syai.g_02390	Prah.g_01691
OG0001639	Syai.g_02297	Prah.g_01616
OG0001640	Syai.g_02022	Prah.g_00902
OG0001641	Syai.g_01457	Prah.g_00827
OG0001642	Syai.g_02085	Prah.g_00580
OG0001643	Syai.g_01109	Prah.g_00496
OG0001652	Syai.g_00018	Prah.g_00019
OG0001653	Syai.g_02524, Syai.g_02924	Prah.g_01878
OG0001654	Syai.g_02295	Prah.g_01614
OG0001655	Syai.g_02094, Syai.g_01926	Prah.g_00214, Prah.g_02423
OG0001656	Syai.g_00445	Prah.g_01954
OG0001657	Syai.g_02619	Prah.g_02293
OG0001658	Syai.g_02775	Prah.g_02489
OG0001672	Syai.g_02488, Syai.g_02489	Prah.g_01855, Prah.g_01853
OG0001673	Syai.g_00532	Prah.g_01783
OG0001674	Syai.g_00975, Syai.g_00974	Prah.g_01755
OG0001674	Syai.g_00976	Prah.g_01756
OG0001675	Syai.g_01443	Prah.g_00841, Prah.g_00843
OG0001676	Syai.g_00444	Prah.g_01951
OG0001677	Syai.g_00430, Syai.g_01762	Prah.g_01964
OG0001678	Syai.g_00322	Prah.g_02069
OG0001691	Syai.g_01064	Prah.g_00742
OG0001692	Syai.g_00959	Prah.g_00413
OG0001694	Syai.g_00257	Prah.g_02136
OG0001695	Syai.g_02894	Prah.g_02568
OG0001703	Syai.g_00630	Prah.g_01574
OG0001712	Syai.g_01634	Prah.g_00612
OG0001715	Syai.g_01166	Prah.g_01165
OG0001716	Syai.g_02081, Syai.g_02082	Prah.g_00584
OG0001726	Syai.g_01593, Syai.g_01594	Prah.g_00745
OG0001729	Syai.g_00545	Prah.g_01769
OG0001730	Syai.g_00552	Prah.g_01766
OG0001731	Syai.g_02315	Prah.g_01630
OG0001732	Syai.g_01781	Prah.g_01267
OG0001735	Syai.g_02925, Syai.g_01226	Prah.g_00461
OG0001736	Syai.g_00193	Prah.g_01944
OG0001737	Syai.g_00238	Prah.g_02154
OG0001738	Syai.g_00204	Prah.g_02185
OG0001739	Syai.g_02892	Prah.g_02566
OG0001740	Syai.g_02896	Prah.g_02571
OG0001747	Syai.g_02600	Prah.g_02276
OG0001749	Syai.g_00148, Syai.g_00188	Prah.g_02203
OG0001750	Syai.g_02522	Prah.g_01876
OG0001751	Syai.g_00531, Syai.g_01577	Prah.g_01784
OG0001752	Syai.g_02283	Prah.g_01763
OG0001753	Syai.g_02277	Prah.g_01757
OG0001754	Syai.g_02276	Prah.g_01754
OG0001755	Syai.g_00681	Prah.g_01522
OG0001758	Syai.g_01708	Prah.g_01121
OG0001761	Syai.g_01050	Prah.g_00944
OG0001762	Syai.g_01450	Prah.g_00834
OG0001763	Syai.g_01464, Syai.g_01465	Prah.g_00822, Prah.g_00823
OG0001764	Syai.g_01572	Prah.g_00748
OG0001766	Syai.g_00228	Prah.g_02161
OG0001767	Syai.g_00180	Prah.g_02216
OG0001768	Syai.g_02661	Prah.g_02342
OG0001783	Syai.g_00114	Prah.g_00153
OG0001784	Syai.g_02513	Prah.g_01871
OG0001785	Syai.g_02275	Prah.g_01753
OG0001786	Syai.g_02340	Prah.g_01646
OG0001787	Syai.g_00706	Prah.g_01502
OG0001788	Syai.g_00710, Syai.g_00709	Prah.g_01499
OG0001789	Syai.g_02178	Prah.g_01363
OG0001790	Syai.g_02153	Prah.g_01334
OG0001791	Syai.g_02129	Prah.g_01309
OG0001792	Syai.g_01789	Prah.g_01274
OG0001794	Syai.g_01420	Prah.g_01129
OG0001796	Syai.g_01439	Prah.g_00847
OG0001797	Syai.g_01541	Prah.g_00775
OG0001798	Syai.g_01073	Prah.g_00520
OG0001799	Syai.g_01120	Prah.g_00479
OG0001800	Syai.g_00990	Prah.g_00429
OG0001801	Syai.g_00982	Prah.g_00422
OG0001803	Syai.g_02216	Prah.g_00236
OG0001804	Syai.g_00519	Prah.g_00207
OG0001805	Syai.g_00302	Prah.g_02088
OG0001806	Syai.g_00269	Prah.g_02125
OG0001807	Syai.g_00177	Prah.g_02218
OG0001808	Syai.g_00167	Prah.g_02226
OG0001810	Syai.g_02591	Prah.g_02267
OG0001811	Syai.g_02652	Prah.g_02325
OG0001812	Syai.g_02761	Prah.g_02481
OG0001813	Syai.g_02824	Prah.g_02535
OG0001814	Syai.g_02917, Syai.g_02916	Prah.g_02590
OG0001815	Syai.g_02928	Prah.g_02599
OG0001816	Syai.g_01249	Prah.g_00554
OG0001835	Syai.g_00585, Syai.g_01690	Prah.g_01021
OG0001838	Syai.g_00008	Prah.g_00009
OG0001839	Syai.g_00039	Prah.g_00039
OG0001840	Syai.g_00060	Prah.g_00056
OG0001841	Syai.g_00068	Prah.g_00064
OG0001842	Syai.g_02289	Prah.g_00139
OG0001843	Syai.g_00120	Prah.g_00159
OG0001844	Syai.g_00121	Prah.g_00160
OG0001845	Syai.g_00122	Prah.g_00162
OG0001846	Syai.g_02567	Prah.g_00184
OG0001847	Syai.g_02564, Syai.g_02565	Prah.g_00186
OG0001848	Syai.g_02560	Prah.g_00190
OG0001849	Syai.g_02503	Prah.g_01865
OG0001850	Syai.g_02491	Prah.g_01858
OG0001851	Syai.g_02484	Prah.g_01848
OG0001852	Syai.g_02483	Prah.g_01847
OG0001853	Syai.g_02476	Prah.g_01840
OG0001854	Syai.g_00536	Prah.g_01780
OG0001855	Syai.g_00889	Prah.g_01750
OG0001856	Syai.g_02354	Prah.g_01650
OG0001857	Syai.g_02351	Prah.g_01647
OG0001858	Syai.g_02309	Prah.g_01626
OG0001859	Syai.g_00618	Prah.g_01585
OG0001860	Syai.g_00632	Prah.g_01573
OG0001861	Syai.g_00645	Prah.g_01559
OG0001862	Syai.g_00656	Prah.g_01547
OG0001863	Syai.g_00661	Prah.g_01542
OG0001864	Syai.g_00718	Prah.g_01487
OG0001865	Syai.g_00785	Prah.g_01420
OG0001866	Syai.g_00813	Prah.g_01395
OG0001867	Syai.g_01048	Prah.g_01386
OG0001868	Syai.g_02182	Prah.g_01366
OG0001869	Syai.g_02149	Prah.g_01327
OG0001870	Syai.g_02141	Prah.g_01319
OG0001871	Syai.g_02136	Prah.g_01314
OG0001872	Syai.g_01795	Prah.g_01281
OG0001873	Syai.g_01752	Prah.g_01260
OG0001874	Syai.g_01749	Prah.g_01241
OG0001875	Syai.g_01707	Prah.g_01122
OG0001876	Syai.g_01706	Prah.g_01123
OG0001877	Syai.g_01979	Prah.g_00979
OG0001878	Syai.g_01446	Prah.g_00838
OG0001879	Syai.g_01452	Prah.g_00831
OG0001880	Syai.g_01498	Prah.g_00799
OG0001881	Syai.g_01501	Prah.g_00798
OG0001882	Syai.g_01524	Prah.g_00778
OG0001883	Syai.g_01542	Prah.g_00774
OG0001884	Syai.g_01551	Prah.g_00764
OG0001885	Syai.g_01567	Prah.g_00753
OG0001886	Syai.g_01571	Prah.g_00749
OG0001887	Syai.g_01277	Prah.g_00723
OG0001888	Syai.g_01298	Prah.g_00682
OG0001889	Syai.g_01354	Prah.g_00653
OG0001890	Syai.g_02060	Prah.g_00590
OG0001891	Syai.g_02064	Prah.g_00586
OG0001892	Syai.g_02089	Prah.g_00573
OG0001893	Syai.g_01074	Prah.g_00519
OG0001894	Syai.g_01103	Prah.g_00502
OG0001895	Syai.g_00986	Prah.g_00426
OG0001896	Syai.g_02222	Prah.g_00220
OG0001897	Syai.g_00496	Prah.g_01931
OG0001898	Syai.g_00463	Prah.g_01947
OG0001899	Syai.g_00392	Prah.g_02006
OG0001900	Syai.g_00284	Prah.g_02109
OG0001901	Syai.g_00283	Prah.g_02110
OG0001902	Syai.g_00252	Prah.g_02141
OG0001903	Syai.g_00243	Prah.g_02150
OG0001904	Syai.g_00175	Prah.g_02220
OG0001905	Syai.g_00165	Prah.g_02228
OG0001906	Syai.g_02579	Prah.g_02256
OG0001907	Syai.g_02597	Prah.g_02272
OG0001908	Syai.g_02648	Prah.g_02319
OG0001909	Syai.g_02659	Prah.g_02340
OG0001910	Syai.g_02698	Prah.g_02401
OG0001912	Syai.g_02785	Prah.g_02500
OG0001913	Syai.g_02787	Prah.g_02502
OG0001914	Syai.g_01739	Prah.g_02529, Prah.g_02530
OG0001915	Syai.g_02922	Prah.g_01199
OG0001929	Syai.g_00075	Prah.g_00072
OG0001930	Syai.g_02290	Prah.g_00140
OG0001931	Syai.g_02291	Prah.g_00141
OG0001932	Syai.g_00118	Prah.g_00157
OG0001933	Syai.g_02543	Prah.g_01900
OG0001934	Syai.g_02531	Prah.g_01885
OG0001935	Syai.g_02481	Prah.g_01845
OG0001936	Syai.g_01653	Prah.g_01813
OG0001937	Syai.g_02329	Prah.g_01638
OG0001938	Syai.g_00634	Prah.g_01571
OG0001939	Syai.g_01960	Prah.g_01477
OG0001940	Syai.g_00771	Prah.g_01436
OG0001941	Syai.g_02187	Prah.g_01371
OG0001943	Syai.g_01920	Prah.g_01308
OG0001944	Syai.g_01932	Prah.g_01207
OG0001946	Syai.g_01980	Prah.g_00984
OG0001947	Syai.g_02024	Prah.g_00900
OG0001948	Syai.g_01462	Prah.g_00825
OG0001949	Syai.g_01483	Prah.g_00809
OG0001950	Syai.g_01485	Prah.g_00807
OG0001951	Syai.g_01502	Prah.g_00797
OG0001952	Syai.g_01525	Prah.g_00777
OG0001953	Syai.g_01526	Prah.g_00776
OG0001954	Syai.g_01600	Prah.g_00626
OG0001957	Syai.g_01079	Prah.g_00514
OG0001958	Syai.g_01228	Prah.g_00458
OG0001960	Syai.g_00870	Prah.g_00330, Prah.g_00329
OG0001961	Syai.g_00860	Prah.g_00307
OG0001962	Syai.g_01809	Prah.g_02442, Prah.g_02422
OG0001964	Syai.g_00335	Prah.g_02057
OG0001965	Syai.g_01131	Prah.g_02096
OG0001966	Syai.g_00289	Prah.g_02104
OG0001967	Syai.g_00287	Prah.g_02106
OG0001968	Syai.g_00286	Prah.g_02107
OG0001969	Syai.g_00222	Prah.g_02169
OG0001970	Syai.g_02581	Prah.g_02258
OG0001971	Syai.g_02657	Prah.g_02338
OG0001972	Syai.g_02710	Prah.g_02389
OG0001973	Syai.g_02753	Prah.g_02464, Prah.g_02473
OG0001974	Syai.g_02772	Prah.g_02487
OG0001975	Syai.g_01740	Prah.g_02528
OG0001976	Syai.g_01738	Prah.g_02531
OG0001995	Syai.g_01948	Prah.g_01492
OG0001996	Syai.g_00036	Prah.g_00035
OG0001997	Syai.g_02520	Prah.g_01874
OG0001998	Syai.g_00971	Prah.g_01748
OG0002000	Syai.g_00683	Prah.g_01520
OG0002002	Syai.g_01794	Prah.g_01280
OG0002004	Syai.g_02496	Prah.g_00966
OG0002006	Syai.g_02025	Prah.g_00899
OG0002007	Syai.g_02026	Prah.g_00898
OG0002008	Syai.g_01448	Prah.g_00836
OG0002009	Syai.g_01287	Prah.g_00704
OG0002010	Syai.g_00912	Prah.g_00373
OG0002011	Syai.g_00525	Prah.g_00211
OG0002012	Syai.g_01589	Prah.g_01974
OG0002013	Syai.g_00515	Prah.g_02189
OG0002014	Syai.g_00182	Prah.g_02202
OG0002015	Syai.g_00183, Syai.g_00146	Prah.g_02215
OG0002017	Syai.g_02832	Prah.g_02545
OG0002018	Syai.g_02895	Prah.g_02570
OG0002037	Syai.g_00636	Prah.g_01568
OG0002038	Syai.g_02134	Prah.g_01312
OG0002039	Syai.g_02120	Prah.g_01300
OG0002041	Syai.g_01467	Prah.g_00820
OG0002042	Syai.g_01495	Prah.g_00802
OG0002043	Syai.g_01558	Prah.g_00757
OG0002044	Syai.g_02039	Prah.g_00607
OG0002045	Syai.g_00857	Prah.g_00305
OG0002047	Syai.g_00514	Prah.g_00203
OG0002048	Syai.g_00426	Prah.g_01967
OG0002049	Syai.g_00341	Prah.g_02049
OG0002050	Syai.g_00278	Prah.g_02116
OG0002051	Syai.g_02645	Prah.g_02317
OG0002053	Syai.g_02804	Prah.g_02523
OG0002063	Syai.g_01856, Syai.g_01833	Prah.g_01054
OG0002113	Syai.g_00040	Prah.g_00040
OG0002114	Syai.g_00979, Syai.g_00968	Prah.g_01747
OG0002115	Syai.g_02368	Prah.g_01669
OG0002117	Syai.g_02128	Prah.g_01306
OG0002118	Syai.g_01941, Syai.g_01784	Prah.g_01269
OG0002119	Syai.g_02691	Prah.g_01242
OG0002120	Syai.g_01602	Prah.g_01197
OG0002121	Syai.g_01194	Prah.g_01107
OG0002123	Syai.g_01390	Prah.g_00883
OG0002124	Syai.g_02078	Prah.g_00585
OG0002126	Syai.g_00147, Syai.g_00187	Prah.g_02214, Prah.g_02204
OG0002127	Syai.g_02601	Prah.g_02277
OG0002128	Syai.g_01741	Prah.g_02527
OG0002129	Syai.g_00940	Prah.g_00392
OG0002130	Syai.g_02177	Prah.g_01362
OG0002154	Syai.g_02598	Prah.g_02249
OG0002160	Syai.g_01950	Prah.g_01792
OG0002162	Syai.g_00763	Prah.g_01442
OG0002167	Syai.g_00715	Prah.g_00960
OG0002168	Syai.g_02023	Prah.g_00901
OG0002169	Syai.g_00513	Prah.g_00202
OG0002170	Syai.g_00482	Prah.g_01943
OG0002171	Syai.g_00145, Syai.g_00191	Prah.g_02200
OG0002174	Syai.g_02833	Prah.g_02546
OG0002175	Syai.g_02738	Prah.g_02462
OG0002233	Syai.g_01382	Prah.g_00945
OG0002234	Syai.g_01156	Prah.g_00889
OG0002236	Syai.g_01715	Prah.g_00569
OG0002237	Syai.g_01097	Prah.g_00507
OG0002239	Syai.g_01737	Prah.g_00355
OG0002242	Syai.g_00190	Prah.g_02201
OG0002243	Syai.g_02752	Prah.g_02472
OG0002245	Syai.g_00524	Prah.g_00210
OG0002281	Syai.g_00770, Syai.g_00769	Prah.g_01437
OG0002285	Syai.g_01546	Prah.g_00769
