Orthogroup	Syai	Syaf
OG0001105	Syai.g_01304	Syaf.g_02067
OG0001106	Syai.g_01517	Syaf.g_01847
OG0001107	Syai.g_01505	Syaf.g_01859
OG0001108	Syai.g_01496	Syaf.g_01868
OG0001109	Syai.g_01488	Syaf.g_01877
OG0001110	Syai.g_01486	Syaf.g_01879
OG0001111	Syai.g_01484	Syaf.g_01881
OG0001112	Syai.g_01482	Syaf.g_01883
OG0001113	Syai.g_01481	Syaf.g_01884
OG0001114	Syai.g_01480	Syaf.g_01885
OG0001115	Syai.g_01476	Syaf.g_01889
OG0001116	Syai.g_01474	Syaf.g_01891
OG0001117	Syai.g_01473	Syaf.g_01892
OG0001118	Syai.g_01472	Syaf.g_01893
OG0001119	Syai.g_01470	Syaf.g_01895
OG0001120	Syai.g_01466	Syaf.g_01899
OG0001122	Syai.g_01437	Syaf.g_01927
OG0001123	Syai.g_01430	Syaf.g_01934
OG0001124	Syai.g_01428	Syaf.g_01936
OG0001125	Syai.g_01426	Syaf.g_01938
OG0001126	Syai.g_02021	Syaf.g_01409
OG0001127	Syai.g_02020	Syaf.g_01410
OG0001128	Syai.g_02017	Syaf.g_01413
OG0001129	Syai.g_02015	Syaf.g_01415
OG0001130	Syai.g_02014	Syaf.g_01416
OG0001131	Syai.g_01281	Syaf.g_02090
OG0001132	Syai.g_01620	Syaf.g_01722
OG0001133	Syai.g_01072	Syaf.g_02334
OG0001134	Syai.g_01745	Syaf.g_01616
OG0001135	Syai.g_01742	Syaf.g_01618
OG0001136	Syai.g_02146	Syaf.g_01286
OG0001137	Syai.g_02126	Syaf.g_01306
OG0001138	Syai.g_01763	Syaf.g_01596
OG0001139	Syai.g_01765	Syaf.g_01594
OG0001140	Syai.g_01766	Syaf.g_01593
OG0001141	Syai.g_01767	Syaf.g_01592
OG0001142	Syai.g_01768	Syaf.g_01591
OG0001143	Syai.g_01778	Syaf.g_01583
OG0001144	Syai.g_01788	Syaf.g_01573
OG0001145	Syai.g_02165	Syaf.g_01267
OG0001146	Syai.g_02185	Syaf.g_01248
OG0001147	Syai.g_00869	Syaf.g_02489
OG0001148	Syai.g_00626	Syaf.g_02735
OG0001149	Syai.g_00625	Syaf.g_02736
OG0001150	Syai.g_00624	Syaf.g_02737
OG0001151	Syai.g_00611	Syaf.g_02750
OG0001152	Syai.g_00610	Syaf.g_02751
OG0001153	Syai.g_00903	Syaf.g_02463
OG0001154	Syai.g_00901	Syaf.g_02464
OG0001155	Syai.g_02298	Syaf.g_01107
OG0001156	Syai.g_02301	Syaf.g_01104
OG0001157	Syai.g_02302	Syaf.g_01103
OG0001158	Syai.g_02303	Syaf.g_01102
OG0001159	Syai.g_02304	Syaf.g_01101
OG0001160	Syai.g_02355	Syaf.g_01058
OG0001161	Syai.g_02803	Syaf.g_00617
OG0001162	Syai.g_01374	Syaf.g_02015
OG0001163	Syai.g_02363	Syaf.g_01050
OG0001164	Syai.g_02369	Syaf.g_01044
OG0001165	Syai.g_02374	Syaf.g_01039
OG0001166	Syai.g_02400	Syaf.g_01010
OG0001167	Syai.g_02254	Syaf.g_01182
OG0001168	Syai.g_02256	Syaf.g_01180
OG0001169	Syai.g_02258	Syaf.g_01178
OG0001170	Syai.g_02260	Syaf.g_01176
OG0001171	Syai.g_02270	Syaf.g_01166
OG0001172	Syai.g_00323	Syaf.g_00173
OG0001173	Syai.g_00324	Syaf.g_00172
OG0001174	Syai.g_00332	Syaf.g_00164
OG0001175	Syai.g_00333	Syaf.g_00163
OG0001176	Syai.g_00352	Syaf.g_00142
OG0001177	Syai.g_00350	Syaf.g_00144
OG0001178	Syai.g_02383	Syaf.g_01028
OG0001179	Syai.g_00385	Syaf.g_00112
OG0001180	Syai.g_00410	Syaf.g_00087
OG0001181	Syai.g_00414	Syaf.g_00083
OG0001182	Syai.g_00423	Syaf.g_00074
OG0001184	Syai.g_00156	Syaf.g_00360
OG0001185	Syai.g_00117	Syaf.g_00382
OG0001186	Syai.g_00084	Syaf.g_00418
OG0001187	Syai.g_00081	Syaf.g_00422
OG0001188	Syai.g_00078	Syaf.g_00425
OG0001189	Syai.g_00061	Syaf.g_00441
OG0001190	Syai.g_02776	Syaf.g_00646
OG0001191	Syai.g_02788	Syaf.g_00635
OG0001192	Syai.g_02793	Syaf.g_00630
OG0001193	Syai.g_02835	Syaf.g_00596
OG0001194	Syai.g_02838	Syaf.g_00594
OG0001195	Syai.g_02839	Syaf.g_00593
OG0001196	Syai.g_02913	Syaf.g_00519
OG0001197	Syai.g_02915	Syaf.g_00517
OG0001198	Syai.g_02930	Syaf.g_00501
OG0001199	Syai.g_02480	Syaf.g_00957
OG0001200	Syai.g_02482	Syaf.g_00955
OG0001202	Syai.g_02674	Syaf.g_00764
OG0001203	Syai.g_00540	Syaf.g_02785
OG0001204	Syai.g_00312	Syaf.g_00185
OG0001205	Syai.g_02212	Syaf.g_01229
OG0001206	Syai.g_00853	Syaf.g_02530
OG0001207	Syai.g_00629	Syaf.g_02732
OG0001208	Syai.g_00640	Syaf.g_02719
OG0001209	Syai.g_00711	Syaf.g_02651
OG0001210	Syai.g_00720	Syaf.g_02642
OG0001211	Syai.g_00735	Syaf.g_02623
OG0001212	Syai.g_00799	Syaf.g_02563
OG0001213	Syai.g_01082	Syaf.g_02324
OG0001214	Syai.g_01106	Syaf.g_02308
OG0001215	Syai.g_01958	Syaf.g_01477
OG0001216	Syai.g_01388	Syaf.g_01980
OG0001217	Syai.g_01185	Syaf.g_02237
OG0001218	Syai.g_00893	Syaf.g_02473
OG0001219	Syai.g_01561	Syaf.g_01796
OG0001220	Syai.g_02087	Syaf.g_01335
OG0001221	Syai.g_01284	Syaf.g_02087
OG0001222	Syai.g_01516	Syaf.g_01848
OG0001223	Syai.g_01463	Syaf.g_01902
OG0001224	Syai.g_02011	Syaf.g_01438
OG0001225	Syai.g_02009	Syaf.g_01440
OG0001226	Syai.g_01154	Syaf.g_02262
OG0001227	Syai.g_02806	Syaf.g_00614
OG0001228	Syai.g_02218	Syaf.g_01223
OG0001229	Syai.g_01986	Syaf.g_01464
OG0001230	Syai.g_00964	Syaf.g_02404
OG0001231	Syai.g_00017	Syaf.g_00481
OG0001232	Syai.g_02410	Syaf.g_01000
OG0001234	Syai.g_00337	Syaf.g_00159
OG0001235	Syai.g_00343	Syaf.g_00150
OG0001236	Syai.g_00159	Syaf.g_00357
OG0001237	Syai.g_00137	Syaf.g_00362
OG0001238	Syai.g_02789	Syaf.g_00634
OG0001239	Syai.g_02477	Syaf.g_00960
OG0001240	Syai.g_02527	Syaf.g_00919
OG0001241	Syai.g_02537	Syaf.g_00909
OG0001242	Syai.g_02566	Syaf.g_00874
OG0001243	Syai.g_02573	Syaf.g_00867
OG0001244	Syai.g_02605	Syaf.g_00836
OG0001246	Syai.g_00666	Syaf.g_02693
OG0001247	Syai.g_01380	Syaf.g_02004
OG0001248	Syai.g_01377	Syaf.g_02012
OG0001250	Syai.g_02053	Syaf.g_01377
OG0001251	Syai.g_02845	Syaf.g_00588
OG0001252	Syai.g_02018	Syaf.g_01412
OG0001254	Syai.g_01744	Syaf.g_01617
OG0001255	Syai.g_01915	Syaf.g_01070
OG0001256	Syai.g_02362	Syaf.g_01051
OG0001257	Syai.g_00848	Syaf.g_02534
OG0001258	Syai.g_02372	Syaf.g_01041
OG0001259	Syai.g_02259	Syaf.g_01177
OG0001260	Syai.g_02281	Syaf.g_01155
OG0001261	Syai.g_00394	Syaf.g_00103
OG0001262	Syai.g_00063	Syaf.g_00439
OG0001263	Syai.g_02576	Syaf.g_00864
OG0001265	Syai.g_02563	Syaf.g_00876
OG0001266	Syai.g_02679	Syaf.g_00760
OG0001267	Syai.g_00259	Syaf.g_00244
OG0001268	Syai.g_00492	Syaf.g_00017
OG0001269	Syai.g_01699	Syaf.g_01653
OG0001270	Syai.g_02231	Syaf.g_01210
OG0001271	Syai.g_00862	Syaf.g_02501
OG0001272	Syai.g_00644	Syaf.g_02715
OG0001273	Syai.g_01099	Syaf.g_02315
OG0001274	Syai.g_02706	Syaf.g_00707
OG0001275	Syai.g_01447	Syaf.g_01917
OG0001276	Syai.g_01431	Syaf.g_01933
OG0001277	Syai.g_02899	Syaf.g_00533
OG0001278	Syai.g_01799	Syaf.g_01562
OG0001279	Syai.g_00991	Syaf.g_02385
OG0001280	Syai.g_02176	Syaf.g_01257
OG0001281	Syai.g_02186	Syaf.g_01247
OG0001282	Syai.g_00627	Syaf.g_02734
OG0001283	Syai.g_02908	Syaf.g_00524
OG0001284	Syai.g_02338	Syaf.g_01073
OG0001285	Syai.g_02866	Syaf.g_00568
OG0001286	Syai.g_00408	Syaf.g_00089
OG0001287	Syai.g_00109	Syaf.g_00390
OG0001289	Syai.g_02504	Syaf.g_00935
OG0001290	Syai.g_02536	Syaf.g_00910
OG0001291	Syai.g_02587	Syaf.g_00853
OG0001292	Syai.g_00306	Syaf.g_00191
OG0001293	Syai.g_00285	Syaf.g_00217
OG0001294	Syai.g_01242	Syaf.g_02124
OG0001295	Syai.g_00722	Syaf.g_02637
OG0001296	Syai.g_00672	Syaf.g_02687
OG0001297	Syai.g_00676	Syaf.g_02683
OG0001298	Syai.g_00773	Syaf.g_02584
OG0001299	Syai.g_01236	Syaf.g_02130
OG0001300	Syai.g_01982	Syaf.g_01468
OG0001301	Syai.g_01995	Syaf.g_01454
OG0001302	Syai.g_01142	Syaf.g_02279
OG0001303	Syai.g_01559	Syaf.g_01798
OG0001304	Syai.g_01418	Syaf.g_01950
OG0001305	Syai.g_02001	Syaf.g_01448
OG0001306	Syai.g_02160	Syaf.g_01272
OG0001307	Syai.g_01717	Syaf.g_01638
OG0001308	Syai.g_00943	Syaf.g_02427
OG0001309	Syai.g_00682	Syaf.g_02678
OG0001311	Syai.g_01429	Syaf.g_01935
OG0001312	Syai.g_01549	Syaf.g_01809
OG0001314	Syai.g_01341	Syaf.g_01531
OG0001314	Syai.g_01810	Syaf.g_01991
OG0001315	Syai.g_00427	Syaf.g_00071
OG0001316	Syai.g_02593	Syaf.g_00847
OG0001317	Syai.g_00534	Syaf.g_02790
OG0001318	Syai.g_00293	Syaf.g_00209
OG0001319	Syai.g_00270	Syaf.g_00232
OG0001321	Syai.g_02195	Syaf.g_01238
OG0001322	Syai.g_02194	Syaf.g_01239
OG0001323	Syai.g_00685	Syaf.g_02675
OG0001324	Syai.g_01983	Syaf.g_01467
OG0001325	Syai.g_01392	Syaf.g_01976
OG0001326	Syai.g_02856	Syaf.g_00578
OG0001327	Syai.g_01250	Syaf.g_02116
OG0001328	Syai.g_01278	Syaf.g_02094
OG0001330	Syai.g_02167	Syaf.g_01264
OG0001331	Syai.g_00622	Syaf.g_02739
OG0001333	Syai.g_02255	Syaf.g_01181
OG0001334	Syai.g_00438	Syaf.g_00060
OG0001335	Syai.g_00439	Syaf.g_00059
OG0001336	Syai.g_02909	Syaf.g_00523
OG0001337	Syai.g_00434	Syaf.g_00063
OG0001337	Syai.g_00452	Syaf.g_00040
OG0001338	Syai.g_00448	Syaf.g_00046
OG0001338	Syai.g_01658	Syaf.g_01683
OG0001338	Syai.g_00456	Syaf.g_00036
OG0001339	Syai.g_02539	Syaf.g_00907
OG0001340	Syai.g_00453	Syaf.g_00039
OG0001343	Syai.g_02842	Syaf.g_00590
OG0001344	Syai.g_02139	Syaf.g_01294
OG0001345	Syai.g_02110	Syaf.g_01323
OG0001346	Syai.g_02180	Syaf.g_01253
OG0001347	Syai.g_02766	Syaf.g_02400
OG0001348	Syai.g_02033	Syaf.g_01396
OG0001349	Syai.g_02417	Syaf.g_00995
OG0001350	Syai.g_00539	Syaf.g_02786
OG0001351	Syai.g_00843	Syaf.g_02539
OG0001352	Syai.g_00700	Syaf.g_02661
OG0001353	Syai.g_02042	Syaf.g_01388
OG0001354	Syai.g_01477	Syaf.g_01888
OG0001356	Syai.g_02032	Syaf.g_01397
OG0001357	Syai.g_00918	Syaf.g_01769
OG0001357	Syai.g_01612	Syaf.g_01068, Syaf.g_01131, Syaf.g_01827
OG0001359	Syai.g_02841	Syaf.g_00591
OG0001360	Syai.g_02107	Syaf.g_01325
OG0001361	Syai.g_02113	Syaf.g_01320
OG0001362	Syai.g_00938	Syaf.g_02432
OG0001363	Syai.g_00936	Syaf.g_02434
OG0001364	Syai.g_00173	Syaf.g_00338
OG0001366	Syai.g_02403	Syaf.g_01007
OG0001368	Syai.g_00313	Syaf.g_00184
OG0001370	Syai.g_02865	Syaf.g_00569
OG0001373	Syai.g_02855	Syaf.g_00579
OG0001374	Syai.g_02863	Syaf.g_00571
OG0001375	Syai.g_02843	Syaf.g_00589
OG0001376	Syai.g_02795	Syaf.g_00626
OG0001377	Syai.g_02794	Syaf.g_00627
OG0001378	Syai.g_02232	Syaf.g_01209
OG0001379	Syai.g_02169	Syaf.g_01262
OG0001380	Syai.g_01168	Syaf.g_02247
OG0001383	Syai.g_02731	Syaf.g_00688
OG0001385	Syai.g_02852	Syaf.g_00582
OG0001386	Syai.g_02853	Syaf.g_00581
OG0001387	Syai.g_02854	Syaf.g_00580
OG0001388	Syai.g_02857	Syaf.g_00577
OG0001389	Syai.g_02858	Syaf.g_00576
OG0001390	Syai.g_02859	Syaf.g_00575
OG0001391	Syai.g_02860	Syaf.g_00574
OG0001392	Syai.g_02861	Syaf.g_00573
OG0001393	Syai.g_02862	Syaf.g_00572
OG0001394	Syai.g_01290	Syaf.g_02081
OG0001395	Syai.g_01410	Syaf.g_01958
OG0001396	Syai.g_02765	Syaf.g_02399
OG0001397	Syai.g_00937	Syaf.g_02433
OG0001398	Syai.g_01587	Syaf.g_01758
OG0001400	Syai.g_02602	Syaf.g_00839
OG0001400	Syai.g_01928	Syaf.g_01506
OG0001401	Syai.g_02046, Syai.g_02047	Syaf.g_01383
OG0001402	Syai.g_01070	Syaf.g_02336
OG0001404	Syai.g_02473	Syaf.g_00964
OG0001405	Syai.g_00441	Syaf.g_00057
OG0001406	Syai.g_02796	Syaf.g_00625
OG0001407	Syai.g_00701	Syaf.g_02660
OG0001408	Syai.g_01831	Syaf.g_01546
OG0001412	Syai.g_02767	Syaf.g_02401
OG0001413	Syai.g_01148	Syaf.g_02267
OG0001416	Syai.g_02183	Syaf.g_01250
OG0001417	Syai.g_01478	Syaf.g_01887
OG0001419	Syai.g_00702	Syaf.g_02659
OG0001420	Syai.g_00697	Syaf.g_02664
OG0001421	Syai.g_01621	Syaf.g_01721
OG0001425	Syai.g_02792	Syaf.g_00631
OG0001426	Syai.g_00583	Syaf.g_01542
OG0001428	Syai.g_02637	Syaf.g_00804
OG0001432	Syai.g_01943	Syaf.g_01492
OG0001433	Syai.g_02031	Syaf.g_01398
OG0001435	Syai.g_01256	Syaf.g_02107
OG0001436	Syai.g_00179	Syaf.g_00331
OG0001436	Syai.g_00178	Syaf.g_00332
OG0001438	Syai.g_00244	Syaf.g_00259
OG0001439	Syai.g_00219	Syaf.g_00283
OG0001441	Syai.g_00687	Syaf.g_02673
OG0001442	Syai.g_01305	Syaf.g_02066
OG0001443	Syai.g_02800	Syaf.g_00621
OG0001444	Syai.g_02521	Syaf.g_00924
OG0001447	Syai.g_02574	Syaf.g_00866
OG0001448	Syai.g_02808	Syaf.g_00612
OG0001449	Syai.g_00315	Syaf.g_00182
OG0001452	Syai.g_00298	Syaf.g_00204
OG0001453	Syai.g_01455	Syaf.g_01909
OG0001454	Syai.g_01153	Syaf.g_02263
OG0001456	Syai.g_02873	Syaf.g_00561
OG0001457	Syai.g_02874	Syaf.g_00560
OG0001458	Syai.g_02875	Syaf.g_00559
OG0001459	Syai.g_01712	Syaf.g_01643
OG0001460	Syai.g_02030	Syaf.g_01399
OG0001461	Syai.g_01730	Syaf.g_01633
OG0001462	Syai.g_00045	Syaf.g_00455
OG0001465	Syai.g_01384	Syaf.g_02000
OG0001467	Syai.g_01141	Syaf.g_02280
OG0001468	Syai.g_01144	Syaf.g_02278
OG0001470	Syai.g_02235	Syaf.g_01206
OG0001471	Syai.g_00224	Syaf.g_00276
OG0001473	Syai.g_01130	Syaf.g_02282
OG0001474	Syai.g_00493	Syaf.g_00016
OG0001475	Syai.g_02237	Syaf.g_01204
OG0001476	Syai.g_02131	Syaf.g_01302
OG0001477	Syai.g_01992	Syaf.g_01457
OG0001479	Syai.g_00490	Syaf.g_00019
OG0001480	Syai.g_02088	Syaf.g_01334
OG0001482	Syai.g_01468	Syaf.g_01897
OG0001484	Syai.g_02864	Syaf.g_00570
OG0001487	Syai.g_00894	Syaf.g_02472
OG0001488	Syai.g_02121	Syaf.g_01311
OG0001489	Syai.g_00419	Syaf.g_00078
OG0001492	Syai.g_01796	Syaf.g_01565
OG0001493	Syai.g_01820	Syaf.g_01555
OG0001494	Syai.g_02428	Syaf.g_00984
OG0001495	Syai.g_00349	Syaf.g_00145
OG0001496	Syai.g_01990	Syaf.g_01459
OG0001497	Syai.g_01991	Syaf.g_01458
OG0001498	Syai.g_00518	Syaf.g_02806
OG0001502	Syai.g_02079	Syaf.g_01341
OG0001504	Syai.g_01713	Syaf.g_01642
OG0001507	Syai.g_01671	Syaf.g_01664
OG0001508	Syai.g_02234	Syaf.g_01207
OG0001510	Syai.g_00105	Syaf.g_00394
OG0001511	Syai.g_02549	Syaf.g_00894
OG0001512	Syai.g_00541	Syaf.g_02784
OG0001513	Syai.g_00138	Syaf.g_00361
OG0001514	Syai.g_01989	Syaf.g_01460
OG0001515	Syai.g_01978	Syaf.g_01472
OG0001516	Syai.g_01233	Syaf.g_02133
OG0001517	Syai.g_00487	Syaf.g_00022
OG0001518	Syai.g_02791	Syaf.g_00632
OG0001519	Syai.g_02802	Syaf.g_00619
OG0001520	Syai.g_00757	Syaf.g_02600
OG0001527	Syai.g_00749	Syaf.g_02609
OG0001528	Syai.g_02236	Syaf.g_01205
OG0001529	Syai.g_00054	Syaf.g_00448
OG0001530	Syai.g_02547	Syaf.g_00896
OG0001531	Syai.g_00542	Syaf.g_02783
OG0001532	Syai.g_01764	Syaf.g_01595
OG0001533	Syai.g_00849	Syaf.g_02533
OG0001533	Syai.g_00821	Syaf.g_02543
OG0001534	Syai.g_01417	Syaf.g_01951
OG0001535	Syai.g_01433	Syaf.g_01931
OG0001536	Syai.g_01508	Syaf.g_01856
OG0001537	Syai.g_01285	Syaf.g_02086
OG0001538	Syai.g_01326	Syaf.g_02044
OG0001539	Syai.g_01252	Syaf.g_02111
OG0001540	Syai.g_02578	Syaf.g_00862
OG0001541	Syai.g_02646	Syaf.g_00795
OG0001542	Syai.g_02655	Syaf.g_00785
OG0001543	Syai.g_02692	Syaf.g_00726
OG0001544	Syai.g_02801	Syaf.g_00620
OG0001545	Syai.g_02898	Syaf.g_00534
OG0001546	Syai.g_00690	Syaf.g_02670
OG0001547	Syai.g_01580	Syaf.g_01777
OG0001548	Syai.g_01157	Syaf.g_02258
OG0001549	Syai.g_02106	Syaf.g_01326
OG0001551	Syai.g_02028	Syaf.g_01403
OG0001552	Syai.g_01018	Syaf.g_02761, Syaf.g_02762
OG0001554	Syai.g_02774	Syaf.g_00648
OG0001555	Syai.g_01645	Syaf.g_01698
OG0001556	Syai.g_01757	Syaf.g_01604
OG0001557	Syai.g_01291	Syaf.g_02080
OG0001558	Syai.g_00020, Syai.g_00021	Syaf.g_00478
OG0001559	Syai.g_02546	Syaf.g_00897
OG0001560	Syai.g_02535	Syaf.g_00911
OG0001561	Syai.g_01427	Syaf.g_01937
OG0001562	Syai.g_01441	Syaf.g_01923
OG0001563	Syai.g_00403	Syaf.g_00094
OG0001564	Syai.g_02869	Syaf.g_00565
OG0001567	Syai.g_01581	Syaf.g_01776
OG0001568	Syai.g_01578	Syaf.g_01779
OG0001574	Syai.g_00747	Syaf.g_02611
OG0001575	Syai.g_00752	Syaf.g_02606
OG0001576	Syai.g_00817	Syaf.g_02545
OG0001577	Syai.g_02148	Syaf.g_01284
OG0001578	Syai.g_01734	Syaf.g_01625
OG0001578	Syai.g_01155	Syaf.g_02260
OG0001579	Syai.g_00447	Syaf.g_00047
OG0001580	Syai.g_02758	Syaf.g_00662
OG0001582	Syai.g_01500	Syaf.g_01865
OG0001586	Syai.g_02424	Syaf.g_00988
OG0001588	Syai.g_00170	Syaf.g_00343
OG0001589	Syai.g_02263	Syaf.g_01173
OG0001590	Syai.g_01098	Syaf.g_02316
OG0001591	Syai.g_01244	Syaf.g_02122
OG0001592	Syai.g_02760	Syaf.g_00661
OG0001593	Syai.g_01846	Syaf.g_01135, Syaf.g_02403
OG0001593	Syai.g_01909, Syai.g_01907, Syai.g_02100	Syaf.g_01527
OG0001594	Syai.g_00987	Syaf.g_02389
OG0001602	Syai.g_01383	Syaf.g_02001
OG0001614	Syai.g_00119	Syaf.g_00380
OG0001615	Syai.g_00727	Syaf.g_02632
OG0001616	Syai.g_01751	Syaf.g_01610
OG0001617	Syai.g_01985	Syaf.g_01465
OG0001618	Syai.g_01399	Syaf.g_01969
OG0001619	Syai.g_01519	Syaf.g_01845
OG0001620	Syai.g_00499	Syaf.g_00010
OG0001621	Syai.g_00297	Syaf.g_00205
OG0001622	Syai.g_02907	Syaf.g_00525
OG0001623	Syai.g_00457	Syaf.g_00035
OG0001624	Syai.g_01930	Syaf.g_01503
OG0001624	Syai.g_02807	Syaf.g_00613
OG0001625	Syai.g_00291	Syaf.g_00211
OG0001633	Syai.g_00995	Syaf.g_01528, Syaf.g_02381
OG0001634	Syai.g_01239	Syaf.g_02127
OG0001635	Syai.g_00091	Syaf.g_00412
OG0001637	Syai.g_02274	Syaf.g_01162
OG0001638	Syai.g_02390	Syaf.g_01021
OG0001639	Syai.g_02297	Syaf.g_01108
OG0001640	Syai.g_02022	Syaf.g_01408
OG0001641	Syai.g_01457	Syaf.g_01907
OG0001642	Syai.g_02085	Syaf.g_01336
OG0001643	Syai.g_01109	Syaf.g_02305
OG0001644	Syai.g_01406	Syaf.g_01962
OG0001646	Syai.g_01887, Syai.g_01688	Syaf.g_02765
OG0001646	Syai.g_01641	Syaf.g_01702
OG0001646	Syai.g_01180	Syaf.g_02246
OG0001647	Syai.g_00268	Syaf.g_00234
OG0001652	Syai.g_00018	Syaf.g_00480
OG0001653	Syai.g_02524	Syaf.g_00921
OG0001653	Syai.g_02924	Syaf.g_00507
OG0001654	Syai.g_02295	Syaf.g_01110
OG0001655	Syai.g_02094	Syaf.g_02190
OG0001655	Syai.g_01926	Syaf.g_01507
OG0001656	Syai.g_00445	Syaf.g_00052
OG0001657	Syai.g_02619	Syaf.g_00822
OG0001658	Syai.g_02775	Syaf.g_00647
OG0001659	Syai.g_01759	Syaf.g_01602
OG0001660	Syai.g_00509	Syaf.g_00885
OG0001660	Syai.g_02554	Syaf.g_00885
OG0001660	Syai.g_00509	Syaf.g_00889
OG0001660	Syai.g_02554	Syaf.g_00889
OG0001660	Syai.g_00509	Syaf.g_02814
OG0001660	Syai.g_02554	Syaf.g_02814
OG0001672	Syai.g_02488, Syai.g_02489	Syaf.g_00949
OG0001673	Syai.g_00532	Syaf.g_02792
OG0001675	Syai.g_01443	Syaf.g_01921
OG0001676	Syai.g_00444	Syaf.g_00053
OG0001677	Syai.g_00430	Syaf.g_00068
OG0001677	Syai.g_01762	Syaf.g_01597
OG0001678	Syai.g_00322	Syaf.g_00174
OG0001679	Syai.g_00756	Syaf.g_02602, Syaf.g_02601
OG0001680	Syai.g_02124	Syaf.g_01308
OG0001680	Syai.g_02394	Syaf.g_01016
OG0001682	Syai.g_01152	Syaf.g_02264
OG0001682	Syai.g_01396	Syaf.g_01972
OG0001691	Syai.g_01064	Syaf.g_02349
OG0001692	Syai.g_00959	Syaf.g_02408
OG0001694	Syai.g_00257	Syaf.g_00246
OG0001695	Syai.g_02894	Syaf.g_00540
OG0001700	Syai.g_01204	Syaf.g_02178
OG0001702	Syai.g_02511, Syai.g_02510, Syai.g_02509	Syaf.g_00930
OG0001703	Syai.g_00630	Syaf.g_02731
OG0001712	Syai.g_01634	Syaf.g_01712
OG0001713	Syai.g_02130	Syaf.g_01303
OG0001715	Syai.g_01166	Syaf.g_02249
OG0001716	Syai.g_02081, Syai.g_02082	Syaf.g_01339
OG0001717	Syai.g_02632	Syaf.g_00809
OG0001726	Syai.g_01593, Syai.g_01594	Syaf.g_01751
OG0001729	Syai.g_00545	Syaf.g_02780
OG0001730	Syai.g_00552	Syaf.g_02777
OG0001731	Syai.g_02315	Syaf.g_01089
OG0001732	Syai.g_01781	Syaf.g_01580
OG0001733	Syai.g_01247	Syaf.g_02119
OG0001735	Syai.g_02925	Syaf.g_00506
OG0001735	Syai.g_01226	Syaf.g_02140
OG0001736	Syai.g_00193	Syaf.g_00318
OG0001737	Syai.g_00238	Syaf.g_00265
OG0001738	Syai.g_00204	Syaf.g_00298
OG0001739	Syai.g_02892	Syaf.g_00542
OG0001740	Syai.g_02896	Syaf.g_00537
OG0001741	Syai.g_01165	Syaf.g_02250
OG0001747	Syai.g_02600	Syaf.g_00841
OG0001749	Syai.g_00148, Syai.g_00188	Syaf.g_00322
OG0001750	Syai.g_02522	Syaf.g_00923
OG0001751	Syai.g_00531	Syaf.g_02793
OG0001751	Syai.g_01577	Syaf.g_01781
OG0001752	Syai.g_02283	Syaf.g_01153
OG0001753	Syai.g_02277	Syaf.g_01159
OG0001754	Syai.g_02276	Syaf.g_01160
OG0001755	Syai.g_00681	Syaf.g_02679
OG0001756	Syai.g_02799	Syaf.g_00622
OG0001758	Syai.g_01708	Syaf.g_01645
OG0001759	Syai.g_01659, Syai.g_01660	Syaf.g_01681
OG0001761	Syai.g_01050	Syaf.g_02366
OG0001762	Syai.g_01450	Syaf.g_01914
OG0001763	Syai.g_01464, Syai.g_01465	Syaf.g_01901
OG0001764	Syai.g_01572	Syaf.g_01784
OG0001765	Syai.g_01026	Syaf.g_01121
OG0001765	Syai.g_01711	Syaf.g_01644
OG0001766	Syai.g_00228	Syaf.g_00271
OG0001767	Syai.g_00180	Syaf.g_00330
OG0001768	Syai.g_02661	Syaf.g_00778
OG0001769	Syai.g_01123	Syaf.g_02291
OG0001771	Syai.g_01697	Syaf.g_01656
OG0001783	Syai.g_00114	Syaf.g_00385
OG0001784	Syai.g_02513	Syaf.g_00929
OG0001785	Syai.g_02275	Syaf.g_01161
OG0001786	Syai.g_02340	Syaf.g_01071
OG0001787	Syai.g_00706	Syaf.g_02655
OG0001788	Syai.g_00710, Syai.g_00709	Syaf.g_02652
OG0001789	Syai.g_02178	Syaf.g_01255
OG0001790	Syai.g_02153	Syaf.g_01279
OG0001791	Syai.g_02129	Syaf.g_01304
OG0001792	Syai.g_01789	Syaf.g_01572
OG0001794	Syai.g_01420	Syaf.g_01944
OG0001796	Syai.g_01439	Syaf.g_01925
OG0001797	Syai.g_01541	Syaf.g_01817
OG0001798	Syai.g_01073	Syaf.g_02333
OG0001799	Syai.g_01120	Syaf.g_02294
OG0001800	Syai.g_00990	Syaf.g_02386
OG0001801	Syai.g_00982	Syaf.g_02394
OG0001803	Syai.g_02216	Syaf.g_01225
OG0001804	Syai.g_00519	Syaf.g_02805
OG0001805	Syai.g_00302	Syaf.g_00195
OG0001806	Syai.g_00269	Syaf.g_00233
OG0001807	Syai.g_00177	Syaf.g_00334
OG0001808	Syai.g_00167	Syaf.g_00347
OG0001810	Syai.g_02591	Syaf.g_00849
OG0001811	Syai.g_02652	Syaf.g_00788
OG0001812	Syai.g_02761	Syaf.g_00660
OG0001813	Syai.g_02824	Syaf.g_00607
OG0001814	Syai.g_02917, Syai.g_02916	Syaf.g_00516
OG0001815	Syai.g_02928	Syaf.g_00503
OG0001816	Syai.g_01249	Syaf.g_02117
OG0001817	Syai.g_01183	Syaf.g_02239
OG0001817	Syai.g_00603, Syai.g_01675, Syai.g_01936, Syai.g_01094, Syai.g_01489	Syaf.g_01533
