Orthogroup	Syai	Syag
OG0001157	Syai.g_02302	Syag.g_01620
OG0001158	Syai.g_02303	Syag.g_01621
OG0001159	Syai.g_02304	Syag.g_01622, Syag.g_01625
OG0001160	Syai.g_02355	Syag.g_01666
OG0001161	Syai.g_02803	Syag.g_02163
OG0001162	Syai.g_01374	Syag.g_01238
OG0001163	Syai.g_02363	Syag.g_01674
OG0001164	Syai.g_02369	Syag.g_01680
OG0001165	Syai.g_02374	Syag.g_01685
OG0001166	Syai.g_02400	Syag.g_01715
OG0001167	Syai.g_02254	Syag.g_02383
OG0001168	Syai.g_02256	Syag.g_01740
OG0001169	Syai.g_02258	Syag.g_01742
OG0001170	Syai.g_02260	Syag.g_01744
OG0001171	Syai.g_02270	Syag.g_01755
OG0001172	Syai.g_00323	Syag.g_02693
OG0001173	Syai.g_00324	Syag.g_02694
OG0001174	Syai.g_00332	Syag.g_02703
OG0001175	Syai.g_00333	Syag.g_02704
OG0001176	Syai.g_00352	Syag.g_02723
OG0001177	Syai.g_00350	Syag.g_02720
OG0001178	Syai.g_02383	Syag.g_01694
OG0001179	Syai.g_00385	Syag.g_02754
OG0001180	Syai.g_00410	Syag.g_02780
OG0001181	Syai.g_00414	Syag.g_02784
OG0001182	Syai.g_00423	Syag.g_02793
OG0001183	Syai.g_00429	Syag.g_02798
OG0001184	Syai.g_00156	Syag.g_02428
OG0001185	Syai.g_00117	Syag.g_02399
OG0001186	Syai.g_00084	Syag.g_02364
OG0001187	Syai.g_00081	Syag.g_02361
OG0001188	Syai.g_00078	Syag.g_02359
OG0001189	Syai.g_00061	Syag.g_02334
OG0001190	Syai.g_02776	Syag.g_02126
OG0001191	Syai.g_02788	Syag.g_02142
OG0001192	Syai.g_02793	Syag.g_02149
OG0001193	Syai.g_02835	Syag.g_02182
OG0001194	Syai.g_02838	Syag.g_02185
OG0001195	Syai.g_02839	Syag.g_02186
OG0001196	Syai.g_02913	Syag.g_02254
OG0001197	Syai.g_02915	Syag.g_02256
OG0001198	Syai.g_02930	Syag.g_02269
OG0001199	Syai.g_02480	Syag.g_01825
OG0001200	Syai.g_02482	Syag.g_01827
OG0001202	Syai.g_02674	Syag.g_02032
OG0001203	Syai.g_00540	Syag.g_01783
OG0001204	Syai.g_00312	Syag.g_02673
OG0001206	Syai.g_00853	Syag.g_01328
OG0001207	Syai.g_00629	Syag.g_01536
OG0001208	Syai.g_00640	Syag.g_01526
OG0001209	Syai.g_00711	Syag.g_01451
OG0001210	Syai.g_00720	Syag.g_01442
OG0001211	Syai.g_00735	Syag.g_00272
OG0001212	Syai.g_00799	Syag.g_00334
OG0001213	Syai.g_01082	Syag.g_00394
OG0001214	Syai.g_01106	Syag.g_00412
OG0001215	Syai.g_01958	Syag.g_01014
OG0001216	Syai.g_01388	Syag.g_00920
OG0001217	Syai.g_01185	Syag.g_00151
OG0001218	Syai.g_00893	Syag.g_01364
OG0001219	Syai.g_01561	Syag.g_00767
OG0001220	Syai.g_02087	Syag.g_00743
OG0001221	Syai.g_01284	Syag.g_00628
OG0001222	Syai.g_01516	Syag.g_00797
OG0001223	Syai.g_01463	Syag.g_00843
OG0001224	Syai.g_02011	Syag.g_00969
OG0001225	Syai.g_02009	Syag.g_00971
OG0001226	Syai.g_01154	Syag.g_01835
OG0001227	Syai.g_02806	Syag.g_01240
OG0001228	Syai.g_02218	Syag.g_00709
OG0001229	Syai.g_01986	Syag.g_00997
OG0001230	Syai.g_00964	Syag.g_01430
OG0001231	Syai.g_00017	Syag.g_02289
OG0001232	Syai.g_02410	Syag.g_01724
OG0001233	Syai.g_02261	Syag.g_01745
OG0001234	Syai.g_00337	Syag.g_02708
OG0001235	Syai.g_00343	Syag.g_02715
OG0001236	Syai.g_00159	Syag.g_02432
OG0001237	Syai.g_00137	Syag.g_02426
OG0001238	Syai.g_02789	Syag.g_02144
OG0001239	Syai.g_02477	Syag.g_01822
OG0001240	Syai.g_02527	Syag.g_01869
OG0001241	Syai.g_02537	Syag.g_01879
OG0001243	Syai.g_02573	Syag.g_01920
OG0001244	Syai.g_02605	Syag.g_01948
OG0001245	Syai.g_02091	Syag.g_00213
OG0001246	Syai.g_00666	Syag.g_01498
OG0001247	Syai.g_01380	Syag.g_00710
OG0001248	Syai.g_01377	Syag.g_00175
OG0001249	Syai.g_00464	Syag.g_02837
OG0001250	Syai.g_02053	Syag.g_00725
OG0001251	Syai.g_02845	Syag.g_00472
OG0001252	Syai.g_02018	Syag.g_00960
OG0001254	Syai.g_01744	Syag.g_02165
OG0001255	Syai.g_01915	Syag.g_00440
OG0001256	Syai.g_02362	Syag.g_01673
OG0001257	Syai.g_00848	Syag.g_00217
OG0001258	Syai.g_02372	Syag.g_01683
OG0001259	Syai.g_02259	Syag.g_01743
OG0001260	Syai.g_02281	Syag.g_01763
OG0001261	Syai.g_00394	Syag.g_02763
OG0001262	Syai.g_00063	Syag.g_02336
OG0001263	Syai.g_02576	Syag.g_01923
OG0001265	Syai.g_02563	Syag.g_01910
OG0001266	Syai.g_02679	Syag.g_02036
OG0001267	Syai.g_00259	Syag.g_02598
OG0001268	Syai.g_00492	Syag.g_02850
OG0001269	Syai.g_01699	Syag.g_00480
OG0001270	Syai.g_02231	Syag.g_00030
OG0001271	Syai.g_00862	Syag.g_01353
OG0001272	Syai.g_00644	Syag.g_01522
OG0001273	Syai.g_01099	Syag.g_00405
OG0001274	Syai.g_02706	Syag.g_02076
OG0001275	Syai.g_01447	Syag.g_00857
OG0001276	Syai.g_01431	Syag.g_00874
OG0001278	Syai.g_01799	Syag.g_01054
OG0001279	Syai.g_00991	Syag.g_00490
OG0001280	Syai.g_02176	Syag.g_01189
OG0001281	Syai.g_02186	Syag.g_01219
OG0001282	Syai.g_00627	Syag.g_01538
OG0001283	Syai.g_02908	Syag.g_02248
OG0001284	Syai.g_02338	Syag.g_01656
OG0001285	Syai.g_02866	Syag.g_00142, Syag.g_02205
OG0001286	Syai.g_00408	Syag.g_02778
OG0001287	Syai.g_00109	Syag.g_02391
OG0001289	Syai.g_02504	Syag.g_01850
OG0001290	Syai.g_02536	Syag.g_01878
OG0001291	Syai.g_02587	Syag.g_01933
OG0001292	Syai.g_00306	Syag.g_02667
OG0001293	Syai.g_00285	Syag.g_02625
OG0001294	Syai.g_01242	Syag.g_00593
OG0001295	Syai.g_00722	Syag.g_00968
OG0001296	Syai.g_00672	Syag.g_01492
OG0001297	Syai.g_00676	Syag.g_01488
OG0001298	Syai.g_00773	Syag.g_00309
OG0001299	Syai.g_01236	Syag.g_00582
OG0001300	Syai.g_01982	Syag.g_01003
OG0001301	Syai.g_01995	Syag.g_00987
OG0001302	Syai.g_01142	Syag.g_00442
OG0001303	Syai.g_01559	Syag.g_00769
OG0001304	Syai.g_01418	Syag.g_00890
OG0001305	Syai.g_02001	Syag.g_00981
OG0001306	Syai.g_02160	Syag.g_01160
OG0001307	Syai.g_01717	Syag.g_00577
OG0001308	Syai.g_00943	Syag.g_01406
OG0001309	Syai.g_00682	Syag.g_01482
OG0001311	Syai.g_01429	Syag.g_00876
OG0001312	Syai.g_01549	Syag.g_00779
OG0001315	Syai.g_00427	Syag.g_02796
OG0001316	Syai.g_02593	Syag.g_01940
OG0001317	Syai.g_00534	Syag.g_01787
OG0001318	Syai.g_00293	Syag.g_02633
OG0001319	Syai.g_00270	Syag.g_02609
OG0001321	Syai.g_02195	Syag.g_00050
OG0001322	Syai.g_02194	Syag.g_00051
OG0001323	Syai.g_00685	Syag.g_01479
OG0001324	Syai.g_01983	Syag.g_01002
OG0001325	Syai.g_01392	Syag.g_00916
OG0001326	Syai.g_02856	Syag.g_02190, Syag.g_02195
OG0001328	Syai.g_01278	Syag.g_00620
OG0001330	Syai.g_02167	Syag.g_01181
OG0001331	Syai.g_00622	Syag.g_01543
OG0001332	Syai.g_02293	Syag.g_01611
OG0001333	Syai.g_02255	Syag.g_01739
OG0001334	Syai.g_00438	Syag.g_02807
OG0001335	Syai.g_00439	Syag.g_02808
OG0001336	Syai.g_02909	Syag.g_02249
OG0001337	Syai.g_00434	Syag.g_02804
OG0001337	Syai.g_00452	Syag.g_02824
OG0001338	Syai.g_00448	Syag.g_02818
OG0001338	Syai.g_01658	Syag.g_02831
OG0001338	Syai.g_00456	Syag.g_02827
OG0001339	Syai.g_02539	Syag.g_01881
OG0001343	Syai.g_02842	Syag.g_00562
OG0001344	Syai.g_02139	Syag.g_01136
OG0001345	Syai.g_02110	Syag.g_01108
OG0001346	Syai.g_02180	Syag.g_01193
OG0001347	Syai.g_02766	Syag.g_02350
OG0001348	Syai.g_02033	Syag.g_00941
OG0001351	Syai.g_00843	Syag.g_00055
OG0001352	Syai.g_00700	Syag.g_01459
OG0001353	Syai.g_02042	Syag.g_00716
OG0001354	Syai.g_01477	Syag.g_00830
OG0001356	Syai.g_02032	Syag.g_00942
OG0001357	Syai.g_00918, Syai.g_01612	Syag.g_00465
OG0001359	Syai.g_02841	Syag.g_00561
OG0001360	Syai.g_02107	Syag.g_01106
OG0001361	Syai.g_02113	Syag.g_01111
OG0001364	Syai.g_00173	Syag.g_02448
OG0001366	Syai.g_02403	Syag.g_01718
OG0001368	Syai.g_00313	Syag.g_02674
OG0001370	Syai.g_02865	Syag.g_02204
OG0001373	Syai.g_02855	Syag.g_02194
OG0001374	Syai.g_02863	Syag.g_02202
OG0001375	Syai.g_02843	Syag.g_00563
OG0001376	Syai.g_02795	Syag.g_02153
OG0001377	Syai.g_02794	Syag.g_02152
OG0001378	Syai.g_02232	Syag.g_00028
OG0001379	Syai.g_02169	Syag.g_01183
OG0001380	Syai.g_01168	Syag.g_00252
OG0001383	Syai.g_02731	Syag.g_02087, Syag.g_02090
OG0001385	Syai.g_02852	Syag.g_02191
OG0001386	Syai.g_02853	Syag.g_02192
OG0001387	Syai.g_02854	Syag.g_02193
OG0001388	Syai.g_02857	Syag.g_02196
OG0001389	Syai.g_02858	Syag.g_02197
OG0001390	Syai.g_02859	Syag.g_02198
OG0001391	Syai.g_02860	Syag.g_02199
OG0001392	Syai.g_02861	Syag.g_02200
OG0001393	Syai.g_02862	Syag.g_02201
OG0001394	Syai.g_01290	Syag.g_00635
OG0001395	Syai.g_01410	Syag.g_00898
OG0001396	Syai.g_02765	Syag.g_02349
OG0001398	Syai.g_01587	Syag.g_00751
OG0001401	Syai.g_02046, Syai.g_02047	Syag.g_00720
OG0001402	Syai.g_01070	Syag.g_00379
OG0001404	Syai.g_02473	Syag.g_01818
OG0001405	Syai.g_00441	Syag.g_02810
OG0001406	Syai.g_02796	Syag.g_02154
OG0001408	Syai.g_01831	Syag.g_00450
OG0001412	Syai.g_02767	Syag.g_02351
OG0001413	Syai.g_01148	Syag.g_00224
OG0001416	Syai.g_02183	Syag.g_01198
OG0001417	Syai.g_01478	Syag.g_00829
OG0001419	Syai.g_00702	Syag.g_01466
OG0001420	Syai.g_00697	Syag.g_01465
OG0001425	Syai.g_02792	Syag.g_02148
OG0001426	Syai.g_00583, Syai.g_00479, Syai.g_01871, Syai.g_02457, Syai.g_01693	Syag.g_00073, Syag.g_00197
OG0001428	Syai.g_02637	Syag.g_01981
OG0001432	Syai.g_01943	Syag.g_00448
OG0001433	Syai.g_02031	Syag.g_00943
OG0001435	Syai.g_01256	Syag.g_00605
OG0001436	Syai.g_00179	Syag.g_02454
OG0001436	Syai.g_00178	Syag.g_02453
OG0001438	Syai.g_00244	Syag.g_02583
OG0001439	Syai.g_00219	Syag.g_02554
OG0001442	Syai.g_01305	Syag.g_00648
OG0001443	Syai.g_02800	Syag.g_02157
OG0001444	Syai.g_02521	Syag.g_01863
OG0001447	Syai.g_02574	Syag.g_01921
OG0001448	Syai.g_02808	Syag.g_01350
OG0001449	Syai.g_00315	Syag.g_02676
OG0001452	Syai.g_00298	Syag.g_02638
OG0001453	Syai.g_01455	Syag.g_00849
OG0001454	Syai.g_01153	Syag.g_00204
OG0001456	Syai.g_02873	Syag.g_02212
OG0001457	Syai.g_02874	Syag.g_02213
OG0001458	Syai.g_02875	Syag.g_02214
OG0001459	Syai.g_01712	Syag.g_00535
OG0001460	Syai.g_02030	Syag.g_00944
OG0001461	Syai.g_01730	Syag.g_00521
OG0001462	Syai.g_00045	Syag.g_02315
OG0001465	Syai.g_01384	Syag.g_00940
OG0001467	Syai.g_01141	Syag.g_01322
OG0001470	Syai.g_02235	Syag.g_02420
OG0001471	Syai.g_00224	Syag.g_02563
OG0001472	Syai.g_01931	Syag.g_00104
OG0001473	Syai.g_01130	Syag.g_00471
OG0001474	Syai.g_00493	Syag.g_02851
OG0001475	Syai.g_02237	Syag.g_02418
OG0001477	Syai.g_01992	Syag.g_00990
OG0001479	Syai.g_00490	Syag.g_02848
OG0001480	Syai.g_02088	Syag.g_00451
OG0001482	Syai.g_01468	Syag.g_00839
OG0001484	Syai.g_02864	Syag.g_02203
OG0001487	Syai.g_00894	Syag.g_01365
OG0001488	Syai.g_02121	Syag.g_01119
OG0001489	Syai.g_00419	Syag.g_02789, Syag.g_00515
OG0001492	Syai.g_01796	Syag.g_01057
OG0001493	Syai.g_01820	Syag.g_01045
OG0001495	Syai.g_00349	Syag.g_02719
OG0001496	Syai.g_01990	Syag.g_00993
OG0001497	Syai.g_01991	Syag.g_00991
OG0001498	Syai.g_00518	Syag.g_00006
OG0001502	Syai.g_02079	Syag.g_00739
OG0001504	Syai.g_01713	Syag.g_00534
OG0001507	Syai.g_01671	Syag.g_01794, Syag.g_00083
OG0001508	Syai.g_02234	Syag.g_02421
OG0001510	Syai.g_00105	Syag.g_02386
OG0001511	Syai.g_02549	Syag.g_01893
OG0001512	Syai.g_00541	Syag.g_01781
OG0001513	Syai.g_00138	Syag.g_02427
OG0001514	Syai.g_01989	Syag.g_00994
OG0001515	Syai.g_01978	Syag.g_01007
OG0001516	Syai.g_01233	Syag.g_00579
OG0001517	Syai.g_00487	Syag.g_02844
OG0001518	Syai.g_02791	Syag.g_02146
OG0001519	Syai.g_02802	Syag.g_02161
OG0001520	Syai.g_00757	Syag.g_00294
OG0001527	Syai.g_00749	Syag.g_00287
OG0001528	Syai.g_02236	Syag.g_02419
OG0001529	Syai.g_00054	Syag.g_02327
OG0001530	Syai.g_02547	Syag.g_01891
OG0001531	Syai.g_00542	Syag.g_01780
OG0001532	Syai.g_01764	Syag.g_01089
OG0001533	Syai.g_00849	Syag.g_01324
OG0001533	Syai.g_00821	Syag.g_00026
OG0001534	Syai.g_01417	Syag.g_00891
OG0001535	Syai.g_01433	Syag.g_00871
OG0001536	Syai.g_01508	Syag.g_00805
OG0001537	Syai.g_01285	Syag.g_00629
OG0001538	Syai.g_01326	Syag.g_00672
OG0001539	Syai.g_01252	Syag.g_00601
OG0001540	Syai.g_02578	Syag.g_01925
OG0001541	Syai.g_02646	Syag.g_01990
OG0001542	Syai.g_02655	Syag.g_01999
OG0001543	Syai.g_02692	Syag.g_02058
OG0001544	Syai.g_02801	Syag.g_02158
OG0001545	Syai.g_02898	Syag.g_02238
OG0001546	Syai.g_00690	Syag.g_01473
OG0001547	Syai.g_01580	Syag.g_00753
OG0001551	Syai.g_02028	Syag.g_01019
OG0001554	Syai.g_02774	Syag.g_02124
OG0001556	Syai.g_01757	Syag.g_01096
OG0001557	Syai.g_01291	Syag.g_00636
OG0001558	Syai.g_00020, Syai.g_00021	Syag.g_02292
OG0001559	Syai.g_02546	Syag.g_01890
OG0001560	Syai.g_02535	Syag.g_01877
OG0001561	Syai.g_01427	Syag.g_00878
OG0001562	Syai.g_01441	Syag.g_00863
OG0001563	Syai.g_00403	Syag.g_02772
OG0001564	Syai.g_02869	Syag.g_02208
OG0001567	Syai.g_01581	Syag.g_00752
OG0001568	Syai.g_01578	Syag.g_00754
OG0001572	Syai.g_00564	Syag.g_00086
OG0001573	Syai.g_02762	Syag.g_00546, Syag.g_02341
OG0001574	Syai.g_00747	Syag.g_00285
OG0001575	Syai.g_00752	Syag.g_00290
OG0001576	Syai.g_00817	Syag.g_01233
OG0001577	Syai.g_02148	Syag.g_01146
OG0001578	Syai.g_01155	Syag.g_00101
OG0001579	Syai.g_00447	Syag.g_02817
OG0001580	Syai.g_02758	Syag.g_02112
OG0001582	Syai.g_01500	Syag.g_00198
OG0001588	Syai.g_00170	Syag.g_02446
OG0001589	Syai.g_02263	Syag.g_01748
OG0001590	Syai.g_01098	Syag.g_00404
OG0001591	Syai.g_01244	Syag.g_00595
OG0001592	Syai.g_02760	Syag.g_02113
OG0001594	Syai.g_00987	Syag.g_01304
OG0001602	Syai.g_01383	Syag.g_00939
OG0001614	Syai.g_00119	Syag.g_02401
OG0001615	Syai.g_00727	Syag.g_00256
OG0001616	Syai.g_01751	Syag.g_01102
OG0001617	Syai.g_01985	Syag.g_00998
OG0001618	Syai.g_01399	Syag.g_00909
OG0001619	Syai.g_01519	Syag.g_00794
OG0001620	Syai.g_00499	Syag.g_02857
OG0001621	Syai.g_00297	Syag.g_02637
OG0001622	Syai.g_02907	Syag.g_02247
OG0001623	Syai.g_00457	Syag.g_02828
OG0001624	Syai.g_02807	Syag.g_00443
OG0001625	Syai.g_00291	Syag.g_02631
OG0001633	Syai.g_00995	Syag.g_01608
OG0001634	Syai.g_01239	Syag.g_00585
OG0001635	Syai.g_00091	Syag.g_02369
OG0001637	Syai.g_02274	Syag.g_00020
OG0001638	Syai.g_02390	Syag.g_01700
OG0001639	Syai.g_02297	Syag.g_01615
OG0001640	Syai.g_02022	Syag.g_00955
OG0001641	Syai.g_01457	Syag.g_00847
OG0001642	Syai.g_02085	Syag.g_00742
OG0001643	Syai.g_01109	Syag.g_00415
OG0001644	Syai.g_01406	Syag.g_00902
OG0001645	Syai.g_01682	Syag.g_00559
OG0001646	Syai.g_01887, Syai.g_01688, Syai.g_00584, Syai.g_01940, Syai.g_01641, Syai.g_01180	Syag.g_00625
OG0001647	Syai.g_00268	Syag.g_02607
OG0001652	Syai.g_00018	Syag.g_02290
OG0001653	Syai.g_02524, Syai.g_02924	Syag.g_01866
OG0001654	Syai.g_02295	Syag.g_01613
OG0001656	Syai.g_00445	Syag.g_02816
OG0001657	Syai.g_02619	Syag.g_01962
OG0001658	Syai.g_02775	Syag.g_02125
OG0001659	Syai.g_01759	Syag.g_01093
OG0001660	Syai.g_00509, Syai.g_02554	Syag.g_01899, Syag.g_02870
OG0001672	Syai.g_02488, Syai.g_02489	Syag.g_01833
OG0001673	Syai.g_00532	Syag.g_01789
OG0001674	Syai.g_00974	Syag.g_01317
OG0001674	Syai.g_00976	Syag.g_01316
OG0001675	Syai.g_01443	Syag.g_01692, Syag.g_00861
OG0001676	Syai.g_00444	Syag.g_02815
OG0001677	Syai.g_01762	Syag.g_02800
OG0001678	Syai.g_00322	Syag.g_02692
OG0001680	Syai.g_02394	Syag.g_01709
OG0001681	Syai.g_00902	Syag.g_00193
OG0001682	Syai.g_01152, Syai.g_01396	Syag.g_00911
OG0001691	Syai.g_01064	Syag.g_00486
OG0001692	Syai.g_00959	Syag.g_01426
OG0001694	Syai.g_00257	Syag.g_02596
OG0001695	Syai.g_02894	Syag.g_02232
OG0001700	Syai.g_01204	Syag.g_00537
OG0001702	Syai.g_02511, Syai.g_02510, Syai.g_02509	Syag.g_01855
OG0001703	Syai.g_00630	Syag.g_01535
OG0001712	Syai.g_01634	Syag.g_00089
OG0001713	Syai.g_02130	Syag.g_01128
OG0001715	Syai.g_01166	Syag.g_00114
OG0001717	Syai.g_02632	Syag.g_01976
OG0001726	Syai.g_01593, Syai.g_01594	Syag.g_00747
OG0001729	Syai.g_00545	Syag.g_01774
OG0001730	Syai.g_00552	Syag.g_01769
OG0001731	Syai.g_02315	Syag.g_01640
OG0001732	Syai.g_01781	Syag.g_01069
OG0001733	Syai.g_01247	Syag.g_00597
OG0001735	Syai.g_02925	Syag.g_00555
OG0001736	Syai.g_00193	Syag.g_02468
OG0001737	Syai.g_00238	Syag.g_02577
OG0001738	Syai.g_00204	Syag.g_02539
OG0001739	Syai.g_02892	Syag.g_02230
OG0001740	Syai.g_02896	Syag.g_02235
OG0001741	Syai.g_01165	Syag.g_00163
OG0001747	Syai.g_02600	Syag.g_01945
OG0001749	Syai.g_00148, Syai.g_00188	Syag.g_02461
OG0001750	Syai.g_02522	Syag.g_01864
OG0001752	Syai.g_02283	Syag.g_01766
OG0001753	Syai.g_02277	Syag.g_01760
OG0001754	Syai.g_02276	Syag.g_00022
OG0001755	Syai.g_00681	Syag.g_01483
OG0001756	Syai.g_02799	Syag.g_02151
OG0001758	Syai.g_01708	Syag.g_00524
OG0001761	Syai.g_01050	Syag.g_00361
OG0001762	Syai.g_01450	Syag.g_00854
OG0001763	Syai.g_01464, Syai.g_01465	Syag.g_00842
OG0001764	Syai.g_01572	Syag.g_00758
OG0001765	Syai.g_01026, Syai.g_01711	Syag.g_00080
OG0001766	Syai.g_00228	Syag.g_02567
OG0001767	Syai.g_00180	Syag.g_02455
OG0001768	Syai.g_02661	Syag.g_02008
OG0001771	Syai.g_01697	Syag.g_00180
OG0001783	Syai.g_00114	Syag.g_02396
OG0001784	Syai.g_02513	Syag.g_01860
OG0001786	Syai.g_02340	Syag.g_01658
OG0001787	Syai.g_00706	Syag.g_01455
OG0001788	Syai.g_00710, Syai.g_00709	Syag.g_01452
OG0001789	Syai.g_02178	Syag.g_01191
OG0001790	Syai.g_02153	Syag.g_01153
OG0001791	Syai.g_02129	Syag.g_01127
OG0001792	Syai.g_01789	Syag.g_01063
OG0001794	Syai.g_01420	Syag.g_00887
OG0001796	Syai.g_01439	Syag.g_00865
OG0001797	Syai.g_01541	Syag.g_00786
OG0001798	Syai.g_01073	Syag.g_00381
OG0001799	Syai.g_01120	Syag.g_00430
OG0001800	Syai.g_00990	Syag.g_01287
OG0001801	Syai.g_00982	Syag.g_01440
OG0001803	Syai.g_02216	Syag.g_00039
OG0001804	Syai.g_00519	Syag.g_00007
OG0001805	Syai.g_00302	Syag.g_02661
OG0001806	Syai.g_00269	Syag.g_02608
OG0001807	Syai.g_00177	Syag.g_02452
OG0001808	Syai.g_00167	Syag.g_02441
OG0001810	Syai.g_02591	Syag.g_01938
OG0001811	Syai.g_02652	Syag.g_01997
OG0001812	Syai.g_02761	Syag.g_02114
OG0001813	Syai.g_02824	Syag.g_02168
OG0001814	Syai.g_02917, Syai.g_02916	Syag.g_02257
OG0001815	Syai.g_02928	Syag.g_02267
OG0001816	Syai.g_01249	Syag.g_00599
OG0001835	Syai.g_00585, Syai.g_01690	Syag.g_01028
OG0001838	Syai.g_00008	Syag.g_02280
OG0001839	Syai.g_00039	Syag.g_02310
OG0001840	Syai.g_00060	Syag.g_02333
OG0001841	Syai.g_00068	Syag.g_02342
OG0001843	Syai.g_00120	Syag.g_02402
OG0001844	Syai.g_00121	Syag.g_02403
OG0001845	Syai.g_00122	Syag.g_02404
OG0001846	Syai.g_02567	Syag.g_01913
OG0001847	Syai.g_02564, Syai.g_02565	Syag.g_01911
OG0001848	Syai.g_02560	Syag.g_01907
OG0001849	Syai.g_02503	Syag.g_01849
OG0001850	Syai.g_02491	Syag.g_01836
OG0001851	Syai.g_02484	Syag.g_01829
OG0001852	Syai.g_02483	Syag.g_01828
OG0001853	Syai.g_02476	Syag.g_01821
OG0001854	Syai.g_00536	Syag.g_01785
OG0001855	Syai.g_00889	Syag.g_01313
OG0001856	Syai.g_02354	Syag.g_01665
OG0001857	Syai.g_02351	Syag.g_01662
OG0001858	Syai.g_02309	Syag.g_01634
OG0001859	Syai.g_00618	Syag.g_01547
OG0001860	Syai.g_00632	Syag.g_01533
OG0001861	Syai.g_00645	Syag.g_01521
OG0001862	Syai.g_00656	Syag.g_01509
OG0001863	Syai.g_00661	Syag.g_01503
OG0001864	Syai.g_00718	Syag.g_01444
OG0001866	Syai.g_00813	Syag.g_00349
OG0001867	Syai.g_01048	Syag.g_00359
OG0001868	Syai.g_02182	Syag.g_01197
OG0001869	Syai.g_02149	Syag.g_01147
OG0001870	Syai.g_02141	Syag.g_01138
OG0001871	Syai.g_02136	Syag.g_01133
OG0001872	Syai.g_01795	Syag.g_01058
OG0001873	Syai.g_01752	Syag.g_01101
OG0001874	Syai.g_01749	Syag.g_01104
OG0001875	Syai.g_01707	Syag.g_00525
OG0001876	Syai.g_01706	Syag.g_00526
OG0001877	Syai.g_01979	Syag.g_01006
OG0001878	Syai.g_01446	Syag.g_00858
OG0001879	Syai.g_01452	Syag.g_00852
OG0001880	Syai.g_01498	Syag.g_00815
OG0001881	Syai.g_01501	Syag.g_00813
OG0001882	Syai.g_01524	Syag.g_00789
OG0001883	Syai.g_01542	Syag.g_00785
OG0001884	Syai.g_01551	Syag.g_00483
OG0001885	Syai.g_01567	Syag.g_00764
OG0001886	Syai.g_01571	Syag.g_00760
OG0001887	Syai.g_01277	Syag.g_00619
OG0001888	Syai.g_01298	Syag.g_00640
OG0001889	Syai.g_01354	Syag.g_00682
OG0001890	Syai.g_02060	Syag.g_00732
OG0001891	Syai.g_02064	Syag.g_00736
OG0001892	Syai.g_02089	Syag.g_00447
OG0001893	Syai.g_01074	Syag.g_00382
OG0001894	Syai.g_01103	Syag.g_00409
OG0001895	Syai.g_00986	Syag.g_01296
OG0001896	Syai.g_02222	Syag.g_00024
OG0001897	Syai.g_00496	Syag.g_02854
OG0001898	Syai.g_00463	Syag.g_02836
OG0001899	Syai.g_00392	Syag.g_02761
OG0001900	Syai.g_00284	Syag.g_02623
OG0001901	Syai.g_00283	Syag.g_02622
OG0001902	Syai.g_00252	Syag.g_02591
OG0001903	Syai.g_00243	Syag.g_02582
OG0001904	Syai.g_00175	Syag.g_02450
OG0001905	Syai.g_00165	Syag.g_02438
OG0001906	Syai.g_02579	Syag.g_01926
OG0001907	Syai.g_02597	Syag.g_01944
OG0001908	Syai.g_02648	Syag.g_01992
OG0001909	Syai.g_02659	Syag.g_02006
OG0001910	Syai.g_02698	Syag.g_02068
OG0001912	Syai.g_02785	Syag.g_02139
OG0001913	Syai.g_02787	Syag.g_02141
OG0001914	Syai.g_01739	Syag.g_00149
OG0001915	Syai.g_02922	Syag.g_02264
OG0001916	Syai.g_00655	Syag.g_01510
OG0001917	Syai.g_01432	Syag.g_00873
OG0001918	Syai.g_01623	Syag.g_00209
OG0001918	Syai.g_02887	Syag.g_00531
OG0001924	Syai.g_01058	Syag.g_00366
OG0001925	Syai.g_01057	Syag.g_00365
OG0001926	Syai.g_01056	Syag.g_00364
OG0001927	Syai.g_01055	Syag.g_00363
OG0001929	Syai.g_00075	Syag.g_02352
OG0001932	Syai.g_00118	Syag.g_02400
OG0001933	Syai.g_02543	Syag.g_01888
OG0001934	Syai.g_02531	Syag.g_01873
OG0001935	Syai.g_02481	Syag.g_01826
OG0001936	Syai.g_01653	Syag.g_00111
OG0001937	Syai.g_02329	Syag.g_01648
OG0001938	Syai.g_00634	Syag.g_01531
OG0001939	Syai.g_01960	Syag.g_00441
OG0001940	Syai.g_00771	Syag.g_00307
OG0001941	Syai.g_02187	Syag.g_01220
OG0001943	Syai.g_01920	Syag.g_01126
OG0001944	Syai.g_01932	Syag.g_00746
OG0001946	Syai.g_01980	Syag.g_01005
OG0001947	Syai.g_02024	Syag.g_00953
OG0001948	Syai.g_01462	Syag.g_00844
OG0001949	Syai.g_01483	Syag.g_00824
OG0001950	Syai.g_01485	Syag.g_00822
OG0001951	Syai.g_01502	Syag.g_00812
OG0001952	Syai.g_01525	Syag.g_00788
OG0001953	Syai.g_01526	Syag.g_00787
OG0001957	Syai.g_01079	Syag.g_00387
OG0001958	Syai.g_01228	Syag.g_00558
OG0001961	Syai.g_00860	Syag.g_01351
OG0001964	Syai.g_00335	Syag.g_02706
OG0001965	Syai.g_01131	Syag.g_01457
OG0001966	Syai.g_00289	Syag.g_02629
OG0001967	Syai.g_00287	Syag.g_02627
