Orthogroup	Syai	Prak
OG0001162	Syai.g_01374	Prak.g_01526
OG0001163	Syai.g_02363	Prak.g_01636
OG0001164	Syai.g_02369	Prak.g_01640
OG0001165	Syai.g_02374	Prak.g_01643
OG0001166	Syai.g_02400	Prak.g_01664
OG0001167	Syai.g_02254	Prak.g_01681
OG0001168	Syai.g_02256	Prak.g_01683
OG0001169	Syai.g_02258	Prak.g_01685
OG0001170	Syai.g_02260	Prak.g_01687
OG0001171	Syai.g_02270	Prak.g_01697
OG0001172	Syai.g_00323	Prak.g_01713
OG0001173	Syai.g_00324	Prak.g_01714
OG0001174	Syai.g_00332	Prak.g_01722
OG0001175	Syai.g_00333	Prak.g_01723
OG0001176	Syai.g_00352	Prak.g_01731
OG0001177	Syai.g_00350	Prak.g_01733
OG0001178	Syai.g_02383	Prak.g_01650
OG0001179	Syai.g_00385	Prak.g_01763
OG0001180	Syai.g_00410	Prak.g_01786
OG0001181	Syai.g_00414	Prak.g_01790
OG0001182	Syai.g_00423	Prak.g_01798
OG0001183	Syai.g_00429	Prak.g_01803
OG0001184	Syai.g_00156	Prak.g_01821
OG0001185	Syai.g_00117	Prak.g_01837
OG0001186	Syai.g_00084	Prak.g_01861
OG0001187	Syai.g_00081	Prak.g_01864
OG0001188	Syai.g_00078	Prak.g_01866
OG0001189	Syai.g_00061	Prak.g_01883
OG0001190	Syai.g_02776	Prak.g_01888
OG0001191	Syai.g_02788	Prak.g_01898
OG0001192	Syai.g_02793	Prak.g_01903
OG0001193	Syai.g_02835	Prak.g_01915
OG0001194	Syai.g_02838	Prak.g_01916
OG0001195	Syai.g_02839	Prak.g_01917
OG0001196	Syai.g_02913	Prak.g_01933
OG0001197	Syai.g_02915	Prak.g_01935
OG0001198	Syai.g_02930	Prak.g_01942
OG0001199	Syai.g_02480	Prak.g_00079
OG0001200	Syai.g_02482	Prak.g_00081
OG0001202	Syai.g_02674	Prak.g_00212
OG0001203	Syai.g_00540	Prak.g_00254
OG0001204	Syai.g_00312	Prak.g_00260
OG0001205	Syai.g_02212	Prak.g_00407
OG0001206	Syai.g_00853	Prak.g_00427
OG0001207	Syai.g_00629	Prak.g_00438
OG0001208	Syai.g_00640	Prak.g_00443
OG0001209	Syai.g_00711	Prak.g_00494
OG0001210	Syai.g_00720	Prak.g_00499
OG0001211	Syai.g_00735	Prak.g_00510
OG0001212	Syai.g_00799	Prak.g_00557
OG0001213	Syai.g_01082	Prak.g_00592
OG0001214	Syai.g_01106	Prak.g_01106
OG0001215	Syai.g_01958	Prak.g_00818
OG0001216	Syai.g_01388	Prak.g_00839
OG0001217	Syai.g_01185	Prak.g_00728
OG0001218	Syai.g_00893	Prak.g_01235
OG0001219	Syai.g_01561	Prak.g_00944
OG0001220	Syai.g_02087	Prak.g_00901
OG0001221	Syai.g_01284	Prak.g_00781
OG0001222	Syai.g_01516	Prak.g_01023
OG0001223	Syai.g_01463	Prak.g_00991
OG0001224	Syai.g_02011	Prak.g_00924
OG0001225	Syai.g_02009	Prak.g_00922
OG0001226	Syai.g_01154	Prak.g_00600
OG0001227	Syai.g_02806	Prak.g_01220
OG0001228	Syai.g_02218	Prak.g_01122
OG0001229	Syai.g_01986	Prak.g_01234
OG0001230	Syai.g_00964	Prak.g_01384
OG0001231	Syai.g_00017	Prak.g_00384
OG0001232	Syai.g_02410	Prak.g_01668
OG0001233	Syai.g_02261	Prak.g_01688
OG0001234	Syai.g_00337	Prak.g_01725
OG0001235	Syai.g_00343	Prak.g_01729
OG0001236	Syai.g_00159	Prak.g_01818
OG0001237	Syai.g_00137	Prak.g_01822
OG0001238	Syai.g_02789	Prak.g_01899
OG0001239	Syai.g_02477	Prak.g_00076
OG0001240	Syai.g_02527	Prak.g_00097
OG0001241	Syai.g_02537	Prak.g_00107
OG0001242	Syai.g_02566	Prak.g_00127
OG0001243	Syai.g_02573	Prak.g_00134
OG0001244	Syai.g_02605	Prak.g_00149
OG0001245	Syai.g_02091	Prak.g_01211
OG0001247	Syai.g_01380	Prak.g_00811
OG0001248	Syai.g_01377	Prak.g_00813
OG0001249	Syai.g_00464	Prak.g_00353
OG0001250	Syai.g_02053	Prak.g_00888
OG0001251	Syai.g_02845	Prak.g_00749
OG0001252	Syai.g_02018	Prak.g_00929
OG0001254	Syai.g_01744	Prak.g_01552
OG0001255	Syai.g_01915	Prak.g_01190
OG0001256	Syai.g_02362	Prak.g_01480
OG0001258	Syai.g_02372	Prak.g_01641
OG0001259	Syai.g_02259	Prak.g_01686
OG0001260	Syai.g_02281	Prak.g_01703
OG0001261	Syai.g_00394	Prak.g_01771
OG0001262	Syai.g_00063	Prak.g_01881
OG0001263	Syai.g_02576	Prak.g_00136
OG0001265	Syai.g_02563	Prak.g_00126
OG0001266	Syai.g_02679	Prak.g_00216
OG0001267	Syai.g_00259	Prak.g_00298
OG0001268	Syai.g_00492	Prak.g_00361
OG0001269	Syai.g_01699	Prak.g_00900
OG0001270	Syai.g_02231	Prak.g_00396
OG0001271	Syai.g_00862	Prak.g_00433
OG0001272	Syai.g_00644	Prak.g_00447
OG0001273	Syai.g_01099	Prak.g_01112
OG0001274	Syai.g_02706	Prak.g_00240
OG0001275	Syai.g_01447	Prak.g_01001
OG0001276	Syai.g_01431	Prak.g_01015
OG0001277	Syai.g_02899	Prak.g_01921
OG0001278	Syai.g_01799	Prak.g_01118
OG0001279	Syai.g_00991	Prak.g_00668
OG0001280	Syai.g_02176	Prak.g_01276
OG0001281	Syai.g_02186	Prak.g_01282
OG0001282	Syai.g_00627	Prak.g_01330
OG0001283	Syai.g_02908	Prak.g_01930
OG0001284	Syai.g_02338	Prak.g_01466
OG0001285	Syai.g_02866	Prak.g_01671
OG0001286	Syai.g_00408	Prak.g_01784
OG0001287	Syai.g_00109	Prak.g_01844
OG0001289	Syai.g_02504	Prak.g_00091
OG0001290	Syai.g_02536	Prak.g_00106
OG0001291	Syai.g_02587	Prak.g_00144
OG0001292	Syai.g_00306	Prak.g_00265
OG0001293	Syai.g_00285	Prak.g_00278
OG0001295	Syai.g_00722	Prak.g_01514
OG0001296	Syai.g_00672	Prak.g_00470
OG0001297	Syai.g_00676	Prak.g_00475
OG0001298	Syai.g_00773	Prak.g_00537
OG0001299	Syai.g_01236	Prak.g_01075
OG0001300	Syai.g_01982	Prak.g_00822
OG0001301	Syai.g_01995	Prak.g_00827
OG0001302	Syai.g_01142	Prak.g_00940
OG0001303	Syai.g_01559	Prak.g_01607
OG0001304	Syai.g_01418	Prak.g_01028
OG0001305	Syai.g_02001	Prak.g_00916
OG0001306	Syai.g_02160	Prak.g_01187
OG0001307	Syai.g_01717	Prak.g_01304
OG0001308	Syai.g_00943	Prak.g_01401
OG0001309	Syai.g_00682	Prak.g_01508
OG0001311	Syai.g_01429	Prak.g_01017
OG0001312	Syai.g_01549	Prak.g_00953
OG0001315	Syai.g_00427	Prak.g_01225
OG0001316	Syai.g_02593	Prak.g_00148
OG0001317	Syai.g_00534	Prak.g_00250
OG0001318	Syai.g_00293	Prak.g_00274
OG0001319	Syai.g_00270	Prak.g_00291
OG0001321	Syai.g_02195	Prak.g_00413
OG0001322	Syai.g_02194	Prak.g_00414
OG0001323	Syai.g_00685	Prak.g_00480
OG0001324	Syai.g_01983	Prak.g_00823
OG0001325	Syai.g_01392	Prak.g_01058
OG0001327	Syai.g_01250	Prak.g_00758
OG0001328	Syai.g_01278	Prak.g_01258
OG0001330	Syai.g_02167	Prak.g_01497
OG0001331	Syai.g_00622	Prak.g_01335
OG0001332	Syai.g_02293	Prak.g_01437
OG0001333	Syai.g_02255	Prak.g_01682
OG0001334	Syai.g_00438	Prak.g_01806
OG0001335	Syai.g_00439	Prak.g_01807
OG0001337	Syai.g_00434, Syai.g_00452	Prak.g_00348
OG0001338	Syai.g_00448, Syai.g_01658, Syai.g_00456	Prak.g_00351
OG0001339	Syai.g_02539	Prak.g_00109
OG0001340	Syai.g_00453	Prak.g_00349
OG0001343	Syai.g_02842	Prak.g_00746
OG0001344	Syai.g_02139	Prak.g_01168
OG0001345	Syai.g_02110	Prak.g_01152
OG0001346	Syai.g_02180	Prak.g_01278
OG0001348	Syai.g_02033	Prak.g_01512
OG0001350	Syai.g_00539	Prak.g_00253
OG0001351	Syai.g_00843	Prak.g_00419
OG0001352	Syai.g_00700	Prak.g_00807
OG0001353	Syai.g_02042	Prak.g_00878
OG0001354	Syai.g_01477	Prak.g_00983
OG0001355	Syai.g_01698	Prak.g_01037
OG0001356	Syai.g_02032	Prak.g_01633
OG0001357	Syai.g_00918, Syai.g_01612	Prak.g_01251
OG0001359	Syai.g_02841	Prak.g_00747
OG0001362	Syai.g_00938	Prak.g_01405
OG0001363	Syai.g_00936	Prak.g_01407
OG0001364	Syai.g_00173	Prak.g_01809
OG0001368	Syai.g_00313	Prak.g_01252, Prak.g_00699, Prak.g_00633
OG0001370	Syai.g_02317, Syai.g_02865	Prak.g_00424
OG0001375	Syai.g_02843	Prak.g_00745
OG0001379	Syai.g_02169	Prak.g_01271
OG0001380	Syai.g_01168	Prak.g_01237
OG0001381	Syai.g_02819, Syai.g_01723	Prak.g_01197
OG0001394	Syai.g_01290	Prak.g_00785
OG0001397	Syai.g_00937	Prak.g_01406
OG0001398	Syai.g_01587	Prak.g_01537
OG0001401	Syai.g_02046, Syai.g_02047	Prak.g_00883
OG0001402	Syai.g_01070	Prak.g_00586
OG0001404	Syai.g_02473	Prak.g_00073
OG0001407	Syai.g_00701	Prak.g_01244
OG0001414	Syai.g_01722	Prak.g_00245
OG0001419	Syai.g_00702	Prak.g_01243
OG0001421	Syai.g_01621	Prak.g_01481
OG0001422	Syai.g_02171	Prak.g_01247
OG0001423	Syai.g_02446, Syai.g_02822, Syai.g_02466	Prak.g_00645
OG0001425	Syai.g_02792	Prak.g_01902
OG0001428	Syai.g_02637	Prak.g_00184
OG0001430	Syai.g_02768	Prak.g_01236
OG0001433	Syai.g_02031	Prak.g_01632
OG0001435	Syai.g_01256	Prak.g_00766
OG0001443	Syai.g_02800	Prak.g_01233
OG0001446	Syai.g_00832	Prak.g_00717
OG0001448	Syai.g_02808	Prak.g_00417
OG0001460	Syai.g_02030	Prak.g_01631
OG0001461	Syai.g_01730	Prak.g_00057
OG0001465	Syai.g_01384	Prak.g_00834
OG0001467	Syai.g_01141	Prak.g_01324
OG0001468	Syai.g_01144	Prak.g_00737
OG0001472	Syai.g_01931	Prak.g_00609
OG0001476	Syai.g_02131	Prak.g_01165
OG0001477	Syai.g_01992	Prak.g_00691
OG0001484	Syai.g_02864	Prak.g_01496
OG0001487	Syai.g_00894	Prak.g_01431
OG0001488	Syai.g_02121	Prak.g_01159
OG0001489	Syai.g_00419	Prak.g_01795
OG0001496	Syai.g_01990	Prak.g_00689
OG0001497	Syai.g_01991	Prak.g_00690
OG0001498	Syai.g_00518	Prak.g_00380
OG0001510	Syai.g_00105	Prak.g_01848
OG0001511	Syai.g_02549	Prak.g_00118
OG0001512	Syai.g_00541	Prak.g_01229
OG0001514	Syai.g_01989	Prak.g_00688
OG0001515	Syai.g_01978	Prak.g_00820
OG0001516	Syai.g_01233	Prak.g_01078
OG0001517	Syai.g_00487	Prak.g_00357
OG0001518	Syai.g_02791	Prak.g_01901
OG0001519	Syai.g_02802	Prak.g_01906
OG0001527	Syai.g_00749	Prak.g_00523
OG0001529	Syai.g_00054	Prak.g_00041
OG0001530	Syai.g_02547	Prak.g_00117
OG0001531	Syai.g_00542	Prak.g_00255
OG0001532	Syai.g_01764	Prak.g_01141
OG0001534	Syai.g_01417	Prak.g_01029
OG0001535	Syai.g_01433	Prak.g_01013
OG0001536	Syai.g_01508	Prak.g_00969
OG0001537	Syai.g_01285	Prak.g_00782
OG0001538	Syai.g_01326	Prak.g_00850
OG0001539	Syai.g_01252	Prak.g_00760
OG0001540	Syai.g_02578	Prak.g_00138
OG0001541	Syai.g_02646	Prak.g_00192
OG0001542	Syai.g_02655	Prak.g_00198
OG0001543	Syai.g_02692	Prak.g_01263
OG0001544	Syai.g_02801	Prak.g_01905
OG0001545	Syai.g_02898	Prak.g_01920
OG0001549	Syai.g_02106	Prak.g_00910
OG0001552	Syai.g_01018	Prak.g_01484
OG0001557	Syai.g_01291	Prak.g_00786
OG0001559	Syai.g_02546	Prak.g_00116
OG0001560	Syai.g_02535	Prak.g_00105
OG0001561	Syai.g_01427	Prak.g_01019
OG0001562	Syai.g_01441	Prak.g_01006
OG0001563	Syai.g_00403	Prak.g_01779
OG0001564	Syai.g_02869	Prak.g_00060
OG0001572	Syai.g_00564	Prak.g_00669
OG0001574	Syai.g_00747	Prak.g_00521
OG0001575	Syai.g_00752	Prak.g_00526
OG0001576	Syai.g_00817	Prak.g_01291
OG0001577	Syai.g_02148	Prak.g_01177
OG0001579	Syai.g_00447	Prak.g_00346
OG0001580	Syai.g_02758	Prak.g_00048
OG0001588	Syai.g_00170	Prak.g_00387
OG0001589	Syai.g_02263	Prak.g_01690
OG0001591	Syai.g_01244	Prak.g_00799
OG0001592	Syai.g_02760	Prak.g_00047
OG0001614	Syai.g_00119	Prak.g_01836
OG0001616	Syai.g_01751	Prak.g_01149
OG0001617	Syai.g_01985	Prak.g_00824
OG0001619	Syai.g_01519	Prak.g_00962
OG0001620	Syai.g_00499	Prak.g_00365
OG0001621	Syai.g_00297	Prak.g_00270
OG0001622	Syai.g_02907	Prak.g_01929
OG0001638	Syai.g_02390	Prak.g_01656
OG0001639	Syai.g_02297	Prak.g_01440
OG0001640	Syai.g_02022	Prak.g_00932
OG0001641	Syai.g_01457	Prak.g_00994
OG0001642	Syai.g_02085	Prak.g_00899
OG0001643	Syai.g_01109	Prak.g_01103
OG0001644	Syai.g_01406	Prak.g_01048
OG0001654	Syai.g_02295	Prak.g_01438
OG0001656	Syai.g_00445	Prak.g_00345
OG0001657	Syai.g_02619	Prak.g_00167
OG0001658	Syai.g_02775	Prak.g_00043
OG0001659	Syai.g_01759	Prak.g_01517
OG0001676	Syai.g_00444	Prak.g_00347
OG0001678	Syai.g_00322	Prak.g_01712
OG0001679	Syai.g_00756	Prak.g_00352
OG0001691	Syai.g_01064	Prak.g_00934
OG0001717	Syai.g_02632	Prak.g_00684
OG0001733	Syai.g_01247	Prak.g_01629
OG0001747	Syai.g_02600	Prak.g_00388
OG0001758	Syai.g_01708	Prak.g_01623
OG0001769	Syai.g_01123	Prak.g_01224
OG0001771	Syai.g_01697, Syai.g_01134	Prak.g_01572
OG0001807	Syai.g_00177	Prak.g_00059
OG0001842	Syai.g_02289	Prak.g_00714
OG0001875	Syai.g_01707	Prak.g_01622
OG0001876	Syai.g_01706	Prak.g_01621
OG0001916	Syai.g_00655	Prak.g_00457
OG0001917	Syai.g_01432	Prak.g_01014
OG0001930	Syai.g_02290	Prak.g_00715
OG0001931	Syai.g_02291	Prak.g_00716
OG0001965	Syai.g_01131	Prak.g_01579
OG0001996	Syai.g_00036	Prak.g_00029
OG0002106	Syai.g_00555	Prak.g_01249
OG0002177	Syai.g_01182	Prak.g_00597
OG0002293	Syai.g_00879	Prak.g_00674
OG0002348	Syai.g_01637	Prak.g_01511
OG0002384	Syai.g_00598	Prak.g_01616
OG0002389	Syai.g_00424	Prak.g_01799
OG0002436	Syai.g_00606	Prak.g_01575
OG0002487	Syai.g_01842	Prak.g_01260
OG0002518	Syai.g_01532, Syai.g_01662	Prak.g_00616
OG0002663	Syai.g_02098	Prak.g_01624
OG0002927	Syai.g_00581	Prak.g_00941
