Orthogroup	Syai	Pran
OG0001165	Syai.g_02374	Pran.g_00969
OG0001166	Syai.g_02400	Pran.g_00989
OG0001167	Syai.g_02254	Pran.g_01006
OG0001168	Syai.g_02256	Pran.g_01008
OG0001169	Syai.g_02258	Pran.g_01010
OG0001170	Syai.g_02260	Pran.g_01012
OG0001171	Syai.g_02270	Pran.g_01021
OG0001172	Syai.g_00323	Pran.g_01035
OG0001173	Syai.g_00324	Pran.g_01036
OG0001174	Syai.g_00332	Pran.g_01045
OG0001175	Syai.g_00333	Pran.g_01046
OG0001176	Syai.g_00352	Pran.g_01053
OG0001177	Syai.g_00350	Pran.g_01055
OG0001178	Syai.g_02383	Pran.g_01060
OG0001179	Syai.g_00385	Pran.g_01089
OG0001180	Syai.g_00410	Pran.g_01111
OG0001181	Syai.g_00414	Pran.g_01115
OG0001182	Syai.g_00423	Pran.g_01122
OG0001183	Syai.g_00429	Pran.g_01126
OG0001184	Syai.g_00156	Pran.g_01141
OG0001185	Syai.g_00117	Pran.g_01155
OG0001186	Syai.g_00084	Pran.g_01178
OG0001187	Syai.g_00081	Pran.g_01183
OG0001188	Syai.g_00078	Pran.g_01185
OG0001190	Syai.g_02776	Pran.g_01205
OG0001191	Syai.g_02788	Pran.g_01215
OG0001192	Syai.g_02793	Pran.g_01220
OG0001193	Syai.g_02835	Pran.g_01230
OG0001194	Syai.g_02838	Pran.g_01231
OG0001195	Syai.g_02839	Pran.g_01232
OG0001196	Syai.g_02913	Pran.g_01245
OG0001197	Syai.g_02915	Pran.g_01246
OG0001198	Syai.g_02930	Pran.g_01254
OG0001199	Syai.g_02480	Pran.g_00358
OG0001200	Syai.g_02482	Pran.g_00356
OG0001202	Syai.g_02674	Pran.g_00233
OG0001204	Syai.g_00312	Pran.g_01949
OG0001205	Syai.g_02212	Pran.g_01735
OG0001206	Syai.g_00853	Pran.g_01716
OG0001207	Syai.g_00629	Pran.g_01701
OG0001208	Syai.g_00640	Pran.g_01696
OG0001209	Syai.g_00711	Pran.g_01643
OG0001210	Syai.g_00720	Pran.g_01638
OG0001211	Syai.g_00735	Pran.g_01628
OG0001212	Syai.g_00799	Pran.g_01582
OG0001213	Syai.g_01082	Pran.g_01549
OG0001214	Syai.g_01106	Pran.g_01541
OG0001215	Syai.g_01958	Pran.g_01488
OG0001216	Syai.g_01388	Pran.g_01458
OG0001217	Syai.g_01185	Pran.g_01415
OG0001218	Syai.g_00893	Pran.g_01407
OG0001219	Syai.g_01561	Pran.g_01354
OG0001220	Syai.g_02087	Pran.g_01292
OG0001221	Syai.g_01284	Pran.g_00440
OG0001222	Syai.g_01516	Pran.g_00479
OG0001223	Syai.g_01463	Pran.g_00505
OG0001225	Syai.g_02009	Pran.g_00566
OG0001226	Syai.g_01154	Pran.g_00159
OG0001227	Syai.g_02806	Pran.g_00141
OG0001228	Syai.g_02218	Pran.g_00015
OG0001229	Syai.g_01986	Pran.g_00843
OG0001230	Syai.g_00964	Pran.g_00741
OG0001231	Syai.g_00017	Pran.g_00634
OG0001232	Syai.g_02410	Pran.g_00993
OG0001233	Syai.g_02261	Pran.g_01013
OG0001234	Syai.g_00337	Pran.g_01048
OG0001235	Syai.g_00343	Pran.g_01057
OG0001237	Syai.g_00137	Pran.g_01142
OG0001238	Syai.g_02789	Pran.g_01216
OG0001239	Syai.g_02477	Pran.g_00361
OG0001240	Syai.g_02527	Pran.g_00340
OG0001241	Syai.g_02537	Pran.g_00332
OG0001242	Syai.g_02566	Pran.g_00314
OG0001244	Syai.g_02605	Pran.g_00293
OG0001245	Syai.g_02091	Pran.g_01815
OG0001246	Syai.g_00666	Pran.g_01674
OG0001247	Syai.g_01380	Pran.g_01495
OG0001248	Syai.g_01377	Pran.g_01493
OG0001249	Syai.g_00464	Pran.g_01365
OG0001250	Syai.g_02053	Pran.g_01303
OG0001251	Syai.g_02845	Pran.g_00414
OG0001252	Syai.g_02018	Pran.g_00559
OG0001254	Syai.g_01744	Pran.g_00091
OG0001255	Syai.g_01915	Pran.g_00076
OG0001256	Syai.g_02362	Pran.g_00641
OG0001257	Syai.g_00848	Pran.g_00635
OG0001258	Syai.g_02372	Pran.g_00967
OG0001259	Syai.g_02259	Pran.g_01011
OG0001260	Syai.g_02281	Pran.g_01027
OG0001261	Syai.g_00394	Pran.g_01097
OG0001262	Syai.g_00063	Pran.g_01200
OG0001265	Syai.g_02563	Pran.g_00315
OG0001266	Syai.g_02679	Pran.g_00229
OG0001267	Syai.g_00259	Pran.g_01914
OG0001268	Syai.g_00492	Pran.g_01856
OG0001269	Syai.g_01699	Pran.g_01835
OG0001270	Syai.g_02231	Pran.g_01746
OG0001271	Syai.g_00862	Pran.g_01706
OG0001272	Syai.g_00644	Pran.g_01692
OG0001273	Syai.g_01099	Pran.g_01547
OG0001274	Syai.g_02706	Pran.g_01473
OG0001275	Syai.g_01447	Pran.g_00515
OG0001276	Syai.g_01431	Pran.g_00543
OG0001277	Syai.g_02899	Pran.g_00152
OG0001278	Syai.g_01799	Pran.g_00010
OG0001279	Syai.g_00991	Pran.g_00609
OG0001280	Syai.g_02176	Pran.g_00877
OG0001281	Syai.g_02186	Pran.g_00871
OG0001282	Syai.g_00627	Pran.g_00840
OG0001283	Syai.g_02908	Pran.g_00820
OG0001284	Syai.g_02338	Pran.g_00663
OG0001285	Syai.g_02866	Pran.g_00996
OG0001286	Syai.g_00408	Pran.g_01109
OG0001287	Syai.g_00109	Pran.g_01162
OG0001289	Syai.g_02504	Pran.g_00345
OG0001290	Syai.g_02536	Pran.g_00333
OG0001291	Syai.g_02587	Pran.g_00299
OG0001292	Syai.g_00306	Pran.g_01944
OG0001293	Syai.g_00285	Pran.g_01932
OG0001294	Syai.g_01242	Pran.g_01817
OG0001295	Syai.g_00722	Pran.g_01711
OG0001296	Syai.g_00672	Pran.g_01669
OG0001297	Syai.g_00676	Pran.g_01664
OG0001298	Syai.g_00773	Pran.g_01601
OG0001299	Syai.g_01236	Pran.g_01512
OG0001300	Syai.g_01982	Pran.g_01485
OG0001301	Syai.g_01995	Pran.g_01482
OG0001302	Syai.g_01142	Pran.g_01356
OG0001303	Syai.g_01559	Pran.g_01434
OG0001304	Syai.g_01418	Pran.g_00553
OG0001305	Syai.g_02001	Pran.g_00572
OG0001306	Syai.g_02160	Pran.g_00074
OG0001308	Syai.g_00943	Pran.g_00723
OG0001309	Syai.g_00682	Pran.g_00637
OG0001311	Syai.g_01429	Pran.g_00545
OG0001312	Syai.g_01549	Pran.g_00468
OG0001315	Syai.g_00427	Pran.g_00371
OG0001316	Syai.g_02593	Pran.g_00294
OG0001317	Syai.g_00534	Pran.g_00198
OG0001318	Syai.g_00293	Pran.g_01936
OG0001319	Syai.g_00270	Pran.g_01921
OG0001321	Syai.g_02195	Pran.g_01726
OG0001322	Syai.g_02194	Pran.g_01725
OG0001323	Syai.g_00685	Pran.g_01659
OG0001324	Syai.g_01983	Pran.g_01484
OG0001325	Syai.g_01392	Pran.g_01455
OG0001326	Syai.g_02856	Pran.g_00184
OG0001327	Syai.g_01250	Pran.g_00167
OG0001328	Syai.g_01278	Pran.g_00142
OG0001331	Syai.g_00622	Pran.g_00835
OG0001332	Syai.g_02293	Pran.g_00690
OG0001333	Syai.g_02255	Pran.g_01007
OG0001334	Syai.g_00438	Pran.g_01129
OG0001335	Syai.g_00439	Pran.g_01130
OG0001336	Syai.g_02909	Pran.g_01242
OG0001339	Syai.g_02539	Pran.g_00330
OG0001340	Syai.g_00453	Pran.g_01866
OG0001343	Syai.g_02842	Pran.g_00411
OG0001344	Syai.g_02139	Pran.g_00056
OG0001345	Syai.g_02110	Pran.g_00041
OG0001346	Syai.g_02180	Pran.g_00875
OG0001348	Syai.g_02033	Pran.g_00604
OG0001349	Syai.g_02417	Pran.g_00792
OG0001352	Syai.g_00700	Pran.g_01498
OG0001353	Syai.g_02042	Pran.g_01311
OG0001354	Syai.g_01477	Pran.g_00497
OG0001356	Syai.g_02032	Pran.g_01390
OG0001359	Syai.g_02841	Pran.g_00412
OG0001360	Syai.g_02107	Pran.g_00139
OG0001361	Syai.g_02113	Pran.g_00044
OG0001362	Syai.g_00938	Pran.g_00719
OG0001363	Syai.g_00936	Pran.g_00717
OG0001364	Syai.g_00173	Pran.g_01132
OG0001373	Syai.g_02855	Pran.g_00183
OG0001374	Syai.g_02863	Pran.g_00191
OG0001375	Syai.g_02843	Pran.g_00192
OG0001376	Syai.g_02795	Pran.g_00173
OG0001377	Syai.g_02794	Pran.g_00172
OG0001378	Syai.g_02232	Pran.g_00130
OG0001379	Syai.g_02169	Pran.g_00882
OG0001380	Syai.g_01168	Pran.g_00852
OG0001381	Syai.g_02819, Syai.g_01723	Pran.g_00847
OG0001385	Syai.g_02852	Pran.g_00180
OG0001386	Syai.g_02853	Pran.g_00181
OG0001387	Syai.g_02854	Pran.g_00182
OG0001388	Syai.g_02857	Pran.g_00185
OG0001389	Syai.g_02858	Pran.g_00186
OG0001390	Syai.g_02859	Pran.g_00187
OG0001391	Syai.g_02860	Pran.g_00188
OG0001392	Syai.g_02861	Pran.g_00189
OG0001393	Syai.g_02862	Pran.g_00190
OG0001394	Syai.g_01290	Pran.g_00444
OG0001395	Syai.g_01410	Pran.g_00555
OG0001397	Syai.g_00937	Pran.g_00718
OG0001398	Syai.g_01587	Pran.g_00596
OG0001404	Syai.g_02473	Pran.g_00364
OG0001405	Syai.g_00441	Pran.g_01868
OG0001406	Syai.g_02796	Pran.g_00174
OG0001407	Syai.g_00701	Pran.g_00161
OG0001408	Syai.g_01831	Pran.g_00156
OG0001413	Syai.g_01148	Pran.g_00648
OG0001414	Syai.g_01722	Pran.g_00203
OG0001416	Syai.g_02183	Pran.g_01719
OG0001417	Syai.g_01478	Pran.g_01709
OG0001419	Syai.g_00702	Pran.g_00160
OG0001420	Syai.g_00697	Pran.g_00121
OG0001421	Syai.g_01621	Pran.g_00640
OG0001422	Syai.g_02171	Pran.g_00607
OG0001423	Syai.g_02446, Syai.g_02822, Syai.g_02466	Pran.g_01777
OG0001425	Syai.g_02792	Pran.g_01219
OG0001428	Syai.g_02637	Pran.g_00260
OG0001432	Syai.g_01943	Pran.g_00650
OG0001433	Syai.g_02031	Pran.g_01391
OG0001438	Syai.g_00244	Pran.g_01901
OG0001439	Syai.g_00219	Pran.g_01887
OG0001441	Syai.g_00687	Pran.g_01657
OG0001442	Syai.g_01305	Pran.g_01431
OG0001443	Syai.g_02800	Pran.g_00595
OG0001446	Syai.g_00832	Pran.g_00353
OG0001447	Syai.g_02574	Pran.g_00308
OG0001448	Syai.g_02808	Pran.g_01827
OG0001449	Syai.g_00315	Pran.g_01794
OG0001452	Syai.g_00298	Pran.g_00416
OG0001453	Syai.g_01455	Pran.g_00509
OG0001454	Syai.g_01153	Pran.g_00146
OG0001456	Syai.g_02873	Pran.g_00082
OG0001457	Syai.g_02874	Pran.g_00081
OG0001458	Syai.g_02875	Pran.g_00080
OG0001459	Syai.g_01712	Pran.g_00642, Pran.g_00954
OG0001460	Syai.g_02030	Pran.g_01392
OG0001461	Syai.g_01730	Pran.g_00916
OG0001462	Syai.g_00045	Pran.g_00390
OG0001465	Syai.g_01384	Pran.g_01476
OG0001468	Syai.g_01144	Pran.g_00169
OG0001471	Syai.g_00224	Pran.g_00647
OG0001472	Syai.g_01931	Pran.g_00638
OG0001473	Syai.g_01130	Pran.g_01180
OG0001474	Syai.g_00493	Pran.g_01855
OG0001480	Syai.g_02088	Pran.g_01826
OG0001482	Syai.g_01468	Pran.g_01721
OG0001484	Syai.g_02864	Pran.g_01414
OG0001492	Syai.g_01796	Pran.g_00013
OG0001493	Syai.g_01820	Pran.g_00005
OG0001499	Syai.g_00831, Syai.g_01189	Pran.g_00372
OG0001502	Syai.g_02079	Pran.g_01373
OG0001504	Syai.g_01713	Pran.g_00953
OG0001507	Syai.g_01671	Pran.g_00613
OG0001527	Syai.g_00749	Pran.g_01615
OG0001546	Syai.g_00690	Pran.g_01654
OG0001547	Syai.g_01580	Pran.g_01371
OG0001548	Syai.g_01157	Pran.g_01367
OG0001551	Syai.g_02028	Pran.g_00083
OG0001552	Syai.g_01018	Pran.g_00920
OG0001554	Syai.g_02774	Pran.g_00639
OG0001555	Syai.g_01645	Pran.g_00624
OG0001556	Syai.g_01757	Pran.g_01398
OG0001567	Syai.g_01581	Pran.g_01372
OG0001568	Syai.g_01578	Pran.g_01370
OG0001572	Syai.g_00564	Pran.g_01768
OG0001582	Syai.g_01500	Pran.g_01710
OG0001585	Syai.g_01635	Pran.g_01784
OG0001602	Syai.g_01383	Pran.g_01477
OG0001633	Syai.g_00995	Pran.g_00844
OG0001634	Syai.g_01239	Pran.g_00610
OG0001667	Syai.g_01923	Pran.g_00897
OG0001700	Syai.g_01204	Pran.g_01393
OG0001835	Syai.g_00585, Syai.g_01690	Pran.g_01785
OG0001990	Syai.g_02897	Pran.g_01773
OG0001991	Syai.g_01203	Pran.g_01387
OG0002106	Syai.g_00555	Pran.g_01809
OG0002107	Syai.g_01173	Pran.g_01774
OG0002154	Syai.g_02598	Pran.g_00818
OG0002225	Syai.g_01174	Pran.g_01775
OG0002487	Syai.g_01842	Pran.g_00945
OG0002692	Syai.g_01618	Pran.g_01765
OG0002892	Syai.g_01214	Pran.g_01762
