Orthogroup	Syai	Syao
OG0001182	Syai.g_00423	Syao.g_01820
OG0001183	Syai.g_00429	Syao.g_01851
OG0001184	Syai.g_00156	Syao.g_02264
OG0001185	Syai.g_00117	Syao.g_02147
OG0001186	Syai.g_00084	Syao.g_02173
OG0001187	Syai.g_00081	Syao.g_02171
OG0001188	Syai.g_00078	Syao.g_02169
OG0001189	Syai.g_00061	Syao.g_02215
OG0001190	Syai.g_02776	Syao.g_02436
OG0001191	Syai.g_02788	Syao.g_02449
OG0001192	Syai.g_02793	Syao.g_02367
OG0001193	Syai.g_02835	Syao.g_02284
OG0001194	Syai.g_02838	Syao.g_02285
OG0001195	Syai.g_02839	Syao.g_02286
OG0001196	Syai.g_02913	Syao.g_02341
OG0001197	Syai.g_02915	Syao.g_02343
OG0001198	Syai.g_02930	Syao.g_02158
OG0001199	Syai.g_02480	Syao.g_02623
OG0001200	Syai.g_02482	Syao.g_02625
OG0001202	Syai.g_02674	Syao.g_02461
OG0001203	Syai.g_00540	Syao.g_00296, Syao.g_01705
OG0001204	Syai.g_00312	Syao.g_02117
OG0001205	Syai.g_02212	Syao.g_01620
OG0001206	Syai.g_00853	Syao.g_02701, Syao.g_02702
OG0001207	Syai.g_00629	Syao.g_00035
OG0001208	Syai.g_00640	Syao.g_00026
OG0001209	Syai.g_00711	Syao.g_01415
OG0001210	Syai.g_00720	Syao.g_00882
OG0001211	Syai.g_00735	Syao.g_00861
OG0001212	Syai.g_00799	Syao.g_01001
OG0001213	Syai.g_01082	Syao.g_01322
OG0001214	Syai.g_01106	Syao.g_00896
OG0001215	Syai.g_01958	Syao.g_00700
OG0001216	Syai.g_01388	Syao.g_00492
OG0001218	Syai.g_00893	Syao.g_00092
OG0001219	Syai.g_01561	Syao.g_00651
OG0001220	Syai.g_02087	Syao.g_00393
OG0001221	Syai.g_01284	Syao.g_01657
OG0001222	Syai.g_01516	Syao.g_00687
OG0001223	Syai.g_01463	Syao.g_00820
OG0001224	Syai.g_02011	Syao.g_00427
OG0001226	Syai.g_01154	Syao.g_02633
OG0001227	Syai.g_02806	Syao.g_01047
OG0001228	Syai.g_02218	Syao.g_02256
OG0001229	Syai.g_01986	Syao.g_00220
OG0001230	Syai.g_00964	Syao.g_01503
OG0001231	Syai.g_00017	Syao.g_02254
OG0001232	Syai.g_02410	Syao.g_01664
OG0001233	Syai.g_02261	Syao.g_01643
OG0001234	Syai.g_00337	Syao.g_02035
OG0001235	Syai.g_00343	Syao.g_01863
OG0001236	Syai.g_00159	Syao.g_02261
OG0001237	Syai.g_00137	Syao.g_02265
OG0001238	Syai.g_02789	Syao.g_02451
OG0001239	Syai.g_02477	Syao.g_02620
OG0001240	Syai.g_02527	Syao.g_02669
OG0001242	Syai.g_02566	Syao.g_02576
OG0001243	Syai.g_02573	Syao.g_02584
OG0001244	Syai.g_02605	Syao.g_02477
OG0001245	Syai.g_02091	Syao.g_00362
OG0001247	Syai.g_01380	Syao.g_00390
OG0001249	Syai.g_00464	Syao.g_01882
OG0001250	Syai.g_02053	Syao.g_00556
OG0001251	Syai.g_02845	Syao.g_00641
OG0001252	Syai.g_02018	Syao.g_00507
OG0001254	Syai.g_01744	Syao.g_01426
OG0001255	Syai.g_01915	Syao.g_00920
OG0001256	Syai.g_02362	Syao.g_01572
OG0001257	Syai.g_00848	Syao.g_00414
OG0001258	Syai.g_02372	Syao.g_01561
OG0001259	Syai.g_02259	Syao.g_01645
OG0001260	Syai.g_02281	Syao.g_01623
OG0001261	Syai.g_00394	Syao.g_01814
OG0001262	Syai.g_00063	Syao.g_02213
OG0001263	Syai.g_02576	Syao.g_02541
OG0001265	Syai.g_02563	Syao.g_02574
OG0001266	Syai.g_02679	Syao.g_02465
OG0001267	Syai.g_00259	Syao.g_02063
OG0001268	Syai.g_00492	Syao.g_01871
OG0001270	Syai.g_02231	Syao.g_01733
OG0001271	Syai.g_00862	Syao.g_02685
OG0001272	Syai.g_00644	Syao.g_00120
OG0001274	Syai.g_02706	Syao.g_02401
OG0001275	Syai.g_01447	Syao.g_00806
OG0001276	Syai.g_01431	Syao.g_00450
OG0001277	Syai.g_02899	Syao.g_01334
OG0001278	Syai.g_01799	Syao.g_00265
OG0001279	Syai.g_00991	Syao.g_01528
OG0001281	Syai.g_02186	Syao.g_01454
OG0001282	Syai.g_00627	Syao.g_00037
OG0001283	Syai.g_02908	Syao.g_02335
OG0001284	Syai.g_02338	Syao.g_01587
OG0001285	Syai.g_02866	Syao.g_01010
OG0001286	Syai.g_00408	Syao.g_01835
OG0001289	Syai.g_02504	Syao.g_02649
OG0001291	Syai.g_02587	Syao.g_02551
OG0001292	Syai.g_00306	Syao.g_02111
OG0001293	Syai.g_00285	Syao.g_02091
OG0001294	Syai.g_01242	Syao.g_00948
OG0001295	Syai.g_00722	Syao.g_00878
OG0001296	Syai.g_00672	Syao.g_00163
OG0001297	Syai.g_00676	Syao.g_00159
OG0001298	Syai.g_00773	Syao.g_01043
OG0001299	Syai.g_01236	Syao.g_00942
OG0001302	Syai.g_01142	Syao.g_02711
OG0001303	Syai.g_01559	Syao.g_00649
OG0001304	Syai.g_01418	Syao.g_00466
OG0001305	Syai.g_02001	Syao.g_00382
OG0001306	Syai.g_02160	Syao.g_00141
OG0001308	Syai.g_00943	Syao.g_01500
OG0001311	Syai.g_01429	Syao.g_00452
OG0001312	Syai.g_01549	Syao.g_00635
OG0001314	Syai.g_01341, Syai.g_01810	Syao.g_01276
OG0001315	Syai.g_00427	Syao.g_01853
OG0001317	Syai.g_00534	Syao.g_01701
OG0001318	Syai.g_00293	Syao.g_02099
OG0001319	Syai.g_00270	Syao.g_02075
OG0001323	Syai.g_00685	Syao.g_01392
OG0001325	Syai.g_01392	Syao.g_00487
OG0001326	Syai.g_02856	Syao.g_02293
OG0001327	Syai.g_01250	Syao.g_00953
OG0001328	Syai.g_01278	Syao.g_00198
OG0001330	Syai.g_02167	Syao.g_01444
OG0001331	Syai.g_00622	Syao.g_00042
OG0001332	Syai.g_02293	Syao.g_01244
OG0001333	Syai.g_02255	Syao.g_01649
OG0001335	Syai.g_00439	Syao.g_01913
OG0001336	Syai.g_02909	Syao.g_02336
OG0001337	Syai.g_00452	Syao.g_01893
OG0001338	Syai.g_00448, Syai.g_01658, Syai.g_00456	Syao.g_01890
OG0001340	Syai.g_00453	Syao.g_01892
OG0001343	Syai.g_02842	Syao.g_01235
OG0001345	Syai.g_02110	Syao.g_00179
OG0001347	Syai.g_02766	Syao.g_02725
OG0001349	Syai.g_02417	Syao.g_01074
OG0001351	Syai.g_00843	Syao.g_00060
OG0001353	Syai.g_02042	Syao.g_00439
OG0001354	Syai.g_01477	Syao.g_00833
OG0001356	Syai.g_02032	Syao.g_00301
OG0001357	Syai.g_00918, Syai.g_01612	Syao.g_00369
OG0001359	Syai.g_02841	Syao.g_01234
OG0001360	Syai.g_02107	Syao.g_00177
OG0001361	Syai.g_02113	Syao.g_00182
OG0001364	Syai.g_00173	Syao.g_01969
OG0001366	Syai.g_02403	Syao.g_01670
OG0001368	Syai.g_00313	Syao.g_02118
OG0001373	Syai.g_02855	Syao.g_02291, Syao.g_02292
OG0001374	Syai.g_02863	Syao.g_02300
OG0001375	Syai.g_02843	Syao.g_01236
OG0001376	Syai.g_02795	Syao.g_00617
OG0001377	Syai.g_02794	Syao.g_00618
OG0001378	Syai.g_02232	Syao.g_01732
OG0001379	Syai.g_02169	Syao.g_01441
OG0001380	Syai.g_01168	Syao.g_00360
OG0001383	Syai.g_02731	Syao.g_01291
OG0001385	Syai.g_02852	Syao.g_02288
OG0001386	Syai.g_02853	Syao.g_02289
OG0001387	Syai.g_02854	Syao.g_02290
OG0001388	Syai.g_02857	Syao.g_02294
OG0001389	Syai.g_02858	Syao.g_02295
OG0001390	Syai.g_02859	Syao.g_02296
OG0001391	Syai.g_02860	Syao.g_02297
OG0001392	Syai.g_02861	Syao.g_02298
OG0001393	Syai.g_02862	Syao.g_02299
OG0001394	Syai.g_01290	Syao.g_00983
OG0001395	Syai.g_01410	Syao.g_00470
OG0001396	Syai.g_02765	Syao.g_02726
OG0001398	Syai.g_01587	Syao.g_02641
OG0001401	Syai.g_02046, Syai.g_02047	Syao.g_00434
OG0001402	Syai.g_01070	Syao.g_01338
OG0001405	Syai.g_00441	Syao.g_01911
OG0001406	Syai.g_02796	Syao.g_00616
OG0001407	Syai.g_00701	Syao.g_00519
OG0001408	Syai.g_01831	Syao.g_01384
OG0001416	Syai.g_02183	Syao.g_01223
OG0001417	Syai.g_01478	Syao.g_00657
OG0001419	Syai.g_00702	Syao.g_00520
OG0001420	Syai.g_00697	Syao.g_01403
OG0001422	Syai.g_02171	Syao.g_00284
OG0001423	Syai.g_02446, Syai.g_02822, Syai.g_02466	Syao.g_00722
OG0001425	Syai.g_02792	Syao.g_02366
OG0001432	Syai.g_01943	Syao.g_01219
OG0001433	Syai.g_02031	Syao.g_00300
OG0001435	Syai.g_01256	Syao.g_00961
OG0001436	Syai.g_00179, Syai.g_00178	Syao.g_01990
OG0001438	Syai.g_00244	Syao.g_02049
OG0001439	Syai.g_00219	Syao.g_02026
OG0001441	Syai.g_00687	Syao.g_01394
OG0001442	Syai.g_01305	Syao.g_00738
OG0001443	Syai.g_02800	Syao.g_02369
OG0001447	Syai.g_02574	Syao.g_02585
OG0001449	Syai.g_00315	Syao.g_01691
OG0001452	Syai.g_00298	Syao.g_02104
OG0001453	Syai.g_01455	Syao.g_00814
OG0001454	Syai.g_01153	Syao.g_01295
OG0001456	Syai.g_02873	Syao.g_00708
OG0001457	Syai.g_02874	Syao.g_00709
OG0001458	Syai.g_02875	Syao.g_00710
OG0001459	Syai.g_01712	Syao.g_00583
OG0001460	Syai.g_02030	Syao.g_00299
OG0001461	Syai.g_01730	Syao.g_00788
OG0001462	Syai.g_00045	Syao.g_02228
OG0001467	Syai.g_01141	Syao.g_01225
OG0001468	Syai.g_01144	Syao.g_00604
OG0001470	Syai.g_02235	Syao.g_02175
OG0001471	Syai.g_00224	Syao.g_02031
OG0001473	Syai.g_01130	Syao.g_00621
OG0001474	Syai.g_00493	Syao.g_01870
OG0001475	Syai.g_02237	Syao.g_02177
OG0001476	Syai.g_02131	Syao.g_00691, Syao.g_02609, Syao.g_00324
OG0001477	Syai.g_01992	Syao.g_00408
OG0001479	Syai.g_00490	Syao.g_01873
OG0001487	Syai.g_00894	Syao.g_00091
OG0001488	Syai.g_02121	Syao.g_00190
OG0001489	Syai.g_00419	Syao.g_01823
OG0001492	Syai.g_01796	Syao.g_00268
OG0001493	Syai.g_01820	Syao.g_00260
OG0001495	Syai.g_00349	Syao.g_01803
OG0001496	Syai.g_01990	Syao.g_00410
OG0001497	Syai.g_01991	Syao.g_00409
OG0001498	Syai.g_00518	Syao.g_01717
OG0001502	Syai.g_02079	Syao.g_00526
OG0001507	Syai.g_01671	Syao.g_00874
OG0001508	Syai.g_02234	Syao.g_02174
OG0001510	Syai.g_00105	Syao.g_01944
OG0001511	Syai.g_02549	Syao.g_02593
OG0001512	Syai.g_00541	Syao.g_01707
OG0001513	Syai.g_00138	Syao.g_02457
OG0001514	Syai.g_01989	Syao.g_00411
OG0001515	Syai.g_01978	Syao.g_00626
OG0001516	Syai.g_01233	Syao.g_00939
OG0001517	Syai.g_00487	Syao.g_01876
OG0001518	Syai.g_02791	Syao.g_02365
OG0001519	Syai.g_02802	Syao.g_02371
OG0001520	Syai.g_00757	Syao.g_01044
OG0001527	Syai.g_00749	Syao.g_00846
OG0001528	Syai.g_02236	Syao.g_02176
OG0001529	Syai.g_00054	Syao.g_02222
OG0001530	Syai.g_02547	Syao.g_02591
OG0001532	Syai.g_01764	Syao.g_00226
OG0001533	Syai.g_00849, Syai.g_00821	Syao.g_01731
OG0001534	Syai.g_01417	Syao.g_00467
OG0001535	Syai.g_01433	Syao.g_00448
OG0001536	Syai.g_01508	Syao.g_00679
OG0001537	Syai.g_01285	Syao.g_00977
OG0001538	Syai.g_01326	Syao.g_00761
OG0001539	Syai.g_01252	Syao.g_00956
OG0001540	Syai.g_02578	Syao.g_02543
OG0001541	Syai.g_02646	Syao.g_02518
OG0001542	Syai.g_02655	Syao.g_02527
OG0001543	Syai.g_02692	Syao.g_02382
OG0001544	Syai.g_02801	Syao.g_02370
OG0001545	Syai.g_02898	Syao.g_02312
OG0001547	Syai.g_01580	Syao.g_00570
OG0001554	Syai.g_02774	Syao.g_00323
OG0001556	Syai.g_01757	Syao.g_00311
OG0001557	Syai.g_01291	Syao.g_00984
OG0001558	Syai.g_00020, Syai.g_00021	Syao.g_02251
OG0001559	Syai.g_02546	Syao.g_02590
OG0001560	Syai.g_02535	Syao.g_02595
OG0001561	Syai.g_01427	Syao.g_00454
OG0001562	Syai.g_01441	Syao.g_00795
OG0001563	Syai.g_00403	Syao.g_01841
OG0001564	Syai.g_02869	Syao.g_01231
OG0001567	Syai.g_01581	Syao.g_00571
OG0001568	Syai.g_01578	Syao.g_00569
OG0001572	Syai.g_00564	Syao.g_00721
OG0001573	Syai.g_02762	Syao.g_00024
OG0001574	Syai.g_00747	Syao.g_00848
OG0001575	Syai.g_00752	Syao.g_00843
OG0001576	Syai.g_00817	Syao.g_01474
OG0001577	Syai.g_02148	Syao.g_00128
OG0001578	Syai.g_01886	Syao.g_02304
OG0001579	Syai.g_00447	Syao.g_01907
OG0001580	Syai.g_02758	Syao.g_02425
OG0001588	Syai.g_00170	Syao.g_01998
OG0001589	Syai.g_02263	Syao.g_01639, Syao.g_01640
OG0001590	Syai.g_01098	Syao.g_00889
OG0001591	Syai.g_01244	Syao.g_00950
OG0001592	Syai.g_02760	Syao.g_02426
OG0001594	Syai.g_00987	Syao.g_01359
OG0001614	Syai.g_00119	Syao.g_02144
OG0001616	Syai.g_01751	Syao.g_00174
OG0001617	Syai.g_01985	Syao.g_01201
OG0001618	Syai.g_01399	Syao.g_00481, Syao.g_00282, Syao.g_01153
OG0001619	Syai.g_01519	Syao.g_00690
OG0001620	Syai.g_00499	Syao.g_01864
OG0001621	Syai.g_00297	Syao.g_02103
OG0001622	Syai.g_02907	Syao.g_02334
OG0001623	Syai.g_00457	Syao.g_00405
OG0001624	Syai.g_02807	Syao.g_01257
OG0001625	Syai.g_00291	Syao.g_02097
OG0001634	Syai.g_01239	Syao.g_00945
OG0001635	Syai.g_00091	Syao.g_02183
OG0001637	Syai.g_02274	Syao.g_01361
OG0001640	Syai.g_02022	Syao.g_00502
OG0001641	Syai.g_01457	Syao.g_00816
OG0001642	Syai.g_02085	Syao.g_00233
OG0001643	Syai.g_01109	Syao.g_00899
OG0001644	Syai.g_01406	Syao.g_00474
OG0001645	Syai.g_01682	Syao.g_01270
OG0001646	Syai.g_01180	Syao.g_01283
OG0001647	Syai.g_00268	Syao.g_02073
OG0001652	Syai.g_00018	Syao.g_02253
OG0001653	Syai.g_02924	Syao.g_01290, Syao.g_02667
OG0001654	Syai.g_02295	Syao.g_01697
OG0001655	Syai.g_01926	Syao.g_02660
OG0001656	Syai.g_00445	Syao.g_01908
OG0001657	Syai.g_02619	Syao.g_02491
OG0001658	Syai.g_02775	Syao.g_02435
OG0001659	Syai.g_01759	Syao.g_00020
OG0001660	Syai.g_00509, Syai.g_02554	Syao.g_02724
OG0001672	Syai.g_02488, Syai.g_02489	Syao.g_02631
OG0001673	Syai.g_00532	Syao.g_02713
OG0001675	Syai.g_01443	Syao.g_00802, Syao.g_01175
OG0001676	Syai.g_00444	Syao.g_01895
OG0001677	Syai.g_00430, Syai.g_01762	Syao.g_01850
OG0001678	Syai.g_00322	Syao.g_01938
OG0001679	Syai.g_00756	Syao.g_02566, Syao.g_02565
OG0001680	Syai.g_02394	Syao.g_01679
OG0001681	Syai.g_00902	Syao.g_01285
OG0001682	Syai.g_01152, Syai.g_01396	Syao.g_00483
OG0001691	Syai.g_01064	Syao.g_00729
OG0001692	Syai.g_00959	Syao.g_01508
OG0001694	Syai.g_00257	Syao.g_02061
OG0001695	Syai.g_02894	Syao.g_02308
OG0001700	Syai.g_01204	Syao.g_00307
OG0001702	Syai.g_02511, Syai.g_02510, Syai.g_02509	Syao.g_02655
OG0001703	Syai.g_00630	Syao.g_00034
OG0001712	Syai.g_01634	Syao.g_00712
OG0001715	Syai.g_01166	Syao.g_00278
OG0001717	Syai.g_02632	Syao.g_02505
OG0001729	Syai.g_00545	Syao.g_01711
OG0001730	Syai.g_00552	Syao.g_01008
OG0001731	Syai.g_02315	Syao.g_01603
OG0001732	Syai.g_01781	Syao.g_02197, Syao.g_00232
OG0001733	Syai.g_01247	Syao.g_00310
OG0001735	Syai.g_02925	Syao.g_00929
OG0001737	Syai.g_00238	Syao.g_02042
OG0001738	Syai.g_00204	Syao.g_02011
OG0001739	Syai.g_02892	Syao.g_02306
OG0001740	Syai.g_02896	Syao.g_02310
OG0001741	Syai.g_01677, Syai.g_01165	Syao.g_01258
OG0001750	Syai.g_02522	Syao.g_01324
OG0001751	Syai.g_00531, Syai.g_01577	Syao.g_02714
OG0001752	Syai.g_02283	Syao.g_01694
OG0001753	Syai.g_02277	Syao.g_02301
OG0001754	Syai.g_02276	Syao.g_01363
OG0001755	Syai.g_00681	Syao.g_00153
OG0001761	Syai.g_01050	Syao.g_00400
OG0001762	Syai.g_01450	Syao.g_00809
OG0001763	Syai.g_01464, Syai.g_01465	Syao.g_00821
OG0001764	Syai.g_01572	Syao.g_00565
OG0001765	Syai.g_01026	Syao.g_02679
OG0001766	Syai.g_00228	Syao.g_02036
OG0001767	Syai.g_00180	Syao.g_01100
OG0001768	Syai.g_02661	Syao.g_02533
OG0001769	Syai.g_01123	Syao.g_00916
OG0001771	Syai.g_01697	Syao.g_01406
OG0001783	Syai.g_00114	Syao.g_01952
OG0001784	Syai.g_02513	Syao.g_02662
OG0001785	Syai.g_02275	Syao.g_01362
OG0001786	Syai.g_02340	Syao.g_01584
OG0001787	Syai.g_00706	Syao.g_01411
OG0001788	Syai.g_00710, Syai.g_00709	Syao.g_01414
OG0001789	Syai.g_02178	Syao.g_01434
OG0001790	Syai.g_02153	Syao.g_00134
OG0001791	Syai.g_02129	Syao.g_01522
OG0001792	Syai.g_01789	Syao.g_00275
OG0001794	Syai.g_01420	Syao.g_00464
OG0001796	Syai.g_01439	Syao.g_00440
OG0001797	Syai.g_01541	Syao.g_00698
OG0001798	Syai.g_01073	Syao.g_01332
OG0001799	Syai.g_01120	Syao.g_00913
OG0001800	Syai.g_00990	Syao.g_01529
OG0001801	Syai.g_00982	Syao.g_01535
OG0001803	Syai.g_02216	Syao.g_01615
OG0001804	Syai.g_00519	Syao.g_01718
OG0001805	Syai.g_00302	Syao.g_01352
OG0001806	Syai.g_00269	Syao.g_02074
OG0001808	Syai.g_00167	Syao.g_01964
OG0001811	Syai.g_02652	Syao.g_02525
OG0001812	Syai.g_02761	Syao.g_02427
OG0001813	Syai.g_02824	Syao.g_02360
OG0001814	Syai.g_02917, Syai.g_02916	Syao.g_02344
OG0001815	Syai.g_02928	Syao.g_00732
OG0001816	Syai.g_01249	Syao.g_00952
OG0001838	Syai.g_00008	Syao.g_02153
OG0001839	Syai.g_00039	Syao.g_02233
OG0001840	Syai.g_00060	Syao.g_02216
OG0001841	Syai.g_00068	Syao.g_02209
OG0001843	Syai.g_00120	Syao.g_02143
OG0001844	Syai.g_00121	Syao.g_02142
OG0001845	Syai.g_00122	Syao.g_02140
OG0001846	Syai.g_02567	Syao.g_02577
OG0001847	Syai.g_02564, Syai.g_02565	Syao.g_02575
OG0001848	Syai.g_02560	Syao.g_02571
OG0001849	Syai.g_02503	Syao.g_02648
OG0001850	Syai.g_02491	Syao.g_02634
OG0001851	Syai.g_02484	Syao.g_02627
OG0001852	Syai.g_02483	Syao.g_02626
OG0001853	Syai.g_02476	Syao.g_02619
OG0001854	Syai.g_00536	Syao.g_01703
OG0001856	Syai.g_02354	Syao.g_01580
OG0001857	Syai.g_02351	Syao.g_01583
OG0001858	Syai.g_02309	Syao.g_01608
OG0001859	Syai.g_00618	Syao.g_00046
OG0001860	Syai.g_00632	Syao.g_00032
OG0001861	Syai.g_00645	Syao.g_00119
OG0001862	Syai.g_00656	Syao.g_00107
OG0001863	Syai.g_00661	Syao.g_00101
OG0001864	Syai.g_00718	Syao.g_01420
OG0001865	Syai.g_00785	Syao.g_01030
OG0001866	Syai.g_00813	Syao.g_01058
OG0001867	Syai.g_01048	Syao.g_01056
OG0001868	Syai.g_02182	Syao.g_01468
OG0001869	Syai.g_02149	Syao.g_00129
OG0001870	Syai.g_02141	Syao.g_00215
OG0001871	Syai.g_02136	Syao.g_00207
OG0001872	Syai.g_01795	Syao.g_00269
OG0001873	Syai.g_01752	Syao.g_00173
OG0001874	Syai.g_01749	Syao.g_00176
OG0001877	Syai.g_01979	Syao.g_00627
OG0001878	Syai.g_01446	Syao.g_00805
OG0001879	Syai.g_01452	Syao.g_00811
OG0001880	Syai.g_01498	Syao.g_00671
OG0001881	Syai.g_01501	Syao.g_00672
OG0001882	Syai.g_01524	Syao.g_00695
OG0001883	Syai.g_01542	Syao.g_00713
OG0001884	Syai.g_01551	Syao.g_00637
OG0001885	Syai.g_01567	Syao.g_00586
OG0001886	Syai.g_01571	Syao.g_00564
OG0001887	Syai.g_01277	Syao.g_00200
OG0001888	Syai.g_01298	Syao.g_00989
OG0001889	Syai.g_01354	Syao.g_00772
OG0001890	Syai.g_02060	Syao.g_00533
OG0001891	Syai.g_02064	Syao.g_00528
OG0001892	Syai.g_02089	Syao.g_00610
OG0001893	Syai.g_01074	Syao.g_01331
OG0001894	Syai.g_01103	Syao.g_00893
OG0001895	Syai.g_00986	Syao.g_01532
OG0001896	Syai.g_02222	Syao.g_01729
OG0001897	Syai.g_00496	Syao.g_01867
OG0001898	Syai.g_00463	Syao.g_01883
OG0001899	Syai.g_00392	Syao.g_01816
OG0001900	Syai.g_00284	Syao.g_02090
OG0001901	Syai.g_00283	Syao.g_02089
OG0001902	Syai.g_00252	Syao.g_02057
OG0001903	Syai.g_00243	Syao.g_02048
OG0001904	Syai.g_00175	Syao.g_01971
OG0001905	Syai.g_00165	Syao.g_01961
OG0001906	Syai.g_02579	Syao.g_02544
OG0001908	Syai.g_02648	Syao.g_02521
OG0001909	Syai.g_02659	Syao.g_02531
OG0001910	Syai.g_02698	Syao.g_02393
OG0001912	Syai.g_02785	Syao.g_02446
OG0001913	Syai.g_02787	Syao.g_02448
OG0001914	Syai.g_01739	Syao.g_01430
OG0001915	Syai.g_02922	Syao.g_02195
OG0001917	Syai.g_01432	Syao.g_00449
OG0001918	Syai.g_01623	Syao.g_01904
OG0001924	Syai.g_01058	Syao.g_01347
OG0001925	Syai.g_01057	Syao.g_01348
OG0001926	Syai.g_01056	Syao.g_01349
OG0001927	Syai.g_01055	Syao.g_01350
OG0001929	Syai.g_00075	Syao.g_02202
OG0001932	Syai.g_00118	Syao.g_02145
OG0001933	Syai.g_02543	Syao.g_02587
OG0001934	Syai.g_02531	Syao.g_02674
OG0001935	Syai.g_02481	Syao.g_02624
OG0001936	Syai.g_01653	Syao.g_01296
OG0001937	Syai.g_02329	Syao.g_01595
OG0001938	Syai.g_00634	Syao.g_00030
OG0001939	Syai.g_01960	Syao.g_01025
OG0001940	Syai.g_00771	Syao.g_01046
OG0001941	Syai.g_02187	Syao.g_01453
OG0001943	Syai.g_01920	Syao.g_00219
OG0001944	Syai.g_01932	Syao.g_00203
OG0001946	Syai.g_01980	Syao.g_00622
OG0001947	Syai.g_02024	Syao.g_02380
OG0001948	Syai.g_01462	Syao.g_00819
OG0001949	Syai.g_01483	Syao.g_00662
OG0001950	Syai.g_01485	Syao.g_00664
OG0001951	Syai.g_01502	Syao.g_00673
OG0001952	Syai.g_01525	Syao.g_00696
OG0001953	Syai.g_01526	Syao.g_00697
OG0001954	Syai.g_01600	Syao.g_00921
OG0001957	Syai.g_01079	Syao.g_01326
OG0001958	Syai.g_01228	Syao.g_00931
OG0001961	Syai.g_00860	Syao.g_02687
OG0001962	Syai.g_01809	Syao.g_02430
OG0001964	Syai.g_00335	Syao.g_01926
OG0001966	Syai.g_00289	Syao.g_02095
OG0001967	Syai.g_00287	Syao.g_02093
OG0001968	Syai.g_00286	Syao.g_02092
OG0001969	Syai.g_00222	Syao.g_02029
OG0001970	Syai.g_02581	Syao.g_02546
OG0001971	Syai.g_02657	Syao.g_02529
OG0001972	Syai.g_02710	Syao.g_02405
OG0001973	Syai.g_02753	Syao.g_02415
OG0001974	Syai.g_02772	Syao.g_00320
OG0001975	Syai.g_01740	Syao.g_01429
OG0001976	Syai.g_01738	Syao.g_01319
OG0001979	Syai.g_01961	Syao.g_00525
OG0001980	Syai.g_00459	Syao.g_01887
OG0001990	Syai.g_02897	Syao.g_02311
OG0001993	Syai.g_01060	Syao.g_01345
OG0001994	Syai.g_01059	Syao.g_01346
OG0001996	Syai.g_00036	Syao.g_02237
OG0001998	Syai.g_00971	Syao.g_01370
OG0002000	Syai.g_00683	Syao.g_01390
OG0002001	Syai.g_01964, Syai.g_00841, Syai.g_00840	Syao.g_02677
OG0002002	Syai.g_01794	Syao.g_00270
OG0002004	Syai.g_02496	Syao.g_01556
OG0002008	Syai.g_01448	Syao.g_00807
OG0002009	Syai.g_01287	Syao.g_00980
OG0002010	Syai.g_00912	Syao.g_00074
OG0002011	Syai.g_00525	Syao.g_00258
OG0002012	Syai.g_01589	Syao.g_00150
OG0002013	Syai.g_00515	Syao.g_02640
OG0002015	Syai.g_00183, Syai.g_00146	Syao.g_01091
OG0002017	Syai.g_02832	Syao.g_02281
OG0002018	Syai.g_02895	Syao.g_02309
OG0002020	Syai.g_02890	Syao.g_02320
OG0002021	Syai.g_02888	Syao.g_02322
OG0002022	Syai.g_02885	Syao.g_02323
OG0002023	Syai.g_02884	Syao.g_02324
OG0002024	Syai.g_02878	Syao.g_02317
OG0002035	Syai.g_00973	Syao.g_01368
OG0002035	Syai.g_00592	Syao.g_01369
OG0002038	Syai.g_02134	Syao.g_00204
OG0002039	Syai.g_02120	Syao.g_00189
OG0002042	Syai.g_01495	Syao.g_00668
OG0002043	Syai.g_01558	Syao.g_00645
OG0002044	Syai.g_02039	Syao.g_00793
OG0002047	Syai.g_00514	Syao.g_01714
OG0002048	Syai.g_00426	Syao.g_01855
OG0002049	Syai.g_00341	Syao.g_01932
OG0002050	Syai.g_00278	Syao.g_02083
OG0002051	Syai.g_02645	Syao.g_02517
OG0002054	Syai.g_02877	Syao.g_02318
OG0002055	Syai.g_02880	Syao.g_02315
OG0002056	Syai.g_00242	Syao.g_02046
OG0002107	Syai.g_01173	Syao.g_00544
OG0002111	Syai.g_01901, Syai.g_01912, Syai.g_00576	Syao.g_00600
OG0002113	Syai.g_00040	Syao.g_02232
OG0002114	Syai.g_00979, Syai.g_00968	Syao.g_01360
OG0002115	Syai.g_02368	Syao.g_01565
OG0002116	Syai.g_02334	Syao.g_01590
OG0002117	Syai.g_02128	Syao.g_00196
OG0002118	Syai.g_01941, Syai.g_01784	Syao.g_00230
OG0002120	Syai.g_01602	Syao.g_00601
OG0002123	Syai.g_01390	Syao.g_00490
OG0002124	Syai.g_02078	Syao.g_00527
OG0002128	Syai.g_01741	Syao.g_01425
OG0002129	Syai.g_00940	Syao.g_01516
OG0002130	Syai.g_02177	Syao.g_01435
OG0002131	Syai.g_02889	Syao.g_02321
OG0002132	Syai.g_02881	Syao.g_02314
OG0002133	Syai.g_02879	Syao.g_02316
OG0002134	Syai.g_00128	Syao.g_02134
OG0002135	Syai.g_02407	Syao.g_01666
OG0002136	Syai.g_02406	Syao.g_01667
OG0002138	Syai.g_01959	Syao.g_00195
OG0002139	Syai.g_01827	Syao.g_00289
OG0002141	Syai.g_01819, Syai.g_01414	Syao.g_01463
