Orthogroup	Syai	Prbf
OG0001116	Syai.g_01474	Prbf.g_01105
OG0001117	Syai.g_01473	Prbf.g_01104
OG0001118	Syai.g_01472	Prbf.g_01103
OG0001119	Syai.g_01470	Prbf.g_01102
OG0001120	Syai.g_01466	Prbf.g_01100
OG0001122	Syai.g_01437	Prbf.g_01080
OG0001123	Syai.g_01430	Prbf.g_01074
OG0001124	Syai.g_01428	Prbf.g_01072
OG0001125	Syai.g_01426	Prbf.g_01070
OG0001126	Syai.g_02021	Prbf.g_01159
OG0001127	Syai.g_02020	Prbf.g_01160
OG0001128	Syai.g_02017	Prbf.g_01162
OG0001129	Syai.g_02015	Prbf.g_01163
OG0001130	Syai.g_02014	Prbf.g_01164
OG0001131	Syai.g_01281	Prbf.g_01705
OG0001132	Syai.g_01620	Prbf.g_00296
OG0001133	Syai.g_01072	Prbf.g_00094
OG0001134	Syai.g_01745	Prbf.g_00788
OG0001135	Syai.g_01742	Prbf.g_00785
OG0001136	Syai.g_02146	Prbf.g_00915
OG0001137	Syai.g_02126	Prbf.g_00927
OG0001138	Syai.g_01763	Prbf.g_00948
OG0001139	Syai.g_01765	Prbf.g_00950
OG0001140	Syai.g_01766	Prbf.g_00951
OG0001141	Syai.g_01767	Prbf.g_00952
OG0001142	Syai.g_01768	Prbf.g_00953
OG0001143	Syai.g_01778	Prbf.g_00960
OG0001144	Syai.g_01788	Prbf.g_00965
OG0001145	Syai.g_02165	Prbf.g_00034
OG0001146	Syai.g_02185	Prbf.g_00022
OG0001147	Syai.g_00869	Prbf.g_00002
OG0001148	Syai.g_00626	Prbf.g_00097
OG0001149	Syai.g_00625	Prbf.g_00098
OG0001150	Syai.g_00624	Prbf.g_00099
OG0001151	Syai.g_00611	Prbf.g_00110
OG0001152	Syai.g_00610	Prbf.g_00111
OG0001153	Syai.g_00903	Prbf.g_00189
OG0001154	Syai.g_00901	Prbf.g_00190
OG0001155	Syai.g_02298	Prbf.g_00207
OG0001156	Syai.g_02301	Prbf.g_00210
OG0001157	Syai.g_02302	Prbf.g_00211
OG0001158	Syai.g_02303	Prbf.g_00212
OG0001159	Syai.g_02304	Prbf.g_00213
OG0001160	Syai.g_02355	Prbf.g_00239
OG0001161	Syai.g_02803	Prbf.g_00750
OG0001162	Syai.g_01374	Prbf.g_00812
OG0001163	Syai.g_02363	Prbf.g_00702
OG0001164	Syai.g_02369	Prbf.g_00698
OG0001165	Syai.g_02374	Prbf.g_00695
OG0001166	Syai.g_02400	Prbf.g_00674
OG0001167	Syai.g_02254	Prbf.g_00657
OG0001168	Syai.g_02256	Prbf.g_00655
OG0001169	Syai.g_02258	Prbf.g_00653
OG0001170	Syai.g_02260	Prbf.g_00651
OG0001171	Syai.g_02270	Prbf.g_00641
OG0001172	Syai.g_00323	Prbf.g_00625
OG0001173	Syai.g_00324	Prbf.g_00624
OG0001174	Syai.g_00332	Prbf.g_00616
OG0001175	Syai.g_00333	Prbf.g_00615
OG0001176	Syai.g_00352	Prbf.g_00607
OG0001177	Syai.g_00350	Prbf.g_00605
OG0001178	Syai.g_02383	Prbf.g_00688
OG0001179	Syai.g_00385	Prbf.g_00575
OG0001180	Syai.g_00410	Prbf.g_00552
OG0001181	Syai.g_00414	Prbf.g_00548
OG0001182	Syai.g_00423	Prbf.g_00540
OG0001183	Syai.g_00429	Prbf.g_00535
OG0001184	Syai.g_00156	Prbf.g_00517
OG0001185	Syai.g_00117	Prbf.g_00501
OG0001186	Syai.g_00084	Prbf.g_00476
OG0001187	Syai.g_00081	Prbf.g_00473
OG0001188	Syai.g_00078	Prbf.g_00471
OG0001189	Syai.g_00061	Prbf.g_00455
OG0001190	Syai.g_02776	Prbf.g_00450
OG0001191	Syai.g_02788	Prbf.g_00440
OG0001192	Syai.g_02793	Prbf.g_00435
OG0001193	Syai.g_02835	Prbf.g_00423
OG0001194	Syai.g_02838	Prbf.g_00422
OG0001195	Syai.g_02839	Prbf.g_00421
OG0001196	Syai.g_02913	Prbf.g_00405
OG0001197	Syai.g_02915	Prbf.g_00403
OG0001198	Syai.g_02930	Prbf.g_00396
OG0001199	Syai.g_02480	Prbf.g_01401
OG0001200	Syai.g_02482	Prbf.g_01403
OG0001202	Syai.g_02674	Prbf.g_01534
OG0001203	Syai.g_00540	Prbf.g_01576
OG0001204	Syai.g_00312	Prbf.g_01582
OG0001205	Syai.g_02212	Prbf.g_01729
OG0001206	Syai.g_00853	Prbf.g_01749
OG0001207	Syai.g_00629	Prbf.g_01760
OG0001208	Syai.g_00640	Prbf.g_01765
OG0001209	Syai.g_00711	Prbf.g_01816
OG0001210	Syai.g_00720	Prbf.g_01821
OG0001211	Syai.g_00735	Prbf.g_01831
OG0001212	Syai.g_00799	Prbf.g_01878
OG0001213	Syai.g_01082	Prbf.g_01913
OG0001214	Syai.g_01106	Prbf.g_00984
OG0001215	Syai.g_01958	Prbf.g_01272
OG0001216	Syai.g_01388	Prbf.g_01251
OG0001217	Syai.g_01185	Prbf.g_00280
OG0001218	Syai.g_00893	Prbf.g_00855
OG0001219	Syai.g_01561	Prbf.g_01146
OG0001220	Syai.g_02087	Prbf.g_01189
OG0001221	Syai.g_01284	Prbf.g_01309
OG0001222	Syai.g_01516	Prbf.g_01067
OG0001223	Syai.g_01463	Prbf.g_01099
OG0001224	Syai.g_02011	Prbf.g_01166
OG0001225	Syai.g_02009	Prbf.g_01168
OG0001226	Syai.g_01154	Prbf.g_01921
OG0001227	Syai.g_02806	Prbf.g_00870
OG0001228	Syai.g_02218	Prbf.g_00968
OG0001229	Syai.g_01986	Prbf.g_00856
OG0001230	Syai.g_00964	Prbf.g_00150
OG0001231	Syai.g_00017	Prbf.g_01706
OG0001232	Syai.g_02410	Prbf.g_00670
OG0001233	Syai.g_02261	Prbf.g_00650
OG0001234	Syai.g_00337	Prbf.g_00613
OG0001235	Syai.g_00343	Prbf.g_00609
OG0001236	Syai.g_00159	Prbf.g_00520
OG0001237	Syai.g_00137	Prbf.g_00516
OG0001238	Syai.g_02789	Prbf.g_00439
OG0001239	Syai.g_02477	Prbf.g_01398
OG0001240	Syai.g_02527	Prbf.g_01419
OG0001241	Syai.g_02537	Prbf.g_01429
OG0001242	Syai.g_02566	Prbf.g_01449
OG0001243	Syai.g_02573	Prbf.g_01456
OG0001244	Syai.g_02605	Prbf.g_01471
OG0001245	Syai.g_02091	Prbf.g_00879
OG0001247	Syai.g_01380	Prbf.g_01279
OG0001248	Syai.g_01377	Prbf.g_01277
OG0001249	Syai.g_00464	Prbf.g_01675
OG0001250	Syai.g_02053	Prbf.g_01202
OG0001251	Syai.g_02845	Prbf.g_00837
OG0001252	Syai.g_02018	Prbf.g_01161
OG0001254	Syai.g_01744	Prbf.g_00786
OG0001255	Syai.g_01915	Prbf.g_00900
OG0001256	Syai.g_02362	Prbf.g_00246
OG0001258	Syai.g_02372	Prbf.g_00697
OG0001259	Syai.g_02259	Prbf.g_00652
OG0001260	Syai.g_02281	Prbf.g_00635
OG0001261	Syai.g_00394	Prbf.g_00567
OG0001263	Syai.g_02576	Prbf.g_01458
OG0001265	Syai.g_02563	Prbf.g_01448
OG0001266	Syai.g_02679	Prbf.g_01538
OG0001267	Syai.g_00259	Prbf.g_01620
OG0001268	Syai.g_00492	Prbf.g_01683
OG0001269	Syai.g_01699	Prbf.g_01190
OG0001270	Syai.g_02231	Prbf.g_01718
OG0001271	Syai.g_00862	Prbf.g_01755
OG0001272	Syai.g_00644	Prbf.g_01769
OG0001273	Syai.g_01099	Prbf.g_00978
OG0001274	Syai.g_02706	Prbf.g_01562
OG0001275	Syai.g_01447	Prbf.g_01089
OG0001276	Syai.g_01431	Prbf.g_01075
OG0001277	Syai.g_02899	Prbf.g_00417
OG0001278	Syai.g_01799	Prbf.g_00972
OG0001279	Syai.g_00991	Prbf.g_00339
OG0001280	Syai.g_02176	Prbf.g_00027
OG0001281	Syai.g_02186	Prbf.g_00021
OG0001282	Syai.g_00627	Prbf.g_00096
OG0001283	Syai.g_02908	Prbf.g_00408
OG0001284	Syai.g_02338	Prbf.g_00232
OG0001285	Syai.g_02866	Prbf.g_00667
OG0001286	Syai.g_00408	Prbf.g_00554
OG0001287	Syai.g_00109	Prbf.g_00494
OG0001289	Syai.g_02504	Prbf.g_01413
OG0001290	Syai.g_02536	Prbf.g_01428
OG0001291	Syai.g_02587	Prbf.g_01466
OG0001292	Syai.g_00306	Prbf.g_01587
OG0001293	Syai.g_00285	Prbf.g_01600
OG0001295	Syai.g_00722	Prbf.g_00824
OG0001296	Syai.g_00672	Prbf.g_01792
OG0001297	Syai.g_00676	Prbf.g_01797
OG0001298	Syai.g_00773	Prbf.g_01858
OG0001299	Syai.g_01236	Prbf.g_01015
OG0001300	Syai.g_01982	Prbf.g_01268
OG0001301	Syai.g_01995	Prbf.g_01263
OG0001302	Syai.g_01142	Prbf.g_01150
OG0001303	Syai.g_01559	Prbf.g_00731
OG0001304	Syai.g_01418	Prbf.g_01062
OG0001305	Syai.g_02001	Prbf.g_01174
OG0001306	Syai.g_02160	Prbf.g_00903
OG0001307	Syai.g_01717	Prbf.g_00070
OG0001308	Syai.g_00943	Prbf.g_00167
OG0001309	Syai.g_00682	Prbf.g_00274
OG0001311	Syai.g_01429	Prbf.g_01073
OG0001312	Syai.g_01549	Prbf.g_01137
OG0001315	Syai.g_00427	Prbf.g_00865
OG0001316	Syai.g_02593	Prbf.g_01470
OG0001317	Syai.g_00534	Prbf.g_01572
OG0001318	Syai.g_00293	Prbf.g_01596
OG0001319	Syai.g_00270	Prbf.g_01613
OG0001321	Syai.g_02195	Prbf.g_01735
OG0001322	Syai.g_02194	Prbf.g_01736
OG0001323	Syai.g_00685	Prbf.g_01802
OG0001324	Syai.g_01983	Prbf.g_01267
OG0001325	Syai.g_01392	Prbf.g_01032
OG0001327	Syai.g_01250	Prbf.g_01332
OG0001328	Syai.g_01278	Prbf.g_00045
OG0001330	Syai.g_02167	Prbf.g_00263
OG0001331	Syai.g_00622	Prbf.g_00101
OG0001332	Syai.g_02293	Prbf.g_00203
OG0001333	Syai.g_02255	Prbf.g_00656
OG0001334	Syai.g_00438	Prbf.g_00532
OG0001335	Syai.g_00439	Prbf.g_00531
OG0001337	Syai.g_00434, Syai.g_00452	Prbf.g_01670
OG0001338	Syai.g_00448, Syai.g_01658, Syai.g_00456	Prbf.g_01673
OG0001339	Syai.g_02539	Prbf.g_01431
OG0001340	Syai.g_00453	Prbf.g_01671
OG0001343	Syai.g_02842	Prbf.g_00840
OG0001344	Syai.g_02139	Prbf.g_00922
OG0001345	Syai.g_02110	Prbf.g_00938
OG0001346	Syai.g_02180	Prbf.g_00025
OG0001348	Syai.g_02033	Prbf.g_00826
OG0001350	Syai.g_00539	Prbf.g_01575
OG0001351	Syai.g_00843	Prbf.g_01741
OG0001352	Syai.g_00700	Prbf.g_01283
OG0001353	Syai.g_02042	Prbf.g_01212
OG0001354	Syai.g_01477	Prbf.g_01107
OG0001355	Syai.g_01698	Prbf.g_01053
OG0001356	Syai.g_02032	Prbf.g_00705
OG0001357	Syai.g_00918, Syai.g_01612	Prbf.g_00052
OG0001359	Syai.g_02841	Prbf.g_00839
OG0001362	Syai.g_00938	Prbf.g_00171
OG0001363	Syai.g_00936	Prbf.g_00173
OG0001364	Syai.g_00173	Prbf.g_00529
OG0001368	Syai.g_00313	Prbf.g_00051, Prbf.g_00309, Prbf.g_00374
OG0001370	Syai.g_02317, Syai.g_02865	Prbf.g_01746
OG0001375	Syai.g_02843	Prbf.g_00841
OG0001379	Syai.g_02169	Prbf.g_00032
OG0001380	Syai.g_01168	Prbf.g_00853, Prbf.g_00066
OG0001381	Syai.g_02819, Syai.g_01723	Prbf.g_00893
OG0001394	Syai.g_01290	Prbf.g_01305
OG0001397	Syai.g_00937	Prbf.g_00172
OG0001398	Syai.g_01587	Prbf.g_00801
OG0001401	Syai.g_02046, Syai.g_02047	Prbf.g_01207
OG0001402	Syai.g_01070	Prbf.g_01907
OG0001404	Syai.g_02473	Prbf.g_01395
OG0001407	Syai.g_00701	Prbf.g_00059
OG0001414	Syai.g_01722	Prbf.g_01567
OG0001419	Syai.g_00702	Prbf.g_00060
OG0001421	Syai.g_01621	Prbf.g_00247
OG0001422	Syai.g_02171	Prbf.g_00056
OG0001423	Syai.g_02446, Syai.g_02822, Syai.g_02466	Prbf.g_00361
OG0001425	Syai.g_02792	Prbf.g_00436
OG0001428	Syai.g_02637	Prbf.g_01506
OG0001430	Syai.g_02768	Prbf.g_00854
OG0001433	Syai.g_02031	Prbf.g_00706
OG0001435	Syai.g_01256	Prbf.g_01324
OG0001443	Syai.g_02800	Prbf.g_00857
OG0001446	Syai.g_00832	Prbf.g_00291
OG0001448	Syai.g_02808	Prbf.g_01739
OG0001460	Syai.g_02030	Prbf.g_00707
OG0001461	Syai.g_01730	Prbf.g_01379
OG0001465	Syai.g_01384	Prbf.g_01256
OG0001467	Syai.g_01141	Prbf.g_00090
OG0001468	Syai.g_01144	Prbf.g_00849
OG0001472	Syai.g_01931	Prbf.g_01930
OG0001476	Syai.g_02131	Prbf.g_00925
OG0001477	Syai.g_01992	Prbf.g_00316
OG0001484	Syai.g_02864	Prbf.g_00262
OG0001487	Syai.g_00894	Prbf.g_00197
OG0001488	Syai.g_02121	Prbf.g_00931
OG0001489	Syai.g_00419	Prbf.g_00543
OG0001496	Syai.g_01990	Prbf.g_00318
OG0001497	Syai.g_01991	Prbf.g_00317
OG0001498	Syai.g_00518	Prbf.g_01702
OG0001510	Syai.g_00105	Prbf.g_00490, Prbf.g_00489
OG0001511	Syai.g_02549	Prbf.g_01440
OG0001512	Syai.g_00541	Prbf.g_00861
OG0001514	Syai.g_01989	Prbf.g_00319
OG0001515	Syai.g_01978	Prbf.g_01270
OG0001516	Syai.g_01233	Prbf.g_01012
OG0001517	Syai.g_00487	Prbf.g_01679
OG0001518	Syai.g_02791	Prbf.g_00437
OG0001519	Syai.g_02802	Prbf.g_00432
OG0001527	Syai.g_00749	Prbf.g_01844
OG0001529	Syai.g_00054	Prbf.g_01363
OG0001530	Syai.g_02547	Prbf.g_01439
OG0001531	Syai.g_00542	Prbf.g_01577
OG0001532	Syai.g_01764	Prbf.g_00949
OG0001534	Syai.g_01417	Prbf.g_01061
OG0001535	Syai.g_01433	Prbf.g_01077
OG0001536	Syai.g_01508	Prbf.g_01121
OG0001537	Syai.g_01285	Prbf.g_01308
OG0001538	Syai.g_01326	Prbf.g_01240
OG0001539	Syai.g_01252	Prbf.g_01330
OG0001540	Syai.g_02578	Prbf.g_01460
OG0001541	Syai.g_02646	Prbf.g_01514
OG0001542	Syai.g_02655	Prbf.g_01520
OG0001543	Syai.g_02692	Prbf.g_00040
OG0001544	Syai.g_02801	Prbf.g_00433
OG0001545	Syai.g_02898	Prbf.g_00418
OG0001549	Syai.g_02106	Prbf.g_01180
OG0001552	Syai.g_01018	Prbf.g_00250
OG0001557	Syai.g_01291	Prbf.g_01304
OG0001559	Syai.g_02546	Prbf.g_01438
OG0001560	Syai.g_02535	Prbf.g_01427
OG0001561	Syai.g_01427	Prbf.g_01071
OG0001562	Syai.g_01441	Prbf.g_01084
OG0001563	Syai.g_00403	Prbf.g_00559
OG0001564	Syai.g_02869	Prbf.g_01382
OG0001572	Syai.g_00564	Prbf.g_00338
OG0001574	Syai.g_00747	Prbf.g_01842
OG0001575	Syai.g_00752	Prbf.g_01847
OG0001576	Syai.g_00817	Prbf.g_00012
OG0001577	Syai.g_02148	Prbf.g_00913
OG0001579	Syai.g_00447	Prbf.g_01668
OG0001580	Syai.g_02758	Prbf.g_01370
OG0001588	Syai.g_00170	Prbf.g_01709
OG0001589	Syai.g_02263	Prbf.g_00648
OG0001591	Syai.g_01244	Prbf.g_01291
OG0001592	Syai.g_02760	Prbf.g_01369
OG0001614	Syai.g_00119	Prbf.g_00502
OG0001616	Syai.g_01751	Prbf.g_00941
OG0001617	Syai.g_01985	Prbf.g_01266
OG0001619	Syai.g_01519	Prbf.g_01128
OG0001620	Syai.g_00499	Prbf.g_01687
OG0001621	Syai.g_00297	Prbf.g_01592
OG0001622	Syai.g_02907	Prbf.g_00409
OG0001638	Syai.g_02390	Prbf.g_00682
OG0001639	Syai.g_02297	Prbf.g_00206
OG0001640	Syai.g_02022	Prbf.g_01158
OG0001641	Syai.g_01457	Prbf.g_01096
OG0001642	Syai.g_02085	Prbf.g_01191
OG0001643	Syai.g_01109	Prbf.g_00987
OG0001644	Syai.g_01406	Prbf.g_01042
OG0001654	Syai.g_02295	Prbf.g_00204
OG0001656	Syai.g_00445	Prbf.g_01667
OG0001657	Syai.g_02619	Prbf.g_01489
OG0001658	Syai.g_02775	Prbf.g_01365
OG0001659	Syai.g_01759	Prbf.g_00821
OG0001676	Syai.g_00444	Prbf.g_01669
OG0001678	Syai.g_00322	Prbf.g_00626
OG0001679	Syai.g_00756	Prbf.g_01674
OG0001691	Syai.g_01064	Prbf.g_01156
OG0001717	Syai.g_02632	Prbf.g_00323
OG0001733	Syai.g_01247	Prbf.g_00709
OG0001747	Syai.g_02600	Prbf.g_01710
OG0001758	Syai.g_01708	Prbf.g_00715
OG0001769	Syai.g_01123	Prbf.g_00866
OG0001771	Syai.g_01697, Syai.g_01134	Prbf.g_00766
OG0001807	Syai.g_00177	Prbf.g_01381
OG0001842	Syai.g_02289	Prbf.g_00294
OG0001875	Syai.g_01707	Prbf.g_00716
OG0001876	Syai.g_01706	Prbf.g_00717
OG0001916	Syai.g_00655	Prbf.g_01779
OG0001917	Syai.g_01432	Prbf.g_01076
OG0001930	Syai.g_02290	Prbf.g_00293
OG0001931	Syai.g_02291	Prbf.g_00292
OG0001965	Syai.g_01131	Prbf.g_00759
OG0001996	Syai.g_00036	Prbf.g_01351
OG0002106	Syai.g_00555	Prbf.g_00054
OG0002177	Syai.g_01182	Prbf.g_01918
OG0002293	Syai.g_00879	Prbf.g_00333
OG0002348	Syai.g_01637	Prbf.g_00827
OG0002384	Syai.g_00598	Prbf.g_00722
OG0002389	Syai.g_00424	Prbf.g_00539
OG0002436	Syai.g_00606	Prbf.g_00763
OG0002487	Syai.g_01842	Prbf.g_00043
OG0002518	Syai.g_01532, Syai.g_01662	Prbf.g_01937
OG0002663	Syai.g_02098	Prbf.g_00714
OG0002927	Syai.g_00581	Prbf.g_01149
