Orthogroup	Syat	Syae
OG0001190	Syat.g_02692	Syae.g_01567
OG0001191	Syat.g_02675	Syae.g_01580
OG0001192	Syat.g_02663	Syae.g_01587
OG0001193	Syat.g_02513	Syae.g_01617
OG0001194	Syat.g_02515	Syae.g_01625
OG0001195	Syat.g_02516	Syae.g_01626
OG0001196	Syat.g_02398	Syae.g_01695
OG0001197	Syat.g_02396	Syae.g_01697
OG0001199	Syat.g_01475	Syae.g_01291
OG0001200	Syat.g_01477	Syae.g_01293
OG0001201	Syat.g_01572	Syae.g_01364
OG0001202	Syat.g_02812	Syae.g_01494
OG0001203	Syat.g_01447	Syae.g_02240
OG0001204	Syat.g_01867	Syae.g_02022
OG0001205	Syat.g_01287	Syae.g_00984
OG0001206	Syat.g_03268	Syae.g_02502
OG0001207	Syat.g_03162	Syae.g_02300
OG0001208	Syat.g_03172	Syae.g_02311
OG0001209	Syat.g_03273	Syae.g_02377
OG0001210	Syat.g_00103	Syae.g_02387
OG0001211	Syat.g_00078	Syae.g_02403
OG0001213	Syat.g_03289	Syae.g_00062
OG0001214	Syat.g_00128	Syae.g_00076
OG0001216	Syat.g_00660	Syae.g_00470
OG0001217	Syat.g_02587	Syae.g_00151
OG0001218	Syat.g_01356	Syae.g_02605
OG0001219	Syat.g_00629	Syae.g_00312
OG0001220	Syat.g_01534	Syae.g_00880
OG0001222	Syat.g_00597	Syae.g_00347
OG0001223	Syat.g_00544	Syae.g_00392
OG0001224	Syat.g_00804	Syae.g_00797
OG0001225	Syat.g_00806	Syae.g_00795
OG0001226	Syat.g_01485	Syae.g_00135
OG0001228	Syat.g_00938	Syae.g_01004
OG0001229	Syat.g_00981	Syae.g_00771
OG0001230	Syat.g_01235	Syae.g_02662
OG0001231	Syat.g_02327	Syae.g_01729
OG0001232	Syat.g_03041	Syae.g_01197
OG0001233	Syat.g_03012	Syae.g_01038
OG0001234	Syat.g_02092	Syae.g_02050
OG0001235	Syat.g_01838	Syae.g_02066
OG0001236	Syat.g_02156	Syae.g_01867
OG0001237	Syat.g_02161	Syae.g_01860
OG0001238	Syat.g_02673	Syae.g_01582
OG0001239	Syat.g_01472	Syae.g_01288
OG0001240	Syat.g_01554	Syae.g_01347
OG0001241	Syat.g_01564	Syae.g_01357
OG0001242	Syat.g_02936	Syae.g_01387
OG0001243	Syat.g_02928	Syae.g_01395
OG0001244	Syat.g_02901	Syae.g_01425
OG0001245	Syat.g_00212	Syae.g_00149
OG0001246	Syat.g_03209	Syae.g_02337
OG0001247	Syat.g_01019	Syae.g_00482
OG0001248	Syat.g_03159	Syae.g_00485
OG0001249	Syat.g_01620	Syae.g_02186
OG0001250	Syat.g_00739	Syae.g_00841
OG0001251	Syat.g_00963, Syat.g_00621	Syae.g_01632
OG0001252	Syat.g_00787	Syae.g_00804
OG0001255	Syat.g_00843	Syae.g_00667
OG0001256	Syat.g_03111	Syae.g_01149
OG0001257	Syat.g_01716, Syat.g_00346, Syat.g_00438, Syat.g_00729, Syat.g_00918	Syae.g_00295
OG0001258	Syat.g_03119	Syae.g_01159
OG0001259	Syat.g_03014	Syae.g_01036
OG0001261	Syat.g_01791	Syae.g_02115
OG0001262	Syat.g_02285	Syae.g_01769
OG0001263	Syat.g_02926	Syae.g_01399
OG0001265	Syat.g_02938	Syae.g_01385
OG0001266	Syat.g_02808	Syae.g_01498
OG0001267	Syat.g_02060	Syae.g_01969
OG0001268	Syat.g_01608	Syae.g_02198
OG0001269	Syat.g_02369	Syae.g_00225
OG0001270	Syat.g_02968	Syae.g_00997
OG0001271	Syat.g_01374	Syae.g_02527
OG0001272	Syat.g_03176	Syae.g_02315
OG0001274	Syat.g_02727	Syae.g_01535
OG0001275	Syat.g_00529	Syae.g_00407
OG0001276	Syat.g_00705	Syae.g_00423
OG0001277	Syat.g_03312	Syae.g_01677
OG0001278	Syat.g_00895	Syae.g_00697
OG0001279	Syat.g_01252	Syae.g_00007
OG0001281	Syat.g_01159	Syae.g_00969
OG0001282	Syat.g_02780	Syae.g_02298
OG0001283	Syat.g_02403	Syae.g_01688
OG0001287	Syat.g_02208	Syae.g_01827
OG0001288	Syat.g_02225	Syae.g_01815
OG0001289	Syat.g_01527	Syae.g_01330
OG0001290	Syat.g_01563	Syae.g_01356
OG0001291	Syat.g_02916	Syae.g_01409
OG0001292	Syat.g_01873	Syae.g_02017
OG0001293	Syat.g_01995	Syae.g_01996
OG0001294	Syat.g_00409	Syae.g_00593
OG0001295	Syat.g_00945	Syae.g_02389
OG0001296	Syat.g_03217	Syae.g_02343
OG0001297	Syat.g_03221	Syae.g_02347
OG0001298	Syat.g_00043	Syae.g_02439
OG0001299	Syat.g_00401	Syae.g_00599
OG0001300	Syat.g_01025	Syae.g_00766
OG0001303	Syat.g_00628	Syae.g_00314
OG0001304	Syat.g_00690	Syae.g_00436
OG0001305	Syat.g_00813	Syae.g_00786
OG0001306	Syat.g_03234	Syae.g_00943
OG0001307	Syat.g_02082	Syae.g_02059
OG0001310	Syat.g_03066	Syae.g_01178
OG0001311	Syat.g_00703	Syae.g_00425
OG0001312	Syat.g_00615	Syae.g_00326
OG0001314	Syat.g_00839, Syat.g_00137	Syae.g_00097
OG0001315	Syat.g_01634	Syae.g_02145
OG0001317	Syat.g_01451	Syae.g_02235
OG0001318	Syat.g_01888	Syae.g_02004
OG0001319	Syat.g_02048	Syae.g_01980
OG0001323	Syat.g_01111	Syae.g_02355
OG0001325	Syat.g_00664	Syae.g_00465
OG0001326	Syat.g_02525	Syae.g_01641
OG0001327	Syat.g_00414	Syae.g_00586
OG0001331	Syat.g_01301	Syae.g_02293
OG0001333	Syat.g_03018	Syae.g_01032
OG0001336	Syat.g_02402	Syae.g_01689
OG0001345	Syat.g_00290	Syae.g_00886
OG0001347	Syat.g_02666	Syae.g_01907
OG0001347	Syat.g_01136	Syae.g_01237
OG0001348	Syat.g_03316	Syae.g_00821
OG0001349	Syat.g_01220	Syae.g_01228, Syae.g_01245
OG0001351	Syat.g_01318	Syae.g_02492
OG0001353	Syat.g_00717	Syae.g_00831
OG0001354	Syat.g_00558	Syae.g_00379
OG0001355	Syat.g_02589	Syae.g_00120
OG0001356	Syat.g_01428	Syae.g_00820
OG0001358	Syat.g_03319	Syae.g_00046
OG0001360	Syat.g_00256	Syae.g_00883
OG0001361	Syat.g_00293	Syae.g_00889
OG0001364	Syat.g_02143	Syae.g_01883
OG0001366	Syat.g_03047	Syae.g_01189
OG0001373	Syat.g_02524	Syae.g_01640
OG0001374	Syat.g_02541	Syae.g_01648
OG0001376	Syat.g_00841	Syae.g_01589
OG0001377	Syat.g_00842	Syae.g_01588
OG0001378	Syat.g_02967	Syae.g_00998
OG0001379	Syat.g_01147	Syae.g_00952
OG0001382	Syat.g_00101	Syae.g_02490
OG0001385	Syat.g_02521	Syae.g_01637
OG0001386	Syat.g_02522	Syae.g_01638
OG0001387	Syat.g_02523	Syae.g_01639
OG0001388	Syat.g_02526	Syae.g_01642
OG0001389	Syat.g_02531	Syae.g_01643
OG0001390	Syat.g_02532	Syae.g_01644
OG0001391	Syat.g_02533	Syae.g_01645
OG0001392	Syat.g_02539	Syae.g_01646
OG0001393	Syat.g_02540	Syae.g_01647
OG0001394	Syat.g_00450	Syae.g_00553
OG0001396	Syat.g_01137	Syae.g_01238
OG0001396	Syat.g_02665	Syae.g_01908
OG0001401	Syat.g_00721	Syae.g_00835
OG0001402	Syat.g_03314	Syae.g_00051
OG0001406	Syat.g_00840	Syae.g_01590
OG0001408	Syat.g_00211	Syae.g_00712
OG0001412	Syat.g_01135	Syae.g_01240
OG0001412	Syat.g_02667	Syae.g_01906
OG0001413	Syat.g_02775, Syat.g_00853	Syae.g_00123
OG0001416	Syat.g_02491	Syae.g_00966
OG0001417	Syat.g_01705	Syae.g_00378
OG0001420	Syat.g_01099	Syae.g_00727, Syae.g_02365
OG0001421	Syat.g_03056	Syae.g_00241
OG0001429	Syat.g_00627	Syae.g_00315
OG0001430	Syat.g_03343	Syae.g_01560
OG0001432	Syat.g_00846	Syae.g_00742
OG0001433	Syat.g_01429	Syae.g_00819
OG0001434	Syat.g_00455	Syae.g_00548
OG0001435	Syat.g_00422	Syae.g_00579
OG0001438	Syat.g_02076	Syae.g_01954
OG0001439	Syat.g_02105	Syae.g_01929
OG0001443	Syat.g_02649	Syae.g_01594
OG0001444	Syat.g_01550	Syae.g_01342
OG0001449	Syat.g_00800	Syae.g_02253
OG0001452	Syat.g_01881	Syae.g_02009
OG0001453	Syat.g_00538	Syae.g_00399
OG0001454	Syat.g_00189	Syae.g_00131
OG0001456	Syat.g_02545	Syae.g_01650
OG0001457	Syat.g_02546	Syae.g_01651
OG0001458	Syat.g_02547	Syae.g_01652
OG0001459	Syat.g_03357, Syat.g_03358	Syae.g_00621
OG0001460	Syat.g_01430	Syae.g_00818
OG0001461	Syat.g_01945	Syae.g_00063
OG0001462	Syat.g_02301	Syae.g_01754
OG0001470	Syat.g_02252	Syae.g_01006
OG0001473	Syat.g_00190	Syae.g_00107
OG0001474	Syat.g_01607	Syae.g_02199
OG0001475	Syat.g_01116	Syae.g_01008
OG0001476	Syat.g_02579, Syat.g_01012	Syae.g_00908
OG0001477	Syat.g_00321, Syat.g_00322, Syat.g_00318	Syae.g_00776
OG0001478	Syat.g_01385	Syae.g_02512
OG0001478	Syat.g_01294	Syae.g_02519
OG0001479	Syat.g_01610	Syae.g_02196
OG0001482	Syat.g_00549	Syae.g_00388
OG0001484	Syat.g_02443	Syae.g_01649
OG0001487	Syat.g_01355	Syae.g_02606
OG0001488	Syat.g_00301	Syae.g_00898
OG0001489	Syat.g_01645	Syae.g_02139
OG0001492	Syat.g_00898	Syae.g_00694
OG0001493	Syat.g_00890	Syae.g_00702
OG0001495	Syat.g_01833	Syae.g_02072
OG0001496	Syat.g_00316	Syae.g_00774
OG0001497	Syat.g_00317	Syae.g_00775
OG0001498	Syat.g_02954	Syae.g_02220
OG0001502	Syat.g_00757	Syae.g_00874
OG0001504	Syat.g_03356	Syae.g_00622
OG0001505	Syat.g_01215	Syae.g_01204
OG0001507	Syat.g_03261	Syae.g_00192
OG0001508	Syat.g_02258	Syae.g_01005
OG0001509	Syat.g_01140	Syae.g_01242
OG0001509	Syat.g_01296	Syae.g_01909
OG0001510	Syat.g_02214	Syae.g_01823
OG0001511	Syat.g_01580	Syae.g_01372
OG0001512	Syat.g_01445	Syae.g_02241
OG0001513	Syat.g_01083	Syae.g_01861
OG0001514	Syat.g_00315	Syae.g_00773
OG0001515	Syat.g_00927	Syae.g_00762
OG0001516	Syat.g_00398	Syae.g_00602
OG0001517	Syat.g_01613	Syae.g_02193
OG0001518	Syat.g_02671	Syae.g_01584
OG0001519	Syat.g_02646	Syae.g_01596
OG0001520	Syat.g_00852	Syae.g_02425
OG0001527	Syat.g_00064	Syae.g_02417
OG0001528	Syat.g_01115	Syae.g_01007
OG0001529	Syat.g_02294	Syae.g_01760
OG0001530	Syat.g_01578	Syae.g_01370
OG0001531	Syat.g_01444	Syae.g_02242
OG0001532	Syat.g_00213	Syae.g_00655
OG0001533	Syat.g_02786	Syae.g_02499
OG0001534	Syat.g_00689	Syae.g_00437
OG0001535	Syat.g_00707	Syae.g_00421
OG0001536	Syat.g_00589	Syae.g_00355
OG0001537	Syat.g_00441	Syae.g_00558
OG0001538	Syat.g_00484	Syae.g_00516
OG0001539	Syat.g_00417	Syae.g_00584
OG0001540	Syat.g_02924	Syae.g_01401
OG0001541	Syat.g_02847	Syae.g_01465
OG0001542	Syat.g_02837	Syae.g_01474
OG0001543	Syat.g_03229	Syae.g_01516
OG0001544	Syat.g_02647	Syae.g_01595
OG0001545	Syat.g_02444, Syat.g_02433	Syae.g_01676
OG0001547	Syat.g_00645	Syae.g_00293
OG0001549	Syat.g_00799	Syae.g_00882
OG0001554	Syat.g_01005	Syae.g_01565
OG0001556	Syat.g_01046, Syat.g_03334, Syat.g_03147	Syae.g_00648
OG0001557	Syat.g_00451	Syae.g_00552
OG0001558	Syat.g_02323	Syae.g_01732
OG0001559	Syat.g_01577	Syae.g_01369
OG0001560	Syat.g_01562	Syae.g_01355
OG0001561	Syat.g_00701	Syae.g_00427
OG0001562	Syat.g_00523	Syae.g_00413
OG0001563	Syat.g_01662	Syae.g_02124
OG0001567	Syat.g_00651	Syae.g_00291
OG0001568	Syat.g_00643	Syae.g_00297
OG0001570	Syat.g_03269	Syae.g_00278
OG0001574	Syat.g_00066	Syae.g_02415
OG0001575	Syat.g_00061	Syae.g_02420
OG0001576	Syat.g_01169	Syae.g_02478
OG0001577	Syat.g_03255	Syae.g_00925
OG0001580	Syat.g_02701	Syae.g_01556
OG0001588	Syat.g_03195	Syae.g_01880
OG0001590	Syat.g_00112	Syae.g_00068
OG0001592	Syat.g_02699	Syae.g_01557
OG0001594	Syat.g_01365	Syae.g_01574, Syae.g_02685, Syae.g_02067, Syae.g_01107, Syae.g_01546
OG0001614	Syat.g_02197	Syae.g_01837
OG0001615	Syat.g_00091	Syae.g_00854
OG0001616	Syat.g_00249	Syae.g_00642
OG0001617	Syat.g_03212, Syat.g_03299	Syae.g_00769
OG0001618	Syat.g_00670, Syat.g_02510	Syae.g_00459
OG0001619	Syat.g_00600	Syae.g_00344
OG0001620	Syat.g_01601	Syae.g_02205
OG0001621	Syat.g_01883	Syae.g_02008
OG0001622	Syat.g_02404	Syae.g_01687
OG0001623	Syat.g_01666	Syae.g_02179
OG0001624	Syat.g_00188	Syae.g_01601
OG0001625	Syat.g_01938	Syae.g_02002
OG0001634	Syat.g_00404	Syae.g_00596
OG0001635	Syat.g_02229, Syat.g_01993	Syae.g_01811
OG0001636	Syat.g_02302	Syae.g_01753
OG0001637	Syat.g_02788	Syae.g_00477, Syae.g_01051
OG0001638	Syat.g_03143	Syae.g_01175
OG0001639	Syat.g_02981	Syae.g_01082
OG0001640	Syat.g_00792	Syae.g_00809
OG0001641	Syat.g_00540	Syae.g_00397
OG0001642	Syat.g_00676	Syae.g_00878
OG0001643	Syat.g_00131	Syae.g_00079
OG0001644	Syat.g_00844	Syae.g_00452
OG0001645	Syat.g_01719	Syae.g_00298, Syae.g_00665
OG0001647	Syat.g_02051	Syae.g_01978
OG0001652	Syat.g_02326	Syae.g_01730
OG0001653	Syat.g_01553	Syae.g_01345
OG0001654	Syat.g_02983	Syae.g_01080
OG0001657	Syat.g_02887	Syae.g_01439
OG0001659	Syat.g_00219	Syae.g_00650
OG0001660	Syat.g_01585, Syat.g_02948	Syae.g_01376, Syae.g_02215
OG0001666	Syat.g_03349	Syae.g_00214
OG0001671	Syat.g_02742	Syae.g_01521
OG0001672	Syat.g_01483	Syae.g_01318, Syae.g_01299
OG0001673	Syat.g_01454	Syae.g_02233
OG0001675	Syat.g_00525	Syae.g_00411
OG0001677	Syat.g_01631	Syae.g_02148, Syae.g_00653
OG0001678	Syat.g_01859	Syae.g_02035
OG0001679	Syat.g_02946	Syae.g_02424
OG0001680	Syat.g_03064	Syae.g_01180
OG0001682	Syat.g_00668	Syae.g_00130, Syae.g_00461
OG0001692	Syat.g_01231	Syae.g_02657
OG0001694	Syat.g_02062	Syae.g_01967
OG0001695	Syat.g_02434	Syae.g_01670
OG0001700	Syat.g_01074	Syae.g_00290
OG0001702	Syat.g_01533	Syae.g_01335
OG0001703	Syat.g_03164	Syae.g_02301
OG0001715	Syat.g_01717	Syae.g_00148
OG0001716	Syat.g_02002	Syae.g_00875
OG0001717	Syat.g_02860	Syae.g_01451
OG0001729	Syat.g_01440	Syae.g_02247
OG0001730	Syat.g_01676	Syae.g_02260
OG0001731	Syat.g_03081	Syae.g_01117
OG0001732	Syat.g_02387, Syat.g_00911	Syae.g_00678
OG0001733	Syat.g_01048	Syae.g_00589
OG0001734	Syat.g_00513, Syat.g_01308	Syae.g_00876
OG0001735	Syat.g_00345	Syae.g_00611
OG0001736	Syat.g_01254	Syae.g_01903
OG0001737	Syat.g_02084	Syae.g_01948
OG0001738	Syat.g_02127	Syae.g_01915
OG0001739	Syat.g_02435, Syat.g_02445	Syae.g_01668
OG0001748	Syat.g_02740	Syae.g_01523
OG0001750	Syat.g_01551	Syae.g_01343
OG0001751	Syat.g_01455	Syae.g_02232
OG0001752	Syat.g_02991	Syae.g_01060
OG0001753	Syat.g_01542, Syat.g_01710	Syae.g_01054
OG0001754	Syat.g_02790	Syae.g_01053
OG0001755	Syat.g_03226	Syae.g_02352
OG0001756	Syat.g_01277, Syat.g_00731	Syae.g_01593
OG0001760	Syat.g_02005, Syat.g_00880	Syae.g_00223
OG0001761	Syat.g_00819	Syae.g_00026
OG0001762	Syat.g_00531	Syae.g_00404
OG0001763	Syat.g_00545	Syae.g_00391
OG0001764	Syat.g_00639	Syae.g_00301
OG0001766	Syat.g_02711	Syae.g_01938
OG0001767	Syat.g_01208, Syat.g_01199, Syat.g_02418, Syat.g_02419, Syat.g_02371	Syae.g_01890
OG0001768	Syat.g_02831	Syae.g_01482
OG0001769	Syat.g_00373	Syae.g_00093
OG0001771	Syat.g_01094	Syae.g_00183
OG0001783	Syat.g_02203	Syae.g_01832
OG0001784	Syat.g_01536	Syae.g_01338
OG0001786	Syat.g_03099	Syae.g_01134
OG0001787	Syat.g_01076	Syae.g_02373
OG0001788	Syat.g_03272	Syae.g_02376
OG0001789	Syat.g_01152	Syae.g_00960
OG0001790	Syat.g_03249	Syae.g_00936
OG0001792	Syat.g_00905	Syae.g_00685
OG0001796	Syat.g_00716	Syae.g_00415
OG0001797	Syat.g_00605, Syat.g_01062	Syae.g_00335
OG0001798	Syat.g_03310	Syae.g_00054
OG0001799	Syat.g_00376	Syae.g_00090
OG0001800	Syat.g_01091, Syat.g_01660	Syae.g_00006
OG0001801	Syat.g_01240	Syae.g_02679
OG0001803	Syat.g_01291	Syae.g_00988
OG0001804	Syat.g_02955	Syae.g_02221
OG0001805	Syat.g_02770, Syat.g_01090	Syae.g_02013
OG0001806	Syat.g_02050, Syat.g_02049	Syae.g_01979
OG0001807	Syat.g_02090	Syae.g_01887
OG0001808	Syat.g_02145	Syae.g_01877
OG0001811	Syat.g_02839	Syae.g_01472
OG0001812	Syat.g_02698	Syae.g_01558
OG0001813	Syat.g_02490	Syae.g_01605
OG0001814	Syat.g_02395	Syae.g_01698
OG0001815	Syat.g_01886, Syat.g_00954	Syae.g_01707
OG0001816	Syat.g_00413	Syae.g_00587
OG0001837	Syat.g_02741	Syae.g_01522
OG0001839	Syat.g_02305	Syae.g_01749
OG0001840	Syat.g_02288	Syae.g_01766
OG0001841	Syat.g_02280	Syae.g_01773
OG0001842	Syat.g_02421	Syae.g_01072
OG0001843	Syat.g_02196	Syae.g_01838
OG0001844	Syat.g_02195	Syae.g_01839
OG0001845	Syat.g_02193	Syae.g_01840
OG0001846	Syat.g_03123, Syat.g_02935	Syae.g_01388
OG0001847	Syat.g_02937	Syae.g_01386
OG0001848	Syat.g_02941	Syae.g_01382
OG0001849	Syat.g_01526	Syae.g_01329
OG0001850	Syat.g_01486	Syae.g_01320
OG0001851	Syat.g_01479	Syae.g_01295
OG0001852	Syat.g_01478	Syae.g_01294
OG0001853	Syat.g_01471	Syae.g_01287
OG0001854	Syat.g_01449	Syae.g_02237
OG0001855	Syat.g_01363, Syat.g_01273	Syae.g_02666
OG0001856	Syat.g_03103	Syae.g_01141
OG0001857	Syat.g_03100	Syae.g_01138
OG0001858	Syat.g_03076	Syae.g_01110
OG0001859	Syat.g_01305	Syae.g_02289
OG0001860	Syat.g_03166	Syae.g_02303
OG0001861	Syat.g_03177	Syae.g_02316
OG0001862	Syat.g_03190	Syae.g_02327
OG0001863	Syat.g_03203	Syae.g_02332
OG0001864	Syat.g_03282	Syae.g_02385
OG0001866	Syat.g_00002	Syae.g_02474
OG0001867	Syat.g_03410	Syae.g_00024
OG0001868	Syat.g_01156	Syae.g_00965
OG0001869	Syat.g_03254	Syae.g_00926
OG0001870	Syat.g_03264	Syae.g_00918
OG0001871	Syat.g_00312	Syae.g_00913
OG0001872	Syat.g_00899	Syae.g_00693
OG0001873	Syat.g_00228	Syae.g_00643
OG0001874	Syat.g_00251	Syae.g_00640
OG0001877	Syat.g_00926	Syae.g_00763
OG0001878	Syat.g_00528	Syae.g_00408
OG0001879	Syat.g_00533	Syae.g_00402
OG0001880	Syat.g_00574	Syae.g_00364
OG0001881	Syat.g_00575	Syae.g_00363
OG0001882	Syat.g_00602	Syae.g_00338
OG0001883	Syat.g_00608	Syae.g_00333
OG0001884	Syat.g_00617	Syae.g_00324
OG0001885	Syat.g_00632	Syae.g_00309
OG0001886	Syat.g_00638	Syae.g_00302
OG0001888	Syat.g_00456	Syae.g_00546
OG0001889	Syat.g_00498	Syae.g_00505
OG0001890	Syat.g_00748	Syae.g_00848
OG0001891	Syat.g_00756	Syae.g_00852
OG0001892	Syat.g_00982	Syae.g_00881
OG0001893	Syat.g_03309	Syae.g_00055
OG0001894	Syat.g_00116	Syae.g_00073
OG0001895	Syat.g_01244	Syae.g_02684
OG0001896	Syat.g_02964	Syae.g_01001
OG0001897	Syat.g_01604	Syae.g_02202
OG0001898	Syat.g_01622	Syae.g_02185
OG0001899	Syat.g_01793	Syae.g_02113
OG0001900	Syat.g_01997	Syae.g_01994
OG0001901	Syat.g_01998	Syae.g_01993
OG0001902	Syat.g_02068	Syae.g_01962
OG0001903	Syat.g_02077	Syae.g_01953
OG0001904	Syat.g_02141	Syae.g_01885
OG0001905	Syat.g_02147	Syae.g_01875
OG0001906	Syat.g_02923	Syae.g_01402
OG0001908	Syat.g_02845	Syae.g_01467
OG0001909	Syat.g_02833	Syae.g_01480
OG0001910	Syat.g_02736	Syae.g_01527
OG0001912	Syat.g_02679	Syae.g_01576
OG0001913	Syat.g_02677	Syae.g_01578
OG0001914	Syat.g_03287	Syae.g_00633
OG0001915	Syat.g_02389	Syae.g_01704
OG0001924	Syat.g_02767	Syae.g_00038
OG0001925	Syat.g_02766	Syae.g_00037
OG0001926	Syat.g_02765	Syae.g_00036
OG0001927	Syat.g_02764	Syae.g_00035
OG0001929	Syat.g_02273	Syae.g_01780
OG0001930	Syat.g_02422	Syae.g_01073
OG0001931	Syat.g_02424	Syae.g_01074
OG0001932	Syat.g_02198	Syae.g_01836
OG0001933	Syat.g_01573	Syae.g_01366
OG0001934	Syat.g_01559	Syae.g_01351
OG0001935	Syat.g_01476	Syae.g_01292
OG0001936	Syat.g_00178	Syae.g_00129
OG0001938	Syat.g_03168	Syae.g_02305
OG0001940	Syat.g_00044	Syae.g_02438
OG0001941	Syat.g_01160	Syae.g_00970
OG0001943	Syat.g_00405	Syae.g_00247
OG0001944	Syat.g_01250	Syae.g_00282
OG0001946	Syat.g_00972	Syae.g_00764
OG0001947	Syat.g_02750	Syae.g_00811
OG0001948	Syat.g_00543	Syae.g_00393
OG0001949	Syat.g_00563	Syae.g_00373
OG0001950	Syat.g_00565	Syae.g_00371
OG0001951	Syat.g_00576	Syae.g_00362
OG0001952	Syat.g_00603	Syae.g_00337
OG0001953	Syat.g_00604	Syae.g_00336
OG0001957	Syat.g_03304	Syae.g_00060
OG0001958	Syat.g_00343	Syae.g_00609
OG0001961	Syat.g_01376	Syae.g_02525
OG0001964	Syat.g_01846	Syae.g_02048
OG0001966	Syat.g_01940	Syae.g_02000
OG0001967	Syat.g_01942	Syae.g_01998
OG0001968	Syat.g_01943	Syae.g_01997
OG0001969	Syat.g_02102	Syae.g_01932
OG0001970	Syat.g_02921	Syae.g_01404
OG0001971	Syat.g_02835	Syae.g_01478
OG0001972	Syat.g_02723	Syae.g_01540
OG0001975	Syat.g_03286	Syae.g_00634
OG0001976	Syat.g_03288	Syae.g_00632
OG0001978	Syat.g_01141	Syae.g_01797
OG0001979	Syat.g_03155	Syae.g_00760
OG0001980	Syat.g_00836	Syae.g_02181
OG0001991	Syat.g_01679	Syae.g_00567
OG0001993	Syat.g_02769	Syae.g_00040
OG0001995	Syat.g_02221	Syae.g_00747
OG0001996	Syat.g_02309	Syae.g_01746
OG0001997	Syat.g_01549	Syae.g_01341
OG0001999	Syat.g_03020	Syae.g_01029
OG0002000	Syat.g_01112	Syae.g_02353
OG0002002	Syat.g_00900	Syae.g_00692
OG0002005	Syat.g_01992, Syat.g_02596	Syae.g_02480
OG0002006	Syat.g_02751	Syae.g_00812
OG0002007	Syat.g_00984	Syae.g_00813
OG0002008	Syat.g_03284	Syae.g_00406
OG0002009	Syat.g_00446	Syae.g_00556
OG0002010	Syat.g_01337	Syae.g_02622
OG0002011	Syat.g_00868, Syat.g_01912	Syae.g_00292
OG0002016	Syat.g_02743	Syae.g_01520
OG0002019	Syat.g_02199	Syae.g_00294
OG0002020	Syat.g_02597	Syae.g_01666
OG0002021	Syat.g_02450	Syae.g_01664
OG0002022	Syat.g_02448	Syae.g_01662
OG0002023	Syat.g_02447	Syae.g_01661
OG0002024	Syat.g_02554	Syae.g_01655
OG0002025	Syat.g_02463	Syae.g_01084
OG0002037	Syat.g_01293	Syae.g_02307
OG0002038	Syat.g_01251	Syae.g_00912
OG0002040	Syat.g_02427	Syae.g_00897
OG0002041	Syat.g_00547	Syae.g_00389
OG0002042	Syat.g_00569	Syae.g_00367
OG0002043	Syat.g_00625	Syae.g_00316
OG0002045	Syat.g_01381	Syae.g_02521
OG0002046	Syat.g_01404, Syat.g_01397	Syae.g_02517
OG0002049	Syat.g_01840	Syae.g_02064
OG0002050	Syat.g_02040	Syae.g_01988
OG0002051	Syat.g_02848	Syae.g_01464
OG0002054	Syat.g_02555	Syae.g_01654
OG0002055	Syat.g_02428	Syae.g_01657
OG0002056	Syat.g_02078	Syae.g_01952
OG0002107	Syat.g_02014, Syat.g_03230, Syat.g_00994	Syae.g_00156
OG0002114	Syat.g_01366	Syae.g_02675, Syae.g_02668
OG0002116	Syat.g_03094	Syae.g_01129
OG0002119	Syat.g_02752	Syae.g_01515
OG0002120	Syat.g_02459	Syae.g_00270
OG0002123	Syat.g_00662	Syae.g_00467
OG0002129	Syat.g_01280	Syae.g_02639
OG0002131	Syat.g_02451	Syae.g_01665
OG0002132	Syat.g_02553	Syae.g_01658
OG0002134	Syat.g_02186	Syae.g_01846
OG0002135	Syat.g_03043	Syae.g_01193
OG0002136	Syat.g_03044	Syae.g_01192
OG0002137	Syat.g_02021	Syae.g_01096
OG0002138	Syat.g_02879, Syat.g_02880, Syat.g_00820	Syae.g_00758
OG0002139	Syat.g_00884	Syae.g_00707
OG0002142	Syat.g_01239	Syae.g_02678
OG0002143	Syat.g_00973	Syae.g_02224
OG0002144	Syat.g_03389	Syae.g_02070
OG0002154	Syat.g_00084	Syae.g_01420
OG0002160	Syat.g_02996	Syae.g_00749
OG0002161	Syat.g_01272, Syat.g_02653	Syae.g_01545
OG0002163	Syat.g_02644	Syae.g_01592
OG0002166	Syat.g_03397	Syae.g_00754
OG0002170	Syat.g_01618	Syae.g_02188
OG0002172	Syat.g_02739	Syae.g_01524
OG0002173	Syat.g_02754	Syae.g_01511
OG0002174	Syat.g_02511	Syae.g_01615
OG0002179	Syat.g_02153	Syae.g_01872
OG0002180	Syat.g_02069	Syae.g_01961
OG0002181	Syat.g_02001	Syae.g_01991
OG0002182	Syat.g_03097	Syae.g_02010
OG0002183	Syat.g_01529	Syae.g_01331
OG0002184	Syat.g_01525	Syae.g_01328
OG0002185	Syat.g_01487	Syae.g_01321
OG0002186	Syat.g_03045	Syae.g_01191
OG0002187	Syat.g_03046	Syae.g_01190
OG0002188	Syat.g_03118	Syae.g_01158
OG0002189	Syat.g_03117	Syae.g_01157
OG0002190	Syat.g_03080	Syae.g_01116
OG0002191	Syat.g_02668, Syat.g_01001	Syae.g_00999
OG0002194	Syat.g_00889	Syae.g_00703
OG0002195	Syat.g_00434	Syae.g_00570
OG0002196	Syat.g_00464	Syae.g_00535
