Orthogroup	Syat	Syap
OG0001377	Syat.g_00842	Syap.g_01992
OG0001378	Syat.g_02967	Syap.g_02055
OG0001379	Syat.g_01147	Syap.g_01474
OG0001382	Syat.g_00101	Syap.g_00677
OG0001383	Syat.g_01092	Syap.g_02665
OG0001385	Syat.g_02521	Syap.g_02650
OG0001386	Syat.g_02522	Syap.g_02649
OG0001387	Syat.g_02523	Syap.g_02648
OG0001388	Syat.g_02526	Syap.g_02645
OG0001389	Syat.g_02531	Syap.g_02644
OG0001390	Syat.g_02532	Syap.g_02643
OG0001391	Syat.g_02533	Syap.g_01833
OG0001392	Syat.g_02539	Syap.g_01832
OG0001393	Syat.g_02540	Syap.g_01831
OG0001394	Syat.g_00450	Syap.g_00159
OG0001396	Syat.g_02665	Syap.g_02537
OG0001401	Syat.g_00721	Syap.g_01844
OG0001406	Syat.g_00840	Syap.g_01989
OG0001408	Syat.g_00211	Syap.g_01862
OG0001412	Syat.g_01135, Syat.g_00584, Syat.g_02667	Syap.g_02535
OG0001415	Syat.g_00017	Syap.g_00447, Syap.g_00446
OG0001418	Syat.g_03267	Syap.g_00221
OG0001420	Syat.g_01099	Syap.g_02736
OG0001432	Syat.g_00846	Syap.g_01967
OG0001433	Syat.g_01429	Syap.g_00790
OG0001434	Syat.g_00455	Syap.g_00167
OG0001435	Syat.g_00422	Syap.g_01259
OG0001437	Syat.g_00016	Syap.g_00448
OG0001438	Syat.g_02076	Syap.g_01346, Syap.g_01630
OG0001439	Syat.g_02105	Syap.g_01674
OG0001441	Syat.g_01109	Syap.g_02749
OG0001443	Syat.g_02649	Syap.g_01006
OG0001444	Syat.g_01550, Syat.g_01547	Syap.g_00761
OG0001452	Syat.g_01881	Syap.g_01590
OG0001453	Syat.g_00538	Syap.g_02687
OG0001456	Syat.g_02545	Syap.g_01828
OG0001457	Syat.g_02546	Syap.g_01826
OG0001458	Syat.g_02547	Syap.g_01825
OG0001459	Syat.g_03357, Syat.g_03358	Syap.g_00351
OG0001460	Syat.g_01430	Syap.g_00789
OG0001461	Syat.g_01945	Syap.g_02707
OG0001470	Syat.g_02252	Syap.g_00709
OG0001474	Syat.g_01607	Syap.g_00562
OG0001475	Syat.g_01116	Syap.g_01135, Syap.g_02462, Syap.g_01136, Syap.g_02463
OG0001478	Syat.g_01385, Syat.g_01294	Syap.g_01790
OG0001479	Syat.g_01610	Syap.g_00565
OG0001487	Syat.g_01355	Syap.g_00699
OG0001488	Syat.g_00301	Syap.g_00209
OG0001489	Syat.g_01645	Syap.g_00603
OG0001492	Syat.g_00898	Syap.g_02441
OG0001493	Syat.g_00890	Syap.g_02433
OG0001495	Syat.g_01833	Syap.g_01921
OG0001498	Syat.g_02954	Syap.g_02044, Syap.g_02043
OG0001502	Syat.g_00757	Syap.g_00833
OG0001504	Syat.g_03356	Syap.g_00350
OG0001507	Syat.g_03261	Syap.g_00227
OG0001508	Syat.g_02258	Syap.g_01139, Syap.g_00808
OG0001510	Syat.g_02214	Syap.g_01117
OG0001511	Syat.g_01580	Syap.g_02629, Syap.g_02676
OG0001512	Syat.g_01445	Syap.g_01151, Syap.g_01152
OG0001515	Syat.g_00927	Syap.g_00906
OG0001516	Syat.g_00398	Syap.g_01964
OG0001517	Syat.g_01613	Syap.g_00568
OG0001518	Syat.g_02671	Syap.g_01026
OG0001519	Syat.g_02646	Syap.g_02079
OG0001527	Syat.g_00064	Syap.g_00287, Syap.g_00292
OG0001528	Syat.g_01115	Syap.g_00806, Syap.g_01137, Syap.g_02464
OG0001529	Syat.g_02294	Syap.g_01809
OG0001530	Syat.g_01578	Syap.g_02627
OG0001531	Syat.g_01444	Syap.g_01150
OG0001533	Syat.g_02786	Syap.g_02326
OG0001534	Syat.g_00689	Syap.g_00534
OG0001535	Syat.g_00707	Syap.g_01875
OG0001536	Syat.g_00589	Syap.g_02018
OG0001537	Syat.g_00441	Syap.g_00153
OG0001538	Syat.g_00484	Syap.g_00199
OG0001539	Syat.g_00417	Syap.g_02370
OG0001540	Syat.g_02924	Syap.g_02214
OG0001541	Syat.g_02847	Syap.g_01187
OG0001542	Syat.g_02837	Syap.g_01177
OG0001543	Syat.g_03229	Syap.g_01416
OG0001546	Syat.g_01106	Syap.g_02745
OG0001547	Syat.g_00645	Syap.g_00840, Syap.g_00839
OG0001553	Syat.g_01230	Syap.g_02121
OG0001556	Syat.g_01046	Syap.g_00796
OG0001556	Syat.g_03334	Syap.g_00041
OG0001557	Syat.g_00451	Syap.g_00162
OG0001558	Syat.g_02323	Syap.g_00076, Syap.g_02636, Syap.g_02637
OG0001562	Syat.g_00523	Syap.g_02700
OG0001563	Syat.g_01662	Syap.g_00473
OG0001564	Syat.g_01209	Syap.g_00876
OG0001567	Syat.g_00651	Syap.g_00838
OG0001568	Syat.g_00643	Syap.g_00842
OG0001570	Syat.g_03269	Syap.g_00438
OG0001574	Syat.g_00066	Syap.g_00295, Syap.g_00289, Syap.g_00294
OG0001577	Syat.g_03255	Syap.g_00232
OG0001578	Syat.g_00192	Syap.g_01818
OG0001580	Syat.g_02701	Syap.g_01340, Syap.g_01341
OG0001584	Syat.g_00468	Syap.g_00183
OG0001587	Syat.g_02990	Syap.g_02669
OG0001590	Syat.g_00112	Syap.g_00889
OG0001592	Syat.g_02699	Syap.g_01342
OG0001613	Syat.g_01635	Syap.g_00597
OG0001614	Syat.g_02197	Syap.g_01101
OG0001615	Syat.g_00091	Syap.g_01937
OG0001616	Syat.g_00249	Syap.g_01884
OG0001618	Syat.g_00670	Syap.g_00518
OG0001619	Syat.g_00600	Syap.g_01752
OG0001620	Syat.g_01601	Syap.g_00557
OG0001621	Syat.g_01883	Syap.g_01592
OG0001622	Syat.g_02404	Syap.g_02601
OG0001623	Syat.g_01623	Syap.g_00578
OG0001624	Syat.g_00188	Syap.g_02494
OG0001634	Syat.g_00404	Syap.g_01956
OG0001635	Syat.g_02229, Syat.g_01993	Syap.g_01127
OG0001636	Syat.g_02302	Syap.g_01797
OG0001637	Syat.g_02788	Syap.g_01945
OG0001638	Syat.g_03143	Syap.g_01778
OG0001639	Syat.g_02981	Syap.g_00751
OG0001641	Syat.g_00540	Syap.g_02685
OG0001642	Syat.g_00676	Syap.g_00530
OG0001643	Syat.g_00131	Syap.g_00902
OG0001644	Syat.g_00844	Syap.g_00346
OG0001645	Syat.g_01719	Syap.g_00668
OG0001647	Syat.g_02051	Syap.g_01370
OG0001652	Syat.g_02326	Syap.g_02634
OG0001654	Syat.g_02983	Syap.g_00753
OG0001657	Syat.g_02887	Syap.g_02175
OG0001659	Syat.g_00219	Syap.g_01892
OG0001660	Syat.g_01585, Syat.g_02948	Syap.g_02148, Syap.g_02632, Syap.g_02673
OG0001669	Syat.g_01243, Syat.g_02149, Syat.g_02150, Syat.g_02151	Syap.g_01283
OG0001672	Syat.g_01483	Syap.g_02553, Syap.g_02554
OG0001673	Syat.g_01454	Syap.g_01163
OG0001675	Syat.g_00525	Syap.g_02698
OG0001677	Syat.g_01631	Syap.g_00592
OG0001678	Syat.g_01859	Syap.g_02678
OG0001679	Syat.g_02946	Syap.g_02521
OG0001680	Syat.g_03064	Syap.g_01772
OG0001682	Syat.g_00668	Syap.g_00516
OG0001683	Syat.g_00319, Syat.g_00154, Syat.g_00275, Syat.g_02615	Syap.g_00702
OG0001692	Syat.g_01231	Syap.g_02120
OG0001694	Syat.g_02062	Syap.g_01358
OG0001700	Syat.g_01074	Syap.g_00975
OG0001715	Syat.g_01717	Syap.g_00665
OG0001717	Syat.g_02860	Syap.g_01200
OG0001729	Syat.g_01440	Syap.g_02666
OG0001730	Syat.g_01676	Syap.g_00770
OG0001731	Syat.g_03081	Syap.g_00029
OG0001732	Syat.g_02387	Syap.g_02315
OG0001733	Syat.g_01048	Syap.g_00794
OG0001735	Syat.g_00345	Syap.g_00095
OG0001737	Syat.g_02084	Syap.g_01637
OG0001738	Syat.g_02127	Syap.g_01657
OG0001739	Syat.g_02435	Syap.g_01815
OG0001739	Syat.g_02445	Syap.g_01816
OG0001745	Syat.g_00971	Syap.g_02401
OG0001748	Syat.g_02740	Syap.g_01911
OG0001750	Syat.g_01551	Syap.g_00764
OG0001751	Syat.g_01455	Syap.g_01164
OG0001752	Syat.g_02991	Syap.g_02670
OG0001753	Syat.g_01542, Syat.g_01710	Syap.g_02534
OG0001754	Syat.g_02790	Syap.g_01948
OG0001755	Syat.g_03226	Syap.g_00250
OG0001760	Syat.g_02005, Syat.g_00880	Syap.g_02651
OG0001762	Syat.g_00531	Syap.g_02692
OG0001764	Syat.g_00639	Syap.g_02336
OG0001766	Syat.g_02711	Syap.g_01328
OG0001767	Syat.g_01208, Syat.g_01199, Syat.g_02418, Syat.g_02419, Syat.g_02371	Syap.g_01036
OG0001768	Syat.g_02831	Syap.g_00610
OG0001768	Syat.g_03145	Syap.g_02273
OG0001769	Syat.g_00373	Syap.g_00643
OG0001771	Syat.g_01094	Syap.g_00329
OG0001783	Syat.g_02203	Syap.g_01108, Syap.g_01471
OG0001786	Syat.g_03099	Syap.g_00311, Syap.g_01210
OG0001787	Syat.g_01076	Syap.g_01454
OG0001788	Syat.g_03272	Syap.g_01449
OG0001789	Syat.g_01152	Syap.g_01482, Syap.g_01481
OG0001790	Syat.g_03249	Syap.g_00238
OG0001796	Syat.g_00716	Syap.g_01850, Syap.g_01852
OG0001797	Syat.g_00605, Syat.g_01062	Syap.g_00947
OG0001798	Syat.g_03310	Syap.g_01291
OG0001799	Syat.g_00376	Syap.g_00638
OG0001800	Syat.g_01091, Syat.g_01660	Syap.g_00771
OG0001801	Syat.g_01240	Syap.g_02110
OG0001804	Syat.g_02955	Syap.g_02045, Syap.g_02046
OG0001806	Syat.g_02050, Syat.g_02049	Syap.g_02337
OG0001808	Syat.g_02145	Syap.g_01055
OG0001809	Syat.g_00435	Syap.g_00322, Syap.g_01685
OG0001811	Syat.g_02839	Syap.g_01180
OG0001812	Syat.g_02698	Syap.g_01343
OG0001813	Syat.g_02490	Syap.g_02086
OG0001814	Syat.g_02395	Syap.g_01166, Syap.g_00125
OG0001815	Syat.g_01886, Syat.g_00954	Syap.g_01801
OG0001818	Syat.g_00170, Syat.g_01900, Syat.g_01909, Syat.g_02611, Syat.g_00153, Syat.g_00276, Syat.g_00320	Syap.g_00703
OG0001839	Syat.g_02305	Syap.g_01794
OG0001840	Syat.g_02288	Syap.g_00978
OG0001841	Syat.g_02280	Syap.g_00987
OG0001842	Syat.g_02421	Syap.g_00147, Syap.g_00146
OG0001843	Syat.g_02196	Syap.g_01100
OG0001844	Syat.g_02195	Syap.g_01099
OG0001845	Syat.g_02193	Syap.g_01094
OG0001846	Syat.g_03123	Syap.g_02228
OG0001846	Syat.g_02935	Syap.g_02226
OG0001847	Syat.g_02937	Syap.g_02230
OG0001848	Syat.g_02941	Syap.g_02236
OG0001849	Syat.g_01526	Syap.g_02364
OG0001850	Syat.g_01486	Syap.g_02550
OG0001851	Syat.g_01479	Syap.g_01700
OG0001852	Syat.g_01478	Syap.g_01699
OG0001853	Syat.g_01471	Syap.g_01691
OG0001854	Syat.g_01449	Syap.g_01157
OG0001855	Syat.g_01363	Syap.g_01986
OG0001855	Syat.g_01273	Syap.g_01462
OG0001856	Syat.g_03103	Syap.g_01216
OG0001857	Syat.g_03100	Syap.g_01212
OG0001858	Syat.g_03076	Syap.g_00025
OG0001859	Syat.g_01305	Syap.g_02516
OG0001860	Syat.g_03166	Syap.g_02262
OG0001861	Syat.g_03177	Syap.g_02248
OG0001862	Syat.g_03190	Syap.g_00276
OG0001863	Syat.g_03203	Syap.g_00272
OG0001864	Syat.g_03282	Syap.g_01974
OG0001866	Syat.g_00002	Syap.g_01522
OG0001867	Syat.g_03410	Syap.g_01524
OG0001868	Syat.g_01156	Syap.g_01495
OG0001869	Syat.g_03254	Syap.g_00233
OG0001870	Syat.g_03264	Syap.g_00224
OG0001871	Syat.g_00312	Syap.g_00217
OG0001872	Syat.g_00899	Syap.g_02442
OG0001873	Syat.g_00228	Syap.g_01885
OG0001874	Syat.g_00251	Syap.g_01882
OG0001877	Syat.g_00926	Syap.g_00905
OG0001878	Syat.g_00528	Syap.g_02695
OG0001879	Syat.g_00533	Syap.g_02690
OG0001883	Syat.g_00608	Syap.g_01741
OG0001884	Syat.g_00617	Syap.g_01733
OG0001885	Syat.g_00632	Syap.g_02792
OG0001886	Syat.g_00638	Syap.g_02335
OG0001888	Syat.g_00456	Syap.g_00168
OG0001889	Syat.g_00498	Syap.g_02724
OG0001890	Syat.g_00748	Syap.g_00825
OG0001891	Syat.g_00756	Syap.g_00832
OG0001893	Syat.g_03309	Syap.g_01290
OG0001894	Syat.g_00116	Syap.g_00893
OG0001895	Syat.g_01244	Syap.g_02658
OG0001896	Syat.g_02964	Syap.g_02053
OG0001897	Syat.g_01604	Syap.g_00559
OG0001898	Syat.g_01622	Syap.g_00577
OG0001899	Syat.g_01793	Syap.g_00484
OG0001900	Syat.g_01997	Syap.g_02355
OG0001901	Syat.g_01998	Syap.g_02354
OG0001902	Syat.g_02068	Syap.g_01354
OG0001903	Syat.g_02077	Syap.g_01631
OG0001904	Syat.g_02141	Syap.g_02063
OG0001905	Syat.g_02147	Syap.g_01060
OG0001906	Syat.g_02923	Syap.g_02213
OG0001908	Syat.g_02845	Syap.g_01185
OG0001909	Syat.g_02833	Syap.g_02279
OG0001910	Syat.g_02736	Syap.g_01907
OG0001912	Syat.g_02679	Syap.g_01042
OG0001913	Syat.g_02677	Syap.g_01032
OG0001915	Syat.g_02389	Syap.g_02313
OG0001924	Syat.g_02767	Syap.g_00381
OG0001925	Syat.g_02766	Syap.g_00382
OG0001926	Syat.g_02765	Syap.g_00383
OG0001927	Syat.g_02764	Syap.g_00384
OG0001929	Syat.g_02273	Syap.g_00994
OG0001930	Syat.g_02422	Syap.g_00148
OG0001931	Syat.g_02424	Syap.g_00149
OG0001932	Syat.g_02198	Syap.g_01102
OG0001935	Syat.g_01476	Syap.g_01697
OG0001937	Syat.g_03089	Syap.g_00037
OG0001938	Syat.g_03168	Syap.g_00731, Syap.g_02259
OG0001942	Syat.g_02534	Syap.g_00831
OG0001943	Syat.g_00405	Syap.g_00645
OG0001944	Syat.g_01250	Syap.g_02662
OG0001946	Syat.g_00972	Syap.g_01058
OG0001947	Syat.g_02750	Syap.g_01412
OG0001956	Syat.g_00959	Syap.g_01978
OG0001970	Syat.g_02921	Syap.g_02212
OG0001973	Syat.g_02714, Syat.g_02718	Syap.g_01332
OG0001977	Syat.g_02506	Syap.g_02094
OG0001979	Syat.g_03155	Syap.g_00662
OG0001991	Syat.g_01679	Syap.g_00791
OG0001999	Syat.g_03020	Syap.g_01375
OG0002002	Syat.g_00900	Syap.g_02443
OG0002005	Syat.g_01992	Syap.g_02284
OG0002005	Syat.g_02596	Syap.g_02283
OG0002006	Syat.g_02751	Syap.g_01413
OG0002009	Syat.g_00446	Syap.g_00155
OG0002010	Syat.g_01337	Syap.g_00002
OG0002011	Syat.g_00868, Syat.g_01912	Syap.g_02399
OG0002013	Syat.g_01504	Syap.g_02542
OG0002016	Syat.g_02743	Syap.g_00102
OG0002019	Syat.g_02199	Syap.g_01103
OG0002020	Syat.g_02597	Syap.g_02581
OG0002021	Syat.g_02450	Syap.g_02584
OG0002022	Syat.g_02448	Syap.g_02585
OG0002023	Syat.g_02447	Syap.g_02588
OG0002025	Syat.g_02463	Syap.g_02468
OG0002029	Syat.g_03352	Syap.g_00356
OG0002039	Syat.g_00299	Syap.g_00208
OG0002046	Syat.g_01397	Syap.g_02164
OG0002047	Syat.g_02951	Syap.g_02039, Syap.g_02154
OG0002048	Syat.g_01636	Syap.g_00598
OG0002049	Syat.g_01840	Syap.g_01926
OG0002056	Syat.g_02078	Syap.g_01633, Syap.g_01632
OG0002097	Syat.g_02176	Syap.g_00711
OG0002107	Syat.g_02014, Syat.g_03230, Syat.g_00994	Syap.g_00420
OG0002110	Syat.g_02552	Syap.g_00363
OG0002114	Syat.g_01366	Syap.g_01982
OG0002116	Syat.g_03094	Syap.g_00044
OG0002129	Syat.g_01280	Syap.g_02529
OG0002131	Syat.g_02451	Syap.g_02582
OG0002134	Syat.g_02186	Syap.g_01088, Syap.g_01087
OG0002135	Syat.g_03043	Syap.g_01395, Syap.g_01402
OG0002136	Syat.g_03044	Syap.g_01396, Syap.g_01403
OG0002137	Syat.g_02464	Syap.g_02467
OG0002139	Syat.g_00884	Syap.g_02429
OG0002142	Syat.g_01239	Syap.g_02112, Syap.g_02111
OG0002143	Syat.g_00973	Syap.g_02578
OG0002144	Syat.g_03389	Syap.g_00772, Syap.g_00773
OG0002145	Syat.g_00826	Syap.g_02737, Syap.g_01981
OG0002160	Syat.g_02996	Syap.g_01501
OG0002161	Syat.g_01272	Syap.g_01463
OG0002161	Syat.g_02653	Syap.g_00649
OG0002167	Syat.g_01778	Syap.g_01318
OG0002170	Syat.g_01618	Syap.g_00573
OG0002172	Syat.g_02739	Syap.g_01910
OG0002173	Syat.g_02754	Syap.g_01420
OG0002174	Syat.g_02511	Syap.g_02100
OG0002179	Syat.g_02153	Syap.g_01062
OG0002180	Syat.g_02069	Syap.g_01353
OG0002181	Syat.g_02001	Syap.g_02350
OG0002182	Syat.g_03097	Syap.g_00309
OG0002184	Syat.g_01525	Syap.g_02363
OG0002185	Syat.g_01487	Syap.g_02549
OG0002186	Syat.g_03045	Syap.g_01404
OG0002187	Syat.g_03046	Syap.g_01398
OG0002188	Syat.g_03118	Syap.g_00616
OG0002189	Syat.g_03117	Syap.g_00615
OG0002190	Syat.g_03080	Syap.g_00028
OG0002191	Syat.g_01001	Syap.g_02327, Syap.g_02329
OG0002192	Syat.g_00298	Syap.g_00207
OG0002194	Syat.g_00889	Syap.g_02432
OG0002195	Syat.g_00434	Syap.g_01249
OG0002196	Syat.g_00464	Syap.g_00179
OG0002197	Syat.g_00541	Syap.g_02684
OG0002198	Syat.g_02588	Syap.g_00644, Syap.g_00405
OG0002199	Syat.g_00393	Syap.g_00637
OG0002200	Syat.g_01225	Syap.g_02466
OG0002201	Syat.g_00004	Syap.g_01520
OG0002202	Syat.g_00005	Syap.g_01519
OG0002203	Syat.g_00006	Syap.g_01518
OG0002204	Syat.g_00029	Syap.g_00440
OG0002205	Syat.g_00047	Syap.g_01315
OG0002206	Syat.g_00058, Syat.g_01056	Syap.g_01301
OG0002207	Syat.g_00068	Syap.g_00297
OG0002208	Syat.g_03165	Syap.g_02263
OG0002209	Syat.g_01606	Syap.g_00561
OG0002210	Syat.g_01627	Syap.g_00588
OG0002211	Syat.g_01789	Syap.g_00480
OG0002212	Syat.g_02702	Syap.g_01338
OG0002214	Syat.g_02401	Syap.g_02604
OG0002225	Syat.g_00993	Syap.g_00419
OG0002229	Syat.g_02254	Syap.g_00858
OG0002235	Syat.g_00462	Syap.g_00176
OG0002238	Syat.g_00491	Syap.g_02235, Syap.g_02000
OG0002241	Syat.g_01398	Syap.g_02165
OG0002247	Syat.g_00054	Syap.g_01305
OG0002257	Syat.g_01714	Syap.g_00660
OG0002260	Syat.g_00883	Syap.g_02428
OG0002261	Syat.g_01405, Syat.g_00127, Syat.g_02119	Syap.g_01766, Syap.g_02565
OG0002274	Syat.g_02175	Syap.g_00710
OG0002277	Syat.g_02270	Syap.g_00997
OG0002292	Syat.g_02822	Syap.g_02266
OG0002296	Syat.g_01332	Syap.g_02008
OG0002302	Syat.g_01307	Syap.g_02512
OG0002306	Syat.g_02502	Syap.g_02088
OG0002308	Syat.g_03129	Syap.g_00624
OG0002309	Syat.g_00722	Syap.g_01843
OG0002329	Syat.g_01096	Syap.g_01423
OG0002335	Syat.g_02353, Syat.g_02025	Syap.g_01161
OG0002343	Syat.g_01871	Syap.g_01581
OG0002347	Syat.g_03036	Syap.g_01387
OG0002349	Syat.g_03010	Syap.g_01515
OG0002352	Syat.g_02986	Syap.g_00801
OG0002355	Syat.g_01013	Syap.g_02330
OG0002357	Syat.g_02661	Syap.g_01434, Syap.g_01433
OG0002358	Syat.g_01520	Syap.g_02358
OG0002359	Syat.g_01340	Syap.g_00006
OG0002360	Syat.g_02460	Syap.g_01823
OG0002369	Syat.g_02251	Syap.g_00708, Syap.g_00707, Syap.g_00730
OG0002375	Syat.g_01219	Syap.g_00880
OG0002382	Syat.g_03179	Syap.g_02246
OG0002389	Syat.g_01641	Syap.g_00600
OG0002390	Syat.g_02830	Syap.g_02274
OG0002391	Syat.g_02932	Syap.g_02223
OG0002394	Syat.g_02710	Syap.g_01329
OG0002394	Syat.g_02413	Syap.g_02490
OG0002396	Syat.g_01817	Syap.g_00507
OG0002404	Syat.g_01875	Syap.g_01585
OG0002409	Syat.g_02505	Syap.g_02093
OG0002410	Syat.g_02412	Syap.g_02593
OG0002411	Syat.g_00519	Syap.g_02704
OG0002412	Syat.g_01898	Syap.g_01488, Syap.g_00686, Syap.g_02484, Syap.g_01719, Syap.g_01755, Syap.g_01756, Syap.g_00092, Syap.g_01718, Syap.g_01757, Syap.g_01869, Syap.g_00358, Syap.g_00312, Syap.g_01211
OG0002430	Syat.g_01100	Syap.g_00317
OG0002431	Syat.g_01101	Syap.g_02126
OG0002432	Syat.g_02706	Syap.g_01335
OG0002440	Syat.g_00706	Syap.g_01874
OG0002443	Syat.g_00335	Syap.g_01627
OG0002444	Syat.g_01360	Syap.g_01983
OG0002464	Syat.g_01484	Syap.g_02552
OG0002466	Syat.g_02995	Syap.g_01500
OG0002473	Syat.g_01498	Syap.g_01119, Syap.g_01118
OG0002474	Syat.g_00713	Syap.g_01855, Syap.g_02768
OG0002475	Syat.g_01339	Syap.g_00005
OG0002492	Syat.g_02709	Syap.g_01333
OG0002519	Syat.g_02425	Syap.g_00778
OG0002525	Syat.g_02650	Syap.g_02158, Syap.g_01008
OG0002527	Syat.g_00835	Syap.g_02372
OG0002528	Syat.g_00833	Syap.g_02374
OG0002537	Syat.g_02827	Syap.g_02270
OG0002539	Syat.g_02674	Syap.g_01029
OG0002541	Syat.g_01628	Syap.g_00589
OG0002543	Syat.g_02676	Syap.g_01031
OG0002547	Syat.g_00759	Syap.g_00837
OG0002548	Syat.g_03387	Syap.g_00409
OG0002549	Syat.g_01907	Syap.g_00314, Syap.g_00687, Syap.g_01870, Syap.g_00313, Syap.g_01720, Syap.g_00316, Syap.g_01754
OG0002573	Syat.g_01361	Syap.g_01984
OG0002580	Syat.g_02514	Syap.g_02394, Syap.g_02538
OG0002592	Syat.g_02707	Syap.g_01327
OG0002593	Syat.g_02985	Syap.g_00754
OG0002598	Syat.g_00970	Syap.g_02388
OG0002601	Syat.g_00834	Syap.g_02373
OG0002611	Syat.g_02426	Syap.g_01065
OG0002614	Syat.g_00123	Syap.g_01487
OG0002615	Syat.g_03030	Syap.g_00714
OG0002615	Syat.g_00274	Syap.g_00695
OG0002622	Syat.g_00572	Syap.g_01448
OG0002628	Syat.g_02210	Syap.g_01081
OG0002632	Syat.g_02708	Syap.g_01334
OG0002634	Syat.g_01446	Syap.g_01153
OG0002635	Syat.g_01320	Syap.g_00937
OG0002638	Syat.g_00797	Syap.g_00768, Syap.g_00769
OG0002643	Syat.g_00854	Syap.g_00320
OG0002668	Syat.g_01359	Syap.g_01445
OG0002669	Syat.g_01119	Syap.g_02105, Syap.g_02106
OG0002678	Syat.g_00688	Syap.g_00151
OG0002683	Syat.g_01403	Syap.g_02139, Syap.g_02140
OG0002687	Syat.g_00104	Syap.g_02131
OG0002714	Syat.g_00334	Syap.g_01624
OG0002722	Syat.g_01202	Syap.g_01285
OG0002723	Syat.g_01218	Syap.g_01265
OG0002730	Syat.g_01925, Syat.g_01755	Syap.g_02414
OG0002731	Syat.g_00687	Syap.g_00533
OG0002733	Syat.g_03323	Syap.g_01679
OG0002735	Syat.g_01051	Syap.g_00781
OG0002743	Syat.g_01050	Syap.g_00782
OG0002753	Syat.g_03391	Syap.g_00775
OG0002755	Syat.g_00828	Syap.g_01980
OG0002760	Syat.g_03406	Syap.g_01472, Syap.g_01529
OG0002761	Syat.g_02564	Syap.g_00388
OG0002763	Syat.g_01944	Syap.g_00366
OG0002764	Syat.g_00824	Syap.g_01993
OG0002765	Syat.g_03351, Syat.g_03354, Syat.g_00875, Syat.g_03350	Syap.g_00352
OG0002766	Syat.g_03245, Syat.g_01920, Syat.g_03244	Syap.g_00627
OG0002776	Syat.g_02432	Syap.g_02308
OG0002797	Syat.g_03135	Syap.g_01788
OG0002800	Syat.g_02220	Syap.g_00658
OG0002808	Syat.g_02300	Syap.g_01798
OG0002837	Syat.g_00283	Syap.g_01172
OG0002838	Syat.g_00777	Syap.g_00629
OG0002842	Syat.g_02705	Syap.g_01336
OG0002844	Syat.g_01204	Syap.g_01000, Syap.g_00861
OG0002855	Syat.g_01052	Syap.g_00780
OG0002868	Syat.g_02386	Syap.g_01625
OG0002872	Syat.g_02825	Syap.g_02269
OG0002879	Syat.g_01697	Syap.g_02107
OG0002880	Syat.g_01754, Syat.g_01764	Syap.g_00685
OG0002881	Syat.g_01919, Syat.g_03246	Syap.g_02062
OG0002893	Syat.g_02173	Syap.g_00729
OG0002939	Syat.g_01543	Syap.g_00681, Syap.g_00436
OG0002994	Syat.g_01721	Syap.g_00676
OG0002996	Syat.g_02782	Syap.g_00104
OG0002999	Syat.g_00227	Syap.g_01886
OG0003000	Syat.g_01282	Syap.g_02532
OG0003002	Syat.g_01729, Syat.g_01765, Syat.g_01732	Syap.g_02302
OG0003004	Syat.g_00107	Syap.g_00746
OG0003005	Syat.g_01753, Syat.g_01763	Syap.g_00684
OG0003006	Syat.g_02359, Syat.g_00157, Syat.g_02610, Syat.g_00264, Syat.g_01392	Syap.g_00692
OG0003007	Syat.g_01057	Syap.g_00777
OG0003010	Syat.g_01211	Syap.g_01271, Syap.g_00868
OG0003041	Syat.g_01724	Syap.g_00334, Syap.g_00336
OG0003045	Syat.g_01541	Syap.g_00439, Syap.g_02626
OG0003064	Syat.g_02535	Syap.g_00924, Syap.g_00960
OG0003067	Syat.g_01017	Syap.g_01865
OG0003127	Syat.g_00571	Syap.g_01447
OG0003134	Syat.g_01509	Syap.g_02357
OG0003135	Syat.g_02823	Syap.g_02267
OG0003145	Syat.g_02601	Syap.g_02572, Syap.g_02571
OG0003146	Syat.g_01362	Syap.g_01985
OG0003149	Syat.g_02527	Syap.g_01943
OG0003150	Syat.g_02528	Syap.g_01944
OG0003154	Syat.g_01762, Syat.g_01759	Syap.g_02299, Syap.g_02303
OG0003159	Syat.g_01213	Syap.g_01270
OG0003196	Syat.g_00193	Syap.g_00348
OG0003201	Syat.g_02536	Syap.g_01241
OG0003216	Syat.g_02255	Syap.g_00855
OG0003257	Syat.g_02248	Syap.g_00706, Syap.g_00728
OG0003260	Syat.g_02363	Syap.g_02297, Syap.g_02559
OG0003293	Syat.g_03395	Syap.g_00847
OG0003301	Syat.g_01061	Syap.g_00946
OG0003301	Syat.g_01060	Syap.g_00945
OG0003303	Syat.g_02569	Syap.g_01950
OG0003304	Syat.g_01702	Syap.g_00342
OG0003304	Syat.g_01701	Syap.g_00343
OG0003305	Syat.g_01352	Syap.g_00018
OG0003310	Syat.g_02602	Syap.g_02573
OG0003316	Syat.g_01728, Syat.g_01731	Syap.g_02301
OG0003318	Syat.g_01508	Syap.g_01951
OG0003319	Syat.g_00310	Syap.g_00214
OG0003321	Syat.g_01962	Syap.g_00944
OG0003322	Syat.g_01049	Syap.g_00783
OG0003323	Syat.g_00715	Syap.g_01851, Syap.g_01853
OG0003324	Syat.g_00046	Syap.g_01317
OG0003327	Syat.g_02232	Syap.g_02540
OG0003329	Syat.g_02393	Syap.g_00123, Syap.g_02309
OG0003330	Syat.g_00134, Syat.g_02438	Syap.g_01057
OG0003332	Syat.g_03250	Syap.g_00237
