Orthogroup	Syat	Syab
OG0001175	Syat.g_01848	Syab.g_00381
OG0001176	Syat.g_01831	Syab.g_00398
OG0001178	Syat.g_03137	Syab.g_02263
OG0001180	Syat.g_01654	Syab.g_00453
OG0001181	Syat.g_01650	Syab.g_00457
OG0001182	Syat.g_01642	Syab.g_00467
OG0001183	Syat.g_01632	Syab.g_00474
OG0001184	Syat.g_02160	Syab.g_00196
OG0001185	Syat.g_02200	Syab.g_00119
OG0001186	Syat.g_02235	Syab.g_00085
OG0001187	Syat.g_02256	Syab.g_00081
OG0001188	Syat.g_02261	Syab.g_00079
OG0001189	Syat.g_02287	Syab.g_00058
OG0001190	Syat.g_02692	Syab.g_02755
OG0001191	Syat.g_02675	Syab.g_02771
OG0001192	Syat.g_02663	Syab.g_02778
OG0001193	Syat.g_02513	Syab.g_02827
OG0001194	Syat.g_02515	Syab.g_02833
OG0001195	Syat.g_02516	Syab.g_02834
OG0001196	Syat.g_02398	Syab.g_02896
OG0001197	Syat.g_02396	Syab.g_02898
OG0001199	Syat.g_01475	Syab.g_02440
OG0001200	Syat.g_01477	Syab.g_02442
OG0001201	Syat.g_01572	Syab.g_02501
OG0001202	Syat.g_02812	Syab.g_02635
OG0001203	Syat.g_01447	Syab.g_02369
OG0001204	Syat.g_01867	Syab.g_00353
OG0001205	Syat.g_01287	Syab.g_00593
OG0001206	Syat.g_03268	Syab.g_00641
OG0001207	Syat.g_03162	Syab.g_02088
OG0001208	Syat.g_03172	Syab.g_02098
OG0001209	Syat.g_03273	Syab.g_02038
OG0001210	Syat.g_00103	Syab.g_02030
OG0001211	Syat.g_00078	Syab.g_02013
OG0001213	Syat.g_03289	Syab.g_01886
OG0001214	Syat.g_00128	Syab.g_01872
OG0001216	Syat.g_00660	Syab.g_01269
OG0001217	Syat.g_02587	Syab.g_01464
OG0001218	Syat.g_01356	Syab.g_00723
OG0001220	Syat.g_01534	Syab.g_01737
OG0001222	Syat.g_00597	Syab.g_01396
OG0001223	Syat.g_00544	Syab.g_01345
OG0001224	Syat.g_00804	Syab.g_01214
OG0001225	Syat.g_00806	Syab.g_01212
OG0001226	Syat.g_01485	Syab.g_02450
OG0001228	Syat.g_00938	Syab.g_01697
OG0001229	Syat.g_00981	Syab.g_01184
OG0001230	Syat.g_01235	Syab.g_00791
OG0001231	Syat.g_02327	Syab.g_00017
OG0001232	Syat.g_03041	Syab.g_02306
OG0001233	Syat.g_03012	Syab.g_02329
OG0001234	Syat.g_02092	Syab.g_00385
OG0001235	Syat.g_01838	Syab.g_00391
OG0001236	Syat.g_02156	Syab.g_00200
OG0001237	Syat.g_02161	Syab.g_00192
OG0001238	Syat.g_02673	Syab.g_02773
OG0001239	Syat.g_01472	Syab.g_02437
OG0001240	Syat.g_01554	Syab.g_02484
OG0001241	Syat.g_01564	Syab.g_02494
OG0001242	Syat.g_02936	Syab.g_02525
OG0001243	Syat.g_02928	Syab.g_02533
OG0001244	Syat.g_02901	Syab.g_02561
OG0001245	Syat.g_00212	Syab.g_01762
OG0001246	Syat.g_03209	Syab.g_02126
OG0001247	Syat.g_01019	Syab.g_02825
OG0001248	Syat.g_03159	Syab.g_01163
OG0001249	Syat.g_01620	Syab.g_00514
OG0001250	Syat.g_00739	Syab.g_01714
OG0001251	Syat.g_00963, Syat.g_00621	Syab.g_01816
OG0001252	Syat.g_00787	Syab.g_01228
OG0001255	Syat.g_00843	Syab.g_01846
OG0001256	Syat.g_03111	Syab.g_02238
OG0001258	Syat.g_03119	Syab.g_02250
OG0001259	Syat.g_03014	Syab.g_02327
OG0001261	Syat.g_01791	Syab.g_00436
OG0001262	Syat.g_02285	Syab.g_00060
OG0001263	Syat.g_02926	Syab.g_02536
OG0001265	Syat.g_02938	Syab.g_02523
OG0001266	Syat.g_02808	Syab.g_02639
OG0001267	Syat.g_02060	Syab.g_00295
OG0001268	Syat.g_01608	Syab.g_00529
OG0001269	Syat.g_02369	Syab.g_01809
OG0001270	Syat.g_02968	Syab.g_00579
OG0001271	Syat.g_01374	Syab.g_00694
OG0001272	Syat.g_03176	Syab.g_02102
OG0001274	Syat.g_02727	Syab.g_02706
OG0001275	Syat.g_00529	Syab.g_01330
OG0001276	Syat.g_00705	Syab.g_01313
OG0001277	Syat.g_03312	Syab.g_02163
OG0001278	Syat.g_00895	Syab.g_01152
OG0001279	Syat.g_01252	Syab.g_01807
OG0001281	Syat.g_01159	Syab.g_00906
OG0001282	Syat.g_02780	Syab.g_02086
OG0001283	Syat.g_02403	Syab.g_02885
OG0001286	Syat.g_01656	Syab.g_00451
OG0001287	Syat.g_02208	Syab.g_00111
OG0001288	Syat.g_02225	Syab.g_00094
OG0001289	Syat.g_01527	Syab.g_02465
OG0001290	Syat.g_01563	Syab.g_02493
OG0001291	Syat.g_02916	Syab.g_02546
OG0001292	Syat.g_01873	Syab.g_00348
OG0001293	Syat.g_01995	Syab.g_00322
OG0001294	Syat.g_00409	Syab.g_01564
OG0001295	Syat.g_00945	Syab.g_01215
OG0001296	Syat.g_03217	Syab.g_02132
OG0001297	Syat.g_03221	Syab.g_02136
OG0001298	Syat.g_00043	Syab.g_01980
OG0001299	Syat.g_00401	Syab.g_01557
OG0001300	Syat.g_01025	Syab.g_01180
OG0001303	Syat.g_00628	Syab.g_01424
OG0001304	Syat.g_00690	Syab.g_01298
OG0001305	Syat.g_00813	Syab.g_01204
OG0001306	Syat.g_03234	Syab.g_00941
OG0001307	Syat.g_02082	Syab.g_01552
OG0001308	Syat.g_01176	Syab.g_00759
OG0001309	Syat.g_01113	Syab.g_02142
OG0001310	Syat.g_03066	Syab.g_02288
OG0001311	Syat.g_00703	Syab.g_01311
OG0001312	Syat.g_00615	Syab.g_01414
OG0001315	Syat.g_01634	Syab.g_00472
OG0001317	Syat.g_01451	Syab.g_02373
OG0001318	Syat.g_01888	Syab.g_00333
OG0001319	Syat.g_02048	Syab.g_00306
OG0001323	Syat.g_01111	Syab.g_02145
OG0001325	Syat.g_00664	Syab.g_01273
OG0001326	Syat.g_02525	Syab.g_02841
OG0001327	Syat.g_00414	Syab.g_01643
OG0001329	Syat.g_00097	Syab.g_00361
OG0001331	Syat.g_01301	Syab.g_02081
OG0001333	Syat.g_03018	Syab.g_02323
OG0001336	Syat.g_02402	Syab.g_02886
OG0001345	Syat.g_00290	Syab.g_01008
OG0001347	Syat.g_02666	Syab.g_02830
OG0001348	Syat.g_03316	Syab.g_01258
OG0001349	Syat.g_01220	Syab.g_00150
OG0001351	Syat.g_01318	Syab.g_00625
OG0001353	Syat.g_00717	Syab.g_01702
OG0001354	Syat.g_00558	Syab.g_01358
OG0001358	Syat.g_03319	Syab.g_01900
OG0001360	Syat.g_00256	Syab.g_01010
OG0001361	Syat.g_00293	Syab.g_00154, Syab.g_01005
OG0001364	Syat.g_02143	Syab.g_00211
OG0001365	Syat.g_02687	Syab.g_02760
OG0001366	Syat.g_03047	Syab.g_02299
OG0001373	Syat.g_02524	Syab.g_02840
OG0001374	Syat.g_02541	Syab.g_02848
OG0001376	Syat.g_00841	Syab.g_02782
OG0001377	Syat.g_00842	Syab.g_02781
OG0001378	Syat.g_02967	Syab.g_00578
OG0001379	Syat.g_01147	Syab.g_00923
OG0001382	Syat.g_00101	Syab.g_00393
OG0001383	Syat.g_01092	Syab.g_02364
OG0001383	Syat.g_01441	Syab.g_02713, Syab.g_02727, Syab.g_02733
OG0001385	Syat.g_02521	Syab.g_02837
OG0001386	Syat.g_02522	Syab.g_02838
OG0001387	Syat.g_02523	Syab.g_02839
OG0001388	Syat.g_02526	Syab.g_02842
OG0001389	Syat.g_02531	Syab.g_02843
OG0001390	Syat.g_02532	Syab.g_02844
OG0001391	Syat.g_02533	Syab.g_02845
OG0001392	Syat.g_02539	Syab.g_02846
OG0001393	Syat.g_02540	Syab.g_02847
OG0001394	Syat.g_00450	Syab.g_01599
OG0001396	Syat.g_02665	Syab.g_02831
OG0001401	Syat.g_00721	Syab.g_01708
OG0001402	Syat.g_03314	Syab.g_01896
OG0001406	Syat.g_00840	Syab.g_02783
OG0001408	Syat.g_00211	Syab.g_01826
OG0001409	Syat.g_01007	Syab.g_00988
OG0001411	Syat.g_01188	Syab.g_00147
OG0001413	Syat.g_02775	Syab.g_01904
OG0001415	Syat.g_00017	Syab.g_02471
OG0001416	Syat.g_02491	Syab.g_00909
OG0001417	Syat.g_01705	Syab.g_01359
OG0001420	Syat.g_01099	Syab.g_02155
OG0001429	Syat.g_00627	Syab.g_01423
OG0001430	Syat.g_03343	Syab.g_02743
OG0001432	Syat.g_00846	Syab.g_01818
OG0001434	Syat.g_00455	Syab.g_01594
OG0001435	Syat.g_00422	Syab.g_01637
OG0001438	Syat.g_02076	Syab.g_00280
OG0001439	Syat.g_02105	Syab.g_00248
OG0001443	Syat.g_02649	Syab.g_02794
OG0001444	Syat.g_01550	Syab.g_02479
OG0001444	Syat.g_01547	Syab.g_02736, Syab.g_00101
OG0001449	Syat.g_00800	Syab.g_00357
OG0001452	Syat.g_01881	Syab.g_00338
OG0001454	Syat.g_00189	Syab.g_01808
OG0001456	Syat.g_02545	Syab.g_02850
OG0001457	Syat.g_02546	Syab.g_02851
OG0001458	Syat.g_02547	Syab.g_02852
OG0001461	Syat.g_01945	Syab.g_01754
OG0001462	Syat.g_02301	Syab.g_00042
OG0001467	Syat.g_02457	Syab.g_00805
OG0001473	Syat.g_00190	Syab.g_01813
OG0001476	Syat.g_02579, Syat.g_01012	Syab.g_00984
OG0001477	Syat.g_00321, Syat.g_00322, Syat.g_00318	Syab.g_01191
OG0001478	Syat.g_01385	Syab.g_00661
OG0001478	Syat.g_01294	Syab.g_00670, Syab.g_00706
OG0001479	Syat.g_01610	Syab.g_00527
OG0001480	Syat.g_00100	Syab.g_01836
OG0001482	Syat.g_00549	Syab.g_01349
OG0001484	Syat.g_02443	Syab.g_02849
OG0001486	Syat.g_03258	Syab.g_00967
OG0001488	Syat.g_00301	Syab.g_00994
OG0001489	Syat.g_01645	Syab.g_00462
OG0001492	Syat.g_00898	Syab.g_01155
OG0001493	Syat.g_00890	Syab.g_01147
OG0001496	Syat.g_00316	Syab.g_01188
OG0001497	Syat.g_00317	Syab.g_01190
OG0001498	Syat.g_02954	Syab.g_00552
OG0001502	Syat.g_00757	Syab.g_01733
OG0001505	Syat.g_01215	Syab.g_00189
OG0001510	Syat.g_02214	Syab.g_00103
OG0001511	Syat.g_01580	Syab.g_02509
OG0001512	Syat.g_01445	Syab.g_02368
OG0001513	Syat.g_01083	Syab.g_00193
OG0001514	Syat.g_00315	Syab.g_01187
OG0001515	Syat.g_00927	Syab.g_01176
OG0001516	Syat.g_00398	Syab.g_01554
OG0001517	Syat.g_01613	Syab.g_00524
OG0001518	Syat.g_02671	Syab.g_02775
OG0001519	Syat.g_02646	Syab.g_02796
OG0001520	Syat.g_00852	Syab.g_01992
OG0001522	Syat.g_00642	Syab.g_01703
OG0001527	Syat.g_00064	Syab.g_01998
OG0001529	Syat.g_02294	Syab.g_00051
OG0001530	Syat.g_01578	Syab.g_02507
OG0001531	Syat.g_01444	Syab.g_02367
OG0001532	Syat.g_00213	Syab.g_01024
OG0001533	Syat.g_02786	Syab.g_00636
OG0001533	Syat.g_02966	Syab.g_00576
OG0001534	Syat.g_00689	Syab.g_01297
OG0001535	Syat.g_00707	Syab.g_01316
OG0001536	Syat.g_00589	Syab.g_01388
OG0001537	Syat.g_00441	Syab.g_01606
OG0001538	Syat.g_00484	Syab.g_01278
OG0001539	Syat.g_00417	Syab.g_01641
OG0001540	Syat.g_02924	Syab.g_02538
OG0001541	Syat.g_02847	Syab.g_02603
OG0001542	Syat.g_02837	Syab.g_02614
OG0001543	Syat.g_03229	Syab.g_02686
OG0001544	Syat.g_02647	Syab.g_02795
OG0001545	Syat.g_02444, Syat.g_02433	Syab.g_02874
OG0001546	Syat.g_01106	Syab.g_02150
OG0001547	Syat.g_00645	Syab.g_01440
OG0001554	Syat.g_01005	Syab.g_02753
OG0001557	Syat.g_00451	Syab.g_01598
OG0001558	Syat.g_02323	Syab.g_00021
OG0001559	Syat.g_01577	Syab.g_02506
OG0001560	Syat.g_01562	Syab.g_02492
OG0001561	Syat.g_00701	Syab.g_01309
OG0001562	Syat.g_00523	Syab.g_01324
OG0001564	Syat.g_01209	Syab.g_00177
OG0001567	Syat.g_00651	Syab.g_01441
OG0001568	Syat.g_00643	Syab.g_01439
OG0001570	Syat.g_03269	Syab.g_01443
OG0001574	Syat.g_00066	Syab.g_02000
OG0001575	Syat.g_00061	Syab.g_01995
OG0001576	Syat.g_01169	Syab.g_00896
OG0001577	Syat.g_03255	Syab.g_00964
OG0001580	Syat.g_02701	Syab.g_02740
OG0001590	Syat.g_00112	Syab.g_01879, Syab.g_01742
OG0001591	Syat.g_00411	Syab.g_01566
OG0001592	Syat.g_02699	Syab.g_02741
OG0001594	Syat.g_01365	Syab.g_00887, Syab.g_00807
OG0001614	Syat.g_02197	Syab.g_00121
OG0001615	Syat.g_00091	Syab.g_01727
OG0001616	Syat.g_00249	Syab.g_01013
OG0001617	Syat.g_03212, Syat.g_03299	Syab.g_01183
OG0001618	Syat.g_00670, Syat.g_02510	Syab.g_01665
OG0001619	Syat.g_00600	Syab.g_01399
OG0001620	Syat.g_01601	Syab.g_00535
OG0001621	Syat.g_01883	Syab.g_00337
OG0001622	Syat.g_02404	Syab.g_02884
OG0001623	Syat.g_01666	Syab.g_00506
OG0001624	Syat.g_00188	Syab.g_01843
OG0001625	Syat.g_01938	Syab.g_00328
OG0001634	Syat.g_00404	Syab.g_01560
OG0001635	Syat.g_02229, Syat.g_01993	Syab.g_00090
OG0001636	Syat.g_02302	Syab.g_00041
OG0001637	Syat.g_02788	Syab.g_02344
OG0001638	Syat.g_03143	Syab.g_02270
OG0001639	Syat.g_02981	Syab.g_02170
OG0001640	Syat.g_00792	Syab.g_01233
OG0001641	Syat.g_00540	Syab.g_01341
OG0001642	Syat.g_00676	Syab.g_02027
OG0001643	Syat.g_00131	Syab.g_01869
OG0001644	Syat.g_00844	Syab.g_01672
OG0001645	Syat.g_01719	Syab.g_02028, Syab.g_02814
OG0001647	Syat.g_02051	Syab.g_00304
OG0001652	Syat.g_02326	Syab.g_00019
OG0001653	Syat.g_01553	Syab.g_02482
OG0001654	Syat.g_02983	Syab.g_02168
OG0001657	Syat.g_02887	Syab.g_02575
OG0001659	Syat.g_00219	Syab.g_01020
OG0001666	Syat.g_03349	Syab.g_01471
OG0001669	Syat.g_01243, Syat.g_02149, Syat.g_02150, Syat.g_02151, Syat.g_02903	Syab.g_02892
OG0001671	Syat.g_02742	Syab.g_02691
OG0001672	Syat.g_01483	Syab.g_02448
OG0001673	Syat.g_01454	Syab.g_02375
OG0001675	Syat.g_00525	Syab.g_01326
OG0001677	Syat.g_01631	Syab.g_00475
OG0001678	Syat.g_01859	Syab.g_00370
OG0001679	Syat.g_02946	Syab.g_02475, Syab.g_01425
OG0001680	Syat.g_03064	Syab.g_02290
OG0001682	Syat.g_00668	Syab.g_01647, Syab.g_01663
OG0001692	Syat.g_01231	Syab.g_00782
OG0001694	Syat.g_02062	Syab.g_00293
OG0001695	Syat.g_02434	Syab.g_02869
OG0001702	Syat.g_01533	Syab.g_02470
OG0001703	Syat.g_03164	Syab.g_02089
OG0001715	Syat.g_01717	Syab.g_01788
OG0001717	Syat.g_02860	Syab.g_02588
OG0001726	Syat.g_02003	Syab.g_01087
OG0001729	Syat.g_01440	Syab.g_02362
OG0001730	Syat.g_01676	Syab.g_02358
OG0001731	Syat.g_03081	Syab.g_02188
OG0001732	Syat.g_02387, Syat.g_00911	Syab.g_01045
OG0001734	Syat.g_00513, Syat.g_01308	Syab.g_01735
OG0001735	Syat.g_00345	Syab.g_01535
OG0001737	Syat.g_02084	Syab.g_00274
OG0001738	Syat.g_02127	Syab.g_00233
OG0001739	Syat.g_02435, Syat.g_02445	Syab.g_02867
OG0001745	Syat.g_00971	Syab.g_01769
OG0001748	Syat.g_02740	Syab.g_02693
OG0001750	Syat.g_01551	Syab.g_02480
OG0001751	Syat.g_01455	Syab.g_02376
OG0001752	Syat.g_02991	Syab.g_02354
OG0001753	Syat.g_01542, Syat.g_01710	Syab.g_02347
OG0001754	Syat.g_02790	Syab.g_02346
OG0001755	Syat.g_03226	Syab.g_02141
OG0001756	Syat.g_01277, Syat.g_00731	Syab.g_02787, Syab.g_02780
OG0001759	Syat.g_02466	Syab.g_00572, Syab.g_01121
OG0001761	Syat.g_00819	Syab.g_01920
OG0001762	Syat.g_00531	Syab.g_01333
OG0001763	Syat.g_00545	Syab.g_01346
OG0001764	Syat.g_00639	Syab.g_01436
OG0001766	Syat.g_02711	Syab.g_00263
OG0001767	Syat.g_01208, Syat.g_01199, Syat.g_02418, Syat.g_02419, Syat.g_02371	Syab.g_00218
OG0001768	Syat.g_02831, Syat.g_03145	Syab.g_02620
OG0001783	Syat.g_02203	Syab.g_00116
OG0001784	Syat.g_01536	Syab.g_02474, Syab.g_02476
OG0001786	Syat.g_03099	Syab.g_02213
OG0001787	Syat.g_01076	Syab.g_02042
OG0001788	Syat.g_03272	Syab.g_02039
OG0001789	Syat.g_01152	Syab.g_00916
OG0001790	Syat.g_03249	Syab.g_00948
OG0001792	Syat.g_00905	Syab.g_01053
OG0001796	Syat.g_00716	Syab.g_01322
OG0001797	Syat.g_00605, Syat.g_01062	Syab.g_01407
OG0001798	Syat.g_03310	Syab.g_01894
OG0001799	Syat.g_00376	Syab.g_01854
OG0001800	Syat.g_01091, Syat.g_01660	Syab.g_00819
OG0001801	Syat.g_01240	Syab.g_00804
OG0001803	Syat.g_01291	Syab.g_00589
OG0001804	Syat.g_02955	Syab.g_00553
OG0001805	Syat.g_02770, Syat.g_01090	Syab.g_00342
OG0001806	Syat.g_02050, Syat.g_02049	Syab.g_00305
OG0001807	Syat.g_02090	Syab.g_00215
OG0001808	Syat.g_02145	Syab.g_00209
OG0001809	Syat.g_00435	Syab.g_02549
OG0001811	Syat.g_02839	Syab.g_02612
OG0001812	Syat.g_02698	Syab.g_02742
OG0001813	Syat.g_02490	Syab.g_02810
OG0001814	Syat.g_02395	Syab.g_02899
OG0001815	Syat.g_01886, Syat.g_00954	Syab.g_02909
OG0001816	Syat.g_00413	Syab.g_01644
OG0001837	Syat.g_02741	Syab.g_02692
OG0001839	Syat.g_02305	Syab.g_00037
OG0001840	Syat.g_02288	Syab.g_00057
OG0001841	Syat.g_02280	Syab.g_00064
OG0001843	Syat.g_02196	Syab.g_00122
OG0001844	Syat.g_02195	Syab.g_00123
OG0001845	Syat.g_02193	Syab.g_00124
OG0001846	Syat.g_03123, Syat.g_02935	Syab.g_02526
OG0001847	Syat.g_02937	Syab.g_02524
OG0001848	Syat.g_02941	Syab.g_02520
OG0001849	Syat.g_01526	Syab.g_02464
OG0001850	Syat.g_01486	Syab.g_02451
OG0001851	Syat.g_01479	Syab.g_02444
OG0001852	Syat.g_01478	Syab.g_02443
OG0001853	Syat.g_01471	Syab.g_02436
OG0001854	Syat.g_01449	Syab.g_02371
OG0001856	Syat.g_03103	Syab.g_02228
OG0001857	Syat.g_03100	Syab.g_02225
OG0001858	Syat.g_03076	Syab.g_02183
OG0001859	Syat.g_01305	Syab.g_02077
OG0001860	Syat.g_03166	Syab.g_02091
OG0001861	Syat.g_03177	Syab.g_02103
OG0001862	Syat.g_03190	Syab.g_02115
OG0001863	Syat.g_03203	Syab.g_02121
OG0001864	Syat.g_03282	Syab.g_02032
OG0001866	Syat.g_00002	Syab.g_01933
OG0001867	Syat.g_03410	Syab.g_01922
OG0001868	Syat.g_01156	Syab.g_00910
OG0001869	Syat.g_03254	Syab.g_00963
OG0001870	Syat.g_03264	Syab.g_00972
OG0001871	Syat.g_00312	Syab.g_00977
OG0001872	Syat.g_00899	Syab.g_01058
OG0001873	Syat.g_00228	Syab.g_01014
OG0001874	Syat.g_00251	Syab.g_01011
OG0001877	Syat.g_00926	Syab.g_01177
OG0001878	Syat.g_00528	Syab.g_01329
OG0001879	Syat.g_00533	Syab.g_01336
OG0001880	Syat.g_00574	Syab.g_01379
OG0001881	Syat.g_00575	Syab.g_01380
OG0001882	Syat.g_00602	Syab.g_01404
OG0001883	Syat.g_00608	Syab.g_01408
OG0001884	Syat.g_00617	Syab.g_01805
OG0001885	Syat.g_00632	Syab.g_01431
OG0001886	Syat.g_00638	Syab.g_01435
OG0001888	Syat.g_00456	Syab.g_01592
OG0001889	Syat.g_00498	Syab.g_01288
OG0001890	Syat.g_00748	Syab.g_01721
OG0001891	Syat.g_00756	Syab.g_01725
OG0001892	Syat.g_00982	Syab.g_01838
OG0001893	Syat.g_03309	Syab.g_01893
OG0001894	Syat.g_00116	Syab.g_01874
OG0001895	Syat.g_01244	Syab.g_00813
OG0001896	Syat.g_02964	Syab.g_00574
OG0001897	Syat.g_01604	Syab.g_00532
OG0001898	Syat.g_01622	Syab.g_00513
OG0001899	Syat.g_01793	Syab.g_00434
OG0001900	Syat.g_01997	Syab.g_00320
OG0001901	Syat.g_01998	Syab.g_00319
OG0001902	Syat.g_02068	Syab.g_00288
OG0001903	Syat.g_02077	Syab.g_00279
OG0001904	Syat.g_02141	Syab.g_00213
OG0001905	Syat.g_02147	Syab.g_00206
OG0001906	Syat.g_02923	Syab.g_02539
OG0001908	Syat.g_02845	Syab.g_02605
OG0001909	Syat.g_02833	Syab.g_02618
OG0001910	Syat.g_02736	Syab.g_02697
OG0001912	Syat.g_02679	Syab.g_02765
OG0001913	Syat.g_02677	Syab.g_02769
OG0001914	Syat.g_03287	Syab.g_01751
OG0001915	Syat.g_02389	Syab.g_02906
OG0001924	Syat.g_02767	Syab.g_01915
OG0001925	Syat.g_02766	Syab.g_01916
OG0001926	Syat.g_02765	Syab.g_01917
OG0001927	Syat.g_02764	Syab.g_01918
OG0001929	Syat.g_02273	Syab.g_00071
OG0001932	Syat.g_02198	Syab.g_00120
OG0001933	Syat.g_01573	Syab.g_02503
OG0001934	Syat.g_01559	Syab.g_02488
OG0001935	Syat.g_01476	Syab.g_02441
OG0001936	Syat.g_00178	Syab.g_01467
OG0001937	Syat.g_03089	Syab.g_02196
OG0001938	Syat.g_03168	Syab.g_02093
OG0001940	Syat.g_00044	Syab.g_01981
OG0001941	Syat.g_01160	Syab.g_00905
OG0001942	Syat.g_02534	Syab.g_00940
OG0001943	Syat.g_00405	Syab.g_00987
OG0001944	Syat.g_01250	Syab.g_01442
OG0001946	Syat.g_00972	Syab.g_01178
OG0001947	Syat.g_02750	Syab.g_01235
OG0001948	Syat.g_00543	Syab.g_01344
OG0001949	Syat.g_00563	Syab.g_01363
OG0001950	Syat.g_00565	Syab.g_01365
OG0001951	Syat.g_00576	Syab.g_01381
OG0001952	Syat.g_00603	Syab.g_01405
OG0001953	Syat.g_00604	Syab.g_01406
OG0001957	Syat.g_03304	Syab.g_01888
OG0001958	Syat.g_00343	Syab.g_01537
OG0001961	Syat.g_01376	Syab.g_00692
OG0001964	Syat.g_01846	Syab.g_00383
OG0001966	Syat.g_01940	Syab.g_00326
OG0001967	Syat.g_01942	Syab.g_00324
OG0001968	Syat.g_01943	Syab.g_00323
OG0001969	Syat.g_02102	Syab.g_00251
OG0001970	Syat.g_02921	Syab.g_02541
OG0001971	Syat.g_02835	Syab.g_02616
OG0001972	Syat.g_02723	Syab.g_02710
OG0001973	Syat.g_02714, Syat.g_02718	Syab.g_02720
OG0001975	Syat.g_03286	Syab.g_01750
OG0001976	Syat.g_03288	Syab.g_01752
OG0001979	Syat.g_03155	Syab.g_01172, Syab.g_01161
OG0001980	Syat.g_00836	Syab.g_00508, Syab.g_01253
OG0001981	Syat.g_02550	Syab.g_02648, Syab.g_01520
OG0001981	Syat.g_02619, Syat.g_02999	Syab.g_02789
OG0001993	Syat.g_02769	Syab.g_01913
OG0001995	Syat.g_02221	Syab.g_00345
OG0001997	Syat.g_01549	Syab.g_02478
OG0001999	Syat.g_03020	Syab.g_02321
OG0002000	Syat.g_01112	Syab.g_02143
OG0002002	Syat.g_00900	Syab.g_01057
OG0002003	Syat.g_01980	Syab.g_01175
OG0002004	Syat.g_02268	Syab.g_00198, Syab.g_02255
OG0002006	Syat.g_02751	Syab.g_01236
OG0002007	Syat.g_00984	Syab.g_01237
OG0002008	Syat.g_03284	Syab.g_01331
OG0002009	Syat.g_00446	Syab.g_01603
OG0002011	Syat.g_00868, Syat.g_01912	Syab.g_00559
OG0002013	Syat.g_01504	Syab.g_02456
OG0002016	Syat.g_02743	Syab.g_02690
OG0002020	Syat.g_02597	Syab.g_02865
OG0002021	Syat.g_02450	Syab.g_02863
OG0002022	Syat.g_02448	Syab.g_02862
OG0002023	Syat.g_02447	Syab.g_02861
OG0002024	Syat.g_02554	Syab.g_02855
OG0002025	Syat.g_02463	Syab.g_00195
OG0002037	Syat.g_01293	Syab.g_00262, Syab.g_01139
OG0002038	Syat.g_01251	Syab.g_00979
OG0002039	Syat.g_00299	Syab.g_00998
OG0002040	Syat.g_02427	Syab.g_00999
OG0002041	Syat.g_00547	Syab.g_01348
OG0002042	Syat.g_00569	Syab.g_01376
OG0002043	Syat.g_00625	Syab.g_01422
OG0002045	Syat.g_01381	Syab.g_00672
OG0002046	Syat.g_01404, Syat.g_01397	Syab.g_00666
OG0002048	Syat.g_01636	Syab.g_00471
OG0002049	Syat.g_01840	Syab.g_00389
OG0002050	Syat.g_02040	Syab.g_00314
OG0002051	Syat.g_02848	Syab.g_02602
OG0002054	Syat.g_02555	Syab.g_02854
OG0002055	Syat.g_02428	Syab.g_02857
OG0002056	Syat.g_02078	Syab.g_00278
OG0002110	Syat.g_02552	Syab.g_00077
OG0002116	Syat.g_03094	Syab.g_02201
OG0002119	Syat.g_02752	Syab.g_02685
OG0002123	Syat.g_00662	Syab.g_01271
OG0002129	Syat.g_01280	Syab.g_00756
OG0002131	Syat.g_02451	Syab.g_02864
OG0002132	Syat.g_02553	Syab.g_02858
OG0002134	Syat.g_02186	Syab.g_00130
OG0002135	Syat.g_03043	Syab.g_02304
OG0002136	Syat.g_03044	Syab.g_02303
OG0002138	Syat.g_02879, Syat.g_02880, Syat.g_00820	Syab.g_01824
OG0002139	Syat.g_00884	Syab.g_01142
OG0002142	Syat.g_01239	Syab.g_00803
OG0002143	Syat.g_00973	Syab.g_00556
OG0002144	Syat.g_03389	Syab.g_00394
OG0002145	Syat.g_00826	Syab.g_00809, Syab.g_01072
OG0002159	Syat.g_01548	Syab.g_00102, Syab.g_02737
OG0002163	Syat.g_02644	Syab.g_02786, Syab.g_02779
OG0002166	Syat.g_03397	Syab.g_01169
OG0002167	Syat.g_01778	Syab.g_01848
OG0002170	Syat.g_01618	Syab.g_00520
OG0002172	Syat.g_02739	Syab.g_02694
OG0002173	Syat.g_02754	Syab.g_02683
OG0002174	Syat.g_02511	Syab.g_02824
OG0002175	Syat.g_00921	Syab.g_01040
OG0002179	Syat.g_02153	Syab.g_00203
OG0002180	Syat.g_02069	Syab.g_00287
OG0002181	Syat.g_02001	Syab.g_00317
OG0002182	Syat.g_03097	Syab.g_00339
OG0002183	Syat.g_01529	Syab.g_02466
OG0002184	Syat.g_01525	Syab.g_02463
OG0002185	Syat.g_01487	Syab.g_02452
OG0002186	Syat.g_03045	Syab.g_02302
OG0002187	Syat.g_03046	Syab.g_02300
OG0002188	Syat.g_03118	Syab.g_02249
OG0002189	Syat.g_03117	Syab.g_02248
OG0002190	Syat.g_03080	Syab.g_02187
OG0002191	Syat.g_02668, Syat.g_01001	Syab.g_00577
OG0002192	Syat.g_00298	Syab.g_01000
OG0002194	Syat.g_00889	Syab.g_01146
OG0002195	Syat.g_00434	Syab.g_01621
OG0002196	Syat.g_00464	Syab.g_01575
OG0002197	Syat.g_00541	Syab.g_01342
