Orthogroup	Syat	Syad
OG0001182	Syat.g_01642	Syad.g_00712
OG0001183	Syat.g_01632	Syad.g_00717
OG0001184	Syat.g_02160	Syad.g_00378
OG0001185	Syat.g_02200	Syad.g_00354
OG0001186	Syat.g_02235	Syad.g_00247
OG0001187	Syat.g_02256	Syad.g_00245
OG0001188	Syat.g_02261	Syad.g_00238
OG0001189	Syat.g_02287	Syad.g_00217
OG0001190	Syat.g_02692	Syad.g_03034
OG0001192	Syat.g_02663	Syad.g_00013
OG0001193	Syat.g_02513	Syad.g_00072
OG0001194	Syat.g_02515	Syad.g_00075
OG0001195	Syat.g_02516	Syad.g_00076
OG0001196	Syat.g_02398	Syad.g_00144
OG0001197	Syat.g_02396	Syad.g_00146
OG0001199	Syat.g_01475	Syad.g_02735
OG0001200	Syat.g_01477	Syad.g_02737
OG0001201	Syat.g_01572	Syad.g_02802
OG0001202	Syat.g_02812	Syad.g_02945
OG0001203	Syat.g_01447	Syad.g_00821
OG0001204	Syat.g_01867	Syad.g_00577
OG0001205	Syat.g_01287	Syad.g_02440
OG0001206	Syat.g_03268	Syad.g_02385
OG0001207	Syat.g_03162	Syad.g_00893
OG0001208	Syat.g_03172	Syad.g_00906
OG0001209	Syat.g_03273	Syad.g_00980
OG0001210	Syat.g_00103	Syad.g_00993
OG0001213	Syat.g_03289	Syad.g_02163
OG0001214	Syat.g_00128	Syad.g_02150
OG0001216	Syat.g_00660	Syad.g_01816
OG0001218	Syat.g_01356	Syad.g_02328
OG0001219	Syat.g_00629	Syad.g_01653
OG0001220	Syat.g_01534	Syad.g_01195
OG0001222	Syat.g_00597	Syad.g_01770
OG0001223	Syat.g_00544	Syad.g_01715
OG0001224	Syat.g_00804	Syad.g_01286
OG0001225	Syat.g_00806	Syad.g_01288
OG0001226	Syat.g_01485	Syad.g_02100
OG0001228	Syat.g_00938	Syad.g_02460
OG0001229	Syat.g_00981	Syad.g_01314
OG0001231	Syat.g_02327	Syad.g_00179
OG0001232	Syat.g_03041	Syad.g_02658
OG0001233	Syat.g_03012	Syad.g_02493
OG0001234	Syat.g_02092	Syad.g_00608
OG0001235	Syat.g_01838	Syad.g_00633
OG0001236	Syat.g_02156	Syad.g_00412
OG0001237	Syat.g_02161	Syad.g_00376
OG0001238	Syat.g_02673	Syad.g_00007
OG0001239	Syat.g_01472	Syad.g_02732
OG0001240	Syat.g_01554	Syad.g_02785
OG0001241	Syat.g_01564	Syad.g_02795
OG0001242	Syat.g_02936	Syad.g_02827
OG0001243	Syat.g_02928	Syad.g_02841
OG0001244	Syat.g_02901	Syad.g_02873
OG0001245	Syat.g_00212	Syad.g_02223
OG0001246	Syat.g_03209	Syad.g_00933
OG0001247	Syat.g_01019	Syad.g_01837
OG0001248	Syat.g_03159	Syad.g_01843
OG0001249	Syat.g_01620	Syad.g_00756
OG0001250	Syat.g_00739	Syad.g_01227
OG0001251	Syat.g_00963, Syat.g_00621	Syad.g_00083
OG0001252	Syat.g_00787	Syad.g_01279
OG0001255	Syat.g_00843	Syad.g_02224
OG0001256	Syat.g_03111	Syad.g_02609
OG0001257	Syat.g_01716, Syat.g_00346, Syat.g_00438, Syat.g_00729, Syat.g_00918	Syad.g_02210
OG0001258	Syat.g_03119	Syad.g_02619
OG0001261	Syat.g_01791	Syad.g_00684
OG0001262	Syat.g_02285	Syad.g_00219
OG0001263	Syat.g_02926	Syad.g_02844
OG0001265	Syat.g_02938	Syad.g_02825
OG0001266	Syat.g_02808	Syad.g_02949
OG0001267	Syat.g_02060	Syad.g_00523
OG0001268	Syat.g_01608	Syad.g_00767
OG0001270	Syat.g_02968	Syad.g_02453
OG0001271	Syat.g_01374	Syad.g_02356
OG0001272	Syat.g_03176	Syad.g_00910
OG0001274	Syat.g_02727	Syad.g_02988
OG0001275	Syat.g_00529	Syad.g_01699
OG0001276	Syat.g_00705	Syad.g_01683
OG0001277	Syat.g_03312	Syad.g_00127
OG0001278	Syat.g_00895	Syad.g_01445
OG0001279	Syat.g_01252	Syad.g_02248
OG0001281	Syat.g_01159	Syad.g_02413
OG0001282	Syat.g_02780	Syad.g_00890
OG0001283	Syat.g_02403	Syad.g_00138
OG0001286	Syat.g_01656	Syad.g_00698
OG0001287	Syat.g_02208	Syad.g_00346
OG0001288	Syat.g_02225	Syad.g_00326
OG0001289	Syat.g_01527	Syad.g_02767
OG0001290	Syat.g_01563	Syad.g_02794
OG0001291	Syat.g_02916	Syad.g_02854
OG0001292	Syat.g_01873	Syad.g_00572
OG0001293	Syat.g_01995	Syad.g_00549
OG0001294	Syat.g_00409	Syad.g_01597
OG0001295	Syat.g_00945	Syad.g_00997
OG0001296	Syat.g_03217	Syad.g_00939
OG0001297	Syat.g_03221	Syad.g_00943
OG0001298	Syat.g_00043	Syad.g_01055
OG0001299	Syat.g_00401	Syad.g_01591
OG0001300	Syat.g_01025	Syad.g_01339
OG0001303	Syat.g_00628	Syad.g_01655
OG0001304	Syat.g_00690	Syad.g_01669
OG0001305	Syat.g_00813	Syad.g_01296
OG0001306	Syat.g_03234	Syad.g_01119
OG0001307	Syat.g_02082	Syad.g_00626
OG0001309	Syat.g_01113	Syad.g_00950
OG0001310	Syat.g_03066	Syad.g_02638
OG0001311	Syat.g_00703	Syad.g_01681
OG0001312	Syat.g_00615	Syad.g_01788
OG0001315	Syat.g_01634	Syad.g_00715
OG0001317	Syat.g_01451	Syad.g_00814
OG0001318	Syat.g_01888	Syad.g_00557
OG0001323	Syat.g_01111	Syad.g_00953
OG0001325	Syat.g_00664	Syad.g_01811
OG0001326	Syat.g_02525	Syad.g_00092
OG0001327	Syat.g_00414	Syad.g_01605
OG0001329	Syat.g_00097	Syad.g_00866
OG0001333	Syat.g_03018	Syad.g_02487
OG0001336	Syat.g_02402	Syad.g_00139
OG0001337	Syat.g_01621	Syad.g_00750
OG0001345	Syat.g_00290	Syad.g_01188
OG0001347	Syat.g_02666	Syad.g_00454
OG0001347	Syat.g_01136	Syad.g_00308
OG0001348	Syat.g_03316	Syad.g_01250
OG0001349	Syat.g_01220	Syad.g_02663
OG0001353	Syat.g_00717	Syad.g_01244
OG0001354	Syat.g_00558	Syad.g_01728
OG0001355	Syat.g_02589	Syad.g_02116
OG0001356	Syat.g_01428	Syad.g_01251
OG0001358	Syat.g_03319	Syad.g_02179
OG0001360	Syat.g_00256	Syad.g_01191
OG0001361	Syat.g_00293	Syad.g_01185
OG0001364	Syat.g_02143	Syad.g_00431
OG0001366	Syat.g_03047	Syad.g_02650
OG0001373	Syat.g_02524	Syad.g_00091
OG0001374	Syat.g_02541	Syad.g_00099
OG0001376	Syat.g_00841	Syad.g_00015
OG0001377	Syat.g_00842	Syad.g_00014
OG0001378	Syat.g_02967	Syad.g_02454
OG0001379	Syat.g_01147	Syad.g_02397
OG0001385	Syat.g_02521	Syad.g_00088
OG0001386	Syat.g_02522	Syad.g_00089
OG0001387	Syat.g_02523	Syad.g_00090
OG0001388	Syat.g_02526	Syad.g_00093
OG0001389	Syat.g_02531	Syad.g_00094
OG0001390	Syat.g_02532	Syad.g_00095
OG0001391	Syat.g_02533	Syad.g_00096
OG0001392	Syat.g_02539	Syad.g_00097
OG0001393	Syat.g_02540	Syad.g_00098
OG0001394	Syat.g_00450	Syad.g_01920
OG0001396	Syat.g_01137	Syad.g_00309
OG0001396	Syat.g_02665	Syad.g_00455
OG0001401	Syat.g_00721	Syad.g_01233
OG0001402	Syat.g_03314	Syad.g_02174
OG0001403	Syat.g_02307	Syad.g_00197
OG0001408	Syat.g_00211	Syad.g_01431
OG0001411	Syat.g_01188	Syad.g_00372
OG0001412	Syat.g_01135	Syad.g_00307
OG0001412	Syat.g_02667	Syad.g_00453
OG0001413	Syat.g_02775, Syat.g_00853	Syad.g_02113
OG0001416	Syat.g_02491	Syad.g_02410
OG0001417	Syat.g_01705	Syad.g_01729
OG0001420	Syat.g_01099	Syad.g_00963
OG0001421	Syat.g_03056	Syad.g_02105, Syad.g_02039
OG0001429	Syat.g_00627	Syad.g_01656
OG0001430	Syat.g_03343	Syad.g_03026
OG0001432	Syat.g_00846	Syad.g_01382
OG0001433	Syat.g_01429	Syad.g_01253, Syad.g_01252
OG0001434	Syat.g_00455	Syad.g_01916
OG0001435	Syat.g_00422	Syad.g_01612
OG0001438	Syat.g_02076	Syad.g_00507
OG0001439	Syat.g_02105	Syad.g_00476
OG0001443	Syat.g_02649	Syad.g_00023
OG0001444	Syat.g_01550	Syad.g_02779
OG0001444	Syat.g_01547	Syad.g_00336
OG0001449	Syat.g_00800	Syad.g_00583
OG0001452	Syat.g_01881	Syad.g_00563
OG0001453	Syat.g_00538	Syad.g_01709
OG0001454	Syat.g_00189	Syad.g_02101
OG0001456	Syat.g_02545	Syad.g_00101
OG0001457	Syat.g_02546	Syad.g_00102
OG0001458	Syat.g_02547	Syad.g_00103
OG0001459	Syat.g_03357, Syat.g_03358	Syad.g_01550
OG0001460	Syat.g_01430	Syad.g_01254
OG0001461	Syat.g_01945	Syad.g_02162
OG0001462	Syat.g_02301	Syad.g_00204
OG0001470	Syat.g_02252	Syad.g_02462
OG0001473	Syat.g_00190	Syad.g_02127
OG0001474	Syat.g_01607	Syad.g_00768
OG0001475	Syat.g_01116	Syad.g_02464
OG0001477	Syat.g_00321, Syat.g_00322, Syat.g_00318	Syad.g_01307
OG0001478	Syat.g_01385	Syad.g_02371
OG0001478	Syat.g_01294	Syad.g_02364
OG0001479	Syat.g_01610	Syad.g_00765
OG0001480	Syat.g_00100	Syad.g_01194
OG0001482	Syat.g_00549	Syad.g_01719
OG0001487	Syat.g_01355	Syad.g_02327
OG0001488	Syat.g_00301	Syad.g_00051, Syad.g_01175
OG0001489	Syat.g_01645	Syad.g_00709
OG0001492	Syat.g_00898	Syad.g_01448
OG0001493	Syat.g_00890	Syad.g_01439
OG0001496	Syat.g_00316	Syad.g_01309
OG0001497	Syat.g_00317	Syad.g_01308
OG0001498	Syat.g_02954	Syad.g_00786
OG0001502	Syat.g_00757	Syad.g_01202
OG0001504	Syat.g_03356	Syad.g_01535
OG0001508	Syat.g_02258	Syad.g_02461
OG0001509	Syat.g_01140	Syad.g_00256
OG0001509	Syat.g_01296	Syad.g_00456
OG0001510	Syat.g_02214	Syad.g_00342
OG0001511	Syat.g_01580	Syad.g_02810
OG0001512	Syat.g_01445	Syad.g_00822
OG0001513	Syat.g_01083	Syad.g_00377
OG0001514	Syat.g_00315	Syad.g_01310
OG0001515	Syat.g_00927	Syad.g_01343
OG0001516	Syat.g_00398	Syad.g_01588
OG0001517	Syat.g_01613	Syad.g_00762
OG0001518	Syat.g_02671	Syad.g_00009
OG0001519	Syat.g_02646	Syad.g_00025
OG0001520	Syat.g_00852	Syad.g_01039
OG0001522	Syat.g_00642	Syad.g_01243
OG0001527	Syat.g_00064	Syad.g_01030
OG0001528	Syat.g_01115	Syad.g_02463
OG0001529	Syat.g_02294	Syad.g_00210
OG0001530	Syat.g_01578	Syad.g_02808
OG0001531	Syat.g_01444	Syad.g_00823
OG0001532	Syat.g_00213	Syad.g_01492
OG0001533	Syat.g_02786	Syad.g_02388
OG0001534	Syat.g_00689	Syad.g_01668
OG0001535	Syat.g_00707	Syad.g_01685
OG0001536	Syat.g_00589	Syad.g_01762
OG0001537	Syat.g_00441	Syad.g_01949
OG0001538	Syat.g_00484	Syad.g_01884
OG0001539	Syat.g_00417	Syad.g_01607
OG0001540	Syat.g_02924	Syad.g_02846
OG0001541	Syat.g_02847	Syad.g_02915
OG0001542	Syat.g_02837	Syad.g_02924
OG0001543	Syat.g_03229	Syad.g_02969
OG0001544	Syat.g_02647	Syad.g_00024
OG0001545	Syat.g_02444, Syat.g_02433	Syad.g_00126
OG0001547	Syat.g_00645	Syad.g_01963
OG0001554	Syat.g_01005	Syad.g_03031
OG0001556	Syat.g_01046, Syat.g_03334, Syat.g_03147	Syad.g_01509
OG0001558	Syat.g_02323	Syad.g_00182
OG0001559	Syat.g_01577	Syad.g_02807
OG0001560	Syat.g_01562	Syad.g_02793
OG0001561	Syat.g_00701	Syad.g_01679
OG0001562	Syat.g_00523	Syad.g_01693
OG0001563	Syat.g_01662	Syad.g_00693
OG0001567	Syat.g_00651	Syad.g_01965
OG0001568	Syat.g_00643	Syad.g_01961
OG0001570	Syat.g_03269	Syad.g_01985
OG0001573	Syat.g_01835	Syad.g_00490, Syad.g_00491, Syad.g_00477, Syad.g_01556, Syad.g_01566
OG0001574	Syat.g_00066	Syad.g_01028
OG0001575	Syat.g_00061	Syad.g_01033
OG0001576	Syat.g_01169	Syad.g_01103
OG0001577	Syat.g_03255	Syad.g_01148
OG0001580	Syat.g_02701	Syad.g_03020
OG0001588	Syat.g_03195	Syad.g_00428
OG0001590	Syat.g_00112	Syad.g_02158
OG0001591	Syat.g_00411	Syad.g_01599
OG0001592	Syat.g_02699	Syad.g_03021
OG0001594	Syat.g_01365	Syad.g_03041, Syad.g_01570, Syad.g_02252, Syad.g_02832
OG0001614	Syat.g_02197	Syad.g_00356
OG0001615	Syat.g_00091	Syad.g_01205
OG0001616	Syat.g_00249	Syad.g_01515
OG0001617	Syat.g_03212, Syat.g_03299	Syad.g_01335
OG0001618	Syat.g_00670, Syat.g_02510	Syad.g_01805
OG0001619	Syat.g_00600	Syad.g_01773
OG0001620	Syat.g_01601	Syad.g_00774
OG0001621	Syat.g_01883	Syad.g_00562
OG0001622	Syat.g_02404	Syad.g_00137
OG0001623	Syat.g_01623, Syat.g_01666	Syad.g_00746
OG0001624	Syat.g_00188	Syad.g_00031
OG0001625	Syat.g_01938	Syad.g_00555
OG0001634	Syat.g_00404	Syad.g_01594
OG0001635	Syat.g_02229, Syat.g_01993	Syad.g_00322
OG0001636	Syat.g_02302	Syad.g_00203
OG0001637	Syat.g_02788	Syad.g_02508, Syad.g_02507
OG0001638	Syat.g_03143	Syad.g_02636
OG0001639	Syat.g_02981	Syad.g_02539
OG0001640	Syat.g_00792	Syad.g_01274
OG0001641	Syat.g_00540	Syad.g_01711
OG0001642	Syat.g_00676	Syad.g_01197
OG0001643	Syat.g_00131	Syad.g_02147
OG0001644	Syat.g_00844	Syad.g_01799
OG0001647	Syat.g_02051	Syad.g_00531
OG0001652	Syat.g_02326	Syad.g_00180
OG0001653	Syat.g_01553	Syad.g_02782
OG0001654	Syat.g_02983	Syad.g_02537
OG0001657	Syat.g_02887	Syad.g_02889
OG0001659	Syat.g_00219	Syad.g_01507
OG0001660	Syat.g_01585, Syat.g_02948	Syad.g_02816
OG0001666	Syat.g_03349	Syad.g_01536
OG0001671	Syat.g_02742	Syad.g_02974
OG0001672	Syat.g_01483	Syad.g_02743
OG0001673	Syat.g_01454	Syad.g_00812
OG0001675	Syat.g_00525	Syad.g_01695
OG0001677	Syat.g_01631	Syad.g_00718, Syad.g_01497
OG0001678	Syat.g_01859	Syad.g_00593
OG0001679	Syat.g_02946	Syad.g_01038, Syad.g_01037
OG0001682	Syat.g_00668	Syad.g_02102, Syad.g_01807
OG0001692	Syat.g_01231	Syad.g_02271
OG0001694	Syat.g_02062	Syad.g_00521
OG0001695	Syat.g_02434	Syad.g_00123
OG0001700	Syat.g_01074	Syad.g_01976
OG0001702	Syat.g_01533	Syad.g_02772
OG0001703	Syat.g_03164	Syad.g_00894
OG0001715	Syat.g_01717	Syad.g_02084
OG0001716	Syat.g_02002	Syad.g_01200
OG0001717	Syat.g_02860	Syad.g_02901
OG0001729	Syat.g_01440	Syad.g_00828
OG0001730	Syat.g_01676	Syad.g_00832
OG0001731	Syat.g_03081	Syad.g_02563
OG0001732	Syat.g_02387, Syat.g_00911	Syad.g_01464
OG0001733	Syat.g_01048	Syad.g_01602
OG0001735	Syat.g_00345	Syad.g_01573
OG0001736	Syat.g_01254	Syad.g_00450
OG0001737	Syat.g_02084	Syad.g_00501
OG0001738	Syat.g_02127	Syad.g_00462
OG0001739	Syat.g_02435, Syat.g_02445	Syad.g_00122
OG0001748	Syat.g_02740	Syad.g_02976
OG0001750	Syat.g_01551	Syad.g_02780
OG0001751	Syat.g_01455	Syad.g_00811
OG0001752	Syat.g_02991	Syad.g_02518
OG0001753	Syat.g_01542, Syat.g_01710	Syad.g_02511
OG0001754	Syat.g_02790	Syad.g_02510
OG0001755	Syat.g_03226	Syad.g_00949
OG0001756	Syat.g_01277, Syat.g_00731	Syad.g_00018, Syad.g_00022
OG0001759	Syat.g_02466	Syad.g_01373
OG0001760	Syat.g_02005, Syat.g_00880, Syat.g_03146	Syad.g_02961
OG0001761	Syat.g_00819	Syad.g_02198
OG0001762	Syat.g_00531	Syad.g_01704
OG0001763	Syat.g_00545	Syad.g_01716
OG0001764	Syat.g_00639	Syad.g_01642
OG0001766	Syat.g_02711	Syad.g_00489
OG0001767	Syat.g_01208, Syat.g_01199, Syat.g_02418, Syat.g_02419, Syat.g_02371	Syad.g_00438
OG0001768	Syat.g_02831	Syad.g_02931
OG0001769	Syat.g_00373	Syad.g_02133
OG0001771	Syat.g_01094	Syad.g_02075
OG0001783	Syat.g_02203	Syad.g_00351
OG0001784	Syat.g_01536	Syad.g_02774
OG0001786	Syat.g_03099	Syad.g_02588
OG0001787	Syat.g_01076	Syad.g_00976
OG0001788	Syat.g_03272	Syad.g_00979
OG0001789	Syat.g_01152	Syad.g_02404
OG0001790	Syat.g_03249	Syad.g_01126
OG0001792	Syat.g_00905	Syad.g_01456
OG0001796	Syat.g_00716	Syad.g_01691
OG0001797	Syat.g_00605, Syat.g_01062	Syad.g_01781
OG0001798	Syat.g_03310	Syad.g_02171
OG0001799	Syat.g_00376	Syad.g_02136
OG0001800	Syat.g_01091, Syat.g_01660	Syad.g_02249
OG0001801	Syat.g_01240	Syad.g_02258
OG0001803	Syat.g_01291	Syad.g_02444
OG0001804	Syat.g_02955	Syad.g_00787
OG0001805	Syat.g_02770, Syat.g_01090	Syad.g_00567
OG0001806	Syat.g_02050, Syat.g_02049	Syad.g_00532
OG0001807	Syat.g_02090	Syad.g_00435
OG0001808	Syat.g_02145	Syad.g_00422
OG0001809	Syat.g_00435	Syad.g_02857
OG0001811	Syat.g_02839	Syad.g_02922
OG0001812	Syat.g_02698	Syad.g_03022
OG0001813	Syat.g_02490	Syad.g_00060
OG0001814	Syat.g_02395	Syad.g_00147
OG0001815	Syat.g_01886, Syat.g_00954	Syad.g_00157
OG0001816	Syat.g_00413	Syad.g_01604
OG0001837	Syat.g_02741	Syad.g_02975
OG0001839	Syat.g_02305	Syad.g_00199
OG0001840	Syat.g_02288	Syad.g_00216
OG0001841	Syat.g_02280	Syad.g_00223
OG0001842	Syat.g_02421	Syad.g_02522
OG0001843	Syat.g_02196	Syad.g_00357
OG0001844	Syat.g_02195	Syad.g_00358
OG0001845	Syat.g_02193	Syad.g_00359
OG0001846	Syat.g_03123, Syat.g_02935	Syad.g_02828
OG0001847	Syat.g_02937	Syad.g_02826
OG0001848	Syat.g_02941	Syad.g_02822
OG0001849	Syat.g_01526	Syad.g_02766
OG0001850	Syat.g_01486	Syad.g_02756
OG0001851	Syat.g_01479	Syad.g_02739
OG0001852	Syat.g_01478	Syad.g_02738
OG0001853	Syat.g_01471	Syad.g_02731
OG0001854	Syat.g_01449	Syad.g_00818
OG0001856	Syat.g_03103	Syad.g_02594
OG0001857	Syat.g_03100	Syad.g_02591
OG0001858	Syat.g_03076	Syad.g_02554
OG0001859	Syat.g_01305	Syad.g_00882
OG0001860	Syat.g_03166	Syad.g_00896
OG0001861	Syat.g_03177	Syad.g_00911
OG0001862	Syat.g_03190	Syad.g_00922
OG0001863	Syat.g_03203	Syad.g_00928
OG0001864	Syat.g_03282	Syad.g_00991
OG0001866	Syat.g_00002	Syad.g_01098
OG0001867	Syat.g_03410	Syad.g_02200
OG0001868	Syat.g_01156	Syad.g_02409
OG0001869	Syat.g_03254	Syad.g_01147
OG0001870	Syat.g_03264	Syad.g_01155
OG0001871	Syat.g_00312	Syad.g_01160
OG0001872	Syat.g_00899	Syad.g_01451
OG0001873	Syat.g_00228	Syad.g_01514
OG0001874	Syat.g_00251	Syad.g_01517
OG0001877	Syat.g_00926	Syad.g_01342
OG0001878	Syat.g_00528	Syad.g_01698
OG0001879	Syat.g_00533	Syad.g_01706
OG0001880	Syat.g_00574	Syad.g_01746
OG0001881	Syat.g_00575	Syad.g_01754
OG0001882	Syat.g_00602	Syad.g_01778
OG0001883	Syat.g_00608	Syad.g_01782
OG0001884	Syat.g_00617	Syad.g_01790
OG0001885	Syat.g_00632	Syad.g_01647
OG0001886	Syat.g_00638	Syad.g_01643
OG0001888	Syat.g_00456	Syad.g_01913
OG0001889	Syat.g_00498	Syad.g_01873
OG0001890	Syat.g_00748	Syad.g_01220
OG0001891	Syat.g_00756	Syad.g_01207
OG0001892	Syat.g_00982	Syad.g_01193
OG0001893	Syat.g_03309	Syad.g_02170
OG0001894	Syat.g_00116	Syad.g_02153
OG0001895	Syat.g_01244	Syad.g_02253
OG0001896	Syat.g_02964	Syad.g_02457
OG0001897	Syat.g_01604	Syad.g_00771
OG0001898	Syat.g_01622	Syad.g_00755
OG0001899	Syat.g_01793	Syad.g_00682
OG0001900	Syat.g_01997	Syad.g_00547
OG0001901	Syat.g_01998	Syad.g_00546
OG0001902	Syat.g_02068	Syad.g_00516
OG0001903	Syat.g_02077	Syad.g_00506
OG0001904	Syat.g_02141	Syad.g_00433
OG0001905	Syat.g_02147	Syad.g_00420
OG0001906	Syat.g_02923	Syad.g_02847
OG0001908	Syat.g_02845	Syad.g_02917
OG0001909	Syat.g_02833	Syad.g_02929
OG0001910	Syat.g_02736	Syad.g_02980
OG0001912	Syat.g_02679	Syad.g_00001
OG0001913	Syat.g_02677	Syad.g_00003
OG0001914	Syat.g_03287	Syad.g_01532
OG0001915	Syat.g_02389	Syad.g_00153
OG0001924	Syat.g_02767	Syad.g_02188
OG0001925	Syat.g_02766	Syad.g_02189
OG0001926	Syat.g_02765	Syad.g_02190
OG0001927	Syat.g_02764	Syad.g_02191
OG0001929	Syat.g_02273	Syad.g_00230
OG0001930	Syat.g_02422	Syad.g_02523
OG0001931	Syat.g_02424	Syad.g_02524
OG0001932	Syat.g_02198	Syad.g_00355
OG0001933	Syat.g_01573	Syad.g_02804
OG0001934	Syat.g_01559	Syad.g_02789
OG0001935	Syat.g_01476	Syad.g_02736
OG0001936	Syat.g_00178	Syad.g_02103
OG0001937	Syat.g_03089	Syad.g_02576
OG0001938	Syat.g_03168	Syad.g_00898
OG0001940	Syat.g_00044	Syad.g_01054
OG0001941	Syat.g_01160	Syad.g_02414
OG0001943	Syat.g_00405	Syad.g_02034
OG0001944	Syat.g_01250	Syad.g_01981
OG0001946	Syat.g_00972	Syad.g_01341
OG0001947	Syat.g_02750	Syad.g_01272
OG0001948	Syat.g_00543	Syad.g_01714
OG0001949	Syat.g_00563	Syad.g_01734
OG0001950	Syat.g_00565	Syad.g_01736
OG0001951	Syat.g_00576	Syad.g_01755
OG0001952	Syat.g_00603	Syad.g_01779
OG0001953	Syat.g_00604	Syad.g_01780
OG0001957	Syat.g_03304	Syad.g_02165
OG0001958	Syat.g_00343	Syad.g_01575
OG0001961	Syat.g_01376	Syad.g_02358
OG0001964	Syat.g_01846	Syad.g_00606
OG0001966	Syat.g_01940	Syad.g_00553
OG0001967	Syat.g_01942	Syad.g_00551
OG0001968	Syat.g_01943	Syad.g_00550
OG0001969	Syat.g_02102	Syad.g_00482
OG0001970	Syat.g_02921	Syad.g_02849
OG0001971	Syat.g_02835	Syad.g_02927
OG0001972	Syat.g_02723	Syad.g_03000
OG0001973	Syat.g_02714, Syat.g_02718	Syad.g_02960
OG0001975	Syat.g_03286	Syad.g_01531
OG0001976	Syat.g_03288	Syad.g_01533
OG0001978	Syat.g_01141	Syad.g_00306
OG0001979	Syat.g_03155	Syad.g_01361
OG0001980	Syat.g_00836	Syad.g_00751, Syad.g_00622
OG0001993	Syat.g_02769	Syad.g_02186
OG0001995	Syat.g_02221	Syad.g_01377
OG0001997	Syat.g_01549	Syad.g_02778
OG0001999	Syat.g_03020	Syad.g_02484
OG0002000	Syat.g_01112	Syad.g_00951
OG0002002	Syat.g_00900	Syad.g_01452
OG0002004	Syat.g_02268	Syad.g_02760
OG0002005	Syat.g_01992, Syat.g_02596	Syad.g_01105, Syad.g_01106
OG0002006	Syat.g_02751	Syad.g_01259
OG0002007	Syat.g_00984	Syad.g_01258
OG0002008	Syat.g_03284	Syad.g_01700
OG0002009	Syat.g_00446	Syad.g_01933
OG0002010	Syat.g_01337	Syad.g_02309
OG0002011	Syat.g_00868, Syat.g_01912	Syad.g_01964
OG0002016	Syat.g_02743	Syad.g_02973
OG0002019	Syat.g_02199	Syad.g_01962
OG0002020	Syat.g_02597	Syad.g_00120
OG0002021	Syat.g_02450	Syad.g_00118
OG0002022	Syat.g_02448	Syad.g_00115
OG0002023	Syat.g_02447	Syad.g_00114
OG0002024	Syat.g_02554	Syad.g_00108
OG0002037	Syat.g_01293	Syad.g_00902
OG0002038	Syat.g_01251	Syad.g_01161
OG0002039	Syat.g_00299	Syad.g_01176
OG0002040	Syat.g_02427	Syad.g_01177
OG0002041	Syat.g_00547	Syad.g_01718
OG0002042	Syat.g_00569	Syad.g_01743
OG0002043	Syat.g_00625	Syad.g_01657
OG0002045	Syat.g_01381	Syad.g_02362
OG0002046	Syat.g_01404, Syat.g_01397	Syad.g_02366
OG0002048	Syat.g_01636	Syad.g_00714
OG0002049	Syat.g_01840	Syad.g_00631
OG0002050	Syat.g_02040	Syad.g_00540
OG0002051	Syat.g_02848	Syad.g_02914
OG0002054	Syat.g_02555	Syad.g_00107
OG0002055	Syat.g_02428	Syad.g_00110
OG0002056	Syat.g_02078	Syad.g_00505
OG0002107	Syat.g_02014, Syat.g_03230, Syat.g_00994	Syad.g_02054
OG0002114	Syat.g_01366	Syad.g_02262
OG0002116	Syat.g_03094	Syad.g_02581
OG0002119	Syat.g_02752	Syad.g_02968
OG0002120	Syat.g_02459	Syad.g_01994
OG0002123	Syat.g_00662	Syad.g_01813
OG0002129	Syat.g_01280	Syad.g_02292
OG0002131	Syat.g_02451	Syad.g_00119
OG0002132	Syat.g_02553	Syad.g_00111
OG0002134	Syat.g_02186	Syad.g_00365
OG0002135	Syat.g_03043	Syad.g_02654
OG0002136	Syat.g_03044	Syad.g_02653
OG0002138	Syat.g_02879, Syat.g_02880, Syat.g_00820	Syad.g_01364
OG0002139	Syat.g_00884	Syad.g_01435
OG0002142	Syat.g_01239	Syad.g_02259
OG0002143	Syat.g_00973	Syad.g_00790
OG0002144	Syat.g_03389	Syad.g_00639
OG0002154	Syat.g_00084	Syad.g_02869
OG0002159	Syat.g_01548	Syad.g_00337
OG0002160	Syat.g_02996	Syad.g_01375
OG0002163	Syat.g_02644	Syad.g_00021
OG0002166	Syat.g_03397	Syad.g_01369
OG0002167	Syat.g_01778	Syad.g_01426
OG0002172	Syat.g_02739	Syad.g_02977
OG0002173	Syat.g_02754	Syad.g_02966
OG0002179	Syat.g_02153	Syad.g_00417
OG0002180	Syat.g_02069	Syad.g_00515
OG0002181	Syat.g_02001	Syad.g_00543
OG0002182	Syat.g_03097	Syad.g_00564
OG0002183	Syat.g_01529	Syad.g_02768
OG0002184	Syat.g_01525	Syad.g_02765
OG0002185	Syat.g_01487	Syad.g_02757
OG0002186	Syat.g_03045	Syad.g_02652
OG0002187	Syat.g_03046	Syad.g_02651
OG0002188	Syat.g_03118	Syad.g_02618
OG0002189	Syat.g_03117	Syad.g_02617
OG0002190	Syat.g_03080	Syad.g_02562
OG0002191	Syat.g_02668, Syat.g_01001	Syad.g_02455
OG0002192	Syat.g_00298	Syad.g_01180
OG0002194	Syat.g_00889	Syad.g_01438
OG0002196	Syat.g_00464	Syad.g_01903
OG0002197	Syat.g_00541	Syad.g_01712
