Orthogroup	Syat	Prah
OG0001180	Syat.g_01654	Prah.g_01988
OG0001181	Syat.g_01650	Prah.g_01984
OG0001182	Syat.g_01642	Prah.g_01976
OG0001183	Syat.g_01632	Prah.g_01965
OG0001184	Syat.g_02160	Prah.g_02239
OG0001185	Syat.g_02200	Prah.g_00156
OG0001186	Syat.g_02235	Prah.g_00088
OG0001187	Syat.g_02256	Prah.g_00085
OG0001188	Syat.g_02261	Prah.g_00080
OG0001189	Syat.g_02287	Prah.g_00057
OG0001190	Syat.g_02692	Prah.g_02490
OG0001191	Syat.g_02675	Prah.g_02503
OG0001192	Syat.g_02663	Prah.g_02508
OG0001193	Syat.g_02513	Prah.g_02548
OG0001194	Syat.g_02515	Prah.g_02550
OG0001195	Syat.g_02516	Prah.g_02551
OG0001196	Syat.g_02398	Prah.g_02587
OG0001197	Syat.g_02396	Prah.g_02589
OG0001199	Syat.g_01475	Prah.g_01844
OG0001200	Syat.g_01477	Prah.g_01846
OG0001201	Syat.g_01572	Prah.g_01898
OG0001202	Syat.g_02812	Prah.g_02359
OG0001204	Syat.g_01867	Prah.g_02077
OG0001205	Syat.g_01287	Prah.g_00240
OG0001206	Syat.g_03268	Prah.g_00291
OG0001207	Syat.g_03162	Prah.g_01575
OG0001208	Syat.g_03172	Prah.g_01564
OG0001209	Syat.g_03273	Prah.g_01498
OG0001210	Syat.g_00103	Prah.g_01484
OG0001211	Syat.g_00078	Prah.g_01467
OG0001213	Syat.g_03289	Prah.g_00510
OG0001214	Syat.g_00128	Prah.g_00499
OG0001216	Syat.g_00660	Prah.g_00885
OG0001217	Syat.g_02587	Prah.g_01447
OG0001218	Syat.g_01356	Prah.g_00356
OG0001219	Syat.g_00629	Prah.g_00755
OG0001220	Syat.g_01534	Prah.g_00575
OG0001222	Syat.g_00597	Prah.g_02517
OG0001223	Syat.g_00544	Prah.g_00824
OG0001224	Syat.g_00804	Prah.g_00911
OG0001225	Syat.g_00806	Prah.g_00913
OG0001226	Syat.g_01485	Prah.g_01192
OG0001228	Syat.g_00938	Prah.g_01278
OG0001229	Syat.g_00981	Prah.g_01663
OG0001230	Syat.g_01235	Prah.g_00418
OG0001231	Syat.g_02327	Prah.g_00018
OG0001232	Syat.g_03041	Prah.g_01704
OG0001233	Syat.g_03012	Prah.g_01732
OG0001234	Syat.g_02092	Prah.g_02055
OG0001235	Syat.g_01838	Prah.g_02047
OG0001236	Syat.g_02156	Prah.g_02235
OG0001237	Syat.g_02161	Prah.g_02240
OG0001238	Syat.g_02673	Prah.g_02504
OG0001239	Syat.g_01472	Prah.g_01841
OG0001240	Syat.g_01554	Prah.g_01881
OG0001241	Syat.g_01564	Prah.g_01891
OG0001242	Syat.g_02936	Prah.g_00185
OG0001243	Syat.g_02928	Prah.g_02251
OG0001244	Syat.g_02901	Prah.g_02279
OG0001245	Syat.g_00212	Prah.g_01181
OG0001246	Syat.g_03209	Prah.g_01537
OG0001247	Syat.g_01019	Prah.g_00625
OG0001248	Syat.g_03159	Prah.g_00981
OG0001249	Syat.g_01620	Prah.g_01946
OG0001250	Syat.g_00739	Prah.g_00597
OG0001252	Syat.g_00787	Prah.g_00906
OG0001255	Syat.g_00843	Prah.g_01037
OG0001256	Syat.g_03111	Prah.g_01658
OG0001258	Syat.g_03119	Prah.g_01671
OG0001259	Syat.g_03014	Prah.g_01730
OG0001261	Syat.g_01791	Prah.g_02004
OG0001262	Syat.g_02285	Prah.g_00060
OG0001263	Syat.g_02926	Prah.g_02253
OG0001265	Syat.g_02938	Prah.g_00187
OG0001266	Syat.g_02808	Prah.g_02363
OG0001267	Syat.g_02060	Prah.g_02134
OG0001268	Syat.g_01608	Prah.g_01934
OG0001269	Syat.g_02369	Prah.g_00579
OG0001270	Syat.g_02968	Prah.g_00228
OG0001271	Syat.g_01374	Prah.g_00309
OG0001272	Syat.g_03176	Prah.g_01560
OG0001274	Syat.g_02727	Prah.g_02393
OG0001275	Syat.g_00529	Prah.g_00837
OG0001276	Syat.g_00705	Prah.g_00855
OG0001277	Syat.g_03312	Prah.g_02573
OG0001278	Syat.g_00895	Prah.g_01284
OG0001279	Syat.g_01252	Prah.g_00431
OG0001281	Syat.g_01159	Prah.g_01370
OG0001283	Syat.g_02403	Prah.g_02582
OG0001286	Syat.g_01656	Prah.g_01990
OG0001287	Syat.g_02208	Prah.g_00148
OG0001288	Syat.g_02225	Prah.g_00130
OG0001290	Syat.g_01563	Prah.g_01890
OG0001291	Syat.g_02916	Prah.g_02263
OG0001292	Syat.g_01873	Prah.g_02083
OG0001293	Syat.g_01995	Prah.g_02108
OG0001294	Syat.g_00409	Prah.g_00443
OG0001295	Syat.g_00945	Prah.g_01481
OG0001296	Syat.g_03217	Prah.g_01531
OG0001297	Syat.g_03221	Prah.g_01527
OG0001298	Syat.g_00043	Prah.g_01435
OG0001300	Syat.g_01025	Prah.g_00986
OG0001303	Syat.g_00628	Prah.g_00756
OG0001307	Syat.g_02082	Prah.g_00326
OG0001308	Syat.g_01176	Prah.g_00396
OG0001309	Syat.g_01113	Prah.g_01521
OG0001310	Syat.g_03066	Prah.g_01693
OG0001311	Syat.g_00703	Prah.g_00857
OG0001312	Syat.g_00615	Prah.g_00766
OG0001319	Syat.g_02048	Prah.g_02124
OG0001323	Syat.g_01111	Prah.g_01518
OG0001326	Syat.g_02525	Prah.g_02557
OG0001327	Syat.g_00414	Prah.g_00555
OG0001329	Syat.g_00097	Prah.g_01213
OG0001331	Syat.g_01301	Prah.g_01581
OG0001333	Syat.g_03018	Prah.g_01726
OG0001336	Syat.g_02402	Prah.g_02583
OG0001337	Syat.g_01621	Prah.g_01950
OG0001347	Syat.g_02666	Prah.g_00082
OG0001347	Syat.g_01136	Prah.g_00098
OG0001348	Syat.g_03316	Prah.g_02412
OG0001351	Syat.g_01318	Prah.g_00256
OG0001353	Syat.g_00717	Prah.g_00606
OG0001354	Syat.g_00558	Prah.g_00813
OG0001355	Syat.g_02589	Prah.g_00710
OG0001356	Syat.g_01035	Prah.g_02519
OG0001356	Syat.g_01428	Prah.g_01163
OG0001358	Syat.g_03319	Prah.g_00527
OG0001360	Syat.g_00256	Prah.g_01240
OG0001361	Syat.g_00293	Prah.g_01294
OG0001365	Syat.g_02687	Prah.g_02495
OG0001366	Syat.g_03047	Prah.g_01702
OG0001371	Syat.g_01490	Prah.g_01789
OG0001373	Syat.g_02524	Prah.g_02556
OG0001374	Syat.g_02541	Prah.g_02564
OG0001376	Syat.g_00841	Prah.g_02511
OG0001377	Syat.g_00842	Prah.g_02510
OG0001378	Syat.g_02967	Prah.g_00223
OG0001379	Syat.g_01147	Prah.g_01356
OG0001382	Syat.g_00101	Prah.g_00891
OG0001383	Syat.g_01092	Prah.g_01771
OG0001385	Syat.g_02521	Prah.g_02553
OG0001386	Syat.g_02522	Prah.g_02554
OG0001387	Syat.g_02523	Prah.g_02555
OG0001388	Syat.g_02526	Prah.g_02558
OG0001389	Syat.g_02531	Prah.g_02559
OG0001390	Syat.g_02532	Prah.g_02560
OG0001391	Syat.g_02533	Prah.g_02561
OG0001392	Syat.g_02539	Prah.g_02562
OG0001393	Syat.g_02540	Prah.g_02563
OG0001394	Syat.g_00450	Prah.g_00700
OG0001396	Syat.g_01137	Prah.g_00099
OG0001396	Syat.g_02665	Prah.g_00081
OG0001401	Syat.g_00721	Prah.g_00602
OG0001402	Syat.g_03314	Prah.g_00522
OG0001403	Syat.g_02307	Prah.g_00037
OG0001406	Syat.g_00840	Prah.g_02512
OG0001409	Syat.g_01007	Prah.g_01307
OG0001415	Syat.g_00017	Prah.g_01412
OG0001416	Syat.g_02491	Prah.g_01367
OG0001418	Syat.g_03267	Prah.g_02051
OG0001433	Syat.g_01429	Prah.g_01162
OG0001434	Syat.g_00455	Prah.g_00696
OG0001435	Syat.g_00422	Prah.g_00737
OG0001437	Syat.g_00016	Prah.g_01411
OG0001438	Syat.g_02076	Prah.g_02149
OG0001441	Syat.g_01109	Prah.g_01516
OG0001443	Syat.g_02649	Prah.g_01664
OG0001444	Syat.g_01550	Prah.g_01875
OG0001444	Syat.g_01547	Prah.g_00137
OG0001449	Syat.g_00800	Prah.g_01806
OG0001451	Syat.g_02877	Prah.g_00866
OG0001452	Syat.g_01881	Prah.g_01220
OG0001460	Syat.g_01430	Prah.g_01161
OG0001461	Syat.g_01945	Prah.g_00260
OG0001462	Syat.g_02301	Prah.g_00044
OG0001470	Syat.g_02257, Syat.g_02252	Prah.g_00119
OG0001475	Syat.g_01116	Prah.g_00121
OG0001477	Syat.g_00321, Syat.g_00322, Syat.g_00318	Prah.g_01020
OG0001479	Syat.g_01610	Prah.g_01936
OG0001484	Syat.g_02443	Prah.g_00892
OG0001487	Syat.g_01355	Prah.g_00357
OG0001488	Syat.g_00301	Prah.g_01301
OG0001489	Syat.g_01645	Prah.g_01979
OG0001495	Syat.g_01833	Prah.g_02045
OG0001496	Syat.g_00316	Prah.g_01016
OG0001497	Syat.g_00317	Prah.g_01019
OG0001498	Syat.g_02954	Prah.g_00206
OG0001508	Syat.g_02258	Prah.g_00118
OG0001510	Syat.g_02214	Prah.g_00143
OG0001511	Syat.g_01580	Prah.g_01906
OG0001512	Syat.g_01445	Prah.g_01775
OG0001513	Syat.g_01083	Prah.g_00243
OG0001514	Syat.g_00315	Prah.g_01015
OG0001515	Syat.g_00927	Prah.g_00978
OG0001516	Syat.g_00398	Prah.g_00453
OG0001517	Syat.g_01613	Prah.g_01939
OG0001518	Syat.g_02671	Prah.g_02506
OG0001519	Syat.g_02646	Prah.g_02515
OG0001527	Syat.g_00064	Prah.g_01453
OG0001528	Syat.g_01115	Prah.g_00120
OG0001529	Syat.g_02294	Prah.g_00050
OG0001530	Syat.g_01578	Prah.g_01903
OG0001531	Syat.g_01444	Prah.g_01774
OG0001532	Syat.g_00213	Prah.g_01252
OG0001533	Syat.g_02786	Prah.g_01187
OG0001533	Syat.g_02966	Prah.g_00222
OG0001534	Syat.g_00689	Prah.g_00865
OG0001535	Syat.g_00707	Prah.g_00853
OG0001536	Syat.g_00589	Prah.g_00792
OG0001537	Syat.g_00441	Prah.g_00707
OG0001538	Syat.g_00484	Prah.g_00662
OG0001539	Syat.g_00417	Prah.g_00559
OG0001540	Syat.g_02924	Prah.g_02255
OG0001541	Syat.g_02847	Prah.g_02318
OG0001542	Syat.g_02837	Prah.g_02335
OG0001543	Syat.g_03229	Prah.g_02414
OG0001544	Syat.g_02647	Prah.g_02514
OG0001545	Syat.g_02444, Syat.g_02433	Prah.g_02572
OG0001553	Syat.g_01230	Prah.g_00411
OG0001556	Syat.g_01046, Syat.g_03334, Syat.g_03147	Prah.g_01158, Prah.g_01157
OG0001558	Syat.g_02323	Prah.g_00021
OG0001559	Syat.g_01577	Prah.g_01902
OG0001560	Syat.g_01562	Prah.g_01889
OG0001561	Syat.g_00701	Prah.g_00859
OG0001562	Syat.g_00523	Prah.g_00845
OG0001563	Syat.g_01662	Prah.g_01996
OG0001574	Syat.g_00066	Prah.g_01456
OG0001575	Syat.g_00061	Prah.g_01450
OG0001576	Syat.g_01169	Prah.g_01379
OG0001577	Syat.g_03255	Prah.g_01326
OG0001580	Syat.g_02701	Prah.g_02479
OG0001588	Syat.g_03195	Prah.g_02223
OG0001590	Syat.g_00112	Prah.g_00578
OG0001591	Syat.g_00411	Prah.g_00552
OG0001592	Syat.g_02699	Prah.g_02480
OG0001614	Syat.g_02197	Prah.g_00158
OG0001615	Syat.g_00091	Prah.g_01475
OG0001616	Syat.g_00249	Prah.g_01261
OG0001617	Syat.g_03212, Syat.g_03299	Prah.g_00989
OG0001618	Syat.g_00670, Syat.g_02510	Prah.g_00877
OG0001619	Syat.g_00600	Prah.g_00782
OG0001620	Syat.g_01601	Prah.g_01924
OG0001621	Syat.g_01883	Prah.g_02097
OG0001622	Syat.g_02404	Prah.g_02581
OG0001634	Syat.g_00404	Prah.g_00447
OG0001635	Syat.g_02229, Syat.g_01993	Prah.g_01206
OG0001636	Syat.g_02302	Prah.g_00043
OG0001637	Syat.g_02788	Prah.g_01751
OG0001638	Syat.g_03143	Prah.g_01691
OG0001639	Syat.g_02981	Prah.g_01616
OG0001640	Syat.g_00792	Prah.g_00902
OG0001641	Syat.g_00540	Prah.g_00827
OG0001642	Syat.g_00676	Prah.g_00580
OG0001643	Syat.g_00131	Prah.g_00496
OG0001652	Syat.g_02326	Prah.g_00019
OG0001653	Syat.g_01553	Prah.g_01878
OG0001654	Syat.g_02983	Prah.g_01614
OG0001657	Syat.g_02887	Prah.g_02293
OG0001669	Syat.g_01243, Syat.g_02149, Syat.g_02150, Syat.g_02151	Prah.g_00094
OG0001671	Syat.g_02742	Prah.g_02407
OG0001672	Syat.g_01483	Prah.g_01855, Prah.g_01853
OG0001673	Syat.g_01454	Prah.g_01783
OG0001675	Syat.g_00525	Prah.g_00841, Prah.g_00843
OG0001677	Syat.g_01631	Prah.g_01964
OG0001678	Syat.g_01859	Prah.g_02069
OG0001692	Syat.g_01231	Prah.g_00413
OG0001694	Syat.g_02062	Prah.g_02136
OG0001695	Syat.g_02434	Prah.g_02568
OG0001703	Syat.g_03164	Prah.g_01574
OG0001715	Syat.g_01717	Prah.g_01165
OG0001716	Syat.g_02002	Prah.g_00584
OG0001726	Syat.g_02003	Prah.g_00745
OG0001729	Syat.g_01440	Prah.g_01769
OG0001730	Syat.g_01676	Prah.g_01766
OG0001731	Syat.g_03081	Prah.g_01630
OG0001732	Syat.g_02387, Syat.g_00911	Prah.g_01267
OG0001734	Syat.g_00513, Syat.g_01308	Prah.g_00582
OG0001735	Syat.g_00345	Prah.g_00461
OG0001737	Syat.g_02084	Prah.g_02154
OG0001738	Syat.g_02127	Prah.g_02185
OG0001739	Syat.g_02435, Syat.g_02445	Prah.g_02566
OG0001748	Syat.g_02740	Prah.g_02405
OG0001750	Syat.g_01551	Prah.g_01876
OG0001751	Syat.g_01455	Prah.g_01784
OG0001752	Syat.g_02991	Prah.g_01763
OG0001753	Syat.g_01542, Syat.g_01710	Prah.g_01757
OG0001754	Syat.g_02790	Prah.g_01754
OG0001755	Syat.g_03226	Prah.g_01522
OG0001761	Syat.g_00819	Prah.g_00944
OG0001762	Syat.g_00531	Prah.g_00834
OG0001763	Syat.g_00545	Prah.g_00822, Prah.g_00823
OG0001764	Syat.g_00639	Prah.g_00748
OG0001766	Syat.g_02711	Prah.g_02161
OG0001767	Syat.g_01208, Syat.g_01199, Syat.g_02418, Syat.g_02419, Syat.g_02371	Prah.g_02216
OG0001768	Syat.g_02831, Syat.g_03145	Prah.g_02342
OG0001783	Syat.g_02203	Prah.g_00153
OG0001784	Syat.g_01536	Prah.g_01871
OG0001786	Syat.g_03099	Prah.g_01646
OG0001787	Syat.g_01076	Prah.g_01502
OG0001788	Syat.g_03272	Prah.g_01499
OG0001789	Syat.g_01152	Prah.g_01363
OG0001790	Syat.g_03249	Prah.g_01334
OG0001792	Syat.g_00905	Prah.g_01274
OG0001796	Syat.g_00716	Prah.g_00847
OG0001797	Syat.g_00605, Syat.g_01062	Prah.g_00775
OG0001798	Syat.g_03310	Prah.g_00520
OG0001799	Syat.g_00376	Prah.g_00479
OG0001800	Syat.g_01091, Syat.g_01660	Prah.g_00429
OG0001801	Syat.g_01240	Prah.g_00422
OG0001803	Syat.g_01291	Prah.g_00236
OG0001804	Syat.g_02955	Prah.g_00207
OG0001805	Syat.g_02770, Syat.g_01090	Prah.g_02088
OG0001806	Syat.g_02050, Syat.g_02049	Prah.g_02125
OG0001807	Syat.g_02090	Prah.g_02218
OG0001808	Syat.g_02145	Prah.g_02226
OG0001809	Syat.g_00435	Prah.g_02266
OG0001811	Syat.g_02839	Prah.g_02325
OG0001812	Syat.g_02698	Prah.g_02481
OG0001813	Syat.g_02490	Prah.g_02535
OG0001814	Syat.g_02395	Prah.g_02590
OG0001815	Syat.g_01886, Syat.g_00954	Prah.g_02599
OG0001816	Syat.g_00413	Prah.g_00554
OG0001837	Syat.g_02741	Prah.g_02406
OG0001839	Syat.g_02305	Prah.g_00039
OG0001840	Syat.g_02288	Prah.g_00056
OG0001841	Syat.g_02280	Prah.g_00064
OG0001842	Syat.g_02421	Prah.g_00139
OG0001843	Syat.g_02196	Prah.g_00159
OG0001844	Syat.g_02195	Prah.g_00160
OG0001845	Syat.g_02193	Prah.g_00162
OG0001846	Syat.g_03123, Syat.g_02935	Prah.g_00184
OG0001847	Syat.g_02937	Prah.g_00186
OG0001848	Syat.g_02941	Prah.g_00190
OG0001849	Syat.g_01526	Prah.g_01865
OG0001850	Syat.g_01486	Prah.g_01858
OG0001851	Syat.g_01479	Prah.g_01848
OG0001852	Syat.g_01478	Prah.g_01847
OG0001853	Syat.g_01471	Prah.g_01840
OG0001854	Syat.g_01449	Prah.g_01780
OG0001856	Syat.g_03103	Prah.g_01650
OG0001857	Syat.g_03100	Prah.g_01647
OG0001858	Syat.g_03076	Prah.g_01626
OG0001859	Syat.g_01305	Prah.g_01585
OG0001860	Syat.g_03166	Prah.g_01573
OG0001861	Syat.g_03177	Prah.g_01559
OG0001862	Syat.g_03190	Prah.g_01547
OG0001863	Syat.g_03203	Prah.g_01542
OG0001864	Syat.g_03282	Prah.g_01487
OG0001866	Syat.g_00002	Prah.g_01395
OG0001867	Syat.g_03410	Prah.g_01386
OG0001868	Syat.g_01156	Prah.g_01366
OG0001869	Syat.g_03254	Prah.g_01327
OG0001870	Syat.g_03264	Prah.g_01319
OG0001871	Syat.g_00312	Prah.g_01314
OG0001872	Syat.g_00899	Prah.g_01281
OG0001873	Syat.g_00228	Prah.g_01260
OG0001874	Syat.g_00251	Prah.g_01241
OG0001877	Syat.g_00926	Prah.g_00979
OG0001878	Syat.g_00528	Prah.g_00838
OG0001879	Syat.g_00533	Prah.g_00831
OG0001880	Syat.g_00574	Prah.g_00799
OG0001881	Syat.g_00575	Prah.g_00798
OG0001882	Syat.g_00602	Prah.g_00778
OG0001883	Syat.g_00608	Prah.g_00774
OG0001884	Syat.g_00617	Prah.g_00764
OG0001885	Syat.g_00632	Prah.g_00753
OG0001886	Syat.g_00638	Prah.g_00749
OG0001888	Syat.g_00456	Prah.g_00682
OG0001889	Syat.g_00498	Prah.g_00653
OG0001890	Syat.g_00748	Prah.g_00590
OG0001891	Syat.g_00756	Prah.g_00586
OG0001892	Syat.g_00982	Prah.g_00573
OG0001893	Syat.g_03309	Prah.g_00519
OG0001894	Syat.g_00116	Prah.g_00502
OG0001895	Syat.g_01244	Prah.g_00426
OG0001896	Syat.g_02964	Prah.g_00220
OG0001897	Syat.g_01604	Prah.g_01931
OG0001898	Syat.g_01622	Prah.g_01947
OG0001899	Syat.g_01793	Prah.g_02006
OG0001900	Syat.g_01997	Prah.g_02109
OG0001901	Syat.g_01998	Prah.g_02110
OG0001902	Syat.g_02068	Prah.g_02141
OG0001903	Syat.g_02077	Prah.g_02150
OG0001904	Syat.g_02141	Prah.g_02220
OG0001905	Syat.g_02147	Prah.g_02228
OG0001906	Syat.g_02923	Prah.g_02256
OG0001908	Syat.g_02845	Prah.g_02319
OG0001909	Syat.g_02833	Prah.g_02340
OG0001910	Syat.g_02736	Prah.g_02401
OG0001912	Syat.g_02679	Prah.g_02500
OG0001913	Syat.g_02677	Prah.g_02502
OG0001914	Syat.g_03287	Prah.g_02529, Prah.g_02530
OG0001915	Syat.g_02389	Prah.g_01199
OG0001929	Syat.g_02273	Prah.g_00072
OG0001930	Syat.g_02422	Prah.g_00140
OG0001931	Syat.g_02424	Prah.g_00141
OG0001932	Syat.g_02198	Prah.g_00157
OG0001933	Syat.g_01573	Prah.g_01900
OG0001934	Syat.g_01559	Prah.g_01885
OG0001935	Syat.g_01476	Prah.g_01845
OG0001936	Syat.g_00178	Prah.g_01813
OG0001937	Syat.g_03089	Prah.g_01638
OG0001938	Syat.g_03168	Prah.g_01571
OG0001940	Syat.g_00044	Prah.g_01436
OG0001941	Syat.g_01160	Prah.g_01371
OG0001942	Syat.g_00644	Prah.g_01352
OG0001943	Syat.g_00405	Prah.g_01308
OG0001944	Syat.g_01250	Prah.g_01207
OG0001946	Syat.g_00972	Prah.g_00984
OG0001947	Syat.g_02750	Prah.g_00900
OG0001948	Syat.g_00543	Prah.g_00825
OG0001949	Syat.g_00563	Prah.g_00809
OG0001950	Syat.g_00565	Prah.g_00807
OG0001951	Syat.g_00576	Prah.g_00797
OG0001952	Syat.g_00603	Prah.g_00777
OG0001953	Syat.g_00604	Prah.g_00776
OG0001955	Syat.g_01670	Prah.g_00583
OG0001956	Syat.g_00959	Prah.g_00565
OG0001957	Syat.g_03304	Prah.g_00514
OG0001958	Syat.g_00343	Prah.g_00458
OG0001960	Syat.g_01358	Prah.g_00330, Prah.g_00329
OG0001961	Syat.g_01376	Prah.g_00307
OG0001964	Syat.g_01846	Prah.g_02057
OG0001966	Syat.g_01940	Prah.g_02104
OG0001967	Syat.g_01942	Prah.g_02106
OG0001968	Syat.g_01943	Prah.g_02107
OG0001969	Syat.g_02102	Prah.g_02169
OG0001970	Syat.g_02921	Prah.g_02258
OG0001971	Syat.g_02835	Prah.g_02338
OG0001972	Syat.g_02723	Prah.g_02389
OG0001973	Syat.g_02714, Syat.g_02718	Prah.g_02464
OG0001975	Syat.g_03286	Prah.g_02528
OG0001976	Syat.g_03288	Prah.g_02531
OG0001977	Syat.g_02506	Prah.g_02542
OG0001995	Syat.g_02221	Prah.g_01492
OG0001996	Syat.g_02309	Prah.g_00035
OG0001997	Syat.g_01549	Prah.g_01874
OG0001999	Syat.g_03020	Prah.g_01721
OG0002000	Syat.g_01112	Prah.g_01520
OG0002002	Syat.g_00900	Prah.g_01280
OG0002003	Syat.g_01980	Prah.g_00976
OG0002004	Syat.g_02268	Prah.g_00966
OG0002005	Syat.g_01992, Syat.g_02596, Syat.g_01991	Prah.g_00963
OG0002006	Syat.g_02751	Prah.g_00899
OG0002007	Syat.g_00984	Prah.g_00898
OG0002008	Syat.g_03284	Prah.g_00836
OG0002009	Syat.g_00446	Prah.g_00704
OG0002010	Syat.g_01337	Prah.g_00373
OG0002011	Syat.g_00868, Syat.g_01912	Prah.g_00211
OG0002013	Syat.g_01504	Prah.g_02189
OG0002016	Syat.g_02743	Prah.g_02408
OG0002037	Syat.g_01293	Prah.g_01568
OG0002038	Syat.g_01251	Prah.g_01312
OG0002039	Syat.g_00299	Prah.g_01300
OG0002040	Syat.g_02427	Prah.g_01299
OG0002041	Syat.g_00547	Prah.g_00820
OG0002042	Syat.g_00569	Prah.g_00802
OG0002043	Syat.g_00625	Prah.g_00757
OG0002045	Syat.g_01381	Prah.g_00305
OG0002046	Syat.g_01404, Syat.g_01397	Prah.g_00302
OG0002047	Syat.g_02951	Prah.g_00203
OG0002048	Syat.g_01636	Prah.g_01967
OG0002049	Syat.g_01840	Prah.g_02049
OG0002050	Syat.g_02040	Prah.g_02116
OG0002051	Syat.g_02848	Prah.g_02317
OG0002052	Syat.g_01022	Prah.g_02516
OG0002110	Syat.g_02552	Prah.g_00725
OG0002114	Syat.g_01366	Prah.g_01747
OG0002119	Syat.g_02752	Prah.g_01242
OG0002120	Syat.g_02459	Prah.g_01197
OG0002123	Syat.g_00662	Prah.g_00883
OG0002129	Syat.g_01280	Prah.g_00392
OG0002154	Syat.g_00084	Prah.g_02249
OG0002159	Syat.g_01548	Prah.g_00138
OG0002160	Syat.g_02996	Prah.g_01792
OG0002161	Syat.g_01272, Syat.g_02653	Prah.g_01749
OG0002166	Syat.g_03397	Prah.g_00971
OG0002167	Syat.g_01778	Prah.g_00960
OG0002170	Syat.g_01618	Prah.g_01943
OG0002172	Syat.g_02739	Prah.g_02404
OG0002173	Syat.g_02754	Prah.g_02416
OG0002174	Syat.g_02511	Prah.g_02546
OG0002175	Syat.g_00267, Syat.g_02761, Syat.g_00921	Prah.g_02462
OG0002229	Syat.g_02254	Prah.g_00113
OG0002231	Syat.g_00444, Syat.g_00098	Prah.g_00961
OG0002235	Syat.g_00462	Prah.g_00690
OG0002238	Syat.g_00491	Prah.g_00469
OG0002239	Syat.g_01095	Prah.g_00355
OG0002243	Syat.g_02803	Prah.g_02472
OG0002277	Syat.g_02270	Prah.g_00075
OG0002285	Syat.g_00612	Prah.g_00769
OG0002286	Syat.g_00266	Prah.g_02461, Prah.g_02460, Prah.g_01134
OG0002289	Syat.g_01401	Prah.g_00301
OG0002290	Syat.g_01453	Prah.g_00245
OG0002292	Syat.g_02822	Prah.g_02351
OG0002330	Syat.g_01093	Prah.g_01018
OG0002332	Syat.g_00492	Prah.g_00470
OG0002333	Syat.g_00490	Prah.g_00468
OG0002340	Syat.g_02781	Prah.g_02421
OG0002341	Syat.g_02713	Prah.g_02465
OG0002343	Syat.g_01871	Prah.g_02081
OG0002382	Syat.g_03179	Prah.g_01557
OG0002385	Syat.g_00268	Prah.g_02463, Prah.g_01135
OG0002386	Syat.g_01687	Prah.g_00441
OG0002387	Syat.g_01194	Prah.g_00092
OG0002390	Syat.g_02830	Prah.g_02343
OG0002393	Syat.g_03074	Prah.g_01797
OG0002394	Syat.g_02710, Syat.g_02413	Prah.g_02470
OG0002429	Syat.g_01538	Prah.g_01872
OG0002431	Syat.g_01101	Prah.g_01508
OG0002436	Syat.g_01258, Syat.g_02488	Prah.g_01164
OG0002440	Syat.g_00706	Prah.g_00854
OG0002443	Syat.g_00335	Prah.g_00488
OG0002444	Syat.g_01360	Prah.g_00405
OG0002494	Syat.g_00034	Prah.g_01611
OG0002496	Syat.g_02437	Prah.g_00633
OG0002498	Syat.g_00735	Prah.g_02477, Prah.g_02476, Prah.g_01815
OG0002563	Syat.g_01386	Prah.g_00387
OG0002566	Syat.g_02065	Prah.g_01708
OG0002571	Syat.g_00772	Prah.g_00561
OG0002572	Syat.g_01014	Prah.g_00533
OG0002573	Syat.g_01361	Prah.g_00404
OG0002577	Syat.g_00329	Prah.g_00249
OG0002578	Syat.g_02842	Prah.g_01596
OG0002580	Syat.g_02514	Prah.g_02549
OG0002581	Syat.g_01312	Prah.g_00262
OG0002634	Syat.g_01446	Prah.g_01776
OG0002635	Syat.g_01320	Prah.g_01330
OG0002638	Syat.g_00797	Prah.g_00988
OG0002643	Syat.g_00854	Prah.g_00623
OG0002644	Syat.g_01973	Prah.g_00492
OG0002709	Syat.g_02484	Prah.g_01074
OG0002711	Syat.g_02382	Prah.g_00535
OG0002714	Syat.g_00334	Prah.g_00440
OG0002797	Syat.g_03135	Prah.g_01680
OG0002800	Syat.g_02220	Prah.g_01195
OG0002906	Syat.g_01045	Prah.g_01204
OG0002913	Syat.g_01036	Prah.g_02520
OG0002914	Syat.g_01976	Prah.g_02521
OG0003036	Syat.g_00979	Prah.g_00142
OG0003037	Syat.g_01581	Prah.g_01907
OG0003040	Syat.g_03069	Prah.g_01384
OG0003044	Syat.g_00754	Prah.g_01106
OG0003053	Syat.g_01495	Prah.g_02190
OG0003064	Syat.g_02535	Prah.g_01072
OG0003065	Syat.g_01502	Prah.g_01144
OG0003186	Syat.g_01505	Prah.g_01504
OG0003190	Syat.g_02370	Prah.g_01179
OG0003196	Syat.g_00193	Prah.g_00954
OG0003201	Syat.g_02536	Prah.g_00288
OG0003216	Syat.g_02255	Prah.g_00114
OG0003785	Syat.g_01322, Syat.g_02020	Prah.g_01823
