Orthogroup	Syat	Syaq
OG0001132	Syat.g_00965	Syaq.g_01872
OG0001133	Syat.g_03311	Syaq.g_02063
OG0001136	Syat.g_03257	Syaq.g_00252
OG0001137	Syat.g_00306	Syaq.g_00228
OG0001138	Syat.g_00214	Syaq.g_00196
OG0001139	Syat.g_00209	Syaq.g_00194
OG0001140	Syat.g_00208	Syaq.g_00193
OG0001141	Syat.g_00207	Syaq.g_00192
OG0001142	Syat.g_00206	Syaq.g_00191
OG0001143	Syat.g_00925	Syaq.g_00182
OG0001144	Syat.g_00906	Syaq.g_00166
OG0001145	Syat.g_01117	Syaq.g_00284
OG0001146	Syat.g_01158	Syaq.g_00305
OG0001147	Syat.g_01368	Syaq.g_00438
OG0001148	Syat.g_01297	Syaq.g_01761
OG0001149	Syat.g_01298	Syaq.g_01760
OG0001150	Syat.g_01299	Syaq.g_01759
OG0001151	Syat.g_01420	Syaq.g_01746
OG0001152	Syat.g_01421	Syaq.g_01745
OG0001153	Syat.g_01346	Syaq.g_00413
OG0001154	Syat.g_01347	Syaq.g_00414
OG0001155	Syat.g_02774	Syaq.g_01739
OG0001156	Syat.g_02978	Syaq.g_01729
OG0001157	Syat.g_02977	Syaq.g_01728
OG0001158	Syat.g_02976	Syaq.g_01727
OG0001159	Syat.g_02975	Syaq.g_01726
OG0001160	Syat.g_03104	Syaq.g_01693
OG0001161	Syat.g_02384	Syaq.g_01233
OG0001162	Syat.g_01528	Syaq.g_00331
OG0001163	Syat.g_03112	Syaq.g_01685
OG0001164	Syat.g_03116	Syaq.g_01679
OG0001165	Syat.g_03121	Syaq.g_01674
OG0001166	Syat.g_03050	Syaq.g_01652
OG0001167	Syat.g_03019	Syaq.g_01039
OG0001169	Syat.g_03015	Syaq.g_01620
OG0001170	Syat.g_03013	Syaq.g_01618
OG0001171	Syat.g_03001	Syaq.g_01607
OG0001172	Syat.g_01858	Syaq.g_00690
OG0001173	Syat.g_01857	Syaq.g_00689
OG0001174	Syat.g_01849	Syaq.g_00681
OG0001175	Syat.g_01848	Syaq.g_00680
OG0001176	Syat.g_01831	Syaq.g_00656
OG0001178	Syat.g_03137	Syaq.g_01667
OG0001180	Syat.g_01654	Syaq.g_00600
OG0001181	Syat.g_01650	Syaq.g_00596
OG0001182	Syat.g_01642	Syaq.g_00587
OG0001183	Syat.g_01632	Syaq.g_00579
OG0001184	Syat.g_02160	Syaq.g_00995
OG0001185	Syat.g_02200	Syaq.g_01022
OG0001186	Syat.g_02235	Syaq.g_01058
OG0001187	Syat.g_02256	Syaq.g_01061
OG0001188	Syat.g_02261	Syaq.g_01065
OG0001189	Syat.g_02287	Syaq.g_01095
OG0001190	Syat.g_02692	Syaq.g_01264
OG0001191	Syat.g_02675	Syaq.g_01248
OG0001192	Syat.g_02663	Syaq.g_01242
OG0001193	Syat.g_02513	Syaq.g_01217
OG0001194	Syat.g_02515	Syaq.g_01214
OG0001195	Syat.g_02516	Syaq.g_01213
OG0001196	Syat.g_02398	Syaq.g_01169
OG0001197	Syat.g_02396	Syaq.g_01167
OG0001199	Syat.g_01475	Syaq.g_01553
OG0001200	Syat.g_01477	Syaq.g_01551
OG0001201	Syat.g_01572	Syaq.g_01486
OG0001202	Syat.g_02812	Syaq.g_01358
OG0001203	Syat.g_01447	Syaq.g_01581
OG0001204	Syat.g_01867	Syaq.g_00709
OG0001205	Syat.g_01287	Syaq.g_00491
OG0001206	Syat.g_03268	Syaq.g_00468
OG0001207	Syat.g_03162	Syaq.g_01764
OG0001208	Syat.g_03172	Syaq.g_01774
OG0001209	Syat.g_03273	Syaq.g_01841
OG0001210	Syat.g_00103	Syaq.g_01852
OG0001211	Syat.g_00078	Syaq.g_01932
OG0001213	Syat.g_03289	Syaq.g_02072
OG0001214	Syat.g_00128	Syaq.g_02084
OG0001216	Syat.g_00660	Syaq.g_00026
OG0001217	Syat.g_02587	Syaq.g_01885
OG0001218	Syat.g_01356	Syaq.g_00423
OG0001219	Syat.g_00629	Syaq.g_02434
OG0001220	Syat.g_01534	Syaq.g_02412
OG0001222	Syat.g_00597	Syaq.g_02472
OG0001223	Syat.g_00544	Syaq.g_02516
OG0001224	Syat.g_00804	Syaq.g_02683
OG0001225	Syat.g_00806	Syaq.g_02681
OG0001226	Syat.g_01485	Syaq.g_01543
OG0001230	Syat.g_01235	Syaq.g_00361
OG0001231	Syat.g_02327	Syaq.g_01133
OG0001232	Syat.g_03041	Syaq.g_01643
OG0001233	Syat.g_03012	Syaq.g_01617
OG0001234	Syat.g_02092	Syaq.g_00676
OG0001235	Syat.g_01838	Syaq.g_00665
OG0001236	Syat.g_02156	Syaq.g_00990
OG0001237	Syat.g_02161	Syaq.g_00999
OG0001238	Syat.g_02673	Syaq.g_01246
OG0001239	Syat.g_01472	Syaq.g_01556
OG0001240	Syat.g_01554	Syaq.g_01502
OG0001241	Syat.g_01564	Syaq.g_01492
OG0001243	Syat.g_02928	Syaq.g_01457
OG0001244	Syat.g_02901	Syaq.g_01430
OG0001245	Syat.g_00212	Syaq.g_01916
OG0001246	Syat.g_03209	Syaq.g_01802
OG0001248	Syat.g_03159	Syaq.g_01891
OG0001249	Syat.g_01620	Syaq.g_00563
OG0001250	Syat.g_00739	Syaq.g_02389
OG0001251	Syat.g_00963, Syat.g_00621	Syaq.g_02135
OG0001252	Syat.g_00787	Syaq.g_02690
OG0001255	Syat.g_00843	Syaq.g_02111
OG0001256	Syat.g_03111	Syaq.g_01686
OG0001258	Syat.g_03119	Syaq.g_01676
OG0001259	Syat.g_03014	Syaq.g_01619
OG0001261	Syat.g_01791	Syaq.g_00617
OG0001262	Syat.g_02285	Syaq.g_01093
OG0001263	Syat.g_02926	Syaq.g_01454
OG0001265	Syat.g_02938	Syaq.g_01466
OG0001266	Syat.g_02808	Syaq.g_01354
OG0001267	Syat.g_02060	Syaq.g_00763
OG0001268	Syat.g_01608	Syaq.g_00553
OG0001269	Syat.g_02369	Syaq.g_01866
OG0001270	Syat.g_02968	Syaq.g_00504
OG0001271	Syat.g_01374	Syaq.g_00445
OG0001272	Syat.g_03176	Syaq.g_01778
OG0001274	Syat.g_02727	Syaq.g_01303
OG0001275	Syat.g_00529	Syaq.g_02531
OG0001276	Syat.g_00705	Syaq.g_00062
OG0001278	Syat.g_00895	Syaq.g_00155
OG0001279	Syat.g_01252	Syaq.g_01867
OG0001281	Syat.g_01159	Syaq.g_00306
OG0001282	Syat.g_02780	Syaq.g_01762
OG0001283	Syat.g_02403	Syaq.g_01175
OG0001286	Syat.g_01656	Syaq.g_00602
OG0001287	Syat.g_02208	Syaq.g_01030
OG0001289	Syat.g_01527	Syaq.g_01528
OG0001290	Syat.g_01563	Syaq.g_01493
OG0001291	Syat.g_02916	Syaq.g_01444
OG0001293	Syat.g_01995	Syaq.g_00736
OG0001294	Syat.g_00409	Syaq.g_02252
OG0001296	Syat.g_03217	Syaq.g_01808
OG0001297	Syat.g_03221	Syaq.g_01812
OG0001298	Syat.g_00043	Syaq.g_01967
OG0001299	Syat.g_00401	Syaq.g_02246
OG0001300	Syat.g_01025	Syaq.g_02589
OG0001303	Syat.g_00628	Syaq.g_02437
OG0001304	Syat.g_00690	Syaq.g_00049
OG0001305	Syat.g_00813	Syaq.g_02673
OG0001306	Syat.g_03234	Syaq.g_00267
OG0001308	Syat.g_01176	Syaq.g_00385
OG0001312	Syat.g_00615	Syaq.g_02449
OG0001314	Syat.g_00137	Syaq.g_00826
OG0001315	Syat.g_01634	Syaq.g_00581
OG0001317	Syat.g_01451	Syaq.g_01576
OG0001318	Syat.g_01888	Syaq.g_00728
OG0001319	Syat.g_02048	Syaq.g_00751
OG0001323	Syat.g_01111	Syaq.g_01820
OG0001325	Syat.g_00664	Syaq.g_00030
OG0001326	Syat.g_02525	Syaq.g_01205
OG0001327	Syat.g_00414	Syaq.g_02259
OG0001329	Syat.g_00097	Syaq.g_02113
OG0001331	Syat.g_01301	Syaq.g_01757
OG0001333	Syat.g_03018	Syaq.g_01622
OG0001336	Syat.g_02402	Syaq.g_01174
OG0001337	Syat.g_01621	Syaq.g_00564
OG0001345	Syat.g_00290	Syaq.g_00213
OG0001347	Syat.g_02666	Syaq.g_01063
OG0001348	Syat.g_03316	Syaq.g_02703
OG0001351	Syat.g_01318	Syaq.g_00476
OG0001353	Syat.g_00717	Syaq.g_02379
OG0001354	Syat.g_00558	Syaq.g_02503
OG0001355	Syat.g_02589	Syaq.g_00797
OG0001356	Syat.g_01035	Syaq.g_02555
OG0001356	Syat.g_01428	Syaq.g_00127
OG0001357	Syat.g_00135	Syaq.g_00825
OG0001358	Syat.g_03319	Syaq.g_02056
OG0001360	Syat.g_00256	Syaq.g_00211
OG0001361	Syat.g_00293	Syaq.g_00216
OG0001364	Syat.g_02143	Syaq.g_00972
OG0001365	Syat.g_02687	Syaq.g_01259
OG0001366	Syat.g_03047	Syaq.g_01649
OG0001373	Syat.g_02524	Syaq.g_01206
OG0001374	Syat.g_02541	Syaq.g_01198
OG0001378	Syat.g_02967	Syaq.g_00506
OG0001379	Syat.g_01147	Syaq.g_00289
OG0001382	Syat.g_00101	Syaq.g_00662
OG0001383	Syat.g_01092	Syaq.g_01587
OG0001383	Syat.g_01441	Syaq.g_01292
OG0001385	Syat.g_02521	Syaq.g_01209
OG0001386	Syat.g_02522	Syaq.g_01208
OG0001387	Syat.g_02523	Syaq.g_01207
OG0001388	Syat.g_02526	Syaq.g_01204
OG0001389	Syat.g_02531	Syaq.g_01203
OG0001390	Syat.g_02532	Syaq.g_01202
OG0001391	Syat.g_02533	Syaq.g_01201
OG0001392	Syat.g_02539	Syaq.g_01200
OG0001393	Syat.g_02540	Syaq.g_01199
OG0001394	Syat.g_00450	Syaq.g_02307
OG0001396	Syat.g_02665	Syaq.g_01064
OG0001401	Syat.g_00721	Syaq.g_02383
OG0001402	Syat.g_03314	Syaq.g_02061
OG0001408	Syat.g_00211	Syaq.g_02125
OG0001409	Syat.g_01007	Syaq.g_00229
OG0001412	Syat.g_02667	Syaq.g_01062
OG0001413	Syat.g_02775	Syaq.g_02051
OG0001416	Syat.g_02491	Syaq.g_00303
OG0001417	Syat.g_01705	Syaq.g_02502
OG0001418	Syat.g_03267	Syaq.g_00243
OG0001420	Syat.g_01099	Syaq.g_01833
OG0001429	Syat.g_00627	Syaq.g_02438
OG0001430	Syat.g_03343	Syaq.g_01271
OG0001432	Syat.g_00846	Syaq.g_01862
OG0001433	Syat.g_01429	Syaq.g_00128
OG0001434	Syat.g_00455	Syaq.g_02312
OG0001435	Syat.g_00422	Syaq.g_02265
OG0001438	Syat.g_02076	Syaq.g_00778
OG0001439	Syat.g_02105	Syaq.g_00863
OG0001441	Syat.g_01109	Syaq.g_01822
OG0001443	Syat.g_02649	Syaq.g_01236
OG0001444	Syat.g_01550	Syaq.g_01508
OG0001444	Syat.g_01547	Syaq.g_01042
OG0001449	Syat.g_00800	Syaq.g_00698
OG0001452	Syat.g_01881	Syaq.g_00723
OG0001453	Syat.g_00538	Syaq.g_02522
OG0001454	Syat.g_00189	Syaq.g_01917
OG0001456	Syat.g_02545	Syaq.g_01196
OG0001457	Syat.g_02546	Syaq.g_01195
OG0001458	Syat.g_02547	Syaq.g_01194
OG0001460	Syat.g_01430	Syaq.g_00129
OG0001461	Syat.g_01945	Syaq.g_02163
OG0001462	Syat.g_02301	Syaq.g_01108
OG0001467	Syat.g_02457	Syaq.g_00354
OG0001470	Syat.g_02252	Syaq.g_00903
OG0001473	Syat.g_00190	Syaq.g_02134
OG0001474	Syat.g_01607	Syaq.g_00552
OG0001475	Syat.g_01116	Syaq.g_00905
OG0001477	Syat.g_00321, Syat.g_00322, Syat.g_00318	Syaq.g_02599
OG0001478	Syat.g_01385	Syaq.g_00457
OG0001479	Syat.g_01610	Syaq.g_00555
OG0001480	Syat.g_00100	Syaq.g_02121
OG0001482	Syat.g_00549	Syaq.g_02512
OG0001484	Syat.g_02443	Syaq.g_02628
OG0001486	Syat.g_03258	Syaq.g_00251
OG0001487	Syat.g_01355	Syaq.g_00422
OG0001488	Syat.g_00301	Syaq.g_00224
OG0001489	Syat.g_01645	Syaq.g_00591, Syaq.g_02565
OG0001492	Syat.g_00898	Syaq.g_00158
OG0001493	Syat.g_00890	Syaq.g_00150
OG0001495	Syat.g_01833	Syaq.g_00659
OG0001496	Syat.g_00316	Syaq.g_02596
OG0001497	Syat.g_00317	Syaq.g_02598
OG0001498	Syat.g_02954	Syaq.g_00528
OG0001502	Syat.g_00757	Syaq.g_02407
OG0001505	Syat.g_01215	Syaq.g_00906
OG0001508	Syat.g_02258	Syaq.g_00902
OG0001510	Syat.g_02214	Syaq.g_01034
OG0001511	Syat.g_01580	Syaq.g_01478
OG0001512	Syat.g_01445	Syaq.g_01583
OG0001513	Syat.g_01083	Syaq.g_00998
OG0001514	Syat.g_00315	Syaq.g_02595
OG0001515	Syat.g_00927	Syaq.g_02585
OG0001516	Syat.g_00398	Syaq.g_02243
OG0001517	Syat.g_01613	Syaq.g_00558
OG0001518	Syat.g_02671	Syaq.g_01244
OG0001519	Syat.g_02646	Syaq.g_01234
OG0001520	Syat.g_00852	Syaq.g_01953
OG0001527	Syat.g_00064	Syaq.g_01946
OG0001528	Syat.g_01115	Syaq.g_00904
OG0001529	Syat.g_02294	Syaq.g_01102
OG0001530	Syat.g_01578	Syaq.g_01480
OG0001531	Syat.g_01444	Syaq.g_01584
OG0001532	Syat.g_00213	Syaq.g_00195
OG0001533	Syat.g_02786	Syaq.g_00470
OG0001533	Syat.g_02966	Syaq.g_00508
OG0001534	Syat.g_00689	Syaq.g_00048
OG0001535	Syat.g_00707	Syaq.g_00065
OG0001536	Syat.g_00589	Syaq.g_02480
OG0001537	Syat.g_00441	Syaq.g_02301
OG0001538	Syat.g_00484	Syaq.g_02345
OG0001539	Syat.g_00417	Syaq.g_02261
OG0001540	Syat.g_02924	Syaq.g_01452
OG0001541	Syat.g_02847	Syaq.g_01387
OG0001542	Syat.g_02837	Syaq.g_01379
OG0001544	Syat.g_02647	Syaq.g_01235
OG0001545	Syat.g_02444, Syat.g_02433	Syaq.g_01185
OG0001546	Syat.g_01106	Syaq.g_01825
OG0001547	Syat.g_00645	Syaq.g_02422
OG0001549	Syat.g_00799	Syaq.g_02416
OG0001553	Syat.g_01230	Syaq.g_00368
OG0001554	Syat.g_01005	Syaq.g_01266
OG0001556	Syat.g_03334	Syaq.g_02654
OG0001557	Syat.g_00451	Syaq.g_02308
OG0001558	Syat.g_02323	Syaq.g_01130
OG0001559	Syat.g_01577	Syaq.g_01481
OG0001560	Syat.g_01562	Syaq.g_01494
OG0001561	Syat.g_00701	Syaq.g_00059
OG0001562	Syat.g_00523	Syaq.g_00073
OG0001563	Syat.g_01662	Syaq.g_00608
OG0001567	Syat.g_00651	Syaq.g_02421
OG0001568	Syat.g_00643	Syaq.g_02424
OG0001570	Syat.g_03269	Syaq.g_02417
OG0001573	Syat.g_01835	Syaq.g_02189
OG0001574	Syat.g_00066	Syaq.g_01944
OG0001575	Syat.g_00061	Syaq.g_01949
OG0001576	Syat.g_01169	Syaq.g_00326
OG0001577	Syat.g_03255	Syaq.g_00254
OG0001580	Syat.g_02701	Syaq.g_01275
OG0001588	Syat.g_03195	Syaq.g_00974
OG0001590	Syat.g_00112	Syaq.g_02076
OG0001591	Syat.g_00411	Syaq.g_02254
OG0001592	Syat.g_02699	Syaq.g_01274
OG0001613	Syat.g_01635	Syaq.g_00582
OG0001614	Syat.g_02197	Syaq.g_01020
OG0001615	Syat.g_00091	Syaq.g_02404
OG0001616	Syat.g_00249	Syaq.g_00208
OG0001617	Syat.g_03212, Syat.g_03299	Syaq.g_02593
OG0001619	Syat.g_00600	Syaq.g_02469
OG0001620	Syat.g_01601	Syaq.g_00546
OG0001621	Syat.g_01883	Syaq.g_00724
OG0001622	Syat.g_02404	Syaq.g_01176
OG0001623	Syat.g_01623	Syaq.g_00567
OG0001624	Syat.g_00188	Syaq.g_02116
OG0001625	Syat.g_01938	Syaq.g_00730
OG0001634	Syat.g_00404	Syaq.g_02249
OG0001636	Syat.g_02302	Syaq.g_01109
OG0001637	Syat.g_02788	Syaq.g_01603
OG0001638	Syat.g_03143	Syaq.g_01660
OG0001639	Syat.g_02981	Syaq.g_01738
OG0001640	Syat.g_00792	Syaq.g_02695
OG0001641	Syat.g_00540	Syaq.g_02520
OG0001642	Syat.g_00676	Syaq.g_02411
OG0001643	Syat.g_00131	Syaq.g_02087
OG0001647	Syat.g_02051	Syaq.g_00753
OG0001652	Syat.g_02326	Syaq.g_01132
OG0001653	Syat.g_01553	Syaq.g_01505
OG0001654	Syat.g_02983	Syaq.g_01736
OG0001657	Syat.g_02887	Syaq.g_01413
OG0001659	Syat.g_00219	Syaq.g_00199
OG0001666	Syat.g_03349	Syaq.g_02653
OG0001671	Syat.g_02742	Syaq.g_01316
OG0001672	Syat.g_01483	Syaq.g_01545
OG0001673	Syat.g_01454	Syaq.g_01569
OG0001675	Syat.g_00525	Syaq.g_02535
OG0001677	Syat.g_01631	Syaq.g_00578
OG0001678	Syat.g_01859	Syaq.g_00691
OG0001679	Syat.g_02946	Syaq.g_02436
OG0001682	Syat.g_00668	Syaq.g_00034
OG0001683	Syat.g_00319, Syat.g_00154, Syat.g_00275, Syat.g_02615	Syaq.g_00923, Syaq.g_01636, Syaq.g_00117, Syaq.g_00125, Syaq.g_00787, Syaq.g_00927, Syaq.g_02006, Syaq.g_02218
OG0001692	Syat.g_01231	Syaq.g_00366
OG0001694	Syat.g_02062	Syaq.g_00765
OG0001695	Syat.g_02434	Syaq.g_01191
OG0001700	Syat.g_01074	Syaq.g_02420
OG0001703	Syat.g_03164	Syaq.g_01765
OG0001715	Syat.g_01717	Syaq.g_01875
OG0001716	Syat.g_02002	Syaq.g_01334
OG0001726	Syat.g_02003	Syaq.g_02419
OG0001729	Syat.g_01440	Syaq.g_01589
OG0001730	Syat.g_01676	Syaq.g_01591
OG0001731	Syat.g_03081	Syaq.g_01717
OG0001732	Syat.g_02387, Syat.g_00911	Syaq.g_00173
OG0001733	Syat.g_01048	Syaq.g_02256
OG0001735	Syat.g_00345	Syaq.g_02236
OG0001736	Syat.g_01254	Syaq.g_00952
OG0001737	Syat.g_02084	Syaq.g_00843
OG0001738	Syat.g_02127	Syaq.g_00879
OG0001739	Syat.g_02435, Syat.g_02445	Syaq.g_01192
OG0001748	Syat.g_02740	Syaq.g_01314
OG0001750	Syat.g_01551	Syaq.g_01507
OG0001751	Syat.g_01455	Syaq.g_01568
OG0001752	Syat.g_02991	Syaq.g_01593
OG0001753	Syat.g_01542, Syat.g_01710	Syaq.g_00080, Syaq.g_00238
OG0001754	Syat.g_02790	Syaq.g_01598
OG0001755	Syat.g_03226	Syaq.g_01817
OG0001756	Syat.g_02643, Syat.g_01461	Syaq.g_01237
OG0001759	Syat.g_02466	Syaq.g_00114
OG0001760	Syat.g_02005, Syat.g_00880, Syat.g_03146	Syaq.g_01336
OG0001761	Syat.g_00819	Syaq.g_02021
OG0001762	Syat.g_00531	Syaq.g_02528
OG0001763	Syat.g_00545	Syaq.g_02515
OG0001764	Syat.g_00639	Syaq.g_02427
OG0001766	Syat.g_02711	Syaq.g_00854
OG0001767	Syat.g_01208, Syat.g_01199, Syat.g_02418, Syat.g_02419, Syat.g_02371	Syaq.g_00965
OG0001768	Syat.g_02831, Syat.g_03145	Syaq.g_01373
OG0001783	Syat.g_02203	Syaq.g_01025
OG0001784	Syat.g_01536	Syaq.g_01512
OG0001786	Syat.g_03099	Syaq.g_01698
OG0001787	Syat.g_01076	Syaq.g_01837
OG0001788	Syat.g_03272	Syaq.g_01840
OG0001789	Syat.g_01152	Syaq.g_00296
OG0001790	Syat.g_03249	Syaq.g_00260
OG0001792	Syat.g_00905	Syaq.g_00165
OG0001796	Syat.g_00716	Syaq.g_00071
OG0001797	Syat.g_00605, Syat.g_01062	Syaq.g_02461
OG0001798	Syat.g_03310	Syaq.g_02064
OG0001799	Syat.g_00376	Syaq.g_02103
OG0001800	Syat.g_01091, Syat.g_01660	Syaq.g_00346
OG0001801	Syat.g_01240	Syaq.g_00356
OG0001803	Syat.g_01291	Syaq.g_00495
OG0001804	Syat.g_02955	Syaq.g_00527
OG0001805	Syat.g_02770, Syat.g_01090	Syaq.g_00719
OG0001806	Syat.g_02050, Syat.g_02049	Syaq.g_00752
OG0001807	Syat.g_02090	Syaq.g_00968
OG0001808	Syat.g_02145	Syaq.g_00979
OG0001809	Syat.g_00435	Syaq.g_01441
OG0001811	Syat.g_02839	Syaq.g_01381
OG0001812	Syat.g_02698	Syaq.g_01273
OG0001813	Syat.g_02490	Syaq.g_01230
OG0001814	Syat.g_02395	Syaq.g_01166
OG0001815	Syat.g_01886, Syat.g_00954	Syaq.g_01155
OG0001816	Syat.g_00413	Syaq.g_02258
OG0001818	Syat.g_00153, Syat.g_00276, Syat.g_00320	Syaq.g_00116, Syaq.g_00124, Syaq.g_00788, Syaq.g_00928, Syaq.g_02007, Syaq.g_02219
OG0001837	Syat.g_02741	Syaq.g_01315
OG0001839	Syat.g_02305	Syaq.g_01113
OG0001840	Syat.g_02288	Syaq.g_01096
OG0001841	Syat.g_02280	Syaq.g_01087
OG0001843	Syat.g_02196	Syaq.g_01019
OG0001844	Syat.g_02195	Syaq.g_01018
OG0001845	Syat.g_02193	Syaq.g_01017
OG0001846	Syat.g_03123, Syat.g_02935	Syaq.g_01464
OG0001847	Syat.g_02937	Syaq.g_01465
OG0001848	Syat.g_02941	Syaq.g_01469
OG0001849	Syat.g_01526	Syaq.g_01529
OG0001850	Syat.g_01486	Syaq.g_01542
OG0001851	Syat.g_01479	Syaq.g_01549
OG0001852	Syat.g_01478	Syaq.g_01550
OG0001853	Syat.g_01471	Syaq.g_01557
OG0001854	Syat.g_01449	Syaq.g_01578
OG0001856	Syat.g_03103	Syaq.g_01694
OG0001857	Syat.g_03100	Syaq.g_01697
OG0001858	Syat.g_03076	Syaq.g_01722
OG0001859	Syat.g_01305	Syaq.g_01753
OG0001860	Syat.g_03166	Syaq.g_01767
OG0001861	Syat.g_03177	Syaq.g_01779
OG0001862	Syat.g_03190	Syaq.g_01791
OG0001863	Syat.g_03203	Syaq.g_01797
OG0001864	Syat.g_03282	Syaq.g_01850
OG0001866	Syat.g_00002	Syaq.g_02004
OG0001867	Syat.g_03410	Syaq.g_02019
OG0001868	Syat.g_01156	Syaq.g_00302
OG0001869	Syat.g_03254	Syaq.g_00255
OG0001870	Syat.g_03264	Syaq.g_00246
OG0001871	Syat.g_00312	Syaq.g_00240
OG0001872	Syat.g_00899	Syaq.g_00160
OG0001873	Syat.g_00228	Syaq.g_00207
OG0001874	Syat.g_00251	Syaq.g_00210
OG0001877	Syat.g_00926	Syaq.g_02586
OG0001878	Syat.g_00528	Syaq.g_02532
OG0001879	Syat.g_00533	Syaq.g_02525
OG0001880	Syat.g_00574	Syaq.g_02489
OG0001881	Syat.g_00575	Syaq.g_02488
OG0001882	Syat.g_00602	Syaq.g_02464
OG0001883	Syat.g_00608	Syaq.g_02455
OG0001884	Syat.g_00617	Syaq.g_01869
OG0001885	Syat.g_00632	Syaq.g_02432
OG0001886	Syat.g_00638	Syaq.g_02428
OG0001888	Syat.g_00456	Syaq.g_02314
OG0001889	Syat.g_00498	Syaq.g_02355
OG0001890	Syat.g_00748	Syaq.g_02396
OG0001891	Syat.g_00756	Syaq.g_02402
OG0001892	Syat.g_00982	Syaq.g_02119
OG0001893	Syat.g_03309	Syaq.g_02065
OG0001894	Syat.g_00116	Syaq.g_02081
OG0001895	Syat.g_01244	Syaq.g_00351
OG0001896	Syat.g_02964	Syaq.g_00511
OG0001897	Syat.g_01604	Syaq.g_00549
OG0001898	Syat.g_01622	Syaq.g_00566
OG0001899	Syat.g_01793	Syaq.g_00619
OG0001900	Syat.g_01997	Syaq.g_00737
OG0001901	Syat.g_01998	Syaq.g_00738
OG0001902	Syat.g_02068	Syaq.g_00770
OG0001903	Syat.g_02077	Syaq.g_00779
OG0001904	Syat.g_02141	Syaq.g_00970
OG0001905	Syat.g_02147	Syaq.g_00982
OG0001906	Syat.g_02923	Syaq.g_01451
OG0001908	Syat.g_02845	Syaq.g_01385
OG0001909	Syat.g_02833	Syaq.g_01375
OG0001910	Syat.g_02736	Syaq.g_01311
OG0001912	Syat.g_02679	Syaq.g_01252
OG0001913	Syat.g_02677	Syaq.g_01250
OG0001914	Syat.g_03287	Syaq.g_02168
OG0001915	Syat.g_02389	Syaq.g_01158
OG0001924	Syat.g_02767	Syaq.g_02038
OG0001925	Syat.g_02766	Syaq.g_02037
OG0001926	Syat.g_02765	Syaq.g_02036
OG0001927	Syat.g_02764	Syaq.g_02035
OG0001929	Syat.g_02273	Syaq.g_01080
OG0001932	Syat.g_02198	Syaq.g_01021
OG0001933	Syat.g_01573	Syaq.g_01484
OG0001934	Syat.g_01559	Syaq.g_01498
OG0001935	Syat.g_01476	Syaq.g_01552
OG0001937	Syat.g_03089	Syaq.g_01709
OG0001938	Syat.g_03168	Syaq.g_01769
OG0001940	Syat.g_00044	Syaq.g_01966
OG0001941	Syat.g_01160	Syaq.g_00307
OG0001942	Syat.g_02534	Syaq.g_00280
OG0001942	Syat.g_00644	Syaq.g_01278
OG0001943	Syat.g_00405	Syaq.g_00230
OG0001944	Syat.g_01250	Syaq.g_02418
OG0001946	Syat.g_00972	Syaq.g_02587
OG0001947	Syat.g_02750	Syaq.g_02697
OG0001948	Syat.g_00543	Syaq.g_02517
OG0001949	Syat.g_00563	Syaq.g_02498
OG0001950	Syat.g_00565	Syaq.g_02496
OG0001951	Syat.g_00576	Syaq.g_02487
OG0001952	Syat.g_00603	Syaq.g_02463
OG0001953	Syat.g_00604	Syaq.g_02462
OG0001957	Syat.g_03304	Syaq.g_02070
OG0001958	Syat.g_00343	Syaq.g_02238
OG0001960	Syat.g_01358	Syaq.g_00437
OG0001961	Syat.g_01376	Syaq.g_00447
OG0001964	Syat.g_01846	Syaq.g_00678
OG0001966	Syat.g_01940	Syaq.g_00732
OG0001967	Syat.g_01942	Syaq.g_00734
OG0001968	Syat.g_01943	Syaq.g_00735
OG0001969	Syat.g_02102	Syaq.g_00861
OG0001970	Syat.g_02921	Syaq.g_01449
OG0001971	Syat.g_02835	Syaq.g_01377
OG0001972	Syat.g_02723	Syaq.g_01297
OG0001975	Syat.g_03286	Syaq.g_02169
OG0001976	Syat.g_03288	Syaq.g_02167
OG0001979	Syat.g_03155	Syaq.g_02581
OG0001980	Syat.g_00836	Syaq.g_00565
OG0001981	Syat.g_02550	Syaq.g_02143
OG0001991	Syat.g_01679	Syaq.g_00123, Syaq.g_00126, Syaq.g_02278
OG0001993	Syat.g_02769	Syaq.g_02040
OG0001996	Syat.g_02309	Syaq.g_01116
OG0001997	Syat.g_01549	Syaq.g_01509
OG0001999	Syat.g_03020	Syaq.g_01624
OG0002000	Syat.g_01112	Syaq.g_01818
OG0002002	Syat.g_00900	Syaq.g_00161
OG0002003	Syat.g_01980	Syaq.g_02584
OG0002004	Syat.g_02268	Syaq.g_01894
OG0002005	Syat.g_01992, Syat.g_02596	Syaq.g_00321
OG0002005	Syat.g_01991	Syaq.g_02304
OG0002006	Syat.g_02751	Syaq.g_02698
OG0002007	Syat.g_00984	Syaq.g_02699
OG0002008	Syat.g_03284	Syaq.g_02530
OG0002009	Syat.g_00446	Syaq.g_02303
OG0002010	Syat.g_01337	Syaq.g_00404
OG0002011	Syat.g_00868, Syat.g_01912	Syaq.g_01903
OG0002013	Syat.g_01504	Syaq.g_01537
OG0002016	Syat.g_02743	Syaq.g_01317
OG0002019	Syat.g_02199	Syaq.g_00994
OG0002025	Syat.g_02463	Syaq.g_00348
OG0002025	Syat.g_00094	Syaq.g_01518
