Orthogroup	Syat	Syal
OG0001174	Syat.g_01849	Syal.g_00207
OG0001175	Syat.g_01848	Syal.g_00208
OG0001176	Syat.g_01831	Syal.g_00226
OG0001178	Syat.g_03137	Syal.g_00592
OG0001180	Syat.g_01654	Syal.g_00282
OG0001182	Syat.g_01642	Syal.g_00295
OG0001183	Syat.g_01632	Syal.g_00302
OG0001184	Syat.g_02160	Syal.g_01359
OG0001185	Syat.g_02200	Syal.g_01453
OG0001186	Syat.g_02235	Syal.g_00179
OG0001187	Syat.g_02256	Syal.g_00175
OG0001188	Syat.g_02261	Syal.g_00172
OG0001189	Syat.g_02287	Syal.g_00152
OG0001190	Syat.g_02692	Syal.g_01067
OG0001191	Syat.g_02675	Syal.g_01083
OG0001192	Syat.g_02663	Syal.g_01090
OG0001193	Syat.g_02513	Syal.g_01128
OG0001194	Syat.g_02515	Syal.g_01130
OG0001195	Syat.g_02516	Syal.g_01131
OG0001196	Syat.g_02398	Syal.g_00078
OG0001197	Syat.g_02396	Syal.g_00080
OG0001199	Syat.g_01475	Syal.g_00757
OG0001200	Syat.g_01477	Syal.g_00759
OG0001201	Syat.g_01572	Syal.g_00821
OG0001202	Syat.g_02812	Syal.g_00956
OG0001203	Syat.g_01447	Syal.g_00683
OG0001204	Syat.g_01867	Syal.g_01201
OG0001205	Syat.g_01287	Syal.g_00515
OG0001206	Syat.g_03268	Syal.g_00490
OG0001207	Syat.g_03162	Syal.g_02889
OG0001208	Syat.g_03172	Syal.g_02899
OG0001209	Syat.g_03273	Syal.g_02835
OG0001210	Syat.g_00103	Syal.g_02827
OG0001211	Syat.g_00078	Syal.g_02811
OG0001213	Syat.g_03289	Syal.g_02701
OG0001214	Syat.g_00128	Syal.g_02634
OG0001216	Syat.g_00660	Syal.g_01861
OG0001217	Syat.g_02587	Syal.g_02067
OG0001218	Syat.g_01356	Syal.g_00429
OG0001219	Syat.g_00629	Syal.g_02036
OG0001220	Syat.g_01534	Syal.g_02494
OG0001222	Syat.g_00597	Syal.g_02006
OG0001223	Syat.g_00544	Syal.g_01960
OG0001224	Syat.g_00804	Syal.g_01827
OG0001225	Syat.g_00806	Syal.g_01825
OG0001226	Syat.g_01485	Syal.g_00767
OG0001228	Syat.g_00938	Syal.g_02451
OG0001229	Syat.g_00981	Syal.g_01801
OG0001230	Syat.g_01235	Syal.g_00029
OG0001231	Syat.g_02327	Syal.g_00114
OG0001232	Syat.g_03041	Syal.g_00622
OG0001233	Syat.g_03012	Syal.g_00645
OG0001234	Syat.g_02092	Syal.g_00212
OG0001236	Syat.g_02156	Syal.g_01352
OG0001237	Syat.g_02161	Syal.g_01362
OG0001238	Syat.g_02673	Syal.g_01085
OG0001239	Syat.g_01472	Syal.g_00754
OG0001240	Syat.g_01554	Syal.g_00804
OG0001241	Syat.g_01564	Syal.g_00814
OG0001242	Syat.g_02936	Syal.g_00844
OG0001243	Syat.g_02928	Syal.g_00852
OG0001244	Syat.g_02901	Syal.g_00882
OG0001245	Syat.g_00212	Syal.g_02522
OG0001246	Syat.g_03209	Syal.g_02927
OG0001247	Syat.g_01019	Syal.g_01126
OG0001248	Syat.g_03159	Syal.g_01778
OG0001249	Syat.g_01620	Syal.g_00337
OG0001250	Syat.g_00739	Syal.g_02469
OG0001251	Syat.g_00963, Syat.g_00621	Syal.g_02576
OG0001252	Syat.g_00787	Syal.g_01834
OG0001255	Syat.g_00843	Syal.g_02609
OG0001256	Syat.g_03111	Syal.g_00571
OG0001258	Syat.g_03119	Syal.g_00582
OG0001259	Syat.g_03014	Syal.g_00643
OG0001261	Syat.g_01791	Syal.g_00265
OG0001262	Syat.g_02285	Syal.g_00154
OG0001263	Syat.g_02926	Syal.g_00856
OG0001265	Syat.g_02938	Syal.g_00842
OG0001266	Syat.g_02808	Syal.g_00960
OG0001267	Syat.g_02060	Syal.g_01263
OG0001268	Syat.g_01608	Syal.g_00353
OG0001269	Syat.g_02369	Syal.g_02567
OG0001270	Syat.g_02968	Syal.g_00528
OG0001271	Syat.g_01374	Syal.g_00466
OG0001272	Syat.g_03176	Syal.g_02903
OG0001274	Syat.g_02727	Syal.g_01007
OG0001275	Syat.g_00529	Syal.g_01932
OG0001276	Syat.g_00705	Syal.g_01914
OG0001277	Syat.g_03312	Syal.g_02963
OG0001278	Syat.g_00895	Syal.g_01766
OG0001279	Syat.g_01252	Syal.g_02565
OG0001281	Syat.g_01159	Syal.g_01592
OG0001282	Syat.g_02780	Syal.g_02887
OG0001283	Syat.g_02403	Syal.g_01179
OG0001286	Syat.g_01656	Syal.g_00280
OG0001287	Syat.g_02208	Syal.g_01461
OG0001288	Syat.g_02225	Syal.g_01513
OG0001289	Syat.g_01527	Syal.g_00781
OG0001290	Syat.g_01563	Syal.g_00813
OG0001291	Syat.g_02916	Syal.g_00866
OG0001292	Syat.g_01873	Syal.g_01206
OG0001293	Syat.g_01995	Syal.g_01236
OG0001294	Syat.g_00409	Syal.g_02207
OG0001295	Syat.g_00945	Syal.g_01828
OG0001296	Syat.g_03217	Syal.g_02933
OG0001298	Syat.g_00043	Syal.g_02777
OG0001299	Syat.g_00401	Syal.g_02200
OG0001300	Syat.g_01025	Syal.g_01795
OG0001303	Syat.g_00628	Syal.g_02033
OG0001304	Syat.g_00690	Syal.g_01899
OG0001305	Syat.g_00813	Syal.g_01817
OG0001306	Syat.g_03234	Syal.g_01626
OG0001307	Syat.g_02082	Syal.g_02195
OG0001308	Syat.g_01176	Syal.g_00392
OG0001309	Syat.g_01113	Syal.g_02943
OG0001310	Syat.g_03066	Syal.g_00605
OG0001311	Syat.g_00703	Syal.g_01912
OG0001312	Syat.g_00615	Syal.g_02024
OG0001315	Syat.g_01634	Syal.g_00300
OG0001317	Syat.g_01451	Syal.g_00687
OG0001318	Syat.g_01888	Syal.g_01228
OG0001319	Syat.g_02048	Syal.g_01252
OG0001323	Syat.g_01111	Syal.g_02946
OG0001325	Syat.g_00664	Syal.g_01865
OG0001326	Syat.g_02525	Syal.g_02405, Syal.g_01138
OG0001327	Syat.g_00414	Syal.g_02296
OG0001329	Syat.g_00097	Syal.g_01188
OG0001333	Syat.g_03018	Syal.g_00639
OG0001336	Syat.g_02402	Syal.g_01180
OG0001345	Syat.g_00290	Syal.g_01694
OG0001347	Syat.g_02666	Syal.g_01531
OG0001348	Syat.g_03316	Syal.g_01849
OG0001349	Syat.g_01220	Syal.g_01426
OG0001351	Syat.g_01318	Syal.g_00501
OG0001353	Syat.g_00717	Syal.g_02457
OG0001354	Syat.g_00558	Syal.g_01973
OG0001358	Syat.g_03319	Syal.g_02715
OG0001360	Syat.g_00256	Syal.g_01696
OG0001361	Syat.g_00293	Syal.g_01691
OG0001364	Syat.g_02143	Syal.g_01342
OG0001365	Syat.g_02687	Syal.g_01072
OG0001366	Syat.g_03047	Syal.g_00616
OG0001373	Syat.g_02524	Syal.g_01137
OG0001374	Syat.g_02541	Syal.g_01145
OG0001376	Syat.g_00841	Syal.g_01095
OG0001377	Syat.g_00842	Syal.g_01094
OG0001378	Syat.g_02967	Syal.g_00529
OG0001379	Syat.g_01147	Syal.g_01609
OG0001382	Syat.g_00101	Syal.g_00220
OG0001383	Syat.g_01092	Syal.g_00678
OG0001383	Syat.g_01441	Syal.g_01023
OG0001385	Syat.g_02521	Syal.g_01134
OG0001386	Syat.g_02522	Syal.g_01135
OG0001387	Syat.g_02523	Syal.g_01136
OG0001388	Syat.g_02526	Syal.g_01139
OG0001389	Syat.g_02531	Syal.g_01140
OG0001390	Syat.g_02532	Syal.g_01141
OG0001391	Syat.g_02533	Syal.g_01142
OG0001392	Syat.g_02539	Syal.g_01143
OG0001393	Syat.g_02540	Syal.g_01144
OG0001394	Syat.g_00450	Syal.g_02250
OG0001396	Syat.g_02665	Syal.g_01532
OG0001401	Syat.g_00721	Syal.g_02463
OG0001402	Syat.g_03314	Syal.g_02711
OG0001406	Syat.g_00840	Syal.g_01096
OG0001408	Syat.g_00211	Syal.g_02589
OG0001409	Syat.g_01007	Syal.g_01671
OG0001411	Syat.g_01188	Syal.g_01399
OG0001412	Syat.g_02667	Syal.g_01530
OG0001416	Syat.g_02491	Syal.g_01595
OG0001417	Syat.g_01705	Syal.g_01974
OG0001420	Syat.g_01099	Syal.g_02955
OG0001430	Syat.g_03343	Syal.g_01055
OG0001432	Syat.g_00846	Syal.g_02578
OG0001433	Syat.g_01429	Syal.g_02212
OG0001434	Syat.g_00455	Syal.g_02245
OG0001435	Syat.g_00422	Syal.g_02290
OG0001438	Syat.g_02076	Syal.g_01278
OG0001439	Syat.g_02105	Syal.g_01306
OG0001443	Syat.g_02649	Syal.g_01101
OG0001444	Syat.g_01550	Syal.g_00798
OG0001444	Syat.g_01547	Syal.g_01506
OG0001449	Syat.g_00800	Syal.g_01198
OG0001452	Syat.g_01881	Syal.g_01223
OG0001454	Syat.g_00189	Syal.g_02566
OG0001456	Syat.g_02545	Syal.g_01146
OG0001457	Syat.g_02546	Syal.g_01147
OG0001458	Syat.g_02547	Syal.g_01148
OG0001459	Syat.g_03357, Syat.g_03358	Syal.g_01493, Syal.g_02104
OG0001460	Syat.g_01430	Syal.g_02211
OG0001461	Syat.g_01945	Syal.g_02091
OG0001462	Syat.g_02301	Syal.g_00138
OG0001470	Syat.g_02257, Syat.g_02252	Syal.g_00181
OG0001473	Syat.g_00190	Syal.g_02571
OG0001474	Syat.g_01607	Syal.g_00354
OG0001475	Syat.g_01116	Syal.g_00184
OG0001476	Syat.g_02579, Syat.g_01012	Syal.g_01667
OG0001477	Syat.g_00321, Syat.g_00322, Syat.g_00318	Syal.g_01807
OG0001478	Syat.g_01385	Syal.g_00481
OG0001478	Syat.g_01294	Syal.g_00474
OG0001479	Syat.g_01610	Syal.g_00351
OG0001480	Syat.g_00100	Syal.g_02599
OG0001482	Syat.g_00549	Syal.g_01964
OG0001486	Syat.g_03258	Syal.g_01651
OG0001488	Syat.g_00301	Syal.g_01677
OG0001489	Syat.g_01645	Syal.g_00291
OG0001492	Syat.g_00898	Syal.g_01769
OG0001493	Syat.g_00890	Syal.g_01760
OG0001495	Syat.g_01833	Syal.g_00223
OG0001496	Syat.g_00316	Syal.g_01804
OG0001497	Syat.g_00317	Syal.g_01806
OG0001498	Syat.g_02954	Syal.g_00554
OG0001502	Syat.g_00757	Syal.g_02489
OG0001504	Syat.g_03356	Syal.g_02103, Syal.g_01492
OG0001505	Syat.g_01215	Syal.g_01370, Syal.g_01371
OG0001507	Syat.g_03261	Syal.g_02094
OG0001508	Syat.g_02258	Syal.g_00180
OG0001509	Syat.g_01296	Syal.g_00190
OG0001510	Syat.g_02214	Syal.g_01489
OG0001511	Syat.g_01580	Syal.g_00829
OG0001512	Syat.g_01445	Syal.g_00682
OG0001513	Syat.g_01083	Syal.g_01361
OG0001514	Syat.g_00315	Syal.g_01803
OG0001515	Syat.g_00927	Syal.g_01791
OG0001516	Syat.g_00398	Syal.g_02197
OG0001517	Syat.g_01613	Syal.g_00348
OG0001518	Syat.g_02671	Syal.g_01087
OG0001519	Syat.g_02646	Syal.g_01103
OG0001520	Syat.g_00852	Syal.g_02790
OG0001527	Syat.g_00064	Syal.g_02796
OG0001528	Syat.g_01115	Syal.g_00182
OG0001529	Syat.g_02294	Syal.g_00145
OG0001530	Syat.g_01578	Syal.g_00827
OG0001531	Syat.g_01444	Syal.g_00681
OG0001532	Syat.g_00213	Syal.g_01710
OG0001533	Syat.g_02786	Syal.g_00494
OG0001533	Syat.g_02966	Syal.g_00533
OG0001534	Syat.g_00689	Syal.g_01898
OG0001535	Syat.g_00707	Syal.g_01917
OG0001536	Syat.g_00589	Syal.g_01996
OG0001537	Syat.g_00441	Syal.g_02257
OG0001538	Syat.g_00484	Syal.g_01870
OG0001539	Syat.g_00417	Syal.g_02294
OG0001540	Syat.g_02924	Syal.g_00858
OG0001541	Syat.g_02847	Syal.g_00924
OG0001542	Syat.g_02837	Syal.g_00935
OG0001543	Syat.g_03229	Syal.g_00988
OG0001544	Syat.g_02647	Syal.g_01102
OG0001545	Syat.g_02444, Syat.g_02433	Syal.g_01170
OG0001546	Syat.g_01106	Syal.g_02950
OG0001547	Syat.g_00645	Syal.g_02050
OG0001554	Syat.g_01005	Syal.g_01065
OG0001557	Syat.g_00451	Syal.g_02249
OG0001558	Syat.g_02323	Syal.g_00117
OG0001559	Syat.g_01577	Syal.g_00826
OG0001560	Syat.g_01562	Syal.g_00812
OG0001561	Syat.g_00701	Syal.g_01910
OG0001562	Syat.g_00523	Syal.g_01926
OG0001563	Syat.g_01662	Syal.g_00274
OG0001567	Syat.g_00651	Syal.g_02051
OG0001568	Syat.g_00643	Syal.g_02049
OG0001570	Syat.g_03269	Syal.g_02053
OG0001574	Syat.g_00066	Syal.g_02798
OG0001575	Syat.g_00061	Syal.g_02793
OG0001576	Syat.g_01169	Syal.g_01582
OG0001577	Syat.g_03255	Syal.g_01648
OG0001580	Syat.g_02701	Syal.g_01052
OG0001590	Syat.g_00112	Syal.g_02642
OG0001591	Syat.g_00411	Syal.g_02209
OG0001592	Syat.g_02699	Syal.g_01053
OG0001594	Syat.g_01365	Syal.g_00056, Syal.g_00057
OG0001614	Syat.g_02197	Syal.g_01451
OG0001615	Syat.g_00091	Syal.g_02482
OG0001616	Syat.g_00249	Syal.g_01699
OG0001617	Syat.g_03212, Syat.g_03299	Syal.g_01800
OG0001618	Syat.g_00670, Syat.g_02510	Syal.g_02420
OG0001619	Syat.g_00600	Syal.g_02009
OG0001620	Syat.g_01601	Syal.g_00360
OG0001621	Syat.g_01883	Syal.g_01224
OG0001622	Syat.g_02404	Syal.g_01178
OG0001623	Syat.g_01666	Syal.g_00331
OG0001624	Syat.g_00188	Syal.g_02606
OG0001625	Syat.g_01938	Syal.g_01230
OG0001634	Syat.g_00404	Syal.g_02203
OG0001635	Syat.g_02229, Syat.g_01993	Syal.g_01517
OG0001636	Syat.g_02302	Syal.g_00137
OG0001637	Syat.g_02788	Syal.g_00659
OG0001638	Syat.g_03143	Syal.g_00599
OG0001639	Syat.g_02981	Syal.g_02968
OG0001640	Syat.g_00792	Syal.g_01839
OG0001641	Syat.g_00540	Syal.g_01955
OG0001643	Syat.g_00131	Syal.g_02631
OG0001644	Syat.g_00844	Syal.g_02426
OG0001645	Syat.g_01719	Syal.g_02825
OG0001647	Syat.g_02051	Syal.g_01254
OG0001652	Syat.g_02326	Syal.g_00115
OG0001653	Syat.g_01553	Syal.g_00801
OG0001654	Syat.g_02983	Syal.g_02966
OG0001657	Syat.g_02887	Syal.g_00897
OG0001659	Syat.g_00219	Syal.g_01706
OG0001666	Syat.g_03349	Syal.g_01491, Syal.g_02102, Syal.g_02073
OG0001671	Syat.g_02742	Syal.g_00993
OG0001672	Syat.g_01483	Syal.g_00765
OG0001673	Syat.g_01454	Syal.g_00689
OG0001675	Syat.g_00525	Syal.g_01928
OG0001677	Syat.g_01631	Syal.g_00303
OG0001678	Syat.g_01859	Syal.g_00197
OG0001679	Syat.g_02946	Syal.g_00794, Syal.g_02034
OG0001680	Syat.g_03064	Syal.g_00607
OG0001682	Syat.g_00668	Syal.g_02407, Syal.g_02418
OG0001692	Syat.g_01231	Syal.g_00024
OG0001694	Syat.g_02062	Syal.g_01265
OG0001695	Syat.g_02434	Syal.g_01165
OG0001702	Syat.g_01533	Syal.g_00786
OG0001703	Syat.g_03164	Syal.g_02890
OG0001715	Syat.g_01717	Syal.g_02550
OG0001716	Syat.g_02002	Syal.g_01503
OG0001717	Syat.g_02860	Syal.g_00910
OG0001726	Syat.g_02003	Syal.g_00536
OG0001729	Syat.g_01440	Syal.g_00676
OG0001730	Syat.g_01676	Syal.g_00672
OG0001731	Syat.g_03081	Syal.g_02986
OG0001732	Syat.g_02387, Syat.g_00911	Syal.g_01730
OG0001733	Syat.g_01048	Syal.g_02213
OG0001734	Syat.g_00513, Syat.g_01308	Syal.g_02492
OG0001735	Syat.g_00345	Syal.g_02179
OG0001737	Syat.g_02084	Syal.g_01284
OG0001738	Syat.g_02127	Syal.g_01320
OG0001739	Syat.g_02435, Syat.g_02445	Syal.g_01163
OG0001745	Syat.g_00971	Syal.g_02530
OG0001748	Syat.g_02740	Syal.g_00995
OG0001750	Syat.g_01551	Syal.g_00799
OG0001751	Syat.g_01455	Syal.g_00690
OG0001752	Syat.g_02991	Syal.g_00669
OG0001753	Syat.g_01542, Syat.g_01710	Syal.g_00662
OG0001754	Syat.g_02790	Syal.g_00661
OG0001755	Syat.g_03226	Syal.g_02942
OG0001756	Syat.g_01277, Syat.g_00731	Syal.g_01093
OG0001760	Syat.g_02005, Syat.g_00880	Syal.g_02096
OG0001761	Syat.g_00819	Syal.g_02727
OG0001762	Syat.g_00531	Syal.g_01947
OG0001763	Syat.g_00545	Syal.g_01961
OG0001764	Syat.g_00639	Syal.g_02046
OG0001766	Syat.g_02711	Syal.g_01296
OG0001767	Syat.g_01208, Syat.g_01199, Syat.g_02418, Syat.g_02419, Syat.g_02371	Syal.g_01334
OG0001768	Syat.g_02831, Syat.g_03145	Syal.g_00941
OG0001783	Syat.g_02203	Syal.g_01456
OG0001784	Syat.g_01536	Syal.g_00795
OG0001786	Syat.g_03099	Syal.g_03009
OG0001787	Syat.g_01076	Syal.g_02839
OG0001788	Syat.g_03272	Syal.g_02836
OG0001789	Syat.g_01152	Syal.g_01602
OG0001790	Syat.g_03249	Syal.g_01633
OG0001792	Syat.g_00905	Syal.g_01737
OG0001796	Syat.g_00716	Syal.g_01923
OG0001797	Syat.g_00605, Syat.g_01062	Syal.g_02017
OG0001798	Syat.g_03310	Syal.g_02709
OG0001799	Syat.g_00376	Syal.g_02616
OG0001800	Syat.g_01091, Syat.g_01660	Syal.g_01539
OG0001801	Syat.g_01240	Syal.g_00038
OG0001803	Syat.g_01291	Syal.g_00519
OG0001804	Syat.g_02955	Syal.g_00553
OG0001805	Syat.g_02770, Syat.g_01090	Syal.g_01211
OG0001806	Syat.g_02050, Syat.g_02049	Syal.g_01253
OG0001807	Syat.g_02090	Syal.g_01337
OG0001808	Syat.g_02145	Syal.g_01344
OG0001809	Syat.g_00435	Syal.g_00869
OG0001811	Syat.g_02839	Syal.g_00933
OG0001812	Syat.g_02698	Syal.g_01054
OG0001813	Syat.g_02490	Syal.g_01117
OG0001814	Syat.g_02395	Syal.g_00081
OG0001815	Syat.g_01886, Syat.g_00954	Syal.g_00091
OG0001816	Syat.g_00413	Syal.g_02297
OG0001837	Syat.g_02741	Syal.g_00994
OG0001839	Syat.g_02305	Syal.g_00133
OG0001840	Syat.g_02288	Syal.g_00151
OG0001841	Syat.g_02280	Syal.g_00158
OG0001843	Syat.g_02196	Syal.g_01450
OG0001844	Syat.g_02195	Syal.g_01449
OG0001845	Syat.g_02193	Syal.g_01448
OG0001846	Syat.g_03123, Syat.g_02935	Syal.g_00845
OG0001847	Syat.g_02937	Syal.g_00843
OG0001848	Syat.g_02941	Syal.g_00839
OG0001849	Syat.g_01526	Syal.g_00780
OG0001850	Syat.g_01486	Syal.g_00768
OG0001851	Syat.g_01479	Syal.g_00761
OG0001852	Syat.g_01478	Syal.g_00760
OG0001853	Syat.g_01471	Syal.g_00753
OG0001854	Syat.g_01449	Syal.g_00685
OG0001855	Syat.g_01363, Syat.g_01273	Syal.g_00050
OG0001856	Syat.g_03103	Syal.g_00563
OG0001857	Syat.g_03100	Syal.g_00560
OG0001858	Syat.g_03076	Syal.g_02981
OG0001859	Syat.g_01305	Syal.g_02879
OG0001860	Syat.g_03166	Syal.g_02892
OG0001861	Syat.g_03177	Syal.g_02904
OG0001862	Syat.g_03190	Syal.g_02916
OG0001863	Syat.g_03203	Syal.g_02922
OG0001864	Syat.g_03282	Syal.g_02829
OG0001866	Syat.g_00002	Syal.g_02740
OG0001867	Syat.g_03410	Syal.g_02729
OG0001868	Syat.g_01156	Syal.g_01596
OG0001869	Syat.g_03254	Syal.g_01647
OG0001870	Syat.g_03264	Syal.g_01656
OG0001871	Syat.g_00312	Syal.g_01661
OG0001872	Syat.g_00899	Syal.g_01742
OG0001873	Syat.g_00228	Syal.g_01700
OG0001874	Syat.g_00251	Syal.g_01697
OG0001877	Syat.g_00926	Syal.g_01792
OG0001878	Syat.g_00528	Syal.g_01931
OG0001879	Syat.g_00533	Syal.g_01950
OG0001880	Syat.g_00574	Syal.g_01987
OG0001881	Syat.g_00575	Syal.g_01988
OG0001882	Syat.g_00602	Syal.g_02014
OG0001883	Syat.g_00608	Syal.g_02018
OG0001884	Syat.g_00617	Syal.g_02564
OG0001885	Syat.g_00632	Syal.g_02041
OG0001886	Syat.g_00638	Syal.g_02045
OG0001888	Syat.g_00456	Syal.g_02243
OG0001889	Syat.g_00498	Syal.g_01880
OG0001890	Syat.g_00748	Syal.g_02476
OG0001891	Syat.g_00756	Syal.g_02480
OG0001892	Syat.g_00982	Syal.g_02601
OG0001893	Syat.g_03309	Syal.g_02708
OG0001894	Syat.g_00116	Syal.g_02637
OG0001895	Syat.g_01244	Syal.g_00063
OG0001896	Syat.g_02964	Syal.g_00535
OG0001897	Syat.g_01604	Syal.g_00357
OG0001898	Syat.g_01622	Syal.g_00336
OG0001899	Syat.g_01793	Syal.g_00263
OG0001900	Syat.g_01997	Syal.g_01238
OG0001901	Syat.g_01998	Syal.g_01239
OG0001902	Syat.g_02068	Syal.g_01270
OG0001903	Syat.g_02077	Syal.g_01279
OG0001904	Syat.g_02141	Syal.g_01340
OG0001905	Syat.g_02147	Syal.g_01346
OG0001906	Syat.g_02923	Syal.g_00859
OG0001908	Syat.g_02845	Syal.g_00926
OG0001909	Syat.g_02833	Syal.g_00939
OG0001910	Syat.g_02736	Syal.g_00999
OG0001912	Syat.g_02679	Syal.g_01077
OG0001913	Syat.g_02677	Syal.g_01081
OG0001914	Syat.g_03287	Syal.g_02509
OG0001915	Syat.g_02389	Syal.g_00088
OG0001924	Syat.g_02767	Syal.g_02722
OG0001925	Syat.g_02766	Syal.g_02723
OG0001926	Syat.g_02765	Syal.g_02724
OG0001927	Syat.g_02764	Syal.g_02725
OG0001929	Syat.g_02273	Syal.g_00165
OG0001932	Syat.g_02198	Syal.g_01452
OG0001933	Syat.g_01573	Syal.g_00823
OG0001934	Syat.g_01559	Syal.g_00808
OG0001936	Syat.g_00178	Syal.g_02069
OG0001937	Syat.g_03089	Syal.g_02994
OG0001938	Syat.g_03168	Syal.g_02894
OG0001940	Syat.g_00044	Syal.g_02778
OG0001941	Syat.g_01160	Syal.g_01591
OG0001942	Syat.g_02534	Syal.g_01625
OG0001942	Syat.g_00644	Syal.g_01037
OG0001943	Syat.g_00405	Syal.g_01670
OG0001944	Syat.g_01250	Syal.g_02052
OG0001946	Syat.g_00972	Syal.g_01793
OG0001947	Syat.g_02750	Syal.g_01043
OG0001948	Syat.g_00543	Syal.g_01959
OG0001949	Syat.g_00563	Syal.g_01978
OG0001950	Syat.g_00565	Syal.g_01980
OG0001951	Syat.g_00576	Syal.g_01989
OG0001952	Syat.g_00603	Syal.g_02015
OG0001953	Syat.g_00604	Syal.g_02016
OG0001957	Syat.g_03304	Syal.g_02703
OG0001958	Syat.g_00343	Syal.g_02181
OG0001961	Syat.g_01376	Syal.g_00468
OG0001964	Syat.g_01846	Syal.g_00210
OG0001966	Syat.g_01940	Syal.g_01232
OG0001967	Syat.g_01942	Syal.g_01234
OG0001968	Syat.g_01943	Syal.g_01235
OG0001969	Syat.g_02102	Syal.g_01303
OG0001970	Syat.g_02921	Syal.g_00861
OG0001971	Syat.g_02835	Syal.g_00937
OG0001972	Syat.g_02723	Syal.g_01011
OG0001975	Syat.g_03286	Syal.g_02508
OG0001976	Syat.g_03288	Syal.g_02510
OG0001979	Syat.g_03155	Syal.g_01787, Syal.g_01777
OG0001980	Syat.g_00836	Syal.g_00333
OG0001993	Syat.g_02769	Syal.g_02720
OG0001995	Syat.g_02221	Syal.g_01208
OG0001997	Syat.g_01549	Syal.g_00797
OG0001999	Syat.g_03020	Syal.g_00637
OG0002000	Syat.g_01112	Syal.g_02944
OG0002002	Syat.g_00900	Syal.g_02337, Syal.g_01741
OG0002003	Syat.g_01980	Syal.g_01790
OG0002004	Syat.g_02268	Syal.g_01354, Syal.g_00586
OG0002006	Syat.g_02751	Syal.g_01842
OG0002007	Syat.g_00984	Syal.g_01843
OG0002008	Syat.g_03284	Syal.g_01933
OG0002009	Syat.g_00446	Syal.g_02254
OG0002011	Syat.g_00868, Syat.g_01912	Syal.g_00547
OG0002013	Syat.g_01504	Syal.g_00773
OG0002016	Syat.g_02743	Syal.g_00992
OG0002019	Syat.g_02199	Syal.g_01425
OG0002020	Syat.g_02597	Syal.g_01161
OG0002021	Syat.g_02450	Syal.g_01159
OG0002022	Syat.g_02448	Syal.g_01158
OG0002023	Syat.g_02447	Syal.g_01157
OG0002024	Syat.g_02554	Syal.g_01151
OG0002025	Syat.g_02469, Syat.g_01411	Syal.g_01410
OG0002029	Syat.g_03352	Syal.g_00704
OG0002037	Syat.g_01293	Syal.g_01752
OG0002038	Syat.g_01251	Syal.g_01663
OG0002039	Syat.g_00299	Syal.g_01682
OG0002040	Syat.g_02427	Syal.g_01685
OG0002041	Syat.g_00547	Syal.g_01963
OG0002042	Syat.g_00569	Syal.g_01984
OG0002043	Syat.g_00625	Syal.g_02032
OG0002045	Syat.g_01381	Syal.g_00472
OG0002046	Syat.g_01404, Syat.g_01397	Syal.g_00476
OG0002048	Syat.g_01636	Syal.g_00299
OG0002049	Syat.g_01840	Syal.g_00216
OG0002050	Syat.g_02040	Syal.g_01244
OG0002051	Syat.g_02848	Syal.g_00923
OG0002054	Syat.g_02555	Syal.g_01150
OG0002055	Syat.g_02428	Syal.g_01153
OG0002056	Syat.g_02078	Syal.g_01280
OG0002114	Syat.g_01366	Syal.g_00048
OG0002116	Syat.g_03094	Syal.g_02999
OG0002119	Syat.g_02752	Syal.g_00982
OG0002123	Syat.g_00662	Syal.g_01863
OG0002129	Syat.g_01280	Syal.g_00395
OG0002131	Syat.g_02451	Syal.g_01160
OG0002132	Syat.g_02553	Syal.g_01154
OG0002134	Syat.g_02186	Syal.g_01442
OG0002135	Syat.g_03043	Syal.g_00620
OG0002136	Syat.g_03044	Syal.g_00619
OG0002137	Syat.g_00095	Syal.g_01360
OG0002138	Syat.g_02879, Syat.g_02880, Syat.g_00820	Syal.g_02586
OG0002139	Syat.g_00884	Syal.g_01755
OG0002142	Syat.g_01239	Syal.g_00037
OG0002143	Syat.g_00973	Syal.g_00550
OG0002144	Syat.g_03389	Syal.g_00221
OG0002145	Syat.g_00826	Syal.g_00059
OG0002154	Syat.g_00084	Syal.g_01438
OG0002159	Syat.g_01548	Syal.g_01505
OG0002163	Syat.g_02644	Syal.g_01092
OG0002166	Syat.g_03397	Syal.g_01784
OG0002167	Syat.g_01778	Syal.g_00003
OG0002170	Syat.g_01618	Syal.g_00344
OG0002172	Syat.g_02739	Syal.g_00996
OG0002173	Syat.g_02754	Syal.g_00980
OG0002174	Syat.g_02511	Syal.g_01125
OG0002175	Syat.g_00921	Syal.g_01725
OG0002179	Syat.g_02153	Syal.g_01349
OG0002180	Syat.g_02069	Syal.g_01271
OG0002181	Syat.g_02001	Syal.g_01241
OG0002182	Syat.g_03097	Syal.g_01222
OG0002183	Syat.g_01529	Syal.g_00782
OG0002184	Syat.g_01525	Syal.g_00779
OG0002185	Syat.g_01487	Syal.g_00769
OG0002186	Syat.g_03045	Syal.g_00618
OG0002187	Syat.g_03046	Syal.g_00617
OG0002188	Syat.g_03118	Syal.g_00581
OG0002189	Syat.g_03117	Syal.g_00580
OG0002190	Syat.g_03080	Syal.g_02985
OG0002191	Syat.g_02668, Syat.g_01001	Syal.g_00532, Syal.g_00530, Syal.g_00531
OG0002192	Syat.g_00298	Syal.g_01686
