Orthogroup	Syam	Prbl
OG0001132	Syam.g_01020	Prbl.g_01603
OG0001134	Syam.g_00915	Prbl.g_02204
OG0001135	Syam.g_00917	Prbl.g_02202
OG0001136	Syam.g_01797	Prbl.g_02082
OG0001137	Syam.g_01780	Prbl.g_02102
OG0001138	Syam.g_00898	Prbl.g_01118
OG0001139	Syam.g_00896	Prbl.g_01116
OG0001140	Syam.g_00895	Prbl.g_01115
OG0001141	Syam.g_00894	Prbl.g_01114
OG0001142	Syam.g_00892	Prbl.g_01113
OG0001143	Syam.g_00883	Prbl.g_01376
OG0001144	Syam.g_00873	Prbl.g_02580
OG0001145	Syam.g_01817	Prbl.g_01711
OG0001146	Syam.g_01836	Prbl.g_01727
OG0001147	Syam.g_01665	Prbl.g_01333
OG0001148	Syam.g_00573	Prbl.g_00501
OG0001149	Syam.g_00572	Prbl.g_00500
OG0001150	Syam.g_00571	Prbl.g_00499
OG0001151	Syam.g_00558	Prbl.g_00487
OG0001152	Syam.g_00557	Prbl.g_00486
OG0001153	Syam.g_01652	Prbl.g_00704
OG0001154	Syam.g_01654	Prbl.g_00705
OG0001155	Syam.g_01925	Prbl.g_00454
OG0001156	Syam.g_01928	Prbl.g_00451
OG0001157	Syam.g_01929	Prbl.g_01604
OG0001158	Syam.g_01930	Prbl.g_00450
OG0001159	Syam.g_01931	Prbl.g_00449
OG0001160	Syam.g_01969	Prbl.g_00420
OG0001161	Syam.g_02338	Prbl.g_01601
OG0001162	Syam.g_01257	Prbl.g_00048
OG0001163	Syam.g_01977	Prbl.g_00406
OG0001164	Syam.g_01983	Prbl.g_00401
OG0001165	Syam.g_01988	Prbl.g_00398
OG0001166	Syam.g_02011	Prbl.g_00371
OG0001167	Syam.g_01888	Prbl.g_00350
OG0001168	Syam.g_01890	Prbl.g_00348
OG0001169	Syam.g_01892	Prbl.g_00346
OG0001170	Syam.g_01894	Prbl.g_00344
OG0001171	Syam.g_01904	Prbl.g_00334
OG0001173	Syam.g_00293	Prbl.g_01062
OG0001174	Syam.g_00301	Prbl.g_01054
OG0001175	Syam.g_00302	Prbl.g_01053
OG0001176	Syam.g_00321	Prbl.g_00953
OG0001177	Syam.g_00319	Prbl.g_00951
OG0001179	Syam.g_00351	Prbl.g_00982
OG0001180	Syam.g_00378	Prbl.g_01134
OG0001181	Syam.g_00382	Prbl.g_01138
OG0001182	Syam.g_00391	Prbl.g_01147
OG0001183	Syam.g_00396	Prbl.g_01175
OG0001184	Syam.g_00143	Prbl.g_00848
OG0001185	Syam.g_00121	Prbl.g_01291
OG0001186	Syam.g_00076	Prbl.g_02026
OG0001187	Syam.g_00073	Prbl.g_02022
OG0001188	Syam.g_00070	Prbl.g_02018
OG0001189	Syam.g_00054	Prbl.g_01996
OG0001190	Syam.g_02313	Prbl.g_02239
OG0001191	Syam.g_02324	Prbl.g_02226
OG0001192	Syam.g_02330	Prbl.g_02219
OG0001193	Syam.g_02355	Prbl.g_02181
OG0001194	Syam.g_02357	Prbl.g_02175
OG0001195	Syam.g_02358	Prbl.g_02174
OG0001196	Syam.g_02429	Prbl.g_02138
OG0001197	Syam.g_02431	Prbl.g_02136
OG0001198	Syam.g_02443	Prbl.g_02124
OG0001199	Syam.g_02068	Prbl.g_00602
OG0001200	Syam.g_02070	Prbl.g_00600
OG0001201	Syam.g_02122	Prbl.g_00551
OG0001202	Syam.g_02255	Prbl.g_00095
OG0001203	Syam.g_00511	Prbl.g_00197
OG0001204	Syam.g_00282	Prbl.g_02667
OG0001205	Syam.g_01852	Prbl.g_00642
OG0001206	Syam.g_01680	Prbl.g_01363
OG0001208	Syam.g_00585	Prbl.g_00513
OG0001209	Syam.g_00654	Prbl.g_00763
OG0001210	Syam.g_00663	Prbl.g_00751
OG0001211	Syam.g_00678	Prbl.g_01884
OG0001212	Syam.g_01717	Prbl.g_01765
OG0001213	Syam.g_01479	Prbl.g_01631
OG0001214	Syam.g_01466	Prbl.g_01641
OG0001215	Syam.g_00808	Prbl.g_01858
OG0001216	Syam.g_01245	Prbl.g_02564
OG0001217	Syam.g_01403	Prbl.g_01904
OG0001218	Syam.g_01662	Prbl.g_00716
OG0001219	Syam.g_01080	Prbl.g_02435
OG0001220	Syam.g_01754	Prbl.g_01567
OG0001221	Syam.g_01334	Prbl.g_02383
OG0001222	Syam.g_01111	Prbl.g_02210
OG0001224	Syam.g_00770	Prbl.g_00931
OG0001225	Syam.g_00772	Prbl.g_00929
OG0001226	Syam.g_01425	Prbl.g_01704
OG0001227	Syam.g_02340	Prbl.g_00472
OG0001228	Syam.g_01858	Prbl.g_02585
OG0001229	Syam.g_00796	Prbl.g_00409
OG0001230	Syam.g_01603	Prbl.g_00252
OG0001231	Syam.g_00017	Prbl.g_01957
OG0001232	Syam.g_02022	Prbl.g_00366
OG0001233	Syam.g_01895	Prbl.g_00343
OG0001234	Syam.g_00306	Prbl.g_01050
OG0001235	Syam.g_00313	Prbl.g_00948
OG0001236	Syam.g_00146	Prbl.g_00852
OG0001237	Syam.g_00141	Prbl.g_00845
OG0001238	Syam.g_02326	Prbl.g_02225
OG0001239	Syam.g_02065	Prbl.g_00605
OG0001240	Syam.g_02105	Prbl.g_00568
OG0001241	Syam.g_02115	Prbl.g_00558
OG0001242	Syam.g_02145	Prbl.g_01322
OG0001245	Syam.g_01057	Prbl.g_01693
OG0001246	Syam.g_00611	Prbl.g_00803
OG0001247	Syam.g_01253	Prbl.g_02295
OG0001248	Syam.g_01256	Prbl.g_01869
OG0001249	Syam.g_00436	Prbl.g_01195
OG0001250	Syam.g_00731	Prbl.g_01546
OG0001252	Syam.g_00763	Prbl.g_00936
OG0001253	Syam.g_01021	Prbl.g_01686
OG0001254	Syam.g_00916	Prbl.g_02203
OG0001255	Syam.g_01056	Prbl.g_00036
OG0001258	Syam.g_01986	Prbl.g_00400
OG0001259	Syam.g_01893	Prbl.g_00345
OG0001260	Syam.g_01912	Prbl.g_00315
OG0001261	Syam.g_00360	Prbl.g_00991
OG0001262	Syam.g_00056	Prbl.g_01999
OG0001263	Syam.g_02159	Prbl.g_00826
OG0001265	Syam.g_02143	Prbl.g_01324
OG0001266	Syam.g_02259	Prbl.g_00099
OG0001267	Syam.g_00230	Prbl.g_01453
OG0001268	Syam.g_00463	Prbl.g_01207
OG0001269	Syam.g_00956	Prbl.g_01564
OG0001270	Syam.g_01871	Prbl.g_00654
OG0001271	Syam.g_01671	Prbl.g_01343
OG0001272	Syam.g_00589	Prbl.g_00517
OG0001273	Syam.g_01472	Prbl.g_01634
OG0001274	Syam.g_02285	Prbl.g_01263
OG0001275	Syam.g_01174	Prbl.g_02518
OG0001276	Syam.g_01190	Prbl.g_02535
OG0001277	Syam.g_02415	Prbl.g_02152
OG0001278	Syam.g_00862	Prbl.g_02592
OG0001279	Syam.g_01590	Prbl.g_00156
OG0001280	Syam.g_01827	Prbl.g_01719
OG0001281	Syam.g_01837	Prbl.g_01728
OG0001283	Syam.g_02424	Prbl.g_02143
OG0001285	Syam.g_02380	Prbl.g_00362
OG0001286	Syam.g_00376	Prbl.g_01132
OG0001288	Syam.g_00102	Prbl.g_02059
OG0001290	Syam.g_02114	Prbl.g_00559
OG0001291	Syam.g_02170	Prbl.g_00816
OG0001292	Syam.g_00276	Prbl.g_01512
OG0001293	Syam.g_00256	Prbl.g_01489
OG0001294	Syam.g_01365	Prbl.g_01393
OG0001295	Syam.g_00665	Prbl.g_00748
OG0001297	Syam.g_00621	Prbl.g_00793
OG0001298	Syam.g_01738	Prbl.g_01791
OG0001300	Syam.g_00800	Prbl.g_01873
OG0001301	Syam.g_00786	Prbl.g_00022
OG0001302	Syam.g_01437	Prbl.g_01930
OG0001303	Syam.g_01082	Prbl.g_02437
OG0001307	Syam.g_00945	Prbl.g_00723
OG0001308	Syam.g_01623	Prbl.g_00224
OG0001309	Syam.g_00628	Prbl.g_00787
OG0001311	Syam.g_01192	Prbl.g_02537
OG0001312	Syam.g_01092	Prbl.g_02448
OG0001316	Syam.g_02176	Prbl.g_00809
OG0001319	Syam.g_00241	Prbl.g_01463
OG0001321	Syam.g_01846	Prbl.g_00633
OG0001322	Syam.g_01845	Prbl.g_00632
OG0001323	Syam.g_00631	Prbl.g_00784
OG0001324	Syam.g_00799	Prbl.g_01874
OG0001326	Syam.g_02370	Prbl.g_02168
OG0001328	Syam.g_01340	Prbl.g_02390
OG0001330	Syam.g_01819	Prbl.g_01712
OG0001331	Syam.g_00569	Prbl.g_00497
OG0001332	Syam.g_01919	Prbl.g_00466
OG0001333	Syam.g_01889	Prbl.g_00349
OG0001334	Syam.g_00405	Prbl.g_01179
OG0001335	Syam.g_00406	Prbl.g_01180
OG0001336	Syam.g_02425	Prbl.g_02142
OG0001337	Syam.g_00402, Syam.g_00424	Prbl.g_01189
OG0001339	Syam.g_02117	Prbl.g_00556
OG0001340	Syam.g_00425	Prbl.g_01190
OG0001341	Syam.g_00795	Prbl.g_02285
OG0001344	Syam.g_01790	Prbl.g_02089
OG0001347	Syam.g_00081	Prbl.g_02051
OG0001348	Syam.g_00750	Prbl.g_01243
OG0001351	Syam.g_01695	Prbl.g_00624
OG0001352	Syam.g_00644	Prbl.g_00027
OG0001353	Syam.g_00742	Prbl.g_01537
OG0001354	Syam.g_01145	Prbl.g_02494
OG0001355	Syam.g_00957	Prbl.g_02379
OG0001357	Syam.g_00449	Prbl.g_00679, Prbl.g_01685, Prbl.g_00628
OG0001358	Syam.g_01495	Prbl.g_01615
OG0001360	Syam.g_01762	Prbl.g_01104
OG0001361	Syam.g_01767	Prbl.g_00182
OG0001362	Syam.g_01628	Prbl.g_00220
OG0001363	Syam.g_01630	Prbl.g_00218
OG0001366	Syam.g_02014	Prbl.g_00368
OG0001370	Syam.g_01536, Syam.g_01942, Syam.g_02033, Syam.g_02379	Prbl.g_02288
OG0001372	Syam.g_00450, Syam.g_00984	Prbl.g_01943
OG0001373	Syam.g_02369	Prbl.g_02169
OG0001374	Syam.g_02377	Prbl.g_02161
OG0001376	Syam.g_02332	Prbl.g_02216
OG0001377	Syam.g_02331	Prbl.g_02217
OG0001378	Syam.g_01872	Prbl.g_00661
OG0001379	Syam.g_01821	Prbl.g_01714
OG0001380	Syam.g_01409	Prbl.g_01572
OG0001381	Syam.g_00939	Prbl.g_02577
OG0001382	Syam.g_01557	Prbl.g_02571
OG0001385	Syam.g_02366	Prbl.g_02172
OG0001386	Syam.g_02367	Prbl.g_02171
OG0001387	Syam.g_02368	Prbl.g_02170
OG0001388	Syam.g_02371	Prbl.g_02167
OG0001389	Syam.g_02372	Prbl.g_02166
OG0001390	Syam.g_02373	Prbl.g_02165
OG0001391	Syam.g_02374	Prbl.g_02164
OG0001392	Syam.g_02375	Prbl.g_02163
OG0001393	Syam.g_02376	Prbl.g_02162
OG0001394	Syam.g_01321	Prbl.g_02366
OG0001395	Syam.g_01225	Prbl.g_02548
OG0001396	Syam.g_00080	Prbl.g_02050
OG0001397	Syam.g_01629	Prbl.g_00219
OG0001398	Syam.g_01052	Prbl.g_01692
OG0001400	Syam.g_00836	Prbl.g_00307
OG0001401	Syam.g_00738, Syam.g_00737	Prbl.g_01541
OG0001402	Syam.g_01490	Prbl.g_01620
OG0001405	Syam.g_00408	Prbl.g_01182
OG0001406	Syam.g_02333	Prbl.g_02215
OG0001412	Syam.g_00082	Prbl.g_02052
OG0001414	Syam.g_00940	Prbl.g_01918
OG0001416	Syam.g_01834	Prbl.g_01725
OG0001422	Syam.g_01822	Prbl.g_01370
OG0001423	Syam.g_00553, Syam.g_00548	Prbl.g_02629, Prbl.g_00738
OG0001425	Syam.g_02329	Prbl.g_02222
OG0001426	Syam.g_01210, Syam.g_00961, Syam.g_02044, Syam.g_00993	Prbl.g_00480
OG0001434	Syam.g_01316	Prbl.g_02362
OG0001435	Syam.g_01353	Prbl.g_02411
OG0001438	Syam.g_00215	Prbl.g_01438
OG0001441	Syam.g_00633	Prbl.g_00782
OG0001442	Syam.g_01306	Prbl.g_02358
OG0001443	Syam.g_02335	Prbl.g_00408
OG0001444	Syam.g_02100	Prbl.g_00574
OG0001449	Syam.g_00285	Prbl.g_01940
OG0001461	Syam.g_00928	Prbl.g_00620
OG0001462	Syam.g_00041	Prbl.g_01983
OG0001470	Syam.g_01874	Prbl.g_02028
OG0001472	Syam.g_00833	Prbl.g_01833
OG0001475	Syam.g_01876	Prbl.g_02030
OG0001476	Syam.g_01784	Prbl.g_02095
OG0001477	Syam.g_00789	Prbl.g_00017
OG0001479	Syam.g_00461	Prbl.g_01205
OG0001484	Syam.g_02378	Prbl.g_02573
OG0001487	Syam.g_01661	Prbl.g_00715, Prbl.g_00714, Prbl.g_00713
OG0001488	Syam.g_01774	Prbl.g_02106
OG0001489	Syam.g_00387	Prbl.g_01143
OG0001495	Syam.g_00318	Prbl.g_00950
OG0001496	Syam.g_00791	Prbl.g_00013
OG0001497	Syam.g_00790	Prbl.g_00016
OG0001498	Syam.g_00490	Prbl.g_02675
OG0001508	Syam.g_01873	Prbl.g_02027
OG0001509	Syam.g_00091	Prbl.g_02046, Prbl.g_02048, Prbl.g_01299
OG0001510	Syam.g_00109	Prbl.g_02635
OG0001511	Syam.g_02129	Prbl.g_00544
OG0001512	Syam.g_00512	Prbl.g_00195
OG0001514	Syam.g_00792	Prbl.g_00012
OG0001515	Syam.g_00804	Prbl.g_01865
OG0001516	Syam.g_01374	Prbl.g_01402
OG0001517	Syam.g_00458	Prbl.g_01202
OG0001518	Syam.g_02328	Prbl.g_02223
OG0001519	Syam.g_02337	Prbl.g_02212
OG0001527	Syam.g_00693	Prbl.g_01898
OG0001528	Syam.g_01875	Prbl.g_02024
OG0001529	Syam.g_00047	Prbl.g_01989
OG0001530	Syam.g_02127	Prbl.g_00546
OG0001531	Syam.g_00513	Prbl.g_00194
OG0001532	Syam.g_00897	Prbl.g_01117
OG0001533	Syam.g_01697	Prbl.g_00662
OG0001534	Syam.g_01205	Prbl.g_02545
OG0001535	Syam.g_01188	Prbl.g_02533
OG0001536	Syam.g_01119	Prbl.g_02474
OG0001537	Syam.g_01333	Prbl.g_02374
OG0001538	Syam.g_01285	Prbl.g_02330
OG0001539	Syam.g_01357	Prbl.g_01587
OG0001540	Syam.g_02161	Prbl.g_00824
OG0001541	Syam.g_02229	Prbl.g_00267
OG0001542	Syam.g_02238	Prbl.g_00073
OG0001543	Syam.g_02271	Prbl.g_01241
OG0001544	Syam.g_02336	Prbl.g_02213
OG0001545	Syam.g_02414	Prbl.g_02153
OG0001558	Syam.g_00019	Prbl.g_01960
OG0001559	Syam.g_02126	Prbl.g_00547
OG0001560	Syam.g_02113	Prbl.g_00560
OG0001561	Syam.g_01195	Prbl.g_02539
OG0001562	Syam.g_01180	Prbl.g_02525
OG0001563	Syam.g_00370	Prbl.g_00999
OG0001572	Syam.g_00531	Prbl.g_01025
OG0001574	Syam.g_00691	Prbl.g_01896
OG0001575	Syam.g_00696	Prbl.g_01901
OG0001576	Syam.g_01699	Prbl.g_01737
OG0001577	Syam.g_01799	Prbl.g_02080
OG0001579	Syam.g_00418	Prbl.g_01186
OG0001580	Syam.g_02300	Prbl.g_02250
OG0001589	Syam.g_01897	Prbl.g_00341
OG0001590	Syam.g_01473	Prbl.g_01565
OG0001591	Syam.g_01363	Prbl.g_01591
OG0001592	Syam.g_02301	Prbl.g_02249
OG0001614	Syam.g_00123	Prbl.g_01293
OG0001615	Syam.g_00669	Prbl.g_02646
OG0001616	Syam.g_00909	Prbl.g_01380
OG0001617	Syam.g_00797	Prbl.g_00728
OG0001619	Syam.g_01108	Prbl.g_02464
OG0001620	Syam.g_00470	Prbl.g_01215
OG0001621	Syam.g_00267	Prbl.g_01500
OG0001622	Syam.g_02423	Prbl.g_02144
OG0001627	Syam.g_01921	Prbl.g_00458
OG0001634	Syam.g_01368	Prbl.g_01396
OG0001636	Syam.g_00040	Prbl.g_01982
OG0001637	Syam.g_01909, Syam.g_01908	Prbl.g_00325
OG0001638	Syam.g_02001	Prbl.g_00379
OG0001639	Syam.g_01924	Prbl.g_00455
OG0001640	Syam.g_00756	Prbl.g_00940
OG0001641	Syam.g_01164	Prbl.g_02507
OG0001643	Syam.g_01463	Prbl.g_01644
OG0001652	Syam.g_00018	Prbl.g_01958
OG0001653	Syam.g_02103, Syam.g_02438	Prbl.g_00571
OG0001654	Syam.g_01922	Prbl.g_00457
OG0001655	Syam.g_01691, Syam.g_00838	Prbl.g_00680, Prbl.g_00136
OG0001656	Syam.g_00413	Prbl.g_01185
OG0001657	Syam.g_02202	Prbl.g_00292
OG0001658	Syam.g_02312	Prbl.g_02240
OG0001672	Syam.g_02076	Prbl.g_00594
OG0001673	Syam.g_00503	Prbl.g_01921
OG0001675	Syam.g_01178	Prbl.g_02522, Prbl.g_02524
OG0001676	Syam.g_00412	Prbl.g_01188
OG0001677	Syam.g_00397	Prbl.g_01176
OG0001680	Syam.g_01778, Syam.g_01777	Prbl.g_01485
OG0001691	Syam.g_01497	Prbl.g_02422
OG0001692	Syam.g_01608	Prbl.g_00247
OG0001693	Syam.g_00775	Prbl.g_00682
OG0001694	Syam.g_00228	Prbl.g_01451
OG0001695	Syam.g_02408	Prbl.g_02158
OG0001702	Syam.g_02094, Syam.g_02095	Prbl.g_00581
OG0001703	Syam.g_00577	Prbl.g_00504
OG0001712	Syam.g_01009	Prbl.g_02283
OG0001715	Syam.g_01411	Prbl.g_01675
OG0001716	Syam.g_00703	Prbl.g_01559
OG0001726	Syam.g_01046	Prbl.g_02425
OG0001729	Syam.g_00516	Prbl.g_00189
OG0001730	Syam.g_00519	Prbl.g_02624
OG0001732	Syam.g_00880	Prbl.g_01373
OG0001734	Syam.g_00702	Prbl.g_01561
OG0001735	Syam.g_01381, Syam.g_01382	Prbl.g_01410
OG0001736	Syam.g_00166, Syam.g_00167	Prbl.g_01197, Prbl.g_01415, Prbl.g_00887
OG0001737	Syam.g_00209	Prbl.g_01433
OG0001738	Syam.g_00175	Prbl.g_00899
OG0001740	Syam.g_02411	Prbl.g_02155
OG0001750	Syam.g_02101	Prbl.g_00573
OG0001751	Syam.g_00502, Syam.g_01063	Prbl.g_01920
OG0001752	Syam.g_01914	Prbl.g_02621
OG0001755	Syam.g_00627	Prbl.g_00788
OG0001759	Syam.g_00983	Prbl.g_01518
OG0001761	Syam.g_01505	Prbl.g_01826
OG0001762	Syam.g_01171	Prbl.g_02515
OG0001763	Syam.g_01158, Syam.g_01157	Prbl.g_02502
OG0001764	Syam.g_01068	Prbl.g_02428
OG0001765	Syam.g_00950	Prbl.g_01598
OG0001766	Syam.g_00199	Prbl.g_01423
OG0001783	Syam.g_00118	Prbl.g_01288
OG0001784	Syam.g_02096	Prbl.g_00578
OG0001786	Syam.g_01962	Prbl.g_00426
OG0001787	Syam.g_00650	Prbl.g_00767
OG0001788	Syam.g_00653	Prbl.g_00764
OG0001789	Syam.g_01829	Prbl.g_01721
OG0001790	Syam.g_01804	Prbl.g_02073
OG0001791	Syam.g_01782	Prbl.g_02097
OG0001792	Syam.g_00872	Prbl.g_02581
OG0001794	Syam.g_01202	Prbl.g_02604
OG0001795	Syam.g_01940	Prbl.g_00047
OG0001796	Syam.g_01182	Prbl.g_02527
OG0001797	Syam.g_01100	Prbl.g_02457
OG0001798	Syam.g_01487	Prbl.g_01622
OG0001799	Syam.g_01452	Prbl.g_01661
OG0001801	Syam.g_01598	Prbl.g_00256
OG0001803	Syam.g_01856	Prbl.g_00646
OG0001804	Syam.g_00491	Prbl.g_02676
OG0001805	Syam.g_00272	Prbl.g_01507
OG0001806	Syam.g_00240	Prbl.g_01462
OG0001808	Syam.g_00154	Prbl.g_00860
OG0001810	Syam.g_02174	Prbl.g_00811
OG0001811	Syam.g_02235	Prbl.g_00070
OG0001812	Syam.g_02302	Prbl.g_02248
OG0001813	Syam.g_02345	Prbl.g_02193
OG0001814	Syam.g_02432	Prbl.g_02135
OG0001815	Syam.g_02441	Prbl.g_02126
OG0001835	Syam.g_00964	Prbl.g_00020
OG0001838	Syam.g_00008	Prbl.g_02113
OG0001839	Syam.g_00036	Prbl.g_01978
OG0001840	Syam.g_00053	Prbl.g_01995
OG0001841	Syam.g_00060	Prbl.g_02003
OG0001843	Syam.g_00124	Prbl.g_01294
OG0001844	Syam.g_00125	Prbl.g_01295
OG0001845	Syam.g_00126	Prbl.g_01301
OG0001846	Syam.g_02146	Prbl.g_01321
OG0001847	Syam.g_02144	Prbl.g_01323
OG0001848	Syam.g_02140	Prbl.g_01327
OG0001849	Syam.g_02088	Prbl.g_00586
OG0001850	Syam.g_02078	Prbl.g_00593
OG0001851	Syam.g_02072	Prbl.g_00598
OG0001852	Syam.g_02071	Prbl.g_00599
OG0001853	Syam.g_02064	Prbl.g_00606
OG0001854	Syam.g_00507	Prbl.g_01924
OG0001856	Syam.g_01968	Prbl.g_00421
OG0001857	Syam.g_01965	Prbl.g_00424
OG0001858	Syam.g_01935	Prbl.g_00445
OG0001859	Syam.g_00565	Prbl.g_00493
OG0001860	Syam.g_00579	Prbl.g_00505
OG0001861	Syam.g_00590	Prbl.g_00518
OG0001862	Syam.g_00601	Prbl.g_00530
OG0001863	Syam.g_00606	Prbl.g_00535
OG0001864	Syam.g_00661	Prbl.g_00753
OG0001865	Syam.g_01726	Prbl.g_01778
OG0001866	Syam.g_01703	Prbl.g_01753
OG0001867	Syam.g_01507	Prbl.g_01743
OG0001868	Syam.g_01833	Prbl.g_01724
OG0001869	Syam.g_01800	Prbl.g_02079
OG0001870	Syam.g_01792	Prbl.g_02087
OG0001871	Syam.g_01787	Prbl.g_02092
OG0001872	Syam.g_00866	Prbl.g_02588
OG0001873	Syam.g_00908	Prbl.g_01381
OG0001874	Syam.g_00911	Prbl.g_01105
OG0001877	Syam.g_00803	Prbl.g_01866
OG0001878	Syam.g_01175	Prbl.g_02519
OG0001879	Syam.g_01169	Prbl.g_02511
OG0001880	Syam.g_01130	Prbl.g_02481
OG0001881	Syam.g_01127	Prbl.g_02480
OG0001882	Syam.g_01103	Prbl.g_02460
OG0001883	Syam.g_01099	Prbl.g_02455
OG0001884	Syam.g_01090	Prbl.g_02446
OG0001885	Syam.g_01073	Prbl.g_02433
OG0001886	Syam.g_01069	Prbl.g_02429
OG0001887	Syam.g_01341	Prbl.g_02391
OG0001888	Syam.g_01313	Prbl.g_02349
OG0001889	Syam.g_01275	Prbl.g_02321
OG0001890	Syam.g_00724	Prbl.g_01553
OG0001891	Syam.g_00720	Prbl.g_01557
OG0001892	Syam.g_01756	Prbl.g_01570
OG0001895	Syam.g_01594	Prbl.g_00162
OG0001896	Syam.g_01861	Prbl.g_00664
OG0001898	Syam.g_00435	Prbl.g_01193
OG0001899	Syam.g_00358	Prbl.g_00989
OG0001900	Syam.g_00255	Prbl.g_01488
OG0001901	Syam.g_00254	Prbl.g_01487
OG0001902	Syam.g_00223	Prbl.g_01446
OG0001903	Syam.g_00214	Prbl.g_01437
OG0001904	Syam.g_00160	Prbl.g_00868
OG0001905	Syam.g_00152	Prbl.g_00858
OG0001906	Syam.g_02162	Prbl.g_00823
OG0001907	Syam.g_02180	Prbl.g_00311
OG0001908	Syam.g_02231	Prbl.g_00266
OG0001909	Syam.g_02242	Prbl.g_00078
OG0001910	Syam.g_02277	Prbl.g_01254
OG0001912	Syam.g_02321	Prbl.g_02229
OG0001913	Syam.g_02323	Prbl.g_02227
OG0001914	Syam.g_00920	Prbl.g_02199
OG0001929	Syam.g_00067	Prbl.g_02010
OG0001932	Syam.g_00122	Prbl.g_01292
OG0001933	Syam.g_02124	Prbl.g_00549
OG0001934	Syam.g_02109	Prbl.g_00564
OG0001935	Syam.g_02069	Prbl.g_00601
OG0001936	Syam.g_00990	Prbl.g_01944
OG0001937	Syam.g_01952	Prbl.g_00434
OG0001940	Syam.g_01739	Prbl.g_01792
OG0001941	Syam.g_01838	Prbl.g_01729
OG0001943	Syam.g_00842	Prbl.g_02098
OG0001946	Syam.g_00802	Prbl.g_01871
OG0001948	Syam.g_01159	Prbl.g_02504
OG0001949	Syam.g_01139	Prbl.g_02490
OG0001950	Syam.g_01137	Prbl.g_02488
OG0001951	Syam.g_01126	Prbl.g_02479
OG0001952	Syam.g_01102	Prbl.g_02459
OG0001953	Syam.g_01101	Prbl.g_02458
OG0001957	Syam.g_01482	Prbl.g_01628
OG0001958	Syam.g_01379	Prbl.g_01407
OG0001960	Syam.g_01664	Prbl.g_00721
OG0001961	Syam.g_01673	Prbl.g_01345
OG0001964	Syam.g_00304	Prbl.g_01052
OG0001965	Syam.g_01439	Prbl.g_01501
OG0001966	Syam.g_00260	Prbl.g_01493
OG0001967	Syam.g_00258	Prbl.g_01491
OG0001968	Syam.g_00257	Prbl.g_01490
OG0001969	Syam.g_00193	Prbl.g_01418
OG0001971	Syam.g_02240	Prbl.g_00076
OG0001972	Syam.g_02289	Prbl.g_01267
OG0001974	Syam.g_02309	Prbl.g_02242
OG0001975	Syam.g_00919	Prbl.g_02200
OG0001976	Syam.g_00921	Prbl.g_02198
OG0001995	Syam.g_00818	Prbl.g_00757
OG0001997	Syam.g_02099	Prbl.g_00575
OG0001999	Syam.g_01886	Prbl.g_00351
OG0002000	Syam.g_00629	Prbl.g_00786
OG0002008	Syam.g_01173	Prbl.g_02517
OG0002010	Syam.g_01643	Prbl.g_00697
OG0002012	Syam.g_01051	Prbl.g_01160, Prbl.g_00630
OG0002013	Syam.g_00487	Prbl.g_00895
OG0002017	Syam.g_02353	Prbl.g_02184
OG0002018	Syam.g_02410	Prbl.g_02156
OG0002037	Syam.g_00581	Prbl.g_00509
OG0002041	Syam.g_01155	Prbl.g_02500
OG0002042	Syam.g_01133	Prbl.g_02484
OG0002044	Syam.g_00743	Prbl.g_01536
OG0002045	Syam.g_01676	Prbl.g_01347
OG0002047	Syam.g_00486	Prbl.g_02672
OG0002048	Syam.g_00393	Prbl.g_01173
OG0002050	Syam.g_00249	Prbl.g_01471
OG0002051	Syam.g_02228	Prbl.g_00268
OG0002113	Syam.g_00037	Prbl.g_01979
OG0002115	Syam.g_01982	Prbl.g_00402
OG0002117	Syam.g_01781	Prbl.g_02101
OG0002118	Syam.g_00877	Prbl.g_01371
OG0002120	Syam.g_01038	Prbl.g_01708
OG0002121	Syam.g_01393	Prbl.g_01532
OG0002124	Syam.g_00706	Prbl.g_01558
OG0002128	Syam.g_00918	Prbl.g_02201
OG0002130	Syam.g_01828	Prbl.g_01720
OG0002154	Syam.g_02181	Prbl.g_00829
OG0002160	Syam.g_00816	Prbl.g_01910
OG0002162	Syam.g_01746	Prbl.g_01798
OG0002167	Syam.g_00658	Prbl.g_01841
OG0002169	Syam.g_00485	Prbl.g_02671
OG0002170	Syam.g_00453	Prbl.g_01198
OG0002174	Syam.g_01565	Prbl.g_02183
OG0002229	Syam.g_00094	Prbl.g_02034
OG0002234	Syam.g_01421	Prbl.g_02569
OG0002236	Syam.g_00947	Prbl.g_01575
OG0002237	Syam.g_01474	Prbl.g_01633
OG0002239	Syam.g_00922	Prbl.g_00717
OG0002279	Syam.g_02123	Prbl.g_00550
OG0002280	Syam.g_00639	Prbl.g_00777
OG0002281	Syam.g_01740	Prbl.g_01793
OG0002285	Syam.g_01095	Prbl.g_02451
OG0002291	Syam.g_02236	Prbl.g_00071
OG0002292	Syam.g_02247	Prbl.g_00087
OG0002328	Syam.g_02104	Prbl.g_00570
OG0002334	Syam.g_01605	Prbl.g_00250
OG0002336	Syam.g_01666	Prbl.g_01338
OG0002337	Syam.g_00237	Prbl.g_01460
OG0002343	Syam.g_00278	Prbl.g_01514
OG0002350	Syam.g_00433	Prbl.g_01192
OG0002434	Syam.g_00687	Prbl.g_01893
OG0002435	Syam.g_01860	Prbl.g_02065
OG0002446	Syam.g_00447	Prbl.g_01336
