Orthogroup	Syam	Prbj
OG0001132	Syam.g_01020	Prbj.g_02537
OG0001134	Syam.g_00915	Prbj.g_01990
OG0001135	Syam.g_00917	Prbj.g_01992
OG0001136	Syam.g_01797	Prbj.g_00969
OG0001137	Syam.g_01780	Prbj.g_00832
OG0001138	Syam.g_00898	Prbj.g_00004
OG0001139	Syam.g_00896	Prbj.g_00006
OG0001140	Syam.g_00895	Prbj.g_00007
OG0001141	Syam.g_00894	Prbj.g_00008
OG0001142	Syam.g_00892	Prbj.g_00009
OG0001143	Syam.g_00883	Prbj.g_01907
OG0001144	Syam.g_00873	Prbj.g_02153
OG0001145	Syam.g_01817	Prbj.g_01717
OG0001146	Syam.g_01836	Prbj.g_01733
OG0001147	Syam.g_01665	Prbj.g_00121
OG0001148	Syam.g_00573	Prbj.g_01640
OG0001149	Syam.g_00572	Prbj.g_01641
OG0001150	Syam.g_00571	Prbj.g_01642
OG0001151	Syam.g_00558	Prbj.g_01654
OG0001152	Syam.g_00557	Prbj.g_01655
OG0001153	Syam.g_01652	Prbj.g_00651
OG0001154	Syam.g_01654	Prbj.g_00652
OG0001155	Syam.g_01925	Prbj.g_01686
OG0001156	Syam.g_01928	Prbj.g_01689
OG0001157	Syam.g_01929	Prbj.g_02538
OG0001158	Syam.g_01930	Prbj.g_01690
OG0001159	Syam.g_01931	Prbj.g_01691
OG0001160	Syam.g_01969	Prbj.g_00884
OG0001161	Syam.g_02338	Prbj.g_02535
OG0001162	Syam.g_01257	Prbj.g_00780
OG0001163	Syam.g_01977	Prbj.g_00870
OG0001164	Syam.g_01983	Prbj.g_00865
OG0001165	Syam.g_01988	Prbj.g_00862
OG0001166	Syam.g_02011	Prbj.g_00482
OG0001167	Syam.g_01888	Prbj.g_00461
OG0001168	Syam.g_01890	Prbj.g_00459
OG0001169	Syam.g_01892	Prbj.g_00457
OG0001170	Syam.g_01894	Prbj.g_00455
OG0001171	Syam.g_01904	Prbj.g_00445
OG0001172	Syam.g_00292	Prbj.g_02653
OG0001173	Syam.g_00293	Prbj.g_02652
OG0001174	Syam.g_00301	Prbj.g_02644
OG0001175	Syam.g_00302	Prbj.g_02643
OG0001176	Syam.g_00321	Prbj.g_01028
OG0001177	Syam.g_00319	Prbj.g_01030
OG0001178	Syam.g_01995	Prbj.g_00851
OG0001179	Syam.g_00351	Prbj.g_00999
OG0001180	Syam.g_00378	Prbj.g_00407
OG0001181	Syam.g_00382	Prbj.g_00403
OG0001182	Syam.g_00391	Prbj.g_00394
OG0001183	Syam.g_00396	Prbj.g_00367
OG0001184	Syam.g_00143	Prbj.g_01509
OG0001185	Syam.g_00121	Prbj.g_01592
OG0001186	Syam.g_00076	Prbj.g_01253
OG0001187	Syam.g_00073	Prbj.g_01249
OG0001188	Syam.g_00070	Prbj.g_01245
OG0001189	Syam.g_00054	Prbj.g_01223
OG0001190	Syam.g_02313	Prbj.g_01955
OG0001191	Syam.g_02324	Prbj.g_01968
OG0001192	Syam.g_02330	Prbj.g_01975
OG0001193	Syam.g_02355	Prbj.g_02013
OG0001194	Syam.g_02357	Prbj.g_02019
OG0001195	Syam.g_02358	Prbj.g_02020
OG0001196	Syam.g_02429	Prbj.g_02056
OG0001197	Syam.g_02431	Prbj.g_02058
OG0001198	Syam.g_02443	Prbj.g_02070
OG0001199	Syam.g_02068	Prbj.g_00570
OG0001200	Syam.g_02070	Prbj.g_00572
OG0001201	Syam.g_02122	Prbj.g_00621
OG0001202	Syam.g_02255	Prbj.g_01164
OG0001203	Syam.g_00511	Prbj.g_02610
OG0001204	Syam.g_00282	Prbj.g_01340
OG0001205	Syam.g_01852	Prbj.g_00110
OG0001206	Syam.g_01680	Prbj.g_00151
OG0001208	Syam.g_00585	Prbj.g_01628
OG0001209	Syam.g_00654	Prbj.g_02130
OG0001210	Syam.g_00663	Prbj.g_02142
OG0001211	Syam.g_00678	Prbj.g_01864
OG0001212	Syam.g_01717	Prbj.g_01771
OG0001213	Syam.g_01479	Prbj.g_02565
OG0001214	Syam.g_01466	Prbj.g_02575
OG0001215	Syam.g_00808	Prbj.g_00932
OG0001216	Syam.g_01245	Prbj.g_02181
OG0001217	Syam.g_01403	Prbj.g_01884
OG0001218	Syam.g_01662	Prbj.g_00663
OG0001219	Syam.g_01080	Prbj.g_02311
OG0001220	Syam.g_01754	Prbj.g_02503
OG0001221	Syam.g_01334	Prbj.g_02364
OG0001222	Syam.g_01111	Prbj.g_01984
OG0001224	Syam.g_00770	Prbj.g_01842
OG0001225	Syam.g_00772	Prbj.g_01840
OG0001226	Syam.g_01425	Prbj.g_00678
OG0001227	Syam.g_02340	Prbj.g_01669
OG0001228	Syam.g_01858	Prbj.g_02158
OG0001229	Syam.g_00796	Prbj.g_00873
OG0001230	Syam.g_01603	Prbj.g_01046
OG0001231	Syam.g_00017	Prbj.g_01184
OG0001232	Syam.g_02022	Prbj.g_00477
OG0001233	Syam.g_01895	Prbj.g_00454
OG0001234	Syam.g_00306	Prbj.g_02640
OG0001235	Syam.g_00313	Prbj.g_01033
OG0001236	Syam.g_00146	Prbj.g_01505
OG0001237	Syam.g_00141	Prbj.g_01512
OG0001238	Syam.g_02326	Prbj.g_01969
OG0001239	Syam.g_02065	Prbj.g_00567
OG0001240	Syam.g_02105	Prbj.g_00604
OG0001241	Syam.g_02115	Prbj.g_00614
OG0001242	Syam.g_02145	Prbj.g_01560
OG0001245	Syam.g_01057	Prbj.g_00689
OG0001246	Syam.g_00611	Prbj.g_02091
OG0001247	Syam.g_01253	Prbj.g_02453
OG0001248	Syam.g_01256	Prbj.g_00943
OG0001249	Syam.g_00436	Prbj.g_00347
OG0001250	Syam.g_00731	Prbj.g_02482
OG0001252	Syam.g_00763	Prbj.g_01847
OG0001253	Syam.g_01021	Prbj.g_00696
OG0001254	Syam.g_00916	Prbj.g_01991
OG0001255	Syam.g_01056	Prbj.g_00769
OG0001258	Syam.g_01986	Prbj.g_00864
OG0001259	Syam.g_01893	Prbj.g_00456
OG0001260	Syam.g_01912	Prbj.g_00426
OG0001261	Syam.g_00360	Prbj.g_00990
OG0001262	Syam.g_00056	Prbj.g_01226
OG0001263	Syam.g_02159	Prbj.g_01531
OG0001265	Syam.g_02143	Prbj.g_01558
OG0001266	Syam.g_02259	Prbj.g_01168
OG0001267	Syam.g_00230	Prbj.g_01405
OG0001268	Syam.g_00463	Prbj.g_00335
OG0001269	Syam.g_00956	Prbj.g_02500
OG0001270	Syam.g_01871	Prbj.g_00098
OG0001271	Syam.g_01671	Prbj.g_00131
OG0001272	Syam.g_00589	Prbj.g_01624
OG0001273	Syam.g_01472	Prbj.g_02568
OG0001274	Syam.g_02285	Prbj.g_00269
OG0001275	Syam.g_01174	Prbj.g_02227
OG0001276	Syam.g_01190	Prbj.g_02210
OG0001277	Syam.g_02415	Prbj.g_02042
OG0001278	Syam.g_00862	Prbj.g_02165
OG0001279	Syam.g_01590	Prbj.g_01299
OG0001280	Syam.g_01827	Prbj.g_01725
OG0001281	Syam.g_01837	Prbj.g_01734
OG0001283	Syam.g_02424	Prbj.g_02051
OG0001285	Syam.g_02380	Prbj.g_00473
OG0001286	Syam.g_00376	Prbj.g_00409
OG0001288	Syam.g_00102	Prbj.g_01286
OG0001290	Syam.g_02114	Prbj.g_00613
OG0001291	Syam.g_02170	Prbj.g_01541
OG0001292	Syam.g_00276	Prbj.g_01346
OG0001293	Syam.g_00256	Prbj.g_01369
OG0001294	Syam.g_01365	Prbj.g_00826
OG0001295	Syam.g_00665	Prbj.g_02145
OG0001297	Syam.g_00621	Prbj.g_02100
OG0001298	Syam.g_01738	Prbj.g_01797
OG0001300	Syam.g_00800	Prbj.g_00947
OG0001301	Syam.g_00786	Prbj.g_00755
OG0001302	Syam.g_01437	Prbj.g_01337
OG0001303	Syam.g_01082	Prbj.g_02309
OG0001307	Syam.g_00945	Prbj.g_00670
OG0001308	Syam.g_01623	Prbj.g_01074
OG0001309	Syam.g_00628	Prbj.g_02106
OG0001311	Syam.g_01192	Prbj.g_02208
OG0001312	Syam.g_01092	Prbj.g_02298
OG0001316	Syam.g_02176	Prbj.g_01548
OG0001319	Syam.g_00241	Prbj.g_01395
OG0001321	Syam.g_01846	Prbj.g_00119
OG0001322	Syam.g_01845	Prbj.g_00120
OG0001323	Syam.g_00631	Prbj.g_02109
OG0001324	Syam.g_00799	Prbj.g_00948
OG0001326	Syam.g_02370	Prbj.g_02026
OG0001328	Syam.g_01340	Prbj.g_02357
OG0001330	Syam.g_01819	Prbj.g_01718
OG0001331	Syam.g_00569	Prbj.g_01644
OG0001332	Syam.g_01919	Prbj.g_01674
OG0001333	Syam.g_01889	Prbj.g_00460
OG0001334	Syam.g_00405	Prbj.g_00363
OG0001335	Syam.g_00406	Prbj.g_00362
OG0001336	Syam.g_02425	Prbj.g_02052
OG0001337	Syam.g_00402, Syam.g_00424	Prbj.g_00353
OG0001339	Syam.g_02117	Prbj.g_00616
OG0001340	Syam.g_00425	Prbj.g_00352
OG0001341	Syam.g_00795	Prbj.g_02463
OG0001344	Syam.g_01790	Prbj.g_00845
OG0001347	Syam.g_00081	Prbj.g_01278
OG0001348	Syam.g_00750	Prbj.g_00249
OG0001351	Syam.g_01695	Prbj.g_01893
OG0001352	Syam.g_00644	Prbj.g_00760
OG0001353	Syam.g_00742	Prbj.g_02473
OG0001354	Syam.g_01145	Prbj.g_02252
OG0001355	Syam.g_00957	Prbj.g_02368
OG0001357	Syam.g_00449	Prbj.g_00073, Prbj.g_00697, Prbj.g_01897
OG0001358	Syam.g_01495	Prbj.g_02549
OG0001360	Syam.g_01762	Prbj.g_00018
OG0001361	Syam.g_01767	Prbj.g_00309
OG0001362	Syam.g_01628	Prbj.g_01078
OG0001363	Syam.g_01630	Prbj.g_01080
OG0001366	Syam.g_02014	Prbj.g_00479
OG0001370	Syam.g_01536, Syam.g_01942, Syam.g_02033, Syam.g_02379	Prbj.g_02460
OG0001372	Syam.g_00450, Syam.g_00984	Prbj.g_01324
OG0001373	Syam.g_02369	Prbj.g_02025
OG0001374	Syam.g_02377	Prbj.g_02033
OG0001376	Syam.g_02332	Prbj.g_01978
OG0001377	Syam.g_02331	Prbj.g_01977
OG0001378	Syam.g_01872	Prbj.g_00091
OG0001379	Syam.g_01821	Prbj.g_01720
OG0001380	Syam.g_01409	Prbj.g_02508
OG0001381	Syam.g_00939	Prbj.g_02689
OG0001382	Syam.g_01557	Prbj.g_02174
OG0001385	Syam.g_02366	Prbj.g_02022
OG0001386	Syam.g_02367	Prbj.g_02023
OG0001387	Syam.g_02368	Prbj.g_02024
OG0001388	Syam.g_02371	Prbj.g_02027
OG0001389	Syam.g_02372	Prbj.g_02028
OG0001390	Syam.g_02373	Prbj.g_02029
OG0001391	Syam.g_02374	Prbj.g_02030
OG0001392	Syam.g_02375	Prbj.g_02031
OG0001393	Syam.g_02376	Prbj.g_02032
OG0001394	Syam.g_01321	Prbj.g_02381
OG0001395	Syam.g_01225	Prbj.g_02197
OG0001396	Syam.g_00080	Prbj.g_01277
OG0001397	Syam.g_01629	Prbj.g_01079
OG0001398	Syam.g_01052	Prbj.g_00690
OG0001400	Syam.g_00836	Prbj.g_00547
OG0001401	Syam.g_00738, Syam.g_00737	Prbj.g_02477
OG0001402	Syam.g_01490	Prbj.g_02554
OG0001405	Syam.g_00408	Prbj.g_00360
OG0001406	Syam.g_02333	Prbj.g_01979
OG0001412	Syam.g_00082	Prbj.g_01279
OG0001414	Syam.g_00940	Prbj.g_00181
OG0001416	Syam.g_01834	Prbj.g_01731
OG0001422	Syam.g_01822	Prbj.g_00158
OG0001423	Syam.g_00553, Syam.g_00548	Prbj.g_02711, Prbj.g_01102
OG0001425	Syam.g_02329	Prbj.g_01972
OG0001426	Syam.g_01210, Syam.g_00961, Syam.g_02044, Syam.g_00993	Prbj.g_01661
OG0001434	Syam.g_01316	Prbj.g_02385
OG0001435	Syam.g_01353	Prbj.g_02336
OG0001438	Syam.g_00215	Prbj.g_01420
OG0001441	Syam.g_00633	Prbj.g_02111
OG0001442	Syam.g_01306	Prbj.g_02389
OG0001443	Syam.g_02335	Prbj.g_00872
OG0001444	Syam.g_02100	Prbj.g_00598
OG0001449	Syam.g_00285	Prbj.g_01327
OG0001461	Syam.g_00928	Prbj.g_01889
OG0001462	Syam.g_00041	Prbj.g_01210
OG0001470	Syam.g_01874	Prbj.g_01255
OG0001472	Syam.g_00833	Prbj.g_00907
OG0001474	Syam.g_00464	Prbj.g_00334
OG0001475	Syam.g_01876	Prbj.g_01257
OG0001476	Syam.g_01784	Prbj.g_00839
OG0001477	Syam.g_00789	Prbj.g_00750
OG0001479	Syam.g_00461	Prbj.g_00337
OG0001484	Syam.g_02378	Prbj.g_02172
OG0001487	Syam.g_01661	Prbj.g_00662, Prbj.g_00661, Prbj.g_00660
OG0001488	Syam.g_01774	Prbj.g_00828
OG0001489	Syam.g_00387	Prbj.g_00398
OG0001495	Syam.g_00318	Prbj.g_01031
OG0001496	Syam.g_00791	Prbj.g_00746
OG0001497	Syam.g_00790	Prbj.g_00749
OG0001498	Syam.g_00490	Prbj.g_00065
OG0001508	Syam.g_01873	Prbj.g_01254
OG0001509	Syam.g_00091	Prbj.g_01273, Prbj.g_01275, Prbj.g_01584
OG0001510	Syam.g_00109	Prbj.g_01818
OG0001511	Syam.g_02129	Prbj.g_00628
OG0001512	Syam.g_00512	Prbj.g_02612
OG0001514	Syam.g_00792	Prbj.g_00745
OG0001515	Syam.g_00804	Prbj.g_00939
OG0001516	Syam.g_01374	Prbj.g_00817
OG0001517	Syam.g_00458	Prbj.g_00340
OG0001518	Syam.g_02328	Prbj.g_01971
OG0001519	Syam.g_02337	Prbj.g_01982
OG0001527	Syam.g_00693	Prbj.g_01878
OG0001528	Syam.g_01875	Prbj.g_01251
OG0001529	Syam.g_00047	Prbj.g_01216
OG0001530	Syam.g_02127	Prbj.g_00626
OG0001531	Syam.g_00513	Prbj.g_02613
OG0001532	Syam.g_00897	Prbj.g_00005
OG0001533	Syam.g_01697	Prbj.g_00090
OG0001534	Syam.g_01205	Prbj.g_02200
OG0001535	Syam.g_01188	Prbj.g_02212
OG0001536	Syam.g_01119	Prbj.g_02272
OG0001537	Syam.g_01333	Prbj.g_02372
OG0001538	Syam.g_01285	Prbj.g_02417
OG0001539	Syam.g_01357	Prbj.g_02522
OG0001540	Syam.g_02161	Prbj.g_01533
OG0001541	Syam.g_02229	Prbj.g_00507
OG0001542	Syam.g_02238	Prbj.g_01142
OG0001543	Syam.g_02271	Prbj.g_00247
OG0001544	Syam.g_02336	Prbj.g_01981
OG0001545	Syam.g_02414	Prbj.g_02041
OG0001558	Syam.g_00019	Prbj.g_01187
OG0001559	Syam.g_02126	Prbj.g_00625
OG0001560	Syam.g_02113	Prbj.g_00612
OG0001561	Syam.g_01195	Prbj.g_02206
OG0001562	Syam.g_01180	Prbj.g_02220
OG0001563	Syam.g_00370	Prbj.g_00982
OG0001572	Syam.g_00531	Prbj.g_00213
OG0001574	Syam.g_00691	Prbj.g_01876
OG0001575	Syam.g_00696	Prbj.g_01881
OG0001576	Syam.g_01699	Prbj.g_01743
OG0001577	Syam.g_01799	Prbj.g_00967
OG0001579	Syam.g_00418	Prbj.g_00356
OG0001580	Syam.g_02300	Prbj.g_01944
OG0001589	Syam.g_01897	Prbj.g_00452
OG0001590	Syam.g_01473	Prbj.g_02501
OG0001591	Syam.g_01363	Prbj.g_02526
OG0001592	Syam.g_02301	Prbj.g_01945
OG0001614	Syam.g_00123	Prbj.g_01590
OG0001615	Syam.g_00669	Prbj.g_02667
OG0001616	Syam.g_00909	Prbj.g_01911
OG0001617	Syam.g_00797	Prbj.g_01092
OG0001619	Syam.g_01108	Prbj.g_02282
OG0001620	Syam.g_00470	Prbj.g_00326
OG0001621	Syam.g_00267	Prbj.g_01358
OG0001622	Syam.g_02423	Prbj.g_02050
OG0001627	Syam.g_01921	Prbj.g_01682
OG0001634	Syam.g_01368	Prbj.g_00823
OG0001636	Syam.g_00040	Prbj.g_01209
OG0001637	Syam.g_01909, Syam.g_01908	Prbj.g_00436
OG0001638	Syam.g_02001	Prbj.g_00490
OG0001639	Syam.g_01924	Prbj.g_01685
OG0001640	Syam.g_00756	Prbj.g_01851
OG0001641	Syam.g_01164	Prbj.g_02238
OG0001643	Syam.g_01463	Prbj.g_02578
OG0001652	Syam.g_00018	Prbj.g_01185
OG0001653	Syam.g_02103, Syam.g_02438	Prbj.g_00601
OG0001654	Syam.g_01922	Prbj.g_01683
OG0001655	Syam.g_01691, Syam.g_00838	Prbj.g_00072, Prbj.g_00229
OG0001656	Syam.g_00413	Prbj.g_00357
OG0001657	Syam.g_02202	Prbj.g_00532
OG0001658	Syam.g_02312	Prbj.g_01954
OG0001672	Syam.g_02076	Prbj.g_00578
OG0001673	Syam.g_00503	Prbj.g_00178
OG0001675	Syam.g_01178	Prbj.g_02223, Prbj.g_02221
OG0001676	Syam.g_00412	Prbj.g_00354
OG0001677	Syam.g_00397	Prbj.g_00366
OG0001680	Syam.g_01778, Syam.g_01777	Prbj.g_01373
OG0001691	Syam.g_01497	Prbj.g_02325
OG0001692	Syam.g_01608	Prbj.g_01051
OG0001693	Syam.g_00775	Prbj.g_00070
OG0001694	Syam.g_00228	Prbj.g_01407
OG0001695	Syam.g_02408	Prbj.g_02036
OG0001702	Syam.g_02094, Syam.g_02095	Prbj.g_00591
OG0001703	Syam.g_00577	Prbj.g_01637
OG0001712	Syam.g_01009	Prbj.g_02465
OG0001715	Syam.g_01411	Prbj.g_00707
OG0001716	Syam.g_00703	Prbj.g_02495
OG0001726	Syam.g_01046	Prbj.g_02321
OG0001729	Syam.g_00516	Prbj.g_02618
OG0001730	Syam.g_00519	Prbj.g_00421
OG0001732	Syam.g_00880	Prbj.g_01904
OG0001734	Syam.g_00702	Prbj.g_02497
OG0001735	Syam.g_01381, Syam.g_01382	Prbj.g_00808
OG0001736	Syam.g_00166, Syam.g_00167	Prbj.g_00345, Prbj.g_01443, Prbj.g_01470
OG0001737	Syam.g_00209	Prbj.g_01425
OG0001738	Syam.g_00175	Prbj.g_01458
OG0001740	Syam.g_02411	Prbj.g_02039
OG0001750	Syam.g_02101	Prbj.g_00599
OG0001751	Syam.g_00502, Syam.g_01063	Prbj.g_00179
OG0001752	Syam.g_01914	Prbj.g_00424
OG0001755	Syam.g_00627	Prbj.g_02105
OG0001759	Syam.g_00983	Prbj.g_01108
OG0001761	Syam.g_01505	Prbj.g_00901
OG0001762	Syam.g_01171	Prbj.g_02230
OG0001763	Syam.g_01158, Syam.g_01157	Prbj.g_02244
OG0001764	Syam.g_01068	Prbj.g_02318
OG0001765	Syam.g_00950	Prbj.g_02532
OG0001766	Syam.g_00199	Prbj.g_01435
OG0001783	Syam.g_00118	Prbj.g_01595
OG0001784	Syam.g_02096	Prbj.g_00594
OG0001786	Syam.g_01962	Prbj.g_01714
OG0001787	Syam.g_00650	Prbj.g_02126
OG0001788	Syam.g_00653	Prbj.g_02129
OG0001789	Syam.g_01829	Prbj.g_01727
OG0001790	Syam.g_01804	Prbj.g_00960
OG0001791	Syam.g_01782	Prbj.g_00837
OG0001792	Syam.g_00872	Prbj.g_02154
OG0001794	Syam.g_01202	Prbj.g_00718
OG0001795	Syam.g_01940	Prbj.g_00779
OG0001796	Syam.g_01182	Prbj.g_02218
OG0001797	Syam.g_01100	Prbj.g_02289
OG0001798	Syam.g_01487	Prbj.g_02556
OG0001799	Syam.g_01452	Prbj.g_02595
OG0001801	Syam.g_01598	Prbj.g_01042
OG0001803	Syam.g_01856	Prbj.g_00106
OG0001804	Syam.g_00491	Prbj.g_00066
OG0001805	Syam.g_00272	Prbj.g_01351
OG0001806	Syam.g_00240	Prbj.g_01396
OG0001808	Syam.g_00154	Prbj.g_01497
OG0001810	Syam.g_02174	Prbj.g_01546
OG0001811	Syam.g_02235	Prbj.g_01139
OG0001812	Syam.g_02302	Prbj.g_01946
OG0001813	Syam.g_02345	Prbj.g_02001
OG0001814	Syam.g_02432	Prbj.g_02059
OG0001815	Syam.g_02441	Prbj.g_02068
OG0001835	Syam.g_00964	Prbj.g_00753
OG0001838	Syam.g_00008	Prbj.g_02081
OG0001839	Syam.g_00036	Prbj.g_01205
OG0001840	Syam.g_00053	Prbj.g_01222
OG0001841	Syam.g_00060	Prbj.g_01230
OG0001843	Syam.g_00124	Prbj.g_01589
OG0001844	Syam.g_00125	Prbj.g_01588
OG0001845	Syam.g_00126	Prbj.g_01582
OG0001846	Syam.g_02146	Prbj.g_01561
OG0001847	Syam.g_02144	Prbj.g_01559
OG0001848	Syam.g_02140	Prbj.g_01555
OG0001849	Syam.g_02088	Prbj.g_00586
OG0001850	Syam.g_02078	Prbj.g_00579
OG0001851	Syam.g_02072	Prbj.g_00574
OG0001852	Syam.g_02071	Prbj.g_00573
OG0001853	Syam.g_02064	Prbj.g_00566
OG0001854	Syam.g_00507	Prbj.g_00175
OG0001856	Syam.g_01968	Prbj.g_00886
OG0001857	Syam.g_01965	Prbj.g_00889
OG0001858	Syam.g_01935	Prbj.g_01695
OG0001859	Syam.g_00565	Prbj.g_01648
OG0001860	Syam.g_00579	Prbj.g_01636
OG0001861	Syam.g_00590	Prbj.g_01623
OG0001862	Syam.g_00601	Prbj.g_01611
OG0001863	Syam.g_00606	Prbj.g_01606
OG0001864	Syam.g_00661	Prbj.g_02140
OG0001865	Syam.g_01726	Prbj.g_01784
OG0001866	Syam.g_01703	Prbj.g_01759
OG0001867	Syam.g_01507	Prbj.g_01749
OG0001868	Syam.g_01833	Prbj.g_01730
OG0001869	Syam.g_01800	Prbj.g_00966
OG0001870	Syam.g_01792	Prbj.g_00974
OG0001871	Syam.g_01787	Prbj.g_00842
OG0001872	Syam.g_00866	Prbj.g_02161
OG0001873	Syam.g_00908	Prbj.g_01912
OG0001874	Syam.g_00911	Prbj.g_00017
OG0001877	Syam.g_00803	Prbj.g_00940
OG0001878	Syam.g_01175	Prbj.g_02226
OG0001879	Syam.g_01169	Prbj.g_02234
OG0001880	Syam.g_01130	Prbj.g_02265
OG0001881	Syam.g_01127	Prbj.g_02266
OG0001882	Syam.g_01103	Prbj.g_02286
OG0001883	Syam.g_01099	Prbj.g_02291
OG0001884	Syam.g_01090	Prbj.g_02300
OG0001885	Syam.g_01073	Prbj.g_02313
OG0001886	Syam.g_01069	Prbj.g_02317
OG0001887	Syam.g_01341	Prbj.g_02356
OG0001888	Syam.g_01313	Prbj.g_02398
OG0001889	Syam.g_01275	Prbj.g_02426
OG0001890	Syam.g_00724	Prbj.g_02489
OG0001891	Syam.g_00720	Prbj.g_02493
OG0001892	Syam.g_01756	Prbj.g_02506
OG0001895	Syam.g_01594	Prbj.g_01292
OG0001896	Syam.g_01861	Prbj.g_00088
OG0001898	Syam.g_00435	Prbj.g_00349
OG0001899	Syam.g_00358	Prbj.g_00992
OG0001900	Syam.g_00255	Prbj.g_01370
OG0001901	Syam.g_00254	Prbj.g_01371
OG0001902	Syam.g_00223	Prbj.g_01412
OG0001903	Syam.g_00214	Prbj.g_01421
OG0001904	Syam.g_00160	Prbj.g_01489
OG0001905	Syam.g_00152	Prbj.g_01499
OG0001906	Syam.g_02162	Prbj.g_01534
OG0001907	Syam.g_02180	Prbj.g_00551
OG0001908	Syam.g_02231	Prbj.g_00506
OG0001909	Syam.g_02242	Prbj.g_01147
OG0001910	Syam.g_02277	Prbj.g_00260
OG0001912	Syam.g_02321	Prbj.g_01965
OG0001913	Syam.g_02323	Prbj.g_01967
OG0001914	Syam.g_00920	Prbj.g_01995
OG0001929	Syam.g_00067	Prbj.g_01237
OG0001932	Syam.g_00122	Prbj.g_01591
OG0001933	Syam.g_02124	Prbj.g_00623
OG0001934	Syam.g_02109	Prbj.g_00608
OG0001935	Syam.g_02069	Prbj.g_00571
OG0001936	Syam.g_00990	Prbj.g_01323
OG0001937	Syam.g_01952	Prbj.g_01706
OG0001940	Syam.g_01739	Prbj.g_01798
OG0001941	Syam.g_01838	Prbj.g_01735
OG0001943	Syam.g_00842	Prbj.g_00836
OG0001946	Syam.g_00802	Prbj.g_00945
OG0001948	Syam.g_01159	Prbj.g_02242
OG0001949	Syam.g_01139	Prbj.g_02256
OG0001950	Syam.g_01137	Prbj.g_02258
OG0001951	Syam.g_01126	Prbj.g_02267
OG0001952	Syam.g_01102	Prbj.g_02287
OG0001953	Syam.g_01101	Prbj.g_02288
OG0001954	Syam.g_01040	Prbj.g_02452
OG0001957	Syam.g_01482	Prbj.g_02562
OG0001958	Syam.g_01379	Prbj.g_00811
OG0001960	Syam.g_01664	Prbj.g_00668
OG0001961	Syam.g_01673	Prbj.g_00133
OG0001964	Syam.g_00304	Prbj.g_02642
OG0001965	Syam.g_01439	Prbj.g_01357
OG0001966	Syam.g_00260	Prbj.g_01365
OG0001967	Syam.g_00258	Prbj.g_01367
OG0001968	Syam.g_00257	Prbj.g_01368
OG0001969	Syam.g_00193	Prbj.g_01440
OG0001971	Syam.g_02240	Prbj.g_01145
OG0001972	Syam.g_02289	Prbj.g_00273
OG0001974	Syam.g_02309	Prbj.g_01952
OG0001975	Syam.g_00919	Prbj.g_01994
OG0001976	Syam.g_00921	Prbj.g_01996
OG0001995	Syam.g_00818	Prbj.g_02136
OG0001997	Syam.g_02099	Prbj.g_00597
OG0001999	Syam.g_01886	Prbj.g_00462
OG0002000	Syam.g_00629	Prbj.g_02107
OG0002008	Syam.g_01173	Prbj.g_02228
OG0002010	Syam.g_01643	Prbj.g_00644
OG0002012	Syam.g_01051	Prbj.g_00381, Prbj.g_01899
OG0002013	Syam.g_00487	Prbj.g_01462
OG0002017	Syam.g_02353	Prbj.g_02010
OG0002018	Syam.g_02410	Prbj.g_02038
OG0002037	Syam.g_00581	Prbj.g_01632
OG0002041	Syam.g_01155	Prbj.g_02246
OG0002042	Syam.g_01133	Prbj.g_02262
OG0002044	Syam.g_00743	Prbj.g_02472
OG0002045	Syam.g_01676	Prbj.g_00135
OG0002047	Syam.g_00486	Prbj.g_00062
OG0002048	Syam.g_00393	Prbj.g_00369
OG0002050	Syam.g_00249	Prbj.g_01387
OG0002051	Syam.g_02228	Prbj.g_00508
OG0002113	Syam.g_00037	Prbj.g_01206
OG0002115	Syam.g_01982	Prbj.g_00866
OG0002117	Syam.g_01781	Prbj.g_00833
OG0002118	Syam.g_00877	Prbj.g_01902
OG0002120	Syam.g_01038	Prbj.g_00674
OG0002121	Syam.g_01393	Prbj.g_01122
OG0002124	Syam.g_00706	Prbj.g_02494
OG0002128	Syam.g_00918	Prbj.g_01993
OG0002130	Syam.g_01828	Prbj.g_01726
OG0002154	Syam.g_02181	Prbj.g_01528
OG0002160	Syam.g_00816	Prbj.g_00189
OG0002162	Syam.g_01746	Prbj.g_01804
OG0002167	Syam.g_00658	Prbj.g_00915
OG0002169	Syam.g_00485	Prbj.g_00061
OG0002170	Syam.g_00453	Prbj.g_00344
OG0002174	Syam.g_01565	Prbj.g_02011
OG0002229	Syam.g_00094	Prbj.g_01261
OG0002234	Syam.g_01421	Prbj.g_02176
OG0002236	Syam.g_00947	Prbj.g_02510
OG0002237	Syam.g_01474	Prbj.g_02567
OG0002239	Syam.g_00922	Prbj.g_00664
OG0002279	Syam.g_02123	Prbj.g_00622
OG0002280	Syam.g_00639	Prbj.g_02116
OG0002281	Syam.g_01740	Prbj.g_01799
OG0002285	Syam.g_01095	Prbj.g_02295
OG0002291	Syam.g_02236	Prbj.g_01140
OG0002292	Syam.g_02247	Prbj.g_01156
OG0002328	Syam.g_02104	Prbj.g_00602
OG0002334	Syam.g_01605	Prbj.g_01048
OG0002336	Syam.g_01666	Prbj.g_00126
OG0002337	Syam.g_00237	Prbj.g_01398
OG0002343	Syam.g_00278	Prbj.g_01344
