Orthogroup	Prap	Prbg
OG0001100	Prap.g_01674	Prbg.g_01754
OG0001101	Prap.g_01673	Prbg.g_01755
OG0001102	Prap.g_01672	Prbg.g_01756
OG0001103	Prap.g_01671	Prbg.g_01757
OG0001104	Prap.g_01670	Prbg.g_01758
OG0001105	Prap.g_01669	Prbg.g_01759
OG0001106	Prap.g_01668	Prbg.g_01760
OG0001107	Prap.g_01667	Prbg.g_01761
OG0001108	Prap.g_01666	Prbg.g_01762
OG0001109	Prap.g_01665	Prbg.g_01763
OG0001110	Prap.g_01664	Prbg.g_01764
OG0001111	Prap.g_01663	Prbg.g_01765
OG0001112	Prap.g_01662	Prbg.g_01766
OG0001113	Prap.g_01661	Prbg.g_01767
OG0001114	Prap.g_01660	Prbg.g_01768
OG0001115	Prap.g_01659	Prbg.g_01769
OG0001116	Prap.g_01658	Prbg.g_01770
OG0001117	Prap.g_01657	Prbg.g_01771
OG0001118	Prap.g_01656	Prbg.g_01772
OG0001119	Prap.g_01655	Prbg.g_01773
OG0001120	Prap.g_01654	Prbg.g_01774
OG0001121	Prap.g_01652	Prbg.g_01776
OG0001122	Prap.g_01651	Prbg.g_01777
OG0001123	Prap.g_01650	Prbg.g_01778
OG0001124	Prap.g_01647	Prbg.g_01780
OG0001125	Prap.g_01645	Prbg.g_01782
OG0001126	Prap.g_01644	Prbg.g_01783
OG0001127	Prap.g_01641	Prbg.g_01786
OG0001128	Prap.g_01640	Prbg.g_01787
OG0001129	Prap.g_01639	Prbg.g_01788
OG0001130	Prap.g_01636	Prbg.g_01791
OG0001131	Prap.g_01635	Prbg.g_01792
OG0001132	Prap.g_01634	Prbg.g_01793
OG0001133	Prap.g_01633	Prbg.g_01794
OG0001134	Prap.g_01632	Prbg.g_01795
OG0001135	Prap.g_01631	Prbg.g_01796
OG0001136	Prap.g_01630	Prbg.g_01797
OG0001137	Prap.g_01629	Prbg.g_01798
OG0001138	Prap.g_01628	Prbg.g_01799
OG0001139	Prap.g_01626	Prbg.g_01801
OG0001140	Prap.g_01625	Prbg.g_01802
OG0001141	Prap.g_01624	Prbg.g_01803
OG0001142	Prap.g_01620	Prbg.g_01807
OG0001143	Prap.g_01619	Prbg.g_01808
OG0001144	Prap.g_01618	Prbg.g_01809
OG0001145	Prap.g_01617	Prbg.g_01810
OG0001146	Prap.g_01616	Prbg.g_01811
OG0001147	Prap.g_01615	Prbg.g_01812
OG0001148	Prap.g_01614	Prbg.g_01813
OG0001149	Prap.g_01612	Prbg.g_01815
OG0001150	Prap.g_01611	Prbg.g_01816
OG0001151	Prap.g_01607	Prbg.g_01820
OG0001152	Prap.g_01606	Prbg.g_01821
OG0001153	Prap.g_01605	Prbg.g_01822
OG0001154	Prap.g_01603	Prbg.g_01824
OG0001155	Prap.g_01601	Prbg.g_01826
OG0001156	Prap.g_01599	Prbg.g_01828
OG0001157	Prap.g_01597	Prbg.g_01830
OG0001158	Prap.g_01595	Prbg.g_01832
OG0001159	Prap.g_01594	Prbg.g_01833
OG0001160	Prap.g_01593	Prbg.g_01834
OG0001161	Prap.g_01592	Prbg.g_01835
OG0001162	Prap.g_01591	Prbg.g_01836
OG0001163	Prap.g_01590	Prbg.g_01837
OG0001164	Prap.g_01589	Prbg.g_01838
OG0001165	Prap.g_01588	Prbg.g_01839
OG0001166	Prap.g_01587	Prbg.g_01840
OG0001167	Prap.g_01585	Prbg.g_01842
OG0001168	Prap.g_01584	Prbg.g_01843
OG0001169	Prap.g_01583	Prbg.g_01844
OG0001170	Prap.g_01582	Prbg.g_01845
OG0001171	Prap.g_01581	Prbg.g_01846
OG0001172	Prap.g_01579	Prbg.g_01848
OG0001173	Prap.g_01577	Prbg.g_01850
OG0001174	Prap.g_01576	Prbg.g_01851
OG0001175	Prap.g_01575	Prbg.g_01852
OG0001176	Prap.g_01573	Prbg.g_01854
OG0001177	Prap.g_01571	Prbg.g_01856
OG0001178	Prap.g_01568	Prbg.g_01859
OG0001179	Prap.g_01567	Prbg.g_01860
OG0001180	Prap.g_01566	Prbg.g_01861
OG0001181	Prap.g_01565	Prbg.g_01862
OG0001182	Prap.g_01564	Prbg.g_01863
OG0001183	Prap.g_01563	Prbg.g_01864
OG0001184	Prap.g_01561	Prbg.g_01866
OG0001185	Prap.g_01559	Prbg.g_01868
OG0001186	Prap.g_01558	Prbg.g_01869
OG0001187	Prap.g_01557	Prbg.g_01870
OG0001188	Prap.g_01556	Prbg.g_01871
OG0001189	Prap.g_01555	Prbg.g_01872
OG0001190	Prap.g_01554	Prbg.g_01873
OG0001191	Prap.g_01553	Prbg.g_01874
OG0001192	Prap.g_01552	Prbg.g_01875
OG0001193	Prap.g_01551	Prbg.g_01876
OG0001194	Prap.g_01550	Prbg.g_01877
OG0001195	Prap.g_01549	Prbg.g_01878
OG0001196	Prap.g_01548	Prbg.g_01879
OG0001197	Prap.g_01547	Prbg.g_01880
OG0001198	Prap.g_01546	Prbg.g_01881
OG0001199	Prap.g_01545	Prbg.g_01882
OG0001200	Prap.g_01544	Prbg.g_01883
OG0001201	Prap.g_01543	Prbg.g_01884
OG0001202	Prap.g_01542	Prbg.g_01885
OG0001203	Prap.g_01541	Prbg.g_01887
OG0001204	Prap.g_01539	Prbg.g_01889
OG0001205	Prap.g_01537	Prbg.g_01891
OG0001206	Prap.g_01536	Prbg.g_01892
OG0001207	Prap.g_01535	Prbg.g_01893
OG0001208	Prap.g_01534	Prbg.g_01894
OG0001209	Prap.g_01533	Prbg.g_01895
OG0001210	Prap.g_01532	Prbg.g_01896
OG0001211	Prap.g_01531	Prbg.g_01897
OG0001212	Prap.g_01530	Prbg.g_01898
OG0001213	Prap.g_01529	Prbg.g_01899
OG0001214	Prap.g_01527	Prbg.g_01901
OG0001215	Prap.g_01526	Prbg.g_01902
OG0001216	Prap.g_01525	Prbg.g_01903
OG0001217	Prap.g_01524	Prbg.g_01904
OG0001218	Prap.g_01523	Prbg.g_01905
OG0001219	Prap.g_01520	Prbg.g_01908
OG0001220	Prap.g_01519	Prbg.g_01909
OG0001221	Prap.g_01515	Prbg.g_01913
OG0001222	Prap.g_01514	Prbg.g_01914
OG0001223	Prap.g_01513	Prbg.g_01915
OG0001224	Prap.g_01511	Prbg.g_01917
OG0001225	Prap.g_01510	Prbg.g_01918
OG0001226	Prap.g_01509	Prbg.g_01919
OG0001227	Prap.g_01508	Prbg.g_01920
OG0001228	Prap.g_01507	Prbg.g_01921
OG0001229	Prap.g_01506	Prbg.g_01922
OG0001230	Prap.g_01505	Prbg.g_01923
OG0001231	Prap.g_01504	Prbg.g_01924
OG0001232	Prap.g_01501	Prbg.g_01927
OG0001233	Prap.g_01500	Prbg.g_01928
OG0001234	Prap.g_01499	Prbg.g_01929
OG0001235	Prap.g_01498	Prbg.g_01930
OG0001236	Prap.g_01496	Prbg.g_01932
OG0001237	Prap.g_01495	Prbg.g_01933
OG0001238	Prap.g_01492	Prbg.g_01936
OG0001239	Prap.g_01491	Prbg.g_01937
OG0001240	Prap.g_01490	Prbg.g_01938
OG0001241	Prap.g_01874	Prbg.g_00758
OG0001242	Prap.g_01873	Prbg.g_00759
OG0001243	Prap.g_01872	Prbg.g_00760
OG0001244	Prap.g_01871	Prbg.g_00761
OG0001245	Prap.g_01870	Prbg.g_00762
OG0001246	Prap.g_01869	Prbg.g_00763
OG0001247	Prap.g_01868	Prbg.g_00764
OG0001248	Prap.g_00056	Prbg.g_00765
OG0001249	Prap.g_00055	Prbg.g_00766
OG0001250	Prap.g_00054	Prbg.g_00767
OG0001251	Prap.g_01086	Prbg.g_00862
OG0001252	Prap.g_01036	Prbg.g_00912
OG0001253	Prap.g_01021	Prbg.g_00927
OG0001254	Prap.g_01429	Prbg.g_00060
OG0001255	Prap.g_01373	Prbg.g_00116
OG0001257	Prap.g_01285	Prbg.g_00201
OG0001258	Prap.g_01269	Prbg.g_00217
OG0001259	Prap.g_01178	Prbg.g_00309
OG0001260	Prap.g_00693	Prbg.g_01249
OG0001261	Prap.g_00747	Prbg.g_01195
OG0001262	Prap.g_00730	Prbg.g_01212
OG0001263	Prap.g_00477	Prbg.g_01507
OG0001264	Prap.g_00859	Prbg.g_01083
OG0001265	Prap.g_00300	Prbg.g_01330
OG0001266	Prap.g_01129	Prbg.g_00358
OG0001267	Prap.g_00474	Prbg.g_01504
OG0001268	Prap.g_00459	Prbg.g_01489
OG0001269	Prap.g_01927	Prbg.g_00504
OG0001270	Prap.g_00164	Prbg.g_00634
OG0001271	Prap.g_00177	Prbg.g_00647
OG0001272	Prap.g_01120	Prbg.g_00367
OG0001273	Prap.g_00238	Prbg.g_00708
OG0001274	Prap.g_01907	Prbg.g_00726
OG0001275	Prap.g_00531	Prbg.g_01561
OG0001276	Prap.g_00321	Prbg.g_01351
OG0001277	Prap.g_01820	Prbg.g_01609
OG0001278	Prap.g_01788	Prbg.g_01641
OG0001279	Prap.g_01784	Prbg.g_01645
OG0001280	Prap.g_01781	Prbg.g_01648
OG0001281	Prap.g_01710	Prbg.g_01718
OG0001282	Prap.g_01774	Prbg.g_01655
OG0001283	Prap.g_01600	Prbg.g_01827
OG0001284	Prap.g_01569	Prbg.g_01858
OG0001285	Prap.g_01540	Prbg.g_01888
OG0001286	Prap.g_01488	Prbg.g_01940
OG0001287	Prap.g_01906	Prbg.g_00727
OG0001288	Prap.g_01329	Prbg.g_00157
OG0001290	Prap.g_00924	Prbg.g_00843
OG0001291	Prap.g_00879	Prbg.g_00798
OG0001292	Prap.g_00876	Prbg.g_00795
OG0001294	Prap.g_01085	Prbg.g_00863
OG0001295	Prap.g_01055	Prbg.g_00893
OG0001296	Prap.g_01048	Prbg.g_00900
OG0001297	Prap.g_00970	Prbg.g_00978
OG0001298	Prap.g_01468	Prbg.g_01026
OG0001299	Prap.g_01459	Prbg.g_01035
OG0001300	Prap.g_00541	Prbg.g_00457
OG0001301	Prap.g_00390	Prbg.g_01420
OG0001302	Prap.g_01899	Prbg.g_00734
OG0001302	Prap.g_01848	Prbg.g_01581
OG0001303	Prap.g_00519	Prbg.g_01549
OG0001304	Prap.g_00699	Prbg.g_01243
OG0001305	Prap.g_00704	Prbg.g_01238
OG0001306	Prap.g_01502	Prbg.g_01926
OG0001307	Prap.g_00542	Prbg.g_00458
OG0001308	Prap.g_00228	Prbg.g_00698
OG0001309	Prap.g_01538	Prbg.g_01890
OG0001310	Prap.g_00035	Prbg.g_00007
OG0001311	Prap.g_00423	Prbg.g_01453
OG0001312	Prap.g_01926	Prbg.g_00503
OG0001313	Prap.g_01344	Prbg.g_00142
OG0001315	Prap.g_01720	Prbg.g_01708
OG0001316	Prap.g_01604	Prbg.g_01823
OG0001318	Prap.g_01033	Prbg.g_00915
OG0001319	Prap.g_01474	Prbg.g_01020
OG0001320	Prap.g_01919	Prbg.g_00714
OG0001321	Prap.g_01130	Prbg.g_00357
OG0001322	Prap.g_00505	Prbg.g_01535
OG0001323	Prap.g_00870	Prbg.g_01072
OG0001324	Prap.g_00647	Prbg.g_00442
OG0001325	Prap.g_00607	Prbg.g_00404
OG0001326	Prap.g_01911	Prbg.g_00722
OG0001327	Prap.g_00227	Prbg.g_00697
OG0001328	Prap.g_00566	Prbg.g_00482
OG0001329	Prap.g_01493	Prbg.g_01935
OG0001330	Prap.g_00210	Prbg.g_00680
OG0001331	Prap.g_01783	Prbg.g_01646
OG0001332	Prap.g_01731	Prbg.g_01697
OG0001333	Prap.g_01638	Prbg.g_01789
OG0001334	Prap.g_01578	Prbg.g_01849
OG0001336	Prap.g_01046	Prbg.g_00902
OG0001337	Prap.g_01056	Prbg.g_00892
OG0001338	Prap.g_00580	Prbg.g_00496
OG0001339	Prap.g_00966	Prbg.g_00982
OG0001340	Prap.g_01463	Prbg.g_01031
OG0001341	Prap.g_01450	Prbg.g_01044
OG0001342	Prap.g_01430	Prbg.g_00059
OG0001343	Prap.g_01367	Prbg.g_00122
OG0001345	Prap.g_01332	Prbg.g_00154
OG0001346	Prap.g_01295	Prbg.g_00191
OG0001347	Prap.g_01281	Prbg.g_00205
OG0001349	Prap.g_01258	Prbg.g_00228
OG0001350	Prap.g_01253	Prbg.g_00233
OG0001351	Prap.g_01192	Prbg.g_00295
OG0001352	Prap.g_00819	Prbg.g_01123
OG0001353	Prap.g_00942	Prbg.g_01006
OG0001354	Prap.g_00692	Prbg.g_01250
OG0001355	Prap.g_00740	Prbg.g_01202
OG0001356	Prap.g_00662	Prbg.g_01060
OG0001357	Prap.g_00285	Prbg.g_01315
OG0001358	Prap.g_00299	Prbg.g_01329
OG0001359	Prap.g_01878	Prbg.g_00754
OG0001360	Prap.g_01877	Prbg.g_00755
OG0001361	Prap.g_00402	Prbg.g_01432
OG0001362	Prap.g_00610	Prbg.g_00407
OG0001363	Prap.g_00890	Prbg.g_00809
OG0001364	Prap.g_00196	Prbg.g_00666
OG0001365	Prap.g_00894	Prbg.g_00813
OG0001366	Prap.g_01741	Prbg.g_01687
OG0001368	Prap.g_01570	Prbg.g_01857
OG0001369	Prap.g_00301	Prbg.g_01331
OG0001370	Prap.g_00646	Prbg.g_00441
OG0001370	Prap.g_00007	Prbg.g_00035
OG0001370	Prap.g_00536	Prbg.g_00452
OG0001371	Prap.g_00884	Prbg.g_00803
OG0001372	Prap.g_00882	Prbg.g_00801
OG0001373	Prap.g_00875	Prbg.g_00794
OG0001374	Prap.g_01091	Prbg.g_00783
OG0001375	Prap.g_01038	Prbg.g_00910
OG0001376	Prap.g_01478	Prbg.g_01016
OG0001377	Prap.g_01454	Prbg.g_01040
OG0001378	Prap.g_01437	Prbg.g_00052
OG0001379	Prap.g_00162	Prbg.g_00632
OG0001380	Prap.g_00803	Prbg.g_01139
OG0001381	Prap.g_01309	Prbg.g_00177
OG0001382	Prap.g_01303	Prbg.g_00183
OG0001383	Prap.g_01256	Prbg.g_00230
OG0001384	Prap.g_01248	Prbg.g_00238
OG0001385	Prap.g_00359	Prbg.g_01389
OG0001386	Prap.g_00827	Prbg.g_01115
OG0001387	Prap.g_00825	Prbg.g_01117
OG0001388	Prap.g_00814	Prbg.g_01128
OG0001389	Prap.g_00342	Prbg.g_01372
OG0001390	Prap.g_00511	Prbg.g_01541
OG0001391	Prap.g_00689	Prbg.g_01253
OG0001392	Prap.g_00663	Prbg.g_01059
OG0001393	Prap.g_00661	Prbg.g_01061
OG0001394	Prap.g_00853	Prbg.g_01089
OG0001395	Prap.g_00850	Prbg.g_01092
OG0001396	Prap.g_01817	Prbg.g_01612
OG0001397	Prap.g_00312	Prbg.g_01342
OG0001398	Prap.g_00712	Prbg.g_01230
OG0001399	Prap.g_00671	Prbg.g_01051
OG0001400	Prap.g_00528	Prbg.g_01558
OG0001401	Prap.g_00040	Prbg.g_00002
OG0001402	Prap.g_00471	Prbg.g_01501
OG0001403	Prap.g_00562	Prbg.g_00478
OG0001404	Prap.g_00315	Prbg.g_01345
OG0001405	Prap.g_00060	Prbg.g_00530
OG0001406	Prap.g_00163	Prbg.g_00633
OG0001407	Prap.g_00166	Prbg.g_00636
OG0001408	Prap.g_00211	Prbg.g_00681
OG0001409	Prap.g_01858	Prbg.g_01571
OG0001410	Prap.g_01921	Prbg.g_00712
OG0001412	Prap.g_00676	Prbg.g_01267
OG0001414	Prap.g_00509	Prbg.g_01539
OG0001417	Prap.g_00826	Prbg.g_01116
OG0001418	Prap.g_00598	Prbg.g_00395
OG0001419	Prap.g_00684	Prbg.g_01259
OG0001420	Prap.g_00659	Prbg.g_01063
OG0001421	Prap.g_00654	Prbg.g_01068
OG0001422	Prap.g_00616	Prbg.g_00412
OG0001423	Prap.g_00620	Prbg.g_00416
OG0001424	Prap.g_00214	Prbg.g_00684
OG0001425	Prap.g_00524	Prbg.g_01554
OG0001427	Prap.g_01843	Prbg.g_01586
OG0001428	Prap.g_00093	Prbg.g_00563
OG0001428	Prap.g_00095	Prbg.g_00565
OG0001429	Prap.g_00267	Prbg.g_01297
OG0001430	Prap.g_00030	Prbg.g_00012
OG0001431	Prap.g_00038	Prbg.g_00004
OG0001432	Prap.g_00527	Prbg.g_01557
OG0001434	Prap.g_01819	Prbg.g_01610
OG0001434	Prap.g_01914	Prbg.g_00719
OG0001435	Prap.g_00492	Prbg.g_01522
OG0001436	Prap.g_01791	Prbg.g_01638
OG0001439	Prap.g_00750	Prbg.g_01192
OG0001440	Prap.g_00304	Prbg.g_01334
OG0001443	Prap.g_00475	Prbg.g_01505
OG0001444	Prap.g_00436	Prbg.g_01466
OG0001445	Prap.g_01890	Prbg.g_00742
OG0001446	Prap.g_01889	Prbg.g_00743
OG0001447	Prap.g_00482	Prbg.g_01512
OG0001448	Prap.g_01896	Prbg.g_00737
OG0001449	Prap.g_00083	Prbg.g_00553
OG0001450	Prap.g_01855	Prbg.g_01574
OG0001450	Prap.g_01825	Prbg.g_01604
OG0001451	Prap.g_00633	Prbg.g_00429
OG0001452	Prap.g_01521	Prbg.g_01907
OG0001454	Prap.g_01311	Prbg.g_00175
OG0001455	Prap.g_00629	Prbg.g_00425
OG0001456	Prap.g_01179	Prbg.g_00308
OG0001457	Prap.g_00794	Prbg.g_01148
OG0001458	Prap.g_00625	Prbg.g_00421
OG0001459	Prap.g_01947	Prbg.g_00524
OG0001460	Prap.g_01125	Prbg.g_00362
OG0001461	Prap.g_00349	Prbg.g_01379
OG0001462	Prap.g_00496	Prbg.g_01526
OG0001463	Prap.g_01305	Prbg.g_00181
OG0001465	Prap.g_00520	Prbg.g_01550
OG0001466	Prap.g_00226	Prbg.g_00696
OG0001468	Prap.g_01613	Prbg.g_01814
OG0001469	Prap.g_00458	Prbg.g_01488
OG0001471	Prap.g_00636	Prbg.g_00432
OG0001473	Prap.g_00690	Prbg.g_01252
OG0001482	Prap.g_01884	Prbg.g_00748
OG0001483	Prap.g_00555	Prbg.g_00471
OG0001484	Prap.g_00889	Prbg.g_00808
OG0001485	Prap.g_01718	Prbg.g_01710
OG0001486	Prap.g_00838	Prbg.g_01104
OG0001487	Prap.g_01143	Prbg.g_00344
OG0001488	Prap.g_00998	Prbg.g_00950
OG0001489	Prap.g_01688	Prbg.g_01740
OG0001490	Prap.g_01716	Prbg.g_01712
OG0001492	Prap.g_00749	Prbg.g_01193
OG0001504	Prap.g_00843	Prbg.g_01099
OG0001505	Prap.g_01901	Prbg.g_00732
OG0001506	Prap.g_00503	Prbg.g_01533
OG0001508	Prap.g_01814	Prbg.g_01615
OG0001509	Prap.g_01112	Prbg.g_00375
OG0001519	Prap.g_01905	Prbg.g_00728
OG0001520	Prap.g_01792	Prbg.g_01637
OG0001521	Prap.g_00893	Prbg.g_00812
OG0001522	Prap.g_00018	Prbg.g_00024
OG0001522	Prap.g_01859	Prbg.g_01570
OG0001526	Prap.g_00656	Prbg.g_01066
OG0001530	Prap.g_01793	Prbg.g_01636
OG0001531	Prap.g_00595	Prbg.g_00392
OG0001531	Prap.g_00622	Prbg.g_00418
OG0001535	Prap.g_00718	Prbg.g_01224
OG0001541	Prap.g_00003	Prbg.g_00039
OG0001544	Prap.g_01902	Prbg.g_00731
OG0001545	Prap.g_00862	Prbg.g_01080
OG0001546	Prap.g_00745	Prbg.g_01197
OG0001547	Prap.g_00645	Prbg.g_00440
OG0001547	Prap.g_00008	Prbg.g_00034
OG0001548	Prap.g_00605	Prbg.g_00402
OG0001548	Prap.g_00515	Prbg.g_01545
OG0001558	Prap.g_00019	Prbg.g_00023
OG0001574	Prap.g_00609	Prbg.g_00406
OG0001579	Prap.g_00097	Prbg.g_00567
OG0001580	Prap.g_00085	Prbg.g_00555
OG0001581	Prap.g_00088	Prbg.g_00558
OG0001587	Prap.g_00898	Prbg.g_00817
OG0001588	Prap.g_00517	Prbg.g_01547
OG0001593	Prap.g_01304	Prbg.g_00182
OG0001607	Prap.g_01949	Prbg.g_00526
OG0001607	Prap.g_01948	Prbg.g_00525
OG0001608	Prap.g_00230	Prbg.g_00700
OG0001617	Prap.g_00103	Prbg.g_00573
OG0001618	Prap.g_00537	Prbg.g_00453
OG0001622	Prap.g_00590	Prbg.g_00387
OG0001627	Prap.g_01866	Prbg.g_01563
OG0001631	Prap.g_01134	Prbg.g_00353
OG0001632	Prap.g_00221	Prbg.g_00691
OG0001633	Prap.g_00229	Prbg.g_00699
OG0001634	Prap.g_00589	Prbg.g_00386
OG0001635	Prap.g_00588	Prbg.g_00385
OG0001636	Prap.g_00587	Prbg.g_00384
OG0001637	Prap.g_00644	Prbg.g_00439
OG0001694	Prap.g_01341	Prbg.g_00145
OG0001697	Prap.g_01812	Prbg.g_01617
OG0001697	Prap.g_00673	Prbg.g_01049
OG0001711	Prap.g_00579	Prbg.g_00495
OG0001711	Prap.g_01837	Prbg.g_01592
OG0001714	Prap.g_00161	Prbg.g_00631
OG0001715	Prap.g_01574	Prbg.g_01853
OG0001716	Prap.g_00425	Prbg.g_01455
OG0001717	Prap.g_00666	Prbg.g_01056
OG0001718	Prap.g_00672	Prbg.g_01050
OG0001719	Prap.g_01371	Prbg.g_00118
OG0001720	Prap.g_00895	Prbg.g_00814
OG0001721	Prap.g_00648	Prbg.g_00443
OG0001721	Prap.g_01920	Prbg.g_00713
OG0001735	Prap.g_01844	Prbg.g_01585
OG0001735	Prap.g_01816	Prbg.g_01613
OG0001736	Prap.g_00842	Prbg.g_01100
OG0001737	Prap.g_00914	Prbg.g_00833
OG0001738	Prap.g_01064	Prbg.g_00884
OG0001739	Prap.g_01065	Prbg.g_00883
OG0001740	Prap.g_01066	Prbg.g_00882
OG0001741	Prap.g_01077	Prbg.g_00871
OG0001742	Prap.g_00513	Prbg.g_01543
OG0001743	Prap.g_01473	Prbg.g_01021
OG0001744	Prap.g_01733	Prbg.g_01695
OG0001745	Prap.g_01203	Prbg.g_00284
OG0001746	Prap.g_00575	Prbg.g_00491
OG0001747	Prap.g_00443	Prbg.g_01473
OG0001748	Prap.g_00808	Prbg.g_01134
OG0001749	Prap.g_00818	Prbg.g_01124
OG0001750	Prap.g_00313	Prbg.g_01343
OG0001751	Prap.g_00303	Prbg.g_01333
OG0001752	Prap.g_00297	Prbg.g_01327
OG0001753	Prap.g_00253	Prbg.g_01283
OG0001754	Prap.g_00694	Prbg.g_01248
OG0001755	Prap.g_00846	Prbg.g_01096
OG0001756	Prap.g_00778	Prbg.g_01164
OG0001757	Prap.g_01908	Prbg.g_00725
OG0001758	Prap.g_00729	Prbg.g_01213
OG0001759	Prap.g_00722	Prbg.g_01220
OG0001760	Prap.g_00868	Prbg.g_01074
OG0001761	Prap.g_00829	Prbg.g_01113
OG0001762	Prap.g_00362	Prbg.g_01392
OG0001763	Prap.g_01053	Prbg.g_00895
OG0001764	Prap.g_01348	Prbg.g_00138
OG0001765	Prap.g_01380	Prbg.g_00109
OG0001766	Prap.g_01381	Prbg.g_00108
OG0001767	Prap.g_01382	Prbg.g_00107
OG0001768	Prap.g_01383	Prbg.g_00106
OG0001769	Prap.g_01384	Prbg.g_00105
OG0001770	Prap.g_01627	Prbg.g_01800
OG0001771	Prap.g_01643	Prbg.g_01784
OG0001772	Prap.g_01044	Prbg.g_00904
OG0001773	Prap.g_00891	Prbg.g_00810
OG0001774	Prap.g_00990	Prbg.g_00958
OG0001775	Prap.g_00984	Prbg.g_00964
OG0001776	Prap.g_00547	Prbg.g_00463
OG0001777	Prap.g_01522	Prbg.g_01906
OG0001778	Prap.g_01518	Prbg.g_01910
OG0001779	Prap.g_01517	Prbg.g_01911
OG0001780	Prap.g_00308	Prbg.g_01338
OG0001781	Prap.g_01512	Prbg.g_01916
OG0001782	Prap.g_01503	Prbg.g_01925
OG0001795	Prap.g_01206	Prbg.g_00281
OG0001798	Prap.g_01809	Prbg.g_01620
OG0001799	Prap.g_00215	Prbg.g_00685
OG0001800	Prap.g_01847	Prbg.g_01582
OG0001801	Prap.g_00506	Prbg.g_01536
OG0001802	Prap.g_00603	Prbg.g_00400
OG0001803	Prap.g_00290	Prbg.g_01320
OG0001805	Prap.g_00665	Prbg.g_01057
OG0001828	Prap.g_01842	Prbg.g_01587
OG0001831	Prap.g_00461	Prbg.g_01491
OG0001832	Prap.g_00449	Prbg.g_01479
OG0001834	Prap.g_00604	Prbg.g_00401
OG0001835	Prap.g_01124	Prbg.g_00363
OG0001836	Prap.g_00483	Prbg.g_01513
OG0001843	Prap.g_00004	Prbg.g_00038
OG0001844	Prap.g_00089	Prbg.g_00559
OG0001852	Prap.g_00016	Prbg.g_00026
OG0001853	Prap.g_01801	Prbg.g_01628
OG0001857	Prap.g_00223	Prbg.g_00693
OG0001857	Prap.g_00485	Prbg.g_01515
OG0001858	Prap.g_01864	Prbg.g_01565
OG0001869	Prap.g_01935	Prbg.g_00512
OG0001873	Prap.g_00057	Prbg.g_00527
OG0001878	Prap.g_01832	Prbg.g_01597
OG0001880	Prap.g_00006	Prbg.g_00036
OG0001881	Prap.g_01807	Prbg.g_01622
OG0001883	Prap.g_00920	Prbg.g_00839
OG0001884	Prap.g_01586	Prbg.g_01841
OG0001885	Prap.g_00170	Prbg.g_00640
OG0001886	Prap.g_01208	Prbg.g_00279
OG0001887	Prap.g_00433	Prbg.g_01463
OG0001888	Prap.g_01849	Prbg.g_01580
OG0001889	Prap.g_01802	Prbg.g_01627
OG0001890	Prap.g_01803	Prbg.g_01626
OG0001891	Prap.g_00804	Prbg.g_01138
OG0001892	Prap.g_01895	Prbg.g_00738
OG0001893	Prap.g_00696	Prbg.g_01246
OG0001894	Prap.g_00246	Prbg.g_01276
OG0001895	Prap.g_00883	Prbg.g_00802
OG0001896	Prap.g_00624	Prbg.g_00420
OG0001897	Prap.g_01363	Prbg.g_00126
OG0001898	Prap.g_01458	Prbg.g_01036
OG0001899	Prap.g_00907	Prbg.g_00826
OG0001900	Prap.g_00908	Prbg.g_00827
OG0001901	Prap.g_00912	Prbg.g_00831
OG0001902	Prap.g_01494	Prbg.g_01934
OG0001903	Prap.g_01799	Prbg.g_01630
OG0001904	Prap.g_01900	Prbg.g_00733
OG0001905	Prap.g_01829	Prbg.g_01600
OG0001905	Prap.g_01811	Prbg.g_01618
OG0001908	Prap.g_00090	Prbg.g_00560
OG0001920	Prap.g_01768	Prbg.g_01661
OG0001921	Prap.g_00387	Prbg.g_01417
OG0001922	Prap.g_00596	Prbg.g_00393
OG0001923	Prap.g_01835	Prbg.g_01594
OG0001924	Prap.g_00231	Prbg.g_00701
OG0001925	Prap.g_00234	Prbg.g_00704
OG0001926	Prap.g_00626	Prbg.g_00422
OG0001927	Prap.g_00670	Prbg.g_01052
OG0001928	Prap.g_01377	Prbg.g_00112
OG0001929	Prap.g_01299	Prbg.g_00187
OG0001930	Prap.g_01271	Prbg.g_00215
OG0001931	Prap.g_00792	Prbg.g_01150
OG0001932	Prap.g_00332	Prbg.g_01362
OG0001933	Prap.g_01910	Prbg.g_00723
OG0001934	Prap.g_00658	Prbg.g_01064
OG0001935	Prap.g_00318	Prbg.g_01348
OG0001936	Prap.g_00597	Prbg.g_00394
OG0001937	Prap.g_00602	Prbg.g_00399
OG0001938	Prap.g_00026	Prbg.g_00016
OG0001939	Prap.g_01426	Prbg.g_00063
OG0001941	Prap.g_01131	Prbg.g_00356
OG0001942	Prap.g_01132	Prbg.g_00355
OG0001943	Prap.g_00489	Prbg.g_01519
OG0001944	Prap.g_00201	Prbg.g_00671
OG0001945	Prap.g_01879	Prbg.g_00753
OG0001946	Prap.g_00487	Prbg.g_01517
OG0001947	Prap.g_00001	Prbg.g_00041
OG0001948	Prap.g_01610	Prbg.g_01817
OG0001951	Prap.g_00094	Prbg.g_00564
OG0001952	Prap.g_00086	Prbg.g_00556
OG0001961	Prap.g_00033	Prbg.g_00009
OG0001962	Prap.g_00583	Prbg.g_00499
OG0001963	Prap.g_00582	Prbg.g_00498
OG0001964	Prap.g_00581	Prbg.g_00497
