Orthogroup	Prbe	Syal
OG0001119	Prbe.g_01365	Syal.g_01966
OG0001120	Prbe.g_01367	Syal.g_01962
OG0001122	Prbe.g_01387	Syal.g_01921
OG0001123	Prbe.g_01393	Syal.g_01913
OG0001124	Prbe.g_01395	Syal.g_01911
OG0001125	Prbe.g_01397	Syal.g_01909
OG0001126	Prbe.g_01308	Syal.g_01837
OG0001127	Prbe.g_01307	Syal.g_01836
OG0001128	Prbe.g_01305	Syal.g_01833
OG0001129	Prbe.g_01304	Syal.g_01831
OG0001130	Prbe.g_01303	Syal.g_01830
OG0001131	Prbe.g_01919	Syal.g_02260
OG0001132	Prbe.g_00071	Syal.g_02553
OG0001133	Prbe.g_00374	Syal.g_02710
OG0001134	Prbe.g_00041	Syal.g_02506
OG0001135	Prbe.g_00044	Syal.g_02505
OG0001136	Prbe.g_01552	Syal.g_01650
OG0001137	Prbe.g_01540	Syal.g_01673
OG0001138	Prbe.g_01519	Syal.g_01709
OG0001139	Prbe.g_01517	Syal.g_01711
OG0001140	Prbe.g_01516	Syal.g_01712
OG0001141	Prbe.g_01515	Syal.g_01713
OG0001142	Prbe.g_01514	Syal.g_01714
OG0001143	Prbe.g_01507	Syal.g_01722
OG0001144	Prbe.g_01502	Syal.g_01736
OG0001145	Prbe.g_00901	Syal.g_01614
OG0001146	Prbe.g_00889	Syal.g_01593
OG0001147	Prbe.g_00869	Syal.g_00458
OG0001148	Prbe.g_00371	Syal.g_02886
OG0001149	Prbe.g_00370	Syal.g_02885
OG0001150	Prbe.g_00369	Syal.g_02884
OG0001151	Prbe.g_00358	Syal.g_02872
OG0001152	Prbe.g_00357	Syal.g_02871
OG0001153	Prbe.g_00279	Syal.g_00421
OG0001154	Prbe.g_00278	Syal.g_00422
OG0001155	Prbe.g_00261	Syal.g_02969
OG0001156	Prbe.g_00258	Syal.g_02972
OG0001157	Prbe.g_00257	Syal.g_02973
OG0001158	Prbe.g_00256	Syal.g_02974
OG0001159	Prbe.g_00255	Syal.g_02975
OG0001160	Prbe.g_00229	Syal.g_00564
OG0001161	Prbe.g_01042	Syal.g_01104
OG0001162	Prbe.g_00017	Syal.g_01577
OG0001163	Prbe.g_00994	Syal.g_00573
OG0001164	Prbe.g_00990	Syal.g_00579
OG0001165	Prbe.g_00987	Syal.g_00584
OG0001166	Prbe.g_00966	Syal.g_00613
OG0001167	Prbe.g_00949	Syal.g_00638
OG0001168	Prbe.g_00947	Syal.g_00640
OG0001169	Prbe.g_00945	Syal.g_00642
OG0001170	Prbe.g_00943	Syal.g_00644
OG0001172	Prbe.g_01113	Syal.g_00198
OG0001173	Prbe.g_01112	Syal.g_00199
OG0001174	Prbe.g_01104	Syal.g_00207
OG0001175	Prbe.g_01103	Syal.g_00208
OG0001176	Prbe.g_01095	Syal.g_00226
OG0001177	Prbe.g_01093	Syal.g_00224
OG0001178	Prbe.g_00980	Syal.g_00592
OG0001179	Prbe.g_00853	Syal.g_00256
OG0001180	Prbe.g_00830	Syal.g_00282
OG0001182	Prbe.g_00818	Syal.g_00295
OG0001183	Prbe.g_00813	Syal.g_00302
OG0001184	Prbe.g_00795	Syal.g_01359
OG0001185	Prbe.g_00779	Syal.g_01453
OG0001186	Prbe.g_00747	Syal.g_00179
OG0001187	Prbe.g_00750	Syal.g_00175
OG0001188	Prbe.g_00752	Syal.g_00172
OG0001189	Prbe.g_01146	Syal.g_00152
OG0001190	Prbe.g_01151	Syal.g_01067
OG0001191	Prbe.g_01161	Syal.g_01083
OG0001192	Prbe.g_01166	Syal.g_01090
OG0001193	Prbe.g_01178	Syal.g_01128
OG0001194	Prbe.g_01179	Syal.g_01130
OG0001195	Prbe.g_01180	Syal.g_01131
OG0001196	Prbe.g_01196	Syal.g_00078
OG0001197	Prbe.g_01198	Syal.g_00080
OG0001198	Prbe.g_01062	Syal.g_00093
OG0001199	Prbe.g_00179	Syal.g_00757
OG0001200	Prbe.g_00181	Syal.g_00759
OG0001201	Prbe.g_01650	Syal.g_00821
OG0001202	Prbe.g_01748	Syal.g_00956
OG0001203	Prbe.g_01790	Syal.g_00683
OG0001204	Prbe.g_01796	Syal.g_01201
OG0001205	Prbe.g_01943	Syal.g_00515
OG0001206	Prbe.g_00667	Syal.g_00490
OG0001207	Prbe.g_00656	Syal.g_02889
OG0001208	Prbe.g_00651	Syal.g_02899
OG0001209	Prbe.g_00600	Syal.g_02835
OG0001210	Prbe.g_00595	Syal.g_02827
OG0001211	Prbe.g_00585	Syal.g_02811
OG0001212	Prbe.g_00538	Syal.g_02754
OG0001213	Prbe.g_00503	Syal.g_02701
OG0001214	Prbe.g_01483	Syal.g_02634
OG0001215	Prbe.g_00465	Syal.g_01786
OG0001216	Prbe.g_01216	Syal.g_01861
OG0001217	Prbe.g_00055	Syal.g_02067
OG0001218	Prbe.g_01612	Syal.g_00429
OG0001219	Prbe.g_01321	Syal.g_02036
OG0001220	Prbe.g_01278	Syal.g_02494
OG0001221	Prbe.g_00428	Syal.g_02258
OG0001222	Prbe.g_01400	Syal.g_02006
OG0001223	Prbe.g_01368	Syal.g_01960
OG0001224	Prbe.g_01301	Syal.g_01827
OG0001225	Prbe.g_01299	Syal.g_01825
OG0001226	Prbe.g_00495	Syal.g_00767
OG0001227	Prbe.g_01597	Syal.g_01575
OG0001228	Prbe.g_01499	Syal.g_02451
OG0001229	Prbe.g_01611	Syal.g_01801
OG0001230	Prbe.g_00318	Syal.g_00029
OG0001231	Prbe.g_01920	Syal.g_00114
OG0001232	Prbe.g_00962	Syal.g_00622
OG0001233	Prbe.g_00942	Syal.g_00645
OG0001234	Prbe.g_01101	Syal.g_00212
OG0001236	Prbe.g_00798	Syal.g_01352
OG0001237	Prbe.g_00794	Syal.g_01362
OG0001238	Prbe.g_01162	Syal.g_01085
OG0001239	Prbe.g_00176	Syal.g_00754
OG0001240	Prbe.g_01633	Syal.g_00804
OG0001241	Prbe.g_01643	Syal.g_00814
OG0001242	Prbe.g_01663	Syal.g_00844
OG0001243	Prbe.g_01670	Syal.g_00852
OG0001244	Prbe.g_01685	Syal.g_00882
OG0001245	Prbe.g_01588	Syal.g_02522
OG0001247	Prbe.g_00458	Syal.g_01126
OG0001248	Prbe.g_00460	Syal.g_01778
OG0001249	Prbe.g_01889	Syal.g_00337
OG0001250	Prbe.g_01265	Syal.g_02469
OG0001251	Prbe.g_00106	Syal.g_02576
OG0001252	Prbe.g_01306	Syal.g_01834
OG0001253	Prbe.g_00492	Syal.g_02521
OG0001254	Prbe.g_00043	Syal.g_02507
OG0001255	Prbe.g_01567	Syal.g_02609
OG0001256	Prbe.g_00222	Syal.g_00571
OG0001258	Prbe.g_00989	Syal.g_00582
OG0001259	Prbe.g_00944	Syal.g_00643
OG0001260	Prbe.g_00927	Syal.g_00665
OG0001261	Prbe.g_00845	Syal.g_00265
OG0001262	Prbe.g_01144	Syal.g_00154
OG0001263	Prbe.g_01672	Syal.g_00856
OG0001265	Prbe.g_01662	Syal.g_00842
OG0001266	Prbe.g_01752	Syal.g_00960
OG0001267	Prbe.g_01834	Syal.g_01263
OG0001268	Prbe.g_01897	Syal.g_00353
OG0001269	Prbe.g_01277	Syal.g_02116, Syal.g_02567
OG0001270	Prbe.g_01932	Syal.g_00528
OG0001271	Prbe.g_00661	Syal.g_00466
OG0001272	Prbe.g_00647	Syal.g_02903
OG0001273	Prbe.g_01489	Syal.g_02641
OG0001274	Prbe.g_01776	Syal.g_01007
OG0001275	Prbe.g_01378	Syal.g_01932
OG0001276	Prbe.g_01392	Syal.g_01914
OG0001277	Prbe.g_01184	Syal.g_02963
OG0001278	Prbe.g_01495	Syal.g_01766
OG0001279	Prbe.g_00721	Syal.g_02565
OG0001280	Prbe.g_00894	Syal.g_01604
OG0001281	Prbe.g_00888	Syal.g_01592
OG0001282	Prbe.g_00372	Syal.g_02887
OG0001283	Prbe.g_01193	Syal.g_01179
OG0001284	Prbe.g_00236	Syal.g_03007
OG0001285	Prbe.g_00959	Syal.g_00625
OG0001286	Prbe.g_00832	Syal.g_00280
OG0001287	Prbe.g_00772	Syal.g_01461
OG0001288	Prbe.g_00762	Syal.g_01513
OG0001289	Prbe.g_00191	Syal.g_00781
OG0001290	Prbe.g_01642	Syal.g_00813
OG0001291	Prbe.g_01680	Syal.g_00866
OG0001292	Prbe.g_01801	Syal.g_01206
OG0001293	Prbe.g_01814	Syal.g_01236
OG0001295	Prbe.g_00005	Syal.g_01828
OG0001296	Prbe.g_00624	Syal.g_02933
OG0001298	Prbe.g_00558	Syal.g_02777
OG0001299	Prbe.g_01452	Syal.g_02200
OG0001300	Prbe.g_01199	Syal.g_01795
OG0001301	Prbe.g_01204	Syal.g_01941, Syal.g_01810
OG0001302	Prbe.g_01317	Syal.g_02607
OG0001303	Prbe.g_01023	Syal.g_02033
OG0001304	Prbe.g_01405	Syal.g_01899
OG0001305	Prbe.g_01293	Syal.g_01817
OG0001306	Prbe.g_01564	Syal.g_01626
OG0001307	Prbe.g_00398	Syal.g_02195
OG0001308	Prbe.g_00301	Syal.g_00392
OG0001309	Prbe.g_00194	Syal.g_02943
OG0001310	Prbe.g_00972	Syal.g_00605
OG0001311	Prbe.g_01394	Syal.g_01912
OG0001312	Prbe.g_01330	Syal.g_02024
OG0001315	Prbe.g_01602	Syal.g_00300
OG0001316	Prbe.g_01684	Syal.g_00872
OG0001317	Prbe.g_01786	Syal.g_00687
OG0001318	Prbe.g_01810	Syal.g_01228
OG0001319	Prbe.g_01827	Syal.g_01252
OG0001321	Prbe.g_01949	Syal.g_00508
OG0001322	Prbe.g_01950	Syal.g_00507
OG0001323	Prbe.g_00614	Syal.g_02946
OG0001324	Prbe.g_01200	Syal.g_01796
OG0001325	Prbe.g_01435	Syal.g_01865
OG0001327	Prbe.g_00405	Syal.g_02296
OG0001328	Prbe.g_00912	Syal.g_02266
OG0001329	Prbe.g_01026	Syal.g_01188
OG0001330	Prbe.g_00205	Syal.g_01611
OG0001332	Prbe.g_00265	Syal.g_02965
OG0001333	Prbe.g_00948	Syal.g_00639
OG0001334	Prbe.g_00810	Syal.g_00311
OG0001335	Prbe.g_00809	Syal.g_00312
OG0001337	Prbe.g_01884	Syal.g_00308, Syal.g_00327
OG0001338	Prbe.g_01887	Syal.g_02003, Syal.g_00330
OG0001339	Prbe.g_01645	Syal.g_00816
OG0001340	Prbe.g_01885	Syal.g_00328
OG0001341	Prbe.g_01604	Syal.g_02538
OG0001343	Prbe.g_00103	Syal.g_01190
OG0001344	Prbe.g_01545	Syal.g_01658
OG0001345	Prbe.g_01529	Syal.g_01694
OG0001346	Prbe.g_00892	Syal.g_01600
OG0001348	Prbe.g_00003	Syal.g_01849
OG0001351	Prbe.g_00675	Syal.g_00501
OG0001353	Prbe.g_01255	Syal.g_02457
OG0001354	Prbe.g_01360	Syal.g_01973
OG0001357	Prbe.g_01628	Syal.g_00433, Syal.g_02584
OG0001359	Prbe.g_00104	Syal.g_01189
OG0001362	Prbe.g_00297	Syal.g_00397
OG0001363	Prbe.g_00295	Syal.g_00399
OG0001364	Prbe.g_00807	Syal.g_01342
OG0001365	Prbe.g_01155	Syal.g_01072
OG0001368	Prbe.g_01629, Prbe.g_00084, Prbe.g_00686	Syal.g_01200
OG0001369	Prbe.g_01632	Syal.g_00803
OG0001375	Prbe.g_00102	Syal.g_01191
OG0001379	Prbe.g_00899	Syal.g_01609
OG0001382	Prbe.g_01617	Syal.g_00220
OG0001394	Prbe.g_00432	Syal.g_02250
OG0001397	Prbe.g_00296	Syal.g_00398
OG0001398	Prbe.g_00028	Syal.g_00774
OG0001401	Prbe.g_01260	Syal.g_02463
OG0001402	Prbe.g_00509	Syal.g_02711
OG0001404	Prbe.g_00173	Syal.g_00750
OG0001407	Prbe.g_01621	Syal.g_01774
OG0001409	Prbe.g_01541	Syal.g_01671
OG0001410	Prbe.g_00399	Syal.g_02194
OG0001411	Prbe.g_00166	Syal.g_01399
OG0001419	Prbe.g_01620	Syal.g_01775
OG0001423	Prbe.g_00698	Syal.g_00726
OG0001425	Prbe.g_01165	Syal.g_01089
OG0001428	Prbe.g_01720	Syal.g_00915
OG0001430	Prbe.g_01613	Syal.g_01055
OG0001433	Prbe.g_00998	Syal.g_02212
OG0001434	Prbe.g_00437	Syal.g_02245
OG0001435	Prbe.g_00413	Syal.g_02290
OG0001443	Prbe.g_01610	Syal.g_01101
OG0001448	Prbe.g_00677	Syal.g_02552
OG0001460	Prbe.g_00999	Syal.g_02211
OG0001461	Prbe.g_00157	Syal.g_02091
OG0001476	Prbe.g_01542	Syal.g_01667
OG0001477	Prbe.g_00744	Syal.g_01807
OG0001481	Prbe.g_00913	Syal.g_00504
OG0001486	Prbe.g_01551	Syal.g_01651
OG0001488	Prbe.g_01536	Syal.g_01677
OG0001489	Prbe.g_00821	Syal.g_00291
OG0001496	Prbe.g_00742	Syal.g_01804
OG0001497	Prbe.g_00743	Syal.g_01806
OG0001498	Prbe.g_01916	Syal.g_00554
OG0001505	Prbe.g_00088	Syal.g_01370, Syal.g_01371
OG0001510	Prbe.g_00768	Syal.g_01489
OG0001511	Prbe.g_01654	Syal.g_00829
OG0001512	Prbe.g_01606	Syal.g_00682
OG0001513	Prbe.g_01053	Syal.g_00298
OG0001514	Prbe.g_00741	Syal.g_01803
OG0001515	Prbe.g_00467	Syal.g_01791
OG0001516	Prbe.g_01455	Syal.g_02197
OG0001517	Prbe.g_01893	Syal.g_00348
OG0001518	Prbe.g_01164	Syal.g_02309, Syal.g_01087
OG0001519	Prbe.g_01169	Syal.g_01103
OG0001525	Prbe.g_01020	Syal.g_02585
OG0001527	Prbe.g_00572	Syal.g_02796
OG0001529	Prbe.g_00141	Syal.g_00145
OG0001530	Prbe.g_01653	Syal.g_00827
OG0001531	Prbe.g_01791	Syal.g_00681
OG0001532	Prbe.g_01518	Syal.g_01710
OG0001534	Prbe.g_01406	Syal.g_01898
OG0001535	Prbe.g_01390	Syal.g_01917
OG0001536	Prbe.g_01346	Syal.g_01996
OG0001537	Prbe.g_00429	Syal.g_02257
OG0001538	Prbe.g_01227	Syal.g_01870
OG0001539	Prbe.g_00407	Syal.g_02294
OG0001540	Prbe.g_01674	Syal.g_00858
OG0001541	Prbe.g_01728	Syal.g_00924
OG0001542	Prbe.g_01734	Syal.g_00935
OG0001543	Prbe.g_00907	Syal.g_00988
OG0001544	Prbe.g_01168	Syal.g_01102
OG0001545	Prbe.g_01183	Syal.g_01170
OG0001557	Prbe.g_00433	Syal.g_02249
OG0001559	Prbe.g_01652	Syal.g_00826
OG0001560	Prbe.g_01641	Syal.g_00812
OG0001561	Prbe.g_01396	Syal.g_01910
OG0001562	Prbe.g_01383	Syal.g_01926
OG0001563	Prbe.g_00837	Syal.g_00274
OG0001565	Prbe.g_00695	Syal.g_02600
OG0001572	Prbe.g_00722	Syal.g_03017
OG0001574	Prbe.g_00574	Syal.g_02798
OG0001575	Prbe.g_00569	Syal.g_02793
OG0001576	Prbe.g_00879	Syal.g_01582
OG0001577	Prbe.g_01554	Syal.g_01648
OG0001579	Prbe.g_01882	Syal.g_00318
OG0001580	Prbe.g_00148	Syal.g_01052
OG0001589	Prbe.g_00940	Syal.g_00647
OG0001591	Prbe.g_00446	Syal.g_02209
OG0001592	Prbe.g_00147	Syal.g_01053
OG0001614	Prbe.g_00780	Syal.g_01451
OG0001616	Prbe.g_01526	Syal.g_01699
OG0001617	Prbe.g_01201	Syal.g_01800
OG0001619	Prbe.g_01339	Syal.g_02009
OG0001620	Prbe.g_01901	Syal.g_00360
OG0001621	Prbe.g_01806	Syal.g_01224
OG0001622	Prbe.g_01192	Syal.g_01178
OG0001636	Prbe.g_00135	Syal.g_00137
OG0001638	Prbe.g_00974	Syal.g_00599
OG0001639	Prbe.g_00262	Syal.g_02968
OG0001640	Prbe.g_01309	Syal.g_01839
OG0001641	Prbe.g_01371	Syal.g_01955
OG0001643	Prbe.g_01480	Syal.g_02631
OG0001644	Prbe.g_01425	Syal.g_02426
OG0001654	Prbe.g_00264	Syal.g_02966
OG0001656	Prbe.g_01881	Syal.g_00317
OG0001657	Prbe.g_01703	Syal.g_00897
OG0001658	Prbe.g_00143	Syal.g_01066
OG0001659	Prbe.g_00008	Syal.g_01706
OG0001676	Prbe.g_01883	Syal.g_00320
OG0001678	Prbe.g_00918	Syal.g_00197
OG0001679	Prbe.g_01888	Syal.g_00794, Syal.g_02034
OG0001693	Prbe.g_01041	Syal.g_01822
OG0001717	Prbe.g_00737	Syal.g_00910
OG0001722	Prbe.g_00109	Syal.g_00730
OG0001733	Prbe.g_01001	Syal.g_02213
OG0001770	Prbe.g_01117	Syal.g_02501
OG0001807	Prbe.g_00159	Syal.g_01337
OG0001965	Prbe.g_01051	Syal.g_02842
OG0002003	Prbe.g_00063	Syal.g_01790
OG0002019	Prbe.g_00011	Syal.g_01425
OG0002098	Prbe.g_00390	Syal.g_01386
OG0002122	Prbe.g_00064	Syal.g_01789
OG0002177	Prbe.g_00498	Syal.g_02864
OG0002246	Prbe.g_01037	Syal.g_00542
OG0002340	Prbe.g_01758	Syal.g_00973
OG0002433	Prbe.g_00027	Syal.g_00969
OG0002518	Prbe.g_00479	Syal.g_02172, Syal.g_00737
