Orthogroup	Prbe	Prbc
OG0001062	Prbe.g_00559	Prbc.g_01655
OG0001063	Prbe.g_00557	Prbc.g_01656
OG0001064	Prbe.g_00556	Prbc.g_01657
OG0001065	Prbe.g_00555	Prbc.g_01658
OG0001066	Prbe.g_00554	Prbc.g_01659
OG0001067	Prbe.g_00553	Prbc.g_01660
OG0001068	Prbe.g_00552	Prbc.g_01661
OG0001069	Prbe.g_00551	Prbc.g_01662
OG0001070	Prbe.g_00547	Prbc.g_01664
OG0001071	Prbe.g_00546	Prbc.g_01665
OG0001072	Prbe.g_00544	Prbc.g_01666
OG0001073	Prbe.g_00530	Prbc.g_01680
OG0001074	Prbe.g_00518	Prbc.g_01692
OG0001075	Prbe.g_00517	Prbc.g_01693
OG0001076	Prbe.g_00510	Prbc.g_01700
OG0001077	Prbe.g_00504	Prbc.g_01705
OG0001078	Prbe.g_01484	Prbc.g_01713
OG0001079	Prbe.g_01472	Prbc.g_01724
OG0001080	Prbe.g_01466	Prbc.g_01730
OG0001081	Prbe.g_01464	Prbc.g_01732
OG0001082	Prbe.g_01463	Prbc.g_01733
OG0001083	Prbe.g_01458	Prbc.g_01738
OG0001084	Prbe.g_01457	Prbc.g_01739
OG0001085	Prbe.g_00444	Prbc.g_01749
OG0001086	Prbe.g_00445	Prbc.g_01750
OG0001087	Prbe.g_00463	Prbc.g_01770
OG0001088	Prbe.g_00464	Prbc.g_01771
OG0001089	Prbe.g_01205	Prbc.g_01779
OG0001090	Prbe.g_01215	Prbc.g_01788
OG0001091	Prbe.g_01437	Prbc.g_01790
OG0001092	Prbe.g_01436	Prbc.g_01791
OG0001093	Prbe.g_01431	Prbc.g_01796
OG0001094	Prbe.g_01438	Prbc.g_01852
OG0001095	Prbe.g_01235	Prbc.g_01871
OG0001096	Prbe.g_01249	Prbc.g_01886
OG0001097	Prbe.g_01269	Prbc.g_01906
OG0001098	Prbe.g_01288	Prbc.g_01923
OG0001099	Prbe.g_00110	Prbc.g_01962
OG0001100	Prbe.g_00408	Prbc.g_01969
OG0001101	Prbe.g_00411	Prbc.g_01971
OG0001102	Prbe.g_00414	Prbc.g_01974
OG0001103	Prbe.g_00416	Prbc.g_01976
OG0001104	Prbe.g_00439	Prbc.g_01838
OG0001105	Prbe.g_00443	Prbc.g_01842
OG0001106	Prbe.g_01341	Prbc.g_02024
OG0001107	Prbe.g_01348	Prbc.g_02034
OG0001108	Prbe.g_01352	Prbc.g_02038
OG0001109	Prbe.g_01353	Prbc.g_02039
OG0001110	Prbe.g_01355	Prbc.g_02041
OG0001111	Prbe.g_01356	Prbc.g_02042
OG0001112	Prbe.g_01357	Prbc.g_02043
OG0001113	Prbe.g_01358	Prbc.g_02044
OG0001114	Prbe.g_01359	Prbc.g_02045
OG0001115	Prbe.g_01361	Prbc.g_02047
OG0001116	Prbe.g_01362	Prbc.g_02048
OG0001117	Prbe.g_01363	Prbc.g_02049
OG0001118	Prbe.g_01364	Prbc.g_02050
OG0001119	Prbe.g_01365	Prbc.g_02051
OG0001120	Prbe.g_01367	Prbc.g_02052
OG0001122	Prbe.g_01387	Prbc.g_02081
OG0001123	Prbe.g_01393	Prbc.g_02086
OG0001124	Prbe.g_01395	Prbc.g_02088
OG0001125	Prbe.g_01397	Prbc.g_02090
OG0001126	Prbe.g_01308	Prbc.g_02101
OG0001127	Prbe.g_01307	Prbc.g_02102
OG0001128	Prbe.g_01305	Prbc.g_02105
OG0001129	Prbe.g_01304	Prbc.g_02106
OG0001130	Prbe.g_01303	Prbc.g_02107
OG0001131	Prbe.g_01919	Prbc.g_01941
OG0001132	Prbe.g_00071	Prbc.g_02152
OG0001133	Prbe.g_00374	Prbc.g_02128
OG0001134	Prbe.g_00041	Prbc.g_00896
OG0001135	Prbe.g_00044	Prbc.g_00899
OG0001136	Prbe.g_01552	Prbc.g_01449
OG0001137	Prbe.g_01540	Prbc.g_01436
OG0001138	Prbe.g_01519	Prbc.g_01416
OG0001139	Prbe.g_01517	Prbc.g_01414
OG0001140	Prbe.g_01516	Prbc.g_01413
OG0001141	Prbe.g_01515	Prbc.g_01412
OG0001142	Prbe.g_01514	Prbc.g_01411
OG0001143	Prbe.g_01507	Prbc.g_01404
OG0001144	Prbe.g_01502	Prbc.g_01399
OG0001145	Prbe.g_00901	Prbc.g_00558
OG0001146	Prbe.g_00889	Prbc.g_00570
OG0001147	Prbe.g_00869	Prbc.g_00589
OG0001148	Prbe.g_00371	Prbc.g_00659
OG0001149	Prbe.g_00370	Prbc.g_00660
OG0001150	Prbe.g_00369	Prbc.g_00661
OG0001151	Prbe.g_00358	Prbc.g_00672
OG0001152	Prbe.g_00357	Prbc.g_00673
OG0001153	Prbe.g_00279	Prbc.g_00739
OG0001154	Prbe.g_00278	Prbc.g_00740
OG0001155	Prbe.g_00261	Prbc.g_00756
OG0001156	Prbe.g_00258	Prbc.g_00759
OG0001157	Prbe.g_00257	Prbc.g_00760
OG0001158	Prbe.g_00256	Prbc.g_00761
OG0001159	Prbe.g_00255	Prbc.g_00762
OG0001160	Prbe.g_00229	Prbc.g_00787
OG0001161	Prbe.g_01042	Prbc.g_01485
OG0001162	Prbe.g_00017	Prbc.g_00799
OG0001163	Prbe.g_00994	Prbc.g_00825
OG0001164	Prbe.g_00990	Prbc.g_00829
OG0001165	Prbe.g_00987	Prbc.g_00831
OG0001166	Prbe.g_00966	Prbc.g_00849
OG0001167	Prbe.g_00949	Prbc.g_00867
OG0001168	Prbe.g_00947	Prbc.g_00868
OG0001169	Prbe.g_00945	Prbc.g_00870
OG0001170	Prbe.g_00943	Prbc.g_00872
OG0001171	Prbe.g_00933	Prbc.g_00882
OG0001172	Prbe.g_01113	Prbc.g_00937
OG0001173	Prbe.g_01112	Prbc.g_00938
OG0001174	Prbe.g_01104	Prbc.g_00946
OG0001175	Prbe.g_01103	Prbc.g_00947
OG0001176	Prbe.g_01095	Prbc.g_00959
OG0001177	Prbe.g_01093	Prbc.g_00957
OG0001178	Prbe.g_00980	Prbc.g_01309
OG0001179	Prbe.g_00853	Prbc.g_00301
OG0001180	Prbe.g_00830	Prbc.g_00278
OG0001181	Prbe.g_00826	Prbc.g_00274
OG0001182	Prbe.g_00818	Prbc.g_00266
OG0001183	Prbe.g_00813	Prbc.g_00247
OG0001184	Prbe.g_00795	Prbc.g_00231
OG0001185	Prbe.g_00779	Prbc.g_00216
OG0001186	Prbe.g_00747	Prbc.g_00189
OG0001187	Prbe.g_00750	Prbc.g_00966
OG0001188	Prbe.g_00752	Prbc.g_00968
OG0001189	Prbe.g_01146	Prbc.g_00985
OG0001190	Prbe.g_01151	Prbc.g_00990
OG0001191	Prbe.g_01161	Prbc.g_01000
OG0001192	Prbe.g_01166	Prbc.g_01005
OG0001193	Prbe.g_01178	Prbc.g_01018
OG0001194	Prbe.g_01179	Prbc.g_01019
OG0001195	Prbe.g_01180	Prbc.g_01020
OG0001196	Prbe.g_01196	Prbc.g_01054
OG0001197	Prbe.g_01198	Prbc.g_01056
OG0001198	Prbe.g_01062	Prbc.g_01066
OG0001199	Prbe.g_00179	Prbc.g_00499
OG0001200	Prbe.g_00181	Prbc.g_00497
OG0001201	Prbe.g_01650	Prbc.g_00465
OG0001202	Prbe.g_01748	Prbc.g_00372
OG0001203	Prbe.g_01790	Prbc.g_00332
OG0001204	Prbe.g_01796	Prbc.g_01141
OG0001205	Prbe.g_01943	Prbc.g_01506
OG0001206	Prbe.g_00667	Prbc.g_01525
OG0001207	Prbe.g_00656	Prbc.g_01536
OG0001208	Prbe.g_00651	Prbc.g_01542
OG0001209	Prbe.g_00600	Prbc.g_01614
OG0001210	Prbe.g_00595	Prbc.g_01619
OG0001211	Prbe.g_00585	Prbc.g_01630
OG0001212	Prbe.g_00538	Prbc.g_01672
OG0001213	Prbe.g_00503	Prbc.g_01706
OG0001214	Prbe.g_01483	Prbc.g_01714
OG0001215	Prbe.g_00465	Prbc.g_01772
OG0001216	Prbe.g_01216	Prbc.g_01789
OG0001217	Prbe.g_00055	Prbc.g_00521
OG0001218	Prbe.g_01612	Prbc.g_01829
OG0001219	Prbe.g_01321	Prbc.g_02005
OG0001220	Prbe.g_01278	Prbc.g_01913
OG0001221	Prbe.g_00428	Prbc.g_01989
OG0001222	Prbe.g_01400	Prbc.g_01936
OG0001223	Prbe.g_01368	Prbc.g_02053
OG0001224	Prbe.g_01301	Prbc.g_02109
OG0001225	Prbe.g_01299	Prbc.g_02111
OG0001226	Prbe.g_00495	Prbc.g_00930
OG0001227	Prbe.g_01597	Prbc.g_02133
OG0001228	Prbe.g_01499	Prbc.g_01396
OG0001229	Prbe.g_01611	Prbc.g_00138
OG0001230	Prbe.g_00318	Prbc.g_00700
OG0001231	Prbe.g_01920	Prbc.g_01833
OG0001232	Prbe.g_00962	Prbc.g_00853
OG0001233	Prbe.g_00942	Prbc.g_00873
OG0001234	Prbe.g_01101	Prbc.g_00949
OG0001235	Prbe.g_01097	Prbc.g_00953
OG0001236	Prbe.g_00798	Prbc.g_00234
OG0001237	Prbe.g_00794	Prbc.g_00230
OG0001238	Prbe.g_01162	Prbc.g_01001
OG0001239	Prbe.g_00176	Prbc.g_00502
OG0001240	Prbe.g_01633	Prbc.g_00480
OG0001241	Prbe.g_01643	Prbc.g_00471
OG0001242	Prbe.g_01663	Prbc.g_00452
OG0001243	Prbe.g_01670	Prbc.g_00445
OG0001244	Prbe.g_01685	Prbc.g_00429
OG0001245	Prbe.g_01588	Prbc.g_01317
OG0001247	Prbe.g_00458	Prbc.g_01765
OG0001248	Prbe.g_00460	Prbc.g_01767
OG0001249	Prbe.g_01889	Prbc.g_01230
OG0001251	Prbe.g_00106	Prbc.g_00923
OG0001252	Prbe.g_01306	Prbc.g_02104
OG0001253	Prbe.g_00492	Prbc.g_00804
OG0001254	Prbe.g_00043	Prbc.g_00898
OG0001255	Prbe.g_01567	Prbc.g_01463
OG0001256	Prbe.g_00222	Prbc.g_00795
OG0001259	Prbe.g_00944	Prbc.g_00871
OG0001260	Prbe.g_00927	Prbc.g_00888
OG0001261	Prbe.g_00845	Prbc.g_00293
OG0001262	Prbe.g_01144	Prbc.g_00983
OG0001263	Prbe.g_01672	Prbc.g_00442
OG0001269	Prbe.g_01277	Prbc.g_01912
OG0001273	Prbe.g_01489	Prbc.g_01708
OG0001277	Prbe.g_01184	Prbc.g_01042
OG0001279	Prbe.g_00721	Prbc.g_00133
OG0001280	Prbe.g_00894	Prbc.g_00565
OG0001282	Prbe.g_00372	Prbc.g_00658
OG0001283	Prbe.g_01193	Prbc.g_01050
OG0001284	Prbe.g_00236	Prbc.g_00781
OG0001285	Prbe.g_00959	Prbc.g_00856
OG0001286	Prbe.g_00832	Prbc.g_00280
OG0001287	Prbe.g_00772	Prbc.g_00209
OG0001288	Prbe.g_00762	Prbc.g_00198
OG0001289	Prbe.g_00191	Prbc.g_00486
OG0001290	Prbe.g_01642	Prbc.g_00472
OG0001295	Prbe.g_00005	Prbc.g_01471
OG0001296	Prbe.g_00624	Prbc.g_01589
OG0001297	Prbe.g_00619	Prbc.g_01594
OG0001299	Prbe.g_01452	Prbc.g_01744
OG0001300	Prbe.g_01199	Prbc.g_01776
OG0001301	Prbe.g_01204	Prbc.g_01778
OG0001302	Prbe.g_01317	Prbc.g_02003
OG0001303	Prbe.g_01023	Prbc.g_00092
OG0001304	Prbe.g_01405	Prbc.g_02095
OG0001305	Prbe.g_01293	Prbc.g_01931
OG0001306	Prbe.g_01564	Prbc.g_01461
OG0001307	Prbe.g_00398	Prbc.g_00586
OG0001308	Prbe.g_00301	Prbc.g_00719
OG0001309	Prbe.g_00194	Prbc.g_01598
OG0001310	Prbe.g_00972	Prbc.g_00843
OG0001311	Prbe.g_01394	Prbc.g_02087
OG0001312	Prbe.g_01330	Prbc.g_02014
OG0001314	Prbe.g_00688	Prbc.g_01137
OG0001315	Prbe.g_01602	Prbc.g_00249
OG0001316	Prbe.g_01684	Prbc.g_00431
OG0001317	Prbe.g_01786	Prbc.g_00336
OG0001318	Prbe.g_01810	Prbc.g_01152
OG0001320	Prbe.g_01130, Prbe.g_01024	Prbc.g_00037, Prbc.g_00013
OG0001321	Prbe.g_01949	Prbc.g_01512
OG0001322	Prbe.g_01950	Prbc.g_01513
OG0001324	Prbe.g_01200	Prbc.g_01777
OG0001325	Prbe.g_01435	Prbc.g_01792
OG0001327	Prbe.g_00405	Prbc.g_01966
OG0001328	Prbe.g_00912	Prbc.g_01985
OG0001329	Prbe.g_01026	Prbc.g_00803
OG0001330	Prbe.g_00205	Prbc.g_00559
OG0001331	Prbe.g_00367	Prbc.g_00663
OG0001332	Prbe.g_00265	Prbc.g_00754
OG0001334	Prbe.g_00810	Prbc.g_00244
OG0001335	Prbe.g_00809	Prbc.g_00243
OG0001337	Prbe.g_01884	Prbc.g_01224
OG0001339	Prbe.g_01645	Prbc.g_00469
OG0001340	Prbe.g_01885	Prbc.g_01225
OG0001341	Prbe.g_01604	Prbc.g_00539
OG0001342	Prbe.g_01003	Prbc.g_00059, Prbc.g_02139
OG0001343	Prbe.g_00103	Prbc.g_01956, Prbc.g_01957
OG0001344	Prbe.g_01545	Prbc.g_01441
OG0001345	Prbe.g_01529	Prbc.g_01425
OG0001346	Prbe.g_00892	Prbc.g_00567
OG0001348	Prbe.g_00003	Prbc.g_02169
OG0001350	Prbe.g_01789	Prbc.g_00333
OG0001351	Prbe.g_00675	Prbc.g_01515
OG0001352	Prbe.g_00454	Prbc.g_01761
OG0001354	Prbe.g_01360	Prbc.g_02046
OG0001355	Prbe.g_01414	Prbc.g_00802
OG0001356	Prbe.g_00997	Prbc.g_00603
OG0001357	Prbe.g_01628	Prbc.g_01294
OG0001359	Prbe.g_00104	Prbc.g_01958
OG0001362	Prbe.g_00297	Prbc.g_00723
OG0001363	Prbe.g_00295	Prbc.g_01521
OG0001365	Prbe.g_01155	Prbc.g_00994
OG0001368	Prbe.g_01629, Prbe.g_00084, Prbe.g_00686	Prbc.g_00149, Prbc.g_00130
OG0001369	Prbe.g_01632	Prbc.g_00481
OG0001370	Prbe.g_00670	Prbc.g_00170
OG0001371	Prbe.g_00453	Prbc.g_01760
OG0001372	Prbe.g_00494	Prbc.g_01116
OG0001375	Prbe.g_00102	Prbc.g_01955
OG0001380	Prbe.g_01614	Prbc.g_01470
OG0001381	Prbe.g_01574	Prbc.g_00655
OG0001394	Prbe.g_00432	Prbc.g_01993
OG0001397	Prbe.g_00296	Prbc.g_00724
OG0001398	Prbe.g_00028	Prbc.g_01806
OG0001401	Prbe.g_01260	Prbc.g_01896
OG0001402	Prbe.g_00509	Prbc.g_01701
OG0001403	Prbe.g_00131	Prbc.g_01100
OG0001404	Prbe.g_00173	Prbc.g_00505
OG0001407	Prbe.g_01621	Prbc.g_01947
OG0001409	Prbe.g_01541	Prbc.g_01437
OG0001410	Prbe.g_00399	Prbc.g_00587
OG0001414	Prbe.g_01781	Prbc.g_00342
OG0001415	Prbe.g_01783	Prbc.g_00340
OG0001418	Prbe.g_00459	Prbc.g_01766
OG0001419	Prbe.g_01620	Prbc.g_01825
OG0001421	Prbe.g_00221	Prbc.g_00796
OG0001422	Prbe.g_01624	Prbc.g_02129
OG0001424	Prbe.g_00074	Prbc.g_01380
OG0001425	Prbe.g_01165	Prbc.g_01004
OG0001429	Prbe.g_01322	Prbc.g_02006
OG0001430	Prbe.g_01613	Prbc.g_01945
OG0001431	Prbe.g_00013, Prbe.g_01595	Prbc.g_00143
OG0001433	Prbe.g_00998	Prbc.g_00602
OG0001434	Prbe.g_00437	Prbc.g_01998
OG0001435	Prbe.g_00413	Prbc.g_01973
OG0001437	Prbe.g_01782	Prbc.g_00341
OG0001440	Prbe.g_01021, Prbe.g_01027	Prbc.g_01315
OG0001443	Prbe.g_01610	Prbc.g_00905
OG0001446	Prbe.g_00066	Prbc.g_00494
OG0001450	Prbe.g_00462	Prbc.g_01769
OG0001451	Prbe.g_01289	Prbc.g_01924
OG0001455	Prbe.g_01605	Prbc.g_01117
OG0001460	Prbe.g_00999	Prbc.g_00601
OG0001461	Prbe.g_00157	Prbc.g_00014
OG0001463	Prbe.g_01841	Prbc.g_01179
OG0001464	Prbe.g_01886	Prbc.g_01813
OG0001467	Prbe.g_00378	Prbc.g_00514
OG0001468	Prbe.g_00094	Prbc.g_01954
OG0001472	Prbe.g_00486	Prbc.g_01940, Prbc.g_00069
OG0001476	Prbe.g_01542	Prbc.g_01438
OG0001477	Prbe.g_00744	Prbc.g_00010
OG0001481	Prbe.g_00913	Prbc.g_02120
OG0001483	Prbe.g_01118	Prbc.g_00105, Prbc.g_00807, Prbc.g_02166
OG0001484	Prbe.g_00206	Prbc.g_01278
OG0001485	Prbe.g_00714	Prbc.g_00144
OG0001486	Prbe.g_01551	Prbc.g_01448
OG0001487	Prbe.g_00271	Prbc.g_00747
OG0001488	Prbe.g_01536	Prbc.g_01432
OG0001489	Prbe.g_00821	Prbc.g_00269
OG0001491	Prbe.g_01314	Prbc.g_01999
OG0001496	Prbe.g_00742	Prbc.g_00008
OG0001497	Prbe.g_00743	Prbc.g_00009
OG0001498	Prbe.g_01916	Prbc.g_01269
OG0001500	Prbe.g_01816	Prbc.g_01157
OG0001501	Prbe.g_00403	Prbc.g_01290
OG0001503	Prbe.g_00060	Prbc.g_02170
OG0001506	Prbe.g_00267	Prbc.g_00751
OG0001510	Prbe.g_00768	Prbc.g_00205
OG0001511	Prbe.g_01654	Prbc.g_00461
OG0001512	Prbe.g_01606	Prbc.g_00820
OG0001513	Prbe.g_01053	Prbc.g_01112
OG0001514	Prbe.g_00741	Prbc.g_00007
OG0001515	Prbe.g_00467	Prbc.g_01774
OG0001516	Prbe.g_01455	Prbc.g_01741
OG0001517	Prbe.g_01893	Prbc.g_01247
OG0001518	Prbe.g_01164	Prbc.g_01003
OG0001519	Prbe.g_01169	Prbc.g_01008
OG0001521	Prbe.g_01312	Prbc.g_02071, Prbc.g_01377
OG0001522	Prbe.g_01256	Prbc.g_01892
OG0001523	Prbe.g_00046	Prbc.g_00901
OG0001524	Prbe.g_00047	Prbc.g_00902
OG0001526	Prbe.g_00161	Prbc.g_02000
OG0001529	Prbe.g_00141	Prbc.g_01119
OG0001530	Prbe.g_01653	Prbc.g_00462
OG0001531	Prbe.g_01791	Prbc.g_00331
OG0001532	Prbe.g_01518	Prbc.g_01415
OG0001534	Prbe.g_01406	Prbc.g_02096
OG0001535	Prbe.g_01390	Prbc.g_02084
OG0001536	Prbe.g_01346	Prbc.g_02032
OG0001537	Prbe.g_00429	Prbc.g_01990
OG0001538	Prbe.g_01227	Prbc.g_01863
OG0001539	Prbe.g_00407	Prbc.g_01968
OG0001540	Prbe.g_01674	Prbc.g_00440
OG0001541	Prbe.g_01728	Prbc.g_00392
OG0001542	Prbe.g_01734	Prbc.g_00386
OG0001543	Prbe.g_00907	Prbc.g_01939
OG0001544	Prbe.g_01168	Prbc.g_01007
OG0001545	Prbe.g_01183	Prbc.g_01041
OG0001549	Prbe.g_01287	Prbc.g_01922
OG0001550	Prbe.g_00056	Prbc.g_01277
OG0001552	Prbe.g_00218	Prbc.g_00904
OG0001557	Prbe.g_00433	Prbc.g_01994
OG0001559	Prbe.g_01652	Prbc.g_00463
OG0001560	Prbe.g_01641	Prbc.g_00473
OG0001561	Prbe.g_01396	Prbc.g_02089
OG0001562	Prbe.g_01383	Prbc.g_02078
OG0001563	Prbe.g_00837	Prbc.g_00285
OG0001566	Prbe.g_00450	Prbc.g_01756
OG0001569	Prbe.g_00685	Prbc.g_00041
OG0001571	Prbe.g_00724	Prbc.g_01348, Prbc.g_02182
OG0001572	Prbe.g_00722	Prbc.g_00019, Prbc.g_00096
OG0001575	Prbe.g_00569	Prbc.g_01645
OG0001576	Prbe.g_00879	Prbc.g_00578
OG0001577	Prbe.g_01554	Prbc.g_01451
OG0001579	Prbe.g_01882	Prbc.g_01222
OG0001581	Prbe.g_00874	Prbc.g_02147
OG0001584	Prbe.g_01442	Prbc.g_01848
OG0001589	Prbe.g_00940	Prbc.g_00875
OG0001591	Prbe.g_00446	Prbc.g_01751
OG0001595	Prbe.g_00171	Prbc.g_00506
OG0001596	Prbe.g_00180	Prbc.g_00498
OG0001597	Prbe.g_00270	Prbc.g_00748
OG0001598	Prbe.g_01202	Prbc.g_02116
OG0001599	Prbe.g_00669	Prbc.g_01523
OG0001600	Prbe.g_00622	Prbc.g_01591
OG0001601	Prbe.g_00448	Prbc.g_01754
OG0001603	Prbe.g_01316	Prbc.g_02002
OG0001604	Prbe.g_00425	Prbc.g_01986
OG0001605	Prbe.g_00061	Prbc.g_02144
OG0001606	Prbe.g_00051	Prbc.g_00615
OG0001607	Prbe.g_00712	Prbc.g_00158
OG0001608	Prbe.g_01408	Prbc.g_02160
OG0001609	Prbe.g_00269	Prbc.g_00749
OG0001610	Prbe.g_00266	Prbc.g_00753
OG0001611	Prbe.g_01123	Prbc.g_00613
OG0001626	Prbe.g_00707	Prbc.g_01302
OG0001629	Prbe.g_00733	Prbc.g_00115
OG0001630	Prbe.g_00111	Prbc.g_01963
OG0001631	Prbe.g_00716	Prbc.g_01814
OG0001642	Prbe.g_01276	Prbc.g_00597
OG0001644	Prbe.g_01425	Prbc.g_01802
OG0001648	Prbe.g_01049	Prbc.g_00816
OG0001649	Prbe.g_00053	Prbc.g_01946
OG0001650	Prbe.g_01025	Prbc.g_00040
OG0001650	Prbe.g_00010	Prbc.g_01300
OG0001651	Prbe.g_01585	Prbc.g_02157
OG0001656	Prbe.g_01881	Prbc.g_01221
OG0001659	Prbe.g_00008	Prbc.g_01419
OG0001661	Prbe.g_00703	Prbc.g_02156
OG0001663	Prbe.g_01568	Prbc.g_01464
OG0001664	Prbe.g_00033	Prbc.g_00652
OG0001665	Prbe.g_01575	Prbc.g_00654
OG0001668	Prbe.g_01126, Prbe.g_01031	Prbc.g_01486, Prbc.g_00895
OG0001670	Prbe.g_00701	Prbc.g_00052
OG0001676	Prbe.g_01883	Prbc.g_01223
OG0001684	Prbe.g_00545	Prbc.g_01231
OG0001689	Prbe.g_00764	Prbc.g_00200
OG0001691	Prbe.g_01311	Prbc.g_02099
OG0001697	Prbe.g_01315	Prbc.g_02001
OG0001699	Prbe.g_00040	Prbc.g_01520
OG0001706	Prbe.g_00023	Prbc.g_00527, Prbc.g_01311
OG0001710	Prbe.g_00478	Prbc.g_01135
OG0001722	Prbe.g_00109	Prbc.g_01961
OG0001725	Prbe.g_00019	Prbc.g_00078
OG0001727	Prbe.g_00073, Prbe.g_01122	Prbc.g_00630
OG0001746	Prbe.g_00022	Prbc.g_00146
OG0001757	Prbe.g_00736, Prbe.g_00710	Prbc.g_00112
OG0001758	Prbe.g_01007	Prbc.g_00020, Prbc.g_00552
OG0001769	Prbe.g_01601	Prbc.g_01372
OG0001770	Prbe.g_01117	Prbc.g_00021, Prbc.g_01364
OG0001793	Prbe.g_00687, Prbe.g_00083	Prbc.g_01324
OG0001802	Prbe.g_00726, Prbe.g_01608	Prbc.g_00251
OG0001820	Prbe.g_00072	Prbc.g_00155
OG0001875	Prbe.g_01008	Prbc.g_00553
OG0001876	Prbe.g_01009	Prbc.g_00554
OG0001916	Prbe.g_00637	Prbc.g_01555
OG0001917	Prbe.g_01391	Prbc.g_02085
OG0001923	Prbe.g_00336	Prbc.g_00515
OG0001955	Prbe.g_00016	Prbc.g_00547
OG0001956	Prbe.g_01283	Prbc.g_01918
OG0001963	Prbe.g_00202	Prbc.g_00961
OG0001977	Prbe.g_01174	Prbc.g_01014
OG0001988	Prbe.g_00917	Prbc.g_00147
OG0002036	Prbe.g_00211	Prbc.g_01283
OG0002052	Prbe.g_01401	Prbc.g_01937
OG0002164	Prbe.g_00099	Prbc.g_02127
OG0002165	Prbe.g_00093	Prbc.g_00516
OG0002176	Prbe.g_00684, Prbe.g_00004	Prbc.g_00139
OG0002177	Prbe.g_00498	Prbc.g_01385
OG0002232	Prbe.g_00457	Prbc.g_01764
OG0002240	Prbe.g_01665	Prbc.g_00450
OG0002275	Prbe.g_01015	Prbc.g_01361
OG0002282	Prbe.g_00217	Prbc.g_01949
OG0002283	Prbe.g_01599	Prbc.g_00090
OG0002284	Prbe.g_00728	Prbc.g_00551
OG0002293	Prbe.g_00727	Prbc.g_02122
OG0002294	Prbe.g_00100	Prbc.g_00524, Prbc.g_02118
OG0002345	Prbe.g_00490	Prbc.g_00053, Prbc.g_01328
OG0002346	Prbe.g_01576	Prbc.g_00651
OG0002383	Prbe.g_00075	Prbc.g_00087
OG0002453	Prbe.g_01005	Prbc.g_01281
OG0002455	Prbe.g_00024	Prbc.g_00818
OG0002456	Prbe.g_00804	Prbc.g_00239
OG0002497	Prbe.g_00735	Prbc.g_00120
OG0002499	Prbe.g_00201	Prbc.g_00005
OG0002501	Prbe.g_00706	Prbc.g_02188
OG0002502	Prbe.g_00095	Prbc.g_00522
OG0002503	Prbe.g_00665	Prbc.g_01527
OG0002504	Prbe.g_01213	Prbc.g_01786
OG0002505	Prbe.g_00014	Prbc.g_01926
OG0002508	Prbe.g_00734	Prbc.g_00611
OG0002509	Prbe.g_00729	Prbc.g_01306
OG0002510	Prbe.g_00065	Prbc.g_01313
OG0002511	Prbe.g_01838	Prbc.g_01335
OG0002512	Prbe.g_00497	Prbc.g_01384
OG0002513	Prbe.g_01582	Prbc.g_01477
OG0002514	Prbe.g_00231	Prbc.g_00786
OG0002515	Prbe.g_00045	Prbc.g_00900
OG0002516	Prbe.g_01580	Prbc.g_00928
OG0002517	Prbe.g_00090	Prbc.g_00962
OG0002584	Prbe.g_01409	Prbc.g_00523
OG0002586	Prbe.g_00451	Prbc.g_00648
OG0002587	Prbe.g_01010	Prbc.g_00926
OG0002654	Prbe.g_01600	Prbc.g_02134
OG0002655	Prbe.g_01616	Prbc.g_02138
OG0002656	Prbe.g_00914	Prbc.g_00612
OG0002657	Prbe.g_00020	Prbc.g_01304
OG0002658	Prbe.g_01572	Prbc.g_01469
OG0002659	Prbe.g_00091	Prbc.g_00817
OG0002660	Prbe.g_01609	Prbc.g_00824
OG0002661	Prbe.g_01622	Prbc.g_00537
OG0002662	Prbe.g_00032	Prbc.g_00034
OG0002725	Prbe.g_01028	Prbc.g_00540, Prbc.g_02199
OG0002727	Prbe.g_01413	Prbc.g_00058
OG0002728	Prbe.g_00097	Prbc.g_01952
OG0002809	Prbe.g_01376	Prbc.g_02060
OG0002810	Prbe.g_00197	Prbc.g_02174
OG0002811	Prbe.g_00082	Prbc.g_00131
OG0002812	Prbe.g_00711	Prbc.g_01296
OG0002814	Prbe.g_00702	Prbc.g_00626
OG0002815	Prbe.g_01002	Prbc.g_00060, Prbc.g_00061
OG0002817	Prbe.g_01569	Prbc.g_01467
OG0002820	Prbe.g_01125	Prbc.g_00927
OG0002825	Prbe.g_00054	Prbc.g_00635, Prbc.g_01564
OG0002918	Prbe.g_00715	Prbc.g_00171
OG0002919	Prbe.g_00484	Prbc.g_01577
