Orthogroup	Prbe	Syak
OG0001119	Prbe.g_01365	Syak.g_00478
OG0001120	Prbe.g_01367	Syak.g_00474
OG0001123	Prbe.g_01393	Syak.g_00650
OG0001124	Prbe.g_01395	Syak.g_00652
OG0001125	Prbe.g_01397	Syak.g_00654
OG0001126	Prbe.g_01308	Syak.g_00757
OG0001127	Prbe.g_01307	Syak.g_00756
OG0001128	Prbe.g_01305	Syak.g_00753
OG0001129	Prbe.g_01304	Syak.g_00751
OG0001130	Prbe.g_01303	Syak.g_00750
OG0001131	Prbe.g_01919	Syak.g_00389
OG0001132	Prbe.g_00071	Syak.g_00120
OG0001133	Prbe.g_00374	Syak.g_00014
OG0001134	Prbe.g_00041	Syak.g_00273
OG0001135	Prbe.g_00044	Syak.g_00274
OG0001136	Prbe.g_01552	Syak.g_00901
OG0001137	Prbe.g_01540	Syak.g_00876
OG0001138	Prbe.g_01519	Syak.g_00839
OG0001139	Prbe.g_01517	Syak.g_00837
OG0001140	Prbe.g_01516	Syak.g_00836
OG0001141	Prbe.g_01515	Syak.g_00835
OG0001142	Prbe.g_01514	Syak.g_00834
OG0001143	Prbe.g_01507	Syak.g_00826
OG0001144	Prbe.g_01502	Syak.g_00815
OG0001145	Prbe.g_00901	Syak.g_00922
OG0001146	Prbe.g_00889	Syak.g_00943
OG0001147	Prbe.g_00869	Syak.g_01113
OG0001148	Prbe.g_00371	Syak.g_02563
OG0001149	Prbe.g_00370	Syak.g_02562
OG0001150	Prbe.g_00369	Syak.g_02561
OG0001151	Prbe.g_00358	Syak.g_02548
OG0001153	Prbe.g_00279	Syak.g_01084
OG0001154	Prbe.g_00278	Syak.g_01085
OG0001155	Prbe.g_00261	Syak.g_02480
OG0001156	Prbe.g_00258	Syak.g_02477
OG0001157	Prbe.g_00257	Syak.g_02476
OG0001158	Prbe.g_00256	Syak.g_02475
OG0001159	Prbe.g_00255	Syak.g_02474
OG0001160	Prbe.g_00229	Syak.g_02437
OG0001161	Prbe.g_01042	Syak.g_01906
OG0001162	Prbe.g_00017	Syak.g_00959
OG0001163	Prbe.g_00994	Syak.g_02429
OG0001164	Prbe.g_00990	Syak.g_02423
OG0001165	Prbe.g_00987	Syak.g_02418
OG0001166	Prbe.g_00966	Syak.g_02394
OG0001167	Prbe.g_00949	Syak.g_02366
OG0001168	Prbe.g_00947	Syak.g_02364
OG0001169	Prbe.g_00945	Syak.g_02362
OG0001170	Prbe.g_00943	Syak.g_02360
OG0001171	Prbe.g_00933	Syak.g_02349
OG0001172	Prbe.g_01113	Syak.g_01388
OG0001173	Prbe.g_01112	Syak.g_01387
OG0001174	Prbe.g_01104	Syak.g_01379
OG0001175	Prbe.g_01103	Syak.g_01378
OG0001176	Prbe.g_01095	Syak.g_01354
OG0001177	Prbe.g_01093	Syak.g_01356
OG0001178	Prbe.g_00980	Syak.g_02411
OG0001179	Prbe.g_00853	Syak.g_01324
OG0001181	Prbe.g_00826	Syak.g_01296
OG0001182	Prbe.g_00818	Syak.g_01287
OG0001183	Prbe.g_00813	Syak.g_01282
OG0001184	Prbe.g_00795	Syak.g_01571
OG0001185	Prbe.g_00779	Syak.g_01643
OG0001186	Prbe.g_00747	Syak.g_01709
OG0001187	Prbe.g_00750	Syak.g_01712
OG0001188	Prbe.g_00752	Syak.g_01714
OG0001189	Prbe.g_01146	Syak.g_01736
OG0001190	Prbe.g_01151	Syak.g_01942
OG0001191	Prbe.g_01161	Syak.g_01928
OG0001192	Prbe.g_01166	Syak.g_01921
OG0001193	Prbe.g_01178	Syak.g_01888
OG0001194	Prbe.g_01179	Syak.g_01882
OG0001195	Prbe.g_01180	Syak.g_01881
OG0001196	Prbe.g_01196	Syak.g_01811
OG0001197	Prbe.g_01198	Syak.g_01809
OG0001198	Prbe.g_01062	Syak.g_01798
OG0001199	Prbe.g_00179	Syak.g_02249
OG0001200	Prbe.g_00181	Syak.g_02247
OG0001201	Prbe.g_01650	Syak.g_02191
OG0001202	Prbe.g_01748	Syak.g_02061
OG0001203	Prbe.g_01790	Syak.g_02307
OG0001204	Prbe.g_01796	Syak.g_01404
OG0001205	Prbe.g_01943	Syak.g_01181
OG0001206	Prbe.g_00667	Syak.g_01148
OG0001207	Prbe.g_00656	Syak.g_02566
OG0001208	Prbe.g_00651	Syak.g_02576
OG0001209	Prbe.g_00600	Syak.g_02643
OG0001210	Prbe.g_00595	Syak.g_02654
OG0001211	Prbe.g_00585	Syak.g_02669
OG0001212	Prbe.g_00538	Syak.g_02728
OG0001213	Prbe.g_00503	Syak.g_00025
OG0001214	Prbe.g_01483	Syak.g_00037
OG0001215	Prbe.g_00465	Syak.g_00697
OG0001216	Prbe.g_01216	Syak.g_00805
OG0001217	Prbe.g_00055	Syak.g_00138
OG0001218	Prbe.g_01612	Syak.g_01093
OG0001219	Prbe.g_01321	Syak.g_00551
OG0001220	Prbe.g_01278	Syak.g_00580
OG0001221	Prbe.g_00428	Syak.g_00390
OG0001222	Prbe.g_01400	Syak.g_00517
OG0001223	Prbe.g_01368	Syak.g_00472
OG0001224	Prbe.g_01301	Syak.g_00739
OG0001226	Prbe.g_00495	Syak.g_02239
OG0001227	Prbe.g_01597	Syak.g_00963
OG0001228	Prbe.g_01499	Syak.g_00619
OG0001229	Prbe.g_01611	Syak.g_00711
OG0001230	Prbe.g_00318	Syak.g_01030
OG0001231	Prbe.g_01920	Syak.g_01777
OG0001232	Prbe.g_00962	Syak.g_02385
OG0001233	Prbe.g_00942	Syak.g_02359
OG0001234	Prbe.g_01101	Syak.g_01374
OG0001235	Prbe.g_01097	Syak.g_01362
OG0001236	Prbe.g_00798	Syak.g_01568
OG0001237	Prbe.g_00794	Syak.g_01573
OG0001238	Prbe.g_01162	Syak.g_01926
OG0001239	Prbe.g_00176	Syak.g_02252
OG0001240	Prbe.g_01633	Syak.g_02206
OG0001241	Prbe.g_01643	Syak.g_02197
OG0001242	Prbe.g_01663	Syak.g_02168
OG0001243	Prbe.g_01670	Syak.g_02160
OG0001244	Prbe.g_01685	Syak.g_02132
OG0001245	Prbe.g_01588	Syak.g_00248
OG0001247	Prbe.g_00458	Syak.g_00618
OG0001248	Prbe.g_00460	Syak.g_00147
OG0001249	Prbe.g_01889	Syak.g_01251
OG0001250	Prbe.g_01265	Syak.g_00602
OG0001251	Prbe.g_00106	Syak.g_01875
OG0001252	Prbe.g_01306	Syak.g_00754
OG0001253	Prbe.g_00492	Syak.g_00250
OG0001254	Prbe.g_00043	Syak.g_00272
OG0001255	Prbe.g_01567	Syak.g_00066
OG0001256	Prbe.g_00222	Syak.g_02430
OG0001258	Prbe.g_00989	Syak.g_02420
OG0001259	Prbe.g_00944	Syak.g_02361
OG0001260	Prbe.g_00927	Syak.g_02332
OG0001261	Prbe.g_00845	Syak.g_01315
OG0001262	Prbe.g_01144	Syak.g_01734
OG0001263	Prbe.g_01672	Syak.g_02157
OG0001265	Prbe.g_01662	Syak.g_02170
OG0001266	Prbe.g_01752	Syak.g_02057
OG0001267	Prbe.g_01834	Syak.g_01459
OG0001268	Prbe.g_01897	Syak.g_01240
OG0001269	Prbe.g_01277	Syak.g_02323
OG0001270	Prbe.g_01932	Syak.g_01194
OG0001271	Prbe.g_00661	Syak.g_01121
OG0001272	Prbe.g_00647	Syak.g_02580
OG0001273	Prbe.g_01489	Syak.g_00030
OG0001274	Prbe.g_01776	Syak.g_01988
OG0001275	Prbe.g_01378	Syak.g_00633
OG0001276	Prbe.g_01392	Syak.g_00649
OG0001277	Prbe.g_01184	Syak.g_01829
OG0001278	Prbe.g_01495	Syak.g_00671
OG0001279	Prbe.g_00721	Syak.g_00105
OG0001280	Prbe.g_00894	Syak.g_00933
OG0001281	Prbe.g_00888	Syak.g_00944
OG0001282	Prbe.g_00372	Syak.g_02564
OG0001283	Prbe.g_01193	Syak.g_01818
OG0001284	Prbe.g_00236	Syak.g_02446
OG0001285	Prbe.g_00959	Syak.g_02381
OG0001286	Prbe.g_00832	Syak.g_01301
OG0001287	Prbe.g_00772	Syak.g_01652
OG0001288	Prbe.g_00762	Syak.g_01686
OG0001289	Prbe.g_00191	Syak.g_02222
OG0001290	Prbe.g_01642	Syak.g_02198
OG0001291	Prbe.g_01680	Syak.g_02147
OG0001292	Prbe.g_01801	Syak.g_01410
OG0001293	Prbe.g_01814	Syak.g_01432
OG0001295	Prbe.g_00005	Syak.g_00740
OG0001296	Prbe.g_00624	Syak.g_02610
OG0001297	Prbe.g_00619	Syak.g_02614
OG0001298	Prbe.g_00558	Syak.g_02703
OG0001299	Prbe.g_01452	Syak.g_00349
OG0001300	Prbe.g_01199	Syak.g_00706
OG0001301	Prbe.g_01204	Syak.g_00721
OG0001302	Prbe.g_01317	Syak.g_00068
OG0001303	Prbe.g_01023	Syak.g_00548
OG0001304	Prbe.g_01405	Syak.g_00664
OG0001305	Prbe.g_01293	Syak.g_00728
OG0001306	Prbe.g_01564	Syak.g_00915
OG0001307	Prbe.g_00398	Syak.g_00344
OG0001308	Prbe.g_00301	Syak.g_01054
OG0001309	Prbe.g_00194	Syak.g_02620
OG0001311	Prbe.g_01394	Syak.g_00651
OG0001312	Prbe.g_01330	Syak.g_00537
OG0001314	Prbe.g_00688	Syak.g_00124
OG0001315	Prbe.g_01602	Syak.g_01284
OG0001316	Prbe.g_01684	Syak.g_02140
OG0001317	Prbe.g_01786	Syak.g_02302
OG0001318	Prbe.g_01810	Syak.g_01424
OG0001319	Prbe.g_01827	Syak.g_01448
OG0001321	Prbe.g_01949	Syak.g_01172
OG0001322	Prbe.g_01950	Syak.g_01171
OG0001323	Prbe.g_00614	Syak.g_02623
OG0001324	Prbe.g_01200	Syak.g_00707
OG0001325	Prbe.g_01435	Syak.g_00800
OG0001327	Prbe.g_00405	Syak.g_00362
OG0001328	Prbe.g_00912	Syak.g_00383
OG0001329	Prbe.g_01026	Syak.g_00280
OG0001330	Prbe.g_00205	Syak.g_00925
OG0001331	Prbe.g_00367	Syak.g_02559
OG0001332	Prbe.g_00265	Syak.g_02485
OG0001333	Prbe.g_00948	Syak.g_02365
OG0001334	Prbe.g_00810	Syak.g_01274
OG0001335	Prbe.g_00809	Syak.g_01273
OG0001337	Prbe.g_01884	Syak.g_01253, Syak.g_01262
OG0001338	Prbe.g_01887	Syak.g_01258
OG0001340	Prbe.g_01885	Syak.g_01261
OG0001343	Prbe.g_00103	Syak.g_01877
OG0001344	Prbe.g_01545	Syak.g_00893
OG0001345	Prbe.g_01529	Syak.g_00856
OG0001346	Prbe.g_00892	Syak.g_00937
OG0001348	Prbe.g_00003	Syak.g_00774
OG0001350	Prbe.g_01789	Syak.g_02306
OG0001351	Prbe.g_00675	Syak.g_01164
OG0001352	Prbe.g_00454	Syak.g_00764
OG0001353	Prbe.g_01255	Syak.g_00612
OG0001354	Prbe.g_01360	Syak.g_00485
OG0001355	Prbe.g_01414	Syak.g_00144
OG0001356	Prbe.g_00997	Syak.g_00773
OG0001357	Prbe.g_01628	Syak.g_00092
OG0001359	Prbe.g_00104	Syak.g_01878
OG0001364	Prbe.g_00807	Syak.g_01552
OG0001365	Prbe.g_01155	Syak.g_01937
OG0001368	Prbe.g_01629, Prbe.g_00084, Prbe.g_00686	Syak.g_01403
OG0001369	Prbe.g_01632	Syak.g_02207
OG0001371	Prbe.g_00453	Syak.g_02231
OG0001375	Prbe.g_00102	Syak.g_01876
OG0001379	Prbe.g_00899	Syak.g_00927
OG0001380	Prbe.g_01614	Syak.g_00237
OG0001382	Prbe.g_01617	Syak.g_01169
OG0001394	Prbe.g_00432	Syak.g_00399
OG0001398	Prbe.g_00028	Syak.g_00571
OG0001401	Prbe.g_01260	Syak.g_00608
OG0001402	Prbe.g_00509	Syak.g_00012
OG0001409	Prbe.g_01541	Syak.g_00878
OG0001410	Prbe.g_00399	Syak.g_00343
OG0001411	Prbe.g_00166	Syak.g_01581
OG0001422	Prbe.g_01624	Syak.g_00928
OG0001425	Prbe.g_01165	Syak.g_01922
OG0001429	Prbe.g_01322	Syak.g_00547
OG0001430	Prbe.g_01613	Syak.g_01949, Syak.g_00314
OG0001433	Prbe.g_00998	Syak.g_00771
OG0001434	Prbe.g_00437	Syak.g_00404
OG0001435	Prbe.g_00413	Syak.g_00369
OG0001443	Prbe.g_01610	Syak.g_01909
OG0001448	Prbe.g_00677	Syak.g_00121
OG0001460	Prbe.g_00999	Syak.g_00770
OG0001461	Prbe.g_00157	Syak.g_00276
OG0001464	Prbe.g_01886	Syak.g_01260
OG0001465	Prbe.g_01211	Syak.g_00775
OG0001467	Prbe.g_00378	Syak.g_01022
OG0001476	Prbe.g_01542	Syak.g_00882
OG0001477	Prbe.g_00744	Syak.g_00718
OG0001486	Prbe.g_01551	Syak.g_00900
OG0001488	Prbe.g_01536	Syak.g_00872
OG0001489	Prbe.g_00821	Syak.g_01291, Syak.g_00278
OG0001496	Prbe.g_00742	Syak.g_00715
OG0001497	Prbe.g_00743	Syak.g_00717
OG0001498	Prbe.g_01916	Syak.g_01214
OG0001510	Prbe.g_00768	Syak.g_01662
OG0001511	Prbe.g_01654	Syak.g_02183
OG0001512	Prbe.g_01606	Syak.g_02308
OG0001514	Prbe.g_00741	Syak.g_00714
OG0001515	Prbe.g_00467	Syak.g_00701
OG0001516	Prbe.g_01455	Syak.g_00346
OG0001517	Prbe.g_01893	Syak.g_01245
OG0001518	Prbe.g_01164	Syak.g_01924
OG0001519	Prbe.g_01169	Syak.g_01907
OG0001525	Prbe.g_01020	Syak.g_00091
OG0001527	Prbe.g_00572	Syak.g_02682
OG0001529	Prbe.g_00141	Syak.g_01743
OG0001530	Prbe.g_01653	Syak.g_02185
OG0001531	Prbe.g_01791	Syak.g_02309
OG0001532	Prbe.g_01518	Syak.g_00838
OG0001534	Prbe.g_01406	Syak.g_00665
OG0001535	Prbe.g_01390	Syak.g_00646
OG0001536	Prbe.g_01346	Syak.g_00508
OG0001537	Prbe.g_00429	Syak.g_00392
OG0001538	Prbe.g_01227	Syak.g_00439
OG0001539	Prbe.g_00407	Syak.g_00364
OG0001540	Prbe.g_01674	Syak.g_02155
OG0001541	Prbe.g_01728	Syak.g_02089
OG0001542	Prbe.g_01734	Syak.g_02080
OG0001543	Prbe.g_00907	Syak.g_02007
OG0001544	Prbe.g_01168	Syak.g_01908
OG0001545	Prbe.g_01183	Syak.g_01830
OG0001549	Prbe.g_01287	Syak.g_00577
OG0001557	Prbe.g_00433	Syak.g_00400
OG0001559	Prbe.g_01652	Syak.g_02186
OG0001560	Prbe.g_01641	Syak.g_02199
OG0001561	Prbe.g_01396	Syak.g_00653
OG0001562	Prbe.g_01383	Syak.g_00639
OG0001563	Prbe.g_00837	Syak.g_01306
OG0001564	Prbe.g_00160	Syak.g_01860
OG0001565	Prbe.g_00695	Syak.g_00083
OG0001572	Prbe.g_00722	Syak.g_00097
OG0001574	Prbe.g_00574	Syak.g_02680
OG0001576	Prbe.g_00879	Syak.g_00955
OG0001577	Prbe.g_01554	Syak.g_00903
OG0001579	Prbe.g_01882	Syak.g_01267
OG0001580	Prbe.g_00148	Syak.g_01953
OG0001588	Prbe.g_01923	Syak.g_01554
OG0001589	Prbe.g_00940	Syak.g_02356
OG0001591	Prbe.g_00446	Syak.g_00357
OG0001592	Prbe.g_00147	Syak.g_01952
OG0001614	Prbe.g_00780	Syak.g_01641
OG0001616	Prbe.g_01526	Syak.g_00851
OG0001617	Prbe.g_01201	Syak.g_00710
OG0001619	Prbe.g_01339	Syak.g_00520
OG0001620	Prbe.g_01901	Syak.g_01233
OG0001621	Prbe.g_01806	Syak.g_01420
OG0001622	Prbe.g_01192	Syak.g_01820
OG0001636	Prbe.g_00135	Syak.g_01751
OG0001638	Prbe.g_00974	Syak.g_02404
OG0001639	Prbe.g_00262	Syak.g_02481
OG0001640	Prbe.g_01309	Syak.g_00759
OG0001641	Prbe.g_01371	Syak.g_00467
OG0001642	Prbe.g_01276	Syak.g_00581
OG0001643	Prbe.g_01480	Syak.g_00040
OG0001644	Prbe.g_01425	Syak.g_00783
OG0001654	Prbe.g_00264	Syak.g_02483
OG0001656	Prbe.g_01881	Syak.g_01268
OG0001657	Prbe.g_01703	Syak.g_02117
OG0001658	Prbe.g_00143	Syak.g_01943
OG0001659	Prbe.g_00008	Syak.g_00842
OG0001676	Prbe.g_01883	Syak.g_01264
OG0001678	Prbe.g_00918	Syak.g_01389
OG0001679	Prbe.g_01888	Syak.g_00549
OG0001693	Prbe.g_01041	Syak.g_00735, Syak.g_00733
OG0001717	Prbe.g_00737	Syak.g_02104
OG0001733	Prbe.g_01001	Syak.g_00359
OG0001747	Prbe.g_01924	Syak.g_02134, Syak.g_02135
OG0001758	Prbe.g_01007	Syak.g_00292
OG0001769	Prbe.g_01601	Syak.g_00972
OG0001770	Prbe.g_01117	Syak.g_00323
OG0001771	Prbe.g_01129	Syak.g_00145
OG0001807	Prbe.g_00159	Syak.g_01548
OG0001875	Prbe.g_01008	Syak.g_00293
OG0001876	Prbe.g_01009	Syak.g_00294
OG0001917	Prbe.g_01391	Syak.g_00648
OG0001965	Prbe.g_01051	Syak.g_00384
OG0002003	Prbe.g_00063	Syak.g_00700
OG0002106	Prbe.g_01626	Syak.g_00071
OG0002109	Prbe.g_00058	Syak.g_01102
OG0002122	Prbe.g_00064	Syak.g_00699
OG0002348	Prbe.g_00002	Syak.g_00243
OG0002433	Prbe.g_00027	Syak.g_00130
OG0002487	Prbe.g_00910	Syak.g_00128
OG0002518	Prbe.g_00479	Syak.g_00195
OG0002926	Prbe.g_00059	Syak.g_01101
