Orthogroup	Praz	Prbn
OG0001119	Praz.g_01335	Prbn.g_01403
OG0001120	Praz.g_01333	Prbn.g_01401
OG0001122	Praz.g_01305	Prbn.g_01381
OG0001123	Praz.g_01301	Prbn.g_01375
OG0001124	Praz.g_01299	Prbn.g_01373
OG0001125	Praz.g_01298	Prbn.g_01371
OG0001126	Praz.g_01287	Prbn.g_01460
OG0001127	Praz.g_01286	Prbn.g_01461
OG0001128	Praz.g_01284	Prbn.g_01463
OG0001129	Praz.g_01283	Prbn.g_01464
OG0001130	Praz.g_01282	Prbn.g_01465
OG0001131	Praz.g_00096	Prbn.g_00692
OG0001132	Praz.g_00105	Prbn.g_01039
OG0001133	Praz.g_00040	Prbn.g_01239
OG0001134	Praz.g_00025	Prbn.g_01650
OG0001135	Praz.g_00022	Prbn.g_01653
OG0001136	Praz.g_00758	Prbn.g_01186
OG0001137	Praz.g_00746	Prbn.g_01198
OG0001138	Praz.g_00728	Prbn.g_00392
OG0001139	Praz.g_00727	Prbn.g_00394
OG0001140	Praz.g_00726	Prbn.g_00395
OG0001141	Praz.g_00725	Prbn.g_00396
OG0001142	Praz.g_00724	Prbn.g_00397
OG0001143	Praz.g_00717	Prbn.g_00404
OG0001144	Praz.g_00712	Prbn.g_00409
OG0001145	Praz.g_01188	Prbn.g_01092
OG0001146	Praz.g_01176	Prbn.g_01080
OG0001147	Praz.g_01153	Prbn.g_01060
OG0001148	Praz.g_01137	Prbn.g_01242
OG0001149	Praz.g_01136	Prbn.g_00153
OG0001150	Praz.g_01135	Prbn.g_00154
OG0001151	Praz.g_01124	Prbn.g_00165
OG0001152	Praz.g_01123	Prbn.g_00166
OG0001153	Praz.g_01009	Prbn.g_00244
OG0001154	Praz.g_01008	Prbn.g_00245
OG0001155	Praz.g_00996	Prbn.g_00262
OG0001156	Praz.g_00993	Prbn.g_00265
OG0001157	Praz.g_00992	Prbn.g_00266
OG0001158	Praz.g_00991	Prbn.g_00267
OG0001159	Praz.g_00990	Prbn.g_00268
OG0001160	Praz.g_00966	Prbn.g_00900
OG0001161	Praz.g_00953	Prbn.g_01688
OG0001162	Praz.g_00942	Prbn.g_00134
OG0001163	Praz.g_00885	Prbn.g_01736
OG0001164	Praz.g_00881	Prbn.g_01740
OG0001165	Praz.g_00878	Prbn.g_01743
OG0001166	Praz.g_00858	Prbn.g_01764
OG0001167	Praz.g_00841	Prbn.g_01782
OG0001168	Praz.g_00839	Prbn.g_01784
OG0001169	Praz.g_00837	Prbn.g_01786
OG0001170	Praz.g_00835	Prbn.g_01788
OG0001171	Praz.g_00826	Prbn.g_01798
OG0001172	Praz.g_00332	Prbn.g_01814
OG0001173	Praz.g_00331	Prbn.g_01815
OG0001174	Praz.g_00323	Prbn.g_01823
OG0001175	Praz.g_00322	Prbn.g_01824
OG0001176	Praz.g_00315	Prbn.g_01832
OG0001177	Praz.g_00312	Prbn.g_01834
OG0001178	Praz.g_00307	Prbn.g_01750
OG0001179	Praz.g_00279	Prbn.g_01864
OG0001180	Praz.g_00257	Prbn.g_01887
OG0001181	Praz.g_00253	Prbn.g_01891
OG0001182	Praz.g_00246	Prbn.g_01899
OG0001183	Praz.g_00241	Prbn.g_01904
OG0001184	Praz.g_00225	Prbn.g_01017
OG0001185	Praz.g_00211	Prbn.g_01001
OG0001186	Praz.g_00187	Prbn.g_00977
OG0001187	Praz.g_00183	Prbn.g_00974
OG0001188	Praz.g_00180	Prbn.g_00972
OG0001189	Praz.g_00163	Prbn.g_00956
OG0001190	Praz.g_00159	Prbn.g_00951
OG0001191	Praz.g_00149	Prbn.g_00941
OG0001192	Praz.g_00144	Prbn.g_00936
OG0001193	Praz.g_00134	Prbn.g_00924
OG0001194	Praz.g_00133	Prbn.g_00923
OG0001195	Praz.g_00132	Prbn.g_00922
OG0001196	Praz.g_00119	Prbn.g_00906
OG0001198	Praz.g_00362	Prbn.g_00297
OG0001199	Praz.g_00434	Prbn.g_00703
OG0001201	Praz.g_00468	Prbn.g_01311
OG0001202	Praz.g_00559	Prbn.g_00354
OG0001203	Praz.g_00598	Prbn.g_00312
OG0001204	Praz.g_00603	Prbn.g_00306
OG0001205	Praz.g_01883	Prbn.g_00668
OG0001206	Praz.g_01866	Prbn.g_00648
OG0001207	Praz.g_01851	Prbn.g_00637
OG0001208	Praz.g_01846	Prbn.g_00632
OG0001209	Praz.g_01793	Prbn.g_00581
OG0001210	Praz.g_01788	Prbn.g_00576
OG0001211	Praz.g_01778	Prbn.g_00566
OG0001212	Praz.g_01734	Prbn.g_00519
OG0001213	Praz.g_01701	Prbn.g_00484
OG0001214	Praz.g_01693	Prbn.g_00428
OG0001215	Praz.g_01640	Prbn.g_01573
OG0001216	Praz.g_01605	Prbn.g_01552
OG0001217	Praz.g_01567	Prbn.g_01023
OG0001218	Praz.g_01560	Prbn.g_01126
OG0001219	Praz.g_01523	Prbn.g_01447
OG0001220	Praz.g_01460	Prbn.g_01490
OG0001221	Praz.g_01397	Prbn.g_01610
OG0001222	Praz.g_01358	Prbn.g_01368
OG0001223	Praz.g_01332	Prbn.g_01400
OG0001224	Praz.g_01280	Prbn.g_01467
OG0001225	Praz.g_00064	Prbn.g_01469
OG0001226	Praz.g_00090	Prbn.g_00476
OG0001227	Praz.g_00108	Prbn.g_01141
OG0001228	Praz.g_00709	Prbn.g_00412
OG0001229	Praz.g_01141	Prbn.g_01127
OG0001230	Praz.g_01049	Prbn.g_00205
OG0001231	Praz.g_00944	Prbn.g_00691
OG0001233	Praz.g_00834	Prbn.g_01789
OG0001234	Praz.g_00320	Prbn.g_01826
OG0001235	Praz.g_00310	Prbn.g_01830
OG0001236	Praz.g_00228	Prbn.g_01919
OG0001237	Praz.g_00224	Prbn.g_01016
OG0001238	Praz.g_00148	Prbn.g_00940
OG0001239	Praz.g_00431	Prbn.g_00706
OG0001240	Praz.g_00453	Prbn.g_01328
OG0001241	Praz.g_00461	Prbn.g_01318
OG0001242	Praz.g_00479	Prbn.g_01298
OG0001243	Praz.g_00485	Prbn.g_01291
OG0001244	Praz.g_00501	Prbn.g_01276
OG0001245	Praz.g_00794	Prbn.g_01150
OG0001247	Praz.g_01647	Prbn.g_01580
OG0001248	Praz.g_01645	Prbn.g_01578
OG0001249	Praz.g_01534	Prbn.g_00102
OG0001250	Praz.g_01471	Prbn.g_01503
OG0001251	Praz.g_01423	Prbn.g_01929
OG0001252	Praz.g_01285	Prbn.g_01462
OG0001253	Praz.g_00109	Prbn.g_00473
OG0001254	Praz.g_00023	Prbn.g_01652
OG0001255	Praz.g_00008	Prbn.g_01171
OG0001256	Praz.g_00951	Prbn.g_00893
OG0001258	Praz.g_00880	Prbn.g_01741
OG0001259	Praz.g_00836	Prbn.g_01787
OG0001260	Praz.g_00820	Prbn.g_01804
OG0001261	Praz.g_00271	Prbn.g_01872
OG0001263	Praz.g_00488	Prbn.g_01289
OG0001265	Praz.g_00478	Prbn.g_01299
OG0001266	Praz.g_00563	Prbn.g_00350
OG0001267	Praz.g_00638	Prbn.g_00047
OG0001268	Praz.g_00341	Prbn.g_00110
OG0001269	Praz.g_00815	Prbn.g_01491
OG0001270	Praz.g_01894	Prbn.g_00679
OG0001271	Praz.g_01856	Prbn.g_00642
OG0001272	Praz.g_01842	Prbn.g_00628
OG0001273	Praz.g_01699	Prbn.g_00422
OG0001274	Praz.g_01627	Prbn.g_00326
OG0001275	Praz.g_01322	Prbn.g_01390
OG0001276	Praz.g_01302	Prbn.g_01376
OG0001277	Praz.g_00098	Prbn.g_00918
OG0001278	Praz.g_00704	Prbn.g_00416
OG0001279	Praz.g_01236	Prbn.g_00810
OG0001280	Praz.g_01181	Prbn.g_01085
OG0001281	Praz.g_01175	Prbn.g_01079
OG0001282	Praz.g_01138	Prbn.g_01241
OG0001283	Praz.g_01119	Prbn.g_00909
OG0001284	Praz.g_00971	Prbn.g_00287
OG0001285	Praz.g_00851	Prbn.g_01772
OG0001286	Praz.g_00259	Prbn.g_01885
OG0001287	Praz.g_00203	Prbn.g_00994
OG0001288	Praz.g_00194	Prbn.g_00984
OG0001289	Praz.g_00447	Prbn.g_01334
OG0001290	Praz.g_00460	Prbn.g_01319
OG0001291	Praz.g_00495	Prbn.g_01281
OG0001292	Praz.g_00608	Prbn.g_00014
OG0001293	Praz.g_00620	Prbn.g_00027
OG0001295	Praz.g_01861	Prbn.g_00146
OG0001296	Praz.g_01819	Prbn.g_00605
OG0001297	Praz.g_01814	Prbn.g_00600
OG0001298	Praz.g_01752	Prbn.g_00539
OG0001299	Praz.g_01664	Prbn.g_00842
OG0001300	Praz.g_01637	Prbn.g_01569
OG0001301	Praz.g_01634	Prbn.g_01564
OG0001302	Praz.g_01525	Prbn.g_01451
OG0001303	Praz.g_01318	Prbn.g_01707
OG0001304	Praz.g_01291	Prbn.g_01363
OG0001305	Praz.g_00070	Prbn.g_01475
OG0001306	Praz.g_00006	Prbn.g_01174
OG0001307	Praz.g_01156	Prbn.g_01215
OG0001308	Praz.g_01031	Prbn.g_00222
OG0001309	Praz.g_00947	Prbn.g_00865
OG0001310	Praz.g_00865	Prbn.g_01758
OG0001311	Praz.g_01300	Prbn.g_01374
OG0001312	Praz.g_01369	Prbn.g_01438
OG0001314	Praz.g_01575	Prbn.g_00777
OG0001315	Praz.g_00422	Prbn.g_01136
OG0001316	Praz.g_00500	Prbn.g_01277
OG0001317	Praz.g_00594	Prbn.g_00316
OG0001318	Praz.g_00616	Prbn.g_00023
OG0001319	Praz.g_00631	Prbn.g_00040
OG0001320	Praz.g_00792	Prbn.g_01673, Prbn.g_01706
OG0001321	Praz.g_01877	Prbn.g_00662
OG0001322	Praz.g_01876	Prbn.g_00661
OG0001323	Praz.g_01809	Prbn.g_00595
OG0001324	Praz.g_01636	Prbn.g_01568
OG0001325	Praz.g_01602	Prbn.g_00859
OG0001327	Praz.g_00082	Prbn.g_01633
OG0001328	Praz.g_00107	Prbn.g_01103
OG0001329	Praz.g_00032	Prbn.g_01704
OG0001330	Praz.g_01206	Prbn.g_00876
OG0001331	Praz.g_01133	Prbn.g_00156
OG0001332	Praz.g_00998	Prbn.g_00258
OG0001333	Praz.g_00840	Prbn.g_01783
OG0001334	Praz.g_00238	Prbn.g_01907
OG0001335	Praz.g_00237	Prbn.g_01908
OG0001339	Praz.g_00463	Prbn.g_01316
OG0001340	Praz.g_00685	Prbn.g_00098
OG0001341	Praz.g_01569	Prbn.g_01134
OG0001342	Praz.g_01530	Prbn.g_01727
OG0001343	Praz.g_01426	Prbn.g_01932
OG0001344	Praz.g_00750	Prbn.g_01193
OG0001345	Praz.g_00735	Prbn.g_01209
OG0001346	Praz.g_01179	Prbn.g_01083
OG0001349	Praz.g_01060	Prbn.g_00174
OG0001351	Praz.g_01874	Prbn.g_00656
OG0001352	Praz.g_01650	Prbn.g_01584
OG0001353	Praz.g_01480	Prbn.g_01513
OG0001354	Praz.g_01340	Prbn.g_01408
OG0001355	Praz.g_00914	Prbn.g_01354
OG0001356	Praz.g_01548	Prbn.g_01733
OG0001359	Praz.g_01425	Prbn.g_01931
OG0001362	Praz.g_01027	Prbn.g_00226
OG0001363	Praz.g_01025	Prbn.g_00228
OG0001364	Praz.g_00235	Prbn.g_01910
OG0001365	Praz.g_00155	Prbn.g_00947
OG0001369	Praz.g_00452	Prbn.g_01329
OG0001371	Praz.g_01651	Prbn.g_01585
OG0001372	Praz.g_01561	Prbn.g_00475
OG0001375	Praz.g_01427	Prbn.g_01933
OG0001379	Praz.g_01186	Prbn.g_01090
OG0001380	Praz.g_01151	Prbn.g_01124
OG0001381	Praz.g_01145	Prbn.g_01164
OG0001382	Praz.g_00930	Prbn.g_01121
OG0001397	Praz.g_01026	Prbn.g_00227
OG0001398	Praz.g_00917	Prbn.g_01637
OG0001402	Praz.g_01553	Prbn.g_00490
OG0001403	Praz.g_00395	Prbn.g_00751
OG0001404	Praz.g_00428	Prbn.g_00709
OG0001407	Praz.g_00088	Prbn.g_01117
OG0001409	Praz.g_00747	Prbn.g_01197
OG0001410	Praz.g_01155	Prbn.g_01214
OG0001414	Praz.g_00589	Prbn.g_00321
OG0001415	Praz.g_00591	Prbn.g_00319
OG0001418	Praz.g_01646	Prbn.g_01579
OG0001419	Praz.g_00089	Prbn.g_01118
OG0001421	Praz.g_00950	Prbn.g_00892
OG0001422	Praz.g_00925, Praz.g_00924	Prbn.g_01114
OG0001424	Praz.g_01422	Prbn.g_01042
OG0001425	Praz.g_00145	Prbn.g_00937
OG0001428	Praz.g_00532	Prbn.g_00382
OG0001429	Praz.g_01522	Prbn.g_01446
OG0001430	Praz.g_01211	Prbn.g_01125
OG0001431	Praz.g_01208	Prbn.g_00138, Prbn.g_01143
OG0001433	Praz.g_01549	Prbn.g_01732
OG0001434	Praz.g_01389	Prbn.g_01601
OG0001437	Praz.g_00590	Prbn.g_00320
OG0001440	Praz.g_01908	Prbn.g_01709, Prbn.g_01703
OG0001446	Praz.g_00439	Prbn.g_01034
OG0001448	Praz.g_00808	Prbn.g_00658
OG0001450	Praz.g_01643	Prbn.g_01576
OG0001451	Praz.g_01451	Prbn.g_01479
OG0001460	Praz.g_01550	Prbn.g_01731
OG0001463	Praz.g_00644	Prbn.g_00054
OG0001464	Praz.g_00686	Prbn.g_00099
OG0001465	Praz.g_01628	Prbn.g_01557
OG0001467	Praz.g_01533	Prbn.g_01235
OG0001468	Praz.g_00080	Prbn.g_01941
OG0001472	Praz.g_00948	Prbn.g_00467
OG0001481	Praz.g_00801	Prbn.g_01104
OG0001483	Praz.g_00893	Prbn.g_01661
OG0001485	Praz.g_00913	Prbn.g_00803
OG0001486	Praz.g_00757	Prbn.g_01187
OG0001491	Praz.g_01527	Prbn.g_01454
OG0001500	Praz.g_00622	Prbn.g_00029
OG0001501	Praz.g_01625	Prbn.g_01635
OG0001503	Praz.g_00018	Prbn.g_01028
OG0001505	Praz.g_01106	Prbn.g_01056
OG0001506	Praz.g_01000	Prbn.g_00256
OG0001521	Praz.g_01568	Prbn.g_01456
OG0001522	Praz.g_01479	Prbn.g_01512
OG0001523	Praz.g_00021	Prbn.g_01655
OG0001524	Praz.g_00020	Prbn.g_01656
OG0001525	Praz.g_00939	Prbn.g_01710
OG0001526	Praz.g_00337	Prbn.g_00721
OG0001549	Praz.g_01453	Prbn.g_01481
OG0001550	Praz.g_00035	Prbn.g_01024
OG0001552	Praz.g_01938	Prbn.g_00889
OG0001564	Praz.g_01077	Prbn.g_00722
OG0001565	Praz.g_01909	Prbn.g_00784
OG0001566	Praz.g_01654	Prbn.g_01588
OG0001569	Praz.g_00115	Prbn.g_00774
OG0001571	Praz.g_00042	Prbn.g_00813
OG0001581	Praz.g_00504	Prbn.g_01065
OG0001583	Praz.g_01528	Prbn.g_01455
OG0001584	Praz.g_01377	Prbn.g_00852
OG0001587	Praz.g_00339	Prbn.g_01806
OG0001595	Praz.g_00427	Prbn.g_00711
OG0001596	Praz.g_00435	Prbn.g_00702
OG0001597	Praz.g_00813	Prbn.g_00253
OG0001599	Praz.g_01868	Prbn.g_00650
OG0001600	Praz.g_01817	Prbn.g_00603
OG0001601	Praz.g_01656	Prbn.g_01590
OG0001603	Praz.g_01526	Prbn.g_01452
OG0001604	Praz.g_01400	Prbn.g_01613
OG0001605	Praz.g_01309	Prbn.g_01029
OG0001606	Praz.g_00095	Prbn.g_01019
OG0001607	Praz.g_00019	Prbn.g_00801
OG0001608	Praz.g_01148	Prbn.g_01360
OG0001609	Praz.g_01002	Prbn.g_00254
OG0001610	Praz.g_00999	Prbn.g_00257
OG0001611	Praz.g_00936	Prbn.g_01666
OG0001626	Praz.g_01570	Prbn.g_00796
OG0001628	Praz.g_01558	Prbn.g_00477
OG0001629	Praz.g_01557	Prbn.g_00822
OG0001630	Praz.g_01419	Prbn.g_01924
OG0001631	Praz.g_00085	Prbn.g_00805
OG0001648	Praz.g_00802	Prbn.g_01681
OG0001649	Praz.g_00086	Prbn.g_01021
OG0001651	Praz.g_00938	Prbn.g_01153
OG0001661	Praz.g_01913	Prbn.g_00792
OG0001662	Praz.g_00055	Prbn.g_01639
OG0001663	Praz.g_00009	Prbn.g_01170
OG0001664	Praz.g_01248	Prbn.g_01643
OG0001665	Praz.g_01245	Prbn.g_01163
OG0001670	Praz.g_00906	Prbn.g_00790
OG0001685	Praz.g_01449	Prbn.g_00472
OG0001686	Praz.g_01310	Prbn.g_01149
OG0001687	Praz.g_00079	Prbn.g_00652
OG0001689	Praz.g_00196	Prbn.g_00986
OG0001697	Praz.g_01441	Prbn.g_01453
OG0001699	Praz.g_00892	Prbn.g_01649
OG0001701	Praz.g_00336	Prbn.g_00720
OG0001705	Praz.g_00771	Prbn.g_01808
OG0001707	Praz.g_00102	Prbn.g_01142
OG0001709	Praz.g_01061	Prbn.g_00188
OG0001710	Praz.g_00317	Prbn.g_00459
OG0001725	Praz.g_00785	Prbn.g_00132
OG0001780	Praz.g_01082	Prbn.g_00179
OG0001834	Praz.g_01085	Prbn.g_00176
OG0001922	Praz.g_01165	Prbn.g_00194
OG0001988	Praz.g_01163	Prbn.g_01108
OG0002030	Praz.g_01162	Prbn.g_01658
OG0002034	Praz.g_00696	Prbn.g_00481
OG0002098	Praz.g_01090	Prbn.g_01223
OG0002321	Praz.g_01084	Prbn.g_00180
OG0002588	Praz.g_01063	Prbn.g_00191
