Orthogroup	Praz	Prbc
OG0001105	Praz.g_01383	Prbc.g_01842
OG0001106	Praz.g_01359	Prbc.g_02024
OG0001107	Praz.g_01352	Prbc.g_02034
OG0001108	Praz.g_01348	Prbc.g_02038
OG0001109	Praz.g_01347	Prbc.g_02039
OG0001110	Praz.g_01345	Prbc.g_02041
OG0001111	Praz.g_01344	Prbc.g_02042
OG0001112	Praz.g_01343	Prbc.g_02043
OG0001113	Praz.g_01342	Prbc.g_02044
OG0001114	Praz.g_01341	Prbc.g_02045
OG0001115	Praz.g_01339	Prbc.g_02047
OG0001116	Praz.g_01338	Prbc.g_02048
OG0001117	Praz.g_01337	Prbc.g_02049
OG0001118	Praz.g_01336	Prbc.g_02050
OG0001119	Praz.g_01335	Prbc.g_02051
OG0001120	Praz.g_01333	Prbc.g_02052
OG0001121	Praz.g_00027, Praz.g_01330	Prbc.g_00645
OG0001122	Praz.g_01305	Prbc.g_02081
OG0001123	Praz.g_01301	Prbc.g_02086
OG0001124	Praz.g_01299	Prbc.g_02088
OG0001125	Praz.g_01298	Prbc.g_02090
OG0001126	Praz.g_01287	Prbc.g_02101
OG0001127	Praz.g_01286	Prbc.g_02102
OG0001128	Praz.g_01284	Prbc.g_02105
OG0001129	Praz.g_01283	Prbc.g_02106
OG0001130	Praz.g_01282	Prbc.g_02107
OG0001131	Praz.g_00096	Prbc.g_01941
OG0001132	Praz.g_00105	Prbc.g_02152
OG0001133	Praz.g_00040	Prbc.g_02128
OG0001134	Praz.g_00025	Prbc.g_00896
OG0001135	Praz.g_00022	Prbc.g_00899
OG0001136	Praz.g_00758	Prbc.g_01449
OG0001137	Praz.g_00746	Prbc.g_01436
OG0001138	Praz.g_00728	Prbc.g_01416
OG0001139	Praz.g_00727	Prbc.g_01414
OG0001140	Praz.g_00726	Prbc.g_01413
OG0001141	Praz.g_00725	Prbc.g_01412
OG0001142	Praz.g_00724	Prbc.g_01411
OG0001143	Praz.g_00717	Prbc.g_01404
OG0001144	Praz.g_00712	Prbc.g_01399
OG0001145	Praz.g_01188	Prbc.g_00558
OG0001146	Praz.g_01176	Prbc.g_00570
OG0001147	Praz.g_01153	Prbc.g_00589
OG0001148	Praz.g_01137	Prbc.g_00659
OG0001149	Praz.g_01136	Prbc.g_00660
OG0001150	Praz.g_01135	Prbc.g_00661
OG0001151	Praz.g_01124	Prbc.g_00672
OG0001152	Praz.g_01123	Prbc.g_00673
OG0001153	Praz.g_01009	Prbc.g_00739
OG0001154	Praz.g_01008	Prbc.g_00740
OG0001155	Praz.g_00996	Prbc.g_00756
OG0001156	Praz.g_00993	Prbc.g_00759
OG0001157	Praz.g_00992	Prbc.g_00760
OG0001158	Praz.g_00991	Prbc.g_00761
OG0001159	Praz.g_00990	Prbc.g_00762
OG0001160	Praz.g_00966	Prbc.g_00787
OG0001161	Praz.g_00953	Prbc.g_01485
OG0001162	Praz.g_00942	Prbc.g_00799
OG0001163	Praz.g_00885	Prbc.g_00825
OG0001164	Praz.g_00881	Prbc.g_00829
OG0001165	Praz.g_00878	Prbc.g_00831
OG0001166	Praz.g_00858	Prbc.g_00849
OG0001167	Praz.g_00841	Prbc.g_00867
OG0001168	Praz.g_00839	Prbc.g_00868
OG0001169	Praz.g_00837	Prbc.g_00870
OG0001170	Praz.g_00835	Prbc.g_00872
OG0001171	Praz.g_00826	Prbc.g_00882
OG0001172	Praz.g_00332	Prbc.g_00937
OG0001173	Praz.g_00331	Prbc.g_00938
OG0001174	Praz.g_00323	Prbc.g_00946
OG0001175	Praz.g_00322	Prbc.g_00947
OG0001176	Praz.g_00315	Prbc.g_00959
OG0001177	Praz.g_00312	Prbc.g_00957
OG0001178	Praz.g_00307	Prbc.g_01309
OG0001179	Praz.g_00279	Prbc.g_00301
OG0001180	Praz.g_00257	Prbc.g_00278
OG0001181	Praz.g_00253	Prbc.g_00274
OG0001182	Praz.g_00246	Prbc.g_00266
OG0001183	Praz.g_00241	Prbc.g_00247
OG0001184	Praz.g_00225	Prbc.g_00231
OG0001185	Praz.g_00211	Prbc.g_00216
OG0001186	Praz.g_00187	Prbc.g_00189
OG0001187	Praz.g_00183	Prbc.g_00966
OG0001188	Praz.g_00180	Prbc.g_00968
OG0001189	Praz.g_00163	Prbc.g_00985
OG0001190	Praz.g_00159	Prbc.g_00990
OG0001191	Praz.g_00149	Prbc.g_01000
OG0001192	Praz.g_00144	Prbc.g_01005
OG0001193	Praz.g_00134	Prbc.g_01018
OG0001194	Praz.g_00133	Prbc.g_01019
OG0001195	Praz.g_00132	Prbc.g_01020
OG0001196	Praz.g_00119	Prbc.g_01054
OG0001197	Praz.g_00118	Prbc.g_01056
OG0001198	Praz.g_00362	Prbc.g_01066
OG0001199	Praz.g_00434	Prbc.g_00499
OG0001200	Praz.g_00436	Prbc.g_00497
OG0001201	Praz.g_00468	Prbc.g_00465
OG0001202	Praz.g_00559	Prbc.g_00372
OG0001203	Praz.g_00598	Prbc.g_00332
OG0001204	Praz.g_00603	Prbc.g_01141
OG0001205	Praz.g_01883	Prbc.g_01506
OG0001206	Praz.g_01866	Prbc.g_01525
OG0001207	Praz.g_01851	Prbc.g_01536
OG0001208	Praz.g_01846	Prbc.g_01542
OG0001209	Praz.g_01793	Prbc.g_01614
OG0001210	Praz.g_01788	Prbc.g_01619
OG0001211	Praz.g_01778	Prbc.g_01630
OG0001212	Praz.g_01734	Prbc.g_01672
OG0001213	Praz.g_01701	Prbc.g_01706
OG0001214	Praz.g_01693	Prbc.g_01714
OG0001215	Praz.g_01640	Prbc.g_01772
OG0001216	Praz.g_01605	Prbc.g_01789
OG0001217	Praz.g_01567	Prbc.g_00521
OG0001218	Praz.g_01560	Prbc.g_01829
OG0001219	Praz.g_01523	Prbc.g_02005
OG0001220	Praz.g_01460	Prbc.g_01913
OG0001221	Praz.g_01397	Prbc.g_01989
OG0001222	Praz.g_01358	Prbc.g_01936
OG0001223	Praz.g_01332	Prbc.g_02053
OG0001224	Praz.g_01280	Prbc.g_02109
OG0001225	Praz.g_00064	Prbc.g_02111
OG0001226	Praz.g_00090	Prbc.g_00930
OG0001227	Praz.g_00108	Prbc.g_02133
OG0001228	Praz.g_00709	Prbc.g_01396
OG0001229	Praz.g_01141	Prbc.g_00138
OG0001230	Praz.g_01049	Prbc.g_00700
OG0001231	Praz.g_00944	Prbc.g_01833
OG0001232	Praz.g_00854	Prbc.g_00853
OG0001233	Praz.g_00834	Prbc.g_00873
OG0001234	Praz.g_00320	Prbc.g_00949
OG0001235	Praz.g_00310	Prbc.g_00953
OG0001236	Praz.g_00228	Prbc.g_00234
OG0001237	Praz.g_00224	Prbc.g_00230
OG0001238	Praz.g_00148	Prbc.g_01001
OG0001239	Praz.g_00431	Prbc.g_00502
OG0001240	Praz.g_00453	Prbc.g_00480
OG0001241	Praz.g_00461	Prbc.g_00471
OG0001242	Praz.g_00479	Prbc.g_00452
OG0001243	Praz.g_00485	Prbc.g_00445
OG0001244	Praz.g_00501	Prbc.g_00429
OG0001245	Praz.g_00794	Prbc.g_01317
OG0001246	Praz.g_01824	Prbc.g_01584
OG0001247	Praz.g_01647	Prbc.g_01765
OG0001248	Praz.g_01645	Prbc.g_01767
OG0001249	Praz.g_01534	Prbc.g_01230
OG0001251	Praz.g_01423	Prbc.g_00923
OG0001252	Praz.g_01285	Prbc.g_02104
OG0001253	Praz.g_00109	Prbc.g_00804
OG0001254	Praz.g_00023	Prbc.g_00898
OG0001255	Praz.g_00008	Prbc.g_01463
OG0001256	Praz.g_00951	Prbc.g_00795
OG0001257	Praz.g_00945	Prbc.g_00800
OG0001259	Praz.g_00836	Prbc.g_00871
OG0001260	Praz.g_00820	Prbc.g_00888
OG0001261	Praz.g_00271	Prbc.g_00293
OG0001262	Praz.g_00165	Prbc.g_00983
OG0001263	Praz.g_00488	Prbc.g_00442
OG0001269	Praz.g_00815	Prbc.g_01912
OG0001273	Praz.g_01699	Prbc.g_01708
OG0001277	Praz.g_00098	Prbc.g_01042
OG0001279	Praz.g_01236	Prbc.g_00133
OG0001280	Praz.g_01181	Prbc.g_00565
OG0001282	Praz.g_01138	Prbc.g_00658
OG0001283	Praz.g_01119	Prbc.g_01050
OG0001284	Praz.g_00971	Prbc.g_00781
OG0001285	Praz.g_00851	Prbc.g_00856
OG0001286	Praz.g_00259	Prbc.g_00280
OG0001287	Praz.g_00203	Prbc.g_00209
OG0001288	Praz.g_00194	Prbc.g_00198
OG0001289	Praz.g_00447	Prbc.g_00486
OG0001290	Praz.g_00460	Prbc.g_00472
OG0001294	Praz.g_00796	Prbc.g_01483, Prbc.g_00646
OG0001295	Praz.g_01861	Prbc.g_01471
OG0001296	Praz.g_01819	Prbc.g_01589
OG0001297	Praz.g_01814	Prbc.g_01594
OG0001299	Praz.g_01664	Prbc.g_01744
OG0001300	Praz.g_01637	Prbc.g_01776
OG0001301	Praz.g_01634	Prbc.g_01778
OG0001302	Praz.g_01525	Prbc.g_02003
OG0001303	Praz.g_01318	Prbc.g_00092
OG0001304	Praz.g_01291	Prbc.g_02095
OG0001305	Praz.g_00070	Prbc.g_01931
OG0001306	Praz.g_00006	Prbc.g_01461
OG0001307	Praz.g_01156	Prbc.g_00586
OG0001308	Praz.g_01031	Prbc.g_00719
OG0001309	Praz.g_00947	Prbc.g_01598
OG0001310	Praz.g_00865	Prbc.g_00843
OG0001311	Praz.g_01300	Prbc.g_02087
OG0001312	Praz.g_01369	Prbc.g_02014
OG0001314	Praz.g_01575	Prbc.g_01137
OG0001315	Praz.g_00422	Prbc.g_00249
OG0001316	Praz.g_00500	Prbc.g_00431
OG0001317	Praz.g_00594	Prbc.g_00336
OG0001318	Praz.g_00616	Prbc.g_01152
OG0001320	Praz.g_00792	Prbc.g_00037, Prbc.g_00013, Prbc.g_00125
OG0001321	Praz.g_01877	Prbc.g_01512
OG0001322	Praz.g_01876	Prbc.g_01513
OG0001324	Praz.g_01636	Prbc.g_01777
OG0001325	Praz.g_01602	Prbc.g_01792
OG0001326	Praz.g_01435	Prbc.g_00915
OG0001327	Praz.g_00082	Prbc.g_01966
OG0001328	Praz.g_00107	Prbc.g_01985
OG0001329	Praz.g_00032	Prbc.g_00803
OG0001330	Praz.g_01206	Prbc.g_00559
OG0001331	Praz.g_01133	Prbc.g_00663
OG0001332	Praz.g_00998	Prbc.g_00754
OG0001334	Praz.g_00238	Prbc.g_00244
OG0001335	Praz.g_00237	Prbc.g_00243
OG0001336	Praz.g_00122	Prbc.g_01051
OG0001339	Praz.g_00463	Prbc.g_00469
OG0001340	Praz.g_00685	Prbc.g_01225
OG0001341	Praz.g_01569	Prbc.g_00539
OG0001342	Praz.g_01530	Prbc.g_00075, Prbc.g_02065, Prbc.g_02064, Prbc.g_00543, Prbc.g_00059, Prbc.g_02139
OG0001343	Praz.g_01426	Prbc.g_01956, Prbc.g_01957
OG0001344	Praz.g_00750	Prbc.g_01441
OG0001345	Praz.g_00735	Prbc.g_01425
OG0001346	Praz.g_01179	Prbc.g_00567
OG0001350	Praz.g_00597	Prbc.g_00333
OG0001351	Praz.g_01874	Prbc.g_01515
OG0001352	Praz.g_01650	Prbc.g_01761
OG0001354	Praz.g_01340	Prbc.g_02046
OG0001355	Praz.g_00914	Prbc.g_00802
OG0001356	Praz.g_01548	Prbc.g_00603
OG0001358	Praz.g_01710	Prbc.g_01697
OG0001359	Praz.g_01425	Prbc.g_01958
OG0001360	Praz.g_00110	Prbc.g_01423
OG0001362	Praz.g_01027	Prbc.g_00723
OG0001363	Praz.g_01025	Prbc.g_01521
OG0001365	Praz.g_00155	Prbc.g_00994
OG0001369	Praz.g_00452	Prbc.g_00481
OG0001371	Praz.g_01651	Prbc.g_01760
OG0001373	Praz.g_01436	Prbc.g_00914
OG0001374	Praz.g_01428	Prbc.g_00922
OG0001375	Praz.g_01427	Prbc.g_01955
OG0001376	Praz.g_00076	Prbc.g_01943
OG0001377	Praz.g_00077	Prbc.g_01944
OG0001378	Praz.g_00061	Prbc.g_01495
OG0001380	Praz.g_01151	Prbc.g_01470
OG0001381	Praz.g_01145	Prbc.g_00655
OG0001384	Praz.g_01580, Praz.g_00954	Prbc.g_02171, Prbc.g_02158, Prbc.g_00045
OG0001385	Praz.g_01439	Prbc.g_00911
OG0001386	Praz.g_01438	Prbc.g_00912
OG0001387	Praz.g_01437	Prbc.g_00913
OG0001388	Praz.g_01434	Prbc.g_00916
OG0001389	Praz.g_01433	Prbc.g_00917
OG0001390	Praz.g_01432	Prbc.g_00918
OG0001391	Praz.g_01431	Prbc.g_00919
OG0001392	Praz.g_01430	Prbc.g_00920
OG0001393	Praz.g_01429	Prbc.g_00921
OG0001395	Praz.g_01289	Prbc.g_02098
OG0001397	Praz.g_01026	Prbc.g_00724
OG0001398	Praz.g_00917	Prbc.g_01806
OG0001399	Praz.g_00318	Prbc.g_00264, Prbc.g_01136, Prbc.g_01235
OG0001402	Praz.g_01553	Prbc.g_01701
OG0001403	Praz.g_00395	Prbc.g_01100
OG0001404	Praz.g_00428	Prbc.g_00505
OG0001405	Praz.g_00683	Prbc.g_01218
OG0001406	Praz.g_00075	Prbc.g_01942
OG0001407	Praz.g_00088	Prbc.g_01947
OG0001408	Praz.g_00093	Prbc.g_02187
OG0001409	Praz.g_00747	Prbc.g_01437
OG0001410	Praz.g_01155	Prbc.g_00587
OG0001413	Praz.g_00956	Prbc.g_01834
OG0001414	Praz.g_00589	Prbc.g_00342
OG0001415	Praz.g_00591	Prbc.g_00340
OG0001417	Praz.g_01859	Prbc.g_01482
OG0001418	Praz.g_01646	Prbc.g_01766
OG0001419	Praz.g_00089	Prbc.g_01825
OG0001420	Praz.g_00052	Prbc.g_00119
OG0001421	Praz.g_00950	Prbc.g_00796
OG0001422	Praz.g_00925, Praz.g_00924	Prbc.g_02129
OG0001424	Praz.g_01422	Prbc.g_01380
OG0001425	Praz.g_00145	Prbc.g_01004
OG0001429	Praz.g_01522	Prbc.g_02006
OG0001430	Praz.g_01211	Prbc.g_01945
OG0001431	Praz.g_01208	Prbc.g_00143
OG0001432	Praz.g_00958	Prbc.g_02076
OG0001433	Praz.g_01549	Prbc.g_00602
OG0001434	Praz.g_01389	Prbc.g_01998
OG0001437	Praz.g_00590	Prbc.g_00341
OG0001439	Praz.g_00664	Prbc.g_01199
OG0001440	Praz.g_01908	Prbc.g_01315
OG0001441	Praz.g_01807	Prbc.g_01601
OG0001442	Praz.g_01577	Prbc.g_00689
OG0001446	Praz.g_00439	Prbc.g_00494
OG0001447	Praz.g_00486	Prbc.g_00444
OG0001450	Praz.g_01643	Prbc.g_01769
OG0001451	Praz.g_01451	Prbc.g_01924
OG0001453	Praz.g_01328	Prbc.g_02056
OG0001454	Praz.g_00103	Prbc.g_01310
OG0001455	Praz.g_00038	Prbc.g_01117
OG0001456	Praz.g_00015	Prbc.g_01489
OG0001457	Praz.g_00014	Prbc.g_01488
OG0001458	Praz.g_00013	Prbc.g_01487
OG0001460	Praz.g_01550	Prbc.g_00601
OG0001463	Praz.g_00644	Prbc.g_01179
OG0001464	Praz.g_00686	Prbc.g_01813
OG0001466	Praz.g_01578	Prbc.g_00148
OG0001467	Praz.g_01533	Prbc.g_00514
OG0001468	Praz.g_00080	Prbc.g_01954
OG0001471	Praz.g_00955	Prbc.g_01484
OG0001472	Praz.g_00948	Prbc.g_01940, Prbc.g_00069
OG0001473	Praz.g_00186	Prbc.g_00642
OG0001474	Praz.g_00342	Prbc.g_01251
OG0001475	Praz.g_01105	Prbc.g_00185
OG0001480	Praz.g_00806	Prbc.g_00151
OG0001481	Praz.g_00801	Prbc.g_02120
OG0001482	Praz.g_01871	Prbc.g_02132
OG0001483	Praz.g_00893	Prbc.g_00105, Prbc.g_00807, Prbc.g_02166
OG0001485	Praz.g_00913	Prbc.g_00144
OG0001486	Praz.g_00757	Prbc.g_01448
OG0001490	Praz.g_01911	Prbc.g_00132
OG0001491	Praz.g_01527	Prbc.g_01999
OG0001499	Praz.g_00421	Prbc.g_00519
OG0001500	Praz.g_00622	Prbc.g_01157
OG0001501	Praz.g_01625	Prbc.g_01290
OG0001503	Praz.g_00018	Prbc.g_02170
OG0001506	Praz.g_01000	Prbc.g_00751
OG0001507	Praz.g_00902	Prbc.g_00117
OG0001508	Praz.g_01117	Prbc.g_00188
OG0001521	Praz.g_01568	Prbc.g_02071, Prbc.g_01377
OG0001522	Praz.g_01479	Prbc.g_01892
OG0001523	Praz.g_00021	Prbc.g_00901
OG0001524	Praz.g_00020	Prbc.g_00902
OG0001526	Praz.g_00337	Prbc.g_02000
OG0001548	Praz.g_01536	Prbc.g_02149
OG0001549	Praz.g_01453	Prbc.g_01922
OG0001550	Praz.g_00035	Prbc.g_01277
OG0001551	Praz.g_00016	Prbc.g_00908
OG0001552	Praz.g_01938	Prbc.g_00904
OG0001553	Praz.g_01044	Prbc.g_00706
OG0001555	Praz.g_00934	Prbc.g_01362, Prbc.g_00822
OG0001566	Praz.g_01654	Prbc.g_01756
OG0001569	Praz.g_00115	Prbc.g_00041
OG0001570	Praz.g_00049	Prbc.g_00639
OG0001571	Praz.g_00042	Prbc.g_01348, Prbc.g_02182
OG0001581	Praz.g_00504	Prbc.g_02147
OG0001582	Praz.g_01860	Prbc.g_01480
OG0001584	Praz.g_01377	Prbc.g_01848
OG0001585	Praz.g_01232	Prbc.g_01334
OG0001595	Praz.g_00427	Prbc.g_00506
OG0001596	Praz.g_00435	Prbc.g_00498
OG0001597	Praz.g_00813	Prbc.g_00748
OG0001599	Praz.g_01868	Prbc.g_01523
OG0001600	Praz.g_01817	Prbc.g_01591
OG0001601	Praz.g_01656	Prbc.g_01754
OG0001603	Praz.g_01526	Prbc.g_02002
OG0001604	Praz.g_01400	Prbc.g_01986
OG0001605	Praz.g_01309	Prbc.g_02144
OG0001606	Praz.g_00095	Prbc.g_00615
OG0001607	Praz.g_00019	Prbc.g_00158
OG0001608	Praz.g_01148	Prbc.g_02160
OG0001609	Praz.g_01002	Prbc.g_00749
OG0001610	Praz.g_00999	Prbc.g_00753
OG0001611	Praz.g_00936	Prbc.g_00613
OG0001612	Praz.g_00911	Prbc.g_00176
OG0001613	Praz.g_00243	Prbc.g_00250
OG0001626	Praz.g_01570	Prbc.g_01302
OG0001629	Praz.g_01557	Prbc.g_00115
OG0001630	Praz.g_01419	Prbc.g_01963
OG0001631	Praz.g_00085	Prbc.g_01814
OG0001632	Praz.g_01233	Prbc.g_00123
OG0001633	Praz.g_01142	Prbc.g_00931
OG0001635	Praz.g_00895	Prbc.g_01559
OG0001648	Praz.g_00802	Prbc.g_00816
OG0001649	Praz.g_00086	Prbc.g_01946
OG0001651	Praz.g_00938	Prbc.g_02157
OG0001661	Praz.g_01913	Prbc.g_02156
OG0001662	Praz.g_00055	Prbc.g_00063
OG0001663	Praz.g_00009	Prbc.g_01464
OG0001664	Praz.g_01248	Prbc.g_00652
OG0001665	Praz.g_01245	Prbc.g_00654
OG0001667	Praz.g_01203	Prbc.g_00142
OG0001670	Praz.g_00906	Prbc.g_00052
OG0001688	Praz.g_00084	Prbc.g_02066, Prbc.g_01379
OG0001689	Praz.g_00196	Prbc.g_00200
OG0001696	Praz.g_01450	Prbc.g_01925
OG0001697	Praz.g_01441	Prbc.g_02001
OG0001698	Praz.g_00083	Prbc.g_00678
OG0001699	Praz.g_00892	Prbc.g_01520
OG0001704	Praz.g_00420	Prbc.g_01131
OG0001704	Praz.g_00419	Prbc.g_01369
OG0001708	Praz.g_00010	Prbc.g_01465
OG0001710	Praz.g_00317	Prbc.g_01135
OG0001718	Praz.g_00812	Prbc.g_00614
OG0001719	Praz.g_00783	Prbc.g_01297, Prbc.g_00032
OG0001721	Praz.g_01566	Prbc.g_00809
OG0001723	Praz.g_01235	Prbc.g_00813
OG0001724	Praz.g_00897	Prbc.g_01326, Prbc.g_01347, Prbc.g_01330, Prbc.g_01332
OG0001725	Praz.g_00785	Prbc.g_00078
OG0001742	Praz.g_00798	Prbc.g_01279
OG0001743	Praz.g_00057	Prbc.g_01342
OG0001744	Praz.g_01194	Prbc.g_01291
OG0001772	Praz.g_00770	Prbc.g_01280
OG0001774	Praz.g_01653	Prbc.g_01757
OG0001775	Praz.g_00091	Prbc.g_00520
OG0001776	Praz.g_00059	Prbc.g_02140
OG0001778	Praz.g_01209	Prbc.g_00581
OG0001779	Praz.g_01193	Prbc.g_00163
OG0001781	Praz.g_00923	Prbc.g_01287
OG0001819	Praz.g_00782	Prbc.g_02123
OG0001821	Praz.g_01565	Prbc.g_00128
OG0001822	Praz.g_01544	Prbc.g_02072
OG0001823	Praz.g_01448	Prbc.g_00624
OG0001824	Praz.g_01311	Prbc.g_01818
OG0001825	Praz.g_00092	Prbc.g_02117
OG0001826	Praz.g_00094	Prbc.g_01826
OG0001827	Praz.g_00097	Prbc.g_02131
OG0001828	Praz.g_00062	Prbc.g_02186
OG0001829	Praz.g_00058	Prbc.g_00114
OG0001830	Praz.g_00039	Prbc.g_00150
OG0001831	Praz.g_00026	Prbc.g_02146
OG0001832	Praz.g_01214	Prbc.g_00627
OG0001833	Praz.g_01140	Prbc.g_00656
OG0001920	Praz.g_01624	Prbc.g_01314
OG0001921	Praz.g_01446	Prbc.g_00099
OG0001982	Praz.g_00807	Prbc.g_00815
OG0001984	Praz.g_01535	Prbc.g_01830
OG0001987	Praz.g_01217	Prbc.g_00049
OG0001988	Praz.g_01163	Prbc.g_00147
OG0002031	Praz.g_00915	Prbc.g_02197
OG0002033	Praz.g_01161	Prbc.g_00531
OG0002062	Praz.g_01267	Prbc.g_01305
OG0002147	Praz.g_01623	Prbc.g_01325
OG0002319	Praz.g_01922	Prbc.g_00649
OG0002327	Praz.g_00912	Prbc.g_00631
OG0002428	Praz.g_00779	Prbc.g_01371
OG0002688	Praz.g_00889	Prbc.g_00620
OG0003035	Praz.g_00900	Prbc.g_00814
