Orthogroup	Pram	Praw
OG0001169	Pram.g_01673	Praw.g_00555
OG0001170	Pram.g_01675	Praw.g_00557
OG0001171	Pram.g_01685	Praw.g_00567
OG0001172	Pram.g_01700	Praw.g_01914
OG0001173	Pram.g_01701	Praw.g_01913
OG0001174	Pram.g_01709	Praw.g_01905
OG0001175	Pram.g_01710	Praw.g_01904
OG0001176	Pram.g_01718	Praw.g_01897
OG0001177	Pram.g_01720	Praw.g_01895
OG0001178	Pram.g_01637	Praw.g_01890
OG0001179	Pram.g_01753	Praw.g_00112
OG0001180	Pram.g_01776	Praw.g_00090
OG0001181	Pram.g_01780	Praw.g_00086
OG0001182	Pram.g_01788	Praw.g_00079
OG0001183	Pram.g_01794	Praw.g_00075
OG0001184	Pram.g_01812	Praw.g_00059
OG0001185	Pram.g_01828	Praw.g_00045
OG0001186	Pram.g_01852	Praw.g_00021
OG0001187	Pram.g_01855	Praw.g_00017
OG0001188	Pram.g_01857	Praw.g_00015
OG0001189	Pram.g_01874	Praw.g_01191
OG0001190	Pram.g_01879	Praw.g_01187
OG0001191	Pram.g_01889	Praw.g_01177
OG0001192	Pram.g_01894	Praw.g_01172
OG0001193	Pram.g_01907	Praw.g_01162
OG0001194	Pram.g_01908	Praw.g_01161
OG0001195	Pram.g_01909	Praw.g_01160
OG0001196	Pram.g_01926	Praw.g_01147
OG0001197	Pram.g_01928	Praw.g_01146
OG0001198	Pram.g_01935	Praw.g_01139
OG0001199	Pram.g_00059	Praw.g_01360
OG0001200	Pram.g_00061	Praw.g_01358
OG0001201	Pram.g_00092	Praw.g_01327
OG0001202	Pram.g_00184	Praw.g_01236
OG0001203	Pram.g_00225	Praw.g_01197
OG0001204	Pram.g_00231	Praw.g_00890
OG0001205	Pram.g_00380	Praw.g_00702
OG0001206	Pram.g_00401	Praw.g_00685
OG0001207	Pram.g_00413	Praw.g_00670
OG0001209	Pram.g_00473	Praw.g_00613
OG0001210	Pram.g_00477	Praw.g_00608
OG0001211	Pram.g_00487	Praw.g_00598
OG0001212	Pram.g_00533	Praw.g_01942
OG0001213	Pram.g_00569	Praw.g_00165
OG0001215	Pram.g_00781	Praw.g_01832
OG0001216	Pram.g_00803	Praw.g_01807
OG0001217	Pram.g_01539	Praw.g_01759
OG0001218	Pram.g_01196	Praw.g_01751
OG0001219	Pram.g_00911	Praw.g_01708
OG0001220	Pram.g_00865	Praw.g_01647
OG0001221	Pram.g_00745	Praw.g_01586
OG0001222	Pram.g_00988	Praw.g_01547
OG0001223	Pram.g_00960	Praw.g_01521
OG0001224	Pram.g_00892	Praw.g_01471
OG0001225	Pram.g_00890	Praw.g_01469
OG0001226	Pram.g_00577	Praw.g_01443
OG0001227	Pram.g_01188	Praw.g_01424
OG0001228	Pram.g_01089	Praw.g_00279
OG0001229	Pram.g_01542	Praw.g_01014
OG0001230	Pram.g_01388	Praw.g_01091
OG0001231	Pram.g_00357	Praw.g_00432
OG0001232	Pram.g_01655	Praw.g_00538
OG0001233	Pram.g_01676	Praw.g_00558
OG0001234	Pram.g_01712	Praw.g_01902
OG0001235	Pram.g_01716	Praw.g_01893
OG0001236	Pram.g_01809	Praw.g_00062
OG0001237	Pram.g_01813	Praw.g_00058
OG0001238	Pram.g_01890	Praw.g_01176
OG0001239	Pram.g_00056	Praw.g_01363
OG0001241	Pram.g_00086	Praw.g_01334
OG0001242	Pram.g_00105	Praw.g_01316
OG0001243	Pram.g_00112	Praw.g_01310
OG0001244	Pram.g_00127	Praw.g_01294
OG0001245	Pram.g_01177	Praw.g_00753
OG0001246	Pram.g_00680	Praw.g_00644
OG0001247	Pram.g_00774	Praw.g_01839
OG0001248	Pram.g_00776	Praw.g_01837
OG0001249	Pram.g_00325	Praw.g_01719
OG0001250	Pram.g_00851	Praw.g_01658
OG0001251	Pram.g_00714	Praw.g_01610
OG0001252	Pram.g_00897	Praw.g_01476
OG0001253	Pram.g_00579	Praw.g_01423
OG0001254	Pram.g_01548	Praw.g_00203
OG0001255	Pram.g_01157	Praw.g_00218
OG0001256	Pram.g_01289	Praw.g_00425
OG0001258	Pram.g_01628	Praw.g_00512
OG0001259	Pram.g_01674	Praw.g_00556
OG0001261	Pram.g_01761	Praw.g_00104
OG0001262	Pram.g_01872	Praw.g_01193
OG0001263	Pram.g_00114	Praw.g_01307
OG0001265	Pram.g_00104	Praw.g_01317
OG0001266	Pram.g_00188	Praw.g_01232
OG0001267	Pram.g_00268	Praw.g_00854
OG0001268	Pram.g_00334	Praw.g_00791
OG0001269	Pram.g_00864	Praw.g_00773
OG0001270	Pram.g_00369	Praw.g_00713
OG0001271	Pram.g_00408	Praw.g_00675
OG0001272	Pram.g_00422	Praw.g_00662
OG0001273	Pram.g_01079	Praw.g_00167
OG0001274	Pram.g_00211	Praw.g_01819
OG0001275	Pram.g_00969	Praw.g_01511
OG0001276	Pram.g_00980	Praw.g_01492
OG0001278	Pram.g_01085	Praw.g_00284
OG0001279	Pram.g_01253	Praw.g_00930
OG0001280	Pram.g_01229	Praw.g_00980
OG0001281	Pram.g_01235	Praw.g_00986
OG0001282	Pram.g_01467	Praw.g_01017
OG0001284	Pram.g_01302	Praw.g_00407
OG0001285	Pram.g_01658	Praw.g_00541
OG0001286	Pram.g_01774	Praw.g_00092
OG0001287	Pram.g_01835	Praw.g_00037
OG0001288	Pram.g_01845	Praw.g_00028
OG0001289	Pram.g_00071	Praw.g_01347
OG0001290	Pram.g_00085	Praw.g_01335
OG0001291	Pram.g_00122	Praw.g_01300
OG0001292	Pram.g_00236	Praw.g_00885
OG0001293	Pram.g_00249	Praw.g_00873
OG0001296	Pram.g_00446	Praw.g_00639
OG0001297	Pram.g_00451	Praw.g_00634
OG0001298	Pram.g_00515	Praw.g_01924
OG0001299	Pram.g_01043	Praw.g_01856
OG0001300	Pram.g_00785	Praw.g_01829
OG0001301	Pram.g_00790	Praw.g_01826
OG0001302	Pram.g_00908	Praw.g_01710
OG0001304	Pram.g_00993	Praw.g_01482
OG0001305	Pram.g_00884	Praw.g_01463
OG0001306	Pram.g_01155	Praw.g_00220
OG0001307	Pram.g_01477	Praw.g_00998
OG0001308	Pram.g_01368	Praw.g_00347
OG0001309	Pram.g_01272	Praw.g_00429
OG0001310	Pram.g_01645	Praw.g_00527
OG0001311	Pram.g_00982	Praw.g_01490
OG0001312	Pram.g_00920	Praw.g_01558
OG0001314	Pram.g_00622, Pram.g_00647	Praw.g_01768
OG0001315	Pram.g_01553	Praw.g_01373
OG0001316	Pram.g_00126	Praw.g_01295
OG0001317	Pram.g_00221	Praw.g_01201
OG0001318	Pram.g_00245	Praw.g_00877
OG0001319	Pram.g_00261	Praw.g_00862
OG0001320	Pram.g_01597, Pram.g_00618, Pram.g_00662	Praw.g_00752
OG0001321	Pram.g_00386	Praw.g_00696
OG0001322	Pram.g_00387	Praw.g_00695
OG0001323	Pram.g_00457	Praw.g_00629
OG0001324	Pram.g_00786	Praw.g_01828
OG0001325	Pram.g_01025	Praw.g_01804
OG0001327	Pram.g_00723	Praw.g_01452
OG0001328	Pram.g_01214	Praw.g_01425
OG0001329	Pram.g_01598	Praw.g_00194
OG0001330	Pram.g_01276	Praw.g_00953
OG0001331	Pram.g_01462	Praw.g_01022
OG0001332	Pram.g_01331	Praw.g_00380
OG0001333	Pram.g_01670	Praw.g_00552
OG0001334	Pram.g_01797	Praw.g_00072
OG0001335	Pram.g_01798	Praw.g_00071
OG0001336	Pram.g_01923	Praw.g_01150
OG0001339	Pram.g_00088	Praw.g_01332
OG0001340	Pram.g_00321	Praw.g_00806
OG0001341	Pram.g_01533	Praw.g_01761
OG0001342	Pram.g_01544, Pram.g_00644	Praw.g_01715
OG0001343	Pram.g_00711	Praw.g_01613
OG0001344	Pram.g_01135	Praw.g_00238
OG0001346	Pram.g_01231	Praw.g_00982
OG0001348	Pram.g_01526	Praw.g_00453
OG0001349	Pram.g_01401	Praw.g_01082
OG0001351	Pram.g_00394	Praw.g_00693
OG0001352	Pram.g_00770	Praw.g_01842
OG0001353	Pram.g_00841	Praw.g_01666
OG0001354	Pram.g_00953	Praw.g_01529
OG0001355	Pram.g_01003	Praw.g_00463
OG0001358	Pram.g_00558	Praw.g_00156
OG0001359	Pram.g_00712	Praw.g_01612
OG0001361	Pram.g_01121	Praw.g_00250
OG0001362	Pram.g_01364	Praw.g_00351
OG0001363	Pram.g_01362	Praw.g_00353
OG0001364	Pram.g_01800	Praw.g_00069
OG0001365	Pram.g_01883	Praw.g_01183
OG0001369	Pram.g_00076	Praw.g_01342
OG0001371	Pram.g_00769	Praw.g_01843
OG0001372	Pram.g_01517	Praw.g_01752
OG0001375	Pram.g_00710	Praw.g_01614
OG0001379	Pram.g_01224	Praw.g_00975
OG0001380	Pram.g_01198	Praw.g_01003
OG0001381	Pram.g_01165	Praw.g_01010
OG0001382	Pram.g_01200	Praw.g_00445
OG0001397	Pram.g_01363	Praw.g_00352
OG0001398	Pram.g_01256	Praw.g_00459
OG0001401	Pram.g_00846	Praw.g_00908
OG0001402	Pram.g_00563	Praw.g_01744
OG0001403	Pram.g_00017	Praw.g_01398
OG0001404	Pram.g_00053	Praw.g_01366
OG0001405	Pram.g_00314	Praw.g_00808
OG0001407	Pram.g_01202	Praw.g_01445
OG0001409	Pram.g_01131	Praw.g_00241
OG0001410	Pram.g_01476	Praw.g_00999
OG0001411	Pram.g_01422	Praw.g_01053
OG0001414	Pram.g_00216	Praw.g_01206
OG0001415	Pram.g_00218	Praw.g_01204
OG0001418	Pram.g_00775	Praw.g_01838
OG0001421	Pram.g_01288	Praw.g_00426
OG0001424	Pram.g_00681	Praw.g_00323
OG0001425	Pram.g_01893	Praw.g_01173
OG0001429	Pram.g_00912	Praw.g_01707
OG0001430	Pram.g_01197	Praw.g_00948
OG0001431	Pram.g_00629, Pram.g_01186	Praw.g_00951
OG0001437	Pram.g_00217	Praw.g_01205
OG0001440	Pram.g_01587	Praw.g_00730
OG0001441	Pram.g_00459	Praw.g_00627
OG0001443	Pram.g_01543	Praw.g_00498
OG0001446	Pram.g_01536	Praw.g_01355
OG0001448	Pram.g_00392	Praw.g_00765
OG0001450	Pram.g_00778	Praw.g_01835
OG0001451	Pram.g_00877	Praw.g_01638
OG0001453	Pram.g_01487	Praw.g_01517
OG0001460	Pram.g_01623	Praw.g_01736
OG0001463	Pram.g_00275	Praw.g_00848
OG0001464	Pram.g_00322	Praw.g_00805
OG0001465	Pram.g_00797	Praw.g_01820
OG0001466	Pram.g_00631	Praw.g_01771
OG0001467	Pram.g_01470	Praw.g_01718
OG0001468	Pram.g_00702	Praw.g_01454
OG0001472	Pram.g_00658	Praw.g_00428
OG0001477	Pram.g_01521	Praw.g_00320
OG0001481	Pram.g_01213	Praw.g_00759
OG0001485	Pram.g_01554	Praw.g_00464
OG0001486	Pram.g_01142	Praw.g_00232
OG0001490	Pram.g_01588	Praw.g_00735
OG0001491	Pram.g_00905	Praw.g_01712
OG0001494	Pram.g_01502	Praw.g_01111
OG0001496	Pram.g_01519	Praw.g_00318
OG0001497	Pram.g_01520	Praw.g_00319
OG0001500	Pram.g_00251	Praw.g_00871
OG0001501	Pram.g_00720	Praw.g_01817
OG0001503	Pram.g_00690	Praw.g_00208
OG0001506	Pram.g_01333	Praw.g_00378
OG0001514	Pram.g_01518	Praw.g_00317
OG0001521	Pram.g_00903	Praw.g_01760
OG0001523	Pram.g_01551	Praw.g_00205
OG0001524	Pram.g_01552	Praw.g_00206
OG0001526	Pram.g_00041	Praw.g_01049
OG0001549	Pram.g_00875	Praw.g_01640
OG0001552	Pram.g_01286	Praw.g_00906
OG0001565	Pram.g_01576	Praw.g_00731
OG0001566	Pram.g_00766	Praw.g_01846
OG0001569	Pram.g_00625	Praw.g_01417
OG0001571	Pram.g_00648	Praw.g_00185
OG0001581	Pram.g_01246	Praw.g_01291
OG0001583	Pram.g_00904	Praw.g_01713
OG0001586	Pram.g_01501	Praw.g_01108
OG0001587	Pram.g_01692	Praw.g_01920
OG0001595	Pram.g_00051	Praw.g_01367
OG0001596	Pram.g_00060	Praw.g_01359
OG0001597	Pram.g_01337	Praw.g_00770
OG0001598	Pram.g_00788	Praw.g_00486, Praw.g_00336
OG0001599	Pram.g_00399	Praw.g_00687
OG0001600	Pram.g_00448	Praw.g_00637
OG0001601	Pram.g_00764	Praw.g_01848
OG0001603	Pram.g_00907	Praw.g_01711
OG0001604	Pram.g_00742	Praw.g_01589
OG0001606	Pram.g_00698	Praw.g_01438
OG0001607	Pram.g_01509	Praw.g_00207
OG0001608	Pram.g_00996	Praw.g_01007
OG0001609	Pram.g_01335	Praw.g_00376
OG0001610	Pram.g_01332	Praw.g_00379
OG0001611	Pram.g_01563	Praw.g_00438
OG0001613	Pram.g_01792	Praw.g_00077
OG0001629	Pram.g_00660	Praw.g_01748
OG0001630	Pram.g_00718	Praw.g_01607
OG0001631	Pram.g_00650	Praw.g_01449
OG0001649	Pram.g_00695	Praw.g_01447
OG0001662	Pram.g_01508	Praw.g_00177
OG0001663	Pram.g_01158	Praw.g_00217
OG0001664	Pram.g_01210	Praw.g_00332
OG0001665	Pram.g_01166	Praw.g_00335
OG0001685	Pram.g_00581	Praw.g_01636
OG0001686	Pram.g_01179	Praw.g_01500
OG0001687	Pram.g_00398	Praw.g_01455
OG0001689	Pram.g_01843	Praw.g_00030
OG0001696	Pram.g_00878	Praw.g_01637
OG0001697	Pram.g_00906	Praw.g_01628
OG0001701	Pram.g_00042	Praw.g_01918
OG0001705	Pram.g_01694	Praw.g_00737
OG0001706	Pram.g_00641	Praw.g_01785
OG0001707	Pram.g_01187	Praw.g_01430
OG0001708	Pram.g_01159	Praw.g_00216
OG0001709	Pram.g_01400	Praw.g_01102
OG0001725	Pram.g_00628	Praw.g_00745
OG0001743	Pram.g_01515	Praw.g_00175
OG0001778	Pram.g_00666	Praw.g_00950
OG0001780	Pram.g_01421	Praw.g_01110
OG0001782	Pram.g_01497	Praw.g_00799
OG0001834	Pram.g_01442	Praw.g_01074
OG0001963	Pram.g_01273	Praw.g_00488
OG0001989	Pram.g_01205	Praw.g_01004
OG0002030	Pram.g_01532	Praw.g_01776
OG0002034	Pram.g_00572	Praw.g_00292
OG0002036	Pram.g_01280	Praw.g_00489
OG0002293	Pram.g_00639	Praw.g_00324
OG0002423	Pram.g_01259	Praw.g_00313
OG0002424	Pram.g_01566	Praw.g_00456
OG0002425	Pram.g_01406	Praw.g_01105
OG0002486	Pram.g_01498	Praw.g_00800
OG0002499	Pram.g_01269	Praw.g_00490
OG0002719	Pram.g_01570	Praw.g_00321
OG0002778	Pram.g_01499	Praw.g_00801
OG0002897	Pram.g_01434	Praw.g_01056
OG0003183	Pram.g_01440	Praw.g_01041
